-0.00102422-0.00756029j -0.00304046-0.00182244j -0.00561204-0.0017229j 0.000523347+0.00913395j 0.00251329+0.000946149j -0.00530437-0.00539701j 0.00205398-0.00855936j 0.00498053+0.00440532j 0.000817816-0.0019743j 0.000391394+0.00121737j -0.00190429+0.00333805j -0.00306203-0.00756889j 0.00535748+0.00293287j 0.00291931+0.0026631j 0.000101206+0.00167131j 0.00178688-0.000644351j 0.00115488+0.00376286j -0.0003855+0.00236777j 0.0031647+0.0026658j -0.00196589-0.00199442j -0.00286772-0.00419486j -0.00218777-0.00250013j -5.00018e-05-0.000398824j -0.00531543-0.0027109j 0.00405979-0.000957162j -0.000562795+0.000261285j 0.000806447-0.0010135j -0.00231222-0.0012801j 0.00213752-0.00170562j 0.00156832-0.000921127j -0.000461051-0.000300314j -0.00359817+0.000178269j -0.00127612+0.00108314j 0.00468749+0.00199245j 0.00249125-0.00658579j -0.000407377+0.00185735j 0.00543042-0.00156653j -0.0074434-0.00711091j -0.00382605+0.00760267j 0.00415638-0.0024986j -0.00355005-0.0188861j 0.0130967-0.00400099j -0.00271827+8.41316e-05j -0.0050708-0.000643367j 0.00773852+0.0578918j 0.0429864-0.00899634j -0.00879893-0.0152296j 0.00841346+0.0254443j 0.0293075-0.0221579j -0.0190519-0.0288421j -0.00461467+0.00614098j -0.00237341-0.00267942j 0.00620462+0.00776317j -0.0126149+0.0124129j -0.00313953-0.0124388j 0.0138386+0.00587804j -0.000437491-0.00411627j -0.00466797-0.00522577j 0.0031507+0.00166291j -0.00488699-0.00331302j -4.2362e-05+0.00977036j 0.00308745-0.000710964j 0.0015206-0.00131994j 0.0081314-0.00277519j -0.0042513-0.00794801j 0.00539884+0.00245131j -0.00249194-0.00176822j -0.00647044-0.00144601j -0.00489026+0.00281516j 0.00235411+0.00268434j -0.00082286+0.00288492j 0.0041043-0.00283692j 0.00834208-0.00161846j -0.00341117-0.00186958j -0.00162618-0.00115371j 0.000655722-0.000774363j -0.0026826-0.00742694j -0.00350535+0.00287633j -0.00172577-0.000186287j 0.00609598+0.00233355j -0.00446791-0.000559552j 0.00140689+0.000336397j -0.00152624+0.000722639j -0.00297336+0.00444944j 0.00286693+0.00351739j 0.00419236-0.000665059j -0.00108813+0.00473035j -0.00761362-0.00093557j -0.000830286+0.00610864j -0.00547775-0.00188805j -0.00592539+0.000646117j -0.00118948-0.00794263j -0.0112113+3.40402e-05j 0.00366672+0.00577558j 0.00709954-0.0091575j 0.0130696+0.00521443j -0.055948+0.0056297j 0.297477+0.00232707j 
0.00299875+0.00181911j -0.00103637-0.0076099j -0.00105514-0.00878192j -0.00602273-0.00260785j 0.000546226+0.00374417j 0.00212906-0.00522971j 0.00788724+0.00637973j -0.00155136+0.00522572j 0.00271189+0.00175364j -0.000207729+0.0015816j -0.0042443-0.00478455j 0.00459826-0.000213197j 0.00083349+0.00634453j -0.00162828+0.00115115j -0.00149371-0.000786589j 0.0031974+0.00180793j -0.00407103-0.000909314j 0.00015953+0.00151766j -0.000688393+5.59528e-05j 0.00292514-0.00313369j 0.00458058+0.000619963j -0.00146551-0.00347457j 0.000296099-0.00113112j 0.000100502-0.00092745j -0.000666067+0.00317105j -0.00132114-0.00121095j -0.00015274-0.00112679j -0.00241936-0.00327763j 0.00358567-2.66105e-05j -0.00109506+0.00131693j -0.00220617+0.00176628j 0.000749631-0.00386646j -0.00451571-0.00265599j -0.00236161+0.00366799j 0.00497443-9.5092e-05j -0.00134431-0.00108996j -0.000841644+0.005861j 0.00517866-0.00818498j -0.00847006-0.00517312j 0.00128778+0.00149054j 0.011564-0.00517168j 0.00346044+0.0208669j 0.00727971-0.00195886j -0.00104269+0.00385068j -0.0396332+0.00758045j 0.00904177+0.0613039j 0.0109168-0.0112576j -0.0199148+0.00727227j 0.0221775+0.0354343j 0.0245376-0.0192717j -0.0061819-0.00521672j 0.00217839-0.00256957j -0.00676085+0.00520555j -0.0137543-0.0137968j 0.0128373-0.0019641j -0.00498218+0.0130279j 0.00447426+6.85175e-05j 0.0053433-0.00379295j -0.00141256+0.00290979j 0.00284415-0.00407589j -0.0106037-0.000911696j 0.000889789+0.00300063j 0.00138925+0.00118072j 0.00398783+0.00780972j 0.00850252-0.00322256j -0.00220936+0.00472704j 0.00203626-0.00194983j 0.00110669-0.00546903j -0.00349615-0.00461565j -0.00308134+0.00215289j -0.00345958-0.00099508j 0.00351066+0.00404813j 0.00250314+0.00703294j 0.00198638-0.0028243j 0.000926192-0.00120233j 0.00146301+0.000723885j 0.00847096-0.00149232j -0.00340853-0.00312757j 0.000215233-0.00175708j -0.00245147+0.00468976j -0.000225719-0.00398144j -6.53033e-05+0.000980382j -0.00114458-0.00104877j -0.0057191-0.0028432j -0.00416838+0.00193226j 0.00173744+0.00332956j -0.00600449-0.00181378j 0.000210792-0.00617839j -0.00777483-0.00095286j 0.00241133-0.00384649j -0.00193969-0.00439121j 0.0103403+0.000394371j -0.00198704-0.00878068j -0.00716894+0.00158887j 0.0137134+0.0056556j -0.00642914+0.00904428j -0.297234-0.00235712j -0.0559655+0.0056738j 
0.000406869-0.002421j -0.000997128-0.00537752j 0.000710747+0.000670099j -0.000100113-0.00215845j 0.00385804-0.00499538j -0.00102237-0.00877685j 0.0028804+0.00375764j -0.00163122-0.00731372j -0.000498183+0.00499063j 0.00232633-0.000424605j -0.00408883-0.00671652j -0.000322289-0.00609733j -0.000256803-0.00830658j -0.0013978+0.000885793j -0.000127564-0.00261547j 0.0026442+0.00267954j -0.004276-0.00529615j 0.0022146+0.0028006j 0.000131752+0.00207632j 0.00340077+0.00675383j 0.00222297+0.00374201j -0.00294032-0.000703804j 0.000804896-0.0016421j -0.0022111-0.00221497j -0.00410421-0.00382827j 0.000670327+0.00232629j -0.00259944-0.00396643j 0.000549913+0.00746353j 0.00169868-0.00228832j -0.00451338-0.00259472j -0.00545379+0.00154721j 0.00354037+0.00309759j 0.000569489+0.00935352j -0.00066425-0.0018777j 0.00477017+0.00780706j 0.00179649-0.00161637j -0.00519247+0.010583j 0.00486796-0.000492967j -0.00796952+0.0051293j 0.00884098+0.0224985j 0.010915+0.0131868j -0.00725693+0.0255092j 0.0165172+0.0480688j 0.0242664-0.0240139j 0.00661391+0.0353571j 0.0106701-0.0336361j -0.017983-0.000567193j -0.000906326+0.0318035j 0.00926611-0.0138407j 0.000678562+0.004274j 0.00630173+0.00459631j -0.00672649-0.00401646j 0.000137043+0.0164758j -0.00482647+0.00621352j 0.00652726+0.000809471j -0.000281076-0.00949513j 0.000513168+0.000463577j 0.00236806+0.00171787j 0.00448855+0.000828677j 0.00051416-0.00388301j -0.00404846+0.00187135j -0.000169083+0.000580396j -0.0083631-0.00375532j 0.00309803-0.00157011j -0.000580354-0.00134916j -0.00257057+0.000910763j 0.00549171+0.00347283j 0.000924168-0.000232717j 0.00391439+0.00667873j 0.00262103+0.000515999j -0.00119753-0.00201395j -0.000334515-0.00781911j -0.00399209-0.00295264j 0.00061161+0.00470271j 0.00147787+0.000624186j 0.00366557+0.00393339j 0.0022934-0.00177149j 0.00289006+0.00310301j -0.0052884+0.00138468j -0.0030581-0.00339758j -0.00138951-0.00201277j 0.00226224+0.000884614j 0.00805308-0.0013494j -0.00263955+0.000805671j 0.00383623+0.00196766j 0.00100122+0.00640285j -0.00856029+0.000164224j -0.00060278+0.00319493j 0.00907399+0.00340761j 0.00989582+0.00766484j 0.010245-0.00873902j 0.0119295+0.00092565j -0.00477586+0.00402028j 0.00126997+0.00519616j -0.0265511+0.000218231j -0.281781-0.00399656j -0.0112378+0.00201893j -0.0988119+7.32881e-05j 
0.00103034+0.00537144j 0.000569491-0.0023946j 0.00125899+0.00160232j 0.00148625+0.00259083j 0.00365473+0.00886766j 0.00528483+0.000148045j -0.00227345+0.00241146j 0.00260397-0.00135969j -0.00387407-0.00545435j 0.00252797+0.00483226j 0.00251026-0.0043987j 0.00418952+0.00178172j 0.00411609-0.000336011j -0.00273552-0.00315189j 0.00155554+0.00101484j -0.00222418-0.000933337j 0.00139429-0.00358416j 0.00117278+0.000923737j -0.00447875-0.00373091j -0.00461193-0.00217386j 0.000839579+0.000183182j -0.00146788-0.00162147j 4.66696e-05+0.00132402j 0.00524068+0.000929122j -0.00138244-0.00268037j -0.0009866+0.0025449j -0.00112468-0.0027232j -0.00366747+0.00330074j -0.00209997-0.00258345j -0.00122303-0.00410086j 0.000271766-0.00417964j 0.000693797+0.00189846j -0.00479485+0.00490942j -0.00210913+0.0029065j -0.00849459+0.00199366j 0.00121309+0.00249609j -0.00771196-0.00765565j 0.00348547+0.00191861j 0.000632726-0.0105068j -0.00996687+0.0163234j -0.00309728+0.0291185j -0.0117841-0.0207765j -0.0244562+0.0309103j 0.0143808+0.0492581j -0.0129225+0.0310284j 0.00751796+0.0330076j -0.00300816-0.0316499j -0.0228025+0.00697942j -0.00419107+0.0137524j -0.00603071-0.015301j -0.000210169+0.00783362j 0.00262658-0.00824422j -0.0165439+0.00213803j 0.00186641-0.00451092j -0.00363453+0.000941463j 0.00705129+0.00629059j -0.00123195-0.00098843j -0.00136508-0.00112044j -0.00112917+0.00543167j 0.00505972-0.000987555j 0.00111501-0.000459398j -0.00223575+0.000741283j 0.00233266-0.0076024j -0.00171481+0.00372251j -4.25433e-05-0.00451013j -0.00223474-0.000319252j -0.00325842+0.00300781j 0.00272575-0.00094284j -0.00475675+0.00249521j -0.000531616+0.00445104j 0.00352435+0.000195417j 0.00715677+0.000660277j -0.000928686-0.00237873j -0.0050219-0.0013194j -0.000198366+0.000770631j -0.0046655+0.00251707j 0.00114154-0.000797057j -0.000284782+0.00276205j -0.000832062-0.00478368j 0.00190819-0.000229379j 0.00406144-0.00228757j -0.00140399+0.00191005j 0.00329556+0.00576448j 0.00116597+1.13148e-05j -0.00272466+0.00321037j -0.0100829-0.000440102j 0.000466918-0.00554042j -0.00254168-0.0024055j -0.000439765+0.00806891j -0.0090914+0.00437381j 0.0169438+0.00680733j -0.00202399+0.00646816j -0.000107565-0.00402836j -0.00651256+0.00865752j -0.27264-0.00411754j 0.0281752-0.00215499j 0.0978992+0.000279624j -0.0112143+0.0019097j 
0.00147072+0.00116943j -0.000269201+0.00613877j -0.000616338+0.00131036j -0.00309077-0.00532838j -0.00382538-0.0106721j -0.00188269+0.00526961j 0.00244483-0.00529535j -0.00229063-0.00485709j 0.000451809-0.00113933j -0.00178944-0.000838823j -0.00193782+0.00389045j 0.000245656-0.00234009j -0.00317609-0.00760656j 0.000179431+0.00265849j -0.000311256-0.00286305j -0.001298-0.00260657j 1.44523e-05+0.00614568j -0.000627657-0.00240695j -0.000316571+0.00385432j -0.00182166-3.75737e-05j 0.000862039+0.00215458j -0.000530332-5.40043e-05j -0.00186927-0.00131997j -0.000512831-0.00706607j 0.00161627-0.000154427j 0.000806162-0.00018432j -0.00347652-0.00260012j 0.0012687+0.00819504j -0.00359558+0.00160667j 0.000592645+0.00532249j 0.00488705+0.00497317j -0.0013725+0.00341038j -0.000212166-0.00315811j -0.00138723-0.00667008j -0.00273979+0.00985865j -0.0035524+0.00832805j 0.00509157+0.0120498j -0.00515335+0.0360556j 0.00698832+0.0174163j 0.00534666-0.00276622j -0.00844213-0.00613731j 0.00698162-0.0541677j -0.00325936+0.0096988j 0.0011193+0.0139299j -0.0203635-0.00834146j 0.00437162-0.0244499j 0.0141357+0.0196248j 0.00957302-0.00965343j 0.00564613-0.020673j 0.0129597+0.0197485j 0.00281117+0.00357383j 0.00218102+0.000585608j 0.00728927-0.00471907j -0.00152299+0.00708381j 0.00351843+0.0027033j -0.00685919-0.00895538j -0.00360971-0.000870613j -0.000240265+0.0022828j 0.00169396-0.00507992j 0.00132377+0.00579378j 0.000103405+0.000964139j 0.0056428+0.00486531j -0.00389873-0.0020552j -0.000409741-0.00333976j -0.00173232+0.00318356j 0.0016789-0.00188939j -0.000572587+0.000783608j -2.95947e-06+0.00422126j 0.00326556+0.00265852j 0.00185222-0.00070739j -0.00462893-0.00103239j -0.00700737-0.00376256j 0.00332046-0.00471687j 0.0026449+0.00430693j 0.00248757+0.0010124j -0.00314631-0.0013179j 0.00131345+0.000770936j -0.0075827-0.00234609j -0.00531083-0.00126616j 0.00349946-0.00355077j 0.00113405+0.00053143j 0.000665284-0.00525023j -0.00187908+0.0024848j -0.00136779+0.00423223j 0.0109435-0.000407319j 0.00711781-0.00212882j 0.000922209-0.00451202j 0.0125184+0.0071301j -0.00123779+0.00465978j 0.00244293-0.00265648j -0.0035415+0.00769028j -0.0261723+0.00142342j -0.00867408+0.00897342j 0.279032+0.00512794j 0.00699039-0.00869723j -0.0866999-0.00902016j 0.0140477-0.000874015j 0.0123723+0.00496769j 
-9.91231e-06-0.00628185j 0.00233407+0.00175638j 0.00274238+0.00431625j 0.00182598+0.00330978j 0.00169162-0.0055476j 0.00084916-0.0119225j -0.000173302-0.00349372j -0.000649358-0.00391651j -0.000295671-0.00366279j -0.00344642-0.00244474j 0.0013372-0.00227305j 0.00178706-0.00919257j -0.00229095-0.00431582j -0.000354845+0.00235574j 0.00139897+0.00419716j -0.000607624-0.000531709j -0.00155773+0.00024448j -0.00435121+0.00179248j -0.00108334+0.00434964j 0.000964624-0.000619811j -0.00426914-0.00322276j 0.00554016-0.00750727j 0.00256728-0.0028088j 0.000658723-0.0119045j 0.00326161-0.00277755j 0.00199534+0.00379103j 0.00346704-0.0104932j 0.00237696-0.00252794j -0.000554107-0.00456444j 2.73941e-06-0.00992536j -0.00102265+0.00117236j -0.00283455+0.0029342j 0.006223-0.00506348j 0.00405156-0.00968515j 7.85189e-05-0.0122816j -0.00374827-0.0136209j 0.0011178+0.00440507j -0.00959542-0.0143032j -0.00708674+0.0512302j 0.00368682+0.0341834j 0.0101556-0.0212881j -0.00195427+0.00234577j -0.00869916+0.0113554j -0.00766541+0.0167355j -0.00213389+0.0366785j -0.0290894-0.0163635j -0.00930537-0.00446697j -0.00193319+0.034366j -0.00601335-0.0193715j -0.00053688-0.0101167j 0.00183611+0.0114683j 0.00516671-0.000947918j 0.0005212+0.010514j 0.00220475+0.011088j 0.00286913-0.007399j -0.00186423-0.00324905j 0.000131036-0.0062484j -0.00279546-0.00282517j 0.00486304+0.0041065j -0.00265491-0.000258473j -0.00407768+0.00703228j -0.00775351+0.000796391j -0.00168875-0.0039462j -0.00252757-0.00342099j -0.000249476-0.00820939j -0.00480309+0.00180253j 0.00389721-0.0024573j -0.00256059+1.00364e-05j 0.0029152+0.004522j -0.000247265+0.00416984j 0.00330188-0.00112179j -0.000167091-0.0063295j -0.000402852+0.000602079j -0.00254459-0.000749389j -0.00144978+0.00240898j 9.27986e-05-0.0031988j 0.00159443-0.00313703j 0.00235937-0.000966313j 0.000865014-0.0029225j 0.00329775+0.00439048j 0.00552568+0.00274292j 0.00934125+0.00103776j 0.00161179-0.00288091j -0.00680465+0.00146796j 0.00133237+0.00830619j 0.00371885+0.000522117j 0.0108318+0.00410368j -0.00759694+0.00505043j 1.0642e-05+0.00282118j 0.01154-0.0030143j 0.00682624-0.000334059j 0.0136573-0.00567378j -0.257597-0.00332648j -0.0142257+0.0123748j -0.0178628-0.0112953j 0.00893199+0.00513209j -0.0116536-0.00510014j 0.0189813-0.000913416j 
0.00196757+0.00299718j 0.000242111+0.00186021j 0.00220437+0.00663709j -0.00148046-0.00136116j 0.000389996-0.00316096j 0.00165285-0.0010283j 0.0018808-0.00441745j -0.00312081-0.00188685j -0.00392728-0.00121262j 0.00132384+0.00652111j -0.00172435+0.00327386j 0.00320017+0.00143138j -0.00226723+0.00252j -0.00285282-0.00155244j 0.00136499+0.00373568j -0.00404686-0.00511814j -0.00161233+0.00420689j 0.00131851+0.00433253j -0.00539522+0.00318409j -0.00427995+0.000579414j 0.00132108-0.000914912j -0.0011481+0.000936413j -0.00136744-0.00476017j 0.00486758+0.00125966j -0.00121354-0.00132139j 0.0015089-0.00138723j -0.00479831+0.00393348j -0.000582293-0.0104365j -0.00639046+0.00322228j -0.00381186+0.000325727j 0.00386603-0.00325587j 0.000380851+0.0022761j 0.000525756-0.00625252j -0.00378391-0.00189095j -0.00855157+0.00781505j -0.00366133+0.00256528j -0.00163255-0.0167248j -0.0024355+0.0452871j 0.00800199+0.0234563j 0.00467596-0.0211978j 0.0229814-0.00992341j 0.000420805+0.0645697j -0.00292651+0.0144806j 0.0152086-0.0398845j -0.0204418-0.0141585j -0.00718736-0.0333105j -0.00152586+0.0167046j -0.00684301+0.00380818j -0.000287301-0.0150976j 0.00692755+0.0101459j 0.00848932-0.00419892j 0.000507616-0.00335392j -0.00796682-0.00371644j 0.000822788+0.0036984j -0.0026293-0.00374033j -0.00118707-0.00455898j -0.00196626+0.00144374j 0.00018687+0.00836714j 0.00437707-0.00254586j 0.00542671+0.00116934j -2.1704e-05+0.00303616j -0.00193725-0.00246215j -0.00156276+0.00684437j -0.00108166-0.0021719j -0.00550874+0.00210017j -0.00128983+0.00316765j -0.00517333-0.00427792j 0.00258119+0.00373499j -0.00290233-0.00290138j 0.00528709-0.00117315j 0.000425406-0.00221609j 0.00469824+0.00183237j 0.00213782-0.000278775j -0.00557442-0.000902869j 0.0046553+0.00229914j -0.00541153-0.000656485j 0.00441501+0.0013595j -0.00040828+0.00454652j -6.77113e-05+0.00501628j 0.0069006-0.00404066j 0.00607787-0.00181449j 0.00151138-0.00531828j -0.00857786-0.00571427j 0.00152635+0.00184737j -0.00243576-0.00254255j -0.0127841-0.00524183j 0.00708582-0.00171161j -0.000226052+0.00164911j -0.00628715-0.00332515j -0.00110629+0.0020448j 0.000996877-0.00674949j -0.25061-0.00795655j -0.0217785+0.009043j -0.0413391-0.00639394j -0.0273544+0.00287706j 0.110506-0.00526885j 0.0148779-0.000139609j 0.0057222+0.0019985j 
0.000105589-0.00167548j -0.000509119-0.00342017j 0.00073835-0.000634129j 0.000171395-0.00655344j 0.00398339-0.00332096j -0.00170466-0.00228437j 0.00106065+0.00119228j 0.00142619+0.0023886j 0.000884938+0.0102036j 0.00372735-0.000930413j -0.00132499-0.00128304j 0.000882507+0.00108727j 0.00496652+0.000409144j -0.00178993-0.00142233j 0.0020069-0.00204981j 0.00121088+0.00560357j -0.00219837-0.00219159j 0.00494752+0.00249974j 0.000787987+0.00336423j 0.00295241+0.00852331j 0.00158636+0.00603525j -0.00274365+0.00221004j -0.00187497-0.00328196j 0.000832858+0.00261438j -0.00293708-0.00230924j -0.00157779-0.00159998j -0.000738828-0.000439102j -0.00763615+0.00362809j 0.00235715+0.000324803j -0.00373982+0.00397299j -0.00419561+0.000982856j 0.00259222+0.00420095j -0.0049271+0.00776815j -0.00321534-0.00335233j 0.0013654+0.0185607j -0.00168843-0.00609367j -0.00375114+0.023199j 0.00435704+0.0268268j 0.00115931-0.0193587j -0.00428504+0.0259451j 0.00369833-0.0787609j 0.0348681-0.0152631j 0.00212782-0.032032j 0.00259125-0.0120056j -0.0108896-0.0105427j 0.00373594+0.00994403j -0.0111282+0.0157516j -0.00269841-0.00188946j 0.00655108+0.00122509j -0.00515941-0.000831089j -0.0041316-0.0114021j -0.00693084+0.00429024j -0.00735507+0.0010503j -0.00414912-0.00106649j -0.00276413+0.00203744j 0.00445412+0.000448651j 0.00189812-0.000224552j 0.0096722+0.0016853j 0.00406715-0.00309779j -0.000991737-0.00242109j 2.43454e-05+0.00102585j -0.00906717-7.77857e-05j 0.00520811+0.00406994j 0.00199577-0.00129274j 0.00012454+0.00530711j 0.00205323+0.00183694j -0.00239247+0.00169387j 0.00158271-0.00034076j -0.00407203-9.32893e-05j 0.00377161-0.00486423j -0.000801343-0.00084287j 0.00704931-0.00177623j -0.000720872+0.000563513j -0.00523942+0.00060965j 0.00378791-0.00313512j 0.00260612-0.000249186j 0.00307596-0.00250875j 0.0123533-0.00163226j 0.00638799-0.00137255j -0.00499657-0.00308275j -0.00107604-0.00141729j -0.00192784-0.0010227j -0.00277547+0.00665453j -0.00424629-0.0024636j -0.00210248+0.00595663j -0.0149314+0.00700398j -0.00744362-0.00351485j -0.0128581+0.00642424j -0.00099996+0.00102741j 0.0154161-0.00835252j 0.224527+0.00694476j -0.0102182+0.00390828j 0.022032-0.000810226j -0.00950699+0.00292748j -0.128134-0.00101055j -0.0282702+0.00505899j 0.00265633+0.000390349j -0.00745471-0.000539568j 
-1.80246e-06-0.00214484j 0.000634291+0.00111001j 0.00025651-0.0073597j 0.00157532-0.00677116j 0.00233145-0.00790263j -0.000935803-0.00110982j -0.000103428+0.000135435j 0.00291597+0.00266483j 0.00208682+0.00137229j -0.0022456-0.00785378j 0.0017986+0.000223793j 0.00102059+3.96417e-05j 0.00169658-0.00347241j -0.000291592+0.00186012j 0.00181975-0.00208435j 0.000638772+0.00362108j -0.00084033+0.00354744j 0.000682678-0.00300835j 0.00175584+0.005026j 0.00325096+0.000629418j -0.00318694+0.00360259j 0.00231766-0.00251053j 0.000106522-0.00139694j -0.00119107-0.00828281j 0.00108237+0.000706003j -0.000115389+0.000370544j 0.000222341-0.00578895j -0.00134788+0.00635485j 0.000308691-0.00154077j -0.00103568+0.00955695j -0.00438435+0.00850882j 0.000838357-0.000241086j 0.00222695-0.024273j 0.00199014-0.00830113j 0.000909096+0.00630176j 0.000448544-0.0130891j -0.00426113+0.0365197j -0.000990562+0.00248298j 0.00107489+0.012713j 0.00405352-0.0558328j -0.0210639-0.00812053j -0.00563078-0.0165901j -0.00634339+0.00221676j 0.0116921-0.0222722j 0.00438263+0.000186072j 0.00107827-0.000321053j -0.00645741+0.0182585j 0.00296596-0.0011505j 0.00338371-0.00357755j -0.00767093+0.00146242j -0.00924761-0.000537173j 0.00830706+0.00718146j -0.000463614-0.0025733j -0.000244432+0.000461661j 0.00134919+0.00127509j -0.00383105-0.000321617j 0.00240594-0.00349736j 0.0053134-0.00256538j 0.00467424-0.00343885j -0.0053684+0.00210209j -0.000356153+0.00165353j -0.0113931+0.00449566j 0.00308828+0.000993826j -0.00301471-0.00142608j 0.00384642+0.00197975j -0.000731291+2.8369e-05j 0.00458705-0.00126682j -0.00411393+0.000457534j 0.0031567-0.000521274j 0.00599983-0.00121379j 0.00259001-0.000679292j -0.00401467-0.00306657j -0.00503845+0.000184396j -0.00183802+0.00105706j -0.000590164-0.00337297j 0.00138064-0.00192343j -0.00154682+4.09874e-05j 0.0105741-0.0052374j 0.00219825-0.00219661j -0.00648256+0.00067469j 0.00118552-0.00253148j 0.00355888-0.00043004j 0.00763984-0.00519253j -0.0124759+0.00593963j 0.0159684-0.00622022j -0.00170989+0.00140888j 0.0104941+0.00247467j -0.00320502+0.00205227j 0.00410848-0.00731571j 0.216714+0.00195171j 0.00722406-0.0104896j -0.0186308-0.0044984j 0.00405107+0.00612909j -0.0986386-0.0084601j 0.0183046-0.0028003j -0.0450688-0.00203169j 0.000402838-0.00101837j -0.00360229-0.00116625j 
-7.56636e-05+0.000390951j 0.000176459-0.00162937j 0.000110049-0.00381814j 0.000123283+0.00322679j -0.000222152+0.000292764j -0.000724017+0.000104922j 0.000636936-0.00691875j -0.000272995+0.00132808j -0.00169527-0.0112453j -0.00200677+0.0112027j 0.000835978-0.00342826j 0.000360637-0.00127621j -0.00152701+0.00677837j -0.00103517+0.00112454j 0.00181818-0.000142425j 0.000276705-0.000108349j -0.000293253+0.00894375j -5.85867e-06-0.0047939j 0.00141095+0.00122997j 0.00179798-0.0157538j -0.00178613+0.00629027j 0.000434263-0.0127147j 0.00108555+0.00059356j -0.00290896-0.00473785j -0.00174832-0.00217349j 0.00161147+0.00238783j -3.42188e-05+0.00382766j 0.000418789-0.00633573j 0.000507169+0.00132264j -0.00149671+0.0117422j -0.00521438+0.0129488j 0.00238715-0.0101842j 0.00080547-0.0381127j -0.00182736+0.0168054j 0.00252519-0.00746356j -0.00241398+0.0258918j -0.00895377+0.0390169j 0.00321906+0.0175566j 0.00149671-0.00934101j 0.000194491+0.0212347j 0.00451909+0.00346259j -0.0111608-0.0196667j 0.00957483-0.00986937j 0.00217288+0.00101654j 0.00380727-0.0105594j -0.00266186+0.0111345j 0.00172508+0.00259577j 0.00391101-0.00492457j 0.00487517-9.95854e-05j 0.000280994-0.00319103j 0.0067943+0.00677451j 0.00640503-0.00911514j -0.00733976-0.00412407j -0.00143363-0.00436936j 0.00413663-0.000448161j -0.0015875+0.00988849j -0.00462754-0.00558647j 0.00257912-0.00282863j 0.00323975-0.00285675j 0.00213623+0.00276628j 0.00186967+0.000679491j -0.000977266+0.00833872j -0.00239498-0.000202213j -0.00194295+0.00322818j -0.000160817-0.00197257j -0.00222053+0.00010058j -0.00387116-0.00352691j 0.00498017+0.00158382j -0.00263674-0.00203353j -0.00444385-0.0045109j -0.00245655-0.00255885j -0.00112287+0.00359181j 0.00141453+0.00504335j -0.00641458-0.00155716j -0.00258695-0.00184324j -0.00664803-7.69481e-05j 0.00556212+0.00124833j -0.00460826-0.00499311j -0.0118859+0.000795318j 0.00105255+0.00365055j -0.00333458-0.00111587j 0.00287662-0.000428589j -0.00557015-0.00343451j -0.00386235+0.00249224j 0.0105698-0.00382037j -0.0139925+0.00270754j -0.00796782-0.00468864j 0.0446608-0.00318161j -0.22132-0.00481345j 0.0121125-0.0109748j -0.0133976+0.00132821j -0.00524024+0.00555583j -0.0315312-0.00556492j -0.0164224-0.000239338j 0.0184739+0.000240948j 0.0124168-0.00233348j -0.0054416-0.00151575j -0.00369024+0.00127085j 
