-0.0410887-0.0469174j -0.0561282+0.041513j -0.08112-0.0111713j 0.00577619+0.0392145j -0.00748692+0.0395519j 0.0382531+0.00620904j -0.0638036+0.000241139j 0.0436894+0.0156284j -0.0229255-0.00232512j -0.038164-0.0163117j -0.0552305-0.0319687j 0.00257378+0.0270145j 0.0151026+0.0348395j 0.00389272+0.0255366j -0.0140252-0.0176396j -0.00960006-0.0141406j -0.00288596+0.00228239j 0.00967366-0.0223608j -0.0180431+0.00522104j 0.0187022+0.0243857j 0.00816506-0.0194683j 0.00553363+0.0761515j 0.0102131-0.00089362j 0.0353197+0.0141187j -0.00192921-0.023133j -0.00242368+0.00116387j 0.0327245-0.0159575j -0.0359071-0.014496j -0.00127033-0.00644454j 0.0431091-0.0147263j -0.0225996+0.00871739j -0.0130845-0.0262105j 0.0128604+0.0103804j -0.00932554+0.00317282j -0.00942636-0.0150552j 0.00392248+0.016412j -0.00468363-0.0123002j -0.00847415-0.00444254j -0.00480305+0.00734781j -0.0120632+0.0231334j 0.014532-0.00444981j 0.0157279+0.0222574j -0.00795001-0.0236269j -0.0282055-0.0209434j 0.0120403-0.0215403j 0.0181194+0.0243961j 0.0169844-0.024498j 0.0101448-0.0186321j -0.00492733+0.00742221j -0.00509135+0.00632417j -0.00309323-0.00499638j 0.0157105-0.00591262j -0.00291262+0.00749414j 0.0246088-0.00491601j -0.00707474+0.0204864j -0.0338814+0.0325041j 0.0164856-0.00197002j 0.00787917+0.0106509j -0.00719268+0.00292497j 0.0135347-0.0303406j 0.000879641+0.000543147j 0.00306955+0.00616393j 0.021145-0.00233215j -0.0136711-0.0274449j 0.00349032+0.0119817j 0.0103124+2.00271e-05j 0.00634733-0.00476378j -0.00224883+0.0147336j 0.00421706-0.00963448j -0.0324721-4.30699e-06j -0.0127413+0.00977869j 0.0188361+0.00228833j -0.0099219+0.00338603j 0.000782308-0.00652062j -0.0199912+0.0312397j 0.0222534+0.0219109j -0.00709246+0.00302991j -0.0179953-0.00769213j -0.0034383-0.00581654j -0.0108654+0.0172876j -0.0207339+0.00263611j 0.019558-0.00431424j -0.047802+0.0135927j 0.0128677+3.85125e-05j 0.0222735+0.0254923j 0.000503772+0.000900301j 0.0112217+0.0279257j -0.0218463+0.00268545j 0.00681235+0.00801833j 0.0216985+0.0216949j -0.00124245+0.0176645j 0.0112578-0.013001j 0.012058-0.0163307j -0.0858705-0.016565j -0.0141758-0.00880183j -0.0176367-0.00503858j -0.000746256+0.0213082j 0.0478609+0.0187953j 0.0574617+0.0284085j 0.00603932+0.0131408j -0.0160574+0.00317398j 0.00989532+0.0251819j 0.00157391+0.00355471j 0.0198923+0.0019402j 0.0345573+0.0132295j -0.0468717-0.0337058j 0.0193579+0.00227032j 0.0213134-0.00237831j 0.0269603+0.00649239j -0.0209783-0.00930478j -0.0117957+0.0105575j 0.0293665+0.00116717j -0.00241047-0.0279888j 0.0135798-0.0484619j -0.0240577+0.0072039j 0.00447084+0.00405416j 0.00433964+0.0154256j 0.0170738+0.0757514j -0.0114382-0.0086368j -0.0245011-0.0297649j 0.000938586+0.0301505j 0.000311484-0.00981583j -0.00348195+0.00832701j -0.00470473+0.0541804j 0.0042336-0.0117894j -0.0523946+0.014568j -0.0048641+0.00743427j 0.0353151-0.0305611j 0.0374261-0.0193256j -0.041659+0.0135892j -0.00467058+0.0212339j 0.00997267-0.0340164j -0.0180977-0.00336521j 0.0563212+0.0106448j -0.0221935-0.0389548j 0.00440587-0.00213855j 0.00151602-0.00255021j 0.00839243-0.0233873j -0.0226552-0.0158065j -0.0226997+0.0166684j -0.00316986-0.0463202j -0.000524981+0.0355262j -0.00983606-0.0262418j -0.0311041-0.0412263j -0.0459344+0.0173989j -0.02229-0.0239375j 0.00712204+0.0213527j 0.0112193+0.0209615j -0.0167275-0.00400807j -0.00737817-0.0631621j 0.0646352+0.0350778j 0.00971424+0.000631859j 0.0122083+0.0154266j 0.0298733-0.0437381j -0.00118843+0.0180629j 0.0202327+0.013297j -0.0518223+0.00870297j -0.0163649+0.019393j 0.00542065-0.010834j -0.00748373+0.00537205j -0.0314624-0.0229428j -0.00301573-0.00105264j 0.0033976-0.049838j -0.04941-0.0214498j -0.0103978+0.00931185j -0.00352123+0.0562974j 0.0236486+0.0149248j 0.0177728-0.0153915j -0.0362998+0.00792384j -0.0199755-0.0181802j -0.0417565-0.0619314j -0.00522788-0.00533231j 0.0126481-0.0330474j -0.0236431-0.0100434j -0.0014716-0.0151474j -0.0147637-0.0401136j -0.0311781+0.00742306j 0.0250607-0.0312363j 0.0192887-0.0557519j -0.00413806+0.0235299j 0.034785-0.00307851j 0.00318228+0.0577886j -0.0239295-0.000785358j -0.00594209+0.040111j -0.00785175+0.00210266j 0.00979698+0.0120225j -0.0399745-0.0438184j -0.0299008-0.05451j -0.0156129+0.0147281j 0.0174812+0.0661176j 0.0941651-0.0094761j -0.0917757-0.118536j 0.0214062+0.0794906j 0.144185+0.0348237j -0.251575-0.104597j -0.014983-0.17624j 
0.0762349-0.0293183j -0.0577317-0.0434053j -0.00295748-0.0417609j -0.0731814-0.0299602j -0.0584996-0.0241395j -0.0184975+0.00514418j -0.00984784-0.0405634j 0.00926917+0.0344605j -0.0320512-0.0378456j -0.0105564-0.0127936j 0.0697239+0.00221j 0.0140869-0.0131269j 0.0208084+0.00829017j -0.0505297-0.0181863j 0.0192903-0.0150275j 0.0436993-0.00759994j -0.00262528+0.00597597j -0.0129517-0.00721583j 0.0212496-0.00554747j 0.00147771-0.0371549j -0.0182949+0.00323486j -0.00405987-0.00277711j 0.0321561-0.0110292j 0.0170473+0.0314014j 0.00317497+0.00441922j 0.0174457-0.0181388j 0.0125475+0.0222169j 0.00353959-0.032064j 0.0200796-0.00156365j 0.00606738-0.0144621j 0.0134926-0.0168734j 0.0205628+0.0199824j -0.050151-0.00797662j -0.0192848-0.0282578j -0.0112192-0.00692639j -0.0102339-0.0224107j 0.0111286+0.0145951j 0.00239495+0.0104017j 0.0162928+0.00799218j -0.00857667-0.0103471j 0.00876115+0.0138568j -0.0298795-0.00518867j 0.0096783-0.0124602j 0.0157363+0.00886607j -0.00790682-0.0195098j 0.00632328+0.000614495j -0.029548+0.0161609j -0.002594-0.00879949j 0.00843408+0.0102081j -0.0113024-0.00786299j 0.00345388-0.00440087j -0.0112547-0.016948j 0.0111881+0.041531j 0.000624462+0.0200201j 0.00197056+0.00166261j -0.0380516+0.00721955j -0.0379065+0.023953j -0.0147378-0.00144549j -0.0113035+0.00820202j 0.0265976+0.029915j 0.012721+0.0379297j -0.0435161-0.000267521j 0.0196526+0.0262006j 0.0135413+0.022573j -0.010293+0.00776254j -0.0229652+0.0192027j 0.0205453+0.00184486j -0.00837622+0.0104483j -0.0110688+0.0153874j -0.00239048-0.0264391j -0.00122595-0.0194141j 0.00436915+0.00963839j 0.0290546+0.00364832j -0.00178396+0.0103132j -0.0340359-0.0136165j -0.00587327+0.0375556j -0.0386114-0.00763297j 0.0118774-0.028073j 0.027029+0.000801184j -0.00858223+0.00234751j -0.000735998-0.0342443j -0.0251307+0.00801736j -0.0119703-0.0427351j -0.0110059+0.0059323j 0.0201933+0.0237934j 0.0130276-0.00971314j -0.0131297-0.0116425j -0.0201164+0.00413653j 0.00544981-0.00982423j -0.0371843+0.00183338j -0.0174131-0.0177644j 0.0145796+0.0106307j 0.0267008+0.00797475j 0.0141878-0.0562143j -0.00911298-0.00742578j 0.00666801-0.0118585j -0.0141414-0.0108076j -0.00643956+0.0561622j -0.0228859+0.0332311j -0.00761035+0.0184039j 0.0091903-0.00691519j -0.0201339-0.00114026j -0.00568027-0.00890181j -0.0037476-0.00380735j -0.0168298+0.0352817j 0.0521514-0.0119405j -0.00795685+0.000820005j -0.0145118+0.00665154j 0.0185651+0.0169099j 0.0149825-0.0125226j -0.0103511-0.0210637j -0.0155218+0.0101208j 0.0169167+0.0128095j 0.0512147+0.016279j -0.000348729-0.03139j -0.00359317-0.00154632j -0.0119459+0.00609058j -0.0507289-0.00476387j -0.0142844-0.0258086j 0.0389163-0.0100506j -0.0159255-0.0101308j 0.0145456+0.00558079j -0.0139581-0.0040311j -0.0711142-0.0257768j 0.0158844-0.0096564j -0.0183231-0.0375716j -0.0427503-0.00798543j 0.0455906+0.0319967j 0.0215966+0.0532431j -0.0145882-0.0291198j -0.0193908-0.0212797j 0.0456605+0.0238881j -0.000747904-0.000240869j -0.00339405+0.0568311j 0.0379323-0.013365j 0.000189716+0.011182j -0.00859353+0.00908787j 0.0395172+0.016302j 0.0260777+0.00544191j -0.0121109-0.0185491j 0.0396994+0.0148485j -0.00917627-0.00205208j 0.0160194-0.00124363j 0.0530139-0.0309143j -0.0328703-0.0583578j -0.00641651-0.0181359j -0.0154128+0.00576626j -0.0230161+0.00637657j 0.0169157-0.0131576j 0.0455837-0.00506876j -0.0352333+0.0460253j 0.000844273-0.00296641j -0.0313092+0.0204431j 0.0334535+0.0421828j -0.0296211-0.0147548j -0.00756661+0.0348879j -0.00806699-0.0626369j -0.0263225-0.0174685j 0.00485342+0.00955375j -0.00707459-0.000763018j 0.0149162-0.0264862j -0.00740207-0.000152278j 0.0535244+0.00192583j 0.0373497-0.0577705j -0.00251134+0.0128793j -0.0437062-0.0190048j 0.00108497+0.0171849j 0.0102331+0.0401768j -0.00237118-0.0382772j 0.00188371-0.0157298j 0.0266218-0.0451439j -0.0135789-0.0106993j 0.00372844+0.0177221j 0.00185635-0.0127844j 0.00143313+0.0251794j 0.0279886+0.00685411j -0.0238088-0.0423306j 0.0193411+0.00342139j 0.0279994+0.0438866j -0.00146179-0.0213524j -0.0138251+0.0371649j -0.0337063-0.00799892j -0.0151594-0.0326555j -0.00828975-0.00962246j -0.0100966+0.00189328j 0.00792316+0.0605047j 0.00178432-0.0210795j 0.0168761-0.0208098j -0.0432721-0.0404888j -0.0240556-0.0378475j 0.0281357+0.108719j 0.110158-0.00284307j -0.14243-0.0732319j 0.0641445+0.110583j 0.0257782-0.161123j 0.256308+0.132987j 
-0.0731573-0.0150826j 0.000175098+0.0284382j -0.0178626-0.00169401j 0.0303203+0.00555197j 0.0517513-0.0066587j -0.025382+0.00019569j 0.0145254+0.00903408j 0.0199407+0.025961j 0.0102535-0.0203393j -0.031461+0.0345643j 0.0358585+0.0131953j 0.00221643-0.00053955j -0.00828215+0.00309916j 0.00100586-0.00682767j 0.0213545-0.00593512j -0.0116626+0.0124812j -0.000823296+0.00909772j 0.00965582-0.038914j -0.00179823-0.0302595j 0.0156255-0.0209054j -0.0170245-0.00934723j 0.00732583+0.0260769j 0.040519-0.0148511j 0.0210912+0.0370603j -0.0136162+0.0149103j 0.00422025-0.0194201j 0.0256599-0.00367939j -0.0224739+0.00818719j -0.00851181-0.0248292j -0.00820561-0.00772519j 0.0123143-0.00281911j -0.00066355+0.0152944j 0.0121254+0.0137036j -0.00576135-0.0196903j 0.0200976-0.0135957j -0.0094841-0.0150636j 0.0142809-0.00937156j 0.00976823+0.0157959j 0.030534-0.00726858j -0.00994901+0.00672742j 0.00575488-0.0158326j -0.0309994-0.00963495j 0.00362785+0.00076455j -0.00706379+0.0206856j -0.000855972-0.0360703j 0.015852-0.00942536j 0.0139073-0.0188491j -0.00294997+0.00109578j 0.0377196+0.00690547j -0.0322807+0.00510436j -0.00583952-0.0128852j -0.0167282-0.0165643j 0.00699575+0.0117464j 0.0181711+0.0049417j 0.00177565+0.0120131j -0.0119655+0.00862968j -0.0222506+0.0245125j -0.0367987-0.00410743j -0.0181026-0.00288167j -0.000610469+0.00805408j -0.0103182+0.0141254j -0.0371846+0.0138891j 0.00581771-0.00382085j 0.0226327+0.0115814j 0.000290903-0.0252217j 0.0147699+0.00998289j 0.0067062+0.0228471j -0.0174012+0.0330515j -0.00904087-0.00101287j -0.00275347+0.00504941j -0.0140345-0.0257983j 0.00641584-0.00522011j -0.00236064+0.00390604j 0.00714966+0.00594699j -0.00119511-0.0070977j -0.0115418+0.0238321j 0.0061631+0.0114199j -0.00580145-0.0413995j 0.0102176-0.0235496j 0.0198024+0.0128531j -0.0149505-0.0306823j -0.0168052+0.00256926j -0.0415676-0.00290752j 0.0214352+0.0104121j 0.0118483-0.00818296j -0.011929-0.00577707j -0.00670711+0.0168086j -0.0187395-0.0173193j -0.0331451-0.0248937j 0.01532+0.0227621j -0.0379913+0.0265159j 0.0527855-0.00300641j 0.0305439+0.0202256j -0.0164881-0.0253048j 0.0264098-0.0343288j 0.0195745+0.00907158j -0.0348761-0.0153437j 0.0234122+0.0273013j 0.00733143-0.0209982j -0.0188759-0.0177431j 0.0072357-0.000493546j -0.00774954-0.0037473j -0.0172468+0.00401863j 0.0278676-0.00357955j 0.017248-0.00149539j -0.0374074+0.0241695j -0.0112316-0.0104734j -0.0105262-0.00528234j 0.0119861+0.0137455j 0.00752235-0.000607391j -0.0342613-0.0222698j -0.00130326-0.00787092j -0.00466392+0.0120531j -0.00167014-0.0128435j -0.0255287-0.0248264j 0.00950118-0.0269496j -0.0142052+0.00199257j 0.00627079-0.00638278j -0.0355395-0.0295535j 0.0318885-0.00107808j -0.00915272+0.00849649j 0.0114964+0.00913553j -0.010128-0.000543985j -0.012841+0.0468801j -0.0156497+0.0106566j 0.0446839+0.0152933j -0.00236671+0.0330778j 0.0101265+0.00510608j 0.0472101+0.0077221j -0.0156508+0.0313829j -0.00272138+0.000963704j 0.0126336+0.00157113j 0.0187651-0.0123738j 0.0154706-0.030153j 0.00263229-0.0243359j -0.0036294+0.00534412j 0.0209826+0.043692j -0.00607124+0.00817112j -0.0198143-0.0161594j 0.0234295+0.0216132j -0.0182308+0.00173626j 0.000470269-0.0109674j 0.0179118-0.0117689j 0.0221609+0.00945871j 0.0401903+0.0572199j 0.0181683+0.0337005j 0.0252076+0.00617321j 0.0243402+0.0040996j -0.0321563-0.0172916j -0.00394969+0.0176607j 0.00556586-0.0126847j 0.00212475+0.0194408j -0.00221939+0.0671203j 0.0189112+0.00986943j 0.00937115+0.00513099j 0.0604008+0.0347936j 0.0268257+0.0250828j 0.0202214+0.0109562j 0.028019+0.0317353j 0.0021067-0.0213102j -0.00782093+0.0438898j 0.0165292+0.0279822j -0.0211616+0.0156836j -0.0126703-0.0405438j 0.0347438+0.0322004j 0.0145642-0.0245079j -0.0176917+0.0239909j -0.00635111-0.00442091j 0.0275291+0.00436648j -0.0147541+0.00980876j -0.0108211+0.0135107j -0.0134855+0.00477803j 0.0112056-0.00445308j 0.0120068+0.0528545j -0.0111493+0.0376818j -0.00574662+0.00899571j 0.00100578-0.00902889j -0.0150329+0.0273914j -0.0133313-0.0308895j -0.0160264-0.0358493j -0.0330079-0.0137616j 0.0263776+0.00814477j -0.00898935-0.0185265j 0.0490526-0.0090623j 0.033667-0.0183676j 0.00072334+0.00597149j -0.0217242+0.0165076j 0.00163724+0.0140236j 0.018393+0.0519894j 0.0901773+0.00147398j 0.0762491+0.122388j 0.150296+0.0877305j 0.0853259+0.0871075j 0.0492636-0.063915j -0.0537955+0.00762351j -0.00375762-0.0407293j 
-0.0176664-0.0468405j -0.0527711+0.0132411j -0.0316001+0.0122142j -0.0159161-0.00660656j 0.035966-0.0034254j -0.0113675-0.0206494j -0.0114783+0.010487j 0.00222873+0.0163882j 0.00336875+0.00682009j -0.043547+0.015465j 0.000830304+0.0170922j 0.0124206-0.0137104j 0.020299-0.015659j -0.00173002-0.00956775j -0.0118962-0.0118892j -0.0447643-0.0259078j 0.0118845+0.00108412j -0.044197-0.00956353j 0.0271598+0.00128713j -0.00113168-0.0299291j -0.00883127+0.0103218j 0.00409002-0.0117387j -0.0110786+0.00697584j -0.0534052+0.00109235j -0.00647108-0.007133j -0.00189161-0.00782808j -0.00230707-0.000653188j -0.00620716-0.00678782j 0.00953772-0.00365125j -0.0334941-3.79895e-05j -0.0213694+0.00970373j -0.00687209+0.0350248j 0.00965724+0.0245417j 0.00245226-0.00207282j -0.00410367+0.0266013j -0.00121179-0.0211332j 0.000927917+0.00497946j 0.0213132+0.00580852j 0.00186627+2.04665e-05j 0.014084-0.0244289j -0.0253586+0.00371559j -0.0111162-0.0180757j -0.00933693+0.0149399j -0.00669471+0.00101162j 0.0106322-0.0231901j -0.0206756+0.0171007j 0.0205578+0.0265174j 0.000568793+0.020495j 0.00467248-0.00726729j 0.00745983-0.002157j 0.0362918-0.023571j 0.00756405-0.00836758j 0.00218879+0.0083981j -0.0133131+0.0219693j -0.0296833-0.0033186j 0.00663652-0.0018479j -0.004685-0.00732843j -0.00617837-0.00700397j 0.002693-0.0122273j -0.0189297+0.00158424j 0.0176449-0.0121383j -0.0132015+0.00160534j -0.00751376+0.00907417j 0.0370293+0.0245764j 0.0221241+0.0102759j -0.0398+0.0399652j -0.0148455+0.0206186j -0.0338099-0.025304j -0.0123564+0.00117281j 0.0122029+0.00295414j -0.00327921-0.0109204j 0.00225463+0.000456603j 0.0271844-0.0315585j 0.00551124-0.00622266j 0.0248866-0.00298132j -0.0408823-0.00845843j -0.0134742+0.0112406j 0.0568167-0.0029078j 0.0349078-0.00701655j -0.00607748-0.00149054j 0.00586999-0.0143111j 0.0169515+0.00984428j 0.0225442-0.0330651j -0.00236195+0.020421j 0.0223485+0.00204376j 0.00482461-0.0160252j -0.0401972-0.00152222j 0.0157711+0.00411388j 0.00936566-0.0280004j -0.047834+0.00944839j -0.0112031-0.0262897j 0.00951921+0.0235118j -0.0332667-0.0024926j 0.0205236+0.0126589j 0.0302753+0.027658j -0.00302098+0.0212855j -0.0180967-0.00193194j -0.0169639+0.00705332j -0.017608+0.00394592j 0.00478336+0.00817599j -0.000728988-0.0072793j -0.000161789+0.00568542j -0.0163269-0.0268522j -0.00429257+0.0111661j 0.00697734+0.0196389j -0.0407612-0.0396329j -0.00361217-0.0144256j -0.00404465-0.0160205j -0.0232645+0.00951049j -0.0180811+0.001929j 0.0203454-0.0070857j -0.01262-0.00804727j 0.00732311-0.0057009j 0.00218145+0.0248854j 0.0167844-0.0161999j 0.0144111+0.0135821j -0.00554847-0.017386j 0.0213955-0.0028404j 0.00859972+0.000559413j 0.0394827+0.0386201j -0.0170913-0.00795489j -0.000913919+0.0120623j -0.0450281-0.0365305j -0.048455+0.00351715j 0.0225241+0.00851225j -0.0115409+0.031776j -0.0584637+0.000246412j -0.00320219+0.000479312j -0.0116583-0.00196991j -0.047863-0.0231267j 0.0297805+0.0024935j 0.00349176+0.013071j -0.000111126+0.0098168j 0.0197634+0.00830585j 0.03853+0.0232696j -0.0193759-0.00372968j -0.0205986+0.0275144j -0.0256573-0.00678417j -0.000395797-0.00520389j 0.0153941+0.0191537j -0.0210564-0.00415332j -0.00247785+0.0180472j 0.0227045+0.00487395j -0.00558983+0.0398739j -0.000891753+0.0559898j -0.0235036+0.00625043j -0.00408595+0.0229621j -0.00313604+0.0288981j -0.00257161-0.0353559j -0.0133695+0.00976787j 0.0234228+0.00170636j -0.0274201+0.022751j -0.0412671+0.0117268j -0.00198064+0.0124812j 0.0187927-0.00382012j -0.000882144+0.0518539j 0.0013023+0.0486052j -0.0116955+0.00581892j -0.00941202+0.0202708j 0.000625077-0.0227757j -0.0306132-0.00745815j -0.00503363+0.0273124j -0.0264552+0.0244655j 0.00981765+0.0182299j -0.0113704+0.0341414j 0.011641+0.000393818j -0.028383-0.0251856j 0.00752161-0.00811906j 0.00665469+0.0159249j -0.0129074+0.0237451j -0.0184131+0.000348935j -0.0152145-0.0263456j 0.0267415+0.023313j -0.033036-0.00632235j -0.000406689+0.0115848j -0.0270607-0.00126586j -0.0185213-0.0082761j -0.0103585-0.0187641j 0.00058133+0.0264381j 0.0108964+0.00851801j 0.0266742-0.0336588j -0.0162855-0.000885368j 0.0102296+0.0200263j 0.0276926+0.0174631j 0.0613229+0.0318721j 0.00458357-0.0434418j 0.000935071+0.00874756j -0.0969103-0.017591j -0.0536446-0.00528884j 0.0721304+0.063351j -0.146826-0.00176398j 0.0444431+0.109824j -0.00271489+0.0858133j 0.105677+0.0584722j 0.0371902-0.0335182j -0.0190162-0.0576578j 
0.0200445-0.0180124j 0.00525628-0.023459j 0.00708838-0.0160687j 0.0236517-0.0286066j 0.0432841+0.0186931j 0.0213655-0.0381742j 0.012883-0.0084219j -0.0554461+0.0161433j 0.0433386-0.0156497j -0.055639-0.0302306j -0.013652+0.0521298j 0.0106228-0.022148j 0.00951063+0.00708659j 0.0042223-0.00395589j -0.0459457-0.00977279j -0.0457523-0.0460059j -0.000419822+0.00331896j -0.0121671+0.0397264j 0.039588+0.0204722j 0.00358371-0.0266593j -0.0213186-0.014613j 0.0110949+0.00585847j 0.017064+0.0127543j -0.0864985+0.0235136j -0.037858-0.0113312j 0.0101946-7.86427e-05j 0.00556285+0.0236721j -0.00750639-0.0194739j 0.024242-0.0224424j -0.00629456-0.0300633j -0.00446715-0.000990586j -0.0267307-0.00217182j -0.0121655+0.00741139j 0.00880989+0.0128523j -0.0066437+0.0185385j 0.0241329+0.0123351j 0.00121868+0.00848523j 0.0058518-0.00981384j 0.0100445+0.0140842j 0.0111212+0.00152706j -0.0264225+0.00489177j -0.00171948-0.0308434j -0.0353184-0.0117741j -0.00269753-0.0131017j 0.0364043-0.012006j 0.000573979+0.00670494j -0.00594025+0.0164937j -0.00337699-0.0411846j -0.0143408+0.00675204j 0.000227937-0.0281352j -0.00284357-0.000405728j 0.00987287-0.000311883j -0.0220809+0.0105892j 0.0126327+0.0324427j 0.00125705+0.0114051j -0.0201932+0.0112755j -0.00833388+0.0112929j 0.0067317-0.00655643j 0.00071713+0.00476782j -0.0218625-0.0158342j -0.0251309-0.037547j 0.001863-0.0125571j 0.0185695+0.00442901j 0.0219068-0.0203808j 0.0358501+0.0316314j -0.003226+0.013093j 0.00521597+0.000963896j -0.0113669-0.0326999j -0.0136674-0.0225964j -0.014277+0.0110463j 0.0287408-0.0271997j 0.0106523+0.0163453j -0.0189671+0.00466672j 0.00635997+0.0235853j -0.0130507+0.0185394j -0.0075571-0.0336617j -0.0190254-0.00714579j 0.0103115+0.0270846j 0.0131186+0.0144254j -0.00590048+0.0169273j 0.0237224-0.0204694j -0.0178592+0.00327267j -0.0182107+0.0131845j -0.00796177-0.00629677j 0.00270641+0.0485985j 0.0120859-0.0105919j -0.000511124+0.00975528j 0.00980596-0.00670899j 0.00237797-0.0201957j -0.0158135-0.00103395j -5.22259e-05-0.026192j -0.00634738+0.0263027j -0.00364784+0.00815689j 0.0193039-0.00791939j 0.0326986-0.000985216j -0.0079768+0.0157538j -0.00473592-0.0183269j -0.0250169+0.0250436j -0.0111286-0.0100307j 0.0202898-0.0124286j 0.0111326+0.0137194j 0.0162494-0.00270612j -0.00371702+0.013505j -0.0284474+0.0112234j 0.00967503-0.00446544j 0.0046267-0.0163546j -0.0228733-0.030443j -0.00245685-0.0127564j -0.0285618+0.00786511j 0.0169529+0.000563993j -0.00314024-0.0265201j -0.0177475-0.00102328j -0.00116453+0.000559112j -0.020445+0.00303794j 0.0222202-0.00639623j 0.0132436-0.00827436j -0.0123633+0.00805662j 0.00484335-0.000907353j 0.0266829-0.0408536j 0.00352355+0.0253233j -0.00535568-0.00516285j -0.00905187-0.00881428j 0.0173944-0.019421j -0.0408563-0.030374j -0.0327159-0.027983j 0.0132928+0.0289896j -0.0281722-0.0162875j -0.0205332+0.0331176j -0.0106123+0.0366817j -0.0162702-0.0281453j -0.00099307-0.00334073j 0.00344841+0.0252754j 0.00715829+0.0107637j 0.0219688-0.0058537j 0.0176429+0.0041741j -0.0143466-0.00736845j -0.0278+0.0123195j -0.00988656-7.03212e-05j 0.00721296+0.0246361j -0.0229562+0.0231831j -0.033908-0.0200741j -0.0116068-0.00432302j 0.0138311+0.00786621j 0.00599222+0.0397915j -0.0275298+0.030073j -0.0322042-0.0226496j -0.0108447+0.0149007j -0.0107008+0.018904j 0.0176546-0.0220753j -0.0183575+0.00735236j 0.00345602+0.00803732j -0.0264508-0.0122803j -0.0630431-0.0162867j -0.00544034+0.00917367j -0.00555021+0.0101064j -0.0130223+0.0649267j -0.0118903+0.0310035j 0.00602589+0.00208282j -0.0221889+0.0046362j 0.0303923+0.0187613j -0.0403527+0.00553888j -0.0186624+0.0110314j -0.0214478-0.0419982j 0.0293903-0.0169283j -0.0113878+0.0449376j 0.0133102+0.0093893j -0.0430034-0.0327919j 0.00554871-0.0261143j 0.000587948+0.0294704j -0.0140464-0.0288569j -0.0302798-0.0234891j 0.00842297-0.0178252j 0.00288493-0.0291985j -0.000228798+0.00206155j -0.0293835+0.00150048j -0.0254847-0.0221868j 0.00487162-0.0100222j -0.034659-0.0429968j 0.00953323+0.0111902j 0.0282656-0.0140354j 0.0169953-0.0240061j -0.00771955+0.0132432j 0.0408547+0.0135137j 0.0577152+0.088743j 0.0702611+0.0614405j 0.0160233+0.0306176j 0.0140384+0.00839933j -0.0353224-0.0323028j 0.077997+0.0293072j 0.0244758+0.0399259j -0.136036-0.0285679j -0.0243257+0.101234j -0.0413437+0.0232823j 0.0905503+0.0821351j 0.0367352+0.00488304j -0.0674425+0.00140914j 
