-4.52543e-16+0.102375j 4.6677e-16+0.104457j -1.99271e-16+0.0281199j -1.1984e-16-0.0133573j 4.6798e-17-0.00466058j -9.74546e-16+0.0485572j -2.84025e-16-0.247976j 4.31046e-17+0.0357604j 4.26087e-17-0.00908524j -4.56619e-16-0.026606j -1.35824e-16+0.00319754j -2.84309e-15-0.0139824j 2.74065e-16+0.0517568j -1.37343e-15+0.0519539j 7.91809e-17-0.157823j 1.06216e-13+0.301867j -1.899e-15-0.492537j 5.20899e-15-0.176825j -7.54616e-17+0.0122918j 1.14763e-15+0.0554521j 3.33793e-16+0.0218459j -6.58045e-17+0.0376051j -1.79662e-15+0.0315424j -2.63268e-15+0.0144199j -2.03298e-15+0.0189493j 1.39829e-15-0.04031j 7.28579e-16-0.0294893j -2.26392e-15-0.00404334j 1.47637e-15-0.0131072j 3.58139e-16-0.012196j 5.6499e-16+0.0440983j -1.31737e-15-0.0184524j 6.08917e-16-0.0107567j -3.78245e-16-0.00878203j 6.20755e-16-0.0306195j 7.95343e-16-0.0275599j -1.20071e-17+0.230803j -5.29209e-14-0.0899717j 3.83487e-15+0.0865973j 1.72782e-15+0.149387j -1.82832e-15+0.0911602j 5.04193e-16-0.0444455j 8.18559e-16+0.0128739j -1.01021e-14-0.0441882j -6.00255e-14-0.142666j -7.20251e-15+0.065594j 1.08283e-17-0.0204429j 4.56378e-16+0.000697167j 2.38882e-15+0.0120795j -1.81768e-15-0.00062575j 2.72849e-15+0.0793695j 1.07304e-15-0.00691421j 9.30242e-16+0.0358879j -4.01192e-17+0.0132664j 1.227e-15-0.00256749j -1.64122e-15+0.0226338j 1.01001e-15+0.0199097j -1.15481e-15+0.0390108j -7.87372e-16-0.029936j -1.47945e-15+0.00391639j 3.26524e-15+0.0176219j -1.49678e-15-0.00183826j 2.72097e-15+0.0102775j 1.36869e-15-0.0203328j -5.07183e-15+0.0285945j -2.43173e-15-0.0293648j 3.47063e-15+0.0187423j 1.40214e-16-0.00471715j -1.57743e-15+0.00354481j -5.2746e-16-0.0302393j -3.09414e-16-0.0122172j -1.01865e-15-0.0135881j 6.88767e-16-0.021685j -2.21232e-16+0.0109443j 1.46973e-16+0.0128385j -3.81611e-17-0.00254422j 7.67372e-16+0.0319579j 2.54356e-17+0.0130931j -8.68276e-17+0.0154196j 2.0617e-17+0.00564153j -2.07382e-16+0.00848424j 2.41763e-15-0.0894154j 1.41379e-15-0.039248j -2.34088e-14+0.0551536j 2.72261e-16-0.0655359j -2.65206e-16+0.0329318j -1.22762e-15+0.0809217j -8.47476e-15+0.0340793j -1.39855e-14+0.006283j 3.99968e-15-0.00307528j 7.7233e-17-0.0664921j 1.37407e-16-0.0257326j 5.71347e-16-0.00889118j -5.35799e-16-0.0138805j -2.77955e-16+0.0158494j -1.53251e-15-0.015945j -1.05851e-15+0.0361162j 5.47491e-16-0.0250302j 4.87331e-16+0.0183013j 1.25032e-15-0.0142806j -9.83537e-16+0.003296j 1.46696e-15+0.0402893j 1.57726e-15+0.000501613j -3.72749e-16+0.0295647j -2.32338e-16-0.000413292j -1.03307e-14-0.0120235j 3.24815e-16-0.00663059j -5.97182e-16+0.00860334j -3.59235e-16+0.00589761j 3.28621e-16-0.00368691j 1.08265e-15-0.000265153j -1.6661e-15+0.00852876j 5.03335e-15-0.00938113j -4.4219e-15+0.00777586j 8.75716e-17-0.0127232j -1.35354e-16+0.00758414j -9.59622e-15-0.0135906j 2.23575e-15-0.0173586j 1.60121e-15-0.00611625j 6.39686e-15-0.00822669j -7.81489e-16+0.00634584j -3.69098e-13+0.00565969j -3.01009e-15-0.00645702j -1.14305e-15+0.012619j 9.91835e-16+0.00526646j 1.18997e-15+0.00128913j 1.19421e-15-0.00911436j -3.86048e-16+0.00233365j 3.38803e-16-0.00676278j -3.41606e-17-0.0017995j 1.5858e-15+0.00445033j -3.63876e-15+0.0124822j -2.9689e-15+0.00464921j -1.55167e-13-0.00662184j -1.5358e-15-0.00508152j 4.85791e-15+0.00243387j -1.34401e-15-0.000311234j -5.69056e-16-0.00609536j -5.73046e-15+0.0084578j -8.46182e-16+0.00441252j -9.0604e-16+0.0121969j 7.91933e-16+0.00431885j 2.91537e-15-0.000474974j -9.81905e-16+0.00894612j -2.23141e-16+0.0118217j -8.4183e-16-0.00317254j -3.91304e-17-0.00350623j 3.29851e-16-0.00132338j 2.41465e-16+0.00880858j 9.4969e-16+0.00411533j 8.08174e-16-0.00324096j 1.6791e-16+0.00700372j -2.60434e-17-0.00711758j 2.26456e-16-0.00574541j 4.76874e-16+0.0118413j 4.2601e-16+0.00259459j 1.29311e-15+0.00738801j 4.191e-16+2.45317e-06j -8.84165e-17+0.00660695j 5.40908e-16-0.0076496j -3.35546e-16+0.0149889j -5.62172e-17-0.0117754j 2.76462e-15+0.0191873j 2.53532e-16-0.0134298j -1.11039e-15+0.00635954j -3.60406e-17+0.000236435j 3.11224e-16-0.00216589j 2.92908e-17-0.00220547j 3.55307e-16-0.00253861j 1.55697e-15-0.0302199j 9.74055e-16-0.0152462j -2.66536e-16+0.000683902j 5.32399e-16-0.0272547j 1.49418e-16+0.0165549j -6.76472e-16-0.0046385j 2.03572e-16-0.000999242j -6.51226e-16+0.0360626j -5.01062e-16+0.0230434j 7.56173e-16-0.0119476j -1.39434e-15-0.0128944j -5.51662e-17+0.00853577j -3.103e-16+0.0156181j -1.32184e-16-0.0443881j -1.88698e-16-0.0199793j 1.45975e-16-0.0414677j -1.00682e-16-0.0401647j 1.93248e-16-0.030989j -1.0158e-16+0.0116738j 1.03048e-17-0.0228658j 
3.50013e-16-0.139529j 5.55277e-16+0.0665103j -3.05011e-16+0.0138266j -7.56349e-17-0.00641198j 2.06339e-17-0.0158261j -1.14424e-16-0.232247j -8.78826e-16-0.063562j -3.24729e-17+0.021555j 2.36079e-16+0.0139509j -5.3604e-16-0.0285955j -1.60102e-16+0.0229003j 5.85304e-16+0.00629501j -6.89924e-16+0.0456666j 7.48633e-16-0.0424845j -8.42473e-16-0.0872399j 8.92069e-14+0.281619j -2.68559e-15+0.345134j 7.51609e-15-0.41299j -1.32667e-15-0.0271944j 5.90149e-15+0.0685938j -1.69347e-15-0.0196218j 2.24595e-15-0.0679741j -2.5886e-15+0.0241084j -2.23078e-15+0.0170866j -2.92206e-15-0.0197936j -9.66427e-16-0.0146735j -2.6247e-15-0.00689223j -2.75846e-15+0.0240357j 4.95988e-15+0.030765j 1.12809e-15+0.0498287j 4.52741e-16+0.0350454j -3.53615e-16+0.0161157j -5.91278e-16+0.0304581j 2.02219e-16+0.00857304j 2.46568e-16-0.0223616j -1.24097e-16+0.0289483j -1.75984e-15+0.0357175j -2.98987e-14-0.0765448j 4.18658e-15-0.319695j 1.82817e-15+0.0618407j 1.52079e-17+0.0083379j -7.56386e-17+0.0594183j 6.30657e-18+0.110228j -3.79136e-15+0.05481j -1.40204e-14-0.0528646j 1.94694e-14-0.102594j -7.12147e-16+0.0245586j -5.7984e-16+0.042676j 8.11013e-17+0.00931251j 7.44046e-16+0.0212654j -4.18085e-16-0.00482524j 2.73509e-16+0.0146165j 6.51915e-16+0.035276j 3.13442e-16-0.0121649j 8.3914e-16+0.000887911j 1.6146e-15-0.0144938j -5.97372e-16+0.00212653j 1.59394e-15-0.00536058j 9.4709e-16+0.0020415j -6.21413e-15-0.0148397j 7.80459e-15+0.0240737j -1.04619e-15-0.00878961j 1.43883e-15+0.00607104j 8.96783e-16-0.00521574j 7.18871e-16+0.0041878j -1.88348e-15-0.0234271j 2.54806e-15+0.04003j -1.61028e-15-0.00764451j 8.22548e-15-0.0194534j -1.04877e-15-0.00741988j 1.57422e-15-0.0207974j -4.58124e-16-8.37827e-05j 2.03976e-15-0.0320946j 6.44481e-16+0.00673211j 6.79455e-16-0.0389484j -4.00591e-16+0.0383948j 2.59514e-16-0.00563635j -9.0608e-17+0.000724251j 1.18208e-16-0.00398318j 6.45049e-16+0.0152518j 1.45907e-16+0.0226137j 4.07855e-15-0.0179792j -4.82477e-15+0.105753j -2.08887e-14+0.0550788j -1.23135e-15+0.0115397j -3.9557e-16-0.0884429j 1.37799e-15+0.0446323j -2.53498e-14+0.0174452j -3.85694e-14+0.0586247j 8.7922e-15-0.00964276j -6.5803e-16+0.0372282j -1.30609e-16+0.0264914j 1.87914e-15-0.0460485j -1.47323e-15+0.00363076j -7.17526e-16+0.0191565j -3.66351e-16-0.000949192j -1.36892e-16+0.0111574j 3.40886e-16+0.0213237j 1.01901e-16+0.0307866j -1.03587e-15+0.0273145j -1.21423e-15-0.00782761j 1.2915e-15+0.00698039j -1.5482e-15+0.018881j 1.46333e-16+0.00146574j -1.03243e-16-0.0144612j -7.07395e-15-0.00857823j 3.82901e-16-0.00258837j -3.68133e-16+0.00182809j 3.09724e-16-0.00909714j 1.4167e-15-0.00606763j 1.20159e-15+0.00899718j -3.80697e-16+0.00126598j 9.62988e-16+0.000297931j -1.23652e-15+0.00635054j 2.89223e-16+0.0132726j -2.42656e-15-0.0181812j -4.71197e-15-0.00189485j -1.27243e-15+0.00567953j -1.24753e-15-0.0081505j -4.76599e-15+0.0104086j -2.24729e-15-0.00166008j -6.66406e-13+0.0101841j -6.18594e-15+0.0025062j -1.07326e-15+0.00153503j 4.87513e-16+0.00680538j -3.75895e-15+0.0123645j 2.75917e-16+0.0031143j 4.26685e-17+0.00585143j -1.73635e-15-0.00571631j 5.47756e-16-0.00191808j 2.93032e-15+0.00629379j -3.85443e-15+0.0161934j -2.88851e-15+0.00317147j -1.03229e-13-0.0046837j 1.33778e-15+0.0283208j -9.23878e-15-0.00587387j 2.57671e-15+0.00473906j -9.31991e-17-0.00409126j -1.41516e-15+0.00518688j -1.36126e-15-0.00681j -1.30889e-15+0.00949922j 2.13347e-16+0.000439024j 1.34225e-14+0.00480583j 1.64072e-15+0.00478472j -5.04628e-16+0.0103112j 9.12441e-16+0.00515641j 1.15669e-16+0.00947211j -8.49471e-16-0.00650931j -1.03871e-15-0.00768862j -6.3494e-16-0.00779392j -8.63846e-17+0.00558918j -1.58191e-16+0.00400412j -9.46344e-16+0.0014488j 1.23941e-16+0.0103214j 1.40356e-16-0.00944319j 8.88902e-17-0.00138051j 1.01531e-15+0.00336726j 1.405e-15+0.00614308j 5.14894e-16+0.0151231j -5.71555e-16+0.0205841j 3.09156e-16-0.0251133j 1.43879e-16-0.00231102j 4.96633e-16-0.00509455j 2.61926e-15-0.0115716j -4.31236e-16+0.00557998j 9.23656e-15+0.0185551j 1.84834e-15-0.00818288j -4.45794e-16+0.00377727j -1.70131e-16-0.0109227j -3.6323e-16+0.00298737j -7.33494e-16+0.0130591j -7.48974e-17-0.0102402j 3.46131e-16-0.00294604j 1.35499e-16-0.0183294j -1.46882e-15-0.0120734j 3.9325e-16-0.00888446j 1.39443e-16+0.0100168j 8.42829e-16-0.0201561j 5.52068e-16+0.00817552j -7.41271e-16-0.00764798j -6.85996e-17-0.0109719j 9.26318e-16-0.0202256j 2.04532e-16-0.0295268j -1.30775e-17+0.0128347j -1.10545e-16+0.00772524j 2.60898e-16-0.0662349j -7.1824e-16+0.0370827j 8.20505e-17-0.0243732j -2.81656e-16-0.014856j 
2.40083e-16-0.00841051j 2.2331e-16+0.0333004j -3.08803e-17-0.00794443j -1.6185e-16-0.00122471j 1.04938e-16+0.00581045j 3.48462e-16-0.0150126j -6.17262e-16-0.0183017j -1.19378e-16-0.0601201j -4.14184e-16-0.0174937j 4.53387e-16+0.0304429j -6.62083e-17-0.0119417j -1.95683e-15-0.012018j 2.32077e-16-0.021089j 7.50517e-16-0.000894222j 5.16691e-16+0.0887554j -3.66062e-14-0.111774j 5.78399e-15-0.10216j 8.41872e-15-0.449872j 8.0255e-16+0.281257j -4.64526e-14-0.770044j -7.275e-15+0.0816888j -2.22613e-15+0.0941391j 3.67095e-15+0.00551905j -2.70978e-15+0.021639j 5.00991e-15+0.0213657j -2.85122e-15+0.116013j 3.65993e-15+0.045766j 6.64101e-15-0.0402763j -1.04853e-14-0.029649j -1.51952e-15-0.0683483j -4.00642e-15-0.0451989j 2.84838e-16-0.0274448j -1.79417e-15-0.0173962j -9.71513e-16-0.00676836j 1.97861e-15-0.0693198j -3.62312e-16+0.00152694j 1.16925e-16+0.0134907j 1.38128e-14+0.038001j 5.07039e-15+0.0175239j 6.3e-16-0.0516409j 4.12453e-16-0.0350591j 3.56456e-16+0.00336085j -1.158e-16-0.00614515j -8.56191e-16-0.00373973j -4.51198e-15-0.00776725j 1.19219e-15-0.00208478j 1.02309e-16-0.00150573j 3.43275e-16+0.00482161j -3.88713e-15-0.0300078j 2.13444e-15+0.00904489j -2.17242e-15-0.0569828j -6.82452e-16-0.00372042j -7.63169e-16-0.0354368j 4.66791e-17+0.00314181j -9.91087e-16+0.00794213j 8.3298e-16-0.0045359j -1.93341e-17-0.00604639j -8.52671e-16-0.00844035j 5.96059e-17+0.00770292j 3.40094e-15+0.00573833j -5.2921e-15-0.0174048j 5.83839e-16+0.0100357j -2.21942e-15-0.0188252j -1.68425e-15+0.0298389j 9.71085e-16-0.009519j 1.0565e-15+0.0208294j -1.6947e-15-0.0120919j 5.88281e-16-0.000364893j -5.02362e-15+0.010889j 2.88682e-16+0.00894794j -6.10765e-16+0.0125304j 4.02255e-16+0.00350925j -1.21807e-15+0.0196993j -2.94421e-16-0.000268419j -2.59242e-16+0.0209551j -3.08537e-16-0.0110878j -1.42467e-17+0.00823949j 9.11224e-18+0.0030947j 3.1604e-17+0.00270552j -1.58122e-16-0.00499801j -6.9712e-17+0.00253123j -3.75943e-16+0.00938226j -7.3913e-16-0.00481261j 2.15241e-15-0.00566636j -4.63668e-16+0.0120466j 4.59819e-16-0.00781672j 2.8955e-16-0.00376704j 1.78727e-15+0.00186713j 1.98538e-15-0.00387016j 1.40106e-16+0.00534443j -2.68559e-16-0.013666j -3.31239e-16+0.0113719j 8.53347e-16-0.00577454j -5.43379e-16+0.0137391j 8.3888e-17-0.00523081j -2.21081e-17+0.0125623j 6.22248e-16-0.015933j 2.37596e-16-0.00990029j -5.13559e-16-0.000906243j -1.36737e-15+0.00910379j -7.76039e-16-0.0109284j -3.94018e-16-0.0280983j -2.59373e-15+0.0149697j 7.30529e-16-0.0235833j 8.56913e-17+0.0035375j 7.55468e-15+0.00819965j 1.50878e-16-0.0039479j 4.78712e-16-0.00284845j -3.053e-16-0.001925j -1.36068e-15+0.00822748j -1.0202e-15-0.00333051j 1.06129e-16-0.00173134j 1.32799e-17-0.00152427j 7.79174e-16-0.00487756j -2.02223e-16+0.00104035j 1.99605e-15+0.0131417j 3.72812e-15+0.00214092j -3.67686e-16+0.00184825j -9.33869e-17+0.0129554j 6.67978e-17-0.00472599j -3.88239e-16+0.00447356j -7.92145e-14+0.00126914j -9.20894e-16-0.00589169j -2.38529e-17-0.00576941j -6.32358e-16-0.00272256j -2.5302e-16-0.00210446j -2.71152e-16+0.00429825j 3.2389e-16-0.000980372j -1.92833e-18+0.00484098j 1.67061e-16+0.00434103j -1.47162e-15-0.00574429j 2.55782e-15-0.0104788j 1.88082e-15-0.00598023j 1.09708e-13+0.00472237j 5.91819e-16+0.00624441j 6.12185e-15+0.00449497j 8.39195e-16-0.00227689j -1.01054e-16+0.00295462j 4.31789e-15-0.00522429j 1.08846e-15-0.00791051j 1.12914e-16+0.00225961j -1.93005e-16-0.000314613j 2.25032e-15+0.00194239j 1.30753e-15-0.00624628j 2.68199e-16+0.00022724j 1.47067e-16+5.22702e-05j 2.11533e-16+0.00564815j 3.8085e-16+0.00219109j -1.36096e-17-0.00394394j -9.72535e-16-0.00368738j -7.1499e-16-0.000950124j -1.6152e-16-0.00431607j -4.32095e-16+0.00392123j -8.67724e-17-0.00030143j -2.31466e-16-0.00577081j -4.21403e-16-0.00929094j -1.5296e-16+0.00392883j 4.95564e-17-0.000154629j -7.48886e-18-0.00667531j -3.01717e-16-0.0038148j 3.85547e-16+0.00213818j -2.21878e-16-0.000230323j -4.56308e-16-0.000330654j -6.5017e-16+0.00313783j 4.14685e-17-0.00267315j -3.94064e-15-0.0077799j -1.12978e-15+0.00449907j -2.80711e-16+0.0023736j 1.98247e-16-0.00705403j -4.08646e-16+0.00760671j -3.37448e-16+0.0028618j 2.77141e-16+0.0061885j -2.19253e-16+0.00927908j -3.76945e-17-0.00670394j 1.75026e-15+0.0122164j -2.93436e-17-0.00629656j 5.0084e-17-0.00862302j 2.56574e-16-0.00691397j -3.38505e-16-0.00161499j 1.1819e-15+0.0113048j -7.90256e-17+0.00625001j -1.90739e-16+0.00378123j -2.16657e-17+0.0253455j -2.20599e-16+0.00439323j -1.1568e-16-0.0132507j 1.63964e-16+0.028296j 3.23611e-17-0.0161605j 3.1801e-17+0.0126735j 1.44734e-16+0.00713866j 
-1.30045e-18-0.0134692j -5.45141e-17+0.00549784j 9.79237e-17+0.0165614j -7.36342e-17-0.00401462j 1.01836e-16-0.00403627j 2.73655e-17+0.00394233j -7.17039e-17-1.35744e-05j 2.41155e-16+0.0347559j -4.24373e-16-0.0120257j 1.73512e-16+0.0100999j -9.84529e-18+0.0020556j -1.83085e-15-0.0108914j -3.8796e-17-0.0209046j -3.5325e-17+0.0106786j -8.88818e-16-0.0534546j -2.94441e-14-0.0754637j 1.9991e-15+0.257983j 3.18724e-15-0.21603j 4.3132e-16-0.146924j 1.39021e-14+0.234233j 7.28701e-15+0.367923j -2.04295e-14+0.736617j 8.21281e-15+0.0897463j -2.34166e-14+0.105077j -6.8559e-16+0.10862j -2.2251e-15+0.067023j 1.16402e-14+0.0509547j 2.66784e-15-0.029732j -1.20232e-14-0.0820146j -2.33558e-15-0.133342j 8.87152e-16-0.00744911j 1.08393e-17-0.0705106j -3.91988e-16-0.0392986j -1.65631e-15-0.0409754j 8.93059e-16-0.0161473j -1.33453e-16+0.0224833j -1.34776e-15+0.0571732j 5.26267e-15+0.0269354j 3.32531e-16+0.138592j -4.30971e-16-0.00772682j -1.73873e-18-0.0138824j -1.4003e-16-0.0250395j 2.1232e-16-0.00802367j -5.17447e-16+0.00162051j -4.94905e-15-0.0108887j -1.64681e-15+0.0122359j -2.76492e-16-0.00576754j -4.73655e-16-0.0102898j -5.37346e-16-0.0100162j -2.37139e-16-0.017861j 6.4653e-16+0.00653623j -3.24066e-16-0.00421469j -4.3952e-16-0.0258658j 1.50194e-16+0.00765931j -1.109e-15+0.000968149j 2.75767e-16+0.00567881j 1.97404e-16+0.00375013j -1.14561e-15+0.0120277j -8.96556e-16-0.00627513j 3.0154e-15+0.00865339j -3.99441e-15-0.0102556j -1.34016e-16+0.00687611j -1.05554e-15-0.0114234j -1.17438e-15+0.0164924j -1.00971e-15+0.00042838j -2.25553e-17+0.00799047j -4.13805e-16-0.00656421j 5.83502e-16+0.00348261j -4.99376e-15+0.0126423j 2.4568e-16+0.0055349j -6.43998e-16+0.0064319j 2.47967e-16-0.00424341j -1.41114e-15+0.0160544j -2.56979e-16+0.00588111j -4.49562e-16+0.0227124j 2.08818e-16-0.00775528j 3.22049e-16+0.0165559j -1.72799e-17+0.00917045j 1.10962e-16-0.000149704j -1.59051e-16-0.000464831j 6.75524e-17-0.00129938j -9.73466e-16-0.000292164j 1.18276e-15-0.0294057j 2.54673e-15-0.00727573j 4.51442e-16-0.000901435j -1.84705e-16+0.0148128j -1.56043e-16+0.00399849j 1.21279e-15+0.00683094j 1.20198e-15-0.00736385j -6.2664e-16-0.00185638j 1.42082e-16-0.0181011j 1.65714e-16-0.00128469j -3.45915e-16+0.00535745j 1.81556e-16-0.00100762j -1.20213e-16-0.00389059j -2.25253e-16-0.00754901j 1.59384e-16+0.000611876j -1.11572e-16-0.00803572j 1.36613e-16+0.00199955j 3.10234e-17-0.0113282j 1.00777e-15+0.00697125j -1.09484e-15-0.0160595j 1.09389e-15-0.0153518j -2.7806e-16-0.00956971j 9.32101e-17-0.000672546j 5.72799e-15+0.00636085j -3.88924e-16-0.000736419j 4.82741e-17+0.00137706j 4.17617e-18-0.00292561j -1.17728e-15+0.00394627j 1.59995e-16-0.00261026j -8.65519e-16+0.000414539j 4.49333e-15-0.00693778j -4.13603e-15+0.00605255j -4.15586e-16-0.00966978j 1.23783e-15+0.0107496j 8.52143e-16-0.00105762j 1.01926e-16-0.00379093j 5.95785e-16+0.00751671j 1.99003e-15-0.00571459j 6.10223e-16+0.000643201j 9.93049e-14-0.0015021j 1.34026e-15-0.000945972j -1.09736e-15-0.0018418j 9.94914e-16-0.00607914j -1.9192e-15+0.00305333j -9.04982e-16-0.00185081j 2.05964e-17-3.0938e-05j 2.11854e-17+0.00284136j 3.6845e-16+0.00263498j -8.0637e-16-0.00316153j 1.95905e-15-0.00621912j 1.43413e-15-0.00297985j 6.6265e-14+0.00288973j 2.40156e-16-0.00143629j 2.39663e-15+0.00154374j -1.42144e-16-0.00115916j -3.38513e-16+0.00267792j 5.62439e-16-0.00209836j 5.6853e-16+0.00181998j 1.38841e-16+0.000348835j -2.28011e-17+0.00115932j 1.14262e-15+0.000478462j 1.28282e-16-0.00103582j 3.97623e-16-0.000376353j -2.61623e-16-0.00355131j -1.9581e-16+0.00414945j 6.48697e-16+0.00328207j 6.96023e-16+0.0050346j 5.26105e-16+0.00082765j 1.59717e-16-0.00016622j -9.2292e-17-0.00205113j -1.67678e-16+0.000973377j 5.02803e-17-0.00612155j -3.40278e-16+0.00256759j -3.94572e-16-0.00544295j 1.39275e-16+0.00275732j -2.08568e-16+0.000478718j -1.24522e-16-0.00426438j -1.32252e-16-0.0116016j -2.14342e-18+0.00976906j -1.31219e-16+0.000722361j 7.5597e-16+0.00564878j -8.77537e-16+0.000885402j 1.30906e-17-0.00609924j -1.32975e-15-0.00344636j -3.39389e-16+0.00243152j -2.49067e-16+0.00231699j 7.89469e-17-0.00394793j 9.63092e-17-0.00478568j 1.12475e-16+0.00559139j -9.52792e-17+0.00559017j -2.00512e-16-0.000502019j 1.16311e-16+0.00823227j 1.00498e-15+0.0050217j -5.65934e-16-0.00876437j 1.76497e-16+0.00187259j 1.72619e-17+0.00346937j -2.2595e-16-0.00140672j 1.25475e-15+0.0099931j 1.86345e-17+0.00898552j -1.3664e-16+0.00350971j -1.87235e-17+0.0133065j 7.33385e-17+0.0049908j -1.68957e-16-0.01989j -2.34158e-16+0.00896561j 1.66812e-17-0.0204803j -3.13728e-17+0.0132182j -4.69354e-17-0.00385753j 
