-5.12439e-13-0.370976j -7.66995e-13-0.563376j 1.40575e-13+0.103953j -2.97546e-13-0.220842j -3.44737e-13-0.249572j 2.67475e-13+0.239182j -1.18811e-13-0.0868079j -8.81356e-14-0.0599807j 2.01435e-16+0.00236886j -1.1647e-13-0.0861805j 6.43296e-14+0.043027j 1.66977e-13+0.114721j -4.39407e-15-0.0772622j 1.15622e-13-0.0686861j 5.81874e-14+0.0551471j 7.64195e-14+0.0564965j -2.75492e-14-0.0584049j 6.74665e-14+0.0551362j -1.97233e-13-0.146427j -4.54542e-14-0.0338487j -8.51113e-14-0.0637823j 5.93436e-14+0.0435342j 5.58634e-15+0.0528444j 9.27399e-14+0.0780067j 1.23167e-13+0.0872849j -1.68295e-13-0.122139j 2.39671e-13+0.175485j -3.25264e-13-0.238465j 2.43909e-13+0.178054j -5.72282e-14-0.0410435j -1.11936e-13-0.0821003j 2.50092e-14+0.0185321j 1.23297e-13+0.0902829j -1.02514e-13-0.075557j 2.53915e-14+0.0197212j 1.0255e-13+0.0731269j -8.22384e-15-0.00458261j -4.50304e-14-0.0357763j 2.45386e-13+0.0279215j 7.72828e-14+0.0593121j -1.45329e-13-0.0671195j 6.83952e-15+0.00529521j 4.67142e-14+0.015885j 1.01269e-13+0.0718532j 8.18772e-15+0.0078653j 3.819e-16-0.000584265j -5.61409e-14-0.0395366j -1.75923e-14-0.0104015j 2.93266e-14+0.0191204j -6.8189e-14-0.0509338j -4.59862e-14-0.033976j 1.84884e-14+0.0140952j -6.16174e-14-0.04456j -2.37028e-14-0.0187074j 2.64812e-14+0.0189259j -7.62436e-15-0.00563264j 2.05403e-13+0.150617j 5.29852e-14+0.0381898j -2.03081e-14-0.0152804j 1.3379e-13+0.0976304j 2.73671e-16+0.000528477j -1.07796e-13-0.0795592j -2.99e-14-0.022429j 1.75277e-14+0.0126071j -9.97007e-15-0.00789704j -5.7009e-14-0.0409575j -2.28673e-13-0.0303708j -9.85454e-15-0.00754907j -2.72438e-14-0.0203587j -4.86484e-14-0.035461j 3.57345e-14+0.0243996j -4.21338e-14-0.0297943j 6.56328e-14+0.0482047j -4.00373e-14-0.029806j -7.70395e-15-0.00597775j -3.03719e-14-0.0212094j -1.0641e-13+0.0173908j 4.85816e-15+0.00149046j -1.91357e-14-0.0132941j 1.22763e-14+0.00930393j 7.91251e-15+0.00470134j -3.58302e-14-0.0188852j -7.42413e-16+0.00182174j 4.37596e-14+0.0281802j 1.25276e-14+0.0100788j 2.03112e-14+0.0142074j -2.02144e-15-0.00182865j -1.83818e-14-0.0136327j -2.29333e-14-0.0199219j -9.46942e-15-0.00604912j -7.02117e-15-0.00609895j 2.91165e-14+0.0201788j -6.82302e-14-0.0272913j -3.43062e-15-0.00245749j 2.04436e-14+0.0145674j 1.25335e-14+0.00708126j 3.71783e-15+0.00312749j 1.91407e-15+0.00040562j 5.46158e-15+0.0040689j -1.34355e-14-0.0118167j -3.47519e-14-0.0243822j -5.85882e-14+0.0196468j 4.56078e-14+0.0315968j -5.57516e-15+0.0145476j -6.0821e-15-0.00171161j 2.47826e-14+0.0193973j -4.62221e-14-0.0380003j 8.54069e-15+0.00720616j 2.83175e-14+0.0217716j -2.83158e-14-0.0221797j 1.39949e-14+0.00972922j -1.01397e-14-0.00693702j -3.07169e-14-0.0226687j 4.8616e-15+0.00394369j 9.85443e-14+0.0715652j -2.25205e-14-0.016098j -5.35918e-14-0.0389662j -4.23835e-14-0.0293147j -2.63328e-15-0.00163947j 1.36016e-15+0.0012422j 4.83557e-14+0.0352136j -3.3851e-14-0.0246697j 2.53373e-14+0.0181981j -1.50519e-14-0.0108397j 8.12313e-15+0.00585378j -4.13064e-14-0.0302515j 1.18068e-13+0.0894587j 8.61783e-14+0.0630837j -2.84402e-14-0.0206393j -1.62742e-13-0.118576j 1.61181e-14+0.00854134j 9.08672e-15+0.0061271j 4.67163e-14+0.0339173j 1.52754e-13+0.111295j 2.23058e-13+0.161319j -3.4103e-14-0.0252935j 
1.84424e-15-0.537645j -8.39874e-15+0.348939j 1.18553e-15-0.419904j -5.11849e-15+0.0578854j 5.35736e-15+0.301618j -4.79157e-14+0.194116j -2.78339e-16+0.078863j -1.29854e-15-0.134663j 9.01388e-15-0.0413526j -3.15097e-16+0.0519634j -5.07819e-16+0.024265j -6.2965e-15-0.0676907j -2.11227e-14+0.0120894j -2.06399e-13+0.0684697j 3.1927e-15-0.00730961j 9.13234e-16-0.0394928j -1.61852e-14+0.0171495j -6.40162e-15+0.0351563j -2.36142e-15-0.0636116j 4.5615e-15+0.052912j -1.79701e-15+0.0348929j 4.59209e-16+0.0823828j 6.30999e-14-0.0702396j 1.25156e-14+0.0274762j 7.18964e-15+0.186471j -1.62985e-15+0.0630318j 3.10432e-16-0.186153j 3.32773e-15-0.261978j 2.64872e-15-0.146024j -2.85737e-16-0.0197418j 9.55727e-16+0.0186928j 5.03733e-16+0.0753912j 1.44671e-15-0.120213j 7.67297e-16-0.0722376j 1.77353e-15+0.0187816j 6.76025e-17-0.0581964j 1.67924e-15-0.0216699j 3.00372e-15+0.013945j 1.71492e-13+0.0235506j -1.05749e-15+0.0243307j -1.6528e-15+0.000699434j -2.51864e-15+0.0323098j 2.57167e-14+0.0161024j -1.61599e-15-0.00232145j -2.57581e-15-0.0120415j 4.75659e-16+0.0284877j 2.02988e-15+0.0179064j -7.41254e-15-0.0702459j 1.23684e-14-0.000472162j 7.77988e-16-0.0193352j -1.9497e-16+0.0117967j -4.27744e-17+0.0238504j 1.06049e-15-0.0181486j -8.34444e-15+0.0528565j -1.2979e-15-0.0118464j 1.11202e-15+0.0569959j 9.76492e-16+0.00926983j -2.58114e-16+0.12908j 4.44104e-16+0.0875747j 2.65759e-16+0.0537113j 4.57851e-17+0.0630078j -1.28789e-15+0.0188946j -7.55479e-16+0.0625836j 6.17907e-17+0.0133366j 7.52222e-16+0.0273949j 4.58104e-16+0.0077615j 1.28355e-13+0.0204368j 7.49542e-16-0.0325872j -2.51454e-15-0.0735694j -1.30009e-15-0.0161689j -2.41961e-15-0.021934j 8.22535e-16-0.0466473j -2.4521e-16-0.0207516j -6.03623e-16+0.00225498j -3.87052e-16-0.0127043j 8.96608e-16+0.00273166j 1.96458e-13-0.0258962j -6.95029e-15+0.0143065j -1.56529e-15+0.034376j 2.0344e-16+0.00871804j -1.11447e-15+0.0512025j 9.54934e-15+0.0174669j 7.37701e-16-0.00526677j 1.78618e-15-0.000511506j -2.59464e-16-0.00763018j 7.83956e-16-0.0201833j 5.69717e-15+0.0201126j -7.85112e-17+0.00519452j 3.38808e-15+1.37926e-05j -8.21908e-16+0.00494642j 1.02053e-15-0.0162083j 4.71241e-16+0.0122885j -5.47611e-15-0.00442816j 2.17526e-15-0.0278128j 2.48435e-16-0.0197053j 1.98633e-15-0.013654j -3.38802e-16+0.000667693j 4.4745e-15+0.00369662j -1.92422e-15+0.0229334j 7.93372e-15-0.0414608j 1.93593e-15+0.00189503j -5.76022e-14+0.0119821j 2.36762e-15-0.0188314j -3.2647e-14+0.0174877j -3.73763e-15+0.00924851j 3.15467e-16-0.0083076j 4.27305e-15-0.0245105j 7.11297e-16-0.00952578j 4.62089e-16-0.000860113j -1.24535e-15-0.00955295j -3.72882e-15-0.0254101j 1.84511e-15-0.00207894j 1.94987e-16+0.0125741j 2.33878e-16+0.0136233j 1.85271e-16-0.0352331j -1.15732e-16+0.033927j -8.21926e-17+0.0119981j 5.26408e-16+0.015817j 1.79397e-17-0.0208914j 2.99657e-16-0.0849234j 7.23272e-17-0.0260614j -3.46167e-16-0.038371j -1.22416e-16+0.0114008j 2.36351e-17-0.0100088j -4.05763e-17-0.0061275j -8.39242e-17-0.00580619j 5.85372e-16-0.00456536j 1.44911e-16-0.0640894j 1.45121e-16-0.0949048j -2.65038e-16-0.00823267j -5.34303e-15-0.0124287j -7.64884e-16+0.013035j 9.50335e-17+0.116021j 2.56789e-16-0.0170645j 9.81741e-16+0.037349j -1.62154e-16+0.167942j 
-8.90343e-16-0.0226007j 1.43852e-15+0.00584528j 1.30032e-14+0.463312j -4.06422e-15+0.800537j -4.52646e-15-0.0548959j 1.36778e-13-0.5742j -2.99931e-15+0.254861j 2.26669e-14+0.237605j -1.98873e-14-0.154418j -1.3843e-14-0.317998j -5.05763e-15-0.00801618j 2.40325e-15+0.049879j 1.5737e-14-0.00441752j -7.12585e-14+0.0334079j -1.42363e-14+0.125937j 1.63287e-14+0.287229j 1.9604e-14-0.031472j -5.19564e-15-0.00681879j 5.83795e-15-0.0359768j 6.07016e-15+0.0116676j -5.27941e-15-0.0285708j -6.213e-16+0.0349422j 2.94425e-14-0.026915j 2.46918e-15-0.0352842j 1.85505e-14+0.347722j -1.28445e-15-0.0384848j 2.22693e-15+0.063261j -1.0063e-17-0.017428j -1.14818e-15-0.0508076j -4.33014e-16+0.0147286j 1.28449e-15-0.00813521j -9.92147e-16-0.0331158j 3.86442e-16+0.0078199j 2.88417e-16-0.0397664j -1.13339e-15+0.0280464j 1.44715e-15+0.0652403j -6.79825e-16+0.00972865j -1.58136e-15+0.00417112j -1.7732e-14-0.00218936j 6.39693e-16+0.009237j 2.13237e-14+0.026572j -1.41573e-15+0.0297658j 4.04311e-15+0.00269653j 3.11921e-15+0.040386j -8.30903e-16+0.00103163j 4.49409e-16+0.00930112j -2.53447e-16-0.0154138j -5.91097e-16-0.00606278j 7.28608e-16+0.00510819j 8.73555e-17+0.0111914j 8.50548e-16-0.00910614j 2.91919e-16+0.0166214j -3.07163e-16-0.00294659j 2.24846e-16-0.00433459j -2.28441e-18-0.0116707j 3.71305e-16-0.00159876j -8.62672e-17+0.00434104j 1.05216e-15+0.0568695j -1.59624e-16-0.000661218j 7.08528e-16+0.0568163j 5.13759e-16+0.0331229j 1.66119e-16+0.0421144j -2.90033e-16-0.0160043j -4.54987e-16-0.0139689j 1.08668e-15+0.0264017j -1.18337e-15-0.00787512j -1.32373e-13-0.0214998j 7.24486e-16+0.00762882j 2.26536e-17-0.00847058j -1.58278e-17+0.00868651j -5.95165e-16-0.00643096j -6.44629e-17+0.00016383j -2.82666e-16+0.00501997j -7.25621e-16-0.0101041j 1.94466e-15+0.0155101j -1.72449e-15-0.0148762j -5.24392e-14+0.00725824j 2.20713e-15+0.00842481j -2.39724e-16-0.0185822j -4.27453e-16-0.00949722j 4.46612e-16-0.0053743j -9.95306e-15-0.0170647j -1.90485e-15-0.00118747j 1.56381e-15+0.0111967j -4.33067e-16-0.00750622j -7.70653e-17-0.00603735j -1.98928e-15-0.000993679j 6.21464e-16+0.0159419j -9.38367e-16-0.00400932j -8.99517e-18-0.0122434j -2.65638e-16+0.00423417j -2.73077e-16-0.0023969j 1.30227e-14+0.0119445j 1.05542e-15-0.00545084j -2.4446e-16-0.000347456j -3.63478e-16-0.000927661j 2.76438e-17-0.00749172j -1.57188e-15-0.00642143j -1.2457e-15-0.00398836j 5.31548e-16-0.00428489j -4.30382e-16-0.00066811j -7.14504e-15+0.00164778j 5.35211e-17+0.00621549j -1.74749e-14+0.00910588j -1.51447e-15+0.00661838j -4.5515e-16+0.00159153j 1.56534e-15-0.00582969j -1.61364e-16-0.00653435j -3.20518e-16-0.00118059j -8.82955e-17-0.0067929j -6.91785e-16-2.82136e-05j -3.16517e-16+0.00540505j 1.18689e-16-0.00828687j 6.82027e-16+0.0115024j 8.35161e-16+0.0272341j -5.89023e-16-0.0137696j -1.79446e-16-0.0129903j -1.27767e-15-0.0123132j -5.44528e-16-0.00297873j 2.28168e-16+0.00655627j -5.31916e-16-0.0204423j 7.53562e-16+0.0239712j 4.31571e-17+0.00561463j 5.80708e-16+0.0284114j -1.51926e-16-3.83598e-05j -3.63723e-16-0.00656654j -1.38658e-15+0.0401357j 1.08608e-16+0.000522102j 3.36952e-16-0.00177184j -5.61865e-17-0.00167001j -7.10338e-15-0.0167366j -6.76736e-16+0.0266439j 1.93339e-16+0.00265906j 5.64346e-16+0.0254637j 5.0163e-17+0.0112494j 9.65814e-16+0.0593029j 
7.85139e-16-0.00144726j 1.5711e-16+0.00387744j 3.2857e-15-0.4654j -1.44231e-14+0.145895j -5.19246e-15-0.253482j -8.12264e-14+0.281298j -2.74089e-15+0.578632j 1.1766e-14-0.184341j 1.7631e-14-0.710682j -4.75293e-14-0.18252j -4.06878e-15+0.194958j -5.92846e-15+0.00535999j 2.68602e-14-0.0382851j 4.41673e-13-0.155266j 2.13353e-14-0.132887j -1.09097e-14-0.163235j -2.74316e-15-0.000588632j -2.14473e-15+0.0527525j 1.26293e-14-0.0924365j -2.24759e-15+0.0133569j -8.88036e-16+0.13147j 2.52222e-16-0.0231619j -4.31046e-14+0.0317605j -1.33315e-14+0.0830221j -5.53111e-15-0.175926j 3.15549e-15-0.206763j -2.07807e-15+0.0110634j -2.7894e-15+0.058964j -8.85708e-16+0.0506398j 8.21899e-16+0.0312876j -1.65052e-15+0.0327388j -3.58335e-16+0.0128938j -1.20025e-15+0.0269917j -7.8259e-16+0.00506722j -1.26587e-15-0.0115973j -5.28476e-16+0.0221839j 6.82148e-16+0.0222359j 7.84113e-16+0.00513177j 6.28393e-14+0.00843494j -5.20799e-16+0.00362346j -1.25833e-14-0.0154828j 5.86565e-16-0.0111646j 4.90161e-15+0.00295587j 5.45222e-16-0.0164468j -2.0422e-15-0.0141163j 4.02257e-16+0.0172233j -4.74037e-16+0.00258998j 2.13284e-15+0.00419495j -3.29874e-15-0.010611j 9.24062e-16-0.0228929j 1.41468e-16+0.0103476j 3.30624e-16-0.0178799j 6.6149e-16+0.00281218j -1.46778e-15+0.00706151j -4.4615e-17+0.0206534j -3.77346e-16+0.00196005j -8.18859e-16+0.0226914j 2.51571e-16-0.0223684j 2.17612e-16-0.0441429j -1.96189e-16-0.017483j 4.43819e-16-0.0576748j -5.18769e-16-0.00407123j 8.73191e-16+0.00933075j 6.48802e-16+0.0135931j -7.00405e-16-0.0183639j 5.44568e-16+0.0235008j 6.89028e-15+0.00101453j -6.65293e-16+0.000103621j 4.82652e-16+0.0171682j 2.88369e-17+0.0015278j 9.8711e-16+0.00405337j -1.27893e-16-0.00273326j -3.91279e-16+0.00963304j 3.76286e-16-0.000908587j -3.88595e-16-0.00790068j 5.15335e-17-0.00453516j -5.77612e-14+0.00761889j 1.56294e-15-0.00554145j 3.63162e-16-0.00729501j 3.78042e-16-0.0136032j 7.24087e-17-0.0222969j 5.70255e-15+0.00885628j 5.11458e-16-0.00411445j -7.88283e-16-0.00595767j 1.1437e-16+0.00266867j -1.10832e-15+0.00154102j -2.18247e-15-0.00791116j 1.01199e-16-0.00418672j -1.13962e-15+0.00112078j 3.47488e-18-0.00140319j -1.17233e-15+0.00669257j -9.17604e-17+0.00259334j 5.51474e-16+0.000558763j -7.18457e-16+0.00604739j -4.39373e-16+0.00965458j -4.9756e-16+0.000467166j 4.13714e-17-0.00594755j 1.66632e-17+0.00468255j 2.16643e-15+0.000337986j -1.46177e-15+0.00789705j -2.99571e-16+0.00339764j -1.77303e-14+0.00369667j -4.98013e-17-0.00612113j 1.4144e-14-0.00789666j 1.20694e-15+0.00376814j -2.0863e-16+0.00335627j -1.24834e-15+0.00468693j -1.24651e-16-0.00780184j -1.36932e-16+0.009296j 9.62653e-17-0.00551924j 5.40287e-16+0.002689j 4.34738e-16-0.00654965j -3.78029e-16+0.00660644j -2.9262e-16-0.0093299j -4.41349e-16+0.00183438j 8.98421e-17+0.00161059j -3.10302e-16+0.0028964j -2.81437e-16-0.00849936j -4.0424e-17+0.00816402j -2.37782e-16+0.0151966j -1.73353e-16+0.0115032j 2.21248e-16-0.0161446j 3.34421e-16-0.00443436j 1.81514e-16+0.00112442j -1.25708e-16-0.00198549j 3.64258e-16-0.0119306j 1.09642e-15-0.0220207j -4.99788e-16+0.024648j 2.88847e-16-0.00756761j 3.58295e-16-0.0092966j 1.13599e-14+0.0229465j 6.36319e-16-0.00104068j 1.04945e-16-0.002008j -1.71872e-16-0.018825j -2.37351e-16+0.033495j -1.14299e-16-0.0459944j 
1.35222e-14-0.0199973j 3.89939e-15-0.00651561j 2.51032e-14-0.0498423j 2.34549e-14-0.0316131j 3.49089e-14-0.0709113j 5.40372e-13-0.538917j -2.423e-14+0.0471289j -7.41923e-14+0.105548j 1.00034e-13-0.173027j 3.18136e-13-0.451634j 8.89277e-14-0.111327j -3.48833e-14+0.0710766j 9.29593e-13-0.451056j -2.33596e-12+0.656061j -3.41907e-13+0.424762j -4.75771e-14+0.128804j -3.33943e-13+0.206964j 2.52031e-13-0.306807j -6.36885e-14+0.087147j 5.33883e-14-0.0435656j 7.34809e-14-0.110871j 3.49595e-14-0.0527687j -7.27107e-14+0.0453077j -6.53104e-15-0.0119064j 3.15036e-14-0.0537848j 4.63068e-15-0.00999739j -1.00772e-14+0.0134246j 1.51406e-14-0.0142868j 1.64531e-14-0.0231604j -1.16392e-14+0.0154767j -9.70677e-15+0.0141668j -9.65795e-16-6.99263e-05j -1.23108e-14+0.0174636j -8.11741e-15+0.0116502j 1.32085e-14-0.0189452j -7.52851e-15+0.0115056j 1.03486e-14-0.0155863j -9.99881e-15+0.0118251j 2.26099e-14+0.00375926j 3.03897e-15-0.00332216j 9.74351e-16+0.0339632j -8.62218e-15+0.0110727j -1.21206e-14-0.0153655j -8.83832e-15+0.0135528j 6.39117e-15-0.0110937j 1.23377e-14-0.018063j -8.77419e-15+0.0152749j -2.31775e-14+0.0330208j -1.28698e-14+0.0155194j -1.67797e-14+0.0239455j -3.4855e-15+0.00607061j 8.20603e-15-0.0115428j 7.16917e-15-0.0112969j 9.50549e-15-0.0117144j -5.51794e-15+0.00880277j 1.08214e-14-0.0159733j 5.65039e-15-0.0089029j 9.04178e-15-0.0145863j 5.45509e-16-0.00259705j -1.22843e-16-0.00155586j -1.07488e-15-0.00095698j -8.56784e-15+0.013432j -1.22443e-14+0.0166637j -1.76193e-15+0.00181057j -9.0959e-15+0.0128973j 7.52136e-15-0.0107094j 8.6482e-15+0.00190366j 9.54875e-15-0.014165j -1.9128e-14+0.0293919j 8.42976e-15-0.0112662j 4.45516e-16-0.000670053j -3.91896e-15+0.00561223j 1.18517e-14-0.0160833j 1.284e-15-0.00145686j 1.04465e-15-0.00184797j -6.6208e-15+0.00919151j -1.43067e-13+0.0173946j 9.75665e-15-0.00821287j -4.59995e-15+0.00578057j 4.0037e-15-0.00610626j 9.07003e-15-0.0130203j 3.70632e-16+0.00423235j -1.65264e-15+0.00163807j -1.02724e-15+0.00129791j 3.12265e-15-0.00370313j -4.73779e-15+0.00643561j -9.94571e-17-0.000877245j 1.39022e-15-0.00235608j -3.65812e-15+0.00363102j 2.30813e-15-0.00259771j 4.37365e-15-0.00588914j 1.53514e-15-0.00252923j 1.65127e-15+0.00688774j 5.52548e-16-0.00111974j 2.71741e-15-0.00380754j -7.2083e-15+0.0104286j 1.0954e-15-0.0020366j 4.62685e-15-0.00600745j -5.02586e-15+0.00456585j 2.77403e-15-0.00311523j -1.13285e-15+0.00392515j 6.93591e-14-0.0133138j 9.06118e-15-0.0142532j -2.72042e-14+0.0102443j -4.83564e-15+0.00436727j -3.79901e-15+0.00457142j -1.99372e-15+0.00306754j -1.58819e-15+0.00165054j -3.86265e-15+0.00509243j 1.92659e-15-0.00251836j 2.62666e-15-0.00530053j -3.32544e-16+0.000380193j 6.287e-15-0.00907433j 4.08129e-15-0.00656365j 2.84632e-15-0.00431039j 4.02994e-15-0.00609163j -6.58721e-15+0.00936812j -6.90233e-16+0.000833073j -1.45176e-15+0.00266289j -1.9256e-15+0.00277566j 8.39554e-15-0.0116567j -1.36977e-14+0.0191326j -4.84086e-15+0.00664573j -1.5948e-14+0.0226349j -3.70181e-15+0.00586684j -6.03389e-15+0.0083508j -6.64079e-15+0.00798308j 1.20947e-14-0.0160403j -2.48392e-14+0.0342788j -1.0918e-14+0.0163341j -1.55878e-15+0.0100002j -1.14954e-15+0.00297722j 1.63545e-14-0.0231813j -2.56938e-15+0.00264029j 9.4433e-15-0.0140831j 1.55432e-14-0.0228575j 
-1.18982e-15-0.00957778j 1.08043e-15+0.0137826j 4.91467e-15-0.0811767j -1.30989e-15+0.00106894j -5.55152e-15-0.0486141j -1.86552e-16-0.0432015j -2.37835e-15-0.254406j -1.63917e-14+0.136562j 5.74913e-14+0.623232j 3.89655e-14+0.316832j 1.03112e-13+0.819944j -4.21076e-14-0.114843j -6.82857e-13+0.555617j 1.33414e-12-0.461141j -1.12177e-13+0.646717j -1.28716e-14-0.18739j -1.53423e-13+0.188768j 1.7936e-14-0.193715j 1.95483e-14-0.0579061j -2.27014e-14-0.168058j 1.47148e-14-0.0516941j -1.17916e-15+0.0146184j -3.68589e-14+0.0327424j -7.66481e-15+0.024563j -2.03604e-15-0.0469124j -5.33864e-16-0.0448529j 1.13088e-15+0.0352412j -4.70172e-16+0.00521331j 4.73732e-16-0.012189j -1.14824e-15-0.0319568j 1.81046e-16+0.0145106j -1.19354e-15-0.0171542j 4.85524e-16+0.0150047j -2.41703e-16-0.005488j -5.17848e-16-0.0120348j 1.90989e-15+0.0108696j -2.27811e-15-0.00586393j -1.0501e-16-0.000258473j -3.85928e-14-0.00547588j -1.10375e-16+2.06426e-05j -8.63199e-15-0.0122425j 1.47512e-16+0.022239j -1.32225e-14-0.0081968j 1.16512e-15-0.0020729j 1.14551e-15+0.00441448j 1.37539e-16+0.00349865j -6.86877e-16+0.00192509j 3.57907e-15+0.0285575j -5.98932e-16+0.0140882j 1.05144e-15-0.000384667j -9.06327e-16-0.00938918j 1.24643e-16-0.012723j 2.57276e-16-0.00933892j -3.96271e-16+0.00246688j 4.75987e-16+0.0111331j -2.2695e-16-0.00181221j 2.31527e-16+0.0078097j -3.10316e-16-0.0103067j 2.24509e-16-0.00954776j 7.7915e-16-0.000322551j 7.64263e-16-0.0050083j 3.86207e-16+0.00061704j -2.56865e-16-0.00120028j -8.50599e-16-0.0161802j 1.66177e-15+0.0153911j -9.21444e-16+0.00286034j -1.01254e-13-0.0162191j 3.49986e-16-0.00738766j 1.32766e-15+0.0139682j -3.30608e-17+0.00209996j 1.55694e-15+0.00428053j -1.39734e-15-0.00235659j -1.12625e-16+0.00153296j 5.03095e-16+0.00720169j -2.2183e-15-0.00958366j 1.60668e-15+0.00857709j -5.77722e-14+0.00765966j 1.14251e-15-0.00369809j -5.89267e-16-0.00638265j 1.67331e-17+0.00117949j 2.11414e-16-0.00912494j -1.09225e-15-0.00103211j -1.48865e-15-0.00534029j 2.14381e-15+0.00534379j -4.0379e-16-0.00729677j -5.1133e-16+0.0077304j -4.27807e-15-0.0088183j 4.56122e-16-0.000186499j -1.83633e-15+0.00528431j 1.61455e-15+0.00125665j -1.13086e-15+0.00348939j 4.41255e-16-0.00146117j -5.17569e-15-0.00433771j -1.92025e-16+0.00696677j 1.9184e-16+0.00313452j 5.19412e-16+0.00573225j -2.94484e-16-0.00345316j 7.12461e-16+0.00519757j 1.24533e-15+0.00292608j -8.54706e-16+0.00128139j 2.65361e-16+0.00202203j 4.37317e-14-0.00928737j -8.32481e-16+0.00729746j -1.29574e-14+0.008449j -1.50271e-15-0.0115362j -6.18631e-16-0.00646822j -1.27038e-15+0.00864217j -3.31988e-16-0.00633684j 8.97616e-16+0.00514094j -1.3576e-16-0.00245121j 5.7705e-16-0.000300221j 8.6083e-17-0.00602989j -9.18131e-16-0.00935671j -1.23572e-15-0.0093138j 8.60592e-16+0.00997103j -4.80858e-16+0.000774957j -7.53511e-17+0.00350511j 7.19624e-16+0.00498627j -5.55109e-16-0.0051761j -1.06374e-16-0.000982952j 2.29932e-16+0.0027977j 5.66544e-16+0.00271336j -2.06789e-16-0.00399396j 5.68336e-16+0.00700208j 9.72095e-17+0.00438422j 2.84745e-16-0.00200747j -4.04638e-17-0.000184551j -6.00644e-16-0.000182017j 2.09062e-15+0.0283386j -3.15344e-16-0.00649895j 8.26523e-16+0.00179243j 7.14207e-16+0.00562589j -7.60784e-16-0.00758387j 8.28112e-16+0.00910693j -2.92285e-16+0.00701634j -8.7976e-16-0.0186747j 
