-5.30231e-14-0.391163j 2.93881e-14+0.629277j 1.40417e-14-0.267067j -2.87312e-15-0.294159j 1.26271e-14+0.126116j 1.71078e-14+0.513772j 8.06701e-15+0.009598j 1.00594e-14-0.218687j 1.42547e-14+0.108289j -1.75828e-13-0.336872j -2.39388e-14-0.0113737j 2.2308e-14-0.143911j 7.4755e-16+0.100916j -1.95116e-15-0.0170478j -1.02754e-15-0.0295154j 6.66087e-15-0.41581j -2.51376e-14-0.105454j -6.24337e-17+0.00197495j -2.89756e-16-0.018021j -1.06712e-15+0.0599368j 1.20132e-15+0.0700277j -7.65276e-16+0.0256544j -3.05246e-16-0.0025439j -9.63494e-17-0.00185166j -2.39605e-17+0.0865407j -4.02875e-15-0.0197946j 1.36394e-15-0.00890065j 3.13093e-15-0.0319051j -8.96621e-16+0.0123482j 3.1131e-17-0.00697123j -2.55247e-15-0.0504627j 6.86462e-15-0.045936j -2.27699e-16-0.0266001j 3.95534e-16-0.033458j 3.99834e-16+0.0134017j -1.58107e-17+0.0228342j -2.62643e-16-0.000729779j 1.66596e-15+0.019616j 1.86869e-15-0.0417781j -7.69755e-15-0.0404887j -3.33253e-15-0.067095j 2.04505e-16+0.0413899j -2.83797e-16+0.00421946j 5.52498e-16-0.0140739j 1.13737e-14-0.0409897j -3.27465e-15+0.0042304j 1.94286e-15-0.0209157j 7.27033e-16-0.00500138j -4.51581e-17+0.00245224j 2.18813e-16-0.021615j 3.00741e-16-0.00912429j -4.92592e-16+0.00942801j 3.38783e-16+0.0118214j -3.10107e-15+0.00461087j 1.12947e-15-0.0143567j 2.08701e-16-0.0127471j -6.61597e-16-0.00797212j 1.15403e-16-0.0114953j -1.63163e-15-0.0195973j 2.23532e-16-0.00491596j -7.65643e-16-0.0116386j 3.85966e-16+0.013105j -2.04949e-15-0.0133018j -1.97919e-15-0.000293024j 9.67461e-15-0.0202347j 1.91408e-15-0.00311955j 1.65533e-15+0.00580657j 3.81943e-16+0.00282195j 1.04771e-15-0.0068113j -1.02675e-15+0.00126881j -3.27791e-16-0.00780411j -8.14502e-16-0.00042676j -5.03268e-16+0.00803941j 1.31312e-15-0.00569652j -5.9725e-16-0.000558347j -2.4633e-16-0.00123956j -6.13856e-17-0.000857949j -2.43525e-16-0.0077807j 2.22031e-16+0.0258799j -3.82969e-16-0.00965178j 2.83253e-16-0.00575367j 3.24216e-16-0.0222414j 1.14316e-15-0.0270972j 7.62699e-16-0.00700738j -1.98231e-16+0.0165253j -1.73842e-15-0.038613j 1.61322e-15+0.0274195j -1.60364e-17+0.0214969j -5.37078e-16+0.00781676j 1.45432e-15-0.0162591j -1.39567e-16+0.056857j 1.64978e-16-0.0193015j -8.33222e-17-0.011737j -4.6385e-16-0.0358537j 3.93151e-16-0.0527492j -1.10309e-16-0.0765185j -5.39792e-16-0.00540641j 
1.14005e-13+0.540767j 2.85743e-14+0.294073j -1.08065e-13-0.657296j -2.31215e-14-0.170593j -2.27282e-13-0.575603j 6.55143e-14+0.240458j 6.99172e-15+0.0130575j -2.67509e-14-0.198378j 1.44398e-14+0.0815892j 1.34514e-14+0.0211307j 1.76026e-14+0.0874423j 2.2025e-14+0.119864j -1.0885e-14-0.0751214j 1.84947e-14+0.090827j 6.86211e-15+0.00302359j -3.90582e-14-0.0492526j 2.79674e-13+0.362363j 1.84559e-15+0.0131201j 1.23019e-14+0.0614129j 5.08913e-15+0.0348138j -1.43301e-14-0.071625j 7.61588e-15+0.044498j 5.77066e-15+0.0361315j 5.35269e-15+0.0404715j 5.01881e-15+0.0290587j -8.30696e-15-0.0277211j 7.43592e-15+0.0322283j 9.25095e-16+0.00952308j 3.40962e-15+0.0226105j 7.12738e-16-0.00950253j 5.60844e-15+0.0247694j 5.05952e-16+0.0241818j -9.65781e-16-0.0123196j -1.00751e-15-0.00907852j -7.58068e-15-0.037675j -9.02036e-16-0.00281058j 3.00445e-15+0.0235877j -4.42689e-15-0.0360236j 6.39028e-16-0.0177596j 1.26429e-14+0.0528449j -2.11363e-15-0.0308722j -7.84302e-15-0.0472275j 3.43126e-15+0.0177717j -5.92776e-16-0.00373271j -1.27792e-16+0.0393955j 6.63818e-15+0.0265543j -3.18101e-15-0.0104304j -2.0319e-15-0.00958303j -7.11525e-16-0.0055087j 7.64728e-16+0.000953303j 1.59579e-16+0.00135147j -1.28812e-15-0.0101381j -2.9652e-15-0.0186436j -2.38076e-15-0.00158098j -2.31554e-15-0.0211992j -7.95381e-16-0.00938035j -2.42189e-15-0.0249166j -3.40665e-16+0.00227631j 1.087e-15+0.0108739j -4.73381e-16-0.00251334j 7.57238e-16+0.00332963j 3.16599e-16+0.00153312j -1.50009e-15-0.00660382j -6.34512e-16-0.00467707j -1.27972e-15-0.00502607j 3.26944e-15+0.019533j -6.65355e-16+0.00173j -3.06724e-16-0.00743933j 2.46784e-15-0.00214273j 9.19967e-16+0.0161251j -2.21675e-15-0.00888642j 1.09464e-15-0.00884264j -4.06326e-16-0.0167805j 7.28012e-16-3.96371e-05j -4.25398e-15-0.00748801j 1.1068e-15+0.00663046j 3.54009e-16+0.000771364j -2.82729e-15-0.0118806j -2.92616e-15-0.012195j 7.01585e-16+0.00346049j -2.44609e-15-0.0150381j -2.76929e-15-0.0203869j 7.67148e-16+0.00467074j 1.66115e-15+0.0123264j 1.04891e-15+0.00919137j -2.69216e-15-0.0165488j -4.57529e-16-0.00247356j 2.32497e-15+0.0156588j 5.20894e-15+0.0305281j 1.50128e-15+0.0233141j -1.10162e-15-0.00103727j -8.75171e-16-0.00841043j 3.93362e-15+0.0267857j 8.32767e-15+0.0469499j -1.10432e-15-0.0125744j 2.91438e-15+0.0143772j 1.35936e-14+0.0751716j 
1.04368e-14+0.160795j -2.59298e-15+0.0357472j 1.00745e-14+0.484478j -1.68851e-14-0.599995j 1.19191e-13+0.653121j 3.75522e-15+0.337306j 1.16675e-14+0.182917j -1.29624e-15-0.173543j -3.49168e-14+0.0577205j 1.66029e-13+0.332694j -1.79955e-15-0.00332508j 8.83147e-16+0.0498598j 6.05013e-15-0.135642j 2.41099e-16+0.167337j 1.17405e-14-0.0113002j -1.18573e-14+0.0428515j 8.54327e-14+0.14596j -6.5806e-15+0.104313j -1.68355e-15+0.0540498j 2.78631e-16-0.0333184j -5.87145e-16-0.0216582j 1.01132e-15+0.0412627j 1.77513e-16-0.00687582j -8.26801e-17-0.00476201j 3.41295e-16-0.0070359j -2.39693e-16+0.003747j 4.60707e-16+0.0123616j -2.43211e-15+0.0135427j 5.22396e-16-0.0181761j 1.58799e-15-0.019061j 1.49146e-15+0.00377703j -3.45332e-15+0.0186541j 4.29478e-16-0.00677875j -4.77732e-16+0.00835034j 1.01826e-16-0.0240496j 2.50178e-16+0.00490855j 1.05097e-16+0.021834j 5.89939e-16-0.0112688j 7.34267e-16-0.00459067j 2.41939e-15+0.0211046j 7.26149e-16-0.00212321j 3.69548e-17-0.0254898j 3.57956e-16+0.0368012j -4.41242e-16+0.0205969j -3.70968e-15+0.0231025j 1.92758e-15+0.0154766j -1.2733e-15-0.0262295j 3.47517e-16+0.00951512j -4.65567e-16+0.00534565j -4.39457e-16+0.0157151j 1.89506e-16-0.00775951j -8.43636e-17-0.00973504j -1.81809e-16+0.000955365j 1.15482e-15-0.00310387j -3.80551e-16+0.000144614j -1.6473e-16-0.00884974j 4.69715e-16-0.00245843j -1.14471e-16+0.00481459j 6.01051e-16+0.00690029j -1.5087e-16+0.00290615j 1.65327e-16+0.00673294j 4.60071e-17-0.00366921j 9.79068e-16+0.00459497j 8.08338e-16+0.000512472j -2.45933e-15+0.0051599j -6.94287e-16-0.00721784j -7.02441e-16+0.00449859j 7.33166e-16-0.00453451j 1.81525e-15-0.00822847j -1.10133e-15-0.00280364j -8.04692e-17+0.00013509j -9.49395e-18-0.00408504j 2.81807e-16+0.00117572j 1.74914e-15-0.00505924j -1.29926e-15-0.00370974j -4.2077e-16+0.000982565j -1.07193e-16+0.0111535j -3.55044e-16-0.00319684j 2.52525e-16-0.00481638j -9.35437e-17+0.00305806j 5.35074e-17-0.00335066j -2.58072e-16-0.013237j -4.01889e-16+0.00705755j -4.94606e-16+0.00738353j 2.37035e-16-0.00718751j 3.23063e-16+0.0122987j -4.10211e-16-0.0069195j 3.32587e-16-0.00595406j 1.83195e-16+0.0131469j 6.69731e-16-0.00168356j 7.29292e-17-0.00437831j 1.69151e-16-0.0108613j -5.55316e-16+0.024958j 2.7472e-16+0.0158448j -1.46486e-16+0.00790792j -2.94355e-17+0.00587518j 1.22438e-15+0.0474891j 
5.73974e-15+0.0628498j -3.2492e-15+5.35192e-05j 7.74574e-15-0.0548223j 1.04264e-14-0.13021j -1.10195e-13-0.703974j 7.55597e-15-0.120559j 1.95491e-14+0.213887j 1.57469e-14-0.303308j 1.57879e-13-0.832159j -2.01347e-13-0.484376j -3.59399e-14+0.533794j 1.01377e-14+0.364701j -5.3066e-15-0.0319067j 7.85087e-15+0.0636285j -4.27202e-15+0.0372138j -1.1451e-14+0.0194727j 3.95753e-14+0.0723611j 2.49787e-15-0.011891j -3.99676e-16+0.0275727j -1.41138e-15+0.0200289j -1.66247e-15+0.0289668j 1.68313e-16-0.013794j 1.11728e-15-0.0125328j 3.72306e-16+0.00479241j 2.07337e-16+0.00078318j 4.44333e-16+0.00180919j -1.23999e-16+0.0149478j 5.61987e-16-0.0038069j 3.96706e-16-0.000641616j -2.35294e-15+0.0161423j -1.38154e-15+0.0247845j 2.51978e-15-0.00603631j 7.1557e-16-0.00936534j 1.24529e-15-0.0170234j 1.53437e-16-0.0126244j 5.72101e-16-0.00322827j -6.36923e-16+0.00869582j -5.326e-18-0.00605237j 7.06344e-16-0.00170229j 6.23753e-16+0.00969066j 5.81148e-16-0.00197604j 3.80253e-16-0.0093504j 3.82747e-16-0.00263215j 1.88745e-16+0.00346708j 4.74362e-15-0.0162573j -2.01812e-15+0.00789575j 2.23469e-16+0.00640162j 5.83487e-16+0.0104157j -8.42734e-17+0.00138902j 8.18926e-16-0.00814202j -6.24296e-16-0.000366449j 5.663e-16-0.0123315j -1.06998e-16+0.00969554j -2.87277e-16-0.000597732j 7.24062e-16-0.0049638j 3.48347e-16-0.00345969j 8.30226e-16+0.00132103j -8.11112e-16+0.00780795j 6.7324e-17+0.0151434j 2.00397e-16-0.00468914j 3.82017e-16-0.00419196j -4.82434e-16+0.00228078j -3.40359e-16-0.00266618j -3.27067e-16+0.00223014j 8.47181e-16-0.00082229j 3.5158e-16-0.00272339j 4.99525e-16-0.000933709j -2.21506e-16+0.00508283j -6.67544e-16+0.00199247j 1.03165e-16+0.00216269j 1.26202e-16+0.00317518j 1.33851e-15-0.00336929j 8.05149e-16-0.00285154j -6.80508e-16+0.00363325j 2.44135e-15+0.0112502j -7.13e-16+0.0110438j -4.66042e-16+0.000671868j -7.17943e-17+0.00166533j -4.37326e-16+0.00510627j 4.21445e-16-0.00406051j -1.44582e-16-0.00030643j -7.08626e-17+0.00464218j -3.7902e-16+0.00879906j 2.98004e-16-0.000819488j -5.37864e-16+0.00379609j -2.91398e-17-0.00793995j 8.67604e-18-0.0025072j -8.75796e-16+0.0134918j 3.69409e-16-0.00733775j -3.48892e-15+0.0232013j -4.50631e-16+0.000556954j -5.3283e-16+0.000186293j -4.70187e-16+0.00772657j -9.81499e-17+0.0137628j -2.78084e-16-0.0092858j -6.36737e-17+0.00559755j -2.60152e-16+0.0163635j 
9.04702e-15+0.0795963j 5.06643e-15+0.061349j 2.53557e-14+0.21246j -1.2854e-14+0.0457434j 1.79555e-15+0.0327747j 4.1583e-14+0.225639j -1.26279e-13-0.706227j 1.00243e-13+0.589742j 2.59019e-14+0.0446071j -3.4532e-13-0.54616j -9.48767e-15-0.374106j -2.91532e-14-0.0568106j -3.91086e-14-0.368323j 6.38024e-15+0.225219j -2.75771e-15-0.0648633j -7.66349e-15-0.0261724j 8.27839e-14+0.114663j 3.05279e-15+0.0717099j 3.00872e-16-0.00164685j -2.10688e-15-0.0240938j -1.4186e-15-0.00613337j 3.67627e-15+0.0362761j 1.16931e-15+0.0101895j 1.25115e-15+0.0190107j -5.69722e-17+0.000404532j 1.08774e-15+0.00902512j 1.39981e-15+0.0112413j -1.23284e-16+0.00167554j 3.36923e-16+0.00431543j 1.7776e-16-0.0047332j -7.54842e-16-0.00905202j -4.02612e-16+0.00730525j 8.61446e-16+0.00454919j 1.4001e-15+0.0132432j -2.47946e-15-0.0206074j 1.08595e-15+0.0151697j 1.35725e-15+0.0154996j -1.38923e-16-0.00655196j 6.67987e-16-0.00770791j 2.24513e-15+0.0118357j -1.75385e-16-0.0100349j -7.25317e-16-0.00852981j 2.17233e-15+0.0222825j -9.98447e-17+0.00258733j -2.19326e-15+0.0193674j 1.70202e-15-0.00105159j -3.39356e-15-0.0205354j 7.55179e-16+0.00690153j -1.30592e-15-0.016197j 1.1672e-15+0.012058j -6.21441e-16-0.00306828j -8.25151e-16-0.0121332j -1.6077e-16+0.00284302j -8.06904e-16-0.000417672j -5.65192e-16-0.00386454j -1.52656e-15-0.0170378j 8.20479e-16+0.00186909j 6.622e-16+0.00963185j -3.89767e-16+0.0011136j 9.61525e-16+0.00608241j 6.72106e-16+0.00186933j 1.54471e-16-0.00142233j 8.75932e-17-0.000200856j -2.22198e-16+0.001736j 3.75202e-16-0.00416638j 2.29516e-16+0.00349208j 4.99126e-16+0.0090489j 4.96345e-16-0.00297415j 1.51161e-15-0.00701104j -1.03102e-15+0.0008165j 7.94221e-17+0.00671734j 1.71514e-16+0.00117568j 2.11947e-16-0.00189474j 7.39268e-16-0.00282143j -4.939e-16-0.000974463j -2.68451e-16+0.00360295j -6.97898e-16-0.00591616j 4.19853e-16+0.00114231j -4.9334e-17-0.00060306j 4.65885e-16+0.00279267j 1.31277e-15+0.00819983j -6.30833e-16-0.00600944j -7.80994e-16-0.00665842j 5.20311e-16+0.00166602j -6.07782e-16-0.00801339j -2.58495e-16-0.00211085j -6.98693e-16-0.00412308j -9.96298e-17-0.00387417j 1.99961e-15+0.015169j 9.26418e-18-0.0125872j -4.17094e-16-0.00284014j -1.03135e-15-0.0185042j 1.13411e-15+0.0158722j 1.05553e-15+0.00784831j 1.53242e-15+0.00810129j -1.16584e-15-0.0119301j 4.30439e-15+0.0343648j 
-2.46114e-15+0.0286934j -2.08489e-15+0.0975727j -3.7002e-15+0.180985j 1.03995e-15-0.0056013j -4.02159e-14-0.161746j -6.23815e-15+0.182201j 1.99126e-14-0.134855j -7.79333e-15-0.396492j -3.28973e-14+0.263601j 3.38902e-14+0.0699888j -1.39009e-13+0.55765j 1.71736e-13-0.49573j 3.74396e-14+0.289114j -5.65273e-15+0.528026j 1.42439e-14-0.202058j -8.56207e-15-0.127053j 4.68708e-14+0.0586925j -6.76521e-15+0.0711861j -3.84709e-16+0.00387413j 1.1955e-16-0.0247999j -1.18507e-15+0.031095j -1.11931e-15+0.00690346j -1.46829e-16-0.0194905j -5.86586e-16-0.00674539j 4.9751e-16-0.000163937j -4.63977e-17+0.0116025j -4.29387e-16+0.0196272j 5.45068e-17-0.0119519j -3.53486e-16+0.000797425j -4.81666e-16-0.004175j -5.95139e-16+0.00110452j 4.54991e-15-0.0167015j 4.78457e-16-0.0162629j -3.52077e-16-0.00227832j 7.36262e-16-0.00832912j -1.21016e-15+0.0328635j -5.19622e-16+0.019062j 4.85072e-16-0.000409404j 1.41027e-15-0.015662j -9.18461e-16+0.000481225j 1.4244e-16-0.0174087j -1.5445e-16-0.00138326j -8.27205e-16+0.0203133j -9.44532e-17+0.00645357j 4.25324e-17-0.000603422j -1.43022e-17-0.00121408j 5.50192e-16-0.0178382j 3.25419e-16+0.0158957j 6.15786e-16-0.0125531j -1.89684e-16+0.00838295j -3.88884e-16+0.00429442j 8.3824e-16-0.00851259j -5.05437e-16+0.0177702j 1.02007e-15-0.000500736j -3.20463e-16+0.00803427j 3.81119e-16-0.0039971j -3.74255e-16+0.00395878j -2.63512e-16-0.00489964j 8.63217e-16+0.00927297j -1.84906e-16-0.00368206j -6.18308e-17-0.00841301j -1.42869e-16+0.000865609j 7.09326e-16-0.000149266j 6.55527e-17-0.00920086j 2.6478e-15-0.00849551j 1.28478e-16+0.00243179j 2.84271e-16+0.000905356j 1.14076e-15-0.00135043j 1.78309e-15-0.00628529j -1.07071e-15-0.000860302j -4.52897e-16+0.00323777j 2.42497e-16+0.000161754j -3.44087e-16+0.000509576j -2.93294e-16+0.00175683j 9.54858e-16+0.00462464j -7.96859e-16+0.0118047j -3.07785e-16+0.00964544j -3.82534e-16-0.00274865j 2.81408e-17+0.000968476j 1.13483e-16-0.000743033j -4.11126e-16+0.000684858j -7.40212e-17-0.00373156j 1.04328e-16+0.00561919j -5.93654e-18+0.00224668j 2.40348e-16-0.0111204j 3.55525e-16-0.00121333j 1.41103e-16+0.00441935j 3.04201e-16-0.00262686j -5.02905e-16-0.00121768j -1.94474e-16+0.00355351j -1.76853e-16+0.0140677j 1.05664e-15-0.0276547j -1.02625e-15+0.0128926j 3.47119e-16-0.0113989j -9.57507e-16-0.00539929j 1.23094e-15-0.0346008j -5.49204e-16+0.03096j 
-1.70213e-15-0.0343865j -3.52987e-15+0.0207506j -6.42184e-15+0.0739662j -1.33987e-15+0.109593j -9.47386e-15-0.0267311j -8.15425e-15+0.145814j 1.22413e-14+0.0159924j 1.92906e-14-0.126786j 3.79265e-15+0.0308983j -7.82735e-14-0.140744j 3.1381e-14-0.566366j 3.72497e-14-0.407637j 3.73563e-14-0.60678j -4.99793e-14-0.0818666j -8.36877e-14-0.729245j 8.26836e-15-0.0454294j -3.70427e-14-0.0713967j -3.27006e-15+0.0216236j 5.04623e-17-0.0312974j -6.41707e-18-0.015311j -6.04901e-16+0.00988621j -1.14831e-15-0.0128235j -9.01341e-16+0.0122377j -4.28906e-16+0.00451316j -2.99454e-16-0.0205693j 9.28153e-16+0.017363j -8.54065e-16+0.00573987j 3.57069e-16-0.00546695j -9.076e-16+0.0269991j -1.32287e-16+0.0083801j -9.9567e-17-0.0055217j 2.51317e-15-0.00796329j 9.92622e-16+0.00277022j -6.06977e-16+0.021109j 6.24518e-16+0.00388171j -2.00706e-15+0.0308332j 1.14183e-15-0.01475j -3.43173e-16+0.00944916j 7.05478e-16-0.00430287j -2.88323e-16-0.00746946j 2.33074e-17-0.00200145j -3.34904e-16+0.00948489j -1.19118e-15+0.00403472j -8.69119e-17-0.00278745j -1.47252e-15+0.00182657j 8.27078e-16-0.0118398j 7.63988e-16-0.00427576j -1.42952e-16+0.00490419j 5.19743e-16-0.015277j -1.8366e-16+0.00580187j -2.81601e-16+0.00549166j 1.06514e-16-0.00119219j -4.98653e-16+0.00375549j 8.7591e-16-0.000885882j -6.37557e-16+0.00565496j -3.32148e-16+0.00624342j -1.28783e-15+0.0135915j 4.59083e-16+0.00205262j 3.15423e-16-0.00202497j 2.915e-17-0.0012681j 3.283e-16+0.000263204j -5.36382e-17+0.00659264j 5.91107e-16+0.00228237j 2.34908e-16-0.00603217j 2.1483e-15-0.00826737j -1.06754e-16+0.0142571j 5.64127e-16-0.00338616j 6.39437e-16-0.00331801j 3.31105e-16+0.0036993j -3.95845e-16+0.00793443j 1.2289e-16-0.00138849j -1.55159e-15+0.00649762j -1.48992e-15+0.00655185j 8.46572e-16-0.0034353j 4.576e-16+0.00208273j -7.98617e-16+0.00280675j -2.79015e-16+0.00581063j 3.14065e-16-0.00205765j 3.31291e-16-0.00345894j 8.62101e-17+0.00202069j -1.23209e-17+0.00265133j -2.63276e-16+0.00514808j 2.32271e-16-0.00128377j -1.87909e-16+0.00322254j 3.91393e-16-0.00744195j 5.16572e-16-0.0144344j 5.83484e-17-0.00465596j 5.9311e-16-0.0112653j -4.99911e-16+0.00469297j 6.52105e-16-0.00283446j -5.02221e-16-0.00491044j 1.19174e-15-0.0195896j 2.93392e-16-0.0109563j 7.0231e-16-0.0108138j -5.97956e-16+0.0207291j 2.2625e-15-0.0276687j -6.40678e-16-0.0101378j 
1.13804e-14+0.026364j -6.14219e-15-0.218887j 2.43943e-15-0.0517799j -1.36143e-15-0.0900655j -1.25075e-14-0.0259486j 5.99056e-15+0.115587j -9.15387e-17-0.0404199j 2.46351e-15-0.0516624j 5.39412e-15+0.00192684j -2.02632e-14-0.040405j -1.83203e-14+0.0232382j 2.02641e-14-0.0946269j 4.18774e-15-0.00300445j 6.09741e-16-0.075138j -6.93602e-15+0.00715372j -2.82781e-14-0.692064j 1.72899e-13+0.193852j 1.23641e-14-0.196128j 3.28228e-16+0.336511j 1.83769e-15-0.495381j -3.45389e-15+0.0309754j -7.8019e-16-0.260082j -1.95602e-16+0.0360018j -4.34577e-16-0.0510337j -4.29184e-15-0.284826j 1.82657e-14+0.113463j -8.84085e-15-0.0567913j -5.6859e-15+0.0589878j 1.25513e-15-0.051008j -1.94619e-15+0.0222526j 4.49188e-15+0.0727991j -1.13696e-14+0.0803865j 4.00721e-16+0.0822491j -2.45031e-16+0.0489601j -8.07897e-16-0.00794439j 2.07481e-16-0.0321164j -5.86013e-17+0.016622j -1.04201e-14+0.0592294j -1.20133e-14+0.156469j 2.67606e-16-0.00498393j 1.18396e-17+0.0178454j -6.2457e-16-0.0563772j 1.24149e-16-0.0547334j -1.80649e-15+0.103202j -1.6722e-14+0.0318186j 3.51366e-15-0.0528859j -1.35507e-15+0.0859283j 1.07495e-16+0.0481285j 1.43265e-16-0.035406j 2.83435e-17+0.013903j -3.64138e-16+0.0371177j 1.29108e-15-0.0126286j -7.82491e-16+0.0230774j 5.76779e-15+0.00893058j -2.13868e-15+0.078217j -1.4918e-15+0.0528493j -2.13866e-15+0.0465826j 1.47557e-15+0.0247829j 3.85882e-15+0.00235745j -1.58378e-16+0.0175712j 1.02534e-15+0.00734262j -3.94982e-16-0.0485544j 5.00068e-15+0.0295875j 1.57397e-15+0.0243368j -3.92151e-15+0.0279038j 1.49895e-16-0.0294779j 8.48311e-16-0.0375523j 6.5303e-16+0.012502j 6.25132e-16+0.00293402j 2.50962e-16+0.0303504j 7.81558e-16+0.0269738j -1.31203e-15+0.0234249j -1.10799e-15+0.000493201j 3.70603e-16-0.000743438j 6.18577e-15+0.0142341j 1.99681e-16-0.0179285j -1.07374e-15+0.000505732j 3.65136e-15+0.0502809j -5.15973e-16-0.0203459j 1.85942e-15+0.0148815j 4.60296e-16+0.0603447j -3.23086e-16+0.0324932j -2.22621e-15+0.0494771j -8.93168e-16+0.00254201j 2.53622e-16-0.00997864j 3.72336e-15+0.104364j -2.63681e-15-0.017317j -5.10493e-16-0.0237482j 4.57301e-16-0.0769083j 1.53853e-16+8.37482e-05j -2.296e-16-0.0941941j 1.72148e-16-0.016751j -5.17705e-16+0.00822385j 8.14226e-16-0.00975339j 1.37708e-16+0.0991021j 1.06541e-15+0.124522j -6.39522e-16-0.0771976j 
-1.73022e-13-0.214834j -2.86847e-14-0.0498418j -2.98119e-14-0.0400644j -2.71391e-14-0.0369496j -6.5017e-14-0.0685792j -7.68322e-15-0.0127892j -4.62358e-15-0.00393618j -1.80564e-14-0.0263511j -1.17167e-14-0.0196902j 1.28999e-15+0.000142873j 1.00493e-14+0.00903674j 2.11941e-14+0.0336857j 3.61391e-14+0.050082j 1.22059e-14+0.0169504j -6.35398e-14-0.0718543j 1.05933e-13+0.213431j 8.64759e-13+0.66111j -2.96491e-13-0.424868j 6.09231e-14+0.0811349j -3.52885e-15-0.0125117j 4.00017e-13+0.525589j -5.42007e-14-0.0697248j -8.29138e-14-0.111635j -7.78025e-14-0.106764j 1.91529e-14+0.0274765j 4.97718e-14+0.0607453j -4.0923e-14-0.0513546j -2.96983e-14-0.0418703j -3.1269e-14-0.0412563j -7.53615e-15-0.00730268j -1.05797e-13-0.133012j -5.5825e-14-0.0937979j -1.48951e-15+0.00119403j 2.71538e-14+0.0362904j 5.76614e-14+0.0757326j -1.87364e-14-0.0247384j -2.57029e-14-0.0335538j 9.78841e-14+0.133834j -4.6156e-14-0.0557679j 5.79615e-15+0.0063667j -8.21731e-17+0.000185075j 1.01347e-13+0.135414j -3.69403e-14-0.0493377j 1.63577e-14+0.0203552j -8.16646e-14-0.165359j 2.11185e-15+0.0183514j -7.77492e-15-0.0181684j 3.7629e-14+0.0448273j -2.18218e-15-0.00120502j -9.4805e-15-0.0128076j -3.61585e-14-0.0512567j 1.06453e-14+0.0176606j 3.13035e-14+0.0411853j 1.36324e-14+0.0188641j 2.88467e-14+0.0405099j 4.03905e-15+0.00759547j 4.8974e-14+0.0728492j -3.45089e-15-0.00894081j -4.31615e-14-0.0573964j 1.94521e-15+0.0005125j -1.02705e-14-0.0126577j -8.80951e-15-0.0124938j -2.78312e-14-0.029151j 7.92356e-15+0.0111361j 8.6833e-15+0.00405828j -3.53843e-14-0.0501091j 1.12178e-14+0.0127434j 1.9899e-15+0.00179671j 4.23077e-16-0.000129801j -8.26684e-15-0.0110223j 5.9449e-15+0.00731656j 1.55512e-14+0.0280135j 1.73473e-14+0.0294739j -9.47718e-15-0.0197315j 2.63807e-14+0.0255988j -1.09241e-14-0.0140554j 1.22103e-15+0.00183669j -1.55867e-14-0.0195307j 4.08883e-14+0.0540971j -3.00788e-14-0.0376495j 1.25322e-14+0.0164262j 6.53941e-15+0.00829513j -1.80322e-14-0.0258257j -1.7612e-14-0.0255783j -1.98103e-15-0.00275829j -4.69637e-15-0.0054497j -1.53565e-14-0.0205557j 1.95947e-16-0.000162333j -2.48362e-14-0.0325813j -6.11832e-14-0.0949781j 3.92744e-14+0.0512254j 1.45725e-14+0.019193j 1.77063e-14+0.0240786j -8.30815e-14-0.110649j -1.72324e-14-0.0218476j -6.63335e-14-0.0876858j -1.0076e-13-0.133496j 
