-1.62636e-14-0.122952j -5.12183e-15-0.191533j 1.21306e-15+0.021836j -3.80499e-16+0.0118476j 1.76895e-16+0.0168394j 2.99237e-16+0.00593733j -1.00015e-15+0.00165623j -1.9987e-14+0.00685537j 1.25781e-15+0.00266772j -1.67364e-15-0.0178985j -7.96482e-16+0.00528881j -6.65683e-16-0.0156811j -1.82556e-16+0.00242646j 2.02863e-15+0.0423272j -1.50211e-15+0.0101306j -1.01839e-15-0.0180301j 5.24527e-15-0.00723434j -7.48602e-16+0.00510988j 7.75468e-16+0.00911057j -7.11404e-18-0.00812393j -7.75171e-16-0.0176664j 4.78878e-15+0.0547435j -2.66996e-16+0.00420555j -1.50443e-15-0.0396659j 1.1282e-15+0.0953307j -9.18941e-15-0.0816221j -3.45854e-16-0.0712375j 4.89614e-15+0.0145654j -7.61359e-15-0.112587j 4.4079e-15-0.115492j 3.1305e-13+0.402758j 4.3874e-14-0.44602j 9.92784e-16-0.00806928j -5.41963e-16-0.0200135j 9.64997e-16+0.0190183j -4.43882e-15-0.0588747j -3.06406e-15-0.0165567j 2.89144e-16-0.0108678j -1.45998e-15-0.0278212j 8.73469e-16-0.00644275j -3.96953e-15-0.0221239j -5.16552e-16-0.0452411j 2.89313e-15+0.025496j 1.49489e-16-0.00378715j 2.56725e-15+0.0217254j -9.95604e-16+0.00282966j 1.05998e-15-0.00407506j -1.50865e-15-0.016979j 2.08865e-15+0.0193522j -5.36733e-15+0.0220514j 1.85932e-15-0.00542258j -2.33211e-16-0.00135177j -7.42174e-15-0.0180091j -3.33588e-15+0.00714182j 1.86904e-15+0.0251402j 7.73703e-15+0.030821j -4.47163e-15+0.00958273j -2.61478e-15-0.0132559j 3.99754e-15+0.0146828j 6.7362e-17+0.0237515j -1.89341e-15-0.0158405j 2.99724e-15+0.0346823j 1.36778e-15+0.0299044j -1.80014e-15+0.00264408j -9.24895e-16-0.019771j 3.07792e-15+0.0147089j 3.27715e-15+0.000285219j -3.45933e-14-0.074238j -4.0938e-15-0.0255476j -1.64062e-15+0.0107508j -3.78892e-14-0.000831762j -9.88637e-16+0.00941281j -2.4097e-15-0.0605619j 1.70672e-14+0.178961j -5.25905e-15+0.0953893j -8.04968e-15-0.0541879j 2.16337e-15+0.0902292j 6.23987e-15+0.0364388j -1.53749e-15+0.0122863j -5.31532e-15-0.0707866j -2.14505e-15-0.00684285j 1.0793e-15+0.018432j -4.97272e-15+0.0114652j 8.75149e-16+0.042574j -1.65858e-15-0.00834217j -1.89095e-15-0.0133451j -4.37746e-16-0.0162715j 2.11569e-15+0.0339253j 1.44657e-15-0.0150798j -7.6741e-16+0.00576509j -2.08735e-15-0.0193632j -1.36674e-15-0.0111035j 5.78406e-16+0.00788464j -3.05093e-17+0.00640372j -9.09058e-16-0.0184539j -1.66638e-15-0.0134853j -7.4607e-16+5.65702e-05j 1.9498e-15-0.00408638j -2.58074e-16-0.00816355j -6.93784e-16-0.00261449j 3.41251e-16+0.0168914j 1.83695e-16-0.00453827j 1.86342e-15+0.0198123j -3.21715e-15-0.0106443j -5.94932e-16+0.00747941j 1.26445e-15+0.00807344j 8.53027e-16+0.00322029j 7.09418e-16+0.00124576j 1.56461e-14+0.01475j 7.82017e-16+0.00260973j 2.62874e-15+0.00189278j -2.22307e-16-0.00137826j 1.47527e-16+0.00288145j -5.15562e-16-7.64385e-05j -8.38987e-17+0.011494j 2.84294e-17+0.000341147j 5.36158e-16-0.00268416j 9.46118e-16+0.00863495j -1.51868e-15-0.00657825j -1.69053e-15+0.00335397j 1.12084e-16+0.00169619j -1.82973e-15-0.0112326j -5.95031e-16-0.00513013j 6.35874e-16+0.00929244j 1.04626e-14+0.0100738j 2.70318e-16-0.00311636j -1.40396e-15-0.0133748j 4.23553e-16+0.0110437j -1.01492e-15-0.0196419j 1.5043e-15+0.0168273j -3.5257e-16+0.010613j -3.11801e-15+0.00393421j -5.11532e-16-0.00185312j 2.87878e-16+0.00602965j 5.04549e-17-0.00585981j 9.0048e-16+0.0126789j 8.69161e-16+0.0180158j -1.2733e-15-0.00808883j -1.36392e-14-0.0172075j -5.20211e-16+0.0140516j -7.83293e-16-0.00223417j -1.53345e-15-0.025192j -1.0884e-15-0.0165761j -1.88806e-16-0.00271689j 2.0067e-16-0.00774368j -4.98406e-16-0.0132385j -1.31383e-15-0.00425425j 5.70298e-15+0.0210729j -1.89354e-17+0.00910734j -1.56781e-15-0.0170459j 3.52704e-16+0.0290491j -7.88856e-16+0.00348013j 1.42472e-15+0.01395j -4.5177e-16+0.00311517j -1.38943e-15+0.0180834j -2.94063e-15-0.0483702j -3.68526e-16-0.00340176j -1.15634e-15-0.020268j 5.83395e-16+0.00995836j 3.92599e-16-0.00115757j 
1.46416e-14+0.19243j 3.73369e-15-0.118335j -1.55976e-15+3.27874e-05j 2.93245e-16+0.0211849j -7.42965e-16-0.000163402j 5.07588e-16+0.00902665j 1.4782e-15+0.0208289j -1.92571e-14+0.00635329j -1.34646e-16-0.00853395j 1.81647e-15+0.00833732j 9.16942e-16+0.0152595j 6.16318e-16+0.00313553j 1.61974e-16+0.0072368j -1.75316e-15+0.00821845j 1.60543e-15+0.0417335j 6.92041e-16-0.00310201j 1.81622e-15-0.00250694j 8.33833e-16+0.019829j 6.62791e-17+0.00705249j 2.96647e-16-0.00473003j 1.68082e-15+0.0109606j -3.11359e-15-0.0113548j 2.68487e-15-0.0311067j 2.44899e-15+0.0269186j 1.50575e-16+0.0855439j 1.07885e-14+0.114806j 1.33895e-15-0.0598758j -1.67822e-15-0.0569245j 6.79833e-15+0.0131843j -6.51017e-15-0.11023j 6.51801e-13+0.437669j 2.41019e-13+0.421958j -2.24512e-15-0.0361915j -3.02197e-15-0.0216086j 6.22569e-16+0.0334377j 2.17057e-15+0.0111014j 5.02644e-15+0.067879j -2.05381e-15-0.0312704j 7.5403e-16-0.000130135j 3.66994e-15+0.0153743j -4.78184e-16+0.0297249j 4.26335e-15-0.0161094j -9.83137e-16-0.0198049j -6.89223e-17+0.00234882j 3.40339e-16+0.0190391j -1.86082e-17+0.00207752j 1.50972e-15-0.0128132j 1.6549e-15+0.0300698j -4.03759e-16+0.000361124j -5.18428e-15+0.0209181j 4.9204e-15-0.0101079j -6.11059e-16-0.0049914j 4.48737e-15+0.0177457j -1.179e-14+0.0334661j -1.0891e-15+0.0192302j -6.41552e-15-0.0084487j 5.28998e-15+0.0119135j -5.47558e-15-0.0226519j -1.4012e-15-0.0148082j -1.0054e-15-0.00705741j 6.81886e-16+0.0117629j -4.3674e-15-0.0272963j 5.59486e-15+0.045835j -1.14773e-14-0.0249221j 5.07488e-16-0.0071711j -4.65023e-15-0.0255832j 3.34773e-15+0.064515j -5.67776e-15-0.00415112j 2.40397e-15+0.0306885j -6.25013e-16+0.0266841j 6.07007e-15+7.81552e-05j -1.95617e-15+0.00377247j -7.85436e-15-0.111477j -1.90655e-14-0.108536j 4.56665e-15+0.149789j 5.11687e-15+0.0601141j -4.62487e-15+0.0438009j -5.60092e-15-0.0818075j 1.55745e-15+0.0319971j 3.18629e-15+0.00165219j 2.28315e-15+0.05036j -6.17828e-16-0.0302362j -7.98153e-15+0.0252796j -9.01936e-16+0.0238149j -5.32332e-17+0.0171726j 1.51577e-15-0.0046407j 1.54146e-15+0.00840565j -2.49915e-15-0.0228698j -7.5007e-16-0.0319092j 4.81837e-15+0.0272889j 2.80504e-15+0.00731929j -1.29267e-15-0.00530959j -1.28e-15-0.00191188j 1.04214e-15+0.0177667j -9.593e-17-0.00942829j 3.72274e-17+0.00450222j -1.4271e-16-0.0129824j -9.90927e-15+0.00601606j 2.57476e-15-0.018376j 1.13176e-15+0.0121152j 3.86931e-16+0.00376806j -8.49968e-16+0.00332577j -1.9895e-15-0.00195204j 2.09192e-15+0.0143826j 5.91188e-16+0.000291126j -2.2747e-15-0.0156181j -2.61081e-16+0.00314517j -5.31335e-16-0.0015856j -4.63122e-15-0.00541202j -1.16673e-16+0.00935857j -2.5209e-14-0.0161305j -5.35303e-15-0.00399604j 5.75939e-16+0.00447071j -5.0164e-16+0.00101506j -3.91778e-16-0.00583445j -2.00421e-16+0.00936306j -8.02418e-16-0.00378668j -3.90087e-16-0.00688565j 3.56241e-16-0.000572956j -1.56983e-15+0.00725744j -1.15424e-15-0.00855131j 1.75805e-15+0.0154109j -9.89266e-16-0.00916565j 6.24071e-16+0.0123967j 2.69555e-15+0.00104038j 1.18255e-15+0.00915666j 6.59799e-16-0.00246961j -9.04773e-16-0.00182234j 1.04435e-15+0.00704647j -9.70231e-16+0.00653953j -7.16891e-16+0.00191897j -2.20146e-15+0.00354571j -9.03395e-16-0.00816081j 2.5209e-16-0.00539418j -1.87046e-16-0.0105997j -9.43618e-16-0.00755306j -2.71601e-16+0.00826634j 1.46633e-15+0.0193938j 5.07881e-15+0.0055038j 3.20108e-16+0.000718503j 1.2213e-15+0.013653j 1.0882e-15-0.00924947j 1.34313e-16-0.00935052j 3.35548e-16+0.0174256j -6.91015e-16-0.0053402j -3.87676e-16-0.0155969j 8.66372e-16+0.0204697j -1.33046e-15-0.000977349j 3.2516e-17+0.0129199j 1.49796e-15+0.0181939j -9.8769e-17+0.0278463j 3.94509e-16-0.00273754j -1.77523e-15-0.017273j 3.83574e-15+0.0238571j 1.18508e-15+0.0447038j 2.97763e-15+0.0148599j -9.95586e-15+0.033086j 1.04141e-15-0.000620918j -5.1683e-16-0.00139837j -3.21239e-16-0.0106791j 
3.05206e-16+0.0148363j -3.29227e-17-0.0527374j 4.9516e-16-0.0486427j 7.73272e-17-0.0446321j -3.86178e-16+0.00221031j 2.95899e-16-0.00102729j 1.5414e-16-0.00338288j 4.44137e-14-0.0147712j -9.38156e-16+0.0102113j -8.28337e-17-0.0131054j -9.74851e-16+0.0093805j -1.23655e-15+0.0180648j -4.75493e-16-0.00312654j 1.11248e-15-0.0844127j -3.01858e-16-0.122731j -9.13458e-16-0.00841145j -1.8166e-14+0.0235219j 4.80891e-19-0.0483044j -1.68271e-16-0.00682546j -2.80103e-16-0.0135319j 5.54411e-17+0.00394832j 1.8534e-16+0.00959343j 4.88495e-15-0.0356176j -1.0989e-15+0.0101864j 8.67711e-16+0.0171571j 8.15618e-16-0.0251627j -5.408e-16-0.0312096j -1.65262e-16+0.0239739j 2.18845e-15+0.0233102j 2.27818e-15+0.105632j 2.00577e-13+0.184682j 5.93567e-14-0.0365158j -1.10163e-14-0.268213j 5.61285e-15+0.0958593j 5.44437e-16-0.543883j 1.46457e-14+0.476042j -2.13833e-14-0.309488j -1.73473e-15+0.016625j -2.35886e-15-0.00905253j -8.28901e-17+0.00389734j -2.79957e-16-0.0190089j -5.22081e-15+0.0376998j 8.76132e-16+0.0386437j 1.05724e-15+0.0022342j -8.05001e-15-0.110292j 4.17884e-15-0.0374671j -4.13228e-15-0.0088822j -1.01655e-15+0.030629j -2.68125e-16+0.0166642j 8.0256e-15-0.0187595j -8.46367e-15+0.0296328j 2.56611e-15-0.000240266j 2.10634e-15-0.00733043j 1.01187e-14-0.0335834j 9.71272e-16-0.0163314j 2.66588e-15+0.0140084j -5.08184e-15-0.00287537j 6.06954e-15+0.029265j 4.11305e-16+0.0147796j 2.09345e-16+0.00153757j -3.06175e-16+0.0157118j 9.54831e-16-0.0149868j -2.23956e-15-0.0318995j 8.94577e-15+0.0256157j 8.85941e-16-0.00201942j 2.29641e-15+0.0214723j -9.84468e-16-0.0227183j 3.83018e-15+0.0041296j -4.06912e-16-0.0290441j -2.64983e-16+0.00541667j 1.17685e-12+0.0249231j -1.37283e-15-0.0243637j -1.5304e-15-0.021256j -7.18002e-16-0.0199765j -1.23008e-16+0.0170834j -4.43055e-16+0.0175011j -1.10411e-15+0.00074835j -7.31415e-16+0.0114063j -1.5128e-15-0.0421562j -1.02685e-15+0.0148929j 7.17234e-19-0.0130927j -2.04474e-15+0.037983j 5.254e-15-0.0195571j 5.95009e-17-0.0466623j -1.50315e-15+0.0399955j 2.83084e-15-0.0124911j -3.87448e-15+0.0227527j 3.39356e-15-0.0717025j -5.63488e-16+0.0300601j -5.77422e-15-0.0488394j 1.35159e-15+0.0476985j 3.05744e-15+0.0327919j 1.9192e-16-0.0303511j 1.1026e-16-0.0526975j 4.39192e-16+0.00501921j -6.46526e-16+0.0179489j 1.31592e-15-0.00731349j 5.65239e-15+0.00395961j -2.42932e-15+0.0380279j -2.73681e-16-0.000291401j 3.56081e-16-0.0247963j -8.32769e-16-0.00419297j -9.03138e-16-0.0190485j 2.73934e-15+0.00783952j 1.06569e-15+0.00217329j -9.3474e-16-0.00554494j -1.29737e-15-0.00811934j -2.20465e-15-0.00459897j -1.93706e-14-0.0189257j -2.05887e-15-0.0216763j -8.18024e-16-0.00179039j 3.27317e-16+0.0013397j -1.49527e-16-0.0119982j -9.55166e-16+0.0175728j -1.85297e-15+0.00783412j -6.40947e-16-0.00131321j -9.07089e-16-0.032733j -1.489e-15-0.00652185j 4.14608e-15+0.0208968j 1.62701e-14-0.0404883j 7.548e-15+0.0104834j -1.55205e-16-0.00144074j 7.43491e-16+0.0164034j 4.80845e-16-0.0184383j -4.82078e-15-0.00464297j -1.1414e-15+0.014099j 8.79323e-16+0.0182802j 1.0813e-15-0.00997641j 1.15152e-16+0.00276703j -2.74217e-16-0.0166029j -3.74641e-16-0.00532774j 6.6706e-16-0.000147075j 7.15735e-16+0.0121579j 4.47431e-16-0.0113972j 3.00907e-16+0.00782946j 5.54094e-16-0.0045508j -3.34109e-16-0.0464008j -5.49271e-16+0.00726352j 7.89039e-15+0.00957843j 8.72954e-16-0.000621549j -4.49206e-16-0.00535041j 3.68234e-16+0.0329693j -2.18917e-16-0.00511501j 1.95966e-15-0.0295607j 1.71446e-15-0.00732147j 2.88053e-16+0.0306674j 1.19332e-16+0.00929096j -2.03999e-15-0.0127295j -4.20565e-16-0.0257883j -2.98942e-16-0.00935269j -3.14133e-17-0.0374115j -1.08715e-15+0.00415458j 2.84591e-16+0.0116366j -3.83482e-15-0.0294789j 2.74744e-16-0.0263157j 4.0817e-17-0.0226778j 1.27934e-14-0.0367642j -3.18379e-16+0.00123832j 1.65214e-16+0.00308359j -2.24036e-16+0.0146541j 
-5.66445e-16+0.0406147j -2.12984e-16+0.00200253j -8.88747e-16+0.0694994j -5.3901e-17-0.00531348j 7.80448e-19-0.00199093j 1.24477e-16+0.00254193j -2.8494e-16-0.00261009j 3.12042e-14-0.0104396j -5.13279e-16+0.00531033j -7.46371e-16+0.00834674j -1.62529e-16-0.0204647j 7.87646e-16+0.00116197j 5.98787e-16-0.0252506j -1.78467e-15+0.119116j 1.46905e-16-0.0504776j 3.52859e-17-0.0229951j -1.71246e-14+0.0228703j 8.33718e-17-0.0110096j 7.31188e-17-0.000454758j 8.66335e-17+0.0058873j -8.98214e-17+0.00836032j 2.66899e-16-0.00013985j 2.93002e-15-0.0183266j -1.27048e-15+0.0246981j 4.32613e-16-0.00146992j -9.04174e-17+0.0141853j 7.34543e-16-0.0449545j 2.59676e-17-0.0201092j 1.4013e-15+0.0947374j -3.34182e-15-0.00602159j 1.25851e-13+0.0465569j 3.8154e-14+0.208346j -9.35699e-15-0.192763j -5.8199e-16-0.0915493j -3.95037e-15+0.089288j 1.11536e-14-0.459391j -2.76507e-15-0.658688j 3.81635e-15+0.0414911j 3.28338e-15-0.181471j 1.45481e-14+0.0322323j -3.0376e-15-0.0777241j -3.84236e-15-0.0486914j 3.76618e-16+0.0612605j 7.93212e-16+0.00424092j -1.77461e-15-0.0272799j 1.70085e-15-0.000392776j -2.94095e-15+0.0143361j -1.86348e-15+0.020653j -3.04273e-15+0.0513494j 9.53785e-16+0.027322j -1.01621e-14+0.050002j 2.84808e-15+0.0396314j -6.561e-15-0.0406117j 1.61462e-14-0.0399459j 2.49909e-15-0.019476j 1.31858e-14+0.0307276j -1.43611e-14-0.0262545j 6.554e-16+0.00118807j 1.7219e-15-0.017223j -7.66771e-15+0.030543j 5.99346e-17+0.0021194j 2.53781e-17+0.0372766j -3.08981e-15-0.0128677j 7.45082e-15+0.033195j -4.2261e-16-0.0145438j 1.47677e-15+0.0353726j 2.20978e-15-0.0234885j -1.39249e-14-0.0432335j 1.38014e-15-0.0116407j 2.25624e-16+0.0275426j -1.3099e-12-0.0277132j 1.07684e-15-0.0271391j 1.80746e-15+0.0390073j 9.97766e-16+0.00717314j 6.14564e-16-0.0414884j 7.71354e-16-0.0163658j 6.57653e-16+0.00424953j 3.79747e-16-0.00699842j -1.34623e-15+0.010461j 6.54314e-16-0.0759384j 3.72514e-16-0.0181604j 8.54197e-16+0.00545608j 1.21889e-14-0.0316104j -1.41948e-17+0.00143344j 1.73404e-15-0.00857441j -1.5475e-15-0.0131508j -8.69783e-16+0.0165039j -7.42148e-16+0.061295j -9.43218e-16+0.0727572j -5.27663e-15-0.0429578j -1.65293e-15-0.0159689j 1.8828e-15+0.00288979j 6.98186e-16+0.00832396j -6.82246e-16+0.00133302j 6.65148e-16-0.00560371j -9.52807e-16+0.00746613j 1.43273e-15-0.000119014j 1.10232e-14-0.00703627j -3.26978e-15+0.0140108j -2.78196e-16-0.0025276j -1.40226e-15-0.00078033j 2.22129e-15-0.00903597j 6.64431e-16+0.0216022j -3.57681e-15-0.0234606j -3.02445e-15+0.00836492j 1.87387e-15+0.0375624j 1.22288e-15+0.0102491j -6.31311e-16-0.00760578j 1.09767e-14+0.0130245j 1.10758e-15-0.0112273j 1.15261e-14+0.00800768j 2.25671e-15+0.00113996j -3.75214e-16-0.00593343j -2.72419e-16+0.00824505j -1.47463e-15+0.00881649j 6.21517e-16-0.00286802j 4.6619e-16-0.010795j -6.45769e-16+0.0066821j -6.65348e-17-0.00263291j 1.7526e-15-0.00600486j 6.86994e-16+0.00593054j -6.68361e-16-0.0141169j -2.58857e-16+0.00776984j -5.1155e-17+0.00582086j 4.19091e-15+0.00459709j 2.82212e-16-0.000340233j 1.10519e-16+0.00438537j 7.97889e-17+0.00452037j 7.18501e-16-0.0115107j 7.3719e-16+0.00243031j -5.40024e-16+0.01226j 6.21919e-16-0.00392151j 2.38899e-16+0.000852393j 7.31168e-16-0.00151553j -1.61539e-16-0.00115277j -7.04284e-17+0.0221478j -2.41049e-16-0.0237686j -3.89906e-16+0.000474173j -9.86407e-15-0.014264j -9.43407e-16+0.00244303j -1.44076e-16-0.00551652j -2.45609e-16+0.00356077j -5.8275e-16-0.0146672j 1.48337e-16+0.0036453j 3.53789e-16-0.0138689j -2.7598e-17+0.0213024j 1.53934e-16-0.000681547j -6.11289e-16-0.00531127j 1.29587e-16-0.0182651j 6.08992e-16-0.023156j -1.28012e-16-0.0161206j 6.04699e-16-0.00235655j 8.37396e-17+0.0232035j -2.58079e-15-0.0231433j -3.10838e-16+0.0239387j 6.7e-16-0.037785j 7.137e-15-0.0201567j 2.9726e-16-0.0220944j -1.0017e-16+0.0162275j -7.45606e-17+0.00213079j 
1.08325e-16+0.00512012j -3.98353e-16-0.0315287j -2.13309e-16+0.00347298j 2.62244e-16-0.0240192j 2.94159e-17-0.00521302j -8.20048e-16-0.010255j -2.16324e-16-0.00627151j 1.11489e-15-0.000376433j -9.95216e-18+0.000420292j 1.44759e-16-0.00189286j -8.9998e-16-0.00552208j -9.46215e-16+0.0154386j 1.2495e-16-0.00566004j -2.58472e-16+0.017158j -2.16397e-18-0.0247751j 6.66884e-16+0.0250581j 2.97436e-14-0.0397791j -6.29185e-18-0.00379292j 3.31148e-16+0.00277387j -4.16978e-16-0.0207235j 3.05957e-17+0.00314273j 8.26655e-16-0.00584076j 1.03447e-16-0.00407722j 8.46531e-16-0.0103257j 6.41318e-16+0.0430572j -6.80308e-17-0.00853992j 2.10337e-16-0.025847j 3.15325e-16+0.0118962j -4.66974e-16-0.0381825j -1.03923e-15-0.0753982j 2.94941e-13+0.262497j 8.89596e-14-0.0320954j 6.67829e-15+0.101821j -8.15801e-15-0.0859586j 1.05058e-15-0.028103j -3.60687e-15-0.157553j -2.5796e-16-0.109442j 1.17721e-14+0.438922j 5.08851e-15+0.545213j -7.32241e-14-0.235859j 3.09118e-14-0.0436601j -1.20555e-14+0.387902j -1.37654e-14-0.116184j 4.93749e-15-0.0392937j -3.81938e-15-0.0608846j 1.09447e-15-0.0310337j -1.31078e-16-0.00961151j 1.5467e-15-0.0979493j -8.43509e-16-0.0628619j 1.66584e-14-0.110408j -4.94839e-15-0.0210832j -3.78726e-15-0.0464221j 1.35722e-15+0.0101193j 1.23049e-14-0.0359714j -2.66018e-15-0.0599272j -7.47284e-15-0.0381715j 5.69981e-15-0.00858037j 5.3698e-15+0.0340505j 1.62536e-16+0.0480126j 3.68439e-15-0.01523j -1.37836e-15-0.0220313j 1.24052e-15-0.0164274j -4.18459e-15-0.0582233j 4.72122e-15+0.00163274j -6.94934e-16+0.035236j 2.22313e-15+0.000273167j -8.94451e-15-0.0654283j 4.5482e-14+0.0916839j -3.25821e-16+0.00525224j 2.31838e-15+0.000986828j 6.79466e-13+0.0144186j 2.42139e-17-0.0260996j 7.01584e-15+0.0690989j 1.62779e-16-0.0829434j -6.36805e-16-0.114252j 2.01371e-15-0.0130497j 6.08114e-16+0.0159242j 6.73444e-16+0.0213894j 6.0601e-18-0.0225871j 2.20658e-17+0.0300522j -6.58567e-17-0.0192868j 8.95352e-16-0.0138738j 1.32603e-15-0.00285648j 5.88658e-16+0.00148226j -6.43801e-16-0.00466825j 6.41863e-16+0.00838576j 1.01199e-15-0.00190304j 3.60756e-16-0.0101986j 2.48229e-16-0.00668471j -6.13423e-16-0.00954657j -1.06405e-15-0.0144848j 1.18177e-15-0.00143156j 1.02672e-15+0.0195206j -5.05253e-16+0.0278413j -6.07522e-16+0.0336491j -7.39581e-17-0.0265716j -2.22154e-15+0.00433028j -5.96573e-15+0.00435529j 2.8624e-15-0.00847198j 2.13193e-16-0.00529628j -1.61087e-17+0.000966633j -9.64192e-16+0.00771882j -2.96004e-16-0.0162781j 2.11213e-15+0.0111788j 2.22863e-15-0.004078j -6.17356e-16-0.0166563j -5.62053e-16-0.0073225j 4.94856e-16+0.00364822j -5.62672e-16-0.000932518j -1.43703e-16+0.00846685j 1.08121e-14+0.00685813j 2.6219e-15+0.00443138j -2.92227e-16+0.0091723j 6.14336e-16-0.0142332j 1.54045e-15-0.00658813j 2.30039e-16-0.00112833j 2.43603e-16+0.0193142j 7.31434e-16+0.00268875j -7.00336e-17-0.00285338j -4.36762e-16+0.00270474j -1.5866e-16-0.000505739j 3.23475e-16+0.0077932j 4.96114e-16-0.0012608j -1.21647e-15-0.00654894j -1.0122e-14-0.010322j -1.04784e-15-0.00375132j 2.74756e-16+0.00734387j -1.74932e-18-0.0108927j -3.46471e-16+0.00517772j -7.60165e-16-0.00161458j 7.79497e-16-0.0201348j 2.38292e-15+0.000535751j 2.88387e-16+0.000156818j -8.33234e-16+0.00202186j 8.85117e-16+0.00749801j -1.51851e-16-0.0152137j -2.04606e-16+0.0139284j 2.52632e-16-0.0126708j 1.04437e-14+0.0143829j 5.06533e-16-0.000863141j 2.2788e-16-0.00337224j 2.98078e-16-0.00659374j 7.28693e-16+0.0159266j 3.40571e-16-0.0177918j 2.90081e-16+0.0183534j 2.14875e-16-0.00460583j 7.37233e-18-0.00672888j 7.64043e-17+0.00342229j 1.69175e-16+0.0157579j -2.93236e-16+0.0165863j 7.64707e-17+0.00804302j -2.68155e-15+0.0123795j 8.76811e-17-0.00212843j 1.22281e-15+0.010032j -3.05927e-16-0.0265647j -1.4807e-16+0.00485893j 1.50588e-15-0.00485312j -8.3258e-17+0.00515861j -1.02317e-16-0.0058061j 1.25423e-16+0.00667182j 
