-1.26815e-17+0.00650757j -3.46488e-15-0.295499j 2.50143e-14-0.953796j 5.93681e-17+0.0110722j -9.38425e-16-0.0255082j -1.21384e-16+0.00408654j 3.26957e-16-0.00313112j -2.31292e-15+0.0097474j -3.07864e-16+0.00940741j -4.84005e-16-0.010434j 3.91924e-16+0.011486j -1.42393e-16-0.0024203j 1.56455e-16-0.00541583j 1.40967e-15-0.00414216j -6.73498e-17+0.00963626j 1.12704e-15+0.000969502j -2.62167e-15-0.00571344j -9.55155e-17-0.000939832j -7.43101e-17-0.00173187j -1.58649e-16+0.00388048j 9.28562e-17+0.000676568j 9.56923e-16-0.00615547j 6.07167e-17-4.75315e-05j -4.99323e-17+0.00538703j -1.82922e-16+0.00156838j -1.53686e-16-0.00437033j -2.94197e-16-0.00658948j 3.47351e-16+0.000509136j 5.93981e-17+0.00875163j 5.20917e-17-0.00654413j 2.06008e-16+0.000532375j 2.85302e-17-0.00418418j -4.74223e-15-0.00521094j -8.67208e-17-0.00209885j 3.26976e-16-0.00198609j 4.28433e-16+0.00399142j -2.85013e-16-0.000128564j 1.35513e-17+0.00308733j -1.28193e-16-0.00312767j -5.53514e-17-0.00172955j 3.85102e-16+9.76272e-05j 3.95957e-16-0.00705817j -3.34107e-16-0.00276777j 1.15091e-16-0.00284779j -2.48907e-16-0.000457426j -4.86746e-16-0.0012472j 8.07625e-17+0.00269986j 9.52755e-17-0.000632326j 2.87899e-17+0.000383667j 2.53659e-16-0.00217597j -1.19152e-16-0.00276765j -1.04729e-17-0.0038137j -2.36643e-16+0.000563747j 9.35652e-17+0.00393583j -2.95944e-16+0.00345392j 1.08798e-17-0.00496382j 1.20347e-16-0.00539478j -2.97994e-16+0.00193571j 6.80487e-16-0.000726835j -1.5973e-16+0.00079921j -5.08544e-17-0.00135552j -4.63638e-17+0.00137397j 3.97334e-17+0.00021213j 1.00657e-16-0.000621048j -2.16009e-17+5.58787e-05j 8.86694e-17+0.00594627j 9.83042e-17-0.00190677j 5.75946e-17-0.00279629j -1.79803e-17+0.00179067j 1.55091e-16-0.000741993j -1.7081e-16+0.00690243j -2.73663e-17+0.00246751j -7.27857e-17+0.00592296j 1.89324e-17+0.00285169j -1.51153e-17-0.00363905j -2.86661e-16-0.000827974j 8.21581e-17+0.00235535j -3.34891e-16-0.000202428j 1.79644e-16-0.00139842j 1.96728e-16+0.00210725j -9.41335e-17-0.00215161j -6.9287e-17-0.0034236j 4.81691e-17-0.000736523j 1.17783e-16+0.000514719j 4.14877e-16+0.00159127j 3.35489e-16+0.00179721j -2.5452e-16-0.00215621j -2.90442e-16+0.000574218j -8.88619e-16+0.00239965j -1.06394e-15+0.00172422j 1.85422e-16+0.00153391j -2.43246e-16-0.000548618j -5.33437e-17-0.000458191j 2.79791e-16-0.00174485j 3.73304e-15+0.00118766j -1.60062e-16+0.00433359j -3.10698e-18-0.00204766j 1.65779e-16-0.00388209j -1.87821e-15-0.00118293j 3.27709e-16+0.00186506j -1.54988e-16+0.00203237j -3.53898e-15-0.0026575j -5.83981e-17+0.000778582j 1.51471e-16-0.00121246j 8.07765e-17+0.000981351j 6.21616e-16+0.0020133j 7.29068e-17+0.000592935j 3.4121e-17+0.00147344j 8.85292e-17+0.00360527j -2.97176e-17+0.000810979j -5.83253e-16-0.000434091j 6.25717e-17+0.000974654j -2.03046e-18-0.00111199j 1.65257e-17+0.00250495j 6.56452e-17+0.00181692j 1.16901e-16+0.0021525j -3.64891e-17-0.000822478j -5.84387e-16+0.00187709j -1.45263e-16+0.000432367j 5.24129e-17-0.00253096j -2.62389e-15+0.00224913j -8.2073e-17-0.00138407j -4.15109e-17+0.00825621j -6.8352e-17-0.00299262j -5.66017e-17+5.18373e-05j -2.51964e-15+0.00558863j 1.73695e-16+0.00440768j 6.43635e-17+0.00057409j 1.21599e-17-0.00530679j 3.20645e-17-0.000424291j 1.14013e-17-0.00413534j 4.19503e-18+0.00442098j -1.23354e-16+0.00590508j 1.95411e-17-0.00246954j -2.9361e-18+0.0067929j -7.29847e-18+0.00409559j 
-6.94057e-18-0.00517544j -6.85649e-17+0.034374j 1.98528e-16-0.00015657j 3.81587e-15+0.346461j -2.26319e-14-0.715388j 8.55636e-15+0.296373j -1.72527e-14+0.051374j 8.70054e-14-0.433336j 1.2696e-14-0.211761j 3.30255e-15+0.111643j -5.34336e-15-0.106077j -9.99633e-16+0.00297493j 1.88227e-16+0.0181206j 6.52718e-16+0.00453107j 7.46843e-16-0.00846515j -5.50461e-15-0.00565661j 1.37461e-14+0.0312459j -5.15961e-16-0.00247259j 1.92436e-16+0.0136296j 1.17236e-16+0.00193937j -9.24e-16+0.000289541j -7.27656e-17+0.00249318j 3.53978e-16-0.0212034j 1.32527e-15-0.0225091j 5.24077e-16-0.0259114j -1.46164e-16+0.024458j 3.04486e-16+0.029225j -1.45301e-16-0.000343417j 1.29002e-15-0.0388798j -2.27094e-16+0.00979892j 1.13227e-15+0.00328769j -3.25416e-16+0.00212967j 2.24031e-14+0.0254103j -9.22486e-17+0.0022822j -4.96623e-16+0.00522799j -8.71793e-16-0.00662859j 3.91537e-16+0.00360443j 1.95363e-16+0.00472948j -7.87049e-17+0.0077034j 1.53977e-16+0.000899133j 2.69364e-15+0.00160063j -6.77086e-16+0.0166648j 8.82676e-16+0.0095512j -1.48278e-16+0.00135562j 5.01704e-16+0.00597767j 3.54527e-15+0.0117711j -1.66593e-15-0.00531548j -1.75988e-15-0.00958321j -1.8005e-16-0.000727j 8.92831e-17+0.000200295j 2.90341e-16-0.00425567j -3.55208e-16+0.0137882j 2.33266e-16-0.00873905j -2.11731e-16-0.00744977j 8.56673e-16-0.020972j 5.66309e-16+0.013384j -3.0801e-16+0.0125592j 5.50418e-17-0.00613243j 1.55094e-16-0.00275646j 1.76577e-16-0.00844564j 2.03338e-15+0.014231j -1.34345e-15-0.0129679j 3.15104e-16+0.00146764j -2.38676e-16+0.00820502j -2.91851e-16-0.00637262j -4.16906e-17-0.0146628j 6.76635e-16+0.00997389j -7.72925e-16+0.00116189j 3.70243e-17-0.00981775j -4.11445e-16+0.00688151j 1.07029e-16-0.0138662j -1.4391e-16-0.00643554j 1.07647e-15-0.00586504j -1.83144e-15-0.0139209j 6.92647e-16+0.014646j 1.56827e-15+0.0123263j -4.52971e-16-0.00417154j -2.17865e-15+0.00608221j 1.36542e-15+0.00767352j -7.06844e-16-0.00509709j 5.22266e-16+0.0049889j 1.51867e-16+0.00758099j -6.24331e-17+0.000493719j -2.65977e-16-0.00209616j -1.5727e-15-0.00925524j -6.09828e-16+0.00556622j 2.29735e-16+0.0065109j 2.93259e-16-0.00240828j 4.8641e-16+3.08866e-05j 1.6473e-15-0.00276341j -4.67253e-16-0.000696033j 5.7096e-16+0.000956808j -4.97126e-19-0.000976105j -2.61384e-16+0.00202127j -1.17056e-15-0.000543471j -6.43512e-17-0.00492626j -9.40605e-17+0.00357999j -2.98477e-17+0.00498591j 3.15171e-15+0.00189325j -6.90819e-16-0.00586115j 2.98959e-16-0.00621895j 8.42188e-15+0.00619164j 7.37298e-16-0.00127398j -5.21694e-18-0.00270732j -8.01883e-17+0.00122498j -4.2181e-16-0.00129461j -4.38216e-16-0.00157645j -1.56243e-16-0.000905278j -1.46832e-17-0.00451579j 2.3722e-16-0.00801433j 9.17619e-15+0.00579967j 3.67494e-16-0.00134149j 6.64266e-17-0.00692686j -4.56811e-17-0.00434128j -1.03927e-16-0.00859601j 4.16606e-17-0.00456415j -3.63517e-16+0.000162168j -9.02278e-16+0.00339798j 4.13234e-17-0.00659525j -5.67962e-16+0.0067582j 1.67045e-14-0.0140928j 3.32722e-16-0.0106418j 1.73219e-16-0.0195801j 1.84819e-16+0.0086242j -9.86541e-17-0.00201825j 5.26324e-15-0.0118855j -2.45177e-16-0.010088j 4.63757e-17-0.00307914j 1.44213e-18+0.00498113j -6.69066e-17-0.00436778j -9.92062e-18+0.00933273j -1.55554e-17-0.00701629j -2.25844e-17-0.0312478j -2.1718e-17+0.00507957j -1.27916e-17-0.0383159j 2.60504e-17-0.0191043j 
1.21787e-18-0.0018749j 5.22785e-19+0.00588561j 1.20238e-16-0.00228398j -8.27656e-16+0.0539644j 4.53302e-15+0.243062j 2.89935e-15+0.500962j -1.48761e-14+0.540798j 5.10679e-14-0.253133j -1.39961e-15+0.567037j -9.97441e-16-0.00991673j 1.52039e-15+0.0543542j -3.75645e-18+0.00651219j 5.54231e-17+0.0198976j -2.05039e-15+0.00736568j 1.16338e-16+0.0050803j 3.35709e-16-0.000563551j -1.03418e-15-0.00298533j 5.66448e-16+0.000165304j -1.8421e-16-0.0133981j -5.16804e-16+0.00762203j 1.55042e-16-0.00567992j 3.19973e-16-0.00224051j 1.06753e-16-0.00428082j -4.7118e-16+0.0160466j -2.9909e-16+0.00813759j 3.52858e-16-0.00302403j 2.93433e-17-0.0033053j -5.06636e-17+0.0136109j -4.47295e-16+0.0152303j -2.97305e-17-0.0129496j -2.72252e-15-0.00729243j 6.57527e-17+0.0115344j -1.02181e-15-0.000572967j -8.40423e-16-0.00694152j 1.42836e-16+0.0103302j 3.8542e-16+0.0101086j -3.07367e-16+0.00812072j -8.52411e-17-0.000507453j -3.62736e-16-0.00207109j 4.1769e-16+0.00565092j 6.96e-15+0.00443207j -2.36176e-16-0.00226127j -5.66622e-16-0.0040607j 1.6121e-16-0.00234289j -2.08191e-16-0.00487874j 1.65441e-15+0.00433562j -1.36739e-16+0.00525668j 3.85686e-16-0.00233335j -2.84813e-16-0.00583022j -6.30276e-16+0.00585946j 7.89051e-17-0.00101184j 3.76413e-16+0.00151157j -3.72119e-17+0.00292246j 1.62148e-16+0.0136513j -3.83286e-16+0.0040856j -2.67274e-16+0.00395951j 1.95909e-16-0.0076805j -3.16643e-17+0.00626595j 2.65882e-17+0.00160397j 3.07555e-16+0.00329009j -7.86025e-16-0.00308786j 4.37654e-16+0.00382891j -6.13375e-17-0.00207051j 7.08659e-17-0.0094121j -7.27463e-17-0.000351132j 1.02198e-16-0.00129264j -1.76279e-16+0.00297995j 2.26376e-16+0.00677058j 1.04836e-16-0.00341736j 1.00363e-16+0.00193791j -1.73599e-16+0.00464959j 2.15927e-16+0.00374164j -2.49242e-16+0.0124456j 4.81629e-16+0.00839735j 1.11365e-16-0.00289758j 5.72215e-17-0.00218394j -1.95291e-17-0.00252567j -7.34617e-16+0.00165602j 6.3922e-16+0.0014964j 7.51205e-16+0.00348553j -3.721e-16+0.00622946j 4.40673e-16-0.00179203j -1.49158e-16+0.00925682j -3.41044e-16-0.000807568j 9.10889e-16+0.00402522j 2.35546e-16+0.00258945j 4.05746e-16-0.000464833j -5.23375e-16+0.00557775j 4.95746e-16-0.00183314j 8.94994e-16-0.00181805j -1.06571e-16-0.00241935j -1.41938e-17+0.00341686j 1.16615e-16-0.00262222j 3.53981e-16-0.00209786j -5.1676e-15-0.0011334j 2.65733e-16+0.00612554j -3.42537e-17-0.00475453j 2.21531e-16+0.00127698j -7.40462e-17-0.000325026j 1.23858e-16-0.00332517j -2.61474e-16+0.00037766j -1.63959e-15-0.00115076j 7.96276e-16-0.000585997j 4.42994e-16-0.00357695j 2.48821e-18-0.00163398j 6.6855e-16+0.00151194j -7.78428e-16-0.00264851j -2.99088e-16+0.00691025j 5.50057e-17-0.00236015j 2.11983e-16+0.00398805j 3.44149e-16+1.20121e-05j -3.71638e-17+0.000163129j -6.36837e-17-0.0059669j -1.20552e-16+0.00265379j 1.06774e-16-0.00298736j -2.19594e-17+0.00943131j -1.20534e-15+0.00536543j -9.84489e-16+0.00168804j -9.02291e-17+0.00241662j 2.69583e-16-0.00409054j -2.14395e-15+0.00192903j -6.8071e-17+0.00546374j -9.25871e-17-0.000604528j -1.5192e-16-0.000616533j -7.07718e-19-0.00318002j -9.28492e-17+0.000387115j -1.00573e-16+0.00718667j -1.00472e-16+0.00691817j 2.11312e-16-0.011582j -4.86237e-17-0.0065385j -6.5132e-17+0.00240988j 3.61934e-17+0.0138188j 1.04845e-16+0.00250836j -1.6628e-16-0.00616175j -1.49147e-16+0.00843401j 3.13031e-17+0.0154108j 
-5.81193e-17-0.00272216j 2.6808e-16+0.0250196j 1.70842e-18-0.0014015j 7.5295e-16+0.113089j -1.1733e-15-0.0491035j -1.30775e-16-0.0277614j 7.36611e-16+0.00306559j -5.14239e-15+0.0229698j -9.46799e-16+0.0156751j -2.1509e-14-0.58779j 1.85114e-14+0.416143j -6.15247e-15+0.20779j -1.44755e-15-0.229488j -5.51606e-14+0.203779j -7.33304e-15+0.0980855j -5.54024e-14-0.0267701j 1.42447e-13+0.339645j -2.56141e-15+0.0114905j 2.09883e-15+0.177156j 1.78907e-15+0.0499023j -4.65603e-15-0.0182862j 1.40539e-14-0.040875j -1.99429e-15-0.173806j 2.78078e-15-0.117807j 1.83867e-15-0.193731j -1.66769e-15+0.0804064j 7.78392e-16+0.0526852j -2.70181e-16-0.00459823j 2.18892e-15-0.077224j -1.2366e-15-0.0217441j 1.03621e-14+0.0292351j -1.00321e-15-0.0314418j 7.18809e-14+0.0821068j 1.31261e-15+0.0169394j -1.56884e-15+0.0157809j -3.22749e-16-0.00309543j -1.02195e-16-0.0212571j 7.15052e-16+0.00571121j -4.97424e-17+0.0181945j 5.88357e-16-0.00214248j 1.24287e-14+0.00628653j 4.36008e-16+0.021344j 1.45933e-15+0.0184266j 1.65473e-16-0.00274327j 1.41896e-15+0.00653026j 1.46447e-14+0.0438294j -6.69238e-15-0.0215388j -7.50871e-15-0.0483421j -1.18184e-15-0.01021j -1.0107e-15+0.0170839j 4.44533e-16-0.0154836j -1.14136e-15+0.0359334j 8.0206e-16-0.0167851j -1.00463e-15-0.0396203j 2.87882e-15-0.0604992j 2.06644e-15+0.0174522j -1.27972e-15+0.00107277j 1.90294e-16-0.000757517j -9.79315e-18-0.0225717j 2.81953e-16-0.0128951j 7.32972e-15+0.0502583j -5.18667e-15-0.054623j 8.88421e-16+0.0169004j -1.42241e-15+0.0200283j -2.25231e-15-0.0418634j -3.45683e-16-0.0149635j 1.81046e-15+0.00684342j -1.64682e-15-0.0166584j 4.03087e-16-0.0374375j -1.54846e-17+0.0288738j -1.19371e-16-0.00103022j -1.65503e-15-0.0188781j 2.07683e-15-0.00654281j -2.61772e-15-0.0229419j 1.81473e-15+0.028872j 3.26605e-15+0.0322924j -4.46858e-16-0.00436057j -1.07532e-14+0.0167411j 5.8656e-15+0.00906451j -1.82265e-15-0.0107727j 1.443e-15+0.0100033j -2.0532e-17+0.021248j 5.46147e-16-0.00513849j -1.11516e-15-0.00862073j -3.0307e-15-0.0183332j -9.82138e-16+0.0128561j -2.76714e-17+0.0116532j -8.66112e-18-0.0106399j -7.87617e-16+0.00735895j 3.80825e-15-0.00643632j -1.0486e-15+0.000520006j 7.89164e-16-0.00490009j -6.92274e-17-0.00657455j 1.0783e-15-0.00321095j -2.1577e-14-0.00547384j 1.14147e-15+0.00250517j -6.86066e-16-0.00452396j -1.67628e-16+0.00683864j 3.72434e-15+0.00167561j -1.42484e-15+0.000161345j 1.8474e-15-0.0170207j 2.23148e-14+0.0168955j 1.95362e-15-0.0029581j 2.22248e-16-0.00856387j -1.48902e-16+0.0010439j -6.62965e-16-0.00176838j 7.72599e-16+0.0027688j 3.66482e-16-0.010348j -2.65842e-16-0.0109033j 1.02563e-15-0.0150479j 2.94532e-14+0.018484j 1.11628e-15-0.00834647j -7.13108e-17-0.0238883j -2.02479e-16-0.0187253j -3.13613e-16-0.0113943j 5.3751e-16-0.0163179j 4.86624e-16-0.00840364j -6.97483e-15+0.0233179j -1.21889e-15-0.00632113j -1.44188e-16-0.000666444j 6.36958e-14-0.0535951j 9.38467e-16-0.0403813j 4.99205e-16-0.0320283j -4.43861e-16+0.0075835j -6.35473e-16-0.00156409j -3.17432e-15+0.00557946j 3.87522e-16-0.00658095j 1.03101e-16-0.00585266j 2.63063e-17-0.0170272j -4.42022e-16-0.00572187j 6.06469e-17-0.0069164j 6.79001e-16+0.0124246j -3.28278e-16-0.0771786j -4.51447e-16-0.00328623j -8.6825e-16-0.105476j 4.29184e-16-0.0476121j 
3.9949e-16+0.00787681j -1.56102e-15-0.0290206j 7.62282e-18+0.0107591j -4.18034e-15-0.0761367j -3.30748e-15-0.0621254j -1.33834e-16-0.00802526j -2.10551e-17+0.00244312j 7.61771e-16-0.00370405j 7.9392e-16+0.00973367j 2.80199e-15+0.0790243j 1.89378e-14+0.360072j 3.02111e-15+0.129556j 3.58485e-14+0.711353j 5.71044e-14-0.175683j 1.12641e-14+0.313096j -3.08919e-15-0.0261505j 1.20023e-14+0.0179074j -3.36471e-14-0.0866103j 3.65851e-14+0.456776j 4.64541e-16-0.218459j -4.08012e-15+0.0670047j 6.88808e-15-0.0658164j 1.17176e-14+0.116547j -7.16356e-16-0.0891974j -9.58293e-16-0.0830533j -2.86153e-15-0.0360062j -1.05485e-15-0.0302563j -2.83014e-15-0.0499245j -1.75938e-16-0.0330949j 7.54957e-16+0.0184225j 9.99789e-15+0.0228211j -1.45246e-15-0.0194193j -5.99382e-15-0.00610385j 2.57231e-15+0.00991125j -1.49745e-15-0.0341708j 3.05471e-15-0.00470585j -5.63174e-15-0.0733793j -8.27507e-16-0.00563628j 3.0862e-16-0.0177203j -1.85501e-15+0.00138536j -5.43792e-14-0.0333752j 1.46502e-15+0.0108417j -2.73928e-15-0.0117487j -4.38604e-17-0.000377756j -8.57887e-16+0.000723729j -1.03983e-14-0.0256754j 4.26596e-15+0.00408514j 5.45145e-15+0.0272287j 1.59723e-15+0.0144365j 1.62478e-15-0.0180695j -2.51843e-16-0.00335612j 4.369e-17+0.00661578j 3.93705e-18-0.00477396j -1.61226e-15-0.0293485j 1.31217e-15-0.0398035j 9.69361e-16-0.00774803j 5.58229e-17+0.0157153j -1.16927e-15-0.0271103j -1.14335e-15-0.00199041j 2.11426e-17-0.0102729j 1.60258e-15+0.00699895j -1.56609e-15-0.0188229j 8.49793e-16+0.0206863j 1.89637e-15+0.044839j 1.47076e-15+0.0030034j 1.45587e-15+0.0292309j -1.02447e-15-0.0153159j 8.94169e-17-0.0107205j 1.43742e-15+0.0243231j -8.01851e-16-0.0102943j 4.19805e-16+0.0115102j -3.4643e-15-0.0263091j 7.56049e-16-0.012286j -1.82886e-15-0.015656j 2.65428e-16-0.00269123j -1.20534e-16+0.0067649j -6.1132e-16-0.0101301j -4.75268e-15+8.20884e-05j 1.16505e-15-0.00871357j -1.7753e-15-0.0084251j -1.71462e-16-0.00817354j 3.49237e-16+0.00783128j -1.63037e-15-0.0213842j 2.44127e-15+0.0102404j -2.31417e-15-0.00748021j -1.62865e-16-0.00481359j -2.47366e-15-0.0117951j 3.50958e-16+0.00247165j 1.27086e-15-0.00452578j -7.0349e-15+0.0119479j 9.23769e-16+0.00157773j -2.73438e-16+0.000976003j 5.87183e-16+0.0168374j 7.89135e-16-0.0027028j 1.06831e-14+0.00184076j -3.17637e-15-0.0183594j -4.21779e-16+0.0251081j 2.19705e-16-0.0120092j 5.37346e-15+0.00783466j -5.86938e-16+0.00967964j 1.46525e-15-0.0045743j 8.84746e-15+0.00626886j -1.01993e-15+0.00232414j -6.0128e-16+0.00489333j 4.48161e-16+0.00305954j -2.23008e-15-0.00429798j 4.02109e-15+0.0120259j 5.45391e-16-0.00110373j 1.01207e-15+0.0166738j -2.88801e-16+0.000645188j 9.88479e-16+0.00081771j 5.25228e-16+0.00208476j 4.88368e-16+0.0105771j 3.97577e-16+0.00192695j -2.01591e-16-0.00137218j -2.32252e-16-0.0109715j 1.21119e-15-0.0100709j -5.26423e-17+0.0052828j -1.28818e-15-0.0170655j -8.71081e-17-0.0143518j 2.29591e-14-0.0198391j 3.43344e-16-0.0110876j 3.58262e-16-0.000164776j 7.53868e-16+0.026095j -2.37561e-16+0.00303855j -2.37424e-15+0.00309724j -6.49272e-16-0.0156194j -2.78921e-16-0.00659967j 7.80655e-16+0.0159975j 2.5113e-15+0.0499229j -2.27358e-16-0.00844547j -2.0692e-15-0.0421786j 8.25624e-16+0.00385241j 1.49191e-15+0.0317931j 5.5093e-16-0.00184496j -2.60241e-15-0.0658426j 
6.0816e-17-0.00161314j -1.6142e-16+0.000941878j -1.33847e-16+0.00790283j -9.02533e-16-0.0136716j 7.17688e-16-0.0235743j -3.42641e-16+0.0233379j 1.80652e-16-0.00447976j 1.21169e-15-0.00753478j 4.87749e-16-0.0060597j 2.53987e-15+0.0487351j -3.84906e-15+0.0541879j -1.67243e-14+0.281594j -1.22183e-15-0.228705j 1.95635e-13-0.653603j -1.30193e-14+0.213003j -1.5307e-13-0.399971j 4.28782e-13+0.857557j -2.65622e-14-0.260658j 1.74688e-15+0.0724189j -1.2342e-15-0.26086j 4.02076e-15+0.00772689j -1.57957e-14+0.0595214j -9.74834e-15+0.374939j -1.00984e-14+0.18603j 3.44483e-15-0.0104332j 1.29697e-15-0.043973j 4.10201e-16-0.0588955j 3.38733e-16+0.0465659j 7.42818e-16+0.031036j -3.31461e-16+0.0441583j 1.91295e-15+0.0049234j -1.80164e-16+0.0108438j -3.6275e-16+0.000209654j -8.75027e-16-0.00326511j 3.09137e-16-0.00631558j 5.43354e-16+0.0104702j -1.87653e-16-0.0047725j -1.41486e-15-0.0104975j 7.72411e-17-0.00750849j -3.88634e-16+0.00266654j -9.82688e-15-0.00634386j 1.68086e-15-0.0124891j -4.90693e-16-0.00520908j 4.38768e-16-0.000155408j 5.32379e-16+0.00207516j -8.64535e-16-0.00109054j 7.64136e-16+0.000341359j 1.31388e-15+0.00622246j 2.88213e-16-0.00836394j 4.85903e-16-0.0049786j -2.73344e-16-0.0034921j -3.1789e-16-0.00573372j -1.44593e-16-0.00163709j 6.06207e-16+0.00282498j 5.68998e-16+0.00353155j 2.82784e-16+0.000391479j -2.20007e-16+0.00890505j 5.52339e-16-0.010082j -1.17864e-15+0.0223774j -1.00651e-15+0.0050735j -3.62882e-17-0.000981382j 8.3287e-16-0.00112567j -5.53949e-16-0.000550272j -3.75156e-16+0.00342984j 4.84096e-16+0.00663747j -6.07416e-16+0.0174338j -3.26225e-15-0.00929125j 2.31408e-15+0.0316752j 8.10827e-16-0.00583367j -4.14586e-16+0.00203086j 5.69122e-17-0.00418607j 9.27116e-16+0.00663617j -1.64583e-15-0.00482635j 3.42038e-15+0.0206204j -4.51961e-16-0.00495432j -8.38974e-16-0.00423459j 1.16536e-16-0.0048517j 3.06267e-15-0.00456349j -2.11188e-15-0.00176462j -5.57515e-16-0.0128559j -1.03362e-15-0.00282471j 1.25773e-15-0.00677543j -2.12608e-16+0.00116225j 8.53543e-16+0.00244914j 3.31497e-15+0.0133954j 7.40665e-16-0.000387884j 4.76359e-17+6.06402e-06j 7.41534e-16-0.00458354j 5.04006e-15-0.0121847j -5.27719e-17-0.00108007j -1.57597e-17+0.000190138j 6.59331e-16+0.00344749j 9.03491e-18+0.00224439j 1.28326e-15-0.00247667j -2.19798e-14-0.00554908j -3.60863e-16+0.00827947j -8.31664e-16-0.00129667j 5.15927e-16-0.00157918j 1.33161e-15+0.00196473j -9.3013e-16+0.00107172j 1.30914e-15-0.00688344j 9.00938e-15+0.00715679j 4.84045e-16+0.00138228j -6.23251e-16-0.000193898j -5.48643e-16-0.00139346j -1.18564e-15-0.00495177j 4.93248e-17-0.00166496j -1.78016e-16-0.00414231j -3.05699e-16-0.00801034j -5.25e-16-0.00211383j -7.05865e-15-0.00419392j -5.91298e-16-0.00346409j 2.16568e-16+0.00123782j 2.79744e-16+0.00730876j 2.79348e-16+0.000381808j -1.87531e-17+0.00129122j -5.07288e-16+0.00526946j 4.10858e-16-0.00215852j -3.88426e-16+0.0107489j 7.00516e-16-0.0189618j 1.24072e-14-0.00993111j 8.64305e-16-0.00560056j 7.32716e-16-0.027331j 2.33499e-16+0.0106717j -4.39465e-17-0.00181396j -2.66691e-15+0.0051142j -1.69634e-17+0.00603035j 2.81934e-16+0.00722383j 1.02452e-17-0.00333978j -1.94189e-16+0.0244808j 6.50512e-16+0.00534235j 1.98765e-16-0.0140817j 2.293e-17+0.0149403j 7.38577e-17+0.0222774j 4.23326e-16+0.0422964j 7.84881e-16+0.000239587j 
