1.11588e-14+0.0708471j 4.3901e-15+0.122835j -1.3935e-15-0.0204396j 8.14156e-16+0.00217795j 6.64733e-16+0.00867388j -4.77428e-16+0.00461808j 6.27116e-16+0.0148462j 1.29551e-15-0.0127385j -2.24306e-15-0.0303454j -2.13096e-15-0.0243817j 1.33972e-15+0.0178386j -4.04839e-16-0.0100119j 2.83326e-16+0.00165306j -1.67127e-15-0.0225584j -9.56011e-15-0.00142054j -1.66822e-15-0.0213451j -8.19602e-16-0.0224186j -3.30835e-16-0.0090717j 1.99456e-15+0.0204377j -1.17448e-15-0.00976929j -2.37616e-16+0.00760107j -2.62788e-15-0.0286461j -5.00856e-16+0.0221789j 1.00314e-15-0.0115237j 2.0886e-16+0.0135027j -5.19605e-16-0.00642222j -1.11685e-15-0.00790924j -5.70194e-16-0.00380194j -1.49083e-15-0.0209218j -3.56179e-15-0.00620488j 4.39673e-16+0.0118242j -7.56669e-16-0.00616613j 5.12261e-15-0.0122714j -2.11094e-16-0.000574342j 1.22017e-15+0.0118092j 6.91518e-17+0.00764726j -2.36611e-15-0.00810831j -7.56433e-15-0.00721255j 1.40818e-15+0.00170172j -4.10366e-16-0.00226961j -1.72179e-15-0.00410114j -5.57894e-16+0.0099167j -2.45859e-15+0.00816114j 1.52912e-16+0.00444025j -1.59046e-14+0.0288766j -2.39958e-14-0.338167j 3.48191e-14+0.0575102j -4.1617e-14+0.326134j 1.59366e-13-0.0785497j -2.41192e-15-0.0319423j -1.61477e-14-0.156211j -5.43929e-15-0.165863j 1.71724e-14+0.208365j 1.07526e-14+0.210815j 8.20122e-15+0.0778477j 4.84914e-15+0.110813j 4.64208e-15+0.0173435j -3.09415e-15-0.0930652j 5.56994e-15-0.0169614j 4.88213e-16+0.0365849j 4.70014e-15+0.0501442j -1.77198e-15+0.0426642j -1.19541e-15-0.0287991j -4.20459e-16-0.020155j -1.54109e-15-0.0072009j 4.69244e-16-0.0174712j -4.27491e-16+0.018458j -7.82544e-17+0.0210914j 2.18342e-15+0.006479j -6.7043e-16+0.0068991j -7.27865e-16-0.00826782j -1.19374e-15-0.0252578j -3.11123e-14+0.0143572j 6.37088e-15+0.00378441j -9.64228e-16-0.0106498j -1.59409e-16-0.00364418j 1.05099e-14-0.00763579j -1.15407e-15-0.0107702j -1.6587e-15+0.0112107j 3.68159e-16-0.00131992j -3.07394e-16+0.000550449j -2.22361e-15-0.00307852j 3.68645e-16-0.00451483j 4.95346e-16-0.00506617j -9.84615e-16-0.0108543j -4.94163e-16-0.00272794j 3.66225e-17-0.00562456j 7.9981e-16-0.0141986j -1.61986e-16+0.000891473j -6.8568e-15+0.00662961j -1.45277e-16+0.00251495j 6.47946e-17-0.0112191j -5.53142e-17+0.00371951j -1.59377e-15+0.00324721j -1.89306e-16-0.00512514j 2.19038e-16+0.000802327j -4.33766e-16-0.00240533j 3.41077e-16-0.00110294j -1.02749e-15-0.0225346j -4.24192e-16-0.000748103j 5.63373e-16+0.00422718j -8.67164e-17+0.000191986j 1.34619e-15-0.000818586j 4.66344e-16+0.0133541j -2.05981e-15+0.00145174j -1.1707e-16+0.00472164j -1.25498e-16+0.0088052j -5.31567e-15+0.00176233j 2.09757e-14+0.0157358j 1.1316e-15+0.00103333j 1.14355e-15+0.00806704j 1.5443e-16-0.00313575j -7.75581e-17+0.000767597j -2.42068e-16-0.000643215j -6.00084e-17-0.00649093j 7.52029e-16-0.00237406j -1.48457e-15-0.0226964j 8.9362e-16+0.0168619j 1.08347e-15-0.0107j -6.79929e-17+2.17758e-05j -5.47661e-17-0.00281252j -6.63474e-16-0.00659179j 1.82545e-16+0.0010455j -1.26343e-16-0.00312269j 1.40348e-15+0.0210469j 8.06769e-16+0.0246462j -8.49273e-17-0.00621102j 1.68593e-16-0.000648948j 2.55457e-16-0.000543689j 6.21105e-16+0.00490561j -3.62954e-16-0.0137555j -4.23727e-15-0.0396357j -1.50746e-16-0.0014343j -2.9636e-16-0.00362366j 4.42077e-17+0.00137265j 6.51673e-18-0.000196919j 
-5.87506e-15+0.122894j 1.18117e-14-0.0699018j -6.14268e-16+0.00330043j 5.22505e-16+0.016173j 2.67102e-16+0.00741878j 7.98861e-16-0.017579j 6.84476e-16-0.000744556j 4.51703e-16+0.0300198j -2.80407e-15+0.00289145j -6.97024e-16-0.0279599j 3.68673e-16-0.000602465j 4.74978e-16+0.00383853j -5.49822e-15-0.0270013j 8.55819e-16-6.08461e-05j -1.29735e-13-0.0207857j -9.4494e-16+0.0038671j -3.529e-16+0.0138682j -1.34636e-15+0.0172297j 1.59917e-17+0.0196722j -1.7067e-15-0.00776068j -2.29474e-16-0.0338336j -1.45625e-15-0.00825889j -7.48601e-16-0.0141674j 2.6145e-15-0.0252876j 7.31052e-16-0.00506663j 2.23328e-16-0.00229809j -8.89788e-16-0.0162917j 8.02133e-16+0.0175376j -4.39084e-16+0.00133287j -6.16453e-15-0.0175174j 9.16992e-16-0.000763312j 8.1666e-16-0.00520171j -6.20014e-15+0.0139072j -1.36266e-15-0.0145551j 5.10592e-16+0.00133712j 7.56632e-16+0.00109565j -1.40328e-15-0.00719016j -4.38105e-15-0.00685986j 2.74015e-16+0.0120051j -2.0627e-15-0.00351554j 4.3635e-16+0.00251799j -2.41297e-15-0.00293754j -5.59293e-15-0.0113574j 3.76889e-14-0.0848369j -2.88763e-14+0.0584812j -3.10453e-14+0.036576j -8.80444e-14+0.428054j 6.95059e-14-0.0299079j -1.56071e-13+0.158703j 6.28126e-16-0.0100976j -1.31229e-14-0.18735j -3.55552e-15+0.177236j -4.76084e-15+0.232955j 1.23402e-14-0.180318j 1.42348e-15+0.0551598j 1.85407e-15-0.0746172j 3.58478e-15+0.12789j -2.70485e-15+0.00545915j -4.47563e-15+0.00842689j -4.88958e-15-0.0370739j 5.83312e-15+0.00316566j -7.46557e-15+0.0627407j -1.76798e-15+0.0213983j 1.63384e-16+0.0213715j -8.56149e-16-0.00998147j -1.2906e-15+0.0103129j 6.30529e-16-0.0228337j 3.85135e-16+0.0145657j 2.37204e-15+0.0192348j -5.67456e-16-0.0222924j -4.89834e-16+0.00723071j 4.47014e-17-0.00555088j -1.53858e-15+0.000703763j 1.16747e-14+0.0116112j -1.42276e-15+0.0023828j 2.35256e-15-0.00860913j 2.36518e-14-0.0105217j -3.71731e-15+0.0200292j 3.90422e-16+0.00708319j 9.09912e-16-0.0072973j -1.68184e-17-0.00514345j 7.26752e-16-0.0147472j -1.48725e-15-0.00739395j -1.31358e-15+0.000841487j -3.86305e-16-0.00202111j -8.10431e-16-0.00750757j 2.3742e-16+1.4444e-05j -3.98631e-16+0.00161106j 1.0187e-15-0.0088778j 1.24523e-15-0.000273602j -3.92841e-16-0.00360611j -1.04864e-15+0.00370176j 7.19451e-16-0.00427088j 1.7058e-15-0.0177981j -7.54817e-16-0.00569596j 1.00545e-16-0.00238133j 7.96791e-16-0.00623201j -2.92032e-15+0.00865189j -1.00091e-15-0.00407031j -4.47687e-16+0.00405911j 4.96565e-16-0.00259569j -1.54949e-15-0.00800611j 1.70666e-16+0.00776581j 5.51185e-16-0.00595791j 8.66825e-15-0.0121128j 6.44312e-16+0.00010606j -8.00367e-16+0.00320768j -3.98208e-15-0.0189312j 1.86702e-14+0.00847106j 5.31508e-16-0.00363215j 1.36514e-15+0.00125654j 8.64356e-17+0.00778695j -6.55166e-16-0.00209972j 5.59707e-17+0.00291639j -4.27239e-16+0.00322888j -3.38305e-16+0.00173343j -1.25466e-16+0.00791021j -4.15925e-16+0.0222274j -2.02924e-15+0.0195916j 5.43774e-16+0.00151227j 1.75524e-16+0.00260245j 5.23188e-16+0.00668297j -1.34439e-16-0.00334872j -3.22614e-17+0.00217418j 3.86027e-16+0.0245668j 2.62391e-16-0.0172385j 5.65884e-17+0.0106594j 2.96047e-16+0.0038733j -3.69718e-17+0.00666879j 1.09459e-16+0.00634727j 4.89363e-16+0.0397488j -1.28876e-15-0.0135165j -1.48749e-16-0.00540435j -1.92324e-16+0.00106965j 1.38436e-16-7.07261e-05j 3.16024e-18-0.00151723j 
1.94294e-15-0.00781472j -2.02032e-15+0.0339735j -2.97503e-16+0.0728231j 8.65009e-16+0.0884887j 8.55741e-17-0.0198772j -8.60079e-17-0.00598313j -2.90641e-18+0.0224866j 7.36449e-16+0.00680241j -5.42936e-16-0.00080536j 2.66483e-16+0.00407917j -9.35718e-17-0.0050363j 3.38717e-17-0.0246608j 5.72714e-16+0.0019356j -1.41759e-16-0.00234986j -9.64362e-15-0.00161953j -1.39234e-16+0.00436314j 4.24196e-17+0.0034009j -1.99557e-17+0.00603554j 2.50908e-16-0.00528479j -2.00759e-16-0.0123065j 8.33152e-17-0.0119456j -6.16432e-17-0.00890911j -1.87835e-15+0.0041034j 4.00555e-15-0.0257447j 6.60936e-17+0.00113051j 2.2693e-16+0.0503169j -2.08573e-16-0.0227508j -7.4081e-16-0.00728322j -1.24131e-16+0.0145007j -2.56559e-15-0.00842559j -3.77541e-16-0.028776j -4.73629e-16-0.0148898j 2.48384e-15-0.00597569j 3.51723e-16-0.0091674j -1.93627e-16-0.00744268j 1.60606e-16+0.00245294j -9.00423e-16+0.00044844j -6.91858e-15-0.007123j 7.72091e-16+0.0207508j -4.56556e-16+0.00264779j -3.12999e-16-0.000425212j -3.93758e-16-0.00169743j 1.15859e-15+0.021863j -5.30474e-15+0.0130245j 1.21487e-14-0.0217074j 2.40956e-15-0.0520524j 1.29571e-14-0.0500171j -1.23459e-14+0.0631754j 2.79832e-14-0.00789833j 4.71642e-16+0.0142877j -3.92083e-16-0.0241379j 2.77792e-16-0.0391617j 1.6129e-15+0.0298484j -4.16097e-16+0.0703927j -1.52652e-15-0.00554548j -5.39739e-16-0.00016896j 1.3776e-16-0.091718j 2.08539e-16-0.0167874j -5.47021e-14+0.124261j -2.3936e-14-0.557683j 2.41111e-14-0.467831j -3.14461e-14+0.191559j 3.33074e-16+0.047066j 2.01246e-15-0.0066632j 2.86526e-16+0.0186139j 7.54864e-16-0.0265425j -1.79215e-16-0.00756725j -4.54456e-15+0.0387346j -2.94107e-16+0.00579117j -5.45727e-15-0.0902291j -2.04918e-15+0.0227584j 1.07607e-16+0.0260463j 1.36352e-14-0.00643597j 8.75552e-15+0.0121175j -2.14892e-15+0.048975j 2.669e-15+0.00272065j 4.02859e-14-0.0201441j -5.56333e-15+0.000284784j 4.30131e-15-0.0232786j 1.52567e-15-0.0471968j -2.33714e-15-0.0138965j -2.40803e-15+0.0144889j 4.37034e-15-0.0135411j -4.81378e-16+0.0189574j 8.32628e-16+0.0108717j -2.59719e-15-0.0242411j -2.57556e-16+0.0195966j -1.16355e-16-0.00149249j 2.13043e-15+0.00223403j 1.38257e-14-0.00968772j -1.38602e-15+0.00803519j 5.15828e-16-0.00709771j 1.1994e-15+0.000886074j 1.38662e-16-0.0209353j -8.48065e-16+0.00726289j -3.82792e-16-0.00419378j 9.47637e-16+0.0105867j -1.51117e-15+0.00887616j -2.15206e-16+0.023032j 1.40874e-16+0.00250299j -4.8407e-16-0.0039886j 1.62958e-16-0.0248028j 2.40933e-15-0.00301739j 3.2687e-18-0.0204283j 1.59959e-15+0.00120982j -3.0696e-16+0.00982646j 1.06298e-15-0.00301752j -2.04275e-15+0.00680635j 2.96013e-15+0.00535132j -1.18991e-15-0.0298544j 7.7021e-16-0.00376945j 7.4691e-16+0.011379j -3.63e-17-0.00033531j -1.45818e-15-0.0020087j 1.73291e-16-0.0170223j 8.81263e-16-0.000419823j 1.59496e-16+0.034912j -1.01951e-15+0.0209197j -2.03503e-15+0.0150953j 2.64045e-16-0.00662486j 7.851e-16-0.0147607j -3.75305e-16-0.0096075j 2.52211e-16-0.0122033j 2.52409e-17+0.003201j 3.16093e-16-0.00606294j 8.27698e-17-0.0182589j -3.09862e-16+0.0229993j 1.06894e-16+0.00195155j -8.35775e-17+0.00319081j -3.1952e-17+0.0130428j -1.37403e-17+0.0390543j 1.91712e-16-0.0226434j -1.8754e-16-0.00946482j -1.53146e-16+0.00802919j 1.82736e-16-0.00401711j 2.62928e-16-0.00390364j 
1.59642e-15-0.0317008j -1.5606e-15-0.00432885j -2.62929e-16-0.103194j 1.05173e-15+0.0493006j -1.47663e-16-0.0122086j 2.48386e-16-0.00435287j -1.35954e-16-0.00135244j -7.13406e-16-0.0112556j 9.28021e-16+0.00274335j -3.11041e-16-0.00793484j -5.13455e-17-0.00449034j -2.98742e-16-0.0123219j 5.61662e-16+0.00121615j -9.52934e-17-0.00477041j -2.45999e-14-0.0040907j -7.16592e-17+0.00551374j 3.73441e-17-0.00621974j 7.87891e-16-0.0064268j 6.06436e-16-0.00955529j 1.30726e-16-0.00645656j 1.24346e-16-0.00476159j -1.58368e-16-0.0131659j -1.35985e-15+0.0304747j 1.58392e-15+0.00108202j -3.60383e-16-0.0454899j 4.28531e-16+0.0106075j -4.20809e-16-0.020135j 3.49065e-16-0.00692185j -1.7597e-16+0.00198707j -9.20801e-15-0.0303097j -1.23329e-16-0.00466505j 1.16395e-17+0.00509776j -2.11438e-15+0.00614551j 1.73039e-16+0.00642119j 2.38259e-16+0.00519457j -5.73096e-17+0.000757425j -6.185e-16-0.0061036j -8.82659e-15-0.01085j 5.43574e-16+0.0139303j 3.77923e-16-0.00144892j 3.69026e-16-0.0105719j 1.81463e-16-0.0145591j 1.95975e-15-0.00165198j -9.27865e-15+0.01656j 7.77077e-15-0.0112385j 3.31849e-15+0.0463387j 1.35166e-14-0.0761637j -1.68275e-15-0.0353599j 5.75736e-15-0.0148787j -8.06134e-16+0.033268j 7.68293e-16+0.032556j 1.24559e-15-0.0375038j 5.01886e-15-0.0745578j -1.05341e-15+0.0244073j -1.08919e-15+0.00517381j 8.67861e-16-0.0228367j -3.2859e-16-0.0133158j -4.23569e-15+0.127444j 4.12546e-14-0.119823j -7.53491e-14-0.310629j 5.26171e-14+0.499882j -4.96282e-14+0.419688j -4.5733e-15-0.188148j -1.28919e-15+0.0944042j 4.80041e-16+0.0283633j 2.45316e-15-0.0595205j -4.31996e-16-0.0104318j -2.7932e-15+0.0121543j 6.46732e-16+0.0062753j -1.99554e-15-0.00722251j -1.47305e-15-0.0374806j 2.03595e-15-0.106717j 4.32989e-14-0.0202299j 3.58644e-14+0.0360365j -4.26241e-15+0.0311112j 5.96631e-15-0.0113394j 2.43858e-14-0.0121595j -3.28412e-15+0.00719455j -3.84614e-16+0.012016j 3.10886e-16-0.00855098j -2.02287e-15+0.00754199j 6.97378e-16-0.000355303j 2.16464e-15+0.00390092j 6.61034e-17-0.00104594j 9.36664e-16-0.0314231j -2.28054e-15-0.0148147j 2.64014e-16-0.008796j 3.39883e-16-0.00594036j -2.432e-15+0.00499409j -2.66502e-14+0.0233729j -3.26986e-16+0.0175758j -1.48791e-15+0.000937041j 1.02427e-15-0.0222212j 1.76691e-15-0.017169j -2.69331e-15-0.0200395j 8.12266e-16-0.00358805j 6.54841e-16+0.0104962j 1.78567e-15+0.00120156j 1.19822e-15-0.000592735j -6.53395e-16+0.00152997j 6.45508e-16-0.013679j -1.18226e-15-0.0180934j 1.84178e-15+0.00564328j -1.28484e-15-0.000295721j -9.92529e-16+0.00327707j 4.1991e-17-0.01511j 3.85762e-16+0.00647744j -6.60562e-15+0.00820685j 2.87328e-14+0.0228707j 1.82694e-15-0.00209158j 2.26875e-15+0.0276587j 1.87148e-15+0.00238156j -2.91754e-16+0.000757377j 6.88318e-16+0.0171984j 2.83869e-16+0.00222253j -4.11085e-16+0.00443553j 1.87137e-16+0.0141091j -2.67716e-15+0.0318627j 2.10111e-15-0.0207683j 6.65665e-16-0.00213606j 9.58716e-16-0.0132802j -1.49376e-16+0.0236729j -3.37872e-16-0.016655j 4.19771e-16-0.00310501j -5.10128e-16+0.0226955j -1.88215e-16-0.0011654j -3.76247e-16+0.018013j 1.74792e-16+0.00957395j -3.83714e-16+0.00193613j -1.98455e-16+0.0164218j -1.06274e-15-0.0232736j -1.36065e-15-0.0431868j -3.46696e-17-0.0151425j -2.15484e-16-0.00572531j -9.64084e-17+0.00400794j 6.70919e-16-0.00564812j 
-1.79166e-15+0.0148661j 1.64479e-15-0.0168287j 3.11383e-16+0.0132121j -5.65052e-16-0.0493425j 1.6394e-17-0.015542j 1.42392e-15-0.0280323j 3.27104e-16+0.00669518j -1.26933e-15-0.0162545j 1.72955e-15+0.00793493j -6.4798e-16-0.00582061j -1.22031e-16-0.00612832j -2.72012e-17-0.00428682j -4.48889e-19-0.000114516j -1.89444e-16-0.000183297j -9.80778e-15-0.0016093j 1.37518e-16-0.00251313j -1.6768e-16-0.00206743j 6.4763e-16-0.006803j 6.03934e-16-0.0138481j 7.79482e-16+0.00396583j 1.308e-16-0.0083891j 2.5748e-16+0.00982328j 1.2172e-15-0.00512494j -3.44361e-15+0.0178141j -1.70753e-16+0.0122361j -4.12609e-17-0.00675023j 4.71557e-17-0.0516451j -1.1496e-15-0.0437691j 9.45509e-17+0.00151309j -9.72037e-15-0.0315205j 1.60306e-17-0.00705256j 1.02458e-16-0.00879364j -3.33621e-15+0.00848539j 1.94469e-17+0.0126795j -2.18611e-16-0.00213047j -1.2401e-15+0.0164813j -7.82097e-17-0.0123529j -2.45357e-15-0.00220932j -1.86627e-16+0.0170168j 1.21558e-16+0.00472885j 5.34411e-16-0.00445267j -1.41298e-16+0.00337487j -5.1629e-16-0.00498472j 9.1241e-15-0.0192634j -4.23907e-15+0.00776207j -2.09356e-15+0.0125136j -1.46387e-14+0.0555605j 1.67364e-14-0.0428449j -4.13833e-14+0.0316904j -4.90118e-16+0.0233798j -1.36574e-15-0.0181782j -8.41399e-16+0.0414795j -1.14256e-15+0.0034582j -2.40704e-16-0.0394946j -1.12884e-16+0.0114532j 1.1267e-16-0.0132774j -4.46379e-16+0.0674786j 2.18178e-15-0.0213222j 2.08418e-15-0.0132994j -5.16644e-15-0.0490966j 2.06626e-15+0.0072466j 2.0873e-14-0.135854j 2.69472e-16+0.0804109j -2.57985e-15-0.185062j 1.55411e-14+0.460333j 4.18093e-14-0.650367j -7.02199e-15+0.1584j 1.74537e-14-0.211145j -8.25657e-15-0.0549265j -6.05259e-15+0.070228j -4.53024e-15-0.066133j -8.00432e-17-0.0799248j 1.42734e-15+0.00110451j 4.91028e-14+0.0454374j -5.58837e-15+0.0152631j 4.29015e-15-0.00347356j 5.1548e-14-0.0219053j -9.68133e-15+0.0228958j 1.16067e-14-0.0414821j -3.10606e-15+0.00295719j -8.89664e-16+0.0149125j 2.22496e-15+0.0251659j -4.06813e-15+0.0511314j 2.00513e-15-0.00765015j 9.086e-16-0.0128143j -2.8667e-15-0.038172j -2.25389e-15+0.0193809j 3.32138e-15-0.0323676j -1.77111e-15+0.0404099j -1.94744e-14+0.0139393j -2.2401e-15+0.0364005j -2.91745e-15+0.00645808j 2.19705e-15-0.030045j 2.36409e-16-0.0026487j -1.54532e-15-0.0215661j 4.45606e-16-0.00734262j 5.34282e-16+0.00201655j 1.46051e-15-0.00368977j 9.19019e-16+0.0125733j -7.24835e-16+0.0028085j -3.74788e-17-0.0126805j -2.3453e-15+0.000646347j -9.24998e-16+0.00959485j -1.55071e-16-0.0062174j -8.26537e-15+0.0131293j -5.0743e-16-0.0357438j 2.50434e-15-0.00223896j -2.15849e-15+0.0353322j 6.74558e-15+0.0140472j 5.73678e-16-0.00399517j -5.8099e-16+0.0130544j -7.58748e-16-0.00936185j -4.57225e-16+0.014494j 7.93321e-18+0.00817797j 4.19833e-16-0.00846284j -1.65565e-15+0.00763609j -5.7436e-16+0.0183842j -7.49986e-16+0.00614497j 4.56558e-15-0.0306001j 2.24748e-17-0.0228138j 5.74919e-16-0.009259j -2.35264e-16+0.0460689j -1.99547e-16-0.00858784j 6.15001e-16-0.016243j 6.95912e-17+0.000936576j -3.19533e-16-0.00934496j -1.01966e-15+0.0202527j -2.21753e-16-0.00361413j -2.43817e-16+0.0104938j -4.91216e-17+0.00944723j -3.17182e-16-0.027892j -5.18918e-16+0.0106551j -1.69844e-16-0.00325545j -8.55167e-17-0.00297249j -1.86593e-17+0.00481996j 4.3891e-16+0.000511391j 
-6.38509e-16-0.0196821j 9.28418e-16-0.0382244j -7.57569e-17+0.00488679j 5.99022e-17+0.00843827j 1.11317e-15-0.0617719j -2.84508e-16+0.00605975j 6.48275e-16-0.0361188j -3.82822e-16+0.00544909j -1.25236e-16+0.00117796j -1.2549e-16-0.0143169j -3.17877e-16-0.00701799j -5.41509e-16-0.00394855j 1.38257e-15+0.00688948j -1.66695e-16-0.00781751j 5.20195e-14+0.00844894j 3.59833e-16-0.00541763j -1.5608e-16+0.0010368j 5.42326e-16+0.00266871j 4.66047e-16-0.0156091j 8.12743e-16-0.00650204j -6.03563e-17+0.014118j 2.59446e-16+0.00806869j 9.007e-16+0.0123772j -2.06395e-15+0.0175783j -2.75857e-17-0.00375716j 5.58635e-18+0.00345247j 9.80332e-16-0.0365272j 1.17974e-15+0.0414783j 7.78082e-16-0.0501708j 1.09716e-16+0.000970912j 4.31268e-16-0.00488504j -1.20193e-16+0.0162726j 5.50617e-15-0.0137773j -2.23116e-16-0.00348649j 3.35115e-16+0.00551507j -1.51744e-15+0.0138619j -9.92233e-17+0.000829914j 3.0328e-15+0.0044721j -7.82291e-16-0.00263498j 1.77368e-17+0.0102923j -1.05476e-15-0.00655559j 9.74143e-16+0.000522494j 3.65737e-16-0.00264418j 8.84288e-15-0.0174133j 3.48223e-15-0.00546912j 3.02887e-16+0.086189j -2.71342e-15-0.0201401j 1.3577e-14-0.0622279j -3.56825e-14+0.0215007j -7.16508e-16+0.010823j -3.63153e-16+0.0648574j -1.69764e-16+0.0200502j 2.68918e-15-0.0530122j -2.53304e-16-0.0492917j -9.49808e-17+0.00253117j 5.5235e-16-0.0339386j 3.72728e-16+0.0208015j -1.10369e-15+0.0437228j 3.14876e-15-0.0112287j 1.09723e-14+0.0315803j -5.66838e-15-0.0912047j -1.59363e-15-0.013557j 7.23616e-16-0.0458923j -1.78744e-16-0.00365761j -9.52001e-15-0.145491j 1.48419e-14-0.200153j -2.73477e-14+0.364479j -8.29188e-14+0.71056j 3.14027e-14+0.0737864j 6.03092e-16+0.217007j 2.21937e-15-0.0864815j 5.68474e-15-0.115885j 1.1284e-13-0.0518733j 5.1558e-14+0.0472321j -5.75558e-15-0.0236909j 1.41112e-14-0.0392463j -1.23186e-13+0.0532096j 1.64167e-14-0.0554216j -1.02255e-14+0.0154368j -2.25676e-15+0.0203308j 3.00911e-16-0.0562682j -5.39611e-15+0.0120029j 8.49432e-15-0.0264606j -2.19308e-15+0.0242569j 2.16963e-15-0.0354859j -1.67695e-15+0.012609j -3.58885e-15+0.00570999j 7.96361e-15-0.065485j 3.01116e-15+0.0092378j 1.73711e-15-0.00722921j 2.85932e-16+0.00965913j 3.28622e-15+0.0213838j -4.1606e-15-0.0227993j 1.62638e-15+0.00893294j -1.26816e-15-0.0212545j 9.17565e-15+0.0260976j 6.48996e-16+0.00985242j 1.05908e-15+0.00772458j 2.48446e-15-0.0401713j -1.93702e-15+0.00823599j -1.09537e-16-0.0034081j -1.1559e-15+0.000613057j 2.15187e-16+0.00737501j -1.90681e-15+0.0130038j -1.00726e-14+0.0178257j -5.33627e-16+0.00490067j -2.96972e-15+0.0222166j -1.39212e-15+0.013214j 7.49499e-15+0.00900172j 3.56805e-15+0.011363j 1.20977e-15+0.00422296j 4.70238e-16+0.00623149j -4.20147e-16+0.0153841j -2.6011e-16-0.00436093j 8.90208e-16-0.00964793j 3.09985e-15-0.00566425j -3.09216e-16-0.0342634j -7.15675e-16+0.0137615j 7.79478e-16-0.00770378j 3.4803e-16-0.0103414j 1.75553e-15-0.0263611j -4.89432e-16-0.0290818j 7.7303e-16-0.00437039j 2.28357e-16-0.00305451j -3.82999e-16-0.0172417j -3.38817e-16+0.026195j 7.03572e-16-0.017822j -3.09733e-17+0.011406j 4.05902e-16+0.00217359j 2.28601e-16-0.00597794j -3.34528e-17-0.037005j -7.70328e-16-0.0155881j 2.06422e-16-0.00239188j 4.35873e-17-0.0112522j -4.42316e-16+0.00576144j 4.22244e-16-0.00242183j 
