2.84665e-16+0.00246252j -7.81432e-16+0.0610954j 8.44129e-16-0.0113477j -2.25834e-15+0.0976688j -7.76248e-16-0.00943107j -5.53108e-16+0.0004896j -5.39751e-16+0.00427738j -2.83907e-15-0.0350285j -3.23763e-16+0.00248847j 4.95666e-16-0.0195402j 1.06249e-15+0.00830066j 8.97441e-16+0.0156842j 1.66942e-14-0.0128263j 1.28667e-14-0.00488363j -1.20861e-15+0.00205081j 8.97405e-16-0.019791j 9.02807e-15-0.0085031j -1.81966e-15+0.0129273j 2.19282e-16-0.0163334j 2.4346e-15+0.00536209j 4.91529e-16-0.0160687j -6.86807e-16+0.0336072j -5.4825e-14+0.0501595j -1.27283e-14+0.0387146j -5.3507e-15-0.109606j -4.90416e-16+0.0758809j -1.28729e-16-0.0495751j 9.93642e-16-0.119803j 1.76481e-17+0.133564j -7.91352e-16-0.367964j 9.15883e-16-0.264772j -1.35141e-15+0.0248504j 1.61348e-15+0.163678j 1.42169e-15+0.15778j 8.02967e-15-0.0112778j 1.03554e-15-0.314253j -9.48056e-15-0.235673j -2.73618e-15-0.168292j -9.66286e-13-0.13285j -7.16943e-15-0.0569428j -7.8424e-14-0.118339j 6.43796e-15-0.129467j 7.37197e-14+0.0533951j -1.03665e-15+0.263657j 2.3212e-14+0.261768j -5.30814e-15-0.0886532j -7.72992e-15-0.100313j 1.3891e-14+0.230156j -2.22593e-14+0.0700421j -2.37164e-15+0.217037j -1.53694e-15+0.23332j 1.50718e-15+0.139596j -2.85395e-15+0.154515j 2.00444e-14-0.103924j -1.07417e-15-0.102856j 2.11503e-15+0.103817j 2.5882e-15-0.0950625j -4.85655e-16+0.112205j -8.88486e-16-0.0621908j 1.71501e-16-0.00503953j 6.29019e-16-0.00134749j 8.78655e-17+0.0306346j -6.93597e-17+0.000474155j 4.36861e-16+0.0240214j 4.47334e-16+0.0169667j -4.96261e-16+0.0039989j 4.86121e-14+0.00803551j 5.42331e-16+0.00696903j 1.05813e-16-0.00711136j 1.54603e-16+0.00380574j 1.37637e-15+0.00645009j -1.86693e-16-0.0127096j -9.83923e-17+0.00290024j -1.45151e-16-0.00925955j 2.8823e-16-0.00157611j 1.08269e-16-0.000757822j -7.49634e-15+0.000934175j 5.27399e-16-0.0024619j 1.43696e-16-0.00078248j 2.63527e-16+0.000334762j 3.8917e-16-0.00343381j 5.56614e-16+0.000952263j 1.13523e-16-0.000403441j -5.50534e-17-0.00125535j -3.62726e-16+0.00122003j 2.2721e-16+0.000667168j 4.5026e-16+0.000586673j 6.71201e-17-0.00529246j 1.5297e-15-0.000493979j 3.84943e-16+0.00396622j 9.76124e-16-0.00566863j -4.98605e-17+0.00444861j -6.68787e-15-0.00569867j -1.25737e-16-0.00189217j -1.14263e-16+0.00154139j 1.13111e-15+0.00127741j -2.41292e-16+0.00122274j 4.83208e-16-0.00112126j -7.24205e-16+0.00145373j -7.84867e-17-0.000314925j 7.4795e-17-0.0044817j -2.86865e-16+0.000252737j 3.10582e-16+0.00470161j -2.13686e-15+0.00161411j -1.93619e-16-0.00498933j 1.17935e-16+0.00224023j 1.08776e-15-0.00746666j -2.23158e-16+0.0122859j -7.77139e-17-0.00237527j 1.77681e-16+0.00387255j -9.69331e-16-0.00536923j -1.7271e-16+0.00113951j 1.96502e-16-0.00445187j 9.60728e-17+0.00237711j 3.33483e-16-0.00246397j -1.74842e-16+0.000911757j 3.06525e-16-0.0120587j -6.21254e-17+0.00183055j -2.96558e-16-0.00851215j 1.01479e-17-0.000186041j -1.40117e-16+0.00691581j -1.38466e-16-0.00988006j -2.39579e-16+0.000243017j 2.10598e-17-0.0284896j -2.90498e-16-0.00659141j -1.852e-17-0.0125806j -2.72048e-15+0.0510714j -3.2161e-16+0.030984j -2.82679e-16+0.0265475j 2.32069e-16-0.0022797j -1.29378e-15-0.00296312j -1.78746e-16+0.00193479j -9.09583e-17-0.0564983j 5.3001e-17-0.00914594j -3.19706e-16-0.033416j -6.63235e-17+0.00717245j 
-6.60419e-16-0.00967031j 1.82471e-15-0.148056j -4.7846e-16-0.00476677j 1.59286e-15-0.0787148j -7.63583e-17-0.0197889j -3.48021e-16+0.00132083j 4.08318e-16-0.0134801j 3.47963e-15+0.0445176j 1.39905e-15-0.0384108j -2.87474e-15+0.00633561j -1.48734e-16+0.0179124j -1.36025e-15-0.000548354j -3.12106e-14+0.0219069j -5.66815e-14+0.0186088j 3.79146e-15-0.0161909j 4.6123e-16-0.0208153j -1.63748e-14+0.0189393j 3.01222e-15-0.0162784j -2.83091e-16+0.00857858j -2.55209e-15-0.0140529j 8.45963e-16+0.0256609j -5.63607e-17-0.0105364j 2.16459e-14-0.0113947j 4.54641e-15-0.0508455j 4.19393e-15+0.0937467j -7.10356e-16-0.0763668j 2.5337e-16+0.00844631j -4.42819e-16+0.0677153j -1.69728e-16-0.0562697j 1.7557e-16+0.0180198j 5.49748e-16+0.00557117j 3.54572e-16-0.0416627j 8.46782e-16-0.00775677j -6.84139e-16+0.0179006j 6.54538e-16+0.0196391j -1.23981e-15-0.000623717j -2.93137e-16+0.0117803j -2.96886e-15-0.0075797j -3.6948e-13-0.0508654j -1.09114e-17-0.0338384j -4.96626e-15-0.0118991j 1.57734e-15-0.0207446j 2.12353e-14+0.0138709j -2.83419e-16+0.0296199j 3.00256e-15+0.0235542j -4.85399e-15-0.0854225j 4.10864e-15+0.0299949j -2.76034e-15+0.0122893j 2.1437e-15+0.0130042j 2.39139e-16+0.00343638j 2.1683e-16+0.0117714j 1.40598e-16-0.00184627j -8.39603e-16+0.0937386j 9.38466e-16+0.0122525j -2.52284e-15-0.210372j 2.7577e-15+0.0144573j 1.22456e-15-0.148405j -6.25406e-17+0.12685j -1.35862e-15-0.143267j -1.06515e-15-0.0869091j 8.90585e-16+0.0361685j 3.8816e-17+0.114273j 2.27784e-16-0.0521604j 1.00394e-16-0.0788812j 1.33382e-15+0.139886j -2.17902e-15+0.0158215j -1.45909e-15+0.000353462j 1.8216e-15+0.151756j -4.00289e-15+0.0502769j -8.6489e-15+0.049387j -2.53985e-14-0.223335j 8.04972e-15+0.152195j 1.59514e-16+0.0140091j -4.41701e-15+0.175011j 4.47349e-16-0.0427061j 1.1448e-15-0.140854j 4.72699e-13-0.0637178j -1.48745e-14-0.012707j 2.09747e-15-0.0607728j 1.00394e-15-0.0286193j -6.01657e-17-0.0181725j 1.85715e-15+0.0110921j -1.69546e-14-0.049814j 1.56935e-14+0.0456655j 6.99617e-15-0.0708052j -1.0165e-14-0.00324695j -1.60827e-14-0.0196359j -4.87036e-15+0.125829j -2.86951e-15-0.0867567j -2.5586e-14-0.0979602j -1.69169e-14+0.167793j -6.75196e-15-0.201762j 1.28599e-13+0.110096j 1.5815e-14+0.0594967j 5.46336e-15-0.0260885j -1.17812e-14-0.0145276j 5.54426e-15+0.0684496j 1.55607e-14+0.124724j 2.3012e-14+0.096043j 1.71672e-14-0.0553793j 1.15123e-14-0.000468692j 2.23663e-13-0.0497706j -3.29275e-15-0.0891354j 2.00962e-13-0.105394j 2.1046e-14-0.0293945j 8.39336e-15-0.127077j -1.48239e-14+0.0877926j 4.14173e-15-0.187372j 7.4885e-15-0.0097066j -2.79041e-15+0.0338778j 1.48144e-14+0.0556225j -2.90729e-15-0.000364264j -3.06662e-15-0.0398221j -1.78108e-15+0.03654j -1.28627e-15-0.220064j 9.82918e-16-0.148065j 1.00327e-15+0.0605144j 1.00539e-14+0.138503j 5.87777e-16-0.0286254j -1.23411e-17-0.105359j -9.63533e-17-0.100925j -4.34302e-16+0.0102388j 7.63502e-16+0.115048j 5.93222e-16+0.143878j 2.53834e-17-0.106147j -4.8592e-16+0.00406816j 5.51748e-15-0.107976j 8.00096e-17-0.160129j 8.47497e-17-0.163484j -6.2508e-17+0.0330887j -2.30058e-14-0.0546488j -2.84311e-15+0.0627747j 5.32323e-16+0.241937j -1.0725e-16+0.0181222j 1.98836e-15+0.18725j 2.95191e-16-0.00898396j 
2.37505e-16-0.0545361j -7.19778e-16+0.0331753j 2.94252e-16-0.0512179j -4.31586e-16+0.00663983j -7.33276e-16-0.0271464j 4.81473e-15-0.0204957j -7.27968e-17+0.00875785j -2.17165e-15-0.0210095j 6.35086e-16+0.0138548j 1.36276e-15+0.0134484j 8.62673e-16-0.00534852j 2.35259e-15+0.0234408j 2.34041e-14-0.0180138j 1.28342e-14-0.00381787j -3.22518e-15+0.011179j 9.42267e-16+0.00392756j 1.7897e-14-0.0187776j -1.7801e-15+0.0148894j 2.28332e-16-0.00615866j 9.56939e-16-0.00131233j 4.51187e-16-0.0280628j -4.21678e-16-0.0131959j -2.98847e-14+0.0343929j -6.29478e-15-0.0170347j -1.86871e-15-0.0368509j 7.77477e-17+0.0434216j -2.69594e-16+0.0153487j 1.13333e-16-0.012982j -1.97007e-16+0.0258579j -1.27431e-16-0.00388914j 4.52675e-18-0.0115377j -8.90599e-17-0.00376821j -7.09943e-17+0.00839474j 3.42612e-16-0.00490454j 1.15355e-16-0.00366209j -2.04001e-17-0.00183541j -8.7415e-16-0.00604119j 5.19513e-16-0.00427702j 1.29061e-13+0.0175698j -5.22609e-16+0.0108958j -3.82585e-15-0.00274078j 9.86316e-16-0.00788753j -5.45663e-15-0.00300676j 3.71178e-17-0.0304774j 5.15195e-15+0.00746612j 2.24111e-15-0.0320932j -5.73996e-15-0.155229j 1.06053e-14-0.02448j -1.3979e-14-0.0530368j -2.21357e-15-0.0233639j 7.1284e-16-0.0748355j -4.05851e-17-0.0491336j -6.10353e-17+0.0441704j -1.9087e-15+0.0149552j 7.34869e-16+0.0031857j -5.22428e-16-0.0477565j -5.26306e-16-0.0101074j 4.12337e-16-0.144621j -7.4426e-16+8.8369e-05j 2.48467e-16+0.0453417j -1.7265e-16+0.20732j -4.07444e-16+0.0496922j 6.35161e-16-0.0558734j 1.79262e-16+0.0824732j 1.35392e-15-0.0297386j 1.46636e-15-0.120365j 2.0731e-13+0.0339317j 7.90171e-17+0.21818j -4.2654e-15-0.057518j 4.35909e-15+0.0639085j 1.16499e-14+0.098111j -3.51907e-15-0.0120722j 3.97377e-16-0.0472848j 3.91815e-16-0.101918j 4.85972e-15-0.0112592j -5.96854e-15-0.135782j 6.23541e-13-0.0857685j -1.87517e-14-0.0603886j 5.3805e-15-0.0593527j -5.44208e-15+0.311074j 2.85541e-15+0.0238535j -4.01139e-14-0.0715226j -2.96406e-15+0.136512j -6.87646e-15+0.00659123j 1.35132e-14-0.186984j -6.42805e-15-0.0822468j -5.79535e-15-0.0123176j -3.09978e-15+0.013909j -8.05702e-15-0.106315j -7.26708e-15-0.147842j -6.45735e-16+0.0592653j -6.11136e-15-0.151979j 7.68063e-14+0.0534637j 2.69023e-15+0.126055j -3.96484e-15-0.000958368j -9.38576e-15-0.0907574j 6.74006e-15-0.155094j -4.49127e-14-0.046003j -1.63851e-14-0.236901j 5.75735e-16-0.0683692j -1.26129e-14-0.0286731j -3.74597e-13+0.0832888j 2.29097e-15+0.239143j 2.97982e-13-0.158438j 2.31786e-14-0.0290249j 7.15893e-16+0.0260779j 4.44567e-15-0.0252394j 1.37597e-14-0.158088j 1.65991e-14-0.153057j -8.30772e-15+0.0532569j -8.29655e-15-0.119974j 1.69917e-14-0.103776j 1.74818e-15-0.104811j -1.54471e-16-0.012645j 1.50615e-15+0.0485197j -1.54828e-15+0.0126209j 7.7968e-16-0.058898j -1.04248e-16+0.0447419j -1.32934e-15-0.218116j -7.67731e-16+0.155736j -3.96856e-16-0.078324j -5.77443e-16-0.0129505j -5.46308e-16-0.0711564j -2.50287e-16+0.00950611j -3.01955e-16-0.117597j 6.74703e-16-0.190213j 2.46927e-15-0.0570484j -1.48159e-16+0.0553596j -2.97536e-16+0.0916616j 7.22863e-17+0.0312553j 1.53142e-14+0.00733381j 1.43942e-15+0.196926j 1.04111e-16-0.0624521j 1.03608e-16-0.0749386j -3.20377e-16-0.0591745j -1.22185e-16+0.0601398j 
9.21085e-17+0.000242643j -1.5645e-16+0.0167535j 7.90036e-17-0.000413115j -1.71788e-16+0.00966171j 4.03681e-19+0.00152973j 1.02846e-16-0.000430662j -4.73934e-17+0.00159131j -4.48074e-16-0.005433j -1.27825e-16+0.0042356j 3.20427e-16-0.00073698j 3.67724e-17-0.00182604j 1.83862e-16+0.000620555j 3.82023e-15-0.00272396j 6.26108e-15-0.0020613j -4.54467e-16+0.00187762j -1.38966e-17+0.00194598j 2.08924e-15-0.00236556j -3.61489e-16+0.00209383j 3.35397e-17-0.00121244j 3.20013e-16+0.00151873j -7.92566e-17-0.00330734j -2.47588e-18+0.00137548j -3.4629e-15+0.00239403j -7.18963e-16+0.0055864j -5.70844e-16-0.0118362j 9.11121e-17+0.00964981j -3.93017e-17-0.00135071j 3.54954e-17-0.00892063j 3.37526e-17+0.00811116j -4.02835e-17-0.00710083j -4.57996e-17-0.00446773j -3.88233e-17+0.00463014j -6.40491e-17+0.00322924j 9.07931e-17+0.000281252j 3.88748e-17-0.00225606j 1.41936e-16-0.00437593j -1.20563e-16-0.00462478j 2.8119e-16-0.00163753j 2.67893e-14+0.00368532j -9.5824e-17+0.00288162j -6.35854e-16-0.000463849j -4.97591e-17+0.00022514j -1.25939e-15-0.000737723j 1.14236e-17+0.000174256j 7.91756e-17+0.00133454j 5.05514e-16+0.00717573j -5.99685e-16-0.00680348j 6.39335e-16+0.00159528j -7.33888e-16-0.00114615j -8.55814e-17+0.00234877j -2.08871e-17+0.000956403j 1.82764e-17+0.00143358j -1.32312e-18-0.00693936j 1.46896e-16-0.00251599j 3.44703e-16+0.0204975j -2.59961e-16-0.000745695j -3.52769e-17+0.0139628j -1.50925e-17-0.0137439j 1.77409e-16+0.014039j 1.43302e-16+0.00963856j -1.46516e-16-0.000748102j -6.70623e-17-0.0107358j 1.85253e-17+0.00461752j 1.34761e-17+0.00975482j -1.64537e-16-0.0147565j 2.60854e-16-0.00335273j 3.8623e-15+0.000572853j -2.91498e-16-0.0125026j 3.47123e-16-0.00617481j 9.31702e-16-0.0041511j 2.90533e-15+0.0247717j -9.52942e-16-0.0161958j -7.72541e-18-0.0021096j 4.12452e-16-0.0198374j 4.88964e-17+0.00425789j -1.16739e-16+0.0126615j -4.01298e-14+0.0053892j 1.29942e-15+0.00040385j -9.92634e-17+0.00544531j -2.36078e-16+0.00753767j 5.5915e-17+0.0021924j -7.61849e-16-0.00218821j 1.71398e-15+0.00717758j -1.75533e-15-0.00467401j -4.65249e-16+0.00464902j 9.86278e-16-0.000856814j 1.60625e-15+0.00187162j 4.06897e-16-0.0129671j 2.61484e-16+0.00746622j 2.63503e-15+0.00808697j 1.68203e-15-0.0166759j 7.29819e-16+0.0188369j -1.24117e-14-0.0107561j -1.66063e-15-0.00437351j -6.17174e-16+0.00272292j 1.13045e-15+0.000201253j -4.76636e-16-0.00937772j -2.31238e-15-0.0136705j -2.63378e-15-0.0134441j -1.74148e-15+0.00475851j -1.37541e-15-0.000433955j -2.87645e-14+0.00640308j 3.65908e-16+0.0128444j -1.65052e-14+0.00867253j -1.83531e-15+0.00256437j -8.14056e-16+0.0136395j 1.59204e-15-0.00961187j -1.20141e-16+0.0173598j -5.002e-16-0.00126392j 1.45612e-16-0.00269191j -1.67416e-15-0.00762108j 5.7163e-16-0.0014654j 3.86885e-16+0.0025477j 1.71974e-16-0.00395484j 2.41906e-16+0.02358j -6.83625e-17+0.0156082j -1.01243e-16-0.00733003j -1.11633e-15-0.0137347j -2.55388e-17-0.000333532j 3.36318e-19+0.0132432j 6.14288e-17+0.00945472j 3.32795e-17-0.00139403j -1.23391e-16-0.0130125j -1.27409e-16-0.0152358j 5.86585e-17+0.00923358j 9.97257e-17-0.00338492j -5.18538e-16+0.0111203j 3.99946e-17+0.0179119j 3.1349e-17+0.0187303j -9.78938e-18-0.00301831j 2.62168e-15+0.00575361j 2.45517e-16-0.00362335j -1.42933e-16-0.0268887j 2.20773e-17-0.00311176j -2.81645e-16-0.0208247j -4.271e-17+0.00191627j 
-8.99368e-17-0.00201801j -7.57677e-18+0.00121559j -7.95355e-17-0.00191433j -2.83101e-17+0.000346449j -8.13973e-17-0.00103303j 1.40941e-16-0.000755439j 8.57842e-18+0.000320543j -1.0729e-16-0.000800385j 3.82465e-17+0.000487423j 7.45582e-17+0.000469634j 2.87227e-17-0.000170746j 1.28412e-16+0.000891241j 8.4291e-16-0.000670218j 4.51327e-16-0.000135218j -1.02898e-16+0.000404342j 3.82214e-17+9.73207e-05j 6.35773e-16-0.000693576j -4.46595e-17+0.00055913j 1.26649e-19-0.00024785j 3.13761e-17-5.01548e-05j -2.44618e-17-0.00104399j -4.30568e-17-0.000440441j -1.1204e-15+0.00134414j -2.93729e-16-0.000603841j -1.13995e-16-0.00147095j 5.73123e-17+0.00167151j 1.97077e-17+0.000492337j 1.44706e-18-0.000625087j 2.22544e-17+0.00113177j -4.91172e-18-0.000731469j -1.459e-17-0.000854696j -2.30643e-17-0.000129543j 1.20297e-17+0.000571796j 9.23319e-18+8.98592e-05j 1.6682e-17-0.000139144j -7.64872e-19-0.000581682j -5.35822e-17-0.000599479j 4.38502e-18-0.000438587j 2.93392e-15+0.000394322j -2.02704e-17+0.000284402j -2.8014e-16-0.000303427j 2.98374e-17-0.000518321j -6.74832e-17-1.35557e-05j -4.86358e-17-0.000673262j 2.47679e-16+0.000720982j -7.81597e-18-0.00139393j -4.86485e-16-0.00587658j 3.70639e-16-0.000519283j -6.41863e-16-0.00183537j -1.27557e-16-0.00050605j -1.06748e-16-0.00237489j -8.71769e-17-0.00158856j 9.37276e-17+0.0019539j -6.62075e-18+0.000391833j -2.54547e-17-0.000206494j -9.5021e-17-0.00158403j -7.04447e-17-0.000638884j -2.07993e-16-0.00506558j -6.70444e-17-0.00020468j 6.57168e-17+0.00160242j 3.70244e-16+0.00768412j 1.02563e-16+0.00197076j -8.87039e-17-0.0021022j 1.31775e-16+0.00302769j 3.60577e-17-0.000967149j -1.56252e-16-0.00442862j 7.79727e-15+0.00126701j 4.29629e-16+0.00818475j -2.48446e-16-0.00209932j 2.80501e-16+0.00240399j 5.27801e-16+0.0034695j -1.054e-16-0.000353806j -6.50298e-17-0.00173181j -1.22459e-16-0.0036506j 1.4926e-16-0.000450249j -4.95909e-16-0.00512228j 2.32075e-14-0.00321451j -8.12724e-16-0.00224453j 7.99581e-17-0.00223919j 3.40823e-16+0.011472j 1.43364e-16+0.000862175j -1.60287e-15-0.00263263j 1.05562e-16+0.00500583j -2.18831e-16+0.000275359j 1.55625e-16-0.00695874j -3.90477e-16-0.00303995j -2.52202e-16-0.000468694j -6.03047e-17+0.000598622j -5.07537e-16-0.00399305j -5.73262e-16-0.00552828j 1.13906e-16+0.00230486j -5.51949e-16-0.00575738j 3.04545e-15+0.00204764j 3.48787e-16+0.00469819j -1.51192e-16-5.22533e-05j -5.17451e-16-0.00336175j -2.57877e-18-0.00567717j -1.69516e-15-0.00160885j -9.81676e-16-0.0086787j -1.01206e-16-0.00256754j -5.0794e-16-0.001067j -1.35403e-14+0.0030406j 4.80647e-16+0.00877671j 1.08476e-14-0.00592913j 8.12784e-16-0.0011023j 4.53199e-17+0.00087279j 1.33739e-16-0.000879508j 1.82955e-16-0.00595961j 3.46397e-16-0.00566582j -2.05952e-16+0.00199906j -4.93847e-16-0.00439994j 4.42318e-16-0.00383243j -1.3255e-16-0.00390908j -1.9547e-17-0.000436166j 8.27667e-17+0.0016252j -7.35471e-17+0.000357871j -5.77033e-17-0.00215078j 1.18855e-16+0.0017588j -4.41053e-16-0.0080935j 2.18352e-16+0.00567519j -1.79663e-16-0.00295731j -4.19261e-17-0.000487003j -1.15096e-16-0.0025431j 4.61411e-17+0.000411455j -2.46793e-16-0.00443421j -3.09527e-16-0.007045j -3.85508e-17-0.00210437j 4.91653e-17+0.00197704j 1.06847e-16+0.00330849j 6.68294e-17+0.00117557j 5.45141e-16+0.000225545j 4.14378e-16+0.00732524j -4.17377e-17-0.00222003j -1.23388e-16-0.00277012j -6.55429e-17-0.00210182j 9.91622e-17+0.00222693j 
1.27045e-17+0.000440079j 2.02556e-17+0.00185657j 1.1624e-17+0.000290804j -5.25908e-18+0.00139514j 7.69557e-18+0.000337166j -2.622e-17+0.000105361j -3.63789e-18+0.000129165j -5.51508e-17-0.000582702j -1.11621e-17+0.000380754j 2.58395e-17-0.000254656j -2.52749e-18-0.000133949j 6.35308e-18-4.58194e-05j 3.11281e-16-0.000219174j 6.49141e-16-0.000220597j -2.77364e-17+0.000135014j -3.14882e-19+0.000115202j 1.30564e-16-0.000157342j -3.02927e-17+0.000172152j 8.4638e-19-0.000150794j 4.11943e-17+0.000199628j -1.62174e-17-0.000222118j 3.12486e-18+0.000376516j -3.67603e-16+0.000199683j -6.85632e-17+0.000895237j -9.23345e-17-0.0014592j 2.5812e-17+0.00104053j -5.29465e-18-0.000449008j -9.68024e-18-0.00134747j 1.89226e-17+0.00121266j -1.20312e-17-0.00213309j -3.83289e-18-0.00139836j 1.4471e-18+0.000638472j 1.6538e-18+0.000907407j 9.20732e-18+0.000653992j 2.86209e-17-0.000267306j 1.89954e-17-0.00164375j -4.57926e-17-0.00134852j 1.87729e-17-0.000776877j -1.53556e-15-0.000211168j -2.57023e-17+3.03062e-05j -3.31716e-16-0.000471293j 1.57062e-17-0.000397413j 1.70217e-16+0.000138068j -8.64947e-18+0.00122472j 5.20781e-17+0.00106665j 4.09542e-17+0.000711406j -5.87261e-17+1.50729e-05j 4.28183e-17+0.0012149j -6.34941e-17+0.000524611j -1.76557e-18+0.00124224j -1.4319e-17+0.00152797j 9.54971e-18+0.00104287j -3.29311e-17-0.000529672j 1.01537e-16-0.000778446j 7.93381e-17+0.00188854j -1.98278e-17+0.000655824j 4.50648e-17+0.00128449j -3.46438e-17-5.07281e-05j 5.63008e-17+0.00133966j 3.50823e-17+0.000724412j -2.43827e-17-0.00162368j -3.22291e-17-0.00145573j 1.0437e-17+0.000932268j 1.96987e-17+0.000570483j -5.99388e-17-0.00136846j 1.43888e-17+0.000530738j -9.22487e-16-0.000157249j -7.07104e-17-0.00298886j 5.95177e-17-0.000291712j 5.98304e-17-0.000923651j 2.96399e-16+0.00207025j -1.17768e-16-0.00177061j -6.86983e-18+0.000124734j 2.03949e-18-0.00150021j -1.90163e-17+0.000554085j 6.72868e-17+0.00241967j -9.11955e-15+0.00124169j 2.90125e-16+0.000483157j -3.49736e-17+0.00104601j 1.7381e-17-0.00145819j -9.41209e-18+5.60296e-05j 2.12124e-16+0.000288148j 2.24278e-16-0.00020882j -1.56841e-16-0.00057662j -1.33829e-16+0.00190928j 1.60761e-16+0.00051551j 2.29261e-16+0.000302864j 3.82768e-17-0.00157403j 1.16947e-16+0.00162098j 3.75802e-16+0.00201448j 1.55484e-16-0.00232636j 1.774e-16+0.00325013j -2.00997e-15-0.00162093j -2.22331e-16-0.00142983j -3.38582e-17+0.000317595j 2.04988e-16+0.000699216j -1.18433e-16+0.000103178j 4.61459e-17-0.0011937j -1.95951e-16+0.000254572j -1.85206e-16+0.00103763j -5.97899e-17+0.000147065j -4.36421e-16+0.000100979j 4.32524e-17-0.000315421j -4.03397e-15+0.00214974j -3.70296e-16+0.000483383j -6.57817e-17+0.0013419j 1.28541e-16-0.000916722j -6.88477e-17+0.00315915j -1.74706e-16+0.000982902j 6.95898e-17-0.000681216j -1.41278e-16+1.52857e-05j -6.092e-17+0.000608541j 4.21152e-17+0.00104461j 1.21487e-17-0.000340209j 6.93884e-17+0.0022709j 3.85883e-17+0.00165695j -2.97331e-17-0.000429178j -1.58329e-16-0.00186176j 1.57842e-17+0.00154592j 2.89139e-17+0.000328576j 3.46774e-17+0.00166384j 5.1715e-18-9.68571e-05j -3.73224e-17-0.000928751j -4.71521e-17-0.00188156j 3.48648e-17+0.00187968j 7.73601e-18+0.000982676j -5.94969e-17+0.0018568j 4.22103e-17+0.00171011j 4.27776e-17+0.00151646j -9.16897e-18-0.000577712j 1.8828e-16+0.000578689j -1.67996e-18-0.00185636j -7.45957e-17-0.00275715j -1.43983e-18+0.00017255j -7.46476e-17-0.00201693j -2.77851e-18-0.000204126j 
