-2.21746e-15+0.00169203j -8.10331e-17-0.0711311j -1.03633e-17-0.0091305j 6.71205e-17-0.0146535j 7.62968e-15+0.0105655j -6.36665e-16+0.00592726j 3.66258e-15-0.0093905j -5.15376e-16+0.00291571j -6.65625e-16+0.00244075j -1.36441e-16+0.0197974j -1.98842e-15+0.019465j 1.16485e-15-0.00600188j 3.07249e-15+0.0137835j 3.86092e-17-0.0180796j 6.81099e-17-0.0827483j 1.37645e-16+0.00631363j -4.14238e-16+0.000958681j -2.04467e-16-0.00868851j -1.05646e-16-0.018659j 4.77626e-16-0.000101604j 1.48586e-16-0.022458j -6.49545e-16+0.0339463j -1.44849e-15+0.0017969j 1.83362e-16+0.00526493j 3.84005e-15-0.0117365j 7.04094e-16-0.0133675j 9.4214e-17-0.0238495j -3.0775e-16+0.0231322j 1.84288e-16-0.0804809j -4.30197e-16+0.0271697j -1.33707e-15+0.0282336j 7.22583e-15-0.0360864j 6.94109e-16+0.0280184j 4.83357e-16-0.0388767j -5.27756e-16-0.00378984j 1.32574e-15-0.0430244j -1.20077e-16+0.0160423j -8.64199e-16-0.0686435j -7.05993e-17+0.0113393j 3.2316e-15+0.0498974j 3.89457e-15-0.00242195j -7.16573e-15-0.026164j -2.9167e-15+0.0343513j -1.8194e-16+0.00256114j 2.19787e-16-0.00966525j -2.57417e-15-0.0176451j 9.02668e-16+0.00650386j 3.31338e-15-0.0380311j 3.54396e-15-0.00799705j -4.44737e-15+0.00584199j -1.11691e-15+0.0025687j 1.35576e-15-0.0416622j -5.20124e-15+0.0143842j -3.92981e-14+0.0237214j 2.51148e-15-0.00331085j 3.38791e-15-0.0260424j 3.988e-15-0.00144809j 1.76606e-15-0.0159489j -1.72664e-15-0.00597862j 3.81406e-15+0.0105389j -6.84086e-16-0.000118574j -5.36534e-16-0.00304626j -1.8654e-16-0.0138154j 1.34408e-15-0.0141687j -1.42473e-15-0.0252646j 2.70313e-16+0.0338642j -3.80482e-15+0.0510099j 4.99806e-15+0.00192009j 1.42657e-15+0.0395918j -5.23577e-17-0.0217906j -5.43955e-15-0.112864j -6.80245e-16-0.0706255j 1.59497e-15-0.00748253j -1.83729e-14-0.120172j -1.45046e-15+0.0873631j 8.37988e-15+0.140511j -5.12197e-16-0.0498717j 2.33558e-15-0.0626714j -2.65005e-15-0.0701655j -2.1245e-15+0.128781j -8.71717e-15-0.135634j 3.83869e-15-0.116307j -1.04284e-14+0.103613j -1.57788e-15-0.0654774j 2.58903e-15-0.234751j -7.77655e-15-0.101261j -2.38713e-14-0.0791454j 4.35551e-15-0.0505071j -7.00031e-15-0.0788932j -2.57803e-15+0.26539j 4.34502e-15+0.0350518j -3.14127e-15-0.0135999j -3.04999e-15-0.0209904j -8.38064e-16+0.146846j 5.49572e-16-0.0263426j -1.15982e-14+0.0918637j 2.62456e-14-0.0589727j -1.3363e-16+0.111635j -1.01829e-15-0.0235839j 4.95342e-14+0.0503664j -1.28478e-15+0.00870154j -7.62873e-15-0.0484566j -2.91236e-15-0.0283554j -8.85075e-15-0.231367j -5.29552e-15-0.118541j -3.23084e-16+0.0241426j 9.19272e-15+0.0243878j -1.12018e-14+0.113472j -7.33556e-15-0.038742j 1.25179e-14+0.00944154j 8.4992e-15+0.0299397j 2.64999e-14-0.125544j -6.01532e-15-0.119603j 1.15998e-15+0.0172537j 1.93305e-14+0.0630939j -4.63827e-15+0.052836j -6.22824e-14+0.0745991j 5.95986e-17-0.017544j -1.28676e-14+0.0953285j 2.21144e-14-0.177082j 1.59304e-14+0.0614015j -2.50013e-15-0.082884j -2.8817e-15-0.0919178j 6.5208e-15-0.0296852j -6.14416e-15+0.0731761j -2.07037e-15-0.106163j -2.74258e-15-0.112763j 1.01782e-15+0.110521j 1.46864e-14-0.107738j 8.23147e-15-0.0504767j 3.74656e-15+0.0152911j -3.61608e-16-0.138683j -1.47951e-14-0.00717923j -3.06473e-15+0.0761079j 9.27733e-16-0.143304j -4.41413e-15+0.0957885j -5.65163e-16+0.126724j -2.7103e-15+0.106968j 5.03094e-16-0.00099327j -8.61345e-16+0.00860373j -6.05501e-16-0.0578798j 5.40842e-16-0.206961j 1.73917e-15-0.0168733j -3.75609e-14-0.0949264j -4.89619e-15-0.300307j 1.38395e-15+0.00227339j -2.86737e-16-0.0444988j -1.97867e-16+0.062445j -1.43351e-16-0.0805826j 4.53904e-15-0.162519j -6.91576e-16+0.187535j -9.11773e-17+0.0617936j -1.90114e-16-0.0165338j -8.08917e-17+0.0693215j -6.9207e-17+0.0363667j 3.41881e-17-0.0395101j -7.56652e-17+0.169883j 2.28208e-16-0.0599657j -2.82626e-18+0.0800025j -1.8015e-16-0.0376777j 
5.76882e-14-0.0419683j 1.65681e-17-0.0343467j -4.49089e-16+0.02548j 9.15777e-17-0.00765004j 3.43249e-15+0.00476182j -5.5568e-16-0.000691216j 1.45474e-15-0.0019919j 3.4753e-16+0.0134021j -3.60071e-16-0.0070429j 7.90211e-17+0.0030539j -1.56528e-15+0.0215565j 1.41094e-15+0.0129234j 6.13996e-15+0.0201782j -7.96623e-17+0.0313441j 1.16232e-16-0.0528246j 1.47968e-17-0.0200439j -1.95328e-16-0.0230678j -1.82406e-16+0.0200314j -4.29623e-17+0.0023878j 2.06175e-17+0.00706287j -1.33928e-16-0.000884553j 2.23756e-16+0.0117304j -1.87105e-15-0.00839314j -2.81175e-16+0.00500664j 7.15318e-15-0.0241058j 1.30537e-15-0.0179716j 3.00191e-16-0.0465859j -2.15896e-16-0.00647892j 1.36718e-16-0.0589607j -1.18078e-15+0.0459209j 1.43445e-15+0.000983961j -4.66394e-15+0.0280735j -5.88674e-16-0.0279991j 1.91073e-16-0.00689891j -5.08159e-16+0.00751011j -6.79788e-16+0.0129177j -6.48943e-16+0.0419599j -1.61467e-16-0.0328953j -1.68986e-17-0.0200657j 1.80335e-15+0.0247677j 1.90087e-15+0.0116411j -3.27968e-15-0.00508188j -2.11241e-15+0.0256542j 4.54214e-16+0.013166j 4.19063e-16+0.0178061j -3.06804e-15+0.00178847j 1.62133e-15+0.0263704j 2.80434e-15-0.020322j 4.37971e-16+0.00349123j -2.43264e-15-0.000185742j -2.07887e-16+0.00991558j 1.01725e-16-0.0190697j -5.45117e-15+0.0116495j -5.42304e-14+0.0298456j 3.41974e-15-0.0330655j 4.17595e-15-0.017458j 8.74669e-15-0.0116986j 2.14528e-15-0.0193522j -2.49391e-15-0.000456555j 3.52298e-15+0.0179209j -8.50791e-17-0.0190941j 6.02677e-17-0.015611j 4.15839e-16+0.0262305j -5.25282e-16+0.0267649j 1.03753e-15+0.0280972j 7.31683e-16+0.00673487j -1.44607e-15+0.016299j 2.38818e-15-0.0208707j 7.2115e-16-0.053185j 8.31572e-16-0.0344852j -2.31234e-15-0.0702379j -2.46611e-16-0.0587682j 1.21093e-16-0.0400167j 4.23111e-15+0.0222615j 2.81959e-16+0.044912j 5.46007e-15+0.104574j 5.73118e-16-0.0235384j 5.97499e-16-0.117974j 4.28946e-16-0.0237809j -8.92519e-16-0.104224j -6.51084e-15-0.105725j 1.49792e-15-0.134257j -4.32324e-15+0.0219325j -1.17116e-15+0.118538j 1.37681e-16-0.040336j -2.96761e-15+0.122594j -9.83244e-15-0.106703j 1.47256e-15-0.0834178j 9.44737e-16-0.053625j -1.1469e-15-0.0919786j 7.95667e-16-0.218191j -6.57754e-15-0.138271j -1.66836e-14-0.0540997j 1.55031e-15+0.023379j -6.62016e-16+0.100798j 8.92353e-15-0.216375j -2.15052e-14-0.0166343j 1.42295e-15-0.145629j 1.57925e-15-0.20667j 8.40005e-14+0.0843399j -5.31175e-15-0.00552905j -3.03507e-14-0.0779536j -5.93513e-15+0.0489904j 7.13919e-15+0.18547j 1.54529e-15+0.066241j -2.69456e-15+0.0787694j 1.43565e-15+0.0966625j 7.04001e-15-0.1625j 5.72655e-15+0.121533j -5.08341e-15-0.00314761j -5.15469e-15+0.0322321j -1.23351e-14+0.0594178j 7.85879e-16-0.0980118j -1.22704e-15+0.18563j 4.31789e-15-0.04786j 5.3038e-15+0.00242629j -5.30538e-14+0.0565716j -5.18013e-15+0.0832986j -8.20486e-15-0.0381674j 5.73348e-15-0.130338j 2.05401e-15+0.0769763j 4.12715e-15+0.0520599j -1.19775e-14+0.239549j 2.63434e-14+0.165598j 1.2658e-14-0.0948815j 1.80191e-15+0.0877298j -1.39103e-15+0.0513919j 4.71859e-16-0.0193389j 8.74461e-15-0.0873268j -2.02175e-15+0.0993247j -3.46551e-15-0.248352j -1.84008e-15+0.119902j -3.84479e-15-0.0690493j -3.48785e-16+0.0862633j -4.79514e-15+0.104539j -3.30314e-15+0.0624567j -5.30679e-16-0.0203823j -5.3624e-16+0.0143601j 5.17934e-15+0.0723869j 1.41437e-14-0.1732j 1.32746e-15-0.105158j -1.11442e-15+0.118769j -7.031e-15+0.124058j -4.34753e-14-0.129028j -3.47558e-15-0.0744846j 4.33569e-16+0.0714928j 1.29003e-16-0.0251898j 1.97411e-17+0.0832225j -2.5004e-16-0.162424j 3.67976e-15-0.120188j 1.37078e-15-0.0192545j -3.3832e-16+0.11537j 2.49922e-17-0.0132296j -2.66375e-17-0.0474916j -6.82812e-17+0.075913j 1.37413e-17+0.0571739j -2.03744e-17+0.126903j -1.07129e-16+0.0320239j 5.21019e-18+0.0770749j 6.92997e-17+0.013056j 
3.36205e-14-0.0245054j 4.41796e-17+0.000468637j -9.08314e-17+0.00652062j 1.2258e-16+0.0169393j 3.44813e-15+0.0055751j 6.97326e-17+0.003884j 3.11582e-16-0.00104094j 2.22779e-16+0.00193208j -6.0877e-16+0.00290875j 9.97755e-18+0.0136452j -3.78301e-16+0.0102283j 1.09193e-16+0.0189402j 6.03933e-16-0.000945111j -6.55503e-17+0.031259j 3.69234e-17-0.00438738j 7.10137e-17-0.0119293j -2.40289e-16-0.0106262j -9.23936e-17+0.0169479j 5.59918e-17+0.00255096j -2.27375e-16+0.0102327j -1.24411e-17+0.00419819j 1.59915e-16+0.00225532j -9.00931e-16-0.00784829j -1.12408e-15-0.00611525j 8.87492e-15-0.035275j 1.45608e-15-0.00166188j 1.56531e-16-0.0149104j -8.72883e-18-0.0098323j 3.73823e-17-0.0339635j -1.36652e-15+0.0442786j 1.48627e-15-0.0187437j -5.37695e-15+0.027923j -7.81213e-16-0.0408281j -6.65736e-18+0.00480513j -2.49951e-16-0.00336121j -1.08592e-15+0.0140402j -4.98435e-16+0.0457244j -1.21472e-16+0.00220434j -2.00644e-17-0.0043159j 9.55753e-16+0.00987641j 6.22674e-16+0.0103847j -1.64612e-15-0.000214609j -1.04405e-15+0.0109357j 5.17221e-17+0.010006j 6.01045e-16+0.014896j -1.25597e-15+0.00703216j 7.09687e-16+0.0190725j 1.26817e-15-0.00829357j -4.71326e-16+0.0049671j -2.03066e-16-0.00092357j 3.78372e-16+0.00908607j -3.86577e-16+0.0012165j -2.90711e-15+0.00550476j -2.9296e-14+0.0148886j 1.63298e-15-0.0367757j 2.19856e-15-0.00119772j 5.07049e-15-0.0106639j 1.49499e-15-0.0139433j -2.10138e-15-0.0109145j 3.28055e-15+0.0095047j 9.27194e-16-0.00260519j -9.07036e-16+0.00336271j -9.98249e-17+0.0117159j -4.89618e-16+0.0184088j 1.79622e-15+0.0265753j 9.66623e-16+0.000542093j 6.26876e-16+0.00422129j -5.0161e-16-0.00702842j 1.02956e-15-0.0670189j -1.00469e-16+0.00793387j -4.16747e-16-0.0269119j -1.35347e-16-0.0283232j 2.96566e-16-0.0276051j 9.87016e-15+0.0596605j 5.23171e-16+0.0122266j 7.58237e-15+0.119287j 7.81115e-16+0.0293421j 1.04464e-15+0.0822794j -2.31751e-15-0.0451818j -6.07846e-16-0.0326434j -3.89261e-15-0.0607527j 1.57286e-15-0.0949563j -4.96251e-15+0.0290894j -2.15031e-15+0.0975222j -4.53893e-16+0.0144874j -6.33939e-15+0.123601j -1.80994e-14-0.0879568j 3.17916e-15+0.253379j -3.55723e-15-0.0822718j -1.04538e-16+0.0101175j 3.9582e-16-0.0411896j -6.03284e-15-0.0538909j -2.7664e-14-0.153582j -2.19084e-15-0.0737003j 1.43606e-14-0.184043j 1.42726e-14-0.0618404j -1.85271e-14+0.0663551j -2.91392e-15+0.113541j 1.84972e-15+0.22663j 3.8941e-14+0.0306513j -2.85075e-15+0.0381465j -2.56715e-14-0.0970996j -4.85775e-16+0.0239179j 7.31136e-15+0.0954271j 6.97417e-15-0.0202237j -2.12637e-15-0.327796j -8.34252e-15-0.151625j 5.58991e-15+0.0857497j 5.75902e-15-0.120337j -1.01788e-14-0.0166293j 1.15427e-15+0.0985059j 8.30504e-15-0.0690679j -1.72162e-15+0.0249502j 7.61735e-15-0.0462846j 7.47785e-15+0.0998154j -2.61323e-15-0.0387598j 1.0387e-13-0.13597j 1.49499e-14-0.105615j 3.33746e-15+0.00127214j 2.37834e-15-0.0682488j 7.07306e-16+0.0019558j 4.09236e-15-0.205254j -1.58171e-14-0.177923j 3.63554e-14+0.0349862j 1.84985e-14-0.0629679j 2.28889e-15-0.122968j -1.53357e-15+0.229198j -3.40763e-16-0.164441j -3.19501e-15+0.0182962j -6.93208e-15+0.0712783j -6.46221e-15-0.0497381j -8.2058e-16-0.174093j 3.97854e-15+0.0885207j 1.28837e-15-0.181972j -4.93873e-15+0.0213958j -2.93078e-15+0.119103j -9.23754e-16-0.0857854j -4.1039e-16-0.204975j 1.01502e-15-0.0742816j 3.74685e-15-0.0102571j 1.02039e-15-0.0404816j -1.06467e-15+0.0176446j -7.57489e-15+0.181022j -3.89064e-14-0.123542j -2.75196e-15+0.0247454j 1.08001e-16+0.124482j 1.12225e-15-0.0839175j 8.18611e-16-0.0897668j -7.73142e-17-0.0185158j 4.82465e-15-0.125991j 2.2081e-15-0.0607484j -4.09176e-16+0.0517577j -2.46471e-17+0.0339944j 4.48709e-18-0.0616705j -3.20716e-17+0.097553j 3.40427e-17+0.0505519j 2.94275e-18+0.0392721j -5.47681e-17+0.0507106j -2.81313e-17+0.0388735j 9.04043e-17+0.0301042j 
-1.44375e-15+0.00104697j 4.23739e-18+0.00592518j 1.06861e-17-4.72087e-05j -7.50091e-18+0.00120098j -6.35924e-16-0.000882768j 5.98381e-17-0.00040743j -2.97752e-16+0.000716936j 2.58393e-17-0.000565703j 5.83603e-17+9.1335e-06j 8.26802e-18-0.00150476j 1.81987e-16-0.00196602j -1.20921e-16+4.02719e-05j -3.81747e-16-0.00150579j -3.35673e-18+0.000376385j -8.18943e-18+0.00724512j -8.6055e-18+0.000112472j 3.64858e-17+0.000567553j 1.77253e-17+4.48383e-05j 7.44364e-18+0.00124633j -3.41909e-17-0.000201766j -7.85851e-18+0.00159763j 4.02848e-17-0.00270896j 1.54318e-16+0.000112696j -3.24759e-18-0.00049146j -4.78183e-16+0.00154098j -8.67213e-17+0.00142323j -1.28884e-17+0.00294997j 2.89365e-17-0.00143777j -1.65172e-17+0.0073097j 6.28074e-17-0.00322717j 5.42034e-17-0.00197719j -3.77688e-16+0.00173934j -2.85748e-17-0.00114594j -4.0451e-17+0.00291341j 5.05068e-17+7.44696e-05j -7.59693e-17+0.00265991j 2.47764e-17-0.00234064j 6.45328e-17+0.00570768j 7.3718e-18-0.000256936j -2.77014e-16-0.00419549j -3.27177e-16-0.000160223j 5.94744e-16+0.00197953j 2.63748e-16-0.00312556j -1.0779e-19-0.000551174j -2.94991e-17+0.000177075j 2.64652e-16+0.00118151j -1.09627e-16-0.00119879j -3.11092e-16+0.00323772j -2.61035e-16+0.000460543j 3.78806e-16-0.00040489j 8.2931e-17-0.00046341j -9.80759e-17+0.00344064j 5.17375e-16-0.00133482j 4.27087e-15-0.00249597j -2.69298e-16+0.00118839j -3.54335e-16+0.00230194j -5.23352e-16+0.00043509j -1.84049e-16+0.00166731j 1.92037e-16+0.000456128j -3.69957e-16-0.00123878j 4.98624e-17+0.000521239j 3.90486e-17+0.000622638j -1.15575e-19+0.000252262j -8.21969e-17+0.000249092j 6.60959e-17+0.000978783j -3.93824e-17-0.00256685j 3.0657e-16-0.0040371j -4.13186e-16+0.000433943j -1.16585e-16-0.00123794j -1.67947e-17+0.00243589j 4.45179e-16+0.00987716j 5.54327e-17+0.00659829j -1.13935e-16+0.00164815j 1.15508e-15+0.00775436j 9.46711e-17-0.00737632j -7.5162e-16-0.0129298j 1.86738e-17+0.00407972j -1.77047e-16+0.00738202j 1.78352e-16+0.00567093j 1.87838e-16-0.0062387j 7.96229e-16+0.0124953j -3.10148e-16+0.0119624j 8.63625e-16-0.00794584j 1.35915e-16+0.00126218j -1.93315e-16+0.0175871j 6.27378e-16+0.00362234j 1.98461e-15+0.00859639j -3.48192e-16+0.00525159j 4.75323e-16+0.00715613j 2.31245e-16-0.0162809j -3.1159e-16+0.00341401j 4.17451e-16+0.00474519j 7.17836e-16+0.00323559j 2.7337e-17-0.0108182j -5.99213e-17-0.000440919j 5.69739e-16-0.000595515j -1.24113e-15+0.00446093j -6.54209e-18-0.00423277j 4.01733e-17+0.00668528j -5.80779e-15-0.00585491j 2.38589e-16-0.000545399j 1.40027e-15+0.00568831j 3.59386e-16+0.000646836j 3.95601e-16+0.0111794j 3.07467e-16+0.00663611j 9.3056e-17-0.00311564j -6.7498e-16-0.00397365j 6.07761e-16-0.00385631j 3.42105e-16-0.000250141j -7.25464e-16-0.000547309j -4.64827e-16-0.00317098j -1.56737e-15+0.00741227j 4.07953e-16+0.0109828j -7.72097e-17-0.00605375j -1.48596e-15-0.0033817j 1.93494e-16-0.003708j 5.58337e-15-0.00647943j 9.54339e-17-0.000758501j 1.12517e-15-0.00570693j -1.71546e-15+0.0160862j -1.18129e-15-0.00637747j 4.96653e-17+0.00488342j 5.32531e-16+0.000480398j -1.24783e-15-0.00238158j 6.80136e-17-0.00250514j 8.17e-17+0.00540555j 2.25579e-16+0.00610648j -7.77579e-17-0.0069346j -1.25978e-15+0.00987638j -5.21001e-16+0.00076998j -1.40809e-16+0.00562608j 6.05356e-17+0.00694839j 1.14153e-15+0.00215769j 2.19395e-16-0.00727956j 5.84236e-17+0.00727719j 4.05625e-16-0.00865797j 6.28303e-17-0.00821192j 2.09257e-16-0.00749586j -1.80607e-16-0.00169992j -3.10585e-16+0.00401816j 9.6987e-18+0.00695812j -2.41474e-17+0.0113933j 7.13647e-17-0.00248321j 3.88739e-15+0.0103758j 4.34383e-16+0.0230938j -1.13613e-16-0.00231838j 1.37627e-17+0.00397969j 8.48502e-18-0.00642691j 2.4336e-17+0.0100347j -4.27509e-16+0.0149098j 1.75855e-17-0.0125797j 1.13688e-17-0.00752876j 1.30759e-17+0.00144645j 1.26776e-17-0.00349568j 3.60662e-18-0.00478292j -8.44778e-18+0.00116031j 5.17475e-18-0.0154275j -1.7936e-17+0.00327011j -1.32255e-18-0.0077676j 8.12668e-18+0.00224611j 
-2.99964e-15+0.00217557j 2.63105e-18+0.000903148j 2.81277e-17-0.00124389j -3.9725e-18-6.65787e-05j -1.44383e-16-0.000212635j 1.63226e-17+9.32713e-06j -3.76786e-17+3.07082e-05j -1.93674e-17-0.000572173j 1.81417e-17+0.0002658j -6.87031e-18-0.000204827j 5.90033e-17-0.000927249j -4.75396e-17-0.00089796j -2.4231e-16-0.000728176j 1.63941e-17-0.00196297j -2.76388e-18+0.00167145j -7.02763e-18+0.00108376j 3.07908e-18+0.0011493j 1.45012e-17-0.00118338j 4.09062e-18-0.000281047j 8.45574e-18-0.000465128j 1.08868e-17-0.000199149j -2.00917e-17-0.000276239j 7.99275e-17+0.000494378j 3.1664e-17-7.03132e-05j -4.22014e-16+0.00150326j -7.53372e-17+0.000681552j -2.16889e-17+0.00202136j 9.00509e-19+0.000605597j -5.60452e-18+0.00243165j 7.62252e-17-0.00245126j -9.99995e-17+0.000476981j 3.51825e-16-0.00190509j 2.9699e-17+0.00205391j 1.19662e-18-7.91442e-05j 2.38332e-17-0.000288012j 6.7465e-17-0.00109297j 4.30724e-17-0.00239175j 6.94152e-18+0.000832283j -6.40642e-18+0.000997016j -7.0041e-17-0.000829487j -5.7423e-17-0.00067694j 1.14722e-16+2.18047e-05j 8.42985e-17-0.000999867j -1.82723e-17-0.000697565j -1.93793e-17-0.0010636j 1.33971e-16-0.000321982j -6.72437e-17-0.00137101j -1.12041e-16+0.000705392j 1.81943e-17-0.000287612j 7.11244e-17+6.64784e-05j -3.63162e-18-0.000546056j 1.51884e-17+0.00046957j 2.38026e-16-0.000471939j 2.46659e-15-0.00131979j -1.60005e-16+0.00196648j -1.85542e-16+0.000557976j -4.2334e-16+0.000655115j -1.03568e-16+0.000922015j 1.26873e-16+0.000153945j -1.706e-16-0.000829348j -2.13382e-17+0.000842815j 5.34707e-18+0.00057686j -8.12568e-18-0.00139562j 4.95661e-17-0.00153063j -7.15886e-17-0.00180334j -4.9022e-17-3.91652e-05j 1.68596e-17-0.000373073j -6.02127e-17+0.00100519j -5.84339e-17+0.00362684j -3.75975e-17+0.00115381j 6.60702e-17+0.00254761j 5.338e-18+0.00240431j -7.10383e-18+0.0020763j -4.47692e-16-0.00280906j -3.58739e-17-0.00143399j -2.87706e-16-0.00529961j -3.63319e-17+0.000133758j -3.8737e-17+0.00312974j 5.80911e-18+0.0012172j -1.7212e-17+0.00586717j 2.69443e-16+0.00442251j -7.41035e-17+0.0063252j 1.72764e-16-0.000626136j 1.15697e-16-0.00706201j 5.40163e-17-0.000294659j 2.21947e-16-0.00792714j 5.18044e-16+0.00533123j -8.37978e-17-0.00104027j -3.4579e-17+0.00301338j -3.8375e-17+0.00566849j -6.67328e-17+0.0100898j 3.19586e-16+0.00658387j 1.11746e-15+0.00463619j -5.85329e-17+0.00132403j -1.8165e-16-0.00140033j -7.64844e-16+0.010776j 1.41076e-15-0.000831743j -6.34708e-17+0.00507439j -1.41301e-16+0.00476949j -3.7823e-15-0.00366606j 2.58467e-16-0.00033002j 1.62505e-15+0.00450415j 2.52693e-16-0.00265906j -3.97004e-16-0.0110706j -1.82603e-16-0.00332912j 1.4895e-16+0.00226154j 1.58754e-16-0.00138163j -5.26473e-16+0.0062523j -3.57784e-16-0.00340907j 4.70707e-16+0.000475568j 2.66072e-16-0.00274741j 6.12582e-16-0.00229257j -5.03656e-17+0.00281029j -2.58074e-17-0.0068972j -1.79303e-16+0.000837452j -2.24268e-16+0.000928594j 5.03165e-17+0.000416748j -8.58042e-18-0.00188935j 1.67399e-16+0.00229006j -1.16159e-16+0.00526933j 2.81246e-17-0.00280354j -2.3862e-16+0.000571329j 8.07989e-16-0.00780915j -1.60809e-15-0.00774188j -9.18266e-16+0.00555937j -9.29194e-17-0.00245018j 1.03096e-16-0.00676123j -3.64654e-17+0.00433612j -2.05614e-16+0.00255981j 2.949e-16-0.00571321j 2.16353e-16+0.0113481j 1.35396e-16-0.00320186j -2.63888e-17+0.00138838j -2.86727e-17-6.1603e-05j 3.403e-16-0.00580377j 1.55361e-16-0.00386312j 2.83346e-18+0.00320827j -1.35508e-17+0.00356214j -2.15357e-16-0.00182319j -7.04042e-16+0.00749739j -9.27707e-17+0.0046448j 1.34036e-16-0.00681316j 4.70679e-16-0.00830344j 2.16545e-15+0.00673479j 1.91605e-16+0.00048087j 1.09704e-17-0.00502704j -2.6745e-17+0.0021039j -1.02645e-17-0.00155076j -1.38578e-17+0.00651681j -2.03248e-16+0.00590079j -1.39128e-16+0.00320255j 3.81362e-17-0.00522925j -1.09155e-18-0.000126764j -2.52632e-17+0.00352159j 1.75338e-17-0.00451606j 2.13956e-17-0.00352299j 1.07026e-18-0.00470279j 2.71e-17-0.00262305j 5.38073e-18-0.00327568j 5.10872e-18-0.00132288j 
