0.544085+1.09749j 1.58219+0.0684772j -0.556294+0.845242j -0.938138+1.9963j 1.43873-0.214628j -1.31643+2.01018j 1.03921-0.583829j -1.09603-2.00335j 0.14493-0.133853j -2.11613+0.405766j 0.594579+1.31122j -0.602792+0.22972j -0.331992-0.16718j 0.17626+2.08842j 1.2366+0.16945j -0.699773-0.927051j -1.85958+0.739682j -0.572199+0.574944j 0.373893+0.705435j -0.916472+1.69813j 0.388193+1.48912j -0.797691+0.383552j -0.612175-0.786814j 1.25905+0.128311j -2.36224+0.0844653j 1.29902-0.0882964j 0.723535+0.0180074j 0.346384-0.919638j -0.212533+0.441977j -1.40061+0.278622j -0.144206-1.66982j 0.293462-1.69414j 0.71606+0.806126j -0.94208-0.792851j -0.455357-1.29006j -0.413655+0.132609j 1.47295+0.0167078j -0.761413+1.11587j -1.30913+0.922904j 0.918958+0.751378j -0.762185+0.0521043j 1.33219-0.705732j 0.234429+0.626995j -0.398437+2.11101j 0.178998-0.65012j 0.946399-0.296107j 0.00548946-0.0724209j 1.40891-1.00737j 1.03514-1.29506j -0.00226457-2.73185j -1.31075-0.0188571j 0.218562-0.191543j 1.65061+0.397371j -1.11171-0.207202j -0.445928-0.958355j 2.07143+0.797781j 0.940088-0.711834j -0.877754-0.155309j -0.425858+0.0107699j -1.61284-0.106595j -2.78055+0.806519j -0.452907+1.0396j -1.20521-0.10326j 0.788395+0.395236j 0.574595-1.41661j -0.00395763+1.12487j 0.387764-1.31641j 0.0731949-0.211992j -0.167261-0.83969j 0.266022-0.471007j -0.412633-1.90262j -1.19531-2.01931j 0.265944+0.160876j 0.553967-0.98639j -0.665071-1.23655j 1.47854-0.831093j 0.368269-0.0598084j 0.897961-0.181648j 0.618607+0.004016j -0.190687+0.357361j 1.66044-0.488833j -1.69538+0.345766j 1.05242-0.702711j 0.453979+0.600303j 0.33814-0.667616j 0.128969-1.29603j -1.6081-0.0244655j 1.16566-0.495682j 0.107167+1.24782j 0.535103-0.305631j 0.814923+0.455036j 0.624975+0.401792j -1.44941+1.31584j -0.234899-0.094468j 0.578391+0.259119j -0.363014-0.295855j -0.1332-1.01398j -0.033175+0.75141j 0.0673417-1.29549j 0.942293+0.698121j -0.71031+0.0432154j 0.882377+1.49136j 1.09329+1.81843j -0.859382+0.524701j -0.172213+0.187368j -1.29162+0.85033j 0.725115+0.585009j -0.570056-0.271128j -0.999338-0.11544j -0.114934-0.26748j -1.30991+0.552127j -1.71988+1.35333j 0.601226-0.0279418j 0.818036-0.881766j -0.132325+0.130462j 1.28583-0.299069j -0.124022+0.299576j 1.80293+1.75576j 0.490321+0.615473j -0.926801+0.97104j -0.847748-0.119286j 0.491693+0.266497j -0.297979-0.552051j 0.512913-0.116899j -0.539505-0.346442j -1.23482-0.222809j -0.283815-0.069352j 1.30912-0.326448j -0.412843-1.0483j 1.08281+0.93977j 1.41757+0.581304j 1.07255+1.55871j 0.686691+0.99833j -0.565933+0.0961778j -0.135793-0.0597915j 0.742308+0.106477j 1.75032-0.0159428j 0.192129-1.02047j -0.527729-0.340909j 0.0513916-0.415697j -2.03527-0.0879508j 1.47286+0.148385j 0.0571439+0.3681j 0.0213893-0.355271j -0.691385+1.09959j -0.138276+0.144873j 0.252574+0.612475j 0.433074-1.05531j 0.459737+0.278773j 0.0723122-0.434917j -0.626271+1.36231j -0.220517+0.525742j -0.16927+1.39527j 0.890396-0.638998j 0.718354-1.83433j -0.377589-0.797559j -0.298151-0.525262j 0.127319+0.472786j -0.00701323+0.708426j 1.04863+1.03807j 0.0377147+0.611323j -0.248862-0.675561j 0.645017+0.272863j -0.338835-1.02352j 0.566237-0.360037j -0.779914-0.707952j 0.790224+1.79217j -0.086978+0.184791j -1.41092-0.684464j 0.353106+1.24367j -0.331248+0.357551j -0.635829-1.07119j -0.926945+0.205216j -0.561681+0.678963j -0.138966+0.187889j 0.123076+0.343252j -0.818357+0.416196j 2.20444-0.251795j 0.146971+0.176418j -0.842031+0.345186j -0.124847+0.77751j 0.153351+0.598452j -1.28518+0.0845396j 0.0077682-0.411242j -0.00710166-0.0456522j 0.287831+0.0146202j -1.38372+0.406729j 0.179482+0.136978j -0.298112-0.351299j -1.02237-1.61609j -1.31961+0.323619j 0.214886-0.873788j -0.956051+0.0186765j -0.975921-0.124376j -0.15999+0.447589j 0.704704-0.797933j 0.717587-0.507358j -0.385037+0.958018j 0.130175-1.33832j -0.208488+0.57535j -0.412174+0.576195j -0.322171+1.22393j 0.196467-0.938673j -1.00151-0.721681j 1.62562+0.381105j -0.732889+1.25757j -0.0928513-0.953959j 0.218712-1.78131j -0.832854-0.808577j -1.173-0.0848091j 
0.801305-0.857921j 1.76584+0.0171947j -2.19875-1.73832j -0.740222-2.09645j 1.23194-0.174011j -0.397796-0.592647j -0.503917+1.1414j 0.272662-0.0864878j 1.20979+2.07086j -2.18217+0.52439j -0.352131-1.50337j -0.629626+0.151722j 0.601006+2.08234j 0.00528248+0.0295238j -1.00886-0.0186426j 0.200032+1.03025j 1.05536+0.935518j 1.75247-0.746558j 1.52063-1.13855j -0.406972-0.493222j 0.212028+1.18945j 0.943015+0.955801j 0.680441+1.56523j 0.415635+1.84788j -1.56786-1.36506j -0.181058+0.454778j 0.764535-1.03722j 0.96692-0.196912j -0.672075+0.0274805j 1.10966+1.04474j 1.13554-1.63606j 1.73672-0.464408j -0.637914-1.03421j -0.330811+1.15814j -0.606883+0.108352j -1.01594-1.12284j 0.392118+0.595959j 1.52639-0.0796652j 0.640575+0.163017j -0.246924-0.863473j 1.08896+0.570018j -1.56341-0.555112j 0.395774-1.76847j 0.92491-0.650231j -2.08568-0.130577j 0.952619+0.763846j -1.07178+1.16019j -1.44816+0.358028j -0.184362-1.33813j 0.0641677-1.04333j 0.822879-0.434567j 1.63208-0.914537j -0.816543+1.45168j 0.298755+0.128879j -1.72947+0.729353j 0.651002-0.83401j 0.667955+1.41826j -0.350619-2.36291j 0.127478-1.41723j -0.668697+0.548923j -0.609062-0.802296j -1.09581-0.205141j -1.06102-0.977246j 0.136933-0.913687j 1.28002-0.323828j -0.639594-1.15813j -1.6322+0.199401j 0.336969+0.106096j 2.14001-0.77699j 1.05656-1.06675j 0.839933-0.295679j -0.238326-0.860638j 0.00649514+1.42488j -1.45212-0.312489j 0.209908+0.545303j 0.59458+0.349508j -1.28735+0.890009j 1.8491+0.644999j 1.80309+0.638208j -0.527278-0.657642j -0.321771-0.0736789j 0.18127+0.318915j -1.34946-0.0256504j 0.225668+1.17745j -1.65904-0.246941j 0.105512-0.558148j 0.0172565+0.805473j -1.17386-0.175559j 0.49191-0.495068j -1.00766-0.242405j -0.57955-0.630317j 0.360752-1.79304j 1.46638-0.139879j -1.07383+0.358189j 1.51177+0.598106j 1.26526-0.0779691j -0.631286-0.218749j 0.95364+0.817709j -0.262447+1.15452j -0.411765-1.11314j 0.697975+1.31086j 0.5719-0.64029j -0.681894+0.835924j -0.761559+0.812365j 0.963067-0.253319j -0.734261+1.09297j -0.599326+1.38473j -0.461064+1.72771j 0.551031-0.192847j -0.204327+0.448438j 1.57157+0.550327j 0.095095-0.310219j 0.12184-0.991817j -0.30448+0.16582j -1.95691+0.097683j 0.565839+0.0453413j -0.680945+0.960221j -0.507596+0.211922j 0.59568+0.75391j -0.162914-0.2039j -1.51747+0.261384j 0.162344-0.537417j 1.24571-0.182246j 0.717498+0.327433j 0.116253-1.78091j -0.368467-0.0433353j -0.312363+0.0846222j -0.108259-1.80727j -0.416484+1.45813j 0.119985+0.389293j -0.89355+0.256212j 0.186659+0.562057j -1.02421-0.0157749j 0.490035-2.33464j -0.632827-0.298055j 0.795769-0.375794j 0.824592+0.150471j -0.149793-0.139442j -0.66595-0.478443j -0.0680113-0.569084j 0.77106-1.1403j 0.0326919+0.151862j -0.0726753+0.446304j -0.154008-0.652936j 1.28244+0.0214561j -0.197293-0.0883578j -0.157257+0.534218j 0.476476+0.905821j 0.278686+0.429259j -0.50641-1.23846j 0.969734+0.738294j 0.0874163+0.0515175j -0.635784+1.405j 1.1403+0.360825j 1.32386+0.521099j -0.29151+0.613757j -0.516545-0.937839j 0.523199-0.846954j -0.304905+0.393544j -1.81196+0.930689j 1.49674-0.119239j -0.110946-0.520978j 0.840893+0.113403j 1.02686-0.514521j -0.801546-0.712812j 0.969278-0.262414j -0.726731+0.361953j -0.0685322-0.25869j -0.966421+1.0099j -0.0623466-0.350602j 0.335977+0.956277j -0.106763-0.561832j 0.067842-0.396363j -0.466831+0.0774549j -0.896284+1.69098j 0.276545-0.85152j 0.713924-0.868306j 0.641915+0.858505j -0.444488+1.03277j -0.152833+0.245504j -0.469485+1.05842j -0.87262-0.777603j 0.0526804-0.184127j 1.83168+1.52377j 1.30893+0.411551j 0.10673-0.370701j -0.203305+0.088504j 1.00929+0.347828j 0.165477+0.103446j -0.651154-0.130084j 0.97236+0.0555209j 0.387368-0.564756j -1.6361-1.00621j 0.909643+0.718951j 0.905426+0.566174j 0.978188+0.979039j -1.03351-0.2417j 0.0140069+0.420325j 0.851869-1.54626j 1.36934-0.00364665j 0.871972-0.967833j 0.806822-0.0643359j 0.414698-0.0744864j 0.252378+1.11327j 0.759802+0.0727432j 1.50666-0.441771j -0.131965+0.406983j -0.389896+0.275224j 0.19639+0.868702j 0.46177+0.375505j 
-1.67755-0.531633j -1.73003+1.70279j 0.937941-0.898208j 0.379623-1.51234j 0.00495214+0.666056j -0.933716-0.829036j -0.833384-0.141959j 0.317284+0.343829j 0.24859+0.530706j -0.202283+0.364193j -1.98252-1.77987j 0.97556-0.976083j 1.04726+0.055676j -1.04547-0.694523j 0.553396+2.71407j -0.104777+0.663312j 0.0240588+0.784081j 0.787996-0.679749j 0.261458+0.291892j 0.181412-0.728857j 1.21541-0.308129j 1.08163-2.22339j -1.29584+0.50821j 0.0323525-0.213721j 0.639603+0.194648j -0.491954-1.48559j -0.4211+1.21029j 0.366988-0.127989j 0.572132-0.144116j 1.65147-0.546837j -0.319711+0.218315j 0.342587+0.951455j -0.275379-2.42839j 0.73416+0.322413j 0.422157-0.391645j 1.08745-0.396997j -0.70703-0.184766j 1.30225-0.336456j -1.73288-1.10808j -1.84864+0.875408j 0.353393+0.213329j -0.0235767-1.10821j -0.50941-0.724801j 0.291439+0.027888j 0.129278+0.0737396j 0.462358-1.32492j 1.7292+0.0425497j -0.842844-1.48179j -0.771268-0.348951j -0.564332+0.18499j 0.921138-1.07332j 0.138944+0.813036j 0.994663-1.64757j -1.19845+0.180648j 0.657384+0.887523j -0.131976-0.0475224j -0.0859571-0.0672707j 1.30152-1.10792j 0.494144-0.590329j 1.04212+0.550065j 0.265777+0.00611097j 1.32419-0.110262j 0.584313+0.050728j -0.291991+0.7516j -0.0588542+0.33707j 0.431506+0.39615j 0.230918+1.39253j -0.332567+0.225047j 1.27576+0.464929j 0.197248-0.646434j 0.743105+0.987996j 0.0579091+0.849679j 0.985284-0.159723j 0.602881+0.511591j 0.5866+1.25648j -1.52639-0.433855j 0.245702-0.865546j 1.52034+0.292845j 0.918579+0.000548261j 0.526686-0.734958j -1.50574+0.160719j 0.725957+0.118577j 0.743842+0.341516j -0.985149-0.495166j -1.14353+0.0437436j -0.0964198-1.02233j 0.468836-1.87923j 0.234031-0.428979j -1.30754-0.0348908j -0.431029+0.0769182j 0.307938-0.726113j -0.764023-0.281381j 0.655556+0.870537j 0.368406+0.38281j -0.132839-1.23049j -0.252893-0.829416j 0.440386+0.352286j 0.0329605-0.218085j -1.3259-0.19404j -0.706252+0.885381j -0.857118+0.298533j 0.964624-0.978654j 0.846763-0.572895j 0.338389+0.313078j -0.0184098+0.790382j -0.00388603+0.0530978j 1.2157-0.70451j 0.0861835+1.09298j -0.160688-0.846207j 1.11095-0.721125j 0.627616+0.276323j -0.217138+0.617432j -0.155172+0.621286j -0.516077+0.399513j 0.55106-0.889903j 1.19667+1.13148j 0.611307-0.122663j 0.344589-0.550819j -0.573392+0.607353j 0.87237-0.576486j -0.489786+1.16209j 1.18061-0.42061j 1.09806-0.808858j 0.0775654+0.206944j 0.762177+0.150496j -0.159143+0.240537j 0.221242+0.303626j -0.376592+1.08367j 0.144067+0.556113j 0.510146-0.489776j 0.74075+0.844837j -0.221211-0.41841j 0.269976-0.232151j 1.15407+0.540708j 0.173337-0.48505j -0.191038-0.348232j -0.159636+1.29822j 0.310366-0.488809j 0.338358-0.888218j 0.20887-0.954544j 1.16157+0.310885j -0.50066-0.148028j -0.404009+0.274591j -0.18096-0.261838j -0.249186-1.46044j 0.226567-0.303006j 1.08025+0.547158j -0.469317+0.241515j 0.681709+0.244604j -0.718759+0.500328j -0.391785-1.12372j -0.738725+0.146516j -0.503908-0.936832j -0.0511317+0.224724j -0.530453-0.220552j 0.596061+0.433757j -0.529199+0.255983j -0.113679+0.27612j -0.0394222-0.0515476j -0.65248-0.828331j 0.465881+0.47954j 0.345594-0.859271j -0.423504+0.426725j 0.653968-0.270561j 0.825961-0.466023j 0.635901+0.443144j -0.719878-1.30281j -0.40864-0.790638j 1.31621-0.407871j -0.690854-1.07467j 0.484954-0.748679j 0.279483-0.017433j 0.394882+0.524724j 0.497535+0.377585j 1.29133+0.357077j 0.676482+0.244846j -0.460825-0.0755258j -0.263059-0.0223227j 0.531904+0.684308j -0.10417-0.211615j 0.377542-0.454442j -0.399752-0.748073j 1.20651+0.169273j 0.0791947+0.681184j -0.087158+0.895474j -0.631063-1.35869j -0.0445426-0.489013j 1.38717-0.220511j -0.316743+0.579716j 0.854408+0.315931j -0.260672-0.784618j -0.802783+0.0288335j 0.43947+0.757236j 0.234451+0.529392j -0.49358-0.821541j 0.463392-0.194304j -1.46566+0.598351j -0.227379+0.514264j -0.146141+0.160046j 0.378745+0.116571j 1.46595-1.09341j 0.281589+0.808291j 0.567953-0.341585j 1.03654-1.06026j 0.0498779+1.2134j 0.837313-0.0845783j 0.0287855+0.174511j 1.7625+0.00702354j -0.548069-0.642138j -0.520404-1.25407j 
-0.613534+2.32617j -0.211189+0.140836j 0.965439+1.20649j -0.17337+1.29287j 0.215978+2.24967j -0.889801+1.55767j -0.187962-0.0968622j 1.23016+0.321448j -1.17973-0.497732j -0.28336-0.899706j -0.111187+0.241026j 0.0520761-0.550385j -0.798639+0.845569j -1.2738+0.854097j 0.0812907+0.382122j 1.28009+0.490228j 0.343322-2.067j -0.00498352+0.803373j -0.515603-0.105397j -1.0051+0.926533j -0.874976+0.77421j 1.32755-0.999199j -1.24903-2.21852j -0.276743+0.32715j -1.29493+0.433913j 2.60084-0.240307j 0.167795+1.31148j -0.0894091+0.441385j 0.142401+0.228791j -1.12869-0.60489j -0.863952-0.302701j -0.778351+0.446072j 1.1125+0.606429j -0.876718+0.674742j 1.2236-2.24585j 0.284975+1.36822j -0.429748-0.701978j 0.946927+2.00399j -0.802201-1.09464j 0.573156-0.808715j 1.09191-1.38236j -1.0032+1.77768j -0.290372-0.703023j -0.950004+0.25793j 0.163953-0.229811j -0.551351+1.42977j 1.26404+0.894031j 0.886651-0.383198j 0.456834+0.875049j 0.167087-0.109345j -1.04926-0.558853j 0.448042+0.747859j 1.06606+0.508885j -1.20364-0.196676j 0.393957+0.24212j -0.179347+0.976976j -0.30814-1.93277j -0.922991+0.0672379j 0.802871-0.444329j -0.239193+0.161998j 0.0851335-0.750837j 0.0702089+0.177655j -1.48106+1.48677j 0.119512-0.0131912j -0.209643-0.045053j 0.13982+1.13003j 1.66851-0.981595j -0.067696-0.272589j -0.128238+0.62795j -0.0858586-0.857122j 0.312042-0.0778257j -0.181587-0.238847j 0.0278553-0.0435947j 0.281879-0.345496j -0.205701-1.7403j -0.445956-1.11595j 1.20834-0.960475j 0.456592+0.120064j -0.397195+0.249198j -0.140815+0.654963j -0.0290939+0.665659j -0.726069+1.2114j 1.2155+0.0173343j -1.21199-0.869901j -0.00949157+0.0883146j 0.276599+0.499551j 0.324094-0.360676j -0.172839-1.85907j 1.2549+0.325375j 0.0244864+1.31873j -1.23981+0.934386j -0.867155+0.038188j 0.47324-0.924836j -0.353156-0.238522j 0.215558+0.514791j -0.576324-0.808937j -1.1974-0.111734j -0.313011-0.13996j 0.856949+0.511808j -0.127614+0.916454j -1.36866+1.23074j -0.637476+0.0144235j -0.943634-0.0537847j 0.182264+0.743989j -0.920504-0.717069j 0.0980471+0.627815j 0.0541349+0.623669j 0.677429-0.478076j -0.436924-1.16663j 0.63534+0.288859j -0.936649+1.34458j 0.688044+0.14362j 0.00612502+1.70473j 0.520205-0.797096j 0.451042-0.45077j 0.467122+0.232917j -0.487921+0.213688j -0.706104+0.27944j 0.744757+0.17166j -0.123074+0.0985525j -1.06589+0.275619j 0.343684+0.378763j 0.0994345-0.440485j -0.513922+0.575464j -1.03053+1.17536j -1.40833+0.18096j -0.0926037+0.718824j 0.177444+0.561115j -0.45697-1.67166j 0.278039+0.679195j 0.396222-0.359415j -0.0915806-0.805847j 0.693141-0.209897j -0.526751+0.760381j 0.251567-0.65237j 0.371101+0.0915499j -0.0742556+0.166865j -0.276909+0.0972266j 0.00364249-0.582981j 0.581266+0.387515j -0.917424-0.429614j -0.0755715+0.073809j -0.945556-0.0239285j -0.497277+0.207009j -1.87032+0.95949j 0.00215592+0.0521105j 0.108202-0.162671j -0.0298293-1.18392j 0.131997+0.917046j -1.06464+0.557208j 0.497726-0.584524j -0.159239+0.234322j 0.823959+0.423881j -0.0235427+0.244803j -0.286778-0.920043j -0.089208-0.385043j 0.443393-0.222191j -0.149452+0.708011j -0.431492+0.456029j 0.119044-0.973226j -0.112773+0.152899j 0.70603-0.00641873j -0.323232+0.299848j 0.301243+0.0424312j -0.366912+0.608708j -0.503265-0.297326j 0.764333+0.328041j 0.119184-0.369123j -0.319675-0.597512j -0.142463+1.4875j 0.524934-1.04641j 0.612863-0.776528j 0.608355+0.304204j -0.691907+1.1219j 0.896557+0.19899j -0.426277+0.185655j -0.628472+0.586913j -0.0415112-0.730543j -0.518528-0.266502j -0.0263113-0.359038j 0.553138-0.179199j 0.684706+1.11377j -0.131544+0.0566866j -0.488258+0.749918j -0.393536+0.572038j 0.631004-0.781298j -0.0850215-1.06087j -0.822315-0.348445j 0.0392371-1.05155j -0.646798-0.555862j -0.971117+0.116654j -0.55027-0.0166206j -0.183056+0.887626j 0.393477+0.806417j -0.859232-0.427725j -0.872952+0.196888j 0.0780052-1.06056j -1.5596-0.607125j 0.389553+0.366848j -0.63022-0.240633j 0.26725-0.242978j 1.01218+1.07142j -0.370284-0.19248j -0.633914-0.0322038j -0.408895+1.13858j 0.597215+0.585072j -0.322797+0.228393j -0.413114-0.0693523j -1.13338+1.37728j 0.103938+1.54048j 
-1.59888-0.357709j -1.19022-2.10366j -1.01717+0.957708j -0.361537+1.46943j -0.284874-0.880709j 1.19508+0.410334j 0.280694+2.79332j 0.494148-0.690045j 1.04056-1.35214j -0.104171+0.00239897j -1.3021+2.66492j 1.11445+0.747017j 0.0510803-0.335969j 0.151848+0.361807j 0.822537-0.665715j 2.22817-0.723402j -1.14011-0.0643799j 0.811362-1.62527j 0.0416624+1.74467j 0.853062+1.15522j 1.34548+0.348311j -0.440517-0.726832j -0.00455902-1.05713j 0.568174-0.0725445j 0.98568+0.902292j 0.146999-1.43676j -0.925995-1.0201j 0.813397+0.0389855j 0.65312-0.11939j -0.580511-1.86061j 0.0557231+0.377126j 0.125734+0.758971j 1.04182-0.812332j 2.33276-0.654105j -0.598922+0.183128j 0.491507-0.236809j -0.811529-0.0462748j 0.114275+0.597803j -0.668793-0.114901j 0.549742+0.618001j 0.637196-0.749274j -0.158036-1.142j -1.77811-1.54285j -0.47375+0.380602j 0.295684-0.827181j 1.0435-1.17536j 0.155856+0.121167j -0.402524+1.04435j 0.57642-0.528025j 1.07507-0.525247j -1.50522+0.791844j -1.56199+0.282379j -0.471999-0.337381j 0.770903+0.251468j 1.04963+0.601428j -0.445985+0.592879j 0.310633-1.01665j 0.43613+1.0833j -1.28926+0.968233j -0.711323+0.58921j -1.02933+0.230425j 1.20705-0.475489j 0.295225+0.441587j -0.463232-1.22071j -0.1018-0.197474j -0.3213-0.500227j 1.54412+0.968524j -0.553168-0.187591j -0.17946-0.0339616j -0.741183+0.820696j -0.891273-0.308687j -1.5134-0.286549j -0.54376+0.788294j 0.51433+0.563333j 0.280394+0.128843j -1.21982+1.00274j -0.202834+0.641435j -0.290014+0.0870163j -0.596554+0.834847j -0.497474+1.38627j -0.0844501-1.23956j 0.665005-1.32195j -0.451414-0.766817j -0.901913-0.179954j 0.0894264-0.518698j -0.0229322+0.643093j -0.109572-0.897474j 0.139795-0.739853j -0.209052+0.569232j -0.989312+0.778192j -0.892629-0.45108j -0.926122-0.842191j 0.123829+1.28966j -0.699528+1.04374j 0.409287-0.397682j 1.10117-0.126161j 0.141227+0.136958j -1.77004-0.819208j 0.107828+0.706743j 1.17141+0.979266j 0.0560692+0.673179j 1.03199+0.838755j 0.835763+0.19378j 0.15282-1.17921j -0.182884+0.86342j 0.660387-1.20568j 0.0173369+0.755094j 0.864548-0.656722j 0.844992+0.179889j -0.754983-0.341641j -0.460531-1.00423j -0.697361-0.4821j 1.25123+0.304274j 0.91687-0.702841j 0.936686+0.0909188j 1.60235-0.221911j 0.522261+0.175892j 0.322711-0.42273j -0.638153-0.996032j 0.290118+0.668943j 0.998926-0.085962j -0.362602+0.151765j -0.388838+1.00422j 0.404571+0.194788j 0.237725+0.0633162j 0.220226+0.840729j 0.260737-0.546979j -0.82583+0.954706j 0.940927-0.682236j -0.407694+1.02379j -0.0455192+0.00485937j -1.11999+0.402915j 0.442292+0.818483j -0.286543+1.2897j -0.82249+0.0358871j -0.443486-0.229658j 0.941076-0.262311j -1.15486-0.490443j -0.102331+0.836456j -0.148682-0.259947j 0.0484315+0.622834j -0.16591-0.37458j 0.347163+0.562289j 0.466543+0.481919j -1.00785-1.14861j 0.331302+0.408845j -1.35419+0.133132j -0.472088-0.0102097j -0.0207369-0.457554j 0.610116-0.141106j -0.0114324-0.747591j -0.763129-0.170023j 0.926246-0.347839j -0.0412404-0.530032j -0.0839001+0.263701j 0.158768-0.508333j 0.570224-1.05354j 0.204205-0.554782j 0.596176+0.712595j 0.712643+0.00978836j -0.587048+0.592912j -0.538714+0.0337118j 0.0285404+0.43246j -1.08038-0.865198j -0.442846-0.609646j 0.478635+0.505192j 0.795059-0.616465j -0.104979+0.0957106j 1.27985-0.0547178j 0.133789+0.103059j -0.670331+0.250604j -1.11928-0.302052j -0.495917-0.431967j 0.622146+0.509784j -0.270261-0.130977j -0.841305-0.285962j 0.0405358-0.171019j 0.119738+0.188448j -1.65902-0.517279j 0.131877-0.504903j -0.0159329+0.362535j 0.196049+0.0802136j 0.519057+0.139591j -0.397138+0.500434j -0.432752-0.779472j -1.26815+1.0463j -0.624013+1.54953j 0.0738011-0.340134j 0.0269566-0.389275j 0.306123-0.144613j -0.195841-0.345216j -0.0900168+0.178052j 0.172376+0.220358j 0.0810212+0.894783j 0.630477+0.641775j -0.913292+1.69191j 0.2959+0.525842j 0.569699-0.0315245j 0.0230616+0.757101j -0.3385-0.154581j 0.965578+0.0986876j -0.373365+0.655698j 0.655995+1.02143j -1.03233+0.344452j -0.526822+0.903709j 0.147413+0.367866j 0.037863+0.319664j 0.55338-0.325415j -0.725143+0.228903j -0.360809+0.128927j 
