-0.0166474-0.0403496j 0.0141687-0.0480783j -0.0247868+0.00460723j 0.028536-0.00971831j 0.0276744+0.00365862j -0.0525847-0.00178995j 0.00195841-0.0010446j -0.042339+0.000896503j -0.0346754-0.00129195j -0.0708309+0.00695142j 0.0545005+0.0137529j 0.100672+0.00883908j 0.0460424-0.0207066j 0.0634327+0.100899j -0.411436-0.423517j -0.425257+0.44669j -0.194799-0.0563553j 0.0668285-0.0276678j -0.0239638+0.0524709j -0.0164017+0.0162778j 0.000758446+0.0384522j 0.0506234+0.0612002j 0.0183179-0.0567765j 0.0140582+0.01826j 0.00081768-0.00567876j 0.0175256-0.00621988j -0.00689051-0.0617199j -0.0168043-0.0171187j -0.00150896+0.00126259j 0.0172435-0.043026j -0.0169281+0.000878514j -0.0271697+0.00782346j -0.0297329-0.0176621j 0.0207214-0.00410859j -0.048933+0.00912998j -0.0161941+0.0205514j -0.0290689-0.0295653j -0.0480364-0.0127948j 0.0246-0.00800405j -0.00214556+0.00944439j 0.0442022-0.0110171j -0.0169879-0.00579892j -0.0117774+0.00935584j -0.0038502+0.0123012j 0.0326964-0.00149995j 0.00571535-0.00753038j 0.0230603-0.00124334j 0.0231022+0.00701344j 0.00631428+0.000117075j -0.0138733-0.011293j -0.0495581-0.00307084j 0.00217478+0.00496129j 0.000263269-0.00974835j -0.0394045+0.00490561j -0.0165052-0.00220418j 0.0306226+0.001564j -0.0120112-0.00653175j 0.0567668+0.00131426j -0.024633+0.00625083j 0.0157488-0.0130101j 0.0367216+0.000330485j 0.0285767-0.00828558j 0.0111479+0.0100174j 0.0106129+0.00119151j 0.0188163-0.014686j 0.106411-0.00351014j -0.00156639-0.00560722j 0.0207198+0.00111936j 0.0315479-0.00495631j -0.0173592+0.00526027j 0.00087676+0.00132697j 0.00869386-0.00850691j 0.017553-0.00279632j -0.00620244+0.00187499j 0.004096-0.00423455j 0.0251043+0.0101827j 0.0212481+0.00431085j -0.00539092-0.000178794j 8.30056e-06-0.012242j 0.0183181+0.0171855j -0.00510043+0.0131417j 0.00100084-0.0221515j 0.0191433+0.00295655j -0.0118381+0.00201453j 0.00380299+0.00729077j -0.019236-0.0211394j 0.0146766+0.012747j 0.00617779+0.0175561j -0.0078114+0.00458655j 0.00141159+0.00745292j 0.000617734-0.00362572j -0.00691802-0.0128375j -0.0123152+0.00313933j 0.00156658+0.00508241j 0.0053933-0.00248762j 0.0123787+0.00210457j 0.00191151+0.00974691j -0.0154264+0.0118238j 0.0216586-0.0038765j 0.0167817+0.00878586j -0.0096972+0.0225976j 0.0119915-0.00209428j -0.00583371+0.00963973j 0.0230397+0.00258518j 0.0249759-0.0198407j -0.00484545+0.000830279j 0.00618001-0.0159255j -0.0259699+0.00863846j -0.0166745-0.00831129j -0.0204063-0.00524426j -0.00771664-0.000803553j -0.00136965-0.00581251j -0.0276697+0.00677763j -0.0256223-0.0159514j 0.00471401-0.00237201j 0.00383358-0.00325283j 0.0106262+0.00402687j 0.01229+0.0066307j 0.00713642+0.00359643j 0.00355923+0.0041685j -0.00100611-0.00659803j -0.00975415+0.0141896j -0.000482071+0.00706197j -0.00113423-0.00862184j 0.00600277+0.000124204j 3.4198e-05-0.0033839j -0.0164974+5.06927e-05j 0.00880475-0.0061882j 0.0198973-0.0141418j 0.0191156-0.00998333j -0.00428417-0.00674578j -0.0104071+0.00257333j -0.00263455+0.00115992j -2.47045e-05+0.00121415j 0.00210683+0.00364622j -0.00584361-0.000551974j -0.00999326+0.00278868j 0.00251978+0.00116034j 0.0186092+0.000175338j -0.0115503-0.00365793j -0.00724555-0.0160692j -0.00892754-0.0072435j 0.0024192+0.00165804j 0.0197344+0.0041028j -0.00596068+0.00844737j -0.00414829-0.00218633j -0.0169976+0.0178377j -0.00494033-0.000199019j -0.0270284-0.0206999j 0.00397534-0.0253394j 0.00624817+0.00233789j -0.00608428-0.00200647j -0.0149109-0.00111041j 0.00179495+0.00274613j 0.0223585+0.010937j -0.00151637+0.00473752j -0.0294006-0.0115011j -0.00508815+0.00282302j 0.00210343+0.00228579j 0.00102201+0.00627037j 0.0118932-0.00565659j -0.00820162+0.00476326j -0.00604699-0.00510206j -0.0074554-0.00638026j 0.00387007+0.00378974j 0.00202315+0.000579724j 0.0051279+0.00163335j -0.00720582-0.00450505j 0.000793809-0.00187018j -0.00184952-0.00209626j 0.00978861-0.00701917j 0.00620373-0.00460267j -0.00378566+0.00404277j 0.00928824-0.00674502j -0.00514369+0.00516364j 0.000898043+0.0010252j -0.00179364-0.0134667j -0.00458509+0.0109699j 0.0073735+0.00178857j -0.00743201+0.000308915j -0.00882925-0.000815953j 0.0429625-0.00338447j -0.0166864-0.000663335j -0.00175682-2.24507e-05j -0.00280469+0.00112653j 0.00479466-0.00278374j 0.00262791-0.00106603j -0.0093982+0.0140015j 0.0241638+0.00361625j 
-0.00488616+0.0399005j 0.00831766+0.0572299j -0.0682814+0.000370955j -0.104953-0.0102469j -0.100022+0.00164465j -0.0519869+0.00394493j 0.0310722-0.00544179j 0.0179038+0.00319327j 0.0408265+0.00828417j -0.00552841-0.00434684j 0.0142292+0.00150509j -0.336942-0.0813645j -0.441978+0.0717957j 0.0035017-0.589528j -0.0537564-0.172785j -0.0919378+0.00775236j -0.141105+0.117j -0.225898-0.0898248j -0.0147756-0.0150132j 0.0566596-0.141032j -0.0884039-0.0136926j -0.0257425-0.00277026j -0.0308255+0.0112562j -0.0295507+0.0122179j 0.00370242+0.0267118j -0.0175566-0.00767656j 0.0030223-0.00284891j 0.0138939-0.0197468j 0.00501564-0.00717419j -0.00318316-0.00875252j 0.0103819+0.0177011j -0.00402712-0.0254548j -0.0148548-0.0104461j -0.00945766-0.0202833j 0.00206378-0.00634712j 0.00174293+0.0171966j -0.0147475-0.00215194j 0.0609092-0.0164985j -0.0978715-0.0179728j 0.0199902-0.017973j -0.0368862-0.0104782j 0.0224739+9.69259e-06j 0.0450779+0.00317555j -0.022345+0.0244279j -0.0162879+0.00303897j -0.00186489-0.00271981j 0.0104774+0.00291223j 0.025098+0.00600497j -0.00540707-0.00881511j 0.000554275-0.0081854j 0.0118214-0.00446064j 0.0318822+0.00204888j 0.043889-0.00290245j -0.0341303+0.00221633j 0.00658588-0.0023432j 0.0130433+0.00300211j 0.0238435-0.0129287j 0.00889525+0.00238541j -0.00473821-0.00585225j 0.00852023-0.0119048j -0.0132698-0.0010645j 0.00727339-0.0107322j 0.0419633+0.00941969j 0.019347+0.00700897j -0.033786-0.00970888j -0.015977+0.0033731j 0.045174-0.0150786j -0.00813932-0.00503727j 0.000133668+0.00836447j -0.0201751+0.000833468j 0.00221151+0.0117262j 0.015633+0.00428077j 0.00920532-0.00503835j -0.00199061-0.00325575j -0.0233347+0.000645694j -0.0207333-0.00640962j -0.00574904-0.00891925j -0.005159-0.0132765j -0.0154127+0.0117188j -0.00427497-0.029447j -0.00751947+0.0297067j 0.00924188+0.00800183j 0.00433275-0.00428925j -0.0047836-0.00628802j 0.019819+0.0103909j 0.00922498+0.00632594j 0.00143901-0.0180128j 0.0109162-0.0157282j 0.00558673+0.000236238j -0.00245549-0.00360923j 0.0095491+0.0085721j 0.00252298+0.0165697j -0.00158438-0.0166946j 0.00689671-0.00358251j -0.00128973+0.0101866j 0.0190567+0.00033399j -0.00980884-0.0141878j 0.000951016-0.00724315j -5.23872e-05+0.00321737j -0.00719456-0.00929127j 0.00175594-0.012805j 0.0071563-0.00397176j -0.00975739-0.0024138j -0.00217498+0.00228478j -0.00799511+0.0127973j 0.00910893+0.00280239j 0.00558458+0.00855626j 0.00794107-0.00381743j -0.00912868+0.0055946j 0.0065495-0.00464643j 0.00942469-0.00706783j -0.00852534+0.00612244j -0.0115805+0.00177932j 0.00358332-0.00140029j 0.00299989-0.00032555j 0.0015635+0.00855688j -0.00622619-0.00144692j 0.00080861-0.00202905j 0.00161309+0.00141593j -0.00215492-0.00308015j 0.00236183-0.00311106j 0.00740111-0.00969931j -0.00223613-0.00471479j 0.00080991+0.0149022j -0.00125113+0.00315975j 0.00250442+0.00993856j 0.0104498-0.00131454j -0.00249202+0.00441405j -0.016939+0.00569706j -0.0193949+0.00277852j 0.00328818+0.00428328j 0.00479496-0.00113222j 0.00184788+0.00374538j -0.00171068+0.00220935j 0.00010558+0.00458208j 6.57455e-05-0.0034865j 0.0109091-0.00526241j -0.000728025-0.00223927j -0.0121996-0.00494267j 0.00212408+0.0061231j 0.0123784+0.00943469j 0.0041119+0.00459327j -0.00138854-0.00207322j -0.0154588+0.000271788j -0.000482882-0.00305931j 0.00852154-0.00509071j 0.00248988-0.00884074j -4.92204e-06-0.00997742j 0.0126513+2.50091e-05j -0.00545977+0.00578277j -0.0055032+0.000478108j 0.00451699-8.05783e-05j -0.000620261+0.00473884j -0.000749921-0.00450689j -0.00800537-0.00243105j 0.00206381-0.00139033j 0.0159779+0.000765238j -0.00363494+0.000553806j -0.00137735+0.000601056j -0.00157805+0.00344014j 0.00806088+0.00319405j -0.00234089-0.00182846j -0.00231519+0.00227356j -0.00224104-0.00270282j -0.00566601+0.0011958j -0.00171108+0.000244645j 0.000412254+0.000893715j 0.00546968+0.000779999j -0.000725391+0.000718255j 0.000163404+0.000370793j 0.00323554+0.00228863j 0.000820197+0.0008923j -0.00211649-0.000675917j 0.00325603+0.00193667j -0.00213239-0.00115158j -0.00644083-0.00530141j 0.00743225+0.00313967j -0.00102828+1.89285e-05j -0.00534768+0.00308133j -0.0049894+0.0018007j 0.00205629-0.00284585j -0.00563119+0.00713991j 0.0028571-0.00123797j -0.000127-6.35055e-05j -3.85768e-05-0.00090417j 0.000677769+0.00123434j 0.00362181+6.64005e-05j -0.0138394-0.00117007j -0.0066877+0.0030487j 
0.000704722-0.0058335j 0.015349+0.0238706j 0.0586778+0.00223283j 0.0461378+0.0222028j -0.0149522-0.0215216j 0.0111577-0.00901398j -0.0121872+0.00759187j 0.00579044-0.002698j 0.0354658-0.0196295j -0.0262088+0.00762292j -0.0377758-0.00723556j 0.0211984+0.0067375j -0.0131155-0.00252262j -0.00918887+0.00133276j 0.0371228+0.122536j 0.0502611-0.131368j 0.00429025+0.0247237j -0.106627-0.0272716j -0.0930245-0.0293658j 0.0529481-0.0787756j 0.0170614+0.0367462j 0.00696357+0.0440155j 0.0166139-0.0702061j 0.0189064-0.00081793j 0.0133641+0.0123859j -0.0266808-0.0171999j 0.0129582-0.000962673j 0.0105466+0.00203336j 0.00402729+0.00106517j -5.63553e-05+0.00527208j -0.00332227-0.0328866j -0.0175792+0.0924679j -0.0360787+0.0256134j 0.0702989+0.0573102j 0.0554252-0.105883j -0.0520196+0.0166182j 0.0516143+0.0889108j -0.127594-0.0251146j 0.0194681-0.0448389j 0.00448153-0.00736634j -0.0511254-0.0205658j 0.0353629-0.0383477j -0.0105565+0.0060244j -0.0712933+0.00723334j -0.00735715+0.0215261j 0.0153178-0.0263756j 0.0227284-0.0120074j -0.033453+0.0116996j 0.11339-0.00423299j 0.0583806+0.00166922j 0.00646995+0.00202699j 0.0271391+0.00189373j -0.0736522-0.00898721j -0.0500452-0.00373218j -0.0371799-0.00400431j 0.0448215+0.00599792j -0.00138207+0.00464247j 0.0412562-0.00295208j -0.0264408+0.0070597j 0.0167013-0.00205627j 0.0660103-0.00905529j 0.00376679-0.0149774j 0.117201+0.00930827j -0.0438891-0.0241726j -0.0166882-0.00922714j 0.34514+0.00332049j 0.0332925-0.0117951j 0.263418-0.0211356j 0.330331-0.00340916j -0.0689098+0.00343251j -0.0368659-0.00446903j 0.00630289-0.0129934j 0.126082-0.00579034j -0.0169965+0.0038149j -0.068545-0.00540608j 0.028158+0.0119646j 0.0469879-0.00400967j 0.0277558+0.0110724j 0.0118647+0.000811741j 0.0173895-0.00586161j 0.0186686-0.0203629j 0.0228597-0.00272357j 0.0304016-0.000212975j -0.0644046+6.02159e-05j -0.0210631+0.0125833j 0.00267439-0.0119094j 0.0345029-0.00650821j -0.0106916+0.0346717j 0.0243535-0.00669901j -0.0174449-0.00329855j 0.00927747+0.00603994j -0.00989815+0.00626321j 0.00117117-0.00520087j 0.00820869+0.0103427j -0.00929703+0.00818242j 0.00930824-0.000915771j 0.0425555-0.0210426j 0.00910899-0.0134594j 0.0617096-0.00115571j 0.0602339-0.00329651j 0.0345275+0.0326162j 0.0141073-0.0314401j -0.0343209+0.0220392j 0.0703491+0.0121691j 0.0605936-0.0114777j 0.0244761+0.0170647j 0.0586468+0.00431895j -0.0666579+0.0116249j -0.124759+0.0375274j -0.085182+0.0260497j 0.00364415-0.0221632j -0.057611-0.0295549j -0.115726+0.0128596j -0.0906658-0.0783995j 0.0217217-0.00385078j 0.00926269+0.00906631j 0.0162654-0.0134519j 0.0347018+0.024784j 0.0348101+0.013417j 0.00724166+0.00022941j 0.0235251-0.0362136j -0.000336961+0.00173765j -0.00791897-0.00549242j -0.00996424+0.00844567j 0.013948+0.00328161j -0.0072667+0.0160267j 0.00239937+0.00100696j 0.0209924+0.0155171j -0.00496711-0.0124506j -0.00473838-0.00597839j 0.00441315+0.021384j -0.0263195+0.00514988j -0.00491559+0.0217993j -0.00648253+0.0129146j 0.0043897+0.0264035j -0.010035-0.0142606j -0.00739996+0.000353585j 0.00235584-0.000128644j 0.0170027-0.0237162j -0.0115048-0.00186165j 0.0410693-0.0330293j -0.0189767+0.0159933j 0.0175447-0.00154888j -0.00243755-0.0141926j -0.00137093+0.0206196j 0.0165699-0.0222324j -0.0363778+0.0121541j -0.023289-0.039653j -0.0469846-0.087603j -0.0102473-0.0600505j 0.00567445-0.00649628j -0.015218-0.0173715j -0.0734146+0.0284043j 0.000774634-0.019616j 0.0530024+0.0270396j 0.0177359+0.0462193j -0.0422349-0.0387955j -0.0237446+0.00584025j -0.00176322+0.000707428j 0.000231571+0.0469138j 0.0778741-0.00834422j -0.0388645+0.00824541j -0.0402974-0.0145483j -0.0425501-0.0416715j -0.00112536+0.0205372j 0.00276067+0.00776422j 0.0220945+0.00976388j -0.0108905-0.0191473j -0.000821449-0.00311763j -0.00782284-0.00828707j 0.0430719-0.0148125j 0.0220873-0.00788212j -0.0186867+0.00987851j 0.0440947-0.0122221j -0.029535+0.0152408j -0.0343209-0.0253689j 0.032775-0.0289396j -0.0239667+0.0518407j 0.0111017+0.0153158j -0.0610737+0.00539555j -0.0276972-0.036592j 0.158289+0.0186281j -0.0627507-0.00933466j -0.00627553-0.00140516j -0.0105358-0.00095887j 0.0236244-0.0012903j 0.029363+0.000864331j -0.108781+0.0532513j 0.0839794+0.0347881j 
0.0214412-0.040939j -0.0141222+0.0136708j -0.0459688+0.0037066j 0.0247423-0.0042027j 0.0204042+0.00178262j -0.014413+0.000944228j -0.00637991-0.00402982j -0.00318303-0.000251677j -0.00939718+0.000850339j -0.0468884-0.00173537j -0.0517458+0.000128057j 0.00749008+0.000532349j -0.00425157-0.0172031j 0.001378+0.0882037j -0.0191834-0.050419j -0.0108653+0.0645749j 0.0772912+0.00069901j 0.0180473+0.0402721j 0.0111763-0.0712187j 0.0185838+0.00308017j 0.0409464-0.0565268j -0.00287365-0.0184781j -0.0450354-0.0115486j -0.00405882-0.0176764j 0.00597433+0.0143813j -0.0382179-0.0671748j 0.00778838+0.0576931j 0.016744-0.0698741j -0.00175675-0.0306515j -0.0416591-0.0221043j 0.021157-0.0301937j -0.000202106-0.028531j -0.0306603+0.0574263j 0.158806+0.128629j 0.16368-0.0801119j -0.0157983+0.196505j 0.0519475+0.0504169j -0.115399+0.0269284j -0.0230166-0.00250085j -0.0486621-0.0283877j 0.190194+0.000495209j -0.0117949+0.00127265j 0.102128+0.00206803j 0.014779-0.0088602j -0.00289497-0.00635564j -0.0450961+0.0188058j -0.01381+0.0106739j 0.0284471-0.0104786j -0.168842-0.00389838j -0.00799049+0.0048527j 0.0329952+0.00412908j -0.0327424+1.7973e-05j 0.0455586+0.0199913j 0.00802317+0.00466979j 0.00826766+0.0139983j -0.0436417-0.00483565j 0.103149-0.0121096j -0.0741136+0.0124735j 0.0541052-0.0142331j 0.110943-0.00190964j -0.141784+0.000715533j -0.00413984-0.0138258j 0.172783+0.0066379j 0.0948859-0.00567119j -0.190538+0.0106741j -0.019108-0.00291193j 0.24909-0.010513j -0.120833-0.0441247j 0.100539+0.0273793j 0.130959-0.00771585j 0.0541062-0.0228423j -0.0243578-0.00138199j 0.043296-0.015569j -0.022272+0.00893988j -0.0607617-0.00749848j -0.0402982+0.00792494j 0.0141072+0.00200733j -0.00552993-0.0293316j 0.0231532+0.00353417j 0.0183426-0.00792579j 0.0113682+0.0217172j -0.00702678+0.00354054j -0.00905265+0.0023109j -0.0179037+0.000615419j 0.000197683+0.0107011j -0.00946149+0.0234013j 0.0299788+0.0309591j 0.010085+0.00273087j 0.0416471+0.00823205j -0.00190066+0.0077514j 0.0020336+0.00583028j -0.0134102+0.00151151j 0.0157883-0.012342j -0.0167623+0.0100555j 0.0135563-0.0139095j 0.0185473+0.0841697j -0.0308983+0.00143043j -0.00978187-0.0222145j 0.0302266-0.00572432j -0.0201053+0.0281042j 0.0652645-0.0098184j -0.00703292+0.00243598j 0.02032-0.00141524j 0.0383121-0.0084789j 0.0411122+0.0129575j 0.0513529+0.00378425j 0.0661219+0.00764134j 0.18144+0.00426371j -0.0956397-0.0095102j 0.156764+0.0205733j 0.0559477-0.0352538j -0.0532481+0.0484539j 0.0100701-0.0270953j 0.0812496-0.00656282j 0.0130799+0.0252987j 0.0113201-0.0167081j -0.00479587+0.00290906j -0.00202126-0.00871863j 0.0285914+0.00187135j 0.0022291-0.00711121j -0.0091008-0.0392456j 0.0193691+0.0111837j -0.0116511+0.00951642j 0.050241+0.0150859j -0.0221361-0.0240058j 0.0113145+0.0209543j -0.00504976+0.0126978j 0.0157804+0.0224047j 0.0263463-0.0134287j -0.0416659-0.00985908j 0.0529158+0.0157191j 0.0332788+0.0148637j -0.00276795-0.0138153j -0.0117154-0.00994114j 0.0294696-0.00973518j 0.00941509+0.0201238j 0.0211634-0.0235321j 0.0313336-0.00202723j -0.00453446+0.0239115j -0.0428064+0.0164557j 0.0281419+0.00972881j 0.0206581+0.00131185j -0.002301-0.0321434j 0.00910936+0.027067j -0.0130083-0.0246907j 0.0415076-0.0135115j 0.0308746-0.0165854j 0.0378157-0.00661097j 0.041752-0.00614096j -0.0302965+0.0448263j 0.012286-0.00234293j 0.0507936-0.0224301j 0.0139739+0.0454178j -0.0130828-0.013339j -0.0660469-0.00113251j 0.00956145-0.0427275j 0.128236+0.00772295j -0.025404+0.0121871j -0.00788227+0.0143366j 0.015082+0.0369184j 0.0701768+0.0476788j -0.0293812-0.0332793j -0.0122992+0.0199362j -0.00364188+0.00193194j -0.0272554+0.0109006j -0.00862096-0.000262623j 0.00978067+0.00237131j 0.031356+0.0107633j 0.00426828+0.00926749j 0.0115382+0.00599039j 0.0266129+0.0196898j 0.0142674+0.006847j -0.00789649-0.00903594j 0.0361238+0.0184826j -0.0180734-0.0347924j -0.0569626-0.0458688j 0.0789403+0.00540472j -0.00428053-0.00293408j -0.0157301-0.0027242j -0.0361068+0.024006j 0.0351024-0.0225129j -0.0692136+0.0651719j 0.0409195-0.00243256j -0.000614208-0.00238264j 0.000683146-0.00450392j 0.00536469+0.00714388j 0.0362666-0.00374034j -0.126164-0.0339772j -0.0921649+0.028484j 
-0.0097069+0.0099089j 0.0617503+0.00782014j -0.0883181-0.00763671j -0.0651253-0.0253074j 0.0198959+0.0250801j 0.00254051+0.0110462j 0.0104883-0.018373j 0.0198568-0.00436416j -0.0373331+0.0237164j 0.0873581-0.00930149j 0.0561+0.00228477j 0.00153613-0.00487726j 0.0256582+0.00818461j 0.0119527-0.0619158j 0.00301022+0.00493786j 0.0111447-0.0182789j 0.0755124-0.0126536j 0.112484+0.0460648j 0.107645+0.00956585j -0.0513731+0.0924366j 0.0487034-0.0606j -0.0409269-0.0900172j 0.00174837+0.122636j -0.00979351-0.0232058j -0.0302036-0.0165469j 0.0678975+0.042843j -0.0425845-0.0179916j 0.0105453-0.0201837j 0.0100108-0.0076619j 0.0180203-0.0430968j 0.0195313-0.0601248j -0.0708475-0.111326j -0.133419-0.122663j 0.0129884-0.138586j -0.179788+0.180267j -0.00325937-0.0537989j -0.0751065-0.0951762j 0.268075+0.0367513j -0.0274006+0.0721623j -0.00790493-8.47713e-05j -0.0950297+0.0477708j -0.0335819+0.047357j -0.0537326-0.0085186j 0.0272832-0.0112458j 0.0368947-0.0349462j 0.0116083+0.0451665j -0.0623247+0.0146991j 0.11326-0.019653j -0.0137048+0.00318911j -0.0885499-0.00763197j -0.239752-0.0149726j -0.196157-0.00237046j 0.0558907+0.00911605j 0.122456-0.000827596j -0.0205763-0.0131018j -0.100047+0.00259963j 0.0234251+0.0109892j -0.0258987-0.00994951j 0.0151093+0.00726818j 0.214766-0.00374987j -0.19496+0.00988751j -0.080937+0.0192568j 0.132425-0.0322739j 0.0365761+0.053942j -0.0505994+0.00180495j 0.257486-0.00825013j 0.18333-0.00480143j 0.160576+0.00903113j 0.199856+0.015182j -0.0779254+0.00391211j 0.00567852+0.0102609j -0.0619796+0.00939256j -0.000687754-0.00430804j 0.0492439+0.0176315j 0.00500057+0.00205411j -0.00911704-0.0233098j 0.00410526-0.00322573j -0.0202181-0.00433731j 0.0249231+0.0120359j 0.0033832+0.0161256j -0.00809339+0.0151885j -0.0160417+0.00119458j -0.0174269+0.00924295j 0.0391775-0.00840095j 0.00199595-0.00260828j -0.0237042+0.0127053j 0.00249431-0.00275331j 0.0237489-0.0100665j -0.0214373+0.00106078j 0.00601929+0.0151857j 0.0311485-0.00174708j -0.0228196+0.00627257j 0.0286708-0.0281207j -0.00746441-0.0152308j 0.0558512-0.00538164j 0.0114481+0.0184741j -0.000110074-0.0143277j -0.0243268+0.00647641j 0.00703854+0.0116296j -0.0608282-0.00512521j 0.0159378-0.0101158j 0.0507268-0.000737725j 0.0925778-0.0100787j 0.0412425+0.00707019j -0.013388+0.0119105j -0.00304943+0.0149001j -0.0510708-0.0237154j -0.0640955+0.000252842j -0.0155166-0.00547023j 0.0347411+0.0197102j -0.0106754-0.00922243j 0.0227781-0.00620217j -0.0405953-0.00914636j -0.0338975-0.0400054j 0.0175007+0.00319981j -0.00258162+0.010166j 0.0329145-0.00325759j -0.0196993-0.00963538j -0.00515127-0.0106713j -0.0143423-0.0187068j -0.00145466+0.00589743j -0.00647922-0.0215692j -0.0250733+0.00158081j 0.00393919-0.029165j -0.00451868+0.000133925j -0.0269916-0.0133472j -0.00160094-0.00506894j -0.00537559+0.0020413j 0.00779324+0.00215327j 0.00688809+0.00681637j -0.00524811-0.00113374j 0.00742951-0.0084043j -0.00819839-0.000172891j 0.00835103-0.0207602j -0.0185158-0.00464761j -0.00385267+0.0139003j -0.00261023+0.0151545j 0.0135079+0.00786899j 0.000471236+0.0078568j -0.0276336-0.00139457j 0.0015328-0.000450662j 0.0302571+0.00923413j 0.0127919-0.0126037j 0.00918972-0.00992961j 0.0114492-0.0234832j -0.00590783+0.010057j -0.0163424-0.0182451j -0.0372598+0.00082045j -0.0388468-0.0396081j 0.0121347-0.019209j 0.0268055+0.00364246j -0.000155874-0.017417j -0.0372078+0.012184j -0.000718212+0.0207854j -0.0357651+0.0171249j 0.0084286+0.00856823j 0.00789227-0.00458592j -0.00380183-0.00754777j -0.00699653+0.0128539j -0.00204311-0.0185564j -0.0141321-0.0186175j 0.0183139-0.00806382j 0.0101565-0.00102886j 0.0103354+0.0134528j -0.00837609-0.00357068j 0.0021525-0.00158291j -0.000355776-0.0041068j -0.0168501+0.00475703j -0.00161545+0.00608471j 0.00468652+0.00412699j -0.00387784+0.00327486j 0.00405322+0.00245833j -0.0011258+0.00404594j 0.0119012+0.00144042j 0.0109739-0.00387144j 0.0249814+0.0335192j 0.031697-0.00670853j 0.000977494-0.0125642j 0.0171822-0.00573195j 0.0075106-0.00259293j 0.00199921+0.00917027j -0.0154906-0.0101641j 0.00689687+0.00341141j -0.00278264+0.000209217j -0.00382716+0.0006007j 0.011607-0.00496465j -0.00547159-0.00302478j 0.0406497-0.0139362j -0.0101265-0.0114714j 
