-0.00160372-0.0942303j 0.0755526-0.0121091j 0.119436+0.0108545j -0.601412-0.237256j 0.243037-0.601063j -0.0415877-0.0960852j -0.0247388-0.0496554j -0.0215526+0.0667441j -0.0199051+0.0251945j 0.00826133-0.0194914j -0.0145991-0.0555759j 0.107269-0.00413376j -0.00733474+0.00621374j 0.0662093-0.00708175j 0.0233483-0.0063974j -0.0398834+0.000347191j 0.0680243-0.00325391j -0.0220841-0.00309187j 0.0140828+0.000284002j 0.0413028-0.00084391j -0.0234878-0.00733476j 0.00386105+0.0309582j 0.0250507+0.0257034j -0.0211289-0.0113994j -0.00275622-0.00376001j 0.018547+0.0243741j -0.0094947-0.0162419j 0.000159711+0.00209011j 0.00227313-0.0073328j 0.015499-0.0119823j 0.00619415-0.0174006j 0.0112898-0.0196902j 0.0198524-0.0282069j -0.00177821-0.026121j 0.00227807-0.00101505j 0.00702463-0.0140236j 0.00118568+0.00930503j -0.0129849-0.011329j -0.00858781-0.00132629j 0.0136059+0.0209341j -0.018938+0.0297756j 0.000411527+0.0174399j 0.00336848+0.00225345j -0.00848551+0.0186897j 0.00665582+0.00420164j 0.0297463-0.00309461j -0.0158863-0.00502427j -0.0193481+0.0143113j 0.0015905-6.49857e-05j -0.0263105+0.0159475j -0.0164595-0.00204273j 0.00570798-0.00583956j 0.00942815-0.00215247j -0.0224376-0.000561136j -0.00819213+0.00107072j -0.0127016-0.0110927j 0.0191107+0.00597951j -0.0256476+0.000819431j 0.0105832-0.00815305j 0.00383644-0.0136011j -0.0175117-0.0241726j -0.00669184+0.00258875j -0.00449824-0.00421228j -0.0109678+0.0040903j 0.0150366+0.0176885j 0.00352974+0.00452058j -0.00802407-0.0210081j -0.00553213-0.00766858j -0.000216065+0.00486207j -0.000198841-0.0048445j 0.000247949-0.00289062j -0.00477515+0.00368567j -0.00300506+0.000927957j -0.0113123+0.0109627j 0.00228364-0.00332199j 0.0041431+0.000199961j 0.0063862+0.00146869j 0.00240221+0.0016542j -0.00698838-0.00290252j -0.00111406+0.00430987j -0.00295543-0.000465033j 0.0022789+0.00391585j -0.00435614-0.000326547j 0.00304553+0.00293419j -0.00164007+0.00340373j -0.000107713-0.000420399j -0.00032008+0.000850381j 0.00349277+0.00336805j 0.00582932+0.00139669j -0.00435417+0.00267504j 0.00418284-0.00092851j 0.00165746+0.000537264j 0.000513185-0.00265738j -0.00198904+0.00106324j -0.0014628-0.00874216j 0.000656356-0.00176651j 0.00547482-0.00196925j -0.00107266-0.00102047j -0.00168989-0.00163802j 0.00220134+0.000969133j 0.00189938-0.00582938j 0.00143333-0.00421416j -0.00212394-0.000888626j -0.00445687+0.00282583j 0.00031976+0.0043964j -0.00560777+0.00522126j -0.00719731+0.00785258j 0.00318755-0.000911138j 0.00174329+0.00605429j -0.00450496-0.00621733j -0.000402708-0.00435307j -0.00506713-0.000551177j 0.00230785-0.00208216j 0.000464878-0.000278324j 0.00755502-0.00198207j -0.0109427+0.00503641j 0.00620895+0.000922159j 0.000285238+0.00092102j 0.00164258+0.00378196j 0.000518362-0.0011506j -0.00115929+0.000119905j -0.0014068+0.000889851j -0.00263398+0.000372627j 0.0012599-0.000570105j 0.00164554+0.000696607j -0.00384108+0.000856152j -0.000779605-9.88802e-05j -0.000319229-0.000921929j 0.00360064-0.00104941j -0.00192604+0.00352853j 0.00826018-0.000500739j -0.00171794+0.000531495j -0.000835554-0.00213009j -0.00718747+0.00480195j 0.00148022+0.00191861j -0.00152128-0.00123698j 
-0.0431385-0.0185784j 0.0451635-0.00161918j -0.0178513+0.000934248j 0.0834593-0.0404275j -0.0229953-0.114008j 0.0532786+0.0294598j -0.0163601-0.0596088j 0.0879655-0.0846613j 0.116222+0.0846589j -0.0346126-0.00463707j 0.00427812-0.076254j 0.235349-0.0194304j -0.156173-0.0327392j -0.112953+0.00986345j -0.107134-0.00326499j -0.501497+0.00594286j -0.544201+0.00729919j 0.286278-0.00292673j -0.127949-0.0293056j -0.0297171+0.0181626j -0.00242058+0.0298983j 0.0174521+0.0057166j -0.0203822-0.00439574j 0.0384368+0.0268553j -0.00836806+0.0110281j -0.0279461+0.019392j 0.0462842-0.0263946j -0.0215718+0.00395213j 0.00596069-0.0289572j -0.0382586+0.0273486j -0.0198673-0.0309758j -0.00639651-0.00113971j 0.0225583-0.00287063j -0.0203253-0.0225725j -0.0310703-0.0370154j 0.0634262+0.0583736j 0.0896931+0.0122054j 0.0694954-0.0118817j 0.0693775-0.00935221j 0.0335978+0.0104869j -0.0154537+0.0262794j -0.0106709-0.00266206j -0.0230415-0.0252108j 0.0308767-0.0233374j 0.00151958+0.00236803j 0.0392228-0.00568465j 0.0273485-0.0163207j 0.00328934-0.00643186j -0.0112684-0.00867983j 0.00182296-0.00889723j 0.0387693+0.0372218j -0.01114-0.0227008j 0.00834088+0.0116933j -0.0135205-0.026533j -0.00106167+0.0146804j 0.0240259+0.0293678j 0.0173122+0.036934j 0.00891456+0.00230896j -0.0170295-0.0381397j -0.00223223+0.026062j 0.0209929+0.00883617j -0.00555676-0.00377381j -0.0341708-0.000160436j 0.00602268-0.033077j 0.0441866-0.0391397j 0.0143475-0.00478185j 0.0179054+0.00382098j -0.009775+0.0200397j 0.00221495-0.00451377j 0.00856328+0.00585018j -0.0251098-0.00797373j 0.0395101-0.00993665j -0.000232623-0.0160161j 0.0375901+0.0136404j -0.00565503+0.00162441j -0.0120154+0.00357409j -0.0189138-0.0117304j 0.0143077-0.0103614j -0.000277842+0.00810661j -0.0090646-0.00144944j -0.0154509+0.00137578j -0.00673263+0.00226147j 0.0137882+0.00372095j 0.00253639-0.00412217j 0.00100244+0.00765637j 0.00372991+0.00679408j 0.003671+0.00309085j 0.00202005-0.0136374j 0.0107333-0.0142022j -0.0111608+0.0192318j 0.00220354-0.00537123j -0.0025496+0.00137297j 0.00823301+0.000407868j 0.00512902-0.0055467j 0.0336675+0.0216654j -0.00388947-0.000936678j -0.00303463-0.00325639j 0.00596175+0.00312001j 0.0102578-0.015984j -0.00159322+0.00450532j -0.00183185+0.0134528j 0.00293201+0.00257053j -0.0062538+0.00257997j 0.00232339-0.00115191j -0.00691567+0.00247737j 0.00200565-0.0136967j -0.00461415-0.00196118j 0.00639594+0.000146074j -0.00490138+0.0189056j 0.0131089+0.0134546j -0.000409085+0.0258026j -0.00583459-0.00189673j -0.00444871+0.0192185j -0.0108558-0.0130772j -0.0147638+0.0101933j 0.0309617-0.0128176j -0.00607015-0.0265456j 0.00100976+0.00783693j 0.00862537-0.00522889j 0.000325326+0.00223395j 0.000731421+0.000791052j 0.00524016+0.00889663j 0.00301908-0.00363176j -0.00423108-0.00160276j -0.00147174-0.00356561j 0.00818863-0.0239038j 0.00180501-0.00116308j 0.00128095+0.0215062j -0.00104681+0.00689738j 0.00284052-0.00906696j -0.0285621-0.0125918j 0.00972686-0.0018141j 0.00367584+0.0148243j 0.0343388-0.0279567j -0.00222517-0.00970224j 0.0073082+0.00644818j 
-0.0180269-0.000259825j -0.174287-0.00424608j 0.0891075+0.00100935j -0.0197707+0.00745357j 0.0117778+0.0155416j -0.338758-0.118123j 0.322135+0.176323j -0.258367+0.343345j 0.0486024-0.226043j -0.0415922+0.104014j 0.0360371+0.201542j -0.23695+0.0761863j 0.172328+0.145443j 0.191571-0.0327278j 0.0897714+0.0134262j -0.200464-0.0103275j -0.201492-0.00258544j 0.0941135-0.00493927j -0.142221+0.0309068j 0.0792425+0.0175544j -0.0759372+0.0237424j -0.0203858-2.42851e-05j -0.00539391-0.0250025j 0.0275239-0.0190987j 0.0408637+0.00161984j -0.0276-0.0190827j -0.0717891+0.0064496j 0.0367633+0.00453719j -0.00105171-0.0155318j -0.00556204+0.0140665j -0.0128321-0.0143089j 0.0462377-0.00281767j -0.0515192-0.0290707j 0.0197972-0.00727634j 0.0265644+0.015891j 0.0244794+0.0105767j -0.0964818+0.0102381j 0.0257705+0.00591839j -0.0063139-0.0103519j 0.0135093+0.00619728j 0.00715497+0.00060539j 0.0362213-0.00880377j 0.0156594-0.00261278j 0.0265977+0.00797013j 0.0184041+0.00190005j 0.0216564-0.0125055j 0.0354353+0.0134386j -0.00259741-0.0166796j -0.00674175+0.0253456j -0.000287684-0.00306518j -0.00722422+0.0150208j -0.00166481-0.00798856j 0.00520007+0.00150199j -0.00112958+0.00712104j -0.000166643+0.00214793j 0.00306476+0.000706762j -0.00737469+0.0153698j 0.00621117-0.00166121j 0.00793949-0.0248302j -0.0067634-0.000609073j 0.00824398-0.00747071j -0.00278719+0.0062123j -0.0253457-0.00873095j 0.0173952+0.00255657j 0.0139899-0.0187211j 0.0034823+0.00238825j -0.0101823+0.018633j -0.0155684-0.0134167j 0.013953+0.00370866j -0.0129547-0.0113724j -0.0158629-0.00443202j -0.00708228+0.000886726j -0.00192021+0.0107323j -0.0150771-0.00967353j -0.0207246-0.0137197j 0.0039019-0.0106093j 0.00958221-0.0121462j -0.0221719+0.004092j -0.0012171-0.0143492j 0.00647324-0.000433152j 0.00979498+0.0038457j 0.0123729-0.00409524j 0.0140194-0.00702811j 0.00210371-0.0084485j -0.000548225-0.00723541j 0.00145236-0.00225231j -0.00452977+0.0149853j 0.011061+0.00319898j -0.00528855-0.00110143j 0.00390713-0.00620179j 0.00104602-0.00875953j -0.00350487-0.0059615j -0.00359883-0.00648599j 0.00471871-0.00150861j -0.000874633-0.00395362j -0.00222991-0.00135292j -0.00666843-0.00490052j -0.00412518+0.00866172j 0.00255676+0.0123246j 0.00036434-0.00546789j -0.00284301-0.00468631j -0.000766006+6.14564e-05j -0.0158964+0.00143063j 0.00933713+0.00218486j 0.00832955-0.00574971j -0.013898-0.0111831j -0.00304562-0.00940764j -0.000912747+0.00864984j 0.00494889-0.00504957j -0.0153375-0.000849953j -0.00859602+0.000377987j 0.00568518+0.0120706j -0.0143146+0.00116158j 0.00360389+0.000212047j 0.00783837-0.00672615j 0.00480073+0.0224395j 0.0141452-0.0160053j 0.00475005-0.00735917j 0.0150609-0.00227119j -0.00193578+0.000504967j -0.00135978+0.000204244j 0.000154929-7.9608e-05j 0.00225933-0.000576261j -0.00730096+0.00221106j 0.0005691-0.000680289j 0.00199844-0.00142294j 0.000257386+4.77026e-05j -0.00196509+0.00335356j 0.000798299+0.000312876j 0.0225968-0.00129144j 0.0103112-0.0128289j -0.00860999+0.00353392j -0.019889+0.00656246j 0.008755+0.0132862j 0.00278028-0.0016237j -0.0149234+0.00555542j 
-0.000821436+0.00259658j -0.020827+0.00217306j 0.00220267+0.00632112j 0.0201309+0.00632776j -0.0089894+0.00950425j -0.0094484-0.00963656j -0.238164-0.0572999j -0.142857+0.0109609j -0.502753-0.223179j 0.187863-0.637101j -0.207579+0.0221963j -0.110438+0.00752037j 0.0399698+0.0135056j 0.00429161-0.00317523j -0.0143215+0.0103922j -0.158097-0.000868347j -0.0488458-0.00751093j 0.041054-0.0057717j -0.0232447+0.0063535j -0.011249+0.00274874j -0.0073633+0.00272198j 0.00913286-0.0136916j -0.0231546-0.028107j -0.0110902+0.00255133j -0.00243325-0.00443731j 0.00648483+0.016942j -0.02664-0.00038152j 0.013575-0.00640134j 0.000321062+0.0143717j 0.00639598+0.00490695j 0.00993077+0.00830747j -0.0115855+0.0101203j 0.00326942-0.0217364j -0.000384649-0.024579j 0.00293373-0.0104242j 0.0132526+0.00262509j -0.0210318+0.000799796j 0.0101749+0.00633705j 0.00102903-0.000830834j 0.00615866-0.00495051j 0.00559858-0.00987713j 0.00604571+0.00271876j -0.00099203-0.00671464j 0.0105129-0.00760127j -0.000183876-0.00404405j -0.0045166-0.0052208j 0.0154563-0.00128141j 0.0120689-0.0182931j -0.000526695-0.0104265j -0.0120828+0.0178681j 0.010441+0.00629359j 0.0159245+0.010855j -0.0128678+0.00437428j -0.00143014-0.00344913j -0.0100784+0.00682326j 0.0208056+0.000423773j -0.00227882+0.000479348j -0.0184766-0.00777745j 0.000743049-0.00946959j 0.00167384+0.00717385j -0.00292745-0.00551772j -0.0016562+0.00123683j -0.0048039-0.0106211j 0.00234711-0.00179311j 0.00729151-0.00339934j 0.00211192-0.00476368j -0.00113747+0.0011542j 0.00831832-0.00580954j -0.000816917+0.00217665j 0.000248008+0.00143242j 0.00222709-0.00288053j 0.000698847+0.00222427j 0.001343-0.00161968j -0.00293132-0.00558844j 0.00266452-0.000538236j 0.0173693-0.00423128j -0.0078535-0.000556266j 0.00746515+0.00881848j 0.00610433+0.0164356j -0.00400763+0.00771861j 0.00103837+0.0116517j -0.00859638+0.00453136j -0.026462-0.0130585j 0.00557729+0.0109593j -0.000592888+0.00910713j -0.0250458+0.0366465j 0.00987708+0.000667115j 0.00148945+0.002321j 0.00726038-0.000266395j 0.0197191+0.00439739j -0.0115149+0.00697151j -0.00142434+0.0101624j 0.0142722+0.00337747j -0.000771277+0.0116289j 0.00338974-0.00219595j -0.0197834-0.00781072j 0.00924418+0.0122526j -0.024411-0.0204348j 0.000306015+0.0211336j -0.00728372-0.000864147j 0.000212839+0.00545204j 0.0177229-0.0122605j 0.00146962+0.000686361j -0.00274963-0.008588j -0.00472948+0.0112462j -0.00205631+0.00803225j 0.00127293-0.00675807j 0.00498014+0.00663757j 0.00199081+0.00489322j -0.00128487-0.00107056j 0.000365218+0.000345878j 0.000293448-0.00149434j -0.00184805-0.00139397j 0.00260397-0.00162687j -0.000933272+0.000393388j 0.000829955+0.00195683j 0.00113377-0.00181408j -0.000974516+4.66625e-05j -0.00443075+0.00175512j 0.000736674-0.000302705j 0.000357018-0.000342217j -0.00356627+0.00166493j -0.000691621+1.67312e-05j 0.0031624-0.00119038j -0.00022281+0.000377584j -0.00327936-0.000116263j -0.00119541+0.000711617j 0.00106191+0.000893882j 0.00131417-0.000150592j 0.00206719-0.00156747j -4.91311e-05+5.62744e-05j -0.000695264-3.56335e-05j -0.00131154+0.00110387j 0.00113778+0.000160494j -1.91896e-05+3.14458e-06j -0.00112221+0.000554285j 
-0.0620142+0.00795886j 0.114155+0.00260119j -0.0493303-0.00261633j -0.107849+0.0259066j 0.041553+0.0567619j 0.214938+0.072114j -0.0715885-0.0826292j 0.211004-0.216379j 0.129678+0.137221j -0.0359466-0.0397097j 0.0459645-0.126723j -0.499897-0.0436442j 0.243939-0.0942869j 0.385996+0.0163951j 0.171533-0.0119855j -0.240776+0.00409976j -0.0939715+0.00274492j 0.0523749+0.00481312j 0.145471+0.044753j 0.123269+0.0148129j 0.0473669-0.0317787j -0.0264363+0.0025767j 0.00398395-0.0302183j -0.00197971-0.00499319j -0.0541214+0.0117844j -0.00258856-0.0272432j 0.01037+0.0128604j -0.0182687+0.00173645j -0.0140302+0.00381536j -0.0107568-0.00985465j -0.0250702+0.0029259j -0.0183578-0.0184403j -0.00443234-0.0195668j -0.00604388-0.00230222j 0.00078853-0.00267117j 0.00825371+0.011973j -0.176579+0.00950743j 0.0019212-0.000353057j -0.0680586+0.00553311j 0.0171781-0.00266931j 0.0245928-0.00265027j 0.0357098+0.0580291j 0.0092538+0.0131401j -0.00337482+0.00429872j 0.0111107-0.00944556j 0.0148652+0.000325149j 0.0168297+0.0327376j 0.00620191-0.0329774j -0.0268942+0.0260247j -0.00826871-0.00956141j 0.0095287-0.00500322j -0.0095685+0.00652448j 0.00417541-0.0095012j -0.0127384+0.0199354j -0.00402328-0.0156616j 0.00500015-0.0167211j -0.00510379+0.00976276j 0.0114301+0.00252858j 0.0122961-0.0151671j 0.0310605+0.00331326j -0.000448275-0.013134j 0.00522436+0.00658603j -0.0217171-0.012141j -0.00218413+0.0124602j -0.0147764-0.00962146j 0.00631132+0.00231539j -0.016755+0.0226071j 0.0219595-0.0214717j -0.0123493+0.0213923j 0.00713103+0.000703306j 0.011962-0.00847898j -0.023188+0.00162215j -0.00300684+0.00100125j -0.0251665-0.0238167j 0.0228431+0.00500429j -0.000179616+0.000835838j 0.0108585+0.0105053j -0.00398828+8.57823e-05j -0.00818691+0.00252308j 0.00779109+0.00608436j -0.00570424-0.00579055j 0.00362605-0.00247048j 0.000631259-0.00449415j -0.0133853+0.00577415j -0.00368515-0.00875657j 0.00242684-0.00885749j -0.00378464-0.00832001j 0.000928319+0.00269072j -0.00980651+0.00930745j -0.00216567-0.0065794j -0.00130297+0.000618625j 0.00993499-0.00236667j 0.0003673-0.00381032j -0.00297227+0.00676462j -0.0201986-0.0149469j 0.00587759+0.00367389j 0.0053105-0.000789696j 0.00165307-0.00321944j -0.00174518-0.00738409j 0.00477015+0.00224714j -0.000108575-0.00491598j -0.000343023-0.00205919j 0.0106165+0.00466431j -0.00454766-0.00334258j -0.00328477+0.00392635j 0.00765763+0.000949457j 0.00311843+0.0125141j -0.00244317+0.00688106j 0.0145876-0.0166886j -0.0175359+0.0163044j 0.00515155-0.0108413j -0.00397995+0.00634946j -0.00321801-0.00187244j 0.01495-0.00612781j -0.00313958-0.00296897j -0.0153068+0.0048615j 0.00190194+0.0143232j 0.00597564-0.00182888j 0.0195667-0.00613213j -0.00318522+5.96921e-06j -0.0021878+0.000615927j 0.0059307-0.00741425j -0.0032682+0.00217073j 0.00269496+0.00288095j 0.00169173+0.00139187j -0.00561778+0.0129325j -0.00231807-0.000720982j -0.00530335-0.0115348j 0.000516123-0.00316035j 0.00387818+0.00945022j 0.00962915-0.00106412j 0.00241468+0.000186503j -0.00137013-0.00749093j -0.00746961+0.0117871j 0.00243247+0.00359762j -0.00141678-0.00345638j 
-0.000833586+0.00793008j -0.00530425-0.00191789j 0.00359405+0.000341321j -0.014567-0.00238367j -0.000260889+0.00627095j 0.123677-0.0354474j -0.0721046+0.0621968j 0.0817225+0.121042j 0.0376875-0.0907069j -0.00722239+0.0179019j 0.0103959+0.076896j -0.0226156+0.0140562j 0.0725647+0.0272622j 0.0199804-0.00371922j 0.023395+0.00105942j 0.00878395-0.000654585j 0.00396605-0.00472649j -0.0160211-0.00448032j -0.274048-9.44393e-05j 0.128105-0.00131249j -0.207632+0.00536837j 0.281874-0.00932101j -0.210532-0.00042214j -0.187428+0.0141994j -0.0753596+0.00905051j -0.0558538+0.00306818j 0.3789-0.0181948j -0.151127+0.0049506j -0.029514+0.00145298j 0.0893557-0.0162515j 0.184915+0.000616387j -0.303892-0.00380243j 0.0698992+0.00631413j -0.0698401+0.0137652j -0.115658-0.0175861j -0.0352018-0.0218438j 0.00729695+0.0353947j -0.0823011+0.0502463j -0.190333-0.0740861j -0.0321803+0.0374823j 0.0356923-0.00187245j -0.0455643-0.0398862j 0.0265008-0.0148613j -0.075623-0.0180875j -0.00303648-0.00175405j -0.0458843+0.0119055j -0.0618996+0.00775379j -0.0128794+0.000500657j 0.042931+0.00787394j 0.0471675+0.0121464j 0.0757943+0.00927208j 0.0154705-0.00203645j 0.0685902+0.0121097j -0.0071242-0.00965867j -0.0318597+0.00693294j 0.00763815+0.0116967j -0.0029534+0.0163741j -0.0472983-0.0302729j 0.024717+0.00917014j -0.0771355-0.044404j 0.0213674+0.0352716j 0.0490183-0.00307989j 0.0116011-0.0147712j 0.010383-0.00366957j -0.0114981+0.0155704j 0.0265906+0.000440951j 0.0255261-0.0144782j 0.0545647+0.0130391j -0.125239+0.0251966j 0.0123292+0.0112601j -0.0934351+0.00816987j 0.0387891-0.0649924j 0.0266057+0.0139676j 0.0339621+0.0123448j -0.00986312+0.017489j 0.0265768-0.0140346j 0.0637414+0.0122891j 0.00979786+0.024466j 0.0450909-0.00554303j -0.0353548-0.0129692j -0.0365453-0.0152209j -0.0114054-0.00418449j 0.00075209-0.0131852j 0.00650337-0.00664679j 0.0151038+0.0196415j -0.00824377+0.0034242j -0.0383384-0.0429922j -0.0329489-0.0413602j 0.00673375+0.00466045j 0.00421618+0.00198088j 0.00588045+0.0249082j -0.00447598-0.00439041j 0.00611359+0.014871j 0.00346685-0.0073901j 0.0134319+0.0165985j -0.00560718+0.00224278j 0.00602764-0.0337999j 0.00925439-0.0428276j -0.00767263-0.0336876j -0.00457356+0.0274922j -0.0332201+0.00191604j -0.0201073-0.00954593j 0.0195201-0.0227308j -0.0379199+0.00748141j -0.0288197+0.00433967j 0.00642453+0.0091594j -0.010166+0.0137448j 0.0278968-0.000580846j -0.0262051-0.0170169j 0.0241917-0.0212036j 0.00755501+0.0294859j -0.0086317+0.0182202j 0.0344665-0.0282346j 0.0225854-0.00956489j -0.021651-0.0073784j -0.00610534-0.0824996j -0.0479323-0.00298695j -0.00849413+0.012493j -0.00356677+0.00271529j -0.0105671-0.00799156j -0.00455656+0.00521205j 0.00434262-0.0119962j -0.00798351+0.0105094j -0.00061474-0.00790696j 0.0100985+0.00709268j -0.00976017-0.0023345j -0.00135699+0.00319037j -0.000339309-0.00141875j -0.00712511+0.011629j -0.0240502+0.0140049j -0.024308+0.0219021j 0.0237492+0.00366889j 0.0520026-0.0191875j -0.0116392-0.0527899j -0.00714463+0.0114237j 0.0532139-0.0218972j 
-0.00244975+0.00500479j -0.00678673-0.00107242j 1.42949e-05-0.00372547j 0.0121544-0.00942696j -0.0138959+0.0013266j -0.0538822+0.0109515j 0.0405046-0.0182085j -0.0330747-0.0356044j 0.00208911+0.0242274j -0.0076321+0.00132463j 0.00389816-0.0231268j 0.00923358+0.000567081j -0.0214964-0.00676276j 0.00508631+0.00194148j -0.0137103-0.00394999j -0.0443521-0.00487344j -0.034074-0.00929458j 0.00388343-0.0236074j 0.0740707-0.00575698j 0.0168884-0.00109123j 0.054248+0.0131585j -0.151151+0.00215851j 0.19718-0.0249179j 0.0301883+0.0233054j -0.0613896+0.00720054j 0.0173685-0.00921445j -0.144836-0.0036879j 0.0197822+0.0020165j -0.258172-0.00261346j 0.470525-0.0208194j 0.544805-0.00671567j -0.285074-0.0160528j -0.145584-0.00574164j 0.0642479+0.0150993j -0.180723-0.021199j -0.147342-0.0391897j 0.026601-0.0153793j 0.0207089-0.0191021j 0.0742301+0.0219114j 0.0110467-0.00626211j -0.00449762-0.0048944j 0.0151332+0.00407679j -0.0202364+0.00250013j 0.0829817-0.0170303j -0.00591261-0.00574155j 0.0527774+0.00587206j 0.0526355+0.00677056j 0.00151878-0.0104774j -0.025839-0.00135085j -0.0209564-0.0172397j 0.0143706+0.00336563j -0.0149974-0.00455139j -0.00395493-0.0037947j -0.00238303-0.0102852j 0.00331171-0.00553783j -0.00199282-0.0202053j 0.000690475+0.0215514j 0.000697509-0.0227231j 0.0130628+0.0252314j 0.0076882+0.0080329j -0.00746768-0.018691j 0.0107611-0.0289076j 0.052893+0.00726998j 1.58384e-05+0.0043527j -0.00276588+0.011278j -0.0107656-0.00541683j 0.0177761-0.010304j 0.00509323+0.00671423j 0.0439087-0.00642848j -0.000481731-0.00151156j 0.0247855-0.00187808j -0.00455517+0.0169066j -0.00655359-0.00675691j -0.0126394-0.00710802j 0.00492324-0.00672392j -0.0226167+0.00247756j -0.0230072-0.00131997j 0.00199066-0.0122545j -0.00952302-0.000544415j 0.0120701-0.00303725j 0.00925706-0.00158938j -0.000824812+0.00627535j -0.00030279-0.00678814j -0.0038767+0.00821803j 0.00909861-0.00204635j 0.00182543-0.00066221j 0.0139243+0.012609j 0.0112968+0.0266868j 0.0013496-0.00350395j -0.00651485-0.00115896j -0.00258486-0.000985379j -0.0042869+0.0109883j -0.00302687-0.0116972j -0.00178735-0.0163138j 0.00687113-0.0085471j -0.000944972-0.00168348j 0.00198878+0.000463082j -0.00736531+0.011758j 0.0036633+0.0083246j -0.00205864-0.0134666j 0.0131451-0.0089356j 0.00902556+0.0108193j -0.00264816-0.000758162j 0.0118361-0.0116984j 0.000809301+0.000968353j -0.0139616+0.00866045j -0.00204337-0.0130945j -0.0159027-0.00436327j -0.00628527+0.00318399j 0.00734467+0.00392494j 0.0127001-0.00617293j 0.0130042-0.00572539j 0.015565+0.00832688j -0.00463006+0.00193203j 0.00944179+0.00557611j -0.00594259+0.0226041j 0.00755549+0.00443375j -0.00241842-0.00333237j -0.0264127+0.00497574j -0.0424108-0.0345063j -0.0191047+0.0162081j -0.00400571-0.00475868j -0.0292566+0.0197636j -0.0116273+0.0182519j 0.0414309+0.0303675j -0.0089166-0.00545256j 0.00802057+0.0164441j 0.0129315-0.0118133j -0.0250865+0.0334495j -0.000902503-0.0148377j 0.00127219+0.00801586j -0.00764353-0.00502771j -0.00957805+0.00710051j -0.00497056+0.00609211j -0.00955449+0.0466289j -0.0125533+0.00199702j 
