0.0241409-0.0739001j 0.0243412+0.0313955j -0.00879973+0.013902j -0.0255603-0.0228151j 0.0206185-0.000158778j 0.00762661-0.0820527j -0.00307174-0.00461862j -0.00177812-0.0401362j 0.00295364+0.022326j 0.00535728+0.00483902j 0.00299756+0.00796833j -0.001653+0.0117094j 0.00418019-0.00541944j 0.00152823-0.00796749j -0.00267745-0.00444347j -0.00328524-0.0205906j -0.0157849-0.0386624j 0.0123487+0.00994612j 0.00527237+0.0321453j 0.00930883-0.0125003j -0.0263399+0.0341898j 0.0356906+0.020385j -0.00304801-0.110696j -0.00342082-0.0358687j 0.0917796-0.098189j -0.0920907-0.0749354j 0.106385+0.0580491j -0.034765+0.101657j -0.0715461-0.107348j 0.0622091-0.0648531j 0.0588858-0.0354351j -0.0526685+0.0217946j -0.0106876+0.0376166j 0.0679489-0.0115102j 0.00265354-0.0127311j -0.00219739+0.0373746j -0.0154003-0.00927524j 0.142765+0.0135999j -0.00801475-0.0106857j 0.0344681-0.0352667j 0.0735767-0.0405939j 0.0370877-0.025222j -0.00726981-0.080995j 0.0964028+0.0289197j 0.0280696-0.169819j 0.0145103-0.00520804j 0.0222125+0.0310176j -0.0032671-0.0354724j -0.0178566-0.138944j -0.000648781+0.09725j -0.0522834-0.0152368j -0.0716571+0.0433604j -0.0154019+0.0504989j -0.0355218-0.0298851j -0.00919264+0.00695727j 0.00779273-0.00206236j -0.00343229-0.0204393j -0.0157215-0.00646786j 0.00964127-0.0103792j -0.0117334+0.0059749j -0.00528411+0.00571726j -0.0210471-0.0152163j -0.0111289-0.00758731j 0.0138571+0.00816576j 0.00847375+0.0154642j 0.0103929-0.00526726j -0.00653838-0.0156972j -0.0122393+0.00105788j -0.0111032-0.0245672j 0.0126637-0.0275994j -0.0257323+0.0259199j 0.0284156+0.0258192j 0.0210604+0.0120185j -0.0211323-0.0391621j 0.0280298-0.0476825j 0.0378994-0.00699111j 0.00625581-0.0387339j -9.62908e-06+0.0970661j -0.00874258+0.0315644j -0.0466949-0.0120697j -0.00975338+0.0141177j -0.00410776+0.0175045j -0.00497537+0.00400903j 0.00285506+0.0117634j 0.00565208-0.0277083j 0.0062106-0.011684j 0.00655244+0.00439416j 0.00701102+0.0108286j -0.00497659+0.000668005j -0.00817831-0.000509443j 0.00940741+0.00758836j -0.0114107+0.00777288j 0.00783711+0.00477329j -0.0112825+0.0192938j 0.0124936-0.00763186j -0.00113235-0.00312956j 0.0179593+0.0161899j -0.0120646+0.00394785j 0.0119074+0.00760376j -0.0232792+0.0352176j 0.0181824+0.010163j 0.0226353-0.0134257j -0.016387+0.0331253j 0.0198069+0.0157338j 0.0237445-0.0121417j -0.00571694+0.035307j -0.0141151-0.0288781j -0.0117964+0.0630891j 0.00747151+0.0783054j -0.00555442+0.00278424j 0.054256+0.012777j -0.0257555+0.0012801j -0.028242-0.0203423j 0.0141494-0.0320096j -0.0096171-0.0504017j -0.00168059+0.0525169j -0.000814048+0.0241683j -0.000692444+0.00755538j -0.000876292-0.0240571j -0.03562+0.0171235j 0.013823-0.015645j -0.00252172+0.0108356j -0.0268932-0.0335122j -0.0178545-0.00631899j 0.0166865-0.0584208j -0.00837878+0.0712016j 0.0217944-0.050281j 0.0194482+0.0788435j -0.00306685+0.00733903j 0.000281355-0.105387j -0.00697202-0.00606272j 
-0.0163514+0.141724j -0.0148636-0.0732458j -0.000772316-0.0270556j 0.0060695+0.0226382j -0.0399252-0.01112j 0.00687326+0.0692591j 0.0110637+0.00126413j 0.00259802-0.00355664j 0.0102492-0.0174941j -0.00498798-0.0122749j -0.00743684-0.0177166j 0.00592632-0.0132216j -0.0086262+0.00831386j -0.00204663+0.00382403j 0.00921079+0.0179016j 0.00134443+0.0185112j 0.0241558+0.06856j -0.0156401-0.0218682j -0.00417347-0.0687522j -0.00337417+0.0267885j 0.0331158-0.0527288j -0.060743-0.0170649j 0.0148001+0.0782546j 0.0794455-0.00161006j -0.090818-0.0380058j 0.0935492+0.14801j -0.189051+0.0361695j 0.0449891-0.0973354j -0.0283308-0.0841209j -0.0941655+0.0767365j -0.115186+0.0839234j 0.143671-0.142577j 0.00172945-0.0533022j -0.0354977-0.088833j 0.165569+0.108037j -0.0605179+0.0108547j 0.0523769+0.0553302j -0.035459-0.0504403j -0.049221-0.107645j -0.0539472+0.103993j -0.0804862+0.0424274j 0.0189661+0.0420108j 0.102248-0.00664003j -0.0422308-0.0226026j -0.0560787-0.0264913j -0.0301061+0.0693695j -0.038932-0.0776231j 3.69911e-05+0.0962555j 0.0367823+0.111571j -0.0110421-0.113643j 0.028741+0.00827432j 0.0777847-0.0567522j 0.00494984-0.024018j 0.0506108+0.0261115j 0.00115943+0.0290846j -0.025909-0.0110413j 0.0274629+0.0727242j 0.00038089-0.0021866j -9.34326e-06+0.0391957j 0.0128231-0.0274356j -0.00267267-0.00185836j 0.00888239+0.000143959j 0.00445354-0.00177545j -0.00110992-0.0137175j -0.00327778-0.0114843j 0.00421552+0.0220621j 0.0120679+0.0307131j 0.00955967+0.0115896j 0.0547533+0.00214512j 0.0242451+0.00709018j -0.0249265-0.00829695j 0.0199915+0.0267053j -0.0496453-0.0168534j 0.053553-0.0577918j -0.0356872-0.0232941j -0.11475-0.017222j -0.0350602+0.0396707j -0.00413812-0.169462j 0.0153219+0.0281111j 0.0374649+0.00256067j 0.00853894-0.0335115j 0.00878779-0.035161j 0.00552471-0.0149231j -0.0139122-0.0222687j 0.00243806+0.0224258j -0.00846655-0.0172438j -0.0161263+0.00599948j -0.0204866-0.00877021j 0.0165046-0.00916307j -0.00341291-0.00491934j -0.00752622+0.000713051j 0.036666-0.0112146j -0.0278918+0.00330565j 0.005672-0.00954166j -0.0202868-0.000880689j 0.00718305-0.0017471j -0.0157453-0.0391479j 0.00596388+0.00735066j -0.0129335+0.00204972j 0.0110193-0.0471755j -0.0129752+0.0100061j -0.0080806+0.0426242j -0.00664108+0.00546749j -0.0185962-0.00894293j 0.00210878+0.00618132j 0.00927089-0.044776j -0.0057024+0.0484628j -0.0501502-0.0284403j 0.0541844-0.0202609j -0.0194706+0.0525179j -0.0446274+0.0733935j 0.0301682+0.0818738j 0.0254891+0.12087j 0.000796158+0.018861j 0.00260924+0.00121763j 0.00235705-0.0242635j 0.0026053+0.000433027j -0.00289066-0.00239368j 0.0192616+0.0214447j 0.00238342+0.0294699j -0.0316347+0.0197507j -0.00789797+0.00681686j 0.030422-0.0164971j 0.0374927-0.0437255j -0.0170088+0.0246961j 0.0442539+0.0256228j 0.00240599+0.056129j -0.0149496-0.160406j -0.00403407+0.0594419j -0.0130108+0.0548504j 0.0127726+0.0867041j 
0.00653627+0.0352575j 0.0223493-0.0297444j -0.067556-0.00683325j -0.0501619+0.00540251j -0.0129145-0.0386677j -0.0117767-0.011359j 0.0107512-0.0250283j -0.0162115-0.0621955j 0.014556-0.0124213j -0.0010714+0.000369565j -0.00443181+0.00958131j -0.000472604-0.00513527j -0.000572163+0.0145553j 0.00635608+0.000854489j 0.00353936-0.00544836j 0.00447973+0.000984672j 0.0080914+0.000748637j 0.0161236-0.0092832j 0.00184573-0.0216108j -0.0234529-0.00828337j -0.0165998+0.0107408j -0.00201442-0.0161731j -0.00512236-0.0747531j 0.0734612-0.099408j 0.00340153-0.184225j -0.0340138+0.0304636j -0.056157+0.147205j -0.0842017+0.0589615j -0.0653478-0.249643j -0.100145-0.0121829j 0.126395+0.0315925j 0.131067-0.118538j -0.0932237-0.001888j 0.124776-0.112366j 0.281078+0.0900012j 0.0238571+0.0773586j -0.0614126+0.0371502j 0.379611-0.0169358j -0.081349-0.120439j 0.0397249+0.0534711j 0.0184309-0.0261365j 0.115155+0.00162523j 0.10564-0.140525j 0.195047+0.0204474j -0.02708-0.292883j -0.00429178+0.017068j 0.0271073-0.0123248j -0.00347298+0.0252955j -0.00410472-0.0588701j 0.0076963+0.00684815j -0.0145777-0.0518803j -0.0102121+0.0569377j -0.00143865+0.0300444j -0.0117579-0.0134544j -0.0193575+0.0340359j -0.00683106-0.00658613j -0.00237958+0.0126431j -0.0337417-0.0062743j 0.00406105+0.0157435j -0.0188066+0.000327228j -0.0132006+0.0211347j -0.0190041-0.0200338j -0.0119409-0.0170317j 0.0290507-0.0028322j -0.00298398+0.0054105j 0.0341489+0.011593j -0.0139084-0.00661693j -0.00478421+0.0157026j -0.0122389-0.0367116j 0.0180568-0.0286159j -0.0392497+0.0337882j 0.0251263+0.0403514j 0.00543011-0.00542368j -0.0144257-0.0458975j 0.00841928-0.0424226j 0.007393-0.0218336j -0.00262342-0.0137096j 0.011425+0.0140594j -0.00262339-0.012332j 0.0101693-0.000586918j 0.000227682+0.0014803j 0.00114858+0.0126621j -0.000686647-0.00702351j 0.00410895+0.000767682j 0.00261434-0.0198636j -0.00254255-0.0163215j -0.0048986+0.00648805j 0.00285612+0.00920602j 0.0128317-0.00537578j -0.0102725+0.00747054j -0.00201366+0.0139579j -0.0061983+0.00500341j 0.00720876+0.00808917j -0.000174096-0.00667463j -0.0153183-0.012988j -0.00242422+0.00505228j 0.0060867-0.00351616j -0.0071747+0.011151j -0.00430742+0.00387157j -0.0103298-0.00676213j 0.00201697-0.00253069j 0.00576666+0.00395555j -0.00758566+0.0170224j 0.0205234-0.00340816j 0.00888956+0.00480779j -0.00224279+0.00319177j -0.0123134-0.00170786j -0.0079682+0.024112j 0.0140668+0.0323688j -0.0138017-0.0114722j -0.00423606+0.0138874j -0.0028445+0.0122336j 0.00050572+0.00527106j -0.00330703+0.00093283j 0.000978555+0.00528524j 0.00112752-4.29923e-06j 0.00152765-0.0149792j 0.00599874+0.00253471j 0.00701007+0.00715756j -0.0111085+0.0104961j -0.0103869+0.00960552j -0.00142492-7.80897e-05j -0.00752011-0.0139002j 0.000752245-0.00502593j 0.00137252+0.007833j 0.00117846+0.0255492j -0.00947028-0.00611144j 0.00164763-0.000191617j -0.000332578-0.00334428j -0.00112727+0.0183901j 0.000743027-0.00118852j 
0.039331+0.0406827j 0.0362758+0.000305715j 0.0664274-0.0135754j -0.0307538+0.0152129j -0.0074035+0.0223694j 0.0170915-0.0685013j 0.013431+0.00607877j 0.0239046-0.117519j 0.0165498+0.0290404j 0.00417867+0.00443294j -0.00541394+0.00185943j 0.00252754-0.0181861j -0.00485588+0.0101015j -0.00815667-0.000803107j 0.00311763+0.00407779j -0.00460915-0.0145021j -0.0168596-0.0309282j -0.0155573-0.0487367j -0.00141867-0.000618659j 0.00708967+0.0229365j -0.0139219-0.0265653j -0.00849187+0.0372213j 0.0443974-0.26142j 0.0950226+0.269591j 0.156909-0.00383411j -0.113298+0.0284506j 0.0458626+0.023006j 0.110045-0.168666j -0.306755+0.0383713j 0.159632+0.120454j -0.278905-0.00856041j -0.00600626-0.0279006j 0.114156-0.110267j 0.0205023+0.00611296j 0.0528599+0.118378j -0.233983-0.0164171j 0.191716-0.089376j -0.0389127-0.281442j -0.0570855+0.157705j -0.0586544+0.00923122j 0.0902229+0.0736207j 0.0307416+0.0202658j 0.10458+0.0556236j 0.0262004+0.198574j 0.0290056-0.0534565j -0.00361315+0.0105278j 0.00151995-0.00771475j -0.00672947+0.0138331j 0.0243941-0.000882859j -0.00312727+0.0157894j 0.0283132-0.0847408j 0.0178478+0.0799227j -0.00599246-0.068431j -0.0469625+0.0108723j -0.0285656-0.0271176j 0.0395654+0.0297831j -0.000994969-0.0213438j 0.00303546-0.0398838j 0.0289633+0.00400794j -0.00196112-0.0211643j -0.0317533+0.0195087j -0.0363538+0.00765562j -0.0217441+0.0233583j 0.00343547-0.0295352j 0.0162785+0.0137424j 0.0193444+0.0249382j 0.0115762+0.0178139j -0.0244326+0.0279871j 0.00465908-0.0278832j -0.0130791-0.0175678j -0.0135098-0.00375564j -0.00789389+0.00217467j 0.0147441-0.045267j -0.019994-0.0303355j 0.0161584+0.0150692j 0.0243251-0.000928756j 0.00847914-0.0069599j 0.00124483+0.0223251j -0.00360096-0.0222131j 0.0101436+0.00129256j -0.00229543+0.00307942j -0.00337659+0.0437971j -0.0210555+0.0396694j 0.0191854+0.0343051j 0.00728156-0.043583j 0.0196031+0.0225134j 0.0290189+0.00340098j 0.0263467+0.0157979j -0.0179664+0.0161407j -0.0061084-0.011522j 0.00256074-0.0185939j -0.000404742+0.00960513j 0.00193092-0.00380751j -0.00768185+0.0101326j 0.0141789+0.0142559j 0.00262715-0.00528511j 0.00268105+0.0109867j 0.00502982-0.0110216j 0.00531153-0.00110658j 0.0037087+0.0143066j 0.0154953+0.000172415j -0.0145869-0.00193664j 0.00437647-0.00825609j 0.00520357-0.000243174j -0.0121429-0.000121187j -0.00510323-0.0171048j 0.00600074-0.0319833j 0.0057427+0.000409405j -0.0176402-0.00798668j 0.000677343-0.0468121j -0.0101346-0.0132148j 0.000100698-0.0188746j 0.00505741-0.0150767j -0.00408499+0.00896692j 0.000180765+0.0276329j -0.00387105-0.00480046j -0.00169566-0.00644497j -0.00166715+0.00171853j -0.00172542-0.00315331j -0.00807275-0.00593497j -0.00841009+0.00752511j 0.00842253-0.00102083j -0.00618759-0.0131075j -0.0054415+0.0159352j 0.00526917+0.0193912j -0.00964122+0.00714736j -0.00836877-0.0141385j -0.00201258+0.0199235j 0.000638541-0.0112989j 0.00225272+0.0156834j 0.000827523-0.0095804j 
0.0268638-0.114475j 0.030898+0.052053j 0.00027781+0.013202j -0.0112891-0.0204848j 0.0455039-0.0388698j -0.00353714-0.0726319j -0.0147336+0.00986912j -0.000716882-0.0187572j -0.0112952+0.0255937j 0.00883011+0.00970048j 0.0142638+0.00749272j -0.00853953+0.0141405j 0.0165034-0.0117791j 0.00408792-0.0104499j -0.0170974-0.00228632j -0.00159622-0.031974j -0.0305276-0.050289j 0.0216257+0.0216973j 0.0106584+0.0588484j 0.00592491+0.0248522j -0.0321799+0.0313937j 0.0613173-0.000710704j -0.0144133-0.060597j -0.054289+0.0151664j 0.114886-0.0167604j -0.117225-0.0627288j 0.185978+0.0146876j -0.0346011+0.0471074j -0.0281782+0.00595j 0.0925498-0.036243j 0.0839675-0.0393512j -0.121166+0.0602444j 0.00639649+0.0233205j 0.0511669+0.0394747j -0.109738-0.0514741j 0.0247357+0.00456258j -0.023468-0.0258037j 0.0712317+0.0137558j 0.0217563+0.0478222j 0.0475703-0.0444245j 0.0900078-0.00730126j -0.00219133-0.0132925j -0.06334-0.0253514j 0.0658646+0.035705j 0.0603756-0.00831398j 0.0494049-0.0272241j 0.00947004+0.0649104j -0.00326038-0.0108347j -0.00765985-0.0465536j -0.000437873+0.0719364j -0.026786+0.00564667j -0.0378676+0.00161747j -0.0258251+0.000265226j -0.0481445-0.00258684j 0.00201141-0.0154387j 0.00260894-0.000801888j -0.00760387+0.0105604j -0.00465679-0.00911271j -0.00208263-0.00277278j -0.000316975-0.00306927j 0.00842264-0.00561902j -0.00678144+0.00699072j -0.00798728+0.00164684j 0.00950171-0.00600666j 0.00177518+0.00166337j -0.00618267-0.000660158j -0.00028174-0.00189851j -0.00833809+0.00605838j 0.00576399+0.00957478j 0.00319723+0.0144062j -0.0109416-0.00606967j -0.00482146+0.00594677j -0.0186506-0.00330782j 0.0150063-0.0198233j -0.00685535+0.0104758j -0.0219273-0.0206173j 0.00539196+0.0349409j 0.00241519-0.0282963j -0.00857742+0.0408007j -0.0375195-0.00276569j 0.00345115-0.0275104j 0.00334146-0.029229j 0.00403756+0.00164344j -0.0144241-0.00932797j 0.00551312+0.00320705j -0.000267747-0.0039919j -0.00657266+0.00121042j -0.00676424-0.00461058j -0.00449324+0.00312372j -0.00883085-0.0165759j 0.00340322-0.0106957j 0.0367197+0.00699187j -0.025977-0.00486702j -0.0224496+0.0368009j -0.000243112+0.0140482j 0.00549419-0.011396j 0.0245754-0.0128391j -0.00880034+0.00901651j -0.000237948+0.00966283j -0.00310446-0.0132169j 0.00384257+0.0269261j 0.0020559+0.0399006j -0.00501067+0.0198923j -0.0049736+0.0056008j 0.00102336+0.000538989j 0.0111014-0.0124497j -0.0126877+0.0124573j -0.0320255-0.0290579j 0.033479-0.000907179j -0.0169229+0.02721j -0.0280857+0.0530695j 0.0109887+0.0264275j -0.00423642+0.0977976j 0.0184186+0.0260824j 0.00782064-0.00476523j -0.00737124-0.00792903j -0.0055303+0.00588065j -0.00248281-0.000636974j 0.0209054+0.00925922j -0.0144211+0.0200352j -0.035003+0.0173021j -0.00624143+0.0068357j 0.0260039-0.0282399j 0.0377998-0.0355469j -0.0107292+0.0316944j 0.0363537+0.0389166j 0.00697508+0.0585461j -0.00300582-0.163906j -0.0191917+0.0681198j -0.00884893+0.0683304j 0.00380248+0.115788j 
-0.000165657+0.0204089j 0.00507461-0.0192138j -0.00254273-0.00337275j -0.00351814+0.0198763j -0.00546251+0.0164555j 0.00334301+0.0550524j 0.00672793-0.033109j 0.00637299-0.0030461j -0.000352283-0.0487635j -0.00332127-0.000325871j 0.000971356+0.0236851j -0.000329809-0.0194101j -0.0135714+0.0117068j -0.00113965+0.0120417j -0.00371001-0.0177377j 0.00519858+0.0197501j -0.00316703+0.0121307j -0.0110856-0.0223096j -0.00964514-0.0028777j -0.0118787-0.0285699j -0.0134974+0.0482151j -0.0102926-0.0237479j -0.00358188-0.00224273j 0.0052228-0.0402344j 0.00556588-0.0207875j 0.000547151+0.0175073j 0.00801243+0.00924242j -0.00796818+0.016539j -0.0118049-0.0325011j 0.00633366+0.00828279j 0.00218951+0.00403966j 0.00601104-0.0244325j -0.00658672+0.00226023j 0.00442342-0.024242j 0.0255642+0.0130728j -0.00754787+0.00710735j 0.00312512+0.00877041j 0.0255143+0.0243287j -0.00832493-0.0252722j 0.00710561+0.00216475j 0.00716272-0.0124725j 0.0244083+0.0289008j 0.0113007-0.0164731j 0.0171521-0.0152904j 0.00632681-0.057729j -0.00583647-0.0386069j 0.0428898-0.00604835j 0.0145364-0.0469068j -0.0195908+0.0431485j 0.0185754-0.0353614j 0.0461325-0.0440894j -0.00840144+0.0604715j 0.0255261+0.039944j 0.00483984-0.0147503j 0.00211766+0.0100415j 0.0226303-0.00347508j -0.0444047-0.0714076j 0.0129903+0.0241453j -0.0135465-0.0119322j 1.05803e-05+0.0383683j -0.00920017+0.034328j 0.010504-0.0158114j 0.0148522-0.0247082j -0.0136203+0.0042753j -0.0121177-0.0118508j 0.0295627-0.0142456j -0.038175-0.0322484j 0.00360969+0.0133212j -0.117228-0.00738429j -0.0623778-0.0200456j 0.0552663+0.00383625j -0.112244-0.00467394j 0.0421629+0.0103659j -0.067286+0.144342j -0.0172885+0.074891j 0.14758-0.012564j 0.0650874+0.041105j -0.00350094+0.105954j -0.0111434-0.167753j 0.089581+0.0306524j 0.0096874+0.0563225j -0.0124541+0.0147741j 0.0161527-0.040923j 0.023779-0.0151311j -0.0262382+0.0586552j -0.0127071-0.00906407j -0.0147741-0.0122878j -0.0180996-0.0232709j 0.00943336-0.0127755j 0.0302324+0.0380601j 0.00384631+0.0286539j -0.0725907-0.0046087j 0.0423593-0.00643984j 0.0197772-0.0841029j -0.00825401-0.0298203j -0.0171146+0.0399231j -0.0295155+0.0374524j 0.014616+0.00947063j -0.00966469-0.0289711j 0.0205233-0.0176012j -0.0333052-0.060196j -0.0376761-0.0569969j 0.00148035-0.0625157j 0.00143925-0.0238505j -0.00634057+0.0114968j 0.00267726+0.00654189j 0.00777191+0.0010821j 0.0849848-0.0278886j -0.0641335-0.0274887j 0.0198042-0.0245138j -0.0798611-0.0780839j 0.0250955-0.0643238j 0.0453423-0.126458j -0.0420579+0.0431244j 0.037046+0.113767j 0.00471883-0.120479j 0.00597816-0.0969178j 0.00601665-0.0105399j 0.0143556+0.0694402j 0.0502453-0.0263304j 0.00299926+0.0326076j 0.00595055-0.0257851j 0.0132856+0.0559775j -0.00555218+0.0228127j -0.021758+0.0739962j -0.0417792-0.116488j -0.080334+0.0492096j -0.0406422+0.0123331j 0.0186231-0.109094j 0.0303974+0.230881j 0.00213267-0.120655j 
0.0121039-0.0313149j 0.0280753+0.0187336j -0.00669119-0.00599474j 0.00496069+0.0436087j 0.00375086-0.00911849j 0.0045941-0.046125j 0.00067616-0.0247031j -0.00929205-0.0148168j -0.0134166+0.0230822j -0.000602709+0.00971074j -0.0150991+0.00370559j -0.00480993+0.0380315j 0.0112024-0.0162822j -0.00401919-0.0096567j -0.00130851-4.13602e-05j 0.00181511+0.00594782j -0.0111106-0.0310283j 0.013956+0.0142964j 0.00569876-0.00494427j 0.00512043+0.0338116j 0.00291932-0.0271598j 0.00310268-0.000704981j 0.00229502-0.0268636j 0.0295812-0.0168399j 0.0247727-0.0473949j -0.0338751-0.023906j 0.00711977+0.026978j 0.00653963+0.0321498j -0.05311-0.0125486j 0.00448613-0.0138374j -0.0107255-0.00157043j 0.00589078+0.0289704j 0.00378668-0.00141498j 0.0199325+0.00486974j 0.0385925-0.00541576j -0.0215663-0.0078433j 0.0147377+0.00566824j 0.0499539+0.00853923j -0.0175318+0.0113959j 0.000706282-0.0292043j 0.0106747-0.000357158j 0.0104816-0.0206492j 0.0271714-0.00159124j 0.03498+0.0103725j 0.0124892-0.0307429j 0.0144319+0.0201528j -0.0257106+0.0616539j -0.0128655+0.0042801j 0.00256286-0.0344804j -0.00689157+0.0175734j -0.0203185+0.0989505j 0.0158778-0.07971j 0.00960836-0.0492041j 0.0386429+0.0236344j 0.0120072-0.020806j 0.049107-0.00532567j 0.0382986+0.0342955j 0.0582497-0.0118472j -0.0290359-0.00280033j -0.020274-0.0114497j 0.0462295-0.0363823j 0.0727504+0.00170671j -0.00188247-0.0425377j -0.0174395-0.00470416j -0.0878975-0.0102689j -0.0319915-0.00952855j 0.056592-0.0456815j -0.0134097+0.0267339j 0.125506+0.0396025j -0.0850221+0.0810699j 0.104309-0.0141709j -0.0230012-0.0980979j -0.0678385-0.117536j 0.0625343+0.0879734j -0.00481892+0.184201j -0.134232+0.0657294j -0.0327255-0.0254463j 0.001454-0.102779j 0.0131476+0.0983918j -0.0437467-0.00919534j -0.000468668-0.0256467j 0.0152-0.0473574j 0.0161095+0.00506035j -0.0271966-0.0169644j -0.00706163+0.0300669j -0.000814244-0.00487259j -0.00715285-0.00992608j -0.0237323-0.0107439j 0.022707-0.0215228j 0.00393886-0.00257241j -0.00739798+0.0209689j 0.0258155-0.0194435j -0.023508+0.0099818j -0.00461398+0.0382193j -0.00341997-0.011582j 0.00332605-0.0150557j -0.00967608+0.0104921j 0.0177626-0.00767561j -0.00178885+0.00690992j 0.0180172+0.0135342j 0.015545+0.00186812j 0.0236388+0.00195345j -0.00813607-0.00793609j -0.0420102+0.0126005j 0.043205+0.00280639j 0.00504713-0.0453291j -0.00820992+0.0172652j -0.0232341-0.0479993j 0.0281968-0.0214953j 0.00134043+0.133191j 0.0301064+0.00611336j -0.00589663+0.0173857j -0.0161588+0.0321897j 0.0168076-0.0196969j -0.0100387-0.0507781j 0.00894122+0.0202515j 0.0061918+0.0299074j -0.00297598+0.000220318j 0.00873432-0.00943006j -0.0258973+0.0218906j 0.0282751-0.0242846j -0.0112374+0.0119918j -0.000711291-0.0129832j 0.00923108-0.0315034j 0.000705125-0.0898584j 0.0300051+0.00904723j 0.0469755+0.00580566j 0.0255049-0.0182489j -0.00261105+0.0475904j -0.0149791-0.134143j -0.00467521+0.0277613j 
0.00830207-0.00258056j 0.0138656+0.0223375j -0.00109088-0.0220451j 0.00135209-0.0302013j -0.0022689+0.0119123j 0.00566864+0.00120575j 0.000768629+0.00627378j -0.0011425-0.0182058j 0.00813214-0.0203121j 0.00593691-0.0102855j 0.0100239+0.0156622j 0.00962966-0.0319027j 0.0104389-0.0148385j 0.0031373-0.000844249j -0.0372254+0.0176969j 0.0156767-0.0458767j 0.0110719+0.0400805j -0.000489984-0.0412919j 0.00838682+0.0553081j 0.0114852+0.014321j -0.00246722+0.0203351j -0.00212733-0.0025121j -0.00748599-0.0547191j 0.0128401-0.0205096j 0.0209274-0.0209443j -0.0181971-0.0295916j 0.00539287+0.00660341j 0.00406732+0.00585606j -0.0368617+0.00567294j 0.00794702-0.021479j -0.0180882-0.0214227j -0.0053355+0.00846015j 0.00949205-0.00222791j 0.0160812+0.00184655j 0.0166768+0.00965277j -0.0156292-0.010205j 0.0147521-0.0107098j 0.0226157+0.00466897j -0.0135861+0.020835j 0.000111283-0.049549j 0.0170892+0.0106855j 0.0262382-0.000993671j -0.00377945-0.00231214j 0.0227712+0.00609907j 0.0320006+0.00578082j -0.00687661-0.00126519j -0.00414182+0.0342176j 0.00799842-0.068731j -0.00668091-0.0117154j 0.00139464+0.0662143j -0.0194342+0.00403363j -0.0520896-0.00312488j -0.0210348+0.0703215j 0.0224684-0.0301004j 0.0238504-0.0531979j -0.0335127-0.00755337j -0.0422225-0.129496j 0.0134933+0.019549j -0.0119025-0.0372647j 0.0401512-0.00262357j 0.0104139-0.0172597j -0.0193137+0.0379449j 0.0299573+0.03924j -0.0106447-0.00322295j 0.0574031+0.00451398j -0.0345287-0.0410192j -0.077612+0.00799058j 0.0445053-0.0560764j -0.170974-0.0113916j 0.0123839+0.0200697j -0.0531343-0.00221468j -0.234812+0.091544j -0.110808+0.136925j 0.114884+0.0432617j -0.192903+0.0509525j -0.195606-0.167913j 0.000699859+0.331085j -0.0225564-0.163284j 0.0136135+0.0340431j 0.00271338+0.00627499j -0.000697581+0.0394145j -0.0024124-0.0613895j 0.01502-0.00679191j -0.00475619-0.000464861j -0.00985582+0.0122548j 0.00169993-0.0258883j -0.00380582-0.0111409j -0.00219307-0.0316279j 0.0153438-0.0273174j 0.00925985-0.0466497j 0.0247247-0.0390481j -0.0327257-0.0333406j -0.0247829-0.0383972j 0.0211756-0.0557138j -0.00136028-0.000171377j -0.020377+0.0277406j -0.0146251-0.00553358j -0.0147405+0.0443656j -0.015817-0.0245654j -0.016249-0.0356618j -0.0132617-0.00726378j -0.0126868-0.012804j -0.0124894+0.00875984j -0.0514624+0.00813485j 0.0160401-0.00191641j 0.0249437+0.0377367j -0.019151-0.0355093j -0.0169969-0.0318149j 0.0293965-0.0373593j -0.00857321+0.102234j 0.005963+0.0280455j 0.0103987+0.0708154j 0.00840957+0.0201068j -0.0134393-0.0051991j 0.000607322-0.00888929j 0.0179961-0.0317011j 0.0132238-0.0011236j -0.00124603-0.00650928j 0.00530885+0.0254836j 0.0140133+0.00904417j 0.0189791+0.000927181j -0.00449413-0.00146518j -0.0071258+0.0297561j -0.0138001-0.0121334j -0.0029673-0.0156916j -0.0138393-0.0237665j -0.0159393-0.000645972j -0.00149647+0.0355766j 0.0134682-0.036837j 0.00892183+0.00679173j -0.00364352-0.0671926j 
