-0.123065-0.0424955j 0.0798169-0.0360807j -0.0420627+0.0449422j 0.0373152-0.0125678j -0.0741713-0.00597342j -0.263323-0.00950489j -0.200502-0.24447j 0.456644+0.18316j 0.262126-0.545215j -0.119246-0.101157j -0.0702672+0.0404708j -3.83899e-05+0.0567203j 0.0174308-0.0760224j -0.00755911-0.0115398j -0.0411435-0.0206988j -0.00249487+0.0101861j -0.00903945-0.00867424j -0.0238119+0.0233049j 0.00212997+0.0117862j -0.00052677+0.0764212j -0.00714075-0.0364217j 0.0976674+0.00497279j 0.0752013-0.0089865j 0.0111505+0.00806566j 0.0204374-0.0152238j 0.0593042-0.0106587j -0.0201297+0.00226553j 0.027855-0.00346227j -0.0315864+0.00157923j 0.024535-0.00292357j 0.0122465+0.0107574j 0.00973892-0.0196607j 0.0180108+0.00645648j 0.0341932-0.00522189j -0.0740755+0.0092675j 0.0939368+0.00838849j -0.0152537+0.0148263j -0.00539241+0.00281849j 0.0134681-0.00215574j -0.0366948-0.00300693j -0.014746+0.00805887j -0.0278985-0.0123308j -0.00537594+0.0183165j 0.0227949+0.017699j -0.0257078-0.0214506j 0.00468396-0.00243212j 0.0189398+0.000766506j -0.00122118+0.00296556j -0.0139968-0.00223141j 0.00891226+0.0128309j 0.00823882+0.00505933j -0.00245302+0.00549078j 0.000899639-0.00178936j -0.0140878+0.0278053j 0.00433239+0.0146509j -0.00594577+0.0275825j -0.0135873+0.0139232j 0.00657828-0.00482389j -0.00309558-0.00573529j 0.0168722+0.0159883j -0.00919259+0.00658448j 0.00766622+0.00323573j 0.00099084+0.00247775j 0.00342229-0.00503657j 0.00502202+0.022343j 0.00282777-0.0110268j -0.00734653+0.00945152j -0.00777015-0.00106961j 0.000276361-0.00130418j 0.00530112-0.0112863j -0.0034143-0.00112764j -0.00102528-0.000809363j -0.026838+0.0109425j 0.0117726-0.00602316j -0.0154867-0.0107923j 0.0118267-0.0078184j 0.00934992-0.00827774j -0.0255686-0.0076792j 0.0110902+0.007476j 8.76006e-06+0.00434296j -0.00642332+0.0078714j -0.00674769+0.0141555j -0.00260622+0.0176858j -0.00232977-0.00415175j 0.0153438-0.0089987j 0.00907397+0.00568965j 0.00497695+0.004432j -0.0188963+0.0108561j 0.00729341-0.00239403j 0.00743661-0.0013243j 0.00848501-0.000915399j -0.000783712-0.000146055j 0.00611296+0.00104634j 0.000183107-0.00339969j 0.00214337+0.00688445j -0.017615-0.00111487j 0.00536778-0.00751092j -0.00565737-0.00444929j -0.000768196-0.00713991j 0.000984702+0.00271341j -0.00454823-0.00924421j 0.0167602+0.000891213j -0.0185842-0.0143659j 0.0216677+0.00594566j 0.00823354+0.0027424j 0.00794617-0.0059541j 0.00653089+0.012263j -0.00518125+0.00822132j -0.00667104+0.00281284j -0.0199559-0.000240741j -0.0157383-0.00178909j 0.00872067+0.00656939j -0.00250272+0.00898364j -0.0143994-0.00133744j -0.00128309-0.00183339j 0.0140573-0.00593304j -0.013116-0.0268613j 0.0119197-0.00989424j -0.010516+0.00636624j -0.0184978+0.00520502j 0.00857121+0.0141293j -6.61696e-05+0.00737402j -0.00572688-0.000911255j 0.00607115-0.00776592j 0.00766776+0.00899141j -0.0051739-0.00490758j -0.00316308-0.00620206j -0.0139736-0.0139212j -7.03261e-05-0.00226186j -0.0054852-0.0198288j 0.00451495-0.000611082j 0.000525238+0.00268565j 0.00980459-0.000640017j -0.00447219+0.00543988j 0.0109344-0.00924107j 0.00726322+0.000482676j -0.00452865+0.002295j 0.00195676+0.00208074j 0.00121752+0.00220556j 0.000494887-0.00956379j -0.00511346+0.00093731j -0.00235334-0.00294098j -3.54041e-05+0.00163166j -0.00257388+0.000725308j 0.000654018-0.00693574j 0.000659935+0.0025818j -0.000334576-0.00167795j 0.000228085-0.00361192j 0.000234087-0.00447855j -0.00508371-0.000198362j -0.00272228+0.000812823j 0.00413064+0.000123748j -0.00721392+0.00615313j 0.00110792-9.55562e-06j -0.00151781-0.00516653j 0.00101213-0.00185554j -0.000699635-0.00229747j -0.00128733+0.00115503j -0.00274478-0.0056991j 0.00104479-0.00133214j 0.00321564+0.00473659j -0.000325882+0.00253954j 0.0058697-0.0010933j 0.000869578-0.00183455j -0.00259943+0.00443479j 0.00107478-0.0079421j 0.00594388-0.00786985j -0.00590084-0.00138145j 0.00642232+0.00308557j -0.00501757+0.00082055j 0.00669102-0.00211745j -0.00800988+0.00699037j 0.00527532-0.00233899j 0.00597453+0.00386037j -0.00497172-0.00590835j -0.0011949+0.00503844j 0.00222024-0.00172937j -0.00176448+0.00574492j 0.00136982+0.00554944j -0.000991425+0.00256752j 0.00717238-0.012746j -0.000341078+0.00374774j 0.00109568-0.00378599j -0.0128687+0.00657987j 0.0219537-0.00613986j -0.0100773-0.00684352j -0.00111625+0.00337119j -0.00415301+0.00209519j 0.0115158-0.00274185j -0.0136749+0.0100613j -0.00304302+0.00209363j -0.00650126-0.00482747j 0.0148998+0.00635389j 0.00667728+0.00833212j 0.0229663-0.0118099j -0.00326041-0.00918716j 
0.11034+0.0294736j -0.0552238+0.0339104j 0.0251488-0.038982j 0.0166545+0.00437526j -0.118056-0.00265288j 0.521635+0.102431j -0.216581+0.480513j 0.179392+0.376572j 0.163377-0.129778j -0.0206023+0.115356j 0.12144+0.0863293j 0.0172353-0.0892491j 0.0105307+0.0307935j -0.0255431-0.0106894j 0.00557973-0.0547294j 0.00743072-0.0138716j -0.00425777-0.00828391j -0.00303259+0.0135683j 0.000372181-0.020897j 0.0195625+0.0247302j -0.015525-0.0101756j -0.170255+0.0158997j 0.0351794-0.00164972j -0.00368654-0.0150688j -0.0370131-0.016597j -0.0573861+0.0142282j -0.0314101+0.0212799j 0.0550953+0.00159465j -0.0157036+0.00213188j 0.0252242-0.0018608j 0.0254525+0.0175634j 0.039471-0.0101773j 0.0208912+0.00559722j -0.00816299+0.00470664j 0.0483406-0.00251281j 0.0239623+0.00145656j 0.00827372+0.0174037j 0.0133743+0.0171582j -0.0262135+0.00901713j 0.0193502-0.000722541j 0.0143953+0.00755074j 0.0203783+0.0150698j -0.00201435-0.00895783j -0.00494225-0.0243223j 0.0171829+0.00694861j 0.0114062-0.0350312j -0.00880171-0.0142086j 0.0146156+0.00160473j -0.0190077-0.00362903j 0.00777711+0.0103133j 0.0250036-0.00746822j -0.00168112+0.00198896j 0.00919776-0.00190804j 0.00596367-0.0177596j 0.000589101-0.00784117j 0.00911687-0.0141817j -0.0133872-0.00880214j 0.00587635+0.0104011j 0.00507863+0.000651291j -0.0114414-0.00225927j 0.012122-0.010176j 0.00281251-9.05162e-05j 0.00709401-0.00737144j -0.0227356+0.00775524j -0.0195661-0.0139801j 0.00898346+0.0218742j 0.0276098-0.0020056j -0.0130603+0.00851479j 0.0146375-0.00275415j 0.0107531+0.00116364j -0.00270634-0.0121322j -0.00655031-0.0189803j 0.00189599-0.00844927j -0.0122861-0.00970924j -0.0013365-0.018268j -0.00507454-0.0059018j 0.00834499-0.00815921j -0.00495466-0.00326095j -0.00392139+0.00913629j 0.0237592-0.0107858j -0.00163867+0.00128642j 0.0181477-0.00359272j -0.0132824+0.0184537j -0.0112524+0.00633382j -0.00112837-0.00454737j -0.0171376+0.00381502j -0.000992246+0.0140998j -0.00158895-0.0129501j -0.0124375+0.00941355j -0.0098454-0.000361952j -0.0171336-0.00156433j 0.00208343-0.00386905j -0.00815045+0.00754575j -0.00138166+0.00105976j 0.00570155-0.00212898j -0.0110339-0.00239736j -0.000776513+0.00633118j -0.00723115-0.00363461j 0.0100782-0.00162076j 0.00452635+0.000470774j -0.00521981-0.0059488j 0.00359007-0.000926817j 0.00166369-0.00520741j -0.0027341-0.00972155j -0.00199861-0.00894561j -0.000449078-0.00576568j -0.00559165-0.00647859j -0.00663053-0.019063j 0.000872618+0.00879319j -0.000213094-0.00572155j -0.00542635-0.0106988j 4.20032e-05-0.0121324j 0.0157488+0.0124143j 0.00608132-0.000942703j 0.0161656+0.00807781j 0.00352971+0.0081633j 0.0101794-0.00903106j 0.00506818-0.00586219j 0.00568275-0.00150896j -0.0086483-0.00666646j -0.00372559+0.00327311j -0.00958611-0.00478233j -0.00268744+0.008395j 0.00816057+0.00787995j -0.0027164+0.000475483j -0.000339287-0.00332875j -0.00327242+0.00572914j 0.00870152-0.00237758j -0.000639816+0.00500947j 0.0162688+0.00177078j 0.000205326+0.000418393j 0.00167554+0.000199146j -0.00799023+8.71647e-05j 0.00570919-0.00638015j -0.00189686+0.00943826j -0.00670713-0.000462567j 0.00362914-0.00104662j -0.000892226-0.00135081j -0.00108635-0.00158469j 0.00284058+0.0054307j 0.00234826+0.000474534j -0.00217753+0.00214111j -0.0043448+0.000385232j -0.0031995+0.00182416j 0.000395938+0.00362197j -0.000471566-0.000902381j 0.000150357+0.00235413j -0.00114625+0.00296421j 0.00411121-0.000457807j -0.00307899-0.000107506j 0.00277994-2.97484e-05j -8.0177e-05-0.00199621j -0.00517235-0.00199597j 0.000846467+0.002742j 0.00150314+0.00306777j -0.00254893-0.00226854j 0.000230285-0.00192913j 0.000932785-0.00149201j 0.00204367+0.00615998j 0.00146913-0.000874074j -0.00175596-0.00284306j -0.000232184-0.00209084j 0.000213776-0.00159045j 0.000591101+0.000880087j 0.00337954+0.000709649j 0.00132483+0.000151196j 1.93651e-05+0.00174706j 0.00231488-0.00440843j 0.000662303-0.0029043j 0.000246387+8.73414e-05j -0.00313132+0.000622437j 0.00321541-0.00448465j -0.0053461-0.000232679j -0.0109981+0.0016806j 0.00435605-0.00100837j 0.00123286-0.00313003j -0.000225504+0.000497102j -0.00258267-0.000879466j -0.00450498-0.00251817j 0.00215513-0.00259466j 0.00855425+0.00328407j -0.000370864+0.00131995j 0.000831718-0.000921161j 0.0034771-0.00693123j -0.00642807+0.00704834j 0.00984787-0.00134415j -0.00428285-0.000894567j 0.00547435-0.00242776j -0.0044383+0.00383346j -0.00149323-0.00568744j -0.00479073-0.00175807j 0.00651741-0.000466873j -0.00982842+0.00343186j -0.00972358+0.000639341j -0.00458697+0.00958905j 0.00834463+0.00112283j 
0.0339659+0.0166144j 0.00924977+0.0156809j -0.012615-0.0144784j -0.00767238+0.00325592j 0.00330265+0.0015717j -0.0509873+0.00111031j -0.0404561+0.105927j 0.0554857-0.0239247j 0.0195314+0.154176j 0.0445215+0.0148072j 0.0100806+0.0130928j -0.0319535-0.0334883j -0.0279821-0.014705j 0.0309041-0.00366926j -0.000400466+0.0248305j -0.000895588-0.00914716j 0.00496296-0.00185432j -0.0311619-0.0205407j -0.00910096-0.03281j -0.0303554-0.0324158j -0.00358367+0.00331165j -0.171016+0.00887886j -0.267929+0.000194987j 0.131778-0.000689174j 0.085612-0.000906814j 0.0836324-0.00392737j -0.0956785+0.0104318j -0.183068+0.000230903j -0.214343+0.00281122j 0.0726774-0.000550794j -0.0157106+0.0104734j -0.0439188-0.00598539j 0.0732787+0.00660347j -0.120248-0.00604141j -0.358197+0.023268j 0.311125+0.00320033j -0.157699+0.00474944j 0.104222-0.0209435j 0.336411+0.0285179j -0.0476846+0.0285919j -0.182259+0.0276674j 0.00493739-0.0397666j -0.00692341-0.0286319j 0.00532994-0.00640611j -0.0508247-0.00136053j -0.0188496+0.0268419j 0.0200475-0.0547079j 0.026911+0.00558559j 0.0112094-0.0141235j -0.00112047-0.00514971j -0.0330856-0.0202572j 0.0102876-0.00921632j -0.00816593+0.020505j -0.0247467-0.00115244j 0.102621-0.0193009j -0.000238212-0.0308933j 0.0274717+0.0390857j 0.0600352+0.0173386j -0.0160068+0.00178379j 0.0500372+0.0322227j 0.100553+0.0607063j 0.0603405+0.00376976j 0.0449561-0.0264535j 0.021569+0.00604916j 0.0170821-0.0214541j 0.0528941+0.0258273j 0.0269617-0.0144478j -0.011295+0.0362772j 0.021167-0.00997479j 0.012069-0.0143706j 0.0170719+0.0107873j -0.000289364+0.0038306j -0.002344-0.00544973j 0.0352598+0.0112391j -0.00416639+0.00146172j 0.0145643+0.0248944j -0.0120115+0.0256452j -0.00689995-0.0142388j 0.0392909+0.01678j 0.0322967+0.0192141j -0.00691139-0.0185804j 4.47132e-05+0.02621j 0.00920711-0.00661795j 0.00187159-0.017398j -0.00319051+0.00587661j 0.0135351+0.0157471j 0.0112524-0.00170436j 0.000818977+0.000710982j -0.0183672-0.00922469j 0.0231258+0.0350916j 0.0100222+0.0142555j -0.00313396+0.0024441j 0.0185428-0.0030416j 0.0119145-0.00648366j 0.0111619+0.0201678j -0.0144525-0.0148437j -0.0234032-0.0342503j -0.0032495-0.00677895j -0.00558753-0.00229698j -0.00624817+0.00754666j 0.00736882-0.0146179j 0.00629444-0.0115413j 0.00233478+0.00213871j -0.0133532-0.000149842j 0.0234203+0.00950211j -0.010408-0.0205949j 0.0121571+0.0274949j -0.0215279-0.0228586j -0.00235811-0.0335056j -0.0299709+0.00842251j 0.00185189-0.0127961j 0.03118+0.00536815j -0.0231458-0.00772804j -0.0191692-0.00496935j 0.0138846-0.0191521j 0.0425275-0.00531329j 0.00377979-0.0515296j 0.00160089+0.0182082j -0.0275844+0.0138292j -0.00793707+0.0606013j 0.0153259+0.024132j 0.0044553-0.0196832j -0.0178357-0.030098j 0.0367237-0.00113895j -0.0280416+0.0108275j 0.0156513+0.000363468j -0.0228342-0.00485355j -0.0635702-0.00248436j 0.0121478+0.00356012j 0.00547298-0.0430969j 0.00495491-0.00564108j -0.0270992+0.000641399j 0.0152994+0.0286903j -0.0174145-0.000326845j 0.0451369-0.00789321j 0.0107187+0.0211932j -0.00751081+0.00561912j 0.0231889+0.0115892j 0.0197392-0.000319696j 0.00625541-0.0129165j -0.00643487+0.00417193j 0.0103299-0.014785j -0.018293+0.00650938j 0.00561384+0.0025063j 0.0143534-0.00151929j -0.00177439+0.0131888j -0.00396228+0.00335317j -0.00220747-0.00581009j 0.0063814-0.0232469j -0.00820713-0.00933155j 0.0127586-0.0123486j 0.00566673+0.00796774j -0.00924642+0.00454522j 0.00230802+8.7045e-05j -0.00154988-0.0078682j -0.0026661+0.0118747j 0.00358231-0.00740572j 0.00704273+0.000641222j -0.0161745-0.0202934j 0.0015651+6.59267e-05j 0.0139948+0.0159141j 0.019997-0.00639516j 0.0196238-0.00544579j -0.00664232-0.00169702j 0.00874588+0.0222944j 0.00796602-0.00211006j 0.0193071-0.0223423j -0.013884-0.00192524j 0.0221912+0.00815483j -0.0111089-0.00107527j 0.0200706-0.0163617j -0.00869786+0.00352314j 0.00403691-0.00649721j -0.00833096-0.0011735j -0.001192-0.0132166j 0.0112569+0.0109828j 0.0120703+0.0256693j 0.0210273-0.0120618j 0.00235588+0.0138654j -0.00217029-0.00977979j 0.0127608-0.0218962j 0.0139945+0.00939927j -0.000330688-0.0149186j -0.0400609+0.0134445j 0.0589476-0.0169801j -0.0171753-0.0515995j -0.00911842+0.0157361j -0.00812237+0.0219999j 0.0335597-0.00614317j -0.035444+0.0417196j -0.00530129-0.000779635j -0.0269625-0.0284654j 0.0476302+0.0318706j 0.0245305+0.0369207j 0.0853409-0.0474551j -0.016358-0.0389063j 
0.00262109-0.00255617j 0.00466606-0.00602878j 0.0226269-0.00299278j -0.0956602-0.00353775j -0.0205955-0.000774292j -0.056877+0.0119165j 0.010167+0.0729979j 0.00095158+0.0447462j 0.0135442-0.0202678j -0.129405-0.0229336j 0.0470803+0.0803665j -0.128862-0.0269453j 0.064099-0.123587j 0.0379252-0.0164114j 0.0226649+0.0815995j 0.00563938-0.0565003j 0.0124191-0.0539139j 0.144222-0.044023j -0.0903966-0.0909769j -0.014663-0.0796733j 0.0120644-0.0186331j -0.190627+0.0412365j -0.122447+0.0168453j 0.148061+0.0706464j 0.0204806-0.0451923j 0.120737-0.0071885j 0.0152693-0.00921267j -0.0574351+0.00591623j 0.0543139-0.00344823j -0.0230611+0.000196849j 0.0814421-0.00074773j -0.0410054-0.00307056j 0.0227154+0.00383619j 0.187947-0.00982887j -0.22331+0.0179447j -0.394502+0.017107j 0.212236-0.0127691j -0.4183-0.0335426j -0.0563092+0.0450177j -0.104394-0.0152883j -0.0485611+0.0105922j 0.0252992-0.00531227j -0.0591633-0.0212577j -0.0180392+0.009367j -0.0190945-0.00616948j -0.044848+0.00796843j 0.0814574-0.0354687j 0.0233336+0.0157249j 0.00577593+0.00364306j 0.0217513-0.0136278j -0.0612394-0.0577307j 0.0136747+0.00215194j -0.0403639-0.0418481j -0.0677376+0.0130649j 0.10758+0.0268947j -0.0168555-0.00217203j 0.0515598-0.0140847j 0.118515-0.0314295j -0.074406-0.0142147j -0.0306315-0.0280478j 0.0266084-0.0249992j -0.0109357-0.0178223j 0.0244204-0.00782442j 0.00317388-0.0171133j 0.0296592-0.00393857j -0.0221353+0.017114j -0.0208767+0.000686398j 0.0560019+0.0111391j -0.0157191-0.0037903j 0.00363764+0.00212837j 0.00294392+0.0181828j 0.0236854-0.00160231j 0.0146366+0.0213666j -0.00528316+0.00157568j 0.00390592+0.00756933j 0.0181056+0.00233085j -0.0114488-0.00364681j -0.026658-0.0138691j -0.00498007+0.00825793j 0.00877604+0.0114681j 0.00607136+0.000825788j 0.0154647+0.00237355j 0.0094766-0.00434782j -0.0113936-0.024089j 0.00210289-0.0174225j 0.0113663-0.0124957j 0.00852638-0.00774566j 0.00917208+0.0067995j -0.00998823-0.0101917j 0.0137803+0.00930446j 0.0203138+0.00740413j 0.00618446+0.0190192j 0.00943193-0.0139986j 0.00392061-0.0122245j 0.0108381-0.00841719j -0.0167059+0.00385627j 0.00229697-0.00893507j 0.0236123-0.00512561j -0.00713909-0.00458561j 0.000574257+0.000165149j 0.00912669-0.00197511j 0.00919948+0.00654793j 0.0134925+0.0157145j 0.00164234-0.00867357j 0.00272353+0.00543483j 0.0257857+0.0124336j 0.00177185+0.0080884j -0.0131134+0.0212076j 0.00689482+0.0204229j 0.0164616+0.0348532j -0.00246592+0.0231137j -0.0172297+0.0203815j 0.00338456+0.00468001j 0.0096969+0.0189742j -0.0101696+0.0369876j -0.0240782+0.00305447j 0.00229908+0.00564256j -0.0149133-0.0234722j -0.0324128+0.0356823j 0.00122008-0.00196801j -0.0148567-0.0206786j -0.00901555-0.00506739j -0.0148071+0.00723071j -0.0119979+0.0107837j 0.00403482-0.02975j 0.0036487+0.0139913j 0.0105198+0.0109177j -0.0367959+0.0426679j 0.00219239-0.0108106j -0.0614346-0.0187201j -0.00770672-0.0207834j -0.0152957-0.0116242j 0.0248565+0.0176715j -0.0302498-0.00386748j 0.0018971-0.00253726j -0.0106459+0.00957734j 0.0103183+0.010679j 0.00859455-0.00788102j 0.00757673+0.00145675j -0.00614198-0.00859903j 0.00607795+0.00545941j 0.0115722+0.00517658j -0.00785542+0.010167j -0.0185304-0.00795652j -0.00775243-0.00634603j -0.00786915+0.0119339j -0.0161611-0.00518063j -0.0117147+0.0122366j -0.0222424+0.0016782j 0.00483703+0.0114528j 0.00643887-0.00699651j 0.00441854+0.00818899j 0.0102942-0.00684403j 0.0108988-0.00521992j -0.011232-0.00517271j -0.0136179-0.0011009j -0.00768421+0.00146453j 0.00939797+0.000605313j -0.0143907-0.0137009j 0.00501196+0.00435303j 0.00984987+5.98431e-06j 0.000788096+0.00975194j -0.0101355+0.00255815j -0.00420682+0.00228801j -0.0140372+0.0138984j -0.00938762+0.0202283j -0.00723401+0.00394622j -0.00205085+0.0112965j -0.0178994-0.0229722j 0.0283902+0.00629044j 0.0128071+0.00061715j 0.0185393-0.00501471j 0.0121205+0.0263947j 0.0323471-0.00700602j -0.0162517+0.0115398j -0.0087065+0.0138136j -0.0035357-0.0102131j 0.0122666-0.00231726j 0.0185688+0.0084672j -0.0159383+0.00393132j -0.0517361+0.00123416j 0.00128101+0.00331753j -0.0105539+0.00644824j 0.0069372+0.0250879j -0.00562089-0.0399694j -0.0244076+0.0132884j 0.0191113-0.00803658j -0.00526687+0.0159731j -0.00189349-0.0119588j 0.026279+0.0218982j 0.0202984+0.0249484j -0.0368651+0.0117247j 0.0355616-0.0402302j 0.0514421-0.0258104j -0.0161512-0.0491264j -0.0568729+0.0129039j 
0.00845158-0.00307468j 0.0255269-0.0148863j 0.0305155-0.0143894j 0.142746+0.00520451j 0.0163733-0.000760496j 0.0325093-0.00167335j -0.0224421-0.0289554j 0.0264719-0.0272828j 0.0232665+0.0060995j 0.167013+0.0402347j 0.008429-0.0875811j 0.217514+0.0241641j -0.0405756+0.178574j -0.0715022+0.0381672j 0.0957665-0.0774979j 0.00248052+0.0537791j 0.0122815-0.121512j 0.126333+0.119136j -0.013691+0.183195j 0.0120357+0.0277809j 0.0349727-0.0391196j 0.0815399-0.0627126j 0.109991-0.0183965j -0.0895294-0.103714j -0.0038348+0.0415416j -0.078482+0.0165847j 0.0143499-0.00768908j 0.0505442-0.0223488j 0.137694-0.00100767j -0.01746+0.00429102j 0.047566+0.0116744j 0.14619-0.0155488j 0.326349+0.0108635j -0.382002-0.0199785j -0.409266+0.0284175j -0.14609+0.0168824j 0.163324-0.00892689j -0.200606-0.0241417j 0.0679459-0.0244889j 0.0218378-0.0127445j 0.0250801-0.0016946j 0.0296127-0.0144328j 0.0321405-0.00161575j 0.0432049+0.00811034j -0.000886565-0.0301868j 0.00180975-0.0204366j -0.0431361+0.02081j -0.00727948-0.00624494j -0.0182654+0.00583873j -0.0205301+0.00232874j -0.0158309-0.0325493j -0.0347456-0.0107483j 0.011343+0.00755378j -0.0162158-0.020715j -0.0660924-0.0213984j 0.0186971-0.00866302j -0.0507446+0.0292711j -0.0319882-0.016409j -0.00646245+0.00298893j 0.0171802-0.00132649j -0.0270326+0.00125519j -0.0126646+0.0114244j 0.00389945+0.00107997j 0.00462226-0.00713502j -0.0186575+0.0141257j -0.0156784-0.00706604j -0.0179251-0.00345722j -0.00619448-0.0021088j 0.0579539+0.00348683j 0.0178943-0.0025212j -0.0137206+0.00175833j -0.0200526+0.00225607j -0.00859752+0.00260241j 0.00982606+0.00591599j 0.00618471-0.00347342j -0.0193492-0.00292537j 0.0144965-0.000385257j 0.0128841+0.00943838j 0.00619899-0.00710988j 0.00428411+0.00803036j 0.0179537+0.0147166j -0.00970288+0.00409019j -0.00744178+0.00250597j 0.000646331-0.00563625j -0.0204833-0.000812037j 0.00557791+0.0114176j 0.0127925+0.0109073j 0.0157467+0.010092j 0.00495681+0.00205703j -0.00695742-0.0123493j -0.0152188-0.000640872j -0.00741982-0.0131204j -0.00812281+0.00768893j -0.00279307+0.00885843j -0.00986913+0.0170795j 0.00173631-0.00547988j -0.000541029-0.00541728j 0.00160145+0.00278472j -0.00782732-0.000248928j 0.00103987+0.00598219j 0.000865743-0.0032952j 0.00495519+0.000251276j 0.0021833+0.0164489j 0.0108206-0.0187031j 0.00376438+0.00551838j -0.00422308-0.00508688j 0.00993352-0.0116068j 0.0109842-0.0143223j 0.00952734-0.00113635j 0.00570512+0.0120754j -0.00509772-0.00297546j 0.00471941+0.00131175j -0.00445883+0.00723763j -0.0184666+0.00715789j -0.00069892-0.000633586j 0.0147788+0.00529916j -0.00801303-0.000693895j -0.000649469+0.0140001j 0.00195356-0.00143608j -0.0194327+0.00318134j -0.011117+0.00113298j 0.00280365+0.00298183j -0.0104466+0.00288736j 0.0142579-0.00797328j -8.72173e-05+0.006684j -0.0245045-0.00681949j -0.010946+0.00344031j -0.0124669-0.00822463j 0.0114796+0.00740308j -0.000946339-0.0019123j 0.000113868+0.00795113j 0.000505641+0.00793783j -0.00611619-0.00552944j 0.00722751+0.00353988j 0.00902275+0.00292248j -0.000983393-0.00364617j -0.00387077-0.0124813j -0.00510713-0.00867773j 0.00175327+0.0123662j 0.00486404+0.00526759j 0.0028669+0.0118884j -0.0110684-0.000925154j 0.00234166-9.61223e-05j -0.0190544-0.0110033j 0.00977806-0.00417476j -0.0232303+0.0102018j -0.000380236+0.0101118j 0.00332374+0.0043695j -0.00237109+0.012735j 0.0143769+0.00760345j 0.000743683-0.00501094j 0.00480396+0.0146541j -0.00844414-0.00348412j 0.0251195+0.000904664j -0.0069066+5.36141e-05j -0.011343-0.00352444j -0.00729223-0.00493571j 0.00993834+0.0023538j 0.0105509+0.0039626j -0.00375747-0.0142805j 0.0222354-0.00406307j -0.011306+0.0121375j 0.0113361+0.014868j 0.00656648+0.00206268j 0.00510889-0.0134916j 0.00467535-0.00257253j 5.95405e-05+0.000265139j 0.000233908+0.00698446j -0.0233435-0.0222709j 0.003585+0.00935936j -0.00622729-0.0150867j 0.0225052+0.00111362j -0.0125359+0.0173411j 0.00349147-0.009936j -0.00985533-0.000441585j 0.00173551+0.00929643j -0.00516174-0.0136277j -0.014588+0.0151119j -0.00727989-0.00728033j 0.00498597+0.00364815j 0.00226351-0.0104452j 0.00914506-0.000227861j 0.0013051-0.00764461j -0.00507669-0.00763169j 0.00729724+0.0222423j 0.00206342-0.00392554j -0.00790863-0.00796922j -0.00520074+0.0107036j 0.00527963+0.00807122j 0.00180549+0.0105069j -0.0214577+0.0298806j 0.0131601+0.00306993j 0.0080961-0.00522002j -0.0148431+0.0098779j 0.00403432+0.0148288j 0.0231057-0.00728386j 
