0.00638014+0.0836909j 0.23414+0.16544j -0.223636+0.0285609j 0.184631-0.128776j -0.0117055-0.0426302j 0.0728134+0.134145j 0.181452+0.169728j -0.0891002+0.0828727j 0.354506-0.125799j -0.194793+0.0137255j -0.156209-0.194372j -0.0118482-0.0752225j -0.0780137-0.101573j 0.0198371-0.0489741j 0.0226442+0.00835552j -0.0322446+0.0306887j -0.0884984+0.0182877j 0.0121468+0.0647175j 0.0209999+0.0150865j -0.00921179-0.00278147j 0.0265985-0.0170001j -0.0104871+0.0945664j -0.0320369-0.0406061j -0.0438137-0.0128589j -0.00529195-0.00596259j -0.00947756+0.0204858j -0.00412143-0.0204717j 0.0155822+0.000781186j -0.00574691+0.00659156j -0.0197706+0.0256575j -0.00116036-0.0407097j -0.0124289+0.0170708j 0.0201083+0.0121422j 0.00926328+0.0176194j 0.0320439+0.000112573j 0.00559325-0.00201306j 0.0233063-0.0231734j -0.00573902-0.0323316j 0.00123204-0.031327j -0.0131573+0.0144811j 0.00152973-0.00607367j 0.00210035+0.00500785j 0.00949563+0.00831244j 0.000808885+0.00837425j 0.0204393+0.00244485j -0.0427142-0.000454018j -0.00985751+0.00987593j 0.0519391-0.0115607j 0.0175552+0.0118741j -0.0113496+0.00243043j 0.0103971-0.00864899j -0.0038493-0.00866279j 0.00220693-0.00432386j -0.00764716-0.00298849j 0.00720081-0.0059531j 0.0027558-0.0079501j 0.0145628-0.00263694j 0.0446918-0.0105801j -0.0216085-0.00298128j -0.0185803+0.00264519j 0.0202255-0.00180555j 0.0274618+0.018762j 0.016454-0.0154693j -0.00829803+0.0184366j 0.0199309-0.00713639j 0.00639136-0.00882972j 0.015606-0.00940751j 0.0117452+0.0040251j 0.0116733+0.00731862j 0.00707406+0.00819838j 0.00822084-0.0150893j 0.0263908-0.0155866j 0.00900516+0.00581625j -0.00341995+0.00894072j 0.0083329+0.00622829j -0.00346462-0.00885761j -0.00476493-0.00387838j -0.0020226+0.000452839j -0.00348369-0.00739472j 0.00737779-0.00409737j -0.00136293-0.0010571j -0.01254+0.00268199j -0.00789198+0.0071944j -0.00135324+0.00801721j 0.0021697+0.00530951j -0.0022602+0.0109389j 0.0134519+0.000371272j -0.00669998-0.00361017j -0.00288432+0.00354223j -0.00581302-0.0101369j 0.003848-0.00327993j 0.00910549+0.0012712j 0.00309037+0.00649021j -0.00235042+0.00363835j -0.000760759-0.00729971j -0.00339383+0.00858077j 0.00198359-0.0158429j -0.00787385-0.00875903j 0.0118272+0.00395274j 0.00588858+0.00132725j -0.000526991+0.00580167j -0.0108793+0.00102789j -0.00246172-0.00210376j -0.00835703-0.000365413j -0.00363034+0.00119469j -0.00324396+0.0072241j 0.00666866-0.00577829j -0.00282886+0.00426091j -0.00368636-0.00494487j -0.00191745+0.0123738j -0.00184493-0.00900328j 0.00245148-0.000217346j 0.00839372+0.00081257j -0.0142699+0.0127977j -0.00610255+0.000541727j 0.00345985+0.00233827j 0.00510009-0.00510681j -0.0100169+0.0205601j 0.00715184+0.000407343j -0.00773078-0.00196195j 0.00292716+0.00266757j -0.000340896+0.00099613j -0.0060496+0.00270147j 0.00374198+0.00380275j 0.00321747-0.000449524j -0.00276241+0.00799679j 0.00304461+0.00122821j 0.00472566+0.00458034j -0.0037267+0.00171596j -0.00558602+0.00215122j -0.008413+0.000170952j 0.00260827+0.000358123j -0.0167052-0.00680518j -0.00450629+0.000388109j 0.00294522-0.000523897j -0.00696298+0.00370335j 0.00726458+0.00245568j 0.00565504+0.00326354j -2.01091e-05-0.00102827j -0.00601023-0.00208056j -0.00867166+0.00174441j 0.0143247-0.00644572j 0.00428539+0.00463277j 0.000726885+0.000666268j 0.00987419+0.00081312j 0.00486347+0.00525263j -0.0138465+0.0113305j 0.0038378-0.00116439j -0.00737465+0.00151851j -0.00350497+0.00186633j 0.0131044-0.00250653j 0.0110836-0.00921847j -0.00414319-0.000380392j -0.00336272-0.00900634j -0.00580635+0.00645041j -0.00775684+0.00892945j 0.00539318-0.005123j 0.0015816-0.00536996j -0.00301784+0.00956996j -0.0116171+0.00907436j 0.0089271+0.00213072j 0.0046-0.000655115j -0.00391913-0.00458834j -0.0114192+0.0131268j 0.00616853-0.0056759j 0.00743186+0.00858575j -0.00126934+0.00361267j -0.0026836+0.00818446j 0.00125583-0.0050243j 0.000277883-0.000956238j -0.000832868-0.00505673j 0.00135791-0.0015325j -0.00543319-0.00777801j 0.00389835+0.00755437j 0.0014123-0.00830072j -0.00454308+0.013698j 0.00339736-0.00857509j 0.00310759+0.00163856j 0.00326989-0.000435405j -0.0041263+0.00899586j 0.0127773-0.0233591j -0.0185537+0.0105817j -0.00579192-0.00604999j -0.00284036-0.000665025j -0.0044512-0.000230416j 0.00211402-0.00331828j 0.00113055-0.00923217j -0.00210927-0.00725473j -0.0127576+0.0205297j 
0.0329238+0.0203681j 0.279344+0.272883j 0.227546-0.0581218j 0.22667+0.145518j 0.230458-0.125057j 0.0706162-0.151147j 0.303633+0.439687j 0.117194-0.185033j 0.102871-0.196673j -0.0435119-0.0580519j 0.112622+0.117825j -0.111689+0.0696484j -0.0411746+0.069902j -0.0196251+0.0443538j -0.0360624+0.0306273j -0.00603732+0.00051733j 0.0491176-0.02161j -0.0234495-0.040741j -0.0190156-0.000586536j -0.0164674-0.000709161j -0.0398499+0.0108616j -0.00261123-0.0536185j 0.00285172+0.0301928j -0.0117421+0.00749062j 0.00423197-0.0294115j -0.0083239-0.00279599j -0.00998251+0.000352374j 0.0210568+0.00667757j 0.0146824-0.0107914j -0.0142144-0.0265181j 0.00358222+0.0281725j 0.0169165-0.0123087j -0.00719929-0.00782326j -0.00787206-0.0129256j -0.00976447-0.00267753j -0.014378-0.000387011j -0.00971302+0.0160726j -0.00249329+0.0142672j 0.000798908+0.0154148j 0.0106786-0.00822671j 0.00106086+0.0127751j -0.00395725+0.00771334j -0.00195106-0.000638665j -0.00209553-0.0141324j -0.0119093+0.000393665j 0.0226504-0.0167625j 0.0012978-0.000299722j -0.0266045-0.00818524j -0.0119198-0.00133284j 0.00316445+0.0111693j 0.00407694-0.0191796j 0.0123406-0.0178932j -0.00111119-0.00271797j -0.000357258-0.01485j -0.00789583-0.0198997j -0.00802266-0.0187197j -0.0170411-0.000568056j -0.0195978+0.00629062j 0.0162637-0.0151774j 0.00657204+0.00505257j -0.0136884-0.00564058j -0.0200119+0.00351042j 0.00572675+0.00663999j 0.0122105-0.0123272j -0.00598895-0.0097138j 0.0138625-0.000126485j -0.00348062+0.00502408j -0.0117861-0.00455619j -0.00879084+0.00357205j -0.00376937-0.00101125j 0.00350797+0.00542147j -0.00466464+0.00337228j -0.0010183-0.00684376j -0.0161535-0.000850378j 0.010711-0.00740661j 0.00833361+0.00294245j -0.00174426-0.00119395j 0.000785148+0.00345908j -0.00537954-0.00606956j 0.00371515+0.0055597j 0.000665522-0.00256339j -0.017799-0.00333156j -0.0090384-0.0077003j 0.00161986+0.00321565j -0.00221707-0.00448224j -0.0099986-0.00947578j 0.000212446+0.00142641j 0.00113499+0.00156911j -0.00343815+0.00696506j -0.00658767-0.0171514j 0.00321007-0.0089807j -0.00118475+0.00245271j 0.00712826-0.00131535j 0.00318049+0.0055528j -0.00263045+0.00473639j -0.00726963+0.0153118j 0.000134564+0.00275867j -0.0111951+0.0041894j -0.00772942+0.0108463j 0.00144888-0.000380163j 0.00247541+0.00395481j -0.0143234-0.00201359j 0.0107962-0.00811496j 0.00739515+0.00187035j 0.00698943-0.000671878j 0.0025801+0.00271898j 0.00176342-0.00861071j 0.00690404-0.00330328j 0.00059914-0.00703914j -0.00198495+0.00104641j 0.00304504-0.0042641j -0.00512824+0.00581549j -0.00323126+0.00510669j -0.00147747-0.00426131j 0.00301937-0.00222895j -0.00170925+0.00227919j -0.000998675+0.00297421j -0.0036237-0.00860026j 0.00326105-0.00625058j -0.00976039+0.0017615j -0.00144174-0.00579839j -0.00248723-0.00147816j -0.00406858+0.000540351j 0.0044826-0.00293421j -0.00152104+0.00258078j 0.00293792-0.00461251j 0.00564703+0.00904467j 0.0102315+0.000534771j -0.0078506+0.00436174j -0.00105443+0.00120653j 0.00257307+0.00623915j -0.000707853+0.0051567j 0.0102925+0.00145155j -0.000253602+0.00261098j 0.000491838+0.0029088j -0.00971353-0.00219357j -0.00660263+0.00164398j -0.00564272-0.00240313j -0.00391656-0.00151547j -0.00405437-0.00133995j 0.00929244-0.00277349j 0.00516019+0.0030583j 0.00505081+0.00145415j 0.00671713+0.00416357j 0.00393242+0.00640342j -0.00516187-0.00822132j 0.0109246-0.00436374j -0.0066327-0.00427236j 0.0023639-0.0094179j 0.00209676-0.00139462j -0.0027628+0.0032906j -0.00430534+0.00699204j 0.00148699+0.000391268j 0.00528085+0.00724664j -0.000857628-0.00326903j -0.00436789-0.000759971j 0.000370462+0.00458039j -0.00239616+0.00579188j -0.00324718-0.000690556j 0.00757716-0.0121756j -0.0059434-0.000683952j -0.000587605+0.00577042j -0.00332013-0.00217232j -0.0118999+0.00163494j 0.00523323+0.00266909j -0.00243319-0.00433652j 0.00418299+0.00917157j -0.00105302+5.36263e-05j -0.00298984-0.00857749j 0.000846243+0.0065473j 0.00331841-0.00471578j 0.0011724+0.00298814j 0.00141489+0.00300199j -0.000624451-0.00966498j -0.00544049-0.00462695j -0.00409961+0.00557602j 0.000437334+0.000455965j -0.00779318+0.00419274j -0.00215486+0.00116162j -0.00670831+0.00453061j 0.0085227-0.00313934j 0.0081386-0.00850004j 0.0018326-0.00340904j -0.00743582-0.000179115j -0.00612372-0.0018002j -0.00621616+0.000689107j 0.00136549+0.000397598j 0.00888318-0.00285376j 0.00169448-0.00653202j 
0.37827-0.306647j -0.0320287+0.103203j -0.0332586-0.0217267j -0.204035-0.0581105j -0.287855-0.109075j -0.157353+0.101303j -0.0688373+0.240897j 0.179986-0.426314j -0.149988-0.232908j 0.245436-0.0924634j -0.112778+0.068364j 0.100107-0.0108766j 0.056186-0.0203079j 0.0408468+0.00771361j 0.0132321-0.0105259j 0.0011298+0.0121666j -0.0171123+0.0231796j 0.030002+0.0167471j -0.0167989+0.00731464j 0.0063787+0.0068731j 0.0340583-0.0125099j 0.018667+0.0158528j 0.00978389-0.0135935j -0.00824776+0.00372939j -0.0110111+0.00181611j -0.00157483+0.00307307j 0.0197979-0.0186969j 0.0132381-0.00964749j 0.0172236+0.00117242j -0.00448413+0.0188355j 0.0168817+0.00308362j 0.00345221-0.00214693j 0.0182185-0.00566713j -0.00240955+0.00224368j -0.0123162+0.00700618j 0.000355829-0.0158464j -0.00195116-0.0145521j 0.00362556-0.00242605j -0.000378493-0.00605378j -0.00312431+0.000384058j -0.00211447-0.00193849j -0.00683858-0.0128086j 0.016891-0.00838746j -0.0103686+0.00103854j -0.000467259+0.00707855j -0.00786662+0.000616707j 0.00169874-0.00959663j 0.0152956+0.0012671j 0.00862114+0.0140279j 0.00179311+0.00938567j 0.00207248+0.00295755j 0.00987517-0.0151746j -0.00644504+0.0214894j 0.00154949-0.0128225j 0.00862262-0.0171376j -0.00473162+0.00725515j -0.00291153-0.0145778j 0.0211508+0.0136434j -0.00672873+0.0113936j 0.00456457+0.00604444j 0.00651375-0.00655961j 0.00819894-0.00698967j -0.00895049-0.00365445j -0.00507163+0.00477535j -0.00389726+0.00692462j -0.00673841+0.00366751j -0.000211815+0.000399981j 0.00507405+0.0026423j 0.00861986-0.00270816j 0.00333566-0.00105853j -0.00835521-0.00229976j -0.000887527+0.00101883j -0.00107499+0.000561836j 0.0163612-0.0025798j -0.0126995+0.00483292j -0.0114211+0.00433229j -0.00215681+0.00246032j -0.00141709-0.00128241j -0.00482157+0.00687776j 0.00152768+0.00252073j 0.00740785+0.00455727j -0.00874354-0.00212414j 0.00569403+0.00747093j -0.00140406-0.00977843j -0.0130202-0.0132003j -0.00414264+0.00901573j -0.0050023-0.00239433j 0.00326673-0.00213186j 0.000470873+0.0080145j -0.00454599-0.0112475j 0.00169312-0.000424891j -0.00612405+0.00631675j -0.00213633-0.00888822j -0.0130507+0.0147682j 0.00624993+0.0162138j 0.00414897+0.00282545j -0.00750237-0.00299434j -0.00394199+0.00240665j -0.0029058-0.00752026j 0.00592655+0.000517504j 0.0121492-0.00144045j -0.00717741+0.00759907j -0.00108639+0.00339107j -0.00198658+0.00446279j -0.00393677-0.00539698j -0.00223535-0.00283123j -0.00632988+0.00282029j -0.0105373+0.0140264j 0.00212821-0.000128047j 0.00157706-0.00135718j -0.00419435+0.00561444j 0.00489999-0.00441828j 0.00229303-0.00520238j 0.00367844+0.00390089j -0.00182638+0.00252756j 0.00439867-0.00946906j 0.000741162-0.00172423j 0.00767791+0.000365739j -0.00715758+0.00505238j 0.0155702-0.00730701j 0.00818361-0.00355681j -0.00409071+0.00902278j 0.00298007-0.000315503j -0.00323281-0.00312241j 0.00180355+0.00380526j 0.00060601+0.00520876j 0.00441488-0.00559259j 0.00738294-0.00296533j -0.00574672+0.00131811j -0.00148857-0.000416277j -0.00753269+0.0008855j -0.000799577-0.000539509j -0.000596395-0.00611688j -0.0044455+0.00706933j -0.00912268-0.000243995j 0.000842716-0.00231434j -0.00414677-0.00159891j 0.000958989+0.00595633j 0.00246145+0.000150111j -0.0106729+0.00385774j 0.00942309+0.00107469j 0.00184327+0.00307769j 0.00121299+0.000639238j 0.00435539-0.00566848j -0.000254347-0.00513953j 0.00102777+0.00457207j -0.00497323+0.0018352j -0.00272923+0.00594028j -0.00289274-0.000775222j -0.00300923+0.00725449j 0.00238562-0.00445883j 0.00361733-0.00739204j -0.00366083+0.00476539j -0.00457262-0.0018454j 0.00074409+0.00315431j 0.00764692+0.000239669j -0.00179047-0.00396393j 0.00146645-0.00239178j 0.00249365+0.000479521j -0.00500776+0.00860933j 0.00311592-0.0017677j 0.0084064+0.00477766j 0.00349909+0.00159267j 0.0113975-0.00348338j -0.00623911+0.00182728j 0.00208917+0.00143613j 0.00246562+0.00402573j 0.000958837+0.0106745j -0.000636422-0.00673444j -0.00548492+0.0152133j -0.00555234-0.00886878j -0.00427237+0.00207805j -0.00161841-0.00350248j -0.00321748-0.00101368j 0.00514035+0.00690955j -0.00106668+0.000365714j 0.00211916-0.000714608j 0.0121504-0.0140878j 0.0013944-0.000657839j 0.00497323-0.00381j -0.00908275+0.00522957j -0.00604421+0.0085543j -0.00112886+0.00486065j -0.00605849-0.002435j -0.00563879-0.00340932j -0.00127565-0.0031814j -0.0011198+0.00043453j -0.0084499+0.00486811j 0.000230386+0.00311651j 
-0.039693-0.0457289j 0.0744522-0.0138743j -0.0374773+0.350406j -0.10977-0.0382211j 0.143827-0.0405299j -0.0900703+0.0859152j 0.0859427+0.0633813j -0.126842-0.0287244j 0.00659815+0.0951645j 0.0960232+0.274243j -0.117339+0.226995j -0.299978-0.00855254j -0.292699-0.0128151j -0.131162-0.0308776j -0.0473302-0.0607376j 0.0612525+0.0494466j -0.00770595+0.0638032j 0.210011-0.036587j 0.058699-0.00525328j -7.27761e-05+0.017042j -0.00270836-0.018266j 0.0339737-0.0183522j 0.0436225+0.000672131j 0.0130035+0.00636182j 0.0152143-0.00413802j 0.00136323+0.00697548j 0.024831+0.00884205j -0.0276629+0.00882026j -0.00739395-0.0049918j -0.00128213-0.0191632j 0.00795973+0.00132809j 0.0187587-0.0146381j -0.0225055-0.0146628j -0.0234568+0.0394201j -0.0139188+0.029195j -0.00023959-0.034568j -0.0361614+0.00569256j -0.105421+0.0170429j -0.132934-0.0149112j -0.026798+0.0180272j 0.0227977-0.00551987j -0.0336396-0.0151485j 0.00954226-0.000805366j 0.0178838+0.0121308j 0.0304553+0.000915865j 0.0425593-0.00212451j -0.00110962+0.00465932j -0.027905+0.00253373j -0.0020396+0.00524893j -0.00700733-0.00306682j -0.0201562+0.00272836j 0.0221217-0.0055751j 0.0259417+0.00844422j -0.00621026+0.00686035j -0.00544541-0.00460378j 0.00682971+0.0165235j -0.00793021+0.00329664j 0.000147521+0.00565214j -0.0030769+0.000514643j -0.0152506-0.0104354j 0.0148259+0.00669866j 0.00264553-0.00613942j -0.00182544-0.0129339j -0.00603978+0.00522279j -0.0442687-0.00520562j -0.0105968+0.00622913j -0.00708876+0.00631267j -0.00370938+0.0114672j 0.0158118-0.0295565j -0.0196579-0.0061947j -0.00322022-0.00897518j 0.00413931-0.00400156j 0.0152166+0.0136177j 0.0223602-0.00755645j -0.00345983-0.00388468j 0.00519699+0.0398572j -0.00692026-0.0280688j -0.00815045-0.00102669j 0.00310085-0.00334263j -0.0101376+0.00725897j 0.00350863-0.00570469j 0.0110854+0.0012247j 0.0121014-0.00395839j -0.00159745+0.0128509j 0.000549498+0.00455156j -0.0076107+0.00138695j -0.0119117-0.0189823j -0.000424597+0.00747028j -0.0138662+0.0169345j -0.00408077-0.0121582j 0.00532461+0.00366269j -0.00353875-0.000842035j -0.00734416-0.00386159j -0.009024-0.01522j 0.0153685-0.00151461j -0.00208136+0.00417468j 0.00330336+0.0140806j 0.0110929+0.00789609j 0.000519113-0.00869724j -0.00271052-0.0146961j -0.00210335+0.00128393j 0.00797344-0.00217416j -0.00659658+0.000214782j -0.00963195+0.00814706j -0.00507972-0.00818504j -0.0109988-0.00339055j -0.0385965-0.00124883j -0.00426054+0.0044253j -0.00899425+0.00277261j 0.0121915-0.012797j -0.0133751+0.0102362j 0.0120828+0.00233226j -0.00167416-0.0160418j 0.0295855+0.0117852j 0.0156079-0.0112789j -0.0061164-0.00523899j -0.00571641+0.00191159j 0.0179936-0.00249469j -0.010451+0.0138011j -0.00347005+6.20398e-05j 0.008015-0.0120591j 0.00234531-0.00162293j 0.00595608+0.00178655j -0.00212536-0.00218525j 0.00386726-0.00222959j 0.00532081+0.0016201j -0.00321341+0.00387224j -0.00249701-0.000820398j -0.00196888-0.000937778j 0.00262799-0.000216338j -0.000216075-0.00272421j -0.00136462-0.000700128j -0.000943642-0.00411422j 0.00401026+0.00213198j -0.00537751+0.00570534j 0.00209277+0.00118685j -0.00263731+0.00224381j 0.00245049+0.00436569j -0.0001574+0.00515261j 0.0051056+0.00430686j -0.00348713+0.0109125j 0.0042673+0.00225136j -0.00222384+0.00449769j 0.000310602+0.00037261j -0.000349613+0.003058j 0.0134427+0.0139179j 0.00451073+0.00861193j -0.0098314+0.000308753j 0.00621604+0.00486279j 0.00671788+0.0128361j -0.0178133-0.0121168j -0.00160129-0.00705395j 0.00811199-0.00198818j -0.00285489-0.00381875j 0.0070701+0.00204002j 0.0290593-0.0393148j -0.0139238+0.00169008j -0.0131993+0.0191135j 0.0158483+0.00143284j -0.00247928+0.00153667j 0.0017933-0.0128506j 0.00033513-0.00962486j -0.00529511-0.00386141j 0.000262115-0.00566719j -0.00747166-0.0138908j -0.00149929-0.00207965j -0.000733738-0.000229161j -0.00172934+0.00548548j -0.00300695-0.0062172j -0.000967002+0.001863j -0.00461456+0.00634136j -0.00262878+0.000898792j 0.00610601-0.00245486j 0.00334414-0.00384753j -0.0121687+0.000707532j 0.00221731+0.00081896j -0.0162529+0.0182757j 0.00518865-0.0210458j -0.000700264-0.00801783j -0.00511383-0.00176648j -0.0315852+0.0276517j 0.0130783+0.0212559j 0.00571465+0.010635j 0.00160869+0.000365061j 0.00172529+0.000154674j 0.00301163-6.03668e-05j -0.00426521-0.000787912j -0.0323448+0.0356442j 0.0223572-0.0134349j 
-0.0674924-0.0221256j 0.0678458-0.023751j 0.146562+0.0358359j -0.131479+0.029971j -0.108911+0.298668j 0.417814-0.0602201j 0.00956486-0.0184318j 0.132265+0.202622j -0.0409144-0.370573j -0.158218-0.187581j -0.182459+0.0674244j 0.121114+0.0178188j 0.0788732-0.0447521j 0.00495814-0.0133966j 0.0146031-0.0509261j -0.0181023+0.0415351j 0.0715021-0.00759143j -0.0251497-0.0420947j -0.00918637-0.02804j 0.00833378+0.0162518j -0.00966421-0.0238757j 0.032788-0.00129468j -0.0433786-0.0159519j -0.053179+0.014035j -0.0252658+0.00469443j -0.0802698+0.024183j 0.0568633+0.0120306j -0.0399312+0.0109662j -0.0406088+0.00600515j -0.020255-0.0107643j 0.0311799+0.0174652j -0.00613929-0.0342902j -0.0364443-0.0288866j 0.0249538+0.0220106j -0.00352912+0.00293513j -0.0023162-0.00773454j 0.0126426-0.00449058j 0.0229707+0.0019119j 0.0331868-0.0143007j 0.00195236-0.00161252j -0.00206907-0.00188887j -0.00159112-0.00329873j 0.00168441-0.00181201j 0.00683072-0.00937632j -0.00609107-0.0106324j -0.0177546+0.00594366j -0.0136652+0.0113624j 0.00893318+0.00315585j 0.00828338-0.000136089j -0.00448147-0.00944549j -0.00821258+0.00359136j 0.00185139-0.00731635j 0.0106076-0.00203395j -0.00506029+0.00306936j 0.0147652+0.00101553j -0.00968854-0.000162344j -0.00292095+0.00506449j -0.00399676+0.00331451j -0.0167448-0.0131793j 0.0028715-0.00063641j -0.009244-0.0131287j -0.00686009-0.0053008j 0.0105063+0.000546823j -0.00290068+0.00736846j 0.00813836+0.0006924j -0.00458243+0.00577771j -0.00470275-0.00327061j -0.00784749+0.00264607j 0.00810614+0.0036662j 0.0043351-0.000117451j -0.0135909+0.00497261j -0.00650278-0.000996487j -0.00453341-0.00660696j 0.00716513+0.00760164j 0.00278891+0.00887144j 0.0154783-0.00396843j 0.0111638+0.0108234j -0.00435626+0.00458354j 0.00297053+0.00850056j 0.000494541-0.0222593j 0.00283165+0.0134723j -0.0166192-0.00460318j 0.0181752-0.0126073j -0.00825902+0.00475606j 0.000714504+0.0053336j -0.00509709+0.00369511j 0.0119639-0.0018454j -0.00494957+0.00408915j -0.00265985+0.00527962j 0.00693809-0.0045906j 0.00113819+0.00121983j -0.00233126-0.00760423j -0.000622875+0.00331822j -0.0038612-0.00789684j 0.00414966-0.000657367j -0.00404419-0.00296564j -0.0120746+0.00691369j 0.0072034+0.00886172j 0.0211079+0.016851j -0.0069256-0.00158171j 0.00637676+0.00427027j -0.00589211-0.00232869j -0.00121626+0.00754974j -0.00485693-0.000675927j -0.00104701-0.00624053j 0.00266971-0.00322742j -0.0068008+0.00648089j -0.00143542+0.0105358j 0.00605152-0.00565282j -0.000175224-0.00112995j -0.00555652+0.0139363j 0.00464983-0.00534765j -0.000695665-0.00561928j 0.00137843-0.00174298j -0.00466364+0.00174844j 6.53288e-05-0.000643236j 0.000208243-0.00350899j -0.00430867+0.000716553j 0.00403247+0.00281611j -0.000310089-0.000199872j 0.00101042-0.000871529j 0.00286235-0.00257287j -0.000300323+0.00261849j -0.00092966-0.00222288j -7.58396e-05-0.000540272j 0.00201638-0.00441732j -0.00329646+0.0015618j 0.00144165-0.000257785j -0.00319071-0.000612412j 0.000452896-0.00129785j 0.00180555+0.000401294j -0.00106611+0.00125082j -0.00357446-0.00250683j 2.15949e-05-0.00357694j 0.000470675-0.00429836j 0.00157749+0.00104565j 0.0027244+0.0059635j 0.00553177+0.000987446j 0.00169554-0.00217205j -0.00121856+0.000825128j -0.000476901+0.00152008j 0.00151148-0.000498824j 0.00221727+0.000486515j 0.00307386+0.000896978j 0.000650995-0.00120268j 0.00353075+0.000496848j -0.00329378+0.00101533j -0.000745419+0.00255197j 0.00106352-0.00417698j -0.000454847-0.000167935j -0.000176683-0.00133946j 0.0037711+0.000181299j -0.00299182+0.00337245j -0.00580018+0.00081137j -0.00218654-0.000356615j 0.000107135+0.00295943j -0.00403407-0.000755356j 0.0019667-0.00411883j -7.4588e-05+0.000325137j -0.00126865+0.00436905j 0.00692844-0.00359055j 0.0029203-0.000825168j -0.00356164-0.000261966j -0.000877062+0.00196006j -0.000249883+0.00152983j -0.00136881+0.000974068j -0.000294738+0.000441371j -0.000574231+0.00088105j 2.41604e-05+0.000523926j 0.000393416-0.000869665j -0.00230468+0.000166793j -0.00113225-3.48081e-05j 9.04301e-05-0.00165967j 0.00138723+0.00134186j 7.65619e-05-0.00106097j 0.000137749+9.25843e-05j -0.00108048-3.76897e-05j 0.0021305-0.00150269j -0.000479402-0.000759244j 0.00369597-0.00151572j 0.00316259-0.00383092j -0.00473243+0.004239j -0.000607328+0.000685304j -0.000580668+0.000245445j -0.0010229+0.000289828j 0.00101366-0.000470404j -0.00045508+0.000706748j -0.00396075+0.00187886j -0.00344211+0.00462419j 
