-0.0142579+0.0562578j 0.0265688+0.0489585j 0.0173567-0.00214078j 0.00134978-0.0105974j 0.0271719+0.0555436j 0.0127711+0.0393751j -0.00215345-0.0539876j -0.00564341+0.0545751j 0.00955244+0.0175147j 0.000869173-0.0307216j -0.00150886+0.102748j 0.00178206+0.0133717j 0.00216264+0.0223069j 0.00238168+0.000952478j 0.00109132-0.132404j 0.00114083-0.0570309j -0.00101433+0.109157j 0.00158188+0.0119849j 0.000176611-0.0702249j -0.00848281-0.106854j 0.012692-0.00495764j 0.0125832-0.0752551j -0.0466839-0.0254791j 0.0316517+0.0141504j -0.03487-0.00518653j -0.0156305-0.00510768j 0.00757487-0.0197556j -0.0131253+0.0270639j 0.0398312+0.000780197j -0.0165548-0.00590536j -0.0342362-0.00550297j -0.0290714+0.00185645j 0.0265186+0.0107019j -0.00672821-0.00242933j -0.0256014-0.0128673j 0.0285806+0.00102168j 0.00104447+0.00630655j 0.0044904+0.0164857j 0.0234547+0.00339183j 0.0341863+0.00187706j 0.0691272+0.0201663j 0.076819-0.0251446j -0.053814-0.00870262j -0.0243004+0.0529093j 0.143402+0.0268681j 0.104192+0.0183487j -0.089485-0.0355016j 0.0196111-0.0701399j 0.00703291-0.0245217j 0.0391834+0.0254477j -0.00870858+0.0135231j 0.0481822-0.0233936j -0.0122848-0.0522219j 0.016873-0.00038446j -0.0108878-0.0105043j 0.0044321+0.0051269j -0.0262637+0.0174393j -0.0107924+0.00354633j -0.00681241-0.0225506j -0.0206048+0.0117991j 0.0092541+0.0272378j -0.0091084-0.0138781j -0.00803688-0.0155332j 0.0317041-0.00733212j -0.00368109-0.0364959j 0.0111152+0.00532172j 0.000518233+0.0137805j -0.00980729+0.0176754j -0.00253101-0.00128968j 0.000174649+0.00202735j 0.00436089+0.0281578j 0.0066208-0.0111855j -0.00532649+0.00844526j -0.00466774+0.00273488j -0.00409334+0.00496713j 0.015551-0.0265007j 0.00562702+0.00393868j 0.00235914-0.0055653j -0.00396825+0.00671075j -0.00151732-0.0152125j -0.00248835-0.0155938j -0.00390223+0.0031319j 0.0160391-0.0190392j 0.0108388-0.0207895j 0.00352217-0.00809574j 0.00234983+0.0326721j 0.000740729-0.00739383j 0.00659507+0.00517865j -0.00595434+0.0029747j -0.00165182-0.0186161j -0.000653326-0.00741822j -0.000595307-0.0101472j 0.0093914-0.0137362j -0.00746921+0.00634586j 0.000946615+0.0132424j 0.0010895-0.057151j -0.000479576+0.0582617j 0.00438493+0.0101773j -0.0136802-0.00748052j 0.00101381-0.00583761j -0.0211308+0.0297545j 0.00236654-0.0436517j -0.00754808-0.0749364j -0.0203967-0.183327j -0.0260367-0.0386335j -0.0159074+0.00105064j -0.00430477+0.0875193j 0.0178593+0.0188407j 0.00304081-0.0756854j -0.125703-0.00669534j 0.0137654+0.110406j 0.0502511-0.0560724j 0.165044-0.0207009j -0.0649271+0.0389727j 
-0.0250965-0.0605399j -0.00813069+0.0718006j 0.0074005+0.0497402j 0.00445549+0.00926566j -0.0118968+0.0526431j -0.0114896+0.018947j 0.0248923+0.0265645j 0.00362656+0.019076j 0.00557227-0.0575176j 0.000754451-0.0735708j -0.00500921+0.0324161j 0.00156036+0.0412953j 0.000979514+0.032028j 0.00144409+0.0367727j 0.0046576+0.00903517j 0.00107856+0.023569j -0.00161886-0.088366j 0.00104734+0.141326j -0.00875566-0.117817j -0.00204912+0.0635113j -0.00219054-0.0614933j -0.0571719-0.0437554j -0.0338101+0.0402475j -0.0195064-0.0119287j -0.0353481+0.00197688j 0.00115926+0.0200767j 0.0055806+0.000996591j 0.053616+0.00718069j 0.00808564-0.0116585j -0.00494785+0.00440055j -0.00251055+0.0157422j 0.0014075-0.000950348j 0.0379743+0.0100348j -0.025125-0.00202072j -0.0342891+0.0107028j 0.00813456-0.0159546j 0.0282376+0.0213539j 0.0271985+0.0244117j 0.0256119+0.00204865j 0.0288453+0.00382943j 0.00342512+0.0141976j 0.00911649-0.0066645j -0.0194848-0.011887j 0.1066-0.0105793j -0.10014+0.0101226j 0.14932-0.0191488j 0.058196+0.0981909j -0.0505996-0.043125j -0.0337362-0.0249653j 0.00764628-0.0310756j 0.0562116+0.00428282j 0.0110637+0.0182507j 0.01347-0.0338116j 0.0135671-0.0157023j 0.0116147+0.0160371j -0.00195795-0.0518583j -0.0324379-0.0046552j 0.0164122-0.0247963j 0.0263165-0.00246666j 0.0116537+0.00285351j 0.00229612-0.00942306j -0.0132106+0.0352989j -0.00163967-0.0134152j 0.0105762-0.014115j -0.0017497-0.00796817j -0.00268841+0.0138694j 0.000133939+0.0234997j 0.00780221+0.00726662j -0.00121851+0.00114697j -0.00398231-0.00295172j 0.017072+0.00596323j -0.00824038-0.00333641j -0.00405901-0.0122618j 0.000627142-0.011583j 0.00423222-0.0125753j -0.000934599-0.00054234j -0.00245784+0.00404007j 0.00971504-0.00683479j 0.00848194+0.00793465j -0.00121629+0.00666945j -0.00647997-0.0151917j 0.00343355+0.00889852j 0.00195553-0.0170332j -0.00815841-0.0103144j 0.0012452-0.0109184j 0.00190114-0.00681421j 0.00589279+0.00172411j -0.00225953-0.00970426j 0.00910958+0.00598876j -0.0137374+0.0209951j -0.00383447-0.0140237j 0.00858104-0.000155696j -0.00164114-0.0417149j 0.0108987+0.00420755j -0.000262518-0.0167886j -0.00383236-0.00453388j 0.0145296-0.000504648j -0.00781331-0.00114597j -0.0226481+0.0152999j -0.00290312+0.0277236j 0.00633278+0.0432378j -0.002672+0.0659496j 0.0156886+0.172468j 0.00106118-0.0611805j -0.02487-0.101242j 0.00216+0.0676503j -0.00982255-0.0307334j -0.00693496+0.0476975j 0.0956353+0.0267484j 0.0120075-0.108177j -0.101527+0.0534545j 0.0359782+0.0693467j -0.0638448+0.0442718j -0.161348+0.0233022j 
0.00827461+0.0721984j 0.00377699-0.0662422j -0.00301015-0.0853794j 0.00226486-0.0298165j 0.00199303-0.0186524j 0.00412957+0.0383685j 0.0326871+0.0856164j 0.00316208+0.00149328j 0.00263647+0.0484564j 7.00759e-05+0.038513j 0.00943452-0.168505j -0.00170824-0.129082j -0.00264237-0.0980111j -0.0050733-0.111437j -0.00682745-0.154192j -0.00220116-0.143059j 0.00445326+0.439289j -0.0195006+0.661299j 0.00784072+0.106953j 0.00294538-0.183651j -0.00288626+0.0749257j 0.0280139+0.0160949j 0.0147749-0.0581819j 0.00649132+0.00553049j 0.0374953+0.0319437j 0.00279338-0.0528465j -0.00667578-0.0239223j -0.0263485+0.0196098j -0.0247529-0.0395802j 0.0141734+0.0228938j 0.0234887-0.0199123j 0.00970759+0.0350758j -0.0577102+0.00473597j 0.0347833+0.00315094j 0.0479242-0.00847741j -0.00411387-0.00493088j -0.0445408+0.000654524j -0.0573862+0.00476663j -0.0190997-0.0310247j -0.06064+0.0126857j -0.0138763+0.0299142j -0.00761153+0.00353006j 0.0420278-0.000651672j -0.0777064-0.0523595j 0.0387607-0.0355439j 0.173637+0.0212394j 0.00861461-0.00140119j -0.026832-0.0115152j 0.0109005+0.0280884j 0.0105935-0.00681148j -0.0320882-0.00817593j 0.00540691-0.0282342j -0.0244142+0.0359748j -0.00256469-0.0197882j -0.00767399+0.00301369j 0.000759949+0.00598114j 0.0245259+0.00723246j -0.0173401+0.0104973j -0.0119403+0.000671863j 9.39355e-05-0.0147132j 0.0080947-0.00722427j 0.00988781-0.0206375j 0.00490008-0.0158697j -0.0146909+0.00724598j -0.00561558+0.00198761j 0.00530798-0.00721656j 0.000952205-0.0137928j -0.00803119-0.0342859j -0.00731012+0.0047553j 0.00729177+0.0144418j -0.00590565+0.0168112j -0.0184735-0.00341255j -0.0101746+0.0132643j 0.00202554+0.0304496j -0.00685274-0.00381089j 0.00576498+0.0145151j -0.00138656+0.013238j -0.00894825+0.017285j 0.00113746-0.0204999j 0.00310944+0.00126942j -0.0146261+0.0139753j 0.00653483-0.00839723j -0.00769083+0.0142245j -0.0118838-0.0198427j -0.00874628+0.0104985j 0.00275901-0.0183297j 4.04899e-05+0.0199641j -0.00351879-0.0133407j -0.0194612+0.000918268j 0.0109983+0.00442036j 0.00324053+0.00519399j 0.0060935+0.0324457j 0.0230197+0.0440129j -0.00986617-0.0494203j 0.022811-0.0164829j 0.0044315+0.00211862j 0.0450481-0.01302j 0.0343064-0.032625j 0.0180338+0.0536355j -0.0280987-0.0293613j -0.0407934+0.0328308j -0.0177977+0.00402687j 0.0612827+0.0108641j -0.002159-0.0315359j 0.0112682+0.00251957j -0.00439499-0.0176983j 0.0188012-0.00274449j 0.0215192-0.057749j 0.0818347-0.0046451j 0.00572752-0.00550558j 0.0716243+0.00321117j 0.0337128-0.0237249j 0.0136545+0.00250651j 0.00254625+0.0312003j 
0.00131208-0.116899j -0.0113209+0.0174752j -0.00510591+0.0551886j -0.00703171-0.00332695j 0.00527275+0.0254401j 0.00498416-0.040609j -0.0168717-0.0813895j -0.0135586-0.0333161j -0.0033043-0.0408993j 0.00526445-0.164216j -0.0124373-0.347216j -9.61581e-05+0.0550505j -0.00139797-0.254203j 0.000920899-0.558764j 0.0104856-0.14247j 0.00350961-0.0530803j -0.00991753+0.394391j 0.00182317-0.295121j -0.00410444+0.0870934j 0.00802726+0.133899j -0.00176137-0.0251213j -0.0436032-0.00997459j -0.00622046+0.025845j -0.0276476+0.0382673j -0.0305795-0.0842416j 0.0237195+0.0546727j 0.0134351+0.0693427j 0.0654526-0.0195023j 0.00132981+0.0281793j 0.0368395-0.0309717j 0.0498439+0.045269j 0.0181047-0.0503759j 0.0383052-0.0030541j 0.0025129-0.0258133j -0.0171442+0.0177261j -0.0527129-0.00856179j 0.038646+0.00922817j 0.0175354+0.00532007j -0.0611747+0.0511991j 0.0349356-0.027431j -0.0436615-0.0413007j 0.00613093+0.0442849j -0.0321083-0.0540598j -0.0320699-0.0406431j 0.0712435+0.00324015j -0.0919337-0.0284733j -0.043758+0.00579215j 0.0299344-0.0381855j 0.0032034-0.00877732j -0.0162824-0.033434j 0.016484+0.0155246j -0.0311677+0.0389501j 0.0181136-0.00208859j -0.00664164+0.0129146j -0.000577054+0.0152394j -0.00964558+0.0124539j -0.0133443-0.0050058j 0.023709-0.040359j 0.010275+0.00826756j -0.0198613+0.0327964j 0.00204879-0.0157687j -0.00630466-0.0143346j -0.0151364+0.0112154j 0.00100136-0.0344341j 0.00293133-0.0162199j -0.0106735-0.017105j 0.00407784-0.00714443j -0.0106579+0.0345603j -0.0108158-0.0106391j 0.00451247-0.00728015j -0.000191493-0.00749837j 0.013417+0.0223723j 0.00464504+0.014322j 0.0218794+0.000370917j 0.00745734+0.000981772j -0.00226382+0.00106679j -0.00968114-0.0151172j 0.0069347-0.0184642j -0.000163814-0.017379j 0.0161549+0.00128137j -0.020639+0.010967j -0.0123628-0.0227506j -0.00470793-0.0279051j -0.0225957+0.0250165j 0.00227075-0.00699775j 0.000490383+0.0131571j 0.00721392+0.00490726j -0.024423-0.0363718j 0.00465228+0.0288906j 0.00274414-0.00374782j -0.00777311-0.00620297j -0.023099+0.000598421j 0.0360981-0.0143399j -0.0189118+0.0211696j 0.0185263-0.028873j 0.00642447-0.0180659j -0.0229833-0.0226777j -0.00812643-0.0212141j 0.00717678-0.0450528j 0.0307238+0.0194733j 0.0267792+0.0188924j 0.0127279-0.0193097j -0.00182156-0.00305794j -0.0515995+0.0109252j 0.00223666+0.00222218j 0.00613211+0.00995623j -0.00193711-0.0117377j -0.0741173+0.0443722j -0.0266936-0.0113305j -0.0185868+0.00587819j -0.014953-0.0184378j -0.0687017+0.0177082j 0.000862078-0.0298867j 0.00598546-0.00450153j 
-0.00751162+0.0418433j 0.00561454-0.0140638j 0.00485141+0.0253878j 0.00599743+0.0136975j -0.00573502-0.186495j 0.00935925+0.0154793j 0.0285892+0.00457373j 0.00637751+0.0251139j -0.00186657-0.0030947j -0.00274154-0.0445299j 0.00549085-0.0794803j 0.00204237+0.206423j -1.90271e-05-0.0108239j -0.000900181+0.0724862j -0.00481569+0.738058j 0.000516691+0.233041j -0.00574898+0.336782j 0.0039478-0.0710027j -0.00512257+0.148578j 0.00212418+0.0402348j -0.00605806+0.000567297j 0.0103816+0.155918j -0.0164456-0.0191838j 0.0174809-0.0729086j 0.00770538+0.047483j -0.0113908-0.0342471j -0.0131653-0.0503584j -0.0133072-0.00740293j 0.00554785-0.0333658j -0.00421423+0.00921994j 0.00782902-0.0487677j -0.00405593+0.0164574j 0.0265503+0.0412446j -0.0311601+0.00225208j -0.0104208+0.0427873j 0.0107988-0.0310696j 0.00654797+0.0120931j -0.0445858+0.00782066j 0.0677949+0.0450885j -0.10769-0.0398458j -0.020021-0.0459939j -0.11171-0.0221071j 0.103608-0.0318998j -0.0624248+0.0476848j -0.0457171+0.0213536j 0.00649333-0.000889387j 0.0190041-0.00582277j -0.00976531-0.0263787j 0.00279806-0.00670775j 0.00193051-0.0201133j -0.00781222+0.0123759j -0.0032589-0.0083386j -0.0102765-0.0215692j -0.00744375-0.00119547j -0.0040488+0.0253287j 0.0106143-0.0188739j 0.0197931-0.0107821j -0.00767055+0.00400845j 0.000435159+0.0236408j 0.0216903+0.0147723j 0.00532041+0.00457306j -0.00318916+0.00243131j 0.00333586-0.015662j -0.0121282-0.0182337j -0.00741447+0.000190243j -0.00620422+0.0190691j -0.00418111+5.41417e-05j -0.000182777-0.00826427j -0.00557131-0.00443638j 0.00446167+0.0327976j -0.00363791+0.0119748j -0.0162065-0.0465567j 0.0103185-0.0363198j -0.0076166-0.0305874j 0.00880208+0.0362756j -0.00406637+0.00840986j 0.00717835-0.0160454j -0.012498+0.029881j 0.0114264+0.0399335j 0.0251815-0.00206027j 0.00394244+0.0145086j 0.00507578-0.0119951j -0.00874965+0.0103718j 0.0245845-0.0191776j -0.0203819+0.0166824j -0.0183423+0.00651815j -0.0136139+0.0110058j -0.0273625-0.016362j 0.00711044-0.00616967j 0.0271581-0.0183853j -0.0133953+0.0416875j 0.0317938+0.0127607j 0.00440765+0.0452768j 0.0260209+0.00655323j 0.0241684-0.0201332j -0.013146+0.0172984j 0.0266138-0.0151918j -0.00332181-0.0049353j -0.00700859+0.0129385j -0.00904355-0.00946874j -0.00950753-0.025176j -0.0473853+0.022788j -0.0140738-0.00700838j -0.0164033-0.0382005j 0.0135863+0.00489341j -0.0408259+0.00446978j 0.0204064-0.0056923j 0.0112759-0.0264121j 0.0367498+0.00733101j -0.00427164-0.00458663j 0.00257384-0.00106291j 0.0242614-0.0204383j -0.012862-0.00938849j 0.0190667-0.023166j 
0.00555701+0.00738083j 0.000744001+0.0642537j -0.00206263+0.0909807j -0.00205696+0.0473106j 0.00433052+0.0788957j 0.00285472-0.0972258j 0.00412515+0.147043j 0.00449117+0.0598971j -0.00637874-0.00367395j -0.000353963-0.160796j 0.00374947-0.0358819j 0.000250159+0.387639j 0.00305465-0.149655j 0.00108947-0.342838j -0.00592018+0.0125902j -0.00558297+0.428105j 0.00704088-0.262924j -0.00851486+0.396046j -0.0027941-0.158027j -0.00866983+0.094615j 0.00458411-0.126832j 0.00328523-0.0375591j -0.0212636+0.052912j 0.0173563+0.0120033j -0.0104861+0.00756983j 0.00354477+0.0779226j -0.00989107-0.0857825j -0.0138285-0.0276115j 0.039539-0.0471559j 0.012029-0.0145702j 0.00781593+0.026996j 0.00931188-0.0559273j 0.0255411-0.00663953j -0.0077824+0.0450903j -0.0236049+0.0198904j -0.0654479-0.107895j 0.0146953-0.0429129j -0.00171225+0.0993744j -0.0425295-0.0230243j 0.0799943-0.00287983j -0.0703559+0.0235072j -0.00373724-0.0270395j -0.0332345+0.0293622j 0.0309341+0.0352682j -0.0529369-0.0240392j 0.0708209+0.0390592j 0.04612-0.0457422j -0.0234376+0.0718141j -0.00651477-0.000909989j 0.00438663+0.0327828j 0.0164013-0.013952j 0.00928799+0.00153223j 0.0109546-0.0337031j -0.000289037+0.0347428j 0.00666262-0.0207754j 0.00872151+0.00617907j -0.0181175-0.0227966j 0.00463951+0.00845772j 0.00484031-0.0133729j -0.00280584-0.0224851j 0.00498697+0.0234786j -0.0100444+0.00457284j -0.0162187+0.0178928j 0.0107815+0.0405504j 0.00932737-0.000698788j -0.00292047+0.00940956j 0.00165766+0.0166148j 0.00513206+0.0181591j -0.00187878-0.00274467j -0.00405196-0.016194j -0.00391322-0.00680736j 0.0038259-0.0121647j 0.00688913-0.0244709j -0.0137425-0.00716042j 0.0215503-0.00580641j 0.00609804+0.0427597j -0.00908176-0.00448153j -0.0109234-0.0360844j 0.00917321+0.0106554j 0.00925472-0.0108362j -0.021618-0.00304993j -0.00805515+0.0144565j 0.013188+0.00505548j -0.018176-0.00948204j 0.0103112-0.021271j -0.00237705-0.00380787j -0.0201448+0.00133605j -0.0285956-0.0175516j 0.00276142+0.00314927j -0.00960204+0.0123636j 0.0098194-0.0347393j -0.00912619-0.0185171j 0.0113827-0.0162398j 0.000314194+0.0220709j 0.0188459-0.0196705j 0.00905836+0.0083725j 0.0256375+0.0220614j 0.00542777+0.0101082j -0.0174105+0.0170753j 0.0360894+0.0037307j -0.0127324-0.0148827j -0.0390201-0.00567747j -0.00522708-0.0285199j 0.0627263+0.0160406j 0.0149523-0.0222511j 0.00500295-0.0106293j -0.0133847+0.0063922j -0.0150706-0.000313469j -0.0175067-0.000642272j -0.00375641-0.00959045j 0.00123182-0.00319313j 0.028229+0.00715719j -0.0204388+0.0424629j -0.0215384-0.0166866j 
0.01154-0.0375914j -0.000127073-0.0263404j -0.00109826+0.00458419j 0.00866074-0.0486068j 0.011989+0.0508952j 0.0132853-0.021413j 0.000157887-0.09397j -0.0122563-0.0674835j 0.00601339+0.0330202j 0.000546506+0.158716j -0.00126571+0.46583j -0.00594268-0.0109798j -0.00244155-0.348196j -0.00214211+0.214774j 0.00453122-0.183961j 0.000244069+0.555502j -0.0020053+0.307385j 0.00338958-0.0493097j 0.00254241+0.0465235j 0.00404613-0.00207082j 0.00518539+0.105653j -0.00901984-0.137369j 0.0324528-0.00454677j -0.0158819+0.117395j -0.0156537-0.0425025j 0.0175614-0.00131337j 0.0146558+0.080504j -0.00100441-0.0165713j 0.00853928+0.0269632j 0.00828638-0.0132669j -0.0476188+0.00264666j -0.00967057+0.0602621j 0.0362039-0.0158467j -0.0320929+0.00631565j 0.00193798-0.0516118j -0.034591+0.000471375j -0.0163129-0.0433002j -0.0309335-0.0121298j 0.0243077+0.0469423j 0.0818452-0.0125201j -0.00753361-0.0357129j -0.0234063+0.0383704j -0.0273276+0.00229028j -0.025502-0.0209018j 0.0430192+0.00820659j -0.0186773-0.0108328j -0.0336566+0.0140479j 0.0122016-0.0195645j 0.0037249-0.0118748j -0.00902134-0.0173305j -0.0111796+0.0108415j -0.0135368+0.0052985j 0.0086027+0.0387952j 0.00914675-0.0197666j -0.0023671-0.00769083j -0.00309967+0.00360958j -0.00602459+0.0398836j 0.0114685-0.0203841j -0.0115703-0.0199824j -0.00573695-0.0439563j -0.0108501+0.0052281j 0.0143676-0.0183711j -0.0160842+0.0224896j 0.0179332+0.0194811j -0.00202759+0.00312656j 0.0166856-0.0131058j -0.00312297+0.0100899j 0.0185942+0.04243j 0.0323032-0.0164707j 0.00460465+0.0209755j 0.00628247-0.0167167j 0.0163831+0.00112536j 0.00997976+2.65167e-05j -0.0120469+0.041625j -0.00315519-0.0183139j 0.00284259-0.0261659j -0.0027126+0.00779047j 0.00981874+0.0097386j -0.0154601+0.02555j -0.00598629+0.0108266j 0.00212568+0.0169242j 0.0118768-0.0165026j 0.0170657+0.0193689j 0.00463948-0.00765415j -0.0146083-0.0211148j 0.0215484+0.00214069j -0.040824-0.0125087j -0.0482482-0.0247054j -0.0100865-0.0145321j 0.0318562+0.00235204j 0.00320307+0.00463928j 0.0204688-0.0336556j 0.00937739+0.0208776j -0.0222142+0.0168644j 0.0380169-0.0459346j 0.0190899-0.0123892j 0.00584568-0.0120071j -0.0219322-0.0255212j 0.0166816+0.0103784j 0.0339389+0.0132318j -0.0279913+0.0337617j 0.0113556-0.00852052j 0.0326527+0.0055812j -0.0363867+0.0118211j 0.0048966-0.000175677j 0.00379245+0.000253252j -0.0081192-0.00244068j -0.0179562+0.00392109j -0.000678028-0.0124207j -0.0042433+0.00383648j 0.0130447-0.00547336j -0.0315869+0.0048825j 0.013898-0.0150976j 1.38796e-05+0.0220348j 
0.0152636-0.0843021j 0.00165474-0.0147195j -0.000710418+0.0498012j -0.0141306-0.0900574j 0.00435869+0.059096j 0.00995373-0.0472091j -0.00183479-0.036967j -0.0136168-0.0770397j 0.00263501+0.0274327j 0.000387573+0.118376j -0.00343165+0.58853j -0.00178955-0.0543809j 0.00145806+0.246981j 0.00201914-0.435456j 0.000884113+0.332709j 0.00250075-0.281346j 0.00331037+0.0380209j -0.000332099+0.151796j -0.000707255+0.0384222j 0.00200296+0.12758j 0.00816628+0.066834j -0.0145704-0.159587j 0.0359403+0.0318231j -0.0157041+0.162411j -0.0282672-0.0102236j 0.0210916-0.0212298j 0.0257844+0.0846153j 0.00599967+0.00187247j 0.0235985+0.0277881j -0.0166423-0.0237473j -0.0411336+0.0310832j -0.0379784-0.0305033j 0.0804409-0.0334238j 0.0315008+0.00955169j -0.0304018+0.0333881j -0.00227155-0.00158187j 0.0380942+0.00768864j 0.0156054-0.0156165j -0.0820823+0.000217144j -0.0103953-0.0239662j -0.0460605-0.011734j 0.014732-0.0269262j -0.0139379-0.037123j -0.013396+0.00191385j 0.0161553-0.00902407j 0.0115788+0.0102217j -0.00809533-0.0237483j 0.000965655+0.0116982j 0.000829165-0.0307284j -0.013801-0.0152708j -0.0042502+0.0210456j -0.0232157+0.0157475j 0.018254+0.0272324j 0.0116209-0.00243727j -0.00179382-0.0158646j 0.00245737+0.015717j -0.011851+0.0426736j 0.0173965-0.0277754j -0.00299877-0.0323514j -0.0154795-0.0524743j -0.0128046+0.0183608j 0.00452524-0.0123705j -0.0113643+0.00528516j 0.0227444+0.0261006j 0.00356629-0.00317667j 0.0121009-0.00484621j 0.0181825-0.0226299j 0.0106187+0.030898j 0.0315851-0.0190911j -0.0210127-0.0290407j 0.0108037-0.0107196j 0.0247159-0.0140338j -0.00727823-0.00090474j -0.0139883-0.00729009j -0.00483713-0.00953844j -0.00768161-0.000590303j 0.0205755-0.0347694j 0.0150409+0.00568953j 0.00674121-0.00575162j 0.00258802+0.0103782j -0.00486987+0.0046973j -0.0117021-0.0140469j -0.0262553-0.0200677j 0.0222954-0.00464366j -0.00563626-0.00828609j -0.00712435-0.0179016j 0.0190452+0.0205526j -0.00128918-0.0159095j -0.00566866+0.0274855j 0.00975563+0.0162761j -0.00482688+0.00495199j -0.0342944+0.00649426j 0.039015-0.025724j 0.0118131-0.019953j 0.00921837-0.00692137j -0.0108616-0.0108459j -0.0171518-0.0121386j 0.0241004-0.00131314j -0.000240987-0.00935789j -0.00189734+0.0174309j -0.00578048+0.0256275j 0.00634991-0.0119823j 0.015709-0.011101j -0.00139475+0.015656j -0.00154377-0.00703407j 0.00437116-0.00214334j -0.000857019-0.00568755j -0.0377546+0.00515942j -0.0100012-0.015518j -0.00822358-0.000540506j 0.01208-0.0115163j -0.0223798+0.00740734j 0.000798759-0.000333144j -0.00721873+0.00992428j 
-0.0132589+0.03377j -0.00930834+0.0634879j 0.00744514+0.0705408j 0.00167009+0.13965j -0.00640741+0.0952642j 0.00362389+0.170324j 0.00599873-0.107349j 0.010131+0.0381653j 0.00697367+0.0221985j 0.00662295-0.0668166j -0.00699005+0.0116988j -0.000441268+0.47772j -0.00280972+0.489678j -0.000258516+0.0577123j 0.00853582-0.13717j 0.00139768+0.017516j -0.00842463+0.353529j 0.00335294-0.0421219j 0.00673825-0.168912j -0.00335893-0.111832j 0.00527263-0.0649316j 0.00467223-0.125532j -0.0118874+0.0205308j -0.000359578+0.0217157j 0.0101971+0.0700193j -0.0133208+0.0155297j 0.00302931-0.140009j 0.00231545+0.193194j 0.0369584+0.149407j -0.0318298-0.06011j 0.0599678-0.00522076j 0.0179571+0.00647922j 0.00926907-0.0548804j -0.0406656-0.0395242j -0.0798802-0.0464235j 0.0163489+0.0527049j 0.0732284-0.0385176j 0.0483583-0.0405897j 0.0900007+0.0086151j 0.00607552-0.00692295j 0.0663973-0.0133771j 0.0164613+0.0289674j -0.0170052-0.00504034j 0.0206279-0.0334316j 0.0665489+0.014634j -0.0181432-0.0203647j -0.0505233+0.05377j 0.0152262+0.0158765j 0.00131483+0.0209221j 0.00570528+0.0206657j 0.008196-0.0367499j 0.0229594-0.0104266j 0.00130883+0.00511555j 0.0032723+0.00321517j 0.00630496-0.0288138j -0.00644786+0.00414366j -0.0126465-0.00823217j -0.00630789+0.0170814j 0.00165181-0.0213089j -0.00221232-0.0220371j 0.00752617-0.00175649j -0.00461454+0.0181998j 0.0101433-0.0123406j 0.0291331+0.0130238j 0.0119434-0.0569201j 0.00128198+0.0142374j 0.000773255-0.00304015j -0.0244992-0.0549676j -0.0115851+0.00644908j -0.0113522+0.00157266j -0.00255836+0.00677608j 0.0184811+0.0433276j 0.0111041+0.0237503j 0.00787884-0.0147737j 0.00924593+0.0174303j 0.0188362-0.012886j 0.0071044+0.000149649j -0.00576971-0.0216208j 0.0120834+0.00596521j 0.010363-0.0305175j 0.00539422+0.0131433j -0.0214615-0.00120359j 0.0308682+0.00252097j 0.0128016+0.000344084j 0.018057-0.0031065j -0.0530799+0.0403688j -0.0170564+0.00193231j 0.00547718+0.000440145j 0.00660526-0.0325071j 0.0307897+0.0211962j -0.00147777+0.0260072j 0.0527604-0.00833688j -0.00763608+0.0127097j -0.00819867-0.00962031j -0.0229111-0.0125366j 0.000469872-0.00262704j 0.00734954+0.00102118j -0.0169847+0.0173379j -0.013002+0.038108j 0.00219918+0.0106493j -0.00221044-0.00615995j 0.0212602-0.00679074j 0.0499946+0.01403j 0.00635559+0.0291088j -0.029478+0.00963824j -0.0237609-0.00161507j -0.0282923+0.00104646j 0.0271275+0.017102j -0.0230534+0.000123112j 0.0190923-0.00166724j -2.68598e-05+0.0188283j -0.00788517+0.0122025j 0.026686+0.014049j -0.0223292+0.038459j 
