0.623953+0.263246j 0.256241-0.663552j -0.198662-0.0188983j 0.00174914+0.0286635j 0.12019+0.0113531j -0.0485619+0.00691185j -0.066183+0.00134142j 0.0309683-0.0382028j 0.0437811+0.0510626j -0.0557443-0.00620751j 0.0140508+0.0389158j 0.00535255-0.0242835j 0.0192222+0.0173263j 0.0366414-0.01426j 0.037917-0.0327099j 0.00249647+0.00391308j 0.000768533-0.0046484j -0.0100888-0.0322513j 0.0121217+0.00401167j 0.00526124+0.0174004j 0.0100209-0.0135564j 0.0319382-0.00125818j 0.0429543+0.0203456j 0.00189478+0.000167279j -0.00799467-0.0308398j 0.00922478-0.0180446j 0.0213876-0.00496961j 0.00122315-0.0380412j 0.000295011+0.00893918j -0.0229972+0.0184127j 0.0112003-0.000334963j 0.0248837-0.0140605j -0.0265964-0.013504j -0.00601266-0.0118467j 0.00503026-0.0237579j 0.00548875+0.0124281j -0.00165471-0.0178872j 0.000370198-0.00319496j 0.0128449-0.00419008j 0.0071711+0.00782729j 0.0045762-0.00223847j 0.00543942+0.0027662j 0.000155475+0.0186361j -0.016773-0.0120395j 0.0083925+0.0166828j -0.00210784-0.00802437j -0.00754377-0.00458996j -0.013033-0.00900206j -0.00050376+0.000771259j 0.0115767+0.00149788j 0.00393933-0.0102519j 0.0367025+0.0016717j 0.00394865-0.0104214j 0.0133642+0.00640135j 0.00106244-0.0027649j 0.0019282-0.00343479j 0.00140994+0.0214072j -0.010837+0.00423522j -0.0073551+0.0293174j -0.0226137-0.00766946j 0.00401336+0.00259809j -0.0109992+0.00213597j 0.011351+0.00707931j 0.000661435-0.00174001j -0.0104484+0.0109927j 0.00581514+0.0171817j 0.00203939-0.000708305j -0.00298619-0.00362747j 0.00129689-0.00452904j -0.00261584+0.0109445j -0.00899166+0.00342157j -0.0117473+0.0147626j -0.0021448+0.0113142j -0.00615417+0.0136619j 0.0015019+0.00566981j -0.0088155+0.00309164j -0.00497656+0.00132167j 0.00505795+0.00948487j -0.00637136-0.00590748j -0.0113121+0.00254688j 0.0112433-0.000765509j 0.00422262+0.00852618j 0.00573092+0.000487951j 0.00473316+0.00333384j -0.00165287+0.00655123j 0.00792816+0.00746747j -0.0128212-0.0147784j 0.00294341-0.0107984j 0.00216306+0.00194496j -0.00364237+0.012301j -0.0141038-0.0071047j -0.00633487-0.00235355j 0.000875958-0.00222324j -0.00115797-0.00916866j 0.00513195+0.00256j 0.00186435+0.00471127j -0.00357952+0.00518151j -0.00470627-0.00767493j 0.0066998-0.00498874j -0.00048665+0.00831894j -0.00199489-0.0032882j -0.00308114-0.00240674j 0.00100813+0.00670771j 0.0168454+0.0152852j 0.00641566+0.00456386j 0.00548816+0.00358705j -0.00635002-0.0082116j -0.00525452-0.0126899j 0.00397644+0.00103987j 0.000183777+0.00422576j -0.00372205-0.00282449j -0.00473444+0.00272701j 0.000951515-0.00816427j -0.00511134-0.00293143j 0.0202716-0.000503275j -0.00935902+0.00572802j 0.00643555+0.00556993j -0.00737218+0.00222602j 0.00599401-0.000632304j 0.00964823-0.0121902j -0.00394752-0.0074035j -0.0115381-0.00196885j -0.00620808+0.00197068j 0.00146197-0.0156081j 0.00224684-0.00641079j -0.00391889-0.00333943j 0.00230732-0.00724164j 0.0130036-0.0165674j 0.0105216-0.0096005j 0.00130674-0.00885597j 0.000295969+0.00287211j 0.00341699-0.00482051j -0.00232955-0.0137254j -0.00733136+0.00153235j 0.00120726-0.00626078j 0.00655583+0.00546381j -0.0139754-0.00510017j -0.0103886-0.00163817j -0.00680574+0.00274619j -0.0104264+0.00558753j 0.0034009-0.00196612j 0.0145893-0.00142079j -0.0080359-0.0114554j 0.00181771-0.00595798j -0.00299048+0.00188167j 0.000386089+0.00444366j -0.00220832+0.00213613j -0.00555659+0.00190749j -0.00505443-0.0132351j 0.00231541-0.0033608j -0.00285576+0.00462374j 0.00142668-0.00566528j 0.00341472+0.0170763j 0.00116394+0.00405298j -0.000350996-0.00224599j -0.0119312+0.00632565j -0.00548026+0.00107175j 0.0025033+0.00472696j 0.00160384-0.000531251j -0.00356122+0.0034243j -0.00237852+0.00282465j 0.00609992-0.00329807j 0.00195949-0.00608551j -0.000164569-0.00208352j -0.00362897+0.00180856j 0.00417679+0.0039197j -0.00774807-0.00217555j 0.00273338+0.00870704j -0.00913816+0.000371538j -0.00577683-0.00122679j 0.00492439+0.00352243j 0.00479299+0.00712517j -0.000993407-0.00675067j 0.000386583+0.00106959j 0.000302869+0.00841543j -0.000197132+0.00648798j 0.0163606+0.0170767j -0.00393273+0.00598995j -0.00725312+0.00466538j 0.00227404-0.00432507j 0.00216251+0.0107248j 0.00802659+0.00934826j -0.0142873-0.00164092j 0.00822748-0.000109083j 0.000207985-0.00966433j 0.000128076+0.00476109j 0.000270383-0.00414472j 0.0151111+0.00753718j 0.00365973+0.000175073j 0.00485606+0.00992384j 0.0104449+0.00922284j 0.0106494+0.00223022j 0.00257465+0.0111848j 0.00496078+0.00875166j 0.0112704+0.00872831j 0.00097574+0.00758654j 
-0.102809+0.00886312j -0.00392728+0.105628j 0.0902719+0.138617j 0.241943-0.215072j 0.267588+0.211776j -0.0319344+0.319283j 0.281196-0.00998658j -0.00937868-0.065038j -0.0209174+0.0203349j 0.00867388-0.0237366j 0.00306493-0.0156271j 0.123023-0.0694411j 0.0170306-0.0289854j -0.0822699+0.0528677j 0.0751402-0.0513795j 0.000812987-0.0721488j -0.107945+0.0123138j -0.0594689+0.00202684j -0.0282859-0.0446166j -0.00651052-0.00910363j 0.0388592-0.0579689j 0.00110838+0.0040043j -0.00236748+0.0179562j -0.0229376-0.0147233j 0.00806335+0.00710631j 0.0208278-0.0269224j 0.013734-0.0088217j 0.00886495+0.0284245j -0.0187937+0.0173224j 0.0253646-0.0123748j -0.0140483+0.0159877j -0.0100782+0.0261636j -0.0247695+0.0153765j 0.000631603-0.0312154j 0.00859628-0.00726118j -0.0181261+0.023541j 0.00561802-0.053411j -0.00901661-0.0126994j 0.000624142-0.0550061j 0.0296872-0.0178402j 0.0103036-0.00246525j 0.0141522+0.0166123j -0.0102465+0.00469912j 0.00629458+0.003588j 0.0129821+0.00626964j 0.0309048+0.00841246j 0.00181277-0.00562573j -0.0118967+0.000477459j -0.00346658-0.0152546j 0.0128213-0.0076527j 0.0188738-0.0219038j -0.00137086-0.0153906j 0.0073841-0.0158085j 0.00382341+0.0159665j 0.0268176-0.0249602j -0.0128469+0.0119272j -0.000525806+0.000654245j -0.00797495+0.000147828j -0.0109208-0.00973795j 0.0076224+0.0118982j -0.0197058-0.00748775j -0.0028543-0.014603j 0.00599838+0.00590669j -0.0165029+0.00134433j 0.00870938-0.00954545j 0.0136945-0.00382243j 0.00603853-0.02166j 0.00325896-0.00724746j 0.0128655-0.00833416j 0.0151289-0.00174182j 0.0107581+0.00231861j -0.00094044-0.0127133j 0.0126893-0.00645891j -0.00226929-0.0189131j -0.00139652+0.0121628j 0.00149014+0.000673375j 0.00253515-0.0079889j 0.0195022+0.0134958j 0.0133346-0.0150717j -0.00525611+0.00465525j 0.00607943-0.0191402j -0.0111864-0.00274363j 0.00175504-0.00207091j -0.00402733+0.0035045j 0.0103704+0.0146559j 0.00579192+0.0142404j -0.00351719+0.00963637j 0.0164325-0.0083141j 0.00292932+0.0146183j -0.0140644+0.0109571j -0.0147182-0.029981j -0.00846664-0.0291975j -0.00544065-0.00537471j -0.0174702-0.0145165j 0.0115903-0.00663668j 0.0184565+0.00170653j 4.05413e-05+0.00497351j 0.00447921+0.0128314j 0.0041271-0.00998968j -0.0166915+0.00348449j 0.00290272-0.00343434j -0.00660834-0.0110532j 0.00324111+0.0119693j 0.00811068+0.00872064j -0.0117412+0.00555526j -0.00562676+0.000991422j -0.00370214+0.00401251j 0.0185579-0.00197842j -0.00429069-0.0133285j 0.0151167+0.0142852j -0.000565958-0.00500164j -0.0128369-0.00286848j 0.000735115-0.0112495j -0.0100328+0.0158285j 0.00755429-0.00282928j -0.000398282+0.0100582j -0.0150548-0.000183636j -0.00839243+0.0069063j -0.0120482+0.0220253j -0.00694567-0.000657574j -0.00247288+0.0102795j -0.00369432-0.00667532j -0.0109554-0.00419777j 0.00195717-0.0193096j -0.00883123+0.0111002j 0.0106867-0.00210531j 0.00573399-0.00987704j 0.00134907-0.0211741j -0.00712099+0.00775337j 0.0135345-0.000432245j 0.000427657-0.00923796j 0.00349601+0.011382j 0.0024387+0.0124445j 0.00920622-0.00244596j -0.00248379-0.00101646j -0.0122122-0.0150232j 0.000699823-0.00275815j -0.00692649-0.00694947j 0.0109726-0.0135024j 0.00167891-0.002576j -0.00233345-0.000889297j 0.0054853-0.019253j -0.0123731+0.00597302j -0.0097432+0.011019j 0.00033486-0.00851047j -0.00942802-0.00529475j 0.00547936+0.00596855j -0.00303691+0.00160135j -0.00665059-0.00530139j 0.0125765+0.0025761j 0.00260419+0.0137891j 0.00162843+0.00530098j 0.00795285-0.0195513j -0.000181005+0.00656264j -0.00466916-0.0158132j -0.000123802+0.00437123j 0.00936267-0.0112682j -0.00159671-0.000487747j -0.00715085+0.00167474j -0.00803286+0.010064j -0.00419051+0.0181624j 0.0196293-0.0164888j -0.0148854-0.00621034j -0.0116289-0.00681148j -0.00186083+0.00807955j 0.00841023-0.00849654j -0.00295377+0.00768544j 0.0103704+0.012559j -0.0126899+0.00162596j -0.0169296-0.0155572j -0.00431113-0.00296968j 0.00340379+0.01752j -0.00631059+0.00275877j -0.0224113-0.00766841j -0.00390978-0.00517264j -0.0071237-0.0141204j -0.00945651+0.00865812j -0.0149487+0.00874144j -0.0279835+0.0244504j 0.0139039-0.0188438j -0.0142446+0.0118154j 0.0332514+0.0176007j -0.0167829-0.00929854j 0.00920424-0.0226057j 0.00289986-0.0196842j 0.00181363+0.000115574j 0.0201949-0.0134499j 0.0253532+0.0120343j 0.00683203+0.0173095j -0.0144924+0.0171331j 0.00202162+0.00558161j 0.0522193+0.00515946j -0.0106373+0.0336471j -0.00346615+0.0316961j 0.0321013+0.0219006j -0.0103225+0.045463j 
-0.0212198+0.103859j 0.0856273+0.0194206j -0.104995+0.139147j 0.221687+0.247278j -0.226064+0.266545j -0.344161-0.0497355j 0.00310205+0.273379j 0.0395461+0.015648j -0.00425312-0.0215498j 0.031693+0.0087006j 0.0128397+0.00500258j -0.0254985-0.175134j -0.0602517-0.110159j 0.00840914+0.0243156j 0.0257711+0.0342819j 0.0889917+0.00773713j 0.0375446-0.000581813j 0.0374021-0.0366687j 0.0151947-0.0221855j 0.00413537+0.00240119j 0.0568405+0.0501448j -0.0318472-0.0144371j 0.0253509+0.0137595j -0.0266382-0.0165612j 0.00889505-0.0011403j 0.0172919-0.00152023j 0.0336651-0.00450386j -0.00995492-0.0128343j 0.0319163+0.0305869j 0.00609454-0.0411209j -0.00366832-0.00950132j -0.0118199-0.0116797j 0.0397096+0.0145508j -0.0595314-0.00913326j 0.0029469-0.00273981j 0.000399016-0.0144569j 0.000512488-0.0143929j -0.00801441-0.00759027j 0.0112136+0.0218407j -0.0114004-0.0138123j -0.0101203+0.00984328j -0.0139867+0.0298958j -0.00166084+0.000760649j 0.0183181+0.00718915j -0.0313564-0.0113839j 0.00301392+0.00614931j -0.021507+0.0134516j -0.00169563-0.0258329j 0.00954209-0.00821195j -0.0112048-0.000766547j 0.00399816+0.00950256j 0.0166725+0.00335412j 0.0169023+0.00397935j 0.000999168+0.0143834j 0.00254578+0.00933867j 0.019892-0.00333027j -0.00536623+0.0115897j -0.0184497+0.00418685j 0.0184456+0.0127342j -0.00616874+0.00584887j -0.006383-0.010169j -0.00662227-0.00427809j 0.00260528+0.0110801j -0.00395141+0.0240772j 0.00410416-0.00391632j -0.00594368+0.0016263j -0.0186578-0.00539616j 0.00251747-0.00753896j -0.003042-0.0139767j -0.00978121-0.0179287j 0.00761646+0.00365859j 0.00194993-0.0120622j -0.000864114+0.0148098j 0.00433563-0.00348019j 0.00692786+0.0102299j 0.0296364+0.0151298j 0.00721406+0.00778584j -0.00232303+6.66705e-05j -0.0131467+0.00734881j -0.000152454+0.00712951j -0.0153561+0.00674284j -0.0252017-0.0077774j -0.0272978-0.00174859j 0.0130123+0.0208367j 0.00763129+0.0190677j 0.00755376-0.00964006j -0.00251465+0.000692453j -0.0208425+0.00831217j -0.00739913-0.00491808j 0.0109338+0.0139853j -0.0061598+0.00296451j 0.000263137-9.70837e-05j -0.000452396-0.00641401j 0.0132253+0.0117464j -0.00952843+0.00256898j 0.00582935+0.00561819j -0.00278734+0.00337066j 0.00262001+0.00184232j 0.00436997+0.0062381j -0.000253694-0.0213864j -0.0011102-0.0107046j -0.00808581-0.0209002j -0.00833834-0.0104632j -0.00877705+0.0115191j 0.0064059-0.00250374j -0.00607637-0.00412852j 0.0214243+0.00754496j -0.00149635-0.00331785j 0.0117246+0.00259293j -0.008577-0.0189235j -0.0124238+0.0079605j -0.000183606-0.014934j 0.00421559+0.0101473j -0.00834842-0.00199447j 0.00725058+0.00209205j -0.00127568-0.000109445j 0.0108013+0.00027376j 0.00151354+0.00311086j 0.0137237+0.00502785j -0.0062856-0.00416353j 0.00265871-0.00608188j 0.00363125-0.00525809j 0.010325+0.00114839j -0.00268667-0.00770762j -0.00859984+0.00346254j 0.0112783-0.00219055j 0.00233588+0.00239774j 0.00716224-0.0117503j 0.00875252-0.00524246j 0.00323473+0.00258721j 0.0121051-0.0099916j 0.00218049-0.00236317j 0.00447635+0.00689905j -0.00429006+0.00574652j -0.00431593-0.0105806j 0.00623062+0.00529159j -0.0101495-0.00401731j -0.00665824-0.00522355j -0.00759491-0.00435262j -8.99319e-05-0.0134348j -0.00236503+0.00863239j -0.014717-0.00312529j 0.0125128-0.0057219j 0.0130372+0.00723994j 0.00926299+0.00983293j -0.00761816+0.000566941j 0.00807096+0.00234932j -0.00191276-0.00349315j 0.000621159+0.0169332j -0.00889607-0.00817259j -0.0029407+0.00530415j -0.00505335-0.000898721j -0.00583193+0.00259052j -0.0052571-0.00181472j -0.00650664+0.00161075j 0.0122224+0.00511098j 0.0159942+0.00279889j 0.0104386+0.0110529j 0.00933109+0.00266116j 0.00850407-0.00291498j 0.0033326+0.00461592j -0.0202467+0.00694207j -0.0109263-0.00898276j 0.0026862+0.00164257j 0.00709886+0.0196239j 0.00733503-0.0063841j -0.0192644-0.00586569j 0.00696049-0.00611876j 0.0125981-0.00323748j 0.00974052+0.0142803j -0.00451105-0.00869905j 0.00451699+0.0175078j -0.00496029+0.0160433j -0.00828238+0.0144655j -0.0098873-0.0176687j -0.00210032+0.00344093j -0.000451423-0.00284809j -0.000587894+0.000527356j 0.0131767-0.0133894j -0.0258762+0.00373237j 0.00145018-0.00555318j -0.0061304-0.00737011j -0.00944044-0.00125007j -0.0177265+0.00304028j -0.00528855-0.00204149j 7.58194e-05+0.0130589j -0.0166496-0.0149826j 0.000602836+0.0133069j -0.0136025-0.0183331j 0.000709969-0.00999604j -0.0138985-0.00283749j 0.00698166+0.0193239j 0.00497349+0.0127892j -0.0145352-0.0191892j -0.0179881-0.00943288j 0.0246434+0.019075j 
-0.0303185+0.0166437j -0.0142441-0.00592803j -0.178435+0.0766522j -0.0423878+0.155977j -0.0827632-0.0855856j 0.0315519-0.127921j -0.0913074-0.0343851j -0.0607569-0.157727j -0.0264175-0.0160802j 0.00441217+0.00116885j 0.0907416-0.055671j 0.252638-0.0665994j 0.0597021-0.0847754j -0.157149+0.10366j 0.127075-0.0177876j -0.142047+0.095997j 0.024623+0.173393j -0.04471-0.0366978j 0.052491-0.0611587j -0.00925577-0.0463701j 0.00487482-0.0193409j -0.0266096+0.015511j 0.037474+0.019876j -0.0560555-0.0391253j 0.0266011+0.00181338j -0.021274-0.0292456j -0.0617465-0.00469541j -0.036737+0.00665062j 0.0204054-0.0109742j -0.0510967+0.0067793j -0.0820194+0.0724193j 0.00617475-0.00847374j -0.0201293+0.0596543j 0.073566-0.0832678j -0.0200106+0.048037j -0.0577198+0.0962133j 0.0192129-0.0509601j -0.0793221-0.0212034j -0.000302372-0.00385774j 0.0253557-0.0377832j 0.0767734-0.00437443j -0.00569629+0.011164j -0.0723078+0.0154271j -0.037317-0.00300837j 0.0195928-0.0110388j 0.0169801-0.00878137j 0.0173264-0.0202982j -0.0190769-0.018307j 0.0366746-0.0240774j 0.0191407-0.066058j -0.0007833+0.00301595j -0.0148811-0.00932161j -0.0197904-0.0474512j -0.00701621+0.0112138j 0.00134849+0.0394977j -0.0268776+0.0239731j 0.00531514+0.014364j -0.0226031+0.000714978j -0.00233625+0.00944682j -0.0124379+0.00388146j -0.0246074-0.0139646j 0.0169795-0.0282395j 0.0116558-0.00701749j -0.0110608+0.00677421j 0.0268056-0.00921632j -0.0102368+0.00451031j 0.00243232+0.00604402j 0.00153943+0.00647634j 0.0145601-0.0142032j -0.0205162+0.0145059j -0.00775689-0.00385655j -0.00898802-0.00139526j 0.0105211+0.00780493j 0.00124677+0.00549575j -0.00155949+0.0219885j 0.0053097-0.0155133j -0.00986582-0.0027578j 0.0379931+0.00830475j 0.00612012+0.00347341j -0.0237882+0.0129571j -0.0157686-0.0426314j -0.0149968-0.0490376j 0.025529+0.00259782j 0.00315539-0.0424541j -0.0019883-0.0192178j 0.0169764-0.00506102j -0.0194518+0.0171331j 0.0249388-0.022625j 0.014035+0.02479j -0.000909425-0.0183868j 0.00675954-0.0532051j 0.00713384-0.0622489j 0.00638264-0.016186j -0.0113407-0.00362639j -0.00301874-0.00552486j 0.0150445-0.0427409j -0.011506-0.0172908j 0.0112748+0.00137938j 0.0252825-4.32428e-05j -0.0106416-0.00358509j 0.00113412-0.0106364j 0.0105525-0.021891j 0.0155858+0.0212662j 0.00916465-0.00680264j -0.0113525+0.0305515j -0.00260665-0.0272557j -0.0103538+0.0155944j 0.00136504-0.0212179j 0.014229-0.00467773j 0.0185501+0.0162746j 0.0392634-0.00829298j -0.0180371-0.00468434j -0.0118588-0.0144985j -0.00768421+0.0262815j -0.0103252+0.00997272j -0.000594835+0.00485503j -0.00602278+0.00091948j -0.00779467-0.00595157j -0.0248219+0.031285j 0.0122673-0.00992748j 0.00531227+0.0018117j -0.0130895-0.0015297j -0.0251498+0.00830637j -0.0120243-0.0152443j -0.0289513-0.00389031j 0.000843469-0.0167126j -0.0192215+0.00419526j 0.0268429-0.0385459j -0.00860057+0.0037548j -0.0325304+0.0134062j -0.00263405-0.0146285j 0.0103315-0.000752546j -0.0109822-0.000915179j 0.0300451-0.0386856j -0.0172687+0.00532721j -0.00575029-0.0151729j 0.00740386+0.000786082j -0.0228553+0.00456058j -0.000573608-0.0271082j 0.00649435-0.0136782j 0.018752-0.0209387j 0.0069008+0.00262913j -0.0087537+0.0138833j -0.0122519-0.00245576j -0.000964454-0.00404187j -0.00959229+0.00349626j -0.0138378-0.00253406j -0.00925178-0.00458019j -0.00241809-0.00300218j 0.0198573-0.00734397j -0.00111319+0.0169467j -0.00941529+0.00172218j 0.00499981-0.0116878j -0.024719+0.0158212j 0.000774856-0.0145704j 0.00053066+0.0293967j 0.0134961-0.0192488j -0.00872683+0.0133795j 0.00450018+0.0194036j -0.0230078+0.0280307j -0.0145319+0.023305j 0.00868653+0.00668648j -0.00655948+0.0269677j -0.0106624-0.0269226j -0.0291996+0.00612186j -0.00148175-0.0191042j 0.0111829+0.0248383j 0.0233274+0.013709j 0.01483+0.0214082j -0.0413358-0.0539202j -0.0118394-0.0222843j -0.00873786-0.00430662j 0.00673831+0.0300523j -0.0517951-0.00861885j 0.0214572-0.0128411j -0.0256598-0.0149177j 0.00290399+0.00545931j -0.0231762+0.0167226j -0.0682105+0.0301536j 0.0421195-0.0576767j -0.00238875+0.0404392j 0.0927145+0.0266612j 0.00298598+0.00703967j 0.0243938-0.0673779j 0.000221028-0.0527472j -0.00633208-0.000791192j 0.0667128-0.0390587j 0.0357957-0.0112098j -0.00144853+0.0475661j -0.0541581-0.029455j -0.0156427-0.0191435j 0.0979483+0.0134221j -0.0469093+0.0486872j -0.0474026+0.0884023j 0.0433574+0.0047031j -0.0632823+0.124163j 
-0.0198817-0.0223192j 0.0284115-0.0201671j -0.0398052-0.0844483j 0.0488967-0.0819162j 0.0447977+0.128876j -0.0357864-0.0537128j -0.0180317+0.0801939j -0.212703-0.00346994j -0.180492+0.00826589j -0.0200219+0.00774336j -0.0779857-0.17898j 0.17098+0.321418j 0.297618+0.230728j -0.0876645-0.0242114j 0.130996-0.0676676j 0.0762852+0.239736j 0.102872-0.272012j -0.118283+0.0390024j -0.0412003+0.0459803j -0.0386336-0.0742318j -0.0405873-0.0250833j 0.0437588-0.0228843j -0.0529096-0.0001053j 0.0178876+0.0496148j -0.0472367+0.000921504j 0.000954082+0.00851171j 0.0228794-0.0245304j -0.0140616+0.0195765j -0.0303257+0.0418777j 0.00302594-0.0249101j -0.033139-0.0671633j -0.017053+0.0210069j -0.0165741-0.025003j 0.0866832+0.0410033j 0.0657455-0.0238942j 0.0670021+0.0623844j 0.0291102+0.0495616j -0.0241914+0.0339431j 0.0243775+0.00167116j -0.024063+0.00388001j 0.0342914+0.00762489j -0.015343-0.0933883j 0.00470753+0.0472507j -0.0391208-0.0113019j 0.0244247-0.0171383j 0.043843+0.00935648j 0.0105882+0.00295407j -0.0275193+0.0196246j 0.0154216+0.0298965j -0.00372293+0.0534665j -0.00571177+0.0248811j -0.0151085+0.0109072j -0.0187925-0.00618225j -0.00616224-0.0184317j 0.029645+0.00502613j -0.00192139-0.0211706j 0.0197031+0.0189434j 0.00212249-0.0249126j -0.0172868-0.00660495j -0.0122939-0.013384j -0.0328783+0.0052063j 0.0158658+0.0181088j 0.0197565+0.0012045j 0.000545408-0.0269292j 0.00557611+0.00968702j 0.011325-0.0038545j -0.000719909-0.0030244j 0.0037606-0.00115192j 0.018306+0.0361509j 0.0124764-0.00933894j 0.00999236-0.0179935j -0.0137405+0.0164991j 0.00088006+0.0192189j 0.00259145-0.0230098j -0.0222275-0.00780591j 0.0241949+0.016108j 0.0255163+0.0137376j -0.00475095+0.0115631j 0.0102086-0.00103j -0.0233868-0.0019409j 0.0481783-0.0360012j 0.0269438-0.00478302j -0.01421+0.0330669j 0.0225494-0.0100928j -0.0125006-0.0148637j -0.0288677+0.00294107j -0.00237125-0.0316949j 0.0325606+0.0303335j 0.0257232-0.00416602j 0.00472801-0.024405j 0.0444364-0.0208683j 0.00403554+0.0296696j -0.0143683+0.00198285j -0.0124491-0.00768707j -0.00232546+0.0127663j -0.0312261+0.00809218j -0.0106072+0.0239105j 0.0104041+0.0180132j -0.0105184+0.00636425j 0.00120686+0.0252899j -0.00347085+0.0234271j -0.0150124-0.00721822j 0.00331578+0.0267724j 0.0108527-0.0198698j 0.00869788+0.0141137j -0.0082894-0.0120557j 0.00277618+0.00168152j 0.00230308-0.00314293j 0.000131706+0.0142577j 0.0152688+0.0343665j 0.0158569-0.0127863j 0.00635965+0.00545j 0.0254472-0.0293719j -0.0279919-0.0181006j -0.00441957+0.0126624j -0.000612904-0.000580787j -0.00746628+0.00788181j -0.00380977-0.0225479j -0.0483555-0.0257491j 0.0422397+0.0300223j -0.00206615-0.0163765j -0.0104268-0.0110861j 0.00430429-0.0108775j -0.0124728-0.00410074j 0.0082135-0.0108833j -0.0222612+0.0205083j -0.0149807+0.0199669j -0.00453096+0.0149371j 0.00177394-0.0159127j 0.00237226+0.0127555j 0.00933552+0.0108044j -0.0145553+0.0123439j 0.00485524-0.0113977j 0.0351399+0.00952703j 0.00404842-0.0224492j 0.0172193+0.00561824j 0.00218881+0.0113613j -0.00797934+0.00865162j 0.00165269+0.0073998j 0.0013308-0.000399571j 0.020013+0.0183407j 0.00883579-0.00207673j -0.00498763+0.00934226j -0.00851346+0.0062396j -0.0239031-0.0016493j -0.00435481+0.0125202j -0.00140147+0.00389664j 0.00331518+0.0127909j -0.00920653+0.0165501j 0.00236985+0.0259181j 0.0132582+0.0145232j 0.00618064-0.00504125j 0.000255567-0.00665227j -0.00569947+0.00397539j 0.0152536-0.0157138j -0.000829869-0.0155691j 0.00581177+0.00696113j -0.0127137-0.0155372j -0.0293779-0.0146857j 0.0089223+0.000664666j -0.0202241-0.0294011j 0.00988169-0.0100999j 0.00932643-0.0113975j 0.0133852-0.00768552j -0.00460173-0.00926977j 0.00573097+0.0352638j -0.000685233+0.0164442j -0.0220457+0.0202743j -0.0171287+0.00095743j -0.0136524-0.00163141j -0.012195-0.00119757j -0.00684647-0.0128598j 0.0216937-0.00445849j 0.0262218-0.0279779j 0.0151361+0.028159j -0.00803051-0.00490515j 0.016535+0.0275755j -0.00635933+0.0157556j -0.0294244-0.0338302j 0.0770244+0.00638604j -0.0214478-0.0292125j -0.0414579+0.0421186j 0.0344544-0.013012j 0.0610042-0.0076133j -0.00581847-0.00983639j 0.0423553-0.0249143j 0.0376197+0.086353j 0.0194911-0.0190378j -0.00719612+0.0178998j -0.0395734+0.0187787j 0.0530374+0.00579285j -0.0261041-0.00775855j 0.00601153-0.0579764j -0.00470548+0.0326267j 0.0288191+0.0577526j -0.0913659-0.0878792j 
