-0.0295719-0.0352637j -0.00987777-0.207693j 0.00860377+0.110914j -0.000365413+0.0382834j 0.0053372-0.0760255j -0.00410661-0.0329141j 0.027887+0.0644827j 0.00921473-0.255427j -0.0126227+0.299881j -0.00235151-0.116448j -0.0012079+0.0851059j -0.00580119+0.390414j 0.00750191+0.314968j 0.00475024+0.0333114j 0.0081828+0.3362j 0.0611506+0.0890542j -0.0757426+0.0245949j -0.0107352-0.0337302j 0.00647698+0.0396023j 0.00717476-0.0418991j -0.104718+0.0262722j -0.0506552-0.0151617j 0.0124783+0.00794946j 0.0431486+0.000803356j 0.0541685-0.013753j -0.0381915-0.0152808j -0.0085972-0.029146j 0.0283146-0.0145524j -0.161498-0.00268138j -0.052108-0.0171003j -0.0712319+0.014121j 0.00248881+0.0294039j 0.0162253-0.0183094j -0.137127-0.0556037j 0.0515938-0.0594322j -0.0107515+0.0311891j 0.0488221+0.0269561j 0.0513198-0.0278533j -0.0525625+0.0359441j 0.0443024+0.0201742j 0.0462916-0.00393971j -0.0241177-0.0639082j 0.00882644+0.0490776j 0.0048414-0.0040794j 0.0299681+0.00405576j -0.0465439+0.0210666j -0.0079877-0.00815271j 0.00167199-0.0426376j -0.00966779-0.039805j 0.00596834-0.0203856j 0.0290184+0.0208601j -0.0262141+0.0178761j 0.00450691-0.00920834j 0.00444424-0.00642304j -0.000152601+0.014738j -0.00780488+0.0347413j -0.00747537-0.000462976j -0.00406579+0.0139467j -0.00774091-0.0191371j 0.0110053+0.00180799j -0.0118188-0.00776454j 0.00257432+0.0229705j -0.00231164+0.00792903j 0.0167157-0.0285121j -0.00140792-0.0434653j 0.00970441-0.0167152j 0.0026298+0.0298383j -0.00720809+0.00544755j 0.0175598-0.0163303j -0.0607385+0.0296204j 0.00544912-0.0376503j -0.0354699-0.011355j -0.00907791-0.0447275j 0.0156279-0.0178538j 0.0262655+0.0318371j 0.0188917+0.0124291j 0.0374177-0.0303037j 0.0123712-0.0157769j -0.00497089-0.0248156j -0.00136218+6.09559e-05j 0.00100902+0.00969575j 0.00694598-0.000136445j 0.0210247-0.00361572j -0.00585733-0.0436087j 0.0198505-0.00635387j 0.00284218+0.0470741j 0.0303187-0.0174275j -0.025488-0.0256506j -0.00319867-0.00980402j -0.0191617+0.0431507j 0.000742647-0.00577065j 0.00290047+0.00817925j 0.00233683-0.0225551j -0.00220934+0.0201104j -0.0254142+0.0406586j 0.0316706-0.000823896j -0.0219458-0.0295263j -0.00637954+0.00875231j 0.00216258+0.035152j -0.0407777+0.00901208j 0.00362622-0.00692819j -0.0236088+0.0233865j -0.00158038+0.0310952j -0.00687323-0.0244973j -0.000419404-0.0260617j 0.0210112-0.0217j 0.00613856+0.019089j -0.00778456+0.00217107j 0.0148135+0.0119706j 0.0061179+0.00385367j -0.0130847-0.0160591j 0.0104058+0.0149842j 0.00101192-0.00807947j -0.000573475+0.00815893j 0.00874827-0.000403081j 0.0117085-0.0238427j -0.0172514+0.0256799j 0.000422655-0.0211174j -0.00131815-0.00641784j 0.00153329-0.023133j -0.00568239-0.0114104j -0.0141933+0.0164178j -0.012119+0.0144512j -0.00452009-0.0136361j -0.013612+0.00103334j 0.00420577+0.00688001j 0.00374054+0.00993761j 0.000574695-0.0141681j 0.00588985+0.0106363j -0.00303233+0.0100282j -0.00263957-0.0158763j 0.00857694-0.000460455j 0.00847985+0.0302211j 0.0054477+0.00209501j 0.01231+0.00712095j -0.00880533+0.00323216j -0.0151386-0.00253528j -0.0173617+0.00867401j 0.0095821+0.0107169j -0.00904483-0.0153827j 0.0031081+0.00580858j 0.00369666-0.00115633j 0.00830802-0.00584137j 0.0125405+0.0132621j 0.0127419-0.0103874j 0.00899873+0.0121487j -0.013431-0.00465871j -0.0335057-0.00403898j 0.00458461-0.00234115j 0.00232676-0.000393312j -0.00148265+0.000240015j -0.000887639+0.015838j 0.00633684-0.0126229j -0.00725711+0.000600082j -0.0111645+0.0160908j -0.0150133+0.00479499j -0.0300584+0.00286118j 0.00349874+0.0163059j -0.00801085+0.0248182j -0.0060543+0.0140105j -0.0167449+0.0241518j 0.00774612-0.0350895j -0.00518496+0.0126452j 0.0738251+0.00845709j 0.0186849+0.0168425j -0.0240266+0.018853j -0.0197088+0.0233312j -0.0158562-0.0135412j 0.00635015+0.0212573j -0.017772-0.0431633j -0.0107675-0.0106656j -0.0527207-0.0190553j 0.000194391+0.00961843j 0.00248041-0.0251381j 0.0911199-0.0122799j -0.0553611+0.142429j 0.0173541-0.0555208j -0.0369761-0.0197207j 0.0722397+0.105268j 0.0435594+0.000438874j -0.0465004-0.0488391j 0.0205898+0.0785811j -0.0368578-0.0113137j -0.0444796+0.0584041j 0.0602232+0.00466686j 0.0382641+0.114342j 0.00887651-0.0413801j 0.149069-0.0404039j -0.0329014+0.0169969j 
0.00106319+0.186511j -0.0285469+0.0473373j 0.013604-0.0235216j 0.00777902+0.0288047j -0.0213289-0.127166j -0.0191897-0.0552957j 0.00950749-5.344e-05j -0.00502674+0.0202886j 0.00434564+0.248967j -0.00204312-0.00408971j 0.000684733+0.211984j -0.00452657+0.0648573j 0.00228671-0.427142j -0.00443461+0.524633j -0.0320154-0.0334009j -0.0620758+0.119473j -0.0232759-0.159111j 0.0481013+0.0178888j -0.046159+0.0143899j -0.0114377-0.0613506j 0.0200531+0.00264839j 0.0246061-0.0535504j -0.00794678-0.0293978j 0.0490528-0.034379j 0.0617849+0.00922937j 0.0127821-0.0139561j 0.0174277+0.00106839j -0.0525052+0.00675603j 8.23494e-06-0.0220269j -0.0721086-0.0167959j -0.0935852-0.0325474j -0.04231-0.031939j -0.181574-0.00925685j -0.0121383+0.0123819j -0.0205862-0.0603864j -0.113236-0.0249171j 0.0198616-0.0394451j -0.0873862+0.0189351j -0.00354426+0.0361491j 0.0111597-0.0318487j -0.0326142-0.0159494j -0.0142305+0.0493986j -0.00629934+0.0226485j 0.0245813-0.00967877j 0.00239669-0.0190682j 0.000750591+0.00991399j 0.0138288+0.00432161j -0.00464003-0.0238167j -0.0108158-0.0409241j -0.0112775+0.00392596j 0.0121658+0.0270112j 0.00850592-0.0133468j 0.00938594-0.00988489j -0.00686163+0.00350392j -0.00724492+0.0301162j -0.00713832-0.00152168j 0.013908-0.0115291j 0.00311157-0.0120847j -0.017918+0.0295199j 0.00135684+0.008171j -0.013736-0.0201893j 0.0218737-0.00016819j 0.00770081+0.0347061j 0.00215804+0.0273547j -0.00970492+0.00965176j -0.00286148-0.00840605j -0.0214015+0.0145351j -0.0368039-0.00405521j -0.00774784+0.0165043j 0.0101503+0.0636511j -0.0101028+0.00316667j -0.00728257+0.0603794j -0.0641973+0.0252776j 0.0183891+0.00135081j 0.0332482-0.0051725j 0.00695026-0.00670029j 0.00178238-0.0197382j -0.0187308+0.0166613j 0.0304322-0.0138982j -0.00998832-0.0196051j 0.0180116+0.0278839j -0.0257176+0.0107425j -0.00266124-0.0210106j -0.00855465+0.00607872j -0.00273357+0.043105j -0.0233061+0.00570893j -0.0255974-0.0460918j -0.0347008+0.0226461j 0.0154176+0.008812j 0.018022-0.0347809j -0.00452966+0.0106903j 0.0145319-0.023853j -0.00484719+0.00666935j 0.0064148-0.00101609j 0.0078202+0.0235989j -0.00909771+0.00922416j -0.0226218+0.0381325j -0.00973175-0.0397649j 0.00592657+0.00493437j 0.00876587+0.0147595j -0.00315299+0.00909422j 0.006448-0.0178899j -0.0209054+0.0193562j -0.0058063-0.0223957j 0.00772898+0.00606578j -0.0146648-0.0202032j 0.0156213-0.00125018j 0.0186398+0.00694298j 0.0228816-0.0111327j 0.0128504-0.00135302j -0.00664865+0.0110158j -0.0114358-0.00903569j 0.0190891+0.026319j -0.0116985+0.00995377j 0.00474584+0.00365575j -0.00702283-0.0194753j -0.00614504+0.0125912j 0.00609935-0.012734j -0.0077342+0.0257898j -0.0100413+0.0121536j -0.00742549+0.0155727j -0.00828457+0.0130347j -0.00828595+0.000380348j -0.00490973-0.0170997j -0.00357324-0.00753345j 0.00447223+0.00244103j -0.00221789-0.0246176j -0.000907895+0.00297808j -0.00659035+0.0149483j -0.0193055-0.0127042j 0.00682776-0.00238595j -0.0109348+0.0135043j 0.0144831-0.000679188j 0.00767642-0.0149424j 0.00641939+0.010298j 0.0151962+0.0101545j -0.00909255-0.010275j 0.00115631-0.0102058j 0.00392664-0.026916j 0.0109871+0.015011j 0.00504219+0.000395883j -0.00428343+0.0175914j -0.0247404+0.00600814j 0.00718302+0.0132615j -0.0140268+0.00670146j 0.00968973+0.00105166j 0.0123913+0.00205301j 0.00209891+0.0139021j -0.0302867+0.0112581j -0.000898706+0.0101321j -0.00111597+0.0163138j -0.00904165+0.0189254j -0.0115188-0.0153699j -0.0017938-0.00387067j -0.00403439-3.4337e-05j 0.00609577-0.00286985j -0.0164402+0.0080514j -0.00206116-0.00851173j 0.0261864-0.006215j -0.0252199+0.00991976j 0.0294172+0.00455037j -0.0554478-0.0256855j 0.00754028+0.000219509j 0.0121801-0.0537161j 0.025005-0.0234874j 0.00298113+0.0299711j 0.0533984+0.00205193j -0.00788706-0.0187419j -6.53436e-05-0.0222579j 0.00577805+0.0259182j -0.00251845-0.000719513j -0.015403-0.001956j -0.0563663-0.00302989j 0.0200783-0.0189385j -0.0529349+0.110817j -0.0886893+0.0280335j 0.022289+0.0847415j -0.0243067-0.0788725j 0.0133249+0.0309948j -0.0198294+0.0339486j 0.0698468+0.0764462j 0.0497504+0.034635j 0.011119+0.0550541j 0.0242976+0.0477332j 0.0388904-0.0929495j 0.0445678-0.0454853j -0.0778015-0.0518487j 0.0271379-0.016563j 0.127257-0.0391273j 
0.0129013+0.105474j -0.00326719+0.12025j 0.000792081-0.0399333j -0.00028524-0.00979289j 0.0115891+0.0605162j 0.00632166+0.0187944j -0.00831279-0.0450889j -0.0103108+0.24229j 0.0115106+0.492206j 0.000582626+0.037487j 0.00203197+0.271039j 0.0036767-0.23355j -0.0119992+0.654229j 0.00259894+0.0845802j -0.0126094-0.178757j -0.0521263+0.00256523j 0.0276731-0.0659644j 0.0230394-0.00288969j -0.0371799-0.0139456j -0.0196194+0.00532165j 0.0718932+0.019896j 0.0374642-0.027309j -0.0466179-0.0134169j 0.0200431-0.0191642j 0.0437377+0.0407543j 0.0101822-0.00920524j 0.0022996+0.0478549j -0.033532+0.0165403j 0.0158662+0.00193243j 0.00400249+0.0418849j -0.0117349+0.0183777j 0.00605853-0.0689242j 0.0918981+0.0357467j -0.00606108-0.0045643j -0.0347756+0.0105022j 0.0224514-0.0568481j -0.00455795-0.0369787j -0.0583732+0.015299j 0.0128569-0.00312156j -0.0154954-0.0363035j -0.0344714+0.00727512j 0.00659424+0.0451349j -0.0134691-0.00187599j 0.00917513-0.0106622j -0.0193604-0.000744816j 0.01844+0.0155958j -0.0030792+0.0254671j 0.0133932-0.00526685j 0.00866778+0.0176156j -0.00326886+0.00596278j -0.00315032+0.0194029j 0.0144547-0.00459484j 0.0146437+0.00459393j 0.0173632+0.00198449j -0.00225178-0.00376229j 0.0143791+0.00674609j 0.0164811+0.00926034j 0.0133612-0.0187178j -0.00891027+0.019084j 0.0273322+4.9386e-05j -0.0234722+0.00529942j 0.0076809+0.00887765j 0.0124741-0.0200108j 0.0042009+0.0159705j -0.0318871-0.0127499j -0.0128884-0.044146j 0.00238488+0.00432826j 0.0167545-0.0131771j -0.0151815-0.00798093j -0.0249402-0.000571389j -0.00181612+0.0098781j 0.0461634-0.0209054j 0.0269152+0.00194807j -0.0259245-0.0126277j 0.0138896-0.025548j 0.00694496-0.00635914j 0.0120771+0.0229984j 2.75306e-05-0.00898866j -0.0146328+0.00460566j 0.00692936-0.00774144j -0.0193579-0.0117638j -0.0151908+0.00373366j -0.0066213-0.00559189j 0.00322454+0.0171643j -0.00816854+0.017308j -0.0124338-0.0107411j -0.020857-0.0106346j -0.00855138+0.0194271j 0.00201795+0.011773j 0.013959-0.0331107j -0.00451351+0.0067462j 0.0090766-0.0164556j -6.08263e-05+0.00989393j 0.00293986-0.00592549j 0.0042879+0.00275856j -0.0146708+0.00737611j 0.00107757+0.0282343j -0.0065133-0.0138713j 0.00122259-0.0208664j 0.0168514-0.00175472j 0.0010926+0.00406292j 0.00679653-0.0147675j -0.00261253-0.00952873j 0.00761072-0.0158702j -0.000447798-0.000485983j -0.00320825-0.0137577j 0.00557118+0.00093252j 0.00394356+0.000666329j -0.0112882+0.0130122j 0.00478866-0.00187123j 0.00289671-0.00821839j -0.00273912-0.00617346j 0.00102071+0.00918812j -0.017267-0.00591443j -0.00304499+0.0108325j -0.00173006-0.00360345j -0.000446041-0.0214358j -0.013305+0.00391702j 0.0105737-0.000944152j -0.00480647+0.00543884j -0.00453809+0.000593701j 0.00962728+0.00751992j 0.000957324+0.0100157j 0.0026672-0.00837402j 0.00401877-0.00472498j 0.0106197+0.00133644j -0.00771731-0.00639223j 0.0125793-0.00893482j -0.00372108-0.0179308j 0.00509542+0.0190783j -0.00602133+0.00403793j -0.00819207-0.00446212j 0.00141981+0.0125926j 0.0153414-0.000150501j 0.0155711+0.00575257j 0.0127821+0.000342331j -8.19496e-05+0.00509294j 0.0168186+0.00544793j -0.00230684+0.00511966j -0.00128352+0.00154108j 0.020149+0.00123298j 0.00337545+0.00255099j -0.0224861+0.0211398j -0.0214987+0.00564509j -0.00024427-0.0170077j 0.0019814-0.00677562j -0.00197465+0.0127434j -0.0125251-0.00200087j -0.0092709+0.00420142j 0.0086214-0.0125606j 0.00601559-0.0135603j 0.00097034+0.0134135j -0.0171738+0.0108398j 0.0188335-0.00544858j -0.0109975+0.000438861j -0.0136497-0.0096331j -0.00616582-0.00427072j 0.000511135+0.00424271j 0.00429703+0.0047091j 0.00263201-0.00311043j -0.00905941+0.0109905j 0.00917021+0.0117969j -0.00358906+0.0135563j -0.0208444+0.0174728j -0.000720049-0.0314742j 0.0225333+0.00326779j 0.0117854+0.00319038j -0.00605477+0.0013795j 0.00579931-0.0153463j 0.0294609+0.0171518j -0.00789772-0.00515937j 0.00239251+0.0137033j -0.0124219-0.00256496j -0.036521+0.0149175j -0.040773+0.0206535j 0.00230764-0.0418398j 0.0126303+0.0167716j 0.0287045+0.000112314j -0.00945546-0.0227762j -0.00192648-0.00586366j 0.0162751+0.0290557j -0.00640204-0.0117455j 0.0155926+0.0211229j -0.0135767-0.0022437j -0.0264764-0.00509428j 0.0128516-0.0488055j 0.000513507-0.00171044j -0.0420488+0.00916802j 0.0287201-0.00983525j 
0.0101013-0.00822025j -0.00227039+0.0337249j 0.00879513+0.0514745j -0.00177018-0.102262j -0.0224172+0.0253943j -0.0177015-0.00152434j -0.00309762+0.0117937j -0.000987195+0.0755437j 0.00262417+0.522397j 0.00065216-0.114052j 0.00308254-0.766341j 0.0019153-0.0273528j -0.00141421-0.0976492j -0.000721765-0.0712873j -0.00482901-0.01963j -0.00285677+0.128835j 0.0226891-0.0521148j 0.00458517+0.11129j -0.00789913-0.0519307j -0.000693012+0.0290187j -0.000957723-0.0049601j 0.0340099+0.0273924j 0.00595836-0.00216337j 0.0406164+0.0850418j 0.019314-0.0205458j 0.0112727+0.0492418j 0.0715034-0.00659769j 0.0819406+0.022092j -0.0621312+0.0361732j 0.00482221+0.0533971j 0.0634916-0.0100068j 0.0344286-0.0135802j -0.0225188-0.00553543j 0.0359225-0.0276967j -0.00108195+0.0251316j -0.00584553+0.00673117j -0.0176276-0.00977633j 0.00544572+0.0141589j 0.00957327-0.0125961j 0.00638127+0.00452642j -0.00767593-0.0124505j -0.00408317+0.0276555j -0.000516955-0.0204115j 0.00194666-0.00415884j -0.00310555+0.00175507j 0.0110848+0.00583418j -0.00916594+0.0361525j 0.00407389-0.0319568j -0.0017802-0.0316934j 0.00903415-0.00782857j 0.0240133+0.0148453j -0.00528215-0.0142206j -0.0169271+0.0593604j 0.0294387-0.0266571j -0.022662-0.0267162j 0.0256899+0.0517596j -0.00352788-0.0126432j 0.0403984+0.016091j -0.0186869+0.00367315j 0.0161949-0.0501929j 0.0101454-0.0253307j 0.0414634-0.0171939j 0.0280416+0.000519018j 0.00823609-0.027913j 0.0453556+0.0195659j 0.0167736+0.0131129j -0.0182954-0.0062682j -0.0190527+0.0407322j -0.00848763+0.012851j 0.0411154+0.000729651j -0.00535307-0.00562005j -0.0308777+0.0222421j -0.00370017+0.0208443j 0.0137153+0.0195383j -0.0063941+0.00451639j -0.0039586-0.000338205j -0.0217448-0.00768288j -0.00121975+0.00381442j 0.00871899+0.00343054j 0.00347806-0.00448064j -0.00092197+0.000518721j -0.00161544+0.00551259j -0.00363053+0.0043242j 0.006628+0.00094062j -0.00281996-0.00119697j -0.00215924-0.017642j -0.00828668+0.00837205j 0.00442533+0.0072421j -0.000476667-0.00320038j 0.00264076-0.00952196j -0.00888548+0.00699177j 0.00289239-0.00997769j -0.00962027+0.00328202j -0.00626949+0.0103806j -0.00382226+0.0107524j -0.000258274+0.00858508j 0.00301716+0.0122133j 0.00147857-0.0120505j -0.00887481-0.000852201j 0.00647534+0.0133336j 0.000359978+0.00545353j 0.00172352+0.000625864j 0.00257965+0.0183943j -0.00948175+0.00431779j 0.0126312-0.00472031j -0.00834573-0.0172336j 0.00128495+0.000121095j -0.0016566+0.00332871j 0.00846374+0.00618583j -0.00539829+0.0224527j 0.00651939-0.0173728j -0.00908877+0.013915j 0.00413396-0.0301506j -0.0169632-0.0256441j 0.00921814-0.0139478j -0.00539116+0.00596501j -0.00143469-0.00414841j -0.0129159+0.00508335j 0.0133165+0.00951251j 0.0150554-0.00988319j -0.0182884+0.0131334j 0.00335112-0.0126256j -0.00338343-0.00215097j 0.00698882+0.0017614j 0.0159559+0.0035721j 0.0214105+0.003038j -0.00116027-0.00960681j -0.00373126-0.0202991j 0.0143635+0.00046316j -0.0140043-0.0222466j 4.32343e-05-0.0184926j -0.0046037+0.00518832j 0.00832317-0.0105539j 0.0090873+0.0187873j -0.0319517-0.00777275j -0.00728749-0.0204665j -0.00981485+0.0130221j 0.00349767-0.00515107j 0.0116804+0.00184433j -0.0270832+0.0065111j -6.47211e-05-0.000598411j 0.00226996+0.00410637j 0.010467+0.00363422j 0.0157737-0.00866079j -0.0215945+0.015936j 0.00225981+0.000294597j 0.0129998-0.0158075j 0.0238896-0.00733357j 0.00728748+0.0126482j 0.00697894-0.0103673j 0.00770166+0.0162334j 0.00446918-0.018644j 0.0097417-0.0156113j -0.0106227-0.00864239j -0.00405912+0.00684652j 0.0107439-0.00449763j 0.0112446-0.00864435j -0.000195646+0.00919133j -0.0206813-0.000962265j 0.0148737-0.016173j 0.0189791-0.0136736j -0.00319323-0.00469739j -0.0142583-0.0151738j -0.00063114-0.0178461j -0.00806442+0.0155593j -0.0178222-0.00179011j 0.00758467-0.0105582j -0.0182037+0.00425164j 0.0180233-0.00448086j -0.00160123+0.0018463j 0.00492788+0.00705594j 0.0146792-0.00444685j 0.00648687-6.83611e-05j 0.0151403+0.00241596j -0.00172322-0.00286772j 0.00155679-0.00793342j 0.00480764+0.00779538j -0.00474733-0.00831463j -0.0104756-0.010147j -0.0323505+0.0166065j -0.00590733+0.012299j 0.00634568-0.0121813j 0.00991215-0.00450002j 0.0144829-0.00387633j 0.00549576-0.00847451j -0.00874431-0.00908275j -0.012167+0.00691639j -0.0115219+0.00295932j 0.00519747-0.0013244j 
-0.00102978+0.261088j -0.0172734+0.0196526j 0.00172747+0.0827904j -0.00136077+0.068418j -0.00125657+0.0716708j 0.0147513-0.00194237j -0.000836017-0.0438968j -0.00709952-0.184728j 0.00529445-0.361583j -0.0017213-0.607023j 0.00261569-0.276542j 0.00507916-0.0917465j -0.00238397+0.275551j 0.000329052+0.247536j -0.0207403-0.0525976j -0.0776025-0.0783449j -0.0593214-0.0720176j 0.0538588-0.134624j -0.0288306+0.125449j -0.0425217-0.153384j 0.0469006-0.0264051j -0.00336807+0.0210152j 0.0537017-0.0396569j 0.0305303+0.0410772j 0.000661819-0.0272918j -0.0302294+0.0574544j -0.0391471-0.0229417j 0.0143978+0.0394957j 0.00475626-0.0287349j 0.00335901+0.0670317j 0.0104886-0.0309712j 0.0128394-0.0625511j 0.0350948+0.033131j -0.00690064+0.000716248j -0.0276195-0.0458859j -0.00178335-0.0710883j 0.0393328-0.0630915j -0.0877081-0.0123153j -0.0160469+0.0438022j -0.0107333-0.0330585j -0.0247766+0.00174043j 0.0136359-0.00275855j -0.0076656+0.04951j 0.0306354-0.000870177j -0.0112494+0.00904343j -0.00617868+0.00280299j 0.019132-0.0102411j -0.00341441+0.0147442j -0.00747214+0.0244785j 0.00356385-0.00417664j -0.014697+0.0259943j 0.0074146+0.000478294j -0.000700704-0.00312231j -0.0230964-0.00132619j -0.000641205+0.0068044j -0.00823286-0.0136116j -0.0148053-0.00396622j 0.01866+0.0390668j -0.0223939-0.0201933j -0.0257814+0.00612946j 0.0348913+0.00250318j 0.00981574-0.0188695j 0.00113332-0.00299974j 0.0412946-0.00488028j -0.00641151-0.0221499j -0.00322823+0.00232134j 0.0391962-0.0256266j 0.0232172-0.0049625j -0.0104889-0.0133383j -0.00179564+0.0166222j 0.0014454+0.0268227j 0.00134647+0.00502808j 0.0187066+0.00173544j -0.0129109+0.0029619j 0.0146633-0.00799986j -0.00797464-0.00437806j 0.00747711+0.00912114j 0.00790364-0.00930946j 0.00198896+0.00110811j -0.0133333+4.49176e-05j -0.0103319-0.00294365j -0.0268596+0.00756443j -0.000642712-0.0293172j -0.0126584+0.0123346j 0.00436309+0.0379239j -0.0186336+0.0365296j -0.00834643-0.0585163j -0.0358513+0.00848821j 0.00933452+0.00809668j 0.00915096-0.0183864j -0.000183337+0.00580662j 0.000130045+0.0061616j 0.00572317+0.011653j 0.0128598-0.0162248j -0.00271341+0.00984797j -0.0168753-0.00440404j -0.0143174+0.0132124j -0.00973468-0.00998491j 0.00368686+0.00975507j 0.00494959-0.015134j -0.00643353+0.0274354j -0.0122452-0.0119204j -0.0173925-0.0156756j 0.00537413-0.0142429j -0.00488787-0.00363156j 0.00232549+0.0103558j 0.00752857+0.00296193j 0.0170161+0.0159445j 0.0166718+0.0136926j 0.00379229-0.0219158j 0.00295518+0.000188873j 0.00527159+0.000890168j 0.0105748-0.0055152j 0.0104036+0.0108304j -0.00486372-0.0177211j -0.018615-0.00322427j 0.00613346-0.0145123j -0.00015904-0.00766919j -0.00178692-0.00496629j -0.0136267-0.0131745j 0.00653943-0.0081403j 0.00239049+0.00290677j 0.00626712-0.00513655j -0.00138362+0.0144856j -0.00832742+0.00911527j -0.00765733+0.00587815j -0.0102913-0.00954883j 0.00689363-0.00945683j 0.0119129+0.00127229j -0.0209268+0.0051364j -0.0118618+0.0163957j 0.0172668-0.00265314j -0.0034149+0.0109771j -0.00944094-0.0096893j -0.00121855-0.000381685j 0.00519228-0.00362471j 0.00928239+0.0016111j 0.00221421-0.00589976j -0.00188582-0.00678041j -0.0161188-0.00638684j -0.00458505+0.0101203j -0.00276441+0.00542278j -0.00177186-0.00208077j 0.00877342-0.00559724j -0.00674245+0.00292615j -0.017903-0.00713492j 0.0185108-0.0157791j -0.0147569-0.0020457j -0.0188343+0.00763399j 0.0185748-0.00622543j 0.00288646+0.0057663j -0.00590635-0.0048572j -0.0169961+0.00929659j -0.00286966-0.0122294j 0.00709865-0.000490804j -0.00535124+0.00424818j 0.00028635-0.00302117j 0.00572087-0.00285849j -0.0121788-0.000467313j 0.000294369-0.000436692j 0.0126169+0.00299004j -0.00425837-0.00113964j 0.0118104+0.0186757j -0.01534+0.00944219j 0.0102532-0.0367998j -0.000878485+0.0239025j 0.0143408+0.0121488j -0.0102113+0.00305195j -0.00910739+0.00358008j 0.0106924+0.0142472j 0.0180151-0.0134318j -0.019191+0.00733636j -0.0190933-0.00498481j -0.00985531-0.011475j -0.028157+0.0409105j -0.0229754-0.00969009j 0.0273829+0.0166776j 0.0183001-0.0131443j 0.0134858+0.0150108j 0.00585354+0.00175107j 0.0269655+0.0324785j -0.0012298+0.019486j -0.00685002+0.0353501j -0.0125919+0.0151422j -0.0146001-0.0185744j 0.0281552-0.0279178j -0.00109593-0.0302598j -0.00144843-0.00218997j 0.0475041-0.0141543j 
