-0.0352563+0.0589848j 0.0175315+0.0973152j 0.0663228-0.0417533j -0.0104634+0.0694124j 0.0435432-0.00538039j -0.00862412-0.0165402j -0.0101332+0.00560538j 0.0112719+0.0341866j 0.0176514-0.00610269j -0.0363788+0.00618082j -0.0119806-0.00775724j 0.0196102-0.022891j -0.00953883-0.0291256j 0.0395567+0.00698581j 0.0278059-0.0168967j 0.00865584+0.0156327j -0.00548775-0.00187587j 0.0256593-0.0149015j -0.0362285-0.0145119j 0.0170191-0.00119786j 0.0140096+0.0023837j 0.0580518+0.0257793j 0.00604869-0.0156944j 0.00760536-0.00477918j 0.00555915+0.0355694j 0.00479042-0.0178132j 0.0216396+0.00372102j -0.0144635-0.00107728j 0.0390532-0.0284562j 0.00258475+0.00658038j 0.00359085+0.0190631j -0.00367925-0.033362j 0.0160607-0.00116779j -0.00739878+0.00555899j 0.0157298+0.0281488j -0.00785351+0.0295265j 0.00549086-0.0215107j -0.00388602+0.0184954j -0.00610487+0.0217935j -0.00287917+0.0354681j 0.00226918+0.0103781j -0.00374309+0.0324208j -0.0175945+4.03992e-05j -0.0126996-0.00376228j -0.00188246+0.0225516j -0.000383079+0.0186512j -0.00620591-0.0018764j -0.0072074+0.0176944j 0.00268105+0.0104846j 0.00778169+0.0117435j -0.00246621-0.0103848j -0.0158186+0.034807j 0.0305621+0.00639887j -0.0168269+0.00670331j 0.0101145+0.00672015j -0.0169137-0.00801507j -5.27188e-06+0.0273494j 0.00989475+0.00951601j -0.0196741-0.0118047j 0.00370482+0.00730922j 0.00105277+0.0132987j -0.00919086-0.00601133j 0.00320537+0.00794145j -0.0142347-0.00253986j 0.00212089+0.00577871j 0.0147171-0.00235366j 0.00103055+0.0124349j 0.00409206-0.0117327j 0.00755019+0.00305113j 0.00396423+0.0134849j -0.00204157-0.00708486j -0.00231935-0.00466148j 0.0208935+0.00389091j -0.0154352+0.0059522j 0.0073386+0.0172306j -0.0144682+0.00549832j -0.00168649-0.00284753j 0.0106835+0.0336107j -0.0041733+0.00391297j 0.00425063+0.00576699j -0.00767157+0.0172648j -0.000852644-0.00437935j -0.0148194-0.00367553j 0.00868693+0.015832j -0.00500999+0.0150782j 0.0072186-0.00362151j -0.0148743+0.00367687j -0.0153428-0.0263394j 0.0025703+0.00314361j -0.00771348-0.00709645j 0.00614548-0.00346206j 0.00398061+0.00207146j -0.0130914-0.00906202j -0.0135653+0.0269535j -0.00270247-0.0182042j 0.0116379+0.0101921j 0.011524-0.00129819j 0.0046287+0.0240873j -0.0186534+0.00174093j 0.00714045-0.00301595j -0.0126607-0.0249207j -0.000841571-0.0104698j 0.00487883-0.0077607j 0.0051184+0.00652132j -0.0326216+0.0181178j -0.00935973-0.00510144j -0.011674-0.0246741j 0.00785642-0.0065378j -0.00743803-0.018484j 0.00599054+0.00773443j 0.0107599-0.00390036j 0.00510005+0.0242486j -0.00894983-0.00628392j -0.00338008+0.000873409j -0.00820837+0.00877423j 0.0145225+0.00692109j -0.00935497+0.00715304j -0.0230734-0.00531707j 0.0141764+0.0041176j 0.00164765-0.0162874j -0.0260625+0.0157469j -0.0242313+0.00860004j 0.00972536-0.0113777j 0.0150772+0.0014408j -0.00307192+4.63575e-05j 0.000804417+0.00792794j -0.00443741-0.00602082j 0.00159752-0.00875929j -0.00669887+0.00866051j -0.0147042-0.00108942j 0.00813319-0.0103469j 0.0123417+0.00968155j -0.014925+0.00679425j 0.0180694+0.00430475j -0.0119208+0.00688904j -0.00815695-0.00754895j 0.00248081-0.00928971j -0.0174246-0.00968844j 0.0286195+0.0230305j 0.00687066-0.0064191j 0.0215575-0.00854133j 0.0246563-0.00843373j 0.0303927-0.0235367j 0.00725236-0.0168392j 0.00900048+0.00817586j 0.0081316+0.00519108j 0.0137811-0.0157281j -0.00409991+0.0234636j -0.0325226-0.00144195j -0.0332826+0.0116876j 0.0458311+0.0200495j 0.00356102+0.00773442j 0.0303335+0.0138589j -0.0163355-0.020687j 0.0264863+0.01195j 0.00502498+0.0144043j -0.0151498+0.00495181j 0.0169192+0.00804264j 0.00881432+0.00829755j -0.00934016-0.00372618j -0.0104174-0.017334j 0.00603524+1.20401e-06j 0.0519292+0.00411631j 0.0169214-0.0219914j 0.0391646-0.0252368j -0.050843-0.00372473j 0.023041-0.0231018j -0.0309589-0.000684586j -0.0495432+0.0496386j -0.0131199-0.0856251j -0.0348987-0.0953603j 0.0209119+0.00423278j -0.0563737+0.0058379j 0.0628875-0.0240734j -0.0330983-0.020599j 0.0409229-0.0459982j 0.0324913+0.0116512j -0.0210422+0.0122104j -0.111872+0.0391051j -0.0463811-0.0377675j -0.0118858+0.0215977j 0.0508488+0.0122663j 0.0141328+0.0415524j -0.0172775+0.0631725j -0.0311404-0.0166434j 0.0172407-0.00209866j -0.102341-0.058351j 0.0431888+0.0494103j -0.0106274-0.0529465j 0.0241109+0.0226859j 0.00766728+0.044776j 0.0764804+0.0719377j -0.0603291-0.0101172j 0.0807518+0.124101j -0.181078+0.294471j 0.177129-0.0466513j 
0.000940142-0.0880703j -0.0364277+0.0600423j -0.00341707+0.0475413j -0.0368171+0.0304015j 0.00705087-0.0110736j -0.0545022-0.0182501j 0.0258457-0.0398105j -0.0325039-0.00230146j -0.0204418-0.0524017j 0.00470904-0.00309994j 0.00236558-0.00479449j -0.00554811+0.0137492j -0.0265316+0.00509096j -0.00767529-0.00507454j 0.00219324+0.0170814j -0.0254921-0.000207133j -0.0164151-0.00532626j 0.00516977-0.0327538j -0.014272+0.0172009j 0.0109911-0.00917105j -0.0121198-0.0131238j -0.0225023-0.0204467j -0.0133793-0.0278822j -0.00506131-0.0116771j 0.0219321-0.0184223j -0.0145704+0.0291712j 0.0180993+0.00386858j 0.0231678+0.000438036j 0.00262463-0.0292784j 0.00280724+0.0228036j 0.0188488+0.00254814j -0.0219628+0.00125556j -0.00402734-0.0132109j 0.00331852+0.0104403j 0.0257186+0.0136015j 0.0146147-0.0150517j -0.0121013+0.019164j -0.0068422-0.0103798j 0.0155432+0.0144925j 0.013196-0.00839727j 0.0353378+0.00601964j 0.00761614+0.0159431j 0.00096832-0.0240183j 0.00480076+0.0155381j 0.00710648-0.0159864j -0.00676607+0.0127884j 0.0203216+0.00968923j 0.00656625+0.0228089j 0.0121333+0.0281057j -0.00955302-0.0320614j -0.0194072+0.00347622j 0.0109274+0.0037995j -0.00769195-0.0306558j 0.00798793+0.00327347j 0.00754461+0.000473056j 0.0118084+0.0156697j -0.00972616+0.00602497j -0.00527902-0.00594576j -0.0248669+0.0125234j 0.0133687-0.00383177j 0.0190232+0.00112894j -0.00152088+0.00697171j -0.00143044-0.0104534j -0.0163498-0.00315601j 0.00555535-0.00858995j 0.0154061-0.0249556j -0.00141161+0.00986881j -0.0119711+0.00157043j 0.0102554-0.00614718j 0.00045425-0.000764833j -0.00751786-0.0105153j 0.00188329+0.0135225j -0.00941181-0.029986j -0.0132645+0.0185224j 0.0083404+0.00727767j -0.0104985+0.0080241j 0.000553402+0.00276138j 0.0160721-0.0229394j 0.0176209-0.00834151j 0.0123847+0.000610165j 0.0056577+0.0119667j -0.0199328-0.00180151j -0.00376385+0.000399464j -0.00967859+0.00581352j -0.00593632+0.0103813j -0.00684329+0.00610092j 0.0112599+0.0119307j -0.0210228+0.00161996j 0.00255188-0.00436892j -0.000152576-0.0149343j 0.0139037+0.00406805j 0.00712+0.000184354j -0.0176883+0.0184627j 0.0198662+0.000926525j -0.0070064-0.00225799j 0.014644-0.0022632j 0.00250402-0.0242695j 0.0164301+0.00792784j 0.00587164+0.0176709j -0.0118142-0.0139048j -0.0164627-0.00197693j 0.0210039-0.019031j -0.0135591-0.0062993j -0.00070554+0.0211178j 0.0372284+0.010102j -0.00107966+0.0104344j -0.00403561-0.0123721j -0.00651443-0.0220535j -0.0225042+0.0127267j -0.00577474-0.000435586j -0.0189879-0.00295127j 0.0270047-0.00627491j 0.0198844+0.00685786j -0.00210862-0.00394232j 0.00036816+0.00214692j -0.00141389+0.00242825j 0.0142131-0.00459788j -0.0178022+0.00598396j 0.0148095+0.000461242j 0.00202739+0.0136544j 0.0193865+0.0108526j 0.00256293+0.0203493j -0.00854335-0.0282362j -0.00478328-0.00239222j 0.00358146+0.0109238j 0.0130884+0.00121134j 0.013459+0.012528j -0.00144799+0.011898j -0.00450621-0.00669477j 0.0232429+0.00815348j 0.0074667-0.00270813j -0.000666334-0.0139089j -0.00295773+0.00559297j 0.00436815-0.0171746j 0.000582932+0.00421651j 0.00233493+0.0106216j 0.0120062+0.0283097j 0.000824909+0.00377693j 0.0120501-0.0166148j 0.00880177-0.0152523j -0.0130778-0.0304877j -0.0113017-0.0129866j -0.0215611-0.0316889j 0.00794649-0.00702233j 0.0179942-0.00154164j 0.00575033-0.00124253j -0.0100171-0.00401627j 0.0141365+0.000593687j -0.0186226+0.00356744j 0.0148111+0.0162873j 0.016807-0.0023865j -0.00296348-0.0227922j 0.0166605-0.0165153j -0.00533463+0.000785943j 0.021973-0.0198638j 0.0241405-0.0206531j 0.022212+0.00244915j 0.0265818-0.0273426j -0.0224227+0.00680241j -0.020228+0.0471304j -0.0150553+0.0345456j -0.0203647-0.0409757j 0.0303014-0.0349923j -0.0356315-0.0142622j -0.00670732-0.069574j 0.0150838+0.0395834j -0.0180425+0.00238807j 0.00324113+0.0570177j 0.0628889+0.00996012j -0.0979351+0.000509268j -0.0859959+0.042308j 0.0196404-0.0062662j -0.0653385+0.060366j -0.0143993-0.0102758j -0.00228023+0.0315484j -0.0108225-0.0603312j -0.0238019-0.0417466j 0.029017+0.00781495j 0.0397535+0.0759212j -0.081045+0.0153231j 0.0571735+0.0383602j -0.00966828-0.0516592j 0.0317631+0.0240967j 0.0557207+0.0498046j -0.0256421+0.0117215j -0.0319288+0.0341484j -0.0545523+0.0696998j 0.0324846-0.0523245j -0.0471093+0.0540409j 0.0203125-0.00977685j 0.0665921+0.100275j -0.0242754-0.00270774j 0.015227+0.103865j 0.0085395+0.0478413j -0.192952+0.00495384j -0.220376+0.286937j 
0.0105873-0.0129853j -0.0279396-0.105438j -0.00699247+0.0263432j -0.0108327+0.000259077j -0.0503755+0.0514872j 0.000980172-0.0034083j -0.0723111+5.50532e-05j -0.0295779+0.0165375j 0.00438915-0.0132651j 0.00766857+0.0429754j 0.00800693-0.0367627j 0.00287057+0.00735815j 0.0216205+0.0223189j -0.0410578+0.0140763j 0.0136863+0.028082j -0.00805296+0.00582045j -0.0143141+0.000802606j 0.000313481+0.0122823j 0.0330196+0.0202548j 0.013289-0.0306964j -0.00323785+0.0068552j -0.0258238-0.00519382j -0.00551774+0.0398074j 0.00137768-0.035096j -0.0151608-0.029234j 0.0394444+0.0157161j 0.00920708+0.00239487j -0.0171917-0.0294364j -0.0054111+0.0246756j -0.0212659+0.00210715j 0.00988397-0.0235734j -0.00757874+0.0230712j -0.0122928+0.00357284j 0.0105512-0.00674088j 0.0297858-0.00183543j -0.0214487+0.00159829j 0.0169462+0.0329639j -0.00636425+0.0405283j -0.021502-0.0211539j -0.0169072-0.0012849j 0.0153771-0.0132954j -0.0149472-0.0276309j 0.0241587-0.0174924j 0.00210872+0.00994606j -0.00499909-0.0158898j -0.0203055-0.0164925j 0.00430917-0.0153746j 0.00818981-0.014793j -0.0109031+0.00766674j 0.00445254-0.000543423j -0.022325+0.00366945j 0.0068537-0.00886304j -0.0145171+0.00629222j 0.00883854-0.00854811j 0.00387227+0.00477273j -0.00775156-0.00259479j 0.0133632+0.0140843j 0.00469922+0.00100846j 0.0153436+0.00508297j 0.0180615-0.00641502j -0.00739821-0.022086j -0.0155934+0.00445898j -0.00813077-0.00804883j 0.0150477+0.00817706j -0.0046254+0.0147096j -0.00785463-0.00153386j -0.0079334+0.0220096j -0.021891+1.59173e-05j -0.00850504-0.00744925j 0.00835305+0.0179621j -0.00844685+0.014534j -0.00299382-0.01087j -0.013439+0.0268822j 0.0166424-0.00870016j 0.027506-0.00941789j 0.0028262-0.00826601j -0.020613+0.00107707j -0.00653362+0.000912032j -0.0186816-0.00309006j -0.00322238-0.0301245j 0.00146535-0.0138679j 0.0149688+0.00736683j 0.0333672-0.0103299j -0.010553+0.0200799j 0.0155397-0.00132963j 0.0098421-0.00232987j 0.00709709+0.00021772j 0.00036499+0.00705837j 0.0030848-0.0127837j 0.000733291-0.00394794j -0.00168232+0.0270772j -0.0156224+0.00984516j 0.02745-0.0057107j -0.00902397-0.0203562j 0.000439623+0.00470039j 0.00216302+0.00182991j -0.00428163-0.0154455j 0.00308865+0.0126354j 0.0163537-0.0213252j -0.00632933-0.00204973j -0.00109929-0.0025169j -0.00546734-0.0213998j 0.00279256-0.00295499j -5.63695e-07+0.00658263j -0.0300143-0.00148388j -0.00615054-0.00388709j -0.0510571+0.00198311j -0.0200909-0.00462589j 0.0150045-0.0165443j 0.0181179-0.0142533j 0.0211942+0.0144143j -0.0382308-0.0176829j -0.0182562-0.00512101j -0.00859744-0.00308208j 0.0107496-0.0121461j 0.0164568+0.000747488j -0.00468207-0.0107563j -0.0039093-0.00472341j 0.010936+0.0101478j 0.0093939+0.0290699j 0.00742872-0.00210199j -0.0263297-0.0158096j 0.0111346-0.00770101j -0.00360199+0.000274592j 0.028454+0.0331165j 0.00876836+0.00285277j 0.00115669+0.0146351j -0.00808348-0.00169998j -0.0210567-0.00960512j -0.0227178+0.0162473j -0.0122886-0.0432922j 0.0145916+0.0191625j -0.0143241-0.0220136j 0.0211139+0.017889j -0.0163722-0.0245528j -0.0119718-0.00453046j -0.00205839-0.0249904j -0.00117225-0.00342719j -0.00127513-0.00300351j 0.020356+0.0527561j 2.08457e-05+0.0112774j 0.029856+0.0376567j 0.00340908-0.0113193j -0.000721472-0.00237094j 0.0299665+0.00330048j -0.00379946-0.00311153j 0.0109442+0.0115126j -0.022403-0.0247033j 0.00135766-0.0164484j 0.0344168-0.0397563j 0.0283638-0.0112415j 0.0177205-0.0213427j -0.00588001+0.00869851j -0.0076416+0.0490054j 0.00424093+0.0233604j -0.0171957-0.0120978j 0.00751634+0.0259792j 0.0298141+0.00701596j -0.0173282-0.00996828j 0.0276193-0.00271363j 0.015827-0.0139949j -0.0238013+0.0357728j -0.0624435+0.0161234j -0.00660159+0.0265464j -0.0794092+0.0267717j -0.00736804-0.00477993j 0.0202763+0.000280045j -0.00715483-0.00604302j -0.0189481-0.0227534j 0.00255874-0.0108854j -0.0157328+0.0230299j -0.00497766-0.0523477j 0.0190997+0.0765779j -0.0110765-0.00241989j -0.0192269+0.0435633j 0.0675675+0.0166326j 0.0401698+0.0128915j -0.036583-0.0488285j -0.0234843-0.0175687j -0.0107549-0.0694259j 0.0313345-0.0235613j -0.0446014+0.0215766j 0.0372693+0.00910431j 0.0654603+0.0516901j -0.0294406-0.0236634j 0.00638503-0.0550175j -0.00680962-0.108554j -0.0124403+0.0159935j 0.0125904-0.00805335j 0.0355218+0.116717j 0.119415+0.00889377j -0.0394699+0.0724333j -0.120558+0.148788j -0.0292591-0.005497j 0.151948-0.134525j 0.00778552-0.123315j 
0.0488138+0.108836j 0.00979686-0.0239644j 0.0017926-0.0411785j -0.00583685-0.0156701j 0.0373914-0.0189153j 0.065371-0.035627j -0.000433513+0.0171328j 0.00647386+0.00600988j 0.0308853+0.014571j -0.0201112-0.000437238j -0.0114293+0.00160462j 0.000213443-0.00423804j 0.00979742-0.0290606j -0.0235731+0.0122252j 0.0202846+0.00389867j -0.00433533+0.00501532j 0.0135893-0.0249462j 0.0334636+0.00626332j 0.00974428-0.0381344j 0.0017366+0.0134641j 0.0257454-0.00773078j 0.00080181+0.0286328j -0.00573212+0.0375489j -0.005254+0.00825041j -0.0164393+0.0236285j 0.0125559-0.0354847j -0.0344289+0.000101956j -0.00229743-0.0226856j 0.0315654+0.0187871j -0.00626591-0.0143063j -0.036733-0.00393691j 0.0411631+0.00691643j 0.00336861+0.00645134j -0.0150123-0.0312166j -0.023946+0.0104998j -0.026547+0.0319142j 0.0342457-0.02241j 0.0151653+0.0329715j -0.014308-0.00916445j -0.0177349+0.00367532j -0.022989+0.0246145j -0.00666387-0.0090714j 0.014205-0.00269336j -0.0146787-0.00204758j 0.00126121+0.0081777j -0.0337434-0.0355291j -0.0115038-0.0018929j -0.0103785-0.0310597j -0.0408216-0.0158409j -0.010796-0.00414143j -0.0018448-0.0108369j 0.0156977-0.00970434j -0.0085071-0.00283657j 0.0161188+0.016608j 0.0163483+0.00662071j -0.00278631+0.00575236j -0.0114139+0.0044796j 0.0101964-0.0114514j -0.00960256-0.0241718j -0.0142999-0.00373943j -0.00794397+0.00650421j -0.00443321+0.00817765j 0.00921867+0.0150831j 0.00360389-0.00376453j 0.000282683-0.0148082j 0.00180096-0.000688777j 0.00926366-0.00394768j 0.00344838+0.00106575j -0.00443516+0.0156635j -0.00182685-0.0250816j -0.00545235+0.0168465j -0.00892797+0.000795451j 0.0118903+0.0153054j 0.000697896-0.00636486j -0.0173841-0.0151097j 0.00237586-0.000805706j -0.00558415-0.0101221j -7.62985e-05+0.0277807j -0.00753127+0.001774j 0.00930144+0.00921643j -0.016718-0.0112028j -0.00608951-0.0122823j 0.00630328-0.0139893j 0.0191084+0.00392608j -0.00488997+0.00809221j 0.0153626-0.00619066j -0.00895003+0.00891907j 0.0130027+0.00175021j -0.00707482-0.00831468j 0.0183313-0.000129503j 0.0186122+0.0140599j 0.008144+0.014361j -0.00481282-0.0191569j -0.0132862+0.0180494j 0.0142066-0.000754624j -0.00361802+0.000941301j 0.00335735-0.00548492j -0.00296011-0.000778525j -0.00946746-0.00576632j -0.0103366+0.00754445j 0.0187836+0.0018259j 0.00301733+0.00744948j 0.0148226+0.01589j -0.00308501-0.0210626j 0.0106667+0.025502j 0.00611794+0.00889022j 0.0149573+0.0171228j -0.00483584+0.00987839j -0.00944685-0.00970569j -0.00508003-0.0252023j -0.0089862-0.0252489j -0.0182814+0.0167622j -0.0444548+0.0214633j 0.0315275+0.00177398j -0.00475542-0.0130759j -0.0121863+0.00106234j 0.00810037-0.00119027j 0.0129732-0.00818245j -0.00176916+0.000694274j 0.0144449+0.0220196j 0.00760184+0.0134623j -0.00616767-0.00963504j -0.00989888-0.0130615j 0.00460627+0.0164794j 0.00445318-0.0353756j 0.0140586+0.000954036j -0.0073769+0.0171992j 0.0149206+0.0183987j -0.0151931+0.00276563j -0.02388+0.00685581j -0.00746236-0.00201208j -0.00110492+0.00113567j 0.0121617-0.00569123j 0.0136564+0.00835162j 0.00187466+0.0120155j -0.00876284+0.00432226j -0.00451727+0.0213303j -0.00467202+0.00426409j -0.00525768+0.0172285j 0.0160657+0.00601678j -0.0165354-0.00316313j 0.0368486-0.0311113j 0.00966005-0.014724j 0.0132085+0.0106978j -0.0168367-0.0326882j -0.0308158-0.0183653j -0.000889166-0.0235425j -0.0177574+0.0344317j -0.0168199+0.0172172j -0.020122+0.0190119j 0.00244121-0.0248325j -0.0477699+0.00294504j 0.0246511+0.00739397j 0.0645667-0.020376j 0.0523938+0.0424012j -0.0115303+0.0255333j 0.0302716+0.00153785j 0.0146139+0.0100955j 0.0075923-0.010668j -0.00585571-0.0301466j 0.000768552+0.0017639j -0.0120079+0.0350062j 0.0276877+0.0583013j 0.0221954+0.0277346j 0.00942821+0.0548834j -0.0029708+0.0310959j 0.00784978-0.00308994j 0.0169574+0.028368j -0.0327956+0.013055j -0.00355163+0.0301811j 0.00402487+0.0399967j -0.00265797+0.0145793j 0.0476778-0.00912914j -0.00763901+0.0100683j -0.00661735+0.0124684j -0.00631408-0.0350951j 0.0442148+0.00982581j -0.0124362+0.0167154j 0.018207+0.0136609j -0.0981798+0.020557j 0.00354425+0.0171733j -0.00450145+0.00912045j 0.0418184-0.00399381j 0.026168+0.00920915j -0.0596993+0.00423154j -0.00979571-0.0666951j -0.0471355+0.0331672j -0.0532665+0.0209801j -0.0116226+0.055294j 0.0251058+0.0163281j -0.0720958+0.0837255j -0.0782828+0.00704384j -0.0607862-0.0656016j 0.158542-0.148683j -0.0472854+0.128843j 0.1152-0.0879578j 
0.00231389+0.0108086j 0.00797916-0.00496791j 0.0108584+0.0658585j -0.0334493+0.0091518j -0.0146953+0.000341677j 0.00634139-0.0813792j 0.0130209-0.0216757j -0.03349+0.00615975j 0.0434926+0.0284665j 0.0222063+0.0234042j -0.038127-0.0589255j 0.00734726-0.00499091j 0.0418054-0.0232889j -0.00281979-0.0146851j -0.00207728+0.0356115j -0.00201045-0.0300047j -0.0520635+0.0118093j 0.025921-0.0136311j 0.0656176-0.0202992j -0.0176518-0.00145993j 0.0449593-0.0293032j 0.0423193-0.0208708j -0.0209008+0.00951428j -0.00143932-0.0390018j -0.0269566-0.0494893j 0.0128599-0.0438226j -0.00490224+0.00295316j 0.0141372+0.0266622j -0.00328568-0.00196601j -0.0154347+0.0053086j 0.00226678+0.00433293j 9.05816e-05-0.0085516j -0.0477436-0.0191802j -0.00605124-0.0150613j 0.0255189+0.018237j 0.0104438+0.0184868j -0.000471988-0.0272087j -0.0172628-0.00633325j -0.0264982-0.0124394j 0.00911044-0.00832159j -0.0142199+0.00879111j 0.043168-0.0123651j -0.0129494-0.0029266j -0.0241504-0.00798506j -0.00876856-0.00436959j -0.0155158-0.0220083j 0.00648197+0.0203783j 0.0108182-0.0165193j 0.0164118-0.0118381j 0.0160265+0.0214869j -0.00026968-3.55305e-05j -0.00386434-0.0212169j 0.00895665+0.00592701j 0.00259691-0.018993j -0.00983536-0.0275454j -0.0223149-0.00278136j 0.0013065-0.0171578j 0.0222483+0.0260577j -0.0156866-0.00768866j 0.0298521+0.00294115j -0.0173418-0.00238396j 0.0182777+0.00771567j -0.00511601-0.0283054j 0.00306648+0.0139167j 0.03344+0.0117381j 0.00559109-0.00801775j -0.0150827+0.0106324j -0.0197873-0.0139811j -0.00828387-0.00286829j 0.00494846-0.0333857j -0.00261315-0.00339259j 0.0085742+0.0139698j -0.0212692-0.00987777j 0.00633014+0.00866232j 0.00768009-0.00901321j -0.00816088+0.0125907j -0.0245367-0.00559492j -0.0308204+0.0271765j 0.00675763+0.00743299j -0.00587411+0.00767707j -0.0129426+0.0108317j 0.00809286-0.0268085j 0.0291964+0.00215506j 0.00306725-0.00790986j 0.0119648+0.00366871j -0.00352862+0.00340167j -0.0214326+0.0057716j 0.00677895+0.0228135j 0.0193449+0.0112084j -0.0130488-0.00211461j -0.0108707+0.0146633j 0.00576974+0.00115847j 0.00504394-0.00487658j 0.00145624+0.00288049j -0.0147948+0.0125011j 0.00546657+0.00207065j 0.0106464+0.00651771j 0.0232315-0.0104116j -0.0101485+0.0102635j 0.0381851-0.0102258j -0.0441728+0.0255109j -0.00135676-0.000109032j 0.0110515-0.00267149j -0.0132449+0.00996876j -0.0130446+0.00288599j 0.00421375+0.0292319j -0.00661594-0.0187688j -0.0451888+0.00678006j -0.0329866+0.00240538j 0.0229526+0.00329018j -6.13038e-05+0.00561052j -0.00822595-0.0114723j 0.0250246-0.00134929j 0.00711763-0.00223718j 0.0326637+0.00207025j 0.0139622+0.0223451j 0.0047031-0.0290103j 0.0208723+0.00345272j 0.00457605+0.0156626j -0.00295632-0.0115014j 0.00413872+0.0261783j -0.00794751+0.00108908j 0.00146397-0.00483224j -0.0565269-0.00429205j 0.0168133+0.00291248j -0.0118-0.00180735j -0.0192454+0.00221926j -0.000475901-0.0112635j 0.0136666+0.00563292j -0.0144807-0.000550723j -0.0320509+0.031036j 0.00275724+0.0171219j 0.00668534-0.00655957j -0.025256+0.0220137j 0.00100879+0.0128068j -0.00242496+0.0113464j -0.0665797-0.00866119j -0.00622213+0.0164747j 0.0173511-0.0292251j 0.00469438-0.0461797j -0.00931736+0.000394451j 0.0102014-0.00388526j 0.0229542-0.0428364j -0.0148232+0.00771966j -0.0319925-0.00164637j 0.00129234+0.0367407j 0.0260581-0.000488006j 0.000996314+0.0549118j 0.00631878-0.0233627j -0.042983-0.0420121j -0.0168758-0.0402967j -0.00937174-0.0144846j 0.00854342-1.56715e-05j 0.0148952+0.0228247j 0.000355882+0.00238562j 0.00240271-0.0289263j -0.0440343+0.0392757j -0.0282334-0.0552644j -0.00859441-0.00785696j -0.0303915-0.0210378j -0.0626089+0.00393855j -0.0256095+0.0338028j -0.0472354-0.0104533j -0.0507903-0.0146619j -0.00143393+0.0266654j -0.00643744+0.00171367j 0.0719946+0.0573744j 0.0172707-0.00105004j -0.0203814-0.0399153j -0.0254948+0.0326988j 0.00727484+0.0368379j -0.0623419-0.0284496j 0.113831+0.0116227j -0.0295902+0.0237099j 0.0459277+0.00552836j -0.0637365+0.0299501j 0.00238968-0.00462703j -0.0168778+0.00252736j 0.0830477-0.0430901j -0.00142244+0.0420448j 0.00293433+0.0182816j 0.0413017+0.0644021j 0.0201622+0.0250013j 0.0577772-0.0681032j -0.02723-0.0348429j 0.00927049-0.0158623j -0.0703776+0.0547412j 0.0710977-0.0265075j 0.0107785+0.0748595j -0.0109179+0.0173236j -0.101004+0.148815j -0.123765+0.100616j -0.117085-0.0670005j 0.141534-0.186627j 0.000725524-0.109674j -0.123078+0.0782202j 
