0.0460742-0.00659579j -0.0122393-0.0147559j -0.0153706-0.019264j -0.00793136-0.00619307j 0.019191-0.0106135j -0.0342194-0.0043644j -0.00219556+7.73844e-05j -0.0067519+0.0221537j -0.0240543+0.00158215j 0.0105015+0.00916009j 0.0282507-0.00267161j -0.0070486-0.0163775j -0.0157119+0.0143539j 0.00660708+0.00228345j 0.000892279+0.000571016j -0.00879131-0.01391j -0.0150922+0.0139523j -0.00407648-0.0115427j 0.00687962-0.0215835j 0.0100642-0.0122023j -0.0123774+0.0149844j 0.010527-0.00462902j -0.00161926-0.0058419j 0.00336143-0.00572213j -0.0165779-0.00784931j 0.00527844+0.00532434j -0.00833564+0.00922344j -0.00239693-0.0435956j 0.0119022+0.00189361j -0.00710042-0.0178068j 0.000811947+0.00602426j -0.00230731+0.0108868j 0.0125142-0.0104552j 0.00981891+0.0308785j 0.00351543+0.00293474j -0.0115504+0.0146816j -0.00264156-0.00627603j 0.00365481+0.00335277j -0.00653846+0.00141211j 0.00714434-0.00327199j -0.00116264+0.0116946j -0.00364168-0.0110501j -0.00677589+0.0130766j -0.0134659-0.014615j 0.00634418+0.0190454j -0.00877366-0.0144587j -0.00133542+0.00835804j -0.0132054-0.00575656j 0.0026333-0.0146017j -0.00590354+0.0116023j -0.00402946+0.00656277j 0.00646702-0.000449308j -0.00738938+0.00109709j -0.00825063+0.0312583j 0.00822756-0.0201946j -0.000788679-0.0086695j 0.00433384+0.00678322j -0.00318487+0.00177496j -0.00611417+0.00327031j -0.0045205+0.0182759j -0.00795479+0.00979004j 0.00192366+0.0013123j -0.015053+0.00127957j -0.00468657+0.00822095j 0.00257222+0.00350777j -0.00130522-0.0106105j -0.00194682+0.00490265j -0.00502374-0.00291574j -0.00288268-0.00127769j 0.00708665+0.00310577j -0.00227526-0.00339092j -0.0085605+0.00832109j -0.00328982+0.00590516j -0.0116095-0.0026201j -0.00905606-0.00181617j 0.0141497-0.0031695j 5.69156e-05+0.00685414j -0.00609182+0.00372607j 0.00571446-0.00309862j -0.00429802+0.00038301j 0.00209364+0.00999333j -0.0121358+0.00429498j -0.00597282-0.00146116j -0.0151334+0.00171009j -0.000198942-0.00432736j 0.00102105-0.00845464j -0.0196986+0.0100969j 0.000448317-0.000666825j 0.00590795+0.00149933j -0.00267539+0.00388244j 0.00493958+0.00362706j 0.017372-0.0099475j -0.00091114-0.010859j 0.0111882+0.00115582j 0.00298418-0.00211447j 0.0117795+0.00298885j -0.0167575-0.00286874j -8.78348e-05+0.00986852j 0.00144413+0.00446607j 0.00451992+0.00439453j -0.0262958+0.00237314j -0.0170225+0.0136552j 0.00299572-0.00673135j 0.00681939-0.000534475j 0.00302435-0.00515399j 0.0040264-0.00804879j 0.0194287-0.00618195j -0.000356849-0.0103584j -0.0192681+0.00443621j 0.00108562-0.00159624j -0.00528015+0.00403221j 0.01383-0.008796j -0.0224736-0.0246425j 0.00308305+0.00993504j -0.00932701+0.00397044j -0.00392178+0.0190046j 0.0298318+0.00837737j 0.00450625-0.0207115j -0.00198379+0.00664054j 0.00439611-0.00573528j 0.0206231+0.00300533j -0.00221673+0.00407366j -0.000134711+0.00582279j 0.0123782+0.00261087j 0.0155018+0.0012438j -0.00856284-0.00948674j 0.0172465-0.00119357j -0.0026576-0.00870344j 0.00192017+0.0012679j -0.0065764-0.00313965j -9.03679e-05+0.00653001j -0.0134418-0.00772248j 0.00768962-0.00864493j 0.00584754-0.0216481j 0.0057857+0.00711172j -0.00374395+0.000588545j 0.01306+0.00579794j 0.0193517-0.0175607j 0.00226298-0.0196205j 0.0145128+0.00933326j 0.0061951+0.0153983j -0.0124165+0.000745787j -0.00470972-0.0139617j 0.0194036+0.0184613j 0.00727052+0.00416307j 6.97939e-05+0.0163624j -0.0177456+0.0188602j -0.022757+0.0166617j -0.00103152+0.0112246j -0.00117809+0.00526844j -0.00653925-0.00957332j -0.0104635+0.00178828j -0.0214434+0.00459034j -0.00724182+0.000573602j 0.00651366-0.00470549j -0.0144533+0.00820686j -0.00682547-0.0171541j 0.0314054+0.0178449j -0.00986458+0.00149419j 0.00114926-0.0085653j 0.0106999+0.0631316j -0.00100577+0.0345831j 0.0180574-0.0653266j -0.0175443-0.0739589j 0.0102109+0.0365744j 0.0209643-0.0497293j -0.0159703-0.00429167j -0.00399467-0.0104142j 0.0136623-0.00198181j -0.0232823-0.0322927j -0.0114245+0.0489987j 0.0206072+0.0113734j 0.00657571-0.0206407j -0.0130326-0.0469676j 0.0932704+0.0134191j -0.0620294+0.0921064j -0.00220368+0.010772j 0.072409-0.00177609j 0.0691536+0.00729694j 0.0124584+0.0277941j 0.0103268+0.0333517j 0.03847+0.0044029j 0.000484492+0.0305501j 0.041529-0.0368281j -0.00013704+0.128452j -0.0664167+0.0213809j 0.0167412-0.0728975j 0.0648788-0.203926j 0.328311+0.0576139j 
-0.0126901-0.0141993j -0.0515081+0.00725561j -0.0254504+0.00312307j -0.00982096+0.0277314j 0.0216922-0.00406024j 0.00928942+0.0150522j -0.00980747+0.0341879j 0.0165706+0.00816054j -0.0143638+0.00388613j -0.0181319+0.00272643j -0.00189283-0.0128201j -0.00243701-0.00136569j 0.0156661+0.0187289j 0.00539464+0.0188775j -0.0152611-0.0105592j -0.00417934-0.000516522j 0.00693686+0.00987025j -0.00136284+0.00380801j -0.0180825-0.0223634j 0.0016366-0.0154679j 0.00592799-0.00373801j 0.011377-0.00555456j 0.0087427-0.00202669j -0.00150185+0.00288535j 0.00647523-0.00971292j 0.00392325-0.00714236j -0.0132432-0.016534j 0.00184381-0.0184401j -0.00010701+0.0131541j -0.00606581-0.00561449j 0.0112297-0.00443793j 0.0109466-0.0145292j -0.0156545-0.000353611j 0.00735807-0.00221049j -0.00253078+0.00847454j 0.00213025-0.00779225j 0.00347418-0.00992544j -0.00142623+0.00935754j 0.0126886+0.00400748j -0.00953914+0.00740805j 0.00335097-0.00548619j -0.0107126-0.00485891j 0.00201362-0.00407928j 0.0135266-0.00715962j -0.0144638+0.00723463j 0.0157829-0.000417927j 0.000135318+0.00594247j -0.0181575+0.00340743j 0.00459106+0.00729259j -0.00734644-0.00905549j -0.00894631-0.0052204j 0.00470271+0.00839564j 0.00192594-0.00290911j 0.00723921-0.00426364j -0.00168536+0.0174326j -0.00701469-0.00153071j 0.0044611-0.0166825j 0.00209535+0.00724363j 0.00272895+5.52088e-05j -0.00213003-0.0157483j -0.000666549-0.00875305j -0.00433401-0.00544501j -0.00592153-0.00310987j 0.00929152-0.00446226j -0.00770077-0.00255726j 0.0126112+0.00632508j -0.00271339+0.000597071j -0.0115107+0.0149601j -0.00664861+0.00395355j -0.00512778+0.0121699j 0.00175627+0.00185424j -0.0162484-0.00745812j -0.000640156-0.00256899j -0.000748102+0.0069011j -0.0110537+0.00583768j 0.0162733-0.00961478j -0.012042+0.000748902j 0.00162484-0.00193419j -0.0118233+0.00818726j 0.00388822-0.00126712j -0.00716734-0.000485932j -0.00996111+0.00355457j -0.011591+0.0113787j -0.00533523+0.00979389j 0.00187665+0.0038988j 0.0077258+0.0113105j -0.0129001+0.00244688j 0.00738252+0.00703858j -0.00654447+0.000974833j -0.00208355-0.0055778j 0.00881752-0.00646312j 0.00519587-0.00271091j 0.00709694-0.00233524j 0.0103226+0.0144214j -0.00323978+0.0101436j -0.00466726+0.0104929j -0.0153473-0.00851612j -0.000215224+0.00489804j -0.00820462-0.00136261j 0.00666218-0.00119614j 0.0155563-0.00702548j -0.00177482-0.0045414j 0.00771511+0.00656354j -0.0045754+0.0107297j 0.0252552-0.0147524j 0.00313657-0.00489036j 0.00232847+0.00168969j 0.00565203-0.000563537j -0.00454088-0.0113413j -0.00167426+0.0060451j -0.00469367-0.000651984j -0.00179593+0.000481706j 0.02805-0.00766223j 0.00823856+0.00154662j -0.017515+0.0046564j 0.01331-0.00633561j -0.011784+0.0146108j 0.0271273+0.00532082j 0.0066402-0.00826887j -0.00765743+0.00846603j 0.0117558-0.00141872j 0.0070242-0.00421816j 2.69376e-06+0.00747804j -0.00128389-0.00700056j -0.0162974+0.0134428j 0.0189003-0.00169009j -0.00967667+0.0014704j 0.0203828+0.00535775j -0.00527976+0.000147997j -0.00215923+0.000491588j -0.0160575+3.18981e-06j 0.0146812-0.00176675j -0.00508886+0.00519248j 0.0168024+0.0313318j -0.00802693-0.00853427j -0.0207987+0.00938693j 0.00887975-0.00428266j 0.0123044+0.00742611j 0.0187278+0.0138833j 0.00600246+0.00566515j -0.0124505-0.0144321j -0.00396498+0.00302923j -0.000761122-0.0122024j -0.00120341+0.0234117j -0.0170657-0.0128411j 0.00842454-0.0329947j -0.00835872-0.0164993j -0.0213924-0.0196904j 0.00134782+0.0368149j -0.00755764+7.88139e-05j 0.0019019-0.00773438j -0.00922036-0.0146212j -0.00656601-0.0187831j -0.00566774+0.00433287j -0.00357285-0.00204428j 0.0014157+0.00169208j 0.00497191-0.0222324j -0.00461676+0.0193516j -0.0119325-0.0249412j -0.00156938-0.00524937j 0.00434954+0.0618766j -0.0152358-0.0867317j 0.0118878-0.028182j -0.0096901+0.0520472j 0.0122514+0.0222547j -0.00412115-0.0112762j 0.0181594-0.0242081j 0.0147731+0.0224675j 0.00755318+0.0517711j 0.0185311-0.0327915j -0.0205533-0.0272341j -0.0162281+0.0172648j 0.0306616+0.00332312j 0.0395619-0.00733111j -0.0452257+0.103474j -0.0847797-0.0139923j 0.0898564-0.0168647j -0.013531-0.00928525j -0.0159172-0.0305746j 0.0447667-0.0112818j 0.0563668+0.00918822j -0.00229321-0.0526827j 0.0264315+0.0188736j -0.0104511+0.067893j -0.0653991+0.0336876j -0.00417461-0.127232j 0.0400116-0.0270572j -0.328903-0.056129j 0.0637105-0.205213j 
0.0354288+0.012866j 0.0558777-0.012824j 0.0201974+0.00029819j 0.0193729-0.0293617j -0.0171786-0.00319912j 0.00870011-0.0129871j 0.0228433-0.0467896j -0.0042967-0.00305129j 0.0107077+0.00134627j -0.0110403-0.0247525j 0.0126692+0.0105071j -0.00916351+0.0124042j -0.00732242-0.0137627j -0.0212361-0.0239599j 0.0132815+0.0220152j -0.0092061-0.00511266j 0.00433169-0.00903041j 0.00213822+0.00859406j -0.0259815+0.0319804j 0.00399554+0.0177991j 0.00415255+0.00350449j -0.0123631+0.0115177j -0.00494267-0.00953648j -0.0134358-0.0234164j 0.00363559+0.0314751j -0.0129685-0.0221031j 0.0119786+0.0293539j -0.0180053+0.0280868j -0.0203817-0.0265675j -0.0121174+0.00121486j -0.0181472-0.0167546j -0.00251958-0.00496983j 0.0132454-0.0145304j 0.000581411-0.0324409j 0.00729087+0.00801423j -0.0026056-0.00145906j -0.0107711+0.00895121j -0.000466486-0.0097799j -0.0289085-0.0165944j -0.0146244-0.0152616j 0.0039711-0.0230292j 0.0042971+0.0182788j -0.00402566-0.0208642j -0.0161419+0.0350918j 0.0213338-0.00773509j -0.0263701-0.00741089j 0.00196309-0.0225465j -0.000307789+0.0043695j -0.0325999-0.0157246j 0.000572212+0.00134428j 0.0100245-0.0155415j -0.0183322+0.00557279j -0.00582215+0.0114744j -0.00500594-0.017581j -0.00183049+0.0139065j 0.00865728-0.00747183j -0.00418089+0.00989698j 0.00508321+0.00303069j -0.0215859-0.00602361j 0.0101516+0.00497403j 0.00793608-0.0123165j 0.00944431-0.0116563j 0.0139852-0.0135656j -0.00728134-0.0169909j 0.0158192-0.00858543j -0.00489458+0.0146579j -0.0101505-0.00305963j 0.00648478+0.00450385j -0.00344235-0.0108849j 0.00892197-0.014655j 0.00608659-0.000555788j 0.00852159+0.00046425j 0.0191205-0.000359981j 0.0227073+0.00647273j 0.000397004+0.00524958j -0.0132322+0.0115548j 0.0248051-0.0241392j 0.00270582-0.00777556j -0.0203868-0.0021253j 0.00453816-0.000709476j 0.0128232-0.000636601j 0.0172711+0.00219477j 0.00236814+0.00498653j -0.00390588-0.00216489j 0.000105822-0.0108971j -0.00757768+0.0095643j -0.00848938-0.00783385j -0.0105135-0.000957973j 0.00708147-0.0109175j 0.0423783-0.0219932j -0.0154499-0.019312j 0.0203036+0.00269306j -0.0105094+0.0232569j -0.00534577-0.00367302j 0.0101417-0.00455615j -0.0246313-0.011037j 0.0533035+0.0138508j -0.00443963-0.0252659j 0.00584272+0.00382237j -0.01139-0.00410425j 0.0115917-0.0073137j -0.0115723+0.00218609j -0.00422156+0.00982607j 0.00867575+0.014936j -0.0308795-0.00869157j -0.00674782+0.00141246j -0.00929581+0.0013049j -0.0107694+0.0101897j 0.0224396-0.00188317j -0.00622089+0.0189067j -0.0140727+0.00018263j -0.00512869+0.00286947j 0.0128429+0.0111138j 0.00448152-0.0143909j -0.0185442+0.00529354j -0.0150108-0.038862j -0.00590111-0.0350613j 0.0193698-0.00698275j 0.00972807-0.00362211j 0.0134259+0.0228664j 0.0125076-0.0225434j -0.0068382-0.0169345j -0.0275499+0.0179541j 0.015386+0.0121524j 0.0179766+0.00319308j -0.0100843+0.0029107j 0.00777494-0.000713774j 0.0124645-0.0190806j 0.0243895+0.0087618j -0.00965314+0.0235848j -0.00535162+0.006288j -0.0202802-6.94685e-05j -0.0037532+0.0231373j -0.0124541+0.00327496j 0.00808598-0.00914171j 0.0365713+0.00314562j -0.0112299-0.0165063j -0.0259219+0.0163765j -0.0142464+0.0383696j -0.010163-0.0082312j -0.00988576-0.00964549j 0.0247346-0.0116035j 0.0103271+0.040343j 0.0146548-0.0106541j 0.0204665+0.0143127j -0.0216467-0.014273j -0.00522752-0.0237186j 0.0354765-0.0172763j 0.00980449-0.0282139j 0.0144183+0.016219j -0.00488933+0.00603287j 0.0162495+0.00559467j -0.02361+0.0176778j 0.00960717-0.00234331j 0.0230177+0.00832571j 0.00567313-0.0206163j 0.00231687+0.00223288j 0.0150634+0.0160905j -0.0120441-0.0019113j -0.00465447-0.00158617j -0.0278105+0.0780825j 0.0226922-0.00449925j -0.11427-0.0066707j 0.0478953-0.0339046j -0.0232792+0.0158352j 0.00105929-0.0493403j 0.038314+0.0448528j 0.0192943-0.0313489j -0.0139611+0.0120066j 0.0711705-0.00825203j -0.00181213+0.0753679j 0.0303213+0.0180331j -0.00196005-0.0116045j 0.00670118-0.01238j 0.0366543+0.00390956j -0.0825318+0.0379442j 0.0451556-0.0271045j 0.020236-0.00596113j 0.0673261+0.0479071j 0.0236985-0.0339056j -0.0475024+0.0490213j 0.066203-0.0501796j -0.00304989-0.115653j -0.0200404+0.185291j 0.136664+0.0024189j -0.0372931+0.0733728j 0.310842+0.0457074j 0.0154027-0.0240888j 0.0322263+0.0282889j 
-0.0668064+0.0130427j 0.0209944+0.0250129j -0.0131869+0.0288787j -0.0180822+0.0181318j 0.00534119+0.018866j -0.00610598+0.021892j -0.00391539+0.0312089j -0.0245474-0.0258881j 0.00470416-0.0135383j 0.0199146-0.00428128j -0.0312268+0.010604j 0.0198563-0.00681858j -0.01061-0.00700632j 0.0117344-0.00883902j -0.00766205-0.0195975j 0.0253046+0.0173929j -0.00373608-0.0052576j -0.00755389-0.0129719j 0.0169197-0.000672993j -0.0201472+0.00627082j 0.0116127+0.0016111j -0.00984615-0.00556472j -0.00750396+0.0169206j -0.00967199+0.0126849j 0.0020834-0.00281082j -0.00781741+0.0128011j 0.00461079-0.0169655j 0.00464238+0.0273529j -0.0155321-0.00544716j 0.0108571+0.00709285j 0.0130619+0.0131352j 0.00688354+0.00794482j -0.00163686+0.0148786j -0.00220637+0.0112109j -0.015306-0.00348424j 0.0300378+0.00424948j -0.00179904-0.00650347j -0.0116786+0.00256487j 0.0129949+0.0174597j -0.000976026+0.0234017j -0.00342663+0.00412452j 0.0120113+0.0123225j 0.00112423+0.00734432j -0.00803394+0.0143448j -0.0207973-0.0152157j 0.00792585+0.0202597j -0.0103475+0.00107446j 0.00688422+0.0118698j 0.0111057-0.0120561j -0.00229916-0.00464857j -0.0116457+0.00648951j 0.0131622-0.00874294j 0.0188683-0.0103288j 0.0295447-0.0188603j -0.0147274+0.000171772j -0.00804436+0.00954453j -0.0122422-0.0118697j -0.000493252-0.0204935j 0.0143794-0.00425981j 0.0181357-0.012767j 0.0132968+0.0125354j -0.0130745+0.00292815j 0.00184183-0.00505564j 0.012559+0.00959044j -0.0307063-0.00664963j 0.0064851+0.00997526j 0.0273407-0.00119353j 0.00111486-0.00259669j -0.00959269-0.00101001j 0.0050951+0.00732912j 0.00494231+0.00684262j 0.00157308-0.0171792j 0.0102832+0.00937432j -0.0042952+0.0156191j 0.00247394-0.00691502j -0.00644927+0.00131928j -0.0023918-0.00180535j 0.0140919-0.00141641j 0.0111332+0.00804509j -0.01892+0.00346923j -0.00248578-0.00882325j 0.00774721-0.00159031j 0.00717857-0.0048905j 0.000360923+0.00264943j -0.0170305-0.00355128j -0.00472252+0.0143634j 0.00861674-0.00621361j -0.0157575-0.00690476j -0.00994447-0.000966864j -0.0195172-0.0086269j 0.0140983+0.00202287j -0.00559698+0.00869076j -8.43159e-05-0.00471118j 0.000113523+0.00866208j 0.000754502+0.0125799j -0.00128641+0.0158059j -0.00123087-0.028836j 0.000682655-0.00951384j -0.0104657+0.006245j -0.0279327-0.000690504j 0.0226158-0.000975429j 0.00765375-0.00444252j 0.0103156+0.00459203j -0.000712602+0.00703243j -0.00908334+0.00580222j 0.00688724-0.0128238j -0.0342911+0.0075868j 0.0235602+0.0133357j -0.0171321-0.000329815j 0.0297113+0.01538j -0.000997044-0.00270517j -0.0130613+0.00912574j 0.00847901+0.00991022j 0.000521543-0.0122402j 0.0317405+0.0191976j -0.0187178-0.00816447j 0.000674979+0.00479904j -0.0180099-0.00192544j -0.0130672-0.014169j 0.00141852+0.00462265j -0.0278037-0.00832483j -0.0103898+0.00219034j 0.0168917+0.0105977j -0.00122938-0.0252347j 0.0194976-0.00400979j 0.00977498+0.00860514j -0.010416-0.0186264j 0.0143042+0.0171912j 0.00223224-0.0290498j 0.0112005+0.00643909j 0.012098-0.0173473j -0.0226554+0.00176123j 0.00711369+0.000734092j -0.0195587+0.0417819j -0.0126834-0.0243933j 0.0141126+0.00330471j -0.00894838-0.00931593j -0.00110956+0.00577357j -0.00427605+0.0197947j -0.000470775-0.0130625j 0.0306338-0.0264492j -0.0136071+0.00738783j 0.0115258+0.011053j -2.11864e-07-0.00334537j -0.00339413-0.0235168j -0.00835941-0.0618262j 0.00469306-0.028795j -0.00198991-0.0268203j 0.00199327+0.0225728j 0.0220088-0.00763146j -0.0069215+0.00277643j 0.0143645-0.0167835j 0.0706952-0.00457812j 0.0137697+0.00978157j -0.0202864-0.000690028j -0.00879289+0.0209831j -0.0300042-0.0256235j 0.00275843-0.00913966j 0.0220588+0.0243167j -0.00883052+0.0244514j -0.000599874+0.0146322j 0.00842611+0.0606103j 0.021587+0.0459611j 0.0363902-0.0838559j -0.014931-0.0271014j -0.109807+0.0220124j 0.0777049-0.0396087j 0.0365286-0.0449816j -0.0173281-0.0497513j 0.0202882+0.0457564j -0.0446419-0.0156089j 0.011189-0.00136959j -0.0189569-0.0315694j -0.0573579+0.0476032j 0.0475139-0.0868125j -0.0134341+0.0378075j -0.0994038-0.0358702j 0.022848+0.00135217j -0.0118175-0.0196001j -0.0651407-0.0380857j -0.0284796+0.0402988j -0.0291379-0.0842664j -0.125006+0.07761j -0.245756-0.0281036j -0.00042129+0.108655j -0.194131-0.0280678j -0.0441589+0.126193j 0.0820582+0.0374667j -0.0213113+0.0133574j 
-0.0100259-0.00866173j 0.00885837-0.00910684j 0.025179-0.0106387j 0.0358926+0.00463187j -0.0245434-0.0133948j 0.0158208-0.00418474j 0.00502725-0.000141431j -0.00222867+0.00185942j 0.0420832+0.00679384j -0.0134114-0.0121304j 0.00634871+0.00737464j 0.00287794+0.015849j 0.00632289-0.000171385j 0.0211902+0.015848j 0.0195736-0.0247137j -0.0132694+0.0231563j 0.0080544-0.0112982j 0.0205932+0.0257343j -0.00503901+0.000860486j 0.00579855+0.00371022j 0.0114166-0.01351j -0.0021887+0.00566454j -0.00334221-0.00152661j 0.00629358-0.0230239j 0.0186575+0.00103008j -0.00021195-0.0296823j -0.00700805-0.00358887j 0.020709+0.00306935j -0.000944999-0.0118501j -0.00768002-0.00417512j -0.00132623+0.0157526j -0.0113981-0.00753992j -0.0244704-0.0187874j -0.0133377-0.0131564j 0.00491972+0.00127073j 0.0169477-0.0248462j 0.00127705-0.00962569j -0.0161767-0.0155495j 0.0113356+0.00858128j -0.0162175-0.0218435j -0.025657-0.00801017j 0.00182198+0.0237533j 0.00523747-0.00157281j 0.024456+0.0245277j -0.0115696-0.0170173j 0.00189948+0.0115025j -0.0162253-0.0121002j 0.0220733+0.0138208j 0.000674963+0.0286024j 0.0283774-0.000118207j 0.0133738-0.00298916j 0.00231783-0.0159552j 0.0148079+0.0176654j 0.0113201-0.0447527j -0.0315795+0.0317116j 0.00722296+0.00694345j -0.0204475+0.0072695j -0.0262312+0.000278764j -0.00092033+0.0277059j 0.0275514-0.0131664j 0.0119508-0.0147785j -0.00704193+0.0148083j 0.00453138+0.01409j 0.0188138-0.0161667j 0.0215807+0.0196484j -0.00714171-0.00505397j -0.0135551+0.00492335j -0.0295307-0.00132635j 0.000987483+0.0124138j -0.0108477+0.00918209j 0.00536329-0.00196482j -0.0120011-0.00729955j 0.0155314-0.011893j 0.0195669+0.0129655j -0.0206662-0.011685j -0.0131595+0.000281325j 0.0151956+0.0137869j 0.0157202-0.0247213j -0.00195404-0.0153644j 0.00459695+0.0075875j 0.00258161-0.0105971j -0.00918544-0.00582365j -0.00573355+0.0149875j 0.00652492-0.00739975j -0.00264969-0.0225541j -0.0151216-0.00104786j 0.0179439+0.00939521j 0.0172715-0.0156719j -0.0123085-0.00225428j 0.0108361+0.0250362j 0.00827866+0.00303729j -0.0205132-0.00348208j -0.00514313-0.00386804j -0.00421284+0.0174085j -0.00773946+0.000771875j -0.0222751-0.00314676j -0.0013275-0.0297163j 0.00841496+0.00832656j -0.0123271+0.0096895j 0.000530597+0.0163071j 0.007729+0.0044359j 0.0404604-0.0206903j 0.00305228-0.0024039j 0.00370077+0.00420062j 0.00238058+0.000842271j -0.00697129-0.00262764j -0.00911392+0.0059358j -0.00437494+0.00291343j 0.0176754-0.00710745j -0.00265345+0.0201735j 0.000665516-0.00190746j -0.0314389-0.0176038j 0.046216-0.0175531j 0.00513364+0.0213031j 0.00482892+0.0144237j 0.00906319+0.0157503j -0.045901+0.0339169j 0.00431662-0.0160841j 0.0129415-0.0153246j 0.00732796+0.0170163j -0.0469577+0.0183147j 0.00465732+0.0028677j 0.0151595+0.0110872j -0.0411567+0.0103888j -0.048235+0.00333033j 0.00909312-0.0153768j -0.0346237-0.0050575j 0.0123377-0.0273087j -0.00931984-0.00157249j 0.0124257+0.0153189j 0.000196499+0.00312349j 0.0474166+0.00186184j -0.0115046+0.00294979j 0.0191068-0.0174379j -0.0115118+0.0071623j 0.00770092-0.0294892j -0.00746785-0.00103146j -0.0359292-0.0180165j -0.000412324+0.0153048j -0.0342904+0.0197242j -0.0146557-0.0168716j 0.0152678-0.0010271j -0.00483264+5.15774e-05j -0.023654+0.00571597j -0.0299508-0.00856101j -0.0196356+0.0151365j 0.0417226+0.0120131j 0.0217563+0.000579915j 0.0251925-0.0167847j -0.0194372-0.00677914j 0.0231796-0.0159825j -0.00937774+0.0101662j 0.000696216-0.00685307j -0.00647153-0.0269691j -0.00924228+0.00475135j 0.0419078+0.00290339j 0.0171641+0.00351662j -0.0729703+0.00665002j 0.0120467-0.0172625j -0.00925629-0.0098749j 0.0329878-0.00537179j -0.0468576-0.0208412j -0.0579178+0.000366159j 0.00540114+0.0143018j 0.018588+0.00993901j -0.0256119-0.000417793j -0.010061+0.0220171j 0.0168617+0.0157917j 0.0115471+0.0146247j 0.019513+0.030907j 0.0337582-0.0105782j -0.0513355+0.00336415j 0.0469911+0.0750739j 0.0560127+0.0385569j 0.0592751-0.0315377j -0.0355032-0.125195j 0.0553611+0.106007j -0.032237-0.0442926j -0.0804454+0.0162827j -0.018125+0.0590096j 0.0662877+0.0903263j 0.0146081-0.0342652j -0.0052593-0.0267462j 0.154083+0.0360566j 0.0185103+0.0586593j -0.107035+0.0055023j 0.0131958-0.0688446j -0.0834606+0.118902j -0.118304-0.0317999j 
