-0.0444452-0.0137719j 0.0330203-0.0142251j -0.0310035+0.0205678j 0.00109294-0.000720762j 0.0281954+0.00709239j 0.0361881+0.0043069j 0.0142631+0.00381839j -0.0170169-0.0166304j -0.00124187+0.0042967j -0.00313298+0.0344862j -0.00554466+0.00130283j -0.0408896-0.00731724j -0.00804541+0.00663693j -0.00273871-0.00731194j 0.0051662-0.00970482j -0.0128837-0.00916552j -0.0201565+0.0105259j -0.0108464-0.0101581j -0.00988893-0.037728j 0.0154086+0.0102343j -0.00488187-0.0447237j -0.0211751+0.0241918j 0.00916364+0.0186372j 0.016699-0.00432485j -0.0204868+0.0184656j -0.0152372-0.00531232j 0.0018308+0.0281371j 0.00889886+0.0195734j -0.0143703-0.00355358j 0.00337917+0.0164766j -0.00647463+0.0173978j 0.00366375-0.0236492j -0.0100808-0.0391673j 0.0101578+0.0474052j 0.00714904-0.0100676j -0.00187878+0.00350576j 0.00275226-0.00293282j 0.00934959-0.00509679j 0.0096161+0.0265814j 0.0123777+0.0147022j 0.00358528+0.013619j -0.0112956-0.00902364j 0.0034797+0.00245463j 0.00467915-0.0105695j -0.0121852+0.00726524j -0.0241854-0.00329884j 0.010968+0.00088381j 0.00345035-0.0105944j -0.00409229-0.0128802j 0.01805+0.00178562j 0.0160384-0.000660759j -0.00609604-0.00833181j -0.00829532-0.0010992j -0.0166701-0.00324629j -0.0026885-0.00950212j -0.0029549+0.000801663j 0.0071156+0.0174958j 0.022539+0.00501133j -0.0168287-0.00517551j 0.00339338-0.00691717j -0.00655164+0.000432191j 0.0124321+0.00227117j 0.0187903-0.00556297j -0.0164773-0.00214425j 0.0210755+0.010571j -0.00821011+0.00117566j -0.0152379-0.0174843j -0.0318077-0.017861j -0.0353804+0.00757472j 0.0180245-0.021132j -0.0411921+0.00629792j -0.0288037-0.00940595j -0.021431-0.00964418j 0.0053868+0.011454j -0.00115055-0.00794856j 0.00961213+0.0064301j -0.021745-0.00467638j 0.00860248-0.000148774j -0.000584071-0.028293j 0.00995731-0.0372197j 0.0208966-0.0262511j -0.0183151-0.00127813j 0.0034572+0.0126238j -0.0155327+0.0292151j 0.0015127-0.0151487j 0.00913093+0.0079187j 0.00241331-0.0014162j 0.0141495+0.0149205j 0.0075067-0.0162878j -0.0295567+0.00534403j -0.0299576-0.0144813j 0.0090104+0.00651824j 0.00145993-0.00126103j -0.00896728-0.00352592j -0.00998203-0.042767j -0.00887064-0.0172689j -0.0015024-0.00838342j -0.0161133+0.00395438j 0.0319295-0.00298678j -0.02376-0.0174108j 0.0223821+0.00249302j -0.00960199-0.00373334j 0.017261-0.00834022j 0.013679+0.000821528j -0.00403172+0.0057963j -0.0113877-0.00321507j 0.00916423+0.00369726j 0.00611539-0.123478j 0.0119305+0.0260227j -0.00948942+0.018531j -0.0146149-0.0332115j -0.0599859+0.0105987j 0.00142529-0.0403592j -0.0365531+0.000630233j -0.0179536-0.0147549j -0.0204244-0.01898j 0.0640474-0.0567127j 0.0620759+0.0729183j -0.0872633-0.0444878j 0.050146-0.0057605j -0.0661421+0.0276083j -0.0452795+0.0287294j 0.0425633+0.0068642j -0.015087+0.0220987j -0.0320844-0.00685359j -0.0128966-0.125527j -0.0788681-0.0114302j -0.0222456-0.0949637j 0.0590183+0.197599j 0.339709-0.061417j 
-0.0340189+0.0120927j -0.0589331-0.0156683j 0.0234883+0.0160434j -0.0152051-0.0284292j -0.0276976-0.00111932j 0.00985771-0.0356188j 0.023934+0.0125717j -0.00500488+0.018342j 0.00280852+0.00172359j 0.0105265-0.0255162j 0.00783068+0.0164986j -0.00625096+0.0124874j -0.00366947+0.00287975j 0.0138885-0.0134559j -0.00392066-0.00504036j -0.0123328+0.0177371j 0.00215101+0.00362734j 0.00325405+0.0146234j -0.0115145+0.033971j 0.00328115+0.0139721j -0.00237176+0.00717165j 0.0149307-0.0228363j 0.0112078+0.0122749j -0.0169674-0.00103116j -0.0245377-0.00392565j 0.00304997-0.00367155j 0.00948761-0.0115197j 0.0113382+0.00947568j 0.00205644-0.0104471j 0.0110605-0.000938504j 0.00229199-0.0154255j -0.00234318+0.0079198j 0.0211777-0.00804061j -0.0222018+0.0108796j 0.0218588+0.00917258j -0.0172346-0.00653432j 0.00320951+0.00393976j -0.00100271+0.00111736j 0.0199335+0.0176374j 0.00942367+0.0209679j 0.0290607+0.00732651j 0.00305667-0.00922069j 0.022637+0.00281926j -0.0181064-0.0104629j 0.00500689+0.00703192j -0.0168569-0.000249946j -0.00308754-0.000706878j -0.00857564-0.0182349j 0.0177896+0.000481391j -0.00813865-0.00117212j -0.0189442-0.0144712j 0.0112721-0.00399343j -0.0183654-0.00535069j 0.0141036+0.00563596j -0.00367819-0.0213749j 0.0101474+0.0010876j -0.0191176+0.00349664j 0.00398912-0.00319121j 0.0237536+0.00593011j -0.0193347-0.0197863j -0.00671219-0.00712377j -0.00126173+0.00724325j -0.0102418+0.0191603j 0.0131279-0.003107j -0.00107031+0.000932599j 0.00847443+0.00921582j 0.0169137-0.00949676j -0.00393803+0.00391336j 0.00240442-0.0160125j -0.00504693+0.00510834j -0.0385424-0.0234339j -0.0191748-0.0141404j 0.0343309-0.000497766j -0.00572574+0.00588749j -0.0126591-0.0131661j -0.0129426-0.00540964j 0.00319683-0.015342j -0.000688037-0.0045046j 0.0232304+0.00048337j 0.0290816-0.00289927j 0.0351577-0.00939386j -0.00813017+1.78916e-05j 0.0038787+0.000581851j 0.0178331+0.0121705j 0.00257408-0.012687j -0.000526009-0.001632j 0.0195103-0.0123257j -0.012145+0.00558617j 0.00330554+0.00315246j 0.0114501-0.00773283j 0.0180245-0.0169367j 0.00799302+0.0135541j -0.0162535+0.0329303j 0.00843975+0.0224244j 0.0290168-0.0412417j 0.00697506-0.0275371j -0.00435654-0.018471j 0.0243396+0.0145966j -0.0112029+0.0100947j 0.00160732-0.0406201j -0.0152294+0.00712337j 0.014565+0.0211983j -0.00160117+0.0441657j -0.00404328-0.0660514j -0.0179454+0.0771906j 0.0101254-0.0318886j -0.00390307+0.0122185j -0.00853893+0.0376465j -0.0176841-0.0284702j 0.00336288+0.0390178j 0.00617225-0.0626421j -0.0171251-0.0143638j 0.027772-0.00282298j -0.0167333-0.0289381j 0.025146-0.0182702j 0.0245219+0.00261469j 0.0960848+0.0890948j -0.00787582+0.0382682j 0.0697431-0.0338911j 0.110615-0.00604259j 0.0309411+0.0252813j 0.0350157+0.00354529j 0.0222964-0.0528616j 0.0346883-0.0159769j -0.0317366-0.0577869j 0.0594517-0.00339327j -0.000485133-0.139047j 0.0572234+0.0415854j 0.339845-0.0581989j -0.0559322-0.197361j 
-0.0750969+0.00689751j -0.0544316-0.0203174j 0.0296672+0.0141462j -0.0246406-0.0370377j -0.0228395+0.00708205j -0.00899587-0.0425652j 0.0126009+0.0389329j -0.00597271+0.0102203j -0.0123231+0.00138365j -0.0176952-0.0365605j -0.0113157+0.0209821j 0.0136288-0.000368654j -0.000136428-0.00624055j -0.00829013-0.00732662j 0.00620794-0.000245679j 0.0163191+0.0214756j -0.00875461+0.00514596j 0.00982664+0.0245031j -0.0147265+0.039959j -0.0157954+0.0544663j 0.0191296+0.0243111j 0.00112436-0.0449557j 0.00451178-0.0215607j -0.0203461+0.0321867j -0.0318091-0.0179601j 0.0125207-0.0228139j 0.0241248-0.0326031j 0.0262713-0.0127976j -0.0306432+0.00320067j -0.0432544+0.0329877j -0.0138463+0.00391944j 0.0141537+0.0401318j 0.023941+0.00856135j -0.0322366-0.0180028j 0.00605521+0.00100814j -0.0327424-0.00171461j 0.0316142-0.0131207j -0.0131111+0.00176413j 0.0284724-0.00352256j -0.0282062+0.0189836j 0.0382093+0.0152834j 0.0291084+0.0124558j -0.0110769-0.000882095j -0.00369606+0.0233547j -0.0210547-0.0113657j -0.0109228+0.00559289j -0.022718-0.00865272j 0.00480653-0.00241284j 0.0249174+0.00865792j 0.00929059+0.00858347j -0.0389739+0.00164018j 0.0275621+0.00545717j -0.00111488+0.00351048j -0.0187621+0.00164136j 0.0267861+0.0122828j 0.00763082+0.016167j -0.0166287-0.0224973j -0.0152445-0.0119219j -0.00232919+0.00638568j -0.00386534+0.00606758j 0.0343743+0.0195698j 0.0108563+0.00990184j -0.0438501+0.0294716j 0.0566737+0.011074j 0.00182913-0.000231232j 0.0174134-0.0154855j 0.00484959+0.00136132j -0.00464574+0.0157581j 0.0372213-0.00992479j -0.0231835+0.0486881j -0.0295987+0.0219764j -0.015118-0.0123168j -0.0235312-0.0221757j -0.0097058-0.0168817j -0.025152+0.00528134j -0.00130113+0.00804259j 0.0365245+0.0115173j -0.000845177-0.0145952j -0.0434711-3.50453e-05j 0.0655377+0.030139j 0.0096719+0.021179j -0.0275102+0.0104558j 0.0288994-0.0173583j 0.0200428-0.0328247j 0.0112866+0.0010506j -0.0126158+0.00270041j 0.0284601-0.0310037j -0.0151973-0.0113201j 0.0123086+0.0346862j 0.0164358-0.0098424j -0.00753606+0.022704j 0.00249577+0.00100747j -0.00260139+0.0362818j 0.0319143+0.00239845j 0.0328712+0.0138315j -0.0150873-0.00270737j -0.0222459+0.017343j 0.037552-0.0118699j 0.0209135-0.00541667j -0.0182077+0.00668647j -0.0169615+0.00664855j 0.0182685+0.000363564j 0.0212758-0.00578431j -0.0844454-0.0291277j -0.0397968-0.0437838j 0.0748296+0.0205664j -0.0472055+0.0142793j -0.0154687-0.0972166j -0.0221058+0.048582j -0.00230043+0.0218191j 0.0304183-0.0220056j 0.0994418-0.0117518j 0.000422717-0.0755095j -0.040835-0.0206687j -0.0249801-0.0344767j -0.0688836+0.0151766j -0.0192479-0.0122086j 0.0428192+0.0103896j -0.0841536-0.0487738j -0.0043065-0.0339415j -0.0553077+0.00959927j 7.06192e-05+0.0379682j 0.0809301+0.040386j -0.00298367-0.073381j -0.0185399+0.210868j 0.176803+0.0486916j -0.0442897-0.0494817j -0.308897+0.0629859j 0.0167513+0.0283786j 0.0183963-0.0298711j 
-0.0590931-0.0185046j 0.0540734-0.0263284j -0.00312124+0.0408769j -0.0146222-0.0211854j 3.57428e-05+0.0209655j -0.021691-0.0210542j -0.0188092+0.0126715j 0.0145639-0.0309996j -0.0226518-0.0106555j -0.0358055-0.00330875j -0.0240654+0.000766071j 0.00948165-0.0146122j -0.0152662+0.0268298j 0.00652691-0.0276193j 0.0225095+0.0010913j -0.00707763+0.00921845j -0.016793+0.0131425j 0.00914969+0.00667382j -0.0133924-0.0378147j -0.012104+0.0160859j 0.000813719-0.0188668j -0.0290662+0.0100851j 0.0256091-0.0152309j 0.0372779-0.000854332j -0.0206119-0.0106058j -0.0169749-0.0198661j -0.006+0.0216612j -0.00548834-0.029804j -0.0169188+0.0487277j -0.0296424+0.0325427j -0.0210591+0.0577062j 0.0220951+0.00097853j -0.0742542-0.0377465j 0.0475257-0.00143454j -0.0178784-0.00182283j -0.0442089-0.000614828j -0.0159768-0.0079715j 0.0151339-0.0124936j 0.0289593-0.00665256j -0.0282867-0.0416628j 0.0226371+0.0290361j 0.0185448+0.00570994j 0.00202777-0.0175863j 0.00597378+0.0240906j -0.0315968-0.000315173j -0.0177543-0.00297378j -0.00267961-0.00669361j 0.0265887-0.0174902j 0.00563548-0.0265951j 0.0323921-0.00453843j 0.0144606+0.00392654j 0.00496331-0.0019583j -0.0136682+0.00496438j -0.0559526-0.0162045j 0.0340102+0.00129553j 0.00977334-0.0111635j 0.0123908+0.0112868j -0.0255153+0.00758729j -0.0345705-0.00121434j -0.00227994+0.00522619j 0.0101526+0.00539029j 0.0408327-0.00834052j -0.018882+0.0487681j -0.016749-0.0218802j 0.00951933+0.00619939j -0.0117287-0.0159144j 0.0279924-0.0218394j -0.0245201+0.0150327j -0.0538848-0.00858341j 0.00298867+0.00665079j 0.0279413-0.0112548j 0.0183151-0.0299355j -0.0845876-0.00262543j -0.0406976-0.00146757j 0.0187493+0.021643j 0.0387789+0.00922158j -0.00340592-0.00931864j 0.00516892-0.0101016j -0.027866-0.0112641j -0.00268948-0.0301399j 0.0189741-0.0241321j -0.0115977+0.0112709j 0.00648857-0.000611126j -0.000202981+0.0285277j -0.0140298+0.00224825j -0.0101119-0.01463j -0.0218497-0.0276442j 0.0145404+0.00887718j 0.011628-0.00398628j -0.00859516+0.000580517j -0.0351407+0.00769501j -0.00763433+0.00823916j 0.0123657+0.0231347j -0.0305928+0.0125828j -0.0072131-0.0435893j -0.0300655-0.0160565j 0.00916541-0.000955242j -0.0471688+0.00229834j 0.055814-0.0255411j -0.00759923-0.0317249j 0.0515931-0.0284906j -0.0249101+0.0222984j 0.0117931+0.00187675j -0.0453596+0.0566654j -5.86186e-05-0.0324535j 0.0820334+0.01307j -0.0124117+0.0366084j 0.0109253+0.0116438j 0.0454538+0.0342244j -0.0500572-0.0896749j 0.00859895+0.04451j -0.0959729-0.0128376j 0.00273168-0.0359045j -0.00513209+0.0289247j -0.0041131+0.0322977j -0.0771185+0.00329438j -0.0375498-0.114416j -0.0816999-0.0266902j 0.00101143+0.0685958j -0.0557814-0.0143009j -0.0564209+0.0480121j 0.00333928+0.0297764j 0.0382663-0.101655j -0.177611-0.0624502j -0.203523-0.0180922j 0.0117553+0.114569j 0.178696-0.0617563j -0.0108322-0.06692j -0.0874245+0.0534741j 0.0506478+0.0265035j 
0.000150304+0.0160995j 0.0169454+0.0155948j -0.0522524-0.0188588j 0.0393716-0.0118542j 0.0406813-0.020935j 0.0207866+0.003922j 0.021284+0.0116005j -0.0125508+0.00983075j -0.000765782+0.00634723j -0.0304402+0.023125j -0.00635674-0.0112935j -0.060797+0.00429469j 0.0441142+0.0139133j 0.00663516-0.054621j 0.0160658-0.0170102j -0.00685007+0.0277714j -0.00334154-0.0239191j 0.0102694+0.0100389j -0.0091588+0.0194218j 0.0265544+0.00209725j 0.0299845+0.00455844j 0.00497122-0.00216715j -0.0212279+0.00566871j 0.0330554-0.0563815j -0.0295237+0.0660313j -0.0205733+0.00310875j 0.0147972+0.0438435j -0.00902419+0.010147j -0.00220513-0.0382055j 0.00947972+0.045723j 0.0242465-0.000757634j 0.0366135-0.0594017j 0.0290018-0.0149903j 0.0152946+0.0963957j -0.0254628-0.0169917j -0.0551486-0.0245794j 0.0324485-0.0276733j 0.021336-0.0066531j 0.0498132+0.0395842j 0.0547154+0.00692252j -0.0169896+0.0247621j -0.0834948+0.0230047j 0.0723228+0.0298547j -0.0362877+0.024383j -0.000534926+0.00360139j -0.024015-0.00302828j 0.00489217-0.0188051j -0.00998566+0.00750819j 0.00530804+0.00468993j -0.00761303+0.00771219j -0.00657441-0.0156177j -0.00194334+0.00257701j -0.0135934-0.0219084j -0.00953864-0.0212641j -0.0366576+0.00912461j -0.00544285-0.00329158j 0.0275542-0.018001j 0.0408159-0.00936425j -0.0236128+0.00412233j -0.0156488-0.00426441j -0.0236185-0.032266j 0.00871063+0.00123317j 0.002595+0.0323915j 0.00277846+0.0189779j 0.019034-0.0148581j -0.0137013-0.00562313j -0.0199439-0.0112049j -0.0405528+0.0267125j -0.0307753-0.0166714j 0.00500086+0.0242984j -0.0815844-0.0205902j -0.0746867-0.00637073j -0.0114764-0.0123315j 0.0145958-0.0400313j -0.0131103-0.00226916j -0.00278978+0.00248577j -0.0334869-0.0286649j 0.00960245+0.0212498j -0.000703365+0.0484197j 0.0391836+0.0125119j 0.0157209+0.0164494j -0.0682898-0.0125566j 0.0143563-0.0199772j -0.0637539-0.0267166j 0.00984292+0.00909247j 0.0262501-0.0126242j 0.0334508-0.0003417j 0.0141071-0.0100004j 0.00791408-0.0184315j -0.0275537+0.00743247j -0.0328623-0.0276682j 0.00380811-0.00682208j -0.0405592-0.0210258j 0.00249376+0.00964823j 0.0313354+0.0126876j 0.0174986+0.00445018j -0.0216262+0.0202229j 0.0219273-0.0124715j 0.0637195+0.0280135j -0.0428024+0.00948898j -0.00208451+0.0174963j -0.00110105-0.0108624j -0.00301921+0.019128j 0.0789988-0.0185541j -0.0832688+0.0124853j -0.050887-0.00343235j 0.00673949-0.0103647j -0.0551141+0.000166474j 0.00454373-0.0146936j -0.0119008+0.0316049j -0.0124355-0.0131214j -0.0180918+0.0241252j 0.0189623-0.00402136j -0.0818073-0.00557201j 0.0146207-0.0725025j 0.0522552-0.0520011j -0.00939889-0.0971226j -0.00869839+0.0738489j 0.0707863-0.0879205j 0.100003-0.156846j -0.0577807-0.0596545j 0.0571149-0.063851j -0.0100116-0.0421368j 0.0545069+0.0387384j 0.187047-0.0684593j 0.0310937+0.0246078j 0.10393+0.00836611j 0.0189996+0.0875882j 0.10809+0.0924613j 0.108037-0.0277812j 
0.0640027+0.0228764j -0.0029877+0.004075j -0.0425892-0.00694735j 0.00402995-0.0174455j 0.00302983-0.00209045j -0.0293664+0.000386945j 0.00483584-0.0046198j -0.000331534+0.00884403j 0.000422275+0.00606236j -0.020698+0.00104298j 0.0351785-0.011988j 0.021927-0.00750688j -0.0131758+0.042367j 0.0331725-0.0153556j -0.00708594+0.00671271j -0.020151-0.000181913j 0.0251691+0.0146658j 0.016381+0.00152671j 0.0167299+0.000361198j -0.0256627-0.0389481j 0.0140337-0.0252954j 0.00509953+0.034995j -0.00355153+0.0209637j 0.0083067-0.0317031j -1.88211e-05-0.00254654j 0.00113505+0.011933j -0.0405507+0.0379841j -0.0440109-0.0200165j 0.0459369+0.0250485j -0.0223193+0.0244115j -0.000445849+0.0447095j 0.0239219+0.0343366j -0.0723258+0.0164185j 0.0729425-0.0320924j -0.0339297-0.00677315j -0.00639973-0.0212507j -0.0457808-0.00739121j 0.015687+0.0063545j -0.0182607-0.0251513j 0.00516152-0.0829931j -0.0328205-0.0045239j -0.00983192-0.00121594j -0.0185834-0.00681267j 0.0359818+0.0377304j -0.0105943+0.00434707j 0.00412212-0.0143248j -0.00197867-0.0116926j 0.0375575+0.00862898j -0.0204297-0.00180015j 0.00109201-0.00875764j 0.0237351+0.0145321j -0.0100114-0.00246247j 0.0034346+0.00597755j -0.00221733-0.0110121j 0.00959894+0.0317274j -0.0241652-0.0281995j 0.0133981-0.00345958j 0.00667287+0.00212574j -0.0231027+0.00550645j 0.0483857+0.0196611j 0.00603875-0.000314209j 0.000509518+0.00709859j 0.00902685+0.0365172j 0.02356-0.0103277j -0.028528+0.0074805j -0.0267212-0.0152673j -0.0155449-0.0118017j -0.0171471-0.00179226j 0.0036063+0.00184106j 0.0164103+0.0097535j 0.0123928-0.0298735j 0.00832961+0.00826459j -0.0611332-0.0471075j -0.00884525+0.000783171j 0.0304618+0.00539942j 0.0127021+0.00279431j -0.00354832-0.0107691j 0.0126878+0.00505474j -0.0222687-0.000532372j -0.0124971+0.0291665j -0.0386465+0.029793j -0.00537544-0.000857856j 0.0100438-0.0108031j -0.0655897-0.00259262j 0.0156688+0.00230024j 0.0262544+0.00255313j 0.00199751+0.00577624j 0.0106786-0.00373925j 0.00672236+0.0121596j -0.0240517+0.00412159j -0.0290505+0.0323044j -0.0199752-0.00269649j 0.0234095+0.00848993j -0.00206889+0.0122556j -0.00589864+0.0445275j -0.00457023+0.0233822j -0.0144326-0.00654359j -0.0153085-0.00288884j 0.0556662-0.00889726j -0.0129912+0.0187686j 0.0255271-0.0097121j -0.0349617-0.0265482j 0.0111498-0.0190044j 0.0110335-0.0421899j -0.0119454+0.0329189j -0.0038445+0.00155461j -0.0377731-0.0375043j 0.0679219-0.0436304j 0.0198059-0.0259736j -0.0166324+0.0469348j 0.0333042-0.0429052j 0.110632+0.0444949j 0.0126411-0.0137278j -0.0273319+0.0594022j -0.0386476-0.0132358j -0.0484398+0.000533915j 0.0803382-0.0610767j -0.0187815-0.0841369j -0.0327233+0.076085j 0.0976164-0.105253j -0.0462046+0.0760721j -0.065296+0.11077j -0.049453+0.0441034j 0.0972837+0.0401124j 0.0360695+0.00133775j 0.216247-0.0773779j -0.0839503-0.0897278j 0.0343638+0.0387209j -0.058987+0.0211804j 0.0919878+0.103695j 
-0.0517524+0.0250867j -0.0437835-0.0141405j -0.0188194+0.0193322j 0.0107848-0.0395451j 0.024317-0.0263597j 0.0188541-0.0190406j 0.0107277+0.0101082j -0.0579238+0.000777676j 0.00613387+0.026177j 0.0179795+0.0330868j 0.095649+0.00208817j 0.0352649+0.0343499j 0.0691301+0.000831764j -0.0358462-0.049854j -0.0586876-0.0314882j -0.0122209+0.037642j 0.0215865+0.00310004j 0.0541036+0.011639j 0.0414803+0.0225161j -0.0466829+0.0458816j 0.0625951-0.0125668j 0.0290956+0.0155951j 0.070215+0.0576461j 0.0260714-0.0275733j 0.00593411+0.0645992j 0.0704589-0.034103j 0.00880033-0.00867389j 0.033683+0.0762604j -0.020316+0.0148254j -0.13732+0.0364095j 0.0161301+0.0437066j 0.0192269+0.152477j -0.0568871-0.00202283j -0.0261447-0.00192102j 0.0643065+0.00743413j -0.0502297+0.0123048j -0.0494991-0.041772j 0.0257904-0.0108259j -0.0339934-0.0358099j 0.0635069-0.0575146j 0.0264671-0.0444633j -0.039824+0.027009j -0.00270523+0.0708294j -0.00643812+0.0109833j -0.0506086-0.0182441j -0.0758954-0.0206358j 0.00298153-0.0154841j 0.0537192+0.0300671j 0.00684684+0.0182591j -0.0148687-0.00491837j -0.0362497-0.0158886j 0.0556494+0.0448678j 0.00236942+0.0292849j -0.0318422-0.0316661j -0.0220809-0.00682994j -0.041364-0.0278978j -0.041419-0.00432393j 0.0355829-0.0136796j 0.0184365+0.0159405j 0.0237197-0.00170071j -0.011109+0.021125j -0.0365896+0.00261913j 0.018709-0.0155229j 0.0719137+0.0181342j -0.0686597+0.0101826j -0.0613129+0.0120913j 0.0412984-0.0330172j -0.0121719-0.0251273j 0.0483867-0.00556328j 0.000804079-0.0351705j 0.0223166-0.0449817j -0.0285046+0.000281434j -0.11409-0.0154977j -0.0322367+0.010993j 0.00421102+0.00838375j -0.0170913-0.00195753j 0.0111091-0.0394052j -0.00363681-0.00264955j -0.0451132+0.032773j 0.00555241-0.00871849j -0.118258+0.0243696j -0.0868545+0.0271049j 0.0150902+0.00867215j -0.0763995+0.0224891j 0.0307242+0.00847679j 0.0889552+0.00805905j 0.019268+0.0026443j -0.00318736+0.00153576j 0.0188132-0.0569145j 0.0358766+0.0430522j -0.0449035-0.0182815j -0.00394556-0.0115114j 0.037243+0.0134455j 0.0364321+0.0370103j 0.0195104-0.0345945j 0.026153-0.0343607j -0.0330646+0.0193372j 0.0855786-0.0218521j 0.0728704-0.0284183j -0.0442406+0.000817353j 0.00532602+0.0522211j -0.0519668-0.0373483j 0.0274505+0.0516219j 0.00370387-0.000861295j 0.00420644-0.0457983j -0.0394953+0.056016j -0.0729823+0.0179471j 0.012141-0.0469364j 0.0732137+0.0129208j -0.0421908-0.0101447j 0.0403032-0.0281815j -0.0449542-0.10251j -0.0375189-0.012692j -0.0685964-0.000759603j -0.0744053-0.0593255j -0.120859-0.0207888j -0.0431294-0.000613337j 0.0266489+0.0763417j -0.0530874+0.142277j 0.092591+0.0100934j -0.114118-0.0123363j 0.147904-0.0497218j -0.217686+0.0372973j -0.0903661+0.0731952j -0.0334537+0.0352079j -0.0287402-0.0301751j -0.073592+0.020946j -0.0602989-0.0395786j -0.0463238-0.0486187j 0.0326729-0.00359502j 
0.031773+0.0170702j -0.0518671+0.027153j -0.0136268-0.0482848j 0.0264028+0.0235733j 0.0189343-0.0244702j 0.00476694+0.035228j -0.00557603-0.028505j 0.0112798-0.0156952j -0.00507522+0.0197504j -0.0276854-0.00293262j -0.104616-0.00697496j -0.02319+0.0177417j -0.00843484-0.0306942j -0.0410499+0.0197905j 0.0154512-0.0132848j 0.0866725+0.00216854j -0.0243195-0.0330634j -0.0461594+0.00165282j -0.0471186+0.0736465j -0.00634898+0.0176392j -0.0140552+0.0186598j 0.0289493-0.00576624j -0.119497-0.00394237j -0.126691+0.0667209j -0.0192845-0.0367431j -0.0251149+0.0429069j 0.0158982-0.0459181j 0.0281129+0.0337291j -0.0769411-0.156749j -0.109195+0.136068j 0.0230905+0.143183j 0.0299362+0.0445192j 0.00916247-0.072459j -0.0793883-0.0339887j -0.00908736-0.0303894j -0.0422163+0.0213721j -0.0691557+0.00396203j -0.0379651-0.0620612j 0.0893237+0.0201632j 0.0363916+0.0914679j 0.0130595+0.0532458j -0.024507+0.0512494j -0.074706+0.00289421j 0.0121652+0.0094302j 0.00693973-0.00296284j 0.0646326+0.0235731j -0.043386-0.00992217j -0.0541493+0.0136387j -0.00712926+0.0394576j -0.0162265+0.0123392j -0.0377818-0.0399024j -0.0333637+0.0197469j 0.0520696+0.00490263j 0.0306525+0.0195427j 0.0173397-0.00430699j 0.0546366-0.011071j -0.0258027-0.0149993j -0.0480525-0.0126859j -0.0160559-0.00992091j 0.0538598-0.0027488j 0.0387062+0.00959821j -0.0193406+0.0106385j 0.0203393-0.052536j 0.0481753+0.0507579j 0.0485609-0.0203858j 0.00117582+0.0305049j -0.120516+0.00368236j 0.0229531+0.00941712j 0.0934852+0.00299503j 0.0380107-0.0133669j -0.0267048-0.0104492j -0.0202542+0.00441906j 0.06721+0.0138751j 0.0796976-0.00525915j -0.049689+0.00704478j -0.0122253+0.024649j 0.0497487+0.00984219j 0.0241859-0.00229866j -0.0668079+0.0098634j 0.11696+0.016459j 0.0546908+0.0042196j 0.0550689+0.00273905j 0.00699354+0.010243j -0.0241249-0.0312917j 0.0364437-0.0305198j 0.00460221-0.000834096j 0.121885-0.0121523j -0.0152537-0.0315215j 0.0175572+0.0549746j -0.101443-0.0308196j -0.0351139+0.0203451j 0.0117261+0.014859j -0.0110258+0.0515282j 0.067028-0.00246907j -0.028401+0.0121842j -0.0691153-0.0354025j -0.0492986-0.0338857j 0.00447308+0.0376749j -0.00579186+0.0211461j -0.0525314+0.0128454j -0.0270689-0.0221898j -0.0460236+0.0213832j 0.0677785-0.0460309j -0.0631201-0.0917623j -0.0635825-0.0237628j 0.0315736+0.0546517j -0.0705837-0.0233324j -0.0210598+0.0182532j -0.0231292+0.0125291j -0.0485559-0.0129495j 0.0641307-0.0597468j 0.0302134-0.116967j -0.110034-0.0406266j -0.0772802+0.042422j 0.0137658+0.0479708j -0.028122-0.023021j -0.0577181-0.0237509j 0.0512096-0.0269625j 0.0270959-0.0965943j 0.0428565+0.010061j 0.157709+0.0221635j -0.189254+0.00025468j 0.00374367-0.061604j -0.0888245+0.0840981j 0.0159416+0.00504888j 0.0849691-0.01262j -0.0347333-0.00604785j -0.0173614+0.0111808j 0.0235987-0.00881151j -0.0198306+0.0166283j 
