0.037898-0.000245021j -0.0248415-0.00164791j -0.0133742+0.00312266j 0.00815586-0.0100305j -0.0213363+0.00642991j -0.0233607-0.0139639j -0.0164332+0.00951058j -0.00183958+0.0161584j 0.000151663+0.00510541j -0.00948359+0.0079228j 0.017648-0.0175018j -0.0214806-0.0155411j 0.00373305+0.000168738j 0.00798834+0.011452j -0.0056327+0.0159197j 0.00454298+0.00543981j 0.0177272-0.00334971j -0.0172779-0.0100812j 0.000613719-0.00531597j -0.0201257+0.00228445j 0.00639726-0.00463844j 0.00522694+0.00725024j 0.0185584-0.00263231j -0.00461609-0.000303938j 0.0130694-0.00143476j 0.0115673+0.00594289j -0.000822383+0.00430965j 0.0269074-0.000183548j -0.00695038+0.00577089j 0.00587486+0.00430341j -0.0171807+0.0124454j 0.0163102+0.000755789j -0.00583781-0.0031767j -0.0061874+0.00391782j -0.00475083-0.0104268j 3.74886e-05+0.00400103j 0.00712337+0.00429088j -0.0202194+0.00743924j 0.0154541-0.00506831j 0.0187062+0.00372966j -0.0103206-0.00278612j -0.0044505-0.000832762j -0.00846081-0.00395583j 0.00894455-0.00601396j 0.0139769+0.00104745j -0.0103116+0.00432637j 0.0131964-0.0215845j 0.000960947+0.00146261j -0.00966203-0.00547149j -0.000376884-0.00619361j -0.0135936-0.00620857j 0.00520548-0.0066264j 0.00409588-0.0106102j 0.00841703+0.014283j -0.0107483+0.00824753j 0.00171142+0.012438j -0.010065+0.00797431j 0.000269881+0.00268549j 0.0013151-0.00315632j 0.0194534-0.00753778j -0.00121444-0.0246521j 0.000245682-0.00636637j 0.00869797-0.00496j 0.00699998-0.0236712j -0.00626305+0.0237745j -0.0196314+0.0113519j -0.019346+0.0275917j -0.00380661-0.0267718j -0.000516675+0.0279998j 0.0103958+0.0114292j -0.00403314-0.0276298j -0.0151015-0.00259699j -0.0232248+0.00595999j 0.00603512+0.0163241j -0.0171966+0.0399649j -0.0340315+0.00816222j 0.00622737-0.0665901j -0.00240206-0.0396461j -0.0028564-0.00918615j 0.020202+0.0144378j -0.000264767-0.0252925j 0.013699+0.0372009j 0.00682956+0.00740142j 0.0192462-0.0109717j -0.0187979-0.0200295j 0.00251312-0.00749574j 0.0238231+0.0150897j -0.00255019+0.019116j 0.00302485-0.0106121j 0.0282242+0.00784657j 0.00485465+0.0184044j -0.0121461-0.014516j -0.0163739-0.00512613j 0.0347349+0.031891j 0.0147511+0.00772355j 0.0382673+0.0119844j 0.0225816+0.00114423j 0.0158093+0.00515236j -0.000395989-0.00333649j 0.00879144+0.00712585j 0.028546+0.00719257j -0.109943-0.0300482j 0.0785862+0.017878j 0.1341+0.0172734j 0.0450011+0.00402501j 0.00119937-0.0106901j 0.0527098-0.0114565j -0.00638716+0.00472841j 0.071331+0.0854451j 0.133145-0.0335016j -0.0877847-0.0343635j -0.0212314+0.0423663j -0.0670784-0.100183j 0.450706-0.0461368j 
-0.0244185-0.00110306j -0.0385274-0.00128343j -0.0224752-0.000725553j -0.0311373+0.0059062j 0.0181668+0.0169068j -0.00447965+0.00662109j -0.00209848+0.00340825j 0.0302944-0.00663712j 0.00529442+0.0128613j 0.0119013+0.000839587j -0.0167005-0.00958952j -0.00953913+0.0150074j -0.00697004+0.00537698j 0.00584775+0.000881063j 0.0188913+0.00366831j -0.00117843+0.00187665j -0.00996481-0.0229815j 0.00151223+0.0105073j 0.00798874-0.000339144j 0.00478989+0.00567624j -7.60511e-05+0.00933168j 0.00164165+0.00146851j 0.00276314+0.00293668j 0.00249799-0.00350608j -0.0026425-0.00787295j 0.0155365-0.00346893j -0.0293886-0.00907443j -0.00872687-0.00498532j -0.00432205+0.00131886j -0.00157763-0.00557659j 0.00867198+0.00211896j -4.44636e-06+0.00728687j -0.00170795+0.000290189j -0.00471407+0.00360704j -0.00687678+0.00758312j -0.0199591+0.00520795j -0.00800779-0.00106635j -0.0051049+0.0206453j 0.0102798-0.00574444j 0.00493824+0.00415036j 0.00934621-2.67527e-05j -0.0029417+0.00804183j -0.0020788-0.00253479j 0.00851673+0.00299614j -0.0073411+0.00306818j -0.00446585+0.00463502j 0.00883871+0.00766243j 0.00555443-0.000312292j -0.0102374+0.0144941j 0.0135903+0.00584832j -0.00983168+0.00733447j 0.00384444+0.0050741j 0.00343174-0.00489438j -0.0110971+0.0100853j -0.0122357+0.000995686j -0.0139948+0.00895522j 0.0115156-0.0116495j -0.0174884+0.0172207j 0.0238739-0.0185052j -0.000290617+0.029187j 0.0131778-0.0152102j -0.0108053+0.00173021j 0.00134645+0.00949465j -0.00236186+0.00855673j -0.0132935+0.00617859j 0.00296471-0.0327534j -0.0128864-0.0463448j 0.00879319-0.0168172j -0.0128865-0.0065164j -0.0173982+0.02124j 0.00686793-0.0262756j -0.00131383-0.0165927j 0.012171-0.0404795j -0.0190474+0.0274446j -0.0168076-0.0279076j -0.00253162-0.0508812j 0.0375698-0.0110873j 0.0279408+0.0143004j 0.0141676-0.0103308j -0.0141327+0.00741494j 0.0148898-0.0019483j -0.0233486+0.000323213j 0.000412683+0.0140773j 0.00484571+0.0255493j 0.0100997-0.0126385j 0.0104034+0.0136821j -0.000918477+0.022271j -0.0126475-0.00675945j 0.00511763+0.0080472j 0.00170443+0.0249138j -0.00498314+0.00765552j 0.00169222+0.00770979j 0.0141073+0.0124523j -0.0157635+0.00849559j 0.0189656+0.0173219j 0.0270947+0.0173653j 0.0130325+0.0201973j 0.00999892+0.0135796j 0.020566+0.0104131j -0.0188024-0.00351584j 0.123845+0.0361977j 0.0115956-0.000776889j 0.115705+0.0131253j -0.0959217-0.0241771j 0.0694317-0.000288299j -0.0177952+0.00974928j -0.0357094-0.0021158j -0.0272802+0.0248892j -0.118478+0.0146229j 0.097659+0.0850571j 0.0736441-0.0595824j -0.0527216-0.0207768j -0.448918+0.0435678j -0.0645831-0.100838j 
-0.0109087-0.00112718j -0.060288-0.00248635j -0.020792+0.000229417j -0.0437262-0.000995477j 0.0118908+0.019474j -0.000387735-0.00629784j -0.00141623+0.00053745j 0.0508629-0.000245797j -0.00899517+0.0051621j -0.0057308+0.00668883j -0.0251964+0.00861919j 0.000384138+0.00677379j -0.0197778+0.00378438j 0.0106527+0.00482009j 0.0225303+0.00737024j -0.0156315+0.0251272j -0.00194102-0.00200846j 0.017027+0.0134128j -0.00211316+1.22333e-05j 0.0264415+0.00649687j 0.00741633+0.00854277j -0.00230299+0.00366135j 0.0136506+0.007012j 0.000418788-0.00316409j -0.018372-0.00313893j -0.00121976-0.00588093j -0.0178846-0.00457707j -0.0237576+0.00135707j -0.000237985-0.00899459j -0.0195708-0.00939069j 0.0465993-1.77552e-05j -0.00593298-3.36816e-05j -0.0162059-0.00383121j -0.00107473+0.0100838j 0.0201866+0.00104212j 0.0311396-0.00773764j -0.000906791+0.000963891j 0.00354585+0.0266832j -0.0347897-0.00311111j -0.0048406+0.00702425j 0.0145029+0.00310005j 0.0240063+0.0118749j 0.00222694-0.00240331j -0.0285791-7.95874e-05j -0.00488039+0.0073483j 0.0102306+0.00409392j 0.0137184+0.00609876j -0.00884765+0.0126246j 0.0329762-0.00574979j 0.0154378-0.00231441j 0.00117275+0.0108009j -0.02974+0.0431239j 0.0174467-0.0108876j 0.00102143+0.017066j 0.0190501-0.00174346j 0.00908655+0.00875203j 0.0307288-0.0342768j -0.0113885+0.017272j -0.0224421+0.012759j 0.04157-0.0129217j 0.00394749-0.0331625j 0.0186026-0.0480846j 0.00738934+0.00622002j 0.0191225-0.0370112j 0.000732112+0.0100914j -0.00671454-0.0968812j -0.0214673-0.00333969j 0.00655109+0.000584381j 0.00168137-0.0226263j -0.00306803-0.0149658j -0.0432587-0.0293182j -0.00740467-0.00496831j 0.00249657+0.0157923j -0.00154925+0.0030165j -0.0134234-0.0161298j 0.00746865+0.0529714j -0.0234362-0.0454687j 0.0597503+0.0523539j 0.00316411-0.0194001j -0.0327656-0.015787j 0.00320768-0.00448703j -0.0294578-0.0220237j 0.0058146-0.00443101j -0.00805669-0.030288j 0.00919448+0.0120656j 0.047731+0.0189951j 0.0138439+0.0024482j -0.0212348-3.94578e-05j -0.00575322-0.0139009j -0.00287103-0.0228851j 0.0396927+0.0117978j 0.0513222+0.0129501j 0.114919+0.0234672j -0.0948963-0.0172484j 0.0315214-0.0100895j -0.0478739-0.0188114j -0.0225094-0.0118466j 0.0276618-0.00671155j -0.019207-0.00313483j -0.0488899+0.00816211j -0.0649537-0.00402715j -0.0170486-0.0121653j 0.0571852-0.0205306j 0.127026-0.00197301j 0.131857+0.0304277j 0.0388289+0.0296012j 0.0570043+0.058807j -0.0423146+0.0451688j -0.0715101-0.0666483j 0.123186-0.0179698j -0.0109139-0.0453174j 0.44933-0.0554638j 0.0037985+0.00161451j 0.0115847+0.00826734j 
0.0673437+0.00177763j -0.0283434-0.00827968j -0.0326255-0.0114578j -0.0251234-0.020239j -0.0179972-0.00520489j -0.00471021-0.012429j 0.0175304-0.00502988j 0.0272711+0.0126436j 0.00318132-0.0173807j -0.040956+0.00113287j -0.0240222+0.0169505j -0.00719857+0.00112726j -0.00703991-0.00630238j 0.0081699+0.00572979j -0.00475664-0.00741862j -0.0306586+0.00877065j 0.00624982+0.00662082j -0.00288466+0.0141948j -0.0161282-0.000938285j 0.00635864+0.00830471j 0.0130574-0.00776657j -0.0202173-0.00148481j 0.0226812+0.00248558j 0.00435765+0.00457409j -0.00739035-0.000880399j -0.0255164-0.000316482j -0.00928265+0.00243667j 0.0161225-0.00537832j 0.0102264+0.00555065j -0.0110938-0.0113674j 0.0365749+0.0236707j -0.00306792-0.00984191j -0.00189743-0.00473964j 0.0146383+0.0108133j 0.0285585-0.018532j -0.00468899-0.0170236j 0.0113594+0.00414437j -0.00286266+0.00208887j 0.00121552+0.00132579j 0.0174972+0.00496911j -0.00534096+0.00203757j 0.0028239-0.00017156j -0.00310557+0.0121213j 0.00573812-0.0339403j 0.0105849+0.000361845j -0.00656201+0.000492051j 0.00601871-0.0197213j 0.00474143+0.00898196j -0.00850786-0.0245097j -0.0062317+0.0115924j -0.00898858-0.0215787j 0.0187423+0.00182843j 0.00475-0.0364585j 0.0332988-0.00377719j -0.0110154-0.00927919j -0.0111558+0.0258256j -0.00303716-0.0259573j -0.0187226+0.0179507j 0.0120181+0.00051711j -0.00398275-0.00888001j -0.00103846-0.0741992j -0.0494067-0.0174262j 0.0151249-0.00622257j -0.020804-0.0300084j -0.0100595-0.0247774j -0.0577391+0.0150819j 0.0144665+0.0312775j 0.0221764+0.00694357j -0.00356358-0.0274055j -0.0156901-0.0464648j -0.0212874+0.0677145j 0.00817498+0.0117347j 0.00341589+0.0242707j -0.00738251-0.04043j 0.0144285+0.015553j 0.0130302+0.0293194j -0.0184279+0.0167992j 0.0165851-0.021005j -0.00404401+0.0176425j -0.00718461-0.00354028j -0.0015784+0.00514269j -0.009108+0.000851135j -0.0102893+0.0142679j -0.0265848+0.000511313j -0.00691541+0.00614022j 0.0269194+0.00212461j 0.0585808+0.013522j 0.00883402-0.000579947j -0.0502876-0.00847717j 0.0306943-0.0110245j 0.0579399-0.0090262j -0.00834606-0.0222518j 0.012663+0.000721752j 0.0480835-0.00653993j 0.00907521+0.00537147j 0.156815+0.031772j 0.0628982+0.00716699j 0.000149286+0.00412338j 0.0107527+0.00372443j -0.0760734-0.00180337j -0.00338907+0.0236899j 0.109229-0.0163546j -0.153876-0.0198722j 0.0933292-0.0094198j -0.0119301-0.0356674j 0.0684726-0.0059269j 0.0981282-0.00623142j 0.0523454+0.0607261j 0.250676-0.010768j 0.091152+0.0567141j 0.363919-0.042242j 0.00685091+0.0571562j 0.0575856+0.00429784j -0.00950031-0.0168591j 
0.0112785-0.00947138j -0.0110799+0.0127117j 0.0172693+0.017662j 0.0414318-0.0201133j -0.00872236+0.0105435j -0.0191099-0.0202289j -0.0173047+0.0220993j -0.0314637+0.0259135j -0.0140436+0.00765926j 0.00534353+0.0089677j 0.0190485-0.0130364j -0.013328-0.000529905j 0.0155693-0.0118047j 0.00359027+0.00211075j -0.0165485+0.00934648j 0.00299249+0.0134887j 0.0297744-0.0062062j -0.0308256-0.00418834j 0.0180444-0.0269295j 0.0120596+0.0351303j -0.0116704+0.00100607j -0.0288713+0.0241116j -0.0263414-0.0193312j 0.0170883-0.00528925j 0.0159756-0.0111669j 0.017064+0.00451378j 0.0206875+0.0406895j -0.0100348-0.0208286j 0.0122864+0.023145j -0.0127825-0.0123608j 0.00999919+0.0114061j -0.000923988+0.00614515j -0.0111594-0.015427j 0.00557176+0.00550338j 0.00181978+0.0178428j 0.0184861+0.0630613j -0.0148796+0.000386764j -0.0216898+0.0391123j -0.00224617-0.0641467j -0.00812797-0.010632j 0.00807068+0.00407072j -0.00418875+0.00960059j 0.0012905-0.00838297j 0.000894116-0.0114415j 0.00446332+0.0075692j -0.0168741+0.0212033j -0.0212712-0.0292372j -0.0318058+0.00311798j 0.00362257+0.0362165j 0.00329192-0.00717754j -0.0422738+0.0133276j 0.00564111-0.00840089j 0.0192559-0.0272604j 0.0144578+0.0542894j 0.0246781+0.0122545j 0.0288827+0.0288986j -0.0358837+0.0447397j 0.00775593+0.0182318j -0.0210853-0.02575j 0.00523281-0.0373943j 0.0107224-0.0546182j -0.0177409-0.0122723j 0.0288576-0.0202709j -0.0182145-0.0566484j -0.0287074+0.0744076j -0.0314098-0.000351754j 0.0100171+0.0561848j 0.0251269-0.0606863j -0.0110342+0.0698814j -0.00533991+0.0301483j -0.00909571-0.0942596j -0.0468355+0.000392601j 0.0511967+0.0290125j 0.00993479+0.0442889j -0.00842711+0.0989806j -0.00292051+0.0298043j 0.0585239-0.151353j 0.00718069-0.0754978j -0.00443273-0.0162452j 0.0666758+0.0161984j 0.0778542-0.0551541j 0.040482+0.0677271j -0.00273119+0.000773778j -0.0472936-0.0407583j 0.0107838-0.0365306j -0.0699696-0.0159861j 0.0393537+0.0129147j -0.101481+0.0476671j 0.0479497-0.0208858j -0.0179807+0.00661899j -0.0158747+0.0322348j -0.156372-0.0174641j 5.22262e-05-0.0126319j 0.0157743+0.0533752j 0.0308436+0.00748258j 0.021718+0.0152451j -0.0503652-0.00344252j 0.0425747-0.00667096j 0.104846-0.00380572j -0.00853897+0.00528497j -0.0435294-0.0505404j -0.0868431+0.0060665j 0.0734153-0.0153208j 0.104886+0.018652j 0.0740954-0.0366222j 0.0787906+0.00462531j -0.0694312-0.0425665j 0.160418-0.0199079j -0.0921177-0.0492723j -0.0370916+0.066683j 0.0215786+0.025632j -0.00970052-0.0114205j -0.0207397-0.0267016j 0.165041+0.0135906j 
-0.00951177-0.0102185j 0.0261391-0.00654008j 0.0419875-0.0143987j 0.00954356-0.0208747j 0.00526566-0.0202718j 0.0037627+0.00991357j 0.00440406-0.000818975j -0.0150559+0.0165414j -0.0188244-0.031412j 0.0159009+0.00891978j 0.00163608+0.00302719j 0.0233466+0.01663j -0.00819044-0.00321215j -0.0224728+0.000643742j 0.00427718+0.00619154j -0.0161368-0.00091743j -0.00421771+0.00420399j 0.0203519-0.0253105j 0.015691+0.00408793j 0.0175457+0.0146504j 0.0170333-0.022351j 0.00126983-0.00972255j -0.0102916-0.0204427j -0.00423964+0.0187177j -0.018797+0.0122948j 0.0137862+0.00891015j -0.0317546+0.0221679j -0.00997465+4.70955e-05j 0.0160466-0.00201713j 0.0111531-0.0113886j 0.00373826+0.0363947j 0.00454079-0.00754208j 0.00194101-0.00332518j 0.00154195+0.00111211j 0.000822689-0.000348599j -0.0171377-0.041594j -0.0248439-0.00529272j 0.0149778+0.00445681j 0.0020138-0.00320756j -0.0205003-0.00140236j -0.000773778+0.0125491j 0.017354-0.0251608j 0.0159641+0.00434437j -0.0203007+0.0170885j 0.00339469-0.0218584j -0.0010671+0.000368949j 0.00327262-0.00962791j 0.0181274+0.0249775j 0.033275-0.064065j -0.0141648-0.00806245j 0.0435548-0.0055529j 0.0163256+0.0130563j -0.00229164-0.00210239j 0.00913116-0.00515417j -0.025837-0.0163897j -0.0356463-0.0419512j -0.0390504+0.0418245j 0.0271111-0.0572369j -0.0659111+0.0749503j -0.0790082-0.09753j 0.0226379+0.0360485j 0.0567605-0.0178338j -0.0108584-0.0252659j 0.0272976-0.0290547j 0.0157754-0.0160945j -0.0273313+0.0593647j 0.00679415+0.114299j 0.0393757+0.0467229j 0.00154991+0.014405j -0.000728189-0.0591514j 0.0311902+0.0505071j 0.0139143+0.0319724j -0.0456816+0.109849j 0.037053-0.0743762j 0.049772+0.0499714j -0.0707683+0.131529j 0.082604+0.0258205j -0.098261-0.0118165j -0.0389998+0.0245499j -0.00325995-0.0180523j 0.0354525+0.00770028j -0.00365899-0.0072644j -0.0371275-0.036394j -0.0293973-0.0573352j -0.00494081+0.0262513j -0.0383708-0.0215938j 0.0297506-0.0535488j 0.0280444+0.00907799j -0.0245583-0.0129807j 0.0936893-0.0562159j 0.0165242-0.0254352j -0.0370719-0.0147936j 0.0460759-0.0288234j -0.0712665-0.0220559j -0.0093191-0.035991j -0.0334609-0.0277574j -0.080733-0.0377644j 0.0504202-0.0265807j -0.0695131-0.00067121j 0.0661418+0.00685377j -0.0556792-0.0174476j 0.029508+0.0511465j -0.0927552-0.0151092j 0.0863228-0.0406226j 0.00724017+0.0432766j -0.107725+0.00306634j -0.035471-0.013015j 0.0683081-0.0263193j -0.0412279+0.0532363j 0.109774+0.044739j -0.02346-0.0395332j 0.025549-0.0119553j 0.153862+0.0167886j 0.0244768+0.0381344j 
0.0396706+0.00391407j 0.0450729-0.00226818j -0.0179026-0.00650252j -0.010806-0.00559732j 0.00692332-0.0225438j 0.0213469-0.00877869j 0.0800637-0.00403235j -0.0118908-0.00864177j 0.00691485-0.00206712j -0.039158-0.0163744j -0.0417664+0.00876251j 0.00970405+0.000589467j 0.00468154-0.0015815j -0.0180277-0.00527334j -0.0277523-0.0164649j -0.0191363-0.0232729j 0.0406422-0.0200279j 0.000749434+0.00472651j -0.0136202+0.00438871j 0.00995525+0.00399685j 0.010581-0.0178199j -0.0565224-0.00632954j -0.0156676-0.00668605j 0.0189784+0.00132832j -0.00624815-0.00617592j -0.045606+0.0099267j 0.00438878+0.00600573j 0.00280611-0.00204224j 0.0188866+0.0117334j 0.00368868-0.012946j 0.0137556+0.0424378j 0.0017597-0.024728j 0.0156071-0.0208792j 0.0181303+0.0129412j -0.00204268-0.00557738j -0.00185607+0.00716177j 0.0183319-0.00333596j -0.0518888-0.0208633j 0.0222798+0.00926926j 0.0437018-0.0196299j -0.0352048+0.00507457j -0.0160689+0.0018742j 0.0214841+0.0229063j -0.00542821-0.0407442j 0.0209258-0.0122542j -0.0379234+0.00624506j 0.00634732-0.0545813j -0.0121848-0.0288875j -0.00138929-0.00320065j -0.00227276+0.013797j -0.0417813-0.05318j -0.0101465-0.0552638j -0.0264675-0.0152115j 0.00987399-0.0261553j 0.0065023+0.000613452j 0.0294023+0.0131484j 0.0236501-0.0637718j 0.00631402+0.0583894j -0.00565197+0.020103j 0.0404071+0.0120862j -0.0533711+0.0284436j -0.0143857-0.00571339j 0.000190257-0.00731619j 0.00430447-0.0240671j -0.0158708+0.0129195j -0.0385784+0.0207862j 0.00132869+0.0203184j 0.0415116-0.0185839j -0.0237715+0.00296919j 0.0079896-0.0224403j 0.0365975+0.00821785j 0.056404+0.020311j -0.0159839-0.0248003j -0.0293286-0.00696556j 0.0254992+0.0241558j 0.0259996+0.00480461j -0.00392196-0.0502877j -0.00711839-0.0328176j 0.00771472+0.00803091j 0.0272916-0.00594031j 0.0233107-0.012662j 0.0302591+0.0205992j 0.0236011+0.015857j -0.0073682-0.00743j 0.00553588-0.00675198j 0.0310557+0.0148112j 0.0757783+0.017777j -0.0493549+0.0131949j -0.117481-0.0303936j -0.0441116-0.0146936j 0.0853083+0.0106191j 0.0281678+0.00321827j -0.0230759+0.00293137j 0.107219+0.00106295j -0.12998+0.00141077j -0.105964-0.0153594j -0.0115413-0.0179416j 0.0137361-0.0176156j -0.00888248-0.0128168j 0.0450049-0.00936681j 0.136034-0.0318938j -0.0241115-0.0375936j -0.0793278-0.071631j -0.027061-0.0274315j -0.124839+0.0374558j 0.0545236+0.00267006j 0.114677+0.0186928j -0.373733+0.033012j -0.105049+0.0102513j 0.00523212+0.018546j -0.00744433-0.000628225j 0.00960287-0.00934327j -0.0346108-0.0469413j 0.00547263+0.0203133j 
-0.00919747+0.000741226j 0.0520525-0.000862504j 0.065018-0.0044327j 0.0529513+0.00657356j -0.0200433-0.0044351j 0.001513+0.00433089j 0.00410384-0.00876046j -0.0487441-0.0171446j -0.00488603-0.024676j -0.0371019-0.00176699j -0.00633179+0.0471229j -0.00443344-0.00932194j 0.0301166+0.00229893j 0.034587-0.00242667j -0.0196602+0.0188268j -0.00167768+0.017j 0.0342278+0.0259395j -0.0219195-0.00340337j 0.022365+0.0161547j -0.0193327+0.00797564j 0.0131253-0.00271623j -0.0423186-0.00346199j 0.0301438-0.00630843j -0.0175413+0.00684939j 0.0388427+0.00092161j -0.0516997+0.0126363j 0.0334805+0.00326885j 0.0220419+0.0114981j -0.0689523-0.00201137j -0.0387016+0.0118586j -0.000851568-0.0290333j -0.00988068+0.000505806j -0.00980813-0.00324306j -0.00683047+0.0254813j -0.00129198-0.000829359j -0.000330054-0.0114976j 0.0131032-0.00741689j -0.0283902-0.0347107j 0.0475525-0.00363551j 0.00115234-0.00702462j -0.0412862-0.00688256j -0.00324905+0.0282328j -0.00487084-0.00253743j -0.0106392+0.0250883j 0.0672017-0.0507754j -0.00386227-0.0206442j 0.0214205-0.066729j 0.0583608-0.0260002j -0.0460362-0.0460226j 0.0118333-0.0306174j -0.019454+0.00935855j -0.0565336+0.0583882j 0.0424676+0.0683269j -0.0222837+0.0509175j -0.0352627+0.111077j 0.0419784+0.00992432j 0.00712704-0.0607912j -0.0537792-0.00595446j 0.0434205+0.102803j -0.044208+0.00466094j -0.0169088-0.0136422j 0.0147917+0.00776212j -0.0150757-0.0191156j -0.0118882+0.0412171j -0.00739678+0.0242324j 0.0046364-0.0273257j 0.0084467-0.0322686j -0.0202917+0.033194j 0.0307807-0.010343j 0.0542485+0.0498237j -0.0231673+0.0143391j 0.0338118-0.0206343j 0.00371051-0.0226461j 0.0180934-0.000321665j 0.000841086-0.00790106j 0.052915+0.00736539j -0.0191415-0.0827011j 0.0300518+0.0122867j 0.067099-0.0309674j 0.0190221-0.00431156j -0.118618-0.0277155j 0.0972249+0.0218545j -0.0278229-0.0029993j 0.0743466-0.00817771j -0.160279-0.047142j 0.00432404+0.0339905j 0.0092457+0.00668706j -0.00259293+0.0119751j 0.0264925-0.00240622j 0.0023944+0.0284003j 0.0461763+0.0242934j 0.033513-0.000764708j 0.119166+0.0140791j -0.0813488+0.0123868j 0.00922623+0.0106316j -0.0486733-0.0081182j 0.0453149+0.00885783j 0.0996543-0.00368157j -0.0492215-0.0449448j -0.0109447-0.013247j -0.106867+0.00526684j 0.108006-0.00316905j 0.0791655-0.011326j -0.10011+0.0208166j -0.0282839-0.00251463j -0.34033-0.00826605j 0.285241-0.0789504j 0.0264876+0.00699721j -0.065206-0.00709057j -0.00248587+0.0168692j 0.0456979+0.0020009j 0.00710648+0.00866902j -0.0281164-0.0257404j -0.0530309-0.0106305j 
0.0997826-0.000765499j -0.031599-0.00353218j -0.046525-0.00613238j 0.0020678-0.0226313j -0.0314566-0.00334768j -0.0178565-0.0272133j -0.0425797-0.00271831j 0.0438049+0.0223985j -0.00595425+0.00427026j -0.0271939+0.00326007j 0.0127722-0.0082025j 0.00225156-0.0153267j -0.0179536+0.00287717j 0.0158012+0.0135607j 0.047505-0.00232585j -0.0117184+0.0110662j -0.0329344-0.0180097j -0.0118403+0.000941288j -0.00827887-0.00976329j 0.0197262+0.000241423j -0.0295848-0.0198126j 0.00563289+0.011264j -0.0107869-0.00124814j -0.00315199+0.0125816j -0.000958746-0.00172235j 0.0206472-0.00290926j 0.00624368+0.0122881j -0.00628834-0.00734823j 0.0162324-0.00944097j 0.00459032-0.0123823j 0.069519+0.0084728j 0.0328206+0.013681j -0.00570112+0.0169253j 0.00422845-0.00997017j 0.0196015-0.0161575j 0.000480725-0.0350041j -0.0132979+0.0299262j 0.0409691+0.0361019j 0.0166172-0.0406971j -0.0268238+0.0356831j 0.01405+0.00387503j -0.0109075-0.0367485j -0.0151027-0.0227633j 0.00566683-0.0541863j 0.017907+0.00876966j -0.0277325-0.0258632j 0.0081337-0.0117271j -0.0311843+0.0333407j 0.0177944-0.0295088j -0.0179081+0.032348j -0.00607612-0.0408926j 0.0209488-0.0255764j 0.00288298-0.13181j 0.0206217+0.0135698j -0.0767447+0.0543337j -0.00728798+0.015749j -0.0225013+0.0374499j -0.0891092-0.0594596j 0.00933473+0.00880283j -0.00346506-0.0202381j -0.0352964-0.0548679j -0.0154545+0.0346836j 0.0127558+0.00543645j -0.0454775+0.0317371j -0.0445882-0.0532402j 0.0147454+0.0175175j -0.0227926-0.0352457j -0.0777551-0.00230435j 0.015204-0.00756972j -0.0378533+0.0282063j -0.0387915+0.0440331j -0.00947048+0.000241611j -0.0403871-0.00247466j 0.0220953-0.0177842j -0.0157772-0.00815756j -0.0339983-0.0373315j 0.0572788+0.0674649j 0.0418562-0.00299028j -0.0102262+0.0048585j -0.057173+0.00709749j -0.0567764-0.00892569j -0.0486941-0.0195697j -0.0846399-0.000841152j 0.0188265+0.0414561j -0.0646369-0.0084996j 0.00500943-0.00500479j 0.0469142+0.00379508j 0.0824543+0.00924349j 0.0228413+0.039204j 0.179586+0.0260295j 0.0217457+0.00104448j -0.0355267-0.00259833j -0.129396+0.00339498j -0.0227462-0.00560492j -0.134062-0.0158692j -0.0178619-0.0133514j -0.000280927+0.0190204j 0.0328487+0.0324851j 0.113248-0.015478j 0.0202646+0.0291266j 0.0131329-0.0136212j -0.0721665+0.00959719j -0.266669-0.00618262j 0.0460608+0.0351371j 0.170023+0.0133261j -0.276001+0.0610182j -0.14413+0.0071905j -0.0330414+0.0255971j 0.0339021-0.0139469j -0.105477-0.00989509j 0.0205458-0.00290545j -0.0134847-0.0301987j 0.0522567-0.0150621j -0.0456033-0.0347816j 
