0.00514421-0.00926519j -0.00696225-0.00698283j -0.00578335+0.00249502j 0.00396973+0.00748705j 0.000869689-0.00466796j 0.00091945-0.00578171j 0.0038005-0.0050964j -0.000264234+0.000963575j 0.00260683+0.0020767j 0.000501476-0.00244365j -0.00325947-0.000147323j -0.00281942+0.00257928j 0.00598831+0.00100441j 0.0019115+0.0036266j 0.0030871-0.00236822j 0.000441709-0.00179566j 0.005115+0.00236872j 0.00196452-0.00383027j -0.000570836-0.00311234j 0.00067256+0.000933503j 0.00438311-0.00339047j -0.00408639+0.000347416j 0.00132328+0.00332423j 0.00368783+0.00308556j -0.00476045+0.00106258j -0.00452926-0.00103199j -0.000824954-0.00158777j 0.00522715+0.000348237j -0.00355856-0.00288767j -0.00528368+0.00608683j 0.000568834+0.000766086j 0.00193381-0.00261785j -0.00165553-0.00219489j 0.000356106+0.00297832j -0.001396+0.000436531j 0.00311976-0.00411944j -0.000184681+0.00042101j 0.00034977-0.0004654j -0.000234841-0.00226553j 0.0014587-0.000214212j 8.16019e-05+0.00195019j 0.000352931+0.00397415j -0.000604701+0.00163412j 0.00479771+0.00434602j -0.00173888+0.000131618j 0.000737002-0.00159381j 0.00327496-0.000648001j 0.00478286+0.000494078j -7.0522e-05-6.92374e-05j 0.00504806-0.00074853j -0.00185668+0.00186485j -0.000324478+0.000881298j 0.00147675-0.00391729j -0.000654553+0.00281493j -0.00282833+0.00216334j -0.0020999-0.00212289j -0.00110341+0.00243329j 0.0011406+0.00126277j 0.00110527-0.00302911j -0.00678475-0.00059113j 0.00151199+5.84529e-05j -0.00135573+0.00266782j -0.000971412-0.0066118j 0.00222289+0.000945609j -0.00264506+0.000699735j 0.00276147-8.02005e-05j 0.00202828+0.00441819j 0.000145998+0.0014596j 0.000956741+0.00253776j -0.000505895-0.00234754j 0.000936588-0.00520863j -0.000502193+0.00223152j 0.00174062+0.00318101j 0.000277873-0.00160826j 0.0028681-0.000987498j -0.00125121+0.00184837j 0.00341676-0.00203211j -0.000127593+8.23177e-05j -0.000656779-0.00253868j -0.000381862-0.000415834j -0.00355157+0.000591231j -0.00234137+0.00307202j -0.000586318-0.00171411j 0.00252294-0.00278577j 0.00149836-0.00173749j 0.00167479-0.0013579j -0.00290919+0.000261913j 0.00101047-0.00296545j 0.00155547-0.000641162j 0.00173567+0.00128575j 0.00155056-0.000165197j -0.00213382-0.000164285j 0.00425884+0.00116799j -0.00198178+0.000857963j -0.00152257+0.00109076j -0.000553035-0.00145436j 0.00725261+0.000248826j -0.00442511+0.00102869j -0.000131685-0.000471483j 0.00164252+0.000222142j -0.000181849-0.00156179j -0.000282003-0.000527676j -0.00141581-0.000139304j -0.00399389-0.00120414j 0.000882528+0.00117085j -0.00224872+0.000193797j 0.00292141+5.7801e-05j 0.00202859+0.000813958j 0.000196909+0.00223944j -0.000387372-0.00481701j 0.00220914+0.00180832j -0.00135875-0.00115402j 0.000537759-0.00109034j 0.0019398+0.00118394j 0.000821793-0.000152046j -0.00243964+0.00187827j 0.00207182+7.45738e-05j -0.00134141-0.00148798j 0.00262218+0.00473589j 0.000333103-0.000380705j -0.000815021-0.00263185j 0.00385577+0.0054806j 0.000906985+0.00253379j 0.00202973+0.000930317j -0.00151524+0.004438j -0.00332246+0.00025229j -0.00291283-0.0015743j -0.00295569-0.0025564j -0.000719861+0.00497133j -0.000735149+0.000302619j 0.00127431+0.00398614j -1.40842e-05-0.00273109j 0.00218227+0.000692341j -0.0027949-0.00147991j 0.00487356+0.00100888j 0.00353322-0.00345775j -0.00157858-0.00324206j 0.000419533+0.00123229j 0.00365709-0.00210441j 0.00215875-0.0012566j 0.00057582+0.00287414j -0.000506792-0.000338184j -0.00222224-0.000519902j -0.000963907+0.00136745j 0.00373714+0.00143804j 0.000338779-0.00130669j -0.00181358-0.00178813j 0.00209596-0.00104393j 0.000353971+0.00303291j 0.000624464-0.00581203j -0.00154065-0.00155882j -0.00136476-0.00368272j 0.000264072+0.00343696j -0.00248284+0.000243385j 0.00133883-0.00453548j 0.000395494+0.00434197j -9.24044e-05+0.00178039j -0.000475256-0.00119893j -0.00189181-0.00101828j 0.00291165+0.000724445j -0.00173621-0.000534733j 0.0043484+0.00163011j -0.00110418-0.00250651j 0.0017731+0.00154652j 0.00319127-0.00415535j -0.000494718-3.66737e-05j -0.00286914-0.00595466j 1.07111e-05-0.00239391j -0.00143064-0.000107299j 0.00113868+0.00089188j -0.00141818-0.00019869j 0.00211842+0.00124751j -0.00235059-0.000688874j -0.00106388+0.00231464j -0.00188666+0.000162728j -0.00251648-0.000987129j -0.00126189+0.00123273j 0.00426916+0.000901647j 0.000799277-0.00055476j 0.00193663+0.000218291j 0.00022527+0.00393671j -0.000340788-0.00622288j 0.00232783-0.00429116j -0.00192362-0.00318127j -0.0010479-0.00382074j -0.00459404-2.21465e-05j -0.000457048+0.00082071j 0.00629112-0.00132618j 0.00269617-0.00034056j 0.00225828-0.00638696j 0.000326561-0.0012969j 0.00493073-0.00290233j 0.00277991+0.000520957j -0.00366451+0.00698898j -0.00220169-0.0028212j -0.00604334+0.0082405j 0.00527377+0.00165404j -0.00343737+0.00258482j 0.00261446-0.00172855j 0.00474726+0.00338705j 0.0013638+0.00384254j 0.00453724+0.000433967j -0.0033391-0.00498593j -0.00956237+0.00751697j 0.00258741-6.87627e-05j 0.000165243+0.00112087j 0.00839351-0.000117678j 0.00307165+0.00114546j -0.0204333-0.0290952j -0.0292687+0.0191719j 
-0.0108666-0.00575602j -0.00662473+0.00518053j 0.00475863+0.00826876j 0.00380217-0.00297227j -0.00445078-0.00230005j -0.00493461+0.00103098j -0.00504901-0.00566647j -0.00186129+0.00471475j -0.00121952+0.000717103j 0.000502482-0.000690202j -0.00167618+0.00480951j 0.001611+0.00515168j -0.00152616-0.00533808j 0.00200719-0.000601912j -0.000141755-0.00746973j -0.000332896-0.00245997j -7.97889e-05+0.000925553j -0.000829907-0.00357048j -0.00147273+0.00174663j 0.0014004-0.00200454j -0.00579931-0.000901812j 0.000417982+0.00466958j 0.00215603+0.000438693j 0.00434521-0.000387385j -0.00273238-0.000614453j -0.00235706+0.00420642j 0.00188295-0.00252777j 0.000393146+0.000138435j -0.00381149+0.00430193j 0.00221273-0.00314873j -0.00226764-0.00280464j -0.00137876-5.50572e-05j -0.000667436+0.00119337j 0.00194736+0.00325335j -0.00205356+0.00194111j 0.00213405+0.000892365j 0.00283032+0.00485893j 0.00525091-0.00141079j 0.00229412+0.00171549j 0.00187758-0.00022462j -0.00240592+2.35905e-05j -6.56454e-05-1.07865e-07j 0.00343116+0.000793886j -0.00374055+0.00191642j 0.00547224+0.00111444j -0.00306365+0.000627149j 0.000334055+0.000241513j -0.0016599+0.00159658j 0.00641422-0.00244605j 0.00264134+0.00112192j 0.00204901+0.0019116j -0.0013199+0.00382317j -0.00129187-0.000241002j 0.00376879-4.09106e-05j -0.000882553+0.00351541j -0.00131177+0.00143582j -0.000881896-0.000699133j -0.00255106-0.0010579j -0.0010251-0.00280779j -0.00403189+0.00291175j -0.00186078-0.000157119j 0.00048479-0.00478484j 0.00226428+0.00101879j -0.000935902-0.00118193j -0.00259252-0.00087217j -0.00316025-0.000590757j -0.00271341+0.00321946j 0.00429219+0.00151933j -0.00582422+0.00484357j 0.00134625-0.00433713j 0.0043357+0.0002447j -0.00190467+0.000109877j -0.00202257+0.00270836j 0.00253007+0.00103913j -0.000353862+0.000163746j -0.000761882-0.00123386j 0.00112841+0.00173498j 0.00117812+0.000843391j 0.00245585-0.00101381j -0.00140554+0.000587892j -8.2635e-05-0.00124386j -0.00628496-0.000273068j 0.00217739-0.000172798j -0.000125588+0.000349588j 0.00216112+0.00110482j -0.000173984+0.00109992j -0.0021608-0.00315749j 0.000725334+0.000480618j -0.000287835-0.00172736j -0.00103117+0.00229842j -0.000156463-0.000675854j -0.0046581+0.000573561j -0.00213168+0.000521236j 0.00365064-0.00161616j -0.00273446-0.000124621j 0.00039464-0.00155221j 0.00120287+0.00256079j -0.000917947-0.002813j -0.00086155+0.00125195j 0.00205455+0.00239887j 4.80124e-05+1.94858e-05j 0.00213306+0.000625216j -0.00078074-8.93007e-05j 0.0014863+0.00119548j 0.00348288+0.00261235j -0.0015386-0.000189535j -0.00142345+0.00364659j -0.00103085-0.000963406j -0.00102501+0.000457804j -0.000636848-0.00322371j -0.00012678-0.0024932j 0.00320927+0.00120782j -0.00218277+0.00535447j 0.0029694+0.00315847j -0.000467208+0.00149956j -0.000678224+0.00279981j -0.000829584-0.000147574j -0.00141882-0.00258224j -0.00267022-0.00513782j -0.002967-0.0013463j 0.00175959+0.00186062j -0.00263665-0.00271104j 1.06434e-05+0.000352843j 0.000132348-0.000898089j -0.00100065+0.00355623j 0.000778524-0.000798206j 0.00220995+0.00473421j -0.00188278-5.48012e-05j -0.000955664-0.000758211j -0.000363358+0.0016715j -0.000840325+0.00423355j 0.00128527-0.00065748j 0.00280853+0.000111881j -0.00391382-0.00141126j 0.00271711+0.00170843j -0.000135396-0.00180376j 0.00220294+0.00162744j -0.00088836+0.00139088j -0.000928809+0.000917846j -0.00215835-0.0031309j -0.000527121-0.00259803j 0.00018106-0.000743076j -0.00308109+0.000509091j -0.000305746-0.00081589j 0.00283248+0.000183547j -0.00164194-0.000876222j -0.00021117+0.00450993j 0.000856299+0.00123265j -0.00158671-0.00209503j 0.00047331+0.00247704j -0.00092736-2.98075e-05j 0.005066+0.00287365j -0.000724405+0.00332638j -0.000322534+0.00147581j 0.00180512+0.000813836j -0.00130495-0.00202829j -0.00087008+0.000175131j -0.000864037+0.00177209j 0.000622096-0.00609927j 0.00130704-0.0034678j 0.00106114-0.000460888j 0.00167093+0.00295066j -0.0010421-0.000990541j -0.000269631-0.00159415j 0.003858+0.00162052j 0.00228152-0.000680389j 0.000797572-0.0026351j -0.000251288-0.00207234j 0.00272942+2.91911e-06j -0.000705799+0.00230776j 0.00267626-0.00268065j -0.0006119-0.00266127j 0.00175191-0.00160859j -0.000492841+0.0025991j 0.0018367+0.00318289j -0.000110624+0.0036267j 0.0019254-0.00233939j 0.0037611+0.00186733j 0.00187307-0.00103004j 0.00125942-0.000655546j 0.00229149-0.00204679j 0.000355176-0.00276012j -0.00156312+0.00594439j -5.85359e-05-0.00453982j -0.000849933+0.00478281j -0.000104752-0.000405179j -0.00133833-0.00480686j -0.00153689+0.0039291j 0.00569424+0.00288288j 0.00451238-0.00224551j -0.00116374+0.00187341j 0.00362673+0.00264058j -0.000863657+0.00528832j -0.0040726+0.000735032j 0.000145429-0.00445768j 0.00191967-0.00290399j -0.00195853+0.00458286j -0.00394073+0.00291858j -0.000905405+0.00111686j -0.00692694+0.00339394j -0.00755457+0.0104377j -0.00230397+0.00124365j 0.00570338-0.00507087j 0.00345363-0.00592598j 0.00654374-0.00207923j 0.00251929-0.00216399j 0.00270686+0.00253461j -0.00430658-0.00417396j -0.0278964+0.0184769j 0.0215491+0.0310315j 
0.00301164+0.0050651j 0.0101038+0.000326964j 0.00427144-0.0045256j -0.00525711-0.0015989j 0.00558307-0.00242407j 0.00153556-0.00153251j -0.00074918-0.00185529j 1.19504e-05-0.00491635j -0.00621197+0.000848124j -0.00111255-0.000971941j 0.000903602+0.00143214j -0.00151242-0.000287186j -0.000640711+0.00327255j -0.00387751-0.000695791j -0.00148959+0.00148028j 0.00076755+0.00282963j -0.00196415-0.00164884j 0.00129894+0.00304485j -0.000708631+0.00385443j -0.000260193+0.00461778j 0.00117737-0.00386644j 0.00263215-0.00016195j -0.00304976-0.00218188j -7.25635e-05+0.00590156j 0.000178589+0.00586733j 0.000655166-0.00441597j 0.000156684+0.00532417j -0.00435488-0.000903378j -0.00120317-0.00211769j -0.00314107+0.00124369j 0.00316014-0.00130258j -0.000874829+0.00305241j 0.00500559+0.000371958j -0.000263278-0.00342697j -0.000720865+0.000520725j 0.000186545-0.00463647j -0.0031636+0.00205648j 0.000575744+0.00337706j -0.00168588-0.00179825j -0.00402656+0.00348109j -0.00134499+0.00120485j -0.00100399+0.000225107j -0.00110314+0.00488988j 0.000857338-0.00625814j -0.000772429+0.00419448j 0.00253141+0.00127644j -0.000358868+0.00159651j 0.00300527+0.00308232j 0.000291587+0.000859335j 0.000401302+0.00156752j 0.000509956-0.00140216j 0.00139579+0.00225419j -0.00262911-0.00500404j 0.00238569-0.00149493j 0.00268142+7.62542e-05j 0.00252584+0.000482185j 0.0013558-0.00298536j 0.000480672-0.00119366j -0.00109735+0.00441003j 0.00175302-0.00530705j -0.000140124-0.000420869j 0.00443241-0.00249386j 0.000107127+0.00281436j -0.00298261-0.00190352j -0.00725843-0.00176946j -0.000231671+0.00182815j 0.000515425-0.00322665j 0.000602717-0.000200957j -0.000697053+0.00367485j 0.00315729+0.00247371j -0.00467713-0.000598325j -0.00188769+0.00232508j -0.000733961+0.00299982j 0.00405879-0.000543462j -0.000437428-2.15279e-05j -0.00104474-0.000736192j 0.00193241-0.0013081j 0.00578924-0.00313571j -0.000483995+0.00281243j 0.000492185+0.00515819j -0.000879809-0.00168407j -0.00211972+0.000235186j -0.00281009-0.000380337j -0.000323106-0.000579875j 0.000177397-0.00154721j -0.00397663-0.00361399j 0.000242684+0.000612179j -0.000449319+0.000532684j 0.0052325+0.00549747j -0.000384075+0.0017164j -0.00120238+0.00209178j -0.00367762-0.0056747j 0.00241068-0.00248126j 5.03878e-05+2.74176e-05j 0.00147915-5.95506e-05j 0.00140081+0.000845516j 0.00168147-0.000846163j -6.64691e-05+0.00126066j -0.00151605-0.00347076j -0.00315434+0.000307123j -0.00169909+0.00251624j -0.00212355+0.0033028j 0.000845697+0.00300861j 6.98031e-05-0.000678673j -0.000412193+0.000994133j -0.0014876+0.0017426j -0.000507676-0.00336337j 0.000308715+0.00156048j -0.0015097+7.51641e-06j 0.00318743-0.000566964j 9.00193e-05-0.00112145j 0.00358563-0.00224572j 0.00106974-0.00031107j 0.000525625+0.00454185j -0.00342373+0.00130718j 0.00289831+0.000175869j -0.00244449-0.0016967j -0.00234299-0.00484819j 0.00395018+0.00695193j -0.00389579-0.00423211j -0.00106944-0.00189124j -0.000978802+0.00501675j 0.00238+0.00218987j -0.0022782+0.000920684j -0.000321733+0.00108517j 0.00203258-0.0014j 0.00159524-0.000708276j -0.000468149-0.00200703j 0.00224877-0.00228866j 0.00062091+0.000452937j -0.00279076+0.00190451j -0.00108978-0.00918706j -0.000605133+0.00226119j 0.00188249+0.00354203j 0.00330164+0.00153336j 0.000127284+0.00247231j -0.00154674-0.00363294j 0.000359816-0.000149468j -0.00258895+0.00127183j -0.000301659-0.0033927j 0.00250386+0.00258277j 0.001805-0.00188386j -0.00200565-0.000583186j -0.00335489+0.00163392j 0.000248128+0.00132167j -0.00248289-0.00180135j -0.000386648+0.00628867j -0.000593295+0.00105036j 0.000619561-0.00120542j -0.000995208+0.00445347j 0.000356065-0.00104874j 0.0028057+0.00126696j -0.000218157+0.00342369j -0.00053352-0.00287236j 0.00333348+0.000504982j 0.00386938+0.00368141j 0.00160099+0.000258434j -0.00191113-0.000620532j 0.0037314-0.0016707j -0.00314587-0.00105911j 0.00357947+0.000540111j -0.0019575+9.3918e-05j 0.000828419-0.00125609j 0.00153056+0.000152204j 0.000345527+0.00210605j 0.0011287+0.000652475j -0.00176823-0.000727916j 0.00036052-0.00152242j 0.00139709-0.00101206j -0.00140484-0.0028341j 0.00114824-0.0031777j -7.4633e-05-0.000843665j 0.00303862+0.00154069j 7.80268e-05+0.00424537j 0.00203535+0.00103451j 0.000664512-0.00150299j 0.000556768+0.00414031j 0.00118573+0.00417783j -0.00341984-0.00221227j 0.000562711-0.00694432j -0.000210982-0.00193067j -0.000974255+0.00594489j -0.00460722+0.00617401j 0.00372302-0.00771677j -0.00021638-0.00195918j 0.00624288-0.00191707j 0.00405499-0.000571089j -0.0043404-0.00255009j 0.00375893+0.00214293j -0.00662308+0.00401012j -0.00166361+0.00627232j -0.00131818-0.00268838j -0.00761083+0.000762022j -0.000539628-0.00372708j 0.00654218-0.00686348j -0.00192224-0.00193828j -0.00483957+0.000172757j 8.06589e-05+4.95571e-05j -0.0130786-0.000780099j 0.00309527+0.00414992j 0.00176422-0.00829554j 0.00436343+0.00171247j 0.00232408+0.00554647j -0.0070866-0.000330091j 0.00621483+0.0190533j -0.0273713+0.00403675j -0.0191041-0.0072132j -0.00341864+0.0268246j 0.0025002+0.00766105j 0.00422512+0.00791915j 
0.00443465-0.00373956j -0.00120027-0.0110356j -0.0047621-0.00514416j -0.00329634+0.00531257j -0.00415005-0.00699674j -0.00328856-0.00337068j -0.00188717-0.00139916j -0.000847731-0.00569821j 0.00561926-0.0024707j -0.00287582-0.00130776j 0.00162353-0.000825224j -0.000671442+0.0024385j -0.00177832+0.00661644j -7.96165e-05-0.000528629j -0.00203718+0.00666811j 0.00156698-0.00538398j -0.00398967-0.000489211j 0.000174816+2.57374e-05j 0.000486314-0.00357819j 0.00503024+0.00134768j -0.00123404+0.0020124j -0.00422913-0.000155616j 0.00109797-0.000656499j 0.00228812-0.00741193j 0.00122196+0.00255191j -0.0023372-0.000894913j -0.00221538+0.00352664j 0.00566262+0.00569586j -0.00491212-0.00471068j 0.00292442+0.000949159j -0.00693872-0.00268755j -6.03841e-05+0.00249473j -0.00102398+0.000732749j -0.000817568+0.000183783j 0.00297307+0.0029783j -0.00257063+0.00241288j -0.000825092-0.00389386j -0.000372544+0.000943407j -0.000741076-0.00171109j 7.41223e-05-0.0011369j -0.00594739-0.0042422j -0.00110938+0.00125977j -0.000486412-0.0028489j 0.000753553+0.000563702j 0.00327111+0.00046599j 0.000943836-0.000373877j 0.00259926-0.000295972j 0.0019706-0.00162205j -0.00133222+0.00359389j 0.00292804-0.00360807j -0.00065576-0.00103344j 0.00239581-0.00211337j -0.000512365-6.36879e-05j 0.00286579-0.00165784j -0.000894292+0.000745195j -0.000217192+0.00270918j -0.00093858+0.000414334j 0.00310786+0.00159493j 0.00479031-0.00084334j 0.000502055-0.00105681j 0.00131551+0.00100768j 0.00684028+0.00112815j 0.00339462-0.00096746j -0.000602397+0.00174976j 0.00275838+0.00173465j -0.00155401-0.00246591j -0.000218387-0.000761017j 0.00154222-0.000402185j -0.00208506+0.0054125j -0.000497468+0.00385822j 0.000762949-0.000301544j -0.00269258-0.000683887j -0.00289195+0.00105697j 6.47189e-05+0.00197739j 0.00015475-0.00229294j 0.00188218+0.000910938j 0.00281281+0.00218132j -0.000946107+0.00203031j -0.00284761-0.000949093j -0.00711133+0.000466372j 0.000469541+0.000256295j 0.00128904-0.00208297j 0.00109449-0.000175926j 0.000468769-0.00280015j -0.000425343-0.000553038j 0.000463031+0.000804604j -0.00256473+0.00172109j -0.00264806-0.000789125j -0.00533405-0.00426326j 0.00226936-0.00400367j 0.00126501-0.00093741j 0.00630429+0.00174397j 0.00379843+0.000751783j -0.000364466+0.00197573j -0.00115395-0.00151167j -0.00146698+0.00325094j 0.000866089-0.00200141j -0.000590595-0.000459982j 0.00189383+0.000109111j 0.003017+0.00020796j -0.00180073-0.000984471j -0.00151265-0.000251197j -0.00121984-0.00129105j 0.000863679+2.15557e-05j -0.000751467+0.00128619j 0.000191077-0.000225097j -0.00183773-0.000760756j -0.000565324+0.00117969j -0.00175068+0.001123j -0.00085832+0.00270643j -0.00164153+0.000508238j 0.000204683+0.000453374j 0.00224457-0.00477603j -0.00503071-0.00197873j -0.00111377-0.000364218j -0.000943355-0.0025409j 0.00144317+0.00233591j 0.000947622+0.00116951j 0.000435209+0.002492j 0.000232818+0.000966636j -0.00567502-0.00138682j 0.000539146-0.000546609j -0.000317389+0.000956767j 0.00491628-0.000563197j 0.00101862+0.00205021j -0.00138654+0.00217859j -0.00185921+0.00110338j -0.00315021-0.00228096j -0.000366744-0.00171043j -0.000645631-0.00198856j -0.000704392-0.00455246j 0.00484303-0.00222407j 0.000719991+0.000361351j -0.000175174+0.000542362j -0.00117781+0.00196317j -0.000100439+0.00330339j -0.000214313+0.00145441j 0.00326197-0.000492239j 0.00350692-0.00301239j 0.00197854+0.00112927j 0.00124637-0.000299267j -0.000154424+0.000894087j 0.000428033+0.00174063j 0.000351354-0.00132312j -0.000602321-0.00314146j 0.000741403-0.00125284j -0.00562497-0.000882222j 0.000155457-0.00108085j 0.00471191+0.000874118j -0.00161926-0.00322569j 0.000880994+0.000640878j -0.0015571-0.00191902j 0.00153445+0.000524239j -0.000215678+0.00136354j 0.000381116+0.000418707j 0.00198258+0.000714863j -0.000814236-0.00248265j -0.00320137-0.0040172j -0.00259144+0.00441194j 0.000442315-0.00316295j 0.00289221+0.00403115j -0.00111432-0.00396813j 0.00132603+0.00301211j 0.00153469+0.000164981j 0.00209729-0.000976387j -0.00305856-0.00213719j -0.00025053+0.00196525j -0.000327421+0.00198346j -1.20049e-05+0.00108522j 0.000798659+0.00053218j -5.37828e-05+0.00331679j 0.00239975-0.00261919j 0.00284724-0.000469433j -0.000304109-0.00216606j -0.0051222-0.000517633j -0.00529674+0.00327823j -0.00416251-0.00287188j -0.0032049-0.00429471j 0.00174019-0.00201802j 0.0063516-0.00457198j 0.0021495-0.00578664j -0.00608308+0.00389051j 0.00097758-0.00495259j 0.00167586+0.00549577j 0.00552005-0.000574777j 0.00320231+0.00223561j 8.87032e-06+0.0015439j -0.00123966+0.0013658j -0.00187412+0.00413498j 0.00196149-0.00624638j -0.00596365-0.00256334j -0.00211609+0.00208468j -0.00215172-0.0112991j 0.00309121-0.00517601j -0.0024807+0.0112263j 0.00567358+0.000226607j -0.00172174-0.000824599j 0.00580274+0.00444628j 0.00284261-0.00745883j 0.00384297-0.00755529j 0.0025538-0.00175656j -0.0062177+0.00436357j -0.00990734-0.00543748j -0.00383476+0.00362711j 0.018988-0.00116196j 0.0063622+0.0241573j -0.00765702+0.0256629j 0.0282114+0.00398706j 0.00562804-0.000267063j 0.00925313-0.00399571j 
0.00622426+0.00517379j 0.00211648-0.00224358j -0.00632143+0.00404678j 0.00540124+0.0077049j -0.00763921+0.0089602j 0.00403172+0.00806913j 0.000698796-0.000765597j -0.00238801+0.0061892j 0.0045813-0.0019508j 0.00355322+0.00218752j 0.00418683+0.000387503j -0.000839353+0.000240729j 0.0078727-0.00322051j -0.000523368+0.00329542j 0.00743277+0.00098743j 0.00695486+0.00261162j 0.0049218+0.00108198j -0.00386425-0.0012561j 0.00258271+0.00149739j 0.00199691+0.00410413j 0.00456866+0.00285621j -0.000438455+0.00372699j -0.000734225-0.00106027j -0.00464642+0.00575679j 0.000165891-0.000300665j -0.00271803-0.000929224j -0.00167855-0.00190007j -0.00640662+0.00132652j 0.00203062-0.00128581j 0.00212143+0.00112849j -0.00124641+0.00408261j 0.000250385+0.00187883j 0.00116216+0.00114659j -0.00479633+0.00467285j 0.00698296-0.00104541j 0.00155539-0.00468554j 0.00176356-0.00348914j 0.00111516-0.00182742j 0.000758958+0.00417914j -0.000622274+0.00308181j 0.00252122+0.00516952j 0.0009061+0.00373761j 0.00268069+0.00397076j 0.00302064+0.00310213j -0.00408339+0.0025584j 0.00531494+0.00433772j -0.00152964+0.000116208j 0.00135299-0.000672894j 0.000834692+0.00519395j -0.00310874+0.00321214j -0.000897346+0.00544865j 0.00185003-0.000475245j 0.00391193-0.00377421j 0.00328062+0.00464277j -0.000289059+0.00201459j -0.00116469-0.00171593j -0.00230534+0.00163377j -0.0003505+0.0051184j -0.00327269+0.000103123j -0.000963951+5.18417e-06j 0.00445084+0.00450375j -0.00212799+0.00206629j 0.000788927-0.00143271j 0.00246084+0.00150305j -0.00144288+0.000551856j 0.0067071-0.00309361j 0.000999886-0.00369618j 0.003521+0.00758j 0.00424595-0.00325125j -0.000125272-0.00314935j -0.000813174+0.00480644j 0.000693737+0.000692352j 0.00938736-0.00127999j -0.0015972+0.00147738j 0.000495405+0.00193928j -0.00307389+0.00130465j 0.00259433-9.61224e-05j 0.0041894-0.00218681j -0.00171063-0.00111259j 0.00306106-0.00212209j 0.00030055-0.00122514j 0.00373145+0.00259961j -0.000792886+0.000152412j -0.00611913+0.00250384j -0.00368248-0.00144134j 0.00255776-0.00313348j -0.00148635-0.00185011j 0.0012492-0.000985512j 0.00377234+4.17278e-05j 0.000443657+0.00448999j -0.00772396+0.000430657j -0.00156617-0.00191643j -0.00188482+0.00086424j -0.00368862+0.00264436j -0.00465651+0.00220625j -0.0031364+0.00159842j 0.00146334+0.00342941j -0.000282497+0.00107151j 0.00248545-0.00220124j -0.00318228-0.0025925j -0.00534449-0.00134276j 0.000557582-0.00326474j -0.000453152+0.000536022j -0.00123418-0.000845571j -0.00185699+0.000721515j -0.000831417-0.0018246j 0.00169155-0.0014361j 0.000213818-0.00141848j -0.00335181+0.00241727j -0.000552762-0.00328271j 0.000927381-0.00567039j -0.00629439+0.00190944j -0.00299732+0.00130943j 0.000511005+0.000772624j 5.22468e-05-0.00136053j 6.04097e-05+0.00275102j 0.00135233-0.00222549j 0.00120235-0.000164539j -0.00218338+0.000490458j -0.000166863+9.74856e-06j 0.00271878-0.00200501j 0.00220976+0.00106108j -0.00413376-0.001563j -0.00147742+0.000958859j -0.000571289+0.00330959j -0.00547723+0.00167792j -0.00237548+0.0004655j 0.0056706+0.00240203j 0.000451755+0.00662164j -0.00101059+0.000487613j 0.0035018+0.00409214j -0.0049178-0.00121334j 0.00287607-0.00210312j 0.000895006-0.00179186j 0.00202884-0.00282212j -0.00124069-0.00536009j -0.000830781-3.69865e-05j -0.00182384+0.00120998j -0.000639682+0.00418793j -0.000117717+0.00436471j -0.00240793-0.000132529j 0.000317706+0.000533326j 0.00262842+0.00158343j -0.000250093+0.00159856j -0.000422241-0.000523665j 0.00285167+0.00199372j 0.00487048+0.00145981j 0.00212139+0.00215342j -0.0017126+0.000497439j -0.000446574-0.00690587j 0.000127786+0.00202109j -0.003365-0.000749468j -0.00199749-0.000396996j -0.00119407-0.000148482j -0.00169783-0.00206661j -0.000911959-0.00065609j -0.00100185+0.000184054j 0.00117408+0.00131316j 0.000379034-0.000711845j 0.000836161-0.00250636j -0.00383926-0.0043091j 0.000485747-0.00039066j 0.000772269-0.00377484j 0.000226122-0.00429096j 0.00580133-0.00175961j -0.00154836-0.000489301j 0.00218006+0.00216705j 0.00191112-0.00105662j -0.00316327+0.00134435j -0.00171937+0.00098798j -0.00204311-0.00329756j -0.000485926+0.000565153j -0.00078808+0.00227818j 0.00112758-0.00131278j 0.00142318+0.000279669j -0.00198074-0.000594799j 0.00310112-0.00486973j 0.00171103+6.68249e-05j -0.00214464+0.00541867j -0.000560921+0.00198035j 0.00233546-0.00304476j -0.00245798-0.00229054j -0.00182509-0.00337537j -0.00143093+0.00369812j -0.00129099+0.000770757j 0.000151562+0.00140853j 0.00235903-8.70123e-05j 0.00250686-0.00676381j -0.00299039-0.00916874j 0.000528582-0.00220112j 0.0101025-0.0034561j 0.00293616+0.00648764j 0.00719489-0.00258467j -0.00180268+0.00427983j -0.0062465-0.000813293j -0.00952139-0.0055144j -0.007123-0.000295501j 0.0074898+0.00660679j -0.00580308+0.00625501j 0.00288627+0.0101517j -0.000403086-0.00503176j 0.00319239-0.00351392j -0.0102723+0.0190309j -0.000250606-0.0074692j -0.0168608-0.00939309j -3.90836e-05-0.0128558j 0.000752746+0.0160648j 0.0232915+0.00461097j -0.0116343-0.00636745j -0.00806911+0.00975972j 
