-0.0324946-0.0533347j -0.0508015+0.0310328j 0.0164667+0.0254717j -0.0338828+0.0203375j 0.0104665+0.0150883j -0.00825417+0.0115072j 0.00255948-0.00251324j 0.0108294+0.00186388j 0.00295307+0.00991518j -0.00275556-0.000173823j -0.0158468-0.0173598j -0.0216454+0.00989121j -0.0042581+0.00773997j -0.00464428-0.00126651j 0.00348558+0.0100781j 0.0156829-0.00385888j -0.00541862+0.00962585j 0.00766791-0.000575503j 0.00613918-0.0146159j -0.00323963-0.00711529j -0.00385478+0.00554624j 0.00623344+0.00273647j 0.00413762+0.00440109j -0.00557225-0.00326507j -0.000856853-0.00837145j -0.00663544+0.00218135j -0.0043769-0.00513992j 0.00427119+0.00255485j -0.00261212+0.00291125j -0.000641574-0.00784871j 0.00336486-0.00323374j -0.00592552-0.00141934j -0.000128956+0.0038749j 0.00526562-0.00138659j -0.00688378+0.00489706j -0.0101808-0.0123001j 0.000219447+0.00628163j -0.00109497+0.00560897j -0.00970863-0.00924091j 0.00521126-0.0036628j 0.00228244+0.00187226j 0.00129679-0.00410351j -0.0046513+0.00575759j 0.00143451-0.00117717j 0.0124878+0.00902141j 0.00352437+0.0119417j -0.00940531-0.000295151j -0.00550231+0.00208493j 0.00810026+0.00562049j -0.0108282+0.00831494j 0.00297762+0.00180784j -0.000144368+0.00327739j 0.00285095+0.00526922j 0.00590676-0.00161856j 0.000797316+0.00903164j -0.0063472-0.00250658j -0.00932755+0.00527237j -0.00857024+0.000505061j 0.00219364-0.00422814j 0.00200381-0.00806167j -0.0082398+0.00801668j -0.00255426-0.0065407j 0.00242888-0.000780387j -0.00431493+0.0081152j 0.00558359+0.00550471j 0.00598619-0.000813837j -0.0100013+0.00454868j 0.00457555+0.0112165j -0.00403213-0.00799701j 0.00304596-0.00366639j 0.000604151+0.00956805j 0.00365904+0.00109193j 0.00167548-0.00433144j 0.00082543-0.00171064j 0.00528516+0.00126238j -7.83634e-05+0.000894382j -0.00295465-0.00411861j -0.00179242-0.00965633j 0.00229194+0.00302764j 0.00644149-0.00207823j -0.00249705+0.00307061j -0.000169146+0.0065632j -0.00392012+0.00429152j -0.00160163-0.00882904j -0.00188959-0.00754945j -0.0048405-0.0036574j 0.0071703+0.0136043j 8.07407e-06+0.0024728j 0.0018854+0.00230089j -0.000154556-0.00428963j -0.00157335-0.00397593j 0.00405594+0.000993882j 0.00202917+0.00460145j -0.00611805+0.00140181j -0.00386422-8.34538e-06j 0.0019921-0.00346416j 0.00298696+0.00047615j 0.00311803+0.00122301j 0.0100216+0.00338709j -0.00740487+0.00467904j 0.00902119+0.00128402j -0.00306213+0.003106j 0.000210757+0.00259399j 0.0120994+0.00233396j 0.0133082+0.00128774j -0.00548688+0.0178191j -5.63945e-05+0.00491661j -0.0153091-0.00431209j 0.00165743+0.00698501j -0.00533126-0.00811516j 0.0109761-0.00044985j 0.0173956+0.000129424j 0.00532162+0.00175251j 0.015539+0.00948537j -0.00437237+0.0115963j -0.0152156+0.0208128j 0.00966622-0.0087392j -0.00228006-0.00534751j 0.00625454+0.00820267j -0.00582822+0.0042423j 0.0026474+0.0154042j -0.0216001-0.00305489j 0.0137108+0.0140705j 0.00204+0.0153299j 0.0153831+0.00253634j 0.00694214-0.0159015j 0.00244234-0.0121966j 0.00651622-0.00796326j 0.000472797+0.0179568j 0.00450782-0.0066422j 0.0111568-0.00175156j 0.001861-0.0146813j -0.025345-0.0348828j -0.0307857+0.0324062j -0.0582383-0.0254141j 0.0266952-0.0570452j 
0.0204224-0.00315115j -0.00417927-0.0227028j 0.00187073-0.0185106j 0.0203868+0.00306272j 0.00142824-0.00079285j 0.000477861+0.00331974j 0.0155367+0.00210312j 0.00537114-0.0177408j 0.00721585+0.0097372j -0.00433733-0.00543514j -0.0145942+0.0136226j 0.00686914+0.0124427j 0.00715744+0.00185465j -0.00320411-0.00527874j -0.00405422+0.0073465j -0.00299159-0.00296632j -0.00203375+0.0101435j 0.00755589-0.000921064j 0.00363084+0.00366571j 0.000473505-0.000426688j -0.000923035-0.00100574j 0.0032943-0.00288337j 0.00518007+0.00359302j 0.000296427+0.00171459j 0.00133874-0.0007042j 0.00199774+0.00492658j -0.00461218+0.000469375j -0.00141505-0.00238338j -0.00140504-2.29413e-05j -0.00318933+0.00093411j 0.0046715-0.00362866j 0.000805224+0.00495279j 0.00148881+0.00393646j 0.00303752-0.000400695j -0.00317752+0.00557033j -0.00327936-0.000684879j -9.5325e-05+0.000630239j 0.00231222+0.00528841j -0.00711425+0.00407464j 1.78381e-05-0.0023234j -0.001022-0.00180981j -0.0054755+0.00144759j 0.00381976+0.00197275j 0.00365284-0.00364204j -0.00109438+0.00283834j -0.00418993-0.00339513j -0.000983769-0.000371434j -4.5465e-05-0.00337583j -0.00307777+0.000146724j -0.00273799+0.00538983j -3.51857e-05-0.00256922j 0.000798412-0.00378656j 5.06519e-05+0.00325678j 0.000275544-0.000205215j -0.00361303+0.0034235j -0.00317547-0.00661705j -0.00229533-0.00250633j -0.00459224-0.00454042j 0.00393998+0.00383419j -0.00340838+0.00127794j -0.000600529+0.00340518j -0.00221665+0.00297142j -1.1259e-05-0.00772481j 0.00446111-0.0045661j -0.0054108+0.00124823j 0.00208421-0.000265637j -0.00382233-0.000327581j -0.00100313+0.00123876j 3.03303e-05-0.00103123j -0.0022161+0.00444032j 0.00324408+0.00355086j -0.00153122-0.00232163j -0.00206337-0.005449j -0.00106712-0.00286197j -0.00563929+0.00251029j 0.00757066+0.0051624j -0.00277573-0.00367337j -0.00631713-0.00430243j 0.00513304+0.000249221j -0.0010684-0.000106879j 0.000785729+0.00205247j -0.00472969+0.00162015j -0.000479748-0.00307355j 0.00404147+0.00491284j 0.0013677-0.000912901j 0.000996899+0.00517923j 0.00362465-0.00926788j 0.0020299-0.00288723j -0.00121555-0.00672304j 0.00715327-0.00158088j -0.000786877-0.0037005j -0.00292059+0.00169988j -0.00364404+0.00203824j -0.000748145-0.0100955j -0.00472502+0.0016677j 0.00375678+0.000357635j 0.000521084-5.55528e-05j -0.00265376-0.00237511j 0.00534534-0.00353345j 0.00350459+5.97049e-05j 0.00682015-0.00478604j 0.00144059+0.000862029j 0.00390507-0.0021732j 0.00235851-0.000968895j 0.000577443+0.00823823j 0.00213892-0.00534961j 0.00703659+0.00899453j 0.00238318+0.0012814j -0.00210031-0.00154684j 0.00104922-0.00408814j -0.00553335-0.00270966j -0.013255+0.00216866j 0.000783026+0.00689607j 0.00265685+0.00407858j -0.00981502+0.00263119j 3.73736e-05-0.00621736j 0.00485953+0.00170502j 0.00530397-0.000386993j -0.0117424-0.00835215j -0.00461946-0.00366548j -0.00536822-0.00309845j 0.0100054-0.00437715j 0.000233351-0.0169996j 0.0049713-0.00995736j 0.00552713-0.0175106j -0.0167939-0.00694809j -0.0126998-0.00276342j -0.0261565+0.00873955j 0.0009664-0.0209536j 0.00703523-0.00754669j 0.00242522-0.0080288j -0.00860625-0.00543214j -0.0199832-0.00093264j 0.00713988+0.0155815j -0.00550036-0.0238338j 0.0263383-0.00617792j 
0.0214919+0.0411204j 0.039634-0.022301j -0.0242872-0.00364143j 0.00800202-0.0268585j 0.0183576-0.00417779j 0.00476727+0.0168092j 0.0017738-0.0046935j -0.0125685+0.00701336j -0.00997274-0.00899868j 0.000461856+0.00445508j 0.0128935+0.0114468j 0.00909963-0.00273158j 0.00675934-0.00455119j 0.00280306+0.00430712j -0.0033104-0.00333103j -0.0093521+0.00873733j 0.00699822-0.010421j -0.0125533+0.000982981j -0.00483723+0.0103705j 0.00394928+0.00451493j 0.00223743+0.000552839j -0.0103359+0.00231005j -0.00589855+0.000238075j 0.000415217+5.0995e-05j 0.000351279+0.000186571j 0.0121849-0.000544771j 0.00240819+0.0059962j -0.00521421-0.00400138j -0.00439761+0.000205321j -0.00448467+0.0119059j -5.81682e-05-0.000222361j 0.0103154-0.000362817j 0.00206641-0.00337351j -0.00231318-0.00238497j 0.0040446+0.00170549j 0.0074842+0.00754402j 0.000408642-0.00122835j -0.000734326-0.0111099j 0.00393154+0.00327177j 0.00085547+0.0040846j -0.00131262-0.00682199j -0.00391979-0.000689625j 0.00478879-0.00485397j -0.00363732-0.000181049j -0.0110027-0.000439851j -0.00334724-0.0134144j 0.0101539-0.00258256j -0.00168804+0.00166779j -0.00689867-0.00344322j 0.00828192-0.00787859j -0.00105993+8.96485e-05j -0.00372255+0.00367009j -0.00193727-9.95099e-05j -0.00207528+0.00537871j -0.00386177-0.00500851j 0.00985323+0.00367895j 0.0158938-0.00443072j 0.00953239+0.00639429j -0.000963409+0.0050589j 0.00449413+0.0136334j 0.00402456-0.0119748j 0.00352291+0.00292143j -0.00312964-0.000975151j 0.0150219-0.00666625j -0.0171984-0.00623189j -0.00399185-0.00308045j 0.00918019-0.00496027j -0.0078979-0.01035j 0.00407612+0.00741668j 0.00269814+0.00641133j 0.00379782-0.00607782j -0.00607277+0.00156131j -0.00581672+0.00520472j 0.000573371+0.00595037j -0.0137893-0.00322169j 0.00647304-0.00138559j 0.000875244-0.000747364j -0.000953714+0.00149416j -0.00243348+0.00101937j -0.00298728-0.00418423j -0.00449535-0.00568308j -0.00475572-0.00834938j 0.00464138-0.0098038j 0.00215365+0.0168181j 0.00119589+0.00650944j -0.00177818+0.00115325j -0.00121434-0.0138232j 0.00314766-0.0048643j -0.00443243-0.00575345j -0.00231892+0.00384793j -0.00405477+0.00355926j -0.00328784-0.00256675j -0.00483-0.00579801j 0.000363458-0.0065715j 0.0031531-0.00685588j 0.00565789-0.00200092j 0.00133456+4.40789e-05j -0.00165367-0.00141754j -0.0103061-0.00539181j 0.00676241-0.00380833j -0.00739666+0.00163785j -0.00916897+0.000813016j -0.00118391-0.00774796j -0.0132023-0.00110298j -0.0116267+0.00473662j -0.00176123-0.0140095j -0.00361256+0.00111276j 0.00690352-0.000138538j -0.00506577-0.00942536j -0.00544907+0.00538805j -0.0213827+0.00252484j -0.0098234+0.00170984j -0.00564958-0.00252498j -0.00598848-0.00205756j -0.00204115-0.00515085j 0.00567827-0.0234437j -0.00307212+0.0107884j 5.00854e-05+0.00398925j -0.00625134-0.00287774j -0.0050334+0.0054636j -0.00730377-0.0039345j 0.0147867-0.000566291j -0.0120757-0.0161222j -0.00389362-0.00279657j -0.0116134-0.0147603j -0.0100049+0.00668855j -0.0194441-0.00492905j -0.00811312+0.0238549j -0.00699033+0.0112557j -0.0206223+0.00454648j 0.0030902-0.0224264j -0.0283526-0.00213121j 0.00603074-0.00107819j -0.0109477-0.00724282j 0.0322933+0.0285327j -0.0244072+0.0310148j 
-0.0238929+0.00595342j 0.00466195+0.0267565j -0.0029391+0.0176591j -0.0148933-0.00480493j -0.00732116-0.000886047j -0.00269244-0.0115256j -0.0149141+0.00357504j -0.000804464+0.0246301j -0.0218722-0.00530227j -0.00134497+0.000769928j 0.0229566-0.0165294j -0.00391442-0.0198933j -0.017204-0.00850209j 0.00539785+0.00665713j 0.00606602-0.0106178j 0.00077659-0.00110709j -0.000179813-0.0128786j -0.0117823-0.00092097j -0.00578693-0.00226717j -0.0010122-1.89889e-05j 0.00513777-0.00144835j -0.00538528+0.000534504j 0.000647788-0.00663594j 0.000463092+0.000666964j -0.00331802+0.00742649j 0.000918252-0.00216477j 0.00528542+0.000788026j -0.00333038+0.000563571j 0.00420202+0.000352308j 0.00607282-0.00213713j -0.00625885+0.00564515j -0.0035265-0.000696416j -0.00329205-0.00613923j -0.00577233-0.000198099j 0.00322609-0.00359098j 0.000954836+0.00302832j 0.000509435+0.000153444j -0.0031637-0.00309851j 0.00557575-0.00579989j -0.00473819-0.00152115j 0.00237145-0.000980642j 0.00638161-0.00125122j -0.000965539-0.0040729j -0.00402053+0.00993536j 0.00277384-0.00524652j 0.0026811+0.00144587j 0.000889862+0.00389674j -0.00375809+0.00364672j 0.00328046-9.35745e-05j 0.003637-0.00694271j 0.00337785+0.00452412j -0.00294097+0.00110667j -0.00135276-0.00202328j 0.000795092+9.66006e-06j 0.00637645-0.000546597j -0.00124828+0.00322351j 0.0012311+0.00426502j 0.00199515-0.00158815j -0.00352305-0.00325724j 0.00105323-0.00392561j 0.00316154-0.0071689j 0.000455347-0.0018409j 0.00169115+0.00957754j -0.00585027+0.00497335j 0.00692938-0.00415256j -0.00263572+0.000593107j 0.00287301+0.0001714j 0.00405571-0.00406991j -0.00571072+0.00102766j 0.00179726-0.00678243j 0.000187515-0.00358387j 0.00481643-0.00591424j 0.00713966+8.14747e-05j 0.000941031+4.56133e-05j 0.00392534-0.00761078j -0.00873585-0.00848601j 0.00543853+0.003541j 0.0087649+0.00531093j -0.00727546-0.00234367j -0.000385412+0.0057778j -0.00366984+0.00017042j 0.00795825+0.00215107j -0.000143465+0.0053025j -0.00972745-0.00764561j 0.00172999+0.0066512j 0.000952961-0.00157267j -0.00814459-0.00108962j -0.004154-0.00168286j 0.00430698+0.00518403j -0.00830872+0.00578751j 0.0028204+0.00240501j 0.00708509-0.00459105j 0.00396151+0.000384116j 0.00503714+0.0155595j 0.00377822-0.000984568j -0.00802693+0.00527028j -0.00544279-0.00224395j -0.00128617+0.00143597j -0.00999664+0.0104639j -7.14647e-05-0.00316788j -0.0107071+0.0103581j 0.000373792+0.00198753j -0.00325749+0.00874899j -0.00860316+0.00518523j 0.00220872-0.00935379j -0.00525746+0.0107776j -0.00750784-0.0129089j 0.00268906+0.000762493j 0.000556564+0.00794481j 0.00385813+0.00679138j 0.00648752+0.0102322j 0.00437554+0.00602122j -0.00178733-0.00563283j -0.0101789-0.0156921j 0.00172961-0.00138381j -0.0028603-0.00257118j -0.00278844+0.000760573j -0.0102467+0.00725563j 0.00575348+0.00748429j 0.0131373+0.00847761j 0.0097403-0.00201944j 0.00159005-0.00182335j -0.011901-0.00742578j -0.0174633-0.00356103j -0.0108351+0.0196097j 0.0167662+0.0137211j -0.00483215-0.0104234j 0.0215138+0.000140756j -0.00426121+0.0146175j -0.023009+0.00736745j -0.000290121+0.0114931j 0.0073945+0.00445194j 0.0160671-0.0136453j -0.0208252-0.024896j -0.00542627+0.0206821j -0.0221477-0.0059956j 
0.0423098+0.0438331j 0.0438505-0.0434911j 0.0015502-0.00325276j 0.00659948-0.00621097j -0.0104858+0.0106728j -0.0174909-0.0128678j -0.00744797+0.0121447j -0.0173153-0.00393772j 0.00117076-0.0240142j 0.0247798-0.00853151j 0.0265544+0.0238042j 0.0334032-0.0237475j 0.000251407-0.0157555j 0.0154325+0.018249j 0.0039783-0.0145478j -0.0167461+0.00975072j 0.0109146-0.0141489j -0.00491372+0.00161526j 0.00782634+0.0183153j 0.0176914+0.0166625j 0.0215006-0.0129072j -0.011415+0.0102903j -0.00505761-0.00534863j 0.00997528+0.0109545j 0.000178662-0.00495105j -0.000265235-0.0085136j 0.00178105+0.0126582j -0.00277854-0.0106689j 0.00585436-0.0012236j -0.00487371+0.0180359j -0.00388298+0.000690288j 0.00973176+0.00218186j -0.00432469-0.0135348j -0.00972462-0.00465985j 0.00635291-0.000947565j 0.00692717+0.0203213j 0.000281508-0.00581385j -0.00316781-0.0146696j 0.0246923+0.00838277j 0.00993365+0.00783731j -0.000677008+0.00716191j -0.0109582+0.00943078j -0.00241619-0.00239123j -0.00886311-0.00585508j -0.0158531+0.00116458j 0.00128487-0.010326j 0.0189323-0.00351167j 0.0128639+0.0117459j -0.0130494-0.017906j 0.0191348-0.0227609j -0.00423851-0.00443436j 0.00085559-0.00134443j -0.000593494-0.00656966j -0.0087721+0.00370706j -0.00681697-0.0191899j 0.00789069+0.014326j 0.0198272-0.00622684j 0.0242543+0.00563467j -0.00418443+0.0118258j -0.0100236+0.0180522j 0.00460319-0.0104092j 0.00276291+0.00946838j -0.00322484+0.00535529j 0.0203161-0.0131873j -0.0128096-0.00636635j -0.00659881+0.0088799j 0.0213762-0.00279467j -0.0061747-0.0221463j 0.0150307+0.0135844j 0.000410165+0.00651857j 0.00226622-0.0172708j -0.000284539+0.00615676j -0.00622133+0.0274888j -0.00635836+0.00798494j -0.0226942-0.00384175j 0.00658277-0.000442575j 0.00340684+0.000904052j 0.0047223+0.015969j -0.0105978+0.00615368j 0.0024038-0.00235603j 0.00788204-0.00440201j -0.00629012-0.0105838j 0.0112352-0.0151769j 0.00229231+0.00941443j -0.00555319+0.00760116j -0.00572548-0.00656844j -0.00543521-0.00668318j -0.00570338+0.00457163j -0.00904762+0.00492144j -0.0170486-0.00565606j 0.00206907+0.00617996j -0.00655655-0.00740017j -0.00479038+0.00557957j 0.00065381-0.0120002j 0.00168608-0.00691335j -0.00615236+0.00056005j -0.0139259+0.00270372j 0.00131474+0.0113149j -0.0165392-0.010225j -0.0032157+0.0016107j -0.00275089+0.00615588j -5.86758e-05-0.0210632j -0.00748326-0.0156103j -0.0165207-0.000225054j -0.00420664-0.003615j -0.00391026-0.0271498j -0.006906-0.0137756j 0.00540156-0.0144995j -0.00748313-0.0205932j -0.0105628+0.00555902j -0.0204932-0.00337472j -0.0175658+0.000389199j 0.00368318+0.00792942j -0.0173449-0.00732929j 0.000626068+0.00454643j 0.0298674-0.0171981j -0.00319256+0.0137828j -0.00315767-0.00517068j -0.0225378-0.000571651j 0.00088477+0.00119089j -0.0120853-0.0166758j 0.0122397+0.00713121j 0.00500354-0.0184113j -0.00467793-0.000361415j -0.0308569-0.000429276j -0.00856105+0.0203035j -0.0119704+0.0124877j -0.0143323+0.0241692j -0.0033189-0.0130228j 0.00708982+0.0230657j 0.00626714+0.0241177j 0.0243016+0.000716399j -0.0116579+0.0373565j 0.0387273+0.022985j 0.0502904+0.0283689j -0.0305824+0.0473465j 
-0.0224373+0.0300772j 0.030041+0.0216924j -0.00360738+0.0271141j -0.032-0.00339259j -0.0108738+0.0088598j -0.00682222-0.0175289j -0.029028+0.00259892j 0.0185646+0.038058j -0.0298877+0.0167603j -0.0103322+0.0141721j 0.0182435-0.039363j -0.0326767-0.014916j -0.0234825+0.0050077j 0.0108691+0.00647493j 0.00288233-0.0201366j -0.00182381+0.00170209j -0.00493392-0.0139464j -0.0196653+0.0137721j -0.0227559-0.0126277j -0.000548588+0.00210626j -0.000987268-0.00718131j -0.00388967+0.00485685j -0.00340309-0.0048535j -0.00411588-0.00405269j -0.00401004+0.00848352j -0.00334099-0.00580651j 0.0111017-0.00648262j -0.00121459+0.00272069j 0.000535109-0.0055891j 0.00542942-0.0100957j -0.00709739+0.0017494j -0.0103745-0.00204298j -0.00394539-0.00317725j -0.00170322+0.0038475j 0.000341261-0.00512233j 0.00156291-0.00111242j 2.33325e-05+0.00604104j -0.007029-0.0138149j 0.000299461-0.0110699j -0.00202916+0.00551907j 0.0020916-0.00422857j 0.0142587-0.0153465j -0.00153644+0.00908181j 0.00214453+0.00752844j -0.00197208-0.00691245j 0.00791876-0.000903839j 0.00730097-0.00127442j 0.00203299+0.00795156j 0.0126756-0.00659808j -0.00279294-0.00868393j 0.00761809+0.00511893j -0.00646692+0.00104262j -0.0124177-0.00720263j 0.00561778+0.00258428j -0.000128706-0.00185049j 0.000309263+0.00553134j 0.0175865+0.0113469j 0.0102792-0.000550199j -0.00461645-0.0043473j 0.00116558-0.00468027j -0.00657457-0.00657642j -0.00261088-0.00167655j 0.00789771+0.0125925j 0.00305615+0.0139181j 0.00305165-0.0141427j -0.00338468+0.00463604j 0.00410037+0.000651352j 0.00972018-0.00385568j -0.00623581+0.00398079j 0.0107606-0.0159153j -0.00599426-0.00926421j 0.00843314-0.00151059j 0.0080539+0.0112996j 0.00672664+0.00427785j -0.00708748-0.0119089j -0.0163658+0.00235764j 0.0202659+0.00140458j 0.0215282+0.00529504j -0.0126583-0.00454689j 0.00535209+0.0126154j -0.00924951-0.00295639j 0.00716049+0.00109635j 0.0065554+0.00575841j -0.0139061-0.00710245j 0.00572535+0.0108634j -0.00427535-0.0119138j -0.00104374+0.0103572j -0.0041375+0.0107686j 0.0126153+0.00424215j -0.0179536+0.0172293j 0.00256186+0.00189319j 0.00881171-0.000562265j 0.00552054-0.00532698j 0.0073496+0.0129499j -0.00618122-0.0077749j -0.0140814+0.0107296j -0.0100867-0.0030475j -0.00852617-0.00429438j -0.00982838+0.0144183j -0.000296579+0.00330412j -0.0060323+0.0299745j 0.00260644+0.0039109j -2.08969e-05+0.0120933j -0.00967661+0.00237034j 0.00682001-0.00603559j -0.0043599+0.0163917j -0.0131381-0.0156698j 0.0017218+0.00621817j 0.00498058+0.0122504j -0.00226651+0.00804395j 0.00329506+0.00830746j 0.0232861-0.00119523j -0.0153549-0.00688449j -0.0105349-0.0096625j 0.00776621-0.012121j 0.000989361+0.00407666j -0.00828692+0.00265811j -0.00894141+0.0134502j 0.012665+0.00613159j 0.00698435-0.00255005j 0.0186242-0.00481332j 0.00350847+0.0104592j -0.00872242+0.00365991j -0.00292587+0.0201495j 0.00083079+0.0501888j 0.0516219+0.00959745j -0.00802122+0.00391521j 0.0490101-0.00258068j 0.00321483+0.0542756j -0.0150039+0.00716716j 0.00440647+0.030459j 0.0325652-0.00370767j 0.0102299-0.0268863j -0.0289022-0.00477009j 0.00731451+0.0387192j -0.0368262+0.00679721j 
0.0236431+0.00226996j 0.00157762-0.021578j 0.0352301-0.0153627j 0.0195347+0.0335525j -0.0481661+0.0144998j -0.0232134-0.0520213j -0.00774156+0.0152541j -0.0116709-0.0259991j 0.0211459-0.0220397j 0.0184847-0.0131542j 0.0154906+0.00932362j 0.021381-0.0273248j -0.0162071-0.00633854j 0.0193055+0.0136577j 0.0115755-0.0108261j -0.0118778-0.0055422j -0.00330655+0.00159954j 0.00700237-0.00232985j 0.0104023+0.00850952j 0.0128453+0.0175831j 0.0217388-0.0198847j -0.0053318+0.00471303j 0.00086389-0.0130405j 0.0132818+0.0109585j 0.00439398-0.000337629j -0.0106168-0.00642431j 0.00223625+0.00480286j 0.00330138-0.00847251j 0.0157215-0.00379193j 0.000742339+0.000767389j 0.00127076+0.00630514j -0.00501272+0.00988974j -0.00760319-0.0166835j -0.0112579-0.000453531j 0.00396821-0.00566185j -0.00228891+0.01061j -0.00112033-0.000755095j 0.00299638-0.00194686j 0.0237598+0.000976137j 0.00869051+0.00422834j -0.00332555+0.0115572j -0.00793316+0.0116028j -0.00261643+0.00215623j -0.000745286-0.0040654j -0.0094518+0.00345709j 0.00682468-0.0029474j 0.00707742-0.00402331j 0.019307+0.0107785j -0.00641072-0.0125786j 0.00924101-0.0185386j -0.00245515-0.00426825j 0.00674664-0.0123565j 0.00207251-0.010534j -0.0108995-0.00223467j -0.0015372-0.0152549j -0.00389754+0.0032085j 0.00402925+0.00203419j 0.00997558-0.00497075j 0.00134475+0.00395216j -0.015037-0.00161038j 0.00180991+0.00784742j -0.00688879+0.000747571j -0.00339683+0.0109465j 0.000773934-0.00472547j 0.00932188+0.00540492j -0.0073599+0.0169975j 0.0141768+0.00526343j -1.39662e-05-0.0121189j 0.0101997+0.00111455j 0.00382454-0.00597041j -0.0111111-0.0143362j 0.00264149-0.00548156j 0.00119211+0.016465j -0.000625138-0.00338928j -0.000166107-0.0023484j -0.0131087-0.00233728j -0.00178152+0.001779j 0.0112175+0.0182751j -0.0106928+0.00212814j 0.00595738+0.0134423j 0.0159172+0.00468637j 0.00754604-0.00297411j 0.00506828+0.00561229j -0.0104788-0.00158892j -0.00521375+0.00768426j -0.00300749+0.000874655j -0.00810663-0.00328072j -0.00567049+0.00536397j 0.000165735+0.0126767j -0.0239492-0.00308446j 0.00719403-0.00625926j -0.000735284-0.000316106j 0.00745168+0.0162488j -0.00379238-0.00484688j -0.0042373+0.00520098j -0.0149875+0.00879514j -0.0197872+0.00226706j -0.000574271+0.0143461j -0.00139272+0.0105835j -0.00355847-0.00574146j -0.00266739+0.00929565j 0.0163899-0.0220864j -0.00546716+0.000542187j -0.00327914+0.00669789j 0.00801533-0.00888151j -0.00835278-0.0117164j 0.00623564-0.0183348j 0.0049454-0.0101076j 0.0049841-0.014982j 0.0131873+0.0125614j 0.010223+0.00424622j -0.0167072+0.0104142j 0.009895+0.000869283j -0.0193558-0.0133687j 0.004303+0.0168445j 0.00753674-0.00573743j -0.00251943-0.00395232j 0.00442006-0.00161916j -0.0153704-0.00422638j 0.0227797-0.00490714j -0.0139525-0.0148957j 0.0064955-0.00197138j -0.00999392-0.00108803j 0.00392493+0.00757141j -0.0107216+0.0123442j 0.00690537+0.00637431j 0.00591025+0.00567189j -0.0280938-0.0139421j -0.00131327-0.034909j -0.0116468-0.0230901j -0.0156594+0.0599826j 0.0571672+0.0107404j -0.0377691+0.040363j 0.0347219+0.0176641j 0.0148301-5.05442e-05j -0.00209613+0.0185516j 
