0.0112253+0.0254029j 0.0778344-0.0281184j -0.0409463+0.00503971j -0.0348892+0.0065292j 0.0422117-0.000721588j -0.0313671+0.00164932j 0.0164433+0.00468589j 0.0329519+0.00917702j -0.0178203-0.0160655j -0.0463927-0.000408565j 0.00424192+0.00743631j -0.00465817-0.00636143j -0.0189992-0.0131923j -0.0434757-0.0282188j -0.00721182-0.00624072j 0.0205064+0.0204965j -0.0121551-0.01052j -0.0203318+0.0056503j -0.0195061+0.00751869j -0.0339782+0.00117983j -0.0166759-0.0242762j -0.0165267-0.0066032j -0.00312551+0.0154727j -0.00688733+0.00511255j -0.0084277-0.011594j 0.0451884+0.0430958j 0.00616663+0.00103923j -0.0143815-0.00613938j -0.0290444-0.0314709j 0.0435642+0.0117597j -0.00200255+0.00624365j 0.0216102+0.0186785j -0.0185469+0.00459809j -0.000897734+0.00952917j 0.0215556+0.00232746j 0.00303347+0.010095j -0.00404871-0.0137252j -0.0386901-0.0221241j -0.0158352+0.00571049j -0.0177443+0.0121239j 0.00770955+0.00408623j -0.0114176+0.00219743j 0.00143639-0.00182873j 0.0234907+0.0093187j -0.0146415+0.000611985j 0.00177594+0.00578136j 0.00678164-0.00161864j -0.00554687+0.0130842j 0.0239086+0.0153482j 0.0306398+0.0100483j -0.0556185-0.0327733j -0.0193778-0.0558149j -0.101003-0.0727224j -0.0185536-0.0175578j -0.0205393-0.0572567j -0.0208087+0.0237983j -0.0442471-0.0229407j -0.0200149-0.0186887j 0.0103832-0.00444082j 0.0022622+0.00776859j 0.0291794+0.029943j -0.010501-0.0321834j 0.00746111+0.0034451j 0.00372532+0.00737034j 0.00179086-0.00421798j -0.0169573-0.0027563j -0.00880534-0.0273307j 0.00540285-0.0110519j -0.0346821-0.0291223j 0.00708772-0.00797124j -0.00629866-0.00524839j -0.0314304-0.00312994j -0.00732014-0.0138247j 0.0386238+0.0218172j -0.0309244-0.0230972j 0.029112-0.00281318j 0.0042906+0.00911063j -0.00134585-0.00642807j -0.00567711-0.0200003j -0.00014217-0.0126838j -0.0328572-0.02125j 0.0331802+0.013973j 0.0129579+0.00682734j 0.00520767+0.00116429j -0.00330924-0.00610431j 0.000309623-0.000838783j -0.014261-0.00879945j -0.00332004-0.0030087j 0.00313099-0.0111419j -0.0065476+0.00716508j -0.00735574+0.00867704j 0.00160369-0.00595793j 0.011797+0.015147j 0.0136564+0.00603629j 0.018752-0.0031307j 0.000955462+0.000306877j -0.00925674+0.0127939j 0.0131327+0.0188237j 0.0113916-0.00999707j -0.00176982+0.00756807j 0.0115099+0.00586031j 0.0122859-0.0102478j 0.00974177-0.00853964j -0.0156385+0.00161457j 0.00149796+0.00885091j 0.00773242+0.0124518j -0.00767995-0.00714069j 0.0358984+0.00284289j -0.0304322-0.0214905j -0.0138747-0.00864846j 0.0417581+0.0424903j 0.0488615+0.0330758j -0.191128-0.128932j 0.0203405+0.096312j 
0.0850498-0.0251983j -0.0139543-0.0151041j -0.073837+0.000287109j 0.000879551+0.00857484j -0.0181161+0.00678287j -0.00429183+0.0010157j -0.0150668-0.00327921j -0.0129457+0.0112379j 0.0353493-0.00540337j 0.0394443+0.0175057j -0.0323263-0.00674415j -0.0497481-0.0039669j 0.0435928+0.011419j 0.0191004-0.0118124j 0.0106339+0.00301862j -0.0224913+0.00216499j -0.0257408-0.028358j -0.000224265-0.0370955j -0.0489768-0.0216335j -0.0160555-0.0337254j -0.0270336-0.0214444j -0.0101283-0.00717437j -0.000914124+0.0109838j -0.028082-0.00656127j -0.0262565-0.0158951j 0.0157093+0.00939599j 0.0461399+0.029182j 0.000911172+0.00161986j 0.0102559+0.00675471j -0.0129847-0.0278566j 0.0422011+0.0248296j -0.037719-0.00167269j -0.000844415+0.000698436j 0.0172048+0.00387126j -0.00322098-0.00823117j 0.00238595-0.00554008j 0.0211748+0.0142968j 0.0148227+0.0192572j 0.0315786+0.0235807j -0.0058686+0.0204295j -0.0263123-0.0271583j 0.00395693+0.0213723j 0.00824124+0.0241498j 0.0223213-0.00704608j -0.00510736+0.00584791j 0.00483374-0.0125643j -0.0104048-0.0193822j 0.00588002+0.0132069j -0.0134366-0.0268025j -0.0120229-0.0139377j -0.0447153-0.0659711j 0.0338237+0.0158965j -0.023833-0.0404736j 0.00203833+0.00437135j 0.02351+0.0182876j -0.0117912-0.0510834j 0.0361945+0.00609725j 0.0498319+0.0139806j 0.00325857-0.00440846j -0.0125483-0.0271138j -0.0896601-0.0443375j 0.0553587+0.0283842j 0.00147091+0.00847651j -0.015441+0.00185684j 0.00522217+0.00453637j 0.0159111+0.0128329j -0.0304743-0.0167454j -0.0338472-0.0693861j 0.00309618-0.0302146j -0.0317323-0.0757077j 0.00395763+0.0145631j -0.00383396-0.012011j -0.0101547-0.0133593j -0.00493351-0.00536036j -0.00553703-0.000617353j 0.0283914+0.0191527j 0.000806044-0.00975813j 0.00831622+0.0235517j 0.021612-0.00173607j 0.024091-0.00429875j 0.0212245+0.0102234j 0.0291943+0.0164927j 0.0055523+0.0101404j 0.00585264+0.00745117j -0.0156345+0.00397879j -0.000251758-0.00419678j 0.00677342+0.0122541j 0.00975472+0.00400687j -0.0101009-0.0162765j 0.00627169+0.0117936j -0.0099174+0.00458204j -0.00280193-0.0136527j -0.0174835-0.00655883j -0.00723957+0.00221743j -0.000330019+0.0111077j -0.00403537-0.0345505j -0.0104044+0.00844268j -0.0125112-0.00763184j -0.007233+0.00349577j -0.00188941-0.0111216j 0.0114481-0.0070776j -0.00452011-0.00867395j -0.00701821-0.00262657j 0.0324251+0.0145428j 0.0186461+0.0140925j 0.010554+0.0139878j -0.00469414-0.00277928j 0.0253157-0.00636138j 0.0284365-0.00425003j -0.0230848-0.026012j 0.0597117+0.0299436j -0.0505122-0.0521815j -0.020129-0.108183j -0.197983-0.135154j 
-0.00561119-0.0256254j 0.0706117+0.0703716j -0.0348678+0.00313357j -0.00703916-0.0102021j 0.00656762+0.0767276j 0.00789768-0.00941184j -0.00103646+0.013492j 0.0374012+0.0256205j 0.00716634-0.00700914j 0.0104458-0.0369824j -0.0118503+0.026135j -0.0118778+0.00776626j 0.0109138-0.0504853j -0.0272545-0.0738575j 0.00589512-0.0149423j 0.0116599+0.0239261j -0.0121386+0.00764032j -0.053776+0.00615907j -0.0763418+0.0518439j -0.028448-0.0568051j -0.0441126+0.0124789j -0.0291749-0.0086263j 0.0119453+0.0120907j -0.0332388-0.00878756j -0.0247662+0.00857386j 0.0222585+0.0145127j 0.0140108-0.00921592j -0.0105601-0.00931225j -0.00245597-0.0258655j 0.0184254+0.0556736j 0.00330738-0.00302799j -0.00123308+0.0496173j -0.0248287+0.0193054j 0.000809201-0.00792922j -0.00132285+0.0292538j 0.000854885-0.00996805j 0.00461646-0.0337725j 0.0181025-0.0650255j 0.0107942+0.00423007j 0.00753368+0.00260383j -0.0199194+0.0208833j 0.0178737-0.0108309j 0.0164518+0.00715475j -0.00241964-0.0306541j -0.000941448+0.030085j -0.00801272+0.0106531j -0.00947054+0.0187169j 0.0113774-0.0157436j -0.0090184+0.0590727j -0.0281958-0.0148305j -0.0821952-0.0306709j -0.000188871-0.0535753j -0.112725-0.13773j -0.0141332-0.0251426j 0.00291758-0.0732399j -0.0463954-0.0152003j 0.00453866-0.0540273j 0.0188987-0.0514088j -0.0106884-0.000260704j -0.0293849+0.0038028j -0.045518+0.0798166j 0.0267606-0.0459831j 0.0113609+0.00637356j -0.00113782-0.00157542j -0.00102183-0.0121178j 0.00952679-0.0611642j -0.0364046-0.0182635j -0.0891457+0.0438242j -0.0412812-0.0353914j -0.0991098+0.0341978j 0.00767324-0.0183229j -0.0148513-0.0217735j -0.0330548-0.012861j 0.0152935+0.0583704j -0.0244474-0.0408728j 0.0312446+0.0214039j -0.0118185+0.00881061j 0.0138183-0.0145438j -0.00371557-0.00925475j 0.00186113-0.000915847j 0.00927399-0.0443636j 0.0347278+0.069523j 0.00792261+0.0212439j 0.00453177+0.00833674j -0.0037714-0.00944526j -0.00958146+0.0082405j 0.000123642-0.0353748j -0.00165845-0.00793883j -0.00298166+0.0114773j 0.0107061-0.00963753j 0.00892942-0.0180481j -0.0153527+0.00191751j -0.0109388+0.0063576j 0.00241456+0.0195355j -0.00370243-0.00215624j -0.0297272-0.0120762j 0.0074441-0.0213254j 0.00522344-0.00813265j -0.00900481+0.0145677j 0.00484047+0.002314j 0.00426157+0.0107622j -0.025032+0.0196622j -0.00068012+0.0269789j -0.00976011-0.0403437j 0.0278536-0.014381j 0.0183882+0.0141163j -0.0399757-0.040586j 0.0126226+0.0252457j 0.0153932-0.0341373j -0.0642985-0.00382904j 0.0297557-0.0350316j -0.0328045+0.0686285j -0.130095-0.118386j -0.0314681+0.0986659j 
0.0774012+0.0801686j 0.00507617-0.000139424j -0.00400708-0.0332062j -0.00706876-0.0488023j -0.0580462+0.012811j 0.00217597-0.0310998j -0.00671061+0.0206217j -0.0303135+0.0468001j 0.0244269-0.0303047j 0.0558616+0.00485119j -0.0297196-0.02402j 0.00128681-0.0540171j 0.0409406+0.00780809j 0.0365885-0.00260521j 0.0451049-0.0148377j -0.0351289+0.0122609j -0.0280771-0.0294334j 0.00473906-0.0492833j -0.0616855-0.073215j 0.0305541-0.0331761j 0.073134-0.0372995j 0.0186582-0.0175822j -0.0168561-0.00317001j -0.0236272-0.0180096j 0.0459844-0.0442732j -0.0192065+0.0509401j 0.0338112+0.0275993j 0.0450185-0.0341809j 0.0105963-0.0161278j -0.0569933+0.00128592j 0.00513078+0.0672662j -0.0373201-0.0480458j 0.00276448+0.0148151j -0.0135033+0.0279069j -0.00984872-0.00166061j -0.0172266+0.0266633j 0.0194738+0.0301568j 0.0221018+0.00715341j 0.020009+0.0243159j 0.0042102-0.00636902j -0.0147705-0.0187166j 0.0108531+0.0281686j -0.00216841+0.00505631j -0.00665541+0.0783503j -0.00380045-0.0400556j -0.0150937-0.0242423j -0.0101513-0.01375j -0.00477847+0.0159042j -0.0368705+0.00290728j 0.00255167+0.04001j 0.0128341-0.116592j 0.0564628-0.000604284j 0.0772222-0.1091j 0.0222408-0.0297975j 0.0714922+0.0060048j -0.0262761-0.00257658j 0.0732636+0.00468713j 0.0593381+0.053004j 0.00650685+0.007078j -0.00447727+0.000912883j -0.0675564-0.0810042j 0.0532803+0.0287129j -0.00606143+0.00326698j -0.00622789-0.0357059j 0.0194008-0.0207662j 0.00653308+0.0188447j 0.0494194-0.0415233j -0.0152061-0.0269096j 0.0236508-0.0321915j -0.0204082-0.0336471j 0.00404371-0.00683225j 0.0105047-0.0141909j 0.00995241-0.0250963j -0.0363246+0.00780726j 0.0319548+0.0101929j -0.0045757+0.0319151j -0.00924921-0.0166945j 0.0152306+0.0086914j 0.0168396+0.00506893j 0.0139412+0.00953162j 0.0389592-0.0201657j -0.0194189+0.0353369j -0.000586353+0.00559985j 0.00264212+0.00117234j 0.0277903-0.0179995j -0.0108597-0.00986575j 0.0206508+0.00494089j -0.00367443+0.0182981j 0.0141229-0.0270372j 0.000858909+0.000592848j 0.015088-0.00124711j -0.00478258-0.0293736j -0.0162752+0.00240071j -0.020157-0.00454487j 0.023083-0.00975368j -0.041505-0.0245836j -0.00423057+0.00529053j -0.0248773+0.0153092j 0.000539386-0.0154414j -0.0189573+0.0111674j -0.00549366+0.0101422j -0.0152967-0.0127031j -0.00634416-0.0100249j 0.0214828+0.0532533j 0.00981871+0.034944j -0.000183389-0.00316698j 0.00824967-0.022377j -0.0354669+0.0481476j 0.0629772+0.0117551j 0.0303575-0.0272622j -0.0340005+0.0794783j -0.0421917+0.0129565j 0.037458-0.0983214j -0.124064-0.0986309j 
0.0241533+0.00833786j -0.031252+0.00655272j 0.0565733-0.0688699j -0.0444871+0.0125587j 0.0644614-0.0517049j -0.0184591+0.0241343j -0.0040295-0.0175115j 0.00412883-0.0371218j -0.00372861+0.0575239j 0.0163096+0.0147889j 0.0416511+0.000945236j -0.04327-0.00239873j -0.0528503+0.00727665j 0.0248089-0.00753613j -0.0342943-0.0154169j 0.00517734+0.000831706j -0.02544+0.00151291j 0.0809432+0.0111555j 0.0475841-0.0159783j 0.0159684-0.0086944j -0.0113641+0.0061204j 0.0112464-0.00463029j -0.0139859+0.0191876j -0.0145956-0.0253317j -0.0123467+0.00911137j 0.0215407-0.0310516j -0.0164898-0.00624569j -0.0541693+0.0370006j -0.0354057+0.028966j 0.00133342+0.00113403j 0.0192504-0.0158228j -0.00821509-0.00244912j -0.00437245-0.00872906j 0.0175309+0.0134233j -0.0157493+0.00386088j 0.0117565+0.0123893j 0.00290357-0.00679014j 0.0274854+0.00235091j 0.0187803+0.0398997j -0.0196518-0.00804223j -0.0185914-0.0180634j 0.0172984-0.00499684j 0.00423236-0.0117766j 0.051628-0.0238965j -0.0109404+0.0232937j 0.0200847+0.0207151j 0.0432902-0.00913557j -0.00574257+0.0112342j 0.0530923-0.0138071j 0.010117-0.0261027j 0.0374236+0.0273288j -0.0538335+0.0132999j -0.0109732+0.0207981j -0.0117579+0.021982j -0.0382506+0.0458333j 0.0245814-0.0557851j -0.0269995+0.0212512j 0.0420161+0.0503007j -0.0308573-0.00202609j 0.00671955-0.0164262j -0.0180238-0.0221565j -0.00775155+0.0243587j -0.00103247-0.0117367j 0.0174773-0.00435313j 0.00377276+0.0131062j 0.012792+0.0139723j 0.00402995-0.0349583j 0.00561509+0.0325745j 0.00296087+0.0351021j 0.0133279+0.054758j 0.00741402-0.00381341j -0.0020572+0.0129398j -0.00282575+0.0109794j -0.00693144-0.00748072j -0.00787148+0.0130944j -0.0130591+0.0112924j 0.00878174-0.00306713j -0.0155263+0.0152358j 0.0088687+0.00753833j 0.00684336+0.0114553j -0.015257+0.029194j -0.0142225+0.0183226j -0.00499351+0.00285512j -0.00747465+0.00298893j -0.0232709+0.00817223j 0.0220125+0.0210889j -0.0102418-0.00218087j 0.0220987-0.0108619j -0.0178105+0.0198346j -0.0191044-0.00361894j -0.00447859-0.019741j -0.00643292+0.00588569j -0.00824717-0.0274271j 0.0056703-0.00926218j -0.000334818+0.00163726j 0.0136771-0.0120081j -0.0324821-0.0393419j -0.000353974-0.0102011j 0.00455038-0.00306336j 0.0118711+0.00962175j 0.0171607+0.0127417j 0.0222988+0.00534567j 0.00188894+0.00543861j 0.0158977-0.011645j -0.0149715-0.00434042j 0.00783066-0.00487754j 0.0114738-0.00718665j 0.0626072+0.0158047j -0.0460316+0.0145857j -0.021928+0.0190354j 0.0045069-0.0553336j 0.00305084-0.000632057j 0.0614216+0.0429905j -0.0111318-0.0747116j 
0.00909727+0.0320119j -0.0262224-0.00765391j -0.0116455+0.0158073j -0.0622615+0.0205137j -0.00369309+0.00541466j -0.00898364+0.00944577j 0.0380196-0.0121742j 0.012386+0.0224865j -0.0499438-0.0426267j 0.0588201-0.00375643j -0.0290513+0.0153128j -0.00868216-0.0350557j 0.0170812-0.0279901j 0.0195408-0.0194577j -0.061359+0.016193j 0.00778987+0.00185015j 0.0234065-0.0210968j -0.0579331+0.0390267j -0.0155046-0.029348j 0.00933124-0.00537411j -0.00377018-0.0195224j 0.0189158+0.00495124j 0.0254211+0.025874j 0.00252141-0.00832284j -0.0288872-0.0265886j 0.0378965+0.020235j -0.0463035-0.0205622j 0.0445871-0.014983j 0.000133526+0.0131973j -0.00624475+0.0119977j 0.00167903-0.000719028j -0.00823737-0.0220359j -0.00751372+0.0176755j 0.016408-0.00666472j -0.0582869+0.00765325j 0.0437157+0.00474828j 0.0348837+0.0156735j -0.0104204+0.0150405j 0.010892-0.000653173j 0.00437736-0.00927264j -0.000554146-0.00487337j -0.00729524+0.0116223j 0.00978682-0.0367811j -0.00358399+0.0127591j 0.00254178-0.0328339j 0.0207607+0.00878635j -0.00467093+0.0176359j 0.0219175+0.00528496j -0.0141644-0.0128027j -0.00106787+0.00532205j -0.019232-0.013689j -0.00348847-0.0382097j 0.0542182-0.0109656j -0.0392729-0.0219539j 0.0622477+0.00643115j 0.0695147+0.0537677j 0.0248267+0.0225544j -0.0327826+0.00153209j 0.00817146+0.0061863j 0.024129+0.02536j -0.00305122-0.00349781j -0.0289316-0.0189122j 0.0073251-0.000339671j 0.0276706+0.0163502j 0.00303291+0.00293681j 0.045331+0.0256831j -0.0555321-0.00820281j -0.0171104+0.0223613j -0.0080993-0.0031348j -0.0004821+0.0331434j 0.0202707-0.000269896j 0.0173484+0.00596896j 0.0146506+0.0144279j -0.026373-0.00445861j -0.0153954-0.0100203j -0.0124096-0.000999305j -0.00758121+0.000796083j 0.01862+0.00974946j -0.00469244-0.00254227j -0.0101965-0.00167174j -0.0507528-0.0061248j -0.0511879-0.00125628j -0.0176877-0.00433739j -0.00912226-0.00289272j -0.00928116-0.0129748j -0.0322176-0.000835729j 0.00685792+0.00194964j 0.0107054+0.00307667j -0.0118308+0.0029092j 0.000592376-0.0119417j 0.01328-0.00294367j 0.00150945+0.00836172j 0.00765373-0.00084911j 0.0187419-0.00336181j -0.0169815-0.00566926j 0.00698023+0.00847386j 0.0348649-0.0117485j -0.00506588-0.0007959j -0.0235016-0.0126214j -0.000802287-0.00641195j -0.00998164+0.0143459j -0.0317916-0.0163423j -0.0177559-0.0197339j -0.00383618+0.0217277j 0.014557+0.0354272j -0.0138752+5.50526e-05j -0.0211915-0.00987262j -0.00369111+0.0370922j 0.0622587+0.0250924j -0.0442058-0.0261992j 0.0220227+0.017422j -0.0102402+0.0366864j 0.0480989+0.0366254j 0.0459358+0.0193946j 
-0.00675503-0.0232066j 0.0374197+0.0200624j 0.0479696+0.0740969j -0.0543843-0.012492j 0.0653237-0.00362288j -0.0689188-0.0117519j 0.0195821-0.0293106j 0.000494282+0.0437914j -0.0172254-0.0341608j 0.072543-0.0757694j -0.0238675+0.0407746j -0.00138295+0.00548595j -0.0308204-0.0465744j -0.0393569-0.00659283j -0.0153848-0.0137201j -0.00619898-0.0032185j -0.0311006+0.00273585j -0.0149098+0.0362693j -0.0329768+0.0551458j -0.0766847-0.0275666j -0.0359995+0.0231156j -0.0164259+0.0382393j -0.00406151+0.0159589j -0.0383438-0.0129433j -0.03483-0.00817946j 0.0117739+0.0116462j -0.0165362-0.0127899j 0.0147252-0.0460387j -0.0182312-0.0268875j -0.0109038+0.0179697j 0.0130276+0.0206568j -0.0206286+0.0102866j -0.0147411+0.0138623j -0.0052712+0.0222113j -0.0118959-0.00565195j -0.00931193+0.0242165j -0.00969352-0.00520049j 0.0240325-0.00248423j 0.0319778-0.0272749j 0.0164185-0.00126455j 0.0088206+0.027941j 0.00514337-0.00773404j 0.0217779-0.0293611j -0.0209078+0.0172079j 0.0251658-0.0114845j 0.0141125+0.00958149j 0.00851927+0.0248583j 0.000241429-0.0192552j 0.0238629+0.0240911j -0.0131293+0.0368036j 0.0241755+0.000461069j -0.0357371-0.0445498j 0.00417013-0.0345292j -0.015123-0.019877j 0.0428533+0.0115632j -0.0301571+0.00882434j 0.016353-0.0364789j 0.0558554-0.0155421j -0.0378615-0.0135519j -0.0202356+0.00206333j -0.0402046+0.0373733j 0.0269537-0.0185112j 0.00633468-0.00235676j 0.0466944+0.0108051j 0.0356843-0.00200476j 0.0230006+0.0249644j -0.000231118-0.0379579j -0.0607426+0.0169489j -0.0124717-0.0387461j -0.0579314+0.00441422j 0.0319976-0.00714752j 0.00387555+0.0108071j -0.0125629-0.0143714j -0.0193744+0.00568622j -0.00719128-0.000797874j 0.0162723-0.00287482j -0.00870141+0.00305052j 0.0178561-0.0200878j 0.0113504+0.00188449j 0.00909575+0.00441687j -0.0197852-0.0239373j 0.00696503+0.00773677j 0.00492011-0.00682106j 0.00174329-0.00801191j -0.0100897-0.0256453j -0.0010658+0.00225399j -0.00901206-0.0175575j 0.0149609+0.00304208j -0.0104243+0.000328684j -0.0110774-0.0209099j 0.00286995-0.000100429j 0.00250678+0.00643761j -0.0175709+0.00420742j -0.00611952-0.00310406j -0.0120876-0.0122488j -0.00930442+0.0038258j -0.0180137-0.0131666j -0.0110987+0.0250311j -0.0115987+0.000979084j 0.0151508+0.0219903j -0.00834148-0.000937513j -0.00870191+0.0112003j -0.011863+0.00712954j 0.00452389-0.00429327j 0.0287527+0.0142006j -0.0124211-0.0098272j -0.0536505-0.0198976j 0.0152024+0.045196j -0.0207168-0.0701277j -0.0733324-0.0196843j -0.000539269-0.00244246j -0.0135514+0.03018j -0.0158012-0.0112764j -0.028737+0.0428826j 
0.0753375+0.00640276j -0.0540151-0.0134685j 0.0150267+0.092549j -0.0567792-0.0336601j -0.0693799-0.0222107j -0.119516-0.0175764j 0.0868869-0.0282274j 0.0138299-0.0192767j -0.105144+0.0806358j 0.0378733-0.0191691j -0.00235755+0.00737007j 0.025698-0.0593078j 0.0140009+0.00515272j 0.0362826+0.0368528j 0.0453911-0.0816605j -0.0102294+0.0584835j -0.0733293+0.0735468j 0.057194+0.045377j -0.0265056-0.0169614j -0.035282+0.0494665j -0.0489827+0.0795061j -0.00788528+0.00383268j 0.0069498+0.08211j 0.0336865+0.0205984j -0.112022-0.0139198j 0.122526-0.0179555j -0.0276897-0.0455352j -0.0196983-0.055023j -0.0361713-0.0302822j -0.0398699+0.0189367j -0.011622+0.00285429j 0.023427-0.0334603j -0.0233358+0.0171691j -0.0406643+0.0105852j -0.0453352+0.0129464j 0.00475608+0.0315032j 0.0314082+0.0317329j 0.0585188+0.0367016j -0.0211868+0.0151019j -0.0472898-0.0112301j -0.0256116-0.00680277j -0.0189574+0.0615385j 0.000152006+0.0026909j 0.011189+0.08664j -0.0407707-0.023775j -0.00881103+0.0162978j -0.00625697+0.00702595j 0.00538472-0.031179j -0.024607+0.0310455j 0.0906736+0.0346474j 0.000110155-0.0164485j -0.0476904+0.0444619j 0.00748965+0.0172232j -0.00246629-0.0200001j -0.0754164-0.0412753j 0.0876406+0.0259996j -0.0157706-0.00300283j -0.0493549+0.0220516j -0.00930015+0.037263j -0.0182618+0.0427809j -0.0120229-0.00453794j 0.0287067-0.0160114j 0.0154809-0.0146179j -0.00431928-0.0321313j 0.00620681-0.0245179j -0.000909601+0.0374344j -0.028872+0.018809j -0.0919162+0.0349058j -0.0508495-0.0172469j -0.132604+0.030023j 0.0160118-0.0272714j -0.01483+0.0195202j -0.0553779+0.00674478j 0.0109825-0.0186768j -0.0232207+0.0365327j -0.0228997-0.0212548j 0.0162429-0.0252033j -0.0172172+0.00505341j -0.0273381+0.00475516j -0.000975642-0.0174379j 0.0114852-0.0295975j -0.0356164-0.0466697j -0.00917941-0.0218419j -0.0089782-0.0167866j -0.0323274-0.0110024j -0.00170393+0.00642631j 0.011484-0.00142403j 0.0291521+0.00189597j -0.0383581-0.00280109j 0.0059662-0.0179384j 0.0279106-0.0134516j -0.0221881-0.00790827j -0.00274848+0.0141902j 0.000135631-0.00169687j -0.040272-0.0137626j 0.058703+0.00702425j 0.0451184-0.0293564j 0.0142459+0.0171103j -0.0489828+0.00176715j 0.0445015+0.00972988j 0.00553846+0.0277763j -0.0264262+0.0252262j -0.027249+0.0114036j 0.00859672+0.0524823j -0.0173357-0.00786427j 0.0382947-0.00649655j 0.0211996+0.0231794j -0.0227306+0.0216961j -0.0613242+0.0106941j -0.0149122+0.0571048j 0.114162+0.0360555j -0.0552081+0.0421124j 0.00794945+0.0473802j 0.00510405+0.00212483j 
0.0337084+0.00813506j 0.0759813+0.00665941j 0.0891288-0.0376901j 0.0184493+0.0467654j 0.138599+0.0105745j 0.0038973+0.000432882j -0.223231-0.0740022j 0.137306-0.0653651j -0.00780839+0.128212j -0.0626742-0.0335793j 0.0102797-0.0311884j -0.128196+0.00288752j -0.105518+0.0195929j 0.0683424-0.0455292j -0.235737-0.00915809j -0.00423438+0.0802561j 0.0606804+0.0425895j 0.06652-0.0838982j -0.0535142-0.023054j -0.0253901-0.00216201j -0.0105011+0.0437342j -0.00436533+0.00400626j -0.023521+0.0339049j 0.0067142-0.0123098j -0.106955+0.0683785j 0.0503533-0.053852j -0.0377285+0.0499976j -0.0672931-0.0212232j -0.0464108+0.0203691j 0.0662159+0.0270983j 0.0130687+0.0141744j 0.000205899-0.0248732j -0.0050705+0.00694823j -0.0038199+0.00858287j -0.00673815+0.039506j 0.0584114-0.0119408j 0.00786416+0.00580909j 0.0133639-0.0130076j -0.0114861+0.043864j -0.0345468-0.00218231j 0.00731446-0.0269264j 0.0148947+0.0449461j 0.00233936+0.00208232j 0.0826371+0.0302788j -0.0129935-0.00416084j 0.00963899+0.00878677j 0.0219877-0.024645j -0.0403334-0.00883539j 0.0223111+0.0211197j 0.0268673-0.0232282j -0.0143989-0.0672482j 0.0297453+0.0411544j -0.0182337-0.0565308j -0.0314683-0.00777419j -0.0220661+0.0107501j 0.0588706-0.0658567j 0.002116+0.0210586j 0.046162+0.0799288j 0.0186015+0.0278542j 0.021377+0.00764904j -0.0212814-0.0429459j 0.0123367+0.0195954j -0.00659776-0.0114752j -0.0135976-0.0414599j -0.00967736-0.0282868j 0.0459946-0.00509003j -0.0490678+0.0328177j 0.0166417+0.0373888j -0.0191031+0.00979478j 0.001839+0.0539488j -0.0184252-0.0251366j -0.00573989-0.00573595j -0.00707822+0.0259478j 0.00637375-0.0030012j 0.0014866+0.0144516j 0.0107579+0.0188894j -0.0298086-0.0168979j -0.0174078+0.0141854j 0.0119285+0.0149603j -0.00426168+0.00882172j -0.02945-0.00205954j 0.00353366+0.0300948j -0.0068261+0.0131954j -0.0176279+0.00832359j -0.0318525+0.0255893j 0.00538132+0.000348658j -0.0177092-0.0133694j 0.0078532-0.00809117j -0.0148123+0.015459j -0.0274111+0.00224098j -0.0139427-0.010693j 0.00214878+0.00510332j -0.00805405-0.0206177j -0.0107378-0.0134957j -0.0264836+0.0297327j 0.0253122-0.0421522j -0.0110572-0.0245282j 0.001627-0.0126304j -0.00441755+0.0333568j -0.0135219-0.00630217j 0.0230535+0.0140194j 0.0220869+0.0288551j 0.00414475+0.00482394j 0.0220985+0.00311353j -0.0134741+0.0116368j -0.0151667-0.0135997j -0.000331345-0.0106017j 0.0639098+0.0154704j 0.0140296+0.0559239j 0.0116871+0.0287499j 0.0508518-0.0219154j 0.0493077+0.0484847j -0.0308586-0.0287665j -0.0452982-0.0642027j 
