0.016107-0.00727262j -0.0183947+0.00788097j -0.0200341+0.00262368j -0.0377635+0.0112086j 0.013127-0.011206j -0.000420752-0.00125659j -0.00221767+0.00496414j 0.0404271-0.00151543j -0.0177922-0.00983396j 0.00769598+0.0187773j -0.0497923-0.0226337j -0.00258148+0.00305393j -0.0185651-0.0135304j 0.00904166+0.0116952j -0.00174684-0.00776334j 0.00920647+0.0158586j -0.00578302-0.0148412j -0.00884859-0.0266943j -0.00188287+0.00137239j 0.0068464+0.018323j 0.00468324+0.0378802j -0.00441555-0.00572048j -0.00138967-0.00698149j -0.00992221+0.0133865j -0.00719292+0.0108113j 0.0115964-0.0322408j -0.0019295+0.010764j -0.00484015+0.00487217j 0.00512393-0.00148565j -0.00759054+0.00968621j 0.00457629+0.00908452j -0.00476735-0.00268435j -0.0108808+0.00113056j -0.00584945+0.00409381j -0.00154838-0.00123334j -0.00531551-0.00982757j 0.00491095-0.00742223j 0.00684454-0.0100179j -0.00589599-0.0128078j 0.000386063+0.00437404j -0.00232863+0.00257817j 0.00133698-0.00233622j 0.00678274+0.000324601j 0.00740232-0.00594607j 0.0167151+0.00630726j -0.0129148-0.00220622j 0.0063046+0.00215857j -0.00637144+0.0130457j 0.00481582-0.00598461j -0.00378249-0.0120757j 0.00359037-0.01103j 0.00246458-0.00835443j -0.00427659+0.00124101j 0.00137544-0.00605304j -0.00330144+0.0088849j 0.00308184+0.00769403j -0.00415522+0.00635582j 0.00190898-0.00146794j -0.00657041-0.00545521j -0.000785763+0.00458684j 0.0105515+0.0033366j -0.00363253-0.0106432j 0.00884848-0.00782814j 0.0105603-0.00782843j -0.00848658-0.00160113j 0.00472423-0.00402219j 0.0096478-0.0130028j 0.00488578+0.0166052j 0.0115546+0.00235257j 0.0143346+0.00278417j 0.00413955-0.00125263j 0.0048669+0.00305532j 0.0024816-0.00481773j 0.00738328-0.00335687j -0.00380717-0.0033816j 0.00120114+0.00204024j 0.00286769-0.00292349j -0.00319019-0.00725408j 0.000907688-0.00401509j 0.00551435+0.00663846j 0.00629524-0.004065j -0.00220194+0.00190672j 0.00499532-0.000152337j 0.00200906+0.00382576j 0.00227415+0.00331357j 0.0042636-0.002404j 0.00205833-0.00780444j 0.00120161+0.00285927j -0.00275122+0.00617464j 0.00255373+0.00381296j -0.00364079+0.00287149j 0.00694833-0.000427639j 0.00729918-0.000593137j 0.000522465+0.000764718j 0.0010964+0.00542183j -0.00831185+0.00726383j 0.00257543+0.00230071j -0.0107526-0.00566749j 0.00262536+0.00682397j 0.00116264+0.00136813j -0.0021597+0.00854867j -0.00194403+0.00308712j 0.00177895+0.00683369j 0.00152331-0.00197253j 0.00929355+0.00591521j 0.00487233+0.00274846j 0.00141385+0.00483859j -0.000725909+0.00405475j -0.00770331+0.00278848j 0.00339839+0.008098j -0.00186185+0.00109982j -0.000472543+0.00281489j 0.000801213+0.00328681j 0.00190885-0.0044141j -0.000409994+0.00321658j 0.000266197+0.00399916j 0.000914003+0.00233113j -0.00130103+0.00430155j -0.00335727+0.0027543j -0.0103824-0.00745116j -0.000695602+0.00878108j -0.00406445+0.00682649j 0.00426684-0.000414913j -0.00359093+0.00653153j 0.00195607-0.00257497j -0.00494221+0.00314528j 0.00570072-0.00203904j 0.00767876-0.00134607j -0.0074392+0.00350223j -0.00181297+0.00413293j 0.00390504+0.000713532j -0.00083093+0.00245999j 0.00156032-0.00331612j 0.00531375-0.00062817j -0.00194+0.0122362j 0.00520178-0.00230284j 0.00623183-0.000305437j -0.00655769-0.00133532j 0.000983903+0.00177316j 0.00504965-0.00683024j 0.00214284-0.00488248j 0.000487847-0.00197276j 0.00974346+0.00493773j 0.00428777-0.00061391j -0.00540742+0.00621833j 0.00216364+0.000428688j 0.00663868+0.009876j 0.00339573-0.0054648j 0.00462154+0.00922583j -0.00145601+0.000578582j -0.00508951+0.00397613j 0.0115276+0.00110542j 0.00855983+0.00193199j 0.00328105-0.0038279j -0.00272327+0.00509433j 0.000733585+0.0102626j 0.00767276-0.000546857j 
0.00233343-0.0026359j -0.0337805+0.0157899j -0.00614536-0.00255883j 0.0072222+0.00501308j 0.0108183-0.000599151j 0.0496911-0.00273845j -0.0247-0.0162527j -0.0537849-0.00115597j 0.0222315-0.00265358j 0.0433623+0.0161486j 0.00573891+0.00568944j 0.0114165+0.0136029j -0.0219491-0.00976725j -0.00357308-0.00700494j -0.00223893-0.0017609j 0.00936899+0.0235265j 0.0102606+0.0291016j -0.0077812+0.00531851j -0.00471607-0.0151158j 0.00230587-0.0220188j -0.00636023-0.00204442j 0.00295132-0.0258174j 0.00722956-0.024204j -0.000217097-0.0122466j -0.00580086+0.0293391j -0.00222745+0.00658556j 0.00273948+0.00917663j -0.00683941+0.0147736j -0.000714853+0.00634735j 0.00210038+0.000149296j 0.00845274+0.0120662j 0.000340491+0.00333095j 0.00513413-0.00271943j -0.0151848+0.00866011j 0.00708623-0.000467065j -0.00309579+0.000612577j -0.00068992-2.51841e-05j -0.00287753+0.00478702j 0.00271334+0.0042233j 0.00475179+0.00338916j 0.00799606-0.0058485j -0.00638687-0.0171029j 0.00827816+0.0021256j -0.00849382+0.00164129j -0.0132299-0.00858062j -0.00459011+0.00069736j 0.00369644+0.0072327j 0.00849052-0.00667826j 0.00293022+0.0178409j -0.00688437+0.00305934j 0.0097989-0.00972058j 0.0104845-0.00572419j 0.00151468+0.00491331j 0.000187762+0.00508518j -0.00047639-0.0112123j -0.00183831-0.00984183j 0.00116402+0.00852928j -0.00387803+0.000222337j 0.00834844+0.00209374j 0.00786989+0.000308221j -0.01016+0.00448892j -0.000713182-0.00549367j 0.00384199+0.0145477j 0.000606164+0.00244257j -0.00915412+0.000470463j -0.0153424-8.49508e-05j 0.00436476-0.0187766j 0.00178179-0.00184587j 0.0140037+0.00171055j -0.0070508-0.00118207j 0.0007749-0.00408184j 0.00646509+0.00165757j -0.00312537-0.0027666j 0.00930155-0.00627081j -0.000303434-0.000183856j 0.00105678-0.00164332j -0.00125715+0.000246534j -0.00431277-0.00694691j 0.000580503-0.0108569j 0.00237499+0.00151204j 0.00033928-0.00274719j -0.00178003-0.00588625j -0.00163712-0.00352j 0.00116896-2.47789e-05j -0.00375103-0.000637622j -0.00392775+0.003192j 0.0113783+0.00130162j 0.00119359-0.000306534j 0.000705064+0.00248852j 0.000256389-0.00210106j 0.00645514+0.0022151j -0.00128796-0.000636491j -0.00434863-0.00152165j -0.00487101+0.00255328j -0.00331088-0.00185029j 0.00283774-0.00778272j -0.00873219+0.00837691j -0.000621237+0.000655903j 0.00220475-0.0037772j -0.000340508-0.00170824j -0.00167694-0.00621775j 0.0085421+0.00681855j 0.000390869-0.00723996j 0.000273514+0.00254617j -0.00786393+0.000355829j -0.00399928-0.0032398j 0.00832348+0.00898094j 0.00761548+0.0099147j 0.000903546-0.0102618j 0.00817835-0.00153955j -0.00123802-0.000939569j -0.000916407-0.00318374j 0.00513408-0.000416267j -0.00325117+0.00232131j 0.00467882-0.00255208j -0.00151031+0.000232334j -0.0042066+0.0012915j -0.00607487-0.0041291j -0.00645132+0.00548788j 0.00149915+0.0115877j -0.00955681+0.0110954j 0.000215108+0.00116933j -0.00115343+0.00650516j -8.80111e-05-0.00503291j -0.00397619+0.000462709j 0.0107506-0.00779967j -0.000617456-0.00103575j 0.000808238-0.000789241j 0.00290354+0.000766545j 0.00116421+0.00345443j -0.0119839-0.00795535j -0.000297053-0.00243093j 0.00320703+0.000974812j 0.000995975+0.00207038j 0.00120198-0.00700768j 0.00446445+0.00161891j 0.000698778+0.000511814j -0.00138913-0.00662597j 0.00028925-0.00312766j 0.00138155-7.928e-05j 0.00947444-0.0020802j -0.00233229+0.00350012j -0.00287306-0.0020957j -0.00487693+0.000538635j 0.00518131+0.00784076j -0.00630365+0.006035j 0.000122887-0.0024872j 0.00111865-0.00749399j 0.00421891+0.00845199j 0.0064194-0.00365454j 0.00155726-0.00184561j 0.00715714-0.000548695j -0.000453036-0.00242846j 0.0114843-1.96592e-05j 0.000520297-0.00582206j -0.00360272+0.00795231j 0.00635474+0.00545365j 
-0.0121024+0.00520274j -0.0176726+0.0110528j 0.0366295-0.0145477j -0.0140872-0.00134212j 0.00247288+0.00689872j -0.0613076+0.00549858j -0.050861-0.011643j 0.0307217+0.00754659j -0.0150421-0.00166938j 0.00226916+0.000980058j 0.00452103+0.00144851j 0.0151758+0.0100027j -0.00704483+0.00141431j -0.0115129-0.0107738j 0.0129205+0.0278926j 0.00163371-0.00586319j -9.58018e-05-0.00693496j -0.00197677-0.00201312j 0.00832844-0.0232667j 0.00438992+0.0359616j 0.00138193-0.0139802j -0.00535607+0.01556j 0.00653277-0.0365018j -0.000881207+0.0134578j -0.000424811+9.93265e-05j 0.000140633+0.0053142j 0.00567041-0.000988695j -0.0015144+0.0116733j 0.00237508+0.00394602j 0.0120623-0.0111356j 0.00326882+0.00540568j 0.00762758+0.00354364j -0.00439907+0.00741831j 0.00189355+0.00133011j 0.00818422-0.00464083j 0.00406132+0.00415126j 0.00879109+0.0134623j 0.0125355-0.00198053j -0.0140278-0.00277653j -0.00653907-0.00422302j -0.00296161+0.00384472j 0.00142209-0.002374j -0.00228646+0.000104003j 6.45982e-05-0.0193077j -0.00363451+0.00771283j -0.00351166+0.00140914j -0.000460794-0.00160444j 0.000103028-0.00600829j -0.00590377-0.00427272j 0.0108221+0.00727548j 0.00309347-0.0105926j -0.00522005+0.0163269j 0.0132148-0.00624303j -0.00244965-0.00626118j 0.00925545+0.0124222j -0.00347149-0.000822939j -0.00763297-0.00716351j -0.00109255+0.000870953j -0.00580185+0.0149475j -0.0158952+0.00574289j -0.000525125+0.0114665j -0.000737908-0.00888324j 0.00850771+0.00479037j -0.0118832-0.00263391j -0.014164+0.00205545j -0.00104626+0.00321934j 0.000168715-0.00527399j 0.00304716-0.00514313j 0.00129153+0.000128622j -0.00502116+0.000491846j -0.00369631-0.00273796j 0.00388062-0.000811748j -0.00493911+0.00186992j 0.00403517-0.00403703j 0.00518495+0.00108233j -0.00292197-0.00559673j -0.00608945+0.00340027j -0.00280498-0.00137033j -0.0023002-0.00918953j -0.00389349-0.00286531j -0.000858988+0.0022334j 0.0045869-0.0022552j -0.00547066+0.00364015j 0.00450839-0.00273744j -0.00602349+0.0062658j -0.00335986-0.00362013j -0.000155652+0.00343189j -0.000730635-0.0055335j -0.00793447-8.13882e-05j 0.00146849-0.000416057j -0.00104895+0.00408525j 0.00377039+0.0139265j -0.000776931-0.00446709j -0.00444015-0.00194344j 0.000742689-0.00476217j -0.0032823-0.000536861j 0.00874525-0.00165024j 0.00223589-0.000770742j 0.00217008+0.00101417j 0.0153424+0.00458063j 0.00319344+0.00232959j -0.00471622-0.00291596j 0.000271101+0.000161663j -0.00294922-0.00854803j -0.00194261-0.00415773j 0.00487191+0.00299545j -0.00568747+0.00868397j 0.00721457-0.01089j -0.002113+0.00282592j -0.00131928+0.00471049j 0.00268953-0.000943583j -7.17071e-06-0.00421163j -0.00307896-0.00535248j 0.00275751+0.00218495j -0.00163292-0.00184736j -0.00110561-0.00547532j -0.00123761+0.000151104j 0.00513478+0.010493j -0.00607954-0.00118604j 0.00200577-0.00290497j 0.00911115-0.00402842j -0.00345068+0.00279496j -0.0100794+0.00347161j 0.00559726+0.00458156j 0.000121881+0.00979259j -0.00281737+0.00444381j 0.00300306+0.00512509j 0.00239394-0.0101603j -0.0021698+0.00162741j -0.00958779+0.00774826j 0.00510346+0.00406997j 0.000873802-0.00595212j 0.0132153+0.00783425j -0.00907049+0.00419936j -0.00339561-0.000658624j 0.00256878-0.00465746j -0.000683462+0.00572654j -0.00693206-0.00226482j 0.00321937-0.00660228j -0.000982627-0.00119906j -0.00281994+0.00528401j -0.00923437-0.0038519j -0.00120043+0.00284351j -0.00320567-0.0051112j 0.00611092+0.00102059j -0.00189781+0.00572642j -0.00131032-0.00122518j 0.0023453-0.00582957j 0.00085772-0.00118066j 0.00248414-0.00211j 0.0053995-0.00108579j 0.00101471-0.00254783j -0.00279088-0.00182537j 0.00669621+0.00345905j 0.00322143-0.00470858j -0.00315081+0.00204152j 0.0016907+0.00436503j 
0.000160898+0.0347352j 0.00919069+0.0146983j 0.00922443+0.00443985j 0.0125833-0.0529081j 0.019401+0.0202471j 0.0204244+0.0135526j -0.00911207-0.0448202j 0.0215141-0.00796383j -0.0434932+0.0400377j 0.0452724-0.0661117j -0.00247961+0.062103j -0.00155329-0.0183669j 0.0207497+0.0106805j -0.0118562+0.0072617j 0.00362098+0.0121557j 0.00430384-0.00245712j 0.00501264-0.00148722j 0.0124484+0.00283692j 0.00220574+0.000626074j -0.00797072-0.00331531j -0.000493417-8.21759e-05j 0.0146542-0.00638748j 0.00937707-0.00475079j 0.020618-0.0122461j 0.00134704-0.0230764j 0.0237133-0.00565452j -0.00191398+0.0108959j -0.00981848-0.0171752j -0.0112812-0.019399j -0.0145066-0.000167955j 0.00517935-0.00245831j 0.0137658-0.0092117j 0.00165819+0.0118436j 0.00241942+0.000412424j 0.0129916-0.00619935j 0.00605028-0.0031924j -0.0110772+0.00575526j 0.0063249+0.00157627j 0.00723395+0.000730937j 0.000281737+0.00976181j 0.00059816-0.00469396j 0.00701707+0.00241288j -0.00343244-0.00298781j 0.0032384+0.00512296j 0.00417317-0.0040765j 0.0229173+0.00775517j -0.010994-0.011947j 0.0047772+0.00368174j -0.00459323-0.0046676j 0.0140143-0.00451768j 0.00990126-0.0182897j 0.00700904-0.00829628j 0.00104681+0.00502463j 0.0160536-0.00168022j 0.00595748+0.00339626j 0.00942769+0.00183374j 0.00532971+0.0136722j 0.00513824-0.00989667j -0.00758742+0.0014403j -0.00146759-0.00393034j 2.73038e-05+0.0117868j -0.00843034-0.000190657j -0.0103739-0.00655087j 0.00172433+0.000133564j -0.0160499-0.0117905j -0.0164764+0.000160826j -0.0132338-0.0118076j -0.00888712+0.00418587j -0.00509211+0.0135342j 0.00758639+0.00470537j 0.00356337-0.0103997j 0.00533803+0.00204045j 0.00255333-0.00106888j 0.00356559+0.00054318j -0.00790824+0.00509127j -0.00538293+0.0117033j 0.00103264+0.0016862j 0.00959713-0.000816619j -0.0122602+0.00728429j 0.00521379-0.0014525j 0.00246752-0.000691903j 0.000870839-2.54622e-05j 0.00597139-0.000678225j -0.00263459+4.88018e-05j -0.00163104-0.00322983j 0.00481164-0.00155873j -0.00303319+0.00466381j 0.011474-0.00519799j -0.0100735+0.00301456j -0.005261+0.00201925j -2.27931e-05+0.00212629j -0.00222363+0.00174568j 0.00243853+0.000306891j 0.0134559-0.00423339j -0.0042414+0.00342742j 0.00875054-0.00661033j 0.00869277-0.00389998j 0.002114-0.00488702j 0.00389213-0.00201813j 0.00213072-0.000966558j 0.000343119-0.00253311j 0.00314245-0.00301119j -0.00711128+0.00230192j -0.0110744+0.000590771j 0.00292519-0.00201761j -0.00356072+0.00116405j 0.000264062+0.000877699j 0.00337404+0.00126506j 0.00345262+0.000217072j 0.0041191+0.000473288j 0.00407141-0.00204544j -0.0116632+0.00294458j 0.00383686+0.000127609j -0.000175434-0.000352987j 0.000484654+0.00221299j 0.00422799-0.000402211j -0.00486126+6.85106e-05j -0.00135166+0.00350491j -0.00713587+0.00244757j 0.00573192-0.00100865j -0.00428423+0.00126629j 0.00159849-0.00130108j 0.00771191-0.000480487j 0.00415063+0.00331162j -0.0102967-9.67173e-05j 0.00163393-0.00323675j -0.00382498-0.00499772j 0.00235689+0.000581285j -0.00939498+0.00151854j -0.00233081-8.13922e-05j 0.00905227-0.00177469j 0.0015567-0.00219622j 0.00268282+0.00127699j 0.00467071+0.000714427j 0.0100315+0.00303709j 0.000548829-0.00291369j 0.0105499-0.00255851j 0.00846112+0.00366256j 0.00690811+0.00272844j -0.00652773-0.00290705j 0.00327425-0.00232367j -0.00381518-0.00546089j -0.00904711-0.00274563j 0.00496498+0.00475447j 0.0140115+0.00619288j 0.0112667+0.00291941j -0.00146289+0.00060719j 0.00180728+0.000672339j 0.00304763-0.00162397j -0.00779378+0.00100631j 0.00176111-0.00528149j -0.00179894-0.00492713j 0.0119441+0.00239775j 0.00848674+0.00849083j -0.00964346-0.00276696j -0.00361179-0.00432828j -0.00602997-0.00301452j 
0.0121668+0.0371275j 0.00695284-0.0243349j 0.0203141-0.0107689j 0.0143333-0.0170829j 0.018526-0.00368306j 0.0194388-0.0156797j 0.00325274+0.0592992j 0.00168922-0.0365679j -0.0121337-0.0277006j -0.0169329-0.0436066j 0.0285534-0.0663765j -0.0195898-0.0230986j 0.0137583-0.00921914j -0.00226496+0.00804364j 0.0072698-0.0011984j -0.00462024-0.0058037j -0.00544406-0.00155518j 0.0101562-0.00491171j 0.000907911-0.00262906j -0.0102476+0.00650928j 0.00165061-0.00751653j 0.00490583-0.0032876j 0.0050968+0.00719273j -0.000339528-0.0108943j -0.0237506+0.00507572j 0.0018385-0.0177251j 0.00930229+0.0205591j -0.00700297-0.000923202j -0.00971746-0.00281612j -0.00594176+0.00724514j -0.0115069+0.00323369j 0.0116833-0.00993256j -0.000756194-0.00901167j -0.00195867+0.00198999j -0.00355155-0.00961392j 0.00773328+0.00102717j -0.00193691-0.000160341j -0.0135828-0.0128454j 0.00288864+0.00102259j -0.00411704-0.00638711j -0.00816052-0.0014645j 0.00183119-0.00706288j -0.000255145+0.0162399j 0.011512-0.00490217j -0.00433611-0.00416552j -0.0143196+0.00786659j -0.00802916+0.00668108j 0.00192881-0.0104271j -0.00191771-0.00576336j 0.0111233+0.00105143j -0.00819253-0.00191021j -0.00124966-0.00748395j -0.0162991+0.00347325j -0.0159985-0.00347917j 0.00643047-0.0020449j 0.0128068+0.00476886j 0.0149091+0.00191911j 0.00195901+0.0179402j -0.0133694-0.0186278j -0.00885508+0.0126248j -0.011076+0.014395j -0.00933764-0.00685293j 0.00704833+0.00726715j -0.00617686+0.0114798j 0.00408062-0.0136506j 0.0103436-0.00242317j -0.0034903-0.001348j -0.0128593-0.00969286j 0.00929447+0.00259449j 0.00224115-0.0146153j -0.00160669-0.0112448j 0.00795932-0.0105657j -0.000352499-0.00114653j 0.00484029-0.000635273j -0.00181707+0.00334904j 2.10031e-06-8.90285e-05j 0.00663962-0.00461696j 0.00996012-0.00226139j 0.00176186+0.00239514j -0.00474947+0.00674089j 0.00307006-0.00122629j -0.00790096+0.0043309j -0.00562823+0.0037043j -0.00447982-0.000304514j -0.000504832-0.00256061j 0.00467168+0.00102527j 0.00319262+0.00111158j -0.000263994-0.000271698j -0.00313992-0.000186308j -0.00596156+0.00145179j 0.00247626-0.00446869j 0.00184862+5.95779e-05j 0.00379945+0.00166073j -0.00708721+0.000309143j 0.00514964+0.000125648j 0.00804023-0.000397369j 0.00553235-0.00237518j 0.00783242-0.00406517j -0.00224408+0.00306961j -0.0024852+0.00213759j 0.00233673-0.00052691j -0.00632294+0.00107577j 0.00964265-0.00241937j -0.00746353+0.00164423j 0.00762536-0.00527543j -0.00770793-0.00115737j 0.0123272+0.000541095j 0.0108666+0.000713343j -0.00087854-0.00160666j -0.00434851+0.00318929j -0.0092278-0.0014772j 0.0164453-0.00297976j 0.00431617+0.000250973j 0.00784316+0.00224255j -0.00810606+0.000578602j 0.00234356-0.000674883j -0.00371813-0.00242057j 0.00581989+0.00125537j -0.00534891+0.00398436j -0.0140779+0.00237452j -0.00469369-0.000208063j -0.000347967+0.00147667j 0.00302006-0.00182378j -0.00983001+0.00144693j 0.00418014-0.00228268j -0.0106385-0.00321169j -0.0129085-0.0046946j -0.000512114+0.00148778j 0.00812498-0.000329813j -0.00666531+0.000333545j -0.00423492+0.00151038j 0.00117291+0.0034442j -0.002265-0.00519297j -0.00223872+0.0020713j -0.0118456-2.82887e-05j -0.0123029-0.00489435j 0.00357513+0.000991339j 0.00197729-0.000462507j 0.00593578-0.000762525j 0.00613242+0.00219328j 0.00633241+0.00463669j -0.00824674-0.00486106j -0.0034993-0.00213666j -0.000840681+0.00279269j -0.00198948-0.000615449j 0.00841544+0.00397222j -0.00487398+0.000840861j -0.00673956+0.000817862j -0.00855759-0.00458809j 0.00314722+0.00301659j 0.00600057+0.00596014j 0.0163315+0.00246924j 0.00581147+0.0015078j -0.00153354+0.000553644j 0.00189674+0.00450539j 0.00218697+0.000592481j -0.00652441-0.00405368j 
0.0116457+0.0195747j -0.000201841-0.0320837j 0.0230974+0.00903025j 0.00735712+0.0187909j 0.00408847-0.0524943j 0.0084592+0.0221161j 0.00544583+0.0350556j -0.00228881+0.0862715j -0.00518137+0.0770577j -0.00321875+0.0227067j -0.00442899+0.0113243j -0.0178885-0.0131612j 0.003893-0.0132298j -0.00223107+0.000849399j -0.000254254-0.0045431j -0.00755829-0.00596925j -0.00623014+0.00503957j 0.00620421-0.000960678j -0.00108173+0.00462135j -0.0020402+0.00575313j 0.000406144-0.00182526j 0.00246251+0.00248969j 0.0091043-0.00127616j -0.00344356-0.00919438j -0.00430601+0.00586755j -0.00228001-0.000886782j 0.00680688+0.0131177j 0.000237536+0.0033015j -0.00446179+0.00192582j -0.00851214-0.00513766j -0.0112867+0.00653906j 0.00318207-0.00772744j -0.00618659-0.0101687j 0.00179658+0.00740748j -0.0108838-0.0132894j 0.00218184+0.011374j -0.00850612+0.0014742j -0.00652857+0.00753428j -0.00875272+0.00128673j 0.00614028-0.000459006j -0.00522704-0.000401766j 0.0156609-0.0134924j -0.00953297-0.0176587j -0.00597677-0.00872087j -0.000411409+0.00165372j 0.00463548-0.00477681j 0.00548421+0.0139627j -0.0230499+0.010619j 0.0096899+0.0101375j -0.019707+0.00493528j -0.00591296+0.00396945j 0.00570595+0.0125821j 0.00849984-0.000668217j 0.01549+0.0118574j -0.00300503+0.00587281j -0.0209475-0.00249646j -0.00666335+0.0119286j -0.00339604-0.0120749j -0.00771826+0.00796742j 0.00575225-0.000870091j 0.00848264-0.0171496j -0.00914801-0.0135543j -0.00948037-0.00519977j -0.0131128+0.00230907j -0.00192621-0.0155252j -0.00331915+0.0137507j 0.00374814+0.000685001j -0.00624107+0.00487106j -0.000449325-0.00467476j -0.00353883+0.00304654j -0.00461515-0.00518074j 0.00474768-0.00975724j -0.000704057-0.00115294j 0.00360124-0.00128264j 0.00165708-0.00289216j -0.00836488+0.00328075j -2.13866e-05-0.0026332j 0.00687586-0.00171j 0.00201117+9.78817e-05j -0.00436664+0.00838989j 0.00534542-0.00183913j -0.0112263+0.00792019j -0.00265109+0.000867364j 0.00617526-0.00352677j -0.000384024-0.000939075j -0.00140088+0.00250294j 0.00504454-0.00153283j 0.00528616-0.00305728j -0.00159887-0.00333449j 0.00379585-0.00271796j 0.0087617-0.00425217j -0.0110035+0.00169095j 0.000974791+0.00411882j 0.00301277-0.00481675j 0.00778932-0.00454975j -0.00786013+0.000584975j -0.00341375+0.000404084j -0.00781216+0.00289516j 0.00141727+0.00286128j 0.00770039-0.000895309j 0.0138538-0.003362j -0.00553062+0.00163741j 0.00532536+0.00070086j 0.00622018-0.00171796j -0.0129185+0.000978413j -0.00840647-0.00141806j 0.000455951+0.00240444j -0.00512611+0.00206407j -0.0112421+0.000222129j -0.0028202+0.00181779j 0.00565706-0.00143294j -0.0061394+0.00302681j -0.0064842-0.00202818j 0.0029294+0.00246846j 0.0175668-0.000199717j -0.00334242+0.00132918j 0.00583285-0.00105266j 0.00166369+0.00319082j 0.00230293+0.000470953j 0.00925599+0.00161075j -0.0065736-0.000566714j 0.00918061+0.00113798j -0.00924296-0.00225822j -0.00812147-0.00344987j -0.00325802+0.00100411j -0.0051013-0.00128481j 0.00996594+0.00156126j 0.00619969+0.000805004j -0.000165439-0.000157404j 0.00673373+0.000451507j 0.00713152-0.00027588j -0.00245577+0.000326402j -0.0117249-0.00586586j -0.00358097-0.000834147j 0.0139489+0.00437064j -0.00221675-0.00175897j 9.2093e-05-0.00143873j -0.00740668+0.000126776j 0.00339078+0.00173746j -0.00285437+0.00175824j 0.00213995+0.00122788j -0.00461662-0.00229931j 0.00819089+0.00369977j 0.000288391+0.0030707j 0.00611609+0.00230455j -0.00610067-0.000481835j -0.0148405-0.00208726j -0.00305398+0.00167177j -0.00857937-0.00348704j -0.00195404-0.00022213j -0.00742627-0.00131315j 0.010376+0.00101237j -0.00177556-0.000107657j -0.000987504+0.000183379j -0.00687196+2.13804e-05j 0.00255979+4.69466e-06j -0.00293625-0.00189145j 
