0.00711815-0.0412059j 0.0113957+0.0663774j 0.000784574+0.125716j -0.0119356-0.0641468j -0.00829016+0.135532j 0.00908988-0.207047j -0.0193785+0.0891828j 0.0255046-0.00754919j 0.0226052-0.0283818j -0.0115676+0.0197576j -0.0538784-0.00154468j 0.0167983-0.0154136j -0.0164457+0.01639j -0.0459967+0.0105946j -0.0116724-0.0066431j 0.0371261+0.00801563j 0.0571377+0.0118492j 0.0518795+0.0269807j 0.00785002+0.00325661j 0.0230021+0.00238576j 0.000121217+0.00151725j -0.0123939-0.0112694j -0.0103861+0.0109222j -0.0073577-0.0206309j -0.0108774+0.00122743j -0.0016012+0.0205202j 0.00389905-0.0111844j 0.017845-0.00193614j -0.0111722-0.0090489j 0.00848591+0.00112721j -0.014703+0.0134284j -0.00347632+0.0129725j 0.0149018-2.56541e-05j 0.00758746+0.00782799j -0.0208121+0.0146545j -0.000259474-0.00889938j -0.00747831-0.00961194j -0.00530595+0.000375967j 0.0120226+0.00341572j -0.00175995-0.00123509j -0.0113144-0.00155334j -0.000889072+0.0151944j 0.0101234+0.00490993j 0.00136769-0.0143668j -0.0428415-0.00180786j -0.00807122+0.00769423j -0.011044-0.0274479j 0.0104257-0.0273782j 0.000553062-0.00495582j 0.00040918-0.0105959j -0.0130063-0.00305495j 0.000275022+0.00434079j 0.00881829+0.00647025j 0.0110212-0.00776427j -0.00517298-0.0114197j -0.000685651+0.00840318j 0.000117145+0.000228886j -0.00450812+0.0126305j 0.010542+0.00458718j 0.0023815-0.00435489j 0.00644055+0.00575246j 0.00675618-0.00904994j 0.00655769-0.0026736j -0.00424522+0.00986731j 0.00246825-0.00443042j 0.00363118+0.000603842j 0.00368726+0.000117152j 0.00916437+0.00528496j 0.00579972+0.00170166j -0.00142242+0.00148291j -0.00220448-0.00134933j 0.00657489+0.0154066j -0.00401514+0.00566866j -0.00382013+0.0139021j -0.00536448+0.00159696j -0.0122292+0.00432983j 0.00186805-0.00294995j -0.00523711+0.00700612j -0.00601171+0.00402704j -0.0040044+0.00299074j -0.0187633-0.00121933j 0.00738707+0.00784615j -0.00364029-0.00340511j -0.00297624-0.00686233j -0.0102182+0.00135033j -0.0108362+0.00173681j 0.00227966+0.000838832j -0.00856835+0.0100231j -0.00394049+0.00122102j -0.00128662+0.00413877j -0.00263361-0.00466436j -0.00192582+0.000846823j 0.00530705+0.00824589j 0.00447839+0.00755099j 0.00313075+0.00839057j -0.00319196+0.00674025j -0.0143155+0.00101496j -0.00246489-0.00242027j -0.000417453-0.00672825j 0.0106852-0.00270808j 0.00970823+0.00490249j 0.00193603+0.0084755j 0.0108548+0.00872038j -0.0172145+0.00404067j -0.00377823+0.000263084j -0.00323773+0.00460746j 0.0188553-0.0111958j 0.0035937+0.011717j 0.023056-0.000533452j 0.0191044+0.0371605j 0.00714318+0.0105753j -0.0169023-0.0067419j 0.011087+0.0295312j -0.0267451+0.00514925j 
0.014864+0.0405943j 0.00382806+0.119707j -0.00411787+0.10685j 0.00400379-0.0350588j 0.00470689+0.0966288j 0.0145064+0.0265213j 0.0054448-0.154832j 0.0387057-0.0332119j -0.00819582-0.0173065j 0.00687191+0.015986j -0.0161068-0.00134188j -0.00346006-0.00497244j 0.0148529+0.00559792j 0.0641985-0.00804336j -0.0308077+0.00537383j -0.0330235-0.00277542j 0.0372887+0.0123236j -0.0607145-0.00388941j 0.0269397+0.0053164j 0.010103-0.00148954j -0.00309827+8.24379e-05j 0.00243449-0.00596318j -0.00711562+0.0198158j -0.0100359+3.89941e-05j -0.00601095+0.00309412j 0.000806059+0.00935501j 0.00898693-0.00328606j 0.00273832+0.00129044j -0.00748691+0.00684454j 0.00800485-0.0100513j 0.00126698+0.0143579j 0.00395104-0.0169808j 0.0063698-0.00293273j -0.0015384-0.0211431j 0.0191393+0.000756092j 0.0341386-0.00575366j 0.000901754+0.00852363j 0.0243988+0.0183599j -0.0134874+0.0251597j -0.0239155-0.00116196j 0.0176478-0.00408099j -0.00578786-0.0246253j -0.0105059-0.0220226j 0.0253872+0.0132785j -0.00697213+0.00205029j 0.0288996-0.0123137j 0.00330196-0.0230606j 0.00715149+0.0246045j 0.00114146-0.0138343j -0.000123984-0.00326114j -0.00951678-0.00705958j -0.0127336-0.00409638j 0.0102813+0.00285424j 0.000906111-0.00412777j 0.00130017-0.008254j -0.00205454+0.00599793j 0.00846186-0.0092162j 0.000236704+0.00819618j 0.0036157-0.00461736j -0.000962812-0.00122772j 0.00250327-0.00229863j -0.000499662-0.00565917j 0.00978135+0.00333554j -0.000144414-0.000740121j -0.000193844-0.00501422j 0.00343636-0.00477242j 0.00765552+0.00771258j -0.00645274-0.00569327j -0.00945034+0.00767781j 0.00758451-0.0103282j -0.000811532-0.000675018j 0.00419812-0.0124772j -0.0032683-0.00572585j 0.00497708+0.000205122j -0.00417917-0.00233182j 0.00799812-0.00288135j 0.00457886+0.00228608j 0.00454123+0.00707589j -0.00800933+0.00534963j 0.00313409-0.000887987j 0.00663261+0.00599199j 0.00428542-0.00257394j 0.0137017+0.00635303j -0.0143802+0.00510257j 0.00473422-0.00868052j -0.00643436-0.00891259j 0.00366075-0.000860755j -0.0157179+0.00544783j 0.00472256+0.0135317j -0.00900486-0.00193349j 0.00588644+0.00824447j -0.00696001+0.0209074j -0.0133097+0.000163892j 0.00695168+0.0102174j 0.00762453+0.0149159j -0.00453249-0.00960202j 0.0170146-0.00423745j 0.00894667+0.00279642j 0.00365834+0.000173769j 0.0026547-0.00693079j 0.00246276+0.0177413j 0.00613471-0.00256941j -0.0154663-0.00945515j -0.0100566+0.00151057j -0.0127601+0.0102326j 0.0130037-0.0193824j 0.0167486+0.00662266j -0.00459601-0.000507331j 0.00843261+0.0186239j 0.00258583+0.00836336j -0.0256463-0.0129862j -0.00390192-0.0217211j -0.0169147+0.0144096j -0.0176115-0.0188193j 
0.0138366+0.0858747j -0.0015673+0.0987474j 0.00244569+0.0982591j 0.0089859+0.0760002j -0.00311896+0.0360975j 0.00401456+0.0386065j 9.008e-06+0.0357209j 0.0274254-0.0332363j -0.0214606-0.00222793j -0.00960062+0.0183215j 0.0206742-0.0106679j -0.0554887+0.00785144j -0.0226176+0.00144116j 0.0220352+0.00389914j 0.0957881+0.00595609j 0.0683047+0.000513449j -0.0196658+0.00852665j 0.00908984+0.00264146j 0.0235532+0.00383661j -0.002517-0.00467206j 0.00439666+0.00636953j 0.00571645-0.00722209j -0.00306547+0.0118858j -0.00897507+0.00820799j 0.00643329+0.0198764j -0.00467351+0.0154686j 0.00535016-0.00605173j 0.00099207+0.0153331j 0.00591042+0.00314189j 0.0261554-0.0067262j 0.00355073-0.0202023j -0.0221285+0.000879614j -0.0174443-0.0141731j 0.00308865+0.00577622j 0.006969-0.00554571j -0.007966+0.0096734j -0.0133357+0.00164619j -0.00179835-0.00298703j -0.0253565-0.00927992j -0.0196872+0.0112118j -0.0257918-0.000141779j -0.0104783-0.0176024j 0.00204831-0.0254818j -0.00118321-0.0175262j 0.00210582-0.00954418j 0.00875219+0.0148261j 0.00346544+0.00186818j 0.00273678+0.0025417j 0.000605043-0.0110601j -0.0011356+0.00327136j -0.00521655-0.00150867j -0.0128458-0.00665731j 0.00283438+0.00236154j -0.00257297-0.00237204j -0.000520795-0.00457525j 0.00580919+0.00502115j 0.0118025-0.0110699j -0.00213633+0.00040499j -0.00123629+0.00069273j 0.00314119-0.00592289j 0.00329692-0.00697569j -0.000603813-0.0121433j 0.00137054+0.0051387j -0.0108365-0.0108876j 0.00241452-0.00744553j -0.000409512+0.00537555j 0.000135502-0.00304538j -0.00384289+0.0068969j -0.00471708+0.001006j 0.000657749-0.0119681j -0.0157768-0.00613442j -0.00660426+0.00286658j -0.00408948+0.0043122j 0.00730496-0.0181378j -0.0035248+0.00210305j -0.00720771-0.00477852j 0.0187165-0.00172889j -0.000487169-0.00907239j 0.0144046-0.00386977j 0.000762475+0.00345714j 0.00935146+0.00223144j -0.00803624+0.00340081j -0.0148764-0.00419872j 0.0142636+0.00166446j 0.00480802+0.0201556j -0.00267821-0.00366032j -0.00786225+0.00651658j 0.0166921-0.00626449j 0.00330919-0.0175497j 0.00651055-0.00317064j 1.38954e-06+0.00434423j -0.0123186-0.0109419j 0.00196288+0.00895002j 0.00202975-0.0158356j -0.0194909-0.00700387j -0.00928441+0.0026321j -0.0128778-0.00315551j -0.000830435+0.0105289j -0.00278956+0.0119663j -0.0081139-0.0176383j -0.00292857-0.0037055j -0.00509513+0.0191846j -0.00266541+0.00158317j 0.00412396-0.00209209j -0.00116206-0.00384631j 0.00897737-0.00280934j 0.00874994+0.00526129j 0.0144364+0.010141j 0.00889429+0.000796515j 0.00101057+0.00245721j -0.00714512-0.015149j 0.00805953-0.00736567j -0.0096327+0.00335642j -0.00453408-0.0102415j 
0.0136058+0.100712j -0.00291111+0.0989047j -0.00100692+0.0236751j 0.00656815-0.103163j 0.0022503-0.061903j 0.00437593-0.0142582j 0.000508865+0.0265656j 0.0253783-0.0345959j -0.025969+0.00112535j 0.0044592+0.00997964j 0.0446678+0.00424548j 0.0663996-0.0132398j 0.0757614-0.00316435j 0.0288091+0.016381j -0.0578597-0.00260758j 0.00183859-0.00111492j -0.00446185+0.0104565j 0.00671692+0.000466738j 0.0234855+0.00293749j -0.00543143-0.00628248j 0.000490196+0.00419533j 0.0108991+0.00140094j -0.000480209+0.012402j -0.00694153+0.0155423j -0.00676099-0.0218244j -0.0050846-0.00121931j 0.00389613-0.0187933j -0.0186818-0.00869524j -0.00274056-0.00722178j -0.0230704+0.0163853j -0.0166597-0.00576756j -0.0146626+0.00879738j 0.00424177+0.00730973j 0.0181819-0.00565369j 0.00432554-0.0170972j -0.00619444-0.00313105j 0.0286479+0.0185315j -0.0266819+0.00363382j 0.0219336-0.0111828j -0.0105392-0.0100351j -0.0117333-0.00895927j -0.00141852+0.0370242j 8.64263e-05-0.00789286j 0.000236984-0.00376114j 0.00144587-0.00488366j 0.00770872+0.00606514j 0.00378201-7.40438e-05j 0.0019871+0.00244883j -0.000112703-0.0106708j -0.00174178+0.00475474j -0.00318096-0.00242875j -0.0121416-0.00756341j 0.00295264-0.000746598j -0.00650106+0.000787672j 0.00287568-0.00233671j 0.0015651+0.00536671j 0.00458451-0.00674537j 0.00686927-0.00322049j 0.00700855-0.00596772j 0.00274286+0.00189391j -0.0118485-0.00586713j 0.00829966-0.00343161j 0.010173-0.00544375j 0.00268508+0.0143515j -0.000786402+0.00807957j -0.00562008-0.00736373j -0.00483137+0.0103713j -0.00632108+0.002584j -0.000420347+0.0154101j 0.000778732+0.00368018j 0.0117665-0.0124087j -0.000896603+0.000639416j -0.000896385+0.00082816j -0.00622098-0.0157798j -0.0226563-0.00880403j -0.00657272-0.00152812j 0.00385001+0.00761353j 0.00583131-0.0122208j 0.0163888-0.00665428j 0.00441744+0.0055597j 0.0136877-0.00676386j -0.00730178+0.00274971j -0.0109175-0.0035948j 0.0119098-0.000926092j 0.00121352+0.0123825j 0.0128934+0.0054597j 0.00248546-0.00612197j -0.00399747+0.00136472j -0.0110667-0.0200861j 0.00531727+0.000123596j -0.0130902+0.00718061j 0.0158475-0.00564386j 0.00413186-0.0169899j 0.00124736+0.00393226j -0.0107006-0.000793698j 0.00116888+0.00991248j -0.00142638+0.00577282j -0.00897351-0.0105162j 0.000229151-0.0176687j 0.0105491-0.00063983j -0.00249439-0.00861777j 0.0091582+0.00784711j -0.0103695+0.00192133j -0.00637019-0.00117874j 0.00272013+0.00496525j -0.0016832+0.00365733j -0.00247613+0.00612481j 0.0117737+0.00207852j 0.00345366+0.0026665j -0.00109134-0.000560912j -0.00841961-0.0117967j 0.00473995-0.00721821j -0.00871347+0.00210392j -0.00313026-0.00912341j 
-0.0101449-0.165751j 0.0129094+0.0518333j -0.0109561-0.00594981j -0.00974506+0.0431497j 0.00372639-0.0318173j 0.0015975+0.00999899j -0.000171672-0.00224799j 0.00648866+0.0232487j 0.0376662-0.0316468j 0.0677483-0.0201839j -0.0217707-0.00391516j 0.0763849+0.00616975j 0.00168601+0.00221509j 0.00419415-0.00919762j 0.0131049+0.00468511j -0.00502025-0.00851743j -0.000423238-0.000259183j -0.00235521+0.00317592j -0.0106948+0.00500908j 0.0220948+0.00647184j -0.0196369-0.0215056j -0.00231839+0.0166674j -0.00591484+0.00861938j 0.00442125-0.0131653j -0.0150527+0.0223015j 0.0293823+0.00460822j 0.000280726-0.0227866j -0.00474001+0.0175275j 0.00648037-0.000319076j 0.0298329-0.00793087j -0.0214805+0.0130839j 2.895e-06-0.0293669j 0.00945613+0.00939945j -0.0207325-0.0148593j 0.0351041+0.000973949j 0.00262347+0.0247409j -0.00210722+0.009487j -0.00845972-0.00405312j -0.0103252-0.00807117j 0.00353208+0.00736096j 0.00860677+0.00360403j 0.00583924-0.00252711j -0.00328952+0.00193159j 0.00174142+0.00346094j -0.00407123+0.00136226j -0.000566187-0.0059041j -0.00186873-0.00224371j 0.00164899-0.000292666j 0.00244917+0.00313662j 0.000896782-0.0119648j -0.000850012-0.00892537j 0.00997553+0.00370166j 0.0113703-0.00293732j 0.00420592+0.000490612j -0.00625576+0.00548233j -0.0110277-0.00714517j 0.00375693+0.00801578j -0.00189273+0.0161099j -0.00121441-0.00732304j 0.00952393+0.00402308j -0.0032181-0.00504644j -0.000608253-0.00750602j 0.00188848+0.000942129j 0.0067344-0.00545792j -0.0159861+0.00204024j -0.0174489-0.0100517j 0.00151371-0.00607676j -0.0076789+0.0147602j -0.0116329+0.0172361j -0.0130839+0.00891194j -0.0107681-0.0124756j -0.00249363+0.00532845j -0.0102764+0.00735273j -0.000273031-0.0192507j -0.0127132-0.00176434j -0.00388953+0.000800207j -7.47766e-05-0.00617534j -0.00859638-0.01399j 0.0183478+0.00307966j 0.0168008-0.0150207j -0.00787275+0.00690065j -0.0103091-0.00923883j 0.00221692+0.0069217j 0.0133148+0.00470207j -0.00141489+0.0123584j 0.00496237-0.00192567j 0.00948617-0.00272714j 0.0128905-0.00363682j 0.00135161-0.00140455j -0.000475461+0.00206801j -0.0108101-0.0209236j -0.00742761-0.0135538j 0.00696719-0.000374631j 0.0092821-0.00136902j 0.0104893-0.00199274j -0.0025463+0.00929248j 0.000140912+7.25636e-05j -0.00506825-0.00545596j 0.00620599+0.00362195j -0.00427224-0.0023532j -0.00754519+0.00666241j -0.00330313-0.00598219j 0.0028615-0.00320701j -0.00394192+0.000592716j 0.00287828-0.0017898j -0.00010173-0.00532565j 0.00208421-0.000654967j -0.00789177-0.00966949j -0.00278575+0.00298218j 0.00174149+0.00312929j -0.00150205+0.00899899j -0.00775643-0.00122472j 0.0043521+0.00380288j -0.00323181+0.00374957j 
0.000966064-0.179555j 0.00227379+0.145961j 0.0043421+0.306264j 0.000139441-0.144192j 0.00353415+0.329078j 0.00138253-0.528425j -0.00511797-0.0816727j 0.00354057-0.00530224j -0.000970563-0.0300739j -0.00069486+0.00196616j -0.000883326+0.0283044j -0.00228388+0.0140165j 0.00348585-0.0233117j 0.00676106-0.0122535j 0.000252145+0.0225904j 0.00987062-0.069147j 0.0273533-0.0465795j 0.00597517+0.069948j -0.00514124-0.057038j -0.0129541-0.00037559j -0.00402848+0.0360595j 0.0234016+0.0513882j 0.0033416+0.0127719j 0.0107425-0.0161799j -0.000193571+0.00210917j -0.0117005+0.031779j 0.0210938-0.0213894j 0.00759912+0.00698588j 0.0291895+0.0110033j -0.0224694-0.0184923j 0.0139467+0.0241517j -0.00866392+0.0209106j 0.00656062-0.0161845j -0.000398985-0.0166307j 0.011562+0.0186239j -0.0183832-0.0130228j 0.0037709+0.00213787j -0.0075029-0.0126774j -0.028586+0.0171958j -0.0314584+0.00508913j 0.0331973+0.0146628j 0.0257202+0.0119701j -0.0228129+0.00319818j -0.0248323-0.017205j -0.0374707+0.00882831j -0.0293618-0.00867419j -0.0490295-0.0234344j 0.0108895-0.0179893j -0.0131231+0.0104005j 0.0193961+0.0010574j -0.029064+0.00764376j -0.00155967+0.0284636j -0.000335599-0.00884944j 0.00647826+0.0133531j -0.0249191-0.00133417j 0.00770742+0.0440345j -0.00874443+0.017328j 0.00634487+0.0100275j 0.0094828+0.00520568j 0.00965971-0.00103346j 0.00117568-0.0279028j -3.81998e-05-0.0209093j -0.00521982-0.0105128j 0.000288059+0.0145046j 0.00160728-0.00672796j -0.00478993+0.00277274j -0.0026312+0.00137578j -0.000904632+0.00396874j 0.00271594+0.0071692j -0.00230025-0.0107712j -0.00094918+0.00757664j 0.00655927-0.0137287j 0.00291169+0.0132629j 0.00702059+0.00953379j -0.00138723+0.0137332j -6.78655e-05+0.00551321j 0.000370935-0.00434094j 0.00511691-0.00519159j 0.00243062+0.00927322j -0.000185369+0.0159325j -0.00364013-0.000728025j 0.00363329+0.00177173j -0.00260946+0.0121427j -0.00088302+0.00565964j 0.000288433-0.00565619j 0.00262774-0.00607949j 0.00407259-0.00871682j 0.00962283-0.00128583j -0.00642498+0.00066564j 0.000980067+0.00270082j 0.00404047+6.23746e-05j -0.00468229-0.00710515j -0.00716765-0.0070424j -0.00143727-0.00514504j 0.00719778-0.00937332j -0.00365505+0.00701619j 0.00805602+0.00679217j -0.00876417-0.0037651j 0.00493479+0.00500707j -0.00364726+0.00265253j 0.00998217+0.0126527j 0.0206885+0.00130877j 0.0244855+0.00361117j 0.00829699-0.0085208j 0.00645379+0.038588j -0.0259729-0.00688489j 0.0295986+0.00869981j 0.00841228+0.00915046j 0.0467493-0.0395251j 0.101027+0.055976j -0.00730578+0.0380741j -0.0796575+0.00401611j 0.0681528+0.0653779j -0.0310439+0.0069841j 
-0.000977319+0.141149j -0.00333459+0.334717j -0.0056169+0.195645j 0.00149361-0.124769j -0.00824427+0.075179j 0.0103497+0.346134j -0.00167914-0.578143j -0.00108679-0.0332523j -0.0061432-0.00902109j 0.0084549-0.0173528j -0.00977301+0.00617813j -0.00608676+0.0201544j 0.00653414-0.0203973j -0.00303738-0.00380423j -0.00434774+0.00586408j 0.0178007+0.00775081j 0.00186396+0.105395j -0.0236856+0.0480315j -0.0132515-0.014622j -0.00331423+0.059801j 0.00585329+0.0358679j 0.00638535-0.00937691j 0.00525461+0.046709j 0.00648978+0.00282729j 0.00671266-0.0073282j 0.0155556+0.00462567j -0.00924075-0.00592635j 0.0191714-0.0161255j -0.002277+0.0131744j 0.00285569+0.0088789j 0.00229988-0.00558451j 0.0122597-0.0223381j 0.00616578+0.000377317j 0.0177231+0.012705j -0.0004541-0.0247685j -0.0238807+0.0199512j -0.00322064-0.00735467j 0.00774628-0.00782637j 0.0138793+0.015596j -0.00424933-0.0395885j -0.0482399+0.00906343j 0.00508268-0.00506273j -0.0162553-0.0143207j 0.040175+0.00703833j -0.0458548-0.0136128j 0.0317565-0.0140469j 0.0215557-0.0143714j 0.0527277+0.0258445j 0.0158532+0.00437954j 0.0234896-0.00790034j -0.00877285-0.0214182j -0.0225948+0.019054j -0.000736636+0.0201214j 0.00504094+0.00946816j 0.00385966-0.0175694j -0.0130103+0.0222369j -0.0102386-0.0275463j 0.00102659+0.00256315j -0.00200801-0.0125512j -0.00386238+0.000145557j 0.00330562+0.00582277j 0.00362942-0.00571154j 0.0103662-7.63124e-05j -0.00456073+0.0044913j -0.00364872+0.00170587j 0.00130867-0.00394004j 0.00696667-0.00654637j -0.00690522-0.0266711j 0.00567862-0.00261337j -0.00625641+0.00437292j -0.00263078-0.00477946j -0.00225598+0.0069875j -0.00346076-0.0156468j -0.00523867-0.00853238j 0.00122916+0.00210616j 0.00542719-0.00610091j 0.00340634+0.00141318j 0.00177807-0.0210013j -0.000361949-0.0058434j 0.00430455-0.000373805j -0.0010406-0.00336736j 0.000900053+0.0234356j -0.00662711-0.000720815j -0.00020558+0.0146348j -0.00656996-0.0122606j 0.000918729-0.00375537j 0.00356942+0.0133548j 0.00906069-0.00859793j 0.00241786+0.00618756j 0.0100176-0.01033j 0.00177936+0.011715j 0.0110397-0.00392336j -0.00479117+0.00321841j -0.0107927+0.00496511j -0.00507953-0.0169585j 0.00499937+0.0145944j 0.00229689+0.00697672j -0.000868517-0.00899093j -0.00191857-0.000796539j 0.00379986-0.0161172j -0.00202113+0.0136307j 0.00275928-0.0075356j 0.00161138-0.00758012j -0.0344019-0.0198561j -0.0110678-0.00119573j 0.0114722-0.0179159j 0.025791-0.0190336j 0.00102855+0.021281j 0.0650565+0.0488187j -0.0416911+0.0194662j -0.0984592-0.00187059j -0.0036443-0.059685j -0.0303338+0.0112321j -0.0642304-0.0553173j 
0.00294302-0.216631j 0.00201542-0.296363j 0.00325355-0.239279j -0.0017892+0.0290655j 0.00117426-0.338727j -0.000115748-0.373747j -0.00328182-0.664932j 0.000780397+0.0437046j 0.00356592+0.0113446j -0.00721929+0.00137086j 0.00625087+0.00779956j 0.0039442-0.0139204j -0.00755282+0.00763161j -0.00488051-0.0201224j 0.0047635-0.00718071j -0.00846847+0.0188707j 0.00277203-0.0154753j -0.00431344+0.0401184j 0.0126002-0.00134769j 0.00308782-0.036745j 0.00446567-0.0252233j -0.00076045-0.00512085j -0.00523151-0.0372722j -0.00479193-0.0222575j 0.00866697+0.00836057j -0.0145101-0.00843408j -0.00304124-0.0115865j -0.0159491-0.0095507j -0.00935834+0.00186167j 0.00709321+0.013855j 0.000134893-0.0124146j -0.0137822+0.0123487j -0.00170649+0.00950901j -0.0161127+0.00360654j 6.23736e-05+0.00360787j 0.0138334+0.0129041j -0.00302017+0.0177367j 0.00562924-0.0349447j -0.00375574+0.0439524j 0.0123527-0.016221j -0.0288408+0.0219779j 0.0514257+0.00840174j 0.0145268+0.00355639j 0.0346725+0.0174502j -0.00257+0.00987145j -0.0391118-0.00924901j -0.015875+0.00782139j 0.0333639+0.0054764j -0.0180376-0.00593098j -0.0152951+0.00652425j 0.00682582+0.0164449j 0.0121765-0.00778325j 0.00552679-0.0122235j 0.00441142-0.00553951j 0.00628083+0.00958457j 0.00407646-0.0145452j 0.00304603+0.0135j 0.000497022+0.00847971j -0.000530222+0.0126838j 0.00450791-0.00970472j 0.00558432+0.0122277j 0.00512833+0.00862208j -0.00267298-0.000695587j -0.000828045+0.0010274j 0.00256862+0.00344831j -0.00429632-0.00112753j -0.00288694-0.0140457j 0.00218726+0.00732358j -0.000102078+0.00295757j 0.00275984-0.0047053j 0.00264744-0.0193653j -0.00459598+0.0111931j -0.00382976+0.00131887j 0.000398223-0.00991788j -0.00176987-0.00499306j -0.00789169+0.000257229j -0.000463332+0.0111094j -0.000205814+0.0091488j 0.000777476-0.00165476j 0.00368653+0.0202542j 0.000870921+0.00240522j 0.00225485+0.00571595j -0.00103166+0.00134088j 0.00594728+0.0142197j -8.92847e-05-0.0163111j -0.00552139-0.0273131j 0.00218941-0.0167299j -0.00664269-0.00242697j 0.0027851+0.0115428j -0.00719838+0.0163509j 0.000694314-0.00164944j -0.0059235-0.000352993j -0.00589133-0.000530888j -0.00544921+0.0108634j 0.00390113-0.0028788j 0.013361+0.0251523j -0.013705+0.0241801j 0.00118005+0.0157314j -0.00341124+0.0120456j 0.00332183+0.0131877j 0.00650225-0.00194854j -0.0237592-0.00403215j 0.00221277+0.00510452j -0.00571917-0.00102205j 0.00181623+0.0129334j -0.0129495+0.0072916j -0.015477-0.0142906j -0.0326951+0.0165437j -0.000619482+0.0327845j -0.00173255-0.0191687j 0.0164956+0.0415107j -0.000801057+0.0128324j 0.00604523-0.00282122j 0.0094083+0.0137539j 
0.000573894+0.0315791j 0.000595949+0.171958j 0.000613425+0.0769401j 0.000289381-0.717014j -0.000591772-0.57856j 0.0023251-0.0787694j -0.00119162+0.192475j -6.19425e-05-0.0177846j -0.000305414-0.0126202j -0.000380237-0.00349249j -0.000894222+0.0198648j -0.00465311-0.00348723j 8.18305e-05-0.00802456j 0.0063349-0.0147021j -0.00334496+0.00145856j -3.66823e-05+0.0078161j 0.00481111+0.0048344j -0.00123405-0.00595151j -0.00502459-0.00350809j -0.00158739+0.0124168j 0.00708105+0.00751832j 0.00399623-0.0137366j 0.00034244+0.0170983j 0.00600608-0.0098399j 0.039172-0.00964918j 0.00443972+0.00772092j -6.61968e-05-0.0289103j 0.00436993+0.00512432j -0.0218671+0.0540214j 0.0163209+0.0286129j 0.0456018-0.0148831j -0.0159457+0.0271128j 0.0329165+0.0660913j 0.00572808-0.02142j 0.0288984-0.0141904j -0.0164962+0.0111254j -0.0256824-0.00796354j 0.00677615-0.00888226j -0.0032807+0.0223491j 0.00714636-0.00467734j -0.0107772-0.00733916j 0.0455783+0.019278j -0.00597672-0.00536518j 0.00756452-0.00192841j 0.00100457-0.00339995j 0.000405241-0.00247799j 0.000933943-0.00916987j -0.00721666-0.000891774j 0.0044306+0.00395309j 0.00690128-0.00267644j -0.000368966+0.000173861j -0.00581239+0.00511762j 0.00245673+0.00739055j 0.00761987+0.00308231j 0.0122175+0.00448754j -0.00370476+0.00304098j -0.012212-0.0199183j 0.00495098+0.00969883j 0.00778339+0.00726946j 0.0113651+0.00672302j 0.00760777+0.0105272j 0.00149389-0.0104731j -0.00252662+0.00662451j 0.000612209+0.00440713j -6.48344e-05+0.0083734j -0.00965682-0.0040123j -0.000591364-0.0202355j 0.00588006+0.00431362j 0.000164487-0.0137956j 0.000579442-0.00450109j -0.00290235-0.0174662j -0.00478033-0.0260707j -0.00246422+0.0245815j 0.0014635+0.00196226j 0.00201896-0.015256j 0.00497864-0.00599098j 0.00105+0.0140384j 0.00152039+0.00955283j -0.00558529-0.0219502j 0.00307064-0.00989794j 0.00310527+0.00685776j -0.000748405+0.00753894j -0.00383866+0.00231888j 0.00352144-0.00857519j 0.00409794-0.0137856j 0.000382764+0.00826686j 0.00992455-0.00770489j 0.00121666+0.0174318j 0.00262644-0.0120579j -0.00134622-0.015169j 0.0124101-0.0225343j -0.00286392+0.00371845j 0.000323801+0.000516416j -0.000230391-0.00415483j 0.00161387+0.00390275j 0.0106982+0.00617671j 0.00206422+0.00789966j -0.0161541+0.0142462j -0.00503699+0.00516527j 0.00775948+0.00241422j -0.00949622+0.00356718j 0.000538487-0.0115987j -0.00446152+0.0160802j -0.00461715+0.0148329j -0.00101986+0.0131283j -0.0045117+0.0348799j 0.00279839+0.0206136j -0.000580816-0.0211879j 0.00426099+0.00601897j 0.000538548+0.00357369j -0.00717568+0.00181031j -0.00584712-0.00650802j 0.000120751+0.0028841j -0.00617875-0.0053382j 
