-0.00889772+0.094267j 0.210604-0.114352j -0.298049-0.0185525j -0.0848688+0.153011j -0.184942-0.0932614j 0.127089-0.26443j -0.0285207-0.210306j 0.0838268-0.0535871j 0.0123563-0.00220938j -0.0275654+0.000275659j -0.0707529-0.0562353j 0.040653-0.00318016j 0.0353404-0.00853252j -0.0177866-0.0711528j -0.0164307-0.0256107j 0.0859892+0.0210774j 0.0391153-0.0804837j -0.0421946+0.0437502j -0.0313515-0.000967354j 0.0453002-0.0361726j 0.0262605+0.00444564j -0.038588+0.0382661j -0.0189435+0.0191917j 0.00896667+0.00143512j -0.00786388-0.0127237j 0.0143612-0.020281j -0.0106929-0.00280935j 0.0365569-0.0111382j 0.0080832+0.0107435j -0.00971152+0.00514983j -0.00448663+0.0104659j -0.0145512+0.0133086j -0.00422708+0.000289434j -0.00266162-0.0140925j -0.00580037+0.0173201j 0.0103308-0.0407213j -0.0145704+0.0156992j 0.0105921+0.00272122j -0.01644-0.0146442j 0.0197489-0.0259856j 0.00589298-0.001694j 0.00180714+0.0239104j -0.0350799-0.0482239j -0.0318976+0.02128j 0.00558368-0.0269976j 0.0215812+0.00628901j -0.0152411+0.0238651j -0.0154056+0.0499184j -0.0242499+0.0150687j -0.0183448+0.00462559j 0.0139856-0.0205011j 0.02521-0.00210505j 0.00172169+0.00108754j 0.015823+0.0191913j 0.0112112-0.0126844j 0.00505308+0.00540002j 0.0070613-0.0209062j 0.00504089-0.00602361j -0.00457134-0.00593539j 0.00906004-0.014779j -0.00516807+0.0189587j -0.00925142+0.0258313j 0.0101904-0.00131942j 0.0105232-0.00656204j -0.001742+0.00352158j 0.00396917-0.0036849j -0.00293939-0.00842354j -0.0104281+0.0111042j 0.0194241-0.00090226j 0.00537561-0.00618644j 0.00634517+0.00845515j -0.0068812-0.00362127j 0.00712571-0.0117563j 0.00650031+0.0127339j -0.0155652-0.00159034j -0.0166535-0.000293179j -0.0133531+0.00117048j -0.00544207-0.0105805j 0.00358135+0.00900749j -0.000994841-0.012415j 0.00713185-0.000998124j 0.00904275+0.00733784j 0.0118945+0.00640864j 0.00933732-0.00250954j -0.00349009-0.00812327j -0.00252677+0.0159497j 0.0114196-0.00327942j -0.0156475+0.0111967j -0.00993032-0.00768517j -0.0102384+0.00640494j -0.000987473+0.00246716j 0.0048629+0.00881879j 0.0144163+0.00217161j 0.00334199+0.016652j -0.00456103-0.00151909j -0.00260432-0.0030716j 0.00331659-0.00742633j 0.00734085-0.00439931j -0.00700148+0.00257951j 0.0150901+0.011379j 0.0107399-0.0112012j 0.000250428+0.0218726j -0.0176347+0.0174103j 0.0431995-0.0127574j -0.00351356-0.0228197j 0.0137149+0.0228942j 0.0112841-0.00167629j 0.0351892-0.0518727j 0.00914262-0.079725j -0.0330576+0.0281427j -0.00506631-0.0357035j 0.0875431-0.00413293j -0.0389772+0.0119654j 0.00551146+0.0635479j 
0.148331-0.205622j 0.146831-0.207646j -0.0404472+0.0317293j 0.0858621-0.0408873j 0.0236115+0.119891j 0.108554-0.10401j -0.292295+0.343938j 0.00577196-0.0190799j -0.076947+0.0455596j -0.069355-0.000388152j -0.00375885-0.00905277j 0.00922754-0.0191578j -0.00745464-0.00129386j -0.0713926+0.0700151j -0.023242-0.00275651j -0.019337-0.0619102j 0.00601604+0.0440813j -0.0305638+0.098526j 0.022771-0.0369406j 0.0314255-0.017503j -0.020571+0.016069j -0.0147913+0.00849488j -0.0010849-0.00837178j -0.00988562+0.0274738j 0.00449981+0.00813438j 0.0141842-0.0172685j 0.0317103-0.00501667j -0.0274286-0.00710108j 0.00073924-0.0143618j 0.019761+0.00325473j 0.0134691-0.000252548j -0.00146016-0.00852614j -0.00968516-0.00474392j -0.00412405-0.0217784j 0.00492692-0.0202057j -0.0362834-0.012074j 0.0132346+0.0121436j 0.0121476-0.0149241j -0.0346301+0.0223197j 0.00303294-0.0146274j -0.0177234-0.0124976j 0.00866042+0.0168694j -0.0580249+0.0454333j 0.0126544+0.0328343j -0.0016753+0.00878543j -0.0231407+0.0173431j 0.0170548-0.040197j 0.00330298+0.0150604j -0.0181404+0.00835495j 0.0183215-0.0176232j 0.0216346-0.00746223j -0.00331845+0.00806952j 0.00477729-0.0120858j -0.00334279+0.00255269j -0.0140688+0.0237567j -0.00472216+0.0187654j 0.00417725-0.00983002j -0.00123237+0.0172013j 0.00285254-0.0067493j -0.00961487+0.00421152j 0.00568357-0.0050342j -0.000900452-0.00233963j 0.0168628-0.0123624j 0.00569054-0.00719369j 0.00509176+0.00594154j -0.0115867+0.00622651j -0.020323+0.0125564j 0.00773314+0.00160702j 0.00810286+0.00556697j 0.00294717+0.00912271j 0.0102116-0.0128152j -0.0162988+0.00467905j -0.00251566-0.00412613j 0.00378574-0.00967576j -0.00032261+0.00742331j 0.00932699+0.00353169j 0.00274852+0.0116408j -0.0147955+0.00213212j 0.00152973-0.00357775j 0.00289098+0.0064495j -0.00404481-0.0097996j -0.0103539+0.0033977j 0.00965311-0.00429583j 0.00470742-0.0183039j -0.00617115+0.0119887j 0.017092-0.00203466j -0.0124792-7.01341e-05j -0.00293618+0.0216601j -0.00597559+0.00667j 0.00422084+0.00283425j 0.00594356-0.00613141j 0.00647406+0.00575224j 0.0148058-0.00394746j 0.00335939-0.0225178j 0.00292938+0.0143899j 0.00519515-0.0108809j -0.00843962-0.00396329j 0.00504302+0.00197849j -0.00439188+0.0167564j 0.0222673-0.0235186j -0.0136501+0.0167568j 0.00818559-0.0107374j -0.0380905+0.0271987j -0.00827956+0.0174251j 0.0101437+0.0168289j -0.0137989+0.00182141j 0.00374387+0.00131221j -0.0187932-0.0382266j -0.056044+0.0405929j -0.0134488+0.051254j -0.0706463+0.0215267j 0.0186423-0.05761j 0.00773295-0.0500831j -0.0215676+0.00300005j 
0.0518469-0.282515j 0.0629659-0.111158j -0.0505443-0.0518403j 0.174654-0.0523941j -0.0994321-0.168179j -0.240184-0.103378j 0.0845654-0.00772613j 0.00395343-0.0258254j -0.022491+0.0459288j -0.0265127+0.0124892j -0.0259304-0.00816714j 0.00941335-0.0118545j -0.00133691-0.0269885j -0.0524545-0.00889314j -0.0126988-0.0196237j -0.0229192+0.0706089j -0.0416288-0.00687728j 0.0689289-0.0588136j -0.0111203-0.0218041j 0.0178521-0.0198479j 0.0131857+0.0113415j 0.00847478+0.0240174j -0.00496368-0.00809673j -0.00308344+0.0187386j -0.00744398+0.00374559j -0.0108816-0.0157751j -0.005685-0.000793567j -0.00012995-0.0118229j 0.0148312+0.00554474j 0.0028178+0.0102181j 0.00401463+0.0209516j 0.0259859+0.00610565j -0.00255924+0.00583045j -0.0114663-0.00118467j 0.0140376-0.00200779j 0.0196479+0.00338284j 0.0203108+0.0115177j -0.0150675+0.0122948j 0.0267685+0.0226201j -0.0118265-0.0069221j 0.0142996-0.0204302j 0.005361-0.00762052j -0.0107416-0.0153391j -0.0065463+0.000782974j 0.0430054+0.0370939j -0.00891382+0.0367816j -0.0116323-0.0154338j 0.00563836+0.0120054j -0.00729841+0.0060968j 0.00075646-0.00892643j 0.0056453-0.00772862j 0.00791115+0.00717823j 0.00492515-0.00353657j 0.0069683+0.000615275j -0.00404203+0.00712395j 0.00749054+0.0114914j 0.000660878-0.00372372j 0.0016003+0.0133398j -0.000678755-0.00238439j -0.00552006-0.00765631j 0.00733268+0.00204238j 0.00821215+0.0107162j 0.00352203-0.00387738j 0.000117755-0.00521487j 0.00603339-8.25743e-05j -0.0058494+0.00774697j -0.00288714-0.0082292j 0.00626222-0.00717142j 0.00360577+0.00236119j 4.16028e-05+0.00786157j 0.00479148+0.000289539j 0.00695315+0.00395068j -0.000319835+0.0052839j -8.10505e-05+0.00819902j -0.00417621+0.00423419j 0.0179639+0.0017611j -0.00773093+0.000547978j -0.00523291+0.0108987j -0.0105436+0.00730545j -0.00423739+0.00266199j 0.00165235+0.0108674j 0.00930098+0.00601047j -0.00412129-0.00248518j -0.0111602+0.00496366j 0.004903-0.00792347j -0.00488368-0.0118758j -0.00349941-0.0192506j 0.00432631+0.00705375j -0.000160275+0.0062039j 0.00840288-0.00248612j -0.0126803-0.00908813j -0.0129948-0.00752243j 0.00522366-0.00864714j 0.00233415+0.000105369j -0.00350974+0.00584474j 0.00351105-0.0058136j 0.00891723-0.00254322j -0.000515493+0.00791725j -0.00529841+0.00172657j 0.000505179+0.00408116j -0.0120573+0.0271971j 0.0010429-0.00642543j 0.00382074-0.0069471j -0.0102481+0.00636813j -0.00382467-0.00367406j 0.00645443+0.00558924j -0.0113124-0.00277585j -0.0105409-0.0164652j -0.0120296-0.00476778j -0.000191689+0.0111191j -0.00279215-0.000710368j 0.0119825+0.00218344j -0.014111-0.00314318j 0.0146953+0.0180436j 
-0.180305-0.176119j 0.011332+0.207252j -0.00172979+0.121591j 0.0733639-0.0570298j 0.0850418-0.0427573j -0.113477+0.331587j 0.179912-0.021519j -0.044861+0.0565543j -0.00686357+0.0377559j -0.0163657+0.00464909j -0.0597241+0.00263456j -0.0132438+0.031239j -0.0068936-0.00230698j 0.00342966+0.0146911j -0.0431491-0.0048928j 0.0138253+0.0270257j 0.045754-0.00901155j -0.0263258+0.0217283j -0.00379309-0.0218952j 0.0132263-0.00577619j 0.0118137+0.00229745j 0.0135189-0.000932411j -0.0137504-0.0244468j 0.00964671-0.000222152j -0.000971143+0.00427679j -0.0222638+0.00670455j 0.0016251+0.00863301j 0.00126857-0.0119141j -0.0121408+0.00810062j -0.00466081+0.014758j 0.00127553-0.00626088j 0.00836052-0.0191123j -0.0171101-0.00663992j 0.00327998+0.0200145j -0.00725506-0.0168303j -0.00465077-0.023125j 0.00311117-0.0228446j -0.0125176-0.0204168j 0.00806827-0.0164061j -0.0249042-0.0202459j 0.0216398-0.0115456j 0.0148309+0.00179709j 0.0022841-0.0114894j -0.0108776-0.0236598j -0.0122956+0.00878907j -0.0163618-0.0220378j -0.0055874-0.00529227j -4.53923e-05-0.00950909j -0.000764051-0.00168474j 0.00159188-0.00702297j -0.00100189+0.00420566j -0.00387389-0.000670947j -0.000635867-0.0017975j 0.00369916-0.00840358j -0.0012725+0.0136076j 0.00496469-0.0042555j 0.00277184+0.0155363j 0.00389498+0.00470447j 0.00684571+0.00533201j -0.004346+0.00033524j 0.00544902+0.000615598j 0.00297139-0.00217085j 0.00258069-0.000869049j 0.00598404+0.00929318j 0.0106299-0.00837991j -0.00175782+0.00785922j 0.00439482-0.0130348j -0.00563279-0.00693422j 0.00390266+0.000864321j 0.000705152+0.00758087j 0.00189013+0.00874335j -0.000768067+0.0136832j 0.00080532+0.002748j 0.000480537-0.00663918j -0.00908231+0.00484808j -0.00302359-0.0112716j -0.00453231+0.00622447j 0.0101968+0.00530514j -0.00509088+0.00784281j -0.0109162+0.00633563j -0.00631334+0.0119835j 0.00139061-0.00782351j 0.00139473+0.00452374j -5.92986e-05-0.00761311j 0.00195825+0.00735716j -0.0212892+0.000746543j -0.0116184+0.00342039j 0.0185824-0.0122389j -0.00172999-0.0191547j -0.00711387-0.00645937j 0.0105744+0.0209109j 0.00295783+0.0128705j -0.00957265-0.00727522j 0.00352499-0.0130979j 0.00779003+0.000318748j -0.00694842-0.000357064j 0.00210742-0.0129509j 0.0167037-0.00234663j 0.00259914+0.0137046j 0.00767582+0.000204166j 0.00456027+0.0109691j -0.00263205+0.00424094j 0.00819743-0.0135458j 0.00345755+0.00236935j 0.00149484+0.000939848j 0.00641855+0.000338207j -0.00728983+0.00181107j -0.0128441-0.000485899j -0.00427364+0.0140338j 0.00342685+0.00210941j -0.00495273-0.00261792j -0.00177036-0.000627018j -0.00587206-0.00749916j -0.00134224-0.00736072j 
0.0275383-0.0995678j 0.119914-0.00929736j 0.018036-0.0925754j -0.0153844+0.24482j -0.000952747-0.152377j -0.487677-0.169325j 0.228436-0.476597j -0.00290406-0.0183389j 0.00855633+0.0106995j -0.00341389+0.00380373j 0.0101703+0.0332412j -0.0283655-0.00959223j 0.01139+0.0180898j -0.0239596+0.0106104j 0.0145695-0.0222555j -0.0109051-0.0263125j 0.00225849+0.0142104j -0.0045143+0.0157593j -0.00118641-0.00840412j 0.0120358-0.00546347j 0.00522981+0.00885671j 0.000320839+0.00810128j -0.00674332-0.00740625j -0.00332702+0.00705453j 0.00218296-0.00628683j 0.00285898-0.0151328j 0.00490493-0.00599017j -0.0012747+0.0012894j 0.0100549+0.006249j -0.0130288+0.0036956j 0.00676815+0.00679711j -0.0205965+0.0156408j 0.0360193+0.0194636j -0.00587514+0.0129864j -0.00119879+0.0026534j -0.0279516+0.00366087j 0.0086021-0.0169196j -0.017915+0.0198736j -0.0015592-0.021398j -0.0183948-0.0102137j 0.00237359+9.43884e-05j -0.00155934+0.00928751j -0.0150996-0.00906128j -0.00181901-0.00249054j -0.00695635+0.00133387j 0.0066739-0.00389531j 0.000125256+1.69792e-05j 0.00258524+0.00769721j -0.00435409+0.00263664j 0.000409237-0.0032304j 0.00580197-0.00612134j 0.00644181+0.00250748j 0.00246543-0.00387362j 0.0017859+0.00399304j 0.0020744+0.0029866j 0.010528+0.0072894j 0.00256558-0.00553431j 0.00333298+0.00520628j -0.000631863-0.00243602j -0.0024363-0.00383406j 0.0050056+0.00443505j 0.00780576+0.0134894j -0.00741697-0.0021979j -0.00510283-0.00145615j 0.00175714+0.00321768j 0.00128275-0.00168029j -0.00797493+0.00527185j 0.00791199+0.00416005j -0.00196189+0.000706153j 0.000343803-0.00199807j -0.00614412+0.00710753j -0.00750822+0.00141665j 0.00335468-0.0113508j 0.000498757-0.00126042j 0.0140064+0.00274553j 0.00208958+0.0135069j 0.000908475+6.84251e-06j -0.00366929-0.0207621j 0.0176038+0.00360817j -0.00519828+0.00294457j -0.0130912-0.00525715j 0.000583333-0.00274973j 0.00286032-0.0079592j -0.0153714+0.00375135j -0.00245403-0.0207363j -0.00104987+0.0200778j -0.00880074+0.00634717j 0.0185356-0.0154265j 0.00043528+0.0108594j 0.00599358+0.00203811j 0.00129249-0.0036291j -0.00130424+0.00125689j -0.00463141+0.0107629j -0.00679247-0.00347766j 0.00875581+0.000546701j 0.000309776-0.00186868j -0.00390328-0.00507501j 0.00142465+0.00208438j -0.0013008-0.00188796j 0.00147011-0.000311099j -0.0102226+0.00568378j 0.000295381+0.00220223j 0.000869835-0.00578806j -0.00836003-0.0078255j -0.00682804-0.00137582j 0.00669285+0.000276702j 4.05325e-05+0.000265561j -0.001869-0.0116215j -0.0132286-0.0148237j 0.00334988+0.00253055j 0.003-0.00114234j 0.0106343-0.00827733j -0.00976973+0.00233634j 0.0100607+0.0145375j 
0.038132-0.249831j 0.196767+0.0670734j -0.0788809+0.131091j 0.228615-0.407767j -0.384905-0.293337j 0.101398-0.133766j 0.261102-0.0116882j 0.0131783-0.0192195j 0.0221731+0.0416579j 0.00477261-0.0122606j 0.00398117-0.0166437j 0.0185264-0.0412079j -0.0261631-0.0100306j 0.0383044+0.0125761j 0.0140191+0.0410899j 0.00846201-0.0121588j 0.00754557+0.00300092j -0.0105619+0.0140762j -0.00056455-0.017027j 0.0169361-0.00616479j 0.00590417+0.0105983j -0.00251075+0.00217584j -0.0123086-0.014351j -0.00152365+0.0133802j 9.25259e-05+0.00460203j -0.000494048-0.00612688j -0.00232394-0.0169934j 0.0126025-0.00529704j 0.00759647-0.013102j 0.00774866-0.0265854j 0.0105665+0.00449737j -0.0063693+0.0121346j 0.022598-0.00193557j -0.0192231+0.0229686j 0.0196648+0.0147879j -0.0189919-0.000757915j 0.0241912-0.00191894j -0.0120788+0.00744343j -0.00341579-0.0227801j -0.0158344+0.00578351j -0.0012757-0.0112189j 0.00129723+0.00377095j -0.0160231+0.00140991j -0.0057382-0.0022466j 0.00523922+0.00168605j 0.000791641+0.00489532j -0.006029-0.00547553j 0.00014893+0.00550618j -0.00483781+0.00133849j 0.00151297-0.00592682j 0.0102607-0.00336072j 0.00350844+0.0101054j 0.00669922-0.00550998j 0.00165258-0.00129137j 0.00370527+0.00679353j 0.00754303+0.0105062j 0.0108424-0.00167584j 0.00407813+0.00830343j 0.00293838+0.00254577j -0.00410107+0.00276313j 0.0048147-0.00298604j 0.00398253+0.00361268j -0.00583593-0.00104339j -0.00488472-0.00777671j 0.00117057-0.00694546j 0.00387533-0.000316937j -0.00254932+0.00296333j -1.02401e-05+0.00285549j 0.000553446-0.00547613j 0.00294463+0.000668812j -0.00237808-0.0112985j -0.00167975-0.00355605j -0.00244793-0.00380203j 0.00654522-0.00159353j -0.000942954+0.0051161j 0.00147506+0.00142554j -0.00171377+0.00207628j 0.00821283+0.00431909j -0.0029354-0.0199672j -0.0101401+0.00316549j 0.00530841+0.0124602j -0.00319396-0.00880017j -0.00590909+0.000995071j 0.0116946-0.000108862j -0.00752272+0.0171623j 0.00937766-0.00893861j 0.0109263+0.000317372j -0.00947099+0.00518153j -0.000871841-0.00381228j -0.00361082-0.00654769j 0.00749486-0.00242723j 0.0133869+0.00190265j 0.00917883-0.00503046j -0.000799685-0.00737894j -0.000587488-0.00459884j -0.00616302+0.00394892j -0.004777-0.0046945j 0.00608779-0.0102967j 0.00619793+0.00389817j 0.00308304-0.00514072j -0.0057511+0.00798696j 0.00560155-0.00515585j 0.000875703+0.00163615j 0.00529501-0.00659018j -0.00856747+0.000850199j 0.00908975+0.00325562j 0.00103765-0.00123464j -0.00150091-0.00334942j -0.00530651-0.00277072j 0.00718335+0.0100748j -0.00566875+0.00945522j 0.0144002-0.00471945j -0.0142387-0.00918317j -0.0011703+0.0129392j 
-0.0205394-0.435027j 0.118302+0.00464844j -0.296955-0.0741531j -0.0879151-0.00997116j 0.0243191+0.148289j -0.115517+0.111378j -0.100711+0.195983j -0.00314717-0.0807484j 0.0609411+0.0489279j 0.0557856-0.0164416j 0.00532918-0.0123845j -0.024869-0.022693j 0.0423816-0.0155297j 0.0213844+0.01194j 0.00487191-0.0397504j 0.00930998+0.00483002j 0.0210487-0.0125925j -0.00564184-0.00197433j 0.00559967+0.0075732j -0.00954442-0.00221858j -0.00497254+0.00137001j 0.00988222-0.0135461j 0.0114532-0.0109794j 0.00746155+0.00947342j -0.00816671+0.0019651j -0.00270278+0.0154319j -0.00754241-0.0152576j 0.00919684+0.00853617j 0.00755692-0.010248j 0.0200734-0.0163192j -0.00504878-0.0174653j 0.0164331-0.00651348j 0.00613461-0.0169104j -0.00789372+0.0119134j 0.029722+0.0153216j 0.000203351+0.000692096j 0.0166176-0.000700645j -0.00249985+0.00819611j -0.00251615-0.0101169j 0.00373243+0.013519j -0.00619496-0.00296898j -0.00213745+0.00275792j -0.00232976+0.0162494j -0.00229771-0.0074138j -0.00139148-0.00424307j 0.00339044-0.00941753j 0.00160931-0.00289579j 0.00713511-0.00495634j 0.00109009+0.000508002j 0.00198687-0.0030308j 0.00639223-0.0034922j 0.00235406+0.00933562j 0.00657803-0.00700024j -0.000435604-0.0026349j 0.00322114+0.00198564j 0.00631037+0.0100269j 0.00584484+0.00278833j 0.00605849+0.00983086j 0.00260877+0.00442976j -0.00387716+0.00359334j 0.00240664-0.00579726j 0.00357896-0.00911812j -0.00817751+0.00380791j -0.00186547-0.00375863j 0.00214618-0.00759451j 0.00147287-0.0023456j 0.001927-0.000745894j -0.00513661-0.00482407j 0.00081674-0.000145027j -0.0129961+0.0108947j 0.00876667-0.0228932j 0.0059638+0.00622634j 0.0039664+0.0095909j -0.00104973+0.00877288j 0.0114849-0.0036634j -0.00205458-0.00658037j -0.0205724+0.00570284j -0.00526056+0.01722j -0.00503274+0.0106356j 0.00434909-0.00257842j 0.00516529+0.020446j -0.000949597+0.000634857j -0.000169265-0.0084062j -0.0117415-0.017964j -0.00698054+0.00830078j -0.0107068-0.0123676j 0.016536+0.0141195j -0.0142777+0.00179168j -0.00427213-0.00738463j -0.00836229+0.00425682j -0.00469068-0.0112257j 0.0158372-0.00401748j -0.00511709-0.00411104j 0.00532327+0.000727188j -0.000866201-0.00809373j -0.00222648+0.00801696j -0.00518664-0.00129649j -0.00492222-0.00956518j 0.00446929-0.00356567j -0.0033866-0.00304719j -0.00316184+0.00327758j 0.0042671-0.0104075j 0.00552612-0.000557583j 7.64126e-05-0.000576871j -0.00654351+0.00323511j 0.00198189-0.00134444j 0.00648291-0.00391256j -0.00223929+0.00424587j -0.00624189+0.00845349j 0.01028+0.00237177j 0.00124647+0.00895404j 0.0015067-0.00510761j -0.00256129-0.00332167j 0.0055995-0.00201424j 
-0.258062+0.0874671j 0.00519749-0.261043j -0.195057+0.104082j 0.346897+0.268255j 0.1045-0.381676j 0.0259261+0.100386j 0.00219276-0.0233994j -0.0265161-0.0222159j 0.0275708-0.0452822j 0.00665136-0.0189074j 0.0453762+0.00496531j 0.019885+0.0280394j 0.0154076-0.0440812j 0.00894986+0.0327494j -0.0482695+0.00649495j 0.00435495-0.00919949j -0.0097185-0.0112645j 0.00806991-0.00308454j -0.00513474+0.0116188j -0.0111474-0.00162787j -0.000299246-0.00323816j -0.000565717+0.00394304j 0.00317895+0.0145955j 0.0101305-0.00832189j -0.00232806+0.000481952j 0.00895077-0.00448804j -0.00321775+0.000697003j 0.0101604+0.00252801j 0.0112547+0.00223207j 0.00324367-0.00272617j -0.00797492+0.0101631j -0.0169311+0.0100901j 0.0208258+0.00979248j -0.00452697-0.00283274j 0.00388031+0.0104757j -0.00153033+0.00643751j -0.00612698+0.00131783j 0.00314463+0.0111969j -0.00248063-0.0055812j -0.00295129+0.00239024j -0.000167629+0.00251358j -0.00193742+0.00158191j 0.00122479-0.00214319j 0.00151798+0.00383559j 0.000155438-0.00401789j 0.00359066+0.00310555j -0.000562317+0.00586135j 0.000164271+0.00117896j 0.0021337+0.00114008j -0.00346141+0.00369232j -0.00567199-0.00460151j 0.00563998-0.00530672j -0.00385284+0.000469096j -0.000489908+0.0029988j -0.000755354-0.00967083j 0.00254817-0.00572536j -0.00647033-0.00560985j 0.00320902-0.00833504j -0.003557-0.00243142j 0.000604802-0.00238442j -0.000289288+0.00324217j 0.00116353+0.00124243j 0.00170058+0.00205453j 0.00105717+0.00338857j -0.00171778+0.00480062j 0.00250183-0.00132748j -0.00149306-0.00217113j 0.00393538+0.00173325j 0.00638662+0.00754026j -0.0129579-0.0109794j -0.0009347+0.00700862j -0.00542099-0.00512442j -0.00958748+0.00679128j -0.00165534-0.00156215j 0.0125638+0.010417j -0.00541108+0.00115779j -0.00867662-0.0195976j -0.00109492-0.0219124j -0.0227281+0.00725129j 0.00485719+0.0101987j 0.00492796-0.00656042j -0.00910196+0.00875848j 0.0136268+0.0111764j 0.0149056-0.0207156j 0.00939971-0.00795157j -0.00767636-0.00563048j -0.00244446-0.00412536j 0.00246709-1.34591e-05j -0.00313698-0.00563532j -0.012943+0.00753306j 0.000189619-0.00559536j -0.00105197-0.00338868j -0.0024512-0.00437664j -0.00433145+0.00389703j -0.000705853+0.0032595j -0.000778152+0.000138007j 0.000608186+0.00287312j 0.00330055+0.00125109j 0.00416932+0.00135502j -0.00192671-0.000931295j 0.00326873-0.00314493j 0.00124812+0.00393238j -0.00155619-0.00150752j -0.000602926-0.000474162j -0.00112537-0.00316077j -0.000214072-0.00197444j -0.00330991-0.00246829j 0.00255763-0.000420662j 0.00313185-0.00606202j -0.00106783-0.0068599j 0.00699903-0.00380753j -0.00379226+0.000385827j 0.0024867+0.00856807j 0.00343665-0.000924293j 
-0.0831723+0.000876857j -0.0761642-0.192527j -0.522509-0.217088j -0.1009+0.0194977j -0.199109-0.0602425j 0.15149-0.123588j -0.0501792+0.0832814j -0.0478614+0.0225571j 0.00333863-0.0334703j 0.0537146+0.0720747j -0.0169295+0.0331058j -0.0176927+0.0280839j -0.00418346+0.0201925j 0.00591327-0.000387618j -5.78195e-05+0.0109412j -0.0135811+0.000896873j 0.00025863+0.0100336j -0.00407957-0.0057642j 0.00831738-0.0239711j 0.020556+0.00336374j 0.012253-0.00141949j 0.0101995-0.00190734j -0.0115502-0.0117842j -0.0149931+0.00231632j 0.00165062-0.00483775j -0.0390629-0.00801568j 0.0117404-0.010584j -0.00236121+0.00576925j 0.00346347-0.0104689j 0.0165773+0.023372j 0.0262787-0.0035147j 0.0134245+0.0105857j 0.0139759-0.025465j -0.00944304-0.00246117j -0.0409997+0.00794478j 0.0010014-0.00252179j -0.0150869+0.00236465j 0.0143784-0.00329381j -0.00344817-0.00618377j -0.0163806+0.000570029j 0.00891532+0.00199173j 0.0122202+0.00636879j -0.0102136+0.00502172j 0.00178836-0.00820984j -0.00241895-0.00178203j 0.000368683-0.00904884j -0.00341199-0.00419768j 0.00449551-0.000917061j -0.00246681+1.94073e-05j 0.00293422-0.00626807j 0.00353978-0.00167307j -0.000184828+0.00266036j 0.00245109-0.00463491j 0.00231138-0.00342878j 0.00916082+0.0107035j 0.00487197+0.00102993j 0.0105183+0.00312959j 0.000556862+0.00738375j -0.00339667-0.00110202j -0.00981652+0.00283816j 0.00729985-0.000785096j 0.0128421+0.00258426j -0.0120315-0.0147069j -0.00565673-0.00937799j 0.010843-0.00486632j 0.011976+0.00667493j -0.00266472+0.00308444j -0.0105953-0.00416709j 0.0215614-0.0088856j -0.0023878-0.00766077j 0.00301786-0.00868292j 0.0163284-0.00594424j -0.00142707+0.00415409j 0.0115261+0.00266567j 0.0278592+0.0244902j -0.00392054+0.00395682j -0.003417-0.0154622j 0.00566612+0.00251902j -0.0032639+0.00316806j 0.00113236-0.00438992j 0.0299894-0.00575775j 0.00639215-0.00542002j -0.00482283-0.0101578j 0.010095+0.00924211j -0.00972578-0.0177109j 0.00740802-0.00665276j -0.00735806-0.00115774j -0.000812137+0.00122219j -0.00305452+0.0152717j 0.000383982-0.00975441j -0.0188468-0.00491418j 0.000618162+0.000244482j 0.00622059+0.00172076j 0.00556022-0.00428206j 0.0115096+0.00115105j -0.0106197-0.00407434j -0.00264252-0.00193496j 0.0123354+0.000744788j -0.000333805+0.00120458j 0.00401203+0.000130534j -0.000462028+0.00984192j 0.00143012+0.000818468j 0.00530825-0.00360759j -0.00076324-0.00289764j -0.00435414+0.00272561j 0.00834227-0.000756048j 0.00163672-8.26984e-05j -0.0090558-0.00416691j -0.0111615+0.00536511j 0.0105225+0.00534144j -0.0054722+0.00702792j 0.00595194-0.00676772j -0.00914599-0.00804214j 0.00133134+0.00276984j 
