0.190608+0.0584624j -0.00629953-0.120759j 0.503332-0.145733j -0.103318+0.438832j 0.123557+0.149346j 0.129462+0.0957009j 0.535818-0.177529j -0.0420888-0.101568j 0.196519+0.0084715j 0.114364+0.0481066j 0.0385302-0.0610126j 0.111413-0.0179965j 0.00453766-0.00257245j 0.00276034-0.00170752j -0.0346468+0.00960143j 0.000887237+0.0539776j -0.00756913+0.00338868j -0.0291574-0.0804607j -0.0208238+0.0222353j 0.0107996+0.0297126j -0.00446281+0.015648j -0.0174334+0.0209394j -0.0472393-0.00304952j 0.00314391-0.018989j 0.0326003+0.0367925j 0.0395892+0.0277194j 0.0378455-0.029126j 0.0195972-0.0273957j -0.0320011+0.019205j -0.0255525+0.00292503j 0.00771542-0.00929045j -0.0072741-0.00040407j 3.40588e-05+0.0037895j 0.0246887+0.00649011j -0.00708998-0.0168472j -0.0247008-0.0194957j -0.0331342+0.0121169j 0.00103017-0.0132797j -0.0252414-0.019323j -0.0302518-0.00323929j -0.000549186-0.0159418j -0.00908097-0.0105635j 0.0157781+0.0067117j -0.0102082-0.00888645j 0.0154717+0.0191651j 0.00716056-0.0317271j 0.00242063-0.00785833j -0.00810096+0.0252228j 0.000274697+0.00333711j 0.00300573+0.00288309j 0.0137531-0.0106661j -0.0037514-0.00911498j -0.0017796+0.00844486j 0.0233745+0.00167128j -0.0145635+0.013828j -0.0180448+0.0109006j -0.0091357+0.0133688j 0.00896631-0.0106598j -0.00513431-0.00986894j 0.0118327-0.00121401j 0.0246287+0.0196107j 0.0186379+0.0306009j 0.00671554-0.012781j -0.00816199+0.00759132j -0.0125646+0.000568697j -0.0410498+0.0239756j -0.00831968-0.00167203j -0.0071444+0.00387685j 0.0144531-0.00309777j -0.00688044+0.0155213j -0.0188302-0.00209931j -0.0278849+0.000984866j 0.0122335+0.00108587j 0.00355798+0.00270657j -0.00432725-0.00358339j 0.00848771-0.00241186j 0.00368205-0.00229965j -0.00162811-0.0123152j -0.000362845-0.00987187j 0.00336089-0.0237085j 0.00686132+0.0146904j -0.0134147-0.012979j -0.0125489+0.00211026j 0.0059814-0.000257561j 0.00184335-0.00674405j -0.000376087+0.0029643j -0.0182758-0.00119459j -0.00425055+0.011743j 0.00372685-0.0034985j -0.00497985-0.00956063j 0.00233907-0.00168524j 0.00592058-0.0186247j -0.00245371-0.0266172j 0.00500122+0.00876761j -0.00393317+0.00569246j 0.0295924+0.000823933j -0.00152495-0.000362611j -0.00883882+0.00425124j 0.0103168+0.00497823j -0.00285329+0.000923178j -0.00990474+0.00725507j 0.01196+0.0169304j 0.00712834+0.0228912j -0.00956497+0.00815561j 0.013365+0.00354934j -0.0119113+0.0096236j -0.0129501+0.0103758j 0.0136042+0.0240474j -0.0226189+0.0207908j 0.00305833-0.0269065j 0.0233689-0.0183882j 0.0236703+0.000663482j 0.0160114-0.033228j -0.0187131+0.00360352j 
0.114059-0.0792185j -0.186582-0.100203j 0.204893+0.305184j 0.303122-0.237241j 0.312498+0.256999j -0.1179-0.65447j 0.0587082+0.114125j -0.13687-0.0651168j 0.0855032-0.06054j -0.0130343+0.0846364j 0.0379688+0.0538869j -0.0316386+0.00148874j 0.00067381+0.0900181j 0.000610689-0.0490224j -0.0455765+0.0195288j 0.053496-0.0332975j 0.0703749+0.0136699j 0.0110927-0.0106578j -0.0056487+0.0397337j 0.0318144+0.00493223j -0.0127959+0.00193428j 0.0136352+0.0139261j -0.0341186+0.0267065j -0.0323886-0.0148089j -0.0132356+0.00860749j 0.00607212+0.0212926j 0.0135371+0.019185j 0.00731669+0.0178421j -0.00285761-0.0276055j 0.031502+0.0197376j 0.000573645+0.000603338j -0.00253238+0.0312366j -0.0204858+0.0246371j 0.0267676-0.032151j -0.00780585+0.0284882j -0.00131352-0.00282889j 0.00550136+0.00139207j -0.0159799+0.0145487j -0.0047439-0.0297956j 0.025707-0.0232744j 0.0431427+0.00101386j -0.0214202-0.0172457j -0.00460644+0.00653378j 0.0144036+0.0207444j 0.00578452-0.00315449j -0.00519015-0.00504652j 0.00017018+0.0107952j -0.00308053+0.00542579j 0.00556499+0.00600523j 0.00705833-0.00509833j -0.00131659-0.0115516j -0.0131105+0.00726589j 0.000674882+0.0131354j 0.0240549-0.018716j 0.0229364+0.0117776j -0.0052548+0.017149j 0.000433648-0.00869513j 0.0149304+0.00667363j 0.0131799+0.00323054j 0.00538139+0.0123411j 0.000938047+0.00819235j -0.000447112+0.00154416j -0.00510793+0.0021701j -0.00994199-0.0108779j 0.00307804+0.00464195j -0.00223446-0.0256913j 0.00347358+0.0084744j -0.00113121-0.0279526j -0.0183778-0.0193575j 0.00262089+0.0136274j -0.00795824-0.000668806j -0.0155995+0.000105478j -0.00739909+0.000998463j 0.00890608-0.0282787j 0.00673272+0.00602139j 0.00296199+0.0101427j -0.0107601+0.0224292j 0.00166838-0.00427988j 0.000930343-0.0048857j -0.00958689+0.00355382j 0.0207134-0.00432355j -0.0037036-0.00186446j 0.00359589-0.00521085j -0.0121868+0.0106236j -0.00790875+0.00885455j -0.00772531+0.00239989j -0.00739648-0.00101871j 0.0175703+0.000184323j -0.00986828-0.0102149j -0.00174933+0.00759562j 0.0145486+0.00545332j -0.00414481-0.0160207j 0.0286168-0.00974002j -0.0201316+0.0095956j 0.0168335+0.01134j -0.000846791+0.00790905j 0.00579994+0.0203927j -0.0110507-0.0040389j 0.000864944-0.00163806j -0.00604516-0.00107117j -0.0104086-0.00383549j -0.00570587-0.00426918j 0.00986589-0.00346908j 0.00891128+0.00870657j 0.0046437-0.00796847j -0.00571697+0.00827472j -0.00150341+0.0101623j -0.0128245+0.0111384j -0.0102055-0.00842102j 0.00281282-0.00887089j 0.0141667-0.00493764j 0.00072975+0.00474808j 0.00664988-0.00848157j 0.000329505-0.0104361j 
0.0196712-0.0505477j 0.00811358+0.0564041j -0.0825793-0.020254j 0.0228845-0.0772919j 0.00729063-0.0725004j 0.0173265+0.0242855j -0.0785422+0.06818j 0.0898245-0.00668414j -0.0659818-0.0102123j -0.166376+0.179461j -0.210035+0.0215776j 0.240657+0.0734057j 0.0124723+0.0982205j -0.0175767-0.0484646j 0.0685763+0.110294j -0.0640493+0.104966j 0.154692-0.0118037j -0.242777-0.0661952j 0.0406259-0.0230988j -0.0494137-0.0169055j -0.142037-0.0342658j -0.100915-0.0124896j -0.017317-0.00126499j -0.0733718-0.0241479j -0.0218234+0.00282052j -0.0183951+0.0501493j 0.0453623-0.147427j -0.0549145-0.0123973j -0.02954-0.0341071j 0.0371607-0.0316438j -0.0483044+0.0124517j 0.00235018+0.0241793j -0.0258981+0.00551179j 0.0372974+0.00379482j -0.0510401-0.00986584j -0.0314581+0.0252231j -0.103936-0.0107072j 0.0133813+0.0132667j -0.0253718+0.00580675j 0.0218292-0.0117873j -0.0130238-0.0223487j 0.0251478-0.0400567j 0.0131369-0.000462023j -0.0154944-0.00434811j 0.00911342+0.0266025j -0.010715+0.0279587j 0.0554797+0.0208944j 0.0330941+0.129696j 0.00754638+0.00148431j -0.0131512+0.00700647j 0.0154669+0.018603j 0.0152313-0.0122025j 0.0173592+0.0184712j -0.0108984+0.00803833j 0.00650265-0.0176792j -0.0406644+0.0337595j -0.00614158-0.00592694j 0.0629514-0.00869367j -0.0092068-0.000537995j 0.00813525+0.0285955j -0.0109721-0.0377826j 0.0113267+0.0321436j 0.0193055+0.0259501j 0.00398505+0.00623014j -0.0310482+0.00738399j 0.0220184+0.0200943j -0.0303247-0.00792541j -0.0255947-0.0286123j 0.00316989+0.00516874j 0.0112948+0.0278532j -0.0548281-0.0460684j -0.0108355-0.00360108j 0.0161637-0.0156812j 0.00314878-0.00168526j -0.00447324+0.0452526j 0.0109344-0.00686222j 0.0188748-0.00676401j 0.00745653-8.77588e-05j -0.015783-0.0402791j 0.0080906-0.0748595j 0.00521401-0.00763182j 0.0155229+0.0331355j -0.0104018+0.00876042j 0.00965351-0.0181452j -0.0275215+0.030644j -0.027856+0.0209953j -0.0239106-0.0206728j -0.00242706+0.0165539j -0.0215818+0.0322754j -0.0114019-0.0434927j -0.000637337-0.0112876j 0.0201089-0.0461118j 0.0172503-0.0128646j -0.0380886+0.000153454j -0.0180414+0.0291928j 0.0630736-0.0171428j -0.0630362+0.00533433j -0.0559749+0.014858j 0.0295698-0.00883667j 0.00485411-0.00893878j -0.0321198+0.0328193j 0.032795-0.0228584j -0.0170782+0.0164584j 0.0315601-0.0165794j 0.0610028-0.0131912j -0.0288866+0.0561749j -0.0464348-0.00528878j 0.0720766+0.0490487j -0.0796741+0.0705398j -0.0210558-0.0395462j 0.0949356-0.103922j 0.0795774+0.0435936j 0.0548096-0.154529j -0.0828928+0.00895851j 
0.0328505+0.0333483j -0.0258197+0.0555306j 0.0205379-0.035459j -0.05103+0.00469823j -0.0105136+0.0464295j 0.0101059+0.0429476j -0.0428038+0.0069446j 0.0614225-0.00397697j 0.0285357-0.0312668j -0.248879-0.00651887j 0.0553988-0.202758j -0.0492835-0.131612j -0.0190481+0.079105j 0.0284777+0.287424j 0.163982+0.151369j 0.298319+0.03571j 0.0915265-0.237558j 0.16026-0.101772j -0.0206489-0.0155926j -0.0848266+0.000522752j -0.0964259-0.0730658j 0.0195799-0.0136085j -0.0261455+0.00620876j 0.000879779+0.0138156j -0.0252789-0.0662212j 0.0435798-0.00461001j 0.0333979+0.0737941j -0.0253078-0.0662823j -0.0224521+0.00756544j 0.0142604-0.0299228j -0.0228887-0.0107908j -0.0637022+0.0123719j -0.047045+0.00374975j 0.0222519-0.0314441j 0.0911713+0.0224196j -0.00223282+0.0735107j 0.0130038+0.0708663j -0.00181025-0.0815454j 0.0117042-0.0371512j 0.0157421-0.0613767j -0.00873753+0.0150506j 0.0395985+0.00355352j -0.0252446-0.0507008j 0.0536415-0.0425878j 0.0325335-0.0049538j -0.0129542-0.0196534j 0.0494408+0.0626135j -0.057837-0.0295782j -0.0109736-0.000552622j -0.00284433+0.0111355j 0.00459068+0.0126867j 0.0140387-0.00448638j -0.0264532+0.0346572j -0.0004673-0.00491163j 0.0168264-0.00254385j -0.0253817-0.0219856j -0.0307331+0.00179202j 0.0270922+0.00723251j -0.021377-0.00060924j -0.0173003+0.00277022j 0.00947442-0.0116716j -0.016366-0.00744422j 0.00757493+0.00135589j -0.0248362+0.00635855j 0.00894255+0.0336208j -0.0047623-0.0157191j -0.00470516+0.0488249j 0.00827218-0.0394206j 0.00458272+0.00496178j 0.00503403+0.0258637j 0.0267848+0.0373877j -0.00821161+0.0115438j -0.0168538+0.014308j -0.00362832+0.026937j 0.0373082+0.00145244j 0.0137142+0.0051318j 0.00350241-0.0340018j 0.00593772-0.0212708j -0.0470403+0.014992j -0.0662248-0.00119469j -0.00406471+0.0152121j 0.0298112-0.000840209j 0.0118964-0.0151294j -0.0216408+0.0698455j 0.0172253+0.0275558j 0.0245254+0.00682829j -0.0354967+0.0422006j 0.0357976-0.0221389j 0.0025104+0.00744447j -0.0178092+0.00102523j 0.0154746+0.0447408j -0.0243742-0.00926899j -0.0518926+0.0066746j -0.0381043+0.0147479j 0.005989+0.023778j -0.0300602-0.0499705j 0.0193448+0.0460721j -0.00548712+0.0685613j -0.0162594-0.00223722j -0.00332577-0.0473333j -0.0420673-0.0358392j 0.0139206-0.0121645j -0.0269161+0.019717j -0.000317032-0.0222068j -0.00244424-0.00165802j -0.026473+0.0342686j 0.0130381+0.0106571j -0.0881391+0.074374j -0.0686074-0.074597j 0.0494352-0.026511j 0.0695783+0.0454146j -0.0798367+0.0750483j 0.0500628+0.00117797j 0.0651289-0.142605j 
-0.00609649-0.0296952j 0.0584242-0.0211352j -0.0521413-0.0368526j -0.0558799+0.0928197j 0.0236028+0.0233118j -0.0646285-0.0333542j -0.0305022+0.00817016j -0.0447422+0.0116188j -0.0457081-0.00651109j 0.153609+0.224123j -0.00515789+0.00477179j -0.257471+0.165849j -0.588174+0.192064j -0.257652-0.0783205j 0.265894+0.189186j 0.143089+0.225308j -0.205473-0.0823384j 0.0566181-0.0924341j 0.107978+0.0916118j 0.101626-0.0585628j 0.0117631+0.100613j -0.00733513+0.0539023j 0.0114059-0.0169872j 0.0471615+0.0406956j -0.067275+0.00374088j 0.0160585-0.00313854j 0.0406197+0.00335484j -0.104735+0.0134176j -0.056855+0.0223191j 0.0301409+0.00302666j 0.0339283-0.0317592j -0.0827806-0.0102629j -0.000381571+0.00181182j -0.0558531+0.0236775j 0.00273314+0.0929253j 0.0355458-0.0346604j 0.00689537+0.0617811j -0.0379823+0.0196174j -0.0401309+0.0339664j -0.00180001+0.0149033j 0.0304092-0.00128971j 0.0591366+0.0060379j 0.0282768+0.0392031j 0.00684865-0.00929137j 0.0129392-0.0139249j 0.000126787-0.00274596j -0.00695688-0.0123463j -0.00543663-0.000703083j 0.0329355-0.0249541j -0.0224988-0.0375464j -0.0130513+0.010567j 0.0136215+0.0070625j 0.0178578-0.00911026j 0.0102627-0.0081475j -0.00396295+0.00972216j 0.0126078+0.00543797j -0.00322493+0.00975602j -0.00949437-0.0245109j 0.000228865-0.00834035j 0.0130852-0.0132334j -0.00160995-0.0151365j -0.0187397+0.0109356j -0.0270169-0.00887011j -0.0023723+0.0101444j 0.0261819-0.0154957j 8.41037e-05-0.00692332j -0.0120058-0.0117434j -0.0302521-0.0227546j 0.00710279-0.0076584j -0.0148558+0.00317853j -0.0119274-0.00357082j 0.00832069-0.0089933j 0.00985876-0.00868235j 0.0302763+0.0223877j 0.014943+0.00947997j 0.000183037+0.0048219j 0.0250667+0.00681893j -0.011952-0.0163788j 0.0112004-0.0222384j -0.00278599+0.00893021j 0.0214725+0.0139607j 0.015649+0.0152432j -0.00107035-0.0159918j 0.0100313+0.00814681j -0.00449112-0.0251918j -0.00237446-0.00649974j 0.0170906-0.0195564j -0.00712587-0.00671101j 0.00843634-0.0117783j -0.0106505+0.0158398j -0.0327637-0.0284763j -0.0105073+0.00328063j 0.0159522-0.0175002j 0.0193925-0.0169557j -0.010773+0.0158643j 0.0225177+0.00424398j 0.00388961-0.014416j 0.0151162+0.00194396j 0.00257068-0.0309515j -0.0128035+0.0238204j -0.0185552-0.00297731j -0.0245766+0.001818j 0.00853332-0.00551438j -0.00911946+0.00407094j -0.00720734+0.00558752j 0.0034048-0.0312457j 0.0071683+0.0055238j 0.0157455-0.00436706j 0.00622529+0.00689292j -0.0164846-0.00310289j -0.000864374-0.0101361j 0.0174411-0.01324j -0.00509426-0.00661615j -0.00391466+0.0212088j 
-0.000909549-0.0152017j 0.0351371+0.00787718j -0.0184352+0.0135182j 0.0276994+0.013699j 0.0280457-0.0436971j 0.01639+0.0264688j 0.0391364+0.0293162j 0.0164359+0.00512517j -0.020085-0.0625645j 0.0647627+0.11505j -0.217911+0.093731j 0.173214+0.22171j -0.0660781+0.040009j -0.0626633-0.274978j -0.111492+0.0459386j -0.2748+0.0705828j -0.0200759+0.172554j -0.289696+0.0592454j 0.0962538+0.02886j -0.0238037+0.0132882j 0.0491915+0.0190179j -0.0517384+0.136979j -0.0229215-0.00134999j -0.0114519+0.135036j -0.0547395+0.0519651j 0.0478769-0.0413293j -0.0158042-0.0938944j 0.0523029+0.0449505j 0.110442-0.0264862j -0.0329366+0.0130778j 0.00749295+0.0482497j -0.0481067-0.0463894j 0.00861326-0.0293715j 0.0196344+0.0076057j 0.0368337+0.0463918j -0.0618842-0.0181809j -0.0336793+0.00595843j 0.0489814+0.0216298j -0.0214525-0.0396782j -0.0101164-0.00326179j 0.00613613+0.0556746j 0.00908925+0.0270323j -0.0495613-0.0332702j 0.0329045-0.0231558j -0.0309384-0.0358353j -0.0496777-0.0174349j -0.0265471-0.00661301j -0.0830901+0.00165275j -0.0108389-0.0316181j -0.00437889-0.00481415j -0.0307054-0.00965483j 0.0266238+0.00809675j -0.0380889+0.0171583j 0.0137483-0.0171691j -0.00291963+0.0145043j 0.0194946-0.0319575j -0.00711822+0.0206593j -0.0192954-0.0246465j 0.0186021-0.0102726j 0.0333904-0.00782302j -0.00920732+0.014343j 0.00256589-0.0142032j 0.0066391-0.0147759j -0.0115086-0.0266661j 0.00217627-0.00423197j 0.00223932+0.00719732j -0.00217932+0.0149792j -4.58602e-05+0.0340577j -0.018723-0.00332188j 0.000338832-0.0413273j 0.0377464+0.0518851j -0.044783+0.0279775j 0.00455497-0.0368776j -0.00581023-0.0155781j -0.00756806-0.032157j 0.0169338-0.02486j -0.0248103-0.0161979j -0.0203782-0.0245504j 0.00354161+0.0216465j -0.04837+0.0357254j -0.0320804+0.0272453j 0.00485964-0.0167515j 0.0504371-0.0325156j -0.0235693+0.0789406j 0.039956+0.0340485j 0.0109243-0.0248907j -0.00353413+0.0323203j 0.0105112-0.000716463j 0.0256352+0.0101107j -0.00318966+0.0411667j -0.00639667+0.0543068j -0.0299971+0.024835j -0.033414+0.0207036j -0.00654805-0.0100309j 0.0224797-0.019258j -0.0343048-0.0223705j 0.0331062+0.044894j 0.0531289+0.0472396j -0.00507024+0.00741511j 0.0143799-0.0152387j -0.039026+0.00598564j 0.024467+0.0128443j -0.0097625-0.00749496j -0.00139789+0.000514707j -0.0429965+0.020499j -0.0292416+0.0085595j 0.0186555-0.0226195j -0.0451977+0.0499644j -0.0352483-0.0499629j 0.0532937-0.0460152j 0.0210846+0.0883182j -0.0889918+0.032282j 0.0258009+0.056574j 0.076536-0.11088j 
0.0834711+0.00169986j -0.00366931+0.0226357j 0.0449476-0.0231968j 0.00961502-0.0220531j 0.0474634-0.0141244j 0.058829-5.92189e-06j 0.0223971+0.0288589j 0.057204+0.0734503j 0.0160154-0.00294268j -0.280272+0.102028j -0.138093-0.0773862j 0.24099+0.0181573j 0.0316226+0.142423j -0.00237181+0.0960228j 0.0875844+0.150467j 0.0928443+0.170979j 0.232496-0.18809j -0.223278-0.100198j -0.0524539+0.0705709j -0.188724-0.038171j -0.166651+0.0932306j -0.186185+0.00470023j -0.0431529-0.0121673j -0.175679+0.00284726j -0.00595215-0.0266346j 0.0851127+0.0141168j -0.020811+0.0387736j 0.060884+0.0282539j 0.103648+0.034646j -0.0600317-0.00389251j -0.00342897-0.0409071j 0.00526657+0.0509213j 0.0712326+0.00911913j -0.00928144+0.00955437j 0.0145685+0.00270922j -0.0128241-0.000121687j 0.0591182+0.011204j 0.0206117-0.0168144j -0.0135396+0.0358358j 0.00529205+0.0294767j 0.00502038-0.0473705j 0.034723+0.0155255j 0.0302085+0.0316972j 0.0467988+0.0567389j -0.00044461+0.0318551j -0.0197749+0.00602026j -0.0587808-0.0129903j -0.0252375-0.0315477j -0.00254489-0.0081618j 0.00610079+0.0420231j 0.0428184+0.0103822j 0.00448951+0.00864497j 0.0226219-0.00991408j 0.0488595+0.0114391j -0.0407671-0.00371754j 0.0700895+0.00810521j -0.0487009-0.0121689j 0.00242373-0.0291676j 0.0881516+0.0139589j 0.016311-0.011699j 0.00956762+0.0166359j 0.00309657-0.0379055j -0.0461171-0.0389748j -0.0178768-0.024285j 0.0145639-0.0464501j 0.0177927+0.00553036j 0.00789854-0.014554j 0.00983919+0.0268887j 0.0278085+0.0151788j -0.0147851-0.00125142j 0.0120638+0.0041512j 0.00912532-0.0288224j 0.0144974-0.00461713j -0.00166415-0.0362569j -0.0383906-0.00353568j -0.000433048+0.00400064j 0.00367858+0.0126295j 0.00334662+0.0091076j 0.0213511-0.00423057j 0.0512894+0.0551981j -0.0135433-0.00330692j -0.0435212-0.0110566j -0.0102268-0.018734j -0.0160997-0.0398556j 0.00487768-0.0556667j -0.0130542-0.0265542j 0.0238559+0.00591609j -0.0103092-0.0324281j 0.0113602-0.0353924j 0.0298179-0.00674907j 0.00978885-0.0288597j 0.00270572+0.0392132j 0.0286794+0.012224j 0.0344265-0.00549746j 0.00138178+0.00546018j -0.0146756+0.0231654j -0.0031606-0.0426132j 0.0526857-0.0461538j 0.00523094+0.0325444j -0.0301784+0.0369505j 0.0158001-0.000808266j -0.0263497+0.0427299j 0.000156019-0.0221307j -0.0113772+0.000912606j -0.0181477-0.00742558j 0.0370853-0.0440352j 0.0255136+0.0119844j -0.00516247-0.0212312j 0.0704824-0.0219679j -0.0180161+0.00314887j -0.0836874+0.0203846j 0.0128887-0.0945294j -0.0601802+0.0804662j -0.00143265+0.0800414j 
0.00752061+0.0482322j 0.000700723-0.0149119j 0.0128297+0.0142751j -0.00665156+0.028267j 0.012287+0.0240119j 0.000584916+0.0264673j 0.00294743+0.0140321j 0.029801+0.0357295j -0.0044052-0.0462322j -0.036794+0.0145913j 0.00861638-0.0452556j -0.0445878+0.0150899j -0.0497732+0.0213275j -0.110711-0.024269j 0.0246077+0.014454j 0.0052088+0.0966909j 0.00931749+0.0117627j -0.0382861+0.00352922j 0.0331109+1.5538e-05j 0.00259138+0.0187066j 0.153909-0.000742432j -0.0279447+0.0352275j -0.0649435-0.00572932j -0.0452062+0.078329j -0.043407-0.0445805j 0.0452214-0.00646109j 0.00256244-0.125398j 0.0600067-0.0568851j -0.00255014-0.00318994j 0.0145438-0.124515j -0.0590601+0.018766j -0.00467237+0.114881j -0.206734+0.0190717j 0.0294294+0.00641715j -0.0177663-0.0491898j 0.147271-0.0899163j -0.213661-0.118098j -0.164534+0.0351497j -0.0571704+0.0273551j 0.107126+0.133669j -0.124655-0.109161j -0.0326974-0.0250147j 0.135772-0.175386j 0.0257186+0.108491j -0.0391591+0.0996921j 0.0290014-0.101769j 0.119987+0.0833674j 0.154443-0.0262906j -0.0110356+0.000946421j -0.00549762+0.00662647j -0.0453544-0.0322711j 0.00130847+0.0437053j -0.0830961-0.0323727j -0.00501697+0.00789238j 0.0417799+0.0104871j -0.0468265-0.00136904j -0.0545988+0.0139172j -0.0232751+0.0126382j -0.0510632-0.00623021j 0.035168-0.0119654j -0.0104996+0.0574271j -0.0215622-0.0805167j 0.038709-0.0062989j -0.000149841-0.00947293j -0.0186304-0.0125236j 0.00227524-0.000375602j 0.075792-0.0218731j -0.00191779+0.000222124j -0.0155039-0.0165573j -0.0506899-0.00872461j -0.00693303-0.0208053j 0.0216174+0.00868773j -0.0194811-0.00642939j -0.00158052+0.0183335j -0.0468379-0.0280205j 0.0186855+0.0286299j -0.00246613-0.00824479j 0.0439858+0.0736348j 0.0316215-0.0134571j 0.0316307+0.0104228j 0.0423001+0.0121721j 0.00989556-0.0618381j 0.0189279-0.023284j 0.0155093-0.0806106j 0.0109792+0.0634075j 0.0162584+0.0153455j 0.0517196+0.0241803j -0.0142472+0.00730481j -0.0253058+0.0769066j 0.010487+0.020234j 0.0175341-0.0120777j 0.0103291-0.028259j 0.0100392+0.0759363j 0.0189269+0.0766657j 0.085054-0.0648355j 0.0389873-0.0123425j -0.0323307-0.0316725j 0.0958692-0.0865008j -0.0319518+0.0404927j -0.0211019-0.0377606j 0.0305621-0.0375252j 0.0638002+0.0212935j -0.0413964+0.00935034j 0.0304001-0.00549122j 0.0736154+0.0342345j -0.0128104+0.127092j -0.0593852-0.0399997j -0.0872473-0.0486886j 0.0645379-0.063068j 0.0352227+0.019423j -0.044767-0.0324194j 0.00749709-0.00228406j -0.0331416+0.0341068j -0.0274544+0.00629885j 
0.0431455-0.021518j 0.0380492-0.000443908j 0.0514712+0.00154186j 0.00740329+0.00405365j -0.00347665+0.0125082j 0.0562631-0.00661131j 0.0503076-0.0210471j 0.0242753-0.0118706j 0.00382861-0.0358688j -0.0341814+0.0443638j -0.0474457-0.00962044j 0.00141077+0.0131357j 0.00446722+0.00567148j -0.032914-0.0303473j 0.00347715-0.0058474j -0.0487107+0.0386657j 0.0285084+0.0261279j -0.0665599-0.00727953j 0.0411144-0.0179722j -0.000934172+0.0222117j 0.0563791-0.0534778j 0.0331737+0.0210467j 0.0461784-0.0231509j -0.00146116-0.00552084j 0.00720583-0.186301j 0.0460311+0.0551497j 0.0472823-0.069805j 0.018051+0.142106j -0.241247-0.0192874j 0.0286001+0.123001j 0.0386142-0.0809084j 0.0183471+0.00564646j 0.135389-0.0885528j -0.2363-0.0807612j -0.193039-0.0923468j 0.0314345-0.0873058j 0.157695+0.00277005j 0.0592948-0.0675274j 0.0754557+0.192467j 0.0993143+0.00336697j 0.123636+0.104618j -0.0659375+0.0523786j 0.0722833-0.170346j 0.110204+0.0313004j 0.17868+0.0208699j 0.225301+0.14048j -0.100318+0.0333984j -0.106298-0.0176167j -0.0154078+0.0144243j -0.0166041+0.0118593j -0.0524311+0.00992887j 0.00706174-0.000899585j -0.0280483-0.00690322j -0.0414829-0.00275999j 0.0103263+0.0165612j -0.0619349-0.00636008j 0.0689796-0.0271499j 0.0443497-0.0291965j -0.0239361-0.039474j -0.0184517+0.0253785j 0.0191202+0.00234281j 0.00340467-0.0176657j 0.00673219+0.0385085j 0.0478784+0.00770592j -0.0824144-0.0481436j 0.00748787-0.0181915j 0.00759466-0.0122914j -0.00980069-0.036727j 0.0162707-0.0135443j -0.0272578-0.0212539j 0.0152537-0.0171126j 0.0271657-0.0104091j -0.0125903+0.00506852j -0.0353322+0.021794j -0.0501289+0.0276069j 0.0156467+0.0404339j -0.0408748+0.0428715j -0.0534377-0.0172259j -0.00342509-0.0244173j 0.0302189-0.0241931j -0.0247748-0.018231j 0.058578-0.0458821j 0.0290344+0.00547865j 0.0210155-0.0268732j 0.0230572+0.000234538j -0.0192525-0.0264455j 0.00693254+0.0550416j 0.0214442-0.0455087j -0.0476336-0.0063942j -0.0341611+0.0618876j -0.00287955+0.0217964j -0.00506438+0.065558j 0.0130374+0.0369897j 0.0352233+0.0154975j -0.0181204-0.00731003j -0.0894471-0.0232727j 0.0509377+0.0254916j -0.046093+0.0112575j -0.0194671-0.0313465j -0.0317121-0.032053j 0.058498-0.0336175j 0.063213-0.0640511j -0.0308873+0.0138969j 0.00764637-0.00331468j 0.0181446+0.0385334j 0.0255527+0.0263694j 0.0240335+0.0589209j 0.00520749-0.0315456j 0.0323851+0.0250799j -0.0271198+0.0683795j 0.00125362+0.0508389j -0.048338+0.0179656j -0.00717824+0.0149918j 0.00650597-0.0146981j 
