-0.0107891-0.0409882j -0.00386767-0.107152j 0.0103437-0.109848j -0.00248519-0.133205j -0.0164477+0.133335j -0.036267+0.0246464j -0.000750401+0.0173636j -0.0216835-0.0108831j -0.0573853+0.0157604j 0.0705119+0.00563482j -0.000232558-0.0119254j 0.0656751+0.0204303j 0.0237828+0.00918103j 0.00815992-0.00162096j -0.00960053-0.0123736j -0.00331371+0.00928016j -0.00964586+0.014503j -0.00664338-0.017332j -0.00977033-0.0204347j -0.00951007-0.00421624j 0.018839-0.0062463j 0.025813-0.00166227j 0.0098027-0.00678288j 0.00212708-0.00866005j 0.00504042+0.00383838j -0.0240944+0.0210861j 0.00626071-0.00974486j -0.0115021-0.00886798j -0.0146771-0.0214268j -0.00701654-0.0123051j -0.0119471-0.000151191j -0.0359111-0.00123038j -0.0119903-0.0109932j 0.00361198-0.0352017j -0.000734437+0.0116464j 0.0017067+0.00411535j 0.00601216-0.00481288j 0.00773798+0.0109842j 0.0110501+0.00101261j 0.00134438-0.00242162j -0.00569191+0.0110784j -0.00747336+0.00470025j -0.00226919-7.64207e-05j 0.00913738+0.000904752j 0.000754921-0.00821187j 0.00371142-0.00522927j 0.0104305+0.00855071j -0.0043492-0.0131931j 0.0044662-0.00612814j -0.00172459+0.00441434j -0.00807148-0.0149283j -0.00309828-7.99036e-05j -0.0216634+0.00776751j -0.00299187-0.00749802j 0.00422591+0.00335053j -0.00149056+0.0153784j 0.00363551-0.010069j 0.00660705+0.00759088j 0.0209972-0.0031234j 0.00659282-0.00722077j 0.0125655+0.0040206j 0.00683042-0.00248598j -0.00301157+0.000396502j 0.00496239+0.0093555j -0.00481673+0.0112831j -0.0117507-0.00324183j -0.00430864-0.00148584j 0.000566277-0.00368022j -0.00684117-0.00518976j -0.00687279-0.00733459j -0.00064225+0.00416205j 0.0204279-0.00151264j 0.0080974-0.0120097j -0.00201176-0.000318123j 0.00746139-0.0117369j -0.010416-0.0158404j -0.00994702-0.0222672j 0.00034394-0.0109854j -0.0171576+0.00260915j -0.00201664-0.00015044j -0.00229165+0.00142446j 0.00416307-0.0018441j -0.00475663+0.00166157j 0.00077345+0.00396644j -1.52623e-05+0.00270932j 0.000462596+0.0100478j -0.00106919+0.00272083j -0.00334756-0.00688849j 0.00250901-0.00218645j 0.00145244+0.00186857j -0.00595253+0.000654837j 0.00602175+0.0052245j -0.00927297-0.000300618j -0.00358976-0.000301344j 0.000724046-0.00136495j -0.00235221+0.00303767j -0.0042983+0.0036227j -0.00669149+0.00479531j -0.00346965-0.00332925j 0.00244335+0.00228507j 0.00370264-0.00687303j 0.0056244-0.00620699j -0.00935607-0.00296463j 0.000225549-0.00713576j -0.00100411-0.00744758j 0.00247086+0.000465751j -0.0040887+0.0043672j -0.00316404-0.00466883j -0.00120244+0.0044855j -0.00265639-0.000302671j 0.00521053+0.00252018j 0.000536723-0.00420219j -0.00468241-0.00217374j 0.00285328+0.00948539j -0.000775794+0.00175742j -0.00454564+0.00572542j 0.00211088-0.00178248j -0.00672401+0.00582736j 0.00299384+0.00578836j -0.00535797-0.00193236j 0.00863888+0.000208241j -0.00159843+0.00727948j -0.0102159-0.0056844j -0.00190262-0.00435746j -0.00225198-0.000475383j -0.00460172+0.00577786j -0.00541518+0.00427596j -0.00559244-1.32139e-05j 0.000321899-0.010738j -0.00481642-0.00216477j -0.00353086-0.00189805j -0.00289912-0.000776466j -0.000502326-0.00135674j 3.6286e-05-0.00187552j -0.00205937-0.0021895j 0.00328654-0.00120425j 0.00564743-0.009028j 0.000664016-0.00138885j 0.00205294+0.00217326j 0.00330535+0.00514651j 0.0116578-0.00172573j 0.000137044-0.00314047j -0.00218105-0.00527481j 0.00383759+0.00377964j 0.00276818-0.00454368j 0.00116154+0.00314014j -0.000357508+0.00325831j -0.00340574-0.00794484j -0.00674353-0.00821482j 0.00221453+0.00360779j -0.000301693-0.000597038j -0.00720377-0.00116244j -0.0108895+0.00311837j -0.00456526+0.00246963j 0.00520847-0.00301045j 0.00250379-0.00175476j -0.00204584+0.00145663j 0.00410498+0.0019736j 0.00650506-0.00294708j 0.00147431+0.00253133j 0.00263968-0.0051226j 0.000179836-0.00468476j -0.00322938+0.000519784j -0.00402526-0.002425j -0.00273549+0.00417111j -0.00429792-0.00633662j -0.0114121-0.00236822j 0.00445838-0.000705949j -0.00423134+0.00233827j -0.00326189-0.0096363j 0.00338368+0.00914413j 0.00711727-0.012045j -0.00728117+0.00368202j 0.00897932-0.00122573j -0.00405065-0.00697778j -0.00583084-0.00552545j -0.00149569+0.00312903j -0.000967279-0.00549231j -0.000603939+0.00498569j 0.00424468-0.00497075j 0.00211381+0.00946982j -0.0118289-0.00726103j -0.00479825+0.00225031j -0.0103237-0.00486802j 0.00511353-0.0110754j 0.00339182-0.00699404j -0.00313874-0.00196629j 0.00117981-0.0113821j -0.0096999-0.00178885j 
-0.0159455-0.150358j 0.00643659-0.130372j 0.00401287-0.0813922j 0.0112789-0.00590887j -0.00322054-0.0622174j -0.040483+0.0444782j 0.0407224-0.00163086j -0.0243723-0.0100119j 0.0215863-5.11095e-05j -0.0337697+0.00354295j -0.0623146-0.00888818j -0.0265304+0.00387019j 0.0346774+0.00768086j -0.0123564-0.0112165j 5.99499e-05-0.0012346j -0.018079+0.00407435j -0.00540953+0.0197581j -0.0103361+0.00986739j -0.00149903-0.013749j -0.0105019+0.00872517j 0.00740939-0.028835j -0.00534714+0.00355878j -0.00214842+0.00975172j 0.0295659+0.0131748j -0.0231233+0.00259763j 0.0372136-0.0213977j 0.00265357+0.00937851j 0.00071832+0.00307811j 0.0183031+0.0355611j 0.0161482+0.0093433j -0.0305111+0.0101598j 0.00846694+0.00418311j -0.00751638-0.0295531j 0.00273062+0.00895297j 0.00100846+0.0171672j 0.0031267-0.00768464j 0.00772744+0.00441728j 0.0113425+0.0132286j 0.00395345-0.00181218j -0.0115669-0.00461397j -0.0056229+0.00212835j 0.00215097+0.00126432j 0.00909148-0.00292041j 0.0169686-0.00682857j -0.003262-0.00174181j -0.00371796-0.0102664j -0.00588861+0.0117966j 0.00158571+0.0167894j 0.00417898-0.00445951j 0.00026346+0.00934408j -0.00959923+0.00115023j -0.00381195-0.00267846j 0.002628+0.00132762j 0.0163035-0.0095513j -0.00338476-0.00936842j 0.00369833-0.0120728j 0.000148508+0.00230133j -0.0138962-0.0125733j -0.0127966-0.00296108j 0.00287663+0.0067568j -0.00191226+0.00881524j 0.0144743-0.00753289j -0.00687683+0.00180364j -0.0048369+0.00436205j 0.000787262-0.0107455j 0.00681515+0.00380279j -0.00144343-0.0116776j -0.000148878+0.0096833j -0.0150719-0.00621989j 0.019055+0.00149939j -0.00660987+0.00658803j 0.0126546-0.011311j -0.00308456+0.00439881j -0.00220902-0.0107042j 0.000550432+0.0151051j -0.0172042-0.0204753j 0.0059287+0.00245791j 0.0109361-0.00930056j 0.000425983-0.0034132j -0.00481659+0.00086094j 0.000511329+0.00247493j 0.000651779-0.000623134j -0.00830237+0.00482574j 0.00337608+0.00211138j -0.000349151+0.00684008j -0.00100801+0.00942989j 4.99115e-05-0.00710495j -0.00569941-0.00951703j 9.88451e-05-0.00347479j -0.000774628+0.00202277j -0.000165266+0.00623141j 0.00439617+0.000687296j 0.000143759+0.00451653j 0.00327345-0.00267697j 0.0048363+0.00335134j -0.00709628-0.00492612j -0.00268328-0.00121927j -0.0052805+0.00510892j -0.00925023-0.000975755j -0.000507772+0.00271773j -0.00368534-0.00165175j -0.00483971+0.00117096j -0.000507779+0.00177599j 0.0016438-0.00311327j 0.000955978-0.00618144j 0.00137499-0.00360494j 0.00543387-0.00458498j -0.00348771-0.00132962j -0.00277354-0.00708047j -0.00359099-0.000988442j -0.000429921-0.00280716j 0.00434796-0.0062347j 0.00726784+0.0029098j 0.000424794-0.010131j -0.0048171+3.9507e-05j 0.000527393-0.00478286j -0.00178841+0.00336388j 0.00034192+0.00865137j 0.0098819-0.00474327j -0.00449213-0.00634794j 0.00407157-0.00122505j 0.00686282-0.00431313j 0.00921106-0.00583502j 0.00118783+0.00397358j 0.00955898-0.000165438j 0.000800746-0.00547025j 3.42488e-05+0.00432122j 0.000641324+0.00194986j 0.00757907-0.00105192j -8.54622e-05-0.00325821j 0.0045473+0.00259864j 0.00184599+0.00184154j 0.00623346-0.00597307j -0.00108807+0.00124587j 0.00262625+0.0068882j 0.00216066+0.00435011j -0.00663867+0.00855751j -0.00491689+0.000728009j -0.00407683+0.000378675j -0.00957959-0.0107532j -0.00539571+0.00268262j 0.000788771-0.00456999j 0.0048685+0.00541468j 0.0046616-0.00286358j -0.000250908+0.00344833j 0.00403171+0.00855518j -0.0105861+0.00241445j -0.00037685+0.00585225j 0.00637937-0.00138003j 0.00617789+0.00533445j -5.88196e-05+0.00302862j -0.0017109-0.00492683j -0.000162971+0.00511886j 0.000942352+0.00267351j -0.00560994+0.00235932j 0.000673823+0.00593855j -0.00867522-0.00774199j 0.000822503-0.000528766j -0.00478666+0.00299521j -0.00544326+0.00314965j -0.00548483+0.00643399j 0.00796344+0.0035627j 0.00214414+0.004022j 0.00566965+0.0037287j -0.0039554+0.00586701j 0.00261654-0.00183693j -0.00267919+0.0027481j 0.00502978-0.00110005j 0.00405255-0.00720839j -0.00244086+0.00870239j 0.000584638+0.00508308j 0.00606202+0.00165125j -0.00189686+0.00480665j -0.00153091-0.00183435j -0.0101247-0.00569292j 0.00153704+0.00560555j 0.00797816-0.00852986j 0.00240804-0.000186381j 0.00246184+0.00226423j -0.00329768-0.0121392j -0.00205321+0.00223141j -0.00962623-0.00969896j 0.00180454-0.00426667j 0.00226449-0.00145262j 0.00480692-0.00442635j 0.00708042+0.0019769j 0.00275817-0.010383j 0.00730225-0.00682849j -0.00631342-0.0083779j 
-0.00982625-0.172429j 0.0138632+0.0454139j -0.00679122+0.0285906j 0.00817762-0.0257474j 0.0016927+0.013037j -0.00483202+0.0264165j 0.047496-0.027272j 0.0603128-0.0156229j 0.0836841+0.00655152j 0.017263-0.00242468j 0.00904611-0.0109197j 0.00392213-0.000507902j 0.0137189-0.00292788j -0.0237291-0.00937582j 0.0176603+0.0196529j -0.00600366+0.0230132j 0.00427709-0.000596373j -0.0133758+0.00733836j 0.0215267+0.00161896j 0.0181739-0.0108148j -0.00481322+0.0334274j 0.00892466-0.0098731j 0.0152996-0.0111915j -0.0422213-0.0101442j -0.0137955+0.032807j -0.0221313+0.0157873j 0.0202527+0.00238902j -0.0251839-0.0323578j 0.00220682-0.00668252j -0.00688816-0.00241815j -0.00495235-0.00427788j 0.00477787+0.000899149j 0.00202169+0.000139504j 0.000468946+0.000824237j 0.00299515+0.00572203j 0.000879542-0.0138466j 0.00245861+0.0104134j 0.00928432-0.00120271j -0.00996135-0.00181284j -0.00549312-0.00704333j -0.0119663-0.000172678j 0.00772625+0.0118755j 0.00431031-0.003624j -0.00330965-0.00903799j -0.00764121+0.0117821j 0.00197951+0.00756239j 0.00232989+0.00528276j -0.0006349+0.00146932j 0.0046516+0.00156227j 0.0144749+0.000886431j 0.0102131-0.00420592j 0.00667871-0.0140887j -0.00192275-0.00396938j 0.00917062+0.00718199j 0.00513606+0.00933905j -0.00122371+0.010367j -0.0165108+0.0138938j 0.0101811+0.00765121j 0.0114316-0.0124622j 0.00908488+0.0120482j -0.0208761-0.00211576j -0.0133564-0.000379993j -0.00569341+0.0124186j -0.000404863+0.010794j -0.00840432-0.001164j -0.00837063+0.00220061j 0.00850635+0.0250809j 0.0109099+0.00468001j -0.00859902-0.00661846j 0.00704968-0.00591932j 0.0116535-0.00390978j 0.00380106+0.000588389j -0.00834692-0.00709579j 0.00600225-0.00865755j 0.0024014+0.00513452j -0.00183332-0.00521816j 0.00272808+0.00653313j 0.0020194-0.000869341j 0.00180498-0.0014542j -0.00263065+0.00196005j 0.00372913+0.00130393j -0.00494415+0.000881821j -0.00412409+0.00271612j 0.000846241-0.00324531j 0.00116968+0.00322609j 0.00308618+0.00483315j 0.00247537-0.0112844j -0.000756111+0.000461816j -0.00142001-0.000536304j -0.00185756-0.000116534j 0.00803955+0.00235554j -0.00237927-0.00291776j -0.00106916+0.00225019j -0.00371559+0.00358851j 0.00536853-0.00271446j -0.0044774-0.00661229j -0.00716525-0.00566981j 0.00165957+0.00463357j -0.00520293+0.00811661j -0.00442556-0.00697691j -0.00469554-0.00024939j 0.00548292+0.000680517j 0.00355354-0.00831888j -0.00329462-0.00142835j 0.00476601-0.0066963j -0.0011743+0.00441977j 0.00558962+0.00250677j 0.00546381+0.004237j 0.00724605+0.00331013j 0.000517426-0.0005308j 0.000333701+0.0041677j -0.000246019+0.00526756j -0.00858156+0.000559312j -0.00341767+0.000797386j -0.00721983-0.000262504j -0.00717732-0.00145877j 0.00931318-0.00434026j -0.00222981-0.000313041j 0.00226289-0.0018331j 0.00627411-0.00739949j -0.000317168+0.00634314j 0.0026912-0.00834718j -0.000900754+0.00315859j -0.00299245-0.0073498j -0.00208404+0.00237329j -0.00394118+0.00520736j -0.00418824+0.00341223j 0.00972302-0.00243144j -0.00677416+0.00942531j 0.0131721+0.007453j -0.00252808-0.00853828j -0.00300455-0.00457117j -0.00154611+0.00398047j 0.00291316-0.00351977j 0.00224919-0.00566408j -0.00377953-0.00473292j 0.00404401-0.00358505j 0.00202567-0.00114261j 0.00329646-0.00385j 0.00119179-0.00405352j -0.00541455+0.000361664j -0.00401972+0.00275851j -0.00814311-0.00589476j -0.00162171+0.00609782j 0.00227542-0.00576278j -0.013154-4.91189e-05j -0.00297401+0.00556424j 0.00846187+0.00932254j -0.00271917-0.00249481j -0.000397735-0.00651324j 0.00456057+0.0022054j -0.00816602-0.00181539j 0.000429073-0.00283987j 0.00312227+0.00209051j 0.00515288+0.00681933j -0.00076754-0.0134863j 0.00841498-0.00817969j -0.00397682+0.0037369j -0.00100536-0.0126834j -0.00524522+0.00133904j 0.000832614-0.00216302j -0.00118474-0.00290282j 0.00241793-0.00117285j 0.00830452-0.00229176j 0.00144044+0.00439225j 0.00337178-0.00132347j -0.00222906+0.00106924j -0.00459919+2.35951e-05j -0.000714697-0.000949158j -0.00211458-0.00057864j 0.01091+0.00437272j 0.00681765+0.00403813j -0.000826053-0.00143345j 0.00440625-0.00220405j -0.00467149+0.00199234j 0.00119271+0.00577869j 0.000938712-0.00127967j 0.000401933+0.00307125j 0.00334234-0.00575598j -0.00319763-0.0103853j 0.000256584+0.000851949j 0.000593615-0.00309004j 0.00482087+0.000136345j 0.0025462+0.00287329j -0.000221681-0.000933366j 0.00166073+0.00550625j 0.00504587-0.00426166j 0.00437989-0.000138706j -0.000433678-0.00484779j 
0.000601128+0.0191379j 0.00132198+0.330512j 0.00289773+0.453646j 0.000825399+0.492156j 2.67266e-05-0.512141j 0.00330922-0.022614j -0.000136847-0.036417j 0.00118855+0.00133373j -0.00226928-0.000491964j -0.00302019+0.033215j 0.0110993-0.0312129j -0.0128503+0.00383569j 0.00771366+0.026453j 0.0181209-0.0317061j -0.00532383-0.0372314j 0.0318071+0.0182806j -0.00948312-0.0240233j -0.0280629+0.0196994j -0.0171673+0.0248232j -0.00264458+0.00647339j 0.00104056+0.0328402j -0.00879231+0.033256j 0.0143482+0.0135585j 0.028639+0.010347j 0.0174779-0.0286817j -0.0227111+0.00618578j 0.0400924+0.00670552j -0.0119181-0.0271664j -0.00965217+0.0167062j 0.00378417+0.0135431j -0.0326277+0.00277601j -0.00236319+0.00430447j 0.0160462+0.0171169j 0.0321111+0.0283553j 0.00413047+0.0156574j 0.0273503+0.00302926j -0.00323511+3.14197e-05j -0.023337+0.00172543j -0.00642554-0.00876858j -0.021673-0.0261939j 0.000566252+0.00863299j -0.00975798-0.0348719j 0.00751213-0.000322628j -0.00509643-0.00200554j 0.000121566+0.0151572j 0.000871265-0.000952699j 0.00102873-0.005676j 0.00134759-0.0234464j 0.00228573+0.0143612j -0.00287432+0.010946j 0.00182641-0.0107859j -0.0058613-0.00128646j -0.00555877-0.0167684j 0.00708006+0.00393321j 0.00105066-0.00589447j -0.00740735-0.0243934j 0.00111627-0.000930746j -0.00687091-0.0105552j 0.00330383-0.00168639j 0.000310389+0.00618198j -0.00229036-0.0106922j -0.00211415+0.0109176j -0.00365439-0.00422072j 0.0037331+0.0226588j -0.00239536+0.0137115j -0.0100612+0.00609659j -0.00167054+0.00841684j 0.00237074-0.00996804j 0.0177477+0.0104059j 0.00564355-0.00553209j -0.0117125+0.0182868j 0.0172705-0.00153063j -0.0117983-0.0120139j 0.0154428+0.0149469j -0.0030224+0.0168812j 0.0184409-0.0216648j 0.0385206+0.0108881j 0.00430537+0.0258547j 0.010056-0.0291515j -0.0068784-0.000862655j -0.0035552+0.00908298j -0.00424438-0.00571191j -0.00328014+0.00117549j 0.00553258+0.0051771j -0.0149249-0.00102988j 0.00531397-0.0174221j -0.00370451-0.00808938j 0.00606867-0.00605497j 0.00911761+0.00300241j 0.00304284-0.00044748j -0.0043583+0.0132433j 0.00429014+0.00650841j 0.00638469+0.00126632j 0.00470633+0.0003905j 0.000797877+0.00876692j -0.00033036+0.00310118j -0.00547582+0.0137395j -0.00646875-0.009192j 0.00284875+0.00707549j -0.000665912+0.00121499j 0.00726668+0.00449544j -0.000758616+0.00121208j 0.00980445+0.000726567j 7.94993e-05+0.00423871j 0.0141456+0.00487313j 0.00687774+0.00125738j -0.00471001-0.00712086j 0.00567066+0.00039286j 0.00556457+0.0134393j 0.00374465+0.00884931j -0.00403067-0.00491561j 0.000373681+0.0144891j -0.00481172-0.00482545j -0.00437771-0.000311229j -0.00262696-0.0111595j 0.00215178-0.000705194j -0.0100094-0.000982446j 0.00754905-0.00487014j -0.00424495+0.0068022j 0.00682107-0.00426152j 0.00454681+0.00724845j -0.00237515-0.00256989j -0.00248766+0.0015797j -0.00076325-0.00405652j 0.00238503+0.00151042j 0.00367477+0.00253346j 0.00173024-0.00129782j 0.000615451+0.0044329j -0.00121755-0.00426075j -0.00100735+0.000251398j 0.000256256+0.000460876j -0.00153623+0.00722472j -0.00448119-9.42204e-05j -0.0140603+0.00611125j 0.000508428+0.00792702j 0.0036389+0.00335248j 0.000267953-0.000398575j 0.00368211-0.000810265j 0.00443597-0.00158248j -0.00197296-0.00211265j 2.75854e-05+0.00504194j -0.00314988-0.0033026j -0.00460037-0.00347935j 0.000757886+0.00888134j 0.00180138+0.00885953j 0.00590087+0.00173327j -0.00133278+0.00465439j 0.000570498-0.00228345j 0.003345-0.0084963j 0.00454924-0.000419193j 0.00116256-0.00749847j -0.00279249+0.00499899j -0.00934056+0.00327174j 0.000251676-0.00260342j 0.00132393-0.00102367j 0.00121663+0.00484355j 0.00105287-0.00474629j -0.00333402+0.00314997j -0.0034539-0.0034385j -0.000738645-0.0012959j -0.00167503-0.00673304j -0.00317978+0.00392665j -0.0100894-0.00756275j 0.000588767-0.00610848j -0.011375-0.00272224j 0.000956808+0.0054172j 0.00043164+0.00694522j 0.0114439-0.00961189j 0.00146726-0.00143124j -0.000541442-0.00227245j 0.00500632+0.00525361j -0.000129791+0.00159872j 0.00838931-0.000129496j 0.0112928+0.012147j -0.00128729-0.00619784j 0.010786+0.00657589j -0.000150408-0.00975886j -0.00355422-0.00292082j 0.00622808+0.00195193j -0.00526718+0.00272859j -0.009141-0.00692236j 0.012307-0.0113199j -0.00676787-0.00655294j 0.00472119-0.0101677j 0.0159916+0.023401j 0.0275544+0.0191871j 0.0124775-0.000856424j 0.005231+0.0212351j 0.009398-0.00606495j 
0.00253011-0.356231j 0.00152336-0.386818j 0.00286139-0.222811j 0.00257199-0.195798j -0.00300656-0.722186j -0.000781213+0.0526332j 0.00551377+0.00874201j -0.00652319+0.0143923j 0.00160542-0.012572j 0.0100124-0.00748947j -0.00801725-0.00723165j -0.0056361+0.0412812j -0.0227071+0.0112537j -0.00728965+0.0464289j 0.0111149+0.0156531j -0.00447075+0.0175117j 0.0104476+0.0485625j 0.0122505-0.00300357j -0.0113531+0.00415608j -0.00118807+0.00318171j -0.0140386+0.00105502j 0.00689568-0.0126982j -0.0081928-0.00103926j -0.00407179-0.00389688j 0.0272943-0.0325038j 0.00555307-0.0142998j 0.0249918-0.0193064j -0.0248703-0.0360315j -0.0108722+0.0120674j 0.0300192+0.0184764j -0.00238733+0.00263129j -0.0167869+0.0170465j -0.0290759-0.0138618j 0.0394214+0.00843386j -0.0296556-0.0136043j -0.0196877+0.0113469j 0.012957-0.000673463j 0.011459+0.00434019j 0.00413716+0.0214921j -0.00097719+0.0104018j -0.0027791+0.00807617j -0.00580932+0.0201236j -0.00353065-0.011896j -0.00449946-0.0130185j 0.00143541-0.00135127j -0.00500476-0.0245464j 0.00795707+0.0141786j 0.00412838+0.00487079j 0.000133342+0.0117894j 0.00215305-0.00467815j -0.00175912+0.00274556j -0.0101447-0.0137859j 0.0021969+0.0100527j -4.79884e-05+0.021855j -0.00282856+0.0176018j -0.00291432-0.00237154j -0.00148287+0.0235602j 0.0051464-0.0102336j 0.00162291+0.019464j -0.00673488-0.0134877j 0.000138285-0.0257429j -0.00488059+0.0172107j 0.00958924+0.00643122j 0.00277198+0.0123471j 0.00327215+0.0136514j 0.00287161+0.0154803j 0.0074432-0.0195168j -0.00344944+0.011788j -0.00676825+0.0242174j -0.00117505-0.00387519j 0.00172549+0.0186466j 0.0150462-0.00824056j 0.013323-0.0121153j -0.00613941-0.0156015j 0.0159642+0.0134275j -0.031412-0.00677246j 0.0111535-0.0203915j -0.00132246-0.022799j -0.00305331-0.0315444j 0.00891583-0.00946724j -0.00430042-0.00874709j 0.00630784+0.00933588j -0.00405738-0.00747383j -0.00965625+0.00199567j 0.0061633+0.00371936j -0.000676016+0.0110257j -0.00460991+0.00465961j 0.00151714-0.00348656j -0.00695051-0.00383091j -0.00029754+0.00471296j 0.00788189-0.00939934j 0.00580991-0.000909702j -0.00185523+0.00138305j -0.00161378-0.00143691j 0.00460682+0.00129628j -0.00277895+7.28575e-05j 0.00855462+7.21118e-05j 0.00420521+0.0147428j -0.00352412+0.00808231j -0.000299686-0.00729964j 0.00203047-0.000863886j 0.00580295+0.0146439j 0.0031494+0.00444859j -0.00119027-0.00281582j 0.00105804-0.00575016j 0.0134214-0.00140506j 0.0021746-0.00467585j 0.00327567-0.00682968j 0.00101348+0.0043751j 0.000208298+0.00561738j -0.000335667-0.00343632j -0.00239912+0.00663279j -0.00085749-0.000126712j 0.000492338-0.00126007j -0.000684655+0.00457703j 0.00153325+0.00347868j -0.00661441-0.00182254j 0.00868022+0.00173362j -8.0778e-05-0.0038608j 0.00545037-0.00715103j 0.00598774-0.00448893j -0.00481052-0.000500565j -0.00337512+0.00701847j 0.00535903+0.00784918j 0.00223232-0.00226947j -0.00194193+0.00283741j -0.00197253-0.00338741j -0.00718068+0.00303091j -0.00604948+0.00285605j -0.0027208-0.00178711j -0.00224446+0.000497954j -0.00137837-0.00302585j 0.00292386+0.0100148j -0.00184732-0.00692032j 0.00458925+0.00220573j -0.00515848+0.0120843j 0.00527894+0.0197722j -0.000163739-0.00853909j -0.00863679+0.00583098j 0.00377204+0.00641706j 0.00209189+0.00083209j 0.00126869+0.00661631j 0.00265254-0.00259627j -0.00469404+0.014128j 0.000547652-0.000847754j 0.00669372-0.00483269j -0.00602413-0.00463838j -0.0016433+0.000828422j 0.00327071-0.000379061j -0.00558822-0.00159309j 0.0125413-0.00777353j -0.00108859+0.00290225j 0.00385065-0.00120017j -0.000879096+0.00524588j -0.00232993-0.00638537j -0.0105642+0.00175923j -0.000544668+0.00345322j 0.00357691+0.0029916j -0.00195814-0.00496443j 0.00287745+0.00828251j -0.0120617+0.00119206j -0.00902047-0.00220013j 0.00082974+0.0176874j 0.00449846+0.00515232j -0.0102269+0.00236078j 0.00737302+0.00212257j -0.0111739-0.00354937j -0.00088696-0.00217382j -0.0135354+0.00324557j 0.00710035+0.00212462j 0.00416083+0.00810115j -0.00974348-0.00356553j -0.00828985+0.0025716j -0.00426511+0.00207103j -0.00949616+0.000672739j 0.00307928-0.00651302j 0.00147519-0.0164775j 0.00246845-0.00226634j 0.00197982-0.00221356j 0.00241528-0.000568196j -0.00842733+0.0136245j -0.0152628-0.000835897j -0.0143337-0.00689421j -0.00231903-0.0115289j -0.0181407-0.0109981j 0.0094214-0.000767274j -0.013825-0.0201349j 0.00638454-0.0129274j -0.00911908-0.0120291j 
