-0.00840524-0.180773j 0.0127317-0.0947907j 0.0421235-0.0278417j 0.0718464-0.00297057j -0.0563528-0.0128964j 0.00124465-0.000892937j 0.0164583+0.0281827j 0.0123866+0.0167246j 0.0254031-0.0161851j -0.0219892-0.00159417j -0.0214524+0.0264863j -0.00964351-0.0128476j -0.0201134-0.0133177j -0.0355565+0.0054195j 0.00893345+0.0344742j -0.00274452+0.000288156j 0.00779018-0.0105826j -0.00680725+0.0136618j 0.00240078+0.00358609j 0.0092187+0.0101966j 0.00834557+0.0207263j -0.0122568-0.00910514j -0.0195776+0.00633432j 0.0049398+0.00152111j 0.00285354-0.0146597j 0.0127903+0.00271792j -0.00780506+0.0165417j 0.0259307-0.00368833j 0.00186387+0.0133126j 0.00338992-0.00427598j 0.00237478+0.011989j -0.0226934+0.0101041j 0.00979959+0.0100799j 0.0102336+0.0205575j -0.00923447-0.0201984j -0.0157584+0.00810501j 0.000368157+0.0011812j -0.00448241-0.00334512j -0.00626703-0.00157017j 0.00559151-0.00100879j 0.000192514-0.00136168j 0.0125214-0.00575415j 0.00184733+0.00251583j -0.0062384+0.0126475j -0.00181975-0.0114473j -0.00664101-0.00868231j 0.00165871+0.00439428j -0.000296578-0.000720043j 0.00275561+0.00118807j -0.00397885+0.0118926j -0.00344552-0.00345811j 0.00211999-0.0030148j -0.0020848+0.00434637j -0.00933407-0.00641645j 0.00523728+0.00279564j -0.0139987-0.00335991j 0.00570301+0.0049474j -0.00307047-0.00148331j 0.00593157-0.00299893j 0.000361094+0.00899303j -0.000445453+0.0120943j -0.00630291+0.00801541j 0.00512368+0.00123886j -0.00438409+0.00511454j -0.000299878+0.00713058j 0.00219128+0.000802673j -0.0150065-0.0106373j -0.00185164+0.0079185j -0.00345959-0.00031134j -0.014583+0.00621633j 0.00386514-0.00106052j -0.00283329+0.00148505j 0.0127792-0.0011674j -0.00488814+0.00172365j -0.0141851+0.010099j -0.00462884+0.00525538j 0.0037301-0.00622585j -0.00137407-0.0032303j 0.00206449+0.0031135j 0.00168731-0.00645761j 0.000823769+0.00386073j -5.43556e-05-0.0138004j -0.00958506-0.00980047j -0.00171013-0.00129833j 0.00513185-0.000386783j 0.014826+0.0175224j -0.0104101+0.00286185j -0.00216694+0.00153392j 0.00905143-0.0121287j -0.00186159+0.00185274j -0.00485174-0.00629716j 6.55077e-05-0.0014582j -0.00102304+0.000999977j -0.000203748-0.00172279j 0.00177923-0.00367149j 0.00164056+0.00236535j 0.00204271+0.000197457j -0.00170659-0.00430966j 0.00611648+0.00590255j 0.000490521-0.00219731j 0.00379981-0.000841043j 9.27338e-05+0.00158091j 0.00369698+0.00296991j -0.00348572+0.00103696j 0.0101208-0.00294484j 0.00524985-0.00105159j 0.000117721+0.00319243j -0.00252888+0.00359172j -0.00357455-0.00136032j 0.004399-0.00857487j 0.00473466-0.00220076j -0.00333372-0.00599352j -0.00134998+0.00471471j -0.000237324+0.0085235j 0.000167951+0.00403476j -0.00145024-0.00153604j -0.000558366+0.00823311j -0.00903883-5.05314e-05j -0.0043046+0.00709341j 0.00367137+0.00627274j -0.00146348+0.00130862j -0.00100135-0.000681128j -0.00154745+0.00218449j -0.00117427+0.00109644j -0.00394838-0.00478666j 0.00457427-0.00190302j 0.0141073+0.00515961j 0.00124647+0.00338103j -0.00609941+0.00527219j 0.00182624-0.00194687j 0.00081973-0.00011502j 0.00344248+0.000743196j -0.00369846+0.000872977j 0.00101429+0.00122862j -0.00733853+0.00331306j 0.00224726+4.31404e-05j -0.0020227+0.00268013j 0.000776865+0.00231266j -0.00598234+0.0120315j -0.000890828-0.00617503j 0.002507-0.000493732j -0.00334595+0.00180048j -0.000909078-0.00654126j -0.000300308-0.00430742j -0.0018476-0.00249629j 0.00309292-0.00122125j -0.00784989-0.00994984j 0.0024751-0.00267924j 0.00101176+0.0095222j -9.69175e-05-0.00283757j -0.0015771+0.000992676j -0.00324623+0.00120209j -0.00458844-0.000641379j -0.00110251-0.000117633j 0.00356801-0.00370596j 0.00180945+0.00284889j 0.00822637-9.74803e-05j -0.00342617-0.000161445j 0.00410446-0.00906101j 0.00871753-0.00209121j -0.00859319+0.00111962j 0.00251642+0.00514908j 0.00503179-0.00247258j 0.00149699-0.000868809j 0.000851932+0.0015407j -0.00201225+0.0011808j -0.00201111+0.00694603j -0.00387527+0.00569455j -0.00985516-0.0069215j 0.00676962+0.00392297j 0.000836041+0.00852663j -0.00283588+0.00269511j -0.0033757-0.0011037j -0.000520296-0.00323906j 0.00107605+0.0132874j -0.00568155+0.00139266j 0.00454249+0.00296459j -0.00307451-0.00130426j -0.013374-0.00446762j 0.00216635-0.00428085j -0.00749885+0.00356745j 0.00186577+0.0012737j -0.000977715+0.00195848j -0.00496237+0.00617488j 0.00561445+0.00271026j -5.69849e-05-0.00500456j -0.00323655+0.00354721j -0.00427899+0.00590453j 0.00128865+0.00658228j -0.00288291-0.00306298j -0.00349669+0.0056449j 0.0050398+0.004725j 0.00509199-0.00300843j 0.00275325+0.00440837j -0.00463137+0.00494289j -0.00396144-0.00414663j 
0.000414832-0.599757j -0.000867678-0.755809j -0.00193831-0.0162521j 0.00278579-0.00198698j -0.00513167+0.0113567j -0.0258253+0.0402029j -0.034793-0.0138656j 0.039393+0.0105751j -0.00322258-0.0396173j 0.0228098-0.0190081j -0.00731235+0.0294301j 0.0065136+0.0383171j 0.0197305+0.00521168j 0.0240389-0.0213804j 0.0279297+0.0277079j -0.0332821-0.0128459j 0.00843202+0.0123418j 0.00382171-0.00272432j 0.0086341+0.0228598j -0.0024912-0.00699036j -0.00198613-0.0130118j -0.00743315-0.0351012j 0.00735934+0.0265505j 0.00256543+0.00474388j -0.00079474-0.0186093j 0.00312658+0.0159333j -0.00259692-0.0165948j -0.00432806-0.0124149j 0.00920132-0.0213866j 0.00334299+0.0214889j 0.00384952-0.0115273j 0.0109896-0.0046138j 0.000150164+0.0138778j 0.0133232-0.00787511j 0.00355714+0.00150582j -0.0104153+0.0333508j -0.00515586+0.0166804j 0.00775031-0.00821742j -0.00359935-0.0105584j -0.00725018-0.012286j -0.00866564+0.00669586j 0.00798419-0.00220994j 0.00816746+0.000675588j 0.00680311-0.00632966j 0.00143376-0.00922148j -0.0167983+0.00332301j -0.000772432+0.0036387j -0.00470222-0.00737257j 0.0116987+0.0127532j -0.0108864+0.00452767j 0.0042378+0.0160222j -0.00303299-0.00541359j -0.00531765+0.00164617j 0.00167519-0.00258994j -0.00691236-0.000285232j -0.00296453+0.00803006j 0.000929202+0.0273534j -0.0031368+0.0102975j -0.0121171-0.00285437j -3.28871e-05-0.0008332j -0.00365152-0.0074337j 0.00184777+0.00905722j -0.00204747+0.000747184j 0.000157799+0.00619504j 0.00884395-0.000623372j -0.00168929+0.000107682j 0.000653039+0.0100175j 0.00692214-0.00328246j 0.00180183-0.00635756j 0.010266-0.00144494j 0.00474463+0.0040879j -0.012426-0.0011085j 0.00538799-0.00839745j 7.90933e-05-0.0164037j 0.00574101-0.00365685j -0.0044533-0.00915886j -0.00660344+0.00583605j -0.00365409-0.00101027j -0.0116696+0.00481292j -0.00357006+0.00282836j -0.00756041-0.00521796j 0.00114526-0.00852416j -0.000879174+0.00825j 0.0101045+0.00230122j 0.0144721+0.00848082j 0.00604953-0.00856371j 0.0103445+0.0119046j 0.00852348+0.00619919j -0.00986454-0.0203952j -0.0111716+0.00345749j -0.0226654+0.0011247j 0.00530938+0.00203645j -0.00115055-0.00372648j 0.00734777+0.00112944j 0.00377722+0.0022351j -0.00739565+0.00919793j 0.00601749+0.00805666j -0.0030734-0.00447698j -0.00137977+0.00352961j 0.00481068+0.0121753j -0.000906828-0.00692689j -0.00424806-0.00490884j -0.00997093+0.00774272j 0.00115296+0.00365167j 0.00481642-0.00550487j -0.0117707-0.00372776j 0.000663065+0.00732132j 0.00192552+0.00357806j 0.00209901-0.00373726j -0.00352724+0.00141104j 0.00751604+0.000598998j -0.00521166-0.00574767j -0.001266-0.00459402j 0.00290879-0.00324133j 0.00283159-0.00117777j 0.000709474-0.00309117j 0.00511176+0.00214296j -0.00123471-0.00775076j -0.00199088-0.000548304j 0.00426466-0.00210345j 0.000306221+0.00575251j 0.000553251+0.0045015j 0.00727627+0.00386394j 0.00270623+0.00267636j 0.0107317+0.00306521j -0.00252056-0.00478407j 0.00304314-0.00274763j -0.00171924+0.00377465j 0.00364151+0.00156198j -0.00319073+0.00371261j -0.00106254-0.017271j -0.000108253+0.00962376j -0.0014627+0.00318845j 0.00230015+0.0081066j 0.00374452+0.00273352j 0.00859574-0.00135455j -0.0012302-0.00345724j -0.00152482+0.00163598j -0.000544575+0.00492472j 0.00228865+0.00322467j 0.00292916+0.00235639j 0.00621211-0.00660043j -0.000491078+0.00579302j -0.00311142-0.00246533j -0.00416191+0.00270556j 0.000732672-0.00240582j -6.00731e-05+0.00429213j -0.00226332-0.00483593j 0.00361762-0.00253455j 0.000975986-0.00488775j 0.0022042+0.00704237j -0.00220771+0.00347264j -0.00171554-0.00412856j 0.00680529+0.000558458j 0.00477174-0.00661411j 0.00204749-0.0107051j 0.000380584+0.00148625j 0.00945272+0.00373458j -0.00223975+0.00429388j 0.00430934+0.00409136j -0.0037549-0.00669612j 0.00324532-0.00371895j -0.00243032+0.000921268j -0.0036633+0.00366371j -0.00251412+0.00178667j -0.000729168-0.0102765j -0.00466253-0.00154471j -0.00397422-0.00217416j 0.00999807+0.00314592j -0.00382136-0.00196295j 0.000371609+0.00088098j -0.00511606+0.00148191j -0.00777558+0.00224121j 0.0028945+0.00522012j -0.00387293+0.00261588j -0.006028+0.00455221j 0.00172426-0.00166051j 0.0044742+0.0078172j 0.0031746+0.00541319j -0.00174116-0.00316645j 0.00872231+0.00286168j 0.000963733-0.00282261j -0.013196-0.000546924j 0.00339191+0.0102986j 0.0112228-0.00278218j -0.00586021-0.00953071j 0.00131355-0.00224869j 0.0102414+0.0015554j 0.0111154+0.00443683j -0.00785299-0.000319843j -0.00109499+0.00312366j 0.00434869-0.00754188j -0.00198252-0.0174913j 0.00516502+0.000671361j -0.00635891+0.0144909j -0.00878588-0.00562156j 
-0.00222014+0.760481j -0.000661239-0.637825j 0.00297075+0.0136703j -0.00143343+0.0145031j 0.00131731+0.00702548j 0.00545556-0.0259587j 0.0363377-0.014905j 0.025236-0.00521892j 0.0218189+0.0457837j 0.0197834-0.0327742j -0.0543833+0.0485016j 0.0404168+0.0326193j 0.0326762+0.0549555j 0.013155-0.0177238j 0.0186855+0.00122282j 0.0163467+0.00136916j -0.0177582-0.0116383j 0.0123643+0.0167766j 0.00170491-0.00336129j -0.00929173-0.0241025j -0.0044924+0.00407312j -0.00879572-0.00313874j -0.00740619-0.0263588j -0.0017639+0.00189885j 0.000264906-0.0165406j 0.000151207+0.0304516j 3.7235e-05-0.0138971j 0.000671524-0.0219129j -0.00823558+0.0239434j 0.00774503+0.00940285j 0.00235659-5.21102e-05j 0.00649922-0.0299899j -0.000230485-0.0298348j -0.00441914+0.0118548j 0.000765773+0.0174558j 6.06269e-05+0.0127254j -0.000214476-0.0074113j -0.00673844+0.0140091j 0.00129718+0.0110486j 0.00717962-0.00249553j -0.00824889+0.00468072j -0.00931652-0.00383783j 0.0110765-0.00999771j 0.00182077+0.00209849j -0.00123983+0.00537507j 0.00918547+0.00467057j -0.00449069-0.00078603j -0.00673838-0.00211622j -0.00269136+0.00160273j -0.0149542-0.00964274j 0.00366646-0.00142202j -0.0136247+0.00457815j 0.00488738+0.0103316j -0.00200769-0.0151431j -0.0101685+0.00925043j -0.00253587-0.0197813j -0.00577899-0.00573097j 0.00210491+0.00620334j -0.00312088+0.00205843j 0.00712218-6.75713e-05j -0.0011318+0.00191481j 0.00217602+0.0137203j 0.00851211+0.00588261j 0.00341489+0.00768619j -0.00143201+0.0116879j -0.00167189+0.00210836j -0.00243765+0.0143965j 0.00323234-0.00611609j 0.0023622-0.0147177j -0.00105794+0.00216887j 0.0100063-0.00377139j 0.000138461+0.00370138j 0.00888679+0.0134245j -0.00662079+0.00763943j 0.00398077-0.00571943j 0.00151736-0.00694106j 0.0126799+0.00539101j -0.00872204-0.000524561j -0.00826735+0.00191915j -0.00787581+0.00487718j 0.00655853+0.00910149j -0.00106181+0.00794696j 0.00655365-0.0109401j 0.00444566-0.00891233j -0.014601-0.00346986j -0.0139749-0.012685j -0.0129031+0.00717712j 0.0108787+0.00466338j -0.000933069+0.00357062j 0.00960497-0.00390108j -0.00571339+0.00108078j -0.00392443-6.02212e-05j 0.0047606+0.00383271j -0.00337685+0.00066061j -0.00803324-0.00272898j 0.00383926-0.00333216j 0.00130476+0.00261496j -0.00406205+0.00230376j 0.0041124-0.0108269j -0.00195668-0.00547443j 0.00205846-0.00259711j 0.00506302-0.00433951j -0.0077036-0.00483105j 0.000850778-0.00246411j 0.000434296+0.000350288j 0.00166187+0.00044831j 0.00203235+0.00482584j -0.00287968-0.00352027j -0.00270357+0.000697355j 0.00187269+0.00168164j -0.00229458-0.00649782j -0.000708183-0.00115792j -0.00511273+0.000105459j 0.00214674-0.00407452j -0.00927383+0.00226293j 0.00259362+0.00434368j -0.0022462-0.00415818j -0.0069701-0.0038096j -0.0128142+0.000225193j -0.00102128+0.00230645j -0.00304033-0.00228882j -0.00106791-0.0140178j -0.00026328-0.0018406j -0.00221723-0.00138003j 0.0079248-0.0053034j -0.00523975-0.00715319j -0.00011063+0.0143113j -0.00190658+0.00178108j 0.00939749+0.00590398j 0.00387779-0.00363992j 0.00170691+0.00309762j -0.00519613+0.00575183j 0.00521843+0.00115715j 0.00562376+0.00035699j -0.00587066-0.00115875j 0.00123226-0.00245999j -0.00410442-0.00766283j -0.000891208-0.00708006j 0.0032336+0.0146559j -0.000332009+0.00123997j 0.000407607-0.000691815j 0.0070016-0.00145153j -0.0057193-0.00213206j -0.00490875+0.00343396j 0.00334794-0.000400139j 0.010229+0.00512611j 0.000693606+0.00976304j 0.00300024-0.00496273j 0.00212673-0.00465726j 0.00274229-0.0101067j 0.00058356+0.000694581j 0.00857118-2.19079e-06j -0.00405587+0.00487764j 0.00465379-0.00225162j 0.0027106+0.0050105j 0.00384163+0.00917557j 0.000547332+0.00578607j 0.00330401-0.00235779j -0.00424247+0.00642975j 0.00759815+0.000466121j 0.00247251-0.00277703j -0.00271628-0.0064983j 0.013735-0.00027094j 0.00342218+0.000112851j 0.00663705-0.00132865j -0.000675769-0.00475058j 0.00348095+0.00292719j 0.000202885-0.00591765j 0.0103607-0.00423274j -0.0011963+0.00348877j 0.00216251-0.00509687j -0.000191841+0.00434887j -0.00321988-0.000714862j -0.00480814+0.00282686j -0.00231284-0.00132685j 0.00838966+0.000187729j -0.00292875-0.006245j -0.00402629-0.00344036j 0.00412162+0.00535507j 0.000158953+0.00951912j -0.00858313-0.000250045j -0.00735433-0.00297236j 0.00405228-0.00579773j -0.00552255-0.00348258j 0.00552377+0.00158306j -9.43773e-05-0.00143928j 0.00818319-0.00666052j -0.00114281+0.0054105j -0.00267093-0.000498854j 0.00456253+0.00957864j 0.00307894-0.000877305j 0.0033255+0.000254117j -0.00362524+0.00491106j -0.000500305-0.00794496j 0.00514068-0.00299074j 0.00144642+0.0058977j 
0.0109518+0.141399j 0.0255203+0.131692j -0.0554893+0.362689j 0.107686-0.36599j -0.130769+0.304301j -0.00937725+0.120513j -0.00952872-0.0927548j 0.0697397+0.0450149j -0.00959761+0.0397483j -0.056735+0.0224479j -0.0169735+0.0205242j -0.0756024-0.0341178j 0.0633911+0.0139841j 0.0198914+0.0444726j -0.037061+0.00299227j 0.000631519+0.00426254j 0.00377754-0.0106103j -0.00937676-0.00904753j 0.00136933+0.0200566j 0.00856768+0.0216865j 0.00597547-0.0333402j -0.0113131-0.0133262j 0.00191451-0.00145117j 0.00723274-0.00311589j -0.0233987+0.00231714j -0.00196249-0.00322203j -0.0205165-0.0279387j 0.00997379+0.00449815j 0.014777+0.0112051j -0.00164606-0.0219841j -0.00112739-0.0125348j 0.0286674+0.0128232j 0.0142167-0.00204364j 0.034557+0.00856603j 0.0248605+0.00165936j 0.00224252+0.00755289j -0.0271855-0.0240312j -0.0114664+0.00979231j -0.0221453-0.00486248j -0.010341-0.00197615j -0.00749933-0.0132684j 0.00247677-0.0169373j -0.014234+0.0160187j 0.00953089-0.0203884j 0.00415278+0.00660631j -0.0134577-0.0120309j -0.00303421-0.0214383j -0.00715554+0.000305451j 0.00375142+0.00877092j -0.000946429+0.00657676j 0.00095677+0.00554193j -0.00171263+0.011012j -0.00751939-0.0039453j -0.00180679+0.00609342j -0.00382023+0.0118034j -0.00293968+0.00195231j 0.00747901-0.00127329j 0.00225469+0.00617573j 7.20817e-05+0.0142179j -0.00262907+0.0197691j -0.00119674-0.0231681j -0.00177806+0.0098708j 0.0016901-0.0064737j 0.00325295-0.00138016j 0.00485666-0.00645099j 0.00287088-0.0105972j -0.00166262+0.000993465j 0.00845964+0.000100303j -0.000812138+0.00586528j 0.00664621+0.00823492j 0.000386606-0.00916511j 4.13462e-05-0.0071018j 0.00794374+0.00719582j -0.0100988+0.0162023j 0.0182987+0.00873376j -0.00428888-0.00753034j -4.96003e-05-0.00929682j 0.00106858+0.00782833j -0.00175372+0.000946353j 0.0112652-0.0127977j -0.017242-0.00121066j -0.0156108-0.0142506j 0.0188583-0.0105034j -0.00374071+0.00692216j 0.010276+0.0170196j 0.0167889+0.00323141j 0.00103629-0.00354543j 0.0134776+0.0377066j -0.038095-0.00444732j -0.029338+0.000759883j -0.00532951+0.0168831j -0.0131292+0.01009j 0.00117356+0.00430656j -0.000248027+0.00949544j 0.00289958-0.00170644j -0.00429543-0.00390064j -0.0151079+0.0139921j -0.00885733-0.0135911j 0.0096092+0.00679013j 0.000781273+0.00624683j -0.00921784-0.00456483j -0.0105336-0.00215285j 0.00402514+0.00166936j -0.00906334+0.0131924j -0.000703621-0.0127398j -0.0037188+0.00589234j -0.00416648-0.00379248j 0.00945355-0.000413937j 0.00265653+0.0041292j 0.00698304+0.00513752j -0.00499469+0.00372844j -0.00149902+0.0022567j 0.000735338-0.0108617j -0.00476675+0.00410537j 0.00359345+0.00754382j -0.000710751-0.00151165j 0.00363311-0.00122154j 0.00117633-0.00309436j -0.00446063+0.001969j 0.00976233-0.00544384j 0.00386018-0.00310653j -0.000273638+0.00662166j -0.00974181-0.000977205j -0.00167614+0.00235457j 0.00579637-0.000682969j -0.00502816-0.00280712j 0.00472966-0.00175396j -0.00172276-0.0035366j -0.0022182+0.00100657j 0.00347888+0.0111094j -0.00245451+0.00725595j -0.00150814-0.00307612j -0.000934714+0.00127932j 0.000203192+0.00428597j 0.00695225-0.00551048j -0.00197304-0.00636887j -0.000580433-0.000952973j -0.00353581+0.00303451j -0.00740208+0.00514758j -0.00147657+0.00372653j -0.00136884+0.00224201j 0.00785134-0.0142014j 4.53637e-05-0.000776193j 0.00127313+0.00681618j 0.000919701+0.00354288j 0.000113593-0.00261869j 0.00029305-0.000582851j -0.00317475-0.000963604j 0.000873965-0.00226126j -0.0037482+0.00641015j 0.00725806+0.00363997j 0.0066018-0.00523908j 0.00736326+0.00205536j 0.00316085+0.00611627j -0.0129016+0.00702584j 0.00199894+0.00458941j -0.0099376-0.00103644j -0.00271463+0.00193004j -0.000858584-0.00247093j 0.00560075+0.00395417j 0.00818814+0.000110647j -0.00414887+0.000688964j -0.00360159-0.00396975j 0.00269355+0.00131614j 0.0030942-0.00206987j 0.00493885+0.00230251j -0.00309003-0.00428335j -0.00125427+0.00147489j -0.00276292+0.00465591j 0.00128105-5.85737e-06j -0.00247238+0.0110004j -0.00344209+0.00761877j 0.00265158+0.00203053j 0.00291913+0.000485868j 0.00829864+0.00141702j 0.00261975-0.00399128j -0.00477278+0.00898247j 0.00562088+0.0071887j -0.011476-0.000477698j -0.00251289-0.00070887j -0.00467193-0.00236266j -0.00958767-0.00730725j -0.00819561-0.0046413j -0.0042323+0.00605109j 0.00833218-0.00190449j 0.00342431-0.0027322j -0.010151-0.00840085j 0.0150118+0.0106012j 0.0117409-0.00408889j -0.00462493-0.00522077j 0.00720998+0.00563714j -0.0238567-0.0175407j -0.0284868-0.0174477j 0.0212565+0.00662168j -0.00125996+0.0188989j -0.00283198-0.00750324j 
0.0712215+0.085694j 0.0444686-0.051642j -0.234958+0.337786j 0.145905+0.0580191j -0.0246307-0.491116j -0.0537438+0.110064j 0.0121385+0.0155339j 0.0306383+0.0225369j -0.0538579-0.00676346j -0.0444835-0.0413075j -0.0296131-0.0330365j 0.0125611-0.0231658j -0.0261907+0.0435769j -0.0645237-0.0200185j 0.0214041-0.0254415j -0.00247708-0.0122814j -0.00127481-0.000604673j -0.000109368+0.0200484j 0.00312963+0.0145085j 0.0101352+0.0224029j -0.00709478+0.00389501j -0.00655277+0.0225628j 0.00305218-0.00439799j 0.00329174-0.0212341j 0.0273273+0.00376083j 0.0148917+0.0293401j -0.00327107+0.0138846j -0.0259554-0.0100285j 0.0143541+0.00359136j -0.0235604+0.0135391j -0.0126901+0.0103356j -0.015258-0.00900664j 0.018136+0.0227833j 0.00874898-0.00268351j -0.0364157-0.0101476j -0.00061399-0.00906896j -0.0217909-0.00159578j 0.011538+0.0228929j -0.00497384+0.00169944j 0.0188184-0.00672774j 0.00404501+0.004592j 0.0240357-0.000758837j -0.00199319+0.0139893j 0.00524018+0.00388103j 0.00694895-0.0112523j -0.00164966-0.00868039j 0.00791551-0.0231355j -0.00262545-0.015585j -0.00239447+0.000787653j -0.00360965+0.00638596j -0.000325651-0.000416418j 0.0103329+0.0146587j -0.01051+0.00955581j -0.00720045+0.00743533j 0.00679212-0.00627277j 0.00813162+0.000641765j -0.00338491-0.0163935j 0.00524792-0.000619718j -0.0108655-0.00366211j 0.00546171-0.00597709j 0.0157409+0.0136077j -0.0122132+0.00826803j -0.0113736-0.000948348j -0.00958601-0.0108421j 0.0108382-0.0127365j 0.000326715+0.033261j 0.00574193+0.00803361j -0.00667409+0.00296828j 0.0113678-0.00109529j -0.00681683-0.00188094j -0.00769864+0.00613216j 0.013261-0.00446796j 0.0182727+0.0047218j 0.00230959+0.0056692j -0.0176653-0.0109332j 0.00705683+0.00290908j 0.0046263+0.00569511j 0.00489833+0.0127456j -0.00966103+0.0322467j -0.00794493+0.0144567j -0.0101489+0.00610799j 0.00921772-0.0154478j -0.00852773+0.01486j -0.00400914-0.00314123j -0.0126747-2.15619e-05j 0.0331546+0.0112905j -0.00404142-0.00440814j -0.0219188-0.00321257j -0.0135056-0.0218064j 0.0120927+0.0111934j 0.00822589-0.0207396j -0.00472486+0.0103751j 0.0128952-0.00489113j -0.00257521+0.00454476j -0.000109135+0.00684472j -0.00493263-0.00642476j 0.000998249+0.0061823j -0.0050037-0.0127693j 0.00228497-0.000695616j -0.00646472-0.00227985j -0.000435497-0.00182794j 0.0049203+0.00605643j 0.0119304+0.000859285j 0.000987054+0.00059393j 0.0125118+0.00335487j 0.00334425+0.00208708j 0.00554274-0.00106561j -0.0105394+0.00828217j 0.00262371+0.00266888j -0.00549843-0.00240839j -0.00237452-0.00770187j 0.00858245+0.00590508j 0.00785466-0.00460372j -0.000301275+0.00787238j -0.00576716+0.00221817j 0.0103895-0.0146501j -0.011385+0.00585325j -0.00533415-0.00266364j 0.00128564-0.00828063j 0.00374121-0.00239083j -0.00281361+0.00142942j 0.00513166-0.000186087j 0.00752876-0.00217729j 0.00429838-0.00353558j -0.00435625-0.00403217j 0.00910654+0.00178909j -0.00349646-0.00215762j 0.00371338-0.00556972j -0.000589155-0.000514995j -0.00248533-0.0100044j -0.00208063+0.00238685j -0.0109233-0.00187149j 0.009585-0.00405499j 0.00613572+0.00341747j 0.0104161+2.30954e-05j -0.00520399-0.000261348j 0.00650135+0.000969228j 0.000335193-0.00872613j 0.00311029-9.46547e-05j 0.0018821-0.00459646j 0.000387985+0.00737042j -0.00318586+0.00473971j -0.00857094+0.00111886j -0.00729881-0.000852791j -0.00355825+0.0036921j -0.00238897-0.0100236j -0.00361999+0.00565801j -0.000318942+0.00210971j -0.0141112+0.000347422j 0.00897656-0.00069914j 0.000657348-0.000964254j 0.00627906+0.00299074j 0.00432523-0.0057315j -0.00932755-0.000812078j 0.00663092+0.00152302j 0.00409553+0.00711095j 0.00835881-0.00273484j -0.00594645+0.00354599j 0.00113971+0.0100933j 0.00082347+0.000924708j -0.0113763-0.00356141j 0.0030271-0.00126028j 0.00353753+0.000162737j -0.00231522-0.00150548j 0.00441264-0.0050786j -0.00277916+0.00414406j -0.00604203-0.000469716j -0.0108541+0.00678724j -0.00118644-0.00807827j -0.0088955+0.000393434j 0.00062822+0.00501273j 0.00127308-0.00177461j -0.00566415-0.00299692j -0.00367227-0.00130067j 0.0123474-0.00137975j 0.00624557+0.00564934j -0.00678211-0.00252447j -0.00627291+0.000581989j -0.00643292-0.00384739j -0.00947505-0.00468712j 0.00853936+0.00569072j 0.00395193-0.00343103j -0.00248775+0.0104299j -0.00371084-0.00195924j -0.00744255-0.00500582j 0.00205117+0.00131777j -0.00154479+0.00219783j -0.0104156+0.00569729j 0.0131641+0.0102364j -0.0134905-0.00581272j 0.0141889+0.0100796j -0.00282797+0.00605453j 0.0171138+0.00482408j 0.0130826+0.0147466j -0.00430502-0.000870691j -0.00474819-0.00978824j 
