-0.561329-1.41898j -2.22237+0.349267j -0.106248+1.46108j -0.98722+1.74851j 2.84164+1.7271j -1.20674+0.69411j 1.34111-2.73447j -1.59305-0.864913j 1.79299+0.369384j -0.771574+0.730902j 0.737447-3.13343j 1.66104+1.51483j -2.02357-1.13024j -2.71957-0.283549j 1.41213-0.858404j -1.12913+1.89575j 1.51758-1.51451j -0.359273-1.52957j -0.0710129+2.48862j 2.46054+1.08396j -1.33702-0.213158j -0.688986+1.45176j 0.136092-1.52258j 1.44521+0.759623j -2.57088-0.464599j 0.445044+0.202129j 1.6062-2.61368j 1.08585-2.20921j -0.782184-0.467434j -0.989652+1.17099j -1.90728-2.80941j -0.677995-0.586875j -1.13305+0.028823j 2.9892+1.54785j -0.269339+0.252686j 1.35324-0.712367j 1.87791-1.51914j -1.86881-0.0091224j 1.17219-1.73715j -1.43877+0.282558j -0.224175+0.172681j -1.00128+0.717627j -0.403278+2.62933j 0.615096+1.52664j 0.0673864-1.78674j 1.00822+1.9032j -1.00252+0.707274j -0.9951-1.85872j -1.41103-0.136132j -1.71725+0.46541j -2.83263+0.144566j -0.977346-0.144772j 0.0346105-2.1986j 0.0534654-1.51479j -1.23109-0.066357j -0.34588-0.724474j 1.33728-0.868126j 0.561476+1.12973j -1.52098+0.22995j 0.627312+1.13083j 1.03286+2.36684j 0.16487+1.63768j -1.51095+0.639151j 1.03288-0.267203j 2.076-1.18229j 0.220889+1.29084j -1.69403+0.412887j 2.02472-0.0304424j -0.242819-0.665744j -0.0139625+0.828606j -2.59865+1.18341j 0.218512-0.646151j -0.567681-1.59837j 0.49806+2.14669j -0.432163-0.127449j 0.447984+1.37648j -0.18411+0.0343341j 1.00369-0.720645j -0.275045+1.87039j 1.47731+1.14146j -0.888168-2.59144j -0.0014997-0.337626j 0.229128-0.109064j 1.42909-0.0205562j 0.309104-0.714403j -0.836419-1.47916j -1.48906-1.58492j 0.0669823+0.0454349j -0.745205-0.781808j 1.13633-0.89653j -2.82583+0.347407j -0.346803-0.0372725j 0.271755-0.0355296j -0.753977+0.0568745j -0.0955039+0.0530972j 1.22005+0.679542j -1.27152+0.613652j 2.33557-0.00627493j -1.44649+2.03793j -1.37722+0.378498j 0.235289+0.273274j 0.0318582-1.31268j 1.17153-1.18193j 0.35692-0.330996j -0.504556-0.834143j -0.970054+2.07249j -0.113536+0.0491221j -0.82857+0.95217j -0.983997-2.74525j -0.29434+0.249006j -0.124492-0.676732j 0.172308-2.23108j -0.0853962-1.21781j 0.313306+1.10156j 0.0531661+0.809439j -2.7602-0.764184j -0.623686-0.521214j 2.82795+0.420382j 0.599083+0.0204038j 0.684056+0.285863j -2.2828+0.0824579j 0.472767-1.39475j 0.592979+0.0467061j -0.650783+2.81329j -0.175186+0.814235j 0.312772-1.76282j 0.00721376+0.517317j 2.13558+0.579812j 0.585716+0.153068j -0.269667+0.877719j 
1.15233-2.49984j -1.4398+0.15038j 1.49022+2.3031j -2.10846+0.544915j 0.351762+1.55649j 0.580093+0.237901j -0.107178-1.60872j -2.01+0.208993j -0.629619+0.984082j -1.83724+1.68288j 1.4991+0.71704j 1.45894+1.97633j -0.146402+0.23624j -0.455832-1.34246j 0.0990811+0.733591j 0.0190332+0.936615j -0.244141-1.4441j 0.267201+0.904003j -0.597217+2.09245j 0.535367-1.46527j -2.26817-0.58168j 1.2106+0.445415j 0.48123+1.9748j 0.989367+1.06354j 2.49639-1.02935j 1.60482-0.532319j 1.78702-1.05826j -0.680568+0.655662j 1.00157+0.897409j -2.13431-1.34654j 0.0269848-1.84865j -0.593551+0.715346j 0.534579-0.719821j 0.821638-0.312648j 0.0446881-0.0474487j 0.612564+0.784479j 0.00468708+0.454349j -0.909896-1.71078j 0.368017-1.79681j -0.651125+0.499073j 0.576502+1.00093j 0.0695252+1.51785j -0.465049-0.122762j -0.934863-0.421302j 0.13189+0.0192018j 0.0224212+0.18975j -1.55212+2.06749j -0.653179-1.54083j -0.121213+1.15565j 0.879748-0.370468j -0.532243-0.547977j -2.26514-0.208799j -2.03854+0.548097j 0.567027-0.800375j 0.736432+1.83858j 2.15195+0.664821j -0.746418+0.699237j 1.2744+1.10622j 0.725797-2.44799j 0.176733+0.860062j -1.0395-0.797264j -0.500141-1.25198j -0.80078+1.52568j 2.19796-0.361694j 1.06951-0.667633j -1.60239+1.03439j -0.211914-0.833189j -1.0308-0.966124j -0.0627312-1.18338j -0.649659-0.710905j 0.0796064-0.80985j -0.976966-0.677582j -0.452901-2.49659j -0.43876+0.776881j 1.07249+0.173089j 1.29267-0.428281j -0.162682-0.989176j 2.16998+0.583608j 0.127065-0.448597j 0.441392+0.0128343j -0.898702-0.148257j -0.500383+0.597253j 0.351454+0.568663j 0.659606+1.01043j -0.468616+0.289823j -0.958123+0.329875j 0.543522-1.35028j 0.358039-0.159135j -0.102041+0.0802947j 0.995936-1.47729j -0.618015+0.106275j -0.619307+1.0574j -0.199059-1.45154j 1.57205-0.539682j 0.292265-0.0507386j 0.989857+1.37473j -0.453369-0.291862j -0.122294-0.457029j 0.539613+0.823096j -0.563704+1.20347j 0.106667-0.287872j 0.984534-0.079674j 0.262144+0.282504j -0.648575-0.362049j 0.304894-0.180468j -1.02713+0.769507j 0.0932967+0.699569j -1.66717+0.666881j -1.36685+0.65369j -0.793811-0.322737j 1.39181+0.13765j 0.10348-2.27397j -0.486526+0.63544j -0.472872+0.0869901j 0.129548+0.455949j -0.00501194-0.034094j -0.138261+0.594401j 1.77174+0.657644j -1.31632+0.611217j 0.159753-0.625917j 0.280318+0.0344737j -1.96317-1.09623j 1.33286+1.05957j 0.709761-0.538327j 0.00224717+0.788373j 0.300529-0.691543j 0.909681-1.48331j -1.0527-2.37726j 0.439103+0.458344j 1.78421-0.991016j 
-0.846945+1.33152j -0.832068-2.01387j -2.74173-0.39014j 0.564577-1.07606j 0.457735+0.5875j -1.43057+0.921542j 1.11394-0.500639j -0.982183-1.25678j 0.0131118+1.03307j 1.99193-1.06229j -0.391663-0.270975j -0.54697+0.342775j 0.108265+1.235j -0.480738+0.529964j 3.19403-1.2013j -1.32358-1.43846j -0.294745+0.681497j -0.282593-1.94478j 0.409314-0.724214j 1.26286+1.15146j 1.42537+0.178657j -1.68636+2.36998j 1.36299-0.431099j -0.460161-0.942732j -0.549622-0.171923j -0.895476+0.638392j -0.275333+0.42956j -1.50543+1.03472j -1.54059-1.54823j 0.215184+1.00454j -0.655699-1.22963j 0.238584+0.708318j 0.539932-0.977882j -1.27-0.361231j -1.06137+0.411921j 1.25124-1.04189j 1.07344-0.64978j -0.311144+0.2848j 0.53513+0.843361j 0.0887788+0.320639j -0.49342-1.05072j 0.193627-1.10732j -0.113469-0.142607j 0.590822+1.10599j 0.607087-0.177851j 1.01051+0.131013j 0.0811017-0.906051j 0.602152+0.666093j -0.0865965-0.936508j -0.551932+0.750082j -1.21324+0.559132j 1.58344-0.613674j -0.0103194-1.14429j -0.300354-1.51169j -1.74733-0.402337j -0.00418016-1.02316j -0.400338-0.0323304j -0.399011-1.2262j -0.351701+0.557815j -0.15435+0.85574j -0.0565365+0.0110512j -0.414349-1.37949j 0.38798-0.640167j -1.06541+0.912245j -0.457487+0.198497j 1.19983+0.186713j -2.03437+0.373974j -0.125359+0.0996613j -0.687446-2.0039j -0.407552+0.202984j 0.759599-0.461104j 0.0943664-1.42931j 0.681881+0.18881j 0.00332518-0.30839j 0.657629-0.298099j -1.62971-0.397746j -2.19947-0.106788j -0.275086-0.764035j -0.596856+0.657314j -0.72247-0.09906j -0.498779+0.0024456j -0.217386+0.101694j 0.640064-0.0585473j 0.938834-1.37821j 1.35432-0.0583363j -0.433048-0.251228j 0.54486+0.331275j 0.192663-0.469578j 0.260859-0.661511j 1.03661+0.97304j -0.214846-0.0583264j 0.0589386-0.11108j 1.13958+1.20767j -0.600032-1.48642j 1.47964+0.19887j -0.175709-0.47417j -0.0894299+0.141943j 0.228339+0.0849616j 0.0356596-0.205872j -0.238302-1.28922j -0.591222-0.392578j -0.629848-1.0166j -0.0154624+0.249591j 0.073497+0.114765j -0.50039-0.279547j -0.286154-0.186219j 0.016425+0.414781j 0.740416-0.706687j 0.0435586-1.20242j -0.363363+0.216175j -1.21387-1.01248j 0.729153+0.869174j -0.741693-0.944369j -0.114159-0.141688j 0.311486-0.80058j 0.0656011-0.28668j 0.202921-0.553736j 0.0940357+0.605736j 1.49867-0.875835j 0.970947+0.389034j -0.105318+1.20972j 0.697589-0.437784j -0.474908-1.16712j 0.144114+0.912528j -1.1921+1.02536j -0.449995-0.693452j -0.904944+1.28285j 1.74091-0.639498j 1.49404+1.00352j 0.695727+0.840636j 
-1.55663-0.231098j -2.63033-0.713293j -1.6447-0.576278j 1.61352+1.28894j 0.305776-0.533429j -1.46752-0.411438j -0.0705216+0.579872j 1.87646-1.02207j -0.255929-2.27342j -0.867823+1.55572j -0.199277+0.77834j 1.89295+0.137063j 1.45907-1.90075j 1.26514-0.104283j 0.140695-1.45471j 1.29653+0.815994j 0.156967+1.13347j -0.873654-1.92579j -1.39485+0.329796j -0.523903-0.93428j -0.630512-1.59735j 0.344504-2.15769j -1.66719+1.02574j 1.58638-0.127851j 0.973496+0.877056j -0.0297225+0.115072j -0.0252076-1.00338j 1.04724+0.933096j 1.00723-0.403068j 0.149421-0.684517j -0.48253-0.776913j 1.4277-0.427548j -0.522874+1.31276j -1.48285-0.862256j -0.55436-0.0944363j 0.155851-1.46506j 0.576046-0.133754j -0.881205-0.275734j 0.375341-0.255701j 0.470051-0.272198j -1.106-0.0643807j -0.23482-1.13094j 0.771584-1.5404j 1.18401+0.310189j -0.102817+0.108782j 0.63315+1.61173j 0.214824+0.416356j 1.04657-0.193239j -0.711127+0.355639j -0.30029+0.999498j 0.420872-1.12637j -0.00884738-0.431046j -0.698293+0.569308j 1.84575+0.353001j 1.19512+0.456144j 0.331358+0.555015j -0.343543-0.978534j 1.59042+1.56385j 0.866203-0.363914j -0.400322-1.50688j 0.334039+0.219276j -0.943977-1.20901j -1.3266+1.42258j 0.1093-0.661026j -1.25892+0.468301j 0.385509-0.404996j -1.01865+0.692442j 0.483135+0.988033j 0.939361+0.607443j -0.60231+0.2398j 0.815089-0.592416j 0.103641-0.300495j -1.08316-0.601684j -0.633931+0.178464j -1.75097-0.452979j 1.06791-0.898448j 1.29509-0.246926j -0.296247-1.03175j -0.298096+0.621546j -0.386122+0.149517j -0.00322623+0.71704j 0.236128+0.673466j -0.570045+0.17747j 0.914753-1.51462j 1.08217-0.642981j 0.609602-0.200095j 0.254921+0.300458j -1.02563-0.137289j -0.0192088+0.0470689j 0.333794-0.291607j -0.272704-0.557058j 1.18568+0.194237j 1.27753+0.219044j 0.843298-0.0555494j -1.15472+0.0206651j 0.573363+0.0375535j 0.00687403+0.192797j 0.148684-0.160501j 0.850962-0.317409j -0.464233-1.58614j -0.370919-0.672552j -0.999139-0.915219j -0.0392262+0.0749259j 0.743901-0.443098j 0.137512+0.589919j 0.940401-0.238165j 1.22732+0.419381j 0.0729156-0.197076j 0.0277558-0.727864j -1.7512-0.977074j -0.417915+0.567908j 1.00371-0.555938j -0.138977-0.579701j 0.034382+0.633029j 0.47745-0.314451j 0.693187+0.748169j 0.726959-0.0620948j -0.247484-0.795481j 0.169619-1.72153j -0.211124+0.17789j -1.57279-0.715957j 0.0415866+0.140182j -0.0182438+1.54435j 0.867726-0.610365j 0.228771-1.07885j 1.71264-0.910607j 0.537185-0.204271j -0.867802-0.259537j -0.0369789+0.976442j 0.24842-0.873591j 
1.56091-1.27198j -2.12584-0.554151j 1.07493+1.61137j -0.671393-0.178372j 1.53721+1.25864j -2.45299+0.56583j 1.21611-1.16035j -0.89027-0.331833j -0.707708-0.606923j -2.06401-0.094047j -0.0615073-0.426645j -0.531803+1.37677j -2.95429-0.47131j 0.491906-1.07995j 1.61584+1.25642j 0.467171+0.450558j 0.337203-2.07976j 2.36682-1.30733j 0.200366+0.875689j 0.620601+0.37617j -2.00562+0.0333111j 0.144967-0.39156j -1.01182+0.0817971j -0.926884+0.694577j -0.409028+0.93995j 1.18152-0.411944j 1.75127+0.60288j -0.0993453-1.24194j -0.610686-1.06406j -0.882439-1.62634j -0.516248-1.52503j -0.915862+0.0296476j 0.697633-0.347435j 0.0551047+0.0826511j -1.76086+0.448994j -0.553205+0.535784j 1.97341-0.590298j 0.617224-0.902871j 0.154024-1.09416j 0.227694+0.118669j -0.0472403+0.29119j 0.60874+0.902661j 1.13481+0.452119j -0.0888096+0.182816j 0.843922-0.446535j 0.495508+1.52986j -0.511729+0.913877j 0.166886-0.10223j -0.336841+0.565238j -1.08681-0.676643j -1.31767+1.08621j -1.5585-0.655769j 0.0267126+0.0489267j -0.831561-0.907854j 0.732846-0.0958214j -0.876949+0.912152j -0.0237844+1.11215j -0.097894+0.494891j 1.01676+0.557669j 0.196169-0.413866j -0.711089+0.57932j 0.0217089+0.687606j -0.578231-1.1655j 1.93102+0.143369j 0.0512408-0.153704j -0.910073-0.802175j 0.0585906+0.82341j 0.603518+0.329328j 2.10395-1.32748j -0.563079+0.470316j -0.688268-0.306876j -0.050678-1.12857j -0.0892628-1.41383j 0.926773+0.75925j 0.184461-0.238572j -0.386393-0.894652j -1.84242-1.53506j 0.279924+0.626932j -0.0243933+0.154225j -0.0236609+0.883011j 0.485911+0.201897j 0.446523-0.60176j -0.217002+0.932547j -0.0297923+0.574263j 0.634266+1.07358j -1.01229-0.951947j -0.0714381+0.205175j 0.795754-1.18701j 0.00716473-0.327647j -0.004063-0.799571j -0.58919+0.50517j 0.430537+0.892053j 0.655742-0.889661j 1.3506-0.198232j 1.31229+1.08977j 0.00290529+1.22935j -0.476876+0.239556j 0.448984+0.26216j -0.507386-0.103643j 0.345506+0.634834j -0.285605-1.27991j 0.299366-0.474672j 0.329215-0.869451j 0.41024+0.706541j -0.266052+0.386586j 0.414498+0.40862j -0.876313+1.4408j -0.219754+0.88956j -0.329112+0.198404j -0.237001-0.496325j -0.0854455+0.442544j 0.827312-1.38306j 0.54061+0.144195j 0.344791+0.690969j 1.97696-0.102109j -1.03354+0.512247j -0.174734+0.159457j 1.76601+0.483475j -0.345242-0.540564j -0.865357+0.32765j -0.517091+0.0255223j -1.02338+0.839809j -0.0211415-1.13205j 0.477689+1.36669j -0.380284-0.122031j -0.86995-1.01561j 0.251204-0.22897j -0.388485-0.031936j 0.516-1.31482j -0.856517-0.726952j 
-2.27125-0.41671j -1.55017+1.92326j -0.330642-0.969775j -1.06457+1.5108j 1.81522+0.625514j -1.7978-0.835906j 0.111725-0.807281j 0.419255+1.3454j 2.25039+1.83202j 1.00648-0.356726j 1.17964-1.84406j -0.290821-0.602222j -1.49358-1.82632j -1.05395+1.60802j -0.601533+0.423751j 0.197125+0.265786j 3.24177+0.498918j 0.390966+1.1133j 0.987508+0.37293j 0.193664+0.264307j 1.43888+0.769359j 0.569402+0.727382j 1.01486-1.45574j 0.462986+1.35058j -0.912864-1.3551j -1.8273-0.792389j 0.952227-0.593529j 0.563594-0.425064j 0.784272-1.01236j 0.109616+0.401874j -0.759059+0.437866j -0.372116-1.30821j -0.475617+0.876216j 0.913277+0.404738j -1.05506-0.00207002j -0.306382-0.673938j 1.3886-0.0509229j -0.667457+1.40136j 0.0141112+0.458458j -0.501809-0.393414j -0.0986463+0.486509j -1.21084-0.792525j 1.80378+0.644174j 0.175403-0.855611j 0.263049-0.535281j -0.570556+1.97887j 0.548916-0.697203j -0.511301-0.775513j 0.210873+0.11023j 1.3321+0.452245j -0.199777+0.904242j 0.36456+0.928891j 0.342233-0.004261j -0.631943+1.01938j -0.701187+0.0895248j 0.825491-0.0759438j 1.98377-0.676783j -1.72095-0.0149348j -0.107642-1.30445j 0.912708+0.747939j 0.426353+1.56652j -0.804929-0.269488j 0.210146-2.11382j -1.02505-1.11605j 1.07325-0.484875j -0.00651532+0.443817j -0.277965+0.0522749j 0.768972+0.379526j 1.06366+1.28326j -0.312376+0.181218j -0.0586055-0.206224j -0.405223+0.142631j -1.23735+0.907622j -0.146952+0.540304j -1.0088+0.697997j -0.393907+1.13884j -0.560925-0.526441j -0.447456-0.974623j 0.144716+0.175067j 0.54419+0.00501905j 0.179734-0.0518873j 0.173353-0.0971874j -0.859986+0.524344j 0.116897-0.954425j 0.116395-0.525797j 0.346827-1.0721j 0.206132-0.0547367j 1.58661-0.396526j -0.310328+0.165376j -0.395604-0.128815j -0.763364-0.577001j 1.14048-1.1844j -0.149686+0.0754298j 0.0256812+1.48416j 0.429329+0.871667j 1.12444-0.953821j -0.0690934+0.486681j 0.0996738-0.145811j 0.67889+0.168969j -1.03124-1.15784j 1.13631-0.628851j -0.903031+0.185896j 0.760761-0.644664j -0.318751+0.069329j 0.509076+0.0798169j -0.460388+0.522874j -2.1651+0.321315j 0.273617+0.0508794j -0.107593-0.932198j 1.43315-0.309999j -0.951692+0.780735j -0.562541-0.333881j 0.676264+0.544884j 0.189726+1.76616j 0.439912+1.41902j 0.595375+0.614405j -0.213994+0.831618j -0.164817-0.510808j -0.487137+0.487175j 1.10489+0.839014j -1.23405+0.504307j 0.875443-0.179717j -0.636406-0.444425j 0.0568572-1.15618j 0.415826+0.962049j -0.586993+0.401999j 0.0283836+0.806705j -0.082031+0.143992j -0.595047-0.0868365j 0.241021+0.691961j 
0.235274-0.712517j 1.23948+0.0149309j -0.394844-2.28356j 0.264135+0.967567j -0.761918-0.336244j -0.13992-1.54548j 2.01875-0.381048j 2.07078-2.04883j -0.114805-0.922158j -0.445371+0.508167j 0.50375+0.264487j -0.0213767-0.595803j -0.229474-1.17204j -0.306959+0.781961j -0.958662+0.811218j -0.286032+0.36986j 0.335112-1.26134j 0.652681-0.816871j 0.177994+1.32667j -0.465057+1.34278j -1.22026-0.0042087j -1.44502-1.05999j -0.294497+0.239199j -0.359463-0.0797115j 0.00982543-0.199158j -0.225287-1.04873j 0.0659697-0.418493j 0.935693-0.279063j -0.464498-0.432622j 0.336844-0.201586j 0.111656+1.04107j -0.377685-0.311083j 0.122307-0.294441j 0.393952-0.408456j 0.273976+0.216963j -0.50441+2.28588j -0.268558+0.141772j -0.185463+0.149642j -0.400752-0.89038j 0.455407+0.166073j 0.726918+0.359492j 0.0648195+1.04201j 0.384212+0.187887j 0.664691+1.65046j -0.0861726-0.0138154j -0.302841-0.502201j 0.984222-1.26193j -0.277819-1.17068j -0.393378+0.285583j -2.81226-0.451221j 0.49356+0.106348j -0.466606+0.752143j 1.83678-1.52648j 0.352039+0.87133j -1.7859-2.06064j -0.0696272+0.108538j 0.0756285+0.666598j 0.259067+0.23711j -0.0585434-0.148541j 0.599269-1.11794j 0.259101+0.647975j -0.0397693+0.955694j 0.174235+0.223989j 0.0915284-0.75513j -0.504493+1.08419j -0.36753-0.280079j 0.52617+0.424757j 0.390582-0.916297j -0.114634+0.761845j -0.408734-0.702901j -0.333458+0.0255163j -0.714671+0.299827j -0.308059+0.985851j -1.88495+1.0304j 0.387703-0.375374j 0.22579+0.450613j 0.554676+0.172958j 0.00919208-0.379601j -0.563542-0.0297577j 0.0963627-0.158247j 0.263697+1.25029j 0.24137+1.26212j 0.392088+0.107005j -0.810684+1.52682j -1.05341+0.424441j -0.0770737-0.320377j -0.251321+0.63803j 0.195639+0.213103j -0.570862-1.01893j -0.527742-0.00993907j -0.337543+0.94785j 0.304981+0.45947j -0.631859-0.754216j 0.608632+0.0817019j 0.296596-0.586231j 0.236831+0.116031j 0.207596+0.984033j -1.2973+0.631141j -1.19274+0.0286457j 0.405789+0.691296j 1.32955+0.202535j 0.28951-1.00911j -0.25696+1.41603j 0.369711+0.344668j -0.141953-0.855522j 0.605735+0.280285j -0.358373+0.340702j 1.47885+0.625542j 0.042848-0.772479j -0.198578+0.281539j 0.203054+1.62808j -0.690593+0.487923j 0.778216+0.745883j 0.418413+0.5052j -0.876617+0.464448j -1.38581-0.741942j 1.0062-0.057897j -0.251817-0.775142j 0.185619+0.437275j -0.934322+0.455009j -1.1371-0.322933j 0.432933+0.70871j 0.273025+1.10889j -0.411246+1.30484j 0.373018-1.55664j 0.606009-0.625389j 1.08963-0.047857j 1.89808+1.60114j -0.706836-0.412281j -1.95199+2.22911j 
-0.995018-0.917522j -0.860052-0.491688j -1.23826+0.586578j -0.163361+1.25566j -0.306046-1.39066j -0.599955-0.752244j -1.6656-0.177652j 1.14741-0.00102603j 1.00222-0.923227j 0.0842651-0.0598582j -0.109821+0.815107j -0.288494+0.215754j 1.11552-0.036163j 0.773187-0.567496j 0.971343+0.27669j 1.90012+0.575269j 0.510553+0.0633667j -0.942086-0.575084j -1.66389-0.777171j 1.68993-0.829184j 0.0876504-1.87836j -0.554166+0.208897j -0.680259+0.280416j 0.0181577-0.599801j -0.131016-0.191729j 0.77636-1.38495j 0.177356+0.0819615j 0.371665-0.103758j 0.596835-0.469027j 0.0312907-0.405435j 0.79436-0.0464863j -0.0129789+0.290552j -0.418804+0.174111j -0.0261422-0.0853199j -0.207041-0.318428j -0.0875112+1.29596j 0.75923-0.800681j 0.459016-0.404479j -2.02562+0.0338289j -0.0618531-0.523131j -0.200617-0.591656j 0.669561-0.34314j -0.72724+0.286149j 0.205487-0.377187j -0.701406-0.264565j 0.162746+1.54872j 0.160668+0.615132j 0.871103+0.893381j 1.50837+0.587879j -0.109393+1.51621j -1.07687-0.441257j -0.00742404+0.0420537j -0.61983+0.177575j 0.451886-0.48983j -0.333938-2.01752j 0.477694+0.110449j -1.20685+0.306133j -0.333839+0.411151j -0.346403+0.257356j 2.74607+0.031809j -0.539309-0.449608j 0.525287+0.390113j -0.446389-0.358609j 0.654814-0.0890435j -0.906572-0.335974j -0.708568+0.292286j -0.244264-0.444145j 0.340866+0.276049j -0.735337-0.0424852j 0.197849+0.766757j 0.120494-0.251928j 0.55955-0.398326j -0.561367-0.39173j -2.82326-0.11312j 0.0391238-0.983373j -0.437249+0.0102698j -0.243989+0.346952j -0.214162+0.38806j 1.32121+0.507047j 0.483563-1.67468j 0.892936+0.398206j -1.13384+0.610151j -0.875061-0.389677j -0.0548511+0.149469j 0.625109+0.705385j 0.443856+0.651023j -0.480398-1.16674j 0.145079+0.0875762j 0.610528+1.17938j -1.10897-0.43684j -0.548039+0.184552j 0.284692-0.42634j 0.607322+0.461241j 0.293009+0.994983j 0.00684132+0.0846765j 0.274168+0.644158j 0.284377+0.187197j 1.53171-0.888308j -0.478225-1.46657j 0.947208-0.903671j -0.0417987+0.115498j 0.365376-0.0633491j -0.62899+0.788359j -0.391755-0.750519j -0.322506+1.04859j -0.132448+0.601852j -0.139836-0.148667j 0.223308+1.28274j 0.0462945+0.144821j 0.841232-1.39699j 0.0244404+0.0576144j 0.519198+0.0128237j -0.367993-1.26738j 0.104365+0.139107j 0.439559+0.12932j 1.17998+0.073959j 0.106938-1.50075j 0.499285-0.411122j 0.378777+0.232476j 1.01382-1.24615j 0.00182829-0.318357j -0.296666+1.09715j -0.187898+1.03811j 1.52799-0.225537j 1.10752+1.10541j 2.1311-0.854543j 0.811164+1.34821j -0.473382+0.283593j 1.61724+0.465909j -2.14184-0.549207j 
0.360492-0.588022j -0.0649834+2.03777j 3.27184-1.01886j -0.30151+0.706423j -0.269203-1.18226j -0.90947-0.237957j -2.34231-0.326981j 0.380075+0.181057j 0.199449-0.775655j -1.33984+0.306162j 0.459415+0.339307j 0.385205-0.615431j -0.778681-0.25716j 2.15684+0.170025j -1.14917+0.13596j 0.481058-0.324393j -1.45881-0.469302j 1.12843+0.273501j 1.56091-0.540934j -1.20053-1.22765j -0.862495+1.06779j 0.172106-1.72894j -0.545193-0.22892j -0.365756-0.205638j 0.031151+0.258578j 1.44603-0.980785j 0.853721-0.496336j 0.469781+0.350555j -0.482209+0.0663482j -0.647465-0.310938j -0.527519+0.194225j -0.230493+0.0481657j 0.358296-0.2342j -0.596443+0.78355j 0.126527+0.201001j -0.954372+0.406607j -0.316293+0.887677j 0.58034-0.795767j -1.94907+0.0559753j 0.131483-0.466134j -0.42699-0.424608j 0.0313179+0.22527j 0.710002-0.16901j -0.258319-1.03039j 0.601973+0.395646j -0.647092-1.08014j -0.0224535+1.53414j 0.626649+0.814203j 1.57578+0.603494j 0.756568+1.57274j 0.934219+0.334604j -1.07077+0.222799j -0.944407+1.02323j -0.668264+1.4451j 0.590764-0.906788j -0.429001+0.357726j -0.632226+0.655746j 0.207018+0.679142j 0.723872-0.11648j 1.04573+0.387953j 0.455998+0.183708j -0.861953+0.215762j 0.139821-0.0116197j 0.984755-0.645002j 1.01461-0.0613291j -0.215528-0.125092j -0.283069+1.36819j -0.28462-0.911235j 0.249399+0.630891j -0.352636-0.627902j -1.40727+0.00577291j -0.242777-0.0904872j -0.34556+0.22551j 0.309648+0.796364j -0.0987245+0.0202597j 0.92356+0.471541j -0.0415103-0.303329j 0.589207+0.657378j -0.109417+0.337927j -1.24541-0.954132j 0.665233+0.812963j 0.0331574-1.26914j 0.549961-0.53793j -0.738684+0.968477j 0.142244-0.577862j -0.155688-0.796708j -0.111173+0.159202j 0.587448-0.787919j -1.31796-0.393342j -0.671779-0.892541j 1.23072-0.452553j -0.284152+0.0718092j -0.0643655-0.377285j -0.511985-0.0195905j -0.706624-0.408387j 0.390623+0.675784j 1.74879-0.912042j -0.575376+0.883763j 1.26934+0.0722341j 0.0567803+0.192074j -0.700363-1.6056j -0.121781-0.0720445j 2.32633-0.763687j 0.11051+0.136438j -0.664628+0.809374j 0.618038+0.105228j 0.845891-0.0718876j 0.38129-1.48403j 0.337139+2.33874j 0.709591+0.0785584j 0.965184+0.172814j 0.246919-0.830299j 1.32691+0.204275j 0.0231036+0.197479j 1.75376+0.532966j 0.121329+0.749352j 0.398428-0.595764j -0.309611+0.0484016j -1.25557+0.71646j -1.31195+0.690087j 1.77567+0.727191j -0.0226361+1.71097j 0.574543-0.621119j 1.66273-0.984883j -0.743082-1.36586j 0.178294+0.891115j -0.553893-0.454747j -0.499531-0.613313j -1.19538+0.214021j -0.695262+0.426305j 
