-0.040259-0.0899888j 0.149136-0.194729j 0.224915+0.138819j 0.332563+0.118256j 0.256322-0.195104j -0.205095+0.516228j -0.312664-0.489644j -0.0604655+0.106034j -0.349933+0.088962j -0.320661-0.32558j -0.353905-0.239042j -0.0862167+0.116539j -0.36285+0.462535j -0.143626+0.408259j 0.0269522+0.273086j -0.279848-0.477502j 0.525341+0.353007j -1.00039+0.176267j -0.0666368-0.00483859j 0.0367651-0.00962793j 0.206922+0.229668j -0.19507+0.00938168j 0.0394769-0.482804j -0.157883-0.414592j -0.133995+0.159347j 0.302992-0.0626842j -0.202064-0.177958j 0.0877445-0.179562j 0.573279-0.191902j -0.176531+0.368204j 0.0676583-0.36734j -0.272952+0.127689j 0.12787+0.276231j -0.0269859+0.227302j -0.058265+0.26935j -0.224967-0.473602j -0.253994-0.157246j 0.507152+0.117278j -0.196075-0.0249759j 0.0156574+0.144183j 0.206248-0.202108j 0.185468+0.127376j 0.257664+0.0555714j 0.23393-0.283555j 0.655953+0.451772j -0.910556+0.519846j 0.8283-1.09298j 1.14036+1.85883j 0.0389765-0.0294352j 0.00374813+0.00577565j -0.185081+0.0446429j -0.00479721-0.0178121j 0.00353788+0.195035j -0.320227-0.152503j 0.0490087-0.00376304j 0.255179-0.330608j 0.291709+0.0849917j -0.00577536+0.259681j 0.302137-0.245949j 0.0531794+0.316106j 0.257792+0.101056j -0.226195+0.0926533j 0.0706821+0.429084j -0.122245-0.274014j 0.106835+0.012232j 0.365916+0.154417j -0.13537+0.172641j 0.612269+0.0842498j 0.0405075+0.333106j 0.0238155-0.0404861j -0.219505+0.000234242j -0.284613+0.155473j -0.418709+0.456679j -0.483049-0.207085j -0.0246194-0.0951729j 0.372624-0.211713j -0.102426+0.340622j 0.030839-0.410627j -0.0973189+0.0920444j 0.232353-0.244482j 0.0888295+0.113027j -0.124233-0.746418j -0.184352-0.210388j 0.213376+0.262526j 0.0379383+0.22096j 0.280735+0.396788j 0.169382+0.030091j -0.630988-0.216086j -0.235938-0.027981j -0.159736-0.0130747j 0.142659-0.203309j 0.54457-0.000664802j -0.498686+0.0494455j -0.0430774+0.0768754j -0.168005-0.125386j 0.116121-0.154958j -0.26065+0.422983j 0.212789-0.377163j -0.286072+0.114361j 0.086315+0.0696916j 0.242566-0.530666j 0.119058+0.603298j 0.105938+0.313323j -0.0720992+0.178343j -0.163836+0.153758j -0.94997-0.44462j 1.24087+0.35532j -0.299378+0.47711j -1.02026+1.02594j 0.203096-0.710097j -0.409457+1.65975j 1.55212+1.30686j 0.689194+0.314044j 0.281219-0.520514j 
-0.0970715-0.133832j 0.164698-0.196373j -0.0998402+0.179885j 0.0846556+0.247717j -0.0319175+0.370911j -0.253467-0.223074j -0.450655+0.244316j -0.0908061+0.288316j -0.445531+0.214717j -0.00411898-0.293522j -0.199889-0.243456j -0.0256875-0.220517j -0.348519-0.520884j -0.368357+0.0101235j -0.362942-0.12644j 0.660052+0.069846j 0.121268+0.378449j 1.04577+1.53622j -0.315032+0.0538752j 0.118391-0.112382j 0.59926+0.345388j -0.314623+0.192945j 0.0387629-0.474355j -0.284938-0.284633j 0.0309667+0.207975j 0.0144287+0.300118j -0.237282+0.0211604j 0.127062+0.141158j 0.216864+0.314059j -0.121746-0.011333j 0.453154+0.17214j 0.148264+0.0538804j -0.401688+0.113877j -0.236354-0.232508j 0.0733606-0.169065j 0.681192+0.0392571j 0.321765-0.221698j -0.411171+0.51022j 0.181312-0.22105j -0.566806+0.225539j 0.116792+0.418621j -0.0795115+0.702557j -0.119327+0.210992j 0.327675+0.399546j 0.122511-0.259531j 0.142267+0.380595j -0.283754+0.288263j -0.289169-0.809033j -0.05571-0.217582j 0.199787+0.0238536j -0.274559+0.46325j 0.0848018-0.0707276j 0.409083+0.563084j -0.562517+0.0137316j 0.255846-0.0485428j 0.165544-0.602349j 0.3701-0.226294j -0.0909997+0.145825j 0.0230034-0.580337j 0.246007+0.33886j 0.100741+0.0875947j -0.0125002-0.127698j -0.0166853+0.209711j -0.34043-0.178571j 0.170162+0.029886j 0.199352-0.133147j -0.0890155-0.051091j 0.22132+0.355214j 0.166822-0.21149j 0.0221012-0.0521409j 0.0148128-0.0982834j -0.427109-0.0409912j -0.284812+0.0766186j 0.41049+0.37953j 0.282389+0.148077j 0.0181468+0.169367j -0.210628-0.00311308j 0.186987-0.238298j -0.20692-0.206518j -0.340608+0.191914j -0.289116+0.230739j 0.217606+0.165473j 0.559516-0.216136j -0.196464+0.116541j -0.111195-0.472356j -0.438809+0.183499j 0.0106438+0.271608j 0.318825-0.125149j 0.364101+0.0152119j 0.215222-0.210014j 0.537073+0.831849j -0.619456+0.440155j 0.131411-0.407133j -0.183407+0.0127271j 0.644958-0.190375j 0.290447+0.379769j -0.318962-0.645866j -0.48544+1.27116j 0.258367+0.652986j -0.28303+0.0736991j 0.658456+0.223964j -0.66903-0.111312j -0.736254-0.967466j 1.76878+0.465645j 0.0740117-0.171055j 1.25864-1.60959j 0.352562+0.00948388j 0.0262486+0.49548j -0.735894-0.676627j -1.12803-0.0316433j -0.445259-0.536787j 0.0516317-0.977104j -1.25749+1.76179j -1.20878-1.4826j 
-0.199997-0.099703j 0.111881-0.176313j -0.147071+0.0661577j 0.169355-0.0130114j -0.144217-0.005581j 0.0024502+0.352355j 0.513162+0.435367j 0.131671+0.38302j -0.192923+0.218147j 0.382319-0.174476j -0.0189023-0.129238j 0.0569357-0.128772j 0.162373-0.18044j -0.471718+0.376799j 0.196525-0.0737627j -0.1918+0.71705j 0.587871+0.649863j -0.511164-0.314721j -0.382006+0.345016j -0.0373019-0.285941j 0.488474-0.0282545j -0.0491653+0.305824j 0.387173+0.0851267j 0.0857112-0.0744387j 0.157245-0.0189963j -0.228112+0.515242j -0.0182279+0.0777457j 0.217747+0.291846j -0.08216+0.446884j -0.302754-0.158038j 0.00160355+0.207669j -0.512348-0.169832j -0.0279272-0.22497j 0.228946-0.229228j -0.388327+0.288183j -0.315479+0.244014j 0.146897+0.281237j -0.0610994-0.419191j 0.323879+0.848078j 0.911234+0.781736j -1.07333-0.224514j 1.01655-0.362853j -1.01051+0.38073j -0.338483+1.10051j 0.765107-0.219582j -0.227412+1.01857j -0.169914+1.13659j -1.19635-0.862155j -0.348797-0.268447j 0.424695-0.201615j 0.0912787+0.548857j 0.0357207-0.262342j 0.694658+0.217076j -0.0303628+0.0166694j 0.266403-0.371757j 0.129549+0.164838j -0.0118718-0.256674j -0.502223-0.127281j -0.353877-0.156123j -0.0245958-0.0421259j -0.329926+0.432294j 0.257933-0.493044j -0.444563+0.106033j -0.129073+0.165295j -0.0143992+0.158084j -0.130062+0.158114j -0.246783-0.399022j -0.189151+0.686704j -0.229266-0.183835j 0.0271208+0.0348564j 0.261608-0.130348j -0.243335-0.230474j -0.323969-0.318794j 0.414114-0.22131j -0.388482+0.113081j 0.141327-0.0711751j -0.138031-0.414799j 0.147388-0.0534661j 0.618273-0.150855j 0.171106+0.260294j 0.00726327-0.462004j 0.0812575-0.22272j -0.596997+0.383038j -0.294713-0.0336174j -0.50175+0.0529354j 0.181004-0.780794j -0.247779-0.0585733j -0.0884877-0.116127j -0.162921+0.574002j 0.162616+0.62667j -0.407788-1.36694j -0.10569+0.192228j 0.395364+0.263674j 0.306157+0.136645j -1.25393-0.25426j -0.728402+0.111851j 0.177735-0.0786476j -0.80108-0.475352j 0.343944+0.298613j 0.0635444-0.430543j -0.231519+0.0862969j 0.863873-0.546876j 0.688615-0.355687j 0.271842+0.121919j 0.167704+0.673302j -0.240956+0.203692j 0.107529-0.521359j -0.559053-0.63269j 0.0478948+0.325657j -0.319763+0.0190709j -0.784213+1.04998j 0.519687-0.00839538j 0.628293+1.23021j -0.91224+0.367691j 
-0.0691498-0.122165j 0.213765+0.186121j 0.0896917-0.250135j -0.479935+0.0695969j 0.371239-0.393844j 0.0175743+0.531568j -0.149893+0.455813j -0.00595624+0.285912j -0.291457-0.0859934j 0.27872+0.0596507j 0.601133-0.328245j 0.0775988+0.574925j 0.260849+0.0926068j -0.198571-0.536575j -0.0449569+0.205855j -0.0660871-1.07136j 1.30133-0.566269j 0.0543812-1.08288j -0.362813+0.233997j -0.00128686-0.202783j 0.365844+0.180524j -0.120257+0.134028j 0.338502-0.0572205j 0.18823-0.118654j -0.209856-0.11533j -0.0951482-0.399198j 0.178617-0.0902197j -0.265254-0.112897j -0.322575+0.538351j -0.384793-0.376878j -0.484291+0.122641j -0.0906253-0.855159j 0.149948-0.499391j -0.14617+0.213495j -0.687415-0.239082j 0.237322-0.164417j 0.0479353+0.0153967j -0.102674+0.2741j 0.00805674-0.261043j 0.486803-0.165724j 0.307609+0.0847758j 0.150538-0.271604j 0.948496+0.749679j 1.27388-0.590552j -0.655768+0.247016j 0.303488-0.734022j -0.956605-0.018283j 0.496299-1.07257j -0.286069-0.225629j 0.361991-0.166664j -0.0794365+0.410331j 0.0333377-0.211856j 0.440393+0.313777j -0.34724-0.0706024j 0.138089-0.165417j 0.359288-0.286042j -0.0132487-0.0288492j 0.0554521+0.0734195j 0.028483+0.0847175j 0.0183181+0.161662j 0.180738+0.123591j 0.0343237+0.403594j -0.172112+0.0693414j 0.135927+0.0274012j -0.31387+0.130925j 0.479304+0.474102j 0.0517941+0.0679562j -0.32823-0.0672974j -0.379769-0.129787j 0.0667928+0.201168j -0.0657403-0.140232j 0.90161-0.740134j 0.0330583-0.199802j 0.00258188-0.392732j -0.258583-0.052587j -0.37395+0.57299j -0.16208-0.0171384j 0.292434+0.8182j -0.0425088-0.0707682j 0.268077+0.0263366j 0.0232823-0.465986j 0.557589+0.703382j 0.03278-0.372247j -0.0755297+0.0348591j -0.355848-0.392343j -0.70987-0.0661725j -0.403863-0.129656j 0.578948-0.266752j -0.402952-0.552118j -0.310678-0.0352222j 0.924792-0.121677j -0.606332+0.391173j 0.371905-0.591661j 0.10465-0.418907j 0.209312-0.856796j -0.279785-0.355579j -0.021403-0.529158j 0.362373-0.766316j -1.201-0.757422j 0.313371-0.185007j -0.167694+0.0580863j -0.521654-0.245264j 0.537828+0.460931j -2.07554+0.987176j 0.329686-0.240748j 0.0830041+1.72925j 0.100142+0.843934j -0.355162+1.06922j 0.61009+0.444594j -0.813027-0.379385j 1.34344+1.03821j 1.06065-0.82967j 0.558532-0.15514j -0.450001-0.0288428j 
-0.152739+0.00873476j 0.200253+0.00902526j -0.521345+0.357294j 0.117681-0.130404j -0.0732282+0.551859j 0.446536+0.520174j -0.199758+0.117331j 0.260992+0.134342j -0.117707-0.12047j 0.51733-0.414038j -0.29+0.0834227j 0.0731624-0.310005j 0.349227-0.397764j 0.622548+0.122266j 0.232058+0.263189j 0.346122-0.205597j -0.197728-0.710181j -1.07549-0.0905954j 0.021019+0.378995j -0.217572-0.0835706j -0.141153+0.0395387j 0.0566307-0.115231j 0.730854-0.0715293j 0.0500055-0.398262j 0.244969-0.18298j -0.12191+0.30359j -0.176413+0.0144522j 0.0981246+0.091958j -0.269352-0.270765j 0.264517+0.0442805j -0.196973+0.494619j -0.131023+0.422565j -0.162982-0.122826j 0.195027+0.267422j 0.406754+0.342086j 0.382921+0.697778j -0.166994-0.0499562j -0.786351-0.0172766j -1.57875+0.0245996j 0.152952+0.0434563j 0.761205-1.48619j 0.0533747-0.136361j -0.66502+0.0884334j -0.299847+0.481138j 0.740639-0.782117j 0.379301+1.10497j 0.222131+0.748383j -0.926862+0.0658277j -0.330118+0.0578127j 0.113332-0.351237j 0.0600117-0.0883671j -0.165833-0.177665j -0.0858203-0.104234j 0.0818952-0.571837j -0.0739137-0.201508j 0.752063+0.368283j 0.179341-0.0790733j -0.467097+0.0708932j -0.101118-0.132512j -0.345295+0.321877j -0.0553299+0.504435j 0.158314-0.294397j 0.33839+0.139468j -0.10643+0.00868712j 0.00491245+0.143554j 0.313252-0.203295j -0.30854-0.0559439j -0.0451624-0.468323j 0.446936+0.103634j 0.0282093-0.0188386j 0.295061+0.0423217j 0.279676-0.0761635j 0.285444+0.130721j -0.577868+0.6576j 0.268269+0.164405j -0.453341+0.265825j 0.244039-0.286763j -0.0373658+0.165887j -0.308558-0.0428753j -0.319004-0.546427j -0.369185+0.329815j 0.312183+1.15859j -0.833462-0.587475j 0.0815172-0.113268j 0.464899+0.284831j -0.608311+0.395286j 0.135911+0.290258j 0.805836+0.149898j 0.429183-0.0208963j -0.575353-0.0524866j 0.86583-0.511778j 1.15664-1.00033j -0.181431-0.50187j 0.0700263+0.381802j 0.0159483-0.226515j 0.446959-1.13695j 0.377989+1.06844j 0.401341+0.331795j 0.0603824-0.477667j 0.735935+0.627609j -0.197241-0.43564j 0.686377+0.35178j -0.778804+0.239913j -0.608321-0.466083j -0.530089+0.462097j -0.749456+0.275697j 0.33842-0.109032j 0.575954-0.588626j -0.0111235+0.546108j -0.165859+0.312913j -0.582279-0.234236j -0.0711725-0.0777036j 0.0100811+0.455888j -0.322886+0.142442j 
-0.292232-0.0863219j 0.177369-0.267898j 0.390601-0.0458728j 0.234734+0.415715j 0.256342+0.259j 0.343705-0.464227j -0.321635-0.393752j 0.382156+0.284509j -0.249068+0.0150559j -0.310179+0.0800833j -0.0892435-0.521096j 0.125505+0.482979j 0.0276921+0.357531j 0.199475-0.382693j -0.645882-0.207047j 1.23481-0.355533j -0.396897-0.169606j 0.421225-0.967483j -0.0574797+0.615742j -0.322422-0.209433j 0.0923093-0.0188761j 0.0247787+0.0223069j 0.295441+0.0340705j 0.351626-0.378968j -0.404782+0.0119846j -0.0873784-0.728971j 0.0516218-0.483645j -0.498026-0.188875j 0.0320822-0.335286j 0.311484+0.0367557j -0.0189781-0.168462j -0.753084+0.00639667j 0.0543608+0.144829j -0.211152+0.0493238j -0.220887+0.521243j 0.34203+0.669393j -0.140101-0.04395j -0.713627-0.187284j 0.792046+0.100543j -1.13455+0.845761j -0.403093+0.771001j 0.117527+1.46896j 0.316538-0.184733j 0.299683-0.1357j -0.774578-0.501645j 0.951221-0.586755j -0.423589+0.312756j -0.431411-0.639412j -0.593943+0.0439055j 0.279733-0.600496j 0.219622+0.0870781j -0.263788-0.328551j 0.181694-0.157506j 0.00196036-0.228898j -0.0724372-0.23068j 0.508106+0.0976978j -0.0738686+0.320793j 0.124244-0.326435j 0.419036+0.333811j -0.160251+0.243411j -0.0473532-0.143696j 0.347257+0.476544j -0.113139+0.00463069j 0.293846-0.229218j -0.253474+0.33994j 0.189711+0.262355j 0.262665-0.0135524j -0.0291047-0.303586j 0.0464002+0.712393j 0.143404+0.169192j -0.000143697+0.167713j 0.0735155-0.128873j 0.0203057+0.0304874j -1.38702-0.206415j 0.180283-0.451993j -0.483971-0.0146294j 0.201857+0.0981193j 0.184214-0.148119j -0.44839+0.857577j 0.380002-0.741073j 0.549245+0.30166j -0.164658+0.750947j -0.154339+0.97583j 0.110594-0.43568j -0.184771-0.495605j 1.23293+0.708514j 0.222183-0.478392j 0.564958+0.388007j 0.252129-0.301174j -0.0678577+0.118225j -0.622768-0.522056j -1.40437-0.204869j -0.64447+0.857693j 0.139-0.473585j -0.234864+0.0854442j -0.464408-0.426644j 0.582069-0.65915j 0.0884217+0.111248j -0.302972-0.410811j 0.488852-0.345166j 0.0174226-0.536804j -0.636428-0.3306j 0.190043-0.108248j -0.681271+0.0651196j 0.578957+0.0882121j -0.136724+0.0400098j 0.0645586+0.47248j 0.762634+0.925085j -0.484838+0.229808j -0.824373+0.00795618j 0.845701-0.788929j -0.215827-0.94702j -0.762634-0.178892j -0.222762-0.477752j 
-0.0294122+0.0186471j 0.0878205-0.0312443j -0.0244411+0.126547j -0.124254-0.328911j -0.543358-0.289313j -0.909376+0.181679j -0.0602571+0.441301j 0.0483109-0.000369969j -0.137518-0.0299825j 0.12192-0.0456057j -0.0164898+0.42722j 0.0640288-0.0658103j 0.543042+0.131139j -1.09933+0.850953j 0.948683-1.06004j 0.315113-1.63699j -1.11235-0.659754j -0.15441+0.277378j 0.0496674+0.0981884j -0.0555951+0.0280694j 0.00200024+0.163672j -0.102028-0.0270933j 0.128619-0.0798098j -0.260527+0.13152j 0.196598-0.306716j -0.281599-0.0440333j 0.0622614+0.27076j -0.128756+0.128129j -0.513959-0.235038j 0.189519-0.288092j -0.153305-0.0407571j -1.04978+0.160025j 0.366849-0.00225999j 0.703164-0.0714835j -0.354935+0.66955j 0.283015-1.08674j -0.349913+0.735967j 0.649545+0.56101j 0.00970113-0.779237j -0.728491-0.318181j 0.545084+0.337687j -0.624583+0.420614j -0.762153-0.067564j -0.097601+0.679338j -0.00886456-0.619859j 0.663465-0.0313377j 0.144075+0.0551233j 0.0176427+0.163965j -0.0652215+0.0833032j -0.0341548-0.0973308j -0.167205+0.0463172j -0.0722053-0.00138527j -0.0465935+0.180513j -0.139266-0.0461611j 0.046038+0.0460363j 0.117415-0.113354j -0.282225-0.264632j -0.0983631-0.141296j -0.451564+0.204243j 0.132168+0.0498287j -0.095751+0.0291444j 0.250951-0.0757933j -0.0702664-0.414001j 0.02175+0.281012j -0.0970101+0.0817802j -0.299918-0.126061j 0.083651-0.0705193j -0.506303-0.181405j 0.026794+0.624503j 0.0148338-0.00910131j -0.0675379+0.300304j -0.149924-0.153921j 0.161076-0.349784j -0.807405-0.202082j -0.38108-0.083192j 0.540809-0.211179j 0.257795+0.124393j 0.249046-0.241977j 0.00991134+0.262031j 0.21969-0.359966j 0.366349-0.391295j -0.195512-0.833569j 0.228173-0.367547j 0.147921-0.156157j 0.101506-0.315269j 0.367018+0.0513034j -0.154449-0.24033j -0.550437-0.0663934j 0.621669+0.753057j -0.38977-2.21914j 0.28227+0.344926j -0.640992-0.204417j 0.021885+0.249518j 0.605921+0.564065j -0.118931-0.0867559j 4.07215-0.186845j 0.660382-0.577538j -0.0335989+0.372423j 0.0427436-0.502961j -0.401317+2.78371j 0.21425-0.366658j 0.704559-0.953876j -0.406818+0.358579j -0.312871-0.194576j 0.541189+0.3632j 0.0142576+0.315205j -0.414516-0.0414196j -0.605929-0.0462565j -0.0908875-0.262958j -0.0711444-0.0797698j 0.13815+0.365361j 0.1875-0.153577j 0.190569-0.130413j 0.0680346+0.081334j 
0.154623-0.148174j -0.260641-0.198029j 0.571702+0.447437j 0.0224029-0.0260482j -0.430713-0.0810605j -0.121688+0.372415j 0.809226+0.353062j -0.212204+0.204937j 0.498301+0.174189j -0.875094-0.38189j 0.542521-0.231926j -0.550089-0.0693424j 0.306005+0.476523j -0.775269-0.462369j -0.610248+0.635446j 0.201533-0.447744j -0.690305+0.304143j 1.17166+0.382104j -0.349818+0.00400232j 0.0752579-0.257386j -0.100578-0.447468j 0.335652+0.121836j -0.256323-0.0354572j 0.610242+0.066837j -0.728059-0.0282733j 0.862605+0.0705343j 0.398495-0.542393j 0.332365-0.557852j 0.296684-0.474748j 0.321133+0.655666j 0.207806+0.472797j -0.684145+0.0483982j -0.511997-0.222579j 0.230228-0.581777j -0.137476+0.380157j 1.22231-0.329431j 0.548167+0.344048j -0.367584+1.10235j -1.32405-0.612612j 0.235713-0.352301j 1.29072-0.935886j -0.278597-0.364561j -0.889247-0.143216j -0.567668+0.597026j -0.49255-0.354888j 0.515246-0.38475j -0.172224-0.48241j 0.706503-0.306891j -0.03606-0.31974j 0.330254+0.0987701j 0.432031+0.0886364j 0.180608-0.172048j 0.288628-0.446552j 0.294276+0.0852054j -0.112883-0.282402j -0.218246+0.275023j -0.00351091+0.668803j 0.106245+0.400957j 0.833855+0.253947j -0.292617-0.156666j 0.429374+0.0529271j -0.64534+0.00769799j 0.292442+0.342687j 0.368409-0.415487j 0.200377-0.229274j 0.43693-0.0586568j -0.267145+0.43026j 0.420114-0.00245043j 0.215916+0.0705511j -0.33916-0.117661j 1.20823-0.457441j -0.00111188-0.229663j -0.104075+0.414957j -0.320025+0.184163j 0.149914+0.111233j 0.658797+0.230634j -0.0101069-2.11319j 0.160969-0.0210394j -0.311051+0.11885j 0.0842861-0.00336395j -0.371468-0.157186j 0.465677-0.47723j 0.231716+0.188843j -1.30943-0.417691j 0.542517-0.538872j 0.0272076+0.582935j -0.226801+0.238305j -0.0890503-0.114855j -0.363505+0.663042j -0.159517-0.432061j -0.309818+0.914864j -0.933414-0.135157j -0.272024+0.0802126j -0.662263-0.918046j 0.46795+0.28525j 0.530762+0.280358j 0.0292181-0.893641j -0.826642-0.592279j 0.619145+0.847051j -0.268708+0.262542j -0.287498+0.283326j -1.45569+0.341752j 0.761365-0.873863j 0.748819-0.184176j -0.265719-1.12096j -0.0102802-0.311552j -0.132619+0.00853217j 0.274125+0.80133j -0.103747-0.057487j -0.188892-0.190857j 0.866006-0.39969j 0.102745-0.521228j -0.509073-0.595108j 0.279212-0.456988j 
-0.100161+0.0621234j 0.313174-0.360606j 0.172649-0.292384j -0.489198-0.256227j -0.0999411+0.340298j -0.580372-0.295522j -0.184887+0.624814j -0.0693954-0.18374j -0.0149735+0.788368j 0.0109919-0.268996j -0.281791-0.102381j 0.180454+0.645587j 0.716443+0.221784j 0.363486-1.46206j 0.0565945-0.213565j 1.12749+0.120042j 0.623987+0.33835j -0.412714+0.361411j 0.102576-0.37866j 0.199006+0.0557369j 0.0697139-0.685578j 0.199939+0.168229j -0.232807-0.596622j -0.787197-0.149469j 0.431751+0.196031j 0.0114105-0.070888j -0.343856+0.457899j 0.0193394+0.00603273j 0.286395-0.111453j -0.268716+0.417443j -0.6329+0.326856j 0.452465-0.708695j 0.0963739-0.695731j 0.265373+0.105827j -0.254356-0.442127j -0.288833+0.138629j 0.0398924+0.311588j -0.00184604-0.414508j 0.0386325+0.255862j 0.402154-0.231037j -0.232459-0.162645j -0.235367-0.343029j -0.331982+0.775428j 0.516656+0.81958j 0.0533292+1.16556j -1.28658-0.554354j 0.0995285+0.0199719j 0.0376714+0.126202j 0.463042+0.00815023j -0.242998+0.458274j 0.302246-0.213159j 0.202037+0.205824j -0.0305207-0.514751j 0.19403+0.333338j -0.124469-0.037321j -0.363132-0.0167349j 0.0786046-0.371798j -0.0848334+0.53525j -0.568226-0.350916j 0.032683-0.186339j 0.647763+0.464587j 0.151635+0.168662j 0.608444+0.772634j -0.289824+0.189162j -0.301759+0.345499j 1.21733-0.576159j -0.346661+0.238662j 0.689344-0.121332j 0.585805-0.167799j 0.111831+0.322857j -0.00625969+0.0165326j -0.387169-0.266537j -0.00938403+0.951796j -0.00057475+0.84812j -0.176732+0.131843j -0.728216-0.351773j -0.187379+0.283551j -0.0584491-0.377064j -0.317811+0.386048j -0.517511-0.0947679j -0.243821-0.399458j -0.554008+0.96779j -0.745099-0.123786j 0.184105+0.179349j -1.26597-0.273808j 0.313053+0.537099j -0.348834+0.0697194j 0.516583+0.375161j -0.14644+0.196129j -0.364137+0.421386j 0.900719-1.62299j -0.403563+1.26845j -0.33832-0.130483j 0.171023-0.348735j -0.946303-0.96468j -0.478772-0.526666j -0.640254-0.299368j -0.195191-0.332695j 0.0747472-0.352321j 0.565593-0.226918j 0.703575-0.112116j -0.686613-0.107355j 0.60363-0.210278j -0.960931-0.270143j -0.178683+0.172031j 0.0678974-0.502258j -0.621004+1.55264j 0.153791+0.787561j -1.11137-0.751493j -0.0674467+0.210702j 0.0213338-0.603134j -0.713709+0.260653j -0.566818+0.131733j -0.00633336-0.12898j 
-0.278446+0.0790839j 0.35606-0.262079j -0.454703+0.133125j -0.783365-0.248654j 0.177695-0.663616j -0.496206-0.0524779j 0.203562-0.0146347j 0.238757+0.0241952j -0.352321+0.323056j 0.31455-0.423428j 0.3419-0.0736825j -0.849472+0.0412503j 0.827649-0.150557j -0.415294+0.170007j -0.496852+0.678852j -0.405889+0.864615j -0.0779822-0.438955j -0.183231-0.398151j 0.267136+0.223974j -0.156307+0.106602j 0.173037+0.13275j -0.17203+0.00809522j -0.0688474-0.425067j -0.0269896-0.127164j -0.226963+0.195189j 0.320469+0.126828j -0.098208-0.0841888j 0.179666-0.098087j -0.722541+0.275739j 0.0813905-0.925989j 0.14884-1.66211j -0.058778+0.0577629j 1.16135+0.473468j -0.832045-1.01753j -0.108949-0.082223j 0.515895+1.38892j 0.607435+0.0373756j -1.27659-0.190847j -0.86901+0.0244866j -0.122345-0.557618j 0.40934-0.780787j -0.398288-0.132197j 1.25106-0.108242j 0.38371-1.13171j 0.178018+0.318803j -0.259921-0.0136419j -0.263631+0.271709j -0.288104-0.372149j -0.0750308+0.321282j -0.261015-0.246508j -0.121481-0.0344507j -0.22049+0.0727256j -0.123192+0.174711j -0.311457+0.159737j 0.0266482+0.190141j -0.157076-0.473676j 0.252482+0.125113j 0.15872-0.078035j 0.381463-0.288003j 0.214543+0.0711013j -0.164572-0.192572j -0.162613+0.0267183j -0.12575-0.0621417j -0.162607-0.208498j -0.00246977-0.0243964j -1.0487+0.472313j 0.136095-0.114828j 0.690833-0.0447493j 0.256378-0.244858j -0.0267266+0.167521j 0.557341-0.412744j 0.211148+2.04969j 0.00223645+0.242224j 0.132848-0.157825j 0.356407-0.51747j -0.0279653+0.687955j 0.107093-0.757121j -1.18175-0.0390206j -0.108903-0.877587j 0.27438+0.0814303j 0.72948+0.605049j 1.13059+0.464528j -0.677637+0.236527j -0.314385-0.210032j 0.228017+0.0414714j -1.13516-0.415625j 0.592595-0.385226j 0.543684-0.531809j -0.462777+0.861075j -0.267468+0.0360029j -0.198912-0.69737j 0.0871685-0.549983j 0.28283-0.266988j -0.210726-0.666538j -0.402712+0.0111757j 0.186449-0.242211j 0.267886+0.131049j -0.693475-1.08079j 0.564239+0.0326011j -0.0105799+0.189995j -0.690255-0.2647j -0.474754+0.0761j 0.878717-0.589431j -0.505092-0.496388j 0.118022-0.454237j -0.489868+0.530696j -0.0240142+0.395002j 0.247264-0.386213j 0.299472+0.247277j -0.000392434+0.0686021j -0.494934-0.134597j 0.00151757+0.129803j -0.0198711+0.523911j -0.406377-0.00555899j 
