-0.0119415+0.0171838j -0.00393153+0.00294109j -0.069278-0.00694467j 0.054638+0.0657689j 0.224864-0.0181504j -0.0470239+0.224755j -0.0782852-0.18195j 0.143836-0.0170181j 0.126838-0.222287j 0.092546+0.415876j -0.0153215-0.262605j -0.112331+0.146204j 0.00685551+0.0791724j 0.239892+0.0533231j 0.0615556-0.132319j 0.0478045+0.00640563j -0.0732412-0.060636j 0.0782528-0.0132918j -0.0291975+0.0349633j -0.0580907-0.00925604j -0.0234478-0.033422j 0.0965443-0.0824967j -0.0510473-0.082846j 0.252975-0.0441596j 0.170023-0.0106807j -0.219014-0.0634941j 0.197482-0.0390852j 0.0088933+0.0123789j -0.0710633-0.011867j 0.0353357-0.00646363j -0.084665-0.0197792j -0.00162792+0.0063602j 0.00860391-0.000509251j -0.00788872-0.0322898j 0.0132202+0.00483557j 0.0103918+0.0190772j 0.00475879+0.0228981j -0.0202477-0.000714972j 0.00141992-0.00716951j 0.0125201+0.00601955j -0.00465155-0.00784268j 0.00331361-0.0040958j 0.00478699+0.0070828j 0.00817549-0.00379371j 0.00275469+0.00441936j -0.0029405-0.00791158j 0.00151239-0.00205402j -0.0141166+0.00581701j -0.0275105+0.00755451j 0.00722987-0.0106378j 0.00273399-0.00166138j 0.00356667-0.00395468j -0.0098176+0.00530446j 0.0114703-0.0132291j -0.00580537-0.00317126j -0.00541042+0.0270084j 0.0157483-0.0169415j -0.00457821-0.0118421j -0.00271444+0.0079166j 0.00072724+0.00121072j 0.00429832+0.000665581j -0.00440683-0.00227279j -0.0089845-0.0065041j -0.00420722-0.00873771j 0.00617718+0.00493835j 0.0237456-0.0077994j 0.00740161+0.000110607j 0.00721011+0.00678275j 0.00740545+0.00180415j 0.0127321-0.0132677j 0.00415446+0.0118114j 0.0108967+0.0234322j 0.00493785+0.00650687j 0.000177293+0.00302065j 0.00666325+0.00196934j 0.00238075-0.00869162j 0.00946028-0.00587441j -0.00793117-0.0167603j -0.0232909-0.016575j -0.00854433+0.00615668j -0.010045+0.000230629j 0.00240063-0.0104206j 0.0115488-0.020138j 0.0144741+0.00923495j 0.00469451-0.0154009j -0.00350725-0.00519898j -0.00427258-0.00272466j 0.00459785-0.0109603j -0.00871797+4.54932e-05j -0.00245482-0.00759431j -0.00873496+0.00278118j 0.00442927-0.00302649j -0.0208943+0.00263286j -0.00322384-0.000253164j -0.00845379-0.00244431j -0.00128593-0.00290135j -0.00256781-0.00175763j -0.00471526-0.00336226j 0.000149113+0.00259119j 0.00101181-0.00877348j 0.000770931+0.00127979j 0.000766575-0.000285831j -0.000115306-0.0043741j -0.0208788+0.00388382j 0.00948021-0.00820786j 0.00386327+0.00254339j -0.00173196+0.00401628j -0.00201754-0.00970117j -0.00100686-0.0130677j 0.0102951-0.00121404j 0.00230701+0.00205176j -0.0104937-0.0179822j -0.00400794+0.0159648j 0.00379511-0.00348806j 0.0117836+0.00432079j 0.00417185-0.00241824j -0.0158038-0.00461652j -0.00589261+0.00917316j -0.00391311-0.000678677j 0.00407045-0.00316731j 0.0038982+0.00504495j 0.00366723+0.00507668j -0.00230353+0.010879j 0.00103971+0.00748958j 0.00370431+0.00131419j 0.0116709+0.0075331j -0.000256769-0.007095j -0.000772754-0.00361608j 0.000715382-0.0100784j 0.00252322-0.0012208j 0.000770573-0.00290055j -0.00434622-0.00500983j 0.00272223-0.00177312j 0.0067381-0.00817125j 0.000693493+0.00834329j 0.00174898+0.000228883j 0.0046014-0.000366368j -0.00288272+0.00105749j 0.000831663+0.00168061j -0.00553208+0.00102787j -0.000400817+0.00219513j 0.027845-0.00527911j 0.00371207-0.00412228j -0.000185276-0.00355044j -0.00173735+0.00390078j 0.00341945-0.00279297j 0.00369531-0.00875373j 0.0168874+0.00644822j 0.00602106+0.00315949j -0.00910809-0.00972104j 0.0044562+0.00572947j 0.00203924-0.00559053j -0.00765805+0.0121247j 0.00520225-0.00607147j -0.00303196+0.000945504j -0.00478023+6.97751e-05j -0.00363798+0.00635305j 
0.0344524-0.00281708j -0.0828627-0.0330136j -0.0437053+0.0393369j 0.0446308+0.0791066j -0.084566+0.0472833j -0.0969063+0.0695534j -0.000988518-0.0456412j 0.0893673+0.108314j -0.0310904-0.120347j -0.0531236-0.0995425j 0.00955991-0.0664253j -0.109323+0.0277213j 0.00318762-0.0370186j -0.106309-0.0111469j -0.0487612+0.0641606j 0.147239+0.0169478j -0.091017-0.0739681j 0.0534426-0.0877013j 0.0530348+0.186418j 0.0556621-0.158094j 0.00686646-0.0220846j -0.112717-0.0199917j -0.00352386+0.114767j -0.0161842-0.00212171j 0.184634+0.0609009j -0.229747-0.0503j -0.120896-0.00749015j -0.0420937+0.128267j -7.30441e-05+0.125201j -0.33694-0.208126j 0.0540224+0.00266044j -0.0243469+0.0359352j 0.052487-0.0476191j 0.0673487-0.0729294j 0.00520142-0.0116086j -0.0149766-0.00425754j 0.00707127+0.0455874j 0.0946043-0.0567388j 0.0118779-0.00945827j 0.0101918-0.0492586j 0.0459188+0.0358757j -0.0509113-0.0376992j -0.00279246+0.00305283j -0.0187141+0.000464036j -0.0310658+0.00174445j 0.00520741+0.00450724j 0.0104901-0.00962068j 0.00096231-0.0251963j -0.00736011-0.00361149j -0.000786822+0.00340318j 0.0125619+0.00449371j -0.0068262-0.0220343j 0.0210116-0.0127526j -0.0400559+0.0201582j -0.00431967+0.0386105j -0.0152741-0.0278255j -0.0168981+0.0415477j 0.0283714+0.0310321j 0.00811575-0.00350484j 0.0688824+0.0257711j -0.0249203+0.00716703j 0.0221723+0.00855319j 0.00316226+0.0203146j 0.0169786+0.0400339j -0.0147138-0.0924306j -0.0205349+0.0400146j 0.00751727-0.0641744j -0.0046344-0.00780498j -0.0195005+0.0028145j -0.0145929+0.00405525j -0.0271761+0.0037253j -0.0194494-0.0072743j 1.90559e-06+0.0248005j 0.00335468-0.0140147j -0.00354583-0.0149379j 0.00431335+0.0137947j -0.0121598-0.00846523j -0.0168731-0.0138113j 0.0232058-0.00218782j 0.0174178+0.00306875j 0.017798+0.00909096j -0.00897973-0.0390036j -0.0157914+0.0248082j -0.000916924+0.0150236j -0.00545798+0.00975605j 0.0101483-0.00211442j 0.0316011+0.0077862j -0.00449329-0.00214648j 0.0171013-0.000862888j -0.0240355-0.0131886j 0.0193573+0.0350849j 0.00627405+0.00532683j -0.0157779-0.000549708j -0.0230832+0.00796643j 0.0085742+0.000509579j -0.0108975-0.0110137j 0.0260831-0.0196913j -0.00136738+0.00258236j -0.00443922-0.0199705j -0.0119874+0.0189784j 0.0104279-0.007812j -0.00560611+0.0314075j -0.00798049-0.00541447j 0.000308962+0.0020296j -0.00266124+0.0147436j -0.015956-0.00476297j 0.0132642-0.016006j -0.00392701-0.0058578j -0.0122944+0.00753794j -0.0148965+0.00806095j 0.0089749-0.00651225j 0.00598457+0.00159346j -0.00328739+0.00100001j 0.0106689-0.00617832j 0.018793-0.00846951j -0.00368938-0.00197804j -0.00193178-0.00772562j 0.000272258-0.0130357j 0.007851+0.00889189j 0.000522276-0.0131609j 0.00113318+0.00943734j 0.006721+0.00737689j -0.00534215-0.00775683j 0.016358-0.00672238j -0.011799-0.0102172j -0.00679418+0.00625945j 0.00279514-0.00561435j 0.0196507+0.00172454j -0.00134568-0.00039566j -0.0222597+0.0222078j -0.0176285+0.00273535j 0.0340075-0.00317075j -0.00625735-0.00263381j 0.00145519+0.00328739j 0.00217886-0.0242098j -0.00381808+0.000712106j -0.0176012+0.00889988j 0.00750088-0.021212j 0.00889935-0.00583255j 0.014075+0.00303858j -0.00428353+0.00410205j -0.00546157+0.00323948j -0.00487628-0.00430151j -0.000710407-0.00262374j -0.00418038+0.00225747j -0.00556815-0.000745367j 0.00860643+0.00381296j -0.00113394-0.0078606j -0.0103458-0.0031957j -0.00479717-0.00468932j -0.00711442-0.00485314j 0.00525496-0.00163957j 0.013435-0.0244206j -0.0234454+0.0202865j 0.0012096-0.000296964j 0.0276638-0.00108346j 0.0143137-0.0305153j 
0.133468-0.235627j -0.162566-0.205922j -0.106564+0.0203771j 0.0881122+0.0085611j -0.0065592-0.087518j 0.00918349-0.142628j 0.0775421+0.0961045j 0.0120722+0.0791299j 0.0243127+0.00294932j -0.00921525+0.0556434j 0.0677092-0.0222523j -0.0335876+0.120721j 0.0246899+0.128868j -0.0448819+0.00245372j -0.162812-0.0151381j -0.0600277+0.0590423j -0.201523+0.0468051j -0.0436969+0.114841j -0.315616+0.00305721j 0.0143749-0.0158305j -0.0815102-0.0335338j -0.057598-0.00575406j -0.147483-0.078289j -0.19916+0.0333806j 0.0380013-0.0286914j -0.250522-0.0213826j -0.186095+0.0674959j -0.125592-0.0975257j -0.113732-0.0326245j 0.0631557-0.0355563j -0.0147139+0.0411396j -0.0286903+0.0441817j 0.0594039+0.0232937j -0.188569+0.00908325j 0.0100893+0.0143352j -0.0368512+0.00584506j 0.0998975-0.00146994j -0.0304172+0.0645005j -0.0643517+0.00263524j -0.0174133+0.0113879j -0.0143729+0.00888323j -0.0151805+0.0118094j 0.0191475-0.0059016j -0.0132088+0.011342j -0.0112679+0.00636949j -0.0238046-0.000925134j -0.0109997-0.0211768j 0.00489869-0.00279487j 0.00431613-0.00534061j 0.00990451+0.00355411j -0.0137333+0.00589117j -0.0177972+0.00848713j 0.0119195+0.00116131j -0.0042916-0.0361247j 0.0191832-0.00375204j -0.00107767-0.0290541j 0.00399672-0.015418j -0.0335637-0.012326j 0.00906808-0.0175654j 0.0257048+0.00185225j -0.011109-0.00500855j -0.0210702-0.006542j -0.0197356+0.024138j -0.0449166-0.0130304j 0.0134137-0.0219955j 0.00531581+0.00557307j 0.0295312-0.00582666j 0.0200247-0.0170917j -6.29046e-05+0.0127314j -0.0143494+0.0021943j -0.0113117-0.00295825j 0.00435717+0.0120913j -0.00716871-0.00970075j 0.0219507+0.0102414j 0.0112859+0.00521239j 0.0150885-0.0201662j 0.00108142+0.00591055j 0.00833561+0.00813297j 0.0239209-0.00118956j -0.00683161-0.00276064j 0.00696407+0.00486058j 0.00528321+0.000179196j -0.0210012-0.0104015j 0.0050242-0.00495836j -0.00212203-0.00896441j 0.0134902-6.03617e-05j -0.00598635-0.0106834j -0.0117924-0.0093166j -0.00179095-0.0113441j 0.00396083+0.0115193j 0.00643868+0.00248353j -0.00489972+0.00311278j -0.00411419+0.0111342j -0.0255639+0.0117808j 0.0114207+0.0207106j 0.011761-0.00803383j 0.0130172+0.00119857j -0.00730137-0.0127016j -0.00472314-0.00301631j -0.00590617-0.0129375j -0.000325991+0.000355247j 0.0045375+0.00561375j -0.0101693-0.00907931j -0.00318866-0.00803093j -0.0152601+0.000953987j -0.0121588+0.00179042j 0.013446+0.0120035j -0.00639562+0.00185902j 0.00178928+0.000961548j -0.00225125+0.00776512j 0.000668817-0.0100888j 0.00163352+0.007119j -0.00262908-0.00303577j 0.0165105-0.00905083j -0.000225106+0.000738578j -0.0130495+0.00529822j -0.00237098-0.00153353j -0.00482762+0.00339269j -0.00365228-0.0110334j 0.00041237+0.0131354j 0.0104477+0.00413151j 0.0045883-0.00576527j 0.0109313+0.000580196j -0.00107478+0.00340782j 0.000598776+0.00631313j -0.0044459-0.00592412j -0.00197272+0.00101142j 0.00298301+0.00784894j 9.09522e-05-0.00411558j -0.00557289+0.000259245j -0.00110605-0.00694677j -0.00454116+0.00684957j 0.00366765-0.00896421j -0.00776953+0.00263998j 0.0308286-0.0203537j 0.000268796-0.00314967j -0.000509568-0.011654j 0.00515703+0.0045136j 0.0322325-0.00605184j 0.000364084+0.00631875j 0.00707454-0.000212271j -0.00378389-0.00369854j -0.00124305-0.0103579j 0.000652197-0.000532702j 0.008196+0.00618977j -0.000109318-0.0167225j 0.000757392+0.00877935j 0.00694979-0.0156205j 0.00174223-0.00806297j 0.0110069-0.0145993j 0.00542541+0.0023191j 0.00657979+0.00804626j 0.0146488-0.00486708j -0.00800418-0.00109714j -0.00793166+0.0113328j -0.0141701+0.0191158j 0.0202171-0.00600211j 
0.134266+0.311754j -0.171191+0.282574j -0.0770108-0.118918j 0.0612556-0.11745j 0.0448557+0.00708904j -0.158707+0.0122581j 0.252674-0.116034j -0.0976176-0.023335j -0.0165653-0.00433672j -0.105891-0.0288164j -0.567801+0.0127595j -0.289529-0.124199j -0.0257933-0.0309727j -0.105429+0.0272433j -0.0604452-0.103532j -0.0518041+0.0271775j -0.0798864+0.036553j 0.00456447+0.0792654j -0.101465+0.00494094j 0.00652026+0.0198108j 0.001664-0.00880645j 0.0146438-0.0122007j 0.0107726+0.00365829j -0.0343001-0.0410903j 0.0159195-0.0366468j -0.0173004+0.0191265j -0.0188383-0.0239895j -0.0282226-0.0128502j -0.00894823+0.001566j 0.0449269+0.0136856j -0.0048083+0.0162685j -0.0133892+0.0130422j 0.00935233+0.0093876j -0.0368122+0.00499137j 0.0145421+0.00126579j 0.0080386+0.00860162j 0.0171027-0.00465664j -0.0110287+0.00372269j -0.00349922-0.00423227j -0.0238947+0.0218487j -0.00533847+0.00573976j 0.00674036+0.0092967j -0.0134142+0.0140832j 0.0328867+0.00228553j -0.0132868-0.0181808j 0.00458528+0.0143992j 0.00796172+0.0146077j -0.0110954-0.00500568j 0.0107785+0.0187246j 0.0018172+0.0276727j -0.00578364+0.000752973j 0.000201522-0.0186187j 0.0247084+0.00167546j 0.0127453-0.00827298j 0.00656919-0.00814863j -0.00649734-0.00871611j -0.00320219-0.0102463j -0.0142397+0.00541859j -0.00566866-0.0118944j 0.0112622-0.00332436j 0.00315834-0.00479839j -0.00941764-0.00140543j -0.00193956+0.00565112j -0.0103062-0.00881247j 0.00401059+0.00119321j -0.000692112-0.00154122j 0.00455854+0.000598707j 0.00504312-0.00738348j -0.00012436+0.00114329j 0.00118886-0.00764076j 0.00512095+0.00785527j -0.00375933+0.000316587j 0.00272064-0.00285908j 0.00660508-0.00643757j -0.002212+0.0129678j -0.00955986+0.0184211j -0.0139203+0.00492485j 0.00340215+0.000992458j 0.000260942-0.00613218j -0.0064378-0.00289424j 0.0016066+0.000346866j 0.00319295+0.0110648j -0.00302112-0.00200857j 0.00699749-0.00137668j -0.00108808+0.00261101j -0.0102267-0.0119906j -0.000821987+0.00691073j 0.00654612+0.00675851j -0.00232973-0.00363361j 0.000770404-0.00434187j 0.000883606-0.00227571j 0.000803083+0.00846851j 0.000215606+0.0056246j 0.00156517+0.00205837j 0.00286165-7.50768e-05j 0.000855152+0.00161291j 0.00379291-0.00283679j -0.00487276+0.000433893j -0.0028166-0.000112371j 0.00368862-0.00247989j -0.0018669-0.000125005j 0.000242458-0.00215451j -0.00108658-0.000579171j -0.0104617-0.00104773j 0.00175251-5.03379e-05j -0.0044611+0.000353797j -0.00123499+0.00221405j -0.00813372-0.00639728j -0.00897833-0.00572413j -3.26667e-05-0.00116131j 0.000439105-0.00273753j 0.0167962+0.0119235j 0.00819376+0.00143767j 0.00687034+0.00140961j -0.00313809-0.00121188j 0.0107689+0.00838748j 0.000603318+0.00483466j 0.0029992-0.00249994j -0.00443531+0.00340382j 0.00458255+0.000781029j 0.000792448-0.000763662j -0.000956368+0.00288291j -0.003967+0.00738847j 0.00326183-0.00019228j -0.00381826+0.00196148j 0.00405719+0.00433124j 0.00722011-0.0165728j -0.00241368+0.00335478j -0.00585641+0.00925725j 0.00145676-0.00123772j -4.84877e-05+0.000425722j -0.00260663+0.000795024j -0.00216059-0.00385056j -0.000380158+0.000150631j 0.00350348+0.000727038j 0.000754706-0.000236896j 0.000132146-0.000538805j 0.000683023+0.000290227j 0.00348283+0.00135371j 0.000382306-0.000203278j 0.000482966+0.000240112j -0.00144485+0.00364953j 0.00250449-0.00448652j -0.0232782-0.00074922j 6.03783e-05-0.000533343j 0.000407415-0.00105175j 0.00309338+0.00403879j -0.000797108+0.000702162j -6.95878e-05-9.93275e-05j 0.00101474-0.00131507j 0.00040431+1.10025e-05j 0.00056972+0.000808361j 0.00114101-4.06377e-05j -0.000460642-0.000514733j -0.000914167+0.00133705j -0.00179655+0.00148173j 0.00152629+0.000570543j 
0.121893-0.0792513j -0.114091-0.0522948j -0.0313789+0.0574952j 0.0745682+0.110257j 0.16699+0.0436624j -0.122827+0.0856124j 0.0938555+0.0591207j 0.0733925-0.116399j -0.0984315+0.0805382j -0.075648+0.0608297j 0.0373275+0.0400348j -0.0409304+0.0108205j -0.108163-0.0393855j -0.0332847-0.00737458j -0.0907528+0.12798j -0.0711414-0.0169246j 0.00770007-0.116547j -0.179649-0.142619j -0.00718484-0.137863j -0.320108+0.104365j -0.14822+0.0606686j -0.073795+0.0815323j -0.102504+0.0958961j -0.190023-0.00895179j -0.0833225+0.0376216j -0.179378-0.0169703j -0.0472384-0.055809j -0.0666243+0.147243j 0.0381479-0.0674189j -0.0955286+0.0858548j -0.0183384-0.0723951j 0.126175-0.122428j -0.035326+0.0121765j -0.0214759+0.0199308j -0.00187904+0.00167841j -0.0167455+0.0147164j 0.0470321-0.025556j -0.0808716-0.0349565j 0.0730428-0.00387602j -0.0103798-0.0179635j 0.0271788-0.0260269j -0.0174895+0.00155508j 0.0227271+0.0108776j -0.0141246-0.00130658j -0.0291153-0.0122939j 0.0102943+0.00570738j 0.0151162+0.00110245j 0.00587874+0.0157052j -0.00478962-0.00189597j 0.000199309+0.000384342j 0.012054+0.00112904j 0.0173909-0.00277594j -0.0108172-0.00425171j 0.00615441+0.0366471j -0.0209295-0.0188232j 0.0194434+0.048432j -0.00607015+0.0202458j 0.0212264+0.00171146j -0.014763+0.00589535j -0.0574512-0.00593004j 0.0513212-0.0208214j 0.0349968-0.001976j -0.0339323-0.0614253j 0.00160646-0.0083976j -0.0309336+0.0798755j 0.0395549-0.0126073j -0.0349602+0.0441183j 0.0325972+0.0202169j 0.00822422-0.00843814j 0.00350606+0.00573996j 0.0123994+0.00380352j -0.0199403-0.00558876j -0.0262098-0.000659609j -0.00315327+0.0029135j -0.0218495-0.00216491j 0.0111955-0.000819426j -0.00211975-0.00259201j -0.00162668-0.00246555j -0.000435683+0.0232393j 0.0109406+0.00695179j 0.00754359-0.000294496j 0.00463194+0.00153641j 0.012983-0.0150212j 0.00265329+0.00304327j -0.0113393-0.00120361j 0.00136086+0.00786978j -0.0089704-0.0100059j -0.00281131+0.00521424j -0.000259538+0.020223j 0.000633524-0.00514251j 0.00399821-0.00627363j 0.00262135-0.00361905j -0.00250557-0.000684245j 0.0193371-0.0184127j 0.00146995-0.0181633j -0.00746606-0.00352262j -0.0183381+0.0265315j 0.00794943+0.000565083j 0.00552043+0.00989755j 0.00228146+0.00945276j -0.00440302+0.000523054j -0.00473552-0.00505067j 0.00506369+0.00650138j -0.0117554-0.00321268j 0.00897779-0.00157671j 0.0115395+0.00583574j -0.0150489+0.0163231j -0.00202972+0.00698189j -0.00282365-0.00541526j 0.0076683+0.00218812j -0.00232834-0.00386503j 0.0050042-4.14012e-05j -0.00233998-0.000136257j 0.00666221-0.00521101j -0.00576202+0.00199437j -0.00357134+0.000746467j -0.00178184+0.00751218j -0.000243358-0.00653217j -0.00259463-0.00447216j 0.00228355-0.0138876j 0.00325546-0.0155012j -0.00271741+0.0016898j 0.00471519-0.0017966j 0.0034954-0.00935257j 0.0101451+0.000160873j 0.00397466+0.00485405j -0.000601284-0.00858398j -0.0153265-0.00797065j -0.0031286+0.00333729j 0.0107862-0.0129981j 0.0138028-0.00551248j -0.0121428+0.00111453j -0.00245914-0.00403846j 0.0030534+0.000642112j 0.00643076+0.00785693j 0.0130383-0.00228495j -0.00744091+0.00139307j -0.00205937+0.0128114j 0.0203275+0.00608625j 0.00570404-0.00815698j 0.000887695+0.00403922j 0.000933271-0.00396727j -0.00101459-0.00422918j -7.24723e-05-0.00170122j -0.004418+0.00897313j -0.00151546-0.0068338j 0.000576002+0.0042657j -0.00278461-0.00552278j 0.00642595+0.00539377j 0.0037834-0.00169748j -0.000120266+0.00414786j -0.00306425+0.00158543j -0.00475771+0.00513497j 0.00600295-0.00442088j -0.0104858+0.00700669j -0.00866799-0.00390525j -0.0044488+0.0130013j 
0.0242769-0.0251006j -0.0247532-0.0431232j -0.0183144+0.0355001j -0.0481293+0.0640842j 0.129635+0.0866313j 0.0595143+0.081455j 0.0294123+0.0346067j -0.173825+0.1029j 0.00490347+0.0106901j 0.105698-0.059739j 0.0381368-0.0362098j -0.0592117+0.0546993j 0.173537-0.0811125j -0.173599+0.0881289j 0.0796538+0.052159j 0.0110847-0.156216j -0.097116-0.00546986j 0.10673-0.113928j -0.103174+6.32588e-05j 0.11757-0.091219j 0.0546421-0.0422239j 0.0827-0.017463j 0.090084-0.0233274j 0.0263012+0.0223121j 0.0336597-0.0144343j 0.0525024+0.0452797j -0.0284238+0.049748j 0.0298207-0.00889346j -0.020632+0.0359981j 0.0988445+0.0815808j -0.0206058-0.0061915j -0.0737731+0.0698346j -0.0192576-0.065431j -0.363723-0.0187597j 0.0035085-0.0132637j -0.0296106-0.0062001j 0.241564+0.00382725j -0.119078-0.0746493j -0.0368621+0.0294675j -0.121937+0.00451166j 0.0682507-0.00309746j -0.116649+0.0196468j 0.0185739+0.00651149j 0.0246813+0.0247072j 0.0272815+0.00568075j -0.00415637-0.002667j -0.0279647+0.00100982j -0.0222684+0.00922117j -0.00704391-0.00570129j 0.0190737-0.0020776j -0.00386912-0.00360026j 0.0722887-0.00123605j 0.00544502+0.0084528j -0.11298-0.0078646j -0.0302244-0.0215517j -0.0457769-0.00286194j -0.0436578+0.0100684j 0.057538+0.0214205j 0.0169554+0.0170414j -0.00687555+0.0175283j -0.00966261+0.0104023j -0.0989477+0.0155567j 0.2334+0.0102952j -0.00802641-0.0293291j -0.121271+0.0197377j 0.0203712+0.0111411j -0.00508057-0.0015645j -0.0792874+0.00860779j 0.00904408-0.0227783j 0.024597+0.00510929j 0.0413812+0.00996379j 0.0387883-0.0161621j 0.0298831+0.00522398j -0.0455968-0.017305j 0.00256066-0.0390265j -0.00484476+0.0156029j 0.00597954-0.00981006j -0.0037704-0.00332217j -0.0293165+0.00629474j 0.00675886-0.00077379j -0.00991343-0.0135596j 0.00943441+0.000550029j 0.0337087-0.0038629j -0.00806403+0.00816742j -0.0165223-0.00683311j 0.0114509+0.0179401j 0.0222414+0.0248052j 0.0294872+0.0072513j -0.0210461+0.012805j 0.0239143-0.0310297j -0.0116904+0.0112085j 0.0183704-0.00632321j -0.0143546-0.0240918j 0.0640343-0.040959j -0.0115789+0.00695539j 0.0125779+0.0243101j -0.0374946-0.00255308j -0.0363441+0.00609037j -0.0379114+0.0162761j 0.0732145+0.00799498j 0.0431482+0.0190475j 0.127978-0.00690692j 0.0248797-0.0269513j 0.0237754-0.00807196j 0.0301001-0.00170955j 0.0333555+0.0274892j -0.0472734-0.00673787j 0.00573491-0.000898493j -0.0152402+0.00536138j -0.0196892+0.00853262j 0.0255104+0.00609511j -0.00292642+0.00227554j 0.00275685+0.00148142j -0.0156352+0.000358878j -0.00453071-0.00780217j 0.00913213-0.00355521j 0.00965704-0.00188118j 0.00397481-0.000429729j -0.00742366+0.000627091j -0.00512146-0.00130792j -0.0414793-0.00658079j -0.0105148+0.00341007j 0.000549513+0.00127592j -0.00515943+0.00149797j 0.0174459-0.000199598j 0.0116476+0.00840964j 0.00921369-0.00706318j 0.00194337-0.011044j -0.00641841-0.00317307j 0.00329948-0.00505013j 0.00935896+0.00154467j -0.0162111-0.023847j -0.0192518+0.00997161j 0.000805006-0.00335375j -0.0415313+0.00726933j -0.0137811-0.00533293j 0.00906993+0.0223204j 0.00713537-0.0170554j -0.0128984+0.00419539j -0.0187217-0.00186633j 0.0111617+0.0034768j 0.000843897+0.00443245j -0.00299664+0.00677412j -0.00124881+0.000866386j -0.00230163+0.0135806j -0.0027244-0.00922004j -0.00674378+0.0134236j 1.63974e-05+0.00796372j -0.00235461+0.0420305j -0.0179153+0.0274706j -0.0177472-0.00463982j -0.00313223-0.00618873j -0.0338822-0.000965988j 0.0202281+0.00655559j 0.000699748-0.0155026j 0.0167498-0.0498129j -0.0629127+0.0275324j 
