2.21464+1.09915j 1.94348-1.27468j -0.686298-1.50267j -2.30068+0.429132j -0.0266894+1.4742j -0.877436-0.303849j -1.54589-0.69697j -0.456997+1.89369j -1.24977+2.31292j -1.08225-0.144375j 1.99754+0.516749j 0.588474+0.956337j -1.91386-1.12165j -0.51516+1.33196j -0.668261+0.945796j -0.996176+1.08365j 0.45511+1.11598j 2.36339+1.26217j 0.518618-1.1357j -1.72125-0.433131j -0.896169+1.75675j 0.655326-2.48425j -0.566557+0.351722j 1.61506-2.06905j 1.06259+1.32113j 0.253592-0.311374j 0.889015+1.22905j 2.45132+0.408377j 0.714606-0.214468j 2.46154+0.966749j 0.0332963+0.410832j -1.34871+0.626603j 0.268812-1.50922j 0.151918-2.51088j 0.43923+0.120608j -1.38033+0.0515384j 0.912316+1.45256j -0.327809+0.0871126j 2.31773-1.81694j -0.509568+1.27625j -0.425777+0.271688j 0.315774-0.0383636j 1.65755+2.24885j -1.79954+0.186253j -1.9013-0.966566j -1.45353-0.941142j 1.18079-0.608888j 0.312007+0.537396j 0.895772+1.29611j 1.44411-1.39502j -1.55252+0.811059j -0.0154501-1.52231j -0.286236-0.409742j 0.20637-0.587696j 0.814657+0.503511j 2.12445-1.57278j 0.463143-2.57824j 0.453592+0.892917j 0.149763+1.56375j 0.115984-0.238237j 0.259546-0.882189j -0.143902-0.0406971j -0.78219-1.1454j -1.24541+0.44467j 1.10725+1.02109j 0.490867-0.247998j -1.11364-1.50151j -0.512962-0.437885j -1.21848+0.423093j -2.87929-1.03848j -0.804502-0.55778j -0.183897+1.03183j 0.474479+0.626452j 0.429157-0.916444j 0.794644-0.34669j -0.254765-0.745812j 0.867436+0.210941j -1.53275+0.932476j -0.486677+1.50353j -0.322865+0.62791j 0.299528-1.33223j 0.253119+1.19181j -0.32227+1.86151j -1.4121+0.51919j 1.10586+1.50064j -0.358891-0.351583j 0.821983+0.134447j -0.866232-0.678591j -1.98395+1.19261j 0.140674-0.30099j -0.788918-1.12082j 0.972746+0.582435j 0.712323-0.976576j 0.97075-1.84063j 0.52845-0.16765j -0.637104-0.273279j -1.25413-0.768389j 2.11117+0.988515j -0.741231+1.1315j 0.599886+1.27493j -1.27324-0.280748j 1.03056-0.475025j 0.779717-0.299903j -0.7803+1.50125j 0.867088-0.442817j 0.238946-2.04738j 1.95993+0.705196j -1.27951-0.490516j -0.35497+1.79267j -0.836985+0.474964j -0.145943-0.627328j 0.339606+1.10956j -1.32556-0.120761j -0.670968-1.37814j 0.135912+1.56458j -0.0507913+0.71267j 1.36833+0.457563j -0.592199-0.49055j 1.21003+0.906238j 0.870489-1.53188j 1.88337-0.124077j -0.782515+0.504947j -0.492048+0.310683j 0.026312+0.130547j -0.662844-0.507141j -0.57511-2.35199j 1.34361-0.545928j -0.0506142+0.27028j -0.76137+0.313497j -0.611068-0.08197j -0.699822+0.56926j 2.13402-1.11972j 0.763572+0.404798j 0.27382+0.575561j 1.21303-1.69683j -0.37678-1.45316j 0.985321-1.302j 0.876522-0.655129j 1.07184+0.729894j 0.0391385-1.53997j -0.503947+0.311153j -0.0235741+0.268958j 1.18855+0.371865j -0.766645-0.22423j 0.141934+1.33158j 0.47461+0.0814962j 0.893683-0.302881j 0.696249-0.473382j 0.80833-0.997423j -0.738273-1.38775j 1.41126-0.917287j 0.762122+0.900645j 1.50382+1.71941j 0.525223-0.335975j 2.0815+0.721046j 0.380592+0.363816j -0.612385+0.560847j 0.236686-0.43151j 1.28219+0.337924j -0.459673-0.0350432j -0.650178-1.46726j -1.36879+0.0513594j -0.0158843+1.4103j -0.361334-0.0157247j -0.687615-0.181858j 1.40917+0.0663903j 1.34945+0.981225j -0.120913-0.712737j 0.975488-0.358386j -0.713109+1.43277j 0.0459977+0.338798j 0.429288-1.22482j 0.70751+0.344994j -1.56444+0.399771j 0.682254-2.02259j -0.480067-0.159336j -0.592527+0.195283j 1.68412-1.38895j -0.399055+0.791723j 0.601189+0.260918j -0.606799-1.62819j -0.109664-1.33793j 0.779595+0.160621j -0.0334849-1.24324j 0.651846+1.30583j -0.733607-1.05874j -1.23352+0.31555j 1.55255+0.434559j -0.666671-0.98842j -1.17343+0.28611j -2.19787+0.857849j 0.792467-0.11592j 0.622689-1.12022j -1.0003-2.13751j 0.0353433+0.392496j 1.11433-0.577446j 
-1.85242-0.990089j -0.0274918+2.20119j 1.6718+0.90601j -0.0601612-1.04321j -1.57843+0.888009j -1.35264-0.296862j 1.31224+2.70937j -0.07126+0.245283j 1.81921-1.23487j 0.714768-0.0114379j -0.332065-0.817019j -0.0965779+0.926536j 2.11778-0.958796j 0.732312-0.612596j -1.41262-2.61764j 0.704632+1.45369j 1.58346-1.33733j 0.853273-0.660279j -0.327577-0.489574j 1.55369+1.47747j -0.54832-0.870044j -0.79636+0.43495j 0.775567-0.963034j -1.07078+0.87236j -0.906881-0.298058j 0.174945+1.17894j 0.361678-0.273959j -1.37389+0.0404223j -0.514308-1.15738j -1.11542-0.136309j -0.606875+1.73478j -0.586456+0.0372091j -0.0772265+1.4068j 1.16481+0.652619j 1.51669+0.565066j 0.909371-1.35078j 1.63013-0.0801433j -0.217219-0.8388j -0.551729-1.75758j 1.06001-0.429755j -1.7842+0.708064j 1.23252+0.0345424j 0.1758+0.411371j 0.853927+1.80345j -0.381276+1.66985j 0.0980867-0.314219j 0.321399+0.618039j -1.03826-1.93446j -0.615551-0.0227373j 0.0726595+0.498969j -0.940529-0.0256434j -0.602101-0.444527j 0.118538-0.697483j 0.124502+0.377118j 0.675245-0.657762j -1.09302+1.11521j -1.07102+0.802987j 0.877684-1.7155j -0.287371-0.494173j 0.379755+0.760863j -0.131275-0.203834j 0.0786922-0.0391232j 1.04183-0.143612j -0.502139-0.846098j 0.298748+0.674965j 0.141445+0.0292399j -0.485786+0.786816j 0.094533+0.147604j 0.53756+0.675865j 1.62874-0.229618j 0.504993+0.0263864j 1.96828-0.671278j -0.686719+0.344858j -0.549028+1.04041j -0.13292-0.395653j 0.903389+0.317064j -0.727471-0.237161j 0.186801+0.683648j -0.483567+0.828473j -0.34454-0.0568666j 0.134709+1.36511j -1.48987-0.928188j -0.124169+0.339441j 2.32178+0.613876j 0.306128+0.236804j 0.550192+0.59838j 0.612685+0.828855j -0.43014+1.70727j -0.970313-1.36318j -0.830409+1.01873j 1.00748-0.997139j 0.564-0.92836j 0.500511+0.0764769j -1.28211-0.515828j 0.915515-1.89917j 0.322827+1.66378j 0.53353-0.537646j 0.47767-0.180439j 1.05998-0.0404872j 2.50603+0.888322j 1.13043+1.00683j 0.496871-0.654637j 0.0989371+0.9935j 0.898456-0.712328j 1.41011-0.273989j 0.0550397-0.253815j -0.224472-1.13531j -0.84542+0.485395j -0.570859+0.0475695j -0.711684-0.592911j 0.409769-0.543217j -0.990486-1.41423j 0.718633+1.01973j -0.0307738+1.59156j -0.629301+1.26225j 1.25512+0.809011j -0.320044-0.270437j -1.4729+0.0272759j -0.940462+0.0908108j -0.245629-0.446493j 0.289113+0.588295j 0.824695-0.315542j 0.197352-0.0119584j -0.125956+1.04422j 0.739725-0.683407j -0.621106+0.036979j 0.222717+0.735033j 0.134555-0.262875j 0.447615-0.884528j 1.18711+0.0057541j -0.299294+0.0592555j -1.36432+1.27051j 0.0283714+1.31453j 0.330071+0.215456j -0.655915+0.841121j -0.31703+1.57216j 0.527643-0.112884j -0.214556-2.24097j 0.329543+0.0479349j 0.933833+0.0416235j 0.273868-0.440038j -0.438242+0.344367j -0.058411+0.274099j 1.47721+0.116102j 0.753073-0.896561j 0.620509+0.156334j 0.197145+0.121345j 0.0358359+0.666713j 0.069608+0.572993j 0.274713-0.661151j -0.70405-0.326919j -0.20696-0.516965j -1.32662-0.281415j -0.0620497+0.058933j -1.48718+0.29974j -0.943957+0.957612j -0.290905+0.318328j 1.10831+0.646137j 0.333277-0.071268j -0.487659-0.153539j -1.22805+1.40149j 0.140897-0.497729j -0.420968+0.0431358j -0.012513-0.357564j 0.079247+0.930683j -0.624931-0.642229j -1.05727-0.762314j 1.09546+0.704835j -0.715569-0.405299j -0.258283-1.04663j -0.361622+0.0271811j 0.987522-0.672775j 0.193453-0.571465j -0.168542+0.235252j 1.53144+0.893323j -0.321743-0.519961j 0.812165+0.801409j -2.10366+0.491312j 0.0788617+0.0421065j 0.539593-0.327544j 0.269043+0.330372j -0.0661764+0.246932j 0.450615+1.35342j 0.158926+1.28781j 0.720746+0.227115j -0.374802+1.57641j -0.702783-1.73458j -0.892125+0.426167j -1.0307-0.491533j 1.25138-0.683029j -0.759766-0.651518j 0.323193-0.949447j 0.105813-0.508374j 1.45007-1.29028j 0.214562+1.27847j 1.44215+0.648666j 
-0.297065+1.97297j 1.95187-0.72099j 1.88709+0.689633j -0.388332-1.10181j -1.75538+1.17722j 0.266461-3.10312j -1.04143-0.622408j -1.99877-0.0897998j 0.105083+0.231381j -1.02053+0.802802j 2.3719+0.364812j -0.324408-0.116944j 0.290765+0.76438j -0.474127+2.83565j 0.888724-0.645527j -1.7806+0.0814684j 1.06388-0.824529j -0.80384+1.92876j -1.37637-1.91225j 0.565136-0.608053j -0.0311273-0.460873j 0.820983-0.122544j -0.343007-0.106253j 1.32922-0.651605j 0.972884-0.514159j 0.508634+1.36296j -0.655865-0.324559j 1.13566+0.71401j 0.269133-0.997974j 0.914537-0.0676538j -0.523574+1.77876j 0.713296-0.293579j 0.690281-1.32762j -1.24569-0.169296j 1.90467+0.406136j 0.126618+1.28876j -0.488095-0.0127615j -2.081-0.778817j -0.0427814+1.65555j 0.594815+1.32005j -1.03148+1.45111j 0.355818+1.75792j -0.590731-0.0627809j -1.09952+1.27526j 0.863818-0.237225j 0.935681-1.1985j -0.202034-0.265666j 0.817374+1.12493j -1.14198+1.16296j -0.0416368-0.727007j -0.858406+0.479432j 0.382227-0.205489j 0.386202-0.631657j -0.770395+0.532858j 0.816237-0.595329j 1.91585+0.130718j 1.06425+0.291331j 1.0617-0.354047j 0.482647+0.514428j -0.396786+0.77526j 0.781957+0.69539j -0.421442-0.0684116j -1.13767-0.488126j 0.44682-1.08126j 0.15022+0.176784j 0.313537-0.161953j 0.620562+0.00719572j -0.164503+0.185485j 0.0712057+0.270532j -1.81993-1.6224j 0.254604+0.179846j 1.32371+0.841732j 0.849535-0.192519j -0.330011+0.363713j -0.336465+1.19692j 0.624769+0.874383j -0.219313-0.184226j 0.43615-0.61779j -0.220953-0.0293021j -0.532487+0.210463j 1.17564-1.38183j 0.135639+0.740834j 0.600497+0.688917j 0.926964+2.11015j -0.256242-0.473098j 1.14453-0.705164j -0.360681+0.63419j -1.80302+0.752067j 0.204242+1.01167j 0.521568+1.18971j -0.982619+0.405335j -1.5784+0.482927j -0.0425557+0.0152588j 0.803793+1.80996j -0.0669195-1.70538j -1.26381-0.136522j 0.440152-0.015024j -1.14631-0.203222j -0.264218+2.01991j 1.71901+0.158485j -0.103713-1.44148j -0.867704+0.463369j 0.0420804+1.21611j 0.213709+1.04278j -0.499479+1.10578j -0.483737+0.201796j 2.46362-0.112278j -1.07523+0.655706j -0.815978-0.518345j -0.474624+0.66314j -0.60653+0.78482j -0.452775+1.34069j 0.394782+0.0750796j 1.53511-0.826643j -1.02676-0.0658781j 0.525079+1.10914j -0.178164-0.405318j -0.529391+0.282587j -0.210386+0.00863913j 1.1774-0.513413j 0.384445-0.833533j -0.460471+0.890076j 0.291064+0.372994j -0.568615-0.717193j 0.643759+0.28063j -1.49446-1.20608j -0.116748+0.945489j 1.51712-0.646024j -1.29739-0.205399j -0.762183-1.15719j -0.0206778+0.379998j 0.654975+0.0590957j -0.425113+0.575503j -0.428155-0.0163231j 1.33159+0.0066j -0.509181+0.128917j 0.178529+0.757019j 0.360625-0.68011j -0.17869+0.716116j -0.679366-0.942546j 0.173957+0.0123792j -0.562906-0.0145601j 0.0102151+0.756742j -0.848448+0.729534j -0.725173+0.0340034j 0.516894+0.0952044j 0.346761+0.60646j -0.617729-0.0370088j 0.131534+0.348516j 0.2901-1.33708j -1.33742-2.01677j -0.0407786-0.748369j 0.339917+0.831866j -0.108646+0.646041j 1.45456+1.37497j 0.652898+0.0715109j -0.10789-0.176574j -0.0847954+0.571078j 0.268313-0.0910601j -0.183482-0.0200004j -0.386173-0.388433j 0.587811-0.746788j -0.55595-0.557342j 0.0868575+0.402396j -0.386596+0.126002j -0.0792538+0.469035j -0.0384043-0.52575j -1.05093+0.687222j -0.355887+0.678989j -1.21727+0.980458j -1.40812-0.224022j 0.99341+0.117788j 0.661566-1.93942j -0.44722+0.831974j -0.127403-0.963691j 0.0241184+0.342111j 0.0841047-0.78125j -0.617585-1.05148j -0.140922+0.472006j -0.949539-0.0237356j 0.734158+0.252645j -0.0411835-0.0405739j -0.400236+0.919762j -1.24092-0.298306j -0.959751-0.0892335j -2.01938+0.77901j -0.613052+0.955309j 0.171841+0.451069j -1.1839+0.841212j 0.447939+1.19672j -0.24719-0.931273j -1.0318-1.70265j -0.413768-0.195818j -0.627906+0.517836j 1.06282-0.683199j -0.889147-0.781229j 
0.311329+0.182185j -2.668-0.380039j -1.40891-0.281572j 1.57026-1.46428j -0.802897-2.5737j 1.29638+0.373289j -0.661361-0.623581j -0.339035+0.548703j 0.497145+0.176446j -0.83735-0.977871j 0.54725+0.75835j -0.728639-1.21389j 0.179076+0.906367j -0.800428+0.889873j 1.4097-0.807362j -0.385158-0.790988j 0.280653-0.152623j -0.259423+0.115285j -1.18457-0.261855j -1.68787-0.320481j 0.352408+1.15472j 0.508804+0.0804273j 0.311741+0.0924603j -0.282729-0.247954j 0.820216+0.0664247j 0.230635-0.144126j -2.97097-0.876364j 0.507038-0.308396j 0.190832-0.106316j 0.044251-1.96603j 0.107418-0.383166j 1.03862-1.47264j -0.391075-0.961579j 0.0290822+1.66461j -0.688475+0.109548j 2.95668-0.324372j -0.049281+0.0750015j -1.05395-0.230823j -0.0790921+0.345867j -0.245313+0.729571j 0.399207+0.451014j -1.31334-1.62215j 0.726462-0.0407906j 0.202765-0.128657j -0.0921232-0.388417j 1.18663-0.016918j -0.593948-0.403908j 0.221508+1.09134j 0.92008-0.253777j -0.0518663-0.285473j -0.0783165+0.900128j -0.402857+0.716586j -0.447252-0.369135j 1.55635+2.67874j 0.332559+0.150064j 0.135633+0.0206971j 0.263+0.00459657j -0.297859+0.843984j 0.196577+0.0846458j 0.0233545-0.460131j -1.81984+0.728596j 1.64595-0.415656j -0.670326+0.544333j -0.324237+0.482307j 0.236555-0.164418j 0.256213+0.226576j 1.28797+0.70569j 1.71507-0.510501j 0.19332-0.563383j -0.500635+0.997075j -0.268772+0.275124j -0.403328-0.0493562j 0.5675-0.721337j 0.757682-0.581055j -0.513044-0.301925j -0.846684-0.0472004j -0.597078+0.0953437j 0.515019-0.923879j 0.317722-0.734934j -1.16164-0.499899j -0.688268-0.507322j 0.598123+0.161332j 0.782432-0.578599j -1.08684+0.0388409j -1.32938+0.197231j 1.69841-0.213208j -0.989316-0.419792j 0.330169-1.60471j 1.26829-0.775318j 0.0681163+1.80253j 1.09529+2.28882j -0.172809+0.201944j 0.366174-0.870107j 0.232272+0.0866094j -0.540437+0.0191464j 1.37659-0.873527j -0.375762+0.0117689j 0.296442-0.639655j -0.557443+0.899462j -0.365394-0.359539j -0.588041-0.780038j -0.365886-0.363858j -0.0757924-0.120049j -0.125808-0.97871j -0.961295+0.513373j -0.303413-0.168105j 0.539352-0.0338847j -0.459299+0.298224j 0.855341+0.616489j -1.05396-0.128147j 0.888873+0.289868j 1.0575+0.275006j -1.16635+0.683501j 0.198167-0.512629j -0.166183-0.300099j 0.75431-0.984258j 0.160257+0.458931j 0.575211+1.42434j -0.398271+0.201704j -0.592135+1.78041j -0.348054-0.421984j -0.381951-0.788144j 0.252165-0.2401j 0.358343+1.75843j 0.206903-0.529121j -0.966199-1.00976j 0.16581-0.734124j 1.56101+1.38828j 0.0025686+0.940691j 0.0519474+0.483181j 0.624519+0.423919j -0.292858+0.190279j 0.203358-0.0660519j -0.236859+0.602193j 0.0750144-0.231356j 0.731394-0.276085j -0.803299-0.270768j -0.294022+0.673769j -0.0558343-0.266907j -0.530391+0.695801j -0.306708-0.934482j 0.719066+0.52443j -0.671817-0.381157j 0.396786-0.0904622j -1.14198+0.210766j 0.0567142-0.0131736j -0.237895+0.123189j 0.152199+0.427272j -0.108925-0.824861j -0.151003+0.166642j 0.500328-1.01293j -0.30476-0.0313563j -0.0765619-0.89546j -1.09302-0.841369j 0.0931822-0.850034j 0.297028-1.44793j 0.366197-0.183134j 0.0877939-0.169006j -0.363682+0.502215j 0.266669-0.478837j 0.72588-0.411363j 0.0825205+0.784016j 3.89797e-05-0.0954753j 0.496429+0.459821j 0.459639+0.523591j -0.227822+0.751591j 1.06843-0.101987j 0.126988+0.0876968j 0.288381+0.483151j 0.891375+0.0531582j 0.149305-0.430694j -0.26248+1.13691j -0.293926-0.468246j -0.661279-0.159367j -1.24146+0.481874j 0.167245-0.451603j -0.130651-1.09712j 1.03279-0.788804j 0.173228-0.0969193j -0.760076+0.579906j -0.42764+0.816239j -0.0275167-0.307397j -0.997311-0.528435j 0.913904+0.328324j -0.816665-0.19926j -0.708217-0.442367j 0.877808+0.692205j -0.143365+1.02493j 0.400376+0.627567j 0.415847-0.531924j 0.536127-0.828621j 0.324557-0.408823j -0.749798+1.59712j 1.94216+1.41565j 0.687386+0.677409j -1.23806+1.03212j 
-2.42361-0.867297j -0.274258-0.53242j 2.3695+0.291222j 1.68608-2.03064j 0.263093+0.78735j -1.05597-0.883808j 0.570678+0.717522j -0.755144+1.50476j 0.739235-0.661976j 0.315556-1.11034j 0.642982+0.0319439j 0.670566-1.36425j 0.600269+0.436541j 0.806787+0.0516737j -0.589015+0.234291j 0.0650386+0.957255j -0.477042-0.268941j 0.782728-0.155532j 0.89644+1.08066j 1.38898+1.36707j -0.341212+0.972059j -0.647132-0.274529j 0.710505-0.826284j -1.30431+1.25537j 0.178896+0.688719j 0.20846+0.194341j -1.26-2.03818j 0.0145334-0.615112j -0.242939-0.00542593j -0.794475+1.01362j 0.222152+0.0557297j 3.54974+0.364944j -0.181953+0.47789j 0.757913+0.60175j 0.142437-0.0440504j -1.33448-0.963932j 0.185992-0.463822j 0.594973+1.06062j -0.0957234-0.391152j 0.844722-0.805552j 0.487703-1.05498j -0.331693+2.61278j 0.588794-0.0120486j 0.303103+0.485131j -0.262019+0.346622j 1.51889+0.0823725j 0.370905-0.573663j 1.31681-0.158302j -1.9204-1.02643j 0.216724-0.538487j -0.110211+0.0195881j -0.500403+0.391611j 0.100892-0.723604j -0.187971+1.1027j -0.0422407-0.426005j -1.22725+0.681757j -0.681595+0.538332j 0.215901+0.235773j 0.0581738+0.230913j 0.142823-0.33875j 1.16272-0.02334j 1.28595+0.270834j -0.376531-0.583074j -0.379627+0.203025j -0.477294+0.531301j -0.436966-0.140463j 0.0847419+1.00232j 2.07281+0.471457j 0.67416+0.349478j 0.319495+0.195222j 0.648429-0.103118j 0.495581-0.0276753j 0.190749-0.117784j 0.313815-0.358642j 2.27056+1.35567j -0.435654-0.352915j -0.6056+1.0498j 1.1797-0.35207j -0.457129-0.394497j 1.33554-1.98825j 0.111155+0.320043j -1.4219+0.175552j -0.224629-0.194275j -0.182278+0.647359j -0.432976-1.70066j 0.273429-1.52166j -0.320061+0.445255j -0.900095+0.364867j 0.341939-0.927139j 1.14225-0.791274j 0.672939-1.07896j 0.0728758-0.241794j -1.15481+0.488001j -0.22655-0.344646j 0.242237+0.509916j -2.19318-0.40005j 0.668843+1.27685j 0.313337-0.284914j 1.35689-0.518708j -0.576379+0.630529j 0.0426595-0.316386j -0.135396-0.471281j -0.167535+0.539798j 0.0869092+1.21858j -1.21444+1.28558j 0.0663337-0.289947j -0.23435-1.86204j 0.11072-0.0399425j 0.374291-0.171752j -1.16608-0.134508j -0.00390921+0.67107j -0.670444-0.742542j -0.0546691-0.505008j 0.288814+0.492766j -0.77867-0.572228j 0.223742+0.682802j 0.0320533-0.114502j -0.00741532+0.669753j -0.21164-0.0805149j -1.16178-0.544883j 0.125983-0.731774j -0.214787+0.356845j 0.574931-0.509054j 0.337765+0.217608j 0.782279-0.612673j 0.120676+0.12599j 0.440406+0.279932j 0.711548+0.469348j 0.627167-0.443555j 0.949566-0.701659j 0.480119+0.195209j -0.824359+0.360716j 0.859007+0.15469j -0.707835+0.048239j -0.511001+0.465621j -0.285105+1.14175j 0.242679+0.429434j -0.284027-0.275571j 0.988805-0.137222j -0.574688-0.600296j -0.265708-0.780116j 0.241592-0.230843j -0.310709-0.960042j 0.0199447+0.695394j -0.239763-1.2113j 0.905979-0.771603j -0.68205+0.763712j 0.78359+0.267182j 0.629246-0.393612j 0.843412-0.294479j 0.315701+0.89865j 0.31052-0.256035j -0.242188-0.372462j -0.656837-0.646945j -0.169132-0.374812j 0.103039-0.455819j -0.291871+0.265124j 1.72199-0.181196j -0.850454+0.0368819j 0.399419+0.683806j -1.27187+0.288928j -0.145311-0.739843j 0.575355-0.720961j 0.58355+0.417325j -0.140214-0.125632j -1.30008-0.0911826j 0.162716+1.40846j -0.52146-0.363891j 0.155012+0.224746j -0.365332-0.374169j 1.20687-0.999413j 0.618802+0.424572j -0.296572+0.0855853j 0.955658-1.23436j 0.00100378-0.199936j 0.241562+0.0616733j 0.648441-0.612107j -0.480142-0.875423j 1.22732-0.221739j -0.71118+0.172741j 1.29303-0.838766j 0.0313674+1.01937j -0.152033+0.619405j 0.323582+0.260709j -1.33518-1.69086j -0.0486602+0.453696j -0.569039-0.924776j 0.468247-0.730743j 0.820587+0.826965j -0.0492816+0.0160125j 0.810417-1.01953j -0.800931+0.319552j 0.385888-0.0493572j 0.403659-0.494077j -0.413057-0.853302j 0.575894+0.366487j 
-0.391875-0.245847j -0.35843+3.75533j 0.165109-0.0953602j 0.394-0.528929j 0.0398692-0.0878773j -0.462698+0.860273j -0.414095+1.58759j -0.462965-0.552748j -0.870973-0.570913j 1.47944-1.73648j -0.981508+0.609147j -1.63022+1.21888j 1.38494-0.723685j -1.41714-1.54854j -1.29133-1.13822j -0.196578-0.277186j 0.355429+0.845156j 0.385808-0.304018j 0.0299868+0.239671j 0.061751+0.842354j -0.0416453+0.295695j -0.17469-0.207505j 0.51524+1.95841j -0.274406+1.13893j 0.0705294+0.0751104j -0.93488+0.177013j -0.305732-0.0799085j -0.44789-0.121136j 1.43621+0.058007j -0.324049-0.0513795j -0.878373+0.703059j 0.460055-0.147495j -0.0334806+0.452662j 0.397591+0.423196j 0.951355+1.67534j 0.431707-0.0760356j -0.499258+1.14744j 0.961038+0.0698662j 0.434298-0.272401j 0.810112+0.105983j -0.423104+0.354212j 0.855543-1.10293j -0.0100926-1.70316j -0.170872+0.577392j -0.172154-0.663562j -2.47915+0.745467j -0.397656-0.328041j 0.12712-0.421552j -0.459975-0.884104j -0.845844-0.359889j 0.242946-1.5704j 0.990454-0.7703j 1.04795+0.723916j -1.48136+2.50536j -0.161371+1.47915j -0.414279+0.359727j -0.104226-0.598626j -0.277809-1.43378j 0.199745+0.0546438j 0.344914+0.533085j -1.50602-1.17009j 1.70836+1.09691j 0.626659+0.495866j -0.186854-1.03124j -0.391573+0.0595166j -0.595658+0.00577982j -0.836034-0.696576j 1.63937+1.27007j -0.466604+1.21962j 1.21606-0.157287j -0.129924-0.394602j 0.573512-0.446065j -0.781107+0.16074j -0.0181005+0.69488j 0.518802-0.475195j -0.356075-0.868799j -0.762026-0.399452j -0.463245+0.212081j -0.024618+1.81365j -0.195752-1.55502j -0.26461+1.43909j -0.195091-0.218046j -0.578353+0.129182j -0.317177-0.978866j -0.202364-0.651696j 1.63577+1.08634j 2.14642+0.319252j 1.06507-0.651329j -0.169275+0.285069j -1.67267+1.42181j -0.758136-0.182125j 0.847053+0.621037j -0.000469113+0.530465j -0.188563-0.609574j 0.620078-0.210717j 0.90626-0.0169178j -0.195225-0.147005j -1.19541-0.713374j 0.459735+0.111387j 0.14166-1.48918e-05j -0.944451+1.45864j -0.062608+1.05977j 1.0576-0.917795j -0.328029+0.549241j -0.749368-0.4395j -0.447211+0.656626j -0.149473-0.356727j -0.201143-0.0474737j -1.01058-0.433431j 1.36572+0.115395j -0.229059+0.43148j -0.687451-1.09307j -1.56759-0.199j -0.672481-0.271969j -0.177797-0.293953j 1.00136+0.27431j 0.55695-0.719841j -0.303162-0.150261j 0.513969+0.290411j -0.184678+0.220463j -0.495117+0.734465j 0.505404-0.959505j 0.0575031+0.038861j -0.84395+1.89032j 0.191668+0.145789j 0.151527+0.0694109j -0.16014+0.587957j 0.132732+0.343514j -0.610071+0.217716j -0.295339-0.205402j -0.904148-0.123737j -1.07857+1.23027j 0.0659733+0.270465j -0.405917+0.880161j -0.24371-0.047061j -0.439117+0.186006j -0.862767-0.752275j -0.195867+0.00604372j 0.40849+0.159243j 1.11587+0.574796j -0.025988-0.134107j 0.938388+1.40795j -0.238894-0.243206j 0.88052+0.196921j 0.897376+0.675078j -0.12084+0.206815j -0.43298+0.20084j -0.544201+0.864468j 0.530217-0.599132j 0.228578-0.165905j 0.440404+0.656294j -0.435463-0.742768j -0.546634+0.626566j 0.141147-0.452379j -1.47092+0.0924317j -1.31516+0.667231j -0.744701+0.685984j 0.3248-0.035825j -0.332745-0.51692j -0.507547+0.75934j -0.211388+0.112902j -0.413021+1.18094j -0.0180726-0.174599j 0.813005+0.844104j 0.373408+0.61756j 0.172868+0.0403876j 0.255297+0.412136j 0.582641-0.000157669j 0.0252827-0.329877j 0.0834395-1.26949j 0.373911+0.0817447j -0.29264-1.37993j 0.0930037+0.325929j -0.0380398-0.576498j 1.12603+0.0427067j -0.343872-0.579972j -0.595099+0.831945j 0.350869-0.263703j 0.879153-0.737623j -0.396601-0.376524j 0.0687243+0.595577j 0.48652-0.0821389j 1.33411+0.156068j 1.31943+0.272817j 0.446794+0.142985j -0.119299-0.90797j -0.768055-0.509507j -0.427597-0.299475j -0.156431-0.501284j 0.571772-1.69569j 0.510928-0.251904j 1.28741-0.944119j 0.646761+0.534102j -0.690942-0.00657573j 1.72126+0.236788j -0.114611-1.64972j 
