-0.00134194-0.129263j 0.390642-0.101513j 0.0258679-0.321271j 0.135809+0.608282j 0.63818+0.251351j -0.0992074+0.171518j -0.496283-0.0367841j -0.0333069-0.567348j -0.160259-0.640811j 0.560314+0.19182j 0.765489-0.03262j -0.71254+0.695529j 0.157302-0.00569503j -0.128069+0.0169066j 0.276031+0.345803j -0.288369-0.092772j -0.300623+0.533214j -0.110341-0.434826j 0.138094-0.336008j -0.201399-0.160903j -0.123953-0.291001j 0.13919-0.0654382j 0.567061+0.314733j -0.478311+0.240008j 0.289844+0.0856783j 0.240564-0.0551702j 0.160706-0.0835658j 0.461189-0.272375j -0.0575235+0.208581j 0.0287537+0.515554j 0.669659+0.0669495j -0.476805+0.645471j 0.29796-1.41602j 1.67805+1.21711j 0.0162431+0.0798426j -0.0621813-0.0408079j 0.179459-0.292437j -0.126612-0.106425j 0.0909604+0.305528j 0.501687+0.0100308j -0.0143232-0.306212j -0.4134+0.314555j 0.32767+0.0757275j -0.00909631+0.401482j 0.203196-0.308357j 0.148256-0.38244j 0.278461+0.381565j -0.216844-0.36039j -0.546053-0.0707338j 0.516877+0.0450015j -0.292349-0.270015j 0.0453065+0.242805j -0.0803174+0.133423j 0.2892-0.0169869j -0.16387+0.188407j -0.201263-0.052153j -0.449306+0.395245j -0.187365-0.111487j 0.0792774-0.430442j 0.0362602+0.180031j 0.0738836+0.496184j -0.0102621+0.164426j 0.105966-0.190289j 0.0383572+0.086034j 0.247814+0.155614j -0.0961688-0.189202j 0.316483+0.205885j -0.291404+0.0320397j 0.270275-0.0913065j 0.00043171-0.106234j 0.542954-0.256844j 0.029337+0.138985j 1.24463-0.636581j -0.00637345+0.43502j -0.825755-2.33241j -0.21938-0.0367438j -1.88374+0.164869j -0.449721+0.858129j -0.660188-0.940528j 0.0506987+0.052914j 0.0710864-0.0178073j 0.00186185-0.032216j 0.0162296-0.197446j 0.0123059+0.0420617j -0.34298-0.0959679j -0.0878952+0.187972j 0.056395+0.00444774j -0.263593+0.162451j 0.0717579-0.301287j -0.279132-0.388541j 0.137543-0.264607j 0.244085+0.187666j 0.208035-0.149041j 0.209845+0.125273j -0.359602-0.411096j 0.116153+0.0150844j 0.286473+0.222266j -0.407005+0.213633j -0.315233+0.267105j -0.282601+0.0895827j 0.0440581+0.0610809j 0.142483-0.067751j -0.0237598+0.141593j 0.402527-0.259111j -0.347821+0.64673j 0.368547-0.0725209j -0.174867+0.055041j -0.169278-0.362915j -0.0535762-0.06931j 0.0452262-0.28403j 0.140372+0.146528j -0.192669-0.38897j -0.0356552-0.0497102j 0.14467+0.0649515j 0.188169+0.288686j -0.0263785-0.128478j -0.0114346+0.667211j -0.648802-0.430508j 0.247743+0.0879452j -0.0796143+0.104068j -0.185582+0.0510562j 0.409325+0.183027j 0.216407+0.177853j 0.0388168-0.0859079j 0.1099+0.119649j -0.536241+0.0708345j 0.0986801-0.0383085j 0.218393-0.145907j -0.717723+0.067944j -0.153658+0.282491j 0.610656+0.07582j -0.360485+0.334205j -0.00805877-0.0378342j -0.052789+0.232639j -0.108012+0.133811j 0.381793-0.537339j 0.168404+0.0653137j 0.157703+0.0618891j -0.130779+0.28284j -0.117469+0.35j -0.0562561-0.323435j -0.0908676+0.130257j 0.213471+0.240946j -0.166297-0.626209j 0.0979739-0.802184j -0.203511+0.243853j -0.111319-0.0702942j 0.03626+0.0591886j -0.147933-0.172773j 0.536329+0.599973j 0.107123+0.215729j 0.233253-0.87045j -0.260735+0.153626j 0.224212+0.0943822j -0.497478-0.210364j -0.119072-0.0111636j -0.143033-0.0144566j -0.343008+0.297833j 0.548552-0.0454579j -0.995732-0.213184j 0.539707-0.155103j -0.169815-0.534476j -0.252964+0.0707844j -0.417335-0.521098j -1.03423-0.523448j -0.0109439+0.049206j -0.00425716+0.523979j 0.449409+0.060054j 0.752575+0.250978j 0.207623-1.15141j -0.590835-0.0181426j 0.484733-0.778272j 1.0172-0.760878j -0.433152+0.0247614j -0.195785-0.806498j 0.600113-1.24181j -0.893417-1.24413j 0.348255+0.171101j -0.618463+0.599715j -0.62785-0.146769j -1.47167-0.517706j -0.504881-0.811871j 1.54513-1.15332j 0.54073+0.112576j 1.33061-0.508415j -1.10138-0.417957j 0.522969+2.05687j -0.382222+1.81195j -1.67741-0.206888j 
-0.00507275-0.235011j 0.36645+0.141585j 0.212051+0.201642j -0.381942-0.01866j 0.167054-0.375602j -0.153076+0.335856j -0.541057-0.18866j 0.560911+0.0199882j 0.468336-0.312344j -0.586153+0.450084j 0.194165+0.597693j 1.40487+1.14682j 0.455263-0.0840962j -0.206305+0.182552j 0.465777+0.497091j -0.354835+0.0728754j -0.444083+0.0910159j 0.088556-0.1701j 0.154807-0.216899j 0.343335-0.179578j -0.103968-0.106278j -0.0596044+0.290015j -0.676388+0.533591j -0.0617473-0.760317j -0.322433+0.421628j -0.117684+0.466594j 0.119088+0.36291j 0.273844+0.6752j -0.34694-0.342557j -0.756596-0.14939j 0.106792-0.20058j 0.120723+0.399569j -0.428648+0.837239j -0.867443-1.27047j 0.238167+0.340983j -0.381823-0.0403351j 0.0832384-0.716494j -0.398911+0.00855175j 0.45702+0.507641j 0.403116-0.0148045j -0.285493-0.119254j -0.317477+0.397809j 0.0924751-0.186654j -0.330937+0.10912j -0.253135-0.242088j 0.00836302+0.123302j -0.375153+0.280623j -0.0286636-0.166585j 0.075552-0.224123j -0.317027+0.513553j -0.145013+0.028563j -0.205515-0.396926j -0.0706645-0.206527j -0.25204+0.332323j -0.292762-0.422145j 0.53382+0.0776885j 0.123963-0.551895j 0.470381-0.391594j 0.443189+0.539253j -0.267954+0.0260105j -0.843261-0.556436j -0.237934-0.0167106j -0.0413662+0.578962j 0.481918+1.14649j -0.345692+0.393606j 0.631085+0.202646j -0.398387+0.303255j 0.530072-0.413365j 1.98001-0.331701j 0.237708+0.0683578j -0.034228+0.639268j -0.0334721+1.4904j -0.221142+0.545004j -0.343902+0.0884672j 0.821247+0.481611j -1.48085+0.514477j 0.18737-0.427192j 0.178221+2.54547j -1.87959-0.152434j 0.192881-0.0374467j 0.0672644-0.340322j -0.250283-0.137892j -0.240061-0.318964j 0.237933+0.137762j -0.696683+0.464197j 0.184923+0.55869j 0.202643-0.166454j -0.114003+0.315663j -0.303343-0.66186j -0.502925-0.15012j -0.193317-0.358363j 0.112089+0.0797906j 0.15684-0.258714j 0.447931-0.0260773j -0.644368+0.0889103j 0.259481-0.135466j 0.0864448-0.010191j -0.250956+0.394491j -0.218751+0.0382017j -0.103903+0.363002j -0.051634-0.0331961j 0.232736+0.138447j -0.16348+0.199831j -0.0988053-0.577868j -0.108341+0.117339j -0.338352-0.230946j 0.194434+0.0218192j -0.034851-0.235031j -0.0942912-0.0496148j -0.0638699+0.0160952j 0.135384+0.0756617j 0.218246-0.388127j -0.0963309+0.0888506j -0.0258563+0.429472j -0.331726+0.100947j -0.283934-0.112118j 0.456217-0.641118j -0.136748-0.111705j 0.04544+0.308081j -0.018095-0.0724616j 0.00106739-0.502477j -0.0871123-0.0116237j 0.00157423-0.123083j 0.315945+0.287328j -0.199032-0.255641j -0.282881-0.22365j 0.076521-0.00911076j 0.415961+0.177879j 0.433691-0.314621j 0.696059-0.170038j -1.01208-0.398005j -0.132149-0.071959j 0.0354483+0.0234091j -0.519233-0.0841917j -0.29051-0.110429j 0.174881+0.311249j 0.632632-0.341954j -0.237116+0.0789682j -0.153996+0.0318582j -0.0859673+0.113842j 0.599731-0.433108j 0.345865-0.67891j -0.424199-0.0698653j 0.0500743+1.40593j 0.128581+0.756529j -0.405472-0.557144j 0.0165166-0.506625j -0.0154038-0.0572894j 0.338511+0.515087j -0.622839+0.088871j 0.012756+0.691327j 0.0433396+0.530932j 0.449375+0.929397j -0.0260408+0.19132j 1.30775+0.341305j -0.891517-0.29913j -0.66115-0.64099j 0.646129+0.262042j -0.141739+0.741248j 0.236554-0.483979j -0.252739+0.380609j 0.971641-0.421834j -0.502341-0.441014j 0.799043-0.334815j 0.415735+0.294297j -0.485347+0.709514j 0.490223-0.603797j 0.99904-0.53203j -1.11506+0.503724j 0.275671+0.173496j -0.123149-0.703091j 0.721091+0.156327j 0.690123+0.86879j 0.614087+0.552885j -0.152595-0.912943j -0.0650735+0.886306j -0.0381804-0.397541j 1.02474-0.246994j 0.0386675-0.0619316j -0.089071+0.191059j 0.01155-0.568647j 0.538557-0.75138j 0.609891-0.228976j -0.214691-0.78386j -0.0792566-1.21729j -0.334464+0.115037j 0.824317+0.173889j 1.18293+0.167836j -0.355791+1.2493j 
-0.173058-0.287128j 0.2815-0.0887305j 0.0698845+0.153909j 0.211516+0.322935j -0.596868-0.303312j 0.0645089+0.443658j -0.226979-0.112536j 0.34306+0.307708j 0.0949294-0.259897j -0.282574-0.648971j 0.464269+0.226172j -0.778262-0.39126j 0.389431-0.382914j 0.0697059+0.331413j 0.183129+0.156042j -0.0167911+0.178653j -0.435183-0.663316j 0.572924-0.0308825j 0.232294+0.0978363j 0.247909+0.0676437j 0.252874-0.231125j -0.0803788+0.0710622j -0.120078-0.330045j 0.28964+0.0914539j 1.0178+0.619529j -0.362907-0.280551j 1.30952-0.64218j -0.986023+0.269249j 0.351853-0.0509814j 0.334195-1.48963j 0.809296-0.655098j 0.289929+1.20801j 0.0788666+1.19964j -1.35376-0.557906j 0.572348+0.224224j -0.462547+0.351751j -0.203197-0.267619j -0.084245+0.416922j 0.345705+0.0106187j -0.169373+0.544916j 0.195452+0.474632j -0.242959-0.284014j -0.236118-0.0649451j -0.656218-0.291967j -0.00685201+0.22907j 0.0490775+0.57814j -0.409423+0.275354j 0.506488-0.199901j 0.16921-0.569744j -0.0016652-0.203606j 0.231549-0.0994672j -0.239276+0.608721j -0.302631-0.265085j -0.545124-0.202623j 0.3814+0.151402j -1.14609-0.939994j -0.0534539+0.176482j 0.0988532+0.245876j -0.499986+0.590702j 0.0969568-0.123995j 1.28139-0.668066j 0.583453-0.288734j 0.695426-0.499679j 0.136548-0.239542j -0.185629-0.481155j -0.585547-0.427062j 0.0690477-1.04588j 0.379575+0.887596j -0.444965-0.190452j -0.974951+0.0607158j -0.11951-0.893036j 0.117668-0.335699j 0.353524-0.0215124j 0.307329+0.184036j -0.204279-0.444638j -0.41507+0.428174j -0.59249+0.35353j 0.496585+0.666259j -0.572427+0.496803j 0.175866-0.289344j -0.357246-0.54186j -0.491144+0.117423j -0.30525+0.0626621j 0.4262-0.129769j 0.077804+0.637724j 0.373927+0.0815556j -0.00147156-0.38748j -0.0780226-0.291139j -0.45053-0.0354709j 0.480502-0.144329j -0.0506903+0.155651j -0.447396+0.443341j 0.0669791+0.363938j 0.0496622-0.238424j 0.271048+0.244387j -0.0987199-0.0650518j -0.107118+0.082408j -0.11166-0.430379j -0.699174-0.651687j 0.201488-0.0560301j -0.254422+0.175556j -0.110221+0.104836j -0.327626+0.107356j -0.276664+0.242694j -0.604354-0.0403516j 0.219887+0.368946j 0.292668-0.605864j 0.532258-0.308785j 0.124284-0.0467892j 0.0642316+0.39623j -0.234002+0.251268j 0.142723-0.585526j -0.0557231-0.496833j -0.29574-0.246324j 0.73555-0.537066j 0.121768+0.0219663j -0.577351+0.0928358j 0.288897-0.469199j 0.298638+0.157484j -0.328036-0.478289j 0.143783+0.779674j -0.384762+0.28041j -0.354467+0.0204653j -0.695912-0.12147j -0.0461765+0.0392229j -0.408824-0.017214j 0.246858+0.0856804j -0.2316+0.442688j 0.414085+1.08923j -0.43079+0.284273j 0.172608+0.749394j -0.166408-0.115457j -0.058264+0.0822535j 0.769532-0.401745j 1.42256+0.119873j -0.641333+0.0856375j -0.0199493+0.0862787j 0.059844-0.650375j 0.489949-0.141021j -0.315945+0.124222j -0.323278+0.594182j -0.279364-0.0919774j 0.853789+0.0995327j -0.11289-0.654233j -0.809742+0.209648j 0.00968623-0.170782j -0.102103+0.0542394j -0.218042+0.205695j -0.282436-0.633988j 0.0115121-1.55756j -0.731809-0.275612j -1.06304+0.186914j -0.00900281+0.177472j -0.0720394-0.117588j -0.327062+0.140737j 0.261088+1.05998j 0.818612+0.0564349j -0.0744523+0.30759j 0.449005-0.751375j 0.225534-0.698913j -0.761688-0.144995j 0.161188+0.289135j 0.286938-0.89475j 0.274037+0.606239j 0.0287027+1.06497j 0.686558-0.135276j 0.904094+0.4901j -0.205852-0.308635j -0.649937-1.25039j 0.361325-0.166627j 0.16059-0.366348j 0.872633+0.503989j 0.502394+0.555483j 0.377539+0.192687j 0.966751-0.286511j -1.80475+0.467788j 0.237586-0.489118j 0.602084+0.0760458j -0.640389-0.393348j 0.0797803+1.14619j -0.0288203-0.474297j 0.894135-0.811896j 0.689953-0.146129j 0.0401957-0.0677307j 0.115427-0.316853j -0.376157-1.06206j 0.378618+0.240654j -0.488986+0.11988j -0.131436-0.199203j 
0.219547-0.129922j -0.43126+0.221628j -0.167728-0.65477j 0.232294+0.416154j 0.083452-0.275326j -0.211944+0.250231j 0.26604-0.672392j -0.400541+0.117892j 0.710694+0.377058j 0.907321+0.489664j 1.32193-0.748562j -0.076241-1.28908j 0.417834-0.193971j -0.0017767+0.207438j -0.089612+0.403108j -0.0494127-0.046598j -0.0790034-0.577128j 0.501003+0.135635j 0.6526+0.824153j -0.490543+0.230459j 0.888177-0.120404j 0.0422817-0.509058j -0.161889+0.122091j 0.0980132-0.209874j 0.397793-0.00478398j 0.237333-0.0026813j -0.00139152-0.194528j 1.15643+0.0535972j 0.027986+0.148684j -0.719553+1.10495j -0.820743+0.113278j 0.549079-0.788201j -0.787321+0.213918j 0.143772-0.94136j 0.45914+0.246371j -0.433292+0.223416j 0.01411-0.289558j -0.103114+0.222047j 0.200682+0.209504j 0.0537158+0.383916j 0.20867+0.189196j -0.331931-0.0927421j -0.20641+0.381585j 0.302839-0.341655j 0.386705+0.49159j 0.411783-0.0620417j -0.459483-0.65915j 0.139364+0.0378595j 0.523392-0.628518j -0.250316+0.00779071j 0.614595-0.141772j -0.76599-0.0538891j 0.262894+0.146548j -0.173776+0.237035j 0.596788-0.0985388j 0.424636-0.927045j -0.385563-0.824218j -0.173834-0.486114j 0.186867+0.318232j -0.0548395-0.50086j -0.754049+0.576117j -0.528429-0.370152j 0.79278+0.232829j -1.55121-0.522658j -0.504097-0.162563j -0.670232+0.479788j -0.29019-0.0863933j -0.064395-0.596685j -1.23589+2.33107j 0.226558+0.556521j -0.943391-0.393921j -1.4103-0.962945j -0.079002-1.32844j 0.541027-0.457953j -2.15769-0.0851278j -0.0261294-0.11983j -0.135432+1.52931j 0.175009+0.087244j -0.316204+0.0559866j 0.166103-0.205782j -0.242436-0.464985j -0.42009+0.0359995j -0.270285-0.116053j 0.364622-0.0440629j -0.298675+0.491629j 0.231093+0.308869j 0.0826069-0.293019j -0.0712909+0.192849j -0.322231-0.301056j -0.314517-0.233016j -0.140392+0.15939j 0.0360119-0.0826045j 0.291441-0.0308995j 0.217167-0.126099j 0.257888+0.107546j -0.224545-0.0107041j -0.228258+0.0928775j -0.251859+0.162893j 0.314713+0.0293288j -0.0551691-0.127022j 0.0284999+0.226383j -0.250912+0.137392j 0.157215-0.706584j 0.0218692+0.223081j -0.114139-0.330203j -0.326953+0.552241j -0.0849649+0.23127j -0.113654+0.0503515j 0.19913-0.0417068j 0.191497+0.0567873j -0.026459+0.199406j 0.571175+0.646818j 0.384513-0.0658674j -0.535723-0.404747j -0.323009-0.465462j 0.0134068-0.117324j -1.12014-0.594807j 0.20109-0.0709782j -0.524696+0.0291689j 0.150536+0.13172j 0.233796-0.31504j -0.151788+0.13339j -0.659312+0.417623j -0.631158+0.230704j -0.75717-0.0588712j 0.827357-1.05021j -0.152907+0.374739j -0.484216+0.414951j 0.874704-0.550342j -0.00946463+0.470461j -0.367386+0.79585j 0.0205076-0.0944323j 0.267414-0.238476j -0.316248-0.427331j -0.290268-0.662173j -0.018137+0.500166j -0.102186+1.30775j 0.381292+0.161251j -0.503478-0.234301j -0.52013-0.773145j 0.690632+0.713541j 0.469877-0.950133j 0.195142+0.00934371j 0.0154383-0.0405356j 0.453125+0.757392j 0.375773+0.251872j 0.301424-0.249387j 0.291682-0.230937j -0.26759-0.125513j -0.806105+0.233265j -0.539339-0.762932j 0.12767+0.193742j -1.79974-0.100508j -0.439742+0.165256j 0.471297+0.259703j -0.168025-0.816092j 0.369075+0.0809448j -1.04062-0.0116754j -0.214214+0.467031j -1.39274+0.359603j -0.0760628+0.373402j -0.232007+0.233697j 0.669093-0.289487j -0.22398+0.116448j 0.467419-0.468659j -0.437681+0.143201j -0.239205+0.981723j -0.139554+1.19234j -0.219016-0.53631j -0.0369845-1.46654j 0.278404+0.507654j -0.25-0.729438j -0.14203-0.915541j -0.932355-0.649345j -0.0023523-1.06769j 0.0924579+0.188762j -0.849735-0.269276j -0.214258-0.0793921j -0.983548-0.0471398j 0.403568-0.370254j -1.46665-0.0947158j -0.786922+0.513694j 0.201755-1.13581j 0.0242202+0.479738j 0.111579+0.171442j 0.516107-0.484782j 0.57581+0.449672j -0.451042-0.51502j 0.175643-0.0968303j 
0.125352+0.0815376j -0.0454548-0.508773j -0.75364-0.644551j -0.52995-0.215126j -0.414976+0.345934j -0.148884-0.143179j 0.130628+0.501644j -0.832022-0.479023j 0.75676-0.0684619j 0.34331-0.419703j 0.305195+1.31038j 1.1497-0.0379231j 0.0646001+0.270082j -0.200907+0.0313798j 0.193258-0.356096j 0.0478451+0.258892j 0.551508+0.35741j -0.277512+0.284899j 0.387729+0.201881j -0.342271-0.26675j 0.412525+0.0109496j 0.267369-0.0567688j 0.413856+0.688146j -0.774979+0.196196j 0.420397+0.180966j -1.20975+0.882657j 0.241826-0.302716j 0.301056+0.159595j -0.10706-1.52169j -0.257+0.0548797j -0.699674+0.738662j -0.432629-1.01762j -0.248759-0.534373j 0.656977-0.188298j -0.238277+0.15997j -0.06693-0.300028j -0.313746-0.114335j -0.274533+0.0235223j 0.217698-0.186523j -0.240294-0.516806j -0.374754+0.343994j 0.567032+0.0676913j -0.0259828+0.387943j 0.160413+0.0616476j 0.35322+0.431155j 0.295393-0.319785j -0.234303+0.6929j -0.082564+0.311295j -0.645242-0.595297j 0.804416+0.393673j 0.206648-0.286669j 0.3572+0.0350557j -0.0312155-0.00635886j -0.825412+0.125859j -0.374011+0.614115j -0.18769+0.297847j -0.664827+0.494115j 0.0641465-0.0618204j -0.322564+1.21554j 0.379441+0.447184j 0.167311+0.490586j -0.711398-1.15693j -0.226042-0.346629j 0.0365108+0.878322j -0.736738-0.235346j -0.872862+0.854818j -2.38006+0.49397j -0.409162+0.0679462j 1.29654+0.312118j 0.266588+1.46641j -0.519277+1.8617j -0.228461+0.840718j -0.314945-0.345211j -0.93537-0.28386j -0.238849+0.290319j 0.163737-0.291534j 0.451946+0.0575274j -0.3167-0.142628j 0.134196-0.343222j 0.087649+0.192275j 0.360894+0.0124133j 0.0933799-0.250138j -0.179258+0.0456685j -0.0706286+0.246388j 0.0145521+0.377955j 0.257611+0.0524945j 0.163879+0.0860455j 0.476082+0.0202675j -0.31903+0.00994725j -0.115421+0.792991j 0.199344+0.382925j -0.147453-0.392444j -0.395871-0.208458j 0.0564056-0.236731j 0.52348-0.26889j -0.0551442-0.292811j 0.270787+0.628296j 0.749331-0.0274893j 0.324309-0.257917j 0.0370293-0.223927j -0.136524-0.15373j 0.275536-0.20359j 0.0919003-0.0456928j 0.250596+0.421857j -1.07728+0.329777j 0.310305-0.182567j 0.279426-0.0384947j 0.00656622+0.455319j -0.057374+0.160876j -0.232423+0.13715j -0.262563+0.315725j -0.453326-1.02155j -0.20323-0.303507j -0.114859-0.265754j 0.185158+0.0529434j 0.357237-0.00590386j 0.0600351+0.310959j -0.246475-0.958849j 0.595085+0.280977j 0.146371-0.104507j 0.0479247+0.0660738j 0.0177059-0.302354j -0.0533149+0.0656541j -1.06476+0.121306j 0.510269-1.18819j -0.914867+0.398092j 0.263336-0.110427j -0.326444+0.052594j -0.116585+0.483026j 0.496018-0.164022j -0.190546+0.309581j -0.574085+0.186178j 0.321321-0.22556j 0.386348-0.339265j 0.261342+0.168333j -0.351513-0.138348j -0.0932289+0.554716j -0.500799-0.127091j 0.2704+0.638757j 0.130015+0.302069j 0.438305+1.33933j 1.30822+0.160392j 0.0849029-0.0382772j 0.713032+1.07089j -0.394631-0.246303j -1.08795+1.02247j 0.521205-0.0244041j 0.402781+0.0370799j 0.810157+0.3506j 0.152257-0.729733j -0.473195+0.793192j 0.16644+0.0923826j -0.644932-0.751033j -0.809624+0.185423j -0.0503407+0.329607j -0.1642-0.264976j -0.392183-0.263706j 0.234654-0.984399j -1.91663+0.820221j 0.235661+0.665056j -0.312768-0.28438j -1.24317-1.42966j -1.52213-0.73352j -0.717184-0.93977j 0.0280143-0.0608875j -0.0829081+0.443928j -0.612917-0.358624j -0.346824+1.51052j 0.467989-0.39722j -0.302073-0.0484845j 0.315619-0.397407j -0.786958+0.309481j 0.640766-1.1464j -1.37561+0.118938j -0.960441+1.81303j -0.597246-0.252985j -0.707284-0.261073j -0.860513-0.222368j 0.0165243+0.00517997j -0.102797+0.102503j 0.885471+0.773857j 1.18759+0.833375j -0.2861+0.532631j 0.120302-0.0360849j 0.260043-0.378419j 0.314187-0.992358j 0.15494+0.0381742j -0.680366-0.0480041j 0.0158804-0.364218j 
0.220203+0.525027j -0.6441-0.0379161j -0.0237005+0.246079j 0.127217+0.383831j -0.269343-0.431824j -0.198895-0.557954j 0.555828+0.275894j 0.755123+0.324691j -0.195729+0.0430126j 0.854039-1.15556j 0.778387-0.0771963j -0.233528+1.05641j 0.00903148+0.645436j -0.383924-0.124545j 0.197878-0.466973j 0.264744+0.375501j -0.358305-0.284011j 0.237196-0.00247581j -0.712385+0.261547j 0.409927-0.522566j -0.0458897+0.515731j 0.251665+0.535645j 0.202734+0.327723j -0.59641-0.253787j 0.764845-1.0337j 0.497819-0.767762j -0.217509-0.995062j -0.870995-0.644357j 0.33355+0.799457j 0.903766-0.551179j 0.980894-0.0289647j -0.490289+1.05486j 0.457074-0.453756j 0.477971+0.770771j -0.577964+0.373069j -0.08125-0.714868j -0.28645-0.176768j -0.563429-0.142238j 0.251878-0.174073j -0.0475968-0.370341j -0.446793+0.300615j 0.523295+0.120385j -0.604252-0.522548j -0.735913+0.375812j -1.11453+0.420041j 0.300044+0.705952j -0.257849+1.17295j 0.122278+0.0295473j -0.341537-1.23183j 0.275863-0.00233942j -0.144349+0.401961j 0.0347527-0.706177j -0.659651-0.186189j 0.167101+0.649465j 0.573548+0.0547463j 0.431335+0.0371694j -0.637188+0.554989j 0.645276+0.581417j 1.20235-0.0103668j 0.0262014-0.411436j 0.93043+0.318786j 0.354908+0.696094j -0.148138+0.336917j 0.321245+0.0517958j -0.297283+0.879002j 0.947478+0.625768j 0.616208-0.783944j -0.454359+0.0719801j 0.465499-0.167677j 0.236915-0.721409j -1.49433+0.249289j 0.108488+0.293499j 0.737804-0.191198j -0.235952-1.13146j -0.146064-1.22008j 0.687261+0.178754j -0.827998+0.00843708j 0.164196-0.77178j 0.680567+0.173858j 0.162197+0.424134j 0.84404+0.0321652j 0.227738-0.573324j -0.20847-0.119951j -0.1589+0.556171j -0.211064+0.4167j 0.295919+0.167679j 0.380397+0.244836j 0.337319-0.0424557j -0.335804-0.158016j 0.208533+0.679171j -0.412596+0.151952j 0.121247+0.0518721j -0.405349-0.0129883j 0.12611-0.158853j -0.00725283+0.998397j -0.0979229-0.343874j 0.0957422+0.364112j 0.488782-0.158385j -0.41965+0.283253j 0.601626+0.158694j -0.273996+0.0179868j 0.292476+0.358996j 0.478119+0.309259j -0.922389-0.108965j -0.725475+0.251581j -0.24084+0.211954j -0.00793537-0.543138j -0.000379677-0.00515698j -0.128+0.252291j 0.331128+0.090801j 0.0732622+0.311386j 0.509201-0.692276j -0.277988+0.173389j -0.344249-0.283383j 0.120099+0.00379987j -0.242373+0.479184j -0.256254-0.820029j -0.245252-0.662384j 0.0414249+0.241079j -0.247042-0.128363j 0.481642-0.0523306j -0.0760613+0.803658j -0.675747-0.181163j -0.301137+0.474488j -0.854805+0.681777j -0.399961-0.281214j -0.19002-0.0460174j 0.155279+0.705745j -0.189775+0.0708279j -0.760456+0.841902j -0.634641-0.0711098j -0.573513+0.00666243j 0.000646789+0.169425j -0.337238-1.06669j 0.658319-0.949922j 0.541626+0.407967j -0.25019-0.264214j -0.720165-0.530844j -0.303639-0.516451j -0.197696+0.253174j 0.669338-0.132842j -0.712906-0.734931j 0.324381+0.715985j -1.4553-0.913111j 0.0924413-0.220534j 0.556563-0.191413j -0.137267-0.497318j -0.303014+0.233162j -1.36578-0.314153j -1.72917+0.350709j -0.711442+0.774762j 0.0929589+0.12496j 0.450645-0.61106j 0.0752107+0.442165j -0.392048+0.241009j -0.0278091-0.472367j 0.313284-0.864756j -0.149082+0.0926195j 0.617397-1.58797j 0.00114306+0.582163j 0.131838+1.22719j 0.0710548+1.04731j -0.854525-0.152639j 0.363273+0.803994j -0.279232-0.456025j -0.785033-0.342924j 0.209003-0.336084j -0.816088+0.0159566j 0.531354+0.31466j -0.208715+0.0416559j 0.767664-0.26839j -0.468512-0.217171j -1.20585-0.0550396j 0.151569-0.142343j 0.388829+0.224655j 0.456626-0.648738j -0.00735448+0.649497j -0.326533+0.338589j -0.0363043-0.510686j -0.379244-0.525309j -0.139193-0.103133j 0.103602+1.00948j -0.219142-0.0101674j -0.211008+0.269251j 0.109751+0.352256j 1.24854-0.242524j -0.17091+0.139733j -0.519984-1.16904j 0.669622-0.350954j 
