1.04127+1.83702j 1.46258+0.754872j -1.27719+0.850291j -0.956767+0.165217j 1.31075+2.00274j 0.0300062-0.824055j -3.0201+1.46775j -0.483176+0.147446j 0.607693+2.0979j 0.891545+0.650827j 0.907491-1.61513j -0.576361+1.21385j 1.46086+1.08346j 0.218857-0.0608101j -1.81168-1.13962j 1.33008+0.316444j -0.901353+0.349683j 0.881638-1.06395j -1.17853+1.97306j 0.179319-0.853256j 0.189658+0.595638j 1.37216+0.964003j 0.981482+0.670177j -0.769001+0.751786j 0.836079-0.585607j -0.887339-0.629949j -1.40333-0.882956j -0.901264+0.44713j -1.29868+1.99363j 0.211024-0.0923552j 0.359307+0.0504978j 0.352066-1.5685j -1.12771-1.72428j 1.37647+1.4731j -0.794725-0.575131j 0.868312+0.748391j 0.680747+0.328005j -1.09002-0.566891j -1.71218+0.599132j -1.59033-0.0664437j -0.393173+0.0202268j -0.135713-0.0521597j -1.89221+2.04964j -0.689987+1.66474j -0.141591-0.0716983j 0.144811+1.51471j -0.674215+0.822511j 0.0759947-0.926214j -0.0666854-0.217828j -0.715658-0.778164j -2.14928-1.3228j -1.735-0.0147426j -0.336441-0.551623j -0.437776-0.419002j -0.847399+0.735522j -0.607469+1.14614j 0.603795+1.67916j 0.665479-0.259103j -0.917188+0.417865j -0.0136028-0.713663j 0.441335-0.0797483j -1.32855+0.32542j 0.0216573-1.5769j -0.550488-1.46546j 0.638148+0.362807j -0.270182+0.280625j 0.424581-0.20879j -0.116165-0.868116j -1.27907-0.567924j 2.73568-0.335642j -1.329-0.110307j 0.974911-0.505462j 0.199563+0.722593j 0.700632-1.34693j 0.176183+0.484522j 0.538434+0.412415j 0.410583-0.556559j -0.036981-2.21237j 0.452598-0.773546j -0.425411+1.37027j -1.30189-1.12621j 0.163626+0.447119j -0.949751-1.17424j 0.708963+1.95895j 0.0488474+1.02903j -0.895246-0.732543j 0.739606-0.53468j -0.759518+0.0274128j -0.373218+0.131975j -1.22106+0.549486j -0.675516-0.123475j 2.26767-0.159781j 0.322356+0.848986j -0.467799+0.135289j 1.51985+0.10765j 0.901772-0.291739j 0.287239+0.85538j -0.0782222+0.0872635j -0.205688+1.09513j 0.0272414+0.109901j 0.983376-1.68317j -1.49342+1.99415j 0.183646+0.39656j 0.391394-0.436826j 0.27733+0.554975j -0.203115+0.593817j 0.0621078+2.03485j 1.48017+0.656602j -0.075245-0.805379j -1.03575+0.135206j -0.315395-0.915985j -0.0297405-0.0172488j 0.368482+0.987388j -0.46295+0.443855j -1.10274-0.331072j 0.0630562-0.269374j -2.00151-0.428477j -2.24314-0.49603j 0.224342+0.187295j 0.207588-0.521094j -0.363449-0.077957j -0.0836948+1.00206j -0.19894+1.4985j 1.48403-0.399036j -0.863309+0.937964j 0.124928-0.594276j 0.128459+0.447848j -1.05361-0.682851j -0.167309-1.70038j -0.903973+0.364901j -0.61692-1.72261j -0.578443-0.593443j 0.0875221-0.743219j -1.78364+0.631839j -0.584776+0.761599j 0.71916+0.889829j 
1.31592-1.56078j 1.71492+0.720526j -1.40014+1.00513j -0.253048-2.48556j -1.21531-0.0988158j 3.39092+0.420191j -0.00737226-1.09738j 0.712577-2.02591j -0.67055+0.159104j -1.12953+0.248479j 0.74923-0.557439j 0.352305-2.18294j 0.639124+0.677532j 1.7325+1.52191j -0.867392-0.317107j -1.77616-0.613429j -0.927371+0.570545j -1.26415+1.21359j -0.868892+1.83594j -0.64827+1.00133j -0.0314829-0.550871j -1.32835-0.839766j 1.17266+0.623409j 0.317954-0.79434j -0.708782+0.261903j -1.08397+0.23787j 1.13484+1.78479j -1.21051-0.665104j 0.890481+0.395204j 1.26701-1.35392j 0.378559+1.04175j -1.72589+1.55663j 0.916073-1.94508j 0.322983+1.02339j 0.314098+1.14363j -1.15881-0.078373j 0.259196-1.00913j -0.784468+0.23984j -1.41956-0.811326j 1.51483+1.57996j 0.278273-0.281826j -0.203184+0.899201j -2.4508-0.094839j 1.3941-0.458503j 0.348337+1.09679j -0.949202+0.890109j -0.0481686+0.335754j -0.956551+0.77239j -0.740645-0.466601j -0.0324487+0.865148j -0.404629-2.37047j 0.85007+1.07463j -1.10996+0.503862j 0.29867-0.245722j 0.916654+0.201558j -1.32879+0.180447j 0.457918-1.15154j -0.154443-0.86529j 0.746238+0.123402j -0.744908+0.797954j -0.105235+0.207973j 1.66061+1.0667j -0.368134-0.837032j -0.388542+1.45051j -0.7173+0.392635j -1.19332+0.927961j 0.451579+1.4788j -0.176962+1.30991j 0.332611+1.14646j 1.19159-0.531668j 0.0896995-0.601239j -1.79724-0.801292j 0.166839+0.594435j 0.563927+1.30878j 0.36816+0.507984j 0.909316+0.771464j -1.85855+0.560966j 1.61734-1.38082j -0.826196-0.0354842j 1.76064-0.96939j -0.782011-0.230759j -0.663101+0.215649j 0.969912-0.518583j 0.383408-0.541285j -0.170124+1.1326j -0.0469785+0.888579j 1.04648-0.0111341j -0.149309-1.61633j 0.534585+0.501538j 0.407099-1.13833j -0.0865643-0.180916j 0.834662-0.00503613j -0.331525+1.29533j -0.91317-0.909411j -1.00948-1.70686j 2.05141+1.69677j 0.0505387+0.888404j -0.502244+0.163305j -0.358208-0.919911j 0.00260854-0.0668471j -1.34261-0.094443j -0.761665+0.0199425j -0.165541+0.482209j 1.9923-0.176149j -0.814304+0.98833j 0.182763-0.108211j -0.58689+0.4338j -1.064+0.360474j -1.11368+0.532391j -1.18559-0.16737j -0.442833+0.575577j 0.284791-0.130318j -0.82888+2.41353j 0.73755+0.290879j 0.0334625-0.132764j 0.0838855+1.10192j 0.283325+1.02289j -0.0156893-1.36042j 0.0115038+0.277784j -0.545753-1.95739j -0.636851-0.0770315j -0.493176+0.515576j -0.952082-0.813278j -0.75177-0.649152j -1.4122+0.305949j 1.60778+0.159849j 1.30507-0.100469j -1.22015+0.542048j -0.646115+0.555643j 0.204384-0.787576j -0.343547-0.318974j 0.00755768+1.89836j -0.380774-0.230987j 0.764905+0.200294j 0.985801-0.031422j -0.158941-0.705343j 
-1.98076-0.53466j -2.06401-0.263777j -0.664655-1.99677j 1.41448+0.476417j -1.0345-0.990551j 0.123793+0.726539j 0.310919-0.852968j 0.961419-0.667222j -1.31688+0.470662j -0.464567-0.91973j 0.0859847-0.0246146j 0.730801-0.337788j 0.634711+0.336314j 1.82454+0.392916j 2.05058+0.571989j -0.900668+0.027565j 0.0210934+0.123863j -0.622811+2.22235j 0.189895-0.472612j 0.106883+0.948216j 0.737592+0.0814729j -0.617663+1.92615j -0.412596-0.0757205j -2.69801-0.826327j -0.347419+0.124607j -1.21675-0.0462316j 0.359724+0.80003j 0.560931-0.666941j 0.358985+1.11489j -0.41311-1.11342j -1.32845-2.17666j -0.344603+0.376511j 0.000921868+0.810669j -0.0622491-0.233338j 0.49743-0.440356j 2.00558-1.57991j -1.90909-0.267813j 0.150452+0.522459j -0.0215773+0.219498j 0.719862-0.452995j -0.392925-0.610928j 0.905204-0.063245j 0.559356-0.290938j 0.916203-1.2807j -1.65283-0.0771313j -0.201385+0.0789187j 0.691179-0.716931j 0.540832+0.685448j -1.23894-0.151657j -0.476124+0.308986j 0.928554+0.467052j 1.32851-0.448983j -1.99962-1.32624j 0.608661+0.815334j -0.442721+0.379402j 0.71807-1.00401j -1.69106-0.102062j 0.957511-1.65793j 0.128045-2.09991j -0.264251+0.44842j 0.397214-1.17861j 0.770038+0.205053j -0.732744+0.0194833j -0.986746+0.034347j 1.37165-1.04353j 1.47252+0.246663j -0.911338+1.41691j 0.186986+0.519422j -0.0436127+0.365459j -0.636843-1.15129j -0.690528+0.122333j 0.257793+0.173003j 0.165376-0.209142j -0.751274-1.72953j 0.506241+0.0150708j -0.427418-0.706943j -1.33725-1.08105j 1.06302+0.444812j -0.340979+0.686864j -0.171904-0.25089j -0.817521+0.284929j -0.123887+0.828687j -0.18619-0.182669j -0.429875-0.412179j 0.102485-1.19882j 1.19899+0.265949j -0.824258-0.137138j 0.61305+0.384251j -0.920063-0.804193j -0.0884876+0.925135j -0.479376+0.245688j 0.291835+0.607079j 0.101651-0.628659j 0.490012-0.20741j -0.69048+0.674994j 0.546355+1.3023j -0.387544+0.596303j 0.338665+0.317686j -0.427789-0.403726j 0.749978-0.0420745j -0.303196+1.49321j 1.04404-0.844221j 0.176691-0.00548193j -0.942376-0.104728j -0.339851-1.04519j -0.567464-0.248823j -0.711325-0.197482j 0.322553-0.154816j 0.72733+0.474874j 0.969819-0.896839j -0.122929+0.833718j -0.546922+0.255417j -0.376275+0.922614j 0.244936+0.51748j -0.197966+0.657318j 0.440523+0.17268j 0.911129-0.689397j 1.72204+0.163445j 0.5462-0.0519009j -0.8359-0.13339j 0.729933-0.853166j -0.39597-1.13425j 0.546539+0.509014j -0.506513-0.408796j -0.144455-0.183461j 0.71863+0.916624j 0.887394-0.711832j -0.445358+1.11666j 1.18156+0.0757833j -0.595039+0.186099j 1.0379-0.508914j -0.628643+0.461048j -1.36619+0.455228j -0.91532-2.05109j 0.25908+0.865157j -1.19986+0.432882j 
-0.598146+2.75865j -0.212353+0.00344468j 0.00343768-0.28309j -0.670167+1.65373j -0.803642+2.064j -1.25056+0.470684j -1.08898+0.0897936j 1.17038+1.78709j 0.922432+1.56643j -0.188274-0.389163j 0.464169+1.70407j 0.109079+0.39978j -0.709829+0.117827j -0.559643-0.0828676j 1.12318-0.523732j 0.159411+0.0345231j -0.218102+0.581786j 0.156657+0.176527j -1.46388+0.211533j 0.0538719-0.280121j 0.0934078+0.0492092j -0.0788087+0.324073j 0.191984+1.95018j -0.381958-0.293985j -0.477707+1.63069j 1.91-0.45282j 1.32015+0.145815j -1.12673+0.392249j -0.961988-0.868745j 0.741568+1.07315j 1.34269-2.62911j 0.798406+0.240766j 0.0743105-1.40057j 0.700826+0.0296241j -0.653226-0.441573j 2.28492+1.84107j -0.218134+0.324419j 0.455054-1.15885j 0.140996-0.47097j -0.872243-0.98211j -0.587484+0.542873j 0.163158+1.33512j -0.0859678+0.917492j -0.747394+0.744524j -0.929245-1.60002j -0.0933262-0.646036j -1.50105+1.48874j 0.881903-0.94308j -0.765338-0.942932j 0.601221-0.389506j -0.451259+1.1567j -0.483913+0.288865j -0.210005-2.45591j -1.55157-1.4412j 0.410569-0.11716j 1.23154+0.139959j 0.462353-0.154521j 2.39171-0.409094j 0.532465+0.665021j 1.2336+0.885823j -0.0548483+1.04042j 0.768833-1.58756j 0.701179-0.234244j 0.00225291+0.725404j 1.92906+0.474066j -0.777499+0.287147j 0.129886+0.458071j 1.00892-0.956091j 0.507867+0.184318j 0.168143+0.616762j 0.627271-0.0329489j 0.297671-0.784738j 1.26145-0.314743j 0.596677-1.87876j -0.496006+0.11864j 0.783158+0.718012j -0.323563+0.119573j -0.0725387+0.188437j 0.967176+0.390652j -0.516412+0.432145j 0.66323-0.354172j 0.411748+0.0497416j 0.271032-0.585094j 0.871732+0.359502j -0.175994-0.645741j -0.643356-1.4819j -0.936975-1.28651j 0.0740685-0.135048j -0.149055-0.562753j -1.31016+0.880354j 0.512194-0.503038j -0.107145-0.245339j 0.226917+0.696303j 0.0313475+0.0611965j 1.37055+0.958944j -0.130181-0.00305958j 0.659262-0.440974j 0.0356299+0.863991j -0.344931-0.663061j 0.00684105+0.0351535j 1.23327-0.818116j 0.0321545-0.0373077j 0.343725+0.0563231j -0.210683-0.54344j -0.08097-1.33629j -0.285044-0.542963j 0.0569401+0.00635874j 1.24146+0.198983j 0.70779-1.03224j -0.547508+1.29035j 0.816007-0.462106j 0.0899654-0.154981j -0.342788-0.405965j 0.509604+0.309696j -0.122994+0.00439452j 0.672186-0.603015j -1.0179+0.0844639j 0.294058+0.18423j 0.507232-0.157906j 0.20087-0.366459j 0.322535-1.49577j 1.16277+0.386511j 0.939323+1.23307j 0.547113+0.504418j 0.24918-0.530581j -0.387649+0.142267j -0.011016-0.179444j -0.0162067-0.844049j -0.864579-0.255427j -1.45374+0.927583j 0.984659-0.0267466j -1.42252+0.101415j -0.0411565+0.499571j 0.513175+0.515984j 1.00534+1.56852j 0.905128-1.12402j 
-1.9028-0.352051j 0.791418-1.88629j 2.18556-0.192551j -1.71909-0.602472j 1.124+0.66072j -0.0326304-0.860427j 0.114602+0.652737j -1.27243+0.625661j 1.25288-0.969522j -2.25084+1.91601j -0.56208+0.621684j -1.5435-1.50594j 1.07011-0.254509j -0.690235-0.980486j 0.212186-0.651787j 1.16856+2.14456j 0.053907+0.00555162j 0.729705+0.0787677j -0.0654184+0.0639711j 2.70286-1.38419j -0.000667852-0.467781j 0.656582-0.114225j 0.266744-0.130189j 0.239574+1.04324j 1.59925+1.69583j -0.90638-0.435701j 2.12757-0.908501j 1.55708+0.826155j -0.0489829+1.82889j 0.674616-1.0587j 0.00443243-0.224251j 0.856467+0.0803707j -1.17659+0.968059j -0.0532699-0.426622j -1.34239-0.416333j 0.560487+0.394541j -0.918311+0.803442j -1.33242+0.900887j -0.687078+0.0508073j -1.00324-1.1279j 0.98182-0.679178j 0.982001-0.152235j 0.816169-0.207852j -0.806596-0.549392j -0.598418-0.361448j -0.537282+0.289056j 2.54-0.00954095j 1.28368-0.723799j -0.298263-0.219305j 0.248457+0.406288j 0.614749+0.244457j -0.146339-0.532714j -0.358624-0.562048j 0.140875+2.65952j 0.402079-0.28595j 0.38823-0.260762j 0.0974984+0.769677j 0.665588-0.52034j -0.65904+0.198013j 0.381951+0.597228j 0.421467-1.88543j 0.999551-0.671617j 0.712113-0.882318j -0.775656+0.337259j -1.02091-0.427241j 1.34772+0.441103j -0.106876-1.88478j 1.14116-0.175229j 0.276178+0.707862j 1.00586+0.814279j -1.18115-0.159415j 0.198655-0.717146j 0.729076-0.718358j -0.877548+0.620005j 0.313836-0.0543841j -0.722305-0.817717j 1.9523+0.19407j -0.467799+0.360831j 0.311349+1.0134j -0.532132-0.101039j -0.525601-0.503967j -0.954078-0.249883j -0.694099-0.381952j 0.513005+1.43572j -0.136692+0.267123j 0.702154-0.499888j -0.866668-0.576155j -0.813857+0.0993499j 0.387341+0.265282j 1.2865+0.29823j -0.238684+0.142676j -0.712066+0.314977j -0.27741-0.366359j -0.251166+0.372698j 0.112698+1.39921j -0.902945-0.46701j -0.529159+0.492814j 0.708961+0.211399j -0.257717+0.593505j -0.702919+0.580733j 0.523391+0.740376j -0.268668+1.40379j 0.2907+0.0555061j 0.360663-0.660065j -0.308535-0.459259j 0.155294+0.405013j 0.547644-0.479838j -1.01568-1.29613j 1.39765-0.128762j 0.38598-0.515931j 0.139263+0.356688j 0.242139-0.376208j -0.332605-0.547643j 0.249682-0.893719j 0.0461692-0.250239j 0.275662-0.0482408j -0.0365206-0.516731j -1.36427+0.978054j 0.276441-0.0145471j 0.54694-0.63973j 0.200654-0.149069j 0.3316-1.14836j 0.245853-2.12513j -0.27273-0.0359964j 0.585393-0.117035j -0.61791-0.73674j 0.724614+0.750431j -0.0413723-0.756046j 0.374665-0.399908j 1.78019+0.256012j 0.937261-0.25859j -0.718202+0.148747j -0.394845+0.381556j -0.667371-0.0847289j 0.31174+0.845208j 0.259889+0.210125j 
0.290357-1.24351j 0.778939-0.0586547j 2.78882-0.841571j -1.12432-0.229312j 1.05391-0.558069j -0.730864+0.667811j 0.291869-1.02888j 0.266743+1.47635j -1.53624-1.34292j 0.523594+0.5213j -1.00396+0.461287j -0.298548+0.0652846j -0.600797-0.565667j -1.1446+0.409015j -1.01571-0.631253j 0.2058-0.469821j -0.998863-0.0654438j -0.367735-0.217522j -0.667783-0.161379j -0.784744-0.332449j -1.41374-0.541934j -0.717002-1.15198j -0.177327+0.98775j 1.22416-1.74205j 0.0847158-0.271833j 1.06566+0.367221j -0.0736754-0.159839j -0.135155-0.190034j 0.243073-0.57979j 0.302557+0.317409j 0.251865+1.03956j 0.0191769-0.247017j 0.424257-0.0332459j 0.732563+0.506922j 0.125863+0.607469j -0.0724511-0.363288j 1.40257-1.32308j 0.305473-0.380822j -0.00932968+0.206928j 0.0939645+0.343682j -0.193522+1.10095j -0.490927-0.534392j -0.423625+0.143776j 0.384826-0.0572658j 0.892191+0.0365121j 0.298509+0.109472j -0.2905+0.5677j -0.696248+0.0832753j 0.697461+0.025966j 1.42091-1.74376j -0.297679-0.22367j 1.51515+0.877533j 0.71797-0.0673408j -0.820612-0.68156j -0.346607-1.18112j -0.333478+0.61575j -0.995284-0.907395j 0.223439+1.23285j 1.28547-2.02824j 0.07419-0.197587j -0.407576+0.686074j -0.14893+0.0263615j 0.843129-0.069794j 0.0895485+0.522744j -0.077035-0.148094j -0.388834-0.0367257j 0.424713-0.604169j -0.325378-0.262783j -0.0809807-0.0303168j 0.0658521+0.632097j -0.450354+0.816552j -0.210642+0.0835982j 2.41567+0.230977j 0.288909+0.33522j -0.221683-0.291912j 0.543079+0.559594j -0.133714+0.253731j -0.953444-0.0661459j -0.00647669-0.288712j -0.0315247+0.0680532j 0.344797+0.00220321j 0.41536-0.0633344j -0.185264-0.869452j -0.155725-0.122228j 0.20073+0.623911j -1.46495+0.0633822j -0.151139-0.904385j 0.418274-0.625121j -0.352222+0.46721j 0.636856-0.195533j 0.249102+0.110084j 0.142405-0.574615j -0.102137+0.434599j 0.105479-0.100645j -0.283872-0.42766j -0.413725-1.07981j -0.956297-0.523019j -2.18143+0.712443j -0.376833-0.236268j -0.207696-0.181356j -0.533028-0.492187j -0.529775+0.304769j -0.959333+0.590907j -0.00284343-0.254371j 0.0731655-2.13055j -0.0945582+0.170584j 0.42132-0.207778j -0.325749-0.491937j -0.688118+0.316775j 0.237236+0.757757j 1.47198-1.14508j 0.155989+0.373399j 0.536415-0.700571j -0.301343+0.264077j 0.732749-0.998747j 0.265018+0.116222j 0.643792+1.92484j -0.565226+0.390215j -0.332789+0.895209j 0.376629-0.211588j 0.680618-0.619943j 1.21784-0.162502j -0.365681-0.484188j 0.267868+0.261137j 0.315132-0.923009j -0.667135-0.87713j 0.0913076+0.39088j 0.191705-1.19738j -0.821545+1.37342j 0.467908-0.119514j 0.951845+0.00781624j -1.19356-0.0243961j 0.325694+0.968321j 1.21461-1.71571j 0.677738-0.327369j -2.54347-1.75162j 
-1.18377-0.647088j -2.86709+0.156943j 0.785839-0.22822j 1.53418+0.0540333j -1.12002+0.427195j -1.16944+1.50287j 0.231935-2.01335j 0.281416-0.221863j 0.375742+0.193825j -0.361896-0.648253j 0.659463+0.287264j 1.05387-0.547059j 0.752445+0.692155j 0.185634+1.12157j 0.469649-0.551154j -0.272911-0.4314j -0.585997-0.646649j -0.54184+1.34127j -0.677507+0.0511929j 0.117606+0.330374j -0.244666-2.02997j -1.07062-0.56573j 0.562495-0.10891j -0.442437+0.183694j -0.331794+0.406061j -0.33253-0.634202j 0.326097+0.515002j -0.17748+0.0618396j -0.129886+0.457986j 0.7205-0.474807j 0.178817-0.452081j -0.166845+0.422396j 0.0665886+0.111721j 0.791691+0.960057j -0.506968+0.126675j -0.112883+0.313851j -1.96954+0.458623j -0.440169+0.0555242j 0.0135703+0.27681j 0.267863+0.0242308j -0.855459+0.185147j -0.0287625-0.666184j -0.174916+0.310459j -0.0934858-1.8355j -0.629893-0.25925j 0.0134771+0.303965j 0.173958+0.410689j 0.212307+0.0207011j 0.245568+1.18327j 2.17734+0.21203j -0.218834+0.190502j -0.180914-0.625353j 0.160051-0.713053j 0.154691-0.172372j 1.87655-2.87969j 0.444217-0.0528122j -0.853556-0.162377j 0.269519-0.570889j -0.910119+0.375679j -0.0605727+0.317474j 0.535042-0.326928j 0.303819+0.186142j -0.537255-0.422869j -0.24764-0.0947406j -0.218341-0.0923457j 0.0275461+0.792834j -0.60753+0.0786631j 0.143646-0.194258j 0.307222+0.387503j 0.224589-0.365148j -0.760146+0.278334j -0.588157-0.437364j -1.65058-1.99962j -0.0156009+0.163369j 0.00654742-0.520725j 0.122138+0.155338j -0.0945494-0.825482j -0.481458+0.0581239j 0.106303+0.597346j 0.18406-0.183156j 0.165519+0.737117j 0.243957+0.416611j 0.514389-0.950764j 0.767562+0.0982547j 0.106194+0.139102j 0.831166+0.824141j -2.26097+1.36225j 0.269917-0.00937651j -0.514791-0.149641j 0.473565+0.157009j 0.0108729+0.792284j 0.47388-0.302872j 0.353799-0.494786j 0.0663061-0.344857j -0.257105-0.0385995j -0.036604-0.113709j 0.685935-0.626838j -0.662587-1.32244j -0.481207-0.719966j 0.381318-0.559801j -0.924905+1.14737j 0.434019-0.109841j -0.839124+0.355326j -0.468893+0.625322j -0.0727238-0.757609j -0.416833+0.0935869j 0.504878+0.82491j 0.172336-0.284772j 0.274293+0.0591813j 0.400453+0.323075j 0.527942+1.05232j -0.395066+0.76621j -0.428266+0.521599j -0.393708+0.55147j 1.64026-0.916854j -0.967562+0.59319j 0.270098+0.334653j 0.346275+0.678433j -1.55253+0.979111j 0.641459+1.37099j -0.738014+0.109448j -0.34264-0.230521j -0.149847+0.252992j -1.13775+1.36804j 0.484045-2.22498j 0.697545-0.392625j 1.39767+0.380876j 0.446228+0.563907j 0.303138-0.971157j -0.184422-0.473293j 1.28492+1.23806j 1.26472+2.02583j 0.516505+0.114763j 0.133228-0.533756j 0.569273-0.925644j 0.0291442+0.911813j 
-2.27568-0.588172j -0.690116-0.0519897j -0.744313-1.38001j 0.359661-0.677414j 0.48026-0.543646j -0.800355-0.318845j -0.0829907-1.02816j -1.19424+0.324187j -0.919713-0.493861j 0.208218+0.871252j -0.0342257-1.18124j 0.712129-0.169312j 0.479861-0.441073j 0.58399+1.3113j 1.21193+1.03506j 0.169698-0.603793j 0.680434-1.95829j 0.756576+0.172064j 0.694847-1.08929j -0.611023-0.101458j 0.730584+1.55319j 0.0710832+1.85022j -2.2155-0.693024j -1.85436+0.853328j 0.577221-0.886455j -0.620102-0.169128j -0.0261026-0.160924j 1.13718+0.588841j 0.751617-0.354352j 0.646399-0.893788j -0.438973-0.177596j -0.169356-0.316829j -0.465759+0.308663j -1.16396+0.0452166j 0.46704+0.605852j -0.103378-0.54192j -0.350676-1.12724j -0.202958+0.636962j -1.12755-0.917785j 0.61004+0.176186j 0.00993293-0.614675j 0.0386025-0.699757j 0.464154-0.876199j 0.155473-0.792025j 0.114791+0.119852j -0.756743+0.593357j -0.123186-0.691176j -0.259769+0.895418j 0.514534-0.00593456j 0.268034-1.33126j 0.544828-0.598607j 1.04817-0.253855j 0.195308-0.149949j 1.48154-0.0628816j -0.504487-0.548208j -0.738068-0.618347j -0.98338+0.197863j 0.280581+0.816342j -0.57496-1.28256j -0.48729-0.579812j 0.414754+0.308684j -0.175305+0.381201j -0.762404+0.561128j 0.770382+0.42288j -0.56821+1.02414j 0.379774+0.716303j -0.141368+0.453978j -0.99979+0.483128j 0.10437-0.362032j 0.122717-0.242499j 0.748087-0.123973j -0.35226+0.478605j 0.0534337+0.690063j 0.524407+0.110367j -0.112349+0.328471j -0.0817406-0.753565j 0.18781-0.504358j 0.289741-0.507224j -0.139267-0.221686j 0.206913-0.0833024j -0.0184702+0.0718149j 0.379781-0.23598j -0.26876+1.81099j -0.971995-0.0394107j 0.24561+0.355274j 0.654832+0.53664j -0.19989-0.123676j 0.484019+0.766591j -0.0942197+0.134885j -1.20946-0.652891j -0.162228-0.108503j 0.159082+0.226144j 0.338396-0.472928j 0.199709-0.00441919j -0.888442+0.321732j 0.44447-0.570176j -0.320715-0.0132923j -1.01089-1.73098j 0.807094+0.663225j 0.24708+0.0474383j -0.21992+0.597336j 0.0491778-0.230507j -0.713818-0.279141j 0.0889868-0.277161j 1.67383-0.735132j 0.327746+0.386169j -0.170493+0.24991j 0.410873+0.909466j 0.299409+1.01946j -0.0407317-0.821928j -0.122563+0.294163j -0.441776+0.418025j 0.485757+0.0416808j -0.438942+0.492613j 0.558885+0.0726206j -0.889286+0.168899j 0.193117-0.492339j 0.0152781+0.0441082j -1.20506+0.324743j 0.145689+0.270772j 0.982626+0.598932j -0.752948+0.340243j 0.973912+1.07672j 0.202853+0.108113j 0.495809-0.301639j -0.304336+0.215369j 0.0205284+0.663926j 0.39597-0.113342j 0.521814-0.150387j -1.36747+0.602596j 0.896071+0.761824j -0.52571-0.815125j -0.33459+0.472041j 0.210645-0.675485j -0.884963+1.40818j 0.408682+0.295018j 
-1.15879+1.80146j 0.222558+1.57204j -0.8228+0.00633275j 0.302781+0.877459j -0.169676+0.656584j -0.709766-0.922949j -0.371426-1.26211j 0.121843-0.708117j -0.205008+0.0754956j -0.0176723-1.2472j -0.899933+0.970728j 0.901199+0.203412j -0.714437-0.775363j -1.58671-1.22899j 0.493746-1.5567j -0.0599252-0.198388j 1.92569-0.296878j 1.52168-1.14423j -0.35222-0.824113j 0.272364+0.327548j -1.67582+1.74771j 0.446459+1.04996j 1.08691+0.862316j 1.22268-0.134681j -1.04067+0.446574j 0.654478+0.00696955j 0.593988+0.482407j -0.112001-1.02228j 0.676633-1.02096j 0.636664+0.276079j -0.419803+0.444098j 0.274799+0.658751j 0.737933-0.642381j -1.1028-0.498246j -0.434169+0.550399j -0.366362+0.523148j -0.739908+0.916164j 0.26559-0.85381j -0.905974-1.02679j 0.24952-0.308022j 1.28263+0.147488j 0.864767-0.17809j -0.564869-0.362404j -0.773663-0.533506j -0.0142913+0.186945j -1.13854-0.413929j -0.404966-0.215057j 0.309364-0.173291j 0.448781+0.338327j 0.601283-0.24711j -0.282643-0.729309j -0.680827-0.395515j 0.108168-0.365092j -0.426157-0.543556j -0.121034-1.14169j -0.601317+1.00649j -0.354051+0.600551j 0.110262-0.400054j -0.227893+0.613055j 0.138439+0.683017j 0.313673-0.4694j 0.854626-0.0979103j 1.1401+0.202755j -0.402013+0.718148j 1.14055-0.455764j 0.729255-0.0598884j 0.509247-0.62925j -0.498178-0.0773275j 0.878748-0.123842j 0.202067+0.948471j 0.680009+0.0479469j -0.746994+0.330243j 0.226968-1.00646j -0.517433-1.67504j -0.336151+0.618524j 0.118085-0.253999j 0.382285+0.249241j -0.0833313-0.234131j 0.968307-0.00652074j -0.221447-0.49307j 0.0996046-0.862595j 0.593779+0.05861j -0.631756+0.167836j -0.114872-0.85944j -0.409784+0.376124j -0.209083-0.511259j -1.15839-0.715636j -0.454036+0.428738j 0.620817+0.485046j -0.1554+0.257099j 0.118496-0.98718j 0.364162+0.257958j -0.0725483+0.534845j 0.197036+0.0402454j -0.0766533+0.47879j -0.0120366+0.347108j -0.30404-0.685891j 1.58818-0.545837j 0.603658+1.59619j 0.142562+0.410009j 0.682682-0.0762652j -0.109337-0.0522557j -0.337426-0.332558j -0.274788-0.242124j 0.532273+0.366059j 0.387063+1.07353j -0.277617-0.252308j 0.0488214-0.955263j 0.152951-0.443152j -0.556862-0.4531j -0.0164714-0.537053j -0.516544-0.17449j -0.277327+0.3828j -2.37961-0.339256j -0.453451+0.59151j -0.462942-0.666967j 0.112363-0.405923j -0.379965+0.169205j -1.09474-0.987721j -0.562401+0.795202j -0.838724-0.396348j -0.0781968+0.193924j 0.223811-0.145302j 0.140714+0.194346j 0.300186-0.62474j 0.101556+0.0342571j -1.33278+1.15683j -0.919818+0.745814j 0.216635-0.00478903j 0.666816+0.199755j 0.403279-0.647583j -0.378573+0.0652927j -0.65957-0.820692j -0.505666+0.0161675j 0.4354+0.338129j -0.0996847-0.0184866j 
