-0.0165892-0.0398074j -0.0562683-0.017438j -0.107672-0.145587j -0.0884447-0.123287j -0.0691383+0.0640599j -0.252357+0.199363j 0.167477-0.144925j 0.0528283-0.199092j -0.131116-0.368279j 0.344633+0.297561j -0.640072-0.00909787j -0.0963085+0.025939j -0.030166+0.0231013j 0.0118934+0.260918j -0.0115104+0.168364j -0.251332+0.124699j -0.437166+0.235823j 0.0163848+0.266191j -0.226818+0.139079j 0.0952396+0.30478j -0.358957-0.468269j -0.266371+0.0130031j 0.263031+0.0650658j 0.557943-0.21064j -0.3865+0.104117j -0.434902+1.2484j -0.0882603-0.144882j 0.0577108+0.0153393j 0.0486347-0.203741j 0.0795902+0.0185183j 0.105207-0.0695136j -0.0294078+0.101855j 0.0598528+0.0277907j 0.322982+0.126479j -0.0846417+0.0697631j -0.317921+0.00406437j -0.32473-0.199412j 0.0715233-0.121282j 0.287559-0.0842963j 0.150668-0.397202j -0.0195404-0.0969826j 0.233328+0.252551j 0.134864+0.243012j -0.0693555+0.32033j 0.322102-0.0410413j -0.0853315-0.568422j 0.0946599+0.0330054j 0.192971+0.252213j -0.358794-0.256669j -0.343555-0.168132j -0.0868881+0.07177j 0.315564-0.0490894j -0.189782+0.0834657j -0.315525-0.186355j -0.128546+0.299107j 0.445548-0.170746j -0.414611+0.0683163j -0.113162+0.0573773j 0.226321-0.477825j 0.0202713-0.200589j 0.167299-0.192794j 0.0815333-0.12967j -0.187182-0.386731j -0.0395848-0.142802j -0.0236394+0.178283j -0.270838-0.138455j -0.763972+0.291238j 0.0618274-1.21205j 0.709833+1.12148j -0.751384+0.266644j -2.35251+0.684286j -0.0567883+0.0659779j 0.0161042-0.0653884j 0.0845489+0.17695j 0.342451-0.0917453j -0.0421599+0.106982j 0.12012-0.221745j 0.170505+0.109086j -0.0913903+0.194095j -0.0673446+0.152206j 0.0440503-0.129457j -0.259733-0.195155j -0.288768-0.197781j 0.127542+0.0316616j 0.0199009+0.127104j 0.159051-0.0319038j 0.188817-0.0633702j 0.0389549-0.203192j -0.284658-0.153759j -0.210024+0.082646j 0.0502037-0.086488j -0.020429+0.0219608j -0.18344-0.0442179j -0.127432+0.332505j -0.33166+0.0785523j -0.157576-0.0185932j -0.026851-0.164503j -0.244473-0.189562j -0.00136774-0.00802969j -0.353271+0.221391j -0.0887198-0.277376j -0.0251858+0.198666j 0.0869936-0.0159353j -0.513402+0.460944j 0.0828828-0.0810183j -0.0166678+0.254318j -0.0752718-0.0537429j 0.0273804+0.318153j 0.106445-0.363886j 0.0368367-0.107967j -0.0288702-0.153919j -0.234103-0.587445j -0.003491-0.0906528j -0.133413-0.301446j -0.172562-0.0967683j -0.0644164-0.406268j -0.491462-0.300133j 0.117973+0.0707465j 0.27501+0.0917693j 0.138334+0.122108j -0.152283+0.0132809j 0.158448+0.212347j 0.496085+0.0563079j 0.355098+0.122286j -0.791213+0.182214j 0.398924-0.0667376j 0.119778+0.151406j 0.0854475-0.0941536j 0.454881-0.0011061j 0.475294-0.416326j 0.323581-0.676791j 0.116727+0.0426783j 0.0038824-0.416805j -0.103416+0.143114j -0.378082+0.356322j 0.0943675-0.743031j 0.0792418-0.409047j -0.0351051-0.15257j 0.166009-0.0115448j -0.242534+0.11857j -0.748537-0.687239j -0.0290241+0.316819j -0.242342-0.208706j 0.398168+0.249176j -0.629605-0.313786j 0.825386-0.340683j 0.187678-0.138318j 0.289064+0.200322j -0.663048+0.818768j 0.457923+0.0186706j 0.751928-0.946j 0.512421+1.53925j 0.0881738-0.788045j 0.66464+0.0271999j 1.8601-0.0777994j 0.60424+1.07312j 0.663136-1.20061j 
-0.0846785-0.0216354j -0.120299-0.022416j -0.0241178-0.103005j -0.0539605-0.126592j 0.0266477-0.0986477j -0.0834056-0.254896j 0.123227+0.0101026j 0.166518+0.154485j 0.37245+0.260093j -0.408188+0.182594j -0.304557+0.673197j -0.0336837+0.149733j 0.0967873+0.208211j 0.0533289+0.354298j 0.0635754+0.266173j -0.0421107-0.0851879j -0.197485-0.0202j -0.367433-0.0935453j 0.076697+0.191636j -0.307245-0.0117994j 0.544398-0.104527j 0.339288-0.263581j -0.308552+0.171516j -0.338963+0.491724j -0.213403-0.184417j 1.86365-0.431402j -0.221158-0.0714234j 0.0778449-0.106959j -0.163308+0.0396935j 0.0207355-0.150395j 0.406518-0.354234j 0.0432825+0.266418j 0.283523-0.218019j 0.32452+0.103773j -0.0249941+0.258616j -0.258683+0.0796286j -0.426155-0.0910375j 0.147073+0.0680404j 0.141645-0.229675j 0.378485+0.064209j 0.139075-0.00597j 0.295401-0.231182j -0.236879+0.148955j -0.210879+0.084931j 0.0215131-0.303407j 0.0723027-0.111037j -0.256377+0.148652j -0.121093+0.187113j -0.054765-0.0153261j 0.185778-0.292398j -0.0175833-0.270864j -0.483669+0.563596j -0.154886-0.206754j -0.040833+0.119976j -0.160088-0.781327j -0.055327+0.0275453j 0.197963-0.287998j 0.00430424-0.2001j 0.19882+0.405521j 0.265738+0.173488j 0.227618+0.206398j 0.44375-0.766184j 0.512793+0.00579876j -0.513034-0.888786j 0.235323-0.0269438j 0.0306306+0.203036j -0.0313691+0.0705486j 0.000457665-0.112823j 0.381049+0.402515j -0.361341+0.344467j -0.312063+0.420365j -0.0163019+0.279006j -0.120985-0.103694j 0.39751+0.0818781j 0.415483-0.357802j -0.0611144-0.0617137j -0.0674825-0.292094j -0.0687238+0.0210365j -0.0890801+0.199195j 0.173607-0.00664552j -0.119692-0.0282468j -0.235922-0.187304j -0.159407+0.0273924j 0.221299-0.34154j -0.0918855+0.102132j 0.00374911-0.190309j 0.241368+0.125967j -0.230818-0.397528j 0.00535335-0.239503j 0.0231926+0.0781787j -0.144513-0.0389372j -0.123022+0.0878482j -0.273989+0.0384102j -0.117798-0.0962742j -0.27688-0.15936j 0.227441-0.0380029j 0.0687294-0.220478j -0.281683+0.130103j -0.207518-0.201869j -0.32602+0.118751j 0.227099-0.0909713j 0.0955652-0.374976j -0.199807-0.416343j -0.104122+0.393987j 0.26059-0.0808519j -0.155359+0.29078j 0.170179-0.229899j -0.0199982+0.257774j -0.0172741-0.00798133j -0.375059-0.126787j 0.347575-0.517495j -0.054237-0.265585j 0.231824-0.0975545j 0.28935-0.311819j -0.117843-0.359473j -0.301845+0.155513j 0.0711804-0.0840803j 0.374016+0.0679349j 0.302811+0.449577j 0.174715+0.183422j 0.0207307-0.167935j -0.187345+0.231964j 0.182289+0.64057j -0.100149-0.732722j -0.0818891+0.210196j -0.28173+0.33077j -0.377681+0.464101j 0.241659+0.353861j 0.0521638+0.180743j 0.541496+0.29501j -0.413741-0.114225j 0.277267+0.104838j -0.139581+0.531055j -0.413138-0.0106009j -0.217062-0.603209j 0.483615+0.145786j 0.467693+0.495556j -0.469749-0.0829236j -0.316732+0.193588j -0.280136+0.450075j 1.1889+0.362428j -0.167497+0.629865j 0.990444-0.504102j 0.0745325-0.387132j 0.494696-0.965242j -0.879506+0.247923j 0.212347+0.588616j 0.243559+0.986646j -0.423169-0.958651j -0.476848+0.337724j 0.572753+1.29176j -1.78594-0.198394j -0.289293+0.235834j -0.775656+0.525284j -0.58713+0.614328j -0.59346-1.48209j -1.37135+0.307147j 
-0.0228348+0.104003j -0.165829+0.108788j 0.09736-0.0657334j -0.180515-0.106582j 0.0962032-0.182124j 0.0812194-0.176317j 0.13235-0.235314j -0.0772776+0.00321113j -0.0953762+0.344135j -0.0511979+0.309702j 0.295305-0.344247j 0.128936-0.0174337j 0.33505+0.000795879j -0.00487732+0.0726098j 0.264412+0.194161j 0.215817-0.420758j 0.0187427-0.160004j -0.181788-0.239219j -0.0685227+0.259367j 0.119372-0.1861j -0.067417+0.192358j 0.178635+0.739075j 0.295885+0.508231j -1.01179-0.283452j -1.27748-0.0863696j 0.462393+0.371679j -0.00539118+0.084448j -0.0740269-0.0708597j 0.145844+0.339891j -0.246656-0.00344962j 0.038015-0.237814j 0.139569+0.0574315j 0.033411-0.453916j -0.42223+0.177991j 0.273607+0.147288j 0.0613026-0.216605j -0.10467+0.0934474j 0.161816+0.293717j -0.0275768-0.108474j 0.366469+0.437641j 0.229612+0.0462633j 0.186697-0.398606j -0.420946+0.102609j 0.0850579-0.0519308j -0.210799-0.27553j 0.0307581-0.126226j -0.0830203-0.147507j -0.0126425-0.118415j -0.100559-0.10319j 0.042252+0.0219812j 0.191618+0.00947856j -0.0344307-0.525222j 0.043018-0.118187j 0.0647713+0.0841706j 0.463782+0.329914j -0.129419-0.00313631j -0.0591178+0.443635j 0.199175+0.253285j -0.428885-0.36385j -0.469535+0.0906672j -0.677116-0.159041j -0.731905+0.417502j -0.655676+0.778016j -0.0645432+0.967569j -0.0734974-0.966622j 1.20459+0.687175j -0.390827+0.668543j -0.808755-1.19068j -0.84179+0.262047j -0.0107569-0.121044j 0.241869-1.22346j 0.148053+0.210487j -0.159272-0.00287762j 0.00433629-0.0672929j 0.00815224-0.0188458j -0.0639874-0.0320789j -0.00353381-0.00486366j -0.113565+0.0951732j -0.235468-0.324779j -0.0946789+0.00375186j 0.173189+0.064826j 0.483129-0.0662268j 0.385611-0.273569j 0.238638-0.00614957j 0.0496395+0.0441435j -0.173606+0.100069j 0.033315+0.426518j 0.0373407+0.242546j 0.451258-0.419313j -0.149339-0.0424031j 0.0997049+0.184216j -0.170896+0.073329j 0.0808748-0.0164555j -0.335249-0.742376j -0.130286-0.456983j -0.230237-0.263509j 0.162538+0.05421j 0.0438313+0.0978927j -0.304362-0.0925285j 0.217697-0.298529j 0.607324-0.0759357j -0.447084+0.296433j -0.330701+0.115265j 0.00596401+0.0162701j 0.0508021+0.0330854j -0.224929+0.156441j 0.107328-0.0583965j -0.0782026-0.227508j -0.0604874+0.160249j 0.0324653+0.400851j -0.0753101-0.527785j -0.113922-0.246586j -0.0544651+0.466263j -0.237413-0.000338845j 0.0635253-0.227117j -0.289241-0.420082j 0.173992-0.0369226j -0.217274-0.406764j 0.397798+0.202169j 0.311299-0.250773j -0.153265-0.109661j 0.0587003-0.596278j -0.180145-0.238534j 0.36922-0.17918j -0.2551-0.0954524j 0.274664-0.293507j 1.07865-0.137116j -0.320828+0.175214j -0.65694-0.638054j -0.244713-0.107623j -0.241754-0.234059j -0.190637+0.0996938j -0.575537-0.319133j -0.185331-0.1713j -0.175615+1.01624j -0.762837+0.282406j -0.0875301-0.478635j -0.0495768-0.497588j 0.131635-0.106941j -0.498792-0.308753j -1.07163+0.747276j -0.174418+0.407771j 0.797167+0.0701825j 0.112212+0.417027j 0.690867+0.168696j 0.103894-1.30478j -0.0100442+0.388011j 0.448829+0.689459j -0.67666+0.0215355j -0.45344+0.949984j -0.259945+0.723352j -0.881097+0.453883j -0.0157097-0.103983j 0.811205+1.60687j 0.568965+0.397029j -1.78701+0.326545j 0.338868+1.00154j 
-0.103631-0.0868066j 0.00818539+0.0204251j -0.325493+0.0423139j 0.217606+0.00152845j -0.0946479+0.313491j -0.0836981+0.36089j -0.0233747+0.430902j 0.0806554+0.00145135j -0.38701-0.269323j -0.410982+0.319448j 0.17249-0.00483223j -0.0253227+0.270092j 0.0567657+0.0930704j 0.460264+0.187381j -0.206371-0.04213j -0.117933+0.427421j -0.0275651-0.0585271j 0.273974+0.210836j 0.0585818-0.573168j -0.096519+0.0739794j -0.192036-0.20953j 0.254434+0.28576j -0.339117+0.429949j 0.241117-0.218779j -0.48896+0.441998j -0.100489-0.924865j -0.328101+0.0850547j 0.0553502-0.204322j -0.169728+0.126993j -0.0264667-0.13664j -0.0344859-0.651375j 0.350699+0.142632j 0.103413+0.0379207j 0.461037-0.350612j -0.0945803+0.0692177j 0.087793+0.309088j 0.0401808-0.130939j -0.0513611-0.188074j -0.0827237+0.0503282j 0.11951-0.116024j -0.0654484-0.0216304j -0.349053-0.0909419j 0.0487414+0.0749717j -0.354644-0.0339521j -0.178703+0.272261j 0.422436+0.0344526j 0.256615+0.0893572j -0.0494212+0.238414j 0.29586-0.324669j -0.318296-0.0161401j -0.180044+0.163125j -0.0514116+0.0853072j -0.101404+0.280445j 0.649728+0.450687j -0.186982+0.0281506j -0.751913+0.367455j -0.945317+0.381949j 0.265561-0.00789205j 0.144254-0.956941j -0.196+0.416529j -0.237816+1.19776j 0.311782+0.213629j 1.03688+1.00012j 0.202524-0.186153j -0.42385+0.812153j -0.523892-0.962871j -0.842677-0.839058j 1.38916-0.509586j 0.901829-0.378572j 0.0390724+0.554606j 0.324038+1.09178j 0.155348+0.120761j -0.119059+0.0777827j 0.182237-0.129045j -0.0892142-0.313868j -0.482082-0.0620172j -0.261251+0.0227071j -0.312883+0.418033j -0.0331682+0.384864j 0.0444049-0.413174j 0.0599798+0.309009j -0.40345+0.0625636j 0.338707+0.205871j -0.244007-0.157055j -0.31764+0.0690803j -0.021817-0.212045j -0.086292-0.322108j -0.291564-0.0591485j 0.418163-0.0134301j 0.17779-0.321341j -0.0848964+0.125041j 0.0173175+0.0399758j -0.0867028+0.136262j 0.479137+0.246336j 0.514163-0.275438j 0.255697-0.267118j -0.29547-0.0370928j 0.276704-0.102601j 0.386898+0.0158062j -0.124805-0.0818915j -0.188543+0.0525967j -0.317321-0.408813j 0.124904-0.00664015j -0.0725997-0.446432j -0.229969-0.224279j 0.129826+0.240199j -0.413952-0.118788j 0.144868+0.340412j -0.0783685-0.0116554j -0.160414+0.0394315j -0.536025-0.0698761j 0.204955-0.172634j -0.372413+0.640803j -0.299271-0.0220156j -0.516779-0.0682448j -0.225777-0.488941j -0.338181-0.401548j -0.453919+0.285705j 0.339925+0.0124067j 0.505869+0.0327536j 0.0139388-0.270763j 0.0287273-0.181895j -0.0877155-0.600259j 0.702522+0.123151j -1.04872-0.410493j -0.348881+0.390117j 0.316364-0.615493j -0.083506+0.455309j 0.0489413-0.607391j -0.165574+0.0906734j 0.761341-0.452941j -0.708359+0.456595j 0.262678+0.0326371j -0.17205-0.232264j 0.0148288+0.154526j -0.105591+0.415983j 0.697948+1.1533j -0.00190063-0.229752j -0.137248-0.0120963j -0.483109-1.37986j 0.844889+0.414037j -1.08691-0.534723j -0.455169+0.161211j 0.416762+0.198135j 1.68336+0.0362808j 0.499264-0.206201j -0.0932372+0.192664j -0.102345-0.190871j 0.386022-0.131836j 0.380757-0.343108j -0.268954+0.301567j 0.0613311-0.466736j -0.253102-0.0776188j 0.0114819-0.656991j -0.0195159-0.263817j 0.52944-0.0251647j -0.00348706-0.158078j 
0.0896551-0.0373009j 0.104299+0.0501495j -0.320956-0.0863738j -0.201651+0.0468834j 0.021095-0.125878j -0.407918+0.024104j 0.24503-0.414821j 0.141352-0.0542551j -0.119289+0.207797j -0.54992-0.468484j -0.687961-0.290165j -0.145894-0.115455j -0.219724-0.142414j 0.214021-0.0633034j -0.145021-0.121777j -0.193599+0.0783742j -0.333368+0.483227j -0.592059+0.0167842j 0.0161917+0.407198j -0.162384+0.252466j -0.0329889-0.513617j 0.73744+0.113644j 0.245909+0.213266j -0.431013-0.358891j 0.2448-1.21697j 0.0657896-0.608834j 0.0833824-0.152476j 0.0752549+0.15253j -0.038134-0.350654j 0.191529+0.082346j -0.282982+0.200265j -0.0155981-0.123742j -0.0232778+0.479243j 0.181071-0.272421j -0.244179-0.147752j 0.163402+0.252122j 0.076419+0.168394j 0.198692+0.11225j -0.168897+0.0369253j 0.264763-0.0609684j 0.21752-0.0869913j -0.0113121+0.411346j -0.114019+0.187009j 0.0990523+0.259876j 0.302843+0.147793j -0.196062-0.417483j -0.313526+0.393211j 0.134611+0.139692j -0.387154+0.0322011j -0.164726-0.509377j -0.164361-0.348741j -0.371698-0.415745j -0.531835-0.258273j -0.204594-0.56635j 0.529159-0.0644969j 0.514076+0.153929j -0.136601-0.00271727j 0.265471-0.134141j 0.0817132-0.193094j -0.00492898+0.389238j -0.267653+0.393133j -0.184356-0.984316j 0.356227+0.656581j -1.186-0.245769j 0.861481+0.167914j -0.614253+0.767747j 0.764496+0.00992495j -0.209281+0.887505j 0.201871+0.404926j -0.0419517-0.216703j -0.649964+0.00755442j -0.11717-0.240804j 0.14325-0.000819145j -0.148206-0.0979362j -0.19973+0.0332751j -0.0371089+0.164232j -0.0320006+0.085855j 0.154449+0.0922485j 0.348571+0.0339812j -0.0122341+0.045547j 0.0318726+0.090812j -0.269381+0.464651j -0.0191834+0.135287j -0.117944+0.272031j 0.241379-0.230458j -0.0241143-0.0752323j -0.223442-0.323667j 0.251526+0.5491j 0.245819+0.385956j -0.0286738+0.113581j -0.491648-0.130021j 0.257593+0.00269186j 0.525476+0.00444951j 0.211768+0.0869468j 0.371032+0.0384246j 0.0388301+0.138022j 0.129782-0.512656j 0.482626-0.228201j -0.127438+0.386373j 0.00430492+0.0476773j -0.171371+0.14513j 0.40333+0.123473j -0.139706+0.444207j -0.0850448-0.639294j 0.0894794-0.135149j 0.313411+0.404217j -0.239413-0.365165j 0.00084758+0.00319345j -0.400288-0.144611j 0.433547-0.106147j -0.318419-0.651247j 0.120081+0.0402796j 0.112265-0.198578j -0.119818-0.346163j -0.449361-0.086782j -0.0814421-0.551233j -0.25468+0.483692j -0.202194-0.186521j 0.606816+0.108481j 0.445613+0.0593711j -0.0109013+0.0258415j 0.20241+0.00969093j 0.855809+0.0643913j 0.80057+0.191655j -0.25741+0.0230979j -0.589779-0.24133j 0.506141-0.268245j 0.0232382+0.142192j 0.274173-0.525371j 0.454408-0.769337j 0.199892-0.454688j 0.162622+0.0482144j -0.456255+0.722915j -0.163078+0.324106j 0.335919+0.36497j -0.585252-0.202531j -0.361012+0.895667j -0.764425+0.154061j -0.277712+0.317715j -0.148401+0.512894j 0.772579+1.32004j 0.367032+0.250421j 0.249487-0.549911j 0.285851-1.34408j 0.205917-0.341579j -0.9574-0.47585j 0.456203+0.365004j 1.06731+0.424615j 0.156877-0.0282669j -0.872929-0.22442j -0.561776+0.21005j -0.311959-0.222625j 0.0971088-0.716345j -0.446922+0.552656j 0.369084+0.575718j 0.317869-0.218474j -0.0120515-0.433051j 
-0.0490638-0.226053j 0.270008-0.0680061j 0.0331379+0.0282159j -0.0613853+0.299402j 0.0915501-0.387028j 0.131018-0.0391614j 0.217145-0.188921j -0.542958-0.199594j -0.424405-0.225879j 0.0800644+0.325623j 0.288515-0.393444j -0.196566+0.308836j -0.380585+0.0692167j 0.0980175-0.080425j 0.142119-0.217619j 0.0073385-0.515127j 0.10863+0.1371j -0.224764-0.3207j 0.240897+0.26622j 0.502375-0.237653j 0.326723-0.720662j -0.523353+0.660032j 0.991138+0.373563j 0.327992-1.11451j 0.326963-0.710875j 0.990639+0.0105003j -0.398632-0.043447j 0.191814-0.142092j -0.453876-0.316415j 0.279928-0.176042j -0.0622543+0.0811039j -0.00519884-0.0571809j 0.034975+0.180167j 0.0348388+0.204924j -0.091987-0.0256665j 0.020848+0.136533j -0.0166724+0.40445j 0.461833+0.23558j -0.319113-0.155728j 0.242851+0.301863j 0.314689-0.167344j -0.135567-0.209497j -0.3092+0.132962j 0.177639-0.0788299j -0.262568+0.0209833j 0.533968-0.248625j -0.0945053-0.299207j 0.0376614-0.240141j 0.141404-0.479077j 0.0572238-0.258718j 0.345717+0.136076j -0.00293823+0.195664j -0.0269779-0.111593j -0.348362+0.17056j -0.186881-0.18661j 0.0699556-0.255097j -0.647959-0.10528j -0.180671-0.219821j 0.730612-0.562114j 0.354803-0.0303306j 0.821767-0.765411j 0.426087+0.584278j -0.428853-1.34494j 1.13118+0.115511j 0.18562-0.230133j -0.178295+0.397473j 0.155252+0.487422j -0.474136-0.109264j 0.431726+0.584536j -0.204011+0.303246j -0.796506+0.45214j 0.11035-0.0153359j -0.031917+0.0775147j 0.185777-0.405877j -0.325902-0.516545j 0.0611953-0.0406331j -0.381743+0.0548846j 0.00232288-0.12922j -0.098483-0.137045j 0.429471-0.159509j -0.0501316+0.0959303j 0.138323+0.336352j 0.194126+0.175588j 0.193208-0.598683j 0.128887-0.488405j -0.306968-0.119671j 0.167343+0.0520507j 0.183847+0.364326j 0.415505+0.00808039j 0.344437+0.214264j -0.288038+0.0762742j -0.0929366+0.28012j 0.333191-0.0497796j 0.274138-0.153742j 0.410089+0.190459j 0.420975-0.0780748j -0.234936-0.629415j 0.132941-0.0841145j 0.115689-0.191951j 0.838814-0.140996j -0.178598-0.0337479j 0.337625-0.544488j 0.0701889-0.038238j -0.110905-0.301012j 0.261088+0.21847j 0.31695+0.0271915j -0.201912+0.200259j 0.187372-0.400766j -0.0569902-0.0097432j -0.00429488-0.34093j -0.261487-0.390443j 0.235089-0.108794j 0.133514+0.264122j -0.471043+0.102065j 0.0506441-0.184018j 0.149955-0.587263j -0.453528-0.224653j -0.138089-0.0304731j 0.467193+0.468946j -0.0904003-0.578598j -0.215194-0.417221j -0.714614-0.196855j 0.193521+0.0934758j 0.560322+0.608725j -0.91447-0.576909j 1.05884+0.285116j 0.598024-0.0693424j 0.649583+0.915989j -1.08365+1.01358j 0.167595+0.687291j 1.09496-0.206642j 0.497547+0.175975j 0.0474733+0.43095j -1.01199+0.0275186j -0.323683+0.325957j 1.07353+0.92517j 0.615146-1.33232j -0.516751+0.564826j -0.0681069+0.337033j -0.541174+0.815851j 0.946682-0.0211243j 0.615726+0.637502j 0.0523525-0.183038j -0.620689-1.39003j -0.0738307-0.720522j -1.02878+0.101677j 0.371019-0.0409438j 0.721401-0.269575j 0.184772+0.18223j -1.14561+0.630829j -0.774467+0.537913j 0.0935429-0.375926j 0.0055035-1.05959j 0.685483+0.912768j 0.858044-0.0664508j -0.109295+0.820963j 0.544488-0.205033j 
0.0543299+0.0674976j -0.135698-0.050413j 0.184468-0.0360202j -0.186899+0.0867319j 0.0050926+0.112247j 0.280286+0.311641j 0.548933+0.0571474j -0.647725+0.177411j 0.388205-0.210213j -0.179451+0.429327j 0.426719+0.34698j 0.0104267-0.169584j 0.0647228+0.0996216j -0.258443+0.0507807j 0.425362-0.00691614j 0.256242+0.142131j 0.395773+0.298591j 0.324807+0.065107j -0.471979-0.0271978j 0.811612-0.259835j 0.270697-0.588515j 0.335296+0.759012j -0.393839+0.0421033j 0.815234+1.06639j 0.904385-0.760659j 0.144844+0.615704j 0.200018-0.0965479j 0.0125971+0.105731j -0.0136964+0.0472632j -0.0216638-0.0192927j 0.294513+0.181522j -0.167214+0.128475j -0.311409-0.356423j -0.170184-0.140382j 0.308065-0.0279225j -0.011311+0.161866j -0.0691385+0.420326j -0.324067-0.0302117j -0.148745-0.212501j -0.555888+0.0404447j -0.176031+0.190252j 0.17644+0.143329j 0.0830304-0.360224j 0.304974-0.0272688j 0.164632-0.0733551j 0.394717-0.18959j 0.336416+0.0359982j 0.284933-0.198875j 0.155369-0.223734j -0.268924-0.384659j -0.145678+0.40544j 0.618644-0.55175j -0.348854+0.00123859j -0.137876-0.0624857j 0.199721+0.881967j -0.0286528-0.233459j -0.0214318-0.221881j -0.00175337-1.2689j 0.238422+0.162688j 1.17103+0.781674j 0.161078+0.167617j 0.333285-0.391737j 0.361778-0.0216527j -0.188222-0.632102j 0.235378-0.831108j 0.87474+0.482617j 0.652199+0.237839j -0.350206+0.718353j -0.378149+0.126174j -0.160763-0.208733j -0.0218399-0.307392j -0.155277+0.0822724j 0.00641638-0.116629j -0.00348892+0.00428287j 0.0554592+0.0103224j 0.184366-0.376922j 0.0282268-0.0786055j -0.314799-0.486593j -0.327374-0.0583414j -0.0767736+0.104408j -0.229038-0.0195437j 0.338187-0.190179j 0.245696+0.0707855j 0.0820394+0.108494j 0.464529+0.324286j 0.222188+0.142967j -0.245675-0.0471182j -0.610385+0.433053j 0.484954+0.349317j -0.273816-0.00246028j 0.0145371+0.0517384j 0.021158-0.0411922j 0.155266+0.394689j 0.627527-0.0524368j 0.959046+0.0946985j -0.214655-0.296843j -0.260567+0.161135j 0.156726-0.385051j 0.202961+0.0277304j 0.849777-0.295711j -0.299451+0.264985j -0.361951+0.336781j 0.16889+0.420555j -0.220178-0.0807905j -0.31054+0.044798j 0.122284-0.146986j -0.329369+0.149877j 0.164616-0.369709j -0.464439-0.756129j 0.196094+0.173159j -0.663759-0.107954j -0.143242-0.341679j -0.404024+0.214339j -0.538718-0.324904j -0.114479+0.0122768j -0.251616+0.19762j -1.66062+0.0014451j 0.237059+0.168199j 0.479881-0.0816954j 0.640636-0.122268j 0.224468-0.478315j -0.326648+0.601475j 0.657662-0.938995j -0.131714+0.293366j -0.518175+0.880565j -0.23547+0.111675j -0.0736134+0.388694j 1.08141+1.43526j 0.804816+0.0677842j -0.205133-0.311994j 0.161584-0.162096j 0.776727+0.187798j 0.741618+0.306302j -1.24623+0.346004j -0.10288-0.355669j 0.162925-0.247419j -0.00104546+0.920037j -0.10167+0.202417j 0.923208-0.242964j -0.5804+1.50059j 1.43999-0.517052j -0.277967-1.21776j -0.0181816+0.082057j -0.502235-0.148719j -0.787673-1.13512j -0.162252-0.173113j -0.577486-1.69249j 0.067471-0.334732j -0.0494728+0.262205j 1.04134+0.378396j -0.826548+0.55845j -0.185057+0.0631735j -0.266082+0.220698j 0.842051-0.129451j -0.199854-0.266468j -0.0801818+0.406054j 0.181352+0.0908539j 
