0.00853182-0.00133095j -0.0138765+0.00973543j 0.00508375-0.010617j 0.00801909+0.00191979j 0.00982522+0.0079344j -0.00652743-0.00508079j -0.0015749-0.0012721j -0.00153946-0.00251589j -0.0076433-0.00942848j -0.00191484+0.00777667j -0.00869062-0.00511597j 0.00425561+0.00249844j 0.000904092-0.00375698j 0.00719696+0.00483033j -0.00400336+1.60589e-05j 0.00122432+0.00318727j 0.000934156+0.000656508j -0.00353745+0.00339592j -0.00179906+0.00231094j -0.000298778+0.00559701j 0.00620293+0.00161808j 0.000960624+0.00652196j -0.00311718+0.00392265j 0.00286268-0.00537747j 0.00295178+0.002108j 0.00761779-0.00888172j -0.00428901+0.00731889j -0.0023269+0.00456394j 0.00130394-0.0017104j 0.00467812-0.0015572j 0.00543226+0.00371938j 0.00645347+0.000570251j 0.00539375-0.000575694j -0.00413296+0.0020134j -0.0029604+0.00170375j -0.00232007+0.000934001j 0.00422735-0.000667515j 0.00388307-0.000708762j -0.000986469-0.00040367j 0.00407428+0.000274115j -9.5831e-05+0.00414253j -0.00224422+0.000461678j -0.0012315-0.00503162j -0.000426293-0.00590915j 0.00212655+0.00601795j 0.00412325+0.00514871j -0.00559523-0.00103169j -0.00376799+0.00389924j 0.00581938+0.00126305j 0.00235023-0.00146528j 0.00695048+0.00589825j -0.00275506-0.00381327j -0.0109102-0.000549155j 0.00132782-0.0124322j 0.00666778-0.0110189j -0.000560123+0.000772672j -0.00106466+0.00349139j -0.00645057-0.00336986j -3.07874e-05+0.000654945j 0.00107136+0.000690541j 0.00448706-0.0101082j 0.00321809+0.00235652j -0.00780693+0.0107513j -0.00973392+0.00700029j -0.00560168-0.00235809j 0.00419418+0.0051131j 0.00275417-0.00112455j -0.00817616+0.00301341j -0.000909723+0.00308656j 0.0101976-0.00205596j 0.00665152-0.00152195j -4.60324e-05+0.00852928j -0.000678744+0.00311346j 0.00128937-0.00231102j 0.00103953+0.00933713j -0.0039889+0.00768211j -0.0100371+0.00454935j 0.00351892-0.000819139j -0.00649151+0.00166292j 0.00450278-0.00166501j 0.00632881-0.00274618j -0.00392302-0.00664421j 0.00570778-0.0040929j -0.00101214+0.00134504j 0.00219842+0.00722148j -0.00438044+0.000549652j 0.00517476+0.000389483j 0.00226614-0.00268331j 0.00810549-0.000311972j -0.0027158+0.00508342j 0.00142749-0.00430917j -0.00540319+0.00328953j -0.00434946+0.00705165j -0.00304624-0.00381363j -0.00563985+0.0161608j 0.00824777-0.00191087j 0.0122205-0.0100981j -0.00666526+0.00181509j -0.00465819-0.000499491j 0.000333169-0.00818098j 0.00601874-0.00613961j -0.00257941+0.00336735j -0.0101702+0.0241447j 0.0129868-0.00582349j -0.00830068+0.0168647j -0.00232877+0.014763j 0.00292317+0.00949527j 0.00924014+0.0108115j 0.0244551-0.00869752j -0.0211052-0.00192164j 0.00527444-0.00567582j -0.0230656+0.000182375j 0.00439586+0.00067426j -0.00130655-3.34432e-05j -0.0159321-0.00116457j 0.0145054-0.00446023j -0.0380312+0.00857963j 0.0232298+0.0226989j -0.0176797-0.00591619j 0.0148857+0.0268468j -0.00424763-0.0215525j 0.026839-0.0166716j 0.043597+0.0292833j 0.00802864-0.0108013j -0.00919895-0.013111j 0.00281676+0.0387385j 0.00151442-0.0117659j 0.0174541-0.0387388j -0.0581953+0.0490364j 0.0451465+0.0610817j 
-0.000875521+0.00824714j -0.00726394-0.0108017j 0.0107591+0.00208124j -0.00838451-0.0090005j 0.00448039-0.00339189j -0.00425951+0.000309601j -0.00154215-0.000392119j -0.0053772-0.00242269j -0.00433141+0.00627761j 0.00832291+0.0117868j -0.00155521+0.00588808j -8.19107e-05+0.00555035j 0.00595079+0.00161302j 0.00759348+0.00654087j 0.00160256-0.00191586j 0.00602931-0.00365705j -0.00125935+0.0019646j -0.0017904-0.00547042j -0.00969128-0.00608319j -0.00455557-0.00454172j -0.00428702-8.60235e-06j -0.00173071+0.00126175j -0.00358866+0.00296601j -0.00555993+0.00595791j 0.00597953-0.00424018j -0.0039755-0.00648957j 0.00255761-0.00175972j 0.00685887+0.00140931j 0.000711733-0.0037804j 0.00157885-0.00238319j -0.00119364-0.00489815j 0.00282539-0.00898558j 0.00429081-0.0050764j 0.00213607+0.00319975j -0.0023517-0.00448856j -0.000351259+0.00289377j 0.00196397-0.00355245j -7.77228e-05-0.0011671j 4.54606e-05-0.0022552j 0.00170655-0.00144869j -0.00159101+0.00178501j -0.00301373+0.00193109j 0.00120967-0.00145508j 0.000445127+0.000826037j -0.00390397+0.00270521j 0.00450824-0.000737859j -0.0131125+0.00231589j 0.000688478+0.00181829j 0.00189524+0.00310352j -0.0047929+0.00192526j -0.0110211+0.00552874j -0.0063787-0.012097j 0.00435836-0.0159774j 0.00408956+0.0116773j 0.00289588+0.000692994j 0.000761904-0.00212375j 0.000558508+0.000609315j -0.000678614-0.00113378j -0.00757215-0.00383466j -0.00365809-0.00350055j -0.00493331-0.000709138j -0.0075213+0.0166811j -0.0101773-0.000570699j -0.000185537-0.0031633j -0.00233147-0.000287375j -0.00445442-0.00206014j 0.0009292-0.00487205j -0.00521177+0.00917587j 0.000134686+0.0109044j -0.0116476+0.010148j -0.00339497+0.00451576j -0.00495341-0.00363707j 0.00340856+0.00137895j -0.0016481+0.00173756j 0.00627712-0.00956429j -0.0132999-0.00315469j -0.00140159-4.90116e-06j -0.000351228-0.00181449j 3.71575e-05-0.00186263j 0.00235522-0.000546865j -0.0143355+0.0126544j 0.000964448-0.000504764j 0.00536308+0.00552544j -0.0001251-0.000832531j -0.00150465+0.00600152j 0.00585538-0.00442213j 0.000329295+0.00405904j 0.000455446+0.000855615j -0.00555902+0.00730527j -0.00211369-0.00247864j 0.00266001+0.00530547j -0.00238337+0.00116401j 0.00424963-0.00470548j 0.000217007+0.000676974j -0.0133406-0.00476794j 0.00365491+0.00456529j -0.00219928+0.000353649j 0.0085971-0.00263951j 0.00161779+0.000522147j 0.00280806-0.00219981j 0.00247237+5.01898e-05j -0.00756852-0.00389531j -0.0182595+0.00303814j -0.00277235+0.0107423j -0.0209994+0.0045301j -0.0158286+0.00516937j -0.0150748+0.0071892j -0.0202992+0.0229896j -0.00940077+0.022879j 0.0113925-0.0188583j 0.00973044+0.000317727j 0.00717922-0.0108789j 0.00240457-0.00491342j -0.0178486-0.0017809j -0.00292263-0.00737019j 0.000441104+0.00044568j -0.022505-0.0280007j -0.0242203+0.012213j 0.00570741-0.0109196j -0.0234857-0.00107642j 0.0283093+0.00772619j 0.0342437+0.030281j -0.0157504+0.0257857j 0.0343002+0.0283126j 0.0128451-0.0140551j -0.0121841+0.00636729j -0.0106335+0.0416063j 0.00185464+0.000456628j 0.0403465+0.0619863j 0.0594895-0.0492454j 
-0.00402211-0.00258557j 0.00820413-0.0114093j 0.00655533+0.00223573j 0.0127704+0.0148947j -0.0136143+0.00370984j 0.00612412-0.00330726j 0.00492904+0.00068081j -0.00411317-0.0034717j 0.00599581-0.000227011j 0.00211602-0.0138903j 0.00646431-0.00415128j -0.00402646-0.00675459j -0.00175501+0.00163071j -0.0038713-0.00804359j 0.0076982+0.000575814j 0.00126243+0.00218748j -0.00614722-0.00463368j 0.000981181+0.000237441j -0.00814415+0.00388751j -0.00847535-0.00524686j -0.0124089-0.00225574j -0.00559096+0.000587805j 0.00557841-0.00126919j 0.00488954-0.00984856j -0.00424016-0.00085789j 0.00559407+0.0139613j 0.00177626+0.00691182j -0.012306-0.00265828j 0.000298449+0.00266019j -0.00353396+0.00426511j 0.00169655+0.00476972j 0.00621791+0.0169888j -0.00698503+0.00392414j -0.00312668-0.0113678j 0.0116514+0.00421333j 0.000879542-0.00182615j -0.00284453+0.00515435j -0.00974136+0.00734943j 0.0031803+0.00415036j 0.00179518+0.00721766j -0.00464799-0.006855j -0.0035329-0.00480719j -0.0202712-0.00638728j -0.00403352+0.00621253j -0.0165553-0.00271175j 0.00294085+0.00301208j 0.00241262-0.0155522j 0.013373-0.0207217j -0.0166992+0.00949026j -0.0120773-0.00669467j -0.0140265-0.0180255j -0.00481704+0.000832653j 0.0177915+0.0133323j 0.00581045+0.0189712j -0.00356631+0.0079569j -0.000264035+0.00333359j 0.00467429-0.00297977j 0.00121987+0.00600901j 0.011084+0.00127119j 0.00714661+0.00310185j 0.00520807+0.00765824j -0.000386587-0.0254137j 0.00912311-0.00108038j -0.00260189+0.00449666j 0.00196601-0.00284536j 0.00600499+0.00790392j 0.00449645+0.00740781j 0.00205713-0.0201029j -0.00262158-0.0157843j 0.018177-0.0152732j 0.00751061-0.0159522j 0.00695226+0.00538673j -0.00492566+0.00295852j 0.00245553-0.00127592j -0.00459669+0.0271682j 0.0184296+0.00736977j -0.00497241-0.000422668j 0.00423484+0.00346011j 0.000668245+0.00445643j -0.00217311-0.00134473j 0.0223073-0.0215687j -0.000500965-0.00601029j -0.0172719-0.0101412j -0.00776388+0.0109286j 0.00199707-0.0105741j -0.0052374+0.00863305j 0.00344866-0.00307666j 0.0187576-0.00853983j 0.0304923-0.0330488j 0.0128126+0.00672585j 0.001027-0.0173824j 0.00380255-0.00742282j -0.0169132+0.0121842j -0.00147565+0.00160784j 0.0157659+0.0124486j -0.00197408-0.0203659j 0.0135521-0.016628j -0.0178016+0.00870596j -0.000355611+0.00484575j 0.00577527+0.00262363j 0.0128245-0.00457067j 0.0170576-0.00552131j -0.0162618-0.0223004j 0.00622886-0.00791116j 0.0144713-0.0190774j 0.0352335+0.00563812j 0.0257798-0.00134253j -0.0269087+0.00708261j -0.03323-0.00239668j 0.00866281-0.00219081j -0.00265259-0.00951777j -0.057761-0.0168988j 0.0131448+0.00554153j 0.0616335+0.0129173j 0.00356716-0.00316382j 0.01915+0.0134029j -0.0248658-0.00503572j -0.00134949-0.0376294j 0.00996982+0.00242255j 0.000613978-0.0219969j -0.00570076+0.00821179j 0.00747186+0.0352373j 0.0175531+0.0146265j -0.0243646-0.0628555j 0.05852-0.0720167j 0.0193331+0.0933335j 0.0191053-0.0181116j 0.0718047+0.00780151j 0.0170381+0.00625297j 0.0385449+0.00161584j 
0.0116034-0.0161099j -0.000710829+0.00469995j -0.0126142+0.0200958j 0.0230588-0.00435701j 0.0103185+0.00254046j 0.00221265+0.00343396j 0.000988788-0.000279749j 0.0148099+0.00794302j -0.00778502-0.0184376j -0.00902199+0.00609393j -0.0108686-0.000266824j 0.00474535+0.00523155j -0.00818721-0.00779282j 0.00415527+0.00554784j -0.00107741-0.008334j -0.00133736-0.00267287j -0.00268728-0.00253899j -0.00332372-0.00744389j 0.00698149-0.0062516j 0.00439772-0.000550607j -0.0203522-0.00271688j -0.00623526-0.021753j -0.00318185+0.00333641j 0.00346199-0.00281027j 0.0101838+0.0158865j -0.000602802-0.0138206j -0.010621+0.0154197j 0.00324212+0.00613305j 0.00573302-0.00822424j 0.00390254-0.0130233j 0.00997933+0.00123886j -0.0046129-0.00601477j 0.00754505-0.00304506j -0.00564333+0.00561858j -0.00203863+0.00979497j -0.00827402+0.00564416j 0.00269191-0.00570369j 0.00609879+2.97132e-05j -0.00234175+0.00812312j -0.00534196-0.00165821j 0.00775775+0.0021346j 0.00769823-0.00461495j -0.00518298-0.0122431j 0.000135906-0.0206226j 0.0240429-0.0104095j 0.00697365+0.0068939j 0.0144741+0.00128048j 0.0133273+0.0120419j -0.0246571-0.00867666j -0.00738516-0.00724952j 0.016393+0.0207995j 0.011378-0.00959344j 0.0020534+0.0304739j 0.00112472+0.0121994j -0.0182746+0.0110098j -0.0056878+0.00209756j -0.0016179+0.00817996j -0.0126121-0.00190984j -0.0021364+0.0052129j -0.00828465-0.000373551j -0.0101275-0.0231518j 0.00845283+0.00810918j -0.00836923+0.0136105j -0.00599411+0.00622786j -0.0100923+0.00313628j 0.000125172-0.00339045j 0.00266247-0.0116211j -0.0128717+0.0209828j -0.00441014+0.0115043j -0.00193785+0.00489169j 0.00141258+0.00270105j 0.00411345+0.00580705j 0.00416684-0.00546357j -0.00369657+0.00358912j 0.0049605-0.000761649j -0.0245376+0.00705592j -0.00335953+0.00658791j -0.00487545+0.00694524j -0.0102772-0.00284791j 0.0139153-0.00556308j -0.00956339+0.00220294j -0.00277629-0.0130126j 0.0279214-0.0175162j 0.00123793-0.00320602j 0.00164334+0.0209593j 0.0051423+0.002686j 0.000618942+0.00119333j -0.0115497+0.00981017j -0.005877+0.0255149j -0.0129156+0.013432j 0.0020984+0.00618565j -0.0122147+0.0125362j 0.0111159+0.0025218j -0.00845234+0.000437129j -0.0145707+0.0246199j 0.023103-0.00166522j 0.0196417-0.0130643j -0.0192773+0.00200399j -0.0208652+0.0042315j 0.00444074-0.00941491j 0.00721035-0.00265545j 0.00502355+0.00928643j 0.0452878+0.0112632j 0.00681314+0.00723326j 0.0329118+0.0163067j -0.00388704+0.00446543j 0.00331396+0.000477512j -0.00720616-0.0207134j -0.0163334-0.012482j 0.00112392+0.0166638j 0.0117232+0.0239203j 0.00702126-0.0206352j 0.0165217+0.0438827j -0.0387183+0.0155075j -0.0419992-0.0244183j 0.0289587+0.0453327j -0.0203417+0.0216882j 0.0254129-0.0135295j 0.00826068+0.0194634j 0.014661-0.0220727j 0.00587392-0.00176146j -0.00286917-0.00961433j -0.044995+0.0159931j 0.0015859+0.0548832j 0.00817419-0.0578494j 0.03211-0.0106537j -0.0241672-0.0110238j 0.0420122-0.00281111j 0.0148486-0.00308526j -0.00481747-0.0107977j 
0.0056381-0.00764187j 0.00318546-0.014234j 0.003933-0.00530489j 0.00660016-0.00916508j -0.00349224+0.000875176j 0.0181291+0.00515086j 0.000866977-0.00178916j -0.0109685-0.00480683j -0.00608661-0.00901391j -0.0161744+0.000729835j -0.00738104+0.000317346j 0.00327586+0.00444687j -0.0072073-0.00516653j -0.00132098-0.00230243j 0.00517975-0.0107384j 0.00672556-0.00966223j -0.00929446-0.000245667j -0.00481962-0.011842j -0.00865656-0.00799028j -0.00646233-0.00621242j 0.0113515+0.00565454j -0.00212725+0.013508j -0.000842372-0.000243155j -0.000123578-0.00231169j 0.00460568+0.0101839j 0.00181882-0.00548949j -0.00477627+0.00498976j -0.000196152+0.000796795j 0.00301322-0.00738343j 0.00350397-0.0074723j 0.00475391+0.00475941j -0.0139799+0.00143122j 0.00190411-0.000242513j -0.00260749+0.00296058j 0.00636737+0.00851668j -0.00833468+0.00599431j -0.000253482-0.00452557j -0.000686408+0.00364596j 0.00439379+0.011999j -0.0126523-0.00482342j 0.00111444-0.00247791j 0.006636+0.000609543j -0.00541227-0.00116982j 0.00442742-0.00985096j 0.00183625-0.00357734j -0.000889081-0.00395278j 0.000990373+0.00327496j -0.00333866-0.00632089j 0.00354247+0.0013059j 0.0033878-0.000879542j 0.00712883+0.00541275j 0.0046667-0.00427286j 1.67356e-05-0.00747487j -0.00446123-0.0119011j 0.00651748-0.00772155j -0.00351346+0.00198096j -0.00173222+0.00461157j -0.00589193-0.000107402j -0.0057499+0.00104342j -0.00642111-0.0033298j -0.00847917-0.0184367j 0.00260206+0.0131604j -0.00624883+0.00807543j -0.0040986+0.00265242j -0.00465575+0.00309322j 0.000702028-0.00498819j -0.00375017-0.00518472j -0.00691702+0.0130887j 0.00368925+0.00992053j 0.00821498+0.00310446j 0.00280686+0.0147678j 0.0112899+0.0079825j 0.00875823-0.0253241j 0.00199475+0.00544405j 0.00172986-0.0225484j -0.000979925-0.00595887j 0.0147068-0.000452145j -0.021198+0.013699j -0.0102241-0.00634869j -0.003779-0.00102389j -0.0180065+0.00209471j 0.0099839+0.00353732j 0.0125208-0.016924j 0.000123448-0.00474527j -0.00702567-0.00192763j 0.0234822-0.00151076j -0.00931806-0.000830252j -0.0143345+0.0256542j -0.0106655+0.0225229j 0.00841054+0.000479369j -0.00960284+0.0101269j 0.00103195-0.00529599j 0.017764-0.0173255j -0.00581305+0.0128784j 0.010429-0.00709366j -0.0136362-0.00260367j -0.00389784+0.0120179j -0.0118451-0.00417448j -0.0059693+0.00601998j 0.0131503+0.0212485j -0.00303568-0.00199671j -0.00109307+0.000829519j 0.00496685-0.000456001j 0.0118204-0.00302355j 0.00375599+0.00125673j -0.0283597+0.00470376j -0.0153337+0.000785523j 0.00438246+0.0194198j 0.00529094+0.00369383j 0.0171872-0.00373822j 0.00655712-0.00603684j 0.0416196+0.0179699j 0.0087835+0.00372499j -0.046294-0.0242124j 0.0107683+0.0182408j -0.00788116+0.0198379j 0.0246276-0.0125144j -0.015092+0.0193414j -0.0137618+0.0152608j -0.000530639-0.00156363j 0.00778144-0.00229777j 0.0198498-0.00994297j -0.0199325-0.0235584j 0.0166366+0.0389676j -0.0140701+0.0306159j -0.00388957-0.0569164j -0.00869629+0.022643j -0.0529515+0.0113951j -0.0049358+0.00113803j -0.0279519-0.00871344j 
0.00703579-0.00657428j -0.00807487+0.014777j -0.000154803+0.00666611j -0.00542923+0.00289031j -0.0130406-0.00312808j 0.00378924+0.00380139j -0.0122304-0.0068664j 0.00829546+0.00424415j 0.00466964-1.16787e-05j -0.0160451-0.00257732j -0.0074344+0.0103679j -0.000649674+0.00400771j 0.00381742-0.00610229j 0.0101401-0.000116999j -0.000443425-0.00877385j -0.00285917-0.00940669j -0.00111161+3.07792e-05j -0.0293066-0.00734147j 0.00160062-0.0105368j -0.00160055+0.0183501j -0.00089212+0.00154272j -0.00457735-0.00688974j 0.00378689-0.0109281j -0.000920674-0.000219631j -0.00808105+0.0109395j 0.00603928+0.0102825j -0.00324235-0.00272877j -0.00494972+0.00109333j 0.00753193+0.00540335j 0.00074388+0.00434106j -0.00334228+0.000960316j 0.00661562-0.00116143j -0.000238826+0.00397719j -0.00583818-0.00184222j -0.00261383+0.00254711j -1.76906e-05-0.00434448j 0.00191715+0.00130571j 0.00374584+0.00444294j -0.0037592+0.000240016j 0.00441095-0.00261386j -0.00613415+0.00227216j -0.00484441+0.00145468j -0.00416473+0.00151891j 0.0123501-0.00307157j 0.0184329-0.00734951j 0.00196757+0.00116611j 0.00324469-0.0107813j 0.00568687+0.000519808j -0.0186456+0.00136274j -0.00625322+0.00482544j 0.0136124+0.0370281j 0.01799-0.01057j 0.00760619+0.0284099j 0.0270481+0.00208587j -0.0142224+0.0171712j -0.00292698+0.00289018j 0.00123103-0.00056877j -0.00314833+0.00613987j -0.00529312-0.00392713j -0.00696384-0.00410182j -0.015102-0.00865579j -0.00099982+0.00548271j -0.000201277+0.00401334j 0.00102504+0.00232174j -0.0018804+0.00374493j 0.00163608-0.00344457j 0.00311353-0.00381898j 2.03064e-05+0.000206107j 0.00169474+0.00122347j 0.0100314-0.000569853j 0.00337772+0.000754627j 0.00882416+0.00344736j 0.00292039-0.0260469j 0.00481968+0.00406761j -0.00146376-0.0149041j 0.0136484-0.00613652j 0.0313993-0.020789j -0.0139634+0.0144139j 0.000263541+0.00547098j -0.0148254+0.00206648j -0.0239879-0.00882859j 0.0182176+0.00469319j -0.00835037-0.0311575j -0.00578274-0.00544827j -0.00980694-0.00947165j 0.00480389+0.00134992j -0.00951996-0.00310318j -0.00416661+0.0187731j 0.00207293+0.0118964j 0.0138287-0.00538124j -0.00632985+0.0101388j 0.022013-0.0147565j 0.000859419-0.00768927j 0.00523961+0.0244601j -0.0283343+0.0077469j -0.02062-0.00940183j 0.0109532-0.0232418j -0.0253831+0.00783634j -0.00122226+0.00875503j 0.0308356-0.00301035j -0.0101529-0.0255732j -0.00775608-0.0204761j -0.0233795+0.0242049j 0.0252046+0.0215486j -0.00392849+0.0181599j -0.035414+0.00510132j -0.000852837+0.0396194j -0.0136893+0.0301525j 0.00447438-0.0316148j 0.04396-0.0229698j 0.0106805-0.0166599j -0.00329726+0.0105444j 0.0195472-0.0268712j -0.0271694-0.0128712j -0.00582107+0.0236866j 0.00870191+0.0452062j -0.0331514-0.0359432j 0.0129121+0.00958741j -0.0213621+0.00274869j -0.000886097+0.0150907j 0.0406899+0.0110754j 0.0550163+0.0474811j 0.0233321+0.0224864j 0.0220191+0.0353589j 0.0356955-0.0305318j -0.00579016+0.0217581j -0.0608922+0.045082j 0.00748595-0.0103619j 0.0248862+0.0329053j 0.0176665-0.013864j 
0.00792378-0.0208477j -0.0142658+0.024492j 0.0136293-0.018329j 0.0058345+0.00864601j 0.013115+0.00737597j -0.00751007-0.00551654j 0.00992083+0.0011129j -0.0075772-0.00427524j 0.00492457-0.00100269j 0.0120613+0.00885345j 0.00626429+0.00388118j 0.00668314-0.000732708j -0.00480809-0.00201323j 0.00154835-0.00468039j 0.00556508-0.00598007j -0.0103618+0.00343512j -0.00726673-0.00805832j -0.00186586-0.000243019j 0.00861799+0.00542835j 0.00144593+0.000184881j 0.000151558-0.00271882j 0.00504693-0.00186151j -0.00531324+0.000782018j -0.00162494+0.00858917j 0.00118279+0.00498118j -0.00508279-0.0100652j -0.00673353-0.00600035j 0.00669903+0.00279731j 0.000232296-0.00438605j 0.0108606-0.00635572j 0.00177843-0.000425902j -0.0129317-0.0156299j 0.0028542-0.00662401j 0.00592221+1.0746e-05j -0.00426342+0.00721252j -0.00888923+0.00789568j -0.00271656-0.012383j -0.0209391+0.00652746j -0.00458174+0.0143093j -0.00360193-0.0141967j -0.00053951-0.00256903j 0.00785578+0.00602427j -0.022662-0.00589409j 0.0160823+0.00812464j 0.00625105-0.00121144j 0.00891658-0.00697j 0.000184918+0.0131149j 0.00105099-0.0250994j 0.00164412-0.00129934j -0.000839027-0.00919802j -0.00214653+0.00952924j -0.0171616+0.00412503j 0.00388794+0.00241621j 0.0125797+0.00844213j -0.00576029+0.0119987j -0.00181072-0.0047667j 0.000652683+0.000113638j -0.00908302-0.00489597j -7.06446e-05-0.000518103j -0.0023743-0.000294628j 0.00178246-0.00389678j 0.000734459-0.00204492j -0.00332633+0.00191379j 0.00238203+0.00126825j -0.00254582+0.0020349j 0.00154533-0.00362557j 0.0037802-0.000194863j -0.000390823+0.0116775j -0.00706193-0.000219372j -0.0150331+0.00392703j -0.0031746+8.2141e-05j -0.0030855-0.00443607j -0.00643546+0.0138938j -0.000186604-0.0019508j 0.00533815-0.000969289j -0.008504-0.00295093j -0.00229399-0.00878814j 0.00753415-0.0015377j 0.00204323+0.00554965j -0.00628754+0.00441939j -0.024797+0.014324j 2.50297e-05+0.00131021j -0.00502008+0.00206782j 0.00278751-0.00740544j 0.00524148+0.00503927j -0.000478969-0.000749374j -0.00545187+0.000598585j 0.00889108-0.00956188j 0.0142968-0.0219235j -0.0169893-0.000169571j 0.0170571-0.00277048j 0.0138679-0.00880039j 0.00317278+0.0119348j 0.0134241+0.0103113j -0.0576726+0.0199781j 0.00380815-0.00694776j -0.0044049-0.0338632j 0.0248767+0.0118328j 0.00421685+0.00307149j 0.007805-0.0318803j -0.0206599+0.0030164j -0.0310233-0.0163219j -0.0146546+0.00321238j 0.022676+0.0278957j -0.0110164+0.0113276j 0.0254589-8.30633e-05j 0.00677781+0.0185618j 0.0344034-0.0219883j 0.0373491-0.0603727j -0.00503295-0.00224178j 0.0252383+0.00388136j -0.0231619+0.00235727j -0.00755087-0.0557211j -0.000220855+0.00686656j -0.0264644-0.048652j 0.000154529-0.00833276j -0.0294999+0.0220483j 0.0596958+0.0303876j -0.00794802-0.0568174j 0.00185237+0.0674322j 0.0225491-0.0014558j -0.0289711-0.0192745j 0.0742315+0.0328601j -0.0268686+0.0021704j -0.0358874+0.02097j -0.0474116+0.0337798j -0.0190274-0.00848573j 0.031585-0.0450617j -0.0211019+0.0141642j 0.0288949+0.0339039j 
-0.00215835-0.000983124j 0.00298802+0.00376012j 0.00362672+0.00418058j 0.0136469+0.00150952j -0.0210138-0.00896319j -0.00552804+0.00349188j 0.0212039+0.00685456j -0.0144172-0.00482649j -0.00473353-0.00444993j -0.0103201-0.000622399j -0.0125308+0.0135803j -0.00678278+0.00946212j 0.00534124-0.00544141j 0.0118256+0.0171514j 0.00266158-0.00956147j -0.00870765-0.00184782j -0.00832971-0.00548437j -0.0099764-0.00664878j -0.0026501-0.00253742j -0.0102575+0.00302741j 0.0210787-0.00218212j 0.00680245+0.0218j 0.00554049-0.00760843j 0.000121939+0.000339073j 0.00701722+0.0141852j -0.00119986+0.00628902j -0.0115387+0.0102459j 0.0011812+0.00971405j 0.00987831-0.012203j 0.0156-0.0132708j 0.00314937+0.000725003j -0.00965119-0.000745109j 0.00128775-0.011487j -0.000439034-0.0163901j 0.0131504+0.0141587j -0.0135054+0.0188718j -0.0171778-0.00926563j -0.0296991+0.028184j 0.00736613+0.0269387j -0.0254487-0.00375308j 0.00812689-5.81388e-05j 0.0260802-0.00743237j -0.0411663-0.0200666j 0.0142191-0.00721644j -0.0252704+0.00174411j 0.00837311-0.00253874j 0.0130173+0.0214163j -0.00434243-0.0472861j -0.00361568+0.00454866j 0.00218486-0.0301819j -0.0113918-0.0168014j -0.0150479-0.00128959j 0.00599558-0.00797306j -0.0144419-0.00296554j 0.00977586-0.00661186j -0.00313733+0.00638636j 0.0104+0.00840817j -0.00467095+0.00322287j 0.00467302-0.0081392j -0.00150548+0.00099676j -0.0160917-0.018875j -0.00144618+0.00464156j -0.00138714-0.000837477j -0.00300241-0.000743583j -0.00543563+0.008526j -0.00708455-0.000473563j -0.000432083-0.0187018j -0.011714+0.017311j -0.00795496+0.0127719j -0.00222376+0.0032698j -0.00417482-0.00213449j -0.00156293-0.00712313j 0.00109255-0.0140445j -0.0032867+0.00935661j 0.0060023-0.00234742j -0.0197959+0.00426868j 0.00771516-0.00288254j -0.00602896+0.0234385j -0.00750077-0.00838264j 0.0162556-0.00835483j -0.00822054-0.000862457j -0.00392661-0.0123999j 0.0124672-0.0253259j 0.00217627-0.0115225j -0.00387841+0.0280276j 0.0132215-0.000179604j -0.00803234+0.00184051j 0.00441839+0.010538j 0.00392171+0.0114528j 0.0101084-0.0150719j -0.00238238+0.00831084j 0.000375964-0.00701174j 0.0456236-0.0163987j 0.00392992+0.00297017j 0.00963119+0.0118091j -0.00807584-0.00105162j 0.00649281-0.00239189j -0.0271559-0.000370354j -0.0242548+0.00757728j 0.0251325+0.00794521j -0.00590351-0.0101254j 0.000406893+0.0114591j -0.00300747-0.0324087j 0.0164445-0.0155139j 0.0203021-0.0103538j -0.0201073-0.000179029j 0.0189622-0.000621635j 0.0183074+0.0188479j -0.00969272-0.0120565j 0.0113127+0.0208888j 0.0204831+0.0111999j 0.0288409+0.00599637j 0.0294107-0.00193942j -0.0358288-0.0207271j -0.00523134+0.0031851j 0.00080521+0.0484196j 0.0234911+0.00562884j 0.00521019+0.0151282j -0.00941766+0.00471707j 0.00623881+0.00258045j 0.0105304-0.00424691j 0.00275333-0.0177922j -0.0169277-0.0215079j -0.0148899+0.0277693j -0.012269+0.00522799j -0.000863358-0.0323012j 0.00437206+0.00233528j -0.0111322+0.00638028j -0.00112273-0.00596353j -0.0250016-0.00174793j 
