-0.0013109-0.0728693j -0.0173412+0.0181778j -0.0177934+0.0781323j 0.00821344-0.035846j -0.0136262+0.0937543j 0.00915251-0.173323j 0.00982714+0.0145966j 3.65586e-05-0.215198j 0.00232484+0.0964581j -0.0035183-0.119217j 0.00362653+0.23632j 0.00194361+0.125449j -0.00200762-0.181287j 0.000699958-0.119184j 0.00129946+0.122336j -0.00362984-0.425849j -0.00129942-0.38959j 0.00261775+0.378397j -0.00352883-0.190076j 0.0181317-0.0545549j 0.0176422+0.0618319j -0.0202722+0.105006j 0.0493799-0.00800094j -0.0114463+0.0277872j 0.0131794-0.00286309j 0.0247399+0.0262817j -0.0207337-0.0467188j -0.0552193+0.0416339j -0.023141+0.0242553j 0.0310995-0.0267292j 0.000661288-0.00196351j 0.0167365+0.0037148j -0.0407813-0.014589j -0.00434132-0.0146133j -0.0128346+0.0291185j 0.0650475-0.0276771j 0.000987235-0.00730956j 0.0177267+0.0188329j 0.0518948+0.0251803j 0.0777305-0.0169354j -0.0984082+0.0160134j -0.0163667-0.000937745j 0.0782803+0.0208403j 0.0501921-0.015393j 0.149114+0.00451561j 0.153239+0.00366214j 0.0237005-0.0229406j 0.0272952-0.0523748j -0.000988086+0.0161606j -0.00466057-0.0248946j 0.0236745+0.0334189j -0.0095474+0.0421506j -0.0182821-0.011473j -0.00761256-0.00944194j 0.0118059-0.00067836j -0.00523114+0.0255856j 0.00170069+0.0126485j -0.000222734-0.00940106j -0.0175768-0.00484099j 0.0198462-0.000516585j -0.000650975-0.0209114j 0.00590675-0.0499208j 0.0143208-0.00192281j -0.0109981+0.00851888j -0.00624894+0.0105511j -0.00393691-0.00361093j -0.00790039-0.00691017j -0.0147267+0.00230816j 0.00482176-0.000425439j 0.00464652+0.00536593j -0.00513476+0.00791391j -0.000361507-0.0121746j 0.0010243+0.014269j 0.0079137+0.0119083j -0.00217013+0.000704985j -0.000889342-0.0137738j 0.00543647-0.00465012j -0.00306955-0.00572318j 0.00422085+0.00597025j -0.00260888+0.0198388j 0.00573784+0.00063341j 0.0144523+0.00792254j 0.0179364+0.0161948j -0.00796132+0.00279601j 0.00754457+0.011174j -0.0141076-0.00483751j -0.012513-0.0116098j 0.00086028-0.00169486j -0.00766579+0.0099437j -0.00240919-0.00200835j -0.00468734+0.0185202j 0.0215695+0.00487695j 5.01042e-05+0.016559j -0.0154751-0.00438961j -0.00194689+0.022998j 0.000997177+0.0230489j -0.000493573-0.0164816j 0.000828713-0.000955326j -0.0156387-0.0283168j 0.00853609-0.00634444j -0.0264879-0.0414926j -0.00615452+0.00953265j -0.0368451-0.0150518j -0.00753091+0.0802417j -0.0154863+0.0317954j 0.0147017-0.024171j -0.0219835-0.0565904j 0.0200214-0.0219777j -0.0153196-0.029664j -0.0642571+0.00042757j -0.0181941+0.0531475j 0.0225397+0.0289402j -0.1037-0.000964068j 0.0369185+0.0624508j 
0.0125979-0.0245977j 0.00324325-0.109132j -0.0058872-0.0816561j 0.00295468+0.0443049j -0.00952285-0.0480067j 0.0233682-0.0412781j -0.0126613+0.142277j -0.000264511-0.0933503j -0.000701269-0.25996j 0.000526717+0.209162j 0.000474392-0.000796642j 0.000736631-0.135312j -0.00121925+0.105648j -0.00124618-0.0322761j 0.00025523-0.0495087j -0.00290971-0.00902956j -0.00538316-0.612648j -0.00238214-0.423485j -0.0192403+0.0884149j -0.00597457-0.201473j 0.0168361-0.103755j 0.0569912-0.0027626j -0.00485939-0.0189894j -0.0305862+0.000476217j -0.0189725+0.0175951j 0.0341065-0.00815214j 0.0196663+0.0318295j 0.0474395+0.0167474j 0.00223455+0.0112874j -0.0042562-0.00656543j 0.0291925+0.000366642j 0.0188459+0.0142652j 0.0156171+0.00591068j 0.0355582-0.0163274j 0.00393134+0.0125814j -0.0043874-0.0344046j 0.0161746+0.00786197j -0.0219774+0.0320662j -0.0140241+0.00491184j -0.053459+0.0108717j -0.0783752-0.00870511j -0.0293687+0.0188087j 0.0181311-0.0292478j 0.118497-0.0254001j -0.166318+0.000754462j 0.122139+0.0281483j -0.0406429+0.0399154j 0.0228449-0.0312642j 0.00462069+0.0213635j 0.000814743+0.0198925j -0.0111483+0.0337964j -0.0323762-0.042252j 0.011646-0.0196727j -0.00074938+0.000749163j -0.0170811+0.0221217j -0.00417546-0.019077j 0.00268868+0.0115455j 0.0155519+0.00618971j -0.000231838-0.0140966j -0.0101554-0.0113807j 0.00982862-0.0126807j -0.000573314-0.00558465j -0.0021814+0.00349259j 0.00457646-0.00669388j -0.00611809-0.00673369j -0.00289914+0.00388778j 0.00236087+0.0117351j 0.00062627-0.00388611j -0.00945057-0.0146929j 0.00566669+0.0154564j -0.000572569+0.0147959j 0.00405636-0.021539j -0.00223038+0.0129988j 0.00469121+0.0186732j -0.000509685+0.0040484j 0.0140831+0.00944248j 0.000366202-0.0048104j -0.00257318+0.00213022j -0.00654405+0.0043715j -0.00750519-0.00712004j -0.00267246+0.00241362j 0.010602-0.018217j 0.00908303+0.00246649j 0.00398867-0.00955379j -0.00515531-0.00147395j -0.00011963+0.000814602j 0.0117495-0.0247773j 0.0107651-0.0253298j -0.0121002-0.000684923j 0.00412592+0.00151509j -0.00454055-0.0190222j 0.0132367-0.00674353j -0.00185279-0.00146604j -0.0126351+0.00740576j 0.00441181-0.0257223j 0.0117282+0.0218511j -0.0183778-0.0148442j -0.0178458-0.0194149j 0.0222065+0.00928108j 0.00102607+0.020368j -0.0100067-0.0115417j -0.0150094-0.0337465j 0.00164384-0.0648204j -0.048914+0.000201255j 0.0130205-0.0301585j 0.00790772+0.0712272j 0.0131932-0.0301497j 0.00619348+0.0113389j 0.042525-0.0114175j -0.0204515-0.0387799j -0.0446946-0.0317327j -0.040758+0.0392672j -0.0334717-0.0615813j -0.0973092-0.0022576j 
0.00459893-0.0177299j 0.000717809-0.0873494j 0.00286072-0.0947007j 0.00237782+0.0334817j 0.00547602-0.119701j -0.00707099+0.0308325j 0.0199883-0.0811075j 0.0028061-0.070243j -0.000870816-0.170438j 0.0019748+0.154014j -0.00550108-0.129618j -0.000760505-0.158481j 0.00105598+0.141779j -0.00158364-0.178027j -0.00183432-0.137646j 0.00545693+0.401276j 0.0059249-0.177738j 0.0062839+0.713347j -0.011255+0.0580592j -0.0042075-0.143132j 0.00604064-0.0770494j 0.0376641-0.0524227j -0.000285049-0.0112637j -0.0152456-0.0288979j -0.0221456+0.0314795j 0.0129074+0.003211j 0.0291715+0.00212271j 0.0475678-0.0205149j 0.0241148-0.0349114j -0.0153762+0.0462001j 0.0173604-0.0231458j -0.0164682+0.0442656j 0.03128+0.00682107j 0.051368+0.0260978j -0.00690615-0.0241783j -0.0410546+0.00193991j 0.0108244+0.0160216j -0.0123797-0.0178111j -0.0592258-0.00152382j -0.0946926-0.00416779j 0.0526143-0.00647572j -0.0206774-0.0364218j -0.0763134+0.00467713j 0.0340262-0.00265645j 0.0709261-0.0124007j 0.0157306-0.017433j 0.020104+0.0312633j -0.00427355+0.0361959j 0.00268024+0.00482544j 0.00155775+0.0148423j -0.00806518+0.0158301j -0.0203444-0.0253409j 0.0051179-0.0211389j 0.00337416-0.00513082j -0.0165201-0.0061082j 0.00326483-0.0136991j 0.00268171+0.00506267j 0.0107221+0.00992689j 0.00470327-0.000276605j -0.0075671+0.00174788j 0.00231162+0.00438102j -0.00106068+0.0106275j -0.0125925-0.0078024j 0.00422541-0.00722063j -0.0011316-0.00586557j -0.00219232+0.00613586j 0.00549068-0.0174422j 0.0133807+0.00812668j -0.00325317-0.014592j -0.00476153+0.0190288j -0.00166351-0.00760768j -0.0115736+0.022021j 0.000251257+0.00189365j -0.00239477-0.00126267j 0.000675579+0.00473475j -0.0029013+0.0143627j -0.0117113+0.000671724j 0.00283375-0.00660103j -0.00170262-0.0028065j -0.00365169-0.0145501j -0.0111548-0.0096094j -0.00456874+0.000732684j -0.00742-0.00495846j 0.00111027+0.00596394j -0.0101492-0.0158039j 0.0101449+0.00748999j -0.0025674+0.00681988j -0.0119682+0.00433268j -0.0111425+0.00353462j -0.00322895+0.0059701j -0.01873-0.000511784j 0.0154143-0.0254628j 0.00576893-0.0102548j 0.0243125+0.0220747j -0.00618403-0.008538j -0.0200695+0.000402668j 0.0479567-0.0074781j -0.012441-0.00712899j -0.00646423-0.0419546j -0.0129855+0.024356j -0.00737467+0.012456j 0.034666+0.000868006j -0.0307851-0.0129716j -0.000786604+0.0118843j -0.00172341+0.0224431j -0.0169027+0.00612888j 0.00683166+0.018479j 0.00833361+0.0245701j -0.0345063+0.00350757j 0.0277956-0.00335595j -0.0455296-0.00632561j 0.0167896+0.0177271j 0.00310652-0.00436651j -0.0118283-0.00297311j 
0.00675706+0.0754612j 0.0103186+0.0632182j 0.00236152+0.0735338j -0.00238564+0.0586812j 0.000759975+0.0942125j 0.010403+0.0474164j -0.00138285-0.0146372j -0.00481798+0.195535j 0.00241463+0.0416j -0.000811764-0.143127j 0.00176862+0.144079j 0.000910142+0.0417367j -0.000348969+0.0165248j -4.00997e-06+0.755244j 0.00091583+0.124153j -0.000993033+0.271137j -7.18107e-05-0.369015j 0.00289554+0.154016j 0.00997659+0.0817315j -0.00672974+0.121989j -0.0101031+0.0652213j -0.024663+0.0532352j -0.0298147+0.00684896j 0.00881472+0.0529629j 0.0298009-0.0151073j -0.0229623-0.0303708j -0.036853+0.0435123j -0.0266498-0.0151485j -0.00924374+0.00739114j -0.00713782-0.0328426j -0.00649893+0.030726j 0.024875-0.0485971j -0.00688408-0.00566401j -0.0880476+0.00916905j 0.0263063+0.0111216j -0.0358689+0.0581927j -0.0398669-0.0324055j -0.0314827-0.0464563j -0.0176837-0.0236493j 0.0631154+0.0192196j 0.0557261+0.0080361j 0.0281178-0.00359245j 0.0116303-0.0148346j 0.0296813-0.0210083j -0.0049077-0.00137246j 0.0136839+0.0112071j 0.00235639-0.00919589j 0.00507377+0.0159732j -0.00155671-0.013661j 0.000785604-0.00242891j -0.007132-0.0185599j 0.0198591-0.00600801j 0.00584449+0.0322689j -0.00653246-0.00462286j 0.0137013+0.019155j -0.00344259+0.00783394j 0.0029949-0.00832883j -0.0107734-0.0132859j -0.00138973+0.00247521j -0.005482-0.0192793j -0.00178685-0.0211363j 0.0044572+0.00629425j 0.00868813-0.00442443j 0.00574286-0.00311198j 0.00450475+0.00120356j 0.00917317-0.00647399j -0.00900935+0.0293127j -0.0111336-0.0165437j 0.00417091+0.011135j 0.00277527-0.0271417j 0.00718184-0.00555595j 0.00485812-0.00399939j 0.00293176-0.00214141j -0.006079-0.0108531j -0.00136893-0.00318754j 0.012099+0.0074257j 0.0169652-0.00118787j 0.00557546+0.00959221j 0.0046024-0.00827873j 0.0124213-0.00541588j 0.0173631+0.00287012j -0.00832229-0.00528538j -0.00833993+0.013592j 0.011142-0.00632706j 0.00374397+0.0253209j 0.00177166-0.00234324j 0.0383898-0.0124685j -0.0116385+0.0262284j -0.0159283-0.0243565j -0.00151821-0.00187832j -0.01044+0.00571685j -0.00192473+0.0126576j 0.00438001-0.0170664j -0.00641172+0.0228523j 0.0454561+0.00239016j 0.0188991+0.0061262j 0.014724+0.0136407j -0.023313-0.0286784j 0.00993723+0.00076419j 0.0221436+4.06225e-05j 0.00503818-0.0155089j 0.00877882-0.014083j -0.00629623-0.000465329j -0.0138021-0.00666387j 0.0144023+0.00531845j 0.00801192-0.00716308j -0.00585257+0.00659293j -0.0393434-0.00925672j -0.00563068-0.00221729j -0.010169+0.00220518j 0.00522084-0.0094636j -0.0263655-0.0150053j 0.00827094+0.00402655j 0.00671742-0.00377616j 
-0.00564505+0.0277293j -0.00361051+0.0696257j 0.00167391+0.0612827j 0.011757-0.103151j 0.007114-0.0292177j -0.00360073-0.0173232j 0.0129403+0.0664346j -0.00117217+0.0597885j 0.00189183+0.125011j -0.00139489-0.160963j 0.000795116+0.018369j 0.00113598+0.17968j -0.0024108-0.296823j -0.00241138-0.412218j 0.00130639+0.421611j -0.00162608+0.58344j -0.0043272-0.198783j -0.000562286-0.16732j 0.00797275-0.0223189j 0.00215857+0.0981207j -0.00790307+0.0676001j -0.0290699+0.00495455j -0.00167435+0.00300897j 0.00905335+0.00538479j 0.00529918+0.0080786j -0.0228486+0.0298404j -0.0113474-0.0580353j -0.0377816+0.0348552j -0.00462519+0.0151506j 0.0252108-0.0074208j -0.0366294-0.0343129j -0.0247658+0.017865j -0.0449056-0.00153922j -0.0255186+0.0121763j -0.0359991+0.0192901j 0.0605204-0.0131709j -0.0302483-0.0300015j 0.00096076+0.022377j 0.0691962+0.00476879j -0.0709862+0.0273285j -0.00292202-0.038895j 0.00403643+0.0256653j -0.0188368-0.0602876j -0.0021738+0.0121489j -0.0188117+0.00801341j 0.00840698-0.00144994j -0.00519863-0.0257947j 0.00409688-0.00955967j -0.00195988-0.00400087j -0.000427229-0.00960593j 0.00238951-0.0131243j 0.0132467+0.0145572j -0.00455246+0.0143534j -0.00156391+0.000776245j 0.00875554-0.00932841j 0.000915265+0.0121069j 9.85145e-05+0.00016797j -0.00970967-0.00890044j -5.74347e-05+0.00310711j 0.0126251+0.00320308j -0.0015851+0.00753093j -0.00207797-0.0112108j 0.00216028+0.0123397j -0.0124507+0.000156319j 0.0028301+0.00241446j -0.00583476+0.0180242j 0.00102-0.0300095j -0.00319192+0.0153591j 0.00938706+0.00748554j -0.00277355+0.0110467j -0.00620739+0.00422812j -0.00537893+0.0186719j 0.000370521-0.000630878j 0.000378453+0.01248j 0.00285122-0.0102847j -0.0171623-0.0134834j -0.00248537+0.0100169j 0.00386368-0.0342272j 0.0140223-0.0294086j 0.00659527-0.0202901j -0.0333176+0.00551331j 0.00646884-0.0110891j 0.0377581-0.00779945j 0.0156209+0.0140679j 0.00948408+0.0101131j 0.0407968+0.00943033j -0.00774928-0.0148433j -0.0362563+0.00611775j 0.0135493+0.0341049j -0.00645408+0.0301301j -0.0420868-0.0220457j 0.0218078-0.00103084j 0.00696864-0.0380326j 0.0226947+0.0256778j 0.0130544+0.0130996j 0.00757799-0.00283986j 0.00951204+0.00569848j 0.0228954+0.00182995j -0.00337197-0.0220926j 0.0183584-0.0110158j -0.00488264+0.00528352j 0.016368+0.00405726j -0.0103663+0.00229505j -0.011594+0.00403423j -0.0228534+0.00127425j -0.0203056-0.00524368j -0.00741869+0.00182819j -0.00135067-0.00656452j -0.00356081+0.00183721j -0.0045954+0.00807464j 0.00868651+0.0058366j -0.000954529-0.00288016j -0.00233326+0.00621419j 0.00944301+0.00326635j 
0.00480876-0.0475924j -0.000233988-0.0620533j 0.00373537-0.0600003j 0.00966568+0.0600864j -0.00555088+0.0418225j 0.00525061+0.0321844j -0.000977039-0.0265222j 0.00145457-0.105862j -0.00166969-0.0993338j 0.00206868+0.131885j -0.00308887+0.0324822j 0.000322535-0.252693j 0.000959669+0.297477j 0.000764241+0.0588069j 0.000746376+0.833087j 0.00190342-0.11474j 0.00245652+0.187302j -0.000703437+0.0577856j -0.00823696-0.0134052j 0.00066722-0.102097j 0.00937405-0.0565354j 0.0241698-0.000204133j 0.0104411-0.00457334j -0.0104803-0.00724136j -0.00585048+0.0171286j 0.0274528-0.0231611j 0.0105145+0.0548695j 0.0359757-0.0352094j 0.0178419-0.0137761j -0.0203883+0.00680348j 0.0437469+0.0156455j 0.0231274+0.00798322j 0.0342107+0.00193555j 0.00206945+0.0490692j -0.0442088+0.0172589j -0.0490475+0.0025916j 0.00629789-0.0438961j -0.0668957-0.016675j 0.0347284-0.00569332j 0.0304012-0.0192591j -0.00218664+0.0101633j 0.017949+0.0354407j -0.00072753+0.0420568j -0.00157741+0.00352897j 0.00994674-0.00346363j -0.00864135-0.00480924j 0.00153666+0.0184879j -0.00361392+0.00074651j 0.00128907+0.00677508j -0.000260456+0.00780985j 0.000722841+0.0147216j -0.0140814-0.00654812j 0.001463-0.0184443j 0.00130641-0.00293052j -0.00984718+2.16732e-05j 0.000166022-0.00858307j 0.00137981+0.00108383j 0.00787741+0.00939056j -0.00450994-5.21361e-05j -0.0107112-0.0086764j 0.000886616-0.0133649j 0.00441928+0.00607608j -0.00480745-0.00812825j 0.00851413-0.0158632j -0.00275423-0.00781319j 0.00291201-0.0130743j -0.00055881+0.0143109j 0.00293963-0.0101109j -0.00453608-0.00411413j -0.0062631-0.021704j -0.00519712-0.00701441j -0.00341528-0.000998323j 0.0034908+0.0410984j -2.29528e-05+0.00959087j -0.00716962-0.00750635j 0.0206675+0.00816025j 0.0291898-0.000418239j 0.0138556-0.0293491j 0.0307617-0.0200766j -0.024765-0.00406227j -0.0198707-0.00461876j 0.0154556+0.00423022j 0.00313416-0.0143012j -0.00511117+0.0333042j 0.0283754+0.0188299j 0.0311358-0.0102856j 0.0276586-0.0153132j -0.0133244-0.00749338j 0.00427347+0.0217501j -0.0111802-0.0114576j -0.000945326-0.000375567j 0.0244418+0.0267188j -0.0197451-0.0295462j 0.00986103-0.000603547j -0.00470197+0.00438019j 0.0261196-0.00733125j 0.0136555-0.00493766j 0.00580436-0.0138145j 0.013698-0.00870209j 0.0191288+0.00764859j -0.0013897-0.00149649j 0.0108297-0.00117495j -0.00164106-0.00303745j -0.00163832-0.00114681j 0.0183268+0.000990994j 0.0028214+0.00438246j -0.00176103-0.00378644j 0.00868258+0.00826753j 0.000647163-0.00216468j 0.00308773-0.0053649j -0.00951383-0.00252339j 0.00381378+0.00616993j -0.00101119-0.00554591j -0.00822419-0.000391798j 
0.0142648-0.0560925j -0.00497437+0.0132749j -0.0061034+0.0950216j 0.00360612+0.137361j -0.00360904-0.0155536j 0.00767143+0.0155901j 0.00318444+0.0224512j -0.00327088-0.108034j 0.000733161-0.0182851j 0.00190295-0.141756j 0.00144669+0.795449j 0.00035692-0.277322j 0.00157141+0.163763j 0.00166833-0.129619j -0.00172757-0.179459j 0.000214655+0.229761j -0.000128828+0.169757j -0.00241858-0.0844509j -0.00406962-0.0501837j 0.00385617-0.0639877j 0.0128476+0.0300216j -0.0100266+0.126746j 0.0129063-0.00963311j -0.0135531+0.0770138j 0.0324666+0.0441129j 0.0311972-0.0583541j -0.0505649+0.071808j -0.035288-0.0527044j 0.0241257+0.0234201j -0.0199336-0.00818808j 0.0799082-0.00791004j 0.0546046+0.0215867j -0.0550489-0.0209108j 0.00346826-0.0145957j 0.0505729-0.00961522j 0.00204041+0.0194973j 0.0171586+0.0203757j -0.0284872-0.00597141j -0.0190829-0.00862122j -0.0099482+0.0207047j 0.00956397-0.0127369j 0.0105323-0.0183408j -0.0146998-0.0131551j 0.000215149+0.0291428j -0.00279016+0.000188284j -0.00904744-0.0162886j -0.00228107+0.00598844j -0.00166358-0.0203701j -0.000766691+0.00606221j -0.00167936+0.00557173j 0.00429887+0.0109583j -0.00537695+0.0073611j -0.00315562-0.0102188j -0.0101196-0.00798517j -0.00237265+0.000141884j -0.00460354+0.0144583j 0.00946953+0.0028019j -0.0006771-0.00653746j -0.0228083+0.00892015j -0.00495534-0.0253386j -0.000546645-0.0585962j 0.026824-0.00127963j 0.00802076-0.0315585j 0.0105158-0.0412012j -0.00431366+0.0021014j 0.00548439-0.0143654j -0.0325703+0.00929267j -0.0114572-0.0187208j 0.00906783+0.0195248j -0.000620086+0.0138655j -0.00675492-0.0143244j -0.017653+0.0241205j 0.000510423+0.00661121j -0.0112823+0.0281763j -0.0126125-0.016001j 0.0310562+0.0116833j 0.00575397+0.00745847j -0.00535266+0.015372j -0.012708-0.00445646j -0.0127357-0.0247646j -0.035952-0.00635776j 0.00287839+0.00642712j 0.0106322-0.00054311j 0.00412975-0.00921774j -0.0211785+0.00490199j -0.0275376-0.0161297j 0.0233846+0.00560971j 0.00482244+0.000656822j -0.00876769+0.0036967j -0.00261672-0.000404006j -0.00787787-0.0109206j -0.00378782+0.00871251j 0.0085363+0.0159725j 0.00808393+0.00211551j 0.00921696-0.00274471j -0.0113813+0.00894926j -0.00904095-8.43757e-05j -0.0153789-0.00626837j 0.00369814-0.00155869j 0.00811135-0.000562832j -0.0119939-0.00354808j 0.0072304+0.00251031j -0.000558232-0.00621223j -0.00474128+0.00383003j 0.0130887+0.00218292j 0.00556117-0.00367025j -0.000581593-0.00357243j -0.00328383+0.00585967j -0.00202596-0.00766281j -0.006544+0.00271405j -0.00392688+0.00201383j 0.00154183+0.00438915j -0.0059617-0.00124136j -0.000893043+0.00609309j 
0.00145229-0.0412872j -0.00425785-0.0441443j -0.00156663-0.0532439j 0.00910252+0.00693982j 0.00916472+0.0421795j 0.00560116+0.016443j -0.000751263-0.00620632j 0.00173929-0.10195j -0.00149327-0.0635139j 0.000497087+0.131966j -0.000818966-0.0172891j -0.000604294-0.52603j 0.00152364-0.773683j 0.000823744+0.176115j -0.000278526-0.00376608j 0.00127505+0.023943j 0.000632384+0.11856j -0.000723233+0.0043002j -0.00616516-0.0194421j 0.0017902-0.0706928j 0.00722315-0.0454368j 0.0170461-0.00987203j 0.0132636-0.000577297j -0.00831166-0.0127396j -0.019428+0.0991543j 0.0276454+0.026017j 0.00876657+0.00950285j 0.0292083+0.0358742j 0.0333911-0.0135146j 0.0585133-0.00694678j 0.00910657+0.0365271j 0.0319887-0.0526615j 0.0550711+0.0182477j -0.0204378-0.00650184j 0.0134946+0.015548j 0.0194281+0.0158836j -0.00573236-0.0163228j -0.00298141-0.00128313j 0.0019941+0.00989272j 0.00918564-0.00546057j 0.00557262+0.00492015j 0.00247661-0.00335157j -0.000881396+0.0209531j -0.00115358+0.0097105j 0.00331235-0.00102651j -0.00529612-0.00703324j 9.0815e-05+0.0118435j -0.00194433-0.00440463j 0.000889289+0.00453476j -0.000397225+0.00341777j 0.00193968+0.0114959j -0.0106464-0.00188777j 0.0004367-0.0151002j 0.00179504-0.00139203j -0.0100855-0.00162717j 0.00205419-0.00713145j 0.00426922+0.00165006j 0.00312574+0.00799738j -0.00789579-0.00276265j 0.000531795-0.00210295j 0.0114873-0.00475902j -0.00632312-0.013224j -0.0213748-0.00231455j -0.00764212-0.0259395j -0.00173469-0.0104777j 0.0261142+0.0343944j 0.0185714-0.0197086j -0.0103012-0.00875484j 0.0163154-0.0415485j 0.0178898-0.0679843j -0.0255401+0.00383744j -0.0136399+0.00745911j 0.00804426-0.00523731j -0.00362266+0.0270632j 0.0286237+0.00776622j 0.00276505-0.0173466j 0.0468172+0.00473037j 0.0359735-0.0131416j 0.00542993-0.0333403j -0.0147798-0.0104206j -0.0236867-0.0133438j 0.0146283+0.00138066j 0.0148797+0.00153945j 0.037608+0.023266j 0.0165262+0.0302774j 0.0252205-0.000496899j -0.0079999-0.00175353j 0.00017999-0.00803449j 0.000917946+0.00522397j -0.00169389+0.0166162j -0.00117897-0.00436656j 0.00152489+0.00323648j 0.00927438-0.0028158j -0.000369861-0.0031566j -0.00374131-0.0017526j 0.000454336-0.00203168j 0.00231845-0.000616655j -0.00198955+0.00334673j -0.000195122-0.0034335j 0.00186027+0.00150519j 0.00324595+0.00298795j 0.0031981-0.00312206j 0.000611074-0.00278179j 0.0015226+0.00215928j 0.00102214-0.00283616j 0.00074844+0.00196925j 0.000632041-0.00290876j 0.0054253+0.00534302j 0.00113157-0.00217313j 0.000616294-0.00270098j -0.00542848+0.000608849j 0.00431017+0.00611776j -0.00288227-0.00381578j -0.0049635+0.00158747j 
0.00695984+0.143882j -0.00131393+0.116588j 0.0112504+0.0494762j 0.00423948+0.0352289j 0.00692456-0.0282287j -0.00459147-0.0374666j -0.000660041+0.0089412j -0.00377452+0.32704j 0.00789797+0.0838846j -0.000299257-0.443002j 0.00130748-0.208386j 0.00174523-0.594031j -0.00203691+0.149759j -0.00125061-0.224879j 0.000366591-0.0160468j -0.00250887-0.204211j -0.000942361-0.203186j 0.00140727+0.0244292j 0.0146001+0.104256j -0.00862596+0.180074j -0.0203511+0.158905j -0.0432433-0.00323258j -0.0505066-0.0162158j 0.0076717+0.0300896j 0.0258545+0.052243j -0.0837903-0.0248289j -0.0578656+0.04301j -0.0279777-0.0308967j 0.0440941-0.0145869j -0.0145929+0.0282945j -0.0165883+0.00311464j -0.0141259+0.0297394j 0.0226904+0.0193284j 0.0134192-0.00504376j 0.0180052-0.0122792j 0.0102474-0.0316649j 0.00356271+0.0333305j -0.00399703+0.0149859j 0.00467597-0.00444579j -0.00168876-0.00738903j -0.00936253-0.000544957j -0.00176891+0.00748301j 0.0107509-0.0267101j 0.00144382-0.0312626j -0.00259812+0.000173436j 0.010099+0.0222355j 0.00148897-0.0199158j 0.00332485+0.0155742j -0.000351972-0.01121j 0.001721-0.0102645j -0.0124488-0.0240112j 0.0262512-0.00755594j 0.000178462+0.0481076j -0.00481848-0.00552253j 0.0247897+0.00408496j 0.000707286+0.0229786j 0.00842598-0.00440499j -0.0250929-0.0296403j -0.00620854+0.00926147j -0.00656022-0.0220383j 0.015739+0.0219707j -0.0100264+0.0249711j -0.0181333+0.0104518j -0.000482796-0.0427636j 0.0283267-0.0206032j 0.00178549+0.0241721j 0.00331476-0.03117j 0.00783157+0.0103268j 0.0240167-0.0111299j -0.0114464-0.0237525j -0.00517488+0.00326242j -0.032091+0.00548229j -0.011136+0.029053j 0.0039058+0.0166199j 0.0294271+0.0168629j -0.00602155+0.00132234j 0.0323753-0.00928344j -0.0108721+0.000620606j 0.0198881-0.00231124j -0.0116705-0.00145968j -0.0300615-0.0134476j -0.00445884+0.0115699j -0.0119184-0.0196661j -0.00474604+0.00727331j 8.84231e-05+0.00730922j -0.012556+0.00091739j 0.0037116+0.00574562j 0.00434511+0.000510885j 0.00640154+0.00675242j -0.0032977-0.00464987j -0.0157009-0.00570621j 0.00329989-0.00699739j 0.00215611+0.00155797j 0.00402807+0.00720463j 0.0065185-0.00423911j -0.00102119+0.00334737j -0.00501761+0.00385631j 0.00474965-0.00215662j 0.00336999+0.000892002j -0.00858612-0.011212j -0.0132356-0.0130754j -0.00284539+0.0038457j -0.00489334+0.0057401j -0.00605442-0.00736633j -0.0024079+0.000724774j -0.00777921-0.0051399j -0.00355248+0.00947409j -0.00904634-0.00543474j -0.0048395+0.00534981j 0.000397239+0.00500503j 0.00710727-0.0071934j -0.0138952-0.0122587j 0.0096549+0.00635273j 0.00843101-0.00646898j 
