3.24125e-16-0.661565j 2.49722e-15+0.0609853j 1.05015e-17+0.0703837j 3.63397e-16+0.0025421j 4.79685e-17+0.278833j 8.14169e-16+0.0389926j -8.56552e-17+0.0304201j 2.63767e-16+0.039483j -5.23835e-16+0.0250631j -3.07297e-17+0.0219648j 4.25831e-17+0.0344073j -1.0501e-17+0.0259998j 9.93421e-17-0.0484078j -2.28566e-16-0.0700049j -5.34559e-16+0.0357357j 1.47525e-16+0.0137677j -3.24352e-16-0.0527684j -6.94956e-16+0.0673649j 2.33689e-16-0.0115904j -2.11974e-16+0.00863307j -1.97547e-17+0.0185318j 1.59787e-17+0.00791508j 2.71975e-16-0.0022331j -8.4469e-16-0.0569883j 6.51619e-16+0.0071107j -5.4863e-17-0.00419367j -6.70261e-16+0.0210077j 1.39255e-15-0.00905j -1.0852e-16+0.0386137j -6.42574e-16+0.0045744j 1.5193e-16+0.0271703j 1.0446e-15-0.00285804j 4.7515e-16-0.0318906j 5.40461e-17-0.00467237j 1.09976e-15-0.018055j 5.397e-16-0.0355479j -7.20849e-16-0.00199275j -1.76844e-16-0.00350048j -6.12212e-16-0.0127927j 6.03074e-16-0.0158279j 8.14705e-16+0.0154903j -1.39689e-15+0.0229476j -7.07601e-17+0.00369728j 4.34869e-17-0.0170985j 1.2301e-17-0.000320953j -2.02503e-16+0.00831356j -5.2884e-19+0.00682514j 3.16258e-16+0.00943045j -1.99254e-16-0.0101437j -1.00906e-16-0.0014363j 9.5591e-17+0.00285989j 6.86156e-17+0.00684609j -3.05701e-16-0.00319088j -1.26474e-14+0.00871118j -6.97191e-16-0.0139713j -3.20674e-16-0.00991033j 2.29447e-16+0.00761086j -4.24679e-16-0.00673881j 1.00624e-16+0.000131144j 1.99599e-17-0.00808582j 2.31162e-16+0.00386724j 1.09014e-17-0.00584262j 2.6863e-16-0.00353606j -1.81055e-17+0.0141878j 1.48494e-16-0.0105581j -5.95392e-16+7.33949e-05j 1.25384e-16-0.0185636j -7.10866e-17-0.00731321j -3.89083e-17-0.0148515j 7.0993e-17+0.0134094j 2.70323e-17+0.00189452j 5.86852e-17-0.00195884j 9.44726e-17+0.00476295j 9.47707e-17+0.00720398j 4.1397e-17-0.0274006j 4.57298e-17-0.013339j 2.33692e-17-0.00355892j -2.29889e-16-0.0279929j 3.40216e-17-0.00380709j -2.4615e-16+0.0259878j -1.06498e-16+0.00616543j 3.40257e-18+0.00306955j 6.62463e-17-0.00592069j 8.74905e-17+0.0201102j 1.97094e-17-0.00360168j 9.44444e-18-0.00108826j 7.22849e-17-0.0180882j -6.23116e-17-0.0235384j 1.15009e-16-0.00720241j -4.89725e-17-0.0313105j -7.09909e-19-0.0143584j -8.46588e-17+0.0215827j -1.15299e-16-0.0290871j 1.68947e-16+0.0100168j 1.05655e-17-0.0418015j 6.56308e-17-0.0602583j -1.94871e-16-0.0371714j 
1.71019e-15-0.0622767j -8.76493e-15-0.660823j -1.34951e-16+0.00543494j -1.45025e-15-0.104613j -3.33576e-16+0.0352522j -3.75756e-15-0.268107j 2.31345e-16+0.0226846j -6.16564e-16-0.0265228j -2.94598e-16+0.0363109j 5.684e-16+0.0432242j -7.86933e-17-0.00123352j -2.1573e-16-0.010035j -3.57493e-16-0.0365411j 9.81778e-16+0.0666232j -8.54517e-17+0.0620495j 5.56875e-17+0.00413022j -2.32919e-16-0.0169435j -1.72199e-16-0.00616686j 1.65929e-16-0.00801454j 1.69717e-15-0.0685434j -2.44919e-16-0.00522131j -2.97751e-16-0.0192614j 1.0189e-16+0.00288984j 7.49425e-16+0.0051389j -1.07583e-15-0.0673444j 2.5284e-16+0.00929285j 7.11206e-16-0.0166922j 4.62289e-16-0.0010727j 3.09113e-16+0.0301575j -1.5042e-15-0.0116391j -2.89101e-16-0.00113221j 3.46437e-15-0.0392214j 3.03881e-16-0.021317j 3.53805e-16+0.00640737j -5.26095e-18+0.00378864j 2.50464e-16+0.0136738j 2.09251e-16+0.00523356j 1.42999e-16+0.0124291j 1.34629e-16-7.07431e-05j 1.53916e-16-0.00571418j -3.66899e-16-0.00485536j 8.804e-16-0.0198554j 1.28387e-16+0.0107271j 2.01305e-16+0.0125772j -5.01344e-17-0.00710594j 1.27502e-16+0.0140759j 3.6802e-16+0.0104989j -5.07168e-16-0.0119366j 4.25151e-16+0.0120277j 4.01443e-16-0.000498821j 1.23918e-16-0.0139083j 4.12694e-16+0.011248j -1.84268e-16-0.00156161j 3.36123e-14-0.023181j 6.23528e-16+0.0216464j 3.82468e-17-0.0150289j -6.19523e-16-0.025176j 4.37038e-16+0.00370431j -4.96936e-16+0.00618397j 1.03367e-16+0.00669951j 9.09785e-17-0.000414706j 5.28905e-18-0.000352563j -9.0049e-17+0.00184267j -2.47518e-16-0.0191608j -9.10752e-16-0.00587418j 2.41478e-15-0.0326908j -7.24894e-16-0.019214j 8.52765e-17+0.00221584j 1.32379e-16+0.00622396j -1.9933e-17+0.00263552j 4.07376e-17-0.000334827j 3.53045e-16+0.0111906j 6.0196e-16+0.021191j 8.99423e-17-0.00503771j -2.309e-16-0.0156042j -3.33285e-17-0.0208367j -5.79842e-17-0.00446742j 3.25084e-16+0.0132182j -1.09484e-16-0.0132531j -1.83737e-16-0.00576685j 3.27133e-16+0.0248548j -7.88755e-17-0.00164307j -2.95934e-16-0.023521j -2.21376e-16-0.0140849j -8.18501e-17-0.00779478j 1.89056e-16+0.0122705j -1.50741e-16-0.0160234j 3.34262e-16+0.0212841j -5.01945e-16-0.0395103j 2.75811e-17-0.00275967j 1.24466e-17-0.00199664j 3.11897e-16+0.0239589j 4.94409e-16+0.0205928j -6.7374e-16-0.0465296j -8.49665e-17-0.0162707j -3.70767e-16-0.0363102j 1.05244e-15+0.0598225j 
-8.48016e-17+0.105228j -3.79066e-17-0.0467665j -7.18165e-17+0.646782j -6.94685e-17+0.0200894j -9.76031e-18-0.0593372j 2.27723e-17+0.0176094j -1.68863e-18+0.0410672j 1.12266e-16+0.0543008j 1.23176e-15-0.0609933j 2.82531e-16+0.0549033j 2.38254e-16+0.304978j -3.49544e-17+0.0504605j -7.72036e-17+0.0191549j 1.7578e-17+0.00671861j -9.22286e-18+0.00102818j 1.02201e-16+0.0161j -1.57718e-16-0.0126041j 8.31722e-17-0.00350714j -3.35388e-16+0.0437087j -2.03569e-15+0.0455785j 1.24424e-16-0.0574279j -2.98044e-16+0.0226205j -8.66078e-16-0.0247657j -7.55556e-17-0.0159767j 4.87449e-16-0.0362321j -8.51306e-19-0.0617064j 2.61507e-15-0.0546833j 4.17607e-15-0.0162434j 1.76204e-17-0.0260252j 5.47429e-15+0.047673j -2.58797e-15-0.0229127j -2.4913e-17+0.00152442j 2.7904e-17-0.0303384j -1.84484e-16+0.0318295j 2.98356e-15-0.0341636j 3.12043e-16-0.022052j -9.22348e-16+0.0132869j 6.8235e-17+0.0178569j -5.25485e-16-0.013429j 2.0007e-15-0.0399107j 1.19526e-15+0.015004j -1.43984e-15+0.0245716j -7.52118e-17-0.0297344j 2.17598e-17-0.018508j 1.33255e-16-0.0324365j -6.0288e-16+0.0217737j -6.1821e-16-0.0450083j 7.47861e-16+0.0164673j 3.8232e-16+0.0160642j -8.38959e-16-0.00767209j -7.61298e-16+0.0317444j -3.10936e-16-0.00480154j 7.36389e-16+0.0110448j -3.21976e-14+0.021897j -1.34011e-16-0.0239371j -1.70975e-16+0.021617j 2.44951e-16+0.0177114j -3.70341e-16-0.00565441j 1.65633e-15-0.0130688j -9.38117e-17-0.0331835j 1.43351e-16+0.0076438j 3.53183e-17-0.0016601j 1.77843e-16-0.00104854j -1.72473e-16+0.0486214j 6.5414e-16+0.00437246j -2.11235e-15+0.0213118j 3.70119e-16+0.000612056j -5.6079e-17-0.0031527j -1.63591e-17-0.0169914j -2.88643e-17-0.0191265j -8.43797e-17+0.0179539j -1.84705e-17-0.0142845j -2.65058e-17-0.00994504j 8.39214e-17+0.0209484j 1.06076e-16+0.0194678j -7.44729e-17+0.0155097j 1.72356e-17-0.00360093j -3.16021e-18-0.0119165j -5.82378e-17+0.0280678j 9.569e-17-0.00750797j -1.31456e-17-0.0124706j -5.37042e-18-0.0219568j -4.00641e-18+0.0434333j -3.01712e-18+0.0112387j -2.15912e-17+0.00585163j -1.00723e-17+0.00832763j -2.89316e-17-0.00881995j -5.40793e-19-0.044986j 1.25854e-17+0.031737j -6.99043e-18+0.0213622j -2.5301e-17+0.00767999j -4.15951e-17-0.0252049j -7.70048e-17-0.00960914j -1.18462e-17+0.0344782j -3.94763e-18-0.014442j 8.12407e-17+0.0637264j -1.1791e-16-0.0559818j 
-1.62409e-16+0.0475893j -1.32043e-16+0.140734j 3.07899e-17+0.0430142j 1.83045e-16-0.621093j -6.52184e-18+0.0175419j -1.65886e-17+0.103713j -7.02389e-17+0.0182734j -4.71426e-17+0.0145112j 9.55043e-16-0.0468146j 1.11588e-16+0.22129j 2.1727e-16-0.0268002j 3.38786e-17-0.179614j -1.87916e-16-0.0273564j -1.75515e-17-0.0347018j -1.58567e-16+0.0120751j 1.4803e-16-0.0401935j -5.57728e-17-0.03217j 1.23452e-16-0.0252845j -1.94244e-16-0.0453305j -1.19905e-15+0.0344297j 1.34279e-16-0.027131j -4.83763e-18+0.0428976j -1.57593e-15-0.040201j 1.17602e-15+0.0574796j -3.9689e-16+0.00535629j 2.59851e-16+0.043636j 3.43444e-16-0.00292574j 1.21334e-15-0.00414592j 1.12674e-16+0.0317313j -1.27582e-15-0.0170912j 3.31264e-16-0.0141273j -5.51185e-16+0.00626372j -2.4596e-16-0.0122479j 2.24813e-16+0.00551225j 2.15729e-15-0.035302j 1.86092e-15-0.034422j -3.04101e-15+0.0480956j 3.80172e-16-0.0265896j -8.38184e-16-0.0132358j -1.12953e-15+0.0238198j 1.20316e-15+0.0199655j -1.01833e-15+0.0085172j -9.15166e-17+0.0121494j -3.40529e-16+0.0197136j -2.71753e-16+0.0456838j 7.77881e-17-0.00915888j 3.17901e-16+0.0228696j -4.67203e-16-0.0108703j -5.9093e-16-0.0244629j 1.53835e-16+0.0102858j 2.85895e-17-0.00498588j 1.33674e-16+0.00842514j 2.98806e-17-0.00296011j 1.74794e-14-0.0119189j -1.25549e-16+0.00799583j -7.3936e-17-0.018317j -2.87798e-17-0.0156663j -5.13616e-17-0.000717663j -1.05326e-15+0.00607482j -9.2212e-18+0.0449072j -1.26657e-16-0.00818442j 7.7663e-19+0.0339955j 2.08909e-16-0.015315j 5.58147e-17-0.0351321j 7.23885e-17+0.00429301j -1.66436e-16+0.0060734j 2.22044e-17+0.0133484j 2.67266e-17-0.0139309j 1.70783e-17+0.00276019j 1.2833e-16+0.0317884j -5.43426e-17-0.00427424j 3.56553e-17+0.00424966j 1.23397e-16-0.00208149j 4.70606e-17+0.0134939j -3.17123e-16-0.0194975j 7.29252e-16-0.0483468j -7.16204e-17-0.0107866j -1.39421e-16-0.00870845j 3.82614e-17-0.0361852j -1.86501e-16+0.0200083j -9.12341e-17-0.024522j -3.43414e-17+0.0343896j 7.19419e-17-0.00331215j -2.46496e-17+0.00252041j 3.3967e-17-0.0465502j 1.66667e-17+0.013382j 4.08937e-17-0.0160481j 1.15366e-17+0.0201427j -1.14569e-17-0.0108407j 1.94761e-17-0.0627065j -1.37567e-17+0.0344686j -3.37286e-17+0.0130082j -4.28293e-17-0.0252222j 2.25671e-17-0.0366825j -5.89526e-18-0.0443864j 2.57597e-17-0.0713135j 2.5586e-17-0.0689743j 
2.62419e-16-0.267014j -9.87007e-17+0.0544618j -2.12976e-18+0.0262681j -5.82329e-17+0.0220439j 3.19718e-17-0.0543649j -1.50803e-17-0.0148627j -2.31044e-16+0.252049j -2.84596e-16-0.053226j -1.1862e-15+0.0501688j -9.61565e-17+0.00150385j 7.67592e-17+6.34511e-05j -6.38625e-18-0.00387671j 6.75686e-17+0.0523198j -9.49568e-17+0.0675257j 2.52391e-16-0.0243894j -2.77596e-16+0.10264j 3.67321e-16+0.0903754j 5.35779e-16-0.0596711j -8.98348e-17-0.00252549j 2.47107e-15-0.0647085j -1.61557e-16-0.00856302j 3.97237e-16+0.0386361j -1.41785e-15-0.0254288j 1.19071e-15+0.0911275j -1.12371e-16-0.0149066j -8.98765e-17-0.0389459j 1.97431e-15-0.0657086j -5.70632e-15+0.0368416j -6.26358e-17-0.0577789j -4.26249e-15-0.0608641j 2.24877e-15-0.0445328j -3.55024e-15+0.0240835j -1.18209e-15+0.0755587j -1.0942e-16-0.0118333j -2.17526e-15+0.0324124j -5.83388e-16+0.0435464j -1.08028e-17+0.0162607j 5.49694e-16+0.0238346j 2.24054e-15+0.0536065j -2.31117e-16+0.0141693j -2.41688e-15-0.0394983j 1.55605e-15-0.0233736j 3.17677e-16-0.0267787j -2.82208e-16+0.0508652j -2.28848e-17-0.0301644j 2.49005e-16-0.00260748j -6.82848e-17+0.000188296j -2.59489e-17-0.000769839j 4.67459e-16+0.0303229j 2.32443e-16-0.00715355j -1.45413e-16+0.00269445j 1.00087e-16+0.0033433j 6.0934e-16+0.0109503j 1.0387e-14-0.00699226j 3.56808e-16+0.00778566j 2.29592e-16+0.0148936j -6.59728e-17+0.00342922j 7.4216e-16+0.0143035j -5.38192e-16+0.0064762j -1.30389e-16-0.0121111j -5.54141e-17-0.000692246j -2.6661e-18-0.00221849j -2.34749e-16+0.00891454j -1.9778e-17+0.0200232j -4.43535e-17+0.00673203j 3.15328e-16-0.00155804j 4.96721e-17-0.000936654j -2.80221e-17+0.00673557j 3.25971e-17-0.00347834j -1.13608e-16-0.0184367j 3.71183e-18+0.00795506j -8.75484e-18+0.00109559j -7.04219e-17+0.00182764j -9.36171e-17-0.00692018j 1.78452e-16+0.00701703j -4.28068e-16+0.026689j 1.68548e-17+0.00397799j 4.95836e-17-0.00206127j -2.92472e-17+0.0207997j 4.47688e-17-0.00451638j 5.56514e-18+0.00767168j 1.77278e-17-0.0155478j -5.08069e-17+0.00189006j 1.56444e-17+0.0137851j -1.40754e-17+0.0201029j -1.20361e-18+0.00071519j -1.99645e-17+0.00344107j -3.1696e-17-0.0239184j 6.46026e-18+0.00152711j 1.15482e-17+0.0131165j 3.00486e-17-0.0380689j 5.1049e-19+0.00499627j 2.44277e-17+0.00556055j -5.15727e-17+0.0274755j -3.75002e-17-0.00571981j -1.62272e-17-0.0297528j 7.20737e-17+0.00961721j 
2.07943e-16-0.042646j 1.53543e-15-0.246985j -2.7683e-16+0.0546722j 2.17667e-16-0.0406998j -1.07076e-16-0.00442313j -8.6536e-17+0.0142661j 6.97039e-16-0.0295976j 7.56841e-17-0.117393j 2.48781e-15-0.0985291j 9.74615e-17-0.018554j -6.06654e-17+0.00448627j 1.02e-16-0.0162672j -1.56117e-16+0.0395053j 4.87278e-16-0.0541763j 8.66271e-16-0.0536606j 2.86911e-16-0.0496036j 2.35962e-16+0.0928727j 4.28184e-16-0.0155066j -3.51683e-16+0.0310493j -1.3303e-15+0.0303791j 3.12939e-16-0.0177498j 3.01807e-16+0.0189567j 1.77366e-16+0.00396254j -7.14639e-16+0.00276802j -7.42146e-16+0.127415j -3.39774e-18-0.00610085j -5.32915e-15+0.0831055j -8.47394e-15+0.0359189j 3.7105e-16-0.0594446j 1.52505e-15+0.00853132j 8.0279e-16-0.00833354j -6.94851e-15+0.0620427j -1.07431e-15+0.0517232j -3.26677e-16+0.00055939j -3.93337e-16-0.00314045j 1.73051e-15-0.0563768j -2.51432e-15+0.0220356j 4.8158e-16-0.0144916j -8.37342e-16-0.0219874j 3.17491e-16-0.00199373j 1.55965e-15+0.0227993j -1.70626e-15+0.0252021j 4.34382e-17-0.0310771j 4.28637e-16-0.0467539j -1.44549e-16+0.00912449j 3.50348e-16-0.035398j -3.16772e-16-0.000583139j 6.35173e-16+0.0297128j 4.34493e-17-0.0188368j -5.81849e-16+0.022607j -8.67241e-16+0.013316j -1.50337e-16-0.00694859j 1.48272e-15+0.0235652j -5.43124e-14+0.036807j -4.9753e-16-0.0412814j -7.22854e-16+0.00617607j 3.15555e-16+0.0221705j -7.95478e-16-0.0091568j 4.13774e-16-0.0042772j -1.19634e-16-0.0116559j -3.57698e-16-0.00147516j 2.89083e-18+0.0092709j 2.10659e-16-0.00467148j -1.71888e-16+0.02448j 8.87317e-16+0.0124519j -3.09986e-15+0.0337054j 3.55817e-16+0.0104557j 9.73543e-18-0.0100412j 4.72393e-17-0.00833159j -5.96941e-17+0.00726526j -8.5308e-17+0.00790318j -3.62301e-17-0.0110266j -1.19988e-16-0.00977104j -4.90643e-17+0.00675027j -8.68186e-17+0.00994028j 1.75354e-16+0.00249985j 6.88795e-17-0.00381017j 1.52891e-17-0.0108504j -3.55371e-17+0.00119683j -8.56061e-17+0.0100616j 4.84194e-17-0.0103089j -5.14186e-17+0.00563362j -3.9809e-17+0.00670496j -1.73546e-17+0.00783273j 6.94611e-17-0.00795803j -2.54429e-17+0.00794832j 2.67284e-17-0.00431566j -3.5134e-17-0.00740344j -2.07477e-18-0.00797496j 1.03709e-16-0.00965959j -1.44545e-16+0.0109629j 6.32665e-17-0.00959477j -1.16705e-17-0.00242989j 1.71632e-16-0.0263598j 1.36486e-16-0.025007j -7.87805e-18-0.0136893j -3.71273e-17+0.0155091j 
-3.26416e-17-0.00992974j -1.65135e-16+0.0526957j 4.54499e-17-0.0223352j -5.53328e-17-0.0646651j 5.51538e-17-0.131091j -6.34678e-17-0.0168681j -3.20443e-16+0.562764j 2.53158e-16+0.0707635j -1.69679e-16-0.0052083j -2.38996e-16-0.0305526j 6.96136e-18-0.0337053j -4.14458e-17+0.00585424j -2.77614e-17+0.0550658j -4.51797e-17-0.0444423j 4.19642e-16-0.0184889j -1.34405e-16+0.241049j -1.31566e-16+0.0337232j -5.26033e-16+0.0406807j -4.7247e-17+0.040903j 2.3813e-16-0.00690062j -1.37989e-16+0.0542346j 9.65597e-17+0.03106j -7.53394e-16-0.0312527j -3.14896e-16-0.0077147j 3.33421e-16+0.0290891j 3.96558e-17-0.0574316j -4.75894e-16-0.00673066j -3.4949e-15+0.0214975j -3.47178e-16+0.0707418j -2.52055e-15+0.012685j 1.11295e-15+0.0890322j 2.34891e-15-0.0120646j 6.96144e-16-0.0255603j 1.23893e-18-0.00483826j 8.22515e-16-0.0115203j -2.46273e-17-0.0464764j -1.39175e-16-0.0221734j -9.75548e-17-0.002134j -8.68334e-17-0.000193716j 2.01291e-15-0.0480317j -1.81075e-15-0.0173464j -1.641e-15+0.0360659j 3.68404e-16-0.0236661j 1.18861e-16-0.0209171j -4.57847e-18-0.0572942j -2.12441e-16+0.0320915j 3.54061e-17+0.0253575j 1.32049e-15+0.0471253j 6.71681e-16+0.0384784j 4.25289e-16-0.0687009j 5.84365e-16+0.0268057j 7.40225e-16+0.0664492j -9.7336e-16-0.00711228j 1.31693e-14-0.00896358j -1.61641e-16+0.00761235j 7.7899e-17+0.00299053j -1.02654e-16+0.00772975j 4.66626e-17-0.00412134j 3.79975e-16+0.00228075j -9.59053e-17-0.0464462j -3.54085e-16+0.00578213j 2.56757e-17-0.0563988j 4.77482e-16-0.000465359j -5.75282e-17+0.0332159j -5.44206e-16-0.0339041j 9.78071e-16-0.0293785j -1.14902e-16-0.0525707j 1.17988e-17+0.0179219j -3.34988e-19-0.0446876j -6.4297e-17-0.0340343j -9.28741e-18-0.00899351j 4.36297e-16+0.007063j 6.55941e-16+0.0360537j 4.13142e-16+0.0129296j 1.03055e-16-0.0292493j -1.49343e-16-0.0086421j 7.83125e-17+0.0104163j -1.13224e-16-0.0386112j 3.03843e-17-8.95203e-05j -1.71441e-16+0.012019j -8.06898e-17+0.058214j -7.36619e-17-0.0219499j -9.48981e-17-0.0332386j 3.10996e-17+0.0180938j -2.53878e-20+0.0301692j 5.5124e-17-0.00652746j 3.89809e-18-0.000591284j -7.07951e-17-0.0339306j 1.58348e-17-0.0465024j -3.09151e-18+0.0206449j -5.41643e-18-0.0785297j -2.95223e-18+0.0272808j -1.14006e-17-0.00858894j -4.85002e-18+0.0331205j 2.84158e-18+0.0243619j -4.65533e-17-0.0372197j 1.58579e-16+0.0647266j 
3.2072e-16-0.139192j 3.34962e-17+0.00790553j -2.21944e-16+0.050343j -7.18748e-17+0.0072235j 5.43018e-17-0.0172012j -8.45842e-17+0.0877952j 5.89704e-17+0.0331326j -1.73186e-15-0.55581j 3.40823e-15-0.193102j 1.65494e-16+0.0369458j -1.63734e-17+0.0233744j -1.66877e-16+0.0791803j 1.04064e-16-0.0530252j 4.30376e-16-0.0992848j 1.12709e-16-0.0111216j -3.39633e-16-0.0671629j 7.26021e-16+0.234449j 1.43993e-16+0.0117886j 7.34402e-16-0.0298723j 5.34603e-15-0.134526j 1.04826e-16-0.0637704j 5.34345e-16+0.0476145j 1.79559e-16-0.00198288j 8.46811e-17-0.0445371j 1.11982e-16-0.0669225j 3.93198e-16-0.0308209j -2.16761e-15+0.0472634j -3.23459e-15+0.0131445j -2.70343e-16+0.0206999j -2.34463e-15-0.0126955j 8.14752e-16+0.0265769j 3.28333e-15-0.0282638j 1.00637e-15-0.0209663j 9.94633e-17+0.0461885j -1.89321e-15+0.0198077j 3.02601e-15-0.0276233j -4.12947e-15+0.0870145j 4.77088e-16+0.0630407j -3.92549e-18-0.00898033j -9.38149e-16+0.0106119j 3.23694e-15+0.0296854j 3.94877e-15-0.0729482j -4.12328e-16+0.0606145j -4.31128e-17+0.00703534j 4.1369e-16-0.0501428j -1.96736e-16+0.0350482j 2.24461e-16+0.00239641j -4.28356e-16-0.0337083j 1.23721e-15+0.0647282j 4.89908e-16-0.00362004j -1.13848e-16+5.31219e-05j 7.17203e-16+0.0436792j -1.04048e-16+7.40614e-05j 5.40193e-14-0.0370623j 2.99492e-16+0.040449j 5.0802e-16-0.0339229j -3.30726e-16-0.0491773j -3.38496e-16-0.0177205j 3.58731e-16-0.00496901j -2.33203e-16+0.0115997j -1.47593e-15-0.0162526j -1.3404e-17+0.0111563j 3.61091e-17-0.0057819j 1.42943e-16-0.0127965j -7.83973e-16-0.00484671j 2.43284e-15-0.0277055j -3.8197e-16-0.0216844j 9.5937e-17+0.00711348j 2.89398e-17+0.00580439j 4.52645e-17+0.00387517j -1.69501e-17+0.0218183j 1.28408e-16+0.00486575j 2.78228e-16+0.0146913j 1.00267e-16+0.00774633j -3.27987e-16-0.0194705j 9.67243e-16-0.0538805j -1.34077e-17-0.0304511j 4.29777e-17+0.0257115j -8.17631e-17+0.00968125j 7.04926e-16-0.0621043j 5.58643e-17+0.0245142j -5.75759e-17-0.00791522j -3.33482e-17-0.0232198j -1.12114e-17-0.00824226j 8.70062e-17-0.0325879j -6.79872e-17+0.0232052j 6.02703e-17-0.016175j -4.01842e-17+0.0256116j 1.29851e-16-0.033584j -3.38079e-17+0.0672203j -3.27794e-17+0.0387759j 5.45401e-17+0.015277j 1.14049e-16+0.045146j 1.44646e-16-0.0873441j 7.76288e-17-0.0312453j 2.43958e-17-0.0188993j 4.52015e-17+0.0823442j 
2.09469e-17-0.0419649j 2.26272e-16-0.148899j 8.73707e-17-0.142638j -5.97624e-19-0.0580562j -6.18979e-17+0.0642035j 2.78125e-17-0.0195322j 1.90901e-16+0.0236868j 2.33557e-16+0.169816j 1.06222e-14-0.543505j -3.20819e-16-0.0437484j -2.49229e-16-0.0426596j 5.63369e-17+0.0420747j -3.52749e-17+0.00710558j 3.27041e-17+0.00500108j -1.48818e-15+0.126152j -1.68131e-17-0.0294868j 2.93822e-16-0.00803174j -7.49358e-16+0.10785j -6.1872e-16+0.207054j -2.12555e-15+0.0434863j -1.86636e-16-0.0866237j -3.4081e-16+0.010354j -2.71483e-15-0.0717058j 2.42681e-16+0.0314212j -1.91651e-16+0.015439j -3.18874e-17+0.0286262j 1.04928e-15-0.022514j -1.45148e-15+0.011232j -1.37682e-16-0.018744j 7.28307e-15+0.0800205j -3.39571e-15+0.0134572j 7.24636e-15-0.0798106j 1.40885e-15+0.00172357j 3.04399e-16+0.0411879j 4.04532e-15-0.0396197j -1.2578e-15+0.0792666j 6.26046e-16+0.0348837j 2.96209e-16-0.00498019j -1.28195e-15-0.0288073j 3.15103e-15-0.0492942j 8.14671e-16+0.00154666j 2.24918e-15-0.0339207j 9.99133e-17+0.00051346j -1.5918e-16+0.00980079j 1.47017e-16-0.00143069j 2.35786e-16+0.00602611j 2.25916e-16-0.00532871j -3.4548e-16-0.0013561j -1.01353e-15-0.0417852j -3.47716e-16+0.00632597j -8.20986e-18-0.00503513j -2.75107e-16-0.0253038j -8.02294e-16-0.0111976j -5.74242e-14+0.0393678j -1.28019e-16-0.03177j -1.00273e-16+0.0201961j 7.34005e-18+0.0132896j 2.62787e-16+0.00333501j 5.54775e-15-0.043619j 8.32179e-16-0.044982j 3.5201e-15+0.0460819j 1.55928e-16-0.0189829j 1.3444e-16+0.0114434j -6.08373e-17+0.0326664j 6.31983e-16+0.0108776j -1.79257e-15+0.0258232j 3.20621e-16+0.0340262j -1.53622e-17-0.00842971j 1.53291e-17+0.0415225j -7.75776e-17-0.00722787j 3.06069e-17-0.00494532j -3.67205e-16-0.0131468j -8.46381e-16-0.0282754j -5.22027e-16-0.0284661j 5.09642e-16+0.0327418j -1.42593e-15+0.0909853j 4.09547e-17+0.0317805j 2.56401e-16+0.0525536j -1.46012e-16+0.0710211j 2.66656e-16-0.0272707j 1.0987e-16-0.0165817j 4.71353e-17-0.0138723j -8.58406e-17+0.00344211j 3.93492e-17+0.00750566j -1.71046e-16+0.0850917j 8.14454e-18-0.0333766j -3.01387e-17+0.0544716j -4.35303e-18+0.0253962j -9.91924e-17+0.0886468j 3.43832e-17+0.0521909j 3.05137e-17+0.0200787j 6.76058e-17-0.0377655j 5.30375e-17+0.0361208j -1.03859e-16+0.0415048j -1.05998e-16+0.0971811j -1.06296e-16+0.11782j 3.57407e-17+0.0754983j 
