8.23774e-15-1.15762j 2.6908e-16-0.412644j 4.04167e-17-0.0337627j -3.32775e-16+0.024941j -3.26577e-15+0.398886j 1.02171e-15+0.194039j 9.45892e-16-0.120222j 2.18853e-17-0.0401715j -1.54163e-16+0.0295039j 7.5902e-17-0.0043441j -1.86629e-17-0.0170543j -1.52743e-16+0.0219486j 3.72393e-16-0.027985j -3.42114e-16+0.0324967j 2.72656e-16-0.0580117j 2.27324e-16-0.022229j 1.02533e-16+0.0426042j -7.13074e-16+0.044957j 5.26027e-17-0.0456895j 1.39576e-15-0.0815293j -5.76339e-16-0.0375252j -9.95453e-17+0.0736633j 4.96333e-17-0.0353379j -2.28776e-16+0.0255123j 4.69004e-16-0.0525821j 1.90262e-16-0.0272861j -7.51128e-17-1.72379e-05j -1.83222e-17-0.00710126j 4.92811e-17-0.00960719j -9.77507e-17-0.0173503j -2.94275e-17-0.00411847j 1.59219e-16+0.00292301j -1.98122e-16+0.0393702j 1.27787e-16+0.0293103j 2.72156e-16-0.00169926j -5.61801e-16+0.0123064j 2.31659e-17-0.0179614j 5.56792e-16-0.00623004j -2.9951e-15+0.00528493j -1.41345e-17-0.00430224j -8.76548e-16-0.0137799j 1.52912e-16+0.00364888j -2.42589e-16+0.00839447j -6.23623e-16+0.00713191j -5.84594e-16+0.0100897j -7.73917e-16+0.0173756j 3.8011e-16+0.0251625j -3.2902e-16-0.00125165j -5.32923e-17+0.00492561j 1.83908e-16-0.00170585j -1.62171e-18-0.018188j -9.45582e-16-0.00400357j 3.54916e-16+0.0155569j -1.66596e-16-0.00538304j 5.90666e-17-0.0068124j 5.97211e-15+0.0103344j 1.21051e-17+0.00212312j -1.71073e-16-0.00692901j -5.24598e-16+0.0206518j 2.71837e-16-0.00351677j 2.03702e-16-0.00859617j 3.12383e-16-0.00196503j -6.27668e-17+0.0083007j 1.30276e-16-0.0104199j -2.50947e-16-0.00320237j 1.38355e-16+0.00766915j 5.2358e-17+0.00358186j 1.11067e-16-0.0102343j -4.94892e-17+0.00850815j -3.00407e-16+0.00999904j -2.57916e-17+0.0134347j 2.07477e-15-0.025702j -5.65984e-16+0.00698778j -1.9154e-17-0.00393732j 2.08506e-17-0.00114892j 1.72927e-16-0.00243114j 5.6659e-17-0.00172706j 2.5834e-16-0.0106836j 1.78321e-16+0.00336044j 5.7697e-17-0.00883635j -2.50525e-16-0.0134785j 1.50674e-15-0.00400254j 2.15088e-16+0.0017398j -4.62542e-16+0.00882641j 6.62312e-17-0.00581856j 1.54802e-15-0.00620554j -4.64019e-16+0.0139817j -1.66546e-16+0.01744j 1.79594e-17-0.00766283j -1.42117e-17+0.0161531j -5.50926e-16+0.00781478j 1.57915e-16-0.00442248j -2.41509e-16-0.00971401j -2.51494e-16+0.0131876j 6.32796e-18-0.00185023j 2.55279e-16-0.00596161j 7.34267e-17-0.00999404j -1.30715e-16-0.0178349j 5.34171e-17-0.00304949j -6.13647e-17-0.000223052j -9.02795e-17-0.0132031j -1.64652e-16-0.0100921j -3.67347e-17+0.00730802j -9.19337e-18-0.00664253j 1.75887e-15-0.0157181j 8.56224e-17-0.000788544j -9.31421e-17+0.0155495j -4.36615e-17+0.00588107j -1.85677e-16+0.0227085j -1.81249e-16+0.00804262j -1.14197e-16-0.00176282j 7.36437e-17-0.010265j -4.53006e-16+0.0237367j -4.01441e-16-0.0102266j -1.50611e-16+0.00804391j -1.95484e-16+0.00991305j -1.98707e-17+0.0073613j -5.5755e-17-0.00396853j 8.57426e-17+0.00287577j 5.36107e-17-0.000633193j 1.15271e-16-0.0288834j 3.89505e-16+0.0256317j 4.57557e-17-0.0127376j -2.29451e-17+0.00761084j 2.26234e-17-0.0124039j 2.55624e-17+0.0010704j 5.07989e-17-0.0159759j 2.68623e-16-0.0252476j -1.31306e-16+0.0234674j -2.14369e-17+0.0141245j -3.83277e-17-0.00103161j 6.12512e-17-0.00708841j 2.35922e-16-0.0233236j -2.49762e-17+0.0163955j -2.20551e-16-0.0215087j 1.67096e-16-0.0186067j 
9.02722e-15-0.411772j -1.78452e-14+1.15808j 5.52154e-17+0.0434128j -2.14107e-16+0.0572752j -1.4539e-15+0.180369j -2.17355e-15-0.410467j 8.21386e-16-0.0828964j 5.83607e-17+0.0466321j -1.81845e-16+0.0145719j 6.15288e-17-0.00461615j 5.79456e-18+0.0220015j -1.48829e-16+0.0133251j 8.84699e-17-0.00188106j -2.5882e-16+0.0654433j 3.67583e-17+0.0420272j 3.00041e-18-0.00981692j 2.43615e-16-0.0454891j -6.79155e-16+0.012567j 5.04889e-17+0.0275188j 1.27523e-15-0.0768816j -3.39722e-16-0.0360664j 5.88472e-16-0.102796j 4.726e-16-0.0399117j -9.53276e-17+0.0117697j 2.78789e-16-0.0196782j 2.89064e-17-0.00801659j 1.72414e-16+0.0053949j -1.43699e-16-0.0218152j 2.15818e-16-0.00049868j 2.95078e-16+0.0295388j 6.31874e-18-0.0190693j -2.38113e-16-0.0280584j -4.17176e-18+0.0233354j 6.30015e-18+0.0209738j 5.4915e-19-0.000902762j 1.41421e-15-0.029038j -4.06381e-16+0.0366929j -6.29811e-16+0.00774308j 5.69356e-15-0.0109736j 1.8583e-17+0.00576485j -6.57119e-16-0.0141719j 7.34816e-17-0.00725877j -9.23556e-17-0.010438j 5.35602e-17-0.00955291j 1.93062e-16+0.0153779j 1.40965e-20-0.00395781j -1.36509e-16-0.00653578j -3.25553e-16+0.0012963j -2.15143e-16+0.011276j 1.09684e-16-0.00440205j -2.35867e-16-0.000481869j 4.27852e-15+0.0171958j 1.89167e-16+0.0126032j 1.16444e-16+0.00393628j 1.11536e-16-0.01729j 9.96735e-15+0.0167909j 9.68885e-17+0.00597338j -8.75315e-17+0.0188897j 3.95468e-16-0.0205468j 6.01477e-16-0.0150937j -1.58951e-17-0.00178737j 1.15404e-16-0.00140059j -1.25628e-16-0.007263j -5.55123e-17+0.00362097j 1.57112e-16-0.00193595j -1.53508e-16+0.00584172j 3.0593e-16+0.00547507j 2.59976e-16-0.0021423j 2.75155e-17-0.000153744j -1.13434e-16+0.0105327j -1.03333e-17+0.0128466j -6.96909e-16+0.0120621j 1.33906e-16+0.00257319j 1.94584e-16-0.0053377j 4.07638e-16-0.00421711j 9.17841e-17-0.00470774j -1.98906e-16+0.00785311j 4.91156e-17-0.00824163j 1.07136e-16+0.00319187j -9.35686e-17-0.00390813j -2.15146e-16-0.0119047j 2.08902e-15-0.00556435j 3.22552e-16-0.000455j -4.42203e-16+0.00943696j 9.68196e-17+0.00208165j 1.91505e-15-0.00808984j -4.32033e-16+0.0165334j -2.23805e-16+0.00823889j 6.58625e-18+0.00731398j -7.66421e-17-0.00404566j 8.02395e-16-0.0104626j -1.23983e-16+0.00640574j 3.80077e-17+0.0108324j -8.74033e-18+0.00829469j 1.75809e-16-0.0054781j -7.4955e-16+0.0208527j -3.22079e-16+0.0298753j 2.62425e-16+0.00259126j 1.84492e-17+0.00448287j -2.90158e-17-0.00830485j -2.02503e-16-0.0215476j -7.7566e-17+0.0129709j 1.27129e-16-0.0015132j -8.65249e-18+0.00512476j -2.82931e-16+0.00343775j -9.98718e-18+0.00437605j -3.21869e-17-0.0166764j -4.16426e-17+0.0012464j -6.707e-17-0.00655048j 9.61179e-17-0.00395975j -1.73557e-17+0.0101719j 3.95723e-17-0.00600473j 2.56638e-18+0.000890287j 3.96447e-16+0.00644842j -7.12914e-17+0.0183674j -3.25583e-17+0.00162374j -7.25534e-18+0.0102549j -1.1777e-18+0.0293354j 5.1073e-17-0.0199054j 1.27018e-17-0.0123507j 8.32794e-17+0.00510216j 1.38216e-16+0.013771j -2.48087e-17+0.0105794j -9.48024e-18+0.00436874j 3.85624e-17+0.00550032j 2.17477e-17-0.00727797j 8.27501e-18+0.0141773j 1.62344e-16-0.0313875j -2.28829e-17-0.0100831j -1.97723e-17-0.012589j 2.09829e-17+0.0110995j 4.46716e-17-0.00402069j 1.74446e-16-0.0210777j -4.87538e-19-0.0242332j 2.07826e-16+0.0188918j 1.47005e-16-0.021296j 
2.58648e-17-0.00329493j -3.31017e-16+0.0207653j -4.84742e-16-1.17698j 1.53763e-17-0.285705j 8.87608e-17-0.00764701j -4.71075e-16-0.0955395j 2.19591e-17-0.0328214j 5.97113e-17+0.00170765j 1.30072e-17+0.00181983j -1.08877e-16+0.00817589j -3.58158e-16-0.45038j -3.07277e-17-0.0776993j -8.30436e-16+0.138975j 8.87477e-17+0.0592108j 6.27986e-17-0.0273817j -1.86317e-17+0.00110111j -1.47881e-16-0.0017545j 1.87593e-16-0.0205422j 1.41107e-17+0.00162346j 1.14487e-16-0.0146074j 8.59579e-16+0.0399546j 3.837e-17-0.0449796j 7.70423e-17-0.00554272j -5.20106e-17-0.0384549j -4.66676e-16+0.0130351j 6.23207e-16-0.0800026j 5.7972e-16+0.0151591j 2.8196e-16+0.01113j -5.91132e-18-0.0120509j -9.72042e-17-0.00860452j 3.49824e-16+0.0572343j 1.2379e-16+0.0299438j 5.63681e-18+0.0196528j -2.52945e-16-0.0365149j -6.35569e-16-0.00706691j 9.79462e-16-0.022572j 4.54554e-16-0.00986087j -8.83779e-16-0.00513535j 1.42117e-14-0.0297812j -1.7298e-16+0.00605061j 4.47354e-16+0.00821066j -5.82026e-16-0.0150842j 9.40683e-16-0.0617799j 6.81579e-16+0.0156281j -2.35902e-16-0.0134691j 8.86392e-18+0.00579249j -4.30574e-17+0.01256j 1.14014e-15+0.016517j 1.94126e-16-0.0247078j 3.16317e-16+0.0094451j 2.7994e-16-0.0255231j -1.56829e-15-0.00704912j 9.75557e-16+0.00573797j -8.13636e-16-0.0210404j -2.21416e-16-0.026933j 1.98849e-14+0.0340408j -5.71749e-16+0.00659176j -4.10156e-16+0.00158642j 4.28257e-16-0.0196286j 3.92778e-16-0.00131843j -3.00236e-16+0.0136185j -1.70177e-16+0.000471246j 1.22727e-16+0.0141471j -2.65534e-16+0.0136392j -3.39657e-16-0.0296225j 6.75989e-18+0.020707j -3.18145e-16-0.0106705j -1.36966e-16+0.00914338j -3.12452e-17-0.0090815j -1.23809e-16+0.0105907j 1.59106e-16+0.0136833j -6.13696e-16+0.00992132j -3.81222e-17+0.00891525j 2.86799e-16-0.00737657j 3.57445e-16-0.00393095j 1.23915e-16-0.00115651j -8.83701e-17+0.00251015j 8.018e-18-0.00528392j 2.81341e-16+0.00476902j 9.3329e-17-0.00998961j -3.87231e-16-0.0174177j 3.76961e-15-0.0108678j 6.12233e-16+0.00324075j -3.93173e-16+0.0120523j -1.16498e-16-0.00917908j 4.34513e-15-0.0193092j -2.89489e-16+0.0118859j -1.00448e-16+0.0122738j -8.52644e-17-0.00360497j -9.70144e-17+0.000324218j 1.03668e-15-0.0157057j -3.3714e-17-0.000360096j -2.04578e-16-0.00231371j 7.948e-17+0.0148917j -1.72787e-16+0.00503867j -3.47119e-16+0.0143092j -1.38523e-16-0.00176096j -1.33697e-16-0.0176949j 6.15366e-18+0.00057525j -7.30092e-17-0.0101652j 3.52184e-17-0.000215238j -9.97357e-19+0.00404407j -3.24346e-16-0.0232506j -2.1553e-16-0.0221149j 2.92179e-16-0.00278709j 3.95724e-17-0.00375983j 7.70373e-17-0.019651j 3.70712e-17+0.0220293j -2.18592e-17-0.00582349j -2.937e-17+0.00292002j -1.28674e-17-0.00234393j -5.98407e-17-0.0338692j -1.20869e-16+0.0294039j 1.34329e-15+0.023349j 4.68236e-17+0.0020509j 5.49549e-17-0.0109994j 5.8076e-18+0.0163688j -1.58969e-17-0.00986276j -2.57848e-17-0.00433539j 3.36907e-18-0.00545804j -5.29902e-17+0.0218635j 2.0993e-16+0.0112819j -2.84353e-17+0.00276049j -2.4863e-17+0.0194254j -5.82178e-17-0.00427996j -2.0346e-17-0.00600963j -1.66675e-17-0.0188832j 9.65032e-18-0.0206296j 2.46756e-17-0.0198967j 1.48097e-17+0.000641215j 3.67081e-17+0.0114484j 1.29456e-17+0.00448774j 1.74416e-17-0.00828426j -6.70313e-18-0.00279916j 1.98509e-16+0.0180459j 4.02791e-18-0.0111279j 
1.79799e-17-0.0136667j -3.00859e-17+0.0018385j 2.1095e-16+0.266391j -2.77659e-16-1.18444j -1.04685e-16+0.0419669j -1.40529e-16-0.0290744j -2.61458e-17-0.13966j 6.22675e-17-0.0237018j -5.75259e-17-0.10895j -6.11509e-18-0.142535j 6.90756e-17+0.11368j 7.24696e-16-0.421006j 6.18551e-16-0.0281844j 2.20864e-16+0.0328903j -4.01119e-18-0.0310751j -1.81752e-18+0.018275j -2.28316e-16+0.0170851j 5.7218e-16-0.0342552j 9.78628e-17-0.0143218j 2.35512e-16-0.0264682j 1.93133e-16+0.0112352j 2.68243e-16-0.0343831j 4.90393e-17-0.022121j -1.43602e-16+0.0487834j 2.42976e-16-6.82964e-05j -3.47212e-16+0.0377101j -1.3439e-15-0.0377908j 1.20955e-16+0.0440769j -4.74469e-17-0.00855195j -1.54233e-16-0.0294006j -3.75737e-16-0.0563671j -3.03219e-17-0.012785j -1.15992e-16-0.00191415j -2.40977e-16+0.0210395j 1.9936e-16-0.0359036j -1.90757e-15+0.0304379j 2.48292e-16+0.000996616j -1.19714e-15-0.039564j 1.30664e-14-0.0302229j -5.02232e-16-0.020952j 6.42926e-16+0.017428j -4.1276e-16+0.0379069j 7.2066e-16-0.0311657j -3.21824e-16-0.00415841j 1.40148e-16+0.0321585j -5.78685e-16+0.00490232j 5.01024e-16+0.0307473j -5.62181e-17+0.00753026j 4.55127e-16-0.0276059j -1.22373e-16+0.000928663j 3.54577e-17-0.00116177j -7.03592e-15-0.0292777j -2.00216e-16-0.000182871j 4.38358e-16+0.0205724j 4.91281e-16+0.00663511j -5.34974e-15-0.00955408j 5.96082e-16+0.00409735j -6.64772e-17-0.0201347j 2.38554e-17-0.00952945j 8.34205e-17+0.00257916j -3.5358e-18-0.00697683j 1.74182e-16-0.00619041j 1.30505e-16+0.0189696j 1.77081e-16-0.0142264j 4.90898e-17-0.00794574j 2.6825e-16-0.00244013j 3.82081e-16+0.0115594j -2.3553e-16+0.0208026j -8.55604e-17-0.00365694j 2.2534e-16+0.0041902j 1.45369e-16+0.0198884j 3.45417e-16-0.00435884j 2.16714e-16+0.0045501j -2.67129e-16+0.0126341j -1.83039e-15+0.0238384j 5.68114e-16+0.0318129j -7.89079e-17+0.00748003j -4.4871e-16+0.0218885j -7.82782e-17+0.0146568j -1.32771e-16+0.00274328j -2.4946e-16-0.0103332j 2.14973e-15-0.00374209j 1.87133e-16-0.0207484j 5.82698e-16-0.00863474j 2.44324e-16+0.0125721j -6.96369e-15+0.0320943j 1.45783e-16-0.00616596j 3.76062e-17+0.00786133j 1.4103e-16-0.00593177j -1.65547e-17+0.00462341j -3.81935e-16+0.00512581j 3.20978e-17-0.0111468j 8.31394e-17-0.00506164j -1.19434e-16-0.0125538j 1.00329e-16-0.00350686j 2.37326e-16-0.00792429j 1.6316e-18-0.00578615j -7.47655e-17+0.00621086j 1.10515e-16+0.00383015j 8.94399e-17+0.0219201j -7.21407e-18+0.0024921j 4.37675e-17-0.00400296j 2.66595e-16+0.0236306j 2.24641e-17+0.00876804j 1.29259e-15-0.0118135j 6.10313e-17+0.0163188j 3.31255e-17+0.000415184j 7.49042e-17-0.00486j 1.13539e-17+0.0257332j -3.51221e-16+0.0160097j -3.72512e-18+0.0122596j 4.27142e-17-0.00940403j -1.68755e-16+0.0129583j -6.37278e-16-0.014038j -6.14568e-17+0.0143759j -2.90626e-16+0.0244523j -4.187e-17-0.00485262j -1.1138e-17-0.000177733j 8.76637e-17+0.00936943j -7.96372e-19+0.0117078j -8.70776e-17-0.005752j 4.84568e-16+0.0229187j -2.97219e-17+0.00985153j 1.47399e-17-0.025173j 4.78503e-17-0.00221615j 2.12086e-17+0.000752051j -7.39514e-18+0.00264506j 2.21975e-17-0.00246239j -1.18274e-17+0.0181308j 1.60771e-17-0.0235443j 1.38938e-17+0.00117044j 5.88069e-18-0.0169823j -1.13615e-17+0.00964463j -5.53873e-18+0.0106146j -2.10796e-16-0.0144651j -4.33105e-17-0.0179592j 
-2.16885e-17-0.00535142j 2.52377e-17-0.000309029j -7.7088e-17-0.00588118j 7.02761e-16+0.0583673j -6.82076e-15-0.496459j 2.64519e-15+0.0881686j -1.44736e-14-1.09038j -2.9524e-16-0.0276393j -3.93415e-16-0.0406174j -2.283e-15-0.15968j 8.17971e-16+0.0725538j 1.51081e-15+0.1517j 6.02873e-16+0.117975j -8.50343e-16-0.0402988j 1.14138e-15+0.0583755j -3.51245e-15-0.241699j -2.30355e-15-0.0786519j -5.31384e-17-0.280621j -1.76744e-16+0.0115143j -8.26882e-16-0.126439j -3.27212e-15-0.0872139j 8.25552e-16+0.0915091j -5.64993e-17+0.0108866j -6.94287e-16-0.0648549j -1.77882e-16+0.00996464j -1.93536e-16-0.0563293j -1.10722e-15-0.0230106j -1.92716e-16-0.00700899j -1.23849e-16-0.00873374j 9.35709e-16+0.0560996j 5.40664e-16+0.0220395j -1.03283e-15-0.0355963j -3.79078e-16-0.0219627j 6.5205e-16+0.016281j 9.72655e-16+0.0316554j -1.22433e-15+0.0403723j -4.80793e-16-0.0427653j 1.57932e-15+0.037807j -7.44753e-15+0.0189265j 3.39462e-16+0.00827432j 1.30904e-15+0.0155209j -8.1104e-16-0.0112055j 6.05442e-17-0.0313781j 1.60321e-15+0.00693762j 3.10292e-16-0.0279699j 3.38672e-16-0.0185651j 4.01637e-16+0.0133388j 2.06016e-17+0.00846788j -4.48576e-17+0.0123297j -1.62584e-16-0.0118139j -4.08928e-16-0.0264311j -2.778e-15-0.0116187j 4.54498e-16+0.0265582j -2.71821e-16+0.00041586j -1.12359e-16+0.022955j -9.06867e-15-0.0150993j -1.64403e-15-0.0232863j 8.43453e-18+0.0197915j -2.42765e-16+0.0318423j -2.92645e-16+0.01891j -1.08452e-17+0.018859j 1.54308e-16-0.0211902j 5.02196e-16-0.00676229j 7.8287e-17-0.00314744j -1.14286e-15-0.0590447j -1.57708e-16-0.00946849j -1.51899e-15-0.0199465j -6.54549e-16-0.0219187j -3.35643e-16-0.00716861j -4.07922e-16+0.0148287j -3.88355e-17-0.00228013j -5.61152e-16+0.0128588j -3.78945e-18-0.00340545j 3.75654e-17-0.022555j 1.10656e-15-0.0131144j -7.30682e-16-0.018675j -4.8213e-17-0.00600003j 2.65091e-16-0.00624718j -1.98214e-16-0.0158055j 2.50009e-18+0.00339779j 2.37565e-16+0.0038325j -1.66184e-15+0.00301681j 4.44116e-17+0.0129602j -2.51616e-16-0.00551838j -4.1565e-17-0.00262372j 7.24541e-15-0.0342819j -1.34063e-16+0.0177372j -2.74075e-16+0.00020432j -2.0114e-16-0.00348696j 1.46824e-16+0.0116703j 5.73416e-16-0.00420557j 2.32666e-16+0.0177798j 1.79585e-17+0.00611137j 1.72005e-16+0.0097166j 2.14478e-16-0.0116901j -9.43609e-17+0.0131238j -2.1428e-16-0.0112943j -5.1773e-16-0.0227168j -2.50551e-16-0.0165333j -3.56105e-16-0.0181192j -5.6631e-16-0.0210748j -2.38553e-16+0.000812553j -1.50504e-16-0.00552631j -1.00515e-16-0.00311937j -2.5788e-16+0.00253396j -7.09337e-17-0.0103429j 2.45553e-16+0.0184757j -6.31371e-17+0.00458866j -3.19754e-17-0.000437599j 1.17325e-16-0.0150511j -1.51751e-17+0.0048145j 2.06499e-16+0.0207181j -1.26548e-16+0.00937568j -1.33125e-15-0.0205616j -2.63837e-16-0.0240214j -1.26675e-16-0.0218044j 5.35351e-17+0.00381691j 1.14731e-17+0.00610205j -1.10866e-17-0.00654528j -1.99295e-16-0.0182017j -9.91701e-17-0.00686348j -2.94652e-16-0.00897327j -2.78225e-17+0.000363412j 1.43933e-16+0.00800493j 1.70413e-17+0.00180652j -1.09759e-16-0.00967946j -5.50987e-17-0.00339857j 7.89381e-17+0.00461896j 9.64226e-18+0.00267798j 3.69903e-16+0.0303914j 9.66023e-18+5.95744e-05j 1.09364e-16+0.00775688j -2.44249e-16-0.0215497j -7.61578e-17-0.00667939j -1.51007e-16-0.00710692j 7.92087e-17+0.00571977j 
-1.31231e-17+0.00486538j 7.03033e-17-0.00492859j 1.97538e-17+0.00682492j 1.7558e-17+0.0155096j 2.68484e-16-0.0835633j -1.51178e-15-0.279205j 1.86997e-16+0.0620011j -1.05851e-15-1.13474j 1.6176e-16-0.249263j 1.8056e-16-0.0627438j 2.46383e-16+0.0161969j -2.98473e-17+0.0677305j -1.43074e-16-0.0130676j 2.18495e-16+0.0991931j -3.63133e-16+0.00962153j -7.86398e-17-0.0510391j 2.20378e-15-0.298056j -4.64721e-15+0.196117j -5.76835e-16+0.0636915j 1.48199e-15-0.145495j 4.51404e-15+0.225219j -1.46222e-15+0.158344j -3.96101e-16+0.0748642j -9.85789e-17-0.034061j 1.89762e-16+0.0538651j -1.66236e-16+0.0471122j 2.45252e-17-0.00321517j 1.19943e-16+0.0110024j 1.97729e-16+0.00402182j -1.32687e-16+0.0266953j -5.52713e-17+0.0199436j -7.30585e-17+0.0128944j 2.28075e-16+0.00114116j -4.78079e-16+0.0146865j 4.27954e-16-0.0569071j -1.59135e-15+0.0172789j -1.69263e-16+0.00604942j -1.50859e-15+0.0190969j 9.96292e-15-0.0184888j -1.05456e-16+0.0192155j -9.66104e-16-0.0163082j 7.30913e-17+0.0171164j 6.90846e-17+0.00384045j 2.53883e-16+5.51333e-05j 2.34627e-16-0.00194057j 5.41449e-16-0.0165767j -3.83601e-16-0.010723j 7.44453e-16+0.0105551j 7.92706e-16-0.0335674j 7.21079e-17+0.0398183j 3.20417e-16+0.0130644j -7.17968e-15-0.0290478j -1.65627e-16-0.0297723j -9.72313e-16-0.013188j -1.08085e-15-0.0139635j 9.1796e-15+0.015239j -3.70109e-15-0.0347695j -1.38256e-16-0.029734j -2.46268e-16-0.00139926j 7.18135e-16-0.0199696j 2.53837e-16-0.00976268j 8.34156e-16-0.0237807j 9.27712e-18+0.00884469j 1.11148e-16-0.00274318j -8.76768e-18+0.000260483j -2.03729e-16-0.0258103j -4.3568e-16-0.0056142j -4.40558e-16+0.02634j -2.98208e-16-0.0102123j 3.93501e-16-0.019113j -6.89105e-17-0.0215339j 3.26499e-16-0.00457607j -1.26747e-16-0.0066991j -7.46797e-17+0.007754j -1.15559e-15+0.013792j 1.4185e-16-0.0116016j -4.51647e-16+0.00818137j -2.49298e-17+0.0216058j -3.66761e-16-0.0329774j -2.46763e-16+0.0163658j 3.24783e-16+0.000177762j -5.10107e-16+0.00367817j -2.9497e-16-0.0169007j -7.60429e-16+0.029688j -4.4996e-16+0.00609742j -3.01741e-15+0.0148614j -3.95292e-16+0.018512j -1.13187e-16-0.0129078j 3.43072e-17+0.0158342j 2.70168e-17-0.00279223j -3.57619e-16+0.00540761j -7.5549e-17-0.00127903j -4.47597e-18-0.00581018j -1.66266e-17-0.0132678j 1.18879e-16-0.00367615j 5.99725e-16-0.0215061j 1.72347e-16-0.0102316j -1.39722e-16+0.00138695j 1.55455e-16+0.0179928j 3.52986e-17+0.00246436j 1.16438e-16+0.00285182j -1.61678e-16-0.00567809j -4.79052e-16-0.0366468j -2.54632e-17+0.00259454j -1.19285e-16+0.000167174j 1.45057e-17+0.0069798j 3.99755e-17-0.00153189j -7.29037e-17+0.0044789j 4.64102e-18+0.00196916j -1.59919e-16+0.0113064j 5.63843e-17-0.00382881j -5.20597e-17-0.00316495j 2.3395e-16-0.0209747j -7.66561e-16-0.0122329j 7.16298e-18-0.0356114j 2.05795e-16-0.0186078j -2.54112e-18-0.00733949j 3.42791e-18-0.015193j -1.10465e-17+0.0101669j 3.96508e-17+0.0122639j 9.41752e-18-0.00178253j 3.35646e-17-6.3604e-05j 1.02912e-16-0.0146683j 5.37823e-17-0.00961397j -3.70357e-19-0.0105589j 2.84468e-17+0.00215055j 2.93947e-17-0.0146335j 5.03866e-17-0.00218533j -3.34998e-18-0.0129951j 3.36339e-17+0.0053451j -8.33054e-18-0.00366763j 4.30665e-19-0.00585264j -9.26466e-18+0.01027j -1.64236e-17+0.0150437j -3.55356e-17-0.00694594j 8.15936e-18+0.0127582j 
