-0.165177+0.0156842j -0.264078-0.0139971j 0.0174377-0.0804401j -0.523954+0.00220349j 0.624022-0.0149651j 0.21813+0.0791587j 0.347237-0.00825884j -0.00792756-0.0112661j -0.000143727+0.0185181j 0.128911-0.0287972j 0.0227928-0.0404813j -0.0272257-0.0126357j 0.0740417+0.0157999j 0.00419491+0.0246004j -0.0520336-0.0756508j -0.00346236+0.0159033j 0.00218767+0.00900214j -0.0234208-0.0323746j -0.0315408+0.0445662j -0.0468855+0.0215651j -0.00238135+0.0577036j 0.0197994-0.0243731j -0.0345768-0.0216128j -0.00334545+0.00160147j 0.0264687-0.00487526j 0.0229958-0.00833553j 0.00674355-0.00499065j 0.00653574-0.00558651j -0.000219394-0.0121498j 0.00387717+0.0138099j 0.00653326-0.0294752j 0.00299556-0.0252592j -0.0119496-0.0265518j -0.00491593-0.00728033j 0.00331957-0.00223058j 0.0147938-0.0165472j 0.00291708+0.00158061j -0.00679079+0.00755169j 0.0427321-0.00963837j 0.00993843+0.0108029j -0.0262128-0.00341367j -0.00256183+0.000179721j 0.00283071-0.00708719j 0.0162944-0.00605757j 0.0142033-0.0161077j 0.0148085+0.0106348j -0.00849665+0.00486211j -0.00137674+0.00447539j 0.00921587-0.00221613j -0.0250699+0.00361904j 0.000374558-0.00391155j 0.00431215+0.0190673j -0.000235406+0.0127713j -0.00752729+0.0216521j -0.0114023+0.0137492j -0.000144829+0.00105667j 0.00383907-0.0115834j -0.00852013+0.00979952j 0.00630996-0.00506218j -0.0100301+0.00143049j -0.00382094+0.0106719j -0.014207+0.00928737j 0.0257476-0.00650605j 0.0205615+0.00335658j 0.0113712+0.000773141j -0.00551584-0.000870746j -0.0090811+0.00580709j -0.0178709+0.00172406j 0.00965577+0.00206742j -0.00300479+0.0067205j 0.0135383-0.00474702j -0.00153851-0.00418638j -0.00231854-0.0155204j -0.000432077-0.013865j -0.00546966-2.58378e-05j 0.000633066+0.0210204j -0.00396194-0.00307897j -0.00229785-0.00149607j 0.00150147+0.0114276j -0.00797018-0.00366798j 0.00378548-0.00479795j 0.00593899-0.0128404j -0.00054294-0.000551325j 0.00997354-0.00660512j 0.00269527+0.0069166j 0.000371852-0.00655537j -0.00234885+0.00470258j -0.00737505+0.0133371j 0.00919167+0.00154991j 0.00706636-0.000723109j 0.00697764-0.00126007j -0.0114491+0.0118801j 0.00474779+0.00234613j 0.0110773+0.0016593j -0.000936187+0.00264638j -0.00617465+0.00602161j 0.00361735-0.00191674j -0.000373482-0.0046189j -0.0105476+0.00080986j 0.0116674+0.00534678j -0.00734677-0.00657252j 0.0258145-0.00276565j -0.0125601+0.00456825j -0.00819745-0.00332227j -0.00538859+3.58665e-05j -0.00426176+0.00506307j 0.00395398+0.00377046j 0.00298818+0.00651472j -0.00707755+0.00537458j 0.013159-0.00438242j -0.00515113+0.00363215j -0.00947172+0.00445026j -0.00774628+0.00155796j 0.00295805+0.00429764j 0.000740633+0.00254239j -0.00662642-0.000423438j -0.00956338-0.00194875j -0.000755537+0.00467786j -0.000781988+0.00169364j 0.00447402+0.0118543j -0.0038807+0.000368916j 0.000302133-0.00236004j -0.013203+0.000880108j -0.00475421-0.00490868j -0.00263388+0.00202281j 0.0056345-0.000684941j -0.00980832-0.000776401j 0.00990301+0.00581587j 0.00830345-0.00284137j -0.00191624+0.00348071j 0.000370459+0.00300352j -0.00150362+2.03517e-05j 0.0060379+0.00543724j 0.002346-0.00203773j -0.00246455-0.00402497j -0.0118052-0.00411347j 0.00596571+0.00268284j -0.00179156-0.00180286j -0.00474064+0.00216931j 0.00594672+0.00497056j -0.00275726+0.00427095j 0.00398536-0.00150325j 0.00550499-8.32477e-05j -0.0107403-0.00638089j -0.00130349-0.0019435j 0.00558128-0.00961492j 0.00473173-0.00290811j 0.00764945+0.00942808j -0.0152017+0.0101504j 0.0010609+0.00576036j 0.00321263-0.00103211j 0.0106369+0.017371j 0.00840007-0.000485625j -0.00369966+0.00139166j 0.00134219+3.67161e-05j -0.00570182+0.00311484j -0.00517405+0.000554462j -0.000837155+0.00210912j -0.00493842+0.00287395j 0.00837644-0.00747816j -0.0138774+0.00537475j 0.00356748-0.00157956j -0.00802223+0.00519819j -0.00223138+0.00417972j -0.015318+0.00526534j 0.00807004+0.000499954j -0.00713428-0.00567561j -0.000296076-0.00096117j -0.00494978+0.00377085j 0.00357565-0.0166159j 0.00195647+0.00890163j 0.000764337+0.0113558j 0.00176438-0.00206153j 0.000266075-0.00574356j 0.0045562+0.0091735j 0.00290403+0.00508117j -0.00502964+0.00241323j 0.00046968+0.00508494j -0.000836095+0.00858489j -0.00429259-0.00724874j -0.011563+0.00692174j 0.0075556-0.00269838j -0.0140944+0.00148973j 0.00875648-0.00211989j -0.00565547+0.0147822j 0.00582754-0.00863784j -0.0026987+0.00825734j 0.0121667-0.0234331j 0.00285828+0.00870565j -0.0357796+0.0119569j -0.00547607-0.0087267j 0.0166522-0.00988969j -0.0100694+0.00530972j -0.000734675-0.0212105j 0.0183582-0.0322756j 0.0301022-0.0127182j 
0.240047+0.0746052j 0.588449+0.0158397j -0.0388377+0.706121j -0.28944+0.00414128j 0.0826945+0.00801115j 0.0439045+0.0131974j 0.0679878-0.00224848j -0.0494553-0.040417j 0.0207437-0.0447821j 0.0492648-0.0103205j 0.00773162-0.0159214j -0.00500555-0.00957398j 0.0212186-0.00167609j 0.00620031-0.00926893j -0.00795321-0.021656j 0.0161064-0.0176886j 0.0283751-0.0223271j 0.0252098+0.00601089j 0.0160597+0.0224645j -0.0227254-0.00695425j -0.00784298+0.0145487j 0.0129103-0.00357682j -0.00744208-0.00859199j 0.0103087+0.00778024j -0.0127091-0.00827949j -0.0284109+0.00463114j -0.00934881-0.0312466j -0.00038656+0.008193j 0.00274225+0.0111936j -0.00489374-0.0342675j -0.0010242+0.0103495j 0.00306-0.0106635j 3.18503e-05-0.0163669j -0.0250938+0.0115978j -0.00325974-0.000484135j 0.00549335-0.00514751j -0.00334774+0.00541929j -2.67471e-05-0.00545937j 0.00955677+0.0027804j -0.00852672+0.00913584j -0.000248792-0.0030351j -0.00351383+0.000407115j -0.010183-0.000224383j -0.0081739-0.000797792j 0.00297833-0.00547666j 0.00921095-0.00217967j 0.0165105-0.00173096j -0.0342443+0.000792312j -0.0166851-0.0035662j -0.00575685+0.00234399j 0.00751458-0.000663411j -0.00493901+0.00528394j 0.0042302+0.00280393j 0.00223962+0.00745387j -0.0057434+0.00191852j 0.000149643+0.000861957j -0.000897706-0.00529441j -0.00220474-0.00147231j -0.00360173+0.000312493j 0.00340784-0.000169861j -0.000944983+0.0058457j 0.00419504+0.00354134j -0.00604364+0.0010394j -0.00932752-0.000554745j 0.00184641+0.0104819j -0.00368266+0.00512537j -0.00362698+0.00765115j -0.00176611-0.00564747j 0.0126562+0.00239572j 0.000202818-0.00373589j 0.00424775-0.00915663j 0.00281105+0.0179298j 0.00522643+0.0115513j 0.00529021-0.00331348j -0.00167187-0.0161511j 0.00529121-0.00397437j -0.0024256-0.0189654j -0.0014462+0.00495725j 0.00114484-0.0099342j 0.00440389-0.00134194j 0.00596184+0.00302805j 0.0042658-0.0111285j 0.000208708+0.00369821j -0.00503463+0.00220012j 0.0077388-0.00664595j -0.00279844+0.00564892j -0.00648042+0.00769451j -0.000484595-0.00698711j 0.00195154+0.00344157j 0.00114423-0.00367435j 0.00161823-0.000994618j -0.00494619+0.00195967j 0.0023999-0.00111091j 0.000190739-0.000373967j -0.00245534+0.00428624j -0.00056927-0.00139415j 0.00178344-0.000539274j -0.000504328+0.00152245j -0.00160279-0.00200446j 0.00270144+0.00081357j -0.00504289-0.00373312j 0.00447871-0.000166392j -0.0041827+0.00286508j 0.000220491-0.00219003j 0.00101606-0.00067917j 0.00460997+0.00145209j -0.000653589-0.000539184j 0.00314374+0.00178843j -0.0021113+0.003221j 0.00375093-0.0036866j -0.000953547+0.00100857j 0.00362026-0.00110108j -0.00243244-0.000715604j -0.000932114-0.000591554j -0.0107279+0.00452963j -0.00422785+0.000721801j -0.000537948+0.00197598j 0.0092907-0.00276845j -0.00642901+0.00736885j -0.00390928+0.0057678j 0.0146267-0.00810438j 0.00580772-0.00396325j 0.00100239-0.000792696j 0.00229792+0.00177317j 0.0063056+0.0019934j -0.0135676+0.00624593j 0.00074642+0.00129501j -0.0103062-0.00544854j 0.0143534+0.00557492j 0.00131726+0.00330753j 0.00597608+0.0031798j 0.005841+0.0035847j -0.00161108+3.97494e-05j 0.000520203+0.00116315j 0.00947961+0.0042408j 0.00373812+0.0117829j 0.00506913+0.00186989j -0.00453267-0.00364603j 0.00811413+0.00538422j 0.00164611+0.00381006j 0.000403879-0.000636195j -0.000824399+0.00337356j 0.00124349-0.00324345j 0.000151127+0.000651318j 0.00051267-0.00299244j 0.00100774-0.00546971j 0.00302151-0.000780906j -0.00137556+0.00477174j 0.00123303-0.000139975j 0.000312455+0.000412284j 0.0016749-0.00151279j -0.00118239+0.00129688j 0.00143881-0.00338798j -0.00274035+0.000864941j -0.000153393+0.00063422j -0.00119943+0.00114027j 0.000460154-0.00068915j 0.00176829+8.79448e-05j -0.000346936+0.00127889j 0.00163873+0.00104942j 0.000182845-8.74202e-06j -0.000962882-0.000960213j -0.0019816+0.00104698j -0.010834-0.0162672j 0.0140648+0.0106414j -0.00420586-0.0107208j 0.00756449-0.00757424j 0.00250535+0.0116176j 0.00139667+0.00522362j 0.00289995-0.00666335j -0.00149332+0.00990357j -0.000876629+0.000332654j 0.000253981-0.00474526j 0.00111848+0.00112615j 0.00179188+0.000784603j 0.00120089-0.0073102j 0.00140572+0.00593717j 0.0145212-0.0156083j 0.00553645-0.00626298j 2.57022e-05+0.000586671j 0.00408497-0.0120268j -0.00182019+0.00439297j -0.00345194-0.00340404j -0.000289024+0.00225663j 0.00399378-0.000600636j -0.00222842+0.00152617j 0.000319022-0.000454152j -0.00959276+0.00120095j -0.0197151-0.00276284j -0.00440849-0.00110336j -0.00107997+0.000220734j 0.000371121+0.00167394j 0.00033043-0.00121143j -0.00131587-0.00105682j 0.000615766-0.00272397j 0.00230151-0.0002515j 
0.00019484-0.0811497j -0.0238764+0.0435651j 0.004132+0.0198598j 0.0454187-0.0141111j 0.115625+0.0322551j 0.0905924-0.217023j 0.120768+0.0140033j 0.0620841+0.0691109j -0.148068-0.0656368j 0.346184+0.0708244j 0.0310581+0.0407584j 0.0958735+0.00205054j -0.0228183-0.0778988j 0.168123-0.00276023j 0.0707705+0.146527j 0.0155616-0.0318292j 0.00824002+0.0104924j -0.0953679+0.0825354j 0.0802664-0.0789833j -0.0142679-0.0197562j -0.0289723-0.137202j 0.255169+0.0840916j -0.223235+0.043645j 0.0756566-0.025249j 0.0947847-0.0127787j -0.114056+0.00626876j 0.00990959+0.0567695j 0.10722+0.0245506j -0.0163066+0.0150505j 0.032513+0.016201j 0.0171802+0.125606j -0.00653045+0.0680895j 0.00819861+0.035494j 0.0369284+0.00184914j -0.0937397+0.0898247j -0.018196+0.0479925j -0.0351374+0.0468068j -0.000991041-0.0547931j -0.0395722+0.0120931j 0.00460186+0.00399458j 7.84004e-05-0.0316081j -0.0490218-0.00840617j -0.00984228+0.00121932j -0.00773231+0.00401307j -0.0378464-0.00840107j 0.035824-0.0129935j 0.0375011-0.0198252j 0.0217025-0.0166744j 0.0109363+0.0203625j 0.0273365-0.0337655j -0.00847867+0.0330263j -0.038873+0.0262891j 0.0366099-0.0384276j 0.0473253+0.00903544j 0.0259237-0.0482616j -0.0241119-0.014949j -0.0117196+0.0592166j 0.016228-0.0415245j -0.00638103+0.00125267j 0.00839902-0.014821j 0.00903354-0.0213511j -0.0142211-0.0138015j -0.0184042+0.0183682j -0.0340328+0.00842233j -0.0359694-0.013361j 0.0182681-0.0140611j 0.0163992-0.0155616j 0.0160739-0.0161799j 0.00911933+0.0171744j 0.0432809-0.00551675j -0.0378495+0.0188561j -0.013042-0.00377299j -0.0306103+0.016691j -0.0269174+0.0199719j -0.00237778+0.00503618j -0.0108701-0.0278965j 0.00493213+0.00195475j 0.00470709+0.00143884j -0.0513694-0.00106476j 0.0531148+0.00519182j 0.0239747+0.0119772j -0.00639247-0.0170596j -0.0208797+0.0101313j -0.0161968-0.0195698j 0.00246432+0.00822492j -0.0235295+0.00161776j 0.0131612-0.00806216j 0.00736894-0.020769j -0.0310906-0.00521874j -0.0292542+0.0141306j 0.0129685-0.00109959j 0.00281563-0.0615592j 0.00348565-0.0179194j -0.0295703+0.0173135j 0.0206174+0.00112917j 0.00696344-0.0382438j -0.013942+0.00276677j 0.0239173+0.0110525j 0.0268954+0.00454002j -0.00295403-0.00524129j 0.00382739-0.00830912j -0.0463677-0.00309837j 0.0101945+0.0282089j 0.000711719+0.00898369j 0.00303072+0.00298421j 0.0265164-0.0140107j 0.0071814-0.0185985j -0.0112897-0.0103675j -0.00761817+0.00234607j -0.0194981-0.0102437j -0.00506273-0.0427639j 0.0101182-0.0404048j 0.0157479+0.011601j -0.00910359+0.00570277j -0.00739553-0.00753319j -0.00800978-0.000225581j -0.0102523+0.0121954j -0.00203581-0.00193933j -0.0033094+0.0173045j -0.00173423+0.0023236j 0.0070414+0.0180262j -0.00354248+0.00347757j 0.000532177+0.00163765j -0.000848989+0.00433446j 0.0114023-0.00235842j 0.0102064-0.0136728j -0.0114044-0.00520261j -0.00242996+0.00896329j -0.00891346+0.0176847j 0.0233871-0.014771j 0.00468383+0.00493651j -0.0149751-0.00226409j 0.0056708-0.00322049j -0.0178008+0.00504496j -0.0114625+0.0135366j 0.0158897-0.0153526j -0.00535115-0.00222544j -0.00535087+0.0192971j 0.026083-0.00394124j -0.0130338+0.0160047j 0.0150738+0.00190246j 0.00506784-0.00019393j -0.00241-0.010185j 0.00834961+0.0230734j 0.00535155+0.0151625j -0.0398782-0.0151961j 0.00561787+0.00291984j -0.0288391-0.00668917j 0.052382-0.0107448j 0.0392601-0.0200815j -0.0152507+0.000177474j -0.0548223-0.00398493j -0.0281397+0.00293565j 0.0277698-0.0151046j -0.0232152+0.00522953j 0.0154721+0.0033722j 0.015501-0.0174078j -0.00655869-0.0145617j 0.00741085+0.0111381j -0.0128567+0.0177444j 0.0628692-0.0312282j -0.0153319+0.0140681j 0.00552453+0.00375812j 0.00512223-0.0248421j 0.000499467-0.0247475j -0.0263487-0.00930016j 0.0202062+0.0308544j 0.0111152-0.00443922j 0.00147427-0.0121952j -0.00946277-0.0059046j -0.0175735-0.0207158j 0.00200936-0.0187189j 0.00263202-0.0075895j 0.0111554-0.00767442j -0.0200343-0.0053414j 0.015537-0.00815551j 0.0135017-0.0233272j -0.00504133+0.00923126j -0.0098374+0.00958647j 0.00900075+0.018368j 0.00344478+0.00100294j -0.0233323-0.011424j 0.0350444+0.0315141j -0.0161857-0.0141993j 0.00146328-0.0241475j -0.0157481+0.00869778j -0.0118928-0.0215872j -0.0349244+0.0677709j -0.000387187-0.0140005j 0.102903-0.0316142j 0.0306498+0.0403275j -0.0643574+0.016177j -0.000487445+0.0221128j 0.0238531+0.0962957j -0.0650618+0.159287j -0.127546+0.0596824j 
0.0127622-0.0937281j 0.0574728+0.0338056j -0.00614756-0.0163508j 0.114461-0.0240646j 0.0599806+0.00910127j -0.0619887-0.158603j 0.218788-0.0188507j 0.106003+0.178292j 0.02208+0.161544j -0.184427+0.150947j 0.0726981-0.0544092j -0.0712997-0.060577j 0.255834+0.0225401j -0.0335907-0.226031j -0.154554+0.216162j 0.0690358-0.368974j 0.0587259-0.0637046j 0.235805+0.111889j -0.156183+0.0199418j -0.194982-0.0206377j -0.121431-0.0453106j -0.117162-0.0311805j -0.114228-0.1005j 0.0752817-0.0242575j 0.106305+0.00977157j -0.0664614+0.0121603j -0.000902337+0.0228347j -0.0475335-0.00738846j 0.00122114+0.0154111j -0.0202294-0.0583754j -0.010386-0.0638852j 0.017844-0.000918201j 0.000206408+0.0661733j 0.0168608+0.000377526j -0.0232239+0.00747818j -0.000858095+0.00825339j 0.0347631+0.00249161j -0.0149823-0.0286479j -0.00921093+0.00652009j 0.00186925+0.0349986j 0.0377499+0.0201632j -0.00766682-0.0314622j -0.00980875-0.0191745j -0.0362062+0.00586657j -0.00652243+0.0267669j -0.00626924-0.0144638j 0.0553158-0.0148857j 0.03095-0.0154036j 0.0203563-0.00852928j 0.016556-0.00846032j 0.0392331-0.029039j -0.0216028+0.00334715j 0.0262967-0.00782763j -0.00115653-0.0346663j -0.0409773-0.0293911j -0.000659353-0.00485846j 0.035379+0.0650603j 0.0217782+0.0141131j -0.0194558+0.0128136j 0.0193442+0.00395622j 0.00286817+0.0063896j 0.0145473-0.0296739j 0.00391366+0.0174122j 0.00980207-0.0177676j -0.0225262-0.00191968j 0.00939536-0.0132958j 0.0153067+0.0189284j 0.00861563+0.00367903j 0.00536138+0.00288169j 0.0179991-0.00750988j 0.00378753-0.0055331j 0.00861123+0.00957226j 0.0259367-0.00499351j -0.0065833+0.00624632j 0.000511396-0.00971947j 0.0154223-0.00104861j 0.00144321+0.0133515j -0.0109633+0.0160924j -0.00195283+0.008866j -0.00799001-0.0205452j 0.0125803+0.00376019j 0.0197069+0.000174908j 0.0183392-0.00854267j 0.0168716-0.00689022j 0.000724496-0.0209404j -0.00979107+0.0172605j 0.0228191-0.00865179j 0.0397785+0.0043818j 0.011072+0.00293956j -0.0146447+0.00314951j 0.01307+0.00690343j 0.0123114+0.0177873j 0.00394592-0.00169002j 0.0049309-0.0113919j 0.0107074+0.0119491j -0.00617709-0.0017805j 0.0129246+0.0141348j -0.00297695+0.0291145j -0.0174481+0.00781031j -0.00172827-0.00479584j 0.0168246+0.018051j -0.0220891+0.00737796j 0.0276717+0.0154318j -0.00288009-0.0120169j 0.00834491+0.000871124j 0.0116694+0.00945584j 0.0181963-0.00452482j -0.00175067+0.0214725j 0.01827+0.0080843j -0.00685958+0.0237921j 0.0151821-0.00891547j -0.0222037-0.00352013j -0.00614554+0.000289202j 0.0113117-0.000123511j -0.0313535-0.00924739j -0.0187496-0.0134143j -0.00566235-0.0193073j 0.000815845-0.0112548j 0.00865813+0.00235643j -0.0198536-0.010963j 0.00835951+0.00973062j 0.000319744+0.000393546j -0.000910475-0.00872191j 0.000768836-0.00946214j -0.0051489-0.00150756j -0.00329012+0.0118711j -0.00132072+0.00240084j -0.00309564+0.00279694j -0.00521088-0.0206188j 0.00705539+0.0223448j 0.00171075+0.0100992j 0.00838892+0.0212557j 0.00621692+0.00832919j -0.00262189-0.0026268j -0.0160782-0.0221732j -0.00872155+0.0275107j -0.025879-0.0151259j -0.0266293-0.0052958j -0.0126477+0.00150634j 0.00185272-0.0195897j -0.00930515+0.0151681j -0.00147766+0.00428422j 0.000233533+0.0210755j -0.0201675-0.00798136j 0.0196613-0.0025446j 0.0164413+0.0107491j 0.00919116-0.0122365j 0.000698534+0.00251949j -0.0140623+0.0104189j -0.000377445+0.0112714j 0.0174801+0.00661363j 0.00613608-0.00500135j -0.0151215+0.0252052j -0.00732611+0.0155061j 0.0169712-0.00467719j -0.021841+0.0134068j -0.0113853-0.0122833j 0.00248317+0.00453083j 0.0192413+0.0141991j -0.0126912+0.00478456j -0.0212908+0.0196961j -0.0148873-0.0296394j 0.000154199-0.0192867j -0.0345039+0.00228561j 0.00727351+0.000900847j 0.00296396+0.00628149j -0.000508589+0.0167984j -0.00365759+0.00544022j -0.00559279+0.00432401j -0.00328219+0.0208158j 0.00665979+0.000781879j -0.0011108+0.0170544j -0.00954053-0.0141323j 0.0100531+0.0221246j -0.00567777+0.0230041j 0.00336296+0.00295032j 0.00585332-0.0224697j 0.00645253-0.00716062j 0.0152604+0.0177172j -0.0109401-0.0143269j 0.0126479+0.00555257j -0.0213415-0.0155739j -0.00214349-0.0194911j 0.00176316+0.0237577j -0.00704454-0.0112832j 0.0160879+0.0171081j 0.0274929-0.00490074j 0.0286169+0.0605915j -0.0138866-0.0193425j 0.0707418-0.00285973j 0.0154951+0.025254j -0.0184185-0.00894077j 0.0746374-0.00819412j 0.0335396+0.0246364j 0.0382403+0.0759327j -0.111968-0.0203939j 
0.0403355-0.0529958j 0.0127983+0.0101891j -0.0227646+0.00600961j 0.0734835+0.0160989j -0.0153142+0.0262696j 0.075396-0.0877036j -0.080827+0.00480846j 0.000628894-0.0151853j 0.0932813+0.199715j 0.235725+0.00513268j -0.194302+0.200726j 0.232508-0.00610976j 0.0902057+0.0196202j -0.00697191-0.0272901j -0.0771561-0.0643079j -0.224721-0.0424795j -0.100131-0.163709j 0.148135-0.0289891j 0.0363782-0.180802j 0.166347-0.267327j 0.198497+0.0409871j 0.0825436-0.0331013j -0.156998-0.0804255j 0.0258472-0.0192172j 0.0390531+0.010697j 0.0041615-0.0104584j -0.00317207-0.0888239j 0.030453-0.0209142j 0.029317-0.0105437j 0.0229431+0.0821984j 0.0331973-0.0328898j 0.00440791-0.09958j -0.00675442-0.139374j -0.00784525-0.0339776j -0.0535976+0.0426038j 0.0828262+0.00297941j -0.0379697-0.0183875j 0.0194287+0.0761444j -0.0410682-0.0357591j 0.0107675+0.0240293j -0.00310103+0.0628276j 0.00185989-0.0691486j -0.0243952-0.0293666j 0.0266804+0.0349889j -0.00331176-0.0349554j -0.0124469+0.0269821j 0.0297557+0.0186995j 0.0175329+0.0251023j -0.00288904-0.00218169j 0.0431208+0.0438514j 0.0133371-0.0283288j -0.00569772+0.0145018j 0.00513619+0.00985053j 0.0121012+0.043158j -0.0067616-0.00573152j -0.0153164-0.00635257j 0.0219641-0.0228981j -0.0071749+0.00094526j 0.0269819+0.000413606j -0.0176542+0.0257099j 0.0245948-0.0117159j 0.00161035+0.00259827j -0.0068755+0.00705177j -0.00535137-0.0193886j 0.00947152+0.00291124j -0.0221527-0.0068759j 0.010079-0.00566152j 0.0128679-0.00820377j -0.00015501-0.0029102j -0.0568694+0.0162137j 0.0269441-0.00681253j 0.00763196-0.0166382j -0.0032167+0.000732724j 0.00835201-0.00635271j -0.00230475-0.0183153j 0.00629569+0.00643467j -0.00137958+0.000409373j -0.00953576+0.015827j 0.0165716-0.00271688j -0.0476043+0.00164212j 0.00950088+0.00446954j -0.0136357+0.0112109j 0.00841053-0.000852077j -0.00336993+0.00677241j -0.0111771+0.00207658j 0.0158476-0.0130142j -0.0214366+0.00184478j -0.0119592+0.000395191j -0.0176905-0.00542684j -0.0154339+0.0144559j 0.0062121-0.00368759j 0.0131209+0.0125981j 0.000269374-0.0042225j 0.0175678-0.0205285j 0.00499885-0.00266266j 0.0237776-0.000632265j 0.0196028-0.00250934j 0.00793887-0.0187525j -0.00293365-0.000101623j -0.0140537+0.0159871j 0.0140258-0.00047461j -0.0177744+0.00629718j -0.01652+0.017125j 0.00383707+0.0168401j -0.00676735+0.00962103j -0.0255664-0.00446435j -0.0304575+0.00180339j 0.0218349-0.00638308j -0.00751833+0.00485466j 0.000763784+0.0159141j -0.00113549+0.0194937j -0.011082-0.00753888j -0.0149232+0.0239518j 0.0102572-0.000259613j 0.00655051-0.000508095j 0.00486861+0.00146664j -0.00110751+0.00277609j -0.00199132+0.011448j 0.00627078-0.0092194j 0.00602667+0.0138688j -0.00101385-0.00307679j 0.0010743-0.000594114j -0.00331046+0.01257j 0.0022368-0.0101269j -0.0156702+0.0058353j -0.00972343+0.00207729j 0.00394553-0.0010223j 0.00427688+0.00516145j 0.00208581+0.000304723j -0.00347825+0.00798j -0.00843775-0.00662113j 0.0216464-0.0138421j 0.0176102+0.00872348j 0.0101813-0.016138j -0.00583337-0.000317998j 0.00747332+0.0125009j -0.00447664+0.00135824j 0.00319306-0.00453794j 0.00874607+0.00217333j -0.00577052+0.00549293j 0.00512261-0.00014747j 0.00588579-0.00221823j -0.0164755+0.00565172j 0.000136769+0.00934978j -0.00358632+0.00746664j 0.03521-0.00409419j 0.00765792-0.0111145j 0.0188039-0.00288667j 0.00205247-0.0103165j 0.00384932-0.00923146j -0.0119478-0.00857531j 0.00506187-0.00835963j -0.000940719+0.00839388j -0.00613286+0.00314676j 0.00143658-0.00852027j 0.00159061-0.000366588j 0.00675855-0.00548111j 0.0293777-0.016394j 0.0245995-0.0155583j 0.000659104-0.00950838j -0.00449543-0.00666035j -0.000911579+0.0197852j 0.0152738-0.0291848j 0.00135904-0.0087761j -0.00248866-0.00632886j -0.00693268-0.00587937j 0.00671623-0.000957215j -0.000460335-0.000992193j 0.000521127+0.00375964j 0.00259039+0.001355j -0.0102851+0.00156789j 0.00449855+0.0036518j -0.000354023+0.00324262j -0.00365009+0.00346186j -0.00281676-0.0075659j 0.00820739-0.01115j 0.0042465-0.0066289j -0.0156087+0.00906536j 0.0231416+0.00104901j 0.00733196-0.00062921j 0.00759231-0.000250791j 0.00749484+0.00113302j -0.0128155+0.0232347j 0.00522194+0.00879799j -0.00579827+0.00984992j 0.00232773-0.0122067j -0.0113318-0.00705538j 0.00947171-0.0198441j -0.00328785+0.00509216j -0.00347833+0.0055375j 0.0104252-0.00543967j 0.00283507-0.0214972j -0.00556534-0.00694045j 0.00992802-0.00456525j -0.0185099+0.0186261j -0.0190263-0.00293922j 
