0.0419963+0.0576674j 0.0510167-0.0399867j 0.0356557+0.0386532j -0.0436705+0.0342534j -0.00703182+0.0375857j 0.027064+0.0211126j -0.0189948+0.0192239j -0.0111534+0.0128206j -0.0140428+0.00428156j 0.0382995+0.032297j -0.0203077+0.00839803j 0.0289228-0.00982734j 0.016021-0.00979125j 0.00302295+0.00384064j 0.00134067-0.0161142j -0.0315216-0.0259071j -0.00687743+0.00862574j -0.00674857+0.00876024j -0.00816231-0.00312078j 0.00399496-0.0187648j -0.00991417-0.00644833j 0.00567611+0.0130203j 0.00231596-0.000422108j 0.0158964+0.0038496j 0.00159824+0.0181888j 0.00101895+0.0211573j 0.000463598-0.0131827j -0.020668+0.00707619j -0.00943477+0.00411643j 0.0161847+0.00507536j 0.0190455+0.00118845j 0.0233027+0.00774041j -0.00610923+0.0122782j 0.00157246+0.0135447j 0.0147201-0.00917702j 0.00231416-0.00911806j -0.00262118-0.0103939j -0.0170735-0.0118017j -0.0175138-0.0099603j -0.00629689+0.00122603j 0.00280429-0.0143644j 0.018614-0.000514378j -0.0108046+0.000727227j -2.8418e-05+0.00516522j 0.00844496-0.00158732j 0.00197957-0.00872921j -0.00651485-0.0050288j -0.000802355-0.0133148j -0.00470939-0.0069391j 0.00267902+0.000630555j -0.00532922+0.00339986j 0.00189194+0.00908649j -0.00303928-0.000108364j -0.00197887+0.00721478j 0.00887285+0.000771366j -0.00623437+0.0128969j -0.0105365-0.00503599j 0.000528461-0.00879718j 0.00481446-0.011113j 0.00346074-0.00214873j 0.00272383-0.0123514j 0.00305822+0.00420288j 0.00999782+0.00609182j 0.0102425+0.00355965j 0.000426097+0.00441048j 0.0183125+0.00733669j 0.00144923-0.00904233j -0.00770382-0.00448183j 0.0115004-0.00686475j -0.00109925+0.0164625j -0.00234151+0.00767136j -0.00191987+0.0100754j -0.00807648-0.00448648j -0.00552271-0.00578419j 0.000942922+0.00973412j -0.00302609+0.00127559j 0.0063686-0.00453484j -0.00163198+0.00156415j -0.00743296-0.00109856j -0.00131959-0.00332756j -0.00309625-0.00716733j -0.0236373-0.00243882j -0.0195184-0.00706163j -0.0106505-0.0109631j -0.0170563+0.00170489j 0.0030004-0.00299429j 0.00132694-0.000789598j 0.000197312-0.00286313j -0.00423532+0.0016119j -0.00223031+0.00114818j -0.00104971-0.00788188j 0.000776057-0.00413392j 0.011952+0.00913225j 0.00436517+0.00528473j 0.00945936-0.00523209j -0.00515675+0.0079966j -0.0257088+0.0127032j 0.00665098+0.00180056j 0.0137829-0.00368123j -0.0150255+0.018268j 0.00060251-0.00245995j 0.00510572+0.00632065j -0.00323356-0.00805959j -0.00519931+0.00709172j -0.00968424+0.00601895j -0.00562623-0.00415863j -0.00652008-0.00709376j -0.00199174+0.000114576j -0.000284799+0.00693056j -0.00880965+0.0157477j -0.0103525+0.00180302j 0.00687711-0.0145366j -0.00957059-0.0117434j 0.0196844-0.0136737j 0.00809377-0.012516j -0.0029105-0.0110333j -0.0153792+0.0227847j -0.00586983+0.0146103j 0.0114627-0.00509517j 0.0127052+0.000554803j 0.0126936-0.00761235j -0.0120937-0.0030862j -0.00947239+0.00783588j -0.00121737-0.0158763j -0.0102626+0.0114093j -0.000804342-0.0211443j 0.0129739-0.00604167j 0.00250082-0.00228828j 0.0122968-0.00570067j 0.00621168-0.00726684j 0.0192454-0.0031359j -0.0191394-0.00976361j 0.00858507-0.0117266j -0.00612127-0.00689384j -0.00304253+0.0190005j 0.0108947-0.00317442j -0.000199682+0.0138579j -0.0150722+0.00458556j 0.00330257+0.00356278j 0.0139351-0.0102133j -0.00575856-0.0338934j 0.0187904-0.00855695j 0.0179154-0.00294064j -0.00432321-0.000476749j 0.0264345-0.0127089j -0.00275942-0.00907293j -0.00566058-0.000489357j -0.00803321-0.000525593j -0.0177761-0.0127409j -0.0228871+0.00187201j -0.0355931+0.0198039j 0.00588456+0.000744686j 0.00593223+0.0142497j 0.0179886+0.0448972j 0.0058218-0.00346894j -0.00860969+0.0204307j -0.0542382-0.0425978j 0.0127539-0.0643523j -0.0536308-0.0498349j 0.056981-0.0551326j 
0.0259924+0.0196242j 0.0231782-0.023343j 0.00750239-0.0262543j 0.0181044+0.0158721j -0.0104975+0.00261972j 0.00138455+0.0109119j -0.0309179-0.0275858j 0.0141814+0.000601797j 0.0137862-0.0389813j -0.017259-0.0227403j 0.00450892+0.00417392j -0.0145278-0.000422945j -0.00880728+0.00662012j 0.00913387+0.00388178j 0.00680632+0.00181086j -0.00402568+0.0175723j -0.00458503-0.00204891j -0.00138089+0.0101285j 0.0288401+0.0196946j -0.0198759+0.00757693j -0.00680184+1.86373e-05j -0.0158177-0.0157732j -0.00714642-0.00733098j 0.0105216-0.00782536j 0.0025505+0.00127375j 0.0102259+0.00660983j 0.00390013+0.00327526j 0.0244237+0.000852847j 0.00653979-0.00159729j -0.016356+0.0047398j 0.00373429-0.00836246j -0.00978831+0.00724627j -0.000675821+0.00338022j -0.00764376+0.00377274j -0.00391456+0.000953316j -0.00133414-0.00974891j -0.00659035-0.00476001j -0.00123453-0.000293445j 0.0151585-0.00630714j -0.00192679-0.00306598j 0.00241817-0.00298178j -0.0107626+0.00415491j -0.00996564+0.00553203j 0.00387739-0.00580816j -0.00342319-0.00275542j 0.00762082+0.00101331j 0.00167592-0.00240795j -0.00235713-0.00791247j 0.000789568-0.00687112j 0.00739811-0.0101976j -0.00504458+0.00404003j -0.000330705+0.00308343j 0.00173557-0.00618459j -0.00324644-0.00147402j 0.00162415-0.00516373j 0.000914534+0.00722893j 0.00507801+0.00661923j 0.00390365-0.00519962j 0.00683924-0.00627414j 0.0145508-0.00189798j -0.00136712-0.0100422j -0.00328633-0.00269545j -0.00417274+0.00115298j -0.00956078+0.00143311j 0.00190586+0.00477397j -0.00550904-0.00471457j -0.00105719+0.00524815j -0.00796632-0.00857243j -0.00502877-0.00970337j 0.00557242+0.00493858j -0.00175621+0.0110271j 0.00274043+0.000113438j -0.0196895+0.00277256j 0.00327704-0.000767609j -0.00280221+0.000941776j -0.00201383+0.00354873j 0.00235052-0.00882782j -0.0104294+0.00750462j -0.00481793-0.000441998j -0.00652202-0.00305463j 0.0132607-0.0103621j -0.000937904+0.00242301j 0.00271896-0.00892884j 0.00719783-0.00617683j -0.0035029+0.00179847j -0.00495912-0.0110714j 0.00200049-0.0098472j -0.0194032+0.0025814j 0.0129492-0.00599613j -0.0106144-0.00226446j 0.00729288-0.00392026j -0.00460686-0.00881972j 0.0134449+0.009169j 0.0100476+0.00566189j 0.00455476-0.00663107j 0.00570955+0.0155644j -0.00277707-0.00751854j 0.00465792+0.000121313j -0.012314+0.00612449j 0.0141883+0.00595673j 0.00335381-0.0050104j 0.000554885+0.018148j 0.000565502-0.00419255j 0.0104434+0.00194166j -0.00673118+0.00178922j 0.00509174-0.00802503j -0.00128355-0.00283234j 0.00910501-0.00742595j -0.00282335+0.00889898j 0.00922646+0.00578333j -0.00238924-0.00515474j -0.00421438+0.000920644j -0.0015023-0.0147974j -0.0044836+0.00483608j 0.00247544+0.00284082j -0.00677015-0.00455901j -0.00466525+0.00242504j -0.00259211-0.00551429j 0.0128069+0.000510537j -0.00534143-0.00545307j 0.00687338+0.00302025j 0.00292622-0.00583426j 0.00400817-0.00659949j -0.00636976+0.00571403j -0.00937155+0.0101516j -7.69203e-06-0.0141764j -0.00325247+0.00553356j 0.00176883+0.00684806j 0.00705116+0.00745839j -0.0204307+0.00198437j -0.00372115+0.00017563j 0.000257779-0.000458837j -0.00972652-0.00239785j -0.0159043+0.0114007j -0.0124536+0.00236043j 0.00823717+0.00659321j -0.00268717+0.00317759j 0.00386254-0.00840834j -0.0253648-0.00146597j -0.00566797+0.0132157j 0.00658758+0.0111505j -0.0254077+0.0184722j -0.00128177-0.00302082j -0.0110247+0.0103998j 0.00409458+0.00432397j -0.00381296+0.0279651j 0.00638267+0.00389446j -4.11976e-05+0.00617934j 0.0122083+0.00161745j 0.000748304-0.0169046j 0.0355589-0.0201038j -0.0190439-0.0322891j -0.0208698+0.000148736j 0.0259915-0.05401j -0.00442962-0.00678192j 0.0104715-0.00215488j 0.0199587-0.000375182j 0.0205254+0.0372654j -0.0185567-0.0349552j 0.0304511-0.0213748j 
-0.0282424-0.033667j -0.0262934+0.0302538j 0.00519967-0.0301543j 0.0184701-0.00415541j -0.015955+0.012256j 0.0120396+0.00897057j 0.00727551-0.0345935j 0.000842043+0.00558817j 0.0225304-0.00942473j -0.00643135+0.000658109j 0.0154484+0.0107909j 0.0176173-0.00103936j 0.0080687+0.00234546j 0.00653175-0.0167291j -0.00144003-0.00204284j 0.0195616-0.00165336j 0.00782065+0.00260828j -0.0164372+0.0033225j 0.0233043+0.0156317j -0.0143697-0.00225427j 0.00345378+0.0104189j -0.00315949-0.000522013j -0.00361101+0.00028017j -0.00758413-0.0134779j -0.00114502-0.020123j -0.00261707+0.00711548j 0.000461319-0.00798823j 0.00887128-0.00475639j -0.00241774+0.00230856j -0.000312152-0.000953209j -0.0115534+0.00505468j 0.00919566-0.00121523j -0.010202-0.000389386j 0.00710597-0.0112283j -0.0117043+0.0132538j -0.00640106-0.00928564j -0.00399091-0.00525014j 0.0211872+0.0222413j 0.00348734-0.00828365j -0.00364225+0.000510541j -0.00776065+0.00643608j -0.00236396+0.00247649j 0.0027534+0.00464318j 0.00272408-0.0112732j -0.00758078-0.00863144j 0.00320181+0.00665818j 0.00210946-0.0121369j -0.00220057+0.00335411j -0.00274906+0.00938363j -0.00400839-0.000545411j 0.00619686-0.000152216j -0.0113374-0.0140979j -0.00752274-0.000197558j -0.00197267-0.00127319j -0.00575381-0.00652104j 0.00157415-0.00692971j -0.00400143-0.00488217j 0.00610228+0.00966345j 0.00512061+0.00613602j -0.00783543-0.00269167j -0.00390337+0.00176221j -0.00491039-0.00654309j 0.000905743-0.0023829j -0.00268049+0.00434286j 0.00199413-1.71115e-06j -0.00833002-0.0095886j 0.00324639-0.00718699j 0.00392346+0.0037312j -0.0051128+0.00145588j -0.0044056-0.00490834j 0.0134832-0.000573291j 0.00469074-0.00459278j 0.0120751-0.00170304j 0.00593854+0.00534442j 0.000894546+0.00117277j 0.00248659+0.00287461j -0.00500266+0.00286421j 0.0117001+0.0025578j 0.00358401-0.00317453j 0.000288114-0.0027124j -0.00874511+0.00444959j 0.014896+0.00863376j -0.00105403+0.00973719j 0.0102025+0.0171502j 0.00789383-0.00412282j -0.0020206+0.00253229j -0.00271732-0.000761498j 0.00960457+0.00150524j -0.00299908+0.00759553j 0.00492267-0.00749905j 0.0101813+0.00508794j -0.00508199+0.00370985j -0.00995527-0.00331839j 0.00672933-0.00488836j -0.00608209+0.000143445j 0.00772795+0.00591173j 0.00363944-0.0011714j -0.0162248-0.00285495j -0.0140282-0.00793605j 0.0104501-0.00743292j -0.00839189+0.00254007j 0.00223369-0.0090881j 0.00581196+0.00377739j -0.000311714-0.00747487j 0.000242337-0.00105142j 0.00595302+0.00303163j -0.00499175-0.00983188j -0.000922777+0.00344947j 0.00642061-0.00981303j 0.00450598+0.00318956j 0.00476767+0.00718012j -0.00322022+0.0115813j -0.000589184+0.0128735j -0.000217445-0.00495614j -0.00301869-0.00268535j 0.00716634+0.0169857j -0.0102316+0.00546554j 0.0144901+0.00865119j 0.00118402-0.00257165j -0.0153335-0.0077664j 0.00431093-0.00314035j 0.000993343-0.00587105j 0.0109755+0.00421947j -0.00146672+0.0139617j 0.0123854-0.00100519j -0.0046731+0.0226905j -0.00272766+0.00128365j -0.0028919-0.00653469j -0.00221495-0.00340978j -0.0173689+0.00654467j -0.0116059+0.00448052j 0.00581417-0.000279929j -0.00614646-0.0100149j -0.0183287+0.00129598j -0.00411401-0.029143j -0.0119557+0.00066789j -0.00405219-0.00366402j 0.0113778+0.00455352j -0.00584511-0.00766482j -0.0111691+0.00361603j 0.0110414+0.00393641j -0.0195585-0.00165355j 0.00836985+0.00362156j -0.000963856-0.0242768j -0.0228864+0.017825j -0.0167438+0.0292206j -0.00662706+0.00915641j 0.00108978+0.00405918j 0.0321672+0.00107308j -0.00815666-0.0117221j 0.0215368-0.0238704j -0.0149525-0.00862877j -0.0104611+0.0289169j -0.00739428-0.0106166j -0.0262847+0.0311331j -0.0262714-0.0264806j 0.00277504+0.0103054j -0.0163832-0.0371798j 0.0310347+0.00280117j -0.0197746+0.0244203j 
-0.00303181-0.0193054j -0.0211074+0.0048703j 0.00283326+0.0262084j -0.0220507-0.00350687j 0.0228617+0.012225j 0.00853973-0.0291032j 0.0209144-0.0112432j 0.0179033+0.00606936j 0.0185794-0.0029139j -0.0168295-0.0088216j -0.0181584+0.020614j -0.0101389+0.0114408j 0.0112441-0.00361253j -0.0172394-0.0100502j 0.00402621+0.0250246j 0.00261647+0.0130149j 0.0106681-0.00845881j 0.0265706+0.00707554j 0.00855636+0.00479204j -0.0146313+0.00234995j 0.00233785+0.0184331j -0.00585228-0.00479911j -0.0146685-0.0120581j -0.0228886-0.00853664j 0.00115434-0.0148929j -0.00455578-0.00597806j 0.00719528+0.0277834j 0.0106834+0.00125702j 0.0033169+0.00526967j -0.00542653-0.0162005j 0.00236546-0.000490037j -0.0246156-0.0123187j 0.00065165+0.000979208j 5.81658e-05-0.00752026j -0.00876632+0.00385884j 0.00103838+0.00715411j -0.0155179-0.00182514j -0.00604972+0.0121922j 0.0243878+0.0136909j -0.00663803+0.00382169j -0.0054118+0.0143474j -0.0296397-0.00594781j 0.00683926+0.00137962j 0.00959707-0.0129166j -0.00853687-0.00202781j 0.00536678+0.00276206j 0.0097004-0.000803565j -0.00199347+0.0282039j 0.000486534+0.00556628j 0.0134127-0.00407717j 0.0160832-0.00503812j 0.00289206-0.00658105j 0.00565169+0.00249918j -0.00218206-0.010761j -0.00122137-0.00597114j 0.0150937-0.0127705j 0.00323173-0.00192721j 0.00768348-0.00721861j -0.00972229+0.00308247j -0.0114848-0.0032421j 0.00538579+0.0134666j -0.0122485-0.0117643j -0.00723146-0.00344794j -0.00204534-0.00889504j 0.00298611+0.00431883j -0.0022194+0.0034673j -0.0112995+0.00547734j 0.0142662-0.00604683j -0.0133309+0.0107992j 0.00623674-0.0082876j -0.0030207-0.00023735j -0.00094072-0.002677j 0.0110531-0.00257365j -0.0055622+0.00532077j 0.0118206-0.00418156j -0.00860925-0.00647305j 0.0132091+0.0104173j -0.0126677-0.00143873j 0.00951179-0.00127211j 0.0264834-0.00263082j -0.00675711+0.00243331j 0.016961+0.00928024j 0.0136646+0.015578j -0.00268112+0.0072356j 0.0118494-0.0039289j 0.0017943+0.0060753j 0.00429204-0.00424421j 0.0114289+0.00955605j 0.00145709-0.0188563j 0.0125756-0.00767017j -2.65711e-05+0.00507964j 0.00989253-0.00553032j -0.0160758-0.0181237j -0.00548815-0.00164074j -0.00544221+0.00803372j 0.00272795-0.00403168j 0.0252628-0.0161988j -0.00520711-0.00058941j -0.000553033+0.00457404j 0.013657-0.0123671j -0.00768463+0.00348043j -0.000458712+0.0172411j 0.00466091-0.00585542j -0.0103812+0.000974315j 8.43266e-05-0.00750827j 0.00235091+0.000260895j -0.0269146+0.0259129j 0.0013085+0.0175848j -0.0180425+0.000134636j 0.000314317+0.00558441j 0.00597991-0.00122894j 0.00220111+0.0150773j 0.00598552+0.00662444j -0.00196294-0.00182513j -0.00558259+0.00680908j 0.00294521+0.00648118j 0.00590938-0.00835863j 0.00244806-0.0214396j -0.0129195+0.0154674j -0.0142639-0.00672213j 0.00622381+0.0183266j 0.00665844+0.00899087j -0.0047127-0.00896136j -0.000876048+0.0154765j 0.00520032-0.0143925j -0.000885886+0.00660081j -0.014755+0.00266519j 0.000202559+0.016044j 0.00898391+0.0155868j 0.000371543+0.0117803j -0.00538547+0.00976337j -0.0047019+0.0102981j -0.000307352+0.0058236j 0.000309606+0.0355398j 0.00680834-0.0119158j -0.0180987-0.0119923j 0.00404089-0.00980186j 0.0197851-0.0184578j 0.00404183-0.0161202j -0.0106248+0.0176758j 0.0230289+0.0156734j -0.0266451+0.0244619j -0.0208276-0.012132j -0.00403111-0.00178089j -0.00104616-0.00364303j -0.0143381+0.00534061j -0.0115702-0.00411608j -0.0054826-0.0143324j -0.0229221-0.000826235j -0.00704529-0.0300655j 0.0254943+0.0128474j -0.032583-0.0104782j -0.00600636-0.00932562j -0.0292706-0.0215479j 0.0481564-0.00126541j 0.00564232+0.0420149j -0.00240498+0.00173077j 0.048118+0.00622735j 0.0261378+0.026678j -0.0129361+0.0208736j 
-0.0309495+0.0107352j 0.0073742+0.031536j 0.0193365+0.0171491j -0.0152277+0.0119349j 0.0109204-0.00577997j -0.00135537-0.0113337j 0.0378568+0.0102243j -0.00913+0.00614299j 0.013873+0.031786j 0.031829-0.0181351j -0.012976-0.00827666j -0.00613554-0.0181966j -0.00474173-0.00174769j 0.00219668+0.0062589j -0.0155961-0.00430212j -0.00837686-0.0164141j -0.00141085+0.00165455j -0.00422242-0.00471423j -0.0302195-0.00275052j 0.00371186-0.0139972j -0.00361142-0.00457878j 0.00245315-0.0164827j 0.011694+0.00268193j 0.0052723+0.0106425j 0.00283827+0.00210144j -0.01157+0.0142989j -0.0127074+0.00276924j -0.00994127+0.016459j -0.00206442+0.00472413j 0.00968646-0.00941701j 0.000895316+0.0114858j -0.00384777+3.72276e-05j 0.00243291-0.0074296j -0.00125993-0.00745369j 0.00423634+0.000778598j 0.0167464+0.00138975j 0.00960243+0.00625075j 7.7873e-05-0.0034349j -0.00934+0.0147538j 0.000722049-0.00619845j -0.00187143+0.00148037j 0.00105581-0.00166128j 0.00276314-0.00835424j -0.000990048+0.00332681j 0.000155845+0.000552303j -0.00415965+0.00704517j 0.000806682+0.00153264j 0.00637909+0.00184334j 0.00468464+0.000103469j 0.00635305+0.00713003j -0.00258077-0.00620307j -0.000996228+0.00098592j 0.00233434+0.00664856j 0.00523657-0.00371703j 0.000723232-0.00258209j -0.00543455-0.0124086j -0.0114037-0.000937409j 0.0020767+0.00645942j 0.00184339+0.0075364j -0.00023445+0.013684j 0.0103395+0.00721156j 0.00616836+0.00703024j 0.00133492-0.000583039j 0.00102968+0.00193265j -0.0121099-0.00120419j 0.00882996+0.00360243j -0.00321282-0.00136075j 0.0150196-0.00272575j 0.0161579+0.00464587j 0.000434648+0.000914902j -0.00998516-0.0166432j 0.00523066-0.00357872j 0.0115943-0.0119555j -0.00370012+0.010611j -4.50022e-05-0.00248907j 0.00130264+0.00146824j 0.00828842+0.00966826j 0.00547654-0.0103154j 0.00717083-0.00775825j 0.00675914-0.00342435j -0.00647996+0.0128091j -0.00573381-0.00607365j 0.000454215+0.0131739j 0.00406175+0.0139971j 0.00136564-0.0117578j 0.013469+0.000473004j 0.00630153+0.00573442j 0.0111848-0.013409j 0.00161986+0.00995424j 0.00637429-0.00521676j 0.000703234+0.00903484j 0.0139486-0.00319396j -0.0178302+0.00029556j -0.00519347-0.0017062j 0.00509874+0.00359531j -0.0162468-0.0070726j 0.0110873+0.00266585j -0.00324793+0.000412236j -0.00169256-0.0100511j -0.0188004+0.00925993j -0.000996993+0.00856393j -0.012013+0.00091031j 0.00428473+0.00415695j -0.00698261+0.00411569j 0.00243847-0.00402698j 0.0036527+0.0114951j 0.000907495-0.00111995j 0.00512953+0.0120134j 0.00132919-0.00279499j 0.00118053+0.00221989j 0.00154+0.00884355j 0.00830787-0.00627996j 0.0139222+0.00695582j 0.00154969-0.00486665j 0.0042302+0.000486269j 0.00923585-0.00197493j 0.00122654-0.00977961j -0.00121813-0.00302867j -0.00340266-0.000890422j 0.0187821-0.00235213j -0.0135915+0.00136215j 0.000680461+0.00634122j 0.00103963+0.00011359j 0.00588786-0.0124544j -0.000683521-0.00173077j 0.0048347+0.00740776j -0.000404205-0.00935129j -0.0045749-0.00360355j -0.00681201+0.00687034j 0.0153585-0.0105273j 0.000899079-0.00838852j 0.00535169+0.00329914j 0.00845156-0.00622253j 0.00491382-0.0218537j 0.000829723-0.0104081j -0.0157865+0.00348169j 0.0152872+0.00430101j -0.00560648+0.0188526j 0.00755276-0.0135107j -0.0103811+0.0154091j -0.0181131+0.00684204j 0.00756853-0.0416212j 0.00354154-0.00772916j 0.000617982-0.00194811j -0.0115709+0.00736856j -0.0131605-0.00565279j -0.00194379+0.0141397j -0.0153983+0.000233064j -0.00791419+0.00839325j 0.00305974-0.00501045j 0.0192266+0.0258869j 0.0392528+0.00466699j -0.00895772-0.00101705j 0.00207375+0.0256159j 0.0130725+0.0108885j 9.51423e-05+0.00663302j -0.00784719+0.0270216j -0.0223746-0.0104043j 0.0368782-0.0091943j 0.00711153+0.0211821j 
-0.00763118-0.0228049j -0.0250635+0.00969538j -0.00914635+0.0216303j -0.024514-0.0128737j 0.0100311+0.00758297j 0.00837222-0.0133548j 0.0183645+0.0164793j 0.00303719-0.0188746j -0.0236523+0.0204566j 0.00487404+0.0200221j 0.010658+0.0143071j 0.0122605+0.00513866j 0.0141946-0.00582125j -0.000977264-0.00839446j -0.00239399-0.0109064j 0.0217563-0.0122621j 0.00831916+0.0127859j 0.0104173-0.019875j -0.013295-0.0287003j 0.027591+0.00471216j 0.00591762+0.0198213j 0.00848552+0.0102975j 0.0116059+0.00562332j -0.0249191+0.0135457j -0.00888918+0.00913162j -0.00673106-0.00889022j -0.0022201-0.0176146j -0.00960117-0.00518613j -0.00518139-0.0020535j 0.00810604-0.00154123j -0.00111057+0.0116777j 0.0108091+0.00906158j 0.00245117-0.0125767j 0.0049865-0.00115171j 0.00802698+0.00217783j -0.00450371+0.00672941j 0.00239664+0.0104985j 0.0010755-0.00377806j -0.0227872+0.00301323j 0.0143187+0.00797577j 0.0102542+0.00342787j 0.00722486-0.00643161j 0.00713429-0.00663846j -0.00571196+0.00811585j 0.00499975+0.00506067j -0.0107928+0.00389402j -0.00396672+0.0015416j -0.00355065+0.00722185j -0.00500239+0.0111023j -0.00894953+0.0023244j 0.00293247-0.00556809j 0.00827194-0.00586407j -0.000833689+0.00565346j 0.0136083+0.000728507j -0.000887483+0.00899132j 0.0130944-0.00506465j 0.00200386-0.0224639j -0.00545043-0.00166279j -0.00566937+0.00943554j -0.0111737+0.00202136j -0.00648212+0.0164877j -0.00975657+0.00682565j 0.00592799+0.00869267j 0.0123751+0.000106475j -0.00252572-0.000718204j 0.00279433+0.017167j 0.000470971-0.0111331j 0.00833481+0.0103769j 0.00989224+0.00984865j 8.29127e-05-0.00321457j 0.0116498-0.00961804j -0.000659749+0.00844857j 0.0170427+0.00610771j -0.010047+0.00119142j -0.00903518+0.00113636j 0.0145015-0.00533433j -0.00641392+0.0143636j 0.0122708-0.000835713j 0.0111554+0.00404035j 0.0093382+0.00415291j -0.0135346+0.00902944j 0.0221186-0.00603205j -0.00738023+0.0125456j -0.000684314+0.0148067j 0.0118521-0.00535904j 0.00298957+0.028082j -0.00762734+0.0124929j 0.0154045-0.00798194j -0.0146039-0.0051036j 0.00509492-0.00116438j -0.0151925+0.000943654j 0.00611941+0.00492501j -0.0184753-0.0233499j 0.00244468-0.00854851j -0.00136706+0.00617514j 0.000300014-0.0215936j -0.00189796+0.0138461j 0.00332907-0.00814565j 0.0103954-0.0100449j -0.0137613-0.0109603j -0.0180788+0.0018499j 0.00497219-0.0139552j -0.00942068-0.000945163j -0.0142314-0.00660463j 0.00378455-0.00756719j -0.004903+0.00588459j -0.0054505+0.00234305j -0.00831678+0.0143361j 0.00298057-0.000696114j -0.00378638-0.0155095j 0.00460272+0.0126463j 0.00942046+0.00709327j -0.00722477+0.00837416j 0.00501107-0.00740308j 0.00193548-0.00829312j 0.0204192+0.0149759j 0.00378456-0.00554566j 0.0117641+0.00502577j 0.00875983-0.015466j 0.0206632+0.00620857j -0.0027317-0.00695995j 0.00518368+0.00470235j 0.000180025+0.00568117j 0.00895391-0.00931804j 0.0096786+0.00414644j -0.00644836+0.00969009j 0.00342295-0.00926693j 0.00553226-0.00996552j -0.0108972-0.0105641j 0.016304+0.00516234j -0.00827947+0.00317082j 0.00283166+0.0165283j 0.00222089-0.000906305j 0.0249306-0.0148118j 0.0101043+0.00062988j -0.0162371+0.0013131j -0.00507863+0.00288628j -0.00329539+0.00488777j 0.0116959+0.028042j 0.00837324-0.00419758j -0.00908427-0.0181894j 0.0171228-0.0158959j -0.0056565+0.00673949j 0.0262182-0.00300017j -0.00592613-0.0182667j -0.00172438-0.0373964j -0.0049525-0.00269739j -0.000238529+0.00692652j 0.0159744-0.000153902j 0.0136+0.015828j -0.0534449+0.00626046j 0.0327991+0.0303433j 0.00449496-0.00677257j -0.00268147+0.0371856j 0.00798729+0.00623869j -0.0259237+0.0198574j -0.0194129-0.0139348j -0.000978918-0.0272879j 0.015786+0.0282041j -0.0331596+0.0172776j 
