-0.0356037+0.00532082j 0.0512528+0.00817428j 0.0338792+0.012632j 0.00710254-0.0084396j 0.0164681+0.00197488j -0.0223828-0.00537964j -0.0104601+0.0146137j 0.00432393-0.00146458j -0.0230845-0.0160269j 0.029567-0.00803955j 0.0221895+0.0177792j -0.0163849+0.0061834j -0.00923463-0.00795946j 0.00717892+0.00122074j -0.000786912+0.00943959j 0.0282231-0.0129231j -0.0115226+0.00325509j 0.00956789-0.000805124j 0.00891127-0.00587403j -0.017618+0.000327499j 0.0166799-0.000952864j 0.0199917-0.00219091j 0.00902554+0.000581522j -0.00606718+0.0089343j -0.00993732-0.00582151j 0.0357402-0.00678204j -0.0188237-0.00031298j 0.00575266-0.0188182j -0.0343605-0.037641j 0.0212512-0.0351418j 0.016199+0.00441842j -0.00962028-0.0193193j 0.0484456+0.0191132j -0.0595295-0.00614978j 0.0209084+0.00863738j -0.0228938-0.00765427j 0.0689207+0.0271103j 0.0304178-0.0866444j -0.0113135-0.0562209j 0.0236475-0.0232122j -0.00113013+0.00473965j -0.0204164-0.00175767j 0.0463869+0.00742931j -0.0284935-0.00235725j 0.00357985+0.0221663j 0.00833938-0.030874j -0.0037806-0.0339383j 0.0187702-0.00538311j -0.00660859-0.0240904j -0.0102067-0.0111781j 0.0142302+0.000833259j -0.00651445-0.0146665j -0.000914139+0.0174915j 0.00840121-0.0233357j 0.0195873-0.00768622j -0.00203587-0.013167j -0.00254683-0.00230484j 0.0145606+0.0254712j -0.00840229-0.0113483j -0.00490429-0.00311789j -0.0133675-0.00327778j 0.0200913+0.0153091j -0.00537252+0.00434263j -0.00691527+0.00644036j 0.0214832-0.0414764j -0.0108772+0.0283334j -0.00176356-0.0298298j -0.00876353+0.00854876j -0.0149584-0.00375162j 0.0202948-0.0577068j -0.00645192+0.0333593j 0.0227208+0.0478064j -0.0287324+0.00748665j 0.043735-0.0175186j 0.010446-0.00496777j -0.0525535-0.0532157j -0.0230058-0.00258944j -0.00705406+0.0423734j -0.0118661+0.0259376j -0.0208777-0.0632974j 0.0494852-0.000277984j -0.0211778-0.00738666j 0.013671-0.0063247j -0.0312619+0.00436952j -0.00103636+0.00109356j 0.00574864-0.00487609j -0.0304583+0.0423922j -0.00281618+0.0169056j -0.006392-0.00700853j -0.054775+0.00393417j -0.0384037-0.00161008j -0.0240841-0.000639796j 0.0220343+0.00979547j -0.00961606+0.0112589j -0.0130454+0.000510586j 0.00948484+0.0153998j 0.0266635+0.000839405j 0.00903114-0.00181171j -0.0162537+0.00077063j 0.0182625-0.00192353j 0.00784817-0.00595004j 0.0110222+0.00354454j 0.00618916-0.0041554j -0.00165942+0.000890419j -0.0342142+0.00127715j -0.0241339-0.0021126j -0.01038-0.00448823j -0.0367442-0.000842692j 0.0611221+0.0109849j 0.0640067+0.00252884j 0.101478-0.00885775j -0.0505895+0.0125599j 0.0300572+0.00452617j 0.0545263+0.0151747j 0.0369752+7.61437e-05j -0.0680368-0.00187701j -0.0288143+0.00690518j -0.0266674+0.00976648j -0.00776211-0.00568883j -0.00499425-0.00176465j -0.0443453-0.000544662j 0.0337191+0.00493655j 0.0262706+0.00429221j 0.0422962-5.26447e-05j -0.0147927+0.0044302j -0.0329401+0.0073227j -0.0153239+0.000833795j 0.00208212-0.00256268j -0.0338241+0.00602289j 0.0179724-0.000393869j 0.00149081-0.00164772j -0.0123957+0.00786891j -0.0219744+0.00561342j 0.028487-0.006936j -0.0233247-0.000888197j -0.0193288-0.00295292j -0.0618216+0.00502371j 0.0400626-0.00642038j 0.0360822-0.00427771j -0.0312912+0.0162126j 0.0448091+0.00531553j -0.00411693-0.00635344j -0.0309238-0.0177671j -0.164039+0.0418143j 0.0549384-0.026915j 0.0205507+0.0105986j -0.0918427-0.00342895j -0.200868-0.0160546j -0.00265592-0.010248j 0.0126467-0.00094532j -0.0205762+0.0443183j 0.0156433-0.00261987j 0.0697213+0.0337442j 0.163768-0.00581597j -0.139161+0.000914755j -0.373376+0.0331935j -0.3537-0.0526858j 
0.0558377+0.00979632j 0.0158791-0.00338667j -0.0225681+0.00296448j 0.0216307-0.0105601j -0.0134108+0.00766315j -8.4188e-05-0.00754963j -0.0254192-0.0130716j 0.00242598+0.00623371j 0.0267363-0.01276j -0.0016756+0.0241081j -0.0173799+0.0137453j 0.0166168-0.00132212j -0.0171063-0.000215426j 0.00736869-0.000640628j 0.0107081-0.00362282j -0.00310889+0.00822588j 0.0131344-0.0033005j -0.00240851+0.00101067j 0.00283399+0.00199608j 0.00628115-0.000235806j -0.00259631+0.00271292j 0.00406062+0.00359257j 0.0106554+0.000708823j -0.0456393-0.00212991j 0.0194288+0.00357831j 0.00693137+0.00900542j 0.0526647-7.43955e-05j -0.00376223+0.0421641j 0.0282042+0.0115582j -0.0136899+0.00136235j 0.0243995+0.00363847j -0.00518913+0.000817491j -0.007754-0.00408729j 0.00384798+0.0147522j 0.0113334+0.00991777j -0.00573884-0.0408217j 0.0404352+0.0110712j 0.0086179-0.0383511j -5.3614e-05+0.0860978j -0.0651712+0.00198644j 0.0281908+0.00794719j -0.0278145-0.0136489j -0.0079494-0.0123992j 0.0251197-0.00895077j 0.0228617-0.0100055j -0.00934371+0.0224364j 0.00384433-0.00269805j -0.00328728+0.0107091j -0.0189349-0.0111213j 0.0143146-0.00362405j 0.00399122+0.0146108j -0.00478642+0.0173423j -0.00915372+0.00905385j 0.00745432+0.0113579j -0.00417127+0.000438568j -0.00533439-0.00456702j -0.00088505+0.00513148j 0.0167854+0.00503052j -0.0121787-0.0168379j -0.00493654+0.00633179j -0.0106812-0.00244961j 0.0186435-0.00276497j 0.00887797-0.0119908j -0.00514816-0.00119126j -0.00355724-0.0166435j -0.00323-0.0147575j -0.0254905+0.00206518j -0.00569626-0.00669365j 0.00309195+0.0076866j -0.00743734-0.00546266j -0.000760688-0.0174966j 0.0014274-0.0367323j -0.0113211+0.0296084j -0.053997-0.122415j -0.0158083+0.0553447j 0.00654463-0.0299159j -0.0799363+0.0497553j -0.0324156-0.0240292j 0.0277346+0.00266123j -0.0216722-0.0290877j -0.0223446-0.00215757j 0.0100697+0.0269212j 0.00868792-0.0118652j 0.092015-0.0147501j -0.0095315+0.00290666j 0.0279236+0.00102536j 0.0331955+0.0136929j 0.0265449+0.00389165j 0.0206658+0.000989316j 0.0320667+0.00687614j 0.0322775-1.39978e-05j -0.00374053+0.0198869j -0.00599142-0.00975213j 0.0208923-0.00519555j 0.0191293-0.00626413j -0.016811-0.0225704j -0.0207054-0.00757989j -0.0293846+0.0175501j -0.0120078+0.0050339j 0.0178387+0.00225475j 0.0190855-0.00654681j -0.00362343-0.00903746j 0.00575215+0.0223262j -0.00434886-0.0151684j 0.0225559+0.00603043j -0.0203942-0.00523566j -0.0188388+0.00856732j -0.00183197+0.00640382j 0.0261068-0.00255777j 0.031967-0.00907744j -0.0330541-0.00310939j -0.0606749-0.00302433j 0.066296+0.0225332j 0.03233-0.0186033j 0.0389587+0.0191139j -0.0222761+0.00497555j -0.0234266+0.0145911j 0.0886046-0.0223578j -0.0133986+0.0121362j 0.0633993-0.00664724j 0.0258891-0.00252552j 0.0296764-0.00605233j -0.00478502-0.00145072j -0.035111-0.00617065j -0.0391745-0.00349333j -0.0407176+0.00364162j -0.00697412-0.00133364j -0.0149296-0.00153638j -0.0215888+0.00407388j 0.00753889-0.00246955j 0.025517-0.00334303j 0.00946143-0.00260331j -0.0315916+0.000926026j 0.0184949+0.00334975j -0.0111691+0.00132789j 0.0113483-0.000414099j 0.0117618-0.000754724j 0.0564674-0.0124338j 0.0320117-0.0139238j -0.000284789+0.0126145j 0.0108869+0.0152282j 0.0082281-0.0143696j 0.167678-0.0387491j -0.0323302-0.00345437j -0.0472788+0.0257783j -0.00310231-0.0103568j 0.00478216+0.0242192j -0.0451719+0.0457319j -0.112583+0.00130901j 0.00276857-0.00174041j 0.283308+0.0241611j 0.0193849+0.00538445j -0.0434799-0.0087608j 0.0143566-0.0182027j 0.0978261-0.0269143j -0.37927-0.0546832j 0.369303-0.0344628j 
0.0369696+0.0241174j 0.00560954-0.018572j -0.023206+0.0557388j 0.0169723-0.0129076j 0.000515246-0.00252075j -0.00180822-0.00292122j -0.0175329-0.02976j 0.00774151+0.0204006j -0.0408938-0.0363118j 0.0172424-0.0346389j -0.0445054+0.00480232j 0.0199153+0.00810529j -0.0452436+0.000217396j 0.0424499-0.00407297j 0.00439985-0.00179253j 0.00909571+0.000114927j 0.0159369-0.00582039j 0.0084845-0.00402501j 0.00123147-0.00116907j 0.0159245+0.00129999j -0.00444003+0.00242848j -0.0309651+0.00405459j 0.0587208+0.008885j -0.0108806+0.00741071j -0.00689218+0.0158754j 0.0380292+0.0255083j 0.00458825+0.00670578j -0.0164793+0.0748609j -0.0354972-0.0105235j 0.038378-0.032029j 0.154378+0.0451414j -0.0083251+0.0560252j -0.03072+0.00383656j -0.0487841+0.023518j 0.116675+0.0645637j -0.0357526-0.325769j 0.349061+0.0904369j 0.145007-0.401846j -0.00820803+0.0397464j 0.0294475-0.0499588j 0.126357+0.0790154j -0.180569+0.0158926j 0.112353-0.0082344j 0.090565+0.0218401j 0.00731953-0.105779j -0.0336288-0.0315114j 0.105336-0.0514874j 0.103112+0.0138473j -0.0350629-0.0285641j 0.0450815+0.0687316j 0.0157622-0.0201983j -0.0399183+0.0382363j 0.020117+0.0638922j -0.0395851-0.0288717j -0.10483+0.00280371j 0.0127031-0.021598j -0.0174548-0.0123692j -0.0456897+0.0314591j 0.018281-0.0616147j -0.0788926+0.0166054j -0.0760311-0.026815j 0.0297955-0.0329799j 0.0101085-0.0800239j -0.00689726+0.0337154j -0.032985-0.0432808j 0.00292873-0.00332142j -0.0655746-0.0208219j 0.0310413+0.0334266j 0.0063504-0.0899295j 0.0103889-0.0472275j -0.100154-0.025482j 0.0265933-0.00437808j 0.032699+0.023559j 0.0173267-0.00318343j 0.0576886-0.0209662j 0.0392397+0.00749285j 0.0220252-0.00510023j -0.0190518-0.0225791j -0.00683281-0.0157455j -0.0430202-0.0104858j -0.0370526+0.00142151j -0.0463626+0.0132653j 0.0271235-0.00942955j 0.0149164-0.00562872j 0.0130196+0.00252812j 0.0194512+0.00227066j -0.00573861-0.00243606j 0.0282716-0.00475254j -0.0242556+0.0034367j 0.0131447-0.00669359j -0.0092103-0.0105079j 0.00974731+0.0102487j -0.0260716-0.0120392j 0.0299198-0.0104765j 0.00569974+0.00384868j 0.0116518-0.00579916j -0.00957394-0.00319522j -0.0130984-0.00198164j -0.00566007-0.000686134j -0.0161313-0.00500265j 0.0093469-0.0082679j -0.00133965-0.0121731j -3.36434e-05-0.0185864j -0.0169438-0.00596478j -0.0360192-0.00876276j 0.00378372+0.0053931j 0.0397395-0.0148374j 0.0499001-0.00734414j 0.022165+0.0209603j 0.095917+0.0077305j -0.0294964-0.00426852j -0.084952+0.00541289j 0.110794-0.0177823j 0.0413162+0.0104358j 0.00748885-0.0117522j -0.0227816+0.0107664j -0.0360305-0.0118615j 0.0407099-0.00249093j 0.00626686-0.00394918j -0.0100269-0.00138788j 0.0133438+0.00113362j 0.0575803+0.00296086j 0.0139994+0.00125116j -0.0326651+0.000795421j -0.0610286+0.00218284j -0.0293662-0.00207804j -0.0246237-0.00351655j 0.0067046-0.00564093j -0.0213713+0.00034195j 0.00406872+0.00171099j 0.00950833-1.72139e-05j -0.00596599-0.000779605j -0.0249096+0.000262918j 0.0450402+0.000419628j -0.0286662-0.00128596j 0.00231266-0.00383262j 0.0518037-0.00371903j -0.00934395+0.011218j -0.0573557+0.00454762j -0.016503-0.00639532j 0.093008-0.0121734j -0.0439062+0.0054413j -0.0366775+0.0184977j 0.0154701-0.0113861j -0.0581032+0.00278699j -0.0362011+0.00567933j -0.0363897-0.0049627j 0.0141743-0.00762377j -0.0552455-0.000260528j 0.00836046+0.000346162j 0.0132578-0.0335847j 0.0260707-0.00369889j -0.205325-0.00272565j 0.114795+0.0092094j -0.0903395-0.00599642j 0.116189+0.00706082j 0.000144079+0.0189846j 
-0.0198137+0.00586979j 0.0940254+0.0255929j 0.0331402-0.018967j -0.0212511-0.00320197j 0.0600573+0.00432234j 0.0152459-0.0464387j -0.0383828+0.0426893j 0.0192607-0.00749999j -0.089559-0.0154386j 0.0116218-0.0420322j -0.081918+0.00216057j -0.0314981-0.00337517j 0.0259403-0.00575199j -0.0035787+0.00810668j -0.0182716-0.00941212j 0.00543582+0.0101297j -0.0054346+0.000987229j 0.000666013+0.00762826j 0.00446464-0.000343907j -0.0315627-0.00308688j 0.0230506+0.000277076j 0.0445481+0.0060052j -0.010795-0.0083453j -0.0124527+0.0140182j -0.0349393-0.0147515j 0.043753+0.00415981j -0.106653+0.0268189j 0.0160452-0.0484847j -0.0214886-0.158981j 0.0453352-0.185149j -0.071924-0.0178894j -0.00740535-0.238499j 0.233327+0.128395j -0.197552+0.00223325j -0.0462945+0.0291327j -0.0505549+0.197006j -0.0150068+0.0953453j -0.0260915-0.158143j 0.0101044-0.311228j 0.282098-0.0823116j -0.123115-0.0315438j -0.0163183-0.00488014j 0.0756005+0.00869926j -0.0564637+0.0131952j -0.0449446+0.0247859j -0.0570556-0.0453604j 0.0113715-0.00837292j 0.0271674-0.0502307j -0.0132149+0.011306j -0.0992283-0.0697012j 0.0305296-0.02274j -0.00866643-0.0745325j 0.0460343-0.0171631j -0.0286355+0.0125794j 0.110272-0.0165681j -0.00375532-0.0245317j -0.0152497-0.0149144j 0.0514618+0.0722131j -0.0149288+0.00563102j -0.0276677-0.0196566j -0.0273295-0.00328471j 0.0466943+0.0254864j -0.0303743+0.00885445j 0.0249094+0.0253547j -0.0296934-0.0532692j 0.0230092+0.0607342j -0.0179603-0.0376042j -0.0174314-0.0467738j -0.043697-0.0339965j 0.0271941-0.0785258j -0.059235-0.00579259j -0.0673869-0.00686362j -0.0477492+0.0336937j 0.0126987+0.0560378j 0.0228407-0.0598436j -0.0859447-0.00808712j 0.0363121-0.014651j 0.0515335-0.0241996j 0.0442911-0.00981168j 0.0533463-0.0445673j 0.0124422-0.0148736j -0.0218095-0.0361153j -0.00510383-0.00127506j 0.0413371-0.00159721j 0.0263052+0.000971007j -0.0261781-0.00324259j 0.0251473-0.0136239j -0.0229681+0.00318119j -0.0149363-0.00562034j -0.000543149-0.00505657j -0.0217889+0.00101865j 0.0198651-0.0145414j 0.00100173+0.00438978j 0.00944235-0.000687968j 0.0371102-0.022281j 0.0106678-0.00368667j -0.00747341-0.00292196j -0.00350047+0.00673932j -0.054533+0.0116179j 0.0101278+0.00607595j 0.0185833+0.00179832j -0.0097789+0.00857653j 0.00549367-0.000574456j 0.0132799-0.00325858j 0.00798323+0.0233676j -0.00452704-0.00711648j 0.0504511-0.00558437j 0.016555+0.0153901j 0.00263045+0.0179674j 0.120704-0.00217195j 0.0699501-0.018051j 0.0352829+0.000246991j -0.00740784+0.00963183j -0.0244858-0.00490878j 0.0368411-0.0114962j 0.0399032+0.0223742j -0.0659185-0.0195166j -0.0428332-0.0111949j 0.0427838+0.000317485j -0.0288413+0.00185192j -0.0644962+0.000349489j -0.0227947-0.000303472j 0.0286155-0.000137584j 0.0545915-0.00351878j 0.033166-0.000774087j 0.0484201-0.0079119j -0.00125344+0.00453033j -0.00492812-0.000641633j 0.0132623+0.00216893j -0.00160714+0.000534191j -0.00837397+0.000659656j 0.032106-0.00382753j -0.00191097+0.000351312j -0.00733988+0.00174418j -0.00286596-0.000863125j -0.0351969+0.00270285j -0.0692517+0.00563265j 0.0163354-0.00176005j 0.0555376-0.0064164j -0.0203141-0.00586776j 0.0527948+0.000930162j 0.0240328+0.00431354j -0.0399631+0.00264654j -0.0131218-0.0260676j -0.106363+0.0233627j 0.09258-0.00978758j 0.0159532+0.0154131j 0.033576+0.0271755j -0.126449+0.0138383j 0.00329692-0.000389116j -0.00155584-0.0233381j -0.0573428+0.0018971j 0.0406272-0.0139176j -0.0353854-0.0173562j -0.184077-0.00821458j 0.0161262-0.0170865j 0.132374+0.0131359j 
-0.0107466+0.0117455j 0.0156253-0.00343293j 0.0143707+0.0352876j -0.0042698-0.00688561j -0.0127921-0.0159492j -0.0226687+0.0153888j -0.0101065-0.0100558j 0.00914942+0.00779941j 0.00773936-0.00658199j -0.019895-0.00803832j 0.00937354+0.0119185j -0.0164283-0.00982857j -0.0591696-0.00739341j -0.056665-0.0113434j -0.106676+0.00483776j -0.00443039-0.00134785j 0.0292321-0.00792689j 0.00500868+0.00390925j -0.014163+0.0012065j -0.073175-0.00332377j 0.0468051+0.0048103j -0.0252565-0.00693129j 0.0123153+0.00427825j -0.0205986-0.00838804j 0.00601062-0.00613209j 0.0311008-0.00623823j -0.0795194+0.0108711j -0.0287503-0.00632946j -0.096437-0.0652807j 0.0458704-0.0820514j -0.379572-0.101765j 0.164297-0.061114j -0.156562-0.407214j 0.154417-0.420767j 0.284992-0.116593j 0.0747552-0.106079j 0.148825-0.000562071j -0.0204379+0.0064688j -0.0321504-0.090224j 0.0658613+0.0327414j 0.0180834-0.0158891j -0.0556388-0.0137546j -0.165187-0.145833j -0.109965+0.0618019j 0.0428204-0.017426j -0.134634+0.073631j 0.0315866-0.0123412j -0.00115884+0.0716582j 0.00806426+0.0359922j 0.031476+0.00354374j -0.00588745+0.047486j 0.0467371-0.0400099j -0.0694298-0.0227358j 0.0275001-0.0269244j 0.0335512+0.034642j 0.00119373+0.000850072j 0.0113806+0.00714967j 0.0721061+0.0284546j -0.00947647-0.0269482j -0.00595193+0.00120543j -0.00991347-0.00643566j -0.00653766+0.0256799j -0.0110911+0.0788383j 0.0580995-0.00999044j 0.0299431-0.00344238j -0.00771952+0.0196249j -0.00799525-0.0119843j -0.0052366-0.0122002j 0.0255647+0.020328j 0.0414842-0.00479698j 0.0151102+0.0217336j -0.0138436-0.000197212j 0.0124175-0.00917866j -0.00771258+0.0242934j -0.0750827-0.00703381j -0.057215-0.00402666j 0.0231541-0.00994824j 0.021872-0.0174634j 0.0219114-0.00181177j 0.0263589+0.00338628j 0.0201668-0.00752738j -0.000882997-0.0133269j -0.00858979-1.12231e-05j -0.0192044-0.0012903j -0.000343167-0.00112706j -0.0167318+0.00296998j -0.0125257-0.00313618j -0.00492608-0.0107372j 0.0266589+0.00451234j 0.0189734-0.00670467j -0.0300678-0.00399775j 0.012899+0.0143544j 0.00633281-0.000475307j 0.02997+0.00461347j 0.0231284+0.00702099j -0.013399+0.0198291j 0.0752602-0.00537165j -0.023903+1.09924e-06j 0.0604841+0.00849976j -0.0221874+0.00573683j 0.0153369-0.00302367j -0.0057228-0.0158248j -0.00744595-0.00559289j -0.0255486+0.006183j 0.0331202-0.0134496j 0.0513768+0.00259312j -0.00692703+0.00261864j 0.0243178+0.000674109j -0.0189231+0.00408253j 0.00329389-0.00342268j 0.0156444-0.000601325j -0.00348028-0.00269174j 0.00583364+0.0053048j 0.0161751-0.00988449j 0.0363384-0.00136111j -0.00298779+0.0051229j -0.0104291-0.000191289j 0.00649758-0.0063854j 0.017627-0.00267816j -0.0170936+0.000669815j -0.00841004+0.00223109j 0.0259818-0.000702852j -0.00573701-0.000906206j -0.00231586+0.00184314j -0.000452684-0.000487066j 0.0173451-0.00227956j 0.00163906-0.00216753j 0.00356969-0.00143982j 0.0104917-0.00109167j -0.021262-0.00098268j 0.0132712-0.00198967j 0.020714-0.00135934j -0.00424324-0.00100988j -0.0183848+0.00168845j 0.00299764+0.000948151j -0.0289937-0.0012832j 0.0298002-0.00214465j 0.0235408+0.00201248j 0.0315349+0.000152988j 0.00902698+0.000869379j -0.0018806-0.00031735j 0.020376-0.00454559j -0.0201323+0.00211038j -0.0268183+0.000393715j -0.0257333+0.00546948j 0.0108474-0.00332677j -0.0631558+0.00178271j 0.0374384+0.0046053j -0.03221-0.00200715j 0.000852973-0.00014565j -0.0040473-0.00125789j -0.0137309+0.000762017j 0.00982706-0.00144287j -0.00331221-0.00138289j -0.0174872-0.00169648j -0.00422621-0.00381496j 0.0056564+0.00159528j 
-0.0696843+0.0237846j 0.0330988+0.0029975j 0.0244929+0.0855171j -0.0807357-0.00826626j 0.0146674-0.0267494j -0.00471248+0.0193245j -0.00786972+0.0485404j 0.0129732-0.0235898j 0.0432981+0.0114735j -0.00590438+0.0172443j -0.00647642-0.0343414j -0.0989569-0.0113283j -0.0737424-0.0104197j 0.0793512+0.0119693j -0.0329983+0.0013252j 0.0200252+0.00497072j -0.0568866+0.0049285j -0.00944427+0.0051038j 0.0204455-0.00735961j 0.00502983-0.00173844j 0.00414027+0.00297366j 0.0152862+0.00726088j 0.0136494+0.00509962j 0.0265148+0.00737538j -0.00377012-0.0123365j 0.016323-0.025121j -0.126277+0.0311744j 0.0130268-0.0934247j -0.117294-0.140339j 0.0503617-0.1362j 0.314997+0.11873j -0.0450428+0.50079j -0.327434+0.0581305j 0.242147-0.0243424j -0.0252846-0.0497122j 0.0729179-0.0738935j -0.0347984-0.121468j -0.0651158+0.11194j -0.068097-0.21566j 0.133221-0.012305j -0.140152-0.00267578j 0.0667594-0.1105j 0.0665266+0.0484454j -0.128773+0.000908515j -0.0582677-0.0340382j 0.0111869-0.0258754j -0.0805309-0.0476518j 0.0627577-0.0203788j -0.00468897-0.0462366j -0.0100903+0.0030483j 0.00979602-0.0685187j -0.00408934+0.0165774j 0.00817055+0.00180326j 0.0114678+0.0440427j 0.0209115+0.0225897j -0.0178166-0.02821j 0.00922346+0.0195823j 0.00914708-0.00995522j -0.0136695-0.0429218j -0.0642238-0.00944189j -0.0516452+0.0313027j 0.0376137+0.00858534j -0.0301591+0.0710435j 0.0184113+0.00164568j -0.00623753+0.0133663j 0.009637+0.0257217j 0.00150229-0.00874285j -0.00800477+0.0123076j -0.0154235+0.00957632j 0.0473123+0.0085551j 0.014476-0.00238843j -0.046905+0.0148764j -0.0250641-0.00271101j -0.0110804+0.0362254j -0.0388899-0.0434001j 0.015024+0.00812656j 0.0427587+0.00376249j 0.0544098-0.0302839j 0.0276845-0.00361434j -0.0101937+0.0137676j 0.00577996-0.0100111j -0.0335235-0.0246241j 0.0278093+0.0139503j -0.0176771-0.00472296j -0.0518995+0.00494218j 0.0127161-0.0144429j -0.0140931-0.00286773j 0.0156258+0.00242753j -0.0342941-0.00547096j -0.0415882-0.00466434j -0.0110899+0.0041598j -0.0319053+0.000831915j -0.0302828+0.00641028j 0.020352-0.00293792j -0.0517197-0.0121607j 0.0175525-0.00895874j -0.0193891+0.00568902j 0.00911585+0.00400228j 0.0305033+0.000277913j -0.0193779-0.0029775j -0.0157223+0.00382228j 0.0271346+0.00417056j -0.0400074-0.00220165j -0.0724794-0.00167458j -0.0366435+0.010866j 0.0116306-0.00849736j 0.0246436-0.00728385j -0.0144551+0.0087301j -0.0112467+0.00210744j 0.00172605+0.00577112j 0.00351004-0.00430202j -0.0103596+0.00595999j 0.00738905-0.000702725j -0.0126643+0.00399789j -0.00778782-0.00527108j 0.0292037+0.00443128j 0.011032-0.0119191j 0.0129117+0.00202455j 0.0127293+0.0046823j -0.0202282+0.00269285j -0.00480152-0.00549878j -0.0271176+0.0021872j 0.0223076-0.00322333j 0.00600114-0.00552998j -0.00246184+0.00575461j -0.00087906-0.00434188j -0.0135783-0.00507543j 0.00129291-0.00699734j 0.0317025+0.00116141j -0.0064251+0.00107609j 0.00823715+0.00190078j -0.00414967-0.00175661j -0.00589304-0.000976637j 0.00420701-6.13727e-05j -0.0226852+0.00143077j -0.0131733+0.00408913j -0.0189182+0.00277976j 0.0207353+0.000635989j 0.0113932-0.00683761j -0.0564271-0.00251791j 0.0216096+0.00485965j 0.00266308-0.00274183j -0.0201182-0.00068271j 0.0108201-0.00924282j -0.0434857+0.00641998j -0.00631489-8.15792e-05j 0.0111048+0.00785308j -0.0238468+0.0133601j -0.0631211+0.00306284j 0.00133236-0.000603852j 0.000311387-0.000821396j -0.020354-0.000529661j 0.0219283-0.00360316j -0.010439-0.00852928j -0.0654741-0.00463569j -0.0160955-0.00788913j 0.0441681+0.00123111j 
