0.00624337-0.0717648j 0.0111679-0.011982j -0.0571807+0.0888919j -0.281869-0.0973999j 0.0731547+0.223476j -0.129641-0.099007j 0.112064+0.0536178j 0.247728-0.0556212j -0.0208979+0.383391j -0.0410608-0.0675104j -0.405542-0.0662319j -0.0456533+0.425388j -0.255319-0.109939j 0.05095-0.0436976j -0.0430098-0.13585j 0.0470018-0.0525824j -0.000575643+0.0530232j -0.00181564+0.0334081j 0.0555293-0.0817622j 0.0433735-0.0848467j -0.018411-0.109133j -0.0213795+0.043469j -0.0175961+0.00053631j 0.00456832+0.0239133j -0.0173832+0.0817726j -0.048536+0.0237793j 0.0286017-0.0457103j -0.0202255-0.0264886j 0.0314384+0.0344982j -0.0334711-0.0204235j -0.0216017-0.0275828j 0.0315802-0.00678895j -0.0143876-0.0158314j -0.0118307-0.0193249j -0.0229802+0.000598926j -0.0295577+0.0485298j 2.04506e-05-0.00221273j 0.0166546-0.0393615j 0.00866617+0.0440905j -0.00701585+0.00994948j -0.00271225-0.0109917j 0.00546803-0.000386617j -0.00673675-0.0248112j -0.00360711+0.0259823j 0.0029164+0.0195145j 0.0169323+0.00232178j 0.00108043-0.016763j 0.000937881-0.00615154j 0.0096523-0.00229798j 0.00946626-0.00572848j -0.0224593+0.0250494j 0.00803491+0.0320226j -0.000972569+0.00845216j 0.00354341+0.00223046j -0.00547536+0.0157887j -0.00601016+0.013302j -0.0178908-0.0198804j 0.00198041-0.0171692j -0.00706483+3.67493e-05j -0.0112195-0.00120304j -0.00938123+0.0205853j 0.00247705-0.00200204j 0.0177879+0.00213701j 0.0259457+0.00405323j 0.00235904-0.00928642j -0.0233341+0.00422328j -0.000234374-0.0227586j -0.0220466+0.0131096j 0.0264828-0.000838948j 0.000155524-0.0164246j 0.00439793+0.0208093j 0.00250587+0.0161158j -0.0102173-0.0182824j 0.0066035-0.0153933j -0.00445493-0.00128499j -0.0154543+0.00341557j 0.00915941+0.00270603j 0.00399199+0.00626455j -0.0166261-0.0104955j 0.017083-0.0133932j -0.0171545+0.00485347j 0.00351967+0.0171029j 0.00339228-0.0371457j -0.0112389-0.0124757j 0.00556006+0.00139037j 0.003265+0.00165663j 0.00660538-0.00142613j -0.00687394-0.011803j -0.0109965+0.00252367j -0.00365722+0.000764416j -0.0281656+0.0029903j 0.0298102-0.0117352j 0.0141689-0.000717812j 0.00715704-0.00252333j -0.00117729-0.0108212j -0.0185004+0.00857003j -0.0136647+0.00680905j -0.006011-0.00382019j -0.0156377+0.00445599j 0.0280736+0.00653024j -0.00668527+0.00888633j -0.0114697+0.00153758j -0.0016298+0.0236489j 0.00376738+0.00631709j 0.0150681+0.00942459j -0.00908775-0.0119682j -0.021704-0.00410404j -0.00171112+0.00254592j 0.00714506-0.00883431j -0.01805-0.00878635j -0.00100133-0.000238053j -0.000161582+0.011339j 0.00166115-0.0096648j -0.0205222+0.00622812j 0.0163737+0.00105839j -0.00597502+0.0164022j 0.0119112-0.0069092j -0.00299916+0.00427145j 0.0076315+0.00464029j -0.00649286-0.0120083j -0.00857023+0.00785398j -0.00437723-0.00675251j 0.000954799+0.00299202j 0.000980211+0.0022273j 0.00826295-0.00831818j 0.0071373+0.00301217j 0.00860011+0.000796174j 0.00314492-0.0101347j 0.00497293-0.00105641j -0.00892069+0.0187438j 0.0133252+0.0107345j 0.0101797-0.00954686j -0.01328-0.0142264j 0.000188569+0.00253705j 0.00561091+0.0166798j -0.00253965+0.00162337j 0.000407176-0.00223493j -0.00717645+0.00690754j 0.00966592+0.00738424j 0.00273807+0.0129307j -0.0134409-0.0230448j 0.0113819-0.00642398j -0.00626342-0.0038232j -0.00715151-0.0162066j -0.00152943-0.00513616j -0.00597678-0.0176124j -0.001875-0.00143532j -0.0151024-0.0110132j -0.00199294-0.00285802j -0.00293678-0.00294185j 0.0145771+0.00526971j 0.00805092+0.0102988j 0.0142122-0.00330587j 0.00293769-0.00101738j 0.00555295-0.00451609j 0.00715989+0.00739802j -0.011704-0.00395095j 0.00975108+0.00989344j -0.0100852+0.00589045j -0.0054191-0.000916375j -0.00310734+0.00168593j -0.00236179+0.0084567j -0.00119708-0.00852525j 0.000124278-0.00081325j 0.00158637-0.00119015j 5.00578e-05-0.000655961j 0.00237654-0.0059569j -0.0080557+0.00522433j -0.00310631+0.0134773j 0.00202328+0.000161143j -0.00651614+0.00384997j -0.00227588+0.00532612j -0.000910752+0.0105044j -0.000799007+0.00916319j -0.0045579+0.0260993j 0.00186182-0.0148029j 0.00440485-0.0114839j -0.0136885+0.00234573j 0.0107146+0.00148203j -0.00217014-0.0222458j 0.00724352+0.00996804j -0.00762743-0.00771466j -0.0055815+0.00151355j 0.00465066-0.0202385j -0.00198887-0.0114678j 0.00127464-0.00308786j 0.010507-0.00079938j 0.00970793-0.00436832j -0.013752+0.00133009j 0.0472392+0.0254449j 0.0130652+0.00930272j 0.0109669+0.0112284j 0.00270446+0.00273399j 0.00324294-0.00200122j 0.0120569+0.0143857j 0.00103821+0.00336987j -0.000741186-0.00260998j -0.00256175+0.00356436j -0.000938374+0.00382356j -0.00206556+0.00381382j -0.00124343+0.000495971j 0.0189155+0.0116159j -0.00746016+0.00914948j 0.0239351-0.0195027j -0.00458603+0.0215j 0.0188216-0.0219989j 0.0028567+0.012567j -0.0283894-0.005885j 0.0557088+0.0504551j 0.0269203-0.0259593j 
-0.00266468+0.19964j -0.00285709+0.0350788j 0.0448667-0.452332j 0.0074491+0.366013j -0.187354-0.282036j 0.354252-0.111593j -0.11197-0.0334459j 0.0662974+0.27069j 0.0998306-0.150469j 0.0509247+0.103649j -0.188197-0.0324485j 0.0673716+0.347482j -0.136119-0.0688066j 0.0388439-0.0364111j -0.00324902+0.0495829j 0.0105332+0.0299004j 0.0207043-0.1024j -5.53539e-05+0.00837301j 0.0473909+0.0257084j -0.0107281+0.0135482j -0.0233114-0.0609887j -0.00738478+0.0247268j -0.0326983-0.0174888j 0.0129286+0.0187476j -0.0298846+0.0200944j -0.0216228-0.0257623j 0.00756366-0.00612014j -0.00135601-0.0157921j -0.00919963+0.0183828j -0.0103613-0.0245089j 0.00131685-0.0382467j 0.0153977+0.0101778j -0.0212851-0.0359589j 0.00338526+0.00977346j -0.000683177+0.0122086j -0.0133796+0.0205548j 0.0130373-0.0465968j 0.00017001-0.00392569j -0.0108161+0.00170129j -0.0139831+0.0042323j 0.00204283-0.00635326j -0.0179334+0.0180432j 0.00948948-0.0249152j -0.00170997+0.00283779j -0.00204084-0.0304148j 0.0109219+0.00772875j -0.0132311-0.00510256j 0.0101871+0.00786287j -0.00192929-0.00721808j 0.00027498-0.0011072j 0.00268061-0.000683398j 0.00103736+0.0142174j -0.00687019+0.00349707j 0.0029692+0.00456871j -0.00182967-0.000266305j 0.00819369+0.00679678j 0.0145151-0.00096044j 0.00456982-0.00633331j -0.00566385+0.00234539j 0.00875527+0.0268114j 0.00652117+0.0144303j -0.00518117+0.0064891j 0.0187793-0.000328919j -0.0147086-0.00310438j -0.00111306+0.00547183j -0.0224869-0.0123468j -0.00414587-0.0111895j -0.00371913-0.00556879j 0.0097852+0.00119938j 0.0136958-0.01473j -0.0107167+0.0029259j 0.0039096-0.0029724j 0.00235576-0.00784247j 0.00776533+0.000877358j -0.0094966-0.0247161j 0.00158136+0.00482023j 0.00802555-0.00181649j 0.00407572-0.00544054j -0.00260583-0.0160104j 0.0147855+0.0190483j 0.00279668-0.000155446j -0.00185808+0.00621186j 0.00764923-0.00748153j -0.00517803-0.00480562j -0.00705792+0.00126286j 0.00676623-0.00191672j -0.000275477-0.00636956j 0.00330782+0.0163215j 0.00139039+0.0132906j -0.0128541+0.0125569j -0.0108388+0.00690243j 0.0143287-0.014265j 0.000392611+0.0144914j 0.00375295-0.0092401j 0.0140334+0.00160184j -0.0115925-0.0188275j -0.00524196-0.0040488j -0.0102517+0.00721558j -0.0105423+0.00862901j 0.00717481-0.0106002j -0.00733954-0.00323981j 0.00068872+0.00377761j -0.00842694-0.0187259j -0.00218897+0.00319207j 0.00735454+0.00298853j -0.00224253+0.00686705j 0.0102777-0.0248084j 0.0015029-0.000450469j 0.00314592+0.00643762j 0.00409817+0.00310408j -0.0120524+0.00470519j -0.0200938+0.00143865j -0.0122966-0.00599622j 0.000471148-0.00224201j 0.00492161-0.0035469j -0.00261084+0.00856614j 0.00576282+0.00149751j 0.0151515+0.00423898j -0.000386184-0.000380889j -0.00461153+0.00226351j 0.000877095+0.00398607j 0.00474696-0.0013475j -0.00159612+0.00243126j -0.00188845+0.00133516j 0.0118971-0.00402273j 0.00521378-0.00989138j -0.00169294-0.00335421j -0.00376055-0.00200989j 0.00741379+0.000260553j -0.0079754-0.00801129j 0.00201127+0.00304022j 0.00317868+0.0016173j -0.0083132+0.00328332j -0.00547848-0.00527433j 0.00801365+0.00846394j 0.00419898+0.00857106j -0.00278288-0.00283364j -0.00917789+0.00621593j 0.0150941+0.0013384j -0.00884084-0.00151146j -0.0169225-0.0136211j -0.00123789-0.000360239j -0.00405915-0.0107661j -0.00548426+0.00564018j -0.00206788+0.00251725j 0.00554723+0.00464047j 0.000429038+0.0116525j -0.000146968-0.00519648j -0.0015995+0.000603231j 0.00171633-0.00527733j -0.00263531-0.000954649j 0.00244128+0.0112601j 0.00274303+0.0153696j -0.00426797-0.00176876j 0.00548553+0.00765488j 0.00300632+0.00286717j -0.00691199-0.00948146j 0.00527094-0.000355819j 0.000959121+0.00638796j -0.00410711-0.00043138j 0.00103364+0.00263308j 0.000948279-0.00971667j 0.00634278-0.00286727j 0.0018812+0.00139777j 0.00160823-0.00223804j 0.00449372-0.00318024j -0.00733215-0.0142631j 0.00109022+0.00520068j -0.00353534-0.0120813j -0.000701903+0.0109207j 0.00226719+0.00616614j 0.00162563+0.00321018j -0.000410621-0.00168742j 0.00115425+0.00918202j -0.00789243+0.0125544j -0.00623302+0.00264441j -0.00711835+0.0134805j -0.00705833+0.00118559j 0.00109082-0.0100969j -0.012777+0.00864988j -0.00341518-0.00338082j -0.000326362+0.00543674j -0.00162767-0.00615266j -0.0029893-0.0123879j -0.00290628+0.0205832j -0.00492995-0.0123449j -0.00501202+0.00420284j 0.010091+0.00452386j 0.00175531-0.00518686j -0.000479424+0.017387j 0.00794766+0.010408j 0.00230908+0.00377983j -3.04472e-05-0.00281157j -0.00159003+0.00184293j 0.004572+0.00424842j -0.000664678+0.00166321j -0.00238651-0.00640234j -0.000596391-0.000698891j 0.000905869-0.00637272j 0.00474521-0.00997791j -0.00582382-0.0055982j 0.00058497+0.00613736j -0.000267855-0.00564433j 0.0203049+0.0209592j -0.0125454-0.00167088j 0.0178+0.0146894j 0.00257012+0.0158217j -0.0113997-0.0177421j -0.0207843+0.0144803j 0.0322549+0.0330382j 
-0.0139784+0.017928j 0.10129+0.0030075j 0.0302069-0.0831758j -0.380003+0.11486j -0.1583+0.189741j 0.124622-0.394578j 0.673121+0.102437j -0.279168-0.0333349j 0.000552158-0.150345j -0.010386-0.0569805j 0.0416386+0.00733164j 0.0179974-0.112882j 0.059084+0.0290819j -0.0121794-0.00410256j 0.00202499+0.0109473j -0.0151591+0.0100973j -0.000250288-0.0230928j -0.0047405+0.00398972j -0.0160382+0.0250454j -0.0081376+0.00751845j 0.00203897+0.0269293j 0.0112788-0.0071876j 0.015517-0.0516077j -0.0208681-0.0154973j -0.0277836+0.0334768j 0.0516602+0.00538429j 0.0394994+0.000720385j 0.00859085-0.0181014j 0.019068+0.007065j -0.0236169-0.00988768j 0.0217264+0.0284361j 0.00413866+0.0128587j -0.000230538+0.00956792j 0.00137552+0.00878128j -0.0126309+0.00747159j 0.00621563+0.0011837j -0.0053666-0.0057455j -0.0173677+0.0119387j -0.00444514-0.0030053j -0.0016335-0.00481293j -0.0191736+0.00839467j 0.0140691+0.00873638j -0.000895915+0.022651j 0.00360582+0.0147118j 0.00621032-0.00154032j -0.0229949-0.0102739j -0.0275907-0.00717083j -0.00169222+0.0287969j 0.0275327+0.0240496j -0.0150126+0.008017j -0.0154308-0.0153184j -0.00296065-0.0203037j -0.0286291+0.0107944j 0.00865741-0.00069215j -0.0150611+0.0431691j -0.00730155-0.00444897j 0.00127054+0.0111576j 0.0165361-0.0379484j -0.0209318-0.00550055j 0.0140358-0.00237373j 0.00403605-0.011338j -0.0155145-0.00510994j -0.0240951-0.0124771j -0.00179021+0.00905602j 0.00731493-0.0017167j 0.000941928+0.0010991j -0.00543438-0.000526678j 0.00529887+0.0121677j -0.00629528-0.00147867j -0.00969113-0.00123873j -0.00173808-0.00631052j -0.00388704-0.00685692j -0.00225031+0.0109651j -0.00745641-0.000169184j 0.000573736-0.00465561j -0.00195964+0.00166295j 0.00540631+0.00718737j -0.0021811+0.00511712j 0.00236263-0.0107189j -0.00101651-0.00333323j -0.00328601-0.0113398j -0.00109361+0.00622155j -0.00594006+0.0110295j 0.00142965-0.022627j 0.00027218+0.00554143j -0.0107345+0.0206925j 0.00441317+0.014578j -1.43755e-05+0.00224252j 0.00064573-0.000187297j 0.000344321-0.00410934j 0.00484531+0.00663032j -0.00924101-0.008569j -0.0018544+0.00208927j 7.26728e-05+0.0082361j 0.00174515-0.00220108j 0.000563849-0.000678483j 0.00379813+0.00085659j 0.00583434+0.00103151j 0.00313732+0.000162417j -0.00452471-0.00382662j 0.00258897+0.000682281j 0.00229069-0.00286401j 0.00162772-0.00372834j 0.00141244+0.00285962j -0.00291928+0.000235864j 0.00357279+0.00134072j 0.00519397-0.00241693j 0.00206976+0.00499111j 0.00839825-0.00244123j 0.00214202+0.0126021j 0.00670986+0.0119199j -0.00607053+0.00893305j 0.0122348-0.00933721j -0.000937668+0.00272122j -0.015852+0.00792059j 0.000463531-3.00473e-05j -0.00628112+0.00193852j 0.00360478+0.00518223j 0.000605392+0.000385277j 0.0062269+0.00691439j -0.00842522+0.00137983j 0.00267535-0.000684731j 0.0160666+0.000638975j -0.00220811+0.00237213j 0.00727476+0.000278027j -0.000654209-0.00202903j 0.00460495+0.00515843j 0.00515194+0.00214032j -0.0128772-0.00209241j 0.00218957+0.00207151j 0.00114092+0.000260006j 0.0143072+0.00651211j -0.0140014-0.00675277j 0.00961731+0.00547762j 0.00358254-0.00134229j -0.00232294+0.00386211j 0.00512012-0.00262825j -0.0030825+0.00439664j -0.00285509-0.00236306j -0.0014083+0.000994992j -0.000787674-0.000996037j 0.00044953+0.000278863j 0.00058816-0.000603583j -0.00102866+0.00151986j 0.000812009+0.000210072j 0.00195264+0.000845951j 0.00197941+0.00233985j 0.00087659-0.00066605j -0.000463934-0.00114715j -0.00115597-0.000910307j -0.000766947-0.0024435j -0.0013136+0.000617171j 0.000427051+0.00318838j 0.00133476-0.0057409j -0.000558398-0.00288904j 0.000571556+0.0024342j 0.000669069-0.000223321j 0.00161442+0.00160662j 0.00200225+0.00215686j 0.00689708+0.0109332j -0.0100756-0.010818j -0.000945162-0.00146232j 0.000223445-0.00486453j 0.00142433+0.00354939j 0.0055129-0.00880867j -0.000912279+0.00379812j -0.00050781+0.000780809j -0.00365537+0.00923977j -0.000900566+0.00153561j -0.000950397-0.000518442j -0.000154867+0.013189j 0.00236035-0.0135966j -0.0108704+0.00420301j -0.00272969+0.00319898j 0.000350484-0.00076183j -0.0012776+0.000445676j 0.0016686-0.00282407j 0.000313843-0.00327696j -0.000396839-0.00173939j 0.000611961+0.00206749j 0.000255143-0.00552379j -0.000776409+0.000147189j 0.00315978-0.000483864j 3.73874e-05-0.00401434j 7.44658e-05+0.00111317j -0.00249704-0.00234761j 0.00198284+0.00550187j -0.000727524+0.000552912j -0.00208861+5.38074e-05j 0.00034065+0.00179662j 0.00159534+0.00081592j 0.000234805+0.000428691j 8.94938e-05+0.00123983j 0.00059725-0.000202223j 0.00119847-0.00191849j -0.00199689+0.00227776j 0.00114743-0.000134056j -0.00279708+0.000684788j 0.00098754-0.00225878j 0.00240618-0.00311075j 0.00210478+0.00136678j 0.00415881-0.000935835j 5.58478e-05-0.00135661j -0.000108729+0.00305308j -0.00149509-0.00195446j -0.00182779+0.00165095j 0.00124402-0.000102607j 0.000150629-0.00135465j -0.00401347-0.00232354j -0.000976967+0.00383791j 
-0.00166015+0.0180864j 0.00254002-0.00431386j 0.00366637+0.148586j 0.0247252+0.165323j -0.0684316+0.0306002j 0.139079+0.0153901j -0.0328092-0.000207152j 0.0245545+0.0126621j 0.0163109-0.216627j -0.00835937+0.113987j 0.0418599+0.00816767j -0.00831409+0.120963j 0.123189-0.0238647j 0.0260689+0.264626j -0.0301595-0.298863j -0.00885383-0.00827853j -0.0409277+0.3331j 0.00121593-0.0329089j 0.0539576-0.0164075j 0.00602984-0.0199798j -0.0721742+0.286493j 0.0123114+0.372721j -0.0424617+0.016731j -0.036204+0.049014j -0.038579+0.0412967j -0.0138719-0.040296j 0.0143141+0.00768501j 0.00718285-0.000148121j -0.00571359+0.0281405j -0.00101493-0.0366303j 0.00843279+0.0183434j -0.0596211-0.0415058j -0.0122842-0.0213627j -0.0356742-0.0753489j -0.0199241+0.0301612j 0.0540728-0.0409634j -0.01423+0.0430318j 0.0466728-0.025132j -0.00425138+0.0180772j 0.0522153-0.000995097j 0.0248552-0.0369418j -0.0303599-0.0140064j -0.0186094+0.041443j -0.0193207+0.0210766j 0.0355497+0.0418164j -0.0381437-0.00526076j 0.0127891-0.0167567j 0.0297012+0.0301502j -0.00610995-0.015102j 0.0487584+0.00875049j -0.0445123+0.0218467j 0.0223396+0.00158001j 0.00905025+0.00165844j -0.00271265-0.00176707j -0.0147387+0.00273145j -0.0482242+0.00359211j -0.0464366-0.00412534j 0.00541526+0.00542084j 0.012945-0.0205138j 0.0270449-0.0993942j 0.0198045+0.0125553j 0.0571562+0.00188834j 0.0158482+0.0111729j 0.0824697+0.00934446j -0.0644621-0.0205657j 0.012611-0.0112326j 0.0112084-0.00363494j -0.011166+0.0163223j 0.0102768-0.0286398j -0.0249267-0.00251839j 0.0154711+0.0169092j -6.24837e-05+0.00429419j 0.000313612+0.000578228j -0.00567008-0.0128428j 0.0106021+0.0305373j 0.0106801+0.0124485j -0.00626816+0.00801232j -0.00941036-0.0130381j -0.022084-0.0119067j -0.0133908-0.0122078j -0.0240222+0.0057639j -0.00852199+0.00325449j -0.0226337-0.0259627j -0.00671939+0.00456727j 0.0256148-0.0152474j -0.0177824-0.0030749j 0.00373075-0.00102583j -0.0297562-0.0256927j -0.0156372-0.0045833j 0.00549654-0.00699414j 0.00389728+0.00635368j -0.00565525+0.0107604j 0.00237423+0.0224749j -0.0200434+0.0226505j -0.000105099-0.0031294j 0.00757773+0.0339818j 0.00796141+0.0428895j 0.00541979-0.0558835j -0.0129167-0.0128536j 0.0273509+0.00627067j 0.0242598-0.00944366j 0.00237731-0.0127956j -0.00857019+0.0253737j 0.0325975-0.00244871j 0.00390183+0.000360094j -0.0117649-0.0315122j -0.0226981+0.0156613j 0.000418179-0.0130182j -0.0108748-0.0181084j 0.00458518+0.0137574j -0.00245767-0.00824726j 0.0135844+0.0232564j 0.00875145+0.00522437j 0.00487431-0.000960243j -0.0102967-0.0147885j -0.00445536-0.000564691j -0.00844959-0.0068326j -0.00539675-0.0240673j 0.00329381+0.00925778j 0.00403707-0.01378j -0.00138553-0.00787562j -0.00904036-0.00524656j 0.00101747-0.00182923j 0.00380638-0.000228312j -0.00158051+0.00310539j 0.0126088+0.00693555j -0.00269877-3.23398e-05j 0.0112372-0.00840898j -0.00860096-0.011192j -0.0179034+0.0304147j 0.0074359+0.0200674j 0.0106409-0.0164867j 0.0256226-0.00316389j 0.00118463+0.00889849j 0.00590338-0.00434358j 0.00167165+0.00212785j -0.00444845+0.00665197j -0.00615175-0.00904661j 0.0377207+0.0288485j -0.00190774-0.00792993j 0.0399208+0.00344099j 0.0247008+0.000987794j -0.000578979+0.0114878j -0.00259174-0.0325347j 0.00208241-0.0289064j -0.0189564-0.0473019j -0.0105753-0.0371103j -0.00623821+0.0162895j -0.00419186-0.00528936j 0.00404087+0.00822926j 0.0126272-0.00710192j -0.00684491-0.0154905j 0.0100863-0.0300978j 0.00538575+4.15851e-05j 0.00479392-0.026263j -0.00183156-0.0185675j 0.000910043+0.0122481j 0.00742511+0.0225102j -0.0230742-0.0104653j 0.00130689-8.40199e-05j -0.00128095-0.00107532j -0.0241925-0.0121744j -0.0189627-0.0160375j -0.00732734-0.00791081j -0.00193183-0.0045073j 0.000191513-0.00297894j 0.0263205+0.000148828j -0.00958469+0.00434519j 0.00340961+0.0213234j 0.000116498-0.0164807j -0.0158597-0.00942296j -0.00555461+0.00380248j -0.00081782+0.00759257j -0.00304088+0.00394641j -0.00111813+0.0213963j 0.00717056-0.0134614j -0.00702-0.0100903j 0.031474+0.00166955j 0.0118075+0.0348708j 0.0200931-0.0412018j 0.0306994+0.0141998j -0.0083986-0.0307543j -0.00148158+0.024634j 0.00676801+0.0194581j -0.00400403-0.0327773j 0.0269786+0.0227305j 0.00813268-0.0212104j 0.00476946+0.00527328j -0.0143304+0.00567098j 0.0579082-0.0144218j -0.0132173-0.0178017j 0.00199649+0.0115201j 0.000207585+0.00834355j -0.00177561-0.00676774j 0.00952219+0.00223487j 0.00270764-0.00265438j 0.00534164+0.00761007j 0.000154776+0.00538823j -0.00174986+0.0186019j -0.0126571+0.0248756j 0.000330098+0.00887135j 0.0276186-0.00101424j -0.0143246+0.0173739j -0.00770937-0.0633904j 0.0359336+0.0267147j -0.000227705-0.0659733j -0.0201668-0.0296084j -0.00627942+0.0343193j 0.165694+0.0235961j -0.0505024-0.137511j 
0.00219067-0.0228752j -0.00338468+0.0757998j -0.00105673+0.0172213j 0.0387196-0.00699315j -0.00328206-0.00320304j 0.013043+0.0319591j -0.0100276-0.0116883j -0.036057+0.00236323j 0.00266164-0.0317523j 0.000909573-0.00434049j 0.0272052+0.0111911j -0.00320833-0.0850344j -0.0594421-0.00421899j -0.0186804-0.0260891j -0.0245398-0.456228j 0.0241299-0.0208564j 0.0636893-0.47786j 0.00158389+0.579415j -0.0572543+0.158883j 0.0436602-0.275087j -0.00605846+0.214465j -0.00707287-0.0257711j 0.00938115-0.0306483j 0.0711079+0.0140681j 0.0128048-0.0222969j -0.0383364+0.0246736j 0.019448-0.0450736j 0.0352344-0.0203187j -0.00981468-0.0313033j -0.034142-0.021223j -0.0110324-0.0375298j 0.0133105-0.00664469j 0.010861-0.0107994j 0.00349577-0.00330597j 0.00494399+0.0251982j 0.0229083-0.00658941j -0.00367744+0.0228158j 0.000413736+0.032795j 0.00508399-0.01647j 0.0184263-0.00222365j 0.00122537-0.0186116j 0.00339109+0.00126804j 0.0050541-0.0203691j 0.0107856-0.0322743j -0.0161971-0.0118507j -0.00942867+0.00567351j 0.00281675-0.0097343j 0.0116353+0.0055994j -0.00514101+0.00753411j -0.00227958+0.0411174j -0.00760565+0.0263761j 0.0219008+0.0156891j 0.00881411-0.0299238j -0.00200838-0.0134247j -0.000207523+0.0127017j -0.00155371+0.0403769j 0.000401001+0.004418j 0.00414461-0.00655363j 0.00898529-0.00362955j -0.00530525-0.0165948j -0.00677588+0.00556923j -0.0134482-0.00765684j 0.00374169-0.0070352j 0.0204651+0.0193987j -0.00766279+0.00753256j -0.0107373+0.0070297j 0.00214972-0.0122422j -0.00313485+0.0113734j 0.0265332-0.00340761j -0.0111033+0.00112192j -0.00482796-0.00603167j -0.0106112-0.00708526j -0.00217125+0.00661928j -0.00266182+0.00476148j 0.00445875+0.00603963j -0.0127122-0.00224965j 0.00152227+0.00181722j -0.0083505-0.0116166j 0.00697682+0.00228739j 0.00294229+0.0114663j -0.00523941-0.00599892j 0.000336788+0.000213107j 0.001551-0.0104019j 0.010621-0.00424991j -0.0246048+0.0170183j -0.0140249-0.0121309j -0.0236947+0.00640873j -0.0124082+0.0034276j -0.0160845-0.00423781j 6.35324e-05-0.00151295j -0.0026262+0.00665406j 0.000661304-0.0127856j 0.0138798+0.00903877j 0.00179037+0.0162343j 0.0167167+0.00455163j -0.0181007-0.0154989j -0.00346534-0.00208611j 0.00132771+0.00329469j -0.00297216-0.00381501j 0.00676829-0.00472597j -0.00328482-0.00454976j -0.00545153-0.00117611j -0.00822819-0.00342014j 0.00912534+0.00660499j -0.00403773+0.00409033j 0.0032294-0.00218937j 0.000576972-0.00143228j -0.000452208+0.00200563j -0.00515573-0.00353571j 0.000625186+0.000401164j 0.00177278+0.00172619j -0.00909438-0.00464975j 0.000965955+0.00530604j -0.00392257-0.00206355j 0.000280487+0.000893214j -0.00154578-0.00640667j 0.00566804+0.0177481j -0.00723376+0.00590143j 0.00290493+0.00780484j -0.0033322-0.00232137j 0.00208799+0.00273083j -0.00366883-0.00165265j -0.00151676+0.00134649j -0.00582984-0.00194976j 0.00721304+0.0053237j -0.00123746+0.0015077j 0.00148811+0.00706917j -0.000456498-0.00726931j 0.00237376-0.00126992j -0.00682379+0.00935633j 0.00422305-0.00507877j -0.00615727-0.00413265j -0.00503999-0.00304552j 0.00331115-0.00859975j -0.00638824+0.00647429j -0.00168313+0.0132158j -0.00146125+0.00625827j -0.00218978-0.00456942j 0.00563313-0.00170061j -0.0066151+0.00166147j -0.000813104-0.000698847j -0.00765576-0.00085433j 0.00164307-0.00836238j -0.0105364-0.0080291j 0.0036908-0.00947265j -0.00659398-0.0104613j 0.006758+0.0294711j -0.0101361+0.0275373j -0.0027908-0.0243048j -0.00185579-0.0208763j -0.0112478+0.0243157j 0.0248692+0.00284409j 0.000615552+0.0128435j -0.00612915-0.0100992j -0.00723434+0.00423166j 0.00228599+0.004527j -0.00149268-0.0134329j -0.0010564-0.0111735j -0.00316989+0.00989926j -0.00457326-0.0146818j 0.00086294-0.0194043j -0.00286388+0.00226235j 0.00800355-0.0169423j 0.00499073-0.00143929j -0.00296873+0.00536183j -0.0108373+0.0065913j -0.00621294+0.0107414j -0.00579081+0.00430426j 0.00596389-0.00359349j -0.0115442-0.00131368j 0.00283642+0.00547894j -0.00559951+0.0120163j 0.00151863+0.0186832j -0.00773443-0.0184267j -0.0125762+0.034011j -0.00984976-0.00394108j -0.00156224-0.000387834j -0.00132797+0.0156354j 0.00388409-0.00896509j -0.00224922-0.00236451j 0.00764538+0.00906575j -0.00572516-0.00479753j 0.00149455-0.00157778j 0.0276069+0.00312423j -0.00903091+0.00522834j -0.00207226+0.0074748j -0.00578001-0.00637779j 0.00927388+0.00197759j -0.0189547-0.0105261j 0.000927633+0.0172779j 0.012485+0.021768j 0.00707075+0.0185922j 0.0196239-0.0241747j 0.00725131+3.30417e-05j -0.00706153+0.0143751j -0.00160319+0.0115627j -0.0327752-0.00296305j 0.00100021+9.5015e-05j 0.0230303+0.00328621j 0.00656593-0.00694773j -0.00239518+0.00504386j 0.00420147-0.000570473j -0.0104233-0.00146489j 0.0196376+0.0058895j -0.00066202+0.00550168j 0.02618+0.00359964j -0.015616+0.0143542j -0.00871393-0.00906285j 0.0148111+0.0276904j 0.0272375+0.00159568j 
