0.131236+0.0295938j 0.135939+0.065165j 0.264045+0.100593j 0.179123+0.126229j 0.135911+0.291612j 0.200848+0.430837j -0.0666298+0.0662108j 0.341382-0.0779703j 0.0559122-0.244199j -0.245361+0.132587j 0.325406-0.299713j 0.0807423-0.202198j 0.078728-0.276778j 0.064442+0.387565j -0.0313898+0.278381j -0.0794656+0.423696j -0.097295-0.136816j -0.460221-0.238639j 0.336667-0.642191j -0.787919-0.846219j 2.3037-0.840294j 0.588519+1.82759j 0.0318795+0.0852234j 0.0930356+0.00686342j -0.0424814+0.0216356j 0.132343-0.382237j -0.0927687+3.71251e-05j 0.0817535-0.454141j 0.334001-0.15095j 0.706636-0.0074895j 0.51394-0.250776j 0.173552+0.0804296j -0.165625-0.138027j 0.770796-0.341559j 0.206074-0.470531j 0.0593481-0.509392j 0.0759459+0.11519j 0.376673+0.342241j 0.463872+0.237424j 0.402674+0.0591787j -0.404782+0.144219j -0.469835-0.00416793j 0.238336-0.0203113j 0.151879+0.119066j 0.0641394+0.679622j 0.183151+0.258934j 0.486441+0.896023j 1.18538+0.443068j -0.797533+1.91109j -0.282435-0.434918j 0.325762-2.36696j 0.00968927-0.489885j 0.041096-0.0400118j -3.94382-0.577801j -1.09697+0.097778j -0.367417+0.00342715j 0.132179-0.185052j 0.34106-0.106471j -0.228487-0.292226j 0.094274+0.124134j -0.437643+0.231145j 0.058715+0.138525j 0.286355-0.338135j 0.0526757+0.203675j 0.0151385+0.0806806j 0.246781+0.292769j -0.100509+0.160548j -0.0193736-0.0148259j 0.0389074+0.0393043j -0.182915-0.361081j -0.169382-0.144671j -0.313078-0.119306j 0.36695-0.0579933j 0.274894+0.0551593j -0.25066+0.200363j 0.0679026-0.101306j -0.300038-0.0928534j -0.148174+0.028461j -0.0951288-0.346936j 0.0221978-0.360991j 0.29782-0.246636j 0.15346-0.154907j -0.224543+0.113476j -0.0624214-0.265762j 0.0245607+0.582956j 0.317435+0.443226j -0.0301736-0.27399j -0.294461-0.222355j -0.446892-0.300948j -0.542532-1.02121j 0.214765+0.29198j -1.29088-0.232041j -0.222532-0.303514j -0.819738-0.481456j -0.470307-0.19541j -0.133603-0.375733j 0.6789+0.0414035j -0.822932-0.0396173j 0.215775+0.270595j -0.639088+0.0795068j 0.816035+0.151442j 0.0943505-0.00146074j -0.326007+0.732113j 0.36527-0.697982j 0.813897-0.23517j 0.19397+0.527679j 0.114075-0.00104597j -0.412376+0.462973j -0.500955+0.467264j 0.160626-0.117309j 0.155925+0.671833j 0.407576-0.274194j -0.106107+0.142549j -0.0491842-0.293937j 0.108906-0.12098j 0.444312+0.280613j 0.239278+0.096103j -0.337441-0.854412j 0.370642+0.562102j 0.0813719+0.0092506j 0.636317+0.314578j -1.24304+1.1276j -1.17511+0.173924j -0.273657+0.192287j -0.0398184+1.28902j -0.57486-1.00179j 0.905452-2.22958j 0.728009-0.557275j 3.46675+2.38357j -1.28443-0.294555j -1.43638+2.84012j 
0.191668-0.173384j 0.272856-0.171374j 0.304116-0.140725j 0.182906-0.122253j -0.0273938+0.0149238j 0.116153-0.0184808j 0.0326502-0.156122j -0.00265351+0.402386j 0.00163377+0.428518j 0.0688639-0.274231j -0.0820059+0.551194j 0.241601+0.219958j 0.300917+0.351563j -0.397322+0.495405j -0.752385-0.442551j -0.90279+0.166407j 0.20159-0.0750375j 0.195341+0.268344j -0.125249-1.52299j 1.02443+0.15287j -0.342236-0.17447j 2.7704-0.014447j 0.0496913+0.127777j 0.0279232-0.0519833j -0.203803-0.21466j 0.0863401-0.288519j -0.0054513-0.158706j -0.000730158-0.647743j -0.0887064-0.0428492j -0.113402+0.26884j 0.0593212-0.17285j -0.297271-0.218717j 0.293596-0.100331j -0.217969-0.414716j 0.496278+0.0866134j 0.509292+0.0608417j -0.13437-0.159183j -0.669901-0.256758j -0.555874+0.466804j -0.822133-0.551032j -0.741789-0.22072j 0.241738-0.271181j -0.107726+0.649368j -0.0183776+0.893556j 0.249963+0.525844j 0.369337-0.123491j 0.575963+1.10266j -1.26984+0.733097j -0.156929-2.11465j -0.500633+0.326079j -0.45271-1.08394j -0.175915-0.322004j -0.491514-0.00695578j -0.355713+2.27463j -0.138472+0.782117j 0.225615+0.510506j 0.137005-0.0870081j -0.17129-0.215035j -0.439001+0.38248j 0.127067+0.00904747j 0.400056+0.457514j 0.228964-0.124322j 0.00328296-0.18098j 0.192242+0.0904446j 0.415499+0.157977j -0.0111848+0.145199j 0.543192+0.329826j 0.0279036+0.168451j -0.209083-0.0699966j -0.857462+0.0861951j 1.4172+0.612739j -0.431438+0.33895j 0.447881-0.572421j -0.868674+0.0245198j -0.0798822+0.374144j 1.65665+0.594649j -0.581234-0.416516j 0.107007+0.547987j 1.99671-0.1386j 1.22428+0.105699j 1.08344-0.257137j -0.356861-0.111714j 0.405906-0.526261j 1.31588+0.00448331j -0.37738-0.22508j -0.881073+0.630936j -0.11207+0.541185j 0.744796-0.341465j 0.264669+0.443161j 1.99155+0.498342j 0.133062-0.50569j 1.51599-0.408677j 0.187397+0.284303j 1.38516-0.980006j 0.794436+0.163334j 0.103995+0.303698j -1.05009-0.238412j 0.358854-0.512625j -0.417555+0.0272879j 0.889382-0.299532j -0.746681+0.0456126j 0.988233+0.0944002j 0.904321-0.573312j -0.211747+1.07525j -1.20159+0.33629j -0.82461+0.744338j 0.706562+1.12518j 0.642719-0.673879j 0.762023-1.44377j 0.728736-0.0390195j -1.60281-0.0434024j -0.651131+0.0761176j 0.365277-0.488118j -0.457737-0.195225j 0.361558-0.834564j 0.310782+0.284037j 0.450407+0.480308j 0.86773+0.781728j -0.908094-0.0976968j 1.19744+0.529339j -1.8261+0.835944j 0.44363-0.0939019j 1.12901-1.03937j -1.37972+1.30462j 0.111075-2.34513j 0.16401+0.0952785j 1.38321-0.232861j -2.00612-0.621329j 0.249995-0.471246j 0.0436715-1.72531j 2.6021+0.548584j 
-0.119371-0.200998j -0.096262-0.321363j -0.0214299-0.0489078j -0.00354907-0.229378j -0.494814+0.11158j -0.115285+0.0586877j 0.0414068-0.132902j -0.104734+0.289391j -0.0221123-0.0864724j 0.131087-0.0490402j 0.00368138+0.0185614j -0.237007+0.343992j -0.108472+0.556674j 0.947602-0.999449j -0.0440509-0.203544j -0.484289-0.482457j 0.152816+0.485242j 1.29566+0.591655j -0.942862-0.55748j -0.273836-1.43997j 1.01655-0.51018j -0.161809+0.0541276j 0.0769099+0.0147763j -0.184876+0.150284j -0.195349-0.00877795j 0.72433+0.291833j -0.109629+0.220455j -0.121833-0.13071j -0.248791+0.460263j -0.027286+0.617193j -0.351061+0.0855347j -0.0800647-0.188681j -0.350544-0.0440832j -0.187693-0.153721j -0.503761+0.144325j -0.722238+0.211369j 0.221311+0.0651991j 0.364347-0.206011j -0.381791-1.1354j 0.694878-0.499337j -0.514117+0.705533j 1.52593+0.297993j -0.660864-0.580847j -1.00256-0.926182j -0.312058+0.343831j -0.639163+1.32342j 2.03476-0.838068j 0.706127-0.00219157j -1.28644-2.6575j 0.0251165-0.419933j -0.123311-2.85877j 0.0144911-0.438789j 0.162472+0.336199j 0.624414-1.77511j 0.0355962-0.444444j 0.237998-0.0509339j 0.179175-0.0862911j -0.742755+0.485947j 0.380394+0.331326j -0.0813766-0.390322j 0.533417+0.0243351j 0.0709073+0.377386j -0.213518-0.0985282j 0.304598+0.238015j 0.579976+0.292928j 0.227649+0.0588024j 0.486699+0.705668j 0.0329963+0.201348j -0.0652531+0.233176j -0.3668+0.0744586j 2.14942+1.22367j 0.204923+0.157555j 0.17862-0.0654878j -1.46132+0.00556671j 0.0877491-0.149796j 2.20505+0.442644j -0.918569+0.031354j 0.200713+0.631675j 2.21933-0.0185016j 1.53613+0.0477667j 0.622618-0.508253j 0.376632-0.358975j 0.362838-0.210722j 1.38756+0.00428188j -1.28147-0.368182j -0.870394+0.624772j -0.147421-0.17936j 0.82302-0.233j 0.767579-0.259652j 1.57803+0.961994j -0.284854+0.462694j 1.42229+0.226794j -0.145863+0.574713j 2.20965+1.05751j 0.668264+0.179881j -0.240816+0.853271j -0.0461302-1.19219j 1.65497+0.363264j -0.825494-0.726591j 0.898634+0.380522j -1.31427-0.995083j -0.353527-0.294666j 1.30277+1.49805j -1.29349-0.0531483j -2.45867-1.19551j 0.788399-0.726688j 0.337662-1.20053j 2.74816+0.587805j 2.32692-0.105148j 0.295156+0.346245j 1.5854-0.22007j 1.69625+0.753764j 1.18284+0.0786345j -1.51474+0.662279j 0.489436-0.398833j -1.30426+0.650637j -0.840484+0.276034j 2.00474-0.376294j 0.33953-1.12613j 0.798578-0.0229898j -1.26366-0.678486j 1.25863-1.24269j 1.38411-0.0528718j 0.770156+1.7606j -0.699358-1.91573j -0.576112+1.07052j 1.4028-1.96065j -0.8543+1.24784j 0.510897+1.27135j -2.17853-0.578481j -0.818124-1.25898j 
0.225044-0.192607j -0.00721579-0.150738j -0.10413-0.531458j -0.0944444+0.170177j 0.286619+0.00359308j -0.186182+0.168851j -0.175595+0.155244j 0.442447-0.239957j 0.894359+0.02987j -0.0974705-0.336175j 0.477802-0.195008j -0.344084-0.0985181j -0.864136-0.189546j 0.153406+0.38069j -0.943097-0.54633j 1.40727-0.178351j 0.815023+0.169609j -0.0622208-1.4556j 0.547107-0.765903j -0.142213+0.920036j 1.33391+0.102879j 0.196633-1.77372j 0.252011+0.279118j -0.0511905-0.193583j -0.635147+0.388813j -0.348414-0.0183179j -0.117509-0.237131j 0.308425-0.140823j -0.0742008-0.14166j -0.26877+0.367009j -0.241289+0.143013j 0.287696+0.621581j 0.690194+0.15163j 0.410806+0.268646j -0.739729-0.789643j -0.877588-1.05485j -0.153817+0.500793j -0.369616-0.0860902j -0.404749-0.636625j 1.5844+0.334748j -1.05034-1.08783j -0.984674+0.49046j -0.484178+0.378639j 0.695239+0.917106j -0.427136-3.2571j 1.14455+0.182773j 0.0644779-0.377415j 1.06275-0.219088j -0.125399+0.799467j 0.451805+0.251174j 1.26224-0.150556j -0.155791+0.0418524j -0.537127+0.235414j 0.647174+0.827841j 0.285113+0.271464j 0.680185+0.579725j 0.269486-0.260401j -2.02948-0.881667j -0.945623+0.0743161j 1.0713-0.180022j 3.35317+0.368106j 3.06916+0.0214815j -0.620199-0.165263j 1.10964-0.578967j 2.29083-0.0193006j 0.254792+0.222632j 4.28991+0.384304j 0.548809+0.353448j -0.888822-0.799582j -2.0318-0.247149j 7.89552+0.454874j -0.403624-0.364546j 1.61967-0.349813j -3.51124+1.07922j -1.18962-0.432091j 8.17537+1.09559j -2.63023-0.780012j 0.646329+1.58304j 8.10369-0.651235j 5.19573+0.589225j 3.14205-0.957625j 1.01309-0.329759j 0.927324-1.018j 5.23547+0.468008j -4.20036-1.03352j -4.00946+1.38563j 0.455542-0.494838j 3.49152-0.623773j 2.36572-0.371228j 8.64642+2.701j -1.25365+0.905993j 6.8843-1.27727j 0.15621+0.342001j 8.94244+1.51364j 3.27207+0.562531j -0.390105+0.311919j -2.84681-1.08511j 4.1998-0.310975j -2.99813-1.17992j 4.35043+0.193824j -1.53805-1.43016j 1.91136+0.404171j 2.89791+0.190785j -3.76569+1.42129j -6.86314+0.135193j -1.47053-0.366435j 1.29947+0.140862j 6.99156-0.0766263j 4.18588-0.92369j -0.526567+1.76864j -1.19057+0.449445j 2.07365+0.832437j 2.34111-1.05342j -4.54903+1.07484j 2.26044+2.27178j -0.847181-0.766253j 0.510757+1.01145j 5.35191-0.63176j 0.522383-0.824379j 0.0280365+0.14429j 0.906068+0.155369j 0.349135+0.98795j 3.94826-0.879341j 0.311202+0.793615j 1.55728+1.22544j -1.59107-2.21164j 0.259194-0.0860854j -1.01488-0.268764j 0.171076-0.173071j 0.034882-0.112786j 0.257257-0.338012j 
0.0380327+0.287845j 0.0429716+0.1869j 0.0551346-0.0364036j 0.292079+0.174718j 0.155576+0.112244j 0.406875+0.340041j -0.211989-0.223931j 0.913117+0.188199j -0.302632-0.233101j -0.245184+0.297382j 0.428411-1.08538j 0.175861-0.103688j -0.329347-0.14239j -0.870236-0.879604j -0.11193+0.20711j -0.394333-0.056172j 0.53881+0.00200252j 0.511199+0.113773j -0.92543-1.70253j 1.07837+0.52986j -0.605927+2.20822j -0.372739+0.41922j -0.175538+0.0335501j 0.0529651-0.0711911j 0.0812728+0.295326j -0.212357+0.271911j -0.176718+0.0540497j 0.258958+0.0351474j 0.108516+0.431062j 0.219581+0.177606j 0.347611-0.50108j -0.571592+0.305456j -0.569667+0.222662j 0.563392-0.424221j 0.15853-0.857332j -0.234931-1.0527j 0.277788+0.0146446j 0.115145-0.29064j 0.219459-0.176724j 0.847774+0.00721566j 1.52192+1.27992j 0.415114+1.03101j -0.594263+0.25919j -0.8943+1.75652j 0.868602+0.379443j 0.968784+0.348038j 0.546893+0.3915j -0.943724+0.850138j 2.12212-1.27778j 0.366-0.142267j 0.637698+1.33458j 0.244835+0.377031j 0.0332041-0.151331j -0.359581-0.455545j -0.115476-0.259576j -0.138495-0.263424j -0.132104-0.0194939j -0.910156-0.264423j -0.459805-0.468117j 0.46404-0.148056j 0.733858-0.336615j 1.1359-0.20255j -0.462093+0.235274j 0.0501079-0.188155j 0.851257+0.0701484j -0.0125319-0.237281j 1.05583-0.734273j 0.0744394+0.273204j -1.05129-0.465417j -0.564589-0.182994j 2.75325+0.0381387j -0.419691-0.449632j 0.814713-0.367516j -1.52756+0.8238j -0.597647+0.0251268j 2.44736+0.237898j -0.944994-0.329318j 0.346032+0.000420527j 2.65406-0.902472j 1.80977+0.196172j 1.26096-0.640518j 0.0866831-0.139301j -0.016644-0.402059j 1.23036-0.835108j -0.971434+0.0812416j -1.39896+0.673861j 0.129812-0.0177253j 0.3651-0.439274j 0.533746+0.177844j 2.35527+0.0206402j 1.09554+0.283563j 0.944369+0.477565j -0.130585+0.0638777j 2.15959-1.00118j 0.930886+0.516817j -0.0961812-0.0991103j -1.20694-0.916065j 0.00325427-0.259989j -0.377396-0.373588j 1.52881+0.242726j -0.126203-0.401111j 0.434348-1.02155j 1.93857-0.123382j -1.42384+0.563327j -2.37737-0.615583j 1.08497-0.0446866j 0.344533+0.85111j 3.02674-0.423606j 1.72533-0.184233j 0.944518-0.627318j -0.988323-0.603336j 0.65543-1.1891j 0.602749-1.13857j -1.04686+0.588653j 0.412677-1.2701j 0.511388+0.290955j 1.04726+0.858667j 0.77906-1.07051j -0.840592-0.55586j 0.85134-1.38235j -0.767063+0.909851j 0.84985+0.443392j 0.813212-1.07445j 1.3916+1.85942j 0.932449-0.664321j 0.246561+0.466659j 0.99368+0.715419j -0.0743363-1.35273j -0.514959+1.09753j 0.872679-0.676928j -0.30674+0.286889j 
0.408237+0.004334j 0.151331+0.177457j -0.206467-0.189898j -0.272857-0.223019j -0.249812+0.190948j 0.215713-0.251043j -0.173954-0.312005j 0.286223+0.430019j 0.150074+0.74052j -0.0903156+0.202732j 0.824504-0.573321j -0.398319+0.4127j 0.00406862+0.467996j -0.301358+0.388272j 1.17663+0.741235j 0.900587+0.520256j -0.611927-0.528522j -1.10707+1.45578j 0.203036-0.285817j -0.0163959+0.265448j -0.236839+0.440942j 0.955212-0.492942j 0.240958+0.424692j -0.0558826-0.633961j 0.0799566-0.142615j 0.360916+0.113763j 0.402009-0.0896012j 0.0529647-0.0436902j -0.0279881+0.722307j -0.795049+0.585173j -0.307582+0.0113274j 0.0497524-0.0541772j 0.0586621+0.76275j 0.569947+0.229751j -0.205752-0.0522824j 0.0341586-0.584606j 0.142228+0.770911j 0.5936+1.37779j 0.238558-0.400084j 1.1127+1.11585j 0.156779-0.429833j 1.5072-1.07386j 1.4569+1.12261j 1.60683-2.48318j 0.462711+1.24747j 1.96428-0.187727j -1.42419-0.672745j -0.26126-1.67051j 1.00758-1.18679j -0.028105+0.200378j -0.930268-0.237188j -0.299367+0.0666426j -0.848477+0.455907j -0.430186+0.463851j 0.0996136+0.559633j -0.295775-0.0436921j -0.252268+0.122432j -1.95888+0.111258j -1.11015+0.287188j 0.474347-0.237463j 3.24185+0.496075j 3.03872+0.123264j -1.25336+0.524881j 1.3914-0.195956j 2.69065+0.107003j 0.0733651-0.476701j 4.39991-0.154155j 0.554092+0.452036j -1.41171-0.29036j -2.10983+0.477379j 8.27306+0.503061j -0.605841-0.282249j 1.32958-0.580172j -3.98894+0.914341j -1.08336-0.41771j 7.84416+1.25756j -2.69738-0.720918j 0.606211+1.23459j 8.76371+0.452417j 5.5716+0.991912j 3.63713-0.612641j 0.618262-0.35167j 1.37325-0.854006j 5.95588+0.871815j -5.25524-0.679438j -4.77801+0.884233j -0.00752743+0.0145546j 4.14888-0.53221j 2.20009-1.02973j 9.69133+1.57486j -1.40682+0.386558j 7.56439-1.58556j 0.958274-0.148928j 8.6997+0.472999j 3.81125-0.398689j 1.72309+0.383409j -2.08441-0.782755j 4.23257-1.06535j -2.61893+0.0655687j 3.78786-0.929752j -2.94379+1.0387j 0.8493-0.684187j 3.30506+1.39693j -2.06032+1.29907j -6.08223-0.837587j 0.738806-1.13186j 1.49975+0.715516j 6.24842+1.3115j 5.72845-1.21788j 1.24468+0.257028j -1.69454-0.458309j 1.48128-0.134593j 3.11114+0.587316j -6.12593-1.36873j 0.61177-1.07223j -2.00986-0.75262j 1.02715+0.750956j 4.13784-0.0254177j 2.30724-0.910044j -0.667884-1.68864j -0.528865-1.10325j 1.90216+0.106112j 3.2771+2.26272j 3.0885+0.627028j 2.66465+0.156631j -1.45767+0.174771j 0.114648-0.809708j 0.0927526-1.53595j 0.585308+0.0707192j -0.554456+0.3594j 0.0694607-0.129452j 
-0.118348+0.106445j 0.107201-0.129302j 0.154482+0.0681279j -0.270402-0.220052j -0.0984156-0.291917j -0.134411-0.215503j 0.152983-0.0192041j -0.204915+0.084787j -0.334765-0.529343j 0.402233+0.621117j 0.402566+0.0117008j -1.10681-0.136952j -0.097232-0.573144j 0.376778-0.55062j 0.0913681-0.913664j -0.256766+0.947937j -0.355765-1.76493j 0.197122+0.0700815j 0.558896-0.0638182j -0.135409-1.33519j -0.880927+0.289162j 0.077069+0.554582j -0.33096-0.0413686j -0.198121-0.00321358j -0.308854-0.413898j 0.218836+0.0453783j -0.00769339+0.538785j 0.196724+0.736738j -0.867004+0.0569461j -1.23321-0.144382j -0.280971-0.629303j 0.455857-0.00851677j -0.251701-0.0511126j 0.39742+0.262086j -1.47727-0.806104j -0.662885-0.16851j 0.192025+0.583027j 1.69838-0.968503j 0.124044-0.952773j -1.0256+0.302351j -0.324164+0.755466j -1.02234+0.0402766j 1.48234+2.34482j -0.332556-0.0892179j -0.749234+0.767927j 1.68614-1.31748j 0.0205187-0.202726j 0.966687+3.14912j 0.278826-0.0591551j 0.0534784-0.0265879j -0.382422+0.50766j 0.0590797-0.0121322j -0.243329+0.230095j -0.126456-0.446806j 0.0451228+0.0131882j -0.386209+0.380911j 0.0872714+0.272113j -1.5978+0.110642j 0.227039+0.04563j 0.410281-0.22279j 2.92043-0.656087j 2.37888+0.0396031j -1.17247-0.166274j 0.646819-0.652288j 1.651-0.15696j 0.546244-0.309737j 3.87179-0.682931j 0.419189+0.0886228j -1.14427-0.747008j -1.70317+0.0703688j 6.12592-0.0207297j -0.48584-0.356733j 1.37186-0.422651j -2.89372+0.463788j -0.89614-0.16832j 6.83158+0.549563j -2.31154-0.675895j 0.405881+0.925148j 6.70963-0.744295j 3.30352-0.35422j 2.91137-0.352796j 0.704157-0.315663j 0.510629-0.351173j 4.45287-0.0153753j -2.87445+0.506443j -2.30158+0.416364j 0.195834-0.53407j 2.46251-0.403161j 0.703523-0.268163j 5.86481+1.38951j 0.217904-0.390866j 5.29024+1.16286j 1.16488+1.04755j 6.65239+1.06005j 3.26297+0.0777866j 0.568283-0.103015j -1.97724-0.234245j 4.38168-0.522527j -2.08675+1.16673j 3.34056-1.02301j -1.35751+0.0548931j 2.09401+0.467702j 3.09626+1.28485j -1.36539+1.69581j -4.24981-0.285978j -1.49415+0.581523j 1.46641+0.089785j 5.41027-0.530243j 5.84033-0.238212j -0.362312+0.368265j -1.33494+0.297877j 2.40168+0.770333j -0.0356987+0.0547937j -2.88914-1.90468j 1.15607+1.34196j -2.52639+0.72455j 1.89302-0.381736j 4.27828-1.4237j 2.15665-1.00772j -0.979779+1.24751j -1.75793-0.742717j 0.645694-1.8291j 3.16585+2.19334j -0.418234-0.161764j -0.00461342-0.218809j 0.515985+0.436154j 0.0673021+0.182276j -0.00932166-0.376534j -0.598244+0.220838j 0.250107+0.221408j -0.24994-0.102293j 
0.0700746+0.315716j 0.368944-0.146656j 0.0270782+0.14243j 0.00326268-0.516814j -0.358361-0.806221j -0.554417-0.259734j 0.0968508-0.021876j -0.0560102+0.327036j -0.376457+0.582178j -0.557079+0.0688161j -0.155025+0.364692j -0.0781654-0.186987j -1.0478+0.408545j -0.423779-0.175817j 0.569394+0.358655j 0.222219-0.321506j 1.04864+1.4406j 1.14539+0.271213j -0.627386+0.0387455j -0.536715+1.36481j 0.665168-0.280159j -0.129413+0.764699j -0.655167+0.206189j -0.403363-0.300616j -0.184298-0.681889j 0.719648+0.675997j -0.0922696+0.390481j 1.3136+0.589176j -1.22888+0.162245j -2.71897+0.122111j -0.817382-0.19494j 1.08952+0.533732j -0.640782+0.819214j -1.31732+1.36434j -1.22975-0.85459j -1.47574+0.58214j 1.08994+0.78377j 1.65663+0.709842j 0.577361+0.151879j -1.20678-1.14842j 0.263922-0.470187j -0.0428324+0.503705j 0.820156-1.99221j 0.0896105-1.2237j 1.09212-1.77031j 0.384664-0.728041j 1.2132-1.60365j 0.346976+0.873259j 1.48576+1.9456j 0.24543-0.688787j 0.0127184-1.02399j 0.190743-0.178091j -1.15368+0.450508j -0.00816218-0.70836j 0.0576173+0.284869j -0.696773+0.445822j -0.20808+0.53312j -4.76685+0.172266j -1.78638+0.542986j 1.31177-0.585873j 7.62898-0.611332j 6.6936-0.741832j -2.50774+0.421096j 2.03846-0.821281j 5.1072-0.358767j 0.488364-0.703071j 11.1289-0.679783j 1.38886+0.401188j -2.71449-1.03045j -5.08147+0.182246j 18.6417-0.254127j -0.570247+0.667972j 3.68667-0.823214j -8.20168+1.55817j -1.03782-0.692286j 18.8611+1.02232j -5.17598-1.48236j 1.69973+2.07266j 19.3757-0.549451j 10.4937+0.695597j 7.47557+0.372263j 1.18795-0.570419j 2.784-1.0766j 12.8086+1.49712j -10.5763-0.700547j -8.85111+0.739503j -0.30898-0.191745j 8.31062-0.0318806j 4.40002-0.959487j 21.2309+1.69419j -0.790696-0.499315j 16.4075-0.49385j 2.20233+1.12016j 18.7234-0.436366j 6.28767+0.466783j 1.74286+2.34869j -6.04252-0.619355j 9.34268-1.55708j -5.53772-1.43227j 9.0633+2.09836j -7.6567-1.28429j 4.14092+0.811981j 6.68992+0.904821j -7.52612+1.1426j -15.3201-2.10564j -3.3309-0.511558j 2.6058+0.505565j 16.8522+2.24498j 12.4082+0.109766j 2.00708+1.31344j -1.56788-1.54161j 4.12874+1.96754j 5.89308-1.63009j -13.6185+0.0536433j 3.38788-0.00696921j -2.68305-0.745202j 2.49792+0.931834j 15.674+1.23401j 3.77631-1.04861j -1.91645-0.137177j -2.78625+1.64301j 1.39023+1.63307j 8.45368+1.42411j 2.57977-0.200684j 3.03745+0.573087j -3.46052+0.814839j 0.720098-0.362303j 1.19315-0.360809j -0.699303+0.875214j -0.190033-0.25808j -0.0149488-0.581019j 
0.183763-0.155246j -0.114012+0.236796j -0.186202-0.0293718j -0.317911-0.030822j -0.0531364-0.00595916j 0.518947+0.218627j 0.640463+0.0940397j -0.678175-0.00664743j -0.274718-0.186149j -0.369073+1.09852j 0.733241-1.20734j 0.0435255+0.458356j 1.7569-0.328283j -0.0886782+1.00199j -0.62305-0.142998j 0.159151-0.156989j 0.311853+1.78149j 0.376774-0.0424695j 0.145187+1.24806j -0.214351-0.591743j -0.266583-0.286065j 0.414008-0.0146285j 0.606826+0.0957048j -0.018652-0.235057j 0.349974+0.101064j -0.370928-0.166595j 0.366209+0.372676j -0.627432-0.0355306j 0.0743455-0.530792j 0.964974-0.240072j 1.46801-0.137399j 0.502094-1.70388j -0.754344-0.065716j 1.16869-1.00548j 0.592883-0.241356j 2.57656+0.04384j -0.218959+1.2235j 0.177057+1.23706j -1.87082+1.16893j 0.787595-0.130526j 0.0235233-0.889507j 1.25189+1.17246j -1.08586-0.585455j 0.18157+1.19777j 1.79398-0.584274j -0.283945-2.29062j -0.597264-1.56569j 0.156045+1.16078j -1.67721-0.811963j -0.0853524+0.507794j -0.337565+0.185507j -0.25823+0.0171509j 0.558392+0.380502j -0.617547+0.242115j 0.153775+0.186853j -0.257774-0.54167j -0.119014-0.0942167j 2.83582+0.202844j 1.27947-0.419514j -0.967951+0.0912282j -4.42068+0.115495j -3.83262+0.402272j 1.20373-0.11906j -1.27818+0.101327j -3.38021-0.0651843j -0.254706+0.214182j -6.69406-0.105017j -0.763017-0.417418j 1.42502+0.34154j 2.83843-0.701839j -12.4338-0.0280654j 0.919093+0.079936j -1.70256+0.595378j 5.87735-1.59735j 1.27974+0.27051j -10.3203-1.06643j 2.99631-0.472851j -1.13212+0.307857j -11.8233+0.179819j -6.67171+0.664223j -3.6368+0.285349j 0.0813501-0.569408j -2.07345+0.647954j -5.86662+0.265692j 6.05934+1.01334j 4.45403-1.24191j -0.325229-1.43147j -3.70785-0.97382j -3.83718-0.35013j -12.035-1.73289j 0.687082+0.380876j -10.5273-0.827936j -0.0872146+1.31417j -11.1969-0.101332j -4.68848-1.1581j -2.59256+0.814159j 2.21373+0.387573j -3.87286-0.114103j 2.72607+0.564448j -6.67874-0.372781j 3.0466-1.21799j -3.1725-1.08004j -3.8935-0.765187j 3.63922+0.964441j 9.84849+0.640157j 3.03568-0.167247j -1.18675-0.14633j -9.44369-0.622782j -8.0111+0.927865j -2.26799-0.608856j 1.10679+1.42222j -2.97227-1.41987j -2.52992-0.429786j 8.71062+0.175984j -2.51244+0.743161j 4.21289+0.422822j -0.872557+1.10787j -9.29756-0.204433j -2.09317-0.272851j 0.345693+0.333179j 0.751802+1.98678j -0.706667-0.386363j -3.55754+0.183605j -1.72232-0.749804j -3.38693-1.08166j 3.10316+0.0880875j -0.456646-0.0981432j -0.636957+0.395545j 0.778543-0.108319j -0.0575158+0.524694j -0.449912+0.573146j 
