0.20881+0.133038j -0.10553+0.508708j -0.39319-0.281858j -0.324255-0.431811j -0.595046+0.0601327j 1.7619-0.59053j 0.609281+2.04903j -0.0525707-0.358548j 0.403234-0.559965j 0.575638+0.220814j 0.234064+0.16959j 0.151711-0.109466j 0.355919-0.134724j 1.20986+0.215333j 0.445714-0.0191047j -1.31908+1.03747j -1.4728-3.21784j 1.93767+0.0700237j 0.317452-0.174847j -0.0389999+0.24843j -0.722377-0.0414226j 0.224996-0.452257j 0.389103+0.637971j 0.550324+0.0552556j 0.143546-0.179127j -0.327735+0.128785j 0.180123-0.113114j 0.0101969+0.197287j -0.15417+0.355497j -0.260187-0.144256j 0.128767+0.211504j 0.0921982+0.397269j -0.14427+0.2006j 0.0735608+0.284843j 0.401635+0.157897j -0.987383-0.217266j -0.262097-0.215903j 0.748874-0.693729j -0.638806+0.10736j 1.21206-1.44431j 0.114167-0.825139j -0.764164-2.24547j -0.355776-1.92398j -2.52731-0.581367j -0.661471-1.08591j 1.59152-0.826936j -1.776+1.01815j -0.827034-2.68151j 0.152469+0.231469j -0.316444+0.0677979j 0.0685148-0.528787j -0.0630079+0.211481j -0.680805-0.281559j 0.684125-0.270598j -0.133592+0.29294j 0.0979907+0.799413j -0.196379+0.396532j -0.22213-0.386762j 0.30099+0.383812j -0.592817-0.189008j -0.420782+0.101002j 0.14238-0.207464j -0.569851-0.440652j 0.328324-0.0728972j -0.155023+0.0997861j -0.404907+0.330148j 0.00621811-0.283174j -0.665624+0.709743j 0.0186852+0.123814j 0.0511356+0.080179j -0.045459-0.272711j -0.185435-0.44253j -0.4557-0.72218j 0.0884485+0.154803j 0.108409+0.138165j 0.52322+0.170686j -0.49865-0.00149836j 0.376493-0.0740043j 0.222113+0.156054j -0.255337+0.109081j -0.354107+0.25898j 0.416603-0.643785j 0.266224-0.468915j -0.0581175+0.602547j 0.631282+1.09325j 0.335143+0.154319j 0.19454+0.429683j -0.517087-0.350678j -1.00096+0.0370931j -1.01165-0.0258435j -0.436844+0.681667j 1.97373-0.148731j -0.364482+0.23629j -0.372764+1.23626j 0.431134+0.655241j 0.414205-0.750024j -0.460165+1.31051j 0.222997-1.70436j -0.243383+1.13861j 0.407791+0.525025j 0.242253+0.699624j 1.734+0.958361j 0.958039+0.62059j 0.329241+0.382896j -1.41635+0.475808j 0.972786+1.109j -1.24252-0.868027j 0.972794+0.344811j 1.56156-1.80669j -2.09526+1.17478j 1.35616-1.69402j -1.58653-3.2737j -0.455531+1.15801j -2.18989+0.446986j 
0.400398+0.0371323j -0.373337+0.0784387j 0.359935-0.958337j -0.170913-1.37751j -0.483679-0.261009j -0.380742-0.65139j 1.09302-0.774138j -0.617249-0.44054j -0.0568314-0.206655j -0.760219+0.770495j -0.840238+1.21134j 0.382961+0.322437j 1.52688+1.10953j 1.93858-0.648829j 0.366729-0.855885j 0.313759-0.789707j 0.412137-0.151633j -1.44915-3.22499j 0.085099-0.884411j 0.51069+0.333831j -0.329997+0.554434j -0.425274-0.317983j -0.264222-0.222431j -0.84363-0.234923j 0.442257+0.213738j 0.000622967-0.822616j -0.623667+0.425052j -0.530539-0.245516j 0.189348-1.54887j 0.903282+0.865181j -1.12237-0.102484j 1.48597+0.957974j 0.628202-0.538018j 0.787519+0.278016j 1.41911-0.661327j -1.37611-0.13344j -0.273449+0.887749j 0.522917-1.32259j 1.09721-1.14584j 0.985697+0.452389j 0.78981+1.37162j 0.642692-0.772283j 0.855407-0.0987086j 0.33777-1.23641j -0.580731+1.35238j -0.92278-1.14945j 0.732225+2.15505j -2.92787+0.78399j 0.669935-0.0506762j -0.27664+0.813284j -0.695323-0.424827j 0.398236+0.432499j -0.781155+0.727255j -0.175684-0.554901j 0.218528+0.412215j 0.517782-0.0539305j 0.574949-0.087392j 0.33118+0.123731j -0.0155164-0.537206j 0.0788906+0.476819j 0.102695-0.298057j 0.056704+0.698467j 0.404423+0.552057j -0.439864-0.0362629j 0.0898445-0.0679912j 1.13694-0.0700221j 0.333154+0.130201j 0.551057-0.84393j 0.755641-0.508495j 0.0743869-0.140228j -0.695808+0.933022j 0.715133+0.0041731j 0.553506+1.20761j 0.441903+1.30293j -0.116739+0.679609j -0.0152605-1.27807j 0.922337+0.945681j -0.493204+0.138837j -0.50414+0.906088j -1.01204-0.0194681j -0.711275-0.281797j -2.19035-0.294882j -0.431379+0.178737j 0.638275-0.521807j -0.975977-0.0345383j 1.17567+0.640229j -0.245475+0.284572j -0.582656+1.65047j -0.859243-0.0598281j 0.398837-1.27298j -0.454535-0.753127j -0.457367+0.977606j -0.494715+0.837145j -0.29911-0.543635j -0.394426+0.428047j 1.56863+1.04929j -0.306904-0.264442j 1.07469-1.25127j -0.140351-0.738176j -0.990685+0.811999j -0.479211-0.624914j -0.456422+0.802895j 1.00569+0.856975j -1.61232-0.812454j -0.0117762-0.974624j -0.70689+0.718344j -0.715183+0.764752j 1.17407-0.716846j 0.632048-0.116079j 0.913214+1.73403j -0.348808-1.01099j -2.16067+0.729432j 1.17316-0.72278j 0.69371+1.83471j 
0.18233-0.236883j -0.859951+0.468079j 0.23162+0.088064j -1.28993+0.0167138j 1.11669-2.03657j 0.457997-1.18473j -1.41414-0.908094j -0.514245+0.429951j 0.931234+0.589662j 0.0952279+0.934278j 1.16199+0.776968j -1.10427-0.341656j -1.26954+1.65133j 0.214704-1.85986j 1.28646+0.893974j -0.643977-0.197657j -0.231806-0.339032j -1.57897+0.352971j -0.863238-0.327658j 0.448695-0.598265j 0.343823-0.764927j 0.39995+0.611162j -0.877738+0.857463j 0.243704+1.31597j 0.167205-0.396966j -0.235345+0.446958j 0.872789+0.360947j 0.525845+0.517735j 0.749206-0.762913j 0.448123+0.123384j 1.09575-2.30263j 0.684729-0.12845j 1.17053+1.61167j -0.828333-0.0129919j 0.135415-0.816752j -0.182793-0.240339j -0.678778-0.638282j 0.627918+0.114737j -0.0731368+0.287034j -1.66378-1.40775j -0.0877212-0.318083j -1.6852+1.08076j 2.4373-0.375018j 0.465306-2.07496j -0.650697+0.781289j -0.45466-0.984401j 0.230009-0.385653j 0.45889+0.592958j 0.177619-0.767837j 0.825673+0.577059j 0.19329+0.481239j 0.609179-0.360454j 0.712377-0.153242j 0.316831+0.781766j 0.15347-0.287072j -1.01605+0.184431j -0.626094+0.0491605j 0.107466-1.10674j -0.243288+0.563128j 0.363139-0.731037j -1.05359-0.322158j 0.975782-0.266421j 0.228064+0.331829j 0.265494+0.220144j -0.0462911-0.174967j -0.75476-1.34543j -0.0311568-0.892599j 1.19216+0.553767j 0.0895856+0.00454464j -0.0757303+0.237976j 0.299591-1.09924j -1.87841+1.6558j -0.0859061+0.638607j 0.641908-0.426804j 0.233696-0.976691j -0.0426015-0.509104j -1.51988-0.0938783j -0.8521-1.14284j -0.69417+0.105924j 0.177423+0.905618j 0.959762+0.415727j -0.462426+0.0171483j 0.39362-0.44773j 0.119534+1.10519j 0.835119-0.763473j 0.473853+0.650189j 0.46487-0.49862j -0.271917+0.0760915j -0.555308-1.27737j 1.36094+0.0723036j 1.44525+1.23407j -0.414278-1.02447j -0.709338+0.378892j -0.756622-0.533855j 1.46646-1.14671j -0.956593+2.05426j 0.560609+0.387954j 0.92551-0.391875j -1.89871-1.74453j -1.55881-0.872164j -0.656978-0.0056204j -0.447806+0.934209j 0.0236821+0.987276j -2.81431+1.89328j 0.164589-0.399801j 1.24552+2.08564j 0.643442+1.2221j 1.01789-0.552757j 1.00421-0.114925j 0.102232-0.103898j -0.419198-1.52866j -0.41009+0.222566j -1.42057+0.0513893j 0.0673704-0.807179j 
-0.0880635+0.104667j -1.47108-0.294264j -0.270291-0.123804j -0.682718+0.601199j -1.38737+1.15008j 0.0311502-0.497352j -0.237586-1.12279j -0.213864+0.298355j 1.06475+1.12449j -0.985029+0.848748j 0.243792+1.36014j -0.192511+0.114552j 1.24663-1.7576j -0.804712+2.03438j 0.911599+0.261645j 0.298618+1.42073j -2.48462+1.12598j -0.882266-0.129739j -0.618792-0.26987j 0.360048-0.457434j 0.395697-0.647042j 0.264201+0.629611j -1.44645-0.176091j -1.17277+1.40045j 0.626513-0.543775j 0.559155-0.402849j 0.458044+1.15292j -0.0857775-0.584144j -0.984659-1.00528j 0.792337-0.336237j -1.54239-0.0250148j -1.27219+2.04039j 0.478678-0.950278j -0.546798+0.10848j 1.14944+1.40227j 1.47808-0.821109j 0.274979+0.0107482j 0.320632+1.4333j -1.0169+1.02516j -1.27155-0.0762615j -0.901104-1.31341j -0.438889+0.646521j -1.72379-1.30082j -1.97219+1.38192j -1.42009+0.573247j -0.546454-1.99739j 0.519877-0.270529j 0.206005+0.782302j 0.255534-0.636814j 0.63065+0.59675j -0.195114+0.445214j 0.512257-0.243935j 0.551633+0.235147j -0.526247+0.524708j 0.0297628-0.302531j -0.568408-0.603507j -0.676488-1.08283j 0.183259+0.442524j -1.61233+0.501727j 0.931329-0.35915j 0.310413+0.112083j -0.566234+0.110937j 1.5552-0.217408j -0.0718502+1.1335j -0.255676-0.988899j -0.0734497-0.907707j -0.125406+0.673186j 0.449734-1.7959j 0.249542+0.56555j -0.587517+0.216116j -0.116159-0.688663j 0.659411+0.879653j 1.41289+0.558363j -0.904361+0.416024j -1.76717-0.389692j 0.889461+0.0300014j -0.694981-0.0804341j -0.761036+0.342469j -1.13828-0.494276j -0.276279-0.704548j 0.616792-2.45899j 0.455368-1.19379j 0.916971+0.182899j 0.0477851+0.522973j 0.220816+0.948312j -0.769608+0.938139j -1.5109-0.501137j -0.904228-0.3368j 1.20036+0.965189j 0.113474+1.0356j -0.926073+1.32195j 1.57904+0.164143j -0.294279-0.349603j -0.822667+1.09152j 0.48556+1.08018j -0.733588-0.0157017j -0.319724+1.10099j -1.57092+0.990607j 0.578998-0.296773j 0.260452-0.147091j 0.972167+1.86747j 0.859018+0.568338j -1.09715-0.773279j 0.232214-0.00560599j -1.5809+0.765342j 1.57809-0.331975j -1.23729+0.162642j -0.724996-0.0392806j -0.485814-2.31342j 0.462334-0.353903j -0.146304-0.829847j -0.801629+0.521448j -1.05053-0.516794j 0.633128-0.341615j 
0.056296-0.00320555j 0.204693-0.385283j -0.82711+1.34132j -0.679772-0.839555j -0.720485-0.0726012j 0.283197+1.25918j 0.573648-0.293227j -0.216986-0.0507643j -0.350555+0.50783j 1.14622-0.458831j 0.184679+0.0832886j -0.0521376-1.31632j 0.509615-0.0701962j -0.0481911+1.06092j 3.57845-2.7903j -0.254019-2.45925j 0.00881135+0.402406j 0.231773-0.11108j 0.0271446-0.261038j 0.2575+0.0910911j 0.532927+0.0132719j -0.120218+0.41174j 0.336874+0.181061j 0.467881+0.0355549j -0.390337-0.123021j -1.40354+0.480802j 0.260898-0.390126j -0.142648+1.10419j -0.0360366+0.377927j -0.474708-0.116058j 0.0526342-0.366668j -0.162665+0.842923j 1.83845+0.0822904j 3.24634-0.525464j 0.671484+0.193031j 1.4224-0.739422j -0.970505+3.16574j 0.0748158+1.44863j -2.28301+0.247905j 0.97662-0.20771j 0.0610391-2.40194j -0.0828015-0.864069j -0.453186+1.85778j 1.72054+0.591502j -0.296658-0.221755j 0.122649-0.194413j -0.0126163-0.139632j 0.107941-0.123222j 0.238069+0.0507207j -0.155708+0.243719j 0.041229+0.416374j 0.165081+0.201191j 0.524326+0.180263j -0.0245569+0.287939j 0.213223-0.212946j -0.246183-0.102466j -0.293513+0.794927j 0.177244-0.744011j 1.00694+0.546608j -0.0472276-0.124778j -0.709494-0.369999j 0.614565+0.311722j -0.74234+0.136136j 0.490445-0.590976j -0.204648+0.277343j 0.16071+0.305683j 0.482816-0.743327j 0.122298+0.757135j 0.830018-0.192788j 0.118696-0.064818j 0.415942+1.34765j -0.422543+0.585258j -0.592871+0.120985j 0.462101+0.952345j -1.56935-1.12753j -0.451382+0.452139j 2.0023+0.102084j -0.133409-0.388451j -1.49459-0.232274j -0.727807+0.430234j 2.07953-2.0983j 0.721026+0.819439j -1.07879-0.8956j 0.812156-1.16461j 0.731504+1.23728j -0.630479+1.74982j -1.21547-1.3325j 0.319435-0.744277j 1.30543+0.988005j -0.353441-2.34989j 0.237754-0.804841j 1.51029-1.80672j -1.32581-0.444176j -0.20465-0.167791j -0.578015+0.348758j 3.77562-0.94862j 1.59943+1.08574j 0.14442+1.20009j 0.127901-0.752284j 1.02151+2.35202j 0.152094-0.616531j -0.646955+0.389448j -1.00315-0.0165263j -0.671964-0.241781j -0.260372-0.123309j -0.520937+0.222572j 0.231412+0.373028j 0.673629+0.582462j -0.18216+0.667284j -0.107778+0.0971421j 0.332638-0.543401j -0.0432676-0.151516j -0.34001-0.0575742j -0.0360278-0.228399j 
-0.521201-0.20171j -0.19805-1.11274j -1.18635-0.400752j 0.444868+1.37431j 1.41546-0.272448j 0.578299-1.51536j 0.459086+0.640294j -0.393471-0.0527688j -1.29858+1.55936j 1.47349+1.52964j -1.25554-1.79946j -0.564768-0.135947j -0.11904-1.26255j 1.05207-0.89814j -0.034222-0.193907j 1.60069-1.6753j -1.2582-1.95498j 0.228217+0.583385j 0.0470825-1.04126j 0.886+0.302368j 1.90861+0.329566j -0.709832+1.26043j 0.174608+0.964831j 0.662181-0.424243j 0.0565176+1.10657j -1.53416-0.0758167j -0.715967-0.73884j -0.394996+1.16407j -0.836101+0.566391j -0.18426-1.30232j -0.495487-0.620497j -0.257962+1.3132j -0.0322258-0.390583j -2.85711+0.0891104j 0.835416+0.780465j 0.241695+1.28159j 0.821947-2.10576j -1.30974-0.260229j 1.44061+0.483151j 0.621253-0.401686j -1.00846+1.31671j -0.395204-0.770209j -0.460335+0.828825j 0.812749+0.870343j -0.885111-1.13536j 1.52137-0.813793j 0.391021-0.494114j 0.605251+0.412107j 0.940439+0.0533059j -0.467164+1.07165j -0.36526+1.06247j 0.579143+0.661696j 1.28079+0.993037j -0.148103+0.347098j 0.922958-0.568267j -0.0749893+0.153675j -0.0515936+0.325246j 0.525951-1.28525j 0.489823-0.104216j 0.178962+0.00707333j -1.83491-0.987547j 0.534093+0.211087j -0.0855087-0.0437878j -0.132752-0.597604j 0.464351-0.808608j 0.0699376+0.74582j 0.717474-1.07086j -0.853672-0.558213j 0.7213+0.918622j -0.420176-0.126757j -0.771268-1.93246j 0.540956-0.198247j 0.302186-0.743525j -1.85151+1.27888j -0.123787+0.429773j -1.62286-0.0831679j -2.80272+0.809086j -0.0427481+0.0554428j -0.326512+1.78436j -0.772441-1.4389j -0.900213-0.180753j 0.443785+1.97089j -0.70266+1.95626j 0.154375+1.17696j -0.928087+0.12413j 1.97483+0.0703322j -0.319508+0.424201j 1.4905-0.440731j 0.0889684+0.353341j 0.682872+0.102459j -1.77068-1.7229j -0.46046+0.312428j 0.162936+1.68432j 0.831699+1.17953j -1.48304+0.956724j 0.22914+0.817497j 0.149103-0.284283j -0.140996+0.0492718j -0.0250355-0.0614818j -0.314077-0.0452926j 0.658343-0.586921j 1.79705-1.03261j -0.1452+0.0683198j -0.21199-0.15541j 0.786402+1.554j -0.0905239+0.528265j -0.418913-0.67753j 0.376871+0.285113j 0.278295-0.0813886j 0.158519-0.0884883j 1.24811-0.761016j -0.208348-0.340619j -0.937215-1.17123j 0.648423-0.55835j 
-0.457618+1.07654j -0.162855+1.19048j -0.752669-0.850986j -0.142453-0.652578j 0.511491+1.13047j -1.5349+0.0292311j 0.0974878+0.120921j 1.22234-0.333905j 1.95838+0.117227j 0.175163+2.12694j -1.04729-1.85545j -0.655944-1.48941j 0.869168+0.714137j -0.373592-1.36394j -1.21442-1.49292j 1.83417+0.751778j -0.928346+0.87248j 0.40735+0.183304j 0.497507+0.907746j -0.88526-0.067445j -0.669535-1.49464j 0.928233-0.068218j -2.72432+0.729615j -0.168522+0.578945j 0.196096+2.87376j 0.453199-0.00991677j -1.18715-0.0210206j 0.0643198-0.226422j -0.153105+0.800227j -0.224548+0.103144j 1.23444+1.25353j 0.371443-1.7631j -0.872954+0.831944j 1.61325+0.067581j -1.12974-0.624371j -0.543262+0.883974j -0.742903+0.853669j -0.50337-1.14009j 0.836911+0.901537j -0.701696-1.71447j -1.21111+0.5347j -2.12895+0.130093j -0.734872-0.335292j -0.778431+1.16234j -0.0146159+0.38191j -0.549971-0.26812j -0.392445-0.225374j 0.341928-0.442206j -0.580801-0.0545542j 0.26743-0.795861j 0.948417+0.171573j -0.498843-0.37815j 0.53995-1.31488j 0.46569+1.93257j -0.544909+0.0586928j -2.67925-0.154634j -0.0672423+0.276518j 0.988489+1.03858j 0.22607-0.525479j 0.174859-1.12275j 1.13515-2.68618j -1.02679-1.14141j -0.339544+1.25513j -0.0669744-0.148369j 3.35054+0.285382j 0.956601+0.672104j 0.430762+0.641697j -0.249138+0.317403j 0.785809-0.513262j 0.308528-2.22491j 0.0259962-0.181479j 0.164102-1.19562j -0.0684689+0.316647j 0.538871+1.57819j 0.749815+0.38247j -1.12689-0.171581j -0.284295+0.258765j 0.653285+0.366292j 0.256785-1.04937j -1.1079+0.266222j -0.170051+0.911048j -0.833733+1.41264j -0.26211-0.664983j 0.345043+0.30812j 0.446323-0.0723601j -1.49576-0.0858103j 0.614141+0.194039j 0.891227+0.491825j -1.02229+0.0639541j -1.0071+0.140821j 0.663561+0.00923767j 0.426738-0.607708j -0.0534292-1.05246j 0.266241+0.865839j 0.344398-0.305002j 0.186642-0.912482j 0.398428+0.539083j 0.186909-2.27543j 0.0624202-0.0825151j 0.679529+0.289639j 0.689354+0.117764j 1.44784+0.0542944j 1.72243+0.219071j -1.18548-0.149326j -0.598871+1.155j 0.0149335+0.459746j -0.259005+1.11959j -0.485549+0.288366j -0.603905-0.712591j -0.333208-0.503171j -0.297087+0.139996j 0.158655+0.0204674j -0.485652+0.59761j -0.391608-0.368071j 
-0.220706+1.08316j 0.555151-0.588995j -1.26666-0.413227j -1.44558+0.341128j 0.0856275-1.32964j -0.611044+0.253876j 0.389593+0.0758848j 0.706284-0.175689j 0.692351+0.769597j 1.26821-0.67108j 0.887272-0.479778j 3.7441+2.50426j 0.0725804+0.436031j 0.95817-1.7708j -0.202384+0.173325j 0.207411-0.384758j -0.183678+0.719548j 0.44319-0.133315j -0.163527+0.623115j -0.461423-0.349616j -0.476827-1.28348j 0.839325-0.0607693j 0.399512-0.631657j -0.753722-0.696062j 0.408541-0.0262651j -1.42382-3.06417j -0.247806+0.69148j -2.53394+0.169565j 0.00629744+2.4196j -2.20836-1.44258j -0.921952-2.76076j 1.22656-0.624095j 2.7969-1.15394j -0.919021-0.677395j -0.442595-0.970916j 0.170385+0.322162j 0.764+0.757901j -0.251263-0.182544j 0.268704-0.511421j 0.478607-0.748069j 0.455788+0.224531j -0.837522-0.844935j -0.369335-0.264571j -0.413926+0.409325j 0.174744+0.475993j -0.654866+0.0269413j -0.35247-0.0455021j 0.101734-0.453027j -0.495989-0.347889j 0.599693-0.451346j 0.743217-0.347488j -0.157804-0.491958j -0.148167-1.10965j -0.242022+0.578275j -0.85439-0.0457485j -0.168403-0.736581j -0.0262311-0.429383j 0.996091+0.0591219j -0.714377+0.00112466j 0.428592-0.235039j 0.0138216+0.306359j -0.417562+3.0151j -1.53555-0.0355858j -0.106074+0.812968j -2.57091-0.220941j 0.567295+3.13529j 1.28824+0.118123j 0.951944+0.362096j 0.863018-0.454206j -0.236009+1.88911j 1.16598-0.657242j 3.00193+1.17887j -0.921577+0.74599j -0.213345+0.767207j 1.82851-1.66721j -0.447975+0.104538j -0.936524-2.07746j -1.22188+1.60208j -0.373207+0.964381j -0.363381-0.286849j 1.95449+2.23176j 0.659827+0.499655j -0.374763+0.672516j -1.25386+0.490568j 1.13686-0.195664j 1.28751+0.174372j 1.41446-1.46j 0.562309-0.607979j -0.160252+0.121953j -0.0130419-0.315506j -0.505745+0.465334j -0.391915-1.24163j -0.271687+1.42394j -0.0992638-0.267667j 0.640198+0.155051j 0.255433-0.0795219j 0.806349-0.0904223j 0.0624824-0.457416j 0.587025+0.294441j 0.0728466+0.293061j 0.0625495+0.394135j -0.385489+0.12121j 0.676468-0.0777953j 0.0578612-0.83147j -0.489315-0.212463j -0.325056-0.231083j -0.514201+0.601022j -0.337743+0.0159306j -0.370538-0.415481j -0.126447-0.283228j -0.58265+0.14341j 0.156183+0.144706j -0.160598+0.672659j -0.413849-0.137985j 
-1.74361+0.52144j 0.413472+0.908758j 1.22703+2.16777j -1.43242-0.605656j 0.198292-0.0079735j -0.337285-0.599276j 0.361894+0.653387j 1.62183+1.03577j -0.261705-0.989801j 0.40839-0.62774j -0.0929089+1.7174j 0.125247-2.55839j -1.76199-1.59525j 1.79855-0.757732j -0.100052+0.560962j 0.0486365+0.508141j -0.518541+0.278438j 0.809448+0.284472j -0.790259+0.876358j -0.491434-0.788082j 0.0690964-0.00124431j 0.24316+0.0488117j 1.13418+1.8565j -0.455585-0.758015j 3.25355+0.142083j 0.378514+1.25233j -1.02182+2.02318j 0.5016-0.14234j -0.322328+0.899459j -0.502249-0.0904309j 0.0140416+1.76936j 0.00161077+1.43347j -0.998368-1.28837j 0.788614-1.65116j 1.37153+0.554341j 0.529493+0.0744061j 1.78149+0.795611j -0.469648+0.506736j 0.304151-1.07258j 0.639612-0.310592j 0.926958+0.672624j -0.222317-0.93677j -0.0532629-0.677687j -0.850948-0.210106j -0.160845+0.455314j -0.467985-0.214469j -0.441607-0.345716j 0.477288-0.542326j -0.431677-1.01592j 1.35296-0.0753809j 0.693559-0.322535j 0.180784-0.982803j -0.103727-0.955364j 0.90328-0.826486j -0.30753-0.363085j 0.985719+1.73562j 1.18529-1.57903j 0.513177-0.890022j -2.5347-1.96449j -0.872523+0.999787j -0.0569297-1.5082j 1.5903-0.818163j -0.323866-1.01922j -1.64655+1.50238j 1.58296+1.95621j -1.55589-0.52413j 0.887516-0.696586j -1.07467+0.619608j 1.11496+1.23145j 1.39354-0.815292j 0.346758-0.227674j -0.748658+0.846526j -0.234111-1.45807j -1.50953+1.70621j -0.92324-0.155959j -0.0441627-0.0870885j 0.244276-0.224146j -0.434419-0.42546j -0.179206-1.00879j -1.09194-1.42732j 0.795767-1.23501j -0.136416+0.00239983j -1.00938+0.84833j 0.191606-0.573856j 0.764515-0.865698j -1.27412+0.0171479j -0.818672-0.790486j 0.0104145+0.374722j -0.29783-0.0642355j 0.30217+0.073343j -1.07989-0.788359j -1.49371-1.37965j 0.00667725-0.557944j 0.375603-0.987999j -0.463401+0.666679j -0.622757+0.322302j 1.12711-1.29843j -0.0118482-0.490042j 0.441678+0.236658j -0.067173-0.432658j -0.629951+0.415257j -0.901968-0.702399j 0.729149-0.0403697j 0.13888-0.59207j 0.125993-0.708539j 0.164822-0.0329632j -0.868162+0.28513j -0.515137-0.335823j -0.0217112-0.625103j -0.0551506-0.448711j -0.572854-0.0474508j 0.217156+0.0922412j -0.539591+0.599417j -0.411005-0.427931j 
1.07251+0.967344j -0.473948+0.884117j -0.833552+0.933114j -0.238067+1.46398j 0.504201+0.765924j -0.148131-0.524144j 0.797694+0.0651783j 1.01975-3.66301j -0.198359-0.167334j 0.392181-0.678188j 2.56671+0.747462j -0.0969812+0.402494j 1.01073-2.34356j -1.04857-0.823623j -0.103734-0.661935j 0.640727+0.217119j -0.117392-0.581897j 0.565993-0.744056j 3.33673-0.80781j -0.226783+2.11794j 0.905274-1.51384j 1.06373+0.784694j 1.5131+1.15924j 1.35433+0.125261j -0.0247637-1.22054j -0.878096+2.03475j 0.490139-0.293991j 1.33839+0.810752j -2.00955-1.02523j 1.37534-1.18786j -0.791943-0.155144j 1.61005+0.0342058j 0.969868-0.414712j 0.299218-0.0567326j 0.483386-1.68601j -0.221267+1.81786j -0.0711257+0.601735j -1.54398-0.920493j -0.501897+0.159993j -0.688276-0.120049j -0.134281-0.547958j -0.424091+0.718142j -0.120788+0.0889498j 0.00965428+0.249411j 0.126066-0.509178j 0.634227+0.266684j -0.446637+0.409589j -0.4563-0.637548j 0.118811+2.0017j -2.60945-0.745486j 1.23356+0.0300515j -1.22338+1.48898j 0.75564-1.58943j 0.779529-0.669719j -0.776296-1.12949j 1.32995+1.24738j -0.286964-1.65042j 0.33277-1.00156j -2.23434+0.468148j -0.398347+0.438777j -0.513553+0.357538j 1.89388+0.753517j 0.255572-1.37632j 0.221302+1.50441j -1.49033+1.20758j -0.374887-1.54098j 0.560049-0.892751j -1.44294-0.44922j -0.429579-0.220768j 0.64235+0.973388j 0.629934+1.08019j -0.547872-0.44092j 1.01382-0.899721j 0.619551-0.203662j 0.24013+0.365886j 0.0035113-1.44073j 0.974054-0.482216j 0.0447204-0.28787j 0.247802+0.553908j -0.225674+0.574371j -0.509695+0.265265j -2.21261+0.142652j 0.0686172+0.298398j -0.0718366-0.411546j 0.456129+0.599898j 1.23735-0.493989j 0.165023+0.230442j 0.0414159+2.00912j -0.321123+0.860155j -0.0563556+0.134123j -0.516262+0.896846j 0.805804-0.469503j 0.407218+1.134j -0.351275-0.0191019j 0.904559+0.428921j 0.297718+0.0857818j 0.395429+0.913492j -1.46778-0.679277j 0.223709+0.260482j -0.0501471+0.20899j 0.124988-0.229031j 0.392672+0.347363j 0.753497-1.08968j -0.0992992+0.472793j -0.34174+0.291337j -0.126126+0.347391j 0.742614+0.0691937j 0.0858121+0.447239j 0.0110355+0.340598j -0.666609+0.0986427j 0.477702+0.357258j 0.0753556-0.735604j 0.438675+0.353135j -0.481972+0.290835j 
