0.0109555-0.312474j 0.0112551-0.0178796j -0.196163-0.278765j 0.1668+0.368209j 0.041003+0.0876212j -0.0624108-0.0293586j 0.0483008-0.00491079j 0.0671247+0.0491611j 0.00314342-0.00138347j 0.0109622+0.0353492j -0.00762908-0.00184802j -0.0141311-0.0147065j -0.00907503+0.0110588j -0.000229072+0.0231674j 0.00860427+0.0323918j -0.0184846+0.0047837j -0.0150799+0.0281539j 0.0199031+0.0095491j 0.011302-0.0139052j -0.0165797-0.00197814j -0.0110692-0.00269224j -0.027061-0.00962456j 0.00593625-0.00480544j 0.00640384-0.0221155j 0.00140321+0.00234901j 0.00903141-0.00610147j 0.00281454+0.0224413j -0.00403067-0.00321233j -0.00230996-0.008373j 0.0057402-0.00526279j 0.0112572+0.0106105j -0.00100745+0.0222015j 0.00667753-0.00569986j -0.00966891+0.00156043j -0.000873455-0.00303353j -0.00510235-0.00954032j -0.00210707-0.00514651j -0.00818839-0.00643156j -0.0143856-0.0100206j -0.00322107-0.00794787j 0.00915806+0.0026987j -0.00464206-0.00333461j -0.000556512+0.00458368j -0.00449976+0.00585707j -0.00233982+0.00309513j 0.0048552+0.012163j 0.000470108+0.00833236j -0.000281684+0.0117021j -0.00322101-0.000496933j 0.00146283+0.00109355j 0.00892967+0.0137659j 0.0113826+0.0110267j 0.00952398+0.0273058j -0.00263118+0.0139185j -0.0071837-0.00628702j 0.0107966+0.0057337j 0.00145-0.00938505j -0.00303378+0.00460393j -0.0064663+0.0176545j -0.007874+0.00550628j -0.00399482-0.00515847j -0.0042783+0.00952088j 4.50535e-05-0.013272j 0.00862551+0.0313042j -0.0144151-0.0124612j -0.00153773-0.00328565j -0.000598563-0.000298761j 0.00178572+0.00415548j 0.00534653+0.0016002j -0.00268307+0.00066545j -0.00832441-0.00428331j -0.00208259-0.000222898j -0.0100549+0.00324225j -0.00710011-0.00189198j 0.00446279+0.000178863j -0.00162835-0.00056931j -0.00534741-0.000689764j -0.00186098+0.00230861j 0.000118829-0.00846738j -0.00373954-0.00273643j -0.00173507-0.00892259j 0.00188452+0.00835095j 0.00443804-0.00715198j 0.00271109+0.00707261j -0.00109359-0.0104628j 0.00940899-0.00674774j -0.00355458-0.00376904j 0.00589701-0.00229923j -0.00123229-0.00812148j 0.00222871+0.00770845j 0.00488485+0.00224302j 0.00773028+0.0205499j 0.00348972+0.00366049j 0.00324377-0.0132361j -0.0115984-0.0101383j -0.00374202+0.00521649j -0.00223725-0.00237977j 0.00838394+0.000945637j -0.00344977-0.00647133j 0.00169713+0.00559085j 0.00155465+0.00079935j 0.0131846+0.00970621j 4.73573e-05-0.00836795j 0.00386153+0.00171844j -0.00610249-0.00408277j 0.00230433+0.00411937j -0.00371038-0.00320072j -0.00285953+0.000696081j 0.00870707+0.00328769j -0.00578365+0.0024742j -0.00237871-0.00722894j 0.0105756+0.0141397j -0.00787272-0.00505924j -0.000477308+0.00809443j 0.00350286+0.00379295j 0.0105007+0.00383999j 0.00307538+0.00121541j 0.0121774+0.0150845j -0.00270801-0.000255902j 0.0183952+0.00142708j -0.00976096-0.0119921j -0.00585057+0.00464845j -0.00480848-0.00435134j 0.00217068-0.0065253j 0.00805882+0.00214913j 0.00345258+0.00401697j -0.00290985-0.00602387j 0.00148984+0.00317605j -0.000912133-0.002187j -0.00390172-0.000627652j 
0.0160637+0.232317j 0.0219195+0.052052j 0.144454-0.377976j -0.120716+0.528491j -0.0529915+0.130126j 0.0215784-0.0573811j -0.0535743+0.0152806j -0.011057+0.0145833j 0.0039052-0.0282171j 0.00837744+0.0153731j 0.0062241+0.0329171j -0.0182106-0.00437708j -0.0179628-0.0121335j 0.0215532+0.0331448j -0.00554957-0.0161986j -0.00293907-0.0193617j -0.0170206-0.00386655j 0.002616-0.0235624j 0.00681942+0.0120144j -0.0182763+0.00204108j 0.0102606+0.0121057j 0.0150964-0.00278467j -0.00513675+0.00183994j 0.0138014+0.0143955j 0.00182088-0.00575293j 0.0017359+0.001035j -0.00672176-0.0147978j 0.000223413+0.00793497j 0.00818701+0.000678021j 0.0096216+0.0109947j -0.0128201-0.00208416j -0.00453364-0.0138288j 0.00671074+0.0136736j -0.00190367-0.00891932j -0.000116346+0.00871766j 0.0038137-0.00132929j 0.00559987+0.00248903j -0.00406811+0.00270203j 0.00757236+0.00151528j -0.00190421-0.0141625j -0.0110084+0.00587151j 0.00582261+0.000144163j 0.000596884-0.00863036j -0.000114333+0.00526133j -0.00374808+0.0174029j 0.0021469+0.0095879j 0.00788805+0.00415253j 0.00847389+0.00923387j -0.00581139+0.00841998j 0.00312433+0.00334236j -0.00594511+0.00986842j -0.00304197+0.021832j -0.00846516+0.0351786j 0.00911794-0.0125666j -0.00119966+0.000610135j 0.00465463-0.0140052j 0.00150283-0.0085953j 0.00135587-0.00223769j 0.00768235+0.000123807j 0.00310346+0.0135704j 0.00594338-0.00605331j -0.0026739+0.016837j -0.00999133-0.00693015j -0.00197544-0.0106495j 0.00277586-0.00892505j 0.001322+0.0041058j 3.22114e-06-0.00552931j -0.00235028-0.00544794j -0.00336501-0.0040496j -0.00299107-0.00672946j 0.00228654-0.00669306j 0.00241783-0.00273676j 0.00296277-0.00929869j 0.00720343+0.00570404j 0.000297606-0.000118051j 0.00343576+0.00580731j 0.00257203+0.00138258j -0.00388465-0.00168802j 0.00684853-0.00206441j -0.00252868+0.00195482j 0.000389132+0.00543859j 0.00167106-0.00838506j -0.00557882+0.00208218j -0.0035832-0.00243425j 0.00534148+0.00924508j -0.000629233+0.00881442j -0.000585311-0.000721606j -0.00909587+0.00395314j -0.00307192+0.00261654j 0.000218112+0.00855176j -0.00131634+0.00100378j 0.000441952+0.00715394j 0.001968+0.00415296j 0.00499753+0.00292341j 0.00355082-0.00109218j 0.00143738+0.0186131j -1.6199e-05-0.00369824j -0.00584934-0.00762774j 0.00218986+0.00707401j -0.000851328-0.00631683j -0.00319426-0.00651436j -0.00469118+0.00686417j 8.66188e-05+0.000383021j 0.000326961+0.000954736j 0.00526212+0.00672377j -0.00419206-0.00299431j 0.0125234-0.00485959j 0.000129703+0.00155489j 0.00200645-0.00667266j 0.0156149+0.00476013j 0.0121015-0.0101142j 0.0117549-0.00686286j 0.00858883-0.0135258j 0.00413723+0.00549226j -0.00314484+0.0037173j -0.00046827-0.0110881j -0.00681564+0.00136086j 0.00825125-0.0100286j 0.00988892+0.00348821j -0.00592859-0.0013472j -0.00858886+0.00526819j 0.00275216+0.00331049j 0.00481747+0.00313794j 0.00469669-0.00137104j -0.00370168-0.00592202j -0.00259622-0.000204712j 0.00262606+0.00164006j -0.0022167-0.00432015j -6.00434e-05+0.00181142j 0.00178144+0.00176718j 
-0.0113596+0.0854254j -0.187496-0.0125954j -0.0462969-0.126343j -0.0686169-0.0805752j -0.143345-0.238329j -0.0176134+0.1089j 0.09828-0.0277086j 0.233335+0.157826j 0.00717281+0.0188109j 0.0174195+0.123957j 0.00867508-0.0143479j 0.000172049+0.0283517j 0.0293429+0.0366707j -0.00650926-0.0123922j 0.0707348+0.00434458j -0.0261294-0.0325383j -0.0359382-0.0136584j -0.020273+0.00834374j 0.0131931-0.0144788j 0.00519135+0.00383401j 0.0456948-0.0208748j -0.0934384-0.0365299j 0.0701085+0.0145874j 0.01902-0.0181112j 0.0106263+0.00163395j -0.0294422+0.0104234j 0.0427858+0.0106975j 0.0254818+0.00486559j -0.0032023+0.00797978j 0.00341063-0.00552015j 0.0133143+0.0121742j 0.0129885-0.00308423j 0.0150416+0.00916951j -0.0395591-0.018587j -0.00311079-0.00949274j -0.00734441-0.0252281j 0.00740143-0.0290203j -0.00793336+0.0177935j -0.00157065-0.0297948j -0.0198671-0.0446696j 0.0211502+0.0253492j -0.000433483-0.00980424j -0.0182661-0.0265153j 0.00968767-0.0050544j 0.0105576+0.00448639j 0.00567477+0.0110355j -0.00391001-0.0068129j -0.0113184-0.00922175j -0.0104123-0.00065077j 0.00353169+0.00677329j 0.0153035+0.0253892j -0.000215649-0.00532909j -0.00369504-0.00730236j 0.00241862+0.00199829j 0.00351729+0.0120519j -0.000324301+0.0154584j -0.00364984-0.00433191j -0.00398417-0.00117957j -0.0129097+0.00741566j -0.0172431-0.00972896j -0.0324328-0.0340221j 0.00692191+0.0265116j -0.0054415+0.00494563j 0.0152155+0.0578949j -0.0482042-0.02699j -0.00661276-0.0157008j -0.00543724-0.00628117j 0.0142989+0.0210808j 0.0160843-0.00152489j -0.0145629+0.00394569j 0.00549974+0.0084076j -0.0111119+0.00384507j 0.000270356+0.0220671j 0.00147234-0.00149829j 0.0099033-0.00922749j 0.00526253-0.00256753j -0.0145012+0.00241231j 0.00163798+1.81422e-05j 0.000799854-0.00255864j 0.00173792-0.000922599j 0.0036133-0.00598548j 0.00231715+0.00267275j 0.0046245+0.00185958j 0.00272675-0.00990324j 0.00447948+0.00165612j 0.00182318+0.0116103j -0.00424448+0.000303477j 0.0041391-0.00472914j 0.00266163-0.00367511j -0.0103751-0.00115001j -0.00502796-0.00311688j 0.0100429+0.00632117j 0.000187896+0.00463813j -0.00304577-0.0242251j -0.00308406-0.0127287j -1.85277e-05-0.00295625j -0.00015294+0.0102689j 0.00966099+0.00749859j -0.00282889-0.00890747j 0.01316+0.0136776j -0.0318173+0.00650657j 0.0405102+0.0366545j 0.00571431-0.0360714j 0.0250729+0.00921143j -0.0254565-0.0172448j -0.0202079+0.0160674j -0.000987195-0.00653469j -0.000531699+0.00680117j -0.00287313-0.00133638j -0.00404954-0.00380351j 0.00363831-0.00376934j 0.0018163-0.00508684j 0.000334692-0.00246958j 0.00217194-0.00266413j 0.000900103-0.00386418j 0.00220094+0.00245622j -0.00919705-0.000942215j -0.00721315-0.0057685j -0.0149352-0.00958579j 0.0117755+0.00511782j -0.0300785-0.0123815j 0.0115994+0.0133688j 0.00777843-0.0238701j -0.00212607-0.0221846j 0.00357954+0.00223149j -0.00225059+0.00914788j -0.0176379-0.00363866j -0.00773265-0.00390041j -0.00507557+0.00527222j -0.020748+0.016467j 
-0.211605-0.0305695j 0.0156014+0.216551j -0.141056-0.037008j -0.00996157+0.133506j -0.197794-0.0136475j 0.124276+0.0654673j 0.0863819+0.130045j 0.00717111-0.309641j 0.0529414+0.0700579j 0.0461681+0.0236331j 0.0175935-0.027647j -0.000597654+0.0243828j 0.0499653-0.000372234j -0.00439502-0.00345722j -0.0084502+0.012979j -0.01729-0.00928804j 0.00404353-0.0290515j -0.0047114-0.010055j -0.0413182-0.100037j 0.0247276+0.036933j -0.0705981-0.0542348j 0.0181659+0.0699693j 0.0185706-0.0190126j -0.0227898-0.0431714j 0.0040029+0.0228595j -0.0246396+0.0477482j 0.0240836+0.0155776j 0.002616+0.00128956j 0.00463355+0.00447653j -0.0111098-0.0015656j -0.00687403-0.0126927j -0.00194628-0.0373762j -0.0207516-0.0200918j 0.00874127+0.0419843j -0.0457536-0.0043305j -0.00468247+0.000749279j -0.0301464-0.0302467j 0.0137179+0.0136991j -0.00584238+0.00429227j 0.0139248+0.0248498j 0.00924852-0.0165334j 0.00199129-0.00262274j -0.0191964+0.0106561j 0.000623228+0.00817833j 0.00538667-0.00742216j 0.01571+0.00811397j -0.0019468-9.83427e-05j -0.00410863+0.00683859j 0.00932812+0.0145625j 0.00348227-0.00834006j 0.0215051-0.0185178j -0.00473372-0.00128936j -0.000206056+0.00778757j -0.00402978+0.0200179j 0.00933922-0.00394216j 0.0157426-0.00264623j 0.00165171-0.0170949j -0.0065145-0.00079613j 0.0123347+0.0158772j -0.0125479-0.00338213j -0.0166961+0.0198316j 0.0109529-0.0158673j 0.0255656+0.027985j 0.0383193+0.0403988j 0.00302403+0.0316376j -0.00183612+0.00568994j 0.00164024-9.62332e-05j 0.0117178+0.0167075j 0.0120223+0.0136456j 0.000688642-0.00404875j 0.00197558+0.0125885j 0.000177501-0.0122298j -8.85954e-05+0.016327j -0.0027161+0.00387511j -0.00608403-0.00746552j 0.00225775-0.00186722j -0.0013189+0.00292633j 0.00113808+0.0081689j 0.00120461-0.0046864j -0.00927124-0.00267865j -0.00257468-0.01647j -0.00428733-0.0159581j -0.00264531-0.0100486j -0.00251933-0.0044913j -0.00775522-0.00238665j -0.0036063+0.00699899j 0.000512804+0.00286851j -0.00940693-0.000666503j -0.0100338+0.0012089j -0.00301109+0.00470612j -0.00309611+0.000432168j -0.00556924-0.00717627j -0.00911868+0.00172538j -0.0275932-0.0130989j -0.00418007-0.00227061j -0.000224671-0.0104558j 0.0146688+0.00743116j 0.0195807+0.0336288j -0.0181579+0.0112848j 0.0216206+0.00766402j -0.00786731+0.0410139j -0.0117662-0.03324j -0.00670391+0.000443179j -0.0008078-0.0135814j -0.0305865-0.0279769j 0.00371383+0.0137147j -0.00254933-0.00313266j 0.000606156+0.00488105j 0.00266965+0.00177859j -0.00361345-0.00067729j 0.00126516-0.00572325j 0.00151755-0.00370495j -0.00243918-0.00152365j 0.00109266-2.07996e-05j -0.00306226-0.00198955j 0.00386012+0.000350786j 0.00961251+0.0098069j 0.00658984+0.00656142j -0.0019539+0.00866333j 0.00829137+0.000916166j -0.00971955+0.012719j 0.00696792-0.000381699j -0.0099674-0.00873308j -0.0162876+0.000398891j 0.0192306+0.00116518j -0.0101939-0.0206385j 0.00852858+0.00192275j -0.00277723-0.00669693j 0.016902+0.00466908j 0.00506962+0.0158042j 
0.0516016-0.0674141j -0.0694123-0.0258076j -0.141821-0.120127j 0.0323456-0.0647025j -0.179033-0.138621j -0.0594918+0.0717422j 0.119611-0.108909j 0.178559+0.1313j -0.033366-0.0205556j 0.0441876+0.0329152j -0.00701815+0.00454181j -0.00980283-0.00789085j -0.00691701+0.0420977j 0.00676718-0.00103956j -0.0271195+0.0126615j 0.00402784-0.0189718j 0.00833024-0.0294909j -0.00743218+0.0161645j -0.000678357-0.0342161j -0.00719873-0.00491848j -0.055322-0.0477505j -0.0152568+0.0344919j -0.0123308+0.0307787j 0.0050744+0.00324023j -0.000898703-0.0123285j 0.0057168-0.0174592j -0.00631014+0.0202487j -0.000273835+0.0110995j -0.00165012+0.00251161j 0.0212198+0.0191493j 0.00013552+0.00280174j -0.0130296+0.00838957j 0.00171817+0.00912747j -0.0108308-0.00528813j -0.00317419+0.0270273j -0.00619015-0.00204575j -0.000106355+0.00520448j -0.00943697-0.000588486j -0.00902621+0.000362796j -0.00242227-0.0119153j 0.00797326+0.00480807j -0.00861959-0.00915561j 0.00787055-0.0103481j 0.000936252-0.00169981j 0.0174733+0.0083012j -0.0136456-0.00623213j 0.00653728-0.0114506j -0.00829023+0.00212306j -0.0120089+0.00570202j 0.000323327-0.00662403j 0.00421774-0.0085197j -0.00625511+0.0106978j 0.00591497-0.00103944j 0.00104138+0.000611816j -0.00679896+0.00360436j -0.00308388+0.0144566j 0.00412732+0.0031405j -0.00504016-0.000632879j 0.00966086+0.00729893j 0.000546295-0.00478011j -0.000869488-0.0132556j 0.00710825+0.00961104j -0.0077356-0.00452047j 0.00642915+0.0201551j -0.00720775-0.0161649j -0.00336961+8.20887e-05j -0.00126468-0.00237953j -0.00254157-8.51161e-07j 0.00142974+0.00140504j -0.000339028-0.0043248j -0.000181435+0.0027901j 0.00777858+0.00435664j -0.00671157-0.00113217j -0.00207155-0.00173374j -0.00359813+0.000917992j 0.00111835+0.00317388j 0.00376564-0.00595102j -0.00186852-0.000209487j -0.00353721+0.00285191j 0.000809455-0.00637658j 0.00635495+0.00174622j -0.00699298-0.0111299j -0.00492641-0.000643203j 0.00245146+0.00145342j -0.00809177+0.00214851j -0.0028931-0.00650516j 0.00383181-0.0037836j 0.00773965-0.00545291j -0.000119726+0.00422966j -0.00572336+0.00385301j -0.000175934-0.00442981j 0.0102135+0.00800684j 0.00771985+0.00893258j -0.0114279-0.00349227j -0.000725634-0.00400133j 0.00395353+0.0143686j -0.0115677+0.00279181j 0.00653176-0.01616j 0.00320721-0.00045546j -0.00846626+0.00704779j 0.00303272-0.00674702j 0.0099923+0.00754358j 0.00131688-0.00952928j 0.00269115+0.00277545j -0.000480179+0.00319244j -0.00115697-0.00771471j 4.4205e-05-0.000209345j -0.000531692-0.00190921j -0.0017059+0.00357194j -0.00381869+0.00336283j 0.000305141-0.00123672j -0.00186537-3.42232e-05j -0.000578511-0.0033893j -0.000309957-0.00389635j -0.000812673+0.000886188j 0.00636275+0.00695176j -0.00429717+0.00192026j -0.00382184+0.0053383j -0.00961784-0.0049392j -0.00273847+0.00654837j -4.64181e-05-0.00482064j 0.00241928+0.00468677j -0.000902291-0.000475142j -0.00360502-0.00767289j -0.00929138-0.00272262j -0.00112345+0.000737475j -0.0114613-0.00320652j 0.00524615-0.00101749j -0.0178512-0.00313238j -0.0116582-0.00604119j 
0.226512-0.0588045j -0.36518+0.0422069j 0.0205015+0.0884784j 0.0301767+0.0385955j 0.325526+0.0400917j 0.0233342-0.15644j -0.137772+0.287182j 0.055144-0.0481782j -0.0947135+0.0143118j -0.0452203+0.00679884j 0.0174932-0.0203538j -0.0263962+0.0252007j -0.0372338-0.0290583j -0.00386454+0.00891276j 0.0169911+0.0440821j 0.00275845+0.014766j 0.000439162-0.0353001j -0.0030439-0.000655524j -0.000556417-0.0578244j -0.014769+0.0232714j -0.0182802-0.0235609j -0.00998299+0.0249431j -0.00175419-0.0342192j 0.0194137-0.0115671j -0.012002-0.00308109j -0.000697165+0.0344855j -0.0153308-0.0116678j 0.00643907-0.00747571j 0.0024452-0.00690176j -0.0271602-0.0224409j -0.00448938+0.00938304j -0.00234347+0.0176256j 0.00544975+0.00685166j -0.00893068-0.00650232j 0.00882786-0.00173505j 0.00195689+0.00344164j 0.00961603+0.00459979j -0.019591+0.0154454j -0.00795932-0.00264573j -0.0143375-0.0159229j -0.00566894+0.0112384j 0.010503+0.0133437j 0.00392349+0.0028464j -0.00624849-0.00306898j 0.00792317+0.0228921j 0.00926067+0.00613605j -0.00853885+0.0138464j -0.00503648-0.00749909j -0.0153141-0.0115032j -0.0256791+0.0260281j -0.0110378+0.00913837j -0.00267659-0.0207389j 0.0106644+0.00439212j 0.00995185-0.00461543j -0.000916972-0.0038645j -0.00223243-0.0010622j 0.0169473+0.00879251j -0.000657861-0.0150426j -0.00438618-0.00247272j -0.00499597-0.00623402j -0.00268203+0.00313676j 0.0101154-0.00310867j -0.0117494-0.00659327j -0.0244826+0.00706983j -0.00382435+0.00121039j 0.000770353-0.00247074j -0.00748948+0.00667549j -0.00559967+0.00995705j -0.00799892-0.000165j -0.00499765+0.00145651j -0.00435114+0.00290928j -0.000485892+0.00398695j -0.000180723+0.00896253j 0.00241269+0.0006547j 0.00142499+0.000643204j 0.00342201+0.000743788j 0.00902635-0.0025721j -0.00233379-0.00286755j 0.00407447-0.000278147j 0.00239118-0.00222617j 0.0128732-0.00712435j -0.00369749-0.00633187j 0.00868891-0.00748686j 0.00110578+0.00427134j -0.000563832+0.00725181j -0.000399639-0.00183435j 0.00273882-0.00230271j 0.00705803+0.00030753j 0.00419567+0.00353958j 0.00515132+0.00880105j 0.00609706+0.00333124j -0.000231361-0.00574194j -0.0103158-0.00532723j 0.000664058+0.00153507j 0.00222564-0.0036962j 0.00478665+0.00300312j -0.00729293-0.00478599j -0.0104644+0.00820484j 0.00605582-0.00428107j -0.00504678-0.013469j -0.0071238-0.0109245j 0.00315827-0.00332309j -0.00127671+0.0113551j -0.00112539+0.00475841j 0.0210857-0.00709548j 0.000271562+0.000670236j 0.00112872+0.00580204j -0.00128925-0.00290053j -0.00391305-0.000706902j -0.00115088+0.00207769j 0.00255227+0.00425168j -0.00104836+0.00118695j 0.00474595+0.00114764j 0.000790036+0.00186421j -0.00107829-0.00010543j -0.000288-0.00341908j -0.00711539-0.00156842j -0.00444098-0.00186588j -0.00607101+0.00406925j -0.0061014-0.000267767j 0.00519195-0.00337473j -0.00633086-0.00150271j -0.00267865+0.00632372j -0.000340257+0.00240522j -0.00749493+0.00898631j 0.011893-0.00215066j -0.00209118+1.3876e-05j 0.00511348+0.00596159j -0.0048618-0.0032681j 0.00101756-0.00988772j 
-0.585214-0.177851j -0.0606072-0.0514958j -0.0638341-0.0727248j 0.150423+0.135713j 0.13471+0.0917046j -0.0507801-0.0411023j 0.00812839-0.0417155j -0.0176522+0.0662704j -0.0051003-0.00576835j -0.0244206-0.0245655j -0.0223616-0.00517401j -0.00775815-0.00545348j -0.0264089-0.00536947j -0.00706211-0.0107534j 0.00997023-0.00769835j -0.0235317+0.0106971j 0.0239052+0.00146904j -0.00632687+0.0224073j 0.00035103+0.0252573j 0.0354994-0.0186319j 0.0102133+0.0178782j -0.0237527-0.0213045j -0.00381417+0.00449693j -0.00637617+0.00686462j 0.00556026-0.00298677j 0.0129513-0.000945481j 0.0075557-0.00858777j -0.0160692-0.00486805j -0.00127707-0.00175407j -0.00188157+0.00506517j -0.0113007-0.00424594j 0.0136001+0.00670299j -0.00155474-0.000323076j 0.00904864-0.00585789j 0.0134224-0.00947325j 0.00286507+0.00145321j -0.00169121+0.00431494j 0.00347304-0.0059787j 0.00488352+0.00239359j -0.00217805-0.000486972j -0.000512698-0.00454518j 0.000261254+0.00388518j -0.00279615+0.00432215j 0.00207016+0.00269178j -0.00384508-0.00326194j -0.0053569+0.00279804j -0.00307892+0.0101352j -0.0120603-0.00476278j 0.0129673+0.00118262j 0.00154478+0.00506986j 0.00354625+0.0080062j 0.00502676+0.00632115j 0.0190024+0.0125199j -0.000749854+0.000437785j -0.000430985-0.00208435j 0.0110644+0.0160741j 0.00517803+0.0102013j 0.00211576-0.00227551j -0.0116389-0.00581152j -0.00628107-0.00656709j 0.00189492+0.00588893j -0.00989338-0.0148037j 0.00393762+0.000825668j 0.00268437-0.00245064j 0.00480002+0.000219891j 0.00236863+0.00152017j -0.000438766-0.000715298j -0.000679291-0.00496906j -0.00141553-0.0020748j 0.00351538-0.00284596j 0.00344668-0.00674964j -0.0041373-0.00366119j 0.00337308-0.00946532j -0.0041278+0.00453829j 0.00214643+0.000843737j -0.0045247+0.00760772j -0.00343738-6.26185e-06j -0.00065545+0.0022988j -0.00445217+0.000106655j -0.00146752+0.00706269j -0.0137952+0.00439132j 0.0118125-0.00439632j -0.00353192+0.0111877j 0.0195722+0.000229061j -0.0198587+0.0027781j -0.0180635-3.11557e-06j 0.000249632-0.000661268j -0.00155396+0.000784859j -0.00530651+0.0101818j -0.0111939+0.0125666j 0.00397541+0.00787347j 0.00372447+0.00406845j 0.00251249+0.0017607j -0.000382413+0.000781138j 0.00951809-0.00820817j -0.00743507-0.00119222j -0.00229101+0.000866566j -0.00257213-0.00471864j -0.00400548-0.00269395j 0.00267492-0.00365439j 0.00495909-0.000274622j 0.000572432+0.00377382j 0.000725031-0.000616695j -0.000100127-0.000124328j 0.000349339+0.00511876j 0.00189138+0.00106218j 0.00224563-0.0037657j -0.0017072-0.00456713j 0.00576858+0.00877185j 0.000910784-0.00283322j 0.00754659-0.00479977j -0.000896544-0.00574981j 0.00565199-0.0138822j -0.00663769-0.0110024j -0.00434735+0.00722478j 0.0121922+0.00864263j -0.00462648+0.00770674j 0.00638075+0.00721975j -0.00507415-0.00241522j -0.000482015+0.0102531j 0.000900409+0.00598684j 0.000729208+0.00193517j 0.00203853-0.00188614j -0.000584305+0.00124622j -0.000438602+2.07285e-05j -0.000677715+0.00142525j 0.00509645+0.000793795j -0.00462533-0.000539812j 0.0074196+0.00176143j 0.005896+0.00189776j 
0.353505-0.179983j 0.305116-0.146352j -0.0409818-0.0231536j 0.156333-0.118627j 0.0631032-0.062373j -0.0211066+0.173766j -0.137947+0.0418269j -0.0917673-0.121713j 0.0596131-0.0438946j 0.0145053+0.05187j 0.0225178-0.0149237j -0.0195134-0.0075845j -0.00306457+0.00709664j -0.00311955+0.0174983j -0.000932872+0.019755j -0.035627-0.0193761j 0.0332121+0.000949136j 0.0151734-0.00263936j -0.0115456+0.0014517j 0.00614687-0.0029688j -0.00177481+0.00150391j -0.00920074+0.000881066j 0.00046789+0.00965179j 0.00815895+0.0181858j 0.00503438-0.00727655j -0.00911025-0.0213714j -0.0114358+0.0174347j 0.0122567-0.00775767j -0.000693761-0.00264534j 0.0161635-0.00988502j -0.000903916-0.00501118j -0.000849901-0.00356557j -0.00286743-0.00793519j 0.00294728+0.00133187j 0.00252431+0.00354485j -0.00142422+0.00141208j 0.00276618-0.000461693j 0.00950896-0.00452751j -0.0013931+0.00102364j 0.00982471-0.00419944j -0.00458616-0.00282828j -0.00442347-0.00491882j 0.00941628-0.0052474j -0.00432168+0.00709688j -0.0122471+0.00245152j -0.00565742+0.00604932j -0.00358283+0.0144877j -0.0051102+0.0125549j 0.0046129+0.00955236j 0.00417464+0.00485924j -0.00695567-0.00298015j 0.00560506+0.0088247j 0.0185261-0.0169658j 0.00605742+0.00748943j -0.0118457+0.0144331j 0.00682754+0.0164476j 0.00597142-0.000823607j 0.00296139-7.25354e-05j -0.00617539+0.00729619j 0.00211981-0.000217382j 0.00060134-0.000942698j -0.0019425-0.00169959j -0.00387991+0.000899455j 0.00176405+0.00111257j 3.69034e-05-0.00310846j 1.59328e-06+0.00266183j 0.00298613-0.00447376j 0.000449505-0.00537562j -0.00177343+0.00183646j 0.000159138-0.000986161j -0.00519126-0.0017498j 0.00300513+0.000217611j 0.00251245-0.00197524j -0.00339534-0.00400557j -0.00144478+0.000189228j 0.00787391+0.00775989j -0.00197615-0.00128907j -0.00908383-0.0117398j 0.00208233+0.00627876j 0.00157931+0.0109125j 0.00114959+0.00348999j -0.00755908-0.00223736j 0.0047611+0.00417292j -0.013778-0.00259583j 0.0195455+0.00386662j 0.0152762+0.00527683j -0.00249347+0.0109601j -0.000307937-0.000940224j 0.00369633+0.0108713j 0.00586706+0.00222135j -0.00517154-0.00104501j -0.0122876+0.002994j -0.000325195+0.000530561j 0.00819386-0.00396859j 0.00042506-0.00994322j 0.00265185-0.00656299j 0.00683696+0.00369385j -0.000379891-0.000293649j 0.00170785-0.00468029j -0.00621567+0.0085006j 0.00627523+0.00340157j -0.0047922+0.00481297j -0.000778776-0.00427057j -0.00168291-0.00047626j -1.87774e-05+0.00211835j -0.00073696-0.00250386j 0.00511646+0.000210643j 6.11944e-06+0.0042325j 0.00116789-0.0065792j 0.0013427+0.00293198j 0.0112376+0.00233992j -0.00607887+0.0016578j 0.01135+0.00707426j -0.0132035+0.00296037j -0.00582004-0.00465282j 0.00388298-0.0101513j -0.00450173-0.00664162j -0.00099512-0.00795354j -0.00780225+0.0020671j -0.00331156-0.00530928j 0.00226004-0.00219226j -0.000771022-0.00303715j 0.000632866+0.000116286j -0.000903549+0.000898101j -0.00373376-0.00408812j -0.00144788+0.00213756j 0.00127565-0.000523663j -0.00209453-0.00182984j 0.000448147+0.000470736j 0.00157384+0.0017613j 
