0.271624+0.199374j -0.368966-0.112155j -0.167059-0.342205j -0.357225+1.21522j -0.309606-0.783186j 0.0966819+0.601078j -0.358426-0.72154j -0.357336+0.754158j 0.934715-1.13464j 0.149166+1.60073j 0.029607+1.01513j -0.750997+0.717903j 0.526909-0.356967j 0.0319421-0.512599j 0.565782-0.459222j 0.0240457+0.540457j -1.18565-0.287424j 0.523285-0.876598j -1.38881-0.0676329j -0.0542187-0.251186j -0.510149+0.545075j 0.19403+0.0707537j 1.46805-1.12802j -0.0712336+1.54698j 0.747814+0.623524j 1.06157+0.734093j -0.74312+0.146426j 0.575809-1.00934j -1.20413+0.639096j 0.781177+0.806731j 0.40199-0.228382j -0.201415+0.496473j -0.237153+0.980716j -1.19462-0.790863j -0.396111-0.345925j 0.543845-0.161026j 0.526892+0.579817j -0.342605+0.473224j 0.656409-0.0576341j -0.174809+1.06509j -0.730741+0.224762j 0.948851+0.81788j 0.0918937+1.12071j 0.378451-0.146714j -0.986931-0.380643j -0.626141-0.598966j -1.01973-0.872603j 0.718893-0.721312j -1.2071+0.108386j 1.51705-0.615327j -0.767271+0.450942j 0.813657-0.824767j -0.149288-0.296771j 0.537654-1.52862j 0.00659911+1.01735j -0.114743-0.821956j -0.942096+0.295316j 0.825636+1.81483j 2.09834+1.42756j -0.290483-0.291965j 1.30713-1.13858j 0.308457-0.753798j -0.974897+0.0459502j 0.419549-0.446031j 1.18716-0.923957j -0.376569+0.143483j 0.64944+0.166814j -0.783118-0.984223j -0.247458-0.308328j -0.233792+0.629251j 0.318369-0.0371283j 0.158421-0.251448j 0.527151-0.48956j 0.124236-0.274345j -0.598635-1.01241j -0.0887221+1.00816j -0.883213+0.124427j 1.67168+0.17045j 0.441794-1.41141j 0.328303-0.0500739j 0.0434655-0.573703j -0.415624-0.153315j 0.579178+0.129749j 0.400448+0.105678j -0.38607+1.0237j 0.505007+0.375207j -0.195322+0.33758j -0.250291-0.842843j 0.759903+0.343779j 1.42363-0.258962j -0.0342988-0.666955j 0.608712-0.291103j -0.00233717+0.773941j 0.415864-0.471151j 0.783953-0.414437j 0.0930651-0.0867637j 0.936137+0.141438j 0.658771+1.21613j -0.30203-0.930102j -0.0582001-0.436989j 0.288359-0.0511805j 0.0978017+0.468628j 0.117805-0.0612661j 0.332588+0.446831j -0.924882+1.73577j -0.109932+0.574984j -0.208541+0.098165j -1.09095+0.331871j -0.13402+0.0891335j -1.03723-1.05042j -0.113475-0.494188j 0.489769+0.73736j -0.394532+0.158163j -0.922095-0.00714986j 0.443381-0.42495j -0.418001+0.219379j 1.62347+0.592172j 1.61172+0.967427j 0.354739+0.38332j 0.0471257+0.306832j -0.243483-0.47212j -1.82041+1.62452j 0.684485-0.41794j -0.154239+0.8198j 0.47036-0.0817304j -0.804773-0.501893j 0.208542+0.175423j -0.0280603+1.87069j -0.484694-1.21089j 0.0592194-0.702924j 0.589445-1.52034j 0.806334-0.900905j 0.157336+0.178118j 0.366182+0.800065j -1.72367-1.48529j 0.440992+0.614601j -0.122365+0.313824j -0.716238-0.0355912j -1.17046+0.0598027j -0.143229+0.443877j -1.10582-0.396977j -0.690594+0.521284j 0.340151+0.801503j -0.00105719-0.228025j 1.66287-0.701245j 0.237681-0.124461j 0.291288-0.054838j 0.922538-0.724562j -0.337286+0.405146j 0.462783-0.850821j 0.0645414-1.17321j 0.0834609+0.195264j 0.407589-0.313781j -0.262777+0.685408j 0.0937841+0.646744j 0.939711+0.83317j 0.54679+1.0474j 0.110509+0.163497j 0.000951494+0.0918294j -0.386737+0.00852133j -0.563782-0.575193j 0.0852862-0.0467389j -1.34258-0.0696145j -0.295598+0.0714099j -0.066401+0.0559889j -0.654123+0.546619j 0.173778+0.128576j -0.0211445-0.474661j 0.243587+0.112395j 0.583475-0.809979j -0.293032-0.570239j -0.22261+0.271778j -0.244644-0.186932j -0.273134-0.191202j 0.0437318-0.579735j 0.239091-0.133556j -0.0481165-1.1322j 0.311402+0.682392j 0.422632+0.486908j 0.0368329+0.0172715j -0.486939-0.431513j -0.00156824-0.692175j 1.39787-0.0304664j -0.589173-0.029419j -1.66908-0.00399398j 0.496848-0.251191j 0.311183-1.8606j 0.376852-0.905179j -1.20674-0.538439j 
-0.209134+0.43865j -0.920928-0.461079j -0.687308+0.0131347j 1.10976-0.555802j -0.462686-0.457494j -1.20339+0.349959j -0.386591-1.24585j -0.180147+0.199077j -1.54238+0.138316j 0.0940465-0.00133604j 0.260539-1.12757j -1.35834+0.269019j 1.01088+1.29114j 1.13423-0.349102j 0.408381-0.633297j 0.0282361+0.363276j -0.599285-1.12699j 0.940176+0.00674541j -0.471514+1.02212j -0.817605+0.888933j 0.696441+0.829567j -0.340009-0.982992j -0.370155+0.530498j -0.141573-0.201424j -0.335837+0.416628j -0.0679619-1.59705j -0.295973-0.42302j -0.692891+0.333309j 1.46855+0.721652j 0.151222-0.90223j -0.215037-0.506326j 0.729493+0.00665515j -0.98789+0.42025j -0.08011-1.55684j 1.0122-1.12908j 0.63163+1.41811j 0.390092+0.240469j -1.11728+0.00613666j -0.0266253-0.193433j -1.38469+1.03477j -0.464966-0.827054j 0.595024+1.77204j 0.58293+0.942657j -1.28901+0.175117j -1.2661+0.390409j 0.903331-0.854214j -0.575018+1.25953j 0.952494+0.455954j 0.70988-0.643145j 0.267159-0.142833j 0.357526+0.862062j -0.400982+0.335721j 0.778577+0.648852j -0.976273+0.771076j 0.533184+0.891419j 0.369763+0.238495j 0.0791203-0.129419j -0.0255171-0.127593j -0.432151-1.59627j -0.829359+0.187j -0.00852678-0.326505j -0.527308+1.10931j -0.0139281+0.120964j -0.416683-1.04195j -0.72074+0.0632442j 0.589672+0.673144j -1.64868-0.522818j -0.351009+0.305955j -1.63053+0.134285j 0.832545-0.872002j -0.288105-1.28254j -0.0469598-1.07862j -0.182683-0.0271197j -0.934133+0.349016j -0.14044+0.412695j -0.764863+0.529959j 0.409509+0.240865j 0.639206+1.4531j 1.30062-0.298338j 0.254181+0.951476j 1.71405+0.147051j 0.443255-1.15193j 0.180987+0.163116j -0.301932+1.15511j -0.273359+0.403733j 0.251947+0.328533j -0.820958-0.481026j 0.41742-0.759509j 0.152944+0.246844j 1.78724+0.274381j -0.391061-0.326854j -0.195622+1.01819j -0.514016+1.28543j 0.223259-0.0900496j 0.352262-1.48087j 0.00297689-0.132342j 0.147279+0.16716j -0.0857169+1.60546j 1.87071+0.822632j -0.563425-0.201481j 0.0796435+0.196052j 0.050564+1.1476j 2.02323-0.27147j 1.14452-0.0245413j -0.158694-0.171169j 0.277803-0.491273j 1.03962-1.13735j -0.349734-0.99981j -0.214239-0.530043j -0.0106275+0.263422j 0.536461-0.20772j 1.52341-0.371592j -0.042669-1.02283j 0.20558+0.217732j 0.137773+0.0307462j -0.0526736+1.14233j -0.4243-0.08445j -0.251966+0.366751j 0.230564-0.616719j -0.787811-0.488573j -0.175694+0.536649j 0.590995+0.46329j -0.306215+0.19098j -0.66037-0.68811j -0.839633+0.380835j 0.587188+1.60362j -0.652525-0.139004j 0.214954+0.000476326j -0.420768-0.238307j -0.681804+0.0821148j -0.276904-0.0141325j 0.0530503+0.00969374j -0.598065-0.132083j 0.520067+0.286191j -0.114389+0.970186j 0.367865-0.31245j 0.363773+0.105117j 0.69049+0.0160332j 0.944558-0.0967905j 0.69225-0.21927j 0.10951-0.177264j 0.101277-0.930934j 0.283137-0.452099j 0.016933-1.03058j 0.212147-0.782304j 0.753797-0.587804j -0.191291-0.5199j -0.414497-0.116236j 0.454333+0.578729j -0.814237+0.385412j -0.360465+0.754608j -0.305292-1.12645j -0.180545-0.107875j -0.323777-0.0910751j 0.215593+0.117953j 0.481673-0.00578943j 0.358015-0.706731j -0.428023-0.216091j 1.40918+0.138011j -0.595786+0.448671j -0.0166385+0.646718j 0.79961+1.08209j 0.684759+0.0571104j 1.02099+0.542896j 1.0201-0.499253j 0.0362816+0.606874j -0.0320519-0.0488456j 0.0701492+0.658794j 0.890355-0.911735j -0.635708-0.434294j -0.274692+0.431029j -0.192705-1.04392j 1.18736-0.181505j 0.559937-0.634444j -0.0772521-1.09053j -1.08154-1.39512j 0.149128+0.520685j -0.392908+0.654302j 0.91623-0.508774j 0.911093-0.541718j -1.07402+0.4586j 0.967094-0.399758j -0.343318-0.65168j -0.415932-0.932816j -0.444123-1.34723j -0.265244-0.247822j 0.701884-0.116673j 1.28852-0.359644j -0.164311-1.01469j 
-0.25511+0.80445j 0.327796+1.09416j 0.149275+0.635922j 0.348571-0.408376j 0.39603-0.312676j -1.11667-0.367414j 0.193259+1.27222j 0.216855+1.32776j 0.669987+0.457854j 1.11189+0.937195j -0.269094-1.02424j -0.132615-0.699911j -0.419982+1.74606j 0.722626+0.701634j -0.759205-0.279379j 0.452575-0.217404j -0.190461+1.5195j -0.989167-0.488443j -0.68004+0.374158j 1.47256-0.0954438j 0.10503+0.584637j -0.590241+1.24829j 0.985243+0.924853j -1.34568+0.357673j 0.405316+0.372176j 0.0236552+0.606559j -0.826623+0.195051j -1.07576-0.343731j -0.294169-0.315068j 0.934542-1.07416j -0.574412-0.716913j 1.13796-0.185188j -0.194433-0.466282j 0.716493-0.0196119j 1.89105+0.23094j -0.961385+1.53577j 0.818496-1.05849j -0.165206-0.486237j -0.763868-1.45335j 0.295602-0.0276586j 0.75258+0.124925j 0.511238-0.258131j 0.583798-0.126047j 0.609953-0.320499j -0.201628+0.788539j -0.277852-0.558252j -0.19178-1.35032j 0.119919-0.47589j -2.46924-0.427002j -0.560058-0.24709j -0.226891+0.0499613j -0.517502+0.888401j -0.141217-0.155263j 0.785717+0.428554j 0.88012-1.97386j 1.04189+1.40846j -0.573153+0.565711j 0.0472521+0.626861j -0.901077+0.719091j 1.15469+0.924913j 1.24612-1.18311j -0.14225-0.7881j 0.743647-0.394891j -0.185236+0.0610922j 0.0842397+0.643155j -1.18006+0.137745j 0.07391+0.11718j -1.04793-1.02257j -0.154726+0.401827j -0.231968+0.703006j 0.32331-1.57305j -0.512134-0.269668j -0.453348-0.376863j -1.10156-0.405419j -0.834952+0.780709j -0.192711-0.209215j 0.453116+0.8195j -0.5991+0.256522j 0.0827638+0.564699j -0.82831+0.842448j 1.04438+1.97977j 1.67227-0.303978j 0.0755074-0.884665j -1.45638+0.35625j 1.65584+0.299386j 0.438906-1.02386j 0.104373-1.20205j -0.306193-0.356065j 0.372154-1.46267j 0.632313-0.392733j 0.266737-0.0297863j 0.0186361-0.0527347j 0.0617441+0.258754j -0.851079-0.305291j -0.210773+0.230748j -0.719147-1.14229j 0.169887+0.0654631j 0.307394+0.139377j -0.00862031-0.282126j 0.123172+0.263695j -0.951366+0.163342j -0.152539-0.296922j -1.2704+0.234974j 0.205121-0.411244j -0.195917+0.341607j -0.555715-0.226741j 0.151438-0.336738j -0.458138+0.110677j 0.123439+0.601296j 0.264959-0.455052j -0.524065+0.0268647j -0.449399+0.184577j 0.41634+1.58935j 0.112629+0.535801j 0.420497-1.15876j 0.237318-0.0489852j -0.35122+0.617358j 0.405837+0.0400061j -0.285748+0.354691j -0.051663+0.0764776j 0.983167+0.41636j -0.505877-0.591214j 0.659953+0.813648j 1.20657-0.111418j -0.497284+0.742677j 0.423092-0.726249j 0.685338-0.114905j 0.751308-0.254558j -1.84076-0.469476j 0.846184-0.0594735j 0.360393+0.630164j 0.211607-0.127551j -0.172893+0.182735j 1.25838-1.38243j 0.8009-1.26117j -0.471688-0.175655j 0.484233+0.82105j -0.177722-0.0429678j -0.18374-0.634255j -0.343253-0.201419j 0.614921+1.69066j -0.821068-0.984993j -0.566995+0.72193j 0.079629+0.587784j 0.0994483-1.83086j -0.0370677+0.610385j -0.622695-0.177615j 0.370336+0.383466j -0.356227-0.239167j 1.97676+0.922242j -0.294071+0.0478675j -0.552991-0.06597j 1.04871-0.699351j 0.70935-0.212311j 1.64039-0.117863j -0.671005+0.745566j -0.249112+0.0636684j -0.654382+0.759737j 0.432258-0.313453j -0.941073-0.10921j 0.720426-1.23526j -0.494976-0.320041j 0.365684-0.0348191j -0.29277-0.422996j 0.390006-0.867685j -0.28541-0.70733j 0.733704+1.18181j -0.279406-0.645563j 0.610275-0.0877654j 0.0689382-0.94579j 0.545335+0.187607j 0.127688-0.668821j -0.754194+0.7473j -1.05776-0.207724j 0.00610098-0.651887j -0.41767-0.711958j -0.369779-0.269274j 0.00297162-0.687984j 0.837648-0.302367j 0.48325-0.291789j -1.08803-0.189325j 0.248627+0.54192j 0.0247782-0.824897j 0.31151-0.337324j 0.619938-0.0343493j -0.195369-0.473943j -0.345032+0.424709j 0.338399+0.340958j 0.341363-0.0348186j 
-0.414498-0.0277874j 0.41662+0.474332j -0.136183+0.189101j -0.0306651-1.18628j 1.69544-1.2221j -0.261424-0.388513j 0.279723+0.798859j 0.258516-0.498901j -0.652833+0.363865j -0.133308-1.07742j -1.54676+2.00088j 0.398909-2.00446j -0.245422+0.226134j 0.22523+0.36405j -0.491126+0.307605j -0.401648-0.528102j 0.686228+0.267621j -0.164913+0.737942j 0.126254+0.42665j 0.063178+0.368224j 0.579349-0.279158j -0.197456+0.0700773j -0.91262-0.149491j -0.0336951-1.01j 1.34871+0.0746107j -0.727988-1.09927j 0.591955+1.07275j 1.21912-1.01005j 0.73093-0.84834j 0.979679+0.825493j -1.81817+0.0901075j -1.03197-1.22916j -0.0932943-1.10408j 1.03053-0.359449j 0.047363+0.130264j -0.183696+0.322256j -0.0162026-0.335483j -0.0982158-0.50822j -0.395373+0.268986j 0.466763-0.547819j 0.139724-0.478219j -0.676305-0.367487j 0.253007+0.270883j -0.640858+0.188194j 0.275559+0.378733j -0.74426+0.516966j -0.31523+0.558883j -0.110579+0.867174j 0.464028+0.163141j -0.738599-0.157758j 0.697704+0.0323445j 0.0865333-1.2418j 0.186279-0.176713j -1.23871+0.832226j 0.0706479-0.215869j -0.0756676+0.776792j -0.606495-1.63016j 1.19712-0.0885578j -0.675876-0.696164j 0.245054-0.0212303j 0.0161725-0.651249j 1.23966-0.795478j 0.825171+1.03737j -0.0693932-0.600681j -0.703956+1.27869j 0.868918+0.30927j 1.318+1.13359j -0.969303+0.241608j -0.231002+0.0825084j -0.139399+1.05402j -0.422591+0.847482j -0.684839-0.628947j -0.73279+0.314145j 1.42456-0.60666j 0.403911+0.542104j -0.738451-0.988968j 0.235529-0.748274j -1.06848+0.488835j 0.971791-0.0890205j -0.165997-0.18209j 0.0515515+0.129141j 0.214126-0.249122j -0.26848-0.478397j -0.225457+0.152651j 0.149678-0.154175j -0.309849+0.307299j -0.159796-0.338116j 0.0203014+0.848878j -0.539086+0.185153j -0.345846+0.025802j -0.594416-0.0803571j -0.410724+0.259551j -0.491988+0.170295j 0.0625931+0.708918j 0.0258656-0.0477879j 0.471079-0.0333053j 0.283551-1.1637j -0.631983-0.299487j 0.2226+0.435519j 0.0433297+0.280701j -0.0440836+0.00763035j 0.466299-0.0821594j -0.104741-0.17764j 0.0550816-0.382903j 1.11863+0.211472j 0.624426+0.721509j -0.143833+0.120308j 0.372862-0.958556j -0.00666751-0.0646004j -0.298227+1.36176j 0.304997-0.49019j 0.311421-0.420164j 0.020061+0.0829422j 0.193369+0.191757j 1.03054-0.156389j -0.0766203+0.411104j 0.836403-0.603008j -1.14453-0.446197j 0.0744847-0.0587755j -0.377964-0.233504j 0.280126-0.530794j 1.22162+0.509392j 0.188085+0.0525853j 0.468641-0.362781j 0.138385+1.7698j 0.0314517-0.442283j -0.0995985+0.143408j 0.00796964+0.273096j 0.310819-0.99989j 0.0748266+0.221211j -0.631303+0.383941j -0.6936+1.41227j 0.327757+0.26201j -0.463217-0.401217j 0.86267+0.303396j -0.251624-0.674464j -1.56648+0.549888j -0.349301+0.942525j 0.342653-0.0782481j -0.243295-0.00760719j 0.960966+0.0410445j -1.0439-0.245585j -0.821279-0.775281j -0.428746+0.519528j -0.104415-0.590006j -0.569124-0.980303j -1.22076-0.173311j -0.629347+0.985437j 0.266143-0.168783j 0.0476205-0.240778j -0.794691-0.674132j 0.333906+0.31j 0.0732021+1.07514j -0.00966952-0.900137j 0.176829+0.177841j 0.62672+0.00352024j 0.332058+0.695662j 0.729993-0.659178j -0.335786-0.445954j 0.267402+0.120082j -0.255477-0.603653j 0.603447-0.49494j 0.17331+0.494748j 0.806222+0.0927071j -0.240181+0.253443j -0.173168+0.675215j 0.0895117-0.516747j 0.108486-1.37057j -0.390182+0.322455j -0.548242+0.927418j -0.520004+0.413208j -0.0195933-0.532754j -0.527796+0.103006j -1.53017-0.0192532j 0.0609036-0.162102j 0.778752-0.123149j 0.875195+0.168388j -0.795629-1.03505j -0.125422+0.0375204j 0.417749+0.0895144j 0.586303+0.771107j 0.311513+0.421242j -0.36125+1.36418j 0.37341-0.186483j 1.19257-0.338278j 0.615783-0.110071j 1.1582+0.052474j 0.193912+0.701961j -0.643643-0.968837j 
0.449198-0.414394j 1.2172+0.0296709j 0.594024+0.8095j -0.112924+0.403658j 0.0436916+0.954042j 1.01077-0.146915j -0.00251634+0.82543j -0.0558855-1.04542j -0.684919-1.43185j -0.78855-0.0627058j 1.74564+0.282157j 0.319349-0.614474j -0.384605-0.823184j -1.04091+0.497651j -0.40893-0.326695j 0.117106-0.893802j 0.217038+0.231303j -0.26247+0.430754j -0.274469+0.984881j 0.858499+0.194914j 1.13893-0.0443769j 0.402094+0.885429j 0.138496-0.900948j 0.883612-0.249726j -0.521314-1.75925j -1.87143+0.42643j 1.17556-1.1154j -0.872399+0.578213j -1.21449-1.40496j -0.094426-0.142836j 1.22447+0.78775j 0.00506011+1.28478j 0.532924-1.21501j 0.812585+0.0097645j -0.425668-0.0319118j -0.694381-0.736711j 0.523505+0.0174407j 1.20371-0.188565j -0.288676-0.38072j 0.342275+0.432506j 0.220496-0.143271j 0.507791-0.993957j 0.770097+0.744843j -0.540099+0.624196j 0.595779+1.08005j -1.64032-0.0332502j -0.355485-0.456918j -0.484374-0.090362j 0.22667+1.07193j -0.187194+0.234168j 1.1349+0.139668j -0.910618-0.319434j -0.694546-0.995113j 0.465708+0.88288j -0.195894+0.187002j 0.33239-0.270371j 0.947375-0.0108454j 0.393131-1.62159j -0.134867+0.522984j -0.788761+0.0514049j -0.57335+0.213554j 0.170888+0.765308j 1.17349-0.509j 0.0356261+1.22667j 1.22352+0.061805j -0.357336-0.856585j -0.357953-0.251347j 0.382653+0.389167j 0.718629-0.165462j -0.908339+0.325021j 0.157761-0.10716j 0.805704+0.799717j 0.598588+0.57912j -0.72832-0.0706745j 0.20735-0.469378j 0.355013-1.36384j -0.790323+0.737617j -1.03716-0.479352j 0.828953+0.501269j 0.624626-0.247912j -0.310711+0.0396606j 0.493695+0.760924j 0.778324-0.492507j -0.157341-0.652977j 0.206387+0.180085j -0.510963-0.416681j 0.955354-0.140683j -0.562979-0.127209j -0.310445-0.602825j -0.17756-0.635518j -1.03256+0.0870368j 0.747917+0.775665j 0.00420041-0.439794j -0.775+0.376877j -0.181392-0.372171j 0.0518295+0.0833605j 1.1641-0.886722j 0.19603-0.720894j 0.241757-0.331538j 0.46697+0.316699j 0.103507-0.607095j -0.572687+0.0528017j -0.543638-0.0779886j -0.0700762-0.802087j 0.464784+0.900286j 0.679633+0.0966258j -0.94042+0.725009j 0.403502+0.426418j 0.0300881-0.0796399j 0.188886+0.373987j 0.590263-0.0145351j -0.196877+0.364911j 0.0580826-0.306483j -0.0887334-1.63212j -0.68361-1.05471j 0.700944+0.242027j -0.0101534-0.483301j -0.639856-0.764201j -0.290845+0.101416j 0.974341+0.789622j 0.80422-0.218593j 0.566518-0.226894j 0.648952-0.0438439j -1.14603+0.0811624j -0.147901-0.0308046j 0.364974+0.561372j 0.375292-0.126818j -0.136041+0.396129j -0.397679+0.825092j 0.121243+0.485836j -0.105804+0.382638j -1.0064+0.801243j 0.0318114-0.317041j -0.333589-0.293327j 0.131651-0.724904j -0.731905-0.0842612j 0.420639-0.860033j 1.41792-0.216002j 0.341946-0.411779j 1.1283+0.115248j -1.01342+0.282229j -0.331099+0.0190884j -0.669718-0.0357868j -0.244257+0.416154j -0.576467+0.394184j -0.443164+0.778338j 0.338796+0.636348j 0.508981+0.879908j 0.0854577+0.212112j -0.439338-0.498879j 0.376216+1.26682j 0.281776+0.242369j -0.270314-0.0342636j 0.218147+1.17445j -0.26669-0.315601j -0.39679+0.43177j -0.0551696-0.847972j 0.43423-0.0831093j -0.562825+0.0521936j 0.117365-0.96502j -0.587816+0.765265j -0.419264-0.246858j -0.0569984-0.723569j -0.596814-0.595762j -0.362274+0.385291j -0.552439-0.721274j -0.327231-0.63505j -0.291471-0.351815j -0.61396+0.332258j 1.04039+0.180371j 1.31709-0.701971j -0.144711+0.174188j -0.270378-0.271055j 0.664999+0.273949j 0.622962+0.251148j 0.280298-0.00916619j -0.340132+0.554636j 0.100106-0.8974j -0.281594+1.05337j 0.12724+0.744972j -0.064183-0.512947j 0.596621-0.0395352j 0.0411033-1.13596j 0.727096-0.355634j 1.07488+0.0549714j 0.930714+0.907267j -0.36635+0.0643962j 0.282903+1.00519j 0.369991-1.11017j 
-0.0923554-0.188183j 0.635231-0.77501j -2.88102-0.105163j 0.177465-0.949356j -0.400883+0.476568j -0.297643-0.520325j 0.785851-0.852451j 1.89027+0.488762j -0.301957-0.419204j -1.69572+0.591668j -0.371319-1.0936j -0.2373+0.479756j -0.368936+0.340635j 0.630121+0.430281j 0.556637+0.0659591j -0.0976251+0.897116j 0.072377+0.0623413j -0.474951+0.082484j -0.914553+0.180846j -1.39795-1.16102j 0.67654+1.05598j 0.570068-1.5695j 0.329226+0.307422j -0.196965+0.728924j -0.301435-0.128398j -1.31751-1.56022j -0.00365093-0.494873j -0.0295739-0.428099j 0.549822-1.65115j 0.381603+0.248817j -0.0804222-0.7389j 0.532264-0.480064j -0.432478+0.304117j -0.381281-0.123937j -0.0129403+0.33568j -0.393847+0.583972j -0.152942+0.206976j -0.608633-0.419295j 0.370459-0.447142j -0.0665319-0.156426j 0.165538+0.398164j -0.400879+0.656423j -0.31233+0.680902j 1.69812-0.999777j -0.707721+0.44679j 0.709976+0.360958j -1.54432+0.245423j -0.435658-0.286757j 0.263735+0.373991j -0.0824196+1.00703j 0.474192+1.41233j -0.107136-0.211571j -0.461641+1.91102j 0.000886188+0.848419j -0.473815+0.534362j 0.145129-0.106143j -0.493758+0.0583046j 0.126946-0.519072j -0.340875+0.269111j -0.849469-0.684279j -0.374817-0.390629j 0.866595+1.85403j 0.38551+0.248638j -0.0348472-1.05888j 0.485409+0.783785j -0.0439952-1.23647j -0.90658-0.168041j 0.0295681+0.199627j -0.562817+0.210602j -2.15653+0.14047j 0.11108-0.271531j -0.865958-0.32935j -0.185837-0.653233j -0.617433-0.159324j -0.418944+0.156262j -0.342257+0.242013j 0.784419+0.0199221j 0.200622+0.356274j -0.197222-0.404189j -0.219469-0.487717j 0.0433034+0.189107j 0.46161-0.404575j 0.0172073+0.489589j -0.375433+0.142298j -0.135045-0.0557205j 0.338785-0.0938687j -0.213652-0.610473j 0.280127-0.457553j 0.486864-0.0581701j 0.277838+0.928376j -0.278648-0.968783j 0.507122-1.68756j 0.0307644-0.0342422j 0.311779-0.5069j 0.759047-0.10582j -0.723796-0.351041j -0.581427-1.0627j 0.0994124-0.00673238j -1.31309-0.37344j -0.665217+0.521276j -0.862638+0.688186j -0.810704-0.426491j 0.285926-0.175968j 1.32058+0.00516499j 0.511883-0.431257j 0.817196+0.245312j 1.38165+0.177173j 0.419187+0.726298j 0.0492163-0.140471j -0.428617-0.497799j -0.0949748-0.0323014j -0.313259+0.638647j 0.703944-0.613526j 0.678209-0.329254j -0.0448769+0.108537j -0.0145904+1.71159j -0.0354846-0.169265j -0.505359+0.384894j -0.245938-0.532633j 0.75713-1.47485j -0.50315+0.540081j -0.0425213+0.100652j 0.216789-0.0396736j -0.219149-0.58994j -0.210058+1.10838j -0.592094+0.538664j -0.391564-0.538837j -0.386825+0.099509j -0.183456+0.189591j -0.46454+0.731418j 0.315401-0.132701j 0.721468+0.510829j 0.161831-0.159419j 0.265392-0.0960529j 0.0530413+0.360856j 0.0429861-0.235154j 0.701493-0.850904j 0.843295-0.536665j 0.515478+0.320098j 0.960087+0.619292j -0.0608639-0.657397j -0.655117-0.361051j -0.220653+0.472191j -0.636302-0.81678j -0.0707292+0.209124j -0.722182-1.58657j -0.332352-0.115901j -0.342773+0.296912j 0.11217+0.163362j 0.166202+0.197497j 0.451845+0.434707j -0.00411982-1.36287j -0.575195-0.395517j -0.816098-0.0811062j -0.27538+0.0819221j -0.0989606+0.262044j 0.0331421-0.970258j 0.474508+0.561858j -0.0536094-0.111421j -0.466232-0.549341j 0.0713811-0.148296j 1.40619-0.639736j -0.827793-0.670308j 1.13117-0.305585j 0.585866+0.057662j 0.249-0.269745j 0.457754-0.765369j 0.73834+0.158484j 0.551171+0.143073j 0.438204-0.664121j 1.29358-0.104722j -0.408364+0.0048227j -0.876289-0.186385j 0.105839-1.13933j -0.298499+0.193669j -0.377995+0.090474j -0.358111-1.51965j -0.53016-1.21975j 0.287894-0.745152j 0.102222-0.387139j -0.202399+0.370585j -0.500049-0.148543j -0.236665+0.0534084j -0.246168-0.124591j -0.194512-0.292106j -0.20721-0.465061j 0.150525+0.227389j 0.0696591-0.50252j -0.360408+0.251395j 
