0.958947-0.000481335j 0.00333169+0.0103398j 0.011785+0.0247956j -0.0293946-0.0592351j -0.0547556+0.0242154j -0.0182018+0.00688614j -0.00638625-0.00371806j -0.0107435-0.00899013j -0.0214738+0.0110568j 0.00201542-0.00962185j 0.00155811-0.00314151j 0.0235969-0.0174164j -0.0116284+0.00525288j -0.0258586+0.00429965j -0.0180116+0.00694513j 0.0423634-0.00107481j 0.0308929+0.00697398j -0.00803378-0.00612071j 0.00951077+0.00636867j 0.00297404-0.0150236j 0.00690464+0.00118013j 0.0116914+0.00253766j -0.00617133+0.00281274j -0.000840904-0.00515323j 0.00307737+0.00337312j 0.00538579+0.00282683j 0.0105891+0.000635506j 0.000485684-0.00277377j 0.00680086+0.0024662j -0.00484621+0.00907389j 0.00451468+0.000607255j -0.00135356+0.00173044j 0.0118704-0.00108843j 0.00792676+0.00847405j -0.00972966+0.000489714j -0.0161135-0.00441614j 0.012365+0.00799697j -0.0161584-0.00842315j -0.00325718-0.00561176j 0.0089939-0.0143638j 0.00793493-0.00431242j 0.00554589-0.00161898j 0.0155051-0.00116155j -0.0206247-0.0048757j -0.00704454+0.00130422j -0.00221654-0.0171211j 0.0158553-0.0129792j 0.00471034-0.000436987j 0.00593942-0.000205763j 0.0138905-0.00148333j -0.00453557+0.00280548j -0.00214521-0.00507682j -0.000318002+0.006615j 0.00286457-0.00335992j -0.00105393-0.0102546j -0.00856037-0.00902488j 0.00780246+0.00212007j -0.00775242+0.0018259j -0.000143246+0.00773743j 0.0023698+0.0114905j 0.011361+0.00522191j -0.00431343-0.00126413j 0.00642646-0.00951157j -0.00323015+0.00136379j -0.00478788+0.0117955j -0.0133856+0.0169774j -0.00183622+0.00697341j 0.00709385+0.0235676j 0.000177669-0.00226544j -0.00123331+0.00134794j 0.000712918-0.00696569j -0.00293159-0.0025775j 0.00354327-0.000915608j 0.00931907-0.00393959j -0.000329846-0.00234619j -0.00580155+0.00235398j 0.00787457-0.00070445j -0.000159352-0.00595066j -4.45838e-05-0.0018529j -0.00110356-0.00340773j 0.0053464-0.00459674j 0.000637175+0.00231391j 0.000206827+0.000747356j -0.00180024+0.00150755j 0.00108729-0.0027986j 0.00105551+0.001241j -0.00351698+0.0032665j -0.00181742-0.000390585j -0.00285983-0.00379813j -0.00486338-0.00408606j 0.00171509-0.00164631j 0.0031431-0.000602638j -0.00158336-0.000403304j -0.00388697+0.00229778j 0.000316725+0.00126788j -0.00591298-0.000198215j 0.00126704-0.00442703j -0.00220348-0.00297761j -0.00228314+0.000448871j -0.00584745+0.0036682j -0.0032837+0.00274921j -0.00112565+0.000491516j 0.00146986+0.00181192j -0.000394273-0.000582028j -0.000969512-0.00152434j -0.00886053+0.0018801j 0.00226516-0.00308613j 0.00689427+0.000507696j -0.00336888+0.0091537j 0.00446775+0.00199988j 0.00452195-0.00600954j 0.0159942-0.00320403j -0.0088581-0.00293904j -0.00214903+0.00259813j -0.00328219+4.99389e-05j 0.00781218-0.00340728j 0.00555208+0.00125707j -0.00056168-0.00141477j 0.00476148+0.00353673j -0.000584439-0.000565376j 0.000549358-0.00085273j -0.00180012-0.00193631j 0.00068979-0.00011892j -0.000179918-0.00142287j 0.000739863+0.000608736j 0.00108814-0.00051261j 0.0026025-0.000216148j 0.000728401-0.000820647j 0.000177516+0.000851373j -4.45598e-06+0.00295547j -0.00888412-0.000416553j -0.00295166+0.00167024j -0.00147745-0.00173831j 0.00330963+0.00324211j -0.00125805+0.000674654j 0.00194676-0.00057918j 
0.11852+0.000769069j -0.0133405-0.0394252j 0.00594262-0.0811364j -0.00343856-0.0257576j -0.0075189+0.00977914j -0.00720742+0.00276229j 0.0225067+0.00326386j 0.00684922-0.000392166j 0.0361319+0.0148089j -0.0121919+0.049213j 0.0149247-0.00137123j 0.00683149-0.0027614j -0.0108473+0.00257554j -0.0171756+0.00412914j 0.0205103-0.00369939j 0.00887192+0.00282317j -0.00396363+0.00170379j -0.0327113-0.0012758j 0.00061302-0.00248255j 0.00477447+0.0066392j -0.00528775-0.00145235j -0.00827536-0.011064j -0.00600315+0.0042976j 0.00363408+0.0122605j -0.00187533-0.00532142j 0.015335+0.00167529j -0.00108841-0.0126265j -0.0073317+0.0170596j -0.00860671-0.0175862j -0.00238927-0.0203263j -0.00796962+0.0150883j -0.00587615+0.000596817j -0.00075411-0.00245173j 0.0157146-0.0110323j 0.00587302+0.0158659j -0.00381308+0.00345776j 0.00316074+0.00480185j -0.000108879-0.00732451j 0.00100684-0.00335999j 0.00103654-0.00364224j -0.00270383-0.000182708j 0.00322714-0.00156368j 0.0045734-0.00271548j -0.00280089-0.000848988j -0.00107378+0.0023221j -0.000799245-0.000324931j -0.000864757-0.00782367j -0.00555529-0.00510105j -0.00443109+0.000454583j 0.0110205+0.0044714j 0.00236294+0.000193124j -0.00394115+0.0123188j -0.00439316-0.00604847j -0.00301801+0.00962696j -0.00501837-0.00669277j 0.00025694+0.00619676j 0.00770831-0.00109621j 0.00474703-0.00956129j 0.00414395+0.00489788j -0.00609669+0.00660839j 0.000361096+0.00140953j 0.000774279-0.00364145j 0.00728776-0.00230002j -0.00161458-0.00312064j 0.000531577+0.00264714j -0.00145429+0.00309553j 0.00122023+0.000205887j 0.00139979+0.00892068j -0.000987914-0.00146479j 0.00195732-4.84389e-05j 0.00257113+0.000713127j -0.00360481+0.00064285j 0.00144035+0.000459574j 0.00391767-0.00304641j -0.000575974-0.000384404j 0.00454545+0.00637885j -1.31579e-05-0.00432919j -0.00623202+0.00623657j -0.00812273+0.00495972j -0.00495936-0.000676305j -0.00593705-0.0027159j -0.00110948-0.00328995j -0.00317199-0.00384635j -0.00411203-0.00842056j 0.00166116+0.00390616j -0.00113925-0.000469018j 0.00033919+0.0028411j 6.25941e-05+0.00202381j 0.000882456+0.00611225j -0.00318103+0.00992951j -0.00162741+0.00100695j -0.0123483+0.00319852j 0.00342441+0.00121648j 0.0126577+0.00458297j -0.00105648-0.000670509j -0.00239243+0.0107382j -0.000680071+0.00266804j -0.00159497+0.0026581j -0.00152422+0.00341741j -0.00290612+0.00636619j 0.00179118-0.00887125j 0.000398189-0.00109696j 0.00163275-0.00679875j -0.00492419+0.00304132j 0.00928063+0.00606894j 0.00674948+0.000676012j -0.00842962-0.00174901j 0.00512345-0.00608549j 0.00443921-0.00258261j 0.00119071+0.00195708j -0.000373199+0.00165758j -0.000687132-0.000773403j -0.000803284+0.00482508j 7.61161e-05+0.00161028j 0.000892535-0.000542756j -0.00160911-0.00100333j 0.00288987-0.00196316j -0.000710189-0.000484855j -0.000125902-0.00162054j -0.000197451-2.37613e-05j -0.000191589+0.00044051j -0.000451782-0.000503857j -0.000112538+0.000404562j -0.000321788+1.81841e-05j -8.48304e-05-0.000362598j 0.000122632+0.000122351j 0.000107947-5.2004e-05j 7.39719e-05+0.000689963j 0.000203885-0.000556277j -0.000597845-0.00197562j -0.000489808+0.00121785j -0.000417293-0.000218174j -0.000297877+0.000561351j 0.000125361-0.000527413j 0.000110088+3.4889e-06j 0.000272369+0.000109955j 
-0.154371+0.024031j -0.390461-0.0883009j 0.366614+0.137941j 0.0984521-0.212047j 0.256235+0.0667017j -0.103954+0.0344834j 0.0335846-0.0182481j 0.00787162-0.0577554j -0.0317908+0.0518942j -0.00708441-0.0124892j 0.0244141-0.0232419j -0.0169319-0.0243895j -0.00442861+0.0303277j -0.0167319+0.0313048j 0.000633885+0.0218698j 0.0121638-0.0103614j -0.0210122+0.0412543j 0.0116176-0.030157j 0.0269385+0.00268521j -0.00527052-0.011805j 0.00140414-0.0151325j 0.0118531-0.000858563j -2.97633e-05+0.012607j 0.013874-0.00597189j -0.00522542+0.00500335j 0.00986601+0.00901281j -0.0119812+0.00445074j -0.0113491-0.00892163j 0.0017876-0.00568342j 0.000387652+0.0134852j -0.00239838+0.00474366j 0.00786542+0.0248395j 0.0131449+0.00151918j -0.00382872-0.00213656j -0.00834673+0.0252773j 0.00028604+0.00384015j -0.0120108+0.0103452j -0.00924196+0.0178154j 0.0106725+0.00347737j 0.0203163-0.0142628j 0.0176491+0.00472612j 0.0124039-0.00415984j 0.000740736-0.00394244j 0.0320087-0.000580393j 0.00649966+0.00811967j -0.00187098-0.00355793j 0.0036459+0.00608086j 0.0321182+0.00363141j -0.0154759-0.00504954j 0.0205764-0.00765777j 0.00765835-0.00613139j 0.0142276+0.00125618j -0.00414757+0.00330854j -0.00236462-0.000370254j 0.00609135+0.00385816j 0.00188544-0.00435526j 0.0264819+0.00440113j -0.00577478-0.00960987j -0.0296027+0.0172023j -0.00495112-0.000436453j -0.0042274-0.0139662j 0.00636674-0.00505242j -0.0212211-0.00736401j 0.0039815+0.00369441j -0.0129884+0.0372417j -0.00970768+0.00995012j 0.00996941+0.0132289j 0.0224688-0.00670432j 0.00744627+0.00353844j -0.00980812+0.00940465j -0.00596507+0.00697973j -0.016964-0.00989421j -0.00235587+0.00862742j 0.0140417-0.000877901j -0.00413943-0.00133506j 0.00193019+2.72303e-06j 0.0104886-0.00389091j -0.00194066-0.00880041j -0.00912698-0.00292844j 0.00582809+0.00148942j 0.00805485-0.000267003j -0.00134198+0.00148791j -0.00897467-0.00485523j -0.0126543-0.00295445j 0.00487488-0.000196119j -0.000407729-0.00169416j -0.0062944+0.00218591j -0.00362826-0.00031829j 0.00230994-0.00629398j -0.0069591+0.00136475j 0.0103554-0.00225846j -0.00567157-0.00751504j -0.00168786+0.00163673j -0.00352411+0.00376662j -0.00244949-0.000496828j 0.00227455+0.0115131j 0.000283778-0.00312233j -0.00569456-0.0034386j 0.0100996+0.00507674j -0.00889157+0.00602088j -0.00814415+0.00546699j 0.000371434+0.00152102j 0.0035097-0.00219861j -0.00999905-3.38715e-05j 0.00425639-0.0018358j -0.0148897+0.00440138j -0.000885089-0.0145663j -0.00299802+0.0100961j 0.00111601+0.00979895j 0.000865258+0.0159716j -0.00356175-0.00972667j 0.0264775+0.00498353j -0.034381+0.0109063j -0.00836648-0.00764081j -0.00966492+0.0191166j 0.0262157-0.0249679j 0.0163948-0.0210419j 0.000990615+0.00173906j 0.00043728-0.00234385j -0.000434809+0.00105196j 0.000337072-0.00160227j -0.00496685-0.00128885j 0.000680126-0.0013262j 0.00267822+0.000451204j 0.00464726+0.000516214j 0.00627409-0.012056j 0.00823692-0.00681076j 0.000134609-0.00323828j 0.000708492+0.00434134j -0.00345416-0.00175119j -0.015621+0.016782j -0.0185726+0.016229j -0.00377646-0.0141585j 0.00589601+0.0155582j -0.00482955+0.00470657j 0.00632632-0.00611593j 
0.000604274-0.102059j 0.207542+0.401157j 0.452633-0.187432j 0.0458827-0.00824651j -0.0092488-0.0567709j 0.0278126+0.0399206j -0.0346948-0.0375457j -0.0682814+0.0524035j 0.0539786+0.0236852j -0.014339-0.000449322j -0.0288473-0.0377192j -0.0319903+0.00721334j -0.0178106+0.00641464j -0.0306495+0.00585746j 0.0268404+0.0073291j 0.0188481+0.00251575j -0.00556503+0.00578946j 0.0222288+0.00106884j 0.00495567-0.0137611j 0.00241895+9.84116e-05j -0.0019034+0.0121633j -0.0142911-0.00430406j -0.0188809+0.0144357j -0.00101274-0.013311j 0.00392696+0.0179523j 0.00565361-0.000508344j 0.00217629-0.00259006j 0.000718317-0.0288j 0.0082247-0.0179812j 0.00893628-0.0269531j -0.000504443+0.00514948j 0.00499938+0.00567374j -0.0119979-0.00647337j -0.00285941-0.0208854j -0.00107944+0.00131231j 0.0105631-0.00282414j 0.00285132-0.0111642j -0.00245178+0.0116974j -0.015338-0.00364776j -0.00579744-0.00586813j 0.00798913+0.00053864j 0.0174679+0.00754302j -0.0117737-0.00414933j 0.0104137-0.00416216j -0.00334874-0.00310886j 0.00993777+0.00481687j 0.0121601-0.00176884j -0.00451524-0.00495249j 0.00418497-0.00795384j -0.00886641-0.0217129j -0.0113988+0.0161466j 0.00536489-0.00623482j -0.00574976-0.00475094j 0.000879476-0.000646707j 0.00632586-0.00320897j 0.0025111+0.0151315j 0.00956039-0.00411995j 0.00583248+0.00690414j -0.000506958-0.00248408j -0.00361609+0.00781476j 0.00355691+0.012682j 0.0041387-0.0117217j 0.0144955+0.00161382j -0.000960347+0.000798172j -0.00934838+0.0195444j 0.00413565+0.0158911j 0.0265116-0.0155359j 0.0063686+0.00480181j -7.54342e-05-0.00603672j 0.00416167+0.00103131j -0.00644032+0.0153519j -0.0132227+0.00780844j 0.00968948-0.00379991j 0.00670065-0.00274654j 0.00669248-0.00080851j -0.00288856+0.00242266j -0.00131881-0.00455001j -0.00192804+0.0092983j 0.00737579+0.00679551j -0.0065734-0.0119645j -0.00934565+0.000802158j 0.0039958-8.65214e-05j -0.00725762+0.00761877j -0.00449498-0.00504959j -0.0109213-0.00316027j 0.000690899+0.00161622j 0.00639899+0.00393706j 0.00808484+0.00244969j -0.00253417+0.00476827j 0.00379906+0.00405356j 0.00372303-0.00371285j 0.00205999-0.0113846j -0.00206426-0.000323716j -0.00288066+0.00478925j -0.0028215+0.0022267j 0.0060456-0.00272445j 0.00352554+0.00542777j 0.00722719-0.000844946j -0.00455692-0.00215776j -0.0091005+0.00672582j 0.0118183-0.00634174j 0.000565588-0.0114788j 0.00443359-0.00987589j 0.00869642+0.00689779j 0.00789944-0.00703157j 0.00786865+8.06374e-05j -0.0140667+0.00570478j 0.00476059+0.00315605j 0.00963719-0.0013274j 0.00956874-0.00335589j 0.00908012+0.00223276j 0.00540205-0.0118498j -0.0201539+0.0197246j 0.000673794-0.00416381j 0.00560183+0.00208152j -0.00908408+0.00147559j 0.00853172-0.0142676j -0.00656388+0.00747864j 0.00568096+0.0149417j -0.000984289-0.000795041j -0.00227141-0.00334501j -0.00315054-0.0125865j 5.99203e-05-0.00221578j -0.00857434+0.0136093j 0.0030504-0.00189711j -0.0014519-0.00211171j 0.00398896-0.00367661j -0.00776935+0.00132832j 0.00443535-0.00414198j 0.00171967-0.00779297j -0.00028775+0.0148138j 0.00345084+0.00380873j -0.00617154+0.00560104j 0.00403027-0.00171215j -0.00463656+0.00713941j 4.15328e-05-0.00102819j 
-0.039283-0.0354304j -0.471199+0.0703958j 0.00210376-0.261148j -0.159583+0.243967j -0.290715-0.0877856j -0.0538561+0.020755j 0.00887094-0.0534511j -0.0480225-0.0279082j 0.0140298+0.0334423j 0.00799559-0.00466341j -0.0321197-0.0521418j -0.00627672+0.0714645j -0.00380217-0.0165387j 0.00564344-0.0243498j -0.011605+0.00707917j 0.0117525-0.0301333j -0.00532874-0.014682j -0.00857496+0.0277823j 0.00212923-0.0189143j 0.00357835-0.0157591j 0.00773088+0.00476973j 0.00504327-0.0006445j 0.000567409+0.00767306j 0.0172637+0.00621536j -0.0137104-0.0037544j -0.00207709-0.0119814j 2.60896e-05-0.00219797j 0.0104546+0.0146091j -0.00263418+0.00553127j 0.0166899-0.00236958j -0.00632366-0.00556004j -0.0114089-0.0154667j 0.00365456-0.00996082j -0.00344592+0.00810311j 9.59905e-05+0.000246773j 0.00559885-0.0201324j -0.0146688+0.0121203j 0.0132276-0.00313886j 0.00349541-0.00669865j -0.0244141+0.0107823j -0.00549897-0.00320055j -0.0126021+0.0196018j 0.0236752-0.000832047j -0.00963246+0.00717602j -0.0128109+0.00132524j 0.0104613+0.00524695j 0.0160647-0.00143388j -0.0320326+0.00664097j 0.0120724-0.0155658j -0.016509+0.00595552j -0.000330322+0.00648612j -0.000853587-0.00376947j 0.000495522+0.00166116j -0.00177539+0.00693156j -0.0112379+0.0164471j -0.00463128+0.00289546j -0.0211822-0.018098j 0.000995162+0.0124413j 0.0124358+0.00328511j 0.00261958+0.0107318j 3.89379e-05+0.0136331j 0.00649624-0.00641228j -0.0144688-0.00520597j -0.0345595-0.000752621j 0.000988843-0.00198687j -0.00353268+0.00369135j 0.0121135+0.00392632j 0.00415626+0.00554709j 0.00997249+0.00166861j -0.005105-0.00278362j -0.00138092+0.0104399j -0.00538706+0.0107819j 0.0119933+0.00219948j 0.0167346+0.00496104j -0.00697362+2.36859e-05j 0.00485645-0.00512315j 0.00297155-0.00208932j 0.00577055+0.00841747j -0.0031984-0.00467375j 0.00364912-0.00534068j 5.91903e-05+0.000952849j -0.00525901+0.0017139j -0.00186424+0.00551126j -0.000946793+0.00224948j 0.00485691+0.00580233j 0.00020506+0.00353301j -0.0111479+0.00390061j 0.00294189-0.00109596j -0.00276419+0.00482727j -0.00758176+0.000607236j -0.00668327-0.000414751j 0.00557208-0.00016557j -0.00143583+0.000816927j -0.00160678-0.00258675j 0.000811795+0.00209862j -0.00368785-0.00715772j 0.00321138-0.0105445j 0.00454291-0.0051092j 0.00567621+0.00491001j -0.000150118+0.00292401j 0.00111864-0.00316139j 0.00524779+0.00329348j 0.00462845-0.00140334j 0.0130021+0.00329484j 0.00904328-0.00294552j -0.00952677+0.000707984j -0.00733626+0.0085016j -0.00932976-0.000464967j 0.00597169-0.00635059j -0.0013656+0.00691978j 0.0072711-0.0028618j 0.0104696-0.00780536j -0.0156982+0.0103722j -0.00741764-0.00293933j 0.000391163+0.00416225j 0.0101385-0.00223543j 0.00455222-0.0150216j 0.000271182+0.00377963j 0.00339494-0.0120592j -0.00114658-0.000864317j -0.00120278+0.00450868j -0.00077066+0.0115813j 0.000378241+0.000948657j -0.00365991-0.0042288j -0.00462167-0.00367706j 0.000310503-0.00515135j -0.00197553-0.00285545j 0.00196559-0.00185832j -0.00178875-0.000490004j 0.00145576+0.00515063j -0.0116308+0.00701988j -0.00704377+0.0118738j -0.00275226-0.00655056j 0.00186942+0.0146139j 0.00291624-0.00212887j 0.00251192-0.00508246j 
0.00445369+0.006017j -0.0392207+0.210744j 0.0758498+0.538546j -0.0551321+0.243459j -0.14558-0.0954892j -0.0134816-0.01757j 0.00726692-0.000805331j 0.00366742-0.0167088j 4.16309e-05+0.00299279j -0.00191578-0.00418123j -0.00593984-0.00732241j 0.00414305+0.0482819j 0.00268101-0.0134129j 0.00187216+0.00629912j 0.00529697-0.0458851j 0.000949205-0.0196781j 0.00555927-0.0350708j 0.00358963-0.03279j -0.00397796-0.00885386j 0.000677545-0.0225995j 0.00520601+0.00174294j 0.00533815-0.00195452j 0.00845428-0.0196854j 0.0016604+0.0133223j 0.0194727+0.000365997j -0.00384486+0.00424841j 0.00043366-0.00278415j -0.0380558-0.00465056j -0.0230408+0.00500551j -0.0102764-0.00883396j 0.0124658+0.0033931j 0.0217052+0.000152913j -0.00238155-0.0143656j -0.00777027-0.00346613j -0.0055615-0.00576783j -0.0030071-0.012127j -0.00613389+0.00150146j 0.00649933+0.000598498j 0.00103012+0.00157477j -0.0109442+0.01142j 0.000601156-0.00178538j -0.0108615+0.00871852j 0.0128888+0.000186084j -0.00724054+0.000245209j -0.00472354+0.00601855j 2.4914e-05-0.00260844j 0.0052861-0.00842506j -0.0101883+0.0216195j 0.0144465+0.0204394j -0.0187617-0.00724519j -0.00258377+0.000780506j -0.0113998+0.0136416j -0.0121324-0.00729141j 0.000718082+0.00799982j -0.00459208-0.0133257j 0.00636008+0.00538818j -0.0154765+0.0141051j -0.00675017+0.0200172j 0.00792748+0.0239172j 0.00132023-0.00518988j 0.0041631+0.00435674j -0.00172278+0.000545899j 0.00366357-0.00180015j -0.0143285-0.00684049j 0.00512353-0.0106725j 0.00561193-0.00961081j 0.00781397+0.00592953j -0.00224223-0.00236333j 0.00446741+0.00312317j -0.00141882-0.00242822j 0.0023106-0.00111872j 0.00307926+0.0042318j -0.00182731+0.00235659j 0.00353514+0.00713369j -0.00580395+0.00135079j 0.00160557-0.00529204j -0.00276295+0.00370009j 0.008212-0.00169662j 0.00478496-0.00372336j -0.000206471+0.000353708j -0.00381267-0.00187783j 0.017668-0.000777037j 0.000641636-0.00641778j -0.00873893-0.000631041j 0.000865971-0.0107872j -0.00892602+0.000539218j 0.00875458+0.00328083j -0.00472064-0.00408248j -0.00606844+0.00314632j -0.00407264+0.00595331j 0.0112565+0.00756994j -0.00909-0.00437732j 0.0148144-0.00800246j 0.00411158+0.00360474j 0.00368985+0.00206173j 0.00124763+0.00886697j 0.00996617-0.00380158j -0.00647954+0.00244952j 0.000284687+0.00109929j -0.00158527-0.0111409j 0.00802523+0.00127579j -0.00468222-0.00285696j -0.0130092+0.00151165j -0.0131128+0.00291303j -0.0106085+0.00270653j -0.00384625+0.00170268j 0.0087081+4.22448e-05j -0.00219632+0.00112043j 0.00350071+0.00186284j -0.001518+0.000703263j 0.000798826-0.0037568j -0.00296021-0.00414269j 0.00025516-0.00471244j -0.0025124+0.000351384j 0.000730214-0.000885592j 0.00207404+0.00212523j -0.00218649+0.00108419j 0.00139722+0.000509294j 0.00253094+0.00147283j 0.00214371+0.00424858j 0.000489295-0.00551978j -0.000193395-0.000282097j -0.00135405+0.00187744j 0.000361035+0.00191924j 0.00437657+0.00542952j -2.30428e-05-0.000971237j -0.00260475-0.000993266j 0.00154237-0.00052412j 0.00120542-0.000581597j -0.00044121+0.00013855j 0.000591765+0.00422968j -0.000700077-0.000219929j -1.50444e-05-0.0012974j -0.000275754+0.00193084j 0.000211475+0.00167402j -0.000190343-0.00178233j 
-0.025139-0.0767702j -0.194567+0.426009j -0.380958+0.0147452j 0.0634266-0.14537j 0.245262+0.103651j 0.00642695+0.0592392j -0.0397743-0.0273526j -0.0475309+0.0500312j 0.0315915+0.0265741j -0.0112714-0.0100322j -0.0228015-0.00717844j -0.0150534-0.0367627j -0.00887609+0.0221839j 0.00435521+0.029875j -0.0423474+0.00676203j 0.0123773+0.0131987j -0.0250511+0.0197047j -0.0175836-0.0325175j 0.0127786-0.00535202j 0.0079532-0.0043143j 0.00168951+0.001916j 0.0104969-0.0276482j 0.00222505-0.00314024j -0.0069134-0.00981263j 0.0157482-0.024443j -0.016372+0.0112939j 0.00275148-0.00191795j -0.00490705+0.0171674j -0.018111+0.0164454j -0.00689795+0.017408j -0.00448859-0.00401182j 0.00464054-0.00923356j -0.00688758+0.0116166j -0.00181833+0.00593926j -0.00563211+0.00761124j 0.00159218+0.0192855j 0.00183248-0.00180565j 0.00488429+0.00708524j 0.00478896-0.00272935j 0.0162233-0.0105099j 0.0180853+0.00934481j 0.0222762+0.00113715j -0.0128546-0.0135428j -0.00433938-0.00270946j 0.000840979+0.00472374j -0.0104587+0.0163526j -0.00893792-2.44496e-05j 0.0214518-0.00084752j -0.00955626-0.00645639j 0.0220148-0.0100461j 0.0127321+0.0103325j -0.00178047+0.0110203j 0.00427428+0.00880617j -0.000544295-0.00560714j -0.00231608-0.0106551j 0.00212857-0.000150256j 0.0151759+0.0118226j -0.0104424+0.0156706j -0.0217439+0.00512911j 0.00708941+0.00308022j -0.023281+0.00922198j 0.000578237-0.00413328j -0.0228028-0.00674752j 0.0104194+0.00827551j -0.00577822+0.0270818j -0.0146883+0.00630578j -0.0218355+0.00100513j 0.00216546-0.00880167j -0.00355518-0.00517658j -0.00457757+0.00723756j -0.00662916+0.00819019j -0.00737054-0.00178579j 0.0103795-0.00670275j 0.00199263-0.00186194j 0.00180207+0.00309016j 0.00112755-0.0082599j 0.00221859+0.000711303j 0.0141119-0.011668j 0.00263004+0.0048121j -0.00325691-0.0111346j 0.00134975-0.000794856j 0.00775033-0.000419016j 0.00960084-0.00644162j -0.00169928+0.00508404j 0.00374024-0.0105576j -0.00339015+0.000558212j 0.00486067+0.00173803j 0.00882757+0.00506032j -0.00269851-0.000503227j -0.0106877+0.00472588j -0.0016173+0.000683841j 0.00302565+0.0024711j 0.0100554-0.00220416j 0.00330691+7.0669e-05j -0.00424867-0.00150454j -0.0064196+0.00322382j 0.0126547-0.00996795j -0.00321097+0.00114942j -2.93248e-05-0.00191198j 0.00229267+0.0013025j 0.00376617-0.00712347j 0.00624132+0.00126834j -0.00412518-0.00188058j 0.00302938-0.00227927j 0.00137609+3.38969e-05j -0.00207023+0.0116803j 0.0128603-0.0200133j -0.00235196+0.00564265j -0.00515502+0.000895881j 0.0102953+0.000298831j 0.0147805+0.00181989j 0.00921258-0.00504448j -0.0160019+0.00822647j 0.00155575+0.000858549j -0.0053763+0.00648044j 0.0065608-0.014636j 0.00431064-1.48103e-05j -0.00498944-0.0016212j -0.00340404-0.0158355j 0.000935189+0.00320473j 0.00295679+0.00159509j -0.00359371+0.011484j 0.00467508+0.000674583j -0.00102049-0.0100968j 0.000240895+0.00409511j -0.0023396+0.00083257j -0.00288977-4.50155e-05j 0.00155652-0.000730223j -0.00330938+0.00677643j -0.00333243+0.00585152j -0.00281926-0.00988977j -0.00191789+0.00708706j 0.000201177+0.00126912j -0.0018805+0.000886716j 0.00173038-0.00569575j 0.00130898+0.00255503j 
