-0.595986+0.790223j 1.12433-1.55498j 0.0571227-0.827689j -1.22627+1.22304j 2.44798+2.18159j -0.460229+0.74513j -0.496408-0.665242j 0.211632+0.486229j -0.576716-0.352446j -1.31438+0.765356j -1.46713-2.39192j 0.0421357+1.25963j 2.51886-0.284144j 2.16369+1.23973j -2.0375+1.91484j 0.836398+0.182612j -0.596459+1.06357j 0.506553+0.224762j 0.0674687+0.952932j -0.747104-0.0333608j 0.379456+1.20019j 0.139278-1.57535j 1.29205-0.559404j -1.47179-0.119371j 0.222833-1.94587j 1.78889+0.721761j 0.0437078-1.54981j 0.292931-1.81014j 2.55402+0.659483j 0.460145-0.640321j 2.75067-0.187689j 0.428913-1.45242j 1.69244+0.320397j -0.121879-2.15577j -0.527525+2.3806j 1.79728+0.619914j 0.0543185+0.519893j -0.952251-0.255178j -0.275605+0.460021j 0.538473-0.666958j 0.437314+0.433237j -0.165735+0.713162j 1.11649+0.347124j -0.140578+0.287989j 1.44206-0.884076j -0.238078-1.439j -0.564953-0.911191j -0.0598411-1.01673j 0.76253-0.423314j 1.28341-0.0858006j -0.0278329-1.70456j 0.882233+0.363629j -0.993679+0.464527j -1.81389-0.138665j 0.250786+1.77705j -1.04208-0.659449j -0.876811+0.271961j 0.860689+0.654954j 0.244119+1.66112j 0.00355468+0.349686j 1.05173-0.0762565j 0.000897219-0.591389j -0.98215+1.06894j -1.15466+0.102474j 0.738083-1.35324j 1.41691+0.455217j -0.693054+1.43586j -1.87909+0.878954j -1.8452-1.3686j 0.0325182+1.15169j 0.12186-0.173765j -0.890069-0.811602j -0.330335+0.0586055j 0.153704+0.69142j 1.59493+0.556404j 0.286347-0.973423j -0.798918-0.888568j -0.214368-0.980032j -1.86183+0.642261j 0.688651-2.27684j -1.36295-0.188946j -0.537351+1.31696j 0.427668-0.12709j 0.146611-0.579084j -1.8624-0.81927j 0.797492+1.6428j 0.117708-1.91411j 0.15441+1.12255j 1.205-0.7826j -2.07524+0.682162j -0.776041-1.3689j 0.00458249-0.360052j -0.674243+0.239708j 0.289326-0.531612j 0.373544+0.606644j -0.692554-0.558285j 0.732503+0.280132j 1.16273-0.265098j -0.406275+0.359172j -0.144125+0.625728j 0.382313-0.762932j 0.249825-0.203177j -0.680572+0.751918j 0.901046+1.98868j 0.540607+0.432815j -0.301503+0.729908j 0.571982-0.0308499j -0.61664+0.165745j -0.95537-0.50442j 1.52644-0.160147j 0.325122-0.866902j 0.427265+0.420225j -0.0570425+1.3188j -0.918017+0.0868083j -1.30423+1.31886j -0.533779+0.462234j 1.40798-0.392447j -0.940296+0.263292j -0.868989-0.822598j -0.540257-0.8217j -0.112314-1.45905j 0.133603-0.518342j -0.612775+0.502335j -0.859561-1.05758j 0.87806-0.416635j -0.00459839+0.134629j -0.0119055+1.45396j -0.588581+0.0313309j 1.42511-0.134805j -0.692929-0.0513135j -0.642456-1.85261j 1.71513+0.953425j -0.167437-0.30976j 0.513537-1.35823j 0.0368889+0.200616j -1.30585+0.991801j 0.293735-0.102384j 1.6543-0.152361j 0.0399656-0.282056j -0.683687+0.628242j -0.798585+0.271427j -0.59492+1.3165j -0.814506-0.910784j 1.32195-0.421953j 0.157838-1.33701j 1.17391+0.332702j 0.09397+0.740277j -0.789539+1.69149j 0.214132+0.0140247j -0.46832+0.253509j -0.834629+0.210761j 1.15132+0.265182j 0.137629-0.246231j -0.163538-1.40927j 0.50252+1.27854j 0.813619+0.138863j -1.78285-1.46924j 0.166484+0.152045j -0.279385+0.839188j 1.09749+0.349713j 0.0677956+0.0291318j -0.654412-1.09487j -1.28073-0.774914j -0.126503-0.461339j 1.8043-0.338438j 0.0638872-0.609362j 0.356713+0.13808j -0.431372-0.63093j -0.71086+1.05296j 1.55761+0.289038j -0.431314+0.293716j 1.60978-0.732323j 0.356858-0.447947j 0.919199-1.91602j -0.821185+0.560978j 0.634568-0.468022j 0.00786614-1.17389j 0.944684-0.800323j 0.689667+0.766345j 0.42412-0.427296j -0.227235+0.943704j -1.4151-0.517554j 0.00949971-2.29403j 1.06661+1.1026j -0.696976-0.133961j 0.596753+1.99374j -0.268637-0.216757j -1.10994-0.843221j -0.0984177-0.268915j -2.08639+0.419439j 1.69346-1.08785j -1.84637+0.380483j -0.351908-0.73j -0.750706-2.12243j -0.172105-1.21015j 1.19165-0.508003j 
-1.88234-0.0179576j -1.96564-0.0861022j 1.51035+0.965618j 0.267784+1.87016j 1.08779-1.17073j 1.11705-0.664688j -0.0366225+1.52474j 1.90685-1.47227j 0.443563+2.16604j 1.0952-0.700666j -0.241148-2.62375j -0.851237-1.16513j 2.49872+0.63677j -0.548838-1.12738j 1.34326-0.182134j -0.589686-1.5237j 2.49453-0.233819j -0.591936-0.507396j 0.678445-1.62391j 0.415823+0.896439j 0.588572-1.16583j 2.64531-1.30768j -0.835887-0.0871554j 0.826986+0.536891j -0.0524584+0.737884j 1.41808+3.56524j -0.0795911+0.5062j -0.0292059-1.24893j -0.341767+0.452446j 2.37886-0.812914j 1.81842+0.102164j 0.307384+0.214562j -0.908807-1.08829j 0.224017-1.43468j 1.48421-1.26502j -0.941513-1.12645j 1.13153-0.431936j 0.154301+2.37301j 0.074075-0.377553j -2.22767-0.190416j 0.0361446+0.178147j 1.45094+0.166482j -1.06955-1.06493j -0.0626589+0.0761307j -0.615048+1.84293j -1.27148+0.930272j 0.0725905+0.33027j -0.591884+1.47118j -0.0672719-0.716805j 0.931512-0.894327j 2.37101-0.329938j -1.26503-1.14793j -0.213239-0.549959j 1.33526+0.502113j 1.44766+0.814346j 0.378759-0.022699j -1.22623+0.217635j 0.217741+1.84866j -0.674083+0.683426j -0.460561+0.388704j 0.339266+2.29864j 0.76029-0.565077j -0.112998-0.917792j -0.521521+0.0104307j -0.341677-2.08642j 1.38759+0.944738j -0.372002-1.64819j -1.2037+0.0961307j 0.920678-0.694235j -0.606209+0.376002j -1.84572+0.018054j -0.389413-0.319037j -0.293673-0.190213j -1.07687+0.592598j 1.57157-0.693979j 0.596548-0.582093j 0.95538-1.90912j 0.173782-0.45997j -0.723607+0.167627j 1.234+0.288973j 0.674262+1.22383j 0.159255+0.881817j 1.47648+0.541403j -0.165805-0.308682j -0.272654-1.23866j 0.43663+0.461125j -1.44963+1.1392j 0.48695-0.80529j 0.629607-0.530132j 1.75548+1.00098j -0.308738+1.34408j -0.860435+0.125558j 1.03992+1.43027j -0.0732858+0.0219874j 1.43189-1.36141j -0.75659+1.63419j 0.207049-0.0285075j -1.09207-0.137934j 1.15511+0.862077j 0.0637659+0.0279215j 0.0013008+0.803272j 0.0854528+1.11212j 2.03708+0.893081j 0.0638788-1.14055j -0.411624-1.04919j 0.319268+0.767857j 0.202424-0.26401j 1.73556-1.06041j 1.3648-0.329557j -0.272137-0.482545j 0.349589-0.316583j 0.516655-1.28519j 0.629332-1.79852j -0.928187+0.0213232j 0.548062-0.710103j 0.888813+0.451916j 0.740513+0.399059j -0.0919672+0.235009j -1.32305-0.556173j 0.571002+1.0753j -0.19141-0.0354803j 1.83546+1.25264j 0.145322-1.28397j -0.786221-0.0903419j -0.22137+0.10367j -0.940709+0.394401j 0.794923+1.14602j -0.433481+0.373931j -1.29264+0.155623j -0.46185-0.626907j 1.14109-1.32024j -0.99196-0.312477j 0.622364+0.165278j -0.123368-0.622663j -1.38151+0.324385j -0.423221-0.196482j -0.279971+2.39473j 0.795546-0.767647j 1.49145-0.116123j 0.0921182-1.11885j -0.368276-0.72694j 0.202635+0.443302j 0.519266-0.715122j 0.428863-1.23338j 0.187603+0.930367j 0.363994+1.27463j -0.591155+0.729495j -1.11253-0.350709j 0.330598+0.510247j 0.918207+2.0015j 0.327719+0.00249783j 0.549773-0.0486233j -1.65634-0.00840446j 1.0006-0.298583j 0.0692753+0.205107j -0.0329785-0.144237j -0.0291683-1.44898j 0.221877+0.230284j -1.92912-0.400577j -0.332589+1.17051j -1.08035-0.566519j -1.20016+0.67988j 0.0238735-0.838954j 0.976144-0.928509j 0.484027+0.748444j 0.0409089+0.0397106j -0.372074+0.627002j -1.2462+1.1316j -1.09864+1.51994j -0.552287-0.877737j -0.492548+0.340483j 0.573463+0.238761j 1.29611-0.901417j 1.5014+0.871922j 0.507594+0.79002j 0.902069+0.399597j 0.885412-0.0489153j 0.487557-0.0397585j 0.478714+0.561015j 1.25033+0.420861j 1.82551+1.12128j 0.322082-1.01114j -1.42611+0.637815j -0.253481+0.760577j -0.0884476-0.574479j 0.694335+0.120038j -0.334051+1.52438j 0.277087-1.35719j 0.321638+1.11485j 0.495232+1.01234j 1.12297-0.651057j 1.45482+0.625591j 0.644398+0.993915j -0.612823+0.601192j -0.723098+1.3695j -1.00121-0.290085j 
0.912803+1.72896j -0.318172-0.881908j 2.05084-2.57423j 1.36018+0.97327j -0.0333424+1.0821j -3.44098-0.381089j 1.03329-2.1039j 2.17274-1.45995j -0.0115343+1.97774j 1.35044+1.54486j -0.279348+0.338967j 1.31623-0.719589j -0.285071-0.465877j -0.251795+0.906227j -0.928245-0.50955j -0.112616+2.06722j -1.9838-0.580385j -3.01251-1.89735j 1.23617-1.50547j 2.15607-2.53442j 1.51-0.506677j 0.568123-0.0586354j 1.30745-0.370822j 0.859197+2.13843j -0.881978-1.30293j 0.0811821+1.29235j -0.898421-0.923008j 0.495613+0.481932j 1.80149-1.42777j 1.07298+0.339657j -1.05381+0.035965j -0.815352-1.27006j -0.401641+0.654523j -0.209721+0.814304j -0.977094-0.442154j -0.297255+0.7034j -1.36344-0.52496j 1.5141-2.06438j 1.28986-1.2382j 0.832682+1.2389j -1.98767-1.52435j -1.47445-1.58281j -0.161463-2.19075j 1.02304-0.943849j -0.377001+0.523621j -2.83086-0.81021j -0.385684+0.363428j -0.532113-0.141586j -2.54234+1.07052j 0.550037+0.97758j 0.874397-1.49702j 0.459456-1.8172j 0.244418-0.467501j 0.22372+1.91196j -1.43444+1.28997j 0.328053+1.61945j -0.0416562+0.171869j 0.19312+1.17903j -0.552056+1.07743j -0.757639-0.0323549j 0.86946+0.41231j 1.39957+0.0670501j 0.364625+1.36193j -0.528899-0.703398j 0.767489+0.265061j 1.45864+0.246774j 1.0308+0.0680782j -1.50521-1.41996j -1.82533+1.10584j -0.221341-0.538967j -0.0191061+0.272068j -0.307823-0.265628j -0.131213-0.945319j -0.0437989+0.510849j 0.217046+0.762258j 0.053409-1.09843j 0.370802-0.113584j 1.01145-1.07084j 1.35205+0.10163j -1.36524-1.09844j 0.465698-0.498444j -0.474353+0.210559j -0.00894995+0.608242j -0.337867+0.331194j -0.525644+1.26425j -0.4703-1.00665j 0.731667+0.479138j -0.439328-0.122532j -0.906369+0.302817j 0.125491-0.941696j 0.573077-0.0559311j 0.72933+0.629018j 0.384905-1.77348j -0.885213+0.475107j -2.1704+0.0318992j 1.8674-0.290304j -0.977678-1.07767j -0.718374-0.932899j -0.0805613-1.61955j 0.641671-1.27869j 0.0143142-0.608624j 0.551148+0.511175j -0.557508-1.92345j 1.10508-1.94679j 0.579994+0.887459j -1.40873+0.738594j -0.985529-0.537384j 1.36907+0.0563996j -0.486748-0.427626j 0.215997-1.6043j 0.388893+0.401038j -1.28332+0.317085j -0.677611+0.686841j 0.540736+0.248399j 2.26855+0.665041j 1.04805+0.103691j -0.312419+0.766018j -1.02606-0.397532j -1.42412-2.28009j -0.802677+0.607277j -0.0624221-0.570497j 0.294221+0.129594j 2.12556-0.870929j -0.408208-0.850928j 0.909763+0.0702955j -0.39311+0.3648j 0.336229-1.06714j -0.66629-0.156068j 0.448359+0.0320996j -0.546409+0.664863j 1.27491-0.423726j 0.487369-2.00923j 0.11642+1.13989j 1.53318-2.11982j 0.304334+0.10915j -1.17194-0.697356j -0.132571+0.549222j 0.609795-0.35128j 1.51185+1.75095j 0.16616+1.43755j 0.486189+0.0400644j -0.738285+0.608567j 0.657405-0.650569j -1.19584-0.00644411j -0.909807-0.574364j 0.585164+1.26145j -0.952234+0.0554658j 0.379981-0.2208j -0.412554+0.788576j -0.599451-0.447278j 0.296835-0.248388j 2.37833+0.415244j -0.57983-0.295556j 0.142147+0.423469j 0.506056-0.605408j 0.215588+0.574934j -0.347003-1.90107j 0.454413+0.130167j 1.07214-1.72698j 1.33158+0.657302j 0.392322-0.138401j 0.136566+1.20616j -0.18807-0.635626j 1.26367+0.056915j -0.370461-0.607225j 0.109423-1.18508j 0.612376-0.663473j 0.161931-0.969332j -1.41993+0.202128j -1.02145+0.178734j -0.591197+0.324921j -0.872266-0.759943j 0.555322+0.375668j 1.012-1.40433j 0.258898+0.00117522j -0.79562-0.907405j -0.3468+0.643589j -0.844767-0.332318j 0.16083+0.892521j -0.517253-0.715997j -0.877306+0.711632j -0.951056-0.576183j 0.344939+0.97586j 0.570175-0.681841j -1.02098+0.220145j -0.175494-0.971012j -0.198585-0.817198j -0.861625+0.610953j 0.147039-0.207748j 0.569914-0.309607j -1.03835-0.231665j 0.255094-0.640325j -0.118742-0.343349j 0.3796+0.466906j 0.526149-0.0624719j 0.0341105+0.34787j 
0.212293+1.85072j -1.34221-2.13428j -0.250804-0.814923j 0.937914+0.770627j 2.53074+0.0984904j -0.318833+0.18232j -0.634568-0.147522j -0.294105-0.191137j 0.0812779-0.609387j -0.21043+0.195058j -0.334799-2.09741j 0.154374-0.190017j 0.21608-2.29218j 2.09803-0.0830156j 1.58092+0.396663j 0.164096+0.502265j 0.147749+0.16081j -0.174662+0.669035j 0.157412+0.251221j -0.618806+0.15812j -0.147241+0.446732j 1.35955-0.616204j 0.0218578+0.213138j -0.645091-0.0260815j 0.616582-1.78629j -0.00466401-0.0548372j -0.45497-0.488042j -1.87947-0.975617j 0.770076+0.246127j -0.315609-1.34572j 0.193217-0.171761j -1.61884-0.707414j 2.68502-0.308391j -0.834608+1.82027j 0.0926649+0.803566j -1.11919-2.59379j -0.561101+0.139839j -0.00590444-0.181608j -0.756677-0.211801j -0.430101-0.232837j -0.0909919+0.260592j -0.0689586+0.244921j 0.204522+0.701947j 0.410811+0.547757j 0.219576+0.564363j 0.442092-0.442373j -0.0805623-0.769054j -0.1785-0.0336423j 0.589485-0.321828j 1.10533+0.460825j 0.61505+0.295795j -0.274053-0.359087j -0.315351+0.0452148j -0.00165163+0.0556677j -1.0469+0.139258j -0.751285+0.0383465j 0.48638+1.45693j -0.330071-0.267641j -0.64959+2.03963j 0.0334176+0.0191529j 0.274392-0.04211j 0.0415795-0.0742498j 0.668082+0.71316j 0.672356+0.651731j -0.582894+0.013924j 1.307+0.843117j 0.0976421+0.259046j -0.331026+0.547122j -0.91968-0.174826j 1.27608+2.48336j -0.757219-0.388236j -0.377086-0.0101559j -0.113019-0.596177j 0.188375-0.908447j 0.209288+0.702196j 0.154962+0.556002j -0.980878+0.0370564j -1.4501-0.704671j -1.48447+0.622384j 0.222408+0.602403j -1.9397+0.229466j -0.773861+0.383638j 0.208484-1.1439j 1.74242+0.932184j 0.82598+0.650176j 0.191592-1.20941j -0.417242-1.22588j -0.475418+1.31403j -3.1296-0.377796j 0.459637+0.212935j -1.44039+1.99225j 0.219459-0.35222j -0.366689-0.309866j 0.694559-0.267498j 0.00585816-0.266596j 0.0167035-0.30666j 0.00234195+0.62447j 0.96046+0.503094j 0.403585+0.393206j 0.0585229-0.477515j 0.0452562+0.328472j 0.340079+0.300934j 0.259805+0.316963j -0.32956+0.792j 0.064031+0.387962j -0.980432-0.228896j -0.175649-0.669418j 0.844216-0.136323j 0.223067+0.17372j 0.0654532+0.574293j -0.0667827-0.385329j 0.598484-0.186273j -0.329885+0.0957965j 0.699943-0.772815j -0.113421+0.83709j 0.114069+0.0375137j 1.83791+0.667913j 0.0274421-0.538065j 0.253889-0.796003j -0.0705465+0.955706j -0.301181+1.25354j 0.180657-0.187769j -0.710657+0.269947j -0.241266-0.083378j -0.376332+0.798255j 0.605526-0.398306j -0.481548-0.495918j 0.321402+0.00885282j -0.427763-0.537086j 0.324092+0.652616j 0.824578-1.56627j 0.92322-0.169747j 0.106798+0.487588j -0.00446308-0.398847j -1.08889+0.744389j 0.216238+0.09296j 0.191151+0.232537j -0.61913-1.16027j -0.148627-0.948954j -0.766991+1.84395j 1.05202-0.850239j 0.140884+0.329479j 0.228842+0.848263j 0.212826+0.0623833j -0.732567-0.786282j 0.809533-0.328377j -0.38927-0.159278j 0.0387387+0.739554j 0.598764+0.448264j 0.375666+0.864825j 0.151148+0.497935j 0.725749-1.06234j -0.674494+0.0462892j -0.739431+0.838246j 0.897448+1.76107j 0.495857-0.266222j -0.475515-0.0729544j 0.611214+0.105276j 0.756226+0.799989j 1.05774-0.0275166j 0.197044-0.867929j -0.410636-0.542342j -0.512801-0.739509j -0.636827+0.405996j 1.31161-0.199772j -0.961124-0.855798j 1.25549+1.66351j -0.162754+0.558718j 0.310789+0.569583j 2.02345-0.310443j -0.102326+0.348144j 0.893274-0.589468j 0.412129+0.794705j -0.136383+0.503205j -0.621967+0.196885j -0.875765-0.248659j -0.146311-1.18485j 2.09121-0.0282196j -0.144523+0.452369j -0.174634-0.175851j 0.276082-0.793404j 0.157597+0.0030645j -0.516756-1.05109j 0.615581-0.698026j 0.28925+0.593137j -0.576009+1.59022j 0.673986-0.215099j 1.04247+1.57178j -0.647085-0.97933j 1.10152+0.514386j -1.67908+0.582489j -0.486581+0.531541j -1.93987-0.0779757j -0.860746+3.23742j -0.113326-0.347675j -1.9863-0.809171j 
-0.94565+0.944246j -2.37411+0.856622j 0.439488-0.562285j 1.10427+1.6238j -1.47598-1.562j 0.202256+0.328837j -0.267838+0.504645j 1.72626-0.343977j 2.38417-0.109567j 1.41172+0.518972j 0.176943-0.0797286j -0.565026-0.948909j 0.474873-0.158453j -0.0842725-2.45515j 0.150343-1.97089j 0.884622-0.149697j 0.641501+0.269783j 0.0913073-1.46551j -0.983138-0.671979j -0.239579+0.818209j 1.39275-0.82812j 0.763395-0.650014j 0.395161+0.089471j 1.77093-0.0941042j -0.0984127+0.962004j 0.31231-0.0347483j 0.732956+1.23039j -1.20284-0.786146j 0.405705+0.135698j -0.918382-1.01204j 0.123667+0.0487722j 0.621552-0.623722j -0.738862-1.67425j -0.563817+1.29896j 0.61549-0.38954j -1.24296+1.09437j 0.037757+1.27524j -0.702615-0.0227877j 0.719811+0.678096j -0.567225+0.64231j 0.875457-0.0663279j 0.56458+0.11914j 0.177002-1.43326j -0.456304-0.912024j 0.850297-0.435855j -1.06958-0.520584j -0.201892+1.08098j 0.0154925+0.847235j -0.602852-0.666694j 1.098+0.109267j 0.339371-0.381512j -0.100539+0.654761j 0.529632-0.548468j 0.187358-0.332409j 1.04199+0.0414197j 1.4849+0.166005j -1.33759+2.11346j -0.0413975+0.385024j -1.05878-1.49584j 0.213664+0.429147j -0.407449-0.104001j 0.210665-0.352139j 1.51687+0.0261614j 0.523096-0.141578j -0.900455-1.37866j -0.781846+0.150694j 0.0564453-1.59634j 0.407622+0.15362j -0.373585+0.647435j 0.371658+1.08505j -0.146562-0.763069j 0.248612-1.4319j -0.10483+0.188827j 1.51671-0.177903j -1.23159+0.294864j 0.163101-0.923955j -0.589392-0.77894j 0.039114+0.630325j -0.50504+0.460107j 0.0951991+0.228189j 0.944173+1.3144j -1.05048-2.44595j 2.2402-1.44232j 0.245475+0.449377j -0.230307+0.167591j 0.15092-0.362939j -0.79733+0.527851j 1.41262-0.198795j -1.16085-0.439256j -0.300436-0.458113j 1.64925-0.0939839j -0.718745-0.750057j -0.954484+0.770114j -0.622993-0.553591j -0.548004+0.0405435j -0.460318-0.0785748j 0.611088-0.501293j -0.0722851-1.03721j 0.974985-0.830306j -0.466411+0.409048j 0.125407-1.01472j -1.17637-0.142123j 0.529286-0.291692j 0.69151-0.220063j 0.0626001-0.352214j 0.221832+1.76761j -0.194431+0.694455j -0.546857-0.159428j -0.542632-0.0883883j 0.111872+0.348041j 0.757459+0.441017j -0.507658-1.2662j -0.0192651-0.0276563j 0.493935+1.01897j 0.361109-0.458133j 0.539496+0.363925j -0.832655+1.3036j -0.966404-0.31583j -0.98181+0.533348j 1.02499-0.589886j -1.83929+0.59575j 0.0729053+0.257551j -0.0178979-0.279954j -0.102763-0.292376j 0.95307+0.180291j -0.618767+0.176159j 1.02789-0.521767j 0.553719+0.420353j -0.533696+0.807751j 1.05862-0.573712j 0.7377+1.03588j -1.32683-0.577428j 0.387564+0.238141j -0.363813-0.0126703j -2.06378+0.153782j 0.738399+0.946438j 0.164481+0.201489j 0.910566-0.690249j -0.314349+0.0745814j -0.21396+0.122574j 0.53704+1.40392j 0.541235+0.497056j 0.578983-0.305869j -0.7051-0.155597j 0.34396+1.34875j -0.447619-0.131872j -0.535775+0.0242792j -0.826289+0.082916j -0.0839645+1.10663j 0.054046+1.71936j -0.87897+0.333136j -0.654682+0.737387j -0.428202+0.629293j -1.07001-0.498603j -0.0639869+0.32529j 0.484619-0.627998j 0.0700363+0.47396j -0.598314-0.688663j 0.240416-0.0118115j -0.0931459+0.587761j 0.336875-1.8272j 1.33926+0.0529552j -0.178369-0.344463j 0.0452671-0.612965j 1.11889+1.16517j 0.667701+0.199369j -0.410187+0.636515j 0.177599+0.802821j -0.124763+0.0340747j -1.11836-1.26674j 0.22333-0.381136j 0.581349+0.0814839j 0.803035+0.390504j -1.00035-0.156022j 0.597799-2.36913j 0.100536-0.299884j 1.2944-0.348617j 0.356906+0.26697j 0.669549+0.0770152j 0.478477+0.445441j -0.242806-1.71056j 0.118206-0.41993j -0.806227+0.777184j 0.496828-0.118631j -0.367+1.33158j 1.29724-0.197764j 2.03578+0.305139j 1.74313-0.570213j 0.769156-0.982995j 0.389502-0.346019j -1.16638-1.08573j -0.297589+0.0372482j 0.457081+0.70774j 0.432397+0.345827j 0.992274-0.820353j 0.747325+1.50434j 
-2.08521-1.93254j -2.52206+0.847837j 0.969666+1.00754j -0.00179953-1.17474j 1.08917-0.375916j 0.0859897+0.0961049j 0.424833+0.157625j -0.251664+0.828151j -1.21522+0.878441j 2.6643-0.0187751j 0.772419-1.05788j -3.4906+0.105929j 0.273816-0.83981j -0.0174552+0.147979j 0.182568+0.363668j 0.376416+0.409762j -0.170572+0.117709j 1.18617-0.00845061j 0.814648-0.132156j 0.394301+0.837822j -1.18369-2.2346j 0.89057+1.23055j 1.09326+0.66719j 0.302507+0.727105j -1.9444-1.33603j 0.574019+0.35643j 1.82547-2.04505j 1.12882-0.546123j -0.907375+0.172422j 1.06113-1.02098j 0.0951001-0.223638j -0.59282+2.84913j -0.35934-0.384879j -1.15407-0.62279j 0.131851-0.035795j -0.0482167+0.292337j -0.829933+0.593127j -0.288671-0.491721j 0.486446+0.76155j -0.464624-0.401313j 0.68651-0.429414j 0.180054+0.070656j -0.103098+1.3973j -0.141755-0.614263j -1.30688-0.0379016j 0.666789-0.350525j 0.331389+3.23942j -0.237891+0.149866j 0.282869-0.50546j 0.88772-1.00858j -0.249422+0.678177j 1.44663-0.0889886j 0.887722+0.502154j -0.407022-0.0253877j 0.166057+0.347226j 0.284784+0.179608j -0.224432-1.61086j 1.25244+0.402056j -0.902909+1.82615j 0.124813+1.70663j 0.339117+0.783962j 1.12993-0.956564j 1.02987-0.223593j 0.207422-1.09896j 1.07154+0.066381j 0.418973+0.734739j -0.980315+0.114924j 0.736068-0.765705j 0.0627555+0.33994j -1.76118+0.22449j -1.15924-0.00927113j 0.226202+1.17712j -0.807741-2.42774j 0.555497-0.161597j 0.764877-0.728272j -0.434573+0.25264j -0.92223+0.349849j 1.22301+1.35303j -0.232717-0.630593j 0.389918+0.303437j 0.254779+0.686698j 1.75436+1.70762j -0.238467-1.47752j -0.0835855+0.925776j 1.07151-0.297717j 0.510671-0.0900172j -0.230674+0.0638593j 0.317491+0.276172j 0.344862-0.973194j -0.0897721-0.156334j 0.53866+0.0125778j 0.274811-0.654862j -0.809853-0.406671j -0.427834+0.192729j -0.209352-0.285861j 0.0917838-0.297014j -0.0418806-0.528193j -0.0477342-0.422072j 0.728141+0.303151j 0.302451+0.599815j 0.0897817+0.647181j -2.7154-0.122627j -0.00719563+0.069824j 0.0185079-0.27256j -0.524618-0.289018j -0.237721+0.162306j 0.185954+0.753796j -0.464743+1.41837j 0.63296+0.58841j 0.724413+0.354627j -1.58326+2.01962j 0.377778-0.622883j -0.0170438+0.443562j -1.0701-0.214152j -0.132644+0.285163j 0.400846-0.953412j 1.26735+0.564745j 0.937452-0.651425j -0.951559+0.970586j -0.567656-0.186104j 0.294776+0.442251j 0.028568+0.600134j 0.795099+1.52502j 0.634951-0.262959j 0.259827+0.397683j 0.740961+0.970305j -0.172262+0.874143j -0.478025+1.75958j 0.439139+0.242457j -1.55111+0.876847j 0.825985-1.19333j -0.674882+0.473947j -0.0708951-1.4161j -0.464542-0.216026j -1.03303-0.455114j 0.0732481+0.110072j 0.073336+1.30671j -0.907166+0.490509j -0.0770247+0.971327j 0.994834-0.595393j 0.754775-0.909321j -0.842215+1.07933j 0.639774-0.396179j 0.162677-0.494865j 1.26691+0.225705j 0.970286+1.12038j 1.15216+0.44469j 0.233483+0.658512j 0.542124-0.596285j -0.314259+0.542603j -0.05042-0.981111j -0.271596-0.11639j -1.65324+0.244972j -0.104588+1.14042j -0.70305-0.0636765j 1.06973+1.45338j -0.0762076-0.439615j 0.203105+1.91884j -0.653554-0.983412j 0.157493-0.0342013j 0.604523-0.841837j -0.160889+0.673028j -0.357918+0.507503j -1.0575-0.180335j -0.0152728-1.52012j -0.132297+0.910379j -0.358687-0.590949j 0.00167572+0.32405j -1.05886+0.907324j -0.279532-0.271344j -1.55122-0.283289j 0.185458+0.782715j 0.160499+0.461388j 0.529545-0.363093j 0.846294+0.0769006j 0.0689438+0.398768j -1.69864-1.34234j -0.0845404+0.43827j -0.880872-1.75975j -0.436972-0.371143j 0.760211-0.448227j -0.563353-0.312229j -0.200248+0.0968858j -0.419646+0.597935j 2.45487-1.20887j 0.745996-0.362134j 0.363778+0.582807j -0.175577+0.905356j 0.876121-0.256263j 0.185542-0.10423j -0.0637634-0.101148j -0.153522+0.51281j 0.0584879-0.0639964j -0.299859+0.108905j 0.768568-0.0607932j 0.226653+0.644959j 
