-0.0870451+0.124863j -0.126552+0.059015j 0.0250359-0.0923919j -0.0712248-0.00997526j -0.0458202+0.0632251j 0.0278919+0.0158314j -0.0362886-0.0317685j 0.00225759+0.0400078j 0.0209025-0.0318107j -0.0214615+0.0106998j -0.00934066+0.0257576j 0.0025467+0.038172j -0.0195494+0.0155094j 0.0601701-0.0206708j 0.0530259-0.0135295j 0.00713343-0.00318447j 0.00830446+0.00406848j -0.00227747+0.00496285j -0.00883602+0.0239538j -0.00711752-0.00104291j 0.0284441-0.0278212j 0.0141087-0.0172043j 0.031558+0.0508517j 0.00666724-0.00887536j 0.025759-0.0252752j 0.0255391+0.010408j 0.0102409+0.0346265j -0.0352345+0.00463794j -0.0517505+0.032981j 0.0218234-0.0139978j -0.00189319-0.0194018j -0.00721953-0.0175254j -0.00708673-0.00715888j -0.000954801+0.00267246j -0.0143441-0.00655413j -0.00966055-0.00384186j -0.00542294-0.00713527j 0.00608419-0.00152361j -0.00159188+0.00385799j -0.00647597-0.000640065j 0.00899526-9.82871e-05j 0.004542+0.000131125j -0.00858349+0.00912127j -0.00409424-0.00334958j 0.000926801+0.00132425j -0.0102539+0.00473051j 0.00526863-0.000442461j -0.0118795-0.00822353j -0.020921-0.00177691j 0.00800203+0.00140206j 0.0010284+0.00419714j -0.000524187+0.0019623j -0.00633719+0.00193994j 0.0105996-0.00483741j 0.00741315-0.00257411j 0.0135485+0.0126872j -0.0182173-0.00683452j 0.00100826-0.0173184j -0.00556986-0.0116396j 0.00272012-0.00896901j -0.00472039-0.00241518j -0.00319635+0.00695384j -0.00401461+0.000363563j 0.0224374-0.0120002j 0.0180173+0.011499j 0.00914856+0.00276667j 0.00143222-0.0192551j -0.00693561+0.00576762j -0.00034778-0.00338229j 0.0112871+0.00123992j 0.0163709-0.0094034j 0.00094282+0.000335369j -0.00532635+0.0151105j -0.00257052-0.0136329j 0.0149055-0.00303986j -0.0146302-0.00107456j 0.0129951-0.000410371j -0.0056211+0.000178604j 0.00227866-0.00447667j -0.00554042+0.000184249j 0.0010327+0.00838439j -0.00218836+0.00451642j -0.00259533+0.0068691j 0.0081094-0.0011756j 0.00520748+0.00394631j 0.00895036+0.00331743j 0.000433132+0.00170809j 0.010008+0.00331502j 0.00111453+0.00212438j -0.00261861+0.00135348j 0.00392802-0.00328089j 0.00656768+0.00122923j -0.0011424-0.000131762j 0.00635985-0.00273212j 0.00687922-0.000485017j 0.00446896+0.00151441j -0.00160185+0.00131107j -0.0019151+0.00115094j -0.00352588-0.00282034j -0.000915622+0.00600461j -0.00522244+0.00152345j 0.000762985+0.002965j 0.00276644+0.00117269j 0.00130379-0.00282538j -0.00269468+0.00118467j -2.74322e-05-0.00182578j -0.000596311-0.00290901j 0.00264087+0.00174611j 0.0055485-0.011144j 0.0085586-0.00260631j 0.00201929+0.0060041j 0.00209638+0.00731149j 0.00676317+0.0023854j 0.00525839+0.0023587j -0.00727542+0.00662797j -0.00175242-0.00493541j -0.00229947-0.000275276j 0.00302831-0.00733055j 0.000193439+0.000445838j 0.00320383-0.0109534j -0.00465428+0.000480709j -0.0038075+0.00284405j 0.00329026-0.00226972j 0.00640245-0.000133882j 0.0205154+0.00527423j 0.00417554+0.00480824j -0.00588311-0.00446485j 0.0160712-0.00249913j -0.00248976+0.0131984j -0.00673145+0.00725472j 0.000128234+0.0139344j -0.00636169-0.000558889j 0.0144344-0.00354888j -0.0141336-0.00602611j -0.00161448+0.0226043j -0.0339336-0.00549086j 
-0.151945-0.100084j -0.0454424-0.12175j 0.0816137+0.0225886j 0.0222717-0.0527267j -0.0503123-0.0144242j -0.0114106+0.0144269j 0.0521936-0.0157871j 0.000850243+0.00206201j 0.00617221+0.0592881j -0.016059-0.0196699j -0.0178605-0.0130221j -0.0359712+0.0123216j -0.00871169-0.0083048j 0.011252+0.0205855j -0.0107476+0.0545439j -0.00367548-0.016401j -0.000736241+0.0250078j -0.00871663+0.0185356j -0.0128087-0.00233812j 0.0186496-0.00267482j 0.0495744+0.028536j 0.0472952+0.000802786j -0.0104529+0.0183025j -0.00872643+0.0365706j 0.0176203+0.0149106j -0.0122354+0.0315887j -0.0338843+0.0317663j -0.000446562-0.0281119j -0.0108379-0.0255668j 0.0154255+0.016584j 0.0106883+0.00333151j 0.0153731-0.00253911j 0.00616754-0.00273456j 0.00280423+0.00022195j 0.00150877+0.00392608j -0.00230542-0.00366245j 0.00626529-0.00290792j 0.00199193-0.0184552j -0.00399627-0.0104682j -0.00999279+0.00571294j 0.00708156+0.00354548j 0.0136077-0.00582171j 0.00256058-0.00744432j -0.00457896+0.012736j 0.0012753-0.00155187j -0.00304024+0.0094128j -0.00368541-0.0032125j -0.000382414-0.0090685j 0.000503696+0.0075108j 0.000194223+0.00434849j 0.000102321-0.00053041j 0.00573906-0.0064576j 0.0116168+0.00262823j 0.00339264-0.000744395j 0.00475974+0.00607902j 0.0029149+0.00273683j -0.00998903-0.0104491j -0.00988191+0.00872426j -0.013022+0.0089081j -0.00310198+0.00200496j -0.000289245-0.00155182j 0.00178347-0.000999283j 0.00318911-0.00279238j 0.00550786+0.015596j -0.00519621+0.0142226j -0.00672232+0.0092417j 0.0267657-0.00678448j 0.00787821-0.00757767j 0.0151571+0.00882128j 0.00152331+0.0149476j 0.0123314+0.017364j 0.000461297-0.000773579j 0.000596338-0.0105725j 0.00215573-0.00794327j -0.0110985+0.00753172j -0.00705127-0.0113446j -0.00241514+0.00857441j -0.00121664-0.00212363j 0.00206148+0.00281627j -0.00240175-0.00540445j -0.000945082+0.00737811j -0.00845357-0.000529787j -0.00713814-0.00132518j 0.0111603+0.0107867j -0.00512959+0.0013412j -0.00784556-0.00380796j 0.00070359-0.00128606j -0.00484856+0.000177299j 0.00149816-0.00515121j 0.00378482+0.00103877j -0.0047077-0.000515374j 0.00407414+0.00196404j 0.00114932-0.00234879j -0.0051545-0.00046045j 0.0111786+0.00802261j -0.00163939+0.000879453j -0.00286744+0.000349442j 0.00174328+3.34809e-05j 0.00269355+0.00309064j -0.00577492+0.000225833j 0.00379417-0.00230455j -0.00161923+0.00456253j -9.70845e-05+0.000668509j -0.00572262-0.00155646j 0.00241163+0.00335659j 0.000822007+0.000387757j -0.000456072-0.00394062j 0.000297764-0.00317945j -0.0115507-0.0056833j 0.00311368-0.00930879j 0.00305193+0.01397j 0.00510697-0.00503839j 0.00248328+0.00110421j 0.00385752-0.00342564j 0.00505842-0.00168163j -0.00447367+0.000403143j 0.000675762+0.00659535j -0.00312656-0.00932494j -0.00107598-0.000956458j -0.0127374-0.0087495j 0.00101993+0.0105821j 0.00825515+0.00435081j -0.0070087-0.00170455j 0.00123517-0.00114023j 0.0109467-0.00536359j 0.00465076-0.000108604j -0.000799624+0.00695506j -0.0026347-0.00556379j 0.0047544-0.00603186j 0.00507459-0.00123112j -0.00401219-0.00493347j 0.00952385+0.0145366j -0.0163514+0.00228541j -0.0155252-0.00294019j -0.0123121-0.011057j -0.00779218-0.0316269j 
0.0138914-0.101303j -0.0403563-0.00386392j -0.0405318-0.0207103j -0.00556115-0.011906j -0.0294217-0.0117923j -0.00588328+0.0226021j -0.0227822-0.00465976j -0.0171014+0.0286653j -0.0210014-0.0150065j -0.00741097-0.00173395j -0.00301991-0.00326984j -0.00499429-0.00239215j -0.00608506-0.00676962j -0.00392425-0.00607392j 0.00526618+0.0356773j -0.0220479+0.0088536j 0.00828819+0.00815886j 0.0159907-0.0025299j 0.00177649+0.00167148j 0.0131829-0.0114269j 0.00178222-0.00392637j -0.00334072-0.0151363j -0.012484+0.00561337j 0.00283973-0.00982088j 0.00919582+0.00156358j 0.00341304+0.00888668j -0.000642806+0.00993511j -0.00191147-0.00330771j -0.00430904-0.000859214j -0.000845723+0.0109637j 0.00508873-0.00617004j -0.0184192-0.00642776j 0.00230531-0.00726763j -0.00705174+0.000424725j -0.00265078+0.00114559j -0.0145066+0.00981547j 0.0239686-0.0100985j -0.0297176+0.0112219j -0.00158217+0.0160355j -0.00586332+0.00230125j -0.0112641-0.00454862j -0.00647145-0.00559186j -0.0145359+0.0130315j -0.00412791-0.00210201j -0.00650428-0.0109566j 0.00031071+0.00552167j 0.00147217-0.00450981j -0.0035321-0.004593j -0.00039137-0.00437583j 0.00495573-0.0065757j -0.0115935+0.00650859j -0.00383356+0.000901737j 0.00404854-0.00888988j 0.010092-0.00943393j 0.00615937-0.00758972j -0.00588249+0.0103189j -0.0134771+0.00127315j -0.000484597-0.000575182j -0.0011217+0.00122677j 0.000237357+0.00161041j 0.000538485+0.000479786j 0.000705916+0.000464322j 0.00235148-0.00409295j 0.00644196+0.00628393j 0.000953603+0.00214025j -0.00437848-0.00412574j 0.00378395-0.000407254j 0.00192683-0.000640629j 0.00131707+0.00858822j -0.00113927+0.0204561j -0.000832397+0.00329634j -0.000262368-0.00423344j 0.00556393-0.000712428j 0.00572753+0.000445795j 0.0148235+0.0193541j 0.0112004+0.00659743j -0.0136398-0.00324474j -0.00199283-1.57141e-06j 0.0019925-0.00910635j -0.00340067+0.00023677j -0.00184956-0.0217031j -0.00985228-0.00816954j -0.00428336+0.00418258j -0.00830232-0.00275347j -0.00970058-0.00947476j -1.89613e-05-0.00100219j 0.00377517-0.00174169j 0.00249052+0.0089263j 0.00171472-0.00643447j 0.00100929+0.00450578j -0.00499958+0.00150364j 0.00196534+0.000565051j 0.00206323-0.00565484j -0.00161272-0.00488758j 0.00120284+0.00416175j 0.000665236+0.0116202j 0.00309597-0.00152948j -0.00174827-0.00576224j -0.00164845-0.00994894j -0.00324316-0.00328065j 0.00194005+0.00114656j -0.0048349+6.82002e-05j -0.00359335+0.000670639j 0.00309107+0.00851591j 0.00636719-0.0027558j 0.00587021-0.000123027j -0.000253302+0.0130953j 0.00376879-0.0066943j -0.00345396+0.000578514j 0.00437014+0.00154009j -0.00631818+0.00206343j 0.000777282-0.00107217j 0.000444214+0.00294862j -0.00232235+0.00208285j -0.0072327-0.00938548j 0.000292673+0.00383825j 0.0022229+0.00598494j 0.00099252+0.00299111j -0.00165201-0.00216861j -0.00158223-0.00182252j 0.00346908+0.00123725j 0.00195863+0.004363j 0.00665149+0.0025969j 0.000819077-0.00289698j 0.00026221-0.000731795j 0.000790555+0.00143885j -0.00152416-0.00153244j -0.00161389-0.00132768j 0.00468043+0.00167166j 0.00633926+0.00181993j -0.00243271-5.50675e-06j -0.00472288-0.00125179j -0.00170796+0.000437046j -0.000694959-0.000536255j -0.00367947+0.00166646j -0.00150685-0.0037578j 
0.000908103-0.0130693j -0.000376713-0.00432982j 0.00644378+0.0319911j -0.00417095-0.00836316j -0.021152+0.0183211j -0.00138909-0.0391674j -0.028118-0.0469922j 0.0340514-0.0485829j -0.0159099-0.0238516j -0.000933061-0.00869381j -0.0105235+0.00013196j -0.0142316-0.0114398j -0.000338918-0.0141501j 0.0287461+0.000190172j -0.0226691+0.0437768j 0.0143194+0.0310251j -0.00901387+0.00337873j -0.00193499-0.0198666j -0.0144094-0.0106912j 0.0316577-0.00948422j 0.015192+0.00660625j 0.0233757+0.00257535j 0.00258854+0.0305915j 0.00773331-0.00643256j 0.00234506-0.000489012j -0.000712384-4.07703e-05j -0.00266961-0.00164661j 0.00153238-0.00431165j 0.0040374-0.00851803j -0.00392368-0.00271105j 0.00393711+0.000895515j -0.0016421+0.00796338j 0.00429649+0.00267567j -8.98301e-05-0.000235481j 0.0082516-0.00032543j 0.00477378-0.000601067j 0.00137315+0.00540154j -0.00111375+0.00124142j 0.00239553-0.00260937j -0.00282742-0.00193513j -0.00345939+0.00241399j -0.00120102+0.0014118j 0.00328884-0.0041419j 0.00644642+0.00271807j -0.00252454-0.00140994j 0.00143772-0.0060172j -0.00155471-0.0025747j 0.00299795+0.00307197j 0.00415832+0.00371902j -0.00704325+0.00291439j -0.00192507-0.000912099j -0.00548895-0.00152911j -0.000285032+0.00433515j -0.00679477+0.00192423j -0.00547634+0.000992741j -0.00200673-0.00298803j 0.00330125-0.00342134j 0.00688372+0.00373859j 0.00338659+0.00369606j 0.00288295+0.000205531j 0.00117145+0.000382997j -0.00157857-0.00247376j -0.000574131-0.00131448j 0.000299456+0.0018664j -0.00071756+0.000899331j 0.000206117+0.00121459j 0.00263042-6.56475e-05j -0.00117948-0.00645501j -0.000900649-0.00283919j -0.00226695+0.00315629j 0.0007133+0.000558662j 0.00148358-0.00015703j 0.000289322-0.00562623j 0.000740363+0.00496396j -0.0040688+0.00369826j -0.00208853+0.00066213j -0.000550463-0.0011531j -0.00171219-0.000652551j 0.000439042+0.00149248j -0.000218157-0.00128681j 0.00392673-0.00277167j -0.00039782+0.00104337j -0.00174786-0.00163482j 0.00155731-0.00277094j 0.000517329+0.00048751j -0.00038242+0.00388153j 0.00163703-0.00117836j -0.00297257-0.000230028j 0.00150851+0.00140924j 0.000165896-0.00211704j -0.00160003+0.00431821j -0.000221693-5.03886e-05j 0.00194179+0.00151563j 0.000344029+0.00137679j 9.57081e-05+0.000964252j -0.00213092+0.000328583j 0.000204942-0.000110266j 0.00181219+0.000247622j 0.00157893-0.000901841j -0.000201883-0.000791777j 0.000709978-0.0010298j 9.41811e-05-0.000424859j 0.0003868-0.000611145j -0.00134391+0.00143559j 0.000273992-3.46707e-05j 0.00162635+0.000142086j -0.00171756+0.000343842j 0.00152868+0.00181106j -0.00300056+0.00359705j 0.000803986-0.00154545j 4.24819e-05-0.00263002j 0.000572006-0.000907303j 0.000579093-0.000315981j 0.000367829+4.60896e-05j 0.00122645-0.00164402j -0.000557199-0.00187242j -0.00112933-0.000548264j -0.00343864+0.000759981j 0.001833-0.000697853j -0.000692776+0.0028863j 0.000530723-0.00206399j 0.000559642-3.43836e-05j -0.00134997+2.56107e-07j 0.00327526-0.00316626j -0.00110903-0.001889j 6.68851e-06+0.000718221j -0.000746437-0.00119248j -0.00101482+0.000574332j 0.00124549+0.000877732j -0.000710358-0.00235609j -0.000248-0.00243177j 0.0013287+0.000850929j -0.000380099+0.00214988j -0.00141698-0.00144279j -0.000930911+0.001374j -0.000297717-0.00342036j 
0.0800459-0.0119827j -0.00616725-0.0441167j 0.0402774-0.0358789j 0.00855655-0.0136563j -0.0213453-0.00225996j 0.010005+0.00593909j 0.00918317+0.0177593j 0.0168307+0.00130684j -0.0159217+0.0225072j -0.00439203-0.00933177j -0.00888897-0.00261008j -0.0202595-0.0038566j -0.00716432-0.00489717j 0.000234027+0.0137461j 0.0117002+0.0258667j -0.002894+0.0240412j 0.00358028+1.16044e-05j 0.0048227-0.0127295j -0.00271589-0.00977665j 0.0021251-0.0042129j 9.35242e-05+0.0120366j -0.00660354+0.00362965j -0.00826952+0.0165822j -0.0102321-0.00544885j 0.00536702+0.00611415j -0.00297897+0.00912519j -0.0107691+0.0042649j 0.00521179-0.0074645j -0.00132652-0.00983475j 0.0199098+0.0182842j -0.00748794-0.00848952j 0.0217009+0.00124217j -0.00422401-0.00884375j 0.00748028+0.00416206j 0.00116913-0.00509711j 0.00828622+0.00609461j -0.01761-0.0223668j 0.00547979+0.00307011j -0.0070067-0.00558723j 0.00843318+0.0172089j 0.0104247+0.00728243j 0.00403102-0.00231711j 0.000748791+0.0109167j 0.000834677+0.00302277j 0.00167792+0.0147145j 0.00515672+0.016648j 0.00126936+0.00934336j -0.00153497-0.0116009j 0.00100442-0.00821215j -0.00243588-0.00559455j -0.000567169+0.000546424j -0.00117758+0.00267202j 0.0060409-0.0176407j 0.00285555-0.00676103j 0.00312332-0.00622211j -0.00391847+0.0146932j -0.00806119+0.00607434j -0.00209014-0.00307955j 2.03546e-05-0.000521532j 0.000233427+0.000834894j 0.00133111-0.00301452j 0.00138781-0.0028213j -0.000599878-0.00886011j 0.00295898-0.00626025j 0.00121151-0.000541097j -0.000144442+0.00427084j -0.0023197+0.00940698j 0.00463925-0.0101795j 0.00336751-0.00778999j -0.00556842-0.00541208j -0.0010934+0.00210564j -0.00202264+0.00618608j 0.00137873+0.00563381j -0.0103873+0.0167581j 0.0115746-0.00756266j 0.0144311-0.0124748j -0.00311813-0.00182767j 0.00359819-0.00505343j -0.000763638+0.00813011j 0.00275713-0.00686186j 0.000869771+0.00455738j -0.00745912-0.00198494j 0.00669485-0.00716227j -0.0143784+0.00167086j -0.01744+0.00454983j 0.000764926-0.0012603j 0.00575672+6.28679e-05j 0.00524377-0.0054908j -0.0103409+0.00967591j -0.00550628+0.000470432j -0.00999267+0.00157297j 0.00124704-0.00092318j -0.00352906+0.00617933j 5.1822e-05+0.00081859j -0.00816399+0.000926272j 0.00429306-0.00325951j 0.0015484+0.00468015j -0.00524906+0.00134026j -0.00536696+0.00192475j -0.003401-0.00209246j 0.00531234-0.00209284j -0.005542-0.000273409j -0.0028239-0.00148848j 0.00679181+0.000903987j 0.00520873+0.00231625j 0.00523967+0.000880331j 0.0119556-0.00406245j -0.0082998+0.00428944j 5.25329e-05-0.000982015j 0.00875266-0.00480186j 0.00654717-0.00568263j 0.00667778-0.00116742j 0.00279682+0.00100726j 0.00480516+0.00282159j -0.000889658-0.00469857j 0.00642256+0.00392242j 0.0035252-0.00153682j -0.000688308+0.000402647j 0.00157128-0.00223438j -0.000190247-0.000763669j 0.00463607+0.00184312j -0.00175674+0.000260289j 0.01114+0.000138498j 0.000945487-0.00253521j -0.00331988-0.00298687j 0.00144393-0.000782827j 0.00215347+0.00042792j -0.00159545-0.00151879j 0.00702601+0.0005388j 0.00647571-0.000611002j -0.000667158-0.000919947j -0.00412225+0.00153568j -0.00235603+0.000856498j 0.00013916-0.000792235j -0.00176416-0.00197083j 0.00395836-0.00689839j 
-0.0208561+0.00196393j -0.00588678-0.104738j -0.036696+0.028101j 0.0508397-0.0467563j -0.0271307-0.0462382j -0.0394264+0.017321j 0.00703858-0.0216658j -0.0123579-0.0077024j -0.0284245+0.0106522j 0.00103577-0.021809j -0.0201542-0.0198593j -0.0413569-0.0078107j 0.000723951-0.00728051j -0.0165108+0.0464686j -0.00600206+0.02193j 0.008228-0.000294537j -0.00573988+0.00462248j -0.0143995+0.0100351j -0.0047405-0.0177208j -0.0114483+0.00293857j 0.0228727+0.0345665j 0.0200641+0.0157691j -0.0103401+0.000884891j -0.0199183+0.0254487j 0.00111252+0.0194391j -0.0273611+0.0147528j -0.0327117+0.00319222j 0.00448076-0.0285205j 0.00584981-0.0391546j 0.00767276-0.00338643j 0.000948157+0.00239309j -0.00619247-0.00450859j -0.00175235-0.00230012j -0.00328737-0.00993992j -0.0111249-0.0133286j 0.000671193-0.00662653j 0.0123344+0.00924192j -0.00680103+0.0186801j 0.000586394+0.0190276j 0.00693471-0.0071977j -0.00422293-0.00380051j -0.00404706+0.00185055j 0.00439819+0.00886519j -0.00847251-0.0109528j 0.00158403-0.00619905j 0.0101044-0.00658242j 0.00762942-0.00443487j -0.00148827-0.00647461j 0.00104905-0.00831629j -0.0067963+0.00770956j -0.00722568+0.0239352j 0.00410742+0.0119165j -0.00167798-0.00529738j 0.00228244+0.0105865j -0.00199958+0.010228j 0.000477952+0.0170582j -0.00133011-0.00242609j 9.13378e-05-0.0114255j 0.00244489-0.00223767j 0.000555374-0.00378844j 0.00440707-0.00278055j -0.00563206+0.000585391j -0.00117319+0.00333265j -0.00337928+0.0152544j -0.0102516+0.00838386j -0.00295612+0.00613958j 0.0106963-0.000565079j -0.00722597+3.35853e-05j 0.000321548+0.00189198j -0.00355329-0.00566239j -0.00234996+0.0103922j -0.00606223+0.0037971j -0.022895-0.00348601j -0.00131634-0.0014936j -0.00752083+0.0051005j 0.00697057-0.00799403j 0.00352734+0.00569691j 0.000130928-0.00153614j -0.00490218+0.00692106j 0.00568153-0.00559473j -0.00669193+0.0148926j 0.00863156-0.00511634j 0.0044533-0.00474449j -0.00892634-4.75261e-05j -0.00415554-0.00501746j 0.00250457-0.00241736j -0.000184148+0.00303316j -0.00657285-0.00200801j -0.00436245-0.00226574j -0.0113354-0.00318625j 0.0131593-0.00511591j -0.00234124+0.000910562j -0.000277583+0.00309547j -0.00041548+0.00447403j 0.00043609-0.00316166j -0.00140014-0.00196997j 0.000214357+0.00435649j -0.00155266+9.766e-05j 0.000930923+0.00347901j -0.00072568-0.0047629j -0.00247794-0.00171588j -0.0018349-0.00112859j -0.00306464-0.0025225j 0.00124679+0.000284932j -0.00279525+0.00595195j -0.00422423+0.00484877j 0.00670248-0.00176689j -0.00303766-0.000234973j 0.0131046+0.00200159j 0.000378996-0.00163405j -0.00215088+0.0028913j 0.00403985-0.00176011j 0.00160995+0.000183024j 0.00344457+0.000960808j 0.0142271-0.00144905j -0.00882512+0.00492531j -0.00291795+0.00146642j 0.00658367+0.0013456j -0.000561974+0.00226888j -0.000525264-0.00264514j -0.00670682+0.0064022j -0.00326893-0.00539617j 0.00211584+0.00430226j -0.0131667-0.0045657j -0.0054633-0.00356483j 0.00348334-0.00445662j -0.00158952+0.01101j -0.000631845-0.000502166j 0.00979775-0.00612767j -0.00954435-0.00413968j -0.00182608-0.0030665j 0.00890509+0.00748012j -0.00439246+0.00556581j -0.0101336+0.00267306j 0.00531758-0.0123666j 0.0112967-0.0186984j 
0.0328081-0.0247941j 0.102242-6.54602e-05j -0.0418411-0.0425553j 0.0359811+0.0291539j 0.0241818-0.0300665j 0.0138367-0.0216815j -0.0198157+0.0362999j 0.0491034+0.00685336j -0.0570702-0.0145432j 0.0294918-0.0107801j 0.00365424-0.00120062j 0.00612608-0.024349j 0.0177136-0.00610694j -0.0164725-0.00649705j -0.0455771-0.00921417j 0.015095-0.00693086j -0.0198567-0.0107942j -0.0148885-0.00584976j -0.00825564-0.00750172j 0.0213072-0.00308458j -0.0263692+0.0089321j -0.00276541+0.0137275j 0.0152175-0.0274388j 0.00391269-0.0181404j -0.0273531+0.0156794j -0.0198837-0.00921487j -0.00558617-0.0246748j 0.013432+0.011575j 0.0181215+0.00336945j -0.0142034+0.0164286j -0.00848668+0.0101882j 0.0119239-0.0105906j -0.00133697-0.00162165j -0.00210082+0.00245236j -0.0206644+0.00411251j -0.0125524+3.53849e-05j -0.00166952-0.00149082j 0.00690952-0.00761056j -0.00687651+0.00352852j 0.00907621+0.00812942j -0.00101109-0.00899915j -0.000953558-0.00479341j -0.00527146-0.00195352j -0.0115398-0.0070307j 0.00755042+0.00226691j -0.00644057+0.00492135j 0.00383059+0.00398989j 0.00206845+0.000534518j -0.000561917-0.00788301j 0.0101232-0.00547422j 0.00806349-0.00757978j 0.00970817+0.001512j 0.00106044-0.00858675j 0.0170071+0.000596576j 0.00927131-0.000953999j -0.000742655-0.00391829j 0.00508833+0.0121215j -0.0221818-0.00221102j -0.00404884-0.0103811j -0.00945603+0.00564098j -5.72692e-05+0.00203057j 0.00607029+0.00203015j 0.00442029+0.00475045j -0.0145475+0.00408677j -0.0116795-0.008699j -0.00822331-0.00540086j -0.00557942+0.0093076j 0.0102423+0.0171634j 0.000700954+0.0132001j 0.00215981-0.00719285j -0.00882322+0.00263828j 0.000180956+0.000269434j 0.00459528+0.00235916j 0.00228962-0.0107235j -0.00237147-0.00896287j 0.00671939+0.000315034j -0.00413004+0.00521985j 0.00500332+0.00550223j -0.0081892-0.00500096j 0.00602076+0.00514302j -0.0106852+0.00348476j -0.000698556-0.000487158j 0.00492245+0.00445144j -0.00029904+0.0125444j 0.00256372-0.00441213j -0.00456673-0.00813839j -0.00190243-0.000468308j 0.000913258-0.00119613j 0.000331143-0.00602582j 0.00450186+0.00470308j 0.000679262-0.0109694j -0.00514427+0.000300504j 0.000280618-0.00230516j -0.00666933-0.00266034j -0.000508564-0.00386j 0.00394257-0.00298462j -0.00182927-0.00246291j -0.00112469+0.002326j -0.00182558+0.00329677j 0.00214453-0.00109883j 0.00171979+0.00808953j 0.00238416+0.000350617j 0.00150222+0.00373348j 0.000885287-0.00467425j -0.00564167-0.00355942j -0.00209038-0.00289799j 0.00443997+0.000735859j -9.70358e-05-0.0047651j 0.00297697-0.0065825j -0.00848222+0.00460101j 4.9149e-05+0.00787258j -0.0079106-0.00143151j -0.00251684-0.00327806j -0.00568473-0.00170538j -0.0021014+0.00120637j 0.000937045+0.00846304j 0.0022328+0.00173565j 0.00446111-0.00435113j 0.000352182+0.00356103j 0.00107054+0.00106945j -0.0017395+0.00423282j 0.00379801-0.00286694j -0.00414399-0.0027251j -0.00776952+0.0170308j -0.00715501+0.00486501j -0.00397208-0.00371507j 0.00147933+0.00593728j -0.00694772-0.000392515j -0.00569853-0.0130421j 0.000507029-0.000230144j -0.00214431+0.00449937j 0.00345025-0.00213478j -0.00558079-0.00472576j 0.0141395+0.00473254j 0.00136055-0.0129728j 0.0201358+0.0154827j 
