0.0099827+0.0455552j 0.00655019-0.00807505j -0.00583812+0.0352224j -0.0176866-0.0718207j -0.0038817-0.0170085j 0.00867523-0.0306514j 0.00855294-0.0118167j -0.0149521-0.0787987j -0.0283331-0.0565324j 0.00480655-0.0414541j -0.0139845-0.0173705j 0.00706306+0.0641588j 0.0188786+0.0030164j 0.00108395+0.0166056j 0.00596308-0.00684126j 0.00789766-0.02514j 0.0485716+0.0385594j 0.0426141+0.0430642j 0.0193459+0.0358156j 0.00152418-0.0226093j 0.00621115-0.0524466j -0.00430147+0.0190479j -0.0150468-0.00838997j -0.015094-0.0379056j 0.000197792-0.000663171j 0.00383234-0.0547852j -0.00580145+0.0239532j 0.00257281+0.0103054j 0.00847051-0.010375j 0.000959588-0.0310711j 0.0101198-0.0384586j 0.0155473-0.000413538j 0.0197938-0.0217956j 0.0264059+0.0563844j -0.0262813+0.00761327j -0.0050814+0.00907047j -0.0091095-0.0559374j -0.0204607+0.027383j 0.0246288+0.020865j 0.034985+0.02974j 0.0247633+0.0801216j -0.0229202-0.04454j 0.0397114+0.0701035j -0.0102602+0.0741266j 0.0522761-0.056423j 0.00994167+0.0464148j 0.0174998-0.0025697j 0.0390247+0.0622954j -0.0192344+0.0536799j -0.0427054+0.0316494j -0.00235945+0.067934j 0.0196885+0.00199311j -0.00126713-0.00366785j -0.0414729+0.039039j 0.0601391-0.000718236j -0.0290906-0.0599274j -0.0180889-0.00700404j 0.0186675-0.0648204j -0.00561481-0.0733869j -0.0609733-0.0687898j -0.0142915-0.00417319j -0.0141362-0.0579627j -0.0159437-0.063142j 0.0081392+0.0123185j -0.0227139-0.0285994j -0.0284149+0.0664104j 0.0275618+0.0279233j -0.0131653+0.00892676j 0.0171559+0.0427602j 0.0078273+0.0327767j 0.0210726+0.018215j 0.00301067+0.00369638j -0.0313097+0.0209267j 0.000955861+0.0242774j -0.00321413+0.0295751j 0.0156849-0.00318147j -0.00186236+0.0183731j -0.00597308+0.000554818j 0.000991225+0.00113108j 0.033241+0.0207983j 0.00107787+0.00559914j 0.0154809-0.0036468j 0.0167624-0.00165574j -0.00977158+0.0262777j 0.0307111-0.00384943j 0.00754409-0.031692j 0.00131936-0.0117987j -0.00865207-0.0304957j 0.0125271-0.0267054j -0.00269247-0.0361643j -0.00110842-0.009357j -0.0307767+0.0158528j -0.00568951-0.0292834j 0.00394011-0.0288306j -0.00363664-0.00226501j 0.0138423+0.0120766j -0.0176042+0.0342737j 0.00458843+0.0123119j -0.00369344-0.0422078j -0.00550899-0.00359102j -0.00689166+0.00997067j -0.000671732+0.0372873j 0.0048823-0.013638j -0.0055876+0.00331871j 0.00434998+0.000895368j -0.00646295+0.00639529j 0.003844+0.000501797j 0.00328678+0.00460411j -0.00227283-0.0324328j -0.00522341+0.00574003j -0.0158303-0.0274055j 0.0135751+0.0384205j 0.00217991+0.0172653j -0.00955111+0.0385922j 0.0187232+0.0255198j -0.00319333-0.00317239j -0.007034-0.0139858j -0.02576-0.0415659j -0.00599161-0.0248686j -0.00193315-0.000759702j -0.000452141+0.063916j 0.00593862+0.0484375j -0.0114271-0.0155084j 0.0112112+0.00983783j 0.00101166-0.029348j -0.0235931+0.0472307j 0.00741668+0.018218j -0.0135585-0.0065933j -0.0138126-0.104273j 0.0157338-0.0458386j 0.0100982+0.0634852j 0.00685503-0.0477559j -0.0119956-0.0243002j 0.0179583-0.0801395j 0.0137848+0.03785j -0.0108608-0.0465909j 0.00784563+0.0149207j -0.00957937+0.051906j -0.00166438+0.0214293j 0.00567655-0.0358536j 0.0141989-0.00779735j -0.00939987-0.0655628j 0.0139532-0.0333714j 0.0324968-0.0906618j 0.0051475+0.066056j -0.0132668-0.00682139j -0.000922855-0.0151888j -0.0206711-0.0472093j 0.00900541+0.0117578j -0.0332665+0.0111661j 0.00919298+0.0194918j 0.0288891+0.0310384j 0.0168817-0.0332619j -0.00297524-0.0276041j -0.00237431-0.0296841j -0.0317836-0.0729833j -0.035197+0.0159596j -0.0181475+0.0290209j -0.00357314+0.00589555j 0.0176524+0.166097j 
0.0089143-0.00401851j -0.00976967-0.0441459j 0.0158425+0.0531452j -0.0104035+0.0273349j -0.0107906+0.00607803j -0.00712316-0.0226175j -0.0183999-0.0625229j -0.0173825+0.00188584j -0.00838146+0.0592484j -0.0225561-0.0250203j -0.0224516-0.0177904j 0.0235076+0.0220974j -0.00138182-0.0322934j 0.000705199-0.0210165j -0.0215041+0.01202j -0.0139465-0.0287664j 0.00178051-0.0834315j 0.00978744-0.0838477j 0.0184741-0.0290364j -0.00944228-0.00199038j -0.0264474-0.0427955j 0.00260578+0.00137811j 0.00206646+0.0280697j -0.00844483+0.0180755j 0.0149771+0.00108202j -0.0147879-0.0120079j 0.0233411+0.0141379j 0.00769842-0.0139264j 0.00440004+0.0179289j -0.0224929-0.036373j -0.0195983-0.0312489j -0.0218605-0.0143438j -0.0220186-0.0588585j 0.0308351-0.0131636j 0.00461024+0.0575256j 0.0110234+0.0153873j -0.00859636+0.0073032j 0.00522514+0.0572099j -0.0170524-0.0592755j -0.0013335-0.0474691j 0.0280102-0.0173893j -0.0150356+0.0321807j 0.0240127-0.0542385j 0.0399949+0.0418412j -0.0454515-0.107798j 0.0320831-0.0021404j -0.00394444-0.0239072j 0.0365442-0.063793j 0.0539191+0.0739463j 0.0116414+0.0745255j 0.0495932+0.014101j 0.00186735-0.0188654j 0.0111692+0.00475462j 0.0304305+0.0725289j -0.0135654-0.0882923j -0.0341194+0.0467286j 0.00307666+0.0317954j -0.0352865-0.0235458j -0.0487814+0.00757448j -0.0302806+0.0870386j -0.0124615+0.0168427j -0.0274042+0.0273554j -0.0428171+0.0312011j 0.00239196+0.00109629j 0.0008005+0.0418865j 0.0394111+0.0458869j 0.000458759-0.0361559j 0.00172465+0.022567j 0.0312658-0.0456951j 0.0210151-0.0022141j 0.0186458-0.0172866j 0.00723862-0.00535802j 0.0082508+0.0496008j 0.0355992+0.0150256j 0.00160389-0.017184j 0.0033683-0.0165765j 0.0191903-0.0126958j 0.00636666+0.0579934j 0.000279071-0.00132019j 0.0237232-0.0344693j -0.00843141-0.0153727j 0.0137996+0.00381122j -0.0161935-0.0342937j 0.0189329+0.0135841j -0.00222573-0.0343429j -0.00262995-0.00477039j -0.00959381-0.0226584j -0.0116115-0.0107119j -0.0218581-0.0324046j -0.0030807-0.0118842j -0.017448-0.00486643j -0.00979486+0.0261238j -0.0103681-0.0152366j -0.0107525-0.0172641j -0.00461101+0.00760966j -7.86539e-05-0.0268064j 0.0339733+0.0128456j 0.0022525+0.0173388j -0.0211125+0.019883j -0.0133897-0.0116724j -0.000128585-0.0449223j 0.00671851+0.0167984j -0.00905776-0.0258308j 0.0150376-0.00882195j 0.00681545-0.00537574j -0.0108919+0.0206212j -0.00865152+0.028917j -0.0107396+0.0101607j -0.00266647+0.0135712j -0.00474364-0.00629494j -0.00183937+0.00728137j 0.0244288+0.0124933j -0.00596427+0.00145334j 0.00936842+0.0105088j -0.000273143-0.0413137j -0.00162055-0.0179536j -0.00693242+0.01216j -0.0104599+0.0817294j -0.000228062+0.0029337j 0.00574305-0.0191643j 0.016234+0.00445877j 0.00249251+0.00177659j 0.00587999+0.0307727j 0.0109482-0.0427987j -0.00493231-0.00968444j 0.00670489+0.108261j -0.00144738-0.0400543j 0.00630095+0.0507872j -0.0132783+0.0477121j -0.00793762-0.04157j 0.0182233-0.0315072j -0.0231249-0.0152552j 0.00638985+0.0848839j -0.0105161-0.0578366j 0.0129984-0.02154j -0.0126103+0.0490147j 0.0156252-0.0268632j 0.0154+0.0169907j 0.0058965-0.00965335j -0.0110531-0.0134123j -0.0105819-0.0224148j -0.00709088+0.0184591j -0.00404343-0.0990259j 0.00315162-0.0283335j 0.0311208-0.0720276j -0.00161849+0.0373401j -0.0206725-0.0502959j -0.00278431+0.0189101j 0.00325683-0.0297207j -0.000725144-0.00535779j -0.0251189+0.014159j 0.00876044-0.0506536j -0.0075359-0.0263042j -0.0357411-0.00192405j -0.0203826-0.064387j -0.00554302+0.0400313j 0.0241964+0.00588674j -0.0222721-0.00269088j -0.0144431-0.163425j -0.00353067-0.00269753j 
-0.0153806-0.0114029j 0.0187013+0.0132209j -0.0237585-0.0177438j 0.015835+0.0322526j 0.0188985-0.0244122j 0.0167054+0.027464j 0.0255604-0.0274996j 0.0344633+0.0704911j 0.0104813+0.0222185j 0.0314597+0.0103212j 0.0188717-0.0418684j -0.0423841-0.0451257j 0.00344649+0.00610693j -0.014126-0.0706144j 0.0297385-0.0700848j 0.0218159-0.0170632j 0.00638768-0.0380568j -0.0254631-0.0502046j -0.0293591-0.0046856j 0.0258296+0.0594649j 0.0349461-0.0145374j -0.0182184-0.0353262j -0.0137274+0.0318845j 0.0370914+0.0595823j 0.0167493+0.0574798j 0.00430168-0.0138025j 0.00246643+0.0941144j -0.00807907-0.0192358j 0.00604309+0.00844019j -0.00876051-0.0886269j 0.0358795+0.00299701j 0.0254322-0.0469819j 0.012715-0.0172649j -0.0470549+0.023715j 0.0308866+0.0632478j -0.00337816-0.0136044j 0.0475406+0.0819989j -0.0289421-0.0859385j 0.00687944-0.0897477j 0.0043132+0.00513634j -0.0279479-0.00404507j -0.00903183-0.0670467j -0.0462243-0.0223542j -0.039036-0.00526913j 0.00605593-0.0949238j -0.0695124-0.0158207j -0.0141741+0.0142916j 0.00948533+0.011385j -0.0983693+0.00904876j -0.0169249-0.0438023j 0.00364307+0.0944566j -0.0423741-0.030794j -0.0151274+0.0352512j 0.0123575+0.0704438j -0.00790128-0.0777039j -0.0192156+0.00758945j 0.00406851+0.0198462j -0.00330153-0.0419017j 0.00513633-0.0117465j 0.0306116+0.0308931j 0.0361117+0.0255333j -0.0236794+0.0121398j 0.0204992-0.00946533j -0.0318785-0.0119474j -0.0169856+0.0117063j -0.00982509+0.0522834j -0.0287597-0.0356322j -0.0171201-0.0193487j -0.0192635-0.00987896j -0.00625709+0.0013009j 0.00257145+0.0321581j -0.0200387+0.0097088j 0.00527788+0.0185121j -0.00409514+0.0238414j -0.00613815-0.0682385j -0.0127835-0.0438797j -0.0020575-0.0281975j -0.0020882+0.0309112j 0.0103506+0.0135669j 0.00716656+0.0233121j -0.0144681-0.0308316j -0.00978261+0.00983223j 0.0151109-0.0167577j -0.0103491+0.00691937j 0.0114712-0.00248458j -0.00967306+0.0224326j 0.0101659-0.0360355j 0.00804074-0.0211599j 0.0286967-0.0357746j 0.00330001-0.0037732j 0.000492645-0.00649448j 0.0133501+0.0425354j 0.0171235-0.00955306j 0.0140986-0.00513332j 0.0127135-0.00137505j -0.013513-0.040158j -0.0270583+0.0263524j 0.000573497+0.0589211j 0.0144104-0.0258594j -0.00645325+0.000242067j -0.00741689-0.0278377j -0.0161986-0.0188783j -0.00841941-0.0062018j -0.0121641-0.0305741j 0.018569-0.0143233j 0.00265427-0.0573414j 0.00481164-0.0401431j -0.0254507-0.052614j 0.00942181-0.00773526j -0.0137704-0.00150992j 0.0124981+0.0375468j -0.0192398+0.0608308j -0.00479102-0.0292697j -0.000283567+0.00471698j -0.0149545-0.0425929j 0.00100519+0.00313138j 0.00703632+0.0227901j 0.0243115+0.0365163j 0.0111787+0.016681j -0.015094+0.0367566j -0.0247791+0.00146125j -0.0220323-0.0105232j -0.0124918+0.0500697j -0.00901945+0.00173693j 0.00785809+0.0189414j -0.0077174+0.00306815j 0.009086-0.0419785j 0.00245306+0.0237761j -0.00148428+0.0813319j 0.0190339+0.00249545j -0.0110981+0.0258068j -0.0039236-0.03287j 0.00560514+0.0494632j -0.00270869+0.0147652j 0.0032781+0.0274574j 0.0177715+0.0235135j 0.00445479+0.0303086j -0.0086012-0.0183909j 0.00353306-0.00626335j -0.0108764-0.00892682j -0.00377709+0.0143616j 0.00271244+0.0182157j 0.000786952-0.085093j 0.0077921-0.0260605j -0.0220008-0.0320589j -0.0111428+0.0502501j 0.0137413-0.0452465j 0.00741871+0.00540645j -0.0574589-0.0494069j 0.0308377+0.0075334j -0.0163032-0.0479577j -0.00513134-0.0211403j 0.0107849-0.0352806j -0.0159484+0.0153502j 0.0209544-0.0293511j 0.0491294+0.0396894j -0.0100139+0.00273875j 0.0131693-0.131519j 0.0178427-0.0647041j -0.0336929-0.0400101j 
-0.0210281+0.00873634j -0.0260338-0.0304619j 0.0266467+0.0547992j 0.036009-0.0418994j 0.012901+0.00533494j -0.0304438-0.00886482j -0.0317001-0.0244307j 0.0200217-0.0594244j 0.0479791-0.034197j -0.0178349-0.0165466j 0.0193801-0.0233566j 0.020134+0.0292291j -0.0383423-0.0122806j 7.06222e-06-0.024527j 0.00833096+0.0179934j -0.0172877+0.000672442j -0.0962569+0.0323216j -0.0830329+0.0203873j -0.0562334+0.0120705j -0.00954737-0.000782857j -0.0056503-0.0240786j 0.0276697-0.0193001j 0.0239142-0.0146439j 9.09392e-05+0.00300033j -0.0391183+0.0460824j -0.0075028-0.0124201j 0.0136259-0.0151874j -0.0435803-0.0292222j -0.0556025+0.0131923j 0.00525005-0.0650896j -0.051669-0.000264785j -0.0196938+0.0486367j -0.0874816-0.0396139j -0.0423319-0.00936062j 0.0378636+0.0584139j 0.0208439+0.00593605j -0.0389269-0.00405106j 0.0647451+0.0489133j -0.00793199+0.0401372j -0.0601256+0.00518631j 0.00497627+0.0600164j 0.0426173-0.0383459j -0.0186136+0.0543011j 0.0302335+0.0444316j -0.0526465-0.0965962j 0.0111274-0.000358533j -0.0369526-0.0286512j -0.00799018+0.10406j 0.0405028+0.0156604j 0.0654558+0.0377948j 0.0054798+0.0874104j 0.00767587-0.0483056j 0.00432299-0.0114493j 0.0344121+0.0510118j -0.0654296-0.0282453j 0.0163873-0.0928584j 0.00414217+0.0205007j -0.0353935-0.0674475j -0.010994-0.078983j 0.0410687-0.0278754j 0.00494446+0.0131802j 0.00429838-0.0840848j 0.00625534-0.0671095j 0.00306052-0.0133942j 0.0302307-0.0310363j 0.0377399+0.0648467j -0.027017-0.00632085j 0.0180111+0.00792147j -0.0175772+0.0323206j 0.00434227+0.032857j -0.0227703+0.0208299j -0.0101289-0.00449382j 0.0440432+0.0139447j 0.0107942+0.0339701j 0.00457499+0.00797403j -0.0102153-0.0215794j 0.0166869+0.024581j 0.0171283+0.0153718j -0.00200869+0.00640931j -0.0389235+0.0224j -0.0122281-0.00584081j -0.0119581+0.0106522j -0.0147176-0.0141033j 0.0265675+0.0202529j -0.0365053+0.0164781j -0.0296973-0.00192866j -0.00743877-0.00371798j -0.00878979-0.0339191j -0.0392333-0.0192564j 0.000106095-0.0250134j -0.00745474-0.0125205j 0.00885907+0.00496131j -0.00341871-0.033275j -0.00928637-0.029351j 0.00753294+0.00630663j 0.0172367+0.00836484j 0.00902293+0.0212306j -0.0257615+0.0381828j -0.00715127-0.0326024j -0.0103592-0.0369304j 0.0108787-0.0391168j 0.0142746+0.00721186j -0.0108111-0.0326499j 0.0157134-0.0405695j -0.0106914+0.00314084j 0.0126355-0.00699038j 0.00573762+0.00846683j 0.00423295-0.00940159j -0.00819916-0.00450887j -0.0194751+0.0100945j -0.00354037-0.0070559j 0.0154304+0.0665449j -0.0028425-0.00390626j -7.5501e-05+0.00866707j -0.0334996+0.0099083j 0.00257495-0.0176425j -0.0023139-0.0255636j 0.0226655-0.00978028j -0.0239391+0.00913331j -0.0367324-0.0482844j -0.0179405+0.0351789j -0.00994852+0.0215245j 0.036358-0.0372765j -0.0189666-0.00241267j -0.00436035-0.00480247j 0.0264998+0.0689196j -0.0272975+0.0124301j 0.0265014+0.0199364j 0.00103567-0.0711958j -0.0231324-0.0377417j -0.00596652+0.055214j -0.0211633-0.0316651j 0.00413942+0.00396852j -0.0353103-0.0648029j -0.0142646+0.0621367j 0.00820492-0.0349047j -0.0104815+0.0303856j 0.00789303+0.0294706j 0.0146062+0.0355391j -0.0231411-0.0124912j -0.0102872-0.0126313j -0.00895133-0.0323334j -0.0162842-0.0522382j -0.0174736-0.070012j 0.0165149+0.0692125j -0.00761839-0.0148422j -0.0189938-0.0274761j 0.0353778-0.0385806j 0.00576024-0.0267129j 0.0158007+0.0018995j 0.0184654-0.0237676j -0.0160768+0.0281961j -0.0231966-0.0280335j -0.00393536-0.0520796j -0.0653423-0.049215j 0.0442352-0.0156654j 0.0468705-0.00430784j 0.0374663-0.00582153j -0.0632852-0.0678115j -0.0255071+0.132963j 
-0.0173019-0.0174172j 0.0179398-0.0347791j -0.0396458+0.0373323j 0.0273998+0.0196494j 0.0205081+0.0107882j 0.0242824-0.0193082j 0.0127232-0.024059j 0.013398-0.0186378j 0.0114015+0.0601371j 0.0649578-0.0296907j 0.0408866+0.00109399j -0.0333397+0.0151966j 0.00780241-0.000649444j 0.00403381+0.0173293j 0.0352412+0.0433881j 0.0365452-0.0330835j 0.00899217-0.0415789j -0.0133351-0.0236724j -0.0504551+0.0104967j 0.0237584-0.0476318j 0.0618653-0.0460062j -0.013831-0.00591212j -0.00607823+0.00513983j 0.000996443-0.0118063j -0.0459454+0.00724082j 0.0696842-0.0174107j -0.115609-0.069399j -0.0688896+0.056184j 0.0249433+0.0834995j 0.0442143-0.00365534j 0.0456451+0.00891477j 0.0694652+0.0300149j 0.00516117+0.027341j -0.0521778-0.0193326j -0.00299884+0.0176427j -0.0357531+0.0123153j -0.00575946+0.0111301j 0.0341279+0.095046j -0.00308661-0.0501492j -0.0118707-0.00298123j -0.0302611-0.0307742j 0.0152042+0.0763104j -0.0095386-0.0407141j -0.0512039+0.0327695j 0.0296067-0.0702877j -0.00699602-0.0286806j 0.00833598-0.0320227j -0.0600146-0.115117j 0.0167739+0.0569611j 0.00229933+0.0987064j -0.0439324-0.045739j 0.00494172-0.0360406j -0.0151558-0.0405492j -0.0435851+0.0575387j -0.00757355-0.0458409j 0.0492186+0.0523824j 0.029011+0.0374493j 0.063698+0.00451454j 0.0473377-0.00692876j 0.0499502+0.0714316j 0.017076+0.00838737j 0.0491699+0.0417814j 0.0386535+0.0425816j 0.0110437+0.0304528j 0.0208435+0.0210567j -0.0447037+0.00513306j -0.0284613-0.0264671j 0.00546748+0.0363381j -0.0214471-0.0357341j -0.0287518-0.00708514j -0.0384846-0.0434703j -0.00766953-0.000904589j -0.0229661+0.0273855j -0.0124371+0.0129782j -0.00539407+0.0252351j -0.000985051-0.00254267j -0.00941535-0.0252509j -0.00731091+0.0266569j 0.00197535-0.000726253j -0.0301362-0.0482316j -0.0100145+0.00107266j -0.0300635+0.0139904j 0.0097009+0.000998784j -0.016738+0.00829869j -0.00703622-0.0172796j 0.00487985-0.00302674j 0.0176949-0.00728618j -0.00307386-0.00935849j 0.0135563-0.00791039j 0.0252288+0.00403276j 0.00759731+0.0039538j -0.00150882+0.0257408j 0.0169868-0.00908505j 0.0118493-0.00502101j 0.00951091+5.93437e-05j 0.0034464+0.00982681j -0.0278311+0.00491838j 0.00471869-0.0177266j 0.024825+0.026126j 0.00780785+0.00104511j -0.00528595-0.0163451j -0.0191777+0.0158244j 0.00269192+0.00849472j -0.0191692+0.013974j -0.0225214+0.0023585j 0.00625596+0.0416181j -0.000264786+0.0293812j 0.000919149+0.0243604j 0.00738587+0.0174622j 0.00344314+0.0238598j 0.0255606-0.00633444j -0.0263041-0.0452269j -0.0191518-0.0226931j -0.0275145+0.0167063j -0.0235018+0.00328016j 0.00662896-0.00230956j -0.0228622+0.00628134j 0.0141959+0.0579413j 0.0439047+0.0352666j -0.0097321+0.00382228j -0.0425289+0.027525j 0.00284397-0.00232681j -0.0353778-0.0271581j -0.0207824-0.0315351j 0.0291673+0.00543992j 0.00670983+0.0843032j 0.00571171-0.0121617j 0.0258786-0.000684041j 0.0129919+0.0363677j 0.0152742-0.0290832j -0.022429-0.0404942j 0.0152372+0.0177787j -0.0124443+0.0774073j 0.020734-0.0362714j -0.0202313-0.0316823j 0.0113165+0.0487121j -0.0201-0.03381j 0.00355848+0.0475812j -0.0162608-0.0111285j 0.00850693+0.00925277j -0.00289332-1.62026e-05j 0.02713+0.0160706j -0.0143604-0.0427468j -0.0064842-0.0273144j 0.00792523-0.0459147j 0.00828567+0.0125452j 0.0303268-0.0191075j 0.0172099+0.0189107j 0.00663538+0.010599j -0.0363113+0.0171817j 0.0164045+0.0333876j -0.00526683-0.0312857j 0.00259896-0.0319457j 0.0305788+0.0127139j 0.0482705+0.015254j 0.0598454+0.035622j -0.0457851+0.0397722j 0.0370628+0.0690552j 0.0258752-0.105419j -0.0483081-0.0413263j 
-0.00102011-0.0311493j -0.0175977-0.00523796j 0.0371344+0.0143882j -0.0277508+0.00844178j 0.0102603+0.0243167j -0.0302056+0.00740742j 0.0178895+0.0235777j -0.0333988+0.0140778j -0.00573086+0.0349483j -0.0562791-0.00885739j -0.0146945-0.00912271j 0.0362238-0.0180567j -0.0093324-0.00409539j 0.0615934-0.0216222j 0.0580416+0.0391865j -0.024848+0.0124353j 0.0365516+0.00188968j 0.0965767-0.00894566j 0.0373534+0.00736345j -0.0834063-0.00422559j -0.0290016+0.0013007j -0.0181387-0.0336859j -0.0298445+0.00703444j -0.0341961+0.0520585j -0.00872229+0.0781164j 0.0288359-0.0459922j -0.0751048+0.0374866j 0.048115+0.0482821j 0.0729442+0.0016908j 0.0447129-0.0371909j 0.0158659+0.0280482j 0.0161995+0.0110118j 0.0302807-0.00279564j -0.032176-0.0443219j -0.0176733+0.0142885j -4.43565e-05+0.0240673j -0.0207427+0.0410662j 0.0882616-0.0210795j 0.0122456+0.0412366j 0.0130884-0.00355145j 0.0153213-0.0249522j 0.0503372+0.0168316j 0.0354773-0.0243713j 0.0192062-0.0243751j 0.0160568+0.0159817j -0.00511581-0.0648236j -0.0415824-0.0315873j 0.0081792+0.0683121j 0.00538472-0.10936j 0.069802-0.019087j -0.0469659-0.00225562j -0.0180384-0.031595j -0.0531215-0.03832j -0.0131111+0.00389437j 0.0504145+0.0382789j -0.0244243-0.0441074j -0.00805598+0.00269573j 0.014037-0.0115801j -0.0405562-0.0111102j -0.0448097+0.00777726j -0.0188999+0.0159773j -0.00804689-0.0175374j -0.0068753+0.0111763j 0.0263004-0.0268223j -0.0232412-0.00553428j -0.00110584-0.00575695j 0.0320459-0.00319448j 0.0148058-0.00945118j 0.00768665-0.0246033j 0.0102093+0.00619386j -0.0137648+0.0148507j 0.00720882+0.0118106j 0.00778923-0.00136272j -0.00356678+0.00173788j 0.013528-0.0169818j 0.0382487-0.023401j 0.0300624+0.00166313j 0.0161687+0.0012119j -0.0320628+0.0052078j -0.0194612-0.00226663j 0.0129089-0.00192821j 0.023813+0.0298471j 0.0349118-0.00736475j 0.00600902-0.013563j 0.0124647+0.0308984j -0.0114758+0.0187309j 0.000598774+0.00582498j -0.011897+0.00831426j -0.0308319+0.0257354j -0.0237994-0.0139667j 0.0105642+0.0328042j -0.0144039-0.0100119j -0.0201297+0.00349206j -0.0197415-0.0149273j -0.0024124+0.00790332j 0.0498036-0.0113633j 0.0198618+0.00632198j -0.00985307+0.0138606j -0.00603106+0.0188959j 0.00735426-0.0305672j -0.00483195-0.0495282j 0.0176676-0.0269855j 0.01403+0.00369133j 0.00526486-0.0186786j -0.00474566+0.0359127j 0.000994341-0.000109574j 0.016445+0.0077781j 0.0414318-0.00330459j -0.0137476+0.0467258j 0.00767582+0.00466135j -0.0355628-0.018262j -0.0176783+0.0167485j 0.00447219+0.0144815j 0.00122603-0.0152449j 0.0207463+0.0216048j -0.00528961-0.0157786j 0.0060393+0.0100764j -0.0218087+0.0046942j 0.00392661-0.00462208j 0.0115123-0.0123996j 0.0115044-0.019736j 0.0239605-0.0172997j -0.0175681+0.017685j 0.00282273+0.00899605j -0.00780701+0.00128713j 0.0130386+0.00206841j 0.00941453-0.0168859j -0.0295596-0.033499j -0.0290444+0.0365606j 0.0154378+0.00107104j 0.00556767-0.0210797j 0.0043402-0.013368j 0.00272869-0.00263461j -0.00617331-0.00166568j -0.00549018+0.0203478j -0.0128728+0.0159734j -0.0132519+0.00487268j 0.000495866-0.0141716j -0.0291196+0.00521876j 0.00859742+0.0359386j 0.0152888+0.0172501j -0.00570745+0.0165888j -0.00325758-0.0218338j -0.0197334+0.00847549j 0.000938912-0.00654672j -0.0318596+0.00115335j 0.000249698+0.00417621j -0.0170555-0.00158016j -0.0122445-0.0168175j -0.00455933-0.0244512j 0.0442062+0.016552j 0.00507108+0.0214653j -0.0351152+0.0132512j 0.0116477+0.00353992j -0.0100309-0.0107549j -0.0503479-0.0156024j -0.0166861-0.0754082j 0.00988274+0.0029403j -0.00115601-0.0367824j 0.0115937-0.0299269j 
