0.00743477+0.0281294j 0.00280788+0.00599866j 0.00276922+0.0318122j -0.00291912+0.0284564j 0.00686465+0.040116j -0.0113438-0.0150368j 0.0102675-0.0106357j 0.00730214-0.0061317j 0.0148563-0.0298384j -0.0151914+0.0405872j -0.00115176+0.0555661j 0.0099448-0.0186289j -0.0126311-0.00848771j -0.0373359+0.0249241j 0.0145541+0.00109984j -0.0177288+0.00523252j -0.0405602+0.0359848j -0.0430138+0.0422416j 0.0376721-0.0312858j -0.0215851+0.0104009j 0.0390399-0.0198174j -0.0350888-0.0156056j 0.00577477+0.0583224j -0.0144888+0.0119955j 0.0453562-0.000666581j 0.013289+0.0167355j 0.0207567-0.0181831j -0.00098093-0.00902229j -0.0219323+0.0256126j -0.0245022-0.00547261j 0.0363976-0.0189531j 0.0296673+0.00839758j 0.0199195+0.00016647j 0.0309468-0.0142222j 0.0152233-0.00575467j 0.00487292-0.0521373j 0.0130759+0.0104369j -0.0538791+0.00730247j -0.018737+0.0132396j -0.00791264+0.0102957j -0.0134672-0.0151148j -0.0469537-0.00781798j -0.00107005+0.0692608j -0.0487417+0.0160646j -0.0483447+0.0551794j 0.104402-0.0711125j 0.0383536-0.0469634j -0.00491228-0.0291201j 0.0354737-0.0279151j 0.0135305-0.0142183j -0.0308612+0.0368407j -0.0110605+0.0441015j -0.03153+0.0319113j -0.00308521-0.00413167j 0.0246951-0.0492152j 0.014023-0.0465909j -0.0198627+0.0368896j -0.0184768+0.0200698j -0.00447232+0.0291055j -0.0360409+0.0477626j -0.000257028-0.0185201j 0.021016-0.0170867j -0.0181896+0.0272186j 0.00213729-0.0183159j -0.00899597+0.0164021j -0.00147429-0.00504366j -0.0331346+0.0371362j 0.00319483-0.0207493j 8.07112e-05-0.0179052j -0.00902099-0.00139153j 0.0203587-0.036345j -0.00981669+0.00944064j 0.00412724+0.0044587j -0.0243622+0.0318661j 0.0264909-0.0185125j 0.0165463-0.0187503j -0.0141992+0.0361913j 0.0116742-0.0202927j 0.0114054-0.0185059j 0.00417297-0.0203772j -0.00109019-0.00731676j -0.00190072+0.00945393j 0.00225965-0.0044532j 0.0177754-0.020265j 0.0133278-0.0070902j -0.0152601+0.0161482j 0.0243105+0.00119232j 0.0239495-0.0243576j -0.00115569+0.0048055j -0.00726211-0.00591784j 0.0212468-0.0176254j 0.00928725-0.0191196j 0.000750789-0.00432045j 0.0399063-0.0316354j 0.0325578-0.0310714j -0.00253779-0.00894023j -0.0198788+0.0180954j -0.0194449+0.0170577j -0.000789753-0.00568874j 0.00961771+0.00940723j -0.0023521-0.00823008j 0.0048656-0.04382j 0.0135978-0.0261012j 0.00386655-0.00405081j 0.0273652-0.0164852j 0.0253577-0.0154477j -0.00267243+0.032232j 0.006371-0.0205238j 0.0424749-0.051702j 0.0348755-0.0463004j 0.00340051+0.0196561j 0.040259-0.0228106j -0.0451981+0.0484342j 0.0386581-0.0282451j 0.0217389-0.00409811j -0.00428751-0.0145364j 0.00304833-0.0128505j -0.0115152+0.0176906j 0.0250226-0.00636867j -0.0230274-0.00785583j 0.0220274-0.0192562j 0.0365044-0.037597j -0.00806394-0.0105077j 0.0275212-0.0235931j -0.0258951-0.00877356j -0.0361576-0.0411361j -0.0120066-0.00376792j -0.0203126+0.0240468j 0.0075459-0.0111963j 0.014361+0.00331308j -0.0519855+0.0842018j -0.00946488+0.00963629j 0.0320253-0.0463451j 0.00457279-0.0124464j -0.0650643+0.0925382j 0.0296303+0.000128053j 
0.00273481+0.00549235j -0.00803838-0.0282239j 0.000931732-0.0210089j -6.39569e-05+0.0350028j 0.0132696+0.00134181j 0.0106349+0.0326766j -0.00224772+0.0339431j -0.0119628+0.0208148j 0.0181022-0.0448045j 0.0136939+0.00421192j 0.0121081-0.0342585j 0.00132817-0.037124j -0.0029404-0.0212437j 0.0311531-0.014432j 0.0459388-0.05366j -0.0112797+0.0452787j -0.00399406+0.0378299j 0.0138788+0.00193924j -0.0205155-0.00765253j 0.0344995+0.010538j -0.000322254+0.0154369j -0.0182856-0.00640873j 0.0338001-0.00282202j 0.00590907+0.0161792j -0.029677-0.0115541j 0.0497156-0.0435657j -0.00777194+0.0112394j 0.000334199-0.00558093j 0.0121584-0.00695469j -0.0132106-0.0154617j 0.0712873-0.00665229j 0.0370807+0.0372047j -0.0213274-0.0141512j 0.00817255+0.00651572j -0.014064+0.0154049j 0.025193+0.00493109j -0.0273608+0.0346908j -0.000431093+0.0199923j -0.00708314-0.00080017j 0.048157-0.0486402j -0.0843513+0.0439286j 0.0336428-0.0340062j -0.0561656+0.00639776j 0.045325-0.0639778j 0.0111597-0.0215554j 0.0462744-0.0193383j -0.0101041-0.018909j 0.0496918-0.00619262j -0.0172658+0.0443126j -0.00419212-0.0157447j -0.0218865+0.00431847j -0.031366+0.0408198j 0.0592117-0.124057j -0.0169828+0.0318924j -0.0248523+0.0190474j 0.035938-0.0338639j -0.00830042+0.0170605j -0.00785108+0.0280472j -0.0260971+0.0386932j 0.00583517-0.0207409j 0.0104757+0.00411847j 0.00683832-0.00390431j 0.00320958-0.00709268j 0.0173139-0.0143277j -0.0240818+0.0261368j 0.0120076-0.0129364j -0.0120245+0.0279847j -0.00279792-0.0160324j -0.00230211+0.0115044j 0.00842887+0.00773562j -0.0116473+0.00814934j -0.00946671+0.0010944j 0.00618654-0.0225713j 0.0139675-0.0265214j -0.0241146+0.0380411j 0.0125512-0.0234412j -0.0141826+0.0160371j 0.000533081-0.00604497j -0.00238911-3.04254e-05j 0.0136608-0.0334983j 0.0124963-0.0157624j 0.00830301-0.000130702j 0.00842388-0.0106923j -0.0240042+0.0230301j -0.00469403-0.00374109j -0.0115908+0.0186792j -0.0046918+0.0189781j 0.00462566-0.00854701j -0.00209794-0.00366832j -0.0177661+0.00994072j -0.0184931+0.0356212j 0.0119408-0.00255305j 0.0223513-0.0276402j -0.00770223+0.0290013j -0.00642944+0.0286679j -0.00531689-0.000578689j -0.00967252+0.0139677j -0.0113919-1.93808e-05j 0.0268436-0.0235389j -0.0491515+0.0350392j -0.0134655+0.00120998j 0.0494902-0.0339697j 0.00626365+0.00954416j -0.00612164+0.0172233j 0.00123165+0.0163464j 0.00392679+0.0340862j -0.0134914+0.00148051j 0.000412178-0.00822106j 0.0208473-0.0156495j 0.0144581+0.00651107j -0.0560825+0.057377j -0.0455052+0.0565676j -0.0277636+5.98584e-05j -0.000348941+0.0162701j -0.0271895+0.0330235j 0.011874-0.010607j -9.66935e-05-0.020367j 0.0194701-0.0156729j 0.0230332-0.0092977j 0.0125137+0.00597015j -0.0349639+0.0358904j 0.0279767-0.0135392j 0.0354921-0.0372132j -0.0034573-0.00519146j -0.036046-0.04093j 0.0129942+0.0123729j 0.0127887+0.0143894j 0.00762702+0.00973563j -0.0218225+0.0145521j 0.00965037-0.0040696j -0.0103849+0.00863697j 0.0551722-0.088619j 0.00425448-0.0134255j -0.0282971+0.0410742j -0.0292802+9.47403e-05j -0.0649919+0.0925784j 
0.0184867-0.0216893j 0.0158505-0.0179296j 0.0216364-0.0185974j -0.00449587-0.00959181j 0.039458-0.0373847j -0.0407831+0.0263747j -0.0124815-0.00656988j -0.0305433+0.0149563j 0.00732199+0.0110972j 0.00761728-0.0280616j 0.0499932-0.0130114j 0.0148533-0.00428811j -0.0116254+0.019633j 0.0505634-0.0229275j 0.0705431-0.0104439j -0.0423143-0.0311341j -0.000863826-0.0169412j 0.0516456-0.0149087j -0.0304837+0.0194008j -0.00599335-0.0103907j 0.0396091-0.0233684j -0.0248263+0.0114716j 0.0501854-0.0264484j -0.0076103+0.00699254j -0.0491554-0.00342053j -0.00176921+0.0304553j -0.0554335-0.0167009j 0.0213626-0.00958538j 0.0333954-0.00797031j 0.0190089-0.0156589j -0.0446035+0.0967761j -0.00937761+0.0443591j 0.0317636-0.0290384j -0.012867-0.00280874j -0.0144498+0.00183829j 0.00692751+0.0298683j -0.0389745-0.0222056j 0.0618406-0.0816361j 0.0363316-0.013508j 0.0803477+0.0429909j -0.137691-0.0273021j 0.0646695+0.00945546j 0.0633504-0.0699469j 0.105472+0.026248j 0.054294-0.0412409j -0.0409706+0.130856j -0.0515405+0.0632952j -0.0304749+0.0404415j -0.0598898+0.00802012j 0.00369953+0.0138035j 0.016544-0.0319457j 0.00703454-0.0515127j 0.140759+0.0377266j -0.0212571-0.0353304j -0.0805901-8.9012e-05j -0.033723+0.0724942j 0.0269644-0.0307918j 0.010102-0.0338958j 0.00741241-0.0436348j 0.0674419-0.0300078j -0.0431589+0.0172571j 0.00867823+0.0182323j 0.0593763-0.0257951j -0.0125704+0.0244681j 0.00898183-0.0420923j 0.00152483+0.0259235j 0.0148778-0.0417549j -0.0321445+0.0192651j -0.0305709-0.00504956j -0.0113203-0.00880843j -0.0599449+0.0321028j -0.00713011-0.00363811j 0.0234191+0.0218801j 0.0554414-0.0129398j -0.0399756+0.00485667j -0.00472988+0.0276428j 0.0185533-0.0236615j -0.0284532+0.0195071j -0.005664+0.00579602j -0.0052973+0.0155409j 0.0218831+0.000159569j -0.00957265-0.0104293j -0.015205+0.00260392j -0.00553791-0.0181735j -0.00319457-0.00271929j -0.000258275-0.0105791j 0.0244753-0.0169927j -0.015731+0.00882119j 0.0129109-0.00176263j -0.0192297-0.00296498j -0.0236021-0.00185773j -0.013425-0.00156257j 0.026202+0.019283j -0.0177231+0.00808405j -0.0346173+0.0119571j -0.0322855+0.00866083j 0.0130374-0.0238008j 0.0257068-0.022468j 0.0121694+0.0200453j -0.0271975-0.0306156j 0.0157188-0.0126098j 0.0150056+0.0124886j -0.0368548+0.00747366j 0.0179542-0.0196245j -0.0312656+0.0240302j -0.0258248+0.0148442j 0.0275046-0.0189977j -0.0133677+0.00511756j -0.0268151+0.0382649j -0.0363071+0.02175j -0.0197573-0.0051706j -0.0288838-0.00177381j 0.031615-0.0235034j -0.0242952+0.0194506j -0.0439969-0.00736944j -0.0110933+0.0123786j -0.0309534-0.00337774j 0.0455038-0.0102645j 0.00708319+0.0419075j 0.0132971-0.041447j -0.0671636-0.00145551j -0.0290272+0.0394608j 0.013599+0.00553798j -0.00979198+0.0290778j -0.00464901+0.00541211j -0.042707-0.0403819j -0.0302537+0.00705722j 0.0316819-0.00306689j -0.0160889+0.00490428j -0.00510161+0.00524614j 0.0675939-0.0945696j 0.0530812+0.0216676j 0.00696854+0.00973978j -0.0411544-0.0249389j 0.048283-0.0614708j -0.0378283+0.00532995j 
-0.0168438+0.0189731j 0.0196707-0.0219006j 0.000504117-0.00707785j -0.0232897+0.0259483j -0.0462977+0.0192717j -0.0346966+0.0337928j -0.000323783+0.0226711j -0.0134734-0.00268623j 0.0454916-0.0354171j -0.0215993-0.0258884j -0.00789933-0.00909321j 0.0449836-0.0285931j 0.000605435-0.022948j -0.0273569+0.00967716j 0.0551137-0.034706j 0.0105122-0.0162157j -0.0715794-0.0135822j -0.0228816-0.0111839j 0.0252792+0.0111981j -0.0480836-0.0152334j 0.0156044+0.077068j -0.00447505-0.00691549j 0.0308177-0.0581624j -0.0503054-0.019657j 0.0298079-0.00266613j 0.0591971-0.0493045j 0.0219708+0.0275444j 0.0122267+0.00786131j -0.0516682-0.0404849j 0.000545919-0.0407524j 0.0472792-0.0029528j -0.0201636+0.0101314j 0.0517568+0.00413097j 0.055137+0.0124211j 0.0101176+0.0183085j 0.125637-0.0315153j -0.0415895+0.0492916j -0.0596425+0.00474921j -0.0704225+0.0107281j 0.0480457-0.0337646j -0.0239927+0.0599799j 0.0024349-0.0516688j -0.0736975+0.0219917j 0.0507459-0.0958165j -0.0276369-0.088019j 0.107473+0.0650763j 0.0541332+0.0260958j 0.0416042-0.0343715j -0.000797436+0.0742355j 0.0767613+0.00114015j -0.0895775-0.0216534j -0.044455+0.00407119j 0.117221-0.125093j -0.0345966+0.0253495j 1.80876e-05+0.0511366j 0.073412-0.012167j -0.0351183-0.00804971j -0.0218018-0.00721632j -0.0405024+0.021008j -0.0110656-0.0574222j 0.0119236+0.0035194j -0.00316494+0.0304923j -0.0227816-0.00267385j 0.0387735-0.00965178j -0.0448386+0.00634819j 0.0163725+0.00339569j -0.0673431-0.0226838j 0.0169809-0.00321649j -0.0142697+0.0166075j -0.0304227-0.0133162j 0.0152238+0.0340918j -0.00234301+0.000378726j 0.0275435-0.00273883j 0.0246626-0.0618353j -0.0399949+0.0578565j 0.0406966-0.0150617j -0.0404843-0.0107684j 0.0186198+0.0091612j 0.00710474+0.0151824j 0.0259055+0.0107287j 0.0107669+0.00510954j -0.0177491-0.0124232j 0.010867-0.0122069j -0.00179337+0.0401457j 0.0153072+0.00946479j -0.0492283-0.000728926j -0.008951+0.0162443j 0.037284+0.00770574j -0.0134049+0.0156573j -0.0426251+0.0254489j -0.0274957+0.0287947j 0.00458149+0.0156676j 0.016805-0.0232502j 0.0120599+0.0191157j 0.00553717+0.013686j 0.000941458-0.00673126j -0.0350902-0.0131985j -0.0119457-0.00603242j 0.0203647-0.0231949j -0.0178314+0.0102125j 0.00196743+0.0171145j 0.0227871-0.00728312j -0.00201169+0.00521068j -0.0109158-0.00151611j -0.0114646+0.0267381j -0.0263983+0.0196485j -0.00529051-0.00404415j 0.0253959+0.011005j 0.0516079-0.00817976j 0.0285861+0.0189614j -0.0604732+0.0333295j 0.00284476+0.0490304j -0.0253726-0.00439575j -0.00378203+0.00196265j -0.0155722+0.0442815j 0.0187689-0.00220014j 0.0564259+0.00296695j 0.0304435-0.017304j 0.04555-0.0289139j -0.0306459-0.0360442j -0.00744071+0.0336846j 0.0334466-0.015929j 0.0379433-0.0172576j 0.00598268+0.0306081j 0.0346679+0.0307231j -0.00641424+0.0180734j -0.029381-0.0242701j -0.0368577+0.00617103j -0.0279855+0.0156192j -0.0142114+0.0206315j -0.0518996-0.0235865j 0.0644605-0.0962301j 0.0447799+0.0229308j 0.000342057+0.0117873j -0.039449+0.00399131j -0.0481232+0.0645767j 
0.000219356-0.00565772j -0.00262242-0.0129021j -0.00157657-0.00944855j -0.0347949+0.000109201j 0.0203445-0.00680452j 0.00632092+0.0262833j -0.0400145-0.00964684j 0.0133484+0.0219532j 0.0203252-0.00164163j -0.0128245+0.0138735j 0.0073041-0.0230458j 0.0212979-0.00388853j 0.058188+0.0194125j -0.0227939-0.0109472j 0.0109391-0.0338819j -0.0808162-0.00890667j 4.03839e-05+0.00539817j -0.015288-0.00700475j 0.0434198+0.028153j 0.0222029+0.0525904j -0.00912039-0.0390828j -0.0321412+0.0240344j 9.57981e-06-0.00725907j 0.0138821-0.00376127j 0.0328885+0.016205j 0.0151005-0.000453192j -0.0089034-0.00450986j -0.0269825-0.0178313j 0.0173862+0.0121553j 0.0186192+0.00337384j 0.0410015+0.00702689j -0.0453264+0.034226j -0.0405828-0.0709499j -0.0541251-0.0324826j -0.0147645+0.00591204j -0.0362133-0.0206656j 0.00337821+0.000145662j 0.00440058+0.0170431j 0.0256645+0.00174914j -0.0529646+0.0503904j -0.0179198-0.0519728j 0.043999+0.0114838j -0.0569599-0.0232677j 0.0453666+0.00990737j 0.0793713+0.00737577j -0.00367099+0.0760549j -0.0338034+0.0128092j 0.0517774+0.0260348j -0.0756083-0.00842941j -0.0669793-0.0135076j 0.0593639+0.0113224j -0.0263345-0.0346709j 0.070971+0.0218839j -0.0319211-0.00813033j -0.0454543+0.0136092j 0.0343311+0.028459j 0.00239891-0.0164083j -0.0195213-0.0275379j -0.0415387-0.0310075j 0.040493+0.00202893j 0.010573-0.00146017j -0.0120519+0.0112984j -0.00700502-0.0182909j 0.0125831+0.00033701j -0.0157747-0.00303732j 0.00504255-0.0092298j 0.0273198-0.00950725j 0.0104935+0.00998233j -0.0041442-0.00435777j 0.0355008+0.00167163j -0.0145217+0.00686376j 0.00148113-0.00590319j 0.0146645-0.00567473j 0.0297562-9.07144e-05j -0.0217726+0.000813948j 0.0146252-0.000198103j 0.00389989+0.00710999j 0.00755439+0.0169055j -0.0182803-0.0183461j 0.0128931+0.016769j -0.0113937-0.0136306j 0.0138933+0.0100376j 0.00429301+0.0146588j -0.0443302-0.0276861j -0.000931357-0.00682091j 0.0143257-0.00845086j -0.0413505+0.00759609j -0.00904857+0.0160909j -0.00230324+0.0151959j -0.00514966+0.00895138j -0.00767514+0.00877099j -0.0231887+0.0148811j 0.0359338-0.000830487j -0.0179679-0.00328928j -0.00453197+0.00177425j 0.011498+0.00892764j -0.000833219+0.0134674j -0.00284405+0.000234018j 0.00905092+0.00471262j -0.00792137-0.0013629j -0.0122569-0.0168609j 0.0125778+0.0024516j -0.00847722-0.00379666j 0.000176118-0.00477375j -0.0160572-0.00815055j -0.00963476-0.0152914j -0.0102296-0.00675942j -0.0120571+0.0125069j 0.0028553+0.0165548j 0.000124745+0.0179271j -0.00938538-0.00983649j -0.0428906+0.00151911j 0.0126384-0.0127019j -0.0251215+0.0125825j -0.0232807-0.00588012j 0.0206215+0.00465774j -0.0142724-0.0272061j 0.0061646-0.0130793j 0.0225031+0.0429881j -0.0160318-0.00478578j -0.0174468-0.0150217j 0.0218867+0.0251983j 0.00507188-0.0160052j -0.0128625+0.0105613j -0.0505965+0.0204983j 0.0206299-0.00542963j 0.0221385+0.00612852j 0.0143066-0.00833224j 0.00984524-0.0188302j 0.00881435+0.0384568j 0.00608129-0.0341134j 0.058476+0.00705257j -0.0460843+0.00637973j -0.00235704+0.0169621j 0.00419797-0.0239692j -0.0363732+0.00934364j 
-0.000512743+0.0173885j -0.0127944+0.0157458j -0.0367776+0.0223872j -0.0289614-0.000745481j 0.00824598+0.0363634j 0.0293991-0.0224214j -0.00664641-0.0158925j -0.00336909-0.00665177j -0.0147615-0.0225024j -0.0486953-0.000773713j -0.0642662+0.0304279j -0.0046078+0.0119784j 0.0592322-0.0369153j -0.0158393+0.0107654j -0.0479192+0.00599862j -0.0437952-0.050158j -0.0125302-0.00271669j 0.022095+0.0169836j 0.012697-0.00538347j -0.006595+0.0296667j 0.013124+0.0335314j 0.00174025-0.0498654j -0.0421412-0.00460164j 0.0332576-0.030973j 0.0227445-0.00991724j 0.0159899-0.0463127j -0.00586767-0.0868017j -0.0195992+0.0119524j 0.0559161+0.0120357j 0.0139457+0.0290393j 0.0235728-1.58593e-05j 0.0475502+0.0573863j -0.0900666+0.0390015j -0.0633931-0.00531954j -0.00141193+0.0363075j -0.0282059-0.0641422j 0.0331684-0.00175459j -0.00167252-0.0196032j 0.0551825+0.0175552j 0.00850714+0.120078j -0.0161914-0.0869257j 0.0413297-0.02108j -0.0974046+0.0782495j -0.00995385-0.00953822j -0.0250463-0.083445j 0.116464+0.112664j 0.0201914+0.0342176j 0.0527428-0.0666678j -0.00813029+0.0348406j -0.0657445+0.0103986j 0.0237786+0.00979886j -0.0660108-0.0081957j 0.0244201+0.00676043j -0.0255225-0.0120519j -0.0112624-0.0114531j 0.0475994-0.0236287j -0.015838+0.0176616j -0.0300252-0.0211023j -0.0354743+0.00716172j -0.0206313+0.00970642j 0.0195967-0.0283442j 0.0283659+0.0505987j -0.0178427+0.0244614j 0.0183081-0.0463179j -0.0204678+1.55823e-05j 0.00944715+0.00471092j -0.00651034-0.0241715j 0.00565975-0.000237055j 0.00912915-0.0218093j 0.0199693-0.0140186j 0.0287937-0.0107931j -0.00202108-0.0098216j 0.0215418+0.00986996j -0.0199622-0.0202895j 0.0134824+0.0337991j 0.00577251+0.0105977j -0.0165371+0.0194039j 0.0180703-0.00905377j -0.0256547+0.0241448j 0.0105205+0.0166113j -0.00384697+0.0287247j 0.0140382+0.00113462j -0.000254341-0.0183806j -0.0458899+0.00472432j -0.00885565-0.0117355j 0.0031141-0.00583531j -0.011691+0.0362876j 0.000416192+0.017814j 0.0118295+0.0207366j 0.018846+0.0153596j 0.0103443+0.0105645j 0.0120887-0.0026338j 0.00372222+0.0203547j 0.000447363-0.0139514j 0.00964871-0.0148122j 0.00435497-0.0124362j -0.0115459+0.00143875j -0.0132934-0.00869195j 0.009844+0.00593419j -0.0411542-0.017388j -0.0235978+0.00522378j 0.022963+0.00374895j -0.00825744-0.0276541j -0.0152531-0.00818728j 0.0115812+0.0200151j 0.00766969-0.00696463j -0.0154153+0.0178004j 0.0111523-0.00431856j 0.0520937-0.0107792j 0.0296056+0.0171346j -0.000507085+0.00474012j 0.00740838+0.00656708j -0.0264064+0.0173559j 0.00746131-0.00829437j -0.0149851+0.0131593j 0.0266508+0.00698482j -0.0286603-0.00914089j -0.0196912-0.026639j 0.00191116-0.0244239j 0.00509111-0.0165149j 0.00535119-0.0185535j 0.0413164-0.00841263j 0.00379461-0.0189784j 0.0129885+0.0243714j -0.035555+0.0103877j -0.0475149-0.0288192j 0.0153426-0.0335102j 0.0296109-0.00833698j 0.00504393+0.0275863j 0.0177766+0.0398297j -0.0573675+0.0309605j 0.0172098-0.0274093j -0.0124343+0.00543776j -0.027505-0.018489j -0.0411412+0.0361301j -0.00792458+0.0159221j 
-0.0107575+0.0375209j 0.00796959-0.0303976j 0.020735-0.00574153j 0.00275818+0.017289j -0.0393973+0.0685974j -0.00669857+0.0457397j -0.00212165+0.00551398j 0.0154738+0.0168158j 0.0408575-0.019015j 0.013387+0.00951581j 0.0258175+0.00975042j 0.0208676-0.0290869j -0.00663346+0.0271419j -0.0344814+0.0426203j 0.0428156-0.0502023j 0.0261406-0.0396325j 0.0112789+0.0381443j -0.0564283-0.00703987j 0.011936+0.00311652j -0.0283687+0.0737865j -0.0602042-0.00233278j 0.00724373-0.00825618j 0.0187981+0.0416606j -0.00361346+0.0302076j -0.00931355+0.0289675j -0.0364915+0.0374594j 0.0300982+0.0323513j -0.0281733+0.000358352j -0.053165+0.0565662j -0.0274584-0.0497384j 0.0293972+0.0458022j -0.0850292+0.0709939j 0.0302939-0.14209j 0.054628-0.048012j -0.0337786-0.0429831j 0.119626-0.085325j -0.0451808-0.00556869j -0.0167036+0.0472906j -0.0704012+0.049842j -0.0799211-0.0920677j 0.0802174-0.0109908j -0.0109091+0.0129602j -0.0261966-0.0658485j 0.0537983-0.0160254j 0.082612+0.09039j -0.115119-0.0183815j -0.00873803-0.0603324j 0.0157998+0.100035j -0.0509434-0.0396327j 0.0586591-0.0989747j -0.0337915+0.0867844j 0.034725+0.0176845j 0.0214941-0.045628j 0.000247533-0.0129562j 0.014867-0.0319674j 0.0249043+0.0227268j -0.00819838+0.0118727j 0.017695-0.00137075j -0.00906542-0.0257711j 0.0118297+0.00984354j 0.0143687+0.0307966j -0.071824-0.0137741j -0.0297087-0.0136981j 0.0394962+0.00935502j -0.00592931+0.00864616j 0.00491065-0.00487634j 0.0160517+0.0683827j 0.0149391-0.0226493j 0.00394616-0.00258745j -0.00105146+0.040256j 0.0104774+0.00171886j 0.0198971+0.0017633j -0.0188937+0.00459207j 0.0401533-0.00575487j -0.047582+0.00588814j 0.0128357-0.023604j -0.0221581+0.0371552j -0.00104496-0.00605042j 0.012297-0.0444372j -0.000346106-0.0120903j -0.0229073-0.0511439j -0.0269941+0.0306045j 0.00528606+0.019922j 0.0141883-0.0449857j -0.000727113-0.0105274j -0.0129347+0.0308522j -0.022678-0.0241698j -0.00523014-0.0362241j -0.0181743+0.00459363j -0.0192249+0.0137793j -0.0166341+0.00397704j -0.0118936+0.00884097j 0.0063064-0.00677195j 0.00960004-0.0136401j 0.00413457+0.000202455j 0.0185762+0.00374828j 0.010209+0.0174339j 0.00106439-0.0025488j 0.013098-0.00562941j 0.0171378-0.0110457j 0.0178716-0.0460174j -0.0135572-0.0183944j 0.00121762+0.0035119j 0.00911802-0.0129212j -0.0334575+0.00932228j -0.0149663+0.000930675j -0.000565664-0.00309888j 0.00388141+0.00418529j 0.0116262-0.0167819j -0.00493825-0.00815777j -0.032745+0.028756j -0.00536506+0.00540774j -0.000859632+0.0151879j 0.00181468+0.00761585j -0.0266321+0.0237398j -0.00534252+0.00296812j 0.0542364-0.0131982j -0.00514209-0.0325918j -0.0154903+0.0220557j 0.0231304+0.0276827j -0.00428607+0.00230833j -0.00232208+0.00770332j 0.0182312-0.0129063j -0.0452549-0.00146902j 0.00327667-0.0778469j 0.0391036-0.00501453j 0.0342369+0.057928j -0.0270699+0.0182344j -0.00243719-0.0226442j -0.0431206+0.0137583j 0.00509295-0.0271459j 0.00993733-0.0405209j 0.00141114-0.0664851j 0.0169083-0.00584799j 0.00482668-0.00751853j -0.0166767+0.0454561j 
