0.0242564+0.0398186j 0.0290902+0.0321611j -0.0110896-0.0435659j -0.00799321+0.0262541j 0.00663234-0.043225j -0.00551927-0.00282431j 0.00876507-0.0257859j -0.00663397+0.0234456j 0.0123282-0.00950181j -0.0250485-0.000571093j 0.0138694+0.0114738j -0.00154401+0.0150515j 0.0119664-0.0302797j 0.00725222-0.0040747j -0.0169159+0.00870141j -0.00200229+0.0314142j -0.00303528+0.00830741j -0.0110788-0.00381005j 0.00788761-0.0102955j 0.0056281-0.0135693j 0.0217054+0.0095793j 0.00437888+0.0109445j -0.026208+0.00871712j -0.0133583+0.013907j -0.013068+0.0214413j -0.00673746+0.0164683j -0.000899608+0.0041447j 0.00892064-0.00127838j -0.0119476+0.00697428j 0.00760786+0.00203701j -0.0140241+0.00907627j 0.00397144+0.00972508j -0.00547543+0.00397736j -0.0146674+0.00882717j -0.0158287+0.0162182j -0.0271779+0.00512703j 0.0167866-0.00690567j -0.0212067-0.00728841j 0.0153199-0.0196074j -0.00977195-0.0223221j -0.00669786-0.00359108j -0.0157588+0.00039034j 0.0275122+0.00897107j 0.014679-0.00137631j 0.0233393-0.0115205j -0.0015657-0.000335459j 0.00805336+0.0123541j 0.0041364-0.00635488j -0.00377778+0.00565015j 0.000260126-0.000927105j 0.0034453+0.0150794j 0.00885967-0.00431109j -0.00933863-0.00471504j 0.0162409-0.00116379j 0.01309+0.0135164j -0.0126548-0.0104073j -0.00419157+0.0153177j 0.0151763+0.00375234j 0.00352813+0.0165131j 0.00883557+0.00063579j 0.00682274-0.00978686j -0.0207507+0.00305397j -0.00624178+0.0171955j 0.000207577+0.00226436j 0.00217688+0.000233833j -0.0224255-0.00439512j 0.016614+0.00662379j -0.00590152+0.00699311j 0.004546-0.00424078j 0.00225181-5.46251e-05j 0.00658684-0.0105044j 0.00683971+0.0195228j -0.00893689-0.0088835j 0.0203945+0.0230321j 0.0190222-0.00273356j -0.0120298-0.00960098j -0.000239159+0.00254749j -0.00841907+0.00644124j -0.00505083-0.0116516j 0.00249592-0.00544713j 0.0116517-0.00760468j 0.00772837+0.000904685j -0.00318425+0.0102742j -0.00997312-0.0015322j 0.0284201-0.0253471j -0.00962746-0.0196381j -0.0124794+0.0128596j -0.0054935+0.00148257j -0.0003645+0.00248909j -0.0117039-0.000302694j 0.0057349-0.0128783j 8.88531e-06+0.00514404j -0.00354724-0.0219225j 0.00721383-0.0154316j 0.0211589-0.0164852j 0.00358939+0.0287355j -0.0293149-0.00102367j 0.00941146-0.0152562j -0.00900451-0.00121821j 0.0142103+0.00576703j 0.00629841+0.00282067j -0.00827681+0.00885269j -0.017163-0.0033796j 0.0177049+0.00584959j -0.0169941+0.0159691j 0.002454-0.013679j -0.00189429+0.00372317j -0.0190011+0.00974322j -0.00495696+0.0033941j -0.0226435-0.00706905j -0.000783402-0.00700839j -0.0111897-0.00356005j -0.0262991+0.021396j -0.0224765+0.00703369j -0.00316012+0.00693721j -0.00127788+0.000239765j 0.00515922-0.00571447j -0.0104586+0.00283941j -0.0266211+0.00829714j -0.0197103+0.0121262j -0.020497-0.013102j 0.00202357-0.00630483j -0.00162989+0.00178921j -0.0102212+0.00790999j 0.00426951-0.0125574j 0.00238288-0.00136868j -0.0169596+0.0174666j 0.0032027+0.00372197j 0.00887035+0.0152295j -0.0357592+0.016231j -0.023262+0.0252411j 0.0141394-0.0407032j 0.0505796-0.0263156j -0.00126402-0.000276275j -0.0644865+0.200078j 0.164244-0.0678641j 
-0.0387988-0.0283887j 0.0202649+0.0553535j 0.00579332+0.033823j -0.00783431+0.00696395j -0.00244783-0.0421138j -0.0074086-0.0170875j 0.00587295-0.00689158j -0.00610796-0.0365585j -0.000819006+0.0231092j -0.0110669-0.00627606j 0.0117239+0.00441675j 0.00567063-0.00072061j -0.00916916+0.00998746j 0.0133553-0.0230541j -0.00295909-0.00191185j -0.000767147-0.0219344j -0.00572659-0.00986237j 0.0143971-0.012175j 0.0115454+0.00882408j 0.0119706-0.0154913j 0.00336257+0.00776353j 0.000386748+0.00473928j -0.000713102+0.00315995j -0.00457112+0.00675495j 0.0272967+0.00395347j 0.0125488-0.0128706j 0.00519352-0.00502438j 0.00199352+0.0017461j 0.00178043+0.0103084j 0.00107915+0.00348186j -0.00444319+0.00756633j 0.01123+0.00210454j -0.00522906-0.00331046j 0.00208697+0.00783751j 0.0216926+0.00235851j 0.00272671-0.00163447j -0.00103018+0.0129053j -0.00326362-0.0121925j 0.0256346-0.00487915j 0.00431331-0.0106568j 0.00827802-0.00103674j -0.00632108+0.00728878j 0.0083195-0.000846482j -0.00513848-0.0157375j 0.0122228-0.00554439j 0.00957996-0.00835995j -0.0041633-0.00146089j 0.00616579-0.00192412j -0.00980915+0.0020566j -0.00113578-0.00425534j -0.00186422+0.0198236j -0.0184565-0.000784696j 0.0140899+0.0111043j -0.00190598-0.0037902j 0.0103355+0.00787061j -0.0127563+0.0040412j 0.025199-0.00395815j 0.0156435+0.00448492j 0.00541111-0.00349206j -0.00570439+0.00713056j -0.0288952+0.00220996j 0.00664865-0.000123159j 0.00111306-0.0048946j 0.00923784-0.0119113j -0.012664-0.00374928j 0.0100463+0.0132763j 0.00550857-0.0061123j 0.00106726-0.00916947j -0.0070031-0.00420433j 0.00449009+0.00437867j 0.00423804-0.00361872j -0.00122167-0.0120893j -0.0116852+0.0135008j 0.00657183+0.00665419j 0.0178582+0.00590152j -0.00484453-0.00239442j 0.00470758-0.00150488j -0.000502652-0.0122253j -0.0017102-0.000403309j -0.00783368-0.00547979j 0.00693823-0.0267475j -0.0144144-0.021308j 0.00231283-0.00757652j -0.00381426+0.00407764j -0.0136063-0.0224406j -0.0200221+0.00906632j -0.00111484+0.019165j -0.00650492+0.0152277j -0.00396626+0.0037656j 0.00527408+0.00832087j -0.00234049-0.00402197j -0.000289747-0.00415477j -0.02164+0.0295866j -0.0134723-0.010735j -0.0033408-0.0124902j 0.0174187-0.00166857j 0.000971144+0.00737112j -0.0157328+0.00938154j 0.00541208-0.00152544j -0.00100059-0.00263753j 0.000711851+0.00348222j -0.00123859-0.00335853j 0.000556775+0.0207937j 0.0120458-0.0216048j 0.0167538-0.00554654j -0.0157375+0.000724504j 0.021993-0.00321218j 0.00799083+0.00670495j 0.00962076+0.00351691j -0.0279596+0.00787891j -0.00925679-0.00883865j -0.0081579-0.00107665j 0.0122772+0.000330127j 0.00951794+0.00203479j 0.0134723-0.0116589j -0.00690217+0.00562856j -0.00541002-0.00626316j 0.0092227-0.0020639j 0.00702872-0.00411898j 0.00287125-0.00189648j -0.0228739+0.0345151j -0.0238883+0.0208211j 0.0266787-0.00787672j 0.00291592-0.0185058j -0.00168629+0.0153815j 0.0124787+0.00886705j 0.0054763-0.00331872j -0.00591336-0.00121229j -0.00115166-0.0133438j 0.0286405-0.0170038j 0.0168382+0.0379322j 0.00759372-0.00806752j 0.0294564-0.0236919j -0.047057+0.0564681j 0.143121-0.0629834j 0.046249-0.180867j 
-0.00187448-0.0520349j 0.0484538-0.0349479j 0.019958+0.021214j 0.0303004-0.028562j -0.082945-0.00388961j 0.00943464+0.00648749j -0.0119786-0.0260323j 0.00533268-0.0059478j 0.00613334+0.0100757j 0.0343852+0.0124944j -0.0527044-0.0402131j 0.0116904-0.0183631j -0.021752+0.0523614j -0.0388488-0.00989351j 0.0508466+0.0116388j -0.000834111-0.0260262j -0.0173349-0.00852921j -0.00882463+0.00315976j -0.0247949-0.0276031j -0.0234463-0.00851814j -0.0182628-0.00349045j -0.00350651-0.0071611j 0.0566966+0.00581842j 0.0266601-0.00432644j 0.0227658-0.0240858j 0.0028887-0.0118269j -0.0144932-0.00302039j -0.0166195+0.0113235j 0.031448-0.00807004j -0.00423689-0.00659946j 0.010108+0.00433247j 0.0209221-0.00353062j 0.0228578+0.0244056j 0.0304396-0.0399857j 0.0248953-0.010923j 0.0191279+0.00468763j -0.0187785-0.0141192j -0.00549263+0.0188729j -0.0262242+0.009931j -0.00333716+0.0222753j -0.0172454-0.00759678j 0.0429325+0.00232236j -0.0410904-0.0267447j -0.038917+0.0153988j -0.0349028-0.000738095j -0.00896856-0.0125958j -0.0201608-0.0151752j -0.0105816-0.00759941j 0.00800791+0.0125974j 0.00526725+0.00652337j 0.0150037-0.0236942j 0.0104718+0.0119703j 0.0143491-0.0218436j -0.0126477+0.00704571j -0.0215896-0.0100733j 0.0145099+0.0428573j -0.00710154-0.0536318j -0.00712227-0.0149827j -0.0221848-0.0194862j 0.0121237+0.00878662j 0.0198234+0.0343348j 0.0015298-0.00664557j 0.0191843-0.0156044j -0.0240674+0.0069519j 0.00487555+0.0066872j -0.00716898-0.0177078j -9.40903e-06-0.000682865j 0.0119552+0.00211679j -0.00836224+0.0118528j -0.0294643-0.0191876j -0.03801+0.0276808j 0.0131886-0.027057j 0.0244946-0.0232912j 0.0116534-0.00382297j -0.0331198+0.0232655j -0.00410421+0.0173039j -0.00756147+0.0241773j 0.00458727-0.0124541j -0.00501858+0.030541j 0.00320363+0.00783287j -0.0379013+0.00667813j -0.0336725-0.0661226j 0.00512322-0.0135797j 0.015958-0.00831253j -0.0758024-0.00161637j -0.00863452+0.0237648j 0.0335561+0.0206505j -0.00949267+0.0156256j -0.00162103+0.0207159j 0.0214666+0.0261435j -0.0189665-0.00289894j 0.0118667-0.0148705j 0.008032+0.0719279j -0.0244465-0.000125951j -0.0485881+0.0149295j 0.0289436-0.0116137j 0.0523828+0.0245864j -0.0193034+0.0342117j -0.00284746-0.0230119j 0.00539676+0.00880488j 0.00755876-0.000156681j 0.0224074-0.0189271j 0.0402918+0.042492j -0.0239316-0.0465106j 0.0524462-0.0107616j -0.0278374-0.0087817j 0.0106656-0.000384454j 0.0374677-0.0241665j 0.0231444-0.00137895j 0.00761646+0.0564912j -0.0107501+0.00788948j 0.00398447-0.00880014j 0.0789644-0.00758029j 0.0467654-0.0037188j 0.0101298-0.0067933j 0.00106944+0.0156381j -0.0147738+0.00534671j 0.0181078-0.0108486j 0.0735741-0.00385222j 0.0372391-0.0234218j 0.0178433+0.0275159j 0.0114703+0.0134007j -0.0129969-0.0195395j 0.0278655+0.00740243j -0.0353472-0.00316963j 0.00483986+0.00308242j 0.0427688+0.00235995j 0.0276389+0.0131772j 0.0294686-0.00207676j -0.00949913-0.0192269j 0.0338399+0.0320263j -0.0746562+0.053737j 0.0248976-0.0546109j -0.0229069+0.0102695j 0.0515973-0.154733j -0.177417-0.011147j 
0.0360615-0.0163584j -0.00833521+0.0305215j 0.00155142+0.0194593j 0.0125654+0.015246j 0.000292568-0.0234232j 0.026362-0.033224j -0.0399043-0.0191588j -0.00105856-0.0302413j -0.0152505+0.00838289j 0.022851-0.00142592j -0.010755+0.0127699j 0.0263097+0.00422037j -0.0137604-0.00285961j -0.00303475+0.00405835j -0.018897-0.00722359j 0.00190091-0.0110667j 0.0258974-0.00306817j 0.0157288+0.011661j -0.00852601-0.0312504j 0.00452602-0.00272905j -0.0140256+0.00300494j -0.0130554+0.00624759j 0.0123311+0.0187898j 0.0229685+0.0225733j -0.00262151+0.0513435j 0.0183769-0.00772625j -0.00713786-0.00915364j -0.0113897+0.00284837j 0.00423421+0.0210097j -0.00243973+0.00911338j -0.0166087+0.00523673j 0.000332468-0.00400112j 0.00946087-0.0107668j 0.0288612+0.018058j 0.00889533+0.0394546j -0.00634458+0.0234185j 0.00166524+0.000619806j 0.0176765-0.00153212j 0.0108366+0.0123985j -0.013144+0.0181367j 0.0143348+0.0188257j -0.0207765+0.00632503j 0.00100147-0.0286124j 0.0181914-0.0116368j -0.00430722-0.00957309j 0.00385679+0.00536733j 0.0020301+0.0208687j -0.0131749-0.00419244j -0.00478869+0.00670141j -0.00133254+0.00249591j 0.0219134+0.0176495j -0.00205614-0.00951513j -0.00251881+0.00378459j -0.0087489-0.00785704j -0.000526849-0.00356003j -0.0168745-0.0113762j 0.00710794+0.0046123j -0.00657443-0.000893211j 0.0409522-0.00431694j -0.009576+0.0189377j -0.00417844-0.00224999j 0.0303021-0.00874899j 0.0428726+0.0101467j 0.000114652-0.00647565j -0.00479283+0.016032j -0.00679471-0.0157072j -0.00224498+0.0177714j 0.00986378+0.00850708j -0.00110108+0.00262671j 0.00925544-0.0352821j -9.42104e-05-0.0209553j 0.0247785+0.0115251j -0.0027424+0.0406049j 0.0132634+0.0146432j 0.00138235+0.00274174j -0.0206144-0.00506445j -0.0306254-0.0274934j 0.0184139-0.018485j -0.0385931+0.0104526j 0.0105038-0.00206019j -0.00239533-0.00478647j 0.0331552-0.0280599j 0.00639103-0.0111844j -0.00280687+0.00823616j 0.00167263-0.0213124j -0.0152616-0.00920506j -0.0334445+0.029335j -0.0156454-0.0116745j -0.0248269+0.0137024j 0.00103021-0.0084033j 0.00219131-0.00120678j 0.00576609+0.0128424j -0.0478443+0.0173998j 0.00322652-0.0305718j 0.00703853-0.0130715j 0.0143488+0.0338648j -0.0214392+0.0296354j -0.0233645-0.000345952j 0.0119967-0.00825322j 0.00135857+0.00604628j -0.00239365+0.00689325j 0.020197-0.000262081j -0.0255754+0.0244474j 0.0221544-0.00374311j 0.00795777+0.0196369j 0.000432309+0.00115738j -0.00477162+0.00404813j 0.0306827+0.0198332j 0.00251682+0.0309021j -0.0332578-0.0100495j -0.0125998-0.0112582j 0.0088287-0.0186597j -0.000365293+0.020639j -0.0155574+0.0252929j 0.0106997+0.0154764j -0.0219392-0.00625328j -0.0121085-0.00487305j 0.00944134+0.0242525j -0.00472835+0.0414566j 0.0217872+0.010326j -0.0252588+0.0151575j 0.00669219-0.00894406j -0.0259284+0.00569794j -0.0201839+0.0147635j -0.00980293+0.0120607j 0.00848024-0.00214114j 0.0121552+0.0349313j -0.0181544-0.00532464j 0.00230131-0.00380094j 0.0125886+0.0195552j -0.0697279+0.102572j -0.0619296-0.003434j 0.0830056-0.039533j 0.00545303-0.0785302j 0.0929342+0.0138091j 0.0669427-0.131686j 
-0.00165762+0.0118116j -0.015119+0.05689j -0.0229905-0.0087722j -0.0669328-0.00853746j 0.0408663-0.0321322j 0.0076639+0.0153135j -0.016534-0.0402927j -0.00516102-0.00915284j 0.000871136-0.0409998j -0.0352662+0.00347077j -0.010744-0.0108839j -0.00369392+0.0286103j 0.00382664-0.012338j 0.0200073+0.00586028j -0.0272811-0.0284784j 0.0142883+0.00542968j 0.00289385-0.00616865j -0.0147508+0.00392941j -0.0243421+0.0128636j 0.00427759+0.0121308j 0.0049091-0.0205191j -0.00368447-0.018763j -0.0268993-0.000852681j -0.0305242+0.000652032j 0.00571853+0.0124703j 0.00266489+0.0253995j 0.00877054+0.0197084j 0.00296589+0.00785777j -0.00580086-0.000333941j 0.00800051-0.0111058j -0.0117162-0.0199991j 0.0156931+0.00396646j -0.00374478-0.00785876j -0.011152+0.0147163j -0.023892+0.0118952j 0.00634094-0.00415934j -0.00130666-0.00362111j 0.00240369-0.0159578j 0.0130112-0.00526615j -0.0262104-0.00606767j -0.0151657+0.00208303j -0.024346-0.0153468j 0.0124897-0.00243542j 0.0133851-0.00486745j 0.00604292+0.0218927j 0.0341107+0.0140853j 0.0257841+0.00145849j 0.0124567-0.00463332j -0.00102032+0.00728926j 0.00106779+0.00582291j -0.0106601-0.0154185j -0.00866721-0.0290253j 0.0160274-0.00399949j 0.00329048-0.00907659j 0.0163912+0.0202471j -0.0227304-0.0242772j 0.0162833+0.0105842j -0.00902724+0.0183285j 0.0110603+0.028631j -0.0117742-0.0123816j -0.0196669-0.0256121j -0.0106588+0.0115844j -0.0212636+0.00916096j 0.0175175-1.20587e-05j 0.0158535-0.0020542j -0.0254788+0.00486232j 0.0114327+0.00874691j 0.0046928+0.00657838j 0.0209151-0.00482976j -0.0200677+0.000789412j 0.01731-0.0129903j 0.0110613+0.0132703j -0.011181-0.00586995j 0.0286184+0.00515589j 0.0290079-0.00750567j -0.00529021-0.00901209j -0.00330109+0.00200178j 0.0114401+0.0331629j -0.0131081-0.018969j 0.00571328-0.0342292j 0.0287561+0.00487361j 0.0185724+0.0413453j -0.000244751+0.0251923j -0.0103203-0.0181376j 0.0478784-0.0116407j -0.0113827-0.0317987j -0.0247839+0.0269874j -0.027204+0.0140985j 0.00314806+0.0239971j 0.0039906-0.00553955j 0.0247837-0.00746446j -0.000689004+0.00282493j 0.0098713-0.0351856j 0.0159623-0.0330127j 0.0467737-0.026979j 0.00713141+0.0281392j -0.0177722+0.00101435j 0.0174996-0.00819291j -0.00142854+0.000883765j 0.0127753-0.0139875j 0.00429176-0.00390067j -0.0244307-0.00339463j -0.0102372-0.00380048j 0.030301+0.00141725j 0.00112069-0.00260025j 0.00505529+0.00656477j 0.0141523+0.00810878j -0.00734428-0.00608707j 0.0267695+0.000670648j -0.0408302-0.000353953j 0.0042896-0.00194405j -0.00556724+0.0103147j -0.000916676-0.00555296j -0.00829517-0.00397922j -0.00395184+0.0158207j 0.0100432-0.0084561j -0.00686602+0.0051301j 0.00560693-0.0080277j -0.00138648+0.0146232j -0.014013-0.0186377j -0.0051679+0.0189241j -0.0548301-0.00752098j -0.000773857-0.00410013j 0.00209756-0.0146824j 0.00662608-0.0239562j -0.00740333-0.00756357j 0.00276601-0.0428914j -0.0332257-0.0054982j -0.00717594-0.0122519j 0.00404187-0.000614884j 0.0462254-0.0747351j 0.0163996+0.058996j 0.0268653-0.112737j -0.108582+0.0525472j 0.0255089+0.055886j 0.0755787-0.0282674j 
-0.0412799+0.0721833j 0.00074155-0.0568488j 0.0772181-0.0400243j 0.0207085-0.0066851j 0.0336624+0.0387424j 0.0279857-0.0241361j 0.00316311-0.0146463j -0.0496309+0.0151518j 0.0308859-0.00147396j 0.0751101+0.0118583j -0.00242846-0.0136486j -0.0196613-0.0182136j 0.0291642-0.00613704j -0.0311694+0.0313946j 0.0215937+0.00935644j -0.030703+0.00556667j -0.0136761+0.000893108j -0.0177414+0.00556482j 0.00581476-0.0240571j 0.016241+0.0154608j -0.00323695-0.0176268j -0.0260444+0.0190831j -0.00777677-0.00968131j -0.0215072-0.0407522j -0.0432468+0.0123065j -0.0307933-0.00257034j -0.01661+0.00580756j -0.00395629+0.000297705j 0.00429839-0.0193212j 0.00574773+0.001726j 0.0241528-0.0022871j -0.0161832-0.00354508j -0.00409552-0.0148537j -0.0143049-0.0350485j -0.0437848-0.051384j -0.00284828-0.0176149j -0.014647-0.0281076j 0.0400935-0.0262075j 0.00501754+0.0232305j -0.0164045-0.00654121j -0.000966991-0.0175055j 0.0141067-0.0246839j -0.0105462+0.00898292j 0.0232981+0.0296522j 0.0354014+0.0276386j -0.00742441-0.0356093j -0.0120126+0.0322213j 0.0018662-0.00192118j 0.00965212+0.00509522j -0.00304329+0.018786j 0.00584355-0.00909845j 0.0186705+0.00677296j -0.00974722-0.021125j 0.00649684+0.0139565j -0.0333281+0.00590349j -0.000150503-0.00660045j -0.0581551+0.00239825j -0.0225898-0.000518533j -0.0312597+0.0244058j 0.0169513-0.00410315j 0.0432138+0.00492812j -0.0174909-0.0262325j -0.0431182-0.00207494j 0.00042571-0.00105452j 0.0417026-0.0122635j -0.0137548-0.0189145j -0.00992881-0.00419884j -0.00954722-0.00928348j 0.0262201+0.0140777j -0.0120293+0.00421529j 0.0125065+0.0408217j -0.0416459-0.000183012j 0.0161495-0.00846732j 0.0128822-0.0137696j 0.00787281+0.00401554j 0.00445479+0.0205456j -0.0135911+0.00243656j -0.0314074+0.0193332j 0.0275759-0.0114666j 0.0281511-0.00884059j -0.0316254+0.0406602j -0.0351972+0.0269239j -0.0358201-0.0175333j 0.032152-0.00969661j 0.00166434+0.0803131j 0.0568829-0.0183576j 0.014799-0.0224925j -0.008422-0.0245626j -0.0203534+0.0100769j 0.0199041+0.00510834j 0.0166979+0.0334746j -0.00106706-0.0227036j 0.101969+0.0192009j 0.0245702+0.0278745j 0.0164144+0.0671272j -0.0746071-0.0134j 0.0283976-0.0313725j 0.0374706+0.0338338j -0.010412-0.00511604j 0.0347185+0.00498247j 0.0159307+5.77685e-05j 0.00994156-0.0429691j 0.0264873-0.0126984j -0.041752+0.0207299j -0.0196828-0.0271992j 0.00874356+0.0105897j -0.024332+0.0159091j 0.00486887-0.0288197j -0.0100144+0.0124423j 0.0518403-0.0266763j 0.0184409+0.00506783j -0.00958093-0.00543734j -0.0142255-0.0301536j -0.0122224-0.0100946j -0.0473421+0.00158867j 0.0139603-0.00528236j -0.0154614-0.00474585j -0.00061663-0.00589547j -0.02617-0.00735641j -0.004118-0.0166338j 0.0256677+0.0301406j 0.0169288-0.00370717j -0.0275017+0.0212659j 0.0137726-0.0281529j 0.00970633+0.0163874j -0.00134653+0.0103289j 0.0134686-0.010861j 0.0321936-0.0110977j -0.011373-0.0428172j -0.0408719-0.00128652j 0.0568793+0.0394694j -0.037896+0.0957198j 0.0716607-0.04406j 0.0111796-0.0790849j -0.201714+0.0140907j -0.037017+0.167989j 
0.0418057+0.0365939j -0.0525892+0.0401596j -0.0106707-0.00686427j -0.0526538-0.0550294j 0.0245765-0.0487304j -0.0821762-0.00856539j 0.0173208+0.0279393j -0.0667352-0.0424844j 0.0102284-0.0538134j -0.0623881-0.00201028j 0.0432321-0.0484695j 0.0189546+0.044249j -0.00144473-0.00201523j -0.00573261+0.0197124j 0.0132676-0.00658885j 0.0173302+0.0118659j 0.0114351+0.00151572j -0.0180838-0.0146218j -0.0446143-0.0113648j -0.00921735+0.0237958j 0.0541115-0.00102112j 0.02608+0.0244929j -0.00274158+0.0162293j -0.00688793-0.0101783j 0.0839597+0.0313987j -0.00312593-0.000905399j -0.00411247-0.00260239j -0.0086521-0.00441631j 0.0387997-0.0133137j 0.0113989+0.0103461j 0.0250244+0.00314829j 0.00657459-0.0137253j -0.0281913-0.0179325j 0.00878144+0.0049946j -0.0261909+0.0135759j 0.00223387+0.0180324j 0.0453453+0.0101114j -0.0129672-0.0423361j 0.00761259+0.0137169j -0.0197642+0.0376378j -0.0138136-0.0308027j 0.00754394-0.0101702j -0.0146608+0.0193928j -0.00602928-0.0345107j 0.00358462+0.024097j 0.00107588+0.0329156j 0.0399579+0.0171038j 0.0162256+0.0143116j 0.0259945+0.00152419j -0.000605822+0.0176266j -0.00343761-0.0314574j -0.00309261-0.0164763j 0.0172228-0.0104491j -0.0305598-0.00632222j 0.00618548+0.0107377j -0.00489939-0.0392531j 0.0337578+0.0109761j -0.0271988+0.0269414j -0.00373695+0.0203018j 0.0169811+0.018874j -0.0289373-0.0110706j -0.0446553-0.0109222j -0.0235992+0.0089911j -0.0154585+0.00181977j 0.0120863+0.00226553j -0.0513043-0.0180298j 0.0105585+0.015974j 0.00553201-0.0103334j 0.0237674-0.0307417j -0.0330662+0.0292997j 0.0312802-0.000408359j 0.0089706-0.019289j 0.0353444-0.00362427j -0.00485615-0.0240029j 0.0055327-0.0352264j 0.0113446+0.0218994j -0.0340335+0.0335816j -0.0305873+0.04464j 0.00557619+0.00355525j 0.0105264-0.0634314j 0.0126798+0.039961j 0.0102919+0.0567837j -0.0422552+0.0241349j 0.0272129-0.0152989j 0.0384854+0.0204597j -0.00523767-0.0271096j -0.0220347+0.0498742j -0.0843497-0.0020665j -0.0418871+0.0636934j 0.035624+0.0291305j 0.0451522+0.00332226j 0.0104946-0.0275537j 0.0542967+5.71895e-05j 0.0227497-0.0336772j 0.0578797+0.00226188j -0.0328226+0.0306359j 0.018342+0.0347348j 0.00863786+0.0261364j 0.0133433+0.000697896j 0.0187146-0.0383259j 0.00144144-0.0020267j -0.0136678-0.0507982j 0.0350305+0.0194569j 0.00758172-0.00702589j 0.0415591+0.0097256j -0.0268943+0.00995049j 0.0615637+0.0130284j 0.0405201-0.0212312j 0.0453511+0.0434883j -0.0114719-0.0180108j 0.0208768+0.0109499j -0.0118642-0.00455473j 0.0494981+0.0108162j 0.00937245+0.0189047j -0.0197193+0.00515672j 0.016501-0.0297624j -0.0494021-0.00809104j 0.0111312+0.00478262j 0.018692+0.0250802j 0.0320282+0.00363225j 0.00308193-0.00201025j -0.0148205-0.00686757j 0.0384568-0.0271994j -0.0332404-0.0289197j 0.0344727-0.0331263j -0.044538+0.0178141j 0.0311169+0.0364264j -0.0200349+0.0252537j -0.0396294+0.0552638j 0.0465607+0.0245514j 0.0220298-0.0249908j -0.00487647+0.0553741j 0.0203917-0.112607j -0.160918+0.00525054j -0.00892795+0.0678219j 0.0385787+0.000190709j 
