0.0911512-0.0583142j -0.0432134+0.0245619j 0.0282577-0.0674901j 0.000165358+0.0658334j 0.0388866+0.099533j 0.132083+0.0828607j 0.0198279-0.0615815j -0.0268182+0.0512775j 0.170922-0.0400443j -0.00698561-0.0112272j -0.0491105+0.0148389j 0.038063-0.0709781j -0.080806-0.0289412j -0.0488576-0.0404833j 0.0479789-0.0469191j -0.078456-0.0800372j 0.113268-0.0179923j -0.0237508+0.051078j -0.018236+0.0565783j 0.104504-0.050793j -0.0804862-0.104884j -0.109142+0.107963j 0.0704369+0.0329673j 0.0557256+0.0472526j 0.135676-0.000144608j -0.127491-0.0914684j -0.0639577-0.0849539j -0.00155281-0.0188777j -0.086335+0.0949092j 0.1883+0.0746491j -0.0448903+0.000524352j -0.00249419-0.0826248j -0.00193268+0.0127197j 0.0998392+0.0146306j 0.0762416+0.00149802j -0.0255453-0.0336456j 0.0110155-0.0539027j 0.0241202-0.023449j -0.0141954+0.022334j -0.0371396+0.00506471j 0.0294255+0.0166897j 0.04589+0.0699701j -0.0360442+0.00446571j -0.00208519+0.0494173j -0.0127636+0.043246j -0.0434274-0.0524773j 0.0276774-0.0975172j 0.0852613-0.0455533j 0.139684-0.086061j -0.00969073-0.0460741j 0.00365732+0.0259252j 0.00575819-0.000377923j 0.0299124+0.0145845j 0.0573824-0.048343j 0.0398643+0.00803492j 0.0474065+0.026877j -0.00404974-0.0303293j 0.00426561-0.00891505j -0.0352576+0.0122444j 0.0481353-0.00754964j -0.017564-0.026925j 0.0157645+0.00721444j -0.0484502-0.025296j 0.0214167-0.0289563j -0.0120971-0.050124j -0.034238-0.00299583j -0.0209918-0.00140515j -0.028862-0.0189275j -0.00516457+0.0150272j -0.0076937-0.0333184j -0.00578678+0.0253324j 6.91835e-05+0.00661784j 0.000845274+0.0260852j 0.0241717+0.0252802j -0.0373075+0.0133694j 0.0158308+0.0197475j -0.0135759-0.00766538j -0.0239165-0.0150941j -0.0585194-0.0248426j 0.0519127+0.00333865j 0.0211896-0.018229j -0.0808923+0.00897062j 0.0654378-0.0460958j 0.0275704+0.0350964j -0.0145473+0.0724039j 0.0168831+0.0440966j -0.0234369+0.019021j -0.000970167+0.0229213j 0.00471203+0.0291543j 0.036222-0.0110449j 0.0449522-0.0549665j 0.0486736+0.0171266j -0.0316578-0.0274506j 0.00273512+3.11837e-05j 0.0463657-0.0416585j 0.0191706+0.031108j -0.0048517-0.00665925j -0.011241+0.0444923j -0.00274095-0.0146163j 0.027473-0.0160725j 0.00353385-0.0186929j -0.00565407+0.0318589j 0.0147982-0.0117709j 0.0265481-0.00641443j 0.0239729-0.0313596j -0.0159133+0.0376909j 0.0601999-4.41771e-05j -0.00441608+0.0366465j 0.0504309-0.00292577j 0.0101855-0.0528351j 0.0142088+0.0140868j 0.0619117+0.00646967j 0.0063957+0.0449815j -0.0503934+0.0370039j -0.0615294+0.011698j -0.0408951-0.086976j -0.0425543-0.00722855j -0.0377484-0.0921495j 0.0534611-7.4456e-05j -0.0454005+0.0409219j 0.00279183-0.0221196j 0.014329-0.0282653j 0.0168781+0.0102018j -0.00245572-0.0318491j 0.00830629-0.0402449j 0.0116406+0.0222242j -0.0749815+0.00343775j 0.000187086+0.0340353j -0.0242627-0.0691634j 0.01019-0.0657261j -0.140708-0.00902187j 
-0.0570913+0.0443178j -0.129864+0.0619504j -0.0843466-0.0245118j 0.00723449-0.133557j -0.0657023-0.0702097j -0.11269+0.0721246j -0.0472325-0.0879304j 0.121775-0.00126579j -0.000383414-0.0144133j 0.0813016-0.0171596j -0.144683+0.0344368j 0.1226-0.0223179j 0.0151887-0.050622j 0.0938433-0.0519705j -0.111088+0.000146449j -0.0286134+0.056849j 0.102496+0.0236972j -0.00048816+0.0246169j -0.153836+0.0263447j -0.0591465+0.0688291j -0.014843+0.0370367j -0.0723947-0.146935j 0.155166-0.00761788j 0.0204335+0.0173729j 0.0469145-0.0370895j 0.10365-0.0604026j 0.187617+0.0140329j 0.00439977+0.037428j -0.112799-0.0986259j 0.00254515+0.0312661j -0.0167153-0.0505639j -0.0354554-0.0580483j -0.014871-0.0660502j -0.0177309-0.0256167j -0.0185373+0.0834711j -0.047898+0.0102341j 0.0130465+0.0272721j 0.061219+0.0454841j -0.0238325+0.0189998j 0.0702713-0.0111752j 0.039302+0.0267789j -0.0356698+0.0418597j 0.0372593+0.005568j -0.00897598+0.143342j 0.0384946+0.060503j 0.0157392-0.120269j 0.0331101-0.128265j 0.0385621+0.0229902j 0.0479966+0.0268376j 0.0573868+0.00912135j -0.0259215-0.0482352j -0.114532-0.0053998j 0.0375983+0.0740251j 0.0723919+0.00671221j -0.0123519+0.0206034j 0.00139526+0.0120106j 0.0751311-0.0359852j 0.0822264+0.0268186j 0.0484807+0.0094503j -0.0220804-0.000210357j 0.00387876+0.0209226j 0.0425522+0.00110042j -0.00916858-0.0310181j -0.0234836+0.00643846j 0.0205595+0.0165251j -0.0131601-0.0503109j -0.0117048-0.0242421j 0.0144816+0.00697357j -0.00849733-0.00118315j 0.0340609+0.033186j -0.0109397+0.0524291j 0.00387036+0.00337167j 0.00851057+0.0406643j -0.00659283+0.0167344j -0.0151023-0.0194747j -0.00220437-0.00630296j -0.0403726-0.0448408j 0.0179545-0.0183115j 0.0375676-0.0337369j 0.0438762+0.00441875j 0.0349871-0.0381557j 0.00398771-0.062683j 0.0512365+0.00351224j -0.026712+0.025581j -0.10505+0.00239021j -0.027661-0.000665887j -0.020412+0.0370059j 0.00816491-0.001645j 0.0306115+0.014599j -0.00404259+0.0132967j 0.00928052-0.0138299j 0.0157893+0.0336405j -0.0244035+0.00756541j -0.0257729+0.0141012j 0.0270777+0.0450661j -0.0485858+0.010864j -0.012828+0.0350488j -0.0338214+0.031797j -0.00225194-0.0167809j 0.0281638+0.0313148j 0.0210759-1.09589e-05j -0.0183869-0.00435256j 0.0226666-0.00999777j 0.00343521+0.0353146j 0.00138072+0.00241313j -0.0363529-0.0328203j 0.00539302+0.0657969j -0.00879808+0.0296607j -0.0270407-0.0120269j 0.0762546-0.0215041j 0.0388415+7.37218e-05j 0.020449+0.0165966j -0.0199595+0.00180435j -0.0278426-0.0719672j 0.0244409-0.0721478j 0.100889-0.0380723j 0.00109924+0.0598693j -0.00488649-0.00499699j -0.0556255+0.0699109j 0.0026079-0.0676266j 0.00638782-0.0193543j -0.0115838-0.0104182j -0.00924313+0.0181057j -0.0645424+0.0109402j 0.0770819+0.00833317j 0.0464062+0.0357314j 0.0083193+0.0580419j -0.0064118+0.0271286j 0.00749352+0.00936893j 0.159385+0.00820332j 0.00488994-0.0620798j 
-0.0534589+0.0159999j -0.0616327+0.0546359j -0.0678378+0.0707917j -0.0578139+0.107444j -0.0366709-0.0727795j -0.0716659-0.0889061j 0.0533091+0.0631376j 0.0393284+0.0435942j 0.04686+0.0757288j 0.0756787+0.11431j 0.0792276+0.0204735j -0.132237-0.033462j 0.0107774+0.0670926j -0.0807553+0.0473327j 0.0253573-0.0025734j 0.0675026-0.00750806j -0.211358+0.0564951j 0.0131638-0.122826j 0.224543-0.0536018j 0.0435596+0.0125299j 0.0560946+0.0405436j 0.144199-0.013287j -0.284394-0.121484j -0.0600113+0.0447343j -0.0731089+0.00415745j 0.0922049-0.00129673j -0.00996003-0.0217778j 0.0694087+0.0113395j 0.00960203+0.154843j -0.194296-0.0552159j 0.018793-0.0122747j 0.0809081+0.0294599j -0.0114943+0.0170316j 0.0547943-0.0397855j 0.00691069+0.0708095j -0.00379363-0.0136719j -0.0281191+0.0303436j 0.0138512+0.0619028j 0.0073417+0.0467743j -0.0327906-0.0616084j 0.0123622-0.0898703j -0.00846325-0.127684j 0.0265826-0.0126694j 0.0466074-0.248476j -0.0511252-0.181165j 0.0143609+0.0280533j 0.00719978+0.0665689j 0.0663405+0.0577306j 0.0342367+0.054393j 0.0892729-0.0605402j 0.0109932+0.0176546j -0.00611475+0.0291266j 0.0505459+0.0365611j 0.0653034-0.0179332j 0.00197495+0.0217526j -0.000480029+0.0125429j 0.0314706-0.0557367j 0.0310972+0.00110119j -0.0137038-0.012776j 0.0248958+0.00169361j 0.0180721-0.0179788j 0.00883651+6.21886e-05j -0.0177554-0.0457408j 0.00468547-0.00440458j 0.0270414-0.00107157j -0.0241258-0.0365241j -0.00129348-0.00316035j 0.0015637-0.012335j 0.00444802+0.0191373j 0.00312105-0.00568325j -0.0046727+0.0242431j 0.00464939-0.00418638j -0.00192159+0.00825536j -0.00983884+0.0355786j -0.03325+0.00519458j 0.00770524-0.000108286j -0.00493758-0.00609361j -0.00563261+0.00116824j 0.0193903-0.0223051j 0.0434222+0.0278309j 0.0309332-0.0253743j -0.0224964-0.00274038j 0.049859-0.0211228j 0.0182208+0.0352495j -0.0561789+0.0596362j -0.0397778+0.00637384j 0.00524761+0.0503782j -0.00700346+0.00678343j 0.0175967+0.00226939j -0.0123678+0.00737297j 0.0251557-0.0294002j 0.0203335+0.0222205j -0.0149996-0.0156974j 0.037737+0.011501j 0.0275995+0.0165499j 0.0179944+0.0222334j 0.000643957-0.000701265j -0.00439955+0.04562j 0.0165913-0.00475815j 0.0460715+0.0101581j -0.00271194-0.0243459j -0.0195966+0.0110078j 0.0304361+0.00195858j 0.0344781+0.023377j -0.0194721+0.0265574j -0.0252798+0.00564362j 0.0208288+0.00426756j -0.0236055+0.0233135j 0.0043625+0.0137252j 0.055947-0.0306174j 0.0261202-0.0070721j 0.0499588+0.0304568j 0.000307358+0.0356148j -0.0585216-0.024719j -0.00335161-0.0297514j 0.0424599-0.0756691j -0.00620063+0.0254692j 0.00876775-0.040564j -0.00660147+0.043783j -0.0405257-0.0351556j -0.00573701-0.00576405j 0.00343323-0.0159227j 0.010277+0.0123782j -0.0379809-0.0109901j 0.042111-0.0197909j 0.0177515+0.019178j -0.000532122+0.0281287j -0.00485831+0.0336057j 0.0347321-0.00396422j 0.105279-0.0659349j -0.0264808-0.0216777j 
-0.0787235+0.100257j 0.0784331-0.00884874j 0.104655-0.00914619j -0.126963+0.0579221j 0.0968469+0.03218j 0.180213+0.00797877j 0.0909601+0.0701683j 0.00395788+0.0443609j 0.096052-0.0247931j -0.0394721+0.0477321j 0.0313035-0.0309097j 0.00147444+0.076611j -0.0655769-0.0161951j -0.12544+0.0492665j 0.126892-0.0318685j -0.054812-0.0815709j -0.0108557-0.0939773j 0.0615625-0.0511845j 0.0788237+0.0444624j 0.146862-0.0859407j -0.07282-0.152129j -0.0763231+0.114412j -0.0451948-0.0584532j -0.0542793-0.0583149j 0.0349549+0.0537139j -0.0784876-0.0770216j -0.117298+0.00800833j 0.0177985+0.0606826j -0.0327584-0.0473579j 0.159329+0.110163j 0.0183456-0.0409842j 0.0632771-0.0426125j 0.0252452-0.0512045j -0.0434447-0.00449071j -0.0221851+0.0339901j -0.0318736+0.029326j 0.0248478+0.0613747j -0.100414+0.0895338j -0.07099-0.00710552j 0.0595142-0.0141993j -0.0134283-0.029215j 0.0207589-0.0561592j -0.0590582+0.0219957j -0.0285159-0.019417j 0.0833541-0.00216385j -0.00675025-0.0123975j -0.0559294+0.0136608j 0.00125789+0.0138897j -0.0235633+0.0624635j 0.0400649+0.0246824j -0.0645292+0.00170698j -0.0303785-0.0267732j -0.113603+0.017184j -0.0218739+0.0375197j -0.0116508+0.00292772j -0.0434196-0.00181334j 0.0688845+0.0104313j 0.0395545+0.0305638j -0.0086813-0.0102575j -0.0693808+0.0297406j -0.00722181-0.0186019j 0.00989402+0.0123591j 0.0396512+0.00813424j -0.0247793+0.0404114j 0.00356186+0.037809j 0.0167206-0.0395831j 0.0118558-0.0120334j 0.00501828+0.00787768j -0.0277246+0.00964967j 0.0200833+0.0368929j 0.00605367+0.0145339j 0.0165113-0.00352954j 0.0319285+0.015703j -0.0022399+0.00299889j 0.0156403-0.0370691j -0.0197639-0.00342725j -0.0250062-0.0382284j 0.00621989+0.00574629j 0.00981316-0.000103728j -0.0407874+0.000403314j -0.00706492+0.0127786j 0.0099458-0.0200101j -0.0134937+0.0345445j -0.0182939+0.00744812j -0.0484012-0.0684318j -0.0222008-0.0232089j -0.0196482-0.00311984j 0.0157003-0.0112017j 0.010262+0.0172731j -0.0139345+0.00599933j -0.0294186+0.0301356j -0.0150698+0.0264065j 0.00608599+0.0182429j -0.0139938+0.00768545j -0.0401474+0.0601056j -0.0103022+0.0163122j -0.0168091+0.0113402j 0.000550834-0.0126096j 0.00633383+0.0280182j -0.0167499+0.0286372j 0.0116422-0.00940567j 0.0150599+0.000743342j 0.000316584+0.026091j -0.043285+0.00298018j 0.0117513+0.00134751j -0.00702088-0.0535009j -0.02176+0.0436995j -0.0148063-0.0271919j -0.0538787+0.0105321j 0.0143907+0.0362239j -0.00202149+0.00115798j -0.033899-0.0104624j -0.0242263-0.0309601j 0.0255671-0.0485986j 0.0434555-0.0544966j 0.0661648+0.0367604j 0.0176924+0.0281619j 0.000898733+0.0371977j -0.0606659+0.0280126j 0.0369063-0.0625981j 0.0369027+0.0108035j -0.000729773+0.00986078j -0.016488-0.00372526j -0.0164612+0.0301338j 0.0219008+0.0394919j -0.0104531+0.0221743j 0.00399214+0.00318039j -0.00783082-0.0120231j 0.000615052+0.0478155j 0.0238353+0.0552303j 0.0856657-0.0711471j 
0.0164726+0.0677787j -0.0160241-0.0398731j 0.0203778+0.0150406j -0.033774-0.0569388j -0.0389221+0.00370572j 0.0820535-0.0727726j -0.111133-0.0545091j -0.0619392+0.00957737j -0.071584+0.00394636j 0.0132482-0.0484222j 0.0694701-0.0416412j -0.0283476+0.11134j -0.0848507+0.00735596j -0.0536351-0.0487785j 0.0255702-0.00874517j 0.0434799-0.0731929j -0.0190142+0.0497678j 0.0833092+0.159708j 0.0575772-0.0342589j -0.0206602-0.0212011j -0.0520597+0.0290868j 0.11176+0.0539326j -0.0620207+0.0578005j 0.130435+0.0735486j 0.076062+0.144599j -0.0645664+0.0461009j 0.00927818+0.0993994j -0.0211344+0.0214065j 0.0065479-0.0499818j 0.139693-0.00354363j -0.0904516-0.0831948j -0.030728-0.0205241j -0.0173942-0.0748293j 0.0389534-0.0494706j 0.143053+0.102664j 0.0135078-0.0632533j -0.0811579-0.0169397j -0.107138-0.00753944j -0.0823977-0.0148201j 0.0557181-0.00843333j -0.130482-0.103623j 0.16027+0.0157528j -0.110908-0.111297j 0.043801-0.0453392j -0.0939068-0.0978007j 0.0602919+0.0345169j 0.0709767-0.129247j 0.0764855-0.0481912j 0.182057-0.0901205j 0.0123076-0.0574839j -0.127501-0.0634572j -0.157501-0.0447442j 0.118885+0.121362j 0.00831947+0.0798628j 0.0675323-0.0319149j 0.0997206-0.0261374j 0.0647243+0.108351j 0.0237773+0.0277117j -0.0145999-0.00685597j 0.0251193-0.0294089j 0.00850352+0.0153795j 0.0165629+0.0259579j -0.0653944-0.0369884j 0.0230146-0.0375383j -0.0741484+0.0169371j -0.056419-0.0221911j 0.00433149+0.00991601j 0.0146395-9.21146e-06j -0.0109833-0.0236819j -0.00505124+0.033189j 0.0725648+0.0361282j -0.0297522-0.0412362j 0.00608893+0.021656j 0.0299195-0.011636j 0.00144143-0.0069887j -0.0138885-0.0294342j -0.0625568-0.0276734j -0.0231811+0.0310834j -0.0211637+0.0116204j 0.0156289-0.00924916j 0.033973+0.00702247j -0.0390585-0.0281379j 0.0429939+0.00547246j -0.0564499-0.0557582j -0.0511756-0.0622825j 0.0201036-0.0360282j -0.0423381-0.0430282j 0.0146664-0.0288244j 0.024032+0.0401582j 0.0435088+0.00721624j 0.00499489-0.0317756j 0.00517857+0.00964336j -0.0484096-0.00548605j 0.0135893-0.0130054j -0.0015067-0.0120817j -7.82786e-05-0.013022j -0.00351586-0.0169636j 0.00163138-0.00658594j 0.00641851+0.0116205j -0.0128442-0.0126203j -0.00798098-0.00332433j -0.0171882-0.00454429j -0.0257285-0.0277295j 0.00153608+0.0142344j 0.0179355-0.00903931j -0.0271804+0.0302675j 0.0458297-0.00154196j -0.00303252+0.0218056j 0.0360918-0.0144954j -0.000752941-0.0106572j -0.0130013+0.0142012j 0.0305354-0.042205j -0.0317836+0.00496081j 0.0536936-0.0157579j -0.0256995-0.0466197j -0.013615+0.0180215j 0.00215682-0.0148306j -0.0393535+0.0170385j 0.0305204-0.00632992j 0.0369878+0.0400868j 0.0213321+0.00805491j -0.0103382+0.00268219j -0.0139534+0.000643302j -0.0341084+0.0152179j 0.04682-0.0107094j -0.0391625+0.0299709j 0.00239641+0.0448153j 0.062904+0.0522986j -0.137974-0.0480328j -0.00412199+0.124438j -0.10801+0.00496903j 
0.0222753-0.0464635j -0.00374234-0.0383284j -0.0534494-0.0480475j 0.0168734+0.00358786j -0.193929+0.172143j 0.0139327-0.0184134j 0.230806-0.102563j 0.0243326+0.0513266j 0.0792913-0.150072j 0.0656478-0.085417j 0.0194184+0.0318766j 0.0321072-0.00918689j 0.0512221-0.0227508j 0.0713857-0.0076611j 0.000301014-0.0337591j -0.0566013+0.147267j -0.0431345-0.0525838j -0.0733483+0.0903077j -0.0597072+0.0675343j 0.138634-0.104687j 0.0142196-0.0110635j 0.0256197+0.136692j 0.069769+0.0626289j -0.0763195-0.00628392j -0.0229975-0.0360628j 0.0441437+0.159337j 0.00424907+0.030311j -0.12932+0.0280911j -0.0861973+0.0806859j -0.00339027-0.00447931j -0.0869418+0.0674286j -0.0402241+0.0728423j -0.00104154-0.0574718j -0.0152638+0.0350921j -0.15914+0.0503896j -0.0701744+0.0141517j 0.0349634+0.110264j 0.0552141-0.0932879j -0.151422+0.0743202j 0.0747926+0.0327594j -0.0572874-0.00707023j -0.151548+0.0884011j 0.0551054-0.0673323j -0.0172839-0.0416151j 0.021742+0.0181886j 0.0545161+0.057509j 0.111455+0.0306831j -0.0119319-0.0768785j 0.0128657+0.0103501j 0.109022-0.0398617j -0.0147799-0.0740159j -0.0312983-0.0412447j -0.0204229-0.0942788j 0.145731-0.116859j 0.00554858-0.106223j -0.0175422-0.0741998j 0.0931339+0.00983287j 0.0879879-0.0264255j 0.0372775-0.0159581j -0.0356322-0.0339282j 0.00697548-0.00134187j 0.0246331-0.0437612j 0.0794034-0.0310572j 0.0112416-0.0316014j -0.00217475+0.000836151j 0.0223096-0.00570451j 0.0134186+0.010337j 0.000998685+0.00801835j -0.0180724+0.0163171j -0.00285434-0.0232241j -0.0509778-0.0160139j -0.0143131+0.032743j -0.0138737-0.0308343j -0.00328896-0.0156913j -0.0545915+0.0550054j 0.00946407-0.0337731j 0.0225038+0.0181108j -0.00555614+0.0133209j 0.0264289+0.013049j 0.00291619+0.00399255j 0.0175458-0.0158985j 0.0086337+0.024994j 0.0420456-0.037994j -0.0123594-0.0208335j 0.0156529-0.045557j -0.00303233+0.021609j 0.0481101-0.020709j 0.0124495-0.0160183j -0.00850718+0.00619578j -0.00489479+0.0121301j 0.0167211+0.00492656j -0.0373531-0.0144181j 0.014374+0.0347184j -0.0180477-0.00554607j 0.0133719-0.0265734j -0.0178344-0.000241078j 0.0221326-0.00469395j -0.0499203+0.0372507j 0.0164486-0.0101434j -0.0170226-0.00821478j 0.00385659-0.0228723j -0.0152991-0.00680944j 0.0120886-0.018438j -0.00837178-0.00584908j 0.00595402+0.00112185j 0.00870918-0.0224671j -0.0267679-0.0130403j -0.00776971-0.0253737j 0.00209047+0.000724602j 0.00883556-0.0190133j 0.00667283-0.0460019j -0.000993909+0.00060019j -0.0247469-0.0300989j 0.00409494+0.0222049j 0.00188992+0.0356612j 0.0257482+0.00807605j 0.0181788-0.0285984j 0.00531735+0.00251722j -0.0559814+0.0169858j -0.0396476+0.0283385j 0.0184401-0.0146407j -0.0074546+0.00980578j 0.0112784-0.00588231j -0.0508117-0.00498909j 0.0214693+0.0177104j 0.0464043-0.043411j -0.0129887+0.0137596j -0.0147689-0.008876j 0.0527689-0.0235792j 0.0886934-0.00217445j -0.0145064+0.102037j 
0.00323108-0.0189012j 0.0477766-0.00180145j 0.0647541-0.0336765j -0.149151+0.0262957j 0.0918867+0.0103293j -0.115549+0.0118776j 0.0629921+0.114802j -0.126252+0.0751901j -0.0340904+0.0219565j -0.0175351-0.0653438j 0.0198347-0.0485008j 0.132012-0.0595529j -0.0961853+0.030765j 0.0649623+0.0963438j 0.0366309+0.0195123j 0.0302089+0.132684j 0.160484-0.00190745j 0.0712356+0.0918772j -0.0481244+0.0866745j -0.0139256-0.0252123j 0.191225-0.0310791j 0.0110388-0.198003j -0.162536+0.0560147j -0.0336516+0.136675j -0.119363+0.00667012j 0.114701+0.337037j -0.239893+0.00630101j 0.0238943+0.0351275j 0.0204151-0.0101626j 0.0651803-0.0687762j 0.0287109+0.186922j 0.165096+0.122149j -0.0184985-0.00880402j 0.113976+0.0436445j 0.0264911-0.00586191j -0.00665347-0.01333j 0.010651-0.0284178j -0.0677416+0.00719435j -0.0437349+0.0121486j 0.0476471-0.0161941j 0.023393+0.0203394j 0.0213356+0.0617109j -0.117093+0.0650067j -0.0152635+0.00809151j -0.00357663+0.0599144j -0.0149696+0.0528521j -0.0619739+0.000862382j 0.00768745-0.049247j 0.126229-0.0219037j 0.034055+0.00843859j 0.00409808+0.0199779j 0.0534669-0.0113435j -0.0467259+0.00848932j 0.0214797-0.0144071j 0.0384233+0.00546542j 0.0365106-0.00179404j 0.0202281-0.000701656j 0.00971228-0.000770017j -0.0483121+0.00974864j 0.0353879-0.000976427j -0.00486539-0.00716843j -0.0169024+0.0178449j -0.0072445-0.0481633j 0.0262977-0.0196441j -0.0364872+0.0158457j -0.0081227-0.0248262j 0.017622-0.0104816j -0.022065-0.000767596j -0.0103833-0.0175472j -0.00349368+0.030715j -0.0110304+0.023j 0.00201484+0.0324282j 0.0169083-0.00998443j 0.035382-0.0236429j -0.0150432+0.0538358j -0.00724118-0.0434569j 0.0223234-0.00732152j 0.0175588+0.0060709j -0.0509906+0.0134522j 0.0124997+0.00350031j 0.0189312+0.0217746j 0.0129122+0.00851364j 0.00316532+0.00400011j -0.00470093-0.00346064j -0.0284058+0.00755691j -0.00622772+0.0145293j -0.0231303-0.0133991j 0.0052239+0.0267283j -0.0145038+0.00740122j 0.0146735-0.00696171j 0.024254-0.00465063j 0.0171574+0.0196432j -0.0174318+0.0182031j 0.0226733-0.0123157j 0.00635088-0.00583976j 0.00152692+0.00196604j 0.0121217-0.0037181j -0.00274791+0.0137045j -0.00241486-0.0282084j 0.00298593+0.0113573j -0.00808979-0.0086363j 0.00370424+0.00223454j 0.00566509-0.0086016j -0.00899841+0.00875883j 0.00698013-0.0088179j -0.0102331-0.00395324j -0.00229678+0.00192632j -0.0208356-0.0217917j -0.00563001+0.0128126j 0.00164552+0.0175588j -0.0224353-0.019524j -0.00650968+0.00742237j 0.03103+0.014787j -0.0361559-0.0117069j 0.00193294+0.0321208j 0.0122711+0.00337788j -0.00257686-0.0192566j 0.0179551+6.19367e-05j -0.000880163+0.0170107j -0.0165157+0.00121337j 0.00995501-0.00632347j -0.00358667+0.0108048j -0.019153+0.0113682j -0.00273964+5.56412e-05j 0.00139088-0.0171901j -0.0467735-0.012298j -0.0168021-0.0123379j -0.0159146-0.0091298j 0.00639416-0.00014829j -0.0200523-0.00890335j -0.0146733-0.0146318j 
0.0238661+0.0193369j 0.00778989-0.00246899j -0.00612685+0.0436514j 0.0519949+0.0737037j 0.00757583+0.0306839j 0.0319711+0.0215816j -0.134293-0.19113j -0.0229068-0.0215186j -0.0986796+0.0490208j -0.067896+0.0338287j -0.0561663-0.024923j -0.0132163-0.0211969j -0.0424591-0.0122258j -0.055104-0.122902j 0.0334649+0.0142085j -0.0470901+0.0644724j 0.0717193+0.170467j 0.0653942-0.103015j -0.00278026-0.0943304j 0.0714566+0.0421626j -0.180064-0.0137998j 0.186661-0.130582j 0.0229975+0.0305462j 0.00290434-0.0359441j -0.102964-0.00451834j -0.0378741-0.157732j 0.0134174+0.0624866j 0.0358083+0.0115325j 0.0164478-0.000939589j 0.101426-0.0114306j 0.0226002-0.0344812j -0.0396511-0.0840532j -0.0710441-0.00927524j -0.0318952-0.0186698j 0.00304453-0.00929417j 0.0124922+0.00706856j -0.020709+0.0177983j -0.0449633+0.0667694j 0.113586+0.0167714j -0.0196753-0.0188991j -0.00625713+0.0336102j -0.0759315-0.0452273j -0.196095-0.0219656j -0.131621-0.0784913j 0.0706001+0.0598941j -0.074751-0.0880994j -0.0396698+0.0683977j -0.01334+0.0601773j 0.141507+0.0853247j 0.01001+0.0350439j 0.00666086+0.00617187j 0.0542007-0.0146208j -0.138457-0.0595115j 0.0385711-0.0237277j -0.0350877-0.0111021j 0.038413+0.0191612j -0.00575466-0.039491j -0.0124179+0.0118913j -0.0220329-0.00114236j -0.00964635-0.00790013j -0.0419465-0.006605j 0.00543306+0.00825895j 0.0190553-0.00708885j -0.0242825+0.00244826j -0.0287794+0.0465666j -0.00719812+0.00609887j 0.0102299-0.0251308j -0.0172951-0.0112382j -0.00662979+0.0193633j -0.00858175+0.022282j 0.0286434+0.00162975j -0.016014+0.0471807j -0.0160555-0.00925956j 0.0232067-0.00958667j 0.0179611+0.0249429j -0.00214773-0.0189544j 0.0182146+0.00364994j 0.00471127+0.0214088j -0.0174606-0.00218586j -0.00394396+0.00560858j -0.000615423+0.00931793j -0.00196191-0.0231661j -0.0165742+0.0366099j 0.0333992+0.0243649j -1.56044e-05-0.00372386j -0.0101803-0.0186888j -0.0253497+0.00227364j 0.0127576+0.00959514j 0.0175948+0.0219437j 0.0179555+0.00872274j -0.00166665+0.0189534j 0.0331916+0.0172696j 0.00247929+0.00820739j 0.0304297-0.00912128j -0.0225009-0.00418003j -0.00303011+0.00284067j -0.0210421+0.0154971j -0.00443865+0.00652582j -0.00402241-0.0140168j -0.0218552+0.00623507j -0.00487123-0.000276064j -0.00610369+0.0120305j -0.00865256+0.0158815j 0.0142325+0.0104011j 0.00728855-0.00450423j 0.00942053-0.0253524j -0.00429989+0.028237j 0.010477-0.0122976j -0.013961-0.00248028j -0.0345591+0.00644446j -0.00925758+0.00609749j -0.020729+0.00547934j 0.00331715-0.00966297j -0.00770598-0.00283215j 0.00434737+0.0186534j 0.00164482+0.0135146j -0.0249054-0.00252374j -0.00587724-0.00762499j 0.0104154-0.00307171j 0.0118366-0.00690242j 0.00484178-0.00639761j 0.0309711-0.0134313j -0.0261809-0.015769j 0.0143854+0.00467063j -0.000839685+0.00423311j 0.0070606+0.0116927j -0.0364425-0.0219428j -0.000255689-0.0193355j -0.00411402+0.00731597j -0.0373721+0.0120022j -0.00738973-0.0305446j 
