-0.053043+0.00706915j -0.0442836+0.017748j 0.00521594-0.0231959j -0.0590299+0.00218667j -0.00742114-0.0109826j -0.0400007-0.0160028j -0.0120806+0.025717j 0.0153862+0.0185131j -0.0113254-0.0176147j -0.0404188-0.0099445j -0.012965+0.00902707j 0.0369489+0.0447288j -0.0175404-0.0100483j 0.00786902+0.00932781j -0.0422649-0.0185324j -0.00556619+0.0338127j 0.0160702+0.0302427j -0.00337882-0.000763015j -0.0200821+0.00771285j 0.0284965+0.00740364j 0.0163083+0.00984348j -0.0143308+0.0074555j -0.0249176-0.00156243j -0.0288648-0.0115057j 0.0123963+0.00394662j -0.0170056-0.00753395j 0.0166151-0.0181033j -0.00502045+0.0045547j 0.00477415-0.0189772j 0.0122913+0.0049248j 0.0034449-0.00640086j -0.000829842+0.00201929j -0.00480174-0.0120106j 0.00105741+0.0245305j 0.00173174+0.0199818j 0.0129626-0.00688122j 0.00468985-0.00968593j -0.0067952+0.000270881j 0.00231855+0.0111443j 0.0285872+0.00140262j 0.0164426-0.0348754j 0.00327058-0.00198796j -0.000626228+0.00426694j 0.0132453+0.0194523j -0.000382754+0.00728214j 0.000595017-0.010631j 0.000969076+0.00103595j -0.00511822-0.00320497j -0.00504406+0.012923j -0.00524559-0.00476322j 0.0024789+0.0139055j 0.00416664-0.0108732j -0.000774375-0.00853352j -0.00216917-0.0134359j 0.000801992-0.0113474j -0.00119915+0.0136144j -0.0031869-0.024298j 0.0161128-0.00621302j -0.00230568+0.0100514j -0.00723898+0.00542095j 0.00318657+0.00483267j -0.0149362+0.00474164j 0.00425991+0.00321467j 0.0118719+0.0102545j 0.00834462+0.0143581j -0.0206327-0.00645387j -0.00103162+0.0129127j 0.00334588-0.00973887j 0.00954405+0.00404023j -0.0313851-0.00581904j 0.0167458+0.0184176j 0.00487807-0.00966113j -0.00437231-0.0155956j 0.0145836-0.0159091j -0.00662389+0.00865273j 0.00414834+0.00589843j 0.0224889-0.00359085j -0.0310421-0.0206057j 0.0145599+0.00427707j 0.000859687-0.000701491j 0.0207273+0.00643347j 0.0175183-0.0130067j -0.0111262-0.00853253j -0.0270604-0.0294566j -0.00381608+0.0152942j -0.0371655-0.00933199j 0.0286863+0.0170587j 0.0164792+0.0383097j -0.00438733+0.00787528j 0.0308179+0.0156418j 0.0247768-0.00131593j -0.0327023-0.00296402j -0.0195149-0.0236518j 0.022502+0.00594119j -0.019724-0.0208147j -0.00737282+0.0150532j 0.00318418+0.0176495j 0.00820881+0.00696894j 0.0209539+0.0070109j -0.0332953-0.0123192j -0.0155622-0.0168569j -0.000412227-0.00132981j 0.0157663+0.00834902j 0.0193093-0.0176484j -0.00681089-0.0137282j 0.00988764+0.00336689j -0.0170736+0.0103359j -0.00278005-0.0108803j -0.0199565+0.0070013j -0.00479386-0.00592035j 0.0126152+0.00287639j -0.0152871-0.0218867j -0.00720003+0.00619383j 0.00762082-0.0211405j 0.0053878+0.0173215j 0.00932782+0.0090441j -0.0234699-0.0122061j -0.0175225+0.00943124j 0.00355003-0.00568709j 0.0320126+0.0141963j -0.00279693+0.00408213j -0.00357417+0.0100683j 0.0134716+0.00774876j 0.00582465+0.000884989j 0.00196637-0.00934426j -0.0212064-0.0216702j 0.0261095+0.0166007j 0.0269205+0.0286102j -0.0134363+0.0173673j -0.0130716-0.00639038j -0.0116886+0.00107544j -0.0282766-0.0173198j -0.0312791-0.0164568j 0.00980423+9.2208e-06j 0.0161825+0.00860816j -0.000505909+0.0124869j 0.00146391+0.00866948j 0.00109553+0.00418924j -0.00743347+0.0014023j -0.00395863+0.00499822j -0.0198336-0.0224732j 0.00100817-0.00335174j -0.00565709+0.0252621j 0.0317464+0.0387502j 0.053727+0.0227687j -0.0146911-0.0110662j 0.0245358-0.0028176j 0.0159287+0.030691j 0.0148035+0.00401697j -0.0389051-0.0300854j -0.002067+0.00440128j 0.00301591+0.00937673j -0.0333946-0.0129529j 0.0204939+0.017688j 0.0100362+0.00755268j 0.00119637+0.0153908j -0.03879-0.0597355j 0.0177967+0.0318857j 0.0064786+0.01205j 0.0370751+0.00344929j 0.017723-0.00160052j -0.0112965-0.0364235j -0.0209154+0.0261586j 0.0320322+0.0558411j -0.0108563-0.0263037j -0.0119458-0.00932328j 0.0396836+0.029556j 0.0147407+0.000951581j -0.0153337-0.0236344j -0.0554183-0.0461178j -0.0653237-0.00149548j -0.0218398-0.0487787j -0.0298423-0.0448958j 0.0176642+0.0525344j 0.00856813+0.00418817j -0.0281302-0.0346678j 0.0163319-0.0148167j 0.00122661-0.0386423j 0.0295252+0.031258j 0.0518213+0.0217059j 0.0190637-0.0182528j 0.00912186-0.00549351j 0.00925618-0.0328806j -0.0758983-0.0402584j -0.0255713-0.00959486j -0.0252651+0.00216947j 0.0347743+0.0115225j 0.145993+0.0790311j 0.00042767+0.0631642j 
0.0312179-0.0163913j -0.0530985+0.00102113j 0.0719232+0.00664005j 0.00913729-0.0173186j -0.000286104-0.0134406j 0.000765169+0.00715534j -0.0574273-0.0160741j -0.0545864-0.00842537j 0.0111497+0.00990124j -0.00635088-0.00749551j 0.00108708-0.0165558j 0.000739828+0.0210189j 0.0141522+0.00252263j 0.011634-0.00405715j 0.0180508-0.0149116j -0.000405544+0.00914221j -0.0250107-0.0137078j 0.00256561-0.020879j 0.00282681+0.0258237j 0.0129832+0.00970356j 0.00321854-0.0152457j 0.00575818+0.000642917j -0.0198886-0.0384557j -0.00791971+0.000340513j -0.0197059+0.0233526j 0.0052096-0.0328908j 0.0027452-0.0077112j 0.0115219+0.00404693j -0.00121219+0.00925544j 0.00604236-0.01135j 0.0208241+0.0186406j -0.00367759+0.0109519j 0.00787165+0.0163562j 0.0225102-0.00295769j 0.0130379+0.0155377j 0.0122826+0.00937804j 0.0226235-0.0166525j 0.00267563-0.000980913j -0.0164363-0.0178195j -0.0131826+0.00111434j 0.0106303+0.00925796j 0.00255931-0.00422695j 0.00204663+0.0171687j -0.0138585+0.0171526j -0.0193792+0.0115032j -0.00571404+0.00795302j 0.0353918+0.00672652j 0.0285991-0.00539823j -0.0282637-0.000817157j -0.016553-0.00486584j -0.0157181-5.87338e-05j -0.0182084+0.00165486j -0.0086814-0.00256227j 0.0261274-0.00843563j 0.01805-0.000524639j -0.000101344-0.00473538j 0.0142071+0.0117327j 0.0134206+0.0171313j 0.0100877+0.0208536j -0.0125097-0.015781j -0.0237181+0.00284004j 0.00302302-0.00840305j 0.000524052-0.00596038j -0.0110327+0.00950933j 0.0118274-0.00849484j -0.0302437-0.0177549j 0.0145268-0.00189301j -0.0237145-0.00695936j 0.00786402+0.013169j 0.00757368+0.0061791j -0.0131822-0.0146956j 0.00958974+0.0150707j 0.0134521+0.00879307j 0.0144941+0.0310512j -0.0122609-0.00119199j -0.000826966-0.0137283j -0.0136691+0.00730364j -0.0139664-0.00228146j 0.00532886-0.0016939j 0.0128165+0.00163275j -0.0103068-0.00456925j 0.0114064-0.000880313j -0.0175619+0.000643889j 0.0259928-0.0107453j -0.0197719-0.00841714j 0.00544226-0.0110047j 0.00482319+0.0103176j -0.00768121+0.00758308j -0.0176618-0.0231002j -0.00121538+0.00959852j 0.00891648-0.00219651j -0.0197934-0.0289918j 0.00912011-0.0186611j 0.0111532+0.0176231j 0.00977853+0.00516731j -0.0365339-0.00331514j -0.01128+0.00330403j -0.0153966-0.00615479j 0.0296611+0.00799664j -0.00479591-0.00352611j 0.00920874+0.00556519j -0.00301463+0.0215363j 0.0177264+0.00179561j 0.0158467+0.0139328j 0.00104446-0.0160674j 0.0109441+0.0308939j -0.0170248-0.0153614j 0.00930244-0.00331119j -0.0276097-0.0300789j 0.0125512-1.07836e-06j 0.00219324+0.0119927j 0.00468508-0.000357659j 0.00993675-0.00121841j 0.0170648+0.0242505j -0.0103041+0.00880131j 0.000764305+0.0123769j 0.0122269+0.00577365j -0.0199183-0.00877811j 0.00959681+0.00892693j 0.0167895+0.0266854j -0.00115664+0.000875869j -0.00708243-0.0114764j -0.0343468-0.0135721j -0.0168953+0.000813253j -0.0023107+0.00544275j 0.029406-0.00493221j -0.019392-0.0134204j -0.00827882-0.000184193j -0.029434-0.0233991j 0.00353306-0.00283258j 0.00970817-0.00600045j 0.0118823-0.0157256j 0.0117276-0.0129436j 0.0199555+0.0147755j 0.0112715+0.0218801j -0.0246599-0.0213489j 0.0183684+0.0122139j 0.00105083+0.0165429j -0.0130002-0.0135221j 0.0113709+0.0143062j 0.00841556-0.000373512j -0.0020374-6.02947e-05j -0.0253839-0.0124608j -0.0199729-5.03415e-05j -0.0006912+0.0238417j 0.0380468-0.00292475j 0.00853363+0.0237075j -0.0528707-0.0270044j -0.0086939-0.00715384j 0.00116268-0.0211626j -0.0173064-0.00746631j -0.0267069-0.00330738j -0.0223589-0.0232861j -0.0117844-0.00225821j -0.0206695-0.0112333j -0.0259414-0.0291672j 0.0151566-0.0134428j -0.040777-0.0067031j -0.0322133-0.00141701j 0.0219849+0.042026j 0.0266174+0.00891732j 0.0391385+0.00539344j -0.0544484-0.0541171j -0.035872+0.0154062j 0.031907-0.00245941j -0.00953325-0.00155418j 0.0250444+0.0345298j 0.0184999+0.00347928j 0.0226639+0.009791j 0.0253836-0.00438867j -0.0541511-0.0901448j 0.0192481+0.0224281j 0.00248382+0.00172249j -0.046344-0.00682189j -0.0025701-0.0123759j 0.0326643-0.0214063j 0.0117654+0.0379262j 0.0474767+0.0467435j -0.0167291+0.0323844j 0.00843139+0.00339009j 0.00806893+0.01123j -0.0555479-0.0338849j 0.00808574-0.0172027j 0.00154145-0.00435902j -0.028523-0.0216527j -0.0599711-0.0142536j -0.0572479-0.0244418j 0.0023536+0.0534166j -0.144634-0.0746669j 
0.0335209+0.0407115j 0.0135425+0.0154339j -0.009779+0.0250781j 0.0231022+0.0218748j 0.0186571-0.00539813j 0.00949803+0.00973776j 0.028895-0.0382253j -0.0136565-0.064443j 0.00503676+0.0149734j 0.0141859+0.0187771j -0.0102908-0.0041601j 0.000963289+0.00314731j -0.0113399+0.0195715j -0.0106668-0.00286083j 0.0294976+0.0287285j -0.00182482-3.60876e-05j -0.005413-0.043799j 0.00407281-0.0194772j -0.000949717+0.0319836j -0.0155697-0.00246579j 0.00046244-0.0307142j 0.0285094+0.0206001j 0.0280909-0.0240739j 0.029986+0.0113892j -0.0143063-0.00719085j 0.0246085+0.00505546j -0.00502663-0.0296712j 0.00488228+0.00371772j -0.00735811-0.000611966j -0.00522362-0.0207465j -0.0245378+0.0202595j -0.00308384+0.00358679j -0.00236047+0.0251738j -0.0126858+0.00120447j -0.0129252+0.000966211j -0.0171173+0.020956j -0.00728915+0.00151109j 0.00357079-0.000756644j 0.00790135-0.0165316j -0.0186457-0.041016j -0.000770369+0.00098233j 0.00414217+0.00908754j -0.0279359+0.00396197j -0.00517339-0.0288427j -0.001812-0.00251626j -0.0152398-0.00675555j -0.0317731+0.0101369j -0.00498774+0.0183894j 0.000764433-0.021322j 0.0225567-0.000460614j 0.000673111-0.00760251j 0.00788615-0.0151737j 0.0204392-0.0151826j -0.00116133+0.024686j 0.00558819+0.00600999j 0.00431168-0.0131054j 0.00450334+0.0511038j -0.0156108-0.0108087j -0.0188259+0.033591j 0.022743-0.0343549j -0.0094366-0.0178628j 0.0112527-0.00533811j -0.00216707-0.0277754j -0.000797694-0.027136j 0.00301465-0.00172545j 0.0360355-0.00709335j 0.00980861+0.0142892j 0.0122123-0.0158106j -0.0163233-0.0068393j 0.00734132+0.043012j -0.00145997-0.0545858j -0.0106947+0.0284982j 0.0120712+0.0323631j -0.0246295+0.0272271j 0.0149122-0.0109417j 0.00688486-0.0164902j -0.0005115-0.0165791j 0.0148608+0.0319636j -0.00946392-0.0205284j -0.00553964+0.00253418j 0.00560834-0.0605013j -0.0041874-0.0105658j 0.0109656+0.00240208j 0.033918+0.0266859j 0.0100489+0.0158386j 0.0341124+0.0229284j -0.033454-0.0179599j -0.0206445-0.0282157j 0.0276568+0.00504772j -0.00156412-0.0172745j -0.0023599-0.0225637j 0.0245628+0.00294019j 0.00188696+0.0300915j -0.0219745+0.00524314j 0.00572821+0.0168064j 0.0234652-0.000131633j -0.012402-0.0126916j 0.0127508-0.00726374j -0.0103914-0.00363151j 0.0281045+0.028885j 0.00205577+0.0295964j -0.0144923+0.00968212j -0.0145589-0.0213386j -0.0300746+0.00419411j 0.0148292+0.00797815j -0.0276575+0.00986868j 0.0201302-0.0166078j -0.0278692+0.00668364j 0.0227098-0.0138263j -0.0153725+0.00851302j -0.0202448-0.00680499j 0.00654288+0.0251012j -0.00266986-0.00182593j -0.0277092+0.0333448j -0.00189945-0.00714063j -0.0190624+0.000247847j -0.0030976+0.0460742j 0.0085665-0.00739442j -0.0140077+0.0054032j -0.0310342-0.00767974j -0.0211737-0.00887478j 0.00740859-0.00873423j 0.00586678-0.0219136j -0.000456622-0.0091869j 0.016094-0.00692759j -0.00401604+0.0381003j 0.0131334-0.0395845j 0.000701517-0.0553322j 0.00379113-0.0329753j 0.010538+0.00307233j -0.0103203+0.0280431j -0.0120593+0.017004j 0.0157705+0.0442319j -0.0211588-0.00520955j -0.0265762+1.30491e-05j 0.00855759-0.0125572j -0.0202945+0.00265395j -0.0234261+0.00660282j 0.0161116-0.00634104j -0.00739751+0.0278224j 0.0053254+0.0388429j -0.0064275+0.000420741j -0.00587178-0.031184j -0.0030994-0.0398828j -0.0253597-0.00808556j 0.0179765+0.0164503j -0.0243538-0.00030274j 0.0202208-0.0691724j -0.00644581-0.0241166j 0.0105577+0.0157955j 0.00534511-0.00518154j 0.00721088+0.0116851j -0.00195061+0.00844358j -0.00749324+0.000363651j 0.00266952-0.0401813j 0.0162148-0.00757816j 0.0291647+0.0413983j 0.00502364-0.0285546j 0.00899938-0.00246134j -0.0211871-0.0132816j 0.00786569+0.028938j 0.00702413+0.036595j 0.0347138-0.0194216j -0.0259072-0.0154311j -0.00284334+0.0122102j 0.0210382+0.000529645j -0.0312768-0.00304564j -0.0182266+0.0193567j 0.0128415-0.000343541j 0.00176056+0.0632064j 0.0541289-0.00868381j 0.0144917+0.0610075j 0.0147307+0.0196049j -0.0181767-0.0375069j -0.0155122-0.0123711j -0.00269319+0.0238828j -0.00751931-0.00982625j -0.0342622+0.054278j -0.0253633-0.0469779j -0.0230538-0.0456884j 0.0150096-0.0101827j 0.0427272-0.0354545j -0.0084725-0.0319637j 0.00590618+0.0326555j 0.047047-0.00246097j 0.00423796-0.0336772j 0.00395958-0.0519778j -0.0688673-0.0554322j 0.0118638-0.0514503j 
0.0229573+0.0176222j -0.0423602-0.0377707j 0.0348466+0.0239708j 0.00850654-0.0287157j 0.00328403-0.000562214j -0.00245484-0.0484212j -0.0303454-0.0312043j -0.0361833-0.0258702j 0.0348836-0.0053703j -0.00811629-0.0441579j 0.0221882+0.00232615j 0.00207517+0.0496504j 0.0165496-0.0301584j 0.0173479+0.0188337j 0.0344871-0.0202665j -0.00696426+0.0168442j -0.0206292+0.0249168j -0.0141208-0.026026j 0.00339108+0.00275682j 0.00458477+0.0431195j -0.00874703+0.0325691j -0.00559007-0.00492925j 0.00756168-0.0300691j 0.0175715-0.0396056j -0.0273223+0.0279073j 0.0106265-0.0133093j 0.00162799-0.0162468j 0.0243066+0.0118715j -0.00963518-0.00406434j 0.00528578+0.0058701j 0.0103525+0.0142448j -0.0049397+0.00152875j 0.0131378+0.0129758j 0.00100308+0.0335879j 0.00216469+0.021536j 0.0250875+0.0356108j 0.0225035+0.00168602j -0.0171645-0.0130844j -0.0153722-0.0115317j -0.0317872-0.00825179j 0.0235724+0.00520244j 0.00375228+0.00100347j -0.00216468+0.00464777j -0.02303+0.00331941j 0.00346255-0.00599658j 0.00817886-0.0240126j 0.030025+0.0198234j 0.00851083+0.0110692j -0.0174225-0.039174j -0.0100309-0.0175004j -0.0339531-0.00695491j 0.00528316-0.0181331j -0.00964104-0.0266034j 0.0281595-0.00569701j 0.0280777+0.0147641j 0.00584752-0.00104175j 0.0376184-0.000273139j 0.0195822+0.0240074j 0.00387827+0.0305917j -0.0097123-0.0399486j -0.0241521-0.0222213j 0.00368018-0.00685995j 0.0105427-0.000259698j -0.0159378+0.00617387j 0.0116238+0.0332239j -0.00260084-0.0527277j 0.0132162+0.0268545j -0.00557388-0.0326138j -0.00200329+0.011793j -0.00245579-0.00712968j -0.0383543-0.00265613j 0.0318151+0.0200638j 0.035291+0.0339597j 0.0211242+0.027162j -0.0231797-0.0334924j -0.019588-0.0126013j -0.00878834-0.000972046j 0.0321324-0.0371473j -0.030718+0.0146735j -0.00400576+0.0258235j 0.0028921-0.0164505j 0.00118188+0.011764j 0.0113207-0.0148131j 0.0389885-0.0232157j -0.0142613-0.00825474j 0.0425833-0.0519135j -0.0584997+0.0350363j -0.0457127+0.0306983j -0.0161152-0.0232279j -0.0191868+0.0428851j -0.00843094+0.0139833j 0.00795022-0.038739j 0.0136248-0.0169039j -0.021429+0.0457421j 0.0498903-0.0284035j -0.0301068-0.0222933j -0.0275591+0.00565924j -0.0211304-0.0295638j -0.00158773+0.0394774j 0.0370707-0.0582402j 0.0139535-0.00470706j 0.00999462+0.0313586j -0.0248097+0.0202197j 0.0210823+0.032584j 0.00485247-0.0141114j -0.00343699+0.0506341j -0.0272554-0.0359378j 0.00664173+0.0395872j -0.030244-0.0521872j 0.000678673+0.0232182j -0.00921237+0.0270841j 0.0175665-0.0162035j -0.00674356+0.00683811j 0.0351521+0.0280627j 0.0106757+0.010396j -0.0273894+0.0301572j 0.0321227+0.00068592j -0.0168819-0.00643075j 0.00863681+0.0156244j -0.0307021+0.0623004j -0.0078964+0.0138486j -0.0274516-0.0180407j -0.0352621-0.0170384j -0.012805-0.00401399j -0.0104596-0.00831462j 0.023028-0.00603565j -0.0219819-0.0301379j -0.0425654+0.00918903j -0.023727-0.0300431j 0.00123437-0.0171711j -0.00735441+0.0217871j 0.0237899+0.0024783j 0.0109655-0.0264136j 0.00603344+0.0330071j -0.0121946+0.0381834j -0.032342-0.0274533j 0.0187838+0.02213j 0.00702134+0.0302736j -0.00471455-0.0230244j -0.000509541+0.0244916j 0.0333251-0.00583175j 0.00682349-0.00886253j -0.022612-0.00259511j -0.0451312+0.00426232j -0.0176749+0.0470976j 0.0131607-0.0163817j 0.0128943+0.0238136j -0.0566037-0.030183j -0.0120874-0.00549303j 0.0320842-0.0351914j -0.00200261-0.00579518j -0.00754783-0.0189118j 0.00751218-0.0308805j -0.00147561+0.0116987j -0.00420238-0.00136152j -0.0435579-0.0208501j 0.0480026-0.0335076j -0.0292854-0.0112527j -0.00962727-0.00643186j 0.000182253+0.0337474j 0.0110629+0.0183498j 0.038576+0.00461408j -0.0291676-0.0620963j -0.0396389+0.0361305j 0.00561371+0.0203134j 0.00107825-0.0279627j -0.0255732+0.0612793j -0.00345812+0.0122194j 0.0242613-0.0216879j 0.0341413-0.00954689j -0.0310125-0.118517j 0.0561504-0.00374868j 0.0367653-0.0499147j 0.00564833-0.0175492j -0.00573868+0.0214023j 0.026404-0.00124208j 0.0298653-0.0372067j 0.0443616+0.0246175j -0.0301527+0.016315j -0.034353+0.022212j -0.0124657+0.026189j -0.0415803-0.0803964j -0.000335498-0.00620033j 0.0623205-0.0585076j 0.00166977-0.0414362j -0.0213631-0.0576589j -0.0381033-0.0166644j -0.0195122+0.0734096j -0.0952319-0.0672099j 
0.0218713-0.00324223j 0.020507-0.00635342j -0.0156602+0.0145538j -0.0252548+0.0127487j 0.0155891-0.0136829j 0.0104226+0.00878857j -0.0215128-0.0061551j 0.0100223-0.00692978j 0.00774677+0.0166483j 0.0161493+0.0122168j -0.0121722+0.00846714j 0.0224095-0.0183814j -0.0363214+0.0189239j 0.0223262-0.0170709j 0.037031-0.0171629j -0.0219764-0.0178154j 0.0222065-0.00771811j -0.0418632-0.0064493j 0.00478378-0.00612406j -0.0316228-0.0168999j -0.0402825+0.00981827j 0.0131455-0.0149634j 0.00247275+0.0288382j -0.0104242+0.00257858j 0.0108835-0.00834944j 0.0335901+0.0187839j -0.0241183+0.0143462j 0.00842613-0.0127876j 0.00209788+0.000931603j -0.0164729+0.0142148j 0.0100877+0.00461728j 0.020022+0.0164147j 0.0160651-0.0134327j 0.0117163+0.0280764j -0.000922453+0.024367j -0.016168-0.0143586j 0.0184926+0.026024j 5.1284e-05-0.00918754j 0.00985964+0.00674059j 0.00275099-0.00430827j -0.00891181+0.00307711j 0.0414781+0.00487871j -0.031038+0.0125758j -0.0305698-0.0207818j 0.00494572+0.00868517j 0.0105115+0.00046064j 0.0137856+0.0131802j 0.00443115-0.0143107j 0.000632137-0.00695823j 0.00699436+0.000445105j 0.0313708+0.0235545j -0.0141245-0.00608775j -0.0150496+0.00650394j -0.0254903-0.0157318j 0.0136776-0.0186613j 0.00568822+0.00496253j 0.00800842-0.0048273j 0.00195855-0.0109043j -0.00579748-0.0132232j -0.0356176-0.0129989j 0.0132191+0.0235384j -0.0122456-0.00538103j -0.0154362-0.006919j 0.0299889+0.0301317j 0.001283+0.0248683j 0.0286527+0.000427096j 0.0252421+0.00452817j 0.0109822-0.0250517j -0.033482+0.00307239j -0.030595-0.00492892j -0.00857166-0.00608895j 0.0102125-0.00555368j 0.01307+0.00445815j 0.0157345+0.026301j -0.0106077+0.00677172j -0.00236998-0.00870852j -0.0233394-0.0111302j 0.0074926+0.0152121j -0.00183505-0.0159006j -0.00376301+0.026026j 0.00651043+0.0237014j -0.0280464+0.00870423j 0.0285933-0.00328158j -0.0189255-0.0107095j 0.0274924-0.0136048j 0.0250606+0.0220596j 0.0149894-0.0217903j -0.00385992-0.0204332j 0.0173335-0.0132326j -0.00406225-0.0273762j -0.0266611-0.00327277j 0.000255326+0.0300449j 0.00125207+0.0119812j 0.0239054+0.00545367j -0.0166061+0.0301436j 0.0297177-0.023097j 0.0117049+0.00710733j 0.0249348+0.00131081j 0.013533-0.014644j -0.0277436-0.0114248j -0.0197166-0.0141645j -0.0599332-0.0218723j -0.00487748+0.0279432j 0.0041684+0.00871472j -0.0064635-0.00306703j 0.00800188-0.0206573j -0.00692462-0.0142074j 0.0213252+0.0286176j -0.013102+0.0134577j -0.00928354+0.00551217j 0.0267124+0.0107093j 0.00670755-0.00683644j -0.0259209-0.0195976j -0.00877782-0.0127251j 0.0144639+0.00783612j -0.00342559-0.00832826j 0.00848143+0.0140674j -0.0153896-0.0208425j -0.00268114+0.00154535j 0.0112102-0.00591415j -0.00879966-0.0141926j 0.0277703+0.00207641j -0.00833094-0.0123689j -0.0206807-0.00974851j -0.02218-0.007439j 8.46399e-05+0.01332j 0.0433258+0.0271129j -0.00128208+0.0148067j 0.00228159+0.0153861j 0.00820656-0.00280045j 0.0489864+0.0282149j 0.0201042+0.0249756j 0.0226929+0.00110413j -0.00910995-0.00264026j 0.0294652+0.00518549j 0.0102447+0.00769766j -0.00857073-0.010973j 0.00135449+0.0233907j -0.0238059-0.00484967j 0.000592667-0.00173826j 0.044383+0.014398j -0.0142935-0.0120963j 0.00895347+0.00461996j -0.00283665-0.0349229j 0.0125475-0.0172596j -0.0358159-0.0187562j -0.0454771-0.0177997j -0.036296+0.00250228j 0.00338768+0.0203274j 0.0201051+0.0171116j 0.00711208-0.00675395j -0.0146234-0.00914809j 0.0224127+0.0014354j 0.0475107+0.012582j 0.000982992+0.0287752j -0.00857788-0.03128j 0.000315964+0.00417506j 0.0119738-0.0174222j -0.00733186-0.0595076j -0.0235828-0.0150637j 0.0406489-0.0196914j -0.0149875+0.0157729j 0.0139632-0.0297956j -0.0172743-0.012869j 0.0394181+0.000438668j 0.00116583+0.0129207j -0.0147116-0.00481508j -0.00443151+0.0386869j 0.00389313+0.00181656j 0.0221206+0.0154185j -0.00120913+0.00304765j -0.0114199+0.00460673j 0.0102887+0.0170387j 0.0163853-0.000201976j -0.0566833-0.0151052j 0.0696141+0.0509753j -0.0423693+0.00262726j -0.00980956+0.00609782j -0.0255475-0.018405j 0.00560573-0.000548839j 0.0468515+0.0171273j -0.00420979+0.00867941j 0.0193105+0.0168937j -0.00936234+0.0025145j -0.0682037-0.0193318j 0.00360957+0.0232402j 0.0250049+0.0221444j -0.04127-0.0300761j 0.00788035-0.0169125j 
