-0.0389308+0.0127786j 0.0217171+0.00488093j 0.0490373-0.00138196j -0.05688+0.0174409j 0.0110159-0.00626064j -0.027419-0.00431617j -0.0443604+0.00640046j 0.0465606-0.0109728j 0.0351575-0.0216185j 0.012238-0.0138791j 0.0660185-0.0254568j 0.0545586-0.0072336j -0.0161976+0.0053841j 0.0135355-0.0130346j -0.0132526+0.00503097j -0.00700259-0.0152537j 0.0232198-0.00347571j 0.0205847-0.0168364j -0.00162935-0.0203896j 0.00618704+0.00682392j 0.0406282-0.0344653j 0.00886272+0.00397432j -0.0569256+0.0166621j -0.00219068+0.00257513j -0.0214829+0.0136883j -0.0478037+0.0166509j -0.00167268-0.00294312j -0.00389224+0.00628548j -0.0224391-0.0149005j -0.0327675+0.0195886j -0.0119199-0.0171136j -0.0374583+0.00334338j -3.06657e-05+0.00253038j 0.0358773-0.0243517j 2.07607e-05+0.00251895j -0.0378055-0.00917867j -0.0194318-0.0189891j 0.0114182+0.0296056j 0.0227298+0.00125738j 0.00408023-0.000185707j -0.0074346-0.0169349j -0.000641105+0.00862734j 0.028015+0.0020067j 0.00936466-0.0166537j -0.0293282+0.0139673j -0.00901801-0.0164269j 0.0102476+0.016497j -0.0042205+0.0216824j 0.0261156-0.00430727j -0.042765-0.000783914j 0.00621052+0.0104578j -0.0301202-0.00202097j 0.00584582+0.0165839j -0.012002-0.000358939j 0.00587559-0.0160994j -0.021336-0.00743476j -0.031495+0.00938734j -0.0405538+0.014855j 0.00824609-0.00721262j 0.0203013-0.0224323j -0.00381054-0.00762294j -0.0122734+0.0185676j -0.0197109+0.00494247j -0.0432087+0.00822952j 0.0143828+0.0333224j -0.0155505+0.021448j 0.0137969-0.00383403j 0.0189286-0.0148093j -0.0406123+0.0352966j -0.0662782-0.000873322j -0.00942472+0.0208716j -0.0109781+0.0189159j -0.00573137-0.0333087j 0.0351541-0.011436j 0.00739485+0.000166945j -0.0400564-0.0137188j -0.0126113+0.0122657j 0.0329828-0.0170427j 0.0377057-0.000635483j 0.00888326+0.00930599j -0.0105646-0.016627j 0.0700942+0.0015592j -0.0480158+0.0366142j -0.0189277+0.0183211j -0.0154692+0.0229361j 0.0186973-0.00424056j -0.0364731+0.00412181j 0.0306286-0.0284191j -0.0492937+0.0369988j -0.00380652+0.000647063j -0.00852223-0.0171549j -0.0189342+0.0371973j -0.000205331-0.0339189j -0.0191709+0.033414j 0.0317734-0.00206441j 0.0253848-0.0261844j -0.0448922-0.0317755j 0.0222818+0.0323362j -0.0168818-0.0286421j -0.00625101-0.0114151j -0.0269062-0.015366j -0.0271724+0.00099139j 0.0288525-0.0243575j 0.00926401-0.00413961j -0.0214078+0.00908587j 0.0252798+0.00614466j -0.0664672-0.0208303j -0.0153992+0.00903107j -0.0122341+0.0188625j 0.0295142-0.00299321j -0.0704052-0.0208275j -0.0242338+0.0283282j -0.00898238-0.00024729j 0.00078948-0.0262421j 0.000356882+0.0255019j 0.0129457-0.000284289j -0.0166236+0.0148877j 0.0722039-0.0194612j 0.015256-0.0274829j 0.0221943-0.0110061j 0.0149521-0.00840365j -0.0515691+0.0297906j 0.0845433-0.0120932j -0.0260933+0.0127751j -0.0156177+0.0362354j 0.00255493+0.0163851j 0.00754787-0.00877765j -0.0193582-0.0129149j -0.00888292+0.0144098j 0.0915691-0.0251314j 0.0170416+0.015796j -0.0193564-0.00840717j -0.0702095+0.0372436j 0.0939792+0.0201563j 0.0146614-0.0111573j 0.0555788-0.00064361j 0.0370133-0.0508235j 0.0839306-0.00411579j 0.00379001+0.007246j 0.124329-0.00101434j -0.057943-0.0150344j -0.0280404+0.00323497j 0.0164604-0.00100618j 0.0595043+0.0459118j -0.102016-0.00378847j 0.0908217-0.0118433j 0.00569154-0.0166337j 0.10106-0.0289516j -0.0295696-0.00750856j 0.0118933+0.0315576j -0.00326734-0.0234417j -0.0356961+0.0405189j 0.034385+0.0151507j -0.0417746-0.00146177j -0.0257121-0.010724j 0.0923049-0.045902j 0.017161+0.0345928j 0.0246789+0.0169259j 0.00802271-0.00859012j 0.182003-0.0229555j 
0.0172126+0.00619969j 0.0418365-0.0143334j 0.0366746-0.0189708j 0.0369825+0.00442966j -0.00776742-0.00640458j -0.0134162+0.0092142j -0.043367+0.0244863j -0.00912757-0.00672147j -0.0624825+0.00252447j -0.0156962+0.00484891j -0.00544416-0.0245206j -0.000704387-0.0115036j 0.0069595+0.00756499j -0.0118334-0.00305253j 0.00910179+0.0171939j -0.0568074+0.0113956j 0.0129669-0.00406766j -0.0431838+0.00557014j -0.0623735+0.0155803j -0.00266786-0.00912117j -0.0353891-0.0135569j -0.0101477-0.00163427j 0.00887497+0.0164734j 0.00968327-0.00974391j 0.0132724-0.00702578j 0.0281607-0.00185789j -0.0121807+0.00547095j 0.0223579+0.00587365j -0.0210891+0.00278356j 0.0307268+0.0125115j -0.0367653+0.0123672j -0.0179669+0.0218065j -0.00282119-0.00049592j -0.0282784-0.0137004j 0.0165621+0.0017517j -0.0149234+0.0142326j -0.0349826+0.0164758j 0.0544598-0.0120707j 0.0177506-0.0235948j -0.0205811+0.0160842j -0.0379595+0.00679922j 0.0258229-0.00822091j 0.0192074-0.0245941j -0.0349937+0.00672336j 0.0129621+0.00767695j -0.0396817+0.02133j 0.0316619-0.019475j 0.03914-0.0115091j 0.00678904-0.00987937j -0.035533+0.0212816j 0.0286495-0.0151579j -0.00347981+0.0161187j 0.0298833-0.0119057j -0.0154191+0.0135044j -0.0147442-0.00181825j -0.0148081+0.0125148j -0.0113227+0.016248j 0.0159418+0.0132359j -0.0115579-0.00613772j -0.0190922-0.0114856j -0.0309039+0.00997507j 0.039655+0.0025319j 0.00928579+0.0108626j -0.0130025+0.0262933j 0.0512518-0.0162357j 0.0289514+0.00432368j 0.00923604-0.0147542j -0.0202143-0.00193724j 0.0561217+0.0208081j 0.00296777+0.034629j 0.00458002+0.00964381j 0.0224563+0.0172189j -0.0581373+0.00592187j 0.0124364-0.0217732j -0.00473524+0.00706636j -0.0307537+0.0261038j 0.0200419+0.00721313j -0.00948564-0.0195379j 0.0260018-0.0260406j -0.00827589-0.00505406j -0.0298383+0.00639408j 0.00177077-0.0427317j 0.0414156+0.0371931j 0.0345822+0.00855335j 0.0386278+0.00501526j -0.00711375-0.023164j -0.0129249+0.0253026j -0.0247907-0.0137327j 0.0462144+0.0250987j 0.0132858-0.00336696j -0.0357012+0.0109748j 0.0770493-0.00892224j -0.0395853-0.00339612j 0.042186+0.00108747j -0.000440508-0.0333074j -0.00909591-0.0198272j -0.0608593+0.0338981j 0.0587565-0.0323046j -0.038027+0.00532628j -0.0436127+0.00665138j -0.0207615+0.0167979j -0.0191044+0.0181204j -0.0264084-0.0107228j -0.000112356-0.00430645j 0.00928134+0.0282842j 0.0145203-0.0129783j -0.0357906+0.0540078j 0.00367544-0.00548441j -0.00301345+0.0224582j -0.0188379-0.030496j -0.0592511+0.060234j 0.0203125+0.0112751j 0.0173631-0.0155195j -0.0281461+0.0117728j 0.0191887-0.00654513j 0.0195423-0.0134693j 0.0154922+0.0118559j -0.0136414-0.040744j -0.0622197-0.00618984j -0.0285985-0.0295254j -0.0123552-0.0133287j 0.0371477+0.00718516j -0.00190166-0.0274384j 0.0253723+0.0154013j 0.0461611+0.00519748j 0.0749003-0.000996485j -0.0515932+0.00534398j -0.0286682+0.00305059j 0.0110782-0.0128819j -0.0490463-0.0203222j 0.0420757-0.0126107j -0.0292682+0.021729j 0.102517+0.00949497j 0.085186-0.0269926j -0.0163587-0.0180398j 0.0405726-0.0193435j -0.143211+0.000889544j -0.00169783-0.0297331j 0.0153902+0.000251772j 0.0124292-0.0456891j -0.0221364+0.00783185j -0.0345028+0.00989351j -0.0154756+0.0148219j 0.138865-0.00977806j 0.0178374+0.0362577j -0.0322982-0.0346083j -0.0977407+0.0201864j -0.0373877-0.0228029j 0.0321273+0.00733989j 0.0502385+0.00765506j 0.00129346+0.0241337j 0.06116+0.00872923j 0.0331717-0.0023278j -0.0214272+0.0396075j -0.0772253+0.0292258j -0.0429994-0.0204346j 0.0287267-0.0285417j -0.00919093+0.0171677j -0.175142+0.0196397j -0.00247476-0.0102788j 
0.00126457-0.00731186j -0.0184376+0.0258546j -0.0303529+0.0320708j 0.0351528-0.00855444j 0.0225801+0.00831209j 0.0198644-0.0209169j -0.0104304-0.0329354j -0.0491429+0.0153252j -0.0271994-0.00171972j -0.0126406-0.0101402j -0.0378104+0.0411482j -0.0565972+0.0281388j -0.00636162-0.0121384j 0.0291145-0.0038817j -0.0382022-0.0181189j -0.0151527-0.0133674j 0.0100427+0.00812093j -0.0225865-0.00673464j -0.0667298-0.00108428j -0.0558369+0.0287219j -0.0317649+0.025675j -0.0295079+0.0113107j 0.050416-0.0396821j 0.0437427+0.00355083j 0.00792611+0.00766035j 0.0395143-0.00593645j 0.0146648-0.00778422j -0.0133222-0.0010328j 0.0134018-0.0107054j 0.0324264-0.0298499j 0.0224589-0.0144762j -0.0290725-0.0189012j -0.0275065+0.0146904j -0.0390926+0.0326021j 0.0696277-0.0255596j 0.0302909-0.0262954j -0.0306026-0.00982573j 0.00962347+0.0121363j 0.0314437+0.0236293j -0.033085-0.00489058j 0.0298475-0.0306619j 0.00948491-0.000887026j -0.0125148+0.0323135j 0.00359768-0.000697524j 0.0209457-0.00678628j -0.0222951-0.0213211j 0.0403646+0.0164358j 0.0397682-0.00258192j -0.0180067+0.013906j 0.0414646-0.0397825j 0.0527054-0.00763867j 0.00225535-0.00704389j 0.0376107-0.00521857j 0.00981044-0.0136387j -0.0361241+0.0245591j -0.0293428-0.0026866j 0.00104863-0.0228721j 0.0128717-0.0147334j -0.00140091+0.0133143j -0.0384766+0.046698j 0.0266477-0.0147195j -0.0187182-0.00366484j -0.0126029-0.00843183j 0.0190263-0.0430679j 0.0557147-0.0211115j 0.00784886-0.000548188j 0.00167632+0.0298831j -0.0230758+0.012747j -0.025292-0.0213688j -0.0147412-0.0091396j -3.24873e-06-0.0199758j -0.0401721-0.00191839j -0.0637627+0.0251113j 0.0388159+0.0277001j -0.0373945-0.00348027j 0.00214975-0.0196479j -0.0184433-0.000525378j 0.0194372+0.00306459j 0.0427326+0.00595669j -0.0255568+0.0142887j 0.016874-0.0215961j 0.0154146-0.0100983j 0.00939624-0.0402067j 0.0200408-0.0137803j -0.0089712+0.00837078j -0.00717925+0.00819151j 0.0102947-0.0319383j -0.0286383+0.0175526j -0.0118344+0.00952198j -0.0719746+0.0486636j -0.00703396-0.0217447j 0.027332+0.0404337j 0.00464713-0.00497411j -0.00845249+0.0319697j 0.027102+0.00804036j -0.0475122+0.0585369j -0.0367701-0.0450568j 0.0797766-0.00625787j 0.00313812-0.0128995j -0.0621525-0.0023062j -0.0254643-0.00211421j -0.0636065+0.0197237j -0.00461943+0.0137736j -0.014701+0.0302197j -0.0236738-0.00565851j -0.0483802+0.0583084j -0.0689747-0.0489426j -0.0127158+0.00626159j -0.0257323-0.0068291j 0.0424507-0.0100887j -0.103654-0.00277937j 0.0900437-0.0175503j 0.0566694-0.00469667j -0.0250758+0.0128164j -0.00268373+0.00374398j 0.0392955+0.0185189j -0.0458275+0.0032252j -0.00948537+0.0267693j -0.0194938+0.0108765j 0.0315386+0.0253981j 0.0365577+0.0187886j 0.0399395-0.0412615j -0.0278764+0.0451711j -0.0276797-0.0029258j 0.0241597-0.00086274j -0.00558574+0.00584139j -0.0359131-0.0118736j -0.0309259-0.0201435j 0.0871636-0.00649874j -0.00528244+0.0232708j 0.00940946+0.00962949j -0.0539238-0.0137366j 0.0701716-0.0178447j -0.0437224+0.0267057j 0.0872903-0.0172321j 0.0309518+0.0129189j -0.0292151+0.00301371j -0.00946543+0.0308333j -0.0223678+0.0202325j 0.0304676+0.013775j 0.0550434-0.0187603j -0.0289303-0.00207503j -0.0208357+0.00848548j 0.0848166+0.0176606j -0.00887912-0.0372055j -0.0403094+0.0185491j -0.0843176-0.0189519j -0.0158535+0.0234142j 0.0497062-0.0371867j 0.0392763-0.0358071j -0.0854629+0.0442947j 0.0258007-0.00995495j 0.0105321+0.02229j -0.0299177+0.00726151j -0.0384159-0.0212962j -0.0395391+0.0681055j 0.0164418+0.0171376j -0.157415-0.00107849j -0.0615398-0.0218177j -0.0492116+0.0424836j 
-0.00177508-0.0293394j 0.0358073-0.0289873j 0.0574269-0.0183657j -0.0300263-0.0391022j -0.0044424+0.0209753j -0.00559018+0.0238571j -0.0392312+0.0143516j 0.0267648+0.0232644j 0.00609303+0.04314j 0.01246+0.02168j 0.0439921+0.0178327j 0.0257934-0.0121351j -0.0200665+0.00200597j 0.0214386+0.027109j -0.00422198-0.0119515j -0.0197719+0.0321395j 0.0105799-0.00246764j -0.000222938+0.0318212j -0.0147127+0.024141j -0.00594341-0.0169086j 0.0144141+0.0459702j -0.0158858-0.0131203j -0.0526861-0.0109079j 0.00797623-0.00858658j -0.0170642-0.0251465j -0.0190591-0.0172518j -0.00973693+0.0130464j 0.00371402-0.0340244j -0.00268232+0.0352188j 0.0222609-0.0268511j -0.0105297+0.0387936j -0.0363281+0.00161158j -0.0163621-0.0137909j 0.0106574+0.0378526j 0.0102063+0.00830752j -0.0315411+0.0323853j 0.0100826+0.0188865j 0.0288273-0.0702058j 8.27858e-05+0.00365809j 0.00471683-0.0255437j 0.00897597+0.0426237j 0.0396933-0.00703228j 0.00841595-0.0085603j -0.0178338+0.0337517j -0.0487585-0.0107694j -0.00597895+0.0191313j 0.00407933-0.0184768j 0.005375-0.0258601j 0.0322877-0.0110026j -0.0558975+0.0617118j 0.0184296-0.00328282j -0.0234849-0.00992422j 0.0170146-0.0086569j -0.00173379-0.00794012j 0.000587016-0.00296504j -0.025521+0.0233926j -0.0275926+0.0164504j -0.0208437-0.00537687j -0.0123087-0.00316272j -0.0404536+0.0123052j -0.0214766+0.00130782j 0.00433219-0.0101712j -0.0038752+0.00523764j -0.00749001+0.00794503j 0.0554877-0.0591232j -0.0191457-0.0567571j -0.0173127-0.0173633j 0.0149115+0.0116223j -0.00952584-0.0334701j -0.0708515-0.00863465j -0.0116947-0.0167524j -0.0156304-0.0341648j -0.0303605+0.0246715j 0.00832591+0.0286229j 0.00779133-0.0352141j -0.0632724+0.0460636j 0.0187638-0.045766j 0.0148781+0.0547816j 0.0543962+0.00584097j -0.00285476-0.0212664j 0.0142858+0.0232481j 0.104809-0.0336605j -0.0231428-0.0155777j 0.00667666-0.0198268j -0.0125446-0.024243j 0.0346994-0.00340157j -0.0155535+0.0205024j 0.0421122+0.018771j -0.0679018-0.0439156j -0.0125167-0.0289688j 0.0136413+0.0244361j -0.0324434-0.0540086j 0.0125819+0.0413485j -0.0481331-0.0545385j 0.0716394-0.0089003j -0.00987619-0.00370113j -0.0294412+0.0632897j 0.0505831-0.0307335j -0.00536706+0.0470259j -0.0192566+0.000150439j -0.00885842+0.0233682j -0.0597461-0.00158734j 0.0272698+0.0153432j -0.0128475+0.00605187j -0.0111034-0.00877739j -0.00826342-0.0291453j -0.0435682+0.0450081j -0.022786-0.0141766j -0.0408616-0.0075574j 0.0379387+0.0152386j -0.0796109+0.0373288j -0.013224-0.00679409j 0.0477116+0.00296587j -0.0136059+0.040616j -0.013993-0.0343028j 0.00191728-0.00476865j -0.0213027-0.00074193j 0.0705998-0.00402993j 0.00609495+0.0398304j 0.00531858+0.0282657j -0.00565055+0.000465215j 0.00199715-0.0354546j 0.0371992+0.0167557j -0.0317703-0.0282867j -0.0370167-0.0304147j 0.0316103-0.026842j 0.00613206+0.0516918j -0.00726037+0.00581254j -0.0138783-0.0115164j 0.0257733+0.0488935j 0.041392-0.015402j 0.0128139+0.0270726j -0.0334078-0.0444503j 0.0803492-0.0766898j 0.0562982+0.0258137j 0.0789382+0.00748658j 0.0200976+0.0559987j 0.0589468+0.00416957j -0.0259633+0.00127472j 0.111894-0.0353982j -0.0228282+0.0345545j -0.00357632+0.0115276j -0.0111626+0.0127983j 0.0712391-0.0519612j -0.0796702+0.0167849j 0.0836294-0.0235315j -0.00249034+0.0267893j 0.0866202+0.044399j 0.0191863+0.0218663j 0.0252545-0.0317237j -0.0505455-0.00886131j -0.028657-0.0380197j 0.0132414-0.0329837j -0.0694697+0.00480165j -0.0488414+0.0840925j 0.0224136+0.0497716j -0.00423049-0.057891j -0.011944-0.0453518j -0.0669927+0.0707108j 0.129295+0.0218694j 
-0.0055581+0.00776793j -0.0269918-0.0263843j -0.0178344-0.0507613j -0.0136901+0.0288194j 0.00196025-0.00525513j 0.0150479+0.0308008j 0.0163713+0.0170395j -0.0221915-0.000268099j 0.029092-0.00433628j 0.010354+0.0248552j -0.0049196-0.0722379j -0.0192602-0.0307077j -0.0315337+0.0204099j 0.0246993-0.00174458j -0.0246071+0.0265375j 0.0380783+0.0269221j -0.0141802-0.00313604j 0.015956+0.00163409j 0.0160216-0.00117749j -0.0422923-0.044267j 0.00599855-0.0311648j -0.0133157-0.00350672j 0.0135307+0.0560319j 0.0339752-0.00139817j 0.00976783-0.00847583j 0.000863658+0.00208504j 0.0102674+0.0383821j -0.0291856+0.0181476j 0.0184385+0.0264351j 0.0177436+0.0103648j 0.033483+0.0105313j 8.15424e-05+0.0367462j 0.000892802-0.00530102j -0.0108515-0.0234662j 0.0324173+0.0187082j 0.0123518+0.0102508j 0.0362769+0.0256697j -0.00641605+0.00206689j -0.0268002-0.0138761j 0.0170372+0.0166289j 0.0480822+0.00859143j -0.0161027+0.00647977j -0.0367479-0.0433017j -0.00702207+0.00363386j -0.00188567+0.0184712j 0.0352721+0.0184895j -0.0203379-0.0204357j -0.0048062-0.0111666j 0.0205741-0.0110826j 0.0203413-0.018073j -0.0109366+0.00113405j 0.000465975+0.0442503j -0.00138196-0.0202898j 0.0331564+0.00566748j -0.00694669+0.0181306j -0.0219497+0.00568567j 0.0197705-0.016699j -0.0288911+0.0364924j 0.0138728-0.0260371j -0.0105707-0.0230569j 0.0732255+0.00153897j -0.0883368+0.0164543j -0.0151292+0.0211012j 0.0303133+0.0433518j 0.00117749+0.0209101j 0.0423255+0.0354565j 0.0116233-0.0047497j 0.00538927-0.0138964j -0.0909252+0.00421821j -0.0128684+0.0349532j 0.0123559-0.0305116j -0.051541-0.0141806j 0.0269543+0.00338811j -0.0243333-0.00852311j 0.0128545-0.00214929j 0.0251405+0.0134158j -0.00781706-0.00420052j -0.0215783-0.00204325j -0.0214764-0.00210976j -0.018894-0.00981284j 0.0511358+0.0414725j 0.0263771-0.0286778j -0.0607503+0.0633467j -0.0178598+0.00392062j -0.0340113+0.0539212j 0.00338895-0.0269966j 0.0178845+0.00681736j 0.0226232-0.0661972j -0.0459551+0.0513167j -0.0479287-0.0390769j 0.0209049-0.0125982j -0.0522437+0.0326785j 0.0404319-0.0157584j -0.0614292+0.0242299j 0.0162211-0.0425737j -0.0213317-0.0210839j 0.0571969+0.0184127j 0.000912961-0.000707295j 0.0485528+0.00582626j -0.0148161+0.00104245j 0.0138064+0.0130839j -0.0604921+0.0146405j 0.0167557-0.0236928j -0.0179563-0.00134564j -0.00577065+0.0167008j -0.0456396-0.0242946j 0.0225634+0.0464164j -0.035857-0.00281412j -0.0259483+0.0230568j 0.0453335-0.0307487j -0.011176+0.0587302j 0.00282435+0.0633291j 0.0463348+0.0126506j -0.0214796-0.0234591j -0.0466442+0.00821911j -0.0216143-0.00212968j -0.0361336+0.0116671j 0.00796152-0.0560878j 0.0135616-0.025383j 0.0190943-0.0203214j 0.0366787-0.00830176j -0.007827+0.0283279j -0.0328131-0.0668534j 0.00834294+0.00518188j -0.0231495+0.0104775j -0.049386-0.00887979j -0.0133744-0.00849085j 0.0173166+0.00692309j 0.0476817+0.0171454j 0.0209357-0.0943053j -0.0565764+0.0317628j -0.0325209+0.0262561j -0.0301661+0.0222285j -0.0439263-0.0245585j 0.0612238-0.00154537j -0.014307-0.0307346j 0.123929-0.0256944j -0.0081973-0.0332926j -0.0479199-0.00171511j 0.0271984-0.0331047j 0.0390596+0.0193998j 0.0125688+0.0230205j -0.032819-0.0231451j -0.0698651+0.0125621j -0.00610242+0.00271626j 0.00281335-0.050388j 0.0327497+0.010823j 0.00700601-0.0617058j 0.0284605+0.00851488j -0.0127499-0.0349421j -0.030386+0.0036519j -0.0521607+0.00638222j -0.0580257-0.0253185j -0.00627623+0.0248127j -0.0186421+0.0336768j 0.0382564-0.100848j -0.0673579-0.0175707j -0.0736527+0.0152705j 0.072219+0.0195724j 0.0122958-0.058069j 
-0.0440952+0.0176683j -0.0171433+0.00591595j -0.0191813+0.0101537j -0.0200021-0.0117602j 0.0205084-0.0231023j -0.00266441-0.00981504j -0.0202983+0.0204245j 0.0168923+0.0125561j 0.0491723+0.00869929j 0.02389-0.00694384j -0.00970998+0.0265644j 0.0030509+0.0191958j -0.0180284-0.0016101j 0.00436978-0.0243138j -0.0267049+0.023241j 0.0460655+0.00331178j 0.00715543-0.0136923j 0.0344974+0.00623653j 0.0264711+0.0586771j -0.0373011+0.0598694j 0.0193566+0.0215845j 0.0250297+0.000329093j 0.0085064-0.0434038j 0.0104543-0.0219756j 0.00536265+0.00568306j -0.018606-0.00081076j 0.0226901-0.0274875j -0.00454551+0.0179206j -0.00131129+0.00296214j -0.0416203-0.0107957j 0.00199311-0.00849429j 0.0120864+0.0110312j 0.0241355+0.00815342j 0.0214903+0.0253063j -0.000408719-0.0503527j -0.011122+0.00528662j -0.00772197+0.0241232j -0.0049454-0.0321125j 0.0153295-0.0294639j 0.0205344+0.0166368j 0.00250012-0.0172368j -0.0297178+0.018824j -0.00999192+0.0113411j 0.0305874+0.0035854j 0.00873439-0.0152888j 0.015969+0.00844769j 0.000428108-0.0190841j -0.0280188-0.0359296j 0.0005428-0.017569j -0.0203418-0.00127941j -0.0284951-0.0350778j 0.0258292+0.000469465j -0.0306369-0.032625j 0.00456965-0.0080145j 0.0422181+0.0388408j -0.0218598+0.0291177j -0.0325326-0.0137817j 0.00148293+0.0222489j -0.00235362-0.00564472j 0.0447737+0.00136305j 0.00882785-0.0651392j -0.0225202+0.0601172j -0.0252926+0.0101083j -0.0199716+0.00603251j 0.00177665-0.0309576j 0.0275806-0.0692789j 0.0307947-0.0352843j 0.0121664+0.0220189j -0.106674+0.0747759j -0.00245553+0.0276774j -0.0383157-0.00188491j -0.0334794+0.0493037j 0.0447575+0.0322444j 0.0248291-0.0294254j 0.0055293+0.0160901j -0.0125125-0.0311675j -0.0197195+0.0507326j 0.0194338-0.0296871j 0.00121788-0.015118j -0.00119524+0.0151823j 0.0163475-0.02636j -0.00701343-0.0326571j -0.0492767+0.0227275j -0.046956+0.00337523j 0.0114257+0.00511174j -0.0211413+0.0131675j -0.0348202+0.00817269j -0.0224798+0.0383996j -0.00580931+0.0082883j -0.0195474+0.0748869j -0.0324728+0.0308418j 0.020376-0.0270745j 0.0113737+0.0153043j 0.0142593+0.0133854j -0.0210765+0.0168917j 0.0607833+0.0351171j -0.00362208-0.00208002j -0.0312523-0.049691j 0.0125142-0.00543545j 0.0292163+0.0326102j -0.0140926+0.0260941j 0.0155567+0.0594036j 0.0250946+0.0115422j 0.0146687+0.00522168j -0.0150266+0.0236524j 0.0154139+0.0322076j -0.0249053+0.0331382j -0.0235802+0.0151243j 0.0197718-8.9036e-05j -0.0139694-0.0637177j 0.0220707+0.0854551j 0.0274227-0.0273266j -0.0217261-0.0402154j -0.000932006+0.043289j 0.0100446+0.00533267j 0.0295124-0.0184043j -0.0344471+0.0182178j -0.000326865-0.0133526j -0.00566715+0.01213j 0.0134339-0.030479j 0.037067-0.024223j -0.0392079-0.0260168j 0.012278-0.00584191j -0.00578633-0.0122852j -0.0102676-0.00878076j -0.0635701+0.027327j -0.0189943+0.0369718j 0.0175896+0.017663j 0.0198319-0.053555j 1.34506e-05-0.00596303j 0.0338695+0.0133702j 0.000221903+0.0566779j -0.0529855-0.0383494j 0.00555703+0.00800075j 0.0139883-0.0348539j -0.0391726-0.00186668j 0.0820935+0.00134814j 0.00827325-0.0100801j 0.023572+0.0472957j 0.0361575-0.0404363j -0.027487+0.00523403j -0.00462375+0.0269454j -0.0142237+0.0322329j -0.0586697+0.0148476j -0.0406694+0.0228923j 0.00871989+0.0116466j 0.0300174+0.0416423j 0.0138119+0.0206322j -0.0414837+0.00704625j -0.0386201+0.00278149j -0.0219636+0.0790188j -0.0044123+0.000342859j -0.0217462+0.0428788j 0.000892373+0.0443562j 0.0053044+0.0333353j 0.00118849+0.00745195j 0.0419686-0.052312j -0.0388466+0.0469251j 0.0895988+0.0137306j 0.0541329-0.0107165j 
