-0.0441288+0.0316464j -0.0370699+0.0189214j -0.0460119+0.0142424j -0.0167908+0.00493112j 0.040961+0.0152279j -0.0172338-0.0117701j -0.0354434+0.0101302j 0.000278351+0.00519093j -0.0327164+0.00166008j -0.00140239-0.00233494j -0.0150146+0.00339334j 0.0116552+0.00136232j 0.0100654+0.00557905j -0.0283253-0.015667j -0.0294218-0.0259118j 0.0142006+0.0162287j 0.0171556+0.00145752j 0.0183397-9.29899e-05j -0.00599473+0.00725072j 0.0134955+0.0325686j -0.00263482+0.00073129j -0.00753697-0.00810663j 0.00734176+0.00227552j 0.000917259+0.00252382j 0.00173139-0.0189962j -0.00686573-0.0091189j 0.00995555-0.00140999j -0.0132971-0.0013337j -0.000418695+0.00442945j 0.00186538-0.00125523j 0.0146628-0.0102611j -0.0101841+0.0109223j 0.00117018-0.0107784j -0.00321279-0.0315801j -0.0119068-0.0154013j -0.0138604+0.0182555j -0.00473052-0.00476511j 0.0130256+0.0167505j -0.00446245-0.00373558j -0.00557254+0.0036147j -0.00869505+0.0228901j -0.00765539-0.0163758j 0.000382327+0.00963647j -0.00282164+0.0143518j 0.0125704-0.000866753j 0.00630784-0.00128651j 0.00275581+0.0117206j -0.0167275+0.00619256j 0.000831684-0.00647932j -0.00187132+0.00399986j -0.0100453+0.0116132j 0.0014717+0.00369987j 0.00640693-0.00786349j -0.00363584-0.01904j 0.00461561-1.27864e-05j -0.00189928+0.0153568j 0.00337681-0.00802784j -0.0112812+0.00395979j -0.00243274-0.00307764j 0.00923559+0.00908138j -0.00649078+0.0104546j 0.00772274+0.0010882j 0.00671882-0.0123769j 0.0232784+0.0101659j -0.00160746+0.00664426j -0.00577871+0.00422602j 0.0212696-0.0107944j -0.00198963+0.00185719j 0.00632355-0.00883908j 0.0130132-0.00595012j -0.00183101+0.00295616j 0.00462044+0.00195675j 0.0150628+0.00187752j -0.0139315+0.00231933j -0.00437841+0.00607061j 0.00458503-0.00407587j 0.00827825+0.0160866j -0.0145614-0.00572263j 0.000109013-0.0141104j -0.0222216+0.018905j -0.0144712-0.00663886j 0.00027804-0.0214877j 0.00745389+0.0233979j 0.0146312+0.00169043j 0.00522116+0.00523713j 0.0164467+0.00110773j 0.00893831-0.000712609j -0.00285181-0.0137091j 0.0316634-0.00516384j -0.000354874-0.0184829j 0.0034438+0.00792246j 0.0199751-0.0251935j 0.0218234+0.0105943j 0.00331038+0.00643061j -0.0153522-0.0129786j 0.0140137+0.0126751j 0.0106653+0.00730915j 0.0260769+0.0189968j -0.0012305+0.0015248j 0.0248417+0.00311711j -0.0197024-0.0331022j -0.0127422-0.00406411j 0.00390586+0.0140947j -0.0116584-0.0239012j -0.000842899-0.0465565j -0.0215469+0.0248427j 0.0260899-0.00595463j -0.0167068+0.0200586j -0.0114216+0.00969954j -0.00250937-0.0142355j -0.00496706-0.0207766j 0.0164767-0.0100609j -0.0132213-0.0221659j -0.0106458-0.0497906j -0.00989065+0.00156142j -0.01626-0.0151367j 0.000119183+0.00419883j 0.000727028-0.00793081j 0.00483606-0.0125561j -0.0151754-0.0669245j 0.0273071-0.0144187j -0.0181148-0.0185291j -0.0134945-0.00133524j -0.00765264-0.0132742j -0.015426-0.017911j -0.00935111-0.0196724j 0.0151474+0.0271572j 0.00274133-0.00229793j 0.012635-0.0100569j -0.0211884-0.0402811j -0.0155974-0.0199436j 0.0479882+0.0406305j 0.0221577-0.000517792j 0.00167482-0.00228445j -0.215586-0.0601508j -0.0488769-0.185006j 
0.0395726-0.0278542j -0.0548403+0.0257324j 0.0345176-0.00337384j -0.00445082+0.00140158j 0.0493349-0.00690807j -0.0163048+0.00355746j 0.0421186+0.00588167j -0.0109303+0.00387439j 0.00374361+0.0174471j 0.0157414-0.0048193j 0.0194655+0.00783923j 0.000840572+0.0109071j 0.0262711-0.00897481j -0.00395586-0.00691041j -0.00623155+0.00236597j 0.00301611-0.00390816j 0.0217628-0.000880744j -0.0133286-0.0209752j 0.00731057+0.00652001j 0.0158617+0.00398979j 0.00309598+0.00498985j 0.0128766+0.00365687j -0.0116939+0.0010166j -0.0144182-0.0141378j -0.012528-0.00976247j -0.00517079-0.0161947j 0.00517119-0.0135826j -0.00688976+0.00257935j 0.000834891+0.000550678j 0.0035583+0.0126316j 0.0102455-0.00698374j 0.0055973-0.0131713j 0.00757205-0.00641707j -0.00170326+0.0096063j 0.00361428-0.00444446j -0.00424777+0.00139557j 0.00082481-0.00394529j -0.00288241+0.0134495j -0.00717063-0.00660792j -0.00335269-0.0158498j -0.0186872+0.00724781j -0.00638602-0.00044573j 0.00173888-0.0107837j -0.00821643+0.0199152j 0.00164017-0.00259179j -0.000600293-0.00362547j -0.00808764-0.00545004j 0.00289185+0.00935767j -0.000531375+0.00544996j -0.00501867+0.00489252j -0.00229674+0.0207245j -0.00168183+0.0111171j 0.00257293-0.013043j 0.017599-0.0112942j -0.00738109-0.00842066j -0.00724547-0.0009573j 0.000641563+0.0038862j 0.00551141-0.0151309j 0.00693661-0.0131079j -0.000696789-0.00348288j 0.00627829-0.0137678j -0.00612757+0.000336415j -0.00223448-0.00520237j -0.00253263-0.0236312j 0.00317964+0.0075038j 0.00308146+0.00230957j -0.00143172-0.00277808j 0.00301448-0.0062641j 0.00169194-0.00369947j 0.00387403-0.00678467j -0.017094+0.00136756j 0.0138178-0.0138843j -0.0184905-0.00195088j 0.00240252+0.00389232j 0.00958257-0.0064439j 0.0213509-0.00376669j 0.0253999+0.0064422j 0.00925678-0.0102924j -0.00167311+0.00720033j 0.0184288+0.0041001j -0.00435396+0.0122954j -0.00597256+0.00108057j 0.045375-0.0123272j 0.00653132+0.00261858j 0.00788469-0.0102197j -0.000267926-0.010693j -0.000772832+0.00579287j -0.000981954-0.0071973j -0.0128599-0.00942085j -0.0143857-0.0108836j -0.00980532+0.00382736j -0.0173832-0.0312544j 0.0114333-0.0132062j 0.0185973+0.0100539j -0.00397746+0.0294927j 0.0072299-0.00900771j 0.00802152-0.0110178j 0.00771043-0.0190381j -0.0115219-0.00167901j 0.0150837-0.0159675j -0.0105413+0.0239863j -0.00349145-0.00463912j -0.00608553-0.010273j 0.00558892+0.00783089j -0.0266836-0.00370322j 0.0242623+0.021533j -0.00241652-0.00718449j 0.0137737+0.0162283j 0.011562+0.00559089j -0.00269089+0.0078242j -0.0151533-0.0075732j 0.00822344-0.0520344j 0.00174857+0.00400033j -0.00962127-0.000254209j 0.00641873+0.0169936j 0.00426686+0.0313127j -0.00551075+0.00389337j -0.00666909-0.0119512j 0.00154141+0.00277088j -0.0181988+0.00425587j -0.0252795-0.0269917j 0.0187106+0.0270677j 0.010054+0.0316452j 0.0113453-0.0166395j 0.0135403-0.00415274j 0.00558245+0.00448412j 0.00978464-0.00507317j -0.00426232-0.0176843j 0.00361485+0.006637j 0.00840968+0.0167666j -0.0467025-0.00710716j 0.0257604+0.0265152j -0.00643837-0.015681j -0.0572024-0.0427452j 0.0470905+0.152573j -0.199085-0.0474361j 
0.0363654+0.0154866j 0.013276+0.0355445j 0.0126259-0.0111639j 0.0401804+0.000375075j 0.0125324-0.0704981j -0.0180319+0.00307715j 0.0211075-0.0389099j 0.0273719-0.02108j 0.0442481-0.0083394j 0.00782033-0.0168222j -3.56072e-05-0.00535634j -0.0128236-0.0107574j -0.020905-0.0240087j 0.011457+0.0306123j -0.00398226+0.060633j 0.0056911-0.0156456j -0.0174152-0.0142227j -0.0107843+0.0236576j -0.00456221-0.0100421j 0.00436947-0.0594855j 0.00769082-0.0235286j -0.00246779-0.00162601j -0.00529547+0.00917258j 0.000260543+0.000307578j -0.00199798+0.0211991j -0.0114041+0.0205391j -0.025444-0.00115965j 0.0281538+0.0242624j 0.0046055+0.00114546j -0.0157991+0.0039714j -0.019868-0.00983768j -0.00835939-0.00465092j -0.00116279-0.0039515j 0.0182071+0.0201039j -0.0004864+0.0121471j 0.0105305+0.0141455j 0.000347066+0.00358763j -0.00325447-0.0152604j -0.00440258+0.020497j 0.0272549+0.00267092j 0.0163851-0.00482355j 0.0341018+0.0130798j -0.0165892+0.0158132j 0.0105044-0.0404191j -0.0165631-0.00544942j -0.0161895-0.0166799j 0.00346377-0.00429163j 0.018692+0.00250943j 0.00309406+0.0122392j 0.0140799+0.00298657j 0.0257291-0.0169223j -0.00203881-0.0106895j -0.00867108+0.0157947j -0.00989987+0.00674132j -0.017054+0.0125895j 0.00819455+0.0191343j 0.0198461-0.00514889j -0.00151345+0.0170838j 0.00776529+0.0107984j -0.0113774-0.0181863j -0.0142243+0.0254592j 0.016745-0.00767926j -0.012941+0.0118366j -0.0278989-0.00562684j -0.00354975-0.00945649j 0.00170207+0.00995503j -0.0252688-0.0101538j 0.0119865+0.0121591j 0.0205249+0.00920995j -0.0148808-0.00419059j -0.00440877+0.00658054j -0.0072891-0.013632j -0.020161+0.00837663j -0.017083-0.0115512j 0.0209268+0.00226206j 0.00663244-0.0143433j 0.0350894-0.043104j 0.00988711+0.024823j -0.0363292+0.00662805j 0.0431354-0.0141991j -0.0219427+0.0287296j 0.0114595+0.00567783j 0.00762525-0.0492958j 0.00422728-0.00316768j -0.010419-0.00951499j -0.0274202-0.00868958j -0.000635301-0.00430794j -0.00204152+0.00303024j -0.0323945-0.00983061j -0.011608+0.0336101j -0.027945-0.00237443j -0.0242709+0.0231141j -0.0188803-0.0168535j 0.00884994-0.0203573j -0.00264167+0.0275885j -0.0111778+0.000677702j -0.0308652+0.00909153j 0.00372456-0.0105131j -0.0229899+0.00095723j 0.00164829-0.0154733j 0.0256972+0.0228785j 0.0234874+0.0270087j -0.0368245+0.0123603j 0.0210858+0.0266192j -0.035468+0.0733871j 0.0419124-0.00961914j -0.036484+0.00769796j 0.0278641-0.0388846j 0.0546832-0.0134086j 0.0347217+0.00304418j -0.0119431+0.0156683j -0.0409046-0.0392225j 0.032524+0.0334664j -0.016818+0.0838087j 0.0111029-0.00312551j 0.01965+0.0175406j 0.00104911+0.014247j -0.00767066+0.0216373j -0.0234124+0.00790468j -0.00263298+0.12997j -0.0299795+0.00523452j 0.0182191+0.00705926j 0.0322131-0.000560265j -0.0167554+0.0162148j -0.00392783+0.0369131j -0.00646926+0.0281006j 0.0154292-0.0558945j -0.0296352+0.0332723j 0.0115522-0.0266005j 0.00285305+0.0170727j -0.0387815+0.0317817j 0.00365515-0.0243695j -0.0987789-0.0798942j -0.00936723-0.0503826j 0.118681+0.0304957j -0.0228371+0.169397j 
0.00158451-0.0339435j 0.0151577+0.0122268j -0.0178435-0.00531706j 0.0204206-0.0071652j -0.0156422-3.07965e-05j 0.0326468-0.0218109j -0.0334197-0.00807172j 0.0100665-0.00169482j 0.0203691-0.0174867j -0.0160096+0.00354802j -0.0156019+0.00463213j 0.0219727+0.00302756j -0.00143361-0.0112607j -0.0135261-0.015751j 0.0390763-0.0155548j -0.0342607-0.00869742j -0.0219975+0.0140908j 0.0108506+0.0102429j -0.00495388+0.00427589j -0.026441+0.00880601j -0.033686+0.0157661j -0.0102437-0.00350064j 0.0156107+0.0292684j -0.00999512+0.00141214j 0.0110099+0.0183675j 0.00280505-0.00492786j -0.0223978+0.00311677j 0.0192921-0.000588065j 0.0132117-0.00392156j 0.0191785-0.00425199j -0.00111653+0.00106095j -0.0351267+0.00242533j -0.00748395-0.0132981j 0.0049312-0.00367574j 0.00178733-0.0206282j 0.00217449+0.00400679j 0.00818457-0.0105474j 0.00256028+0.027446j 0.0101679-0.0109914j 0.00599296-0.0171691j -0.00294055-0.00901596j 0.00802591-0.0139451j 0.00344214+0.00269047j -0.00671545-0.00869315j -0.00558963-0.00914027j -0.00234137+0.0181396j -0.018238+0.018834j -0.0046006-0.00687059j 0.00669181-0.00444688j 0.00822077-0.000849476j 0.0161605-0.00151277j 0.00980453-0.012473j 0.00312923+0.00182838j -0.00112108-0.0124086j -0.00771018+0.00655171j 0.0295767+0.0226025j 0.00452648-0.0102653j 0.00117794-0.0133243j 0.00232742+0.00707766j 0.000285936-0.00293814j 0.000972844+0.0160309j -0.0145739+0.0200268j 0.00300278-0.00578539j -0.00925261+0.0263887j 0.0070213-0.00119824j 0.00394729-0.0075875j -0.000516647+0.014193j -0.0187441-0.00534311j 0.00782297-0.0126044j -0.00778915-0.0009081j 0.0211166+0.0284648j -0.00904549-0.0266639j 0.00943819+0.0252481j -0.0101871-0.0159237j 0.013973-0.0137489j -0.0137212-0.00132357j 0.00371014-0.0284646j -0.0121983+0.00236389j -0.00661604+0.00940254j -0.0177707-0.0462874j 0.00766582-0.00868406j -0.0266324-0.000629106j -0.0303712+0.000281566j 0.0249608-0.00546894j 0.00342823+0.0106995j -0.0179+0.0334976j -0.00388156-0.0046674j 0.0200878-0.00234937j 0.0015101+0.0298553j 0.0143757-0.000824686j -0.00864139+0.00180238j -0.00502225-0.00473482j -0.00561644+0.00684632j -0.0225818-0.0185396j 0.0107371-0.00750736j 0.00516505+0.0100026j 0.0283586+0.0290607j -0.0258389-0.0288948j -0.0188771+0.00429937j -0.0106937+0.00931415j 0.0195204-0.00788587j 0.03313-0.019757j 0.0346159+0.0380694j 0.0351775-0.00821153j 0.0329187+0.00958706j -0.0210844-0.0465509j -0.0059151+0.0328009j -0.0272356-0.00422574j -0.00976526-0.0408936j -0.00389639-0.0414834j 0.01325+0.00177053j -0.0323309+0.0254163j -0.0121615-0.0342078j 0.0300448+0.0227304j 0.00364085-0.0139165j 0.0226313-0.0332902j -0.00797624+0.0025233j -0.0068971-0.00174248j 0.0126744+0.023392j 0.0675188-0.000712071j -0.0062412+0.039148j 0.0218+0.00527828j 0.0133627-0.00734889j 0.0159481+0.01277j -0.000319604-0.00223358j -0.0128272-0.0164047j -0.054374-0.00490174j 0.00161145+0.0191237j 0.000136365-0.00345691j 0.0390058-0.00529206j 0.115171+0.080281j -0.0313689-0.00927194j -0.000932214+0.113853j -0.095905-0.0164121j 0.00634864-0.0978456j 0.125177+0.0487191j 
-0.0268791-0.0155713j -0.0331044-0.013618j -0.0140518-0.0169981j 0.0230802-0.032289j 0.0110745+0.0519736j -0.0384307+0.00140641j 0.0062034-0.0236596j 0.03622-0.00272539j -0.0176977-0.0137112j 0.0133879-0.000222734j -0.0204439-0.00191397j 0.00545589-0.00107604j 0.00153457+0.0152642j 0.0140529-0.0268845j -0.00107709-0.0127982j 0.019004-0.00257357j -0.0271107+0.0237756j 0.025165+0.00365448j -0.0180709-0.010467j 0.00990765+0.0107877j 0.00464913+0.00255648j -0.0257626-0.0169839j 0.0353231-0.0165968j 0.0119095-0.0278688j 0.010347-0.00786262j 0.00256014-0.0140444j 0.010202-0.00887772j -0.0104411-0.00633465j -0.0063785-0.00545032j -0.00213237-0.0223567j -0.0122597-0.000866201j -0.00203249-0.000596967j -0.00123388-0.00713166j 0.0214585-0.0236618j 0.0048118+0.0188141j -0.00648119-0.000755746j 0.00951043-0.0170333j -0.017237+0.0136968j 0.00515533-0.012093j -0.000784827-0.01157j 0.00909854+0.00735426j -0.00113202+0.00345007j -0.00647452+0.000169993j -0.00373603+0.00958279j 0.0190993+0.00211693j 0.00631509-0.0087234j 0.0162996-0.00172732j -0.00279219-0.00790975j -0.00588141-0.0219584j -0.00573788+0.00344735j -0.00827072+0.0183845j -0.0055846-0.00206699j 0.023894-0.00998564j -0.00326238-0.0218999j -0.00695975+0.0105582j 0.00827051-0.00750051j -0.00829605+0.000912319j 0.0146402+0.00868217j 0.00829792-0.000437063j -0.000722928-0.00548746j 0.0151897-0.0165913j 0.00129702+0.0119709j 0.0220721-0.00759588j 0.00702135+0.0116059j -0.00439513+0.0219572j 0.00456051+0.0199206j 0.00814319+0.00168241j 0.00746701-0.0229835j 0.0180531-0.00950982j 0.00260284+0.000743135j 0.024403+0.0164588j 0.00254072-0.0108403j 0.0131322+0.00366228j -0.0219941+0.0241469j -0.000759893+0.010204j -0.0353688-0.0154951j -0.0182892+0.00497273j -0.00310091-0.0206701j 0.00728897-0.0207645j -0.0210991+0.0196683j -0.00367535+0.00779705j 0.00688549-0.0386908j -0.0438771+0.0312536j 0.00286795+0.00898447j 0.017359+0.000872881j 0.0117204-0.00131012j -0.0133084+0.000823777j 0.0157416-0.00532456j 0.0416377+0.00200047j 0.0211694-7.52973e-05j -0.0112867+0.016156j 0.0397075+0.00831322j 0.0382078+0.0159763j -0.018565+0.00201663j -0.0210725-0.0245101j -0.00760837+0.0434524j -0.00652464+0.0406039j 0.0302873+0.0616994j 0.0160277-0.0274438j 0.0110899+0.0289961j -0.0199037-0.0601293j 0.0287121+0.0138439j -0.00820055+0.0456304j -0.00864547-0.0091912j 0.0239747-0.0177846j 0.0209941+0.00894969j -0.00183158+0.0253841j -0.0159376-0.0391713j 0.0243228-0.00589015j -0.00150808-0.00654563j 0.0349425-0.0449466j 0.0192602-0.0389552j 0.0164345-0.0210257j 0.0124853-0.0188117j -0.0134875-0.01241j -0.0312316-0.0378495j -0.00569074+0.0421423j 0.00235502-0.00780848j -0.0127382-0.0186023j 0.000738118+0.00130656j -0.0347086-0.00197343j -0.00358289+0.0215379j 0.00589379-0.0196265j 0.0378102-0.00470671j -0.0152822-0.00784392j -0.00452451-0.026368j -0.0311616+0.00451455j 0.0180256-0.0118479j -0.0251736+0.0257016j -0.00631834-0.00935724j 0.0374391+0.0625444j 0.0442364+0.0485938j -0.166001-0.0481817j 0.00899814-0.120609j -0.0545077-0.0535805j 0.028007-0.0573009j 
-0.0511989-0.0232174j 0.057754+0.00964576j -0.0201823-0.0537395j -0.0185768+0.0353366j -0.0384709+0.0127119j 0.00229585-0.0192937j -0.00126213-0.0633064j -0.00593695+0.0499626j 0.00932593-0.0511285j -0.030934+0.0098846j -0.0137366-0.00743798j -0.00514031+0.000270331j -0.0300854-0.00114723j -0.00237303+0.00334032j -0.00753342-0.0270462j 0.0178343+0.0420911j -0.038855+0.00536104j -0.0063713+0.0167024j 0.00813862-0.0184518j -0.0218839-0.000577463j -0.0142164-0.0075813j -0.0132346-0.0219067j -0.00393009+0.0238741j 0.0245398+0.0153641j 0.00940192+0.0105404j -0.000939557+0.00857593j -0.0112213+0.0203298j 0.000910817-0.0225446j -0.0179093-0.00364659j 0.0163311-0.0221292j -0.0247872+0.0191366j -0.0243492+0.00216761j 0.0192214+0.015133j 0.0214851-0.0293289j 0.00938591-0.022994j -0.00575283-0.022197j 0.00302633-0.0163591j -0.0201857+0.0173917j -0.00378997+0.00956395j -0.0131054+0.0100212j 0.0134614-0.00582479j 0.0126124-0.00194366j -0.00397385+0.0267956j 0.000324981-0.00171763j -0.0106437+0.0163332j 0.00538692+0.00344455j -0.0183669-0.0046321j 0.00983472-0.0200354j 0.000109249-0.00310573j -0.00320297-0.006773j 0.000862763-0.0150366j 0.00244911+0.000732349j 0.00598502-0.00201544j -0.0131653-0.00470747j 0.00947407+0.0103909j 0.00655417+0.016811j 0.00545095+0.00499066j -0.00744157-0.00470992j 0.00485944+0.00641382j -0.0116151+0.0178675j 0.0153779+0.0110297j -0.014713-0.00839744j -0.00217704-0.00399375j -0.0236911+0.0521384j 0.00102429+0.00244789j 0.000498184-0.00619096j 0.00088211+0.0284628j -0.0212554+0.0173006j -0.00537671-0.00115001j 0.00651478+0.0321504j 0.0119376+0.00929081j -0.0319691+0.0252737j -0.00248741+0.019306j 0.0172849-0.0276948j -0.0085353-0.0021149j -0.00798522-0.0120885j -0.0236614-0.0333929j -0.00330593-0.017571j 0.0165962-0.0328573j -0.0114474-0.0307692j -5.91951e-06-0.00723131j 0.0154099+0.0148243j -0.0456582-0.0522531j -0.0311298+0.003296j -0.00598784+0.0181335j -0.0342097+0.0289045j -0.0113522-0.00270309j 0.0242931+0.00918969j -0.0100581+0.028607j 0.0152727+0.00532787j -0.0210539-0.00585081j 0.0135831+0.0724377j -0.0280225+0.0224618j -0.0158138-0.010015j 0.00606477-0.0407312j -0.0453815+0.0263405j -0.0279655+0.0195135j -0.0329103+0.0607939j 0.000462397-0.033099j -0.0521682+0.0436602j 0.0699411-0.0355042j 0.0292939+0.0352874j -0.0289077+0.00930823j 0.02909-0.0116309j 0.0467161+0.0479781j -0.016163-0.0519989j -0.0331739+0.0586119j 0.00283825-0.0649438j 0.0178824+0.0125734j 0.0158002+0.00358891j 0.047404+0.0390071j 0.0246399+0.0532928j 0.0267761+0.00991051j 0.0151993-0.00577962j 0.00331323-0.0388293j 0.0120255-0.0636884j -0.017539+0.0192811j 0.00474496+0.00865074j 0.0130221-0.0145921j 0.0187616+0.00565676j -0.0264832+0.0429087j 0.00279113-0.0392614j -0.011041-0.0359907j 0.0322323+0.0230119j 0.0163783-0.0117306j 0.0280409-0.000840594j 0.0330408+0.00624701j 0.00301957+0.0591763j -0.0230512+0.00103588j 0.0030784-0.0212681j -0.0679382+0.0401642j -0.0526215+0.00342516j -0.0294717-0.0826679j 0.105588+0.0530748j 0.0190371-0.193302j 0.140576+0.0441971j 
-0.0219757+0.0245561j -0.0303207-0.0488667j 0.0127259+0.0138381j 0.0243091-0.00303698j 0.0270049+0.0370709j 0.0140536+0.0139858j 0.0338306-0.00804694j 0.0485237-0.006054j -0.0123765+0.0221834j 0.0372339-0.0241184j -0.0115226-0.0354605j 0.0215536+0.0100309j -0.012002+0.00793853j -0.0102117+0.00519043j -0.0135247+0.0365252j 0.0251918-0.0590702j 0.00491465-0.0285713j 0.00160814+0.0196327j -0.00609223-0.0192879j -0.00179763+0.00632643j 0.0205861+0.00170972j -0.0147561-0.0207808j 0.0137897+0.0100064j -7.76217e-05-0.0151731j -0.00462303+0.012343j 0.0087981-0.0187736j 0.0025781-0.0407194j -0.0313149+0.0366491j 0.0132193+0.0398062j 0.00366157-0.0130303j 0.025716-0.00714967j 0.000296506-0.00266005j -0.0299493-0.0197198j -0.00717077+0.00515499j 0.0422088+0.0085747j -0.0211276+0.0287002j 0.0108871+0.0271273j -0.0220367+0.0203592j 0.000879586-0.0210746j -0.00314853+0.00240219j -0.0039101+0.00983489j 0.00781068+0.00328692j -0.00871642+0.0109481j 0.0173525-0.00934153j 0.0191343-0.027385j -0.00745498+0.00773014j -0.00293747-0.0118626j -0.0114757-0.0029528j 0.00514375-0.0133793j -0.00546693+0.0164412j -0.0318228+0.0246118j -0.00582428-0.00942756j 0.0238821-3.53671e-07j 0.0150995-0.0269632j 0.0104296-0.022942j -0.0233161+0.0447087j 0.00440447-0.015558j 0.0184464-0.00483988j -0.00225821+0.00173372j -0.00478127+0.00851072j 0.0006256-0.0126407j -0.0203504+0.0339894j 0.0382993+0.0171047j 0.0182345-0.0121212j 0.00821436+0.0226535j -0.000701002+0.0193074j 0.00468527+0.00179488j 0.00312025-0.0317145j 0.0244302+0.0203817j 0.0130462-0.0259806j 0.00173469+0.0471042j -0.000676771-0.0342945j 0.00918208+0.00375153j -0.0153388-0.0197837j 0.0138703+0.0332856j -0.0348962-0.00734251j -0.0111587+0.0221414j -0.0084059-0.0259259j 0.00427698-0.0246358j -0.0101613+0.00467587j 0.0072151+0.0201739j -0.0197909-0.0362443j -0.0521624+0.0490402j -0.00289121+0.0343513j 0.0107828-0.0041825j 0.000118953+0.00750588j 0.00128414+0.000761712j 0.01946-0.00524418j 0.0284721+0.00756248j 0.02129-0.0315026j -0.0101223+0.00436203j 0.00431078-0.0266652j 0.0502346+0.0166107j -0.0324591+0.0116174j -0.0155499-0.00539107j -0.00182593+0.0411877j 0.00701019+0.0435481j 0.0810541+0.0238186j 0.0212443-0.0403012j 0.00509812+0.0650296j -0.0458072-0.0358115j 0.065458-0.00562844j -0.00407735+0.0366736j -0.0270699+0.0133852j 0.0067693-0.0268376j 0.0577066+0.0100231j 0.00959489+0.0621087j -0.0268791-0.0554191j 0.0429649-0.0154282j 0.0269757-0.00302751j 0.0441714-0.0552502j 0.0166339-0.0641319j 0.0343568+0.00218191j -0.0306647+0.0254979j 0.00575038-0.00308444j -0.0497086-0.0294979j -0.00412083+0.0500944j 0.0145547-0.00248385j 0.00262802-0.038122j -0.0254998+0.05923j 0.0155028-0.00886217j -0.00547681+0.0348283j 0.0358388+0.0281952j 0.0357303-0.0325433j -0.0235459+0.00916406j -0.0255893-0.0867451j 0.0415708-0.0246098j -0.00580249-0.0258086j 0.0644006+0.0653672j -0.0575065+0.0412845j 0.0345921+0.000647818j 0.0654042-0.0066129j -0.0844451-0.000913186j 0.00258948-0.174815j -0.0827647+0.00776482j -0.018615-0.0525049j 
