5.47503e-17+0.179463j -6.84796e-17+0.0802481j 6.38629e-18-0.0396696j -3.47807e-16+0.0753544j 6.15415e-18+0.00412962j 1.76177e-17+0.00520361j 6.16717e-17+0.0708662j 3.51301e-16+0.0361841j 1.22727e-16-0.0408082j 4.88729e-17+0.0659358j -1.41241e-17+0.0105919j -9.60514e-17-0.0430189j -1.47722e-16-0.014125j 2.23282e-16+0.0418542j 8.20675e-17+0.140968j 3.65206e-17+0.0135587j -9.82326e-17-0.0462972j 6.94067e-17-0.0257909j -1.79586e-16+0.0182296j -1.34467e-17+0.0528747j -2.15743e-17-0.00757513j 8.76413e-17-0.0493482j 6.99743e-16+0.0482262j -4.11277e-16-0.026698j -4.46489e-16+0.0832081j 1.31465e-16+0.00994639j 1.17452e-15+0.0341199j 2.87748e-16-0.0270993j 9.77721e-17-0.0160734j 1.44231e-16-0.0350734j 8.11905e-16+0.0483292j 6.35207e-16-0.0275416j -4.27155e-16+0.0125788j -1.04924e-15-0.040858j -2.0757e-16+0.0261762j 4.72552e-16-0.0169167j 4.4448e-16-0.0230619j -2.22011e-16-0.0109956j -1.01635e-16-0.00373472j 3.55188e-16+0.0174529j -1.46694e-16+0.0153775j 2.33035e-16+0.000303378j 1.42864e-16+0.0141533j 1.34919e-16-0.0181966j 7.79186e-17+0.0348504j 5.55182e-16+0.0164364j 5.55689e-16+0.0357417j -3.10561e-16-0.0144274j 1.43112e-16-0.0126121j -3.12856e-16+0.00568831j -3.04968e-14+0.0272367j -9.61111e-16+0.00976778j -3.24278e-16+0.0197247j 2.25806e-15-0.0238888j -1.89091e-13+0.0464448j -5.47791e-15+0.00651339j 5.21966e-17-0.00984489j 2.44438e-16-0.0316174j 4.99221e-16-0.0273447j -1.01645e-15+0.0279167j -8.74305e-15+0.0230929j 2.30688e-15-0.00969347j 2.71184e-16-0.0173429j -7.80155e-16+0.00284796j 2.33121e-16-0.0216703j -2.11033e-16-0.00834795j -1.1204e-17+0.00708809j -3.29215e-16+0.00564303j -4.31983e-16-0.0234442j 4.18557e-16+0.0184958j 6.68577e-18+0.015517j -3.33096e-16+0.00362653j 1.01475e-16-0.008148j -4.10908e-16-0.00790713j 1.68371e-15+0.00724385j -2.26315e-16-0.0223469j -5.41784e-16-0.00344784j 3.31793e-16+0.010762j 3.45224e-16-0.0147135j 3.89322e-15-0.00752472j 1.29245e-16-0.0236518j -2.66919e-16+0.0208231j 7.80438e-16+0.010548j -2.65796e-16-0.0329792j 1.72914e-16+0.0416409j 5.88792e-16-0.0104304j -2.37252e-16-0.00831547j -2.93241e-16-0.00325527j 4.09395e-17+0.00370499j -1.86826e-16-0.00847421j -6.6537e-16+0.00395713j -2.50094e-16-0.0273029j -2.90372e-16-0.0179276j 1.98603e-16+0.00319256j -1.22239e-16-0.0189059j 1.8032e-16-0.00563984j 1.761e-16-0.00392287j -8.41773e-17-0.00352821j -2.32238e-16+0.0123296j -1.1655e-16+0.00796906j 3.60017e-17+0.0149469j -6.14303e-16-0.0209187j 8.63651e-17+0.0131975j -1.67132e-16-0.0214186j -3.19286e-16-0.0147485j 8.0588e-17-0.0042833j -1.15927e-15-0.0020158j -4.50676e-16-0.0235628j -5.80461e-16+0.000785937j 5.15463e-14-0.0259664j -4.23268e-17+0.0134381j 1.00229e-16-0.00263513j -1.24155e-16+0.0091099j -1.1633e-16-0.00348469j -5.35874e-17-0.00724978j -7.82674e-20+0.00605839j 1.99289e-17-0.016555j 9.37406e-17+0.00806343j 7.62362e-16-0.0310312j -1.56891e-17-0.00349493j 1.70842e-15+0.0124533j -4.72815e-16+0.00251275j -1.41832e-14-0.0275803j 1.33973e-15+0.0187452j 5.26935e-17-0.00344105j 8.31634e-17-0.00181225j -4.35657e-17-0.00354574j 1.98627e-16-0.0349724j 2.71884e-16-0.0155413j 2.78131e-16+0.0165462j 1.39699e-17+0.00975945j 1.15083e-16+0.000559022j -8.34876e-16-0.0120622j 2.54499e-17-0.0107422j -1.74352e-16+0.0146924j -1.75761e-16+0.0515113j 1.22753e-15-0.0162003j 1.14386e-16+0.0128663j -2.53095e-18+0.00726024j -3.63674e-16-0.0441576j 1.66083e-17+0.0213603j 2.43984e-17+0.0179123j 5.75769e-17+0.026292j -2.00164e-17-0.00142974j 1.51724e-16+0.0222616j 3.45663e-17+0.0430144j 1.42699e-17+0.0128227j 6.40773e-17+0.00232418j -9.96843e-17-0.017884j -1.35142e-16+0.0362823j 3.27846e-17-0.0609919j 1.56748e-16-0.0114474j 2.22806e-16-0.0277951j -5.49916e-17-0.014508j -2.65398e-16+0.0523058j -3.31554e-16+0.0369498j 1.84932e-17-0.0011782j 1.88493e-18+0.0919497j -2.34656e-18-0.139071j -1.35388e-18+0.068116j 
-1.3796e-16-0.0457921j 1.59024e-16+0.135917j -1.58974e-17-0.0278591j 1.97312e-16-0.0590173j 4.76065e-17+0.00343587j -8.48774e-17+0.0185061j 1.79573e-16+0.10583j 1.37225e-16+0.00733167j 1.45004e-16-0.0536272j 1.27741e-17-0.0088385j 1.10732e-16+0.00732027j 1.03048e-16+0.0224288j -1.54762e-16-0.0196454j 9.9907e-17+0.0150927j 4.01013e-18+0.041035j -1.5867e-16-0.0399082j 4.68783e-17+0.00586262j 1.47067e-16+0.00604437j 5.42704e-16+0.0888654j -3.15174e-16-0.0358288j 5.76576e-17+0.000338639j -1.79946e-16-0.0484573j 6.74704e-16-0.00846253j -3.07404e-16-0.0810314j 1.49251e-16-0.0334571j 6.35205e-17-0.0275432j -5.25575e-16-0.00735176j -2.32116e-16+0.0961574j 1.84385e-16+0.0528034j 6.62939e-17-0.039511j -7.9327e-17-0.00677506j -9.60901e-16+0.0479894j 5.42372e-16-0.0158467j -1.06681e-15-0.0236446j 5.13983e-16-0.0407782j -4.46367e-16+0.0351364j 9.45627e-17+0.00534442j 1.64466e-16+0.0212661j -3.33061e-16-0.0193835j -2.32847e-16-0.0391595j -3.31537e-16-0.0101913j 2.19181e-14-0.0203192j -5.36189e-16-0.0114125j -4.13227e-17-0.0361672j -5.64843e-17-0.00709685j 9.46624e-17-0.00418536j -2.84362e-17+0.0107524j -1.99914e-16+0.0385904j 2.66585e-16-0.0181174j 1.36285e-16-0.0179437j -7.16272e-15+0.00595796j -2.12122e-17+0.00528874j 1.63587e-16+0.0257799j 1.15447e-15+0.0201851j -8.21915e-14+0.0207531j 1.59615e-14-0.0237897j 2.28869e-16-0.00919997j 1.4214e-16-0.00315466j -1.22508e-17+0.00784663j -6.28048e-17-0.00382149j 9.71607e-15-0.0277087j -3.47022e-15+0.0124479j 2.79665e-17-0.0129793j 1.21936e-15-0.015173j -3.22712e-16+0.020565j -1.50575e-16-0.00437094j 5.54657e-17-0.00827757j 6.06218e-17+0.00839275j 2.16521e-16+0.0166454j -4.83066e-16+0.00146135j 2.87136e-16-0.0345579j 6.11792e-16-0.00776691j 3.13411e-16-0.00883059j -3.36389e-16+0.00749838j -1.06996e-16+0.00283621j -2.95141e-16-0.00144646j 6.65391e-17-0.0109672j -5.81835e-16-0.0148234j -2.15032e-16-0.0157463j 1.06258e-16+0.000331932j -6.16101e-16-0.0228437j 3.92487e-17-0.0114921j -2.0285e-15-0.0118348j 6.0623e-16+0.0401928j -2.0349e-16-0.0146672j 7.04701e-16-0.00798617j 3.24613e-18+0.00915202j -6.51285e-19-0.00894213j 1.89164e-16-0.00290489j 2.81685e-16+0.0170461j -4.21625e-16+0.00472343j 2.36514e-16+0.014859j 5.57279e-16+0.00976551j 7.3095e-16-0.0131252j 1.42936e-16+0.00331211j -1.85044e-16+0.00878419j 6.47018e-16-0.0228576j -5.6294e-17-0.0304873j -1.77922e-16+0.0330904j 2.81741e-16-0.0136056j 4.70319e-16-0.016223j 1.42426e-15+0.044659j 1.17787e-16+0.0141249j 3.60324e-16+0.0203002j 7.34431e-16+0.0260372j -3.54447e-16-0.00941207j 1.00356e-15+0.0251368j 9.23169e-16-0.00181832j 2.09998e-16+0.00224593j -6.07003e-15+0.00306238j -3.83433e-16-0.00794375j -1.26641e-15-0.0216675j -2.71253e-16+0.0176404j -1.06286e-16+0.00828894j -4.584e-16+0.0244395j 5.13084e-17-0.0198603j 2.80343e-17+0.0002149j -3.36331e-16+0.0118504j -7.23354e-16+0.0266645j 2.00433e-17+0.00858621j 1.05144e-15+0.00800357j -4.29009e-16-0.0277093j -9.25953e-15-0.0170444j -9.70336e-16-0.0127307j -1.06473e-16-0.0344437j -1.53308e-16-0.0258111j 1.45355e-16-0.00392152j -2.18267e-16+0.0159489j -1.06809e-16+0.0171362j 8.67298e-17+0.0135932j -2.67044e-17+0.00920751j -2.11197e-17-0.00822952j 1.61411e-16-0.000188954j -5.91431e-17+0.0272757j 1.00089e-16+0.0252539j -9.38924e-17-0.0328556j -2.7852e-15+0.0349751j -1.03735e-16-0.0483707j 2.83231e-17-0.00205482j 2.81089e-16+0.0258369j 3.10782e-17-0.0179107j -1.9349e-17-0.00900548j -1.5976e-16-0.0545369j -4.16881e-17+0.0336254j 1.41518e-17-0.0116628j -5.34868e-17+0.0420923j -1.74264e-17+0.0235174j -3.80131e-17-0.0412679j -1.00925e-16-0.0357526j 6.44302e-17-0.0148828j -5.96195e-17-0.00858088j -2.12541e-16+0.0373927j 8.55153e-17-0.0357405j -1.69746e-17-0.032659j -4.68378e-17+0.0340222j -7.60854e-17-0.000220619j 1.01272e-17+0.00529474j -8.05108e-17-0.0371832j -1.24991e-17+0.0180295j 2.12278e-17+0.12251j 
-7.42757e-18-0.0246937j -7.2617e-17+0.0385287j 2.22346e-16-0.0960694j -4.94637e-16+0.0776025j -6.3759e-16+0.063205j 5.96771e-16-0.0576756j 8.14312e-17-0.0411772j 2.33302e-17+0.00541303j -3.28319e-17+0.00119508j -2.06693e-16+0.0503225j 3.42705e-16+0.0796792j 5.83807e-17+0.0516393j 3.68436e-17-0.0143849j 2.87324e-17-0.0347006j 4.06531e-17-0.0504698j 3.53517e-17-0.0198896j 3.39068e-17+0.0280984j -2.4183e-18+0.0119447j 2.13108e-16+0.0363355j -6.28281e-17-0.0202009j 1.69108e-16+0.0292413j -2.63581e-17-0.00180876j -7.34592e-16-0.0573148j 4.23573e-16+0.00953464j 1.98946e-16-0.0806865j 2.26678e-15-0.0937899j -5.51658e-16-0.0235624j 5.72801e-16-0.0449096j 8.48566e-17+0.0200744j 1.30717e-16-0.0263219j 8.7983e-17+0.00326969j -7.35847e-16+0.0309552j 4.2859e-16-0.0159429j -8.77504e-16-0.0227536j 2.27949e-16-0.0108246j 2.99567e-16-0.00152041j 4.43865e-17+0.00471854j -2.53182e-16+0.0204096j -4.94482e-16-0.021684j 2.05216e-16-0.00500493j -2.74743e-16-0.0191897j 2.94031e-14-0.0274976j -1.10124e-15-0.0193702j 1.77585e-16+0.0202643j 1.34848e-16+0.0375254j -1.15826e-16-0.005303j 1.00541e-16+0.00569261j 2.14285e-16-0.0133873j -6.15277e-16+0.030318j 1.20696e-16-0.0132439j 2.46295e-14-0.0211161j -7.68029e-17-0.0238408j 2.56069e-16-0.0441161j -1.57971e-15+0.0191313j 9.36744e-14-0.0227541j 1.64201e-14-0.0230064j 1.55985e-16-0.000358333j -2.42187e-17-0.0108089j -6.42361e-16+0.0367106j 1.46365e-15-0.0135042j 5.71111e-15-0.0240467j 1.15269e-15-0.0222429j 1.18583e-16-0.0122543j -1.11602e-15+0.0127398j 1.98612e-16-0.00250115j 1.30358e-17+0.0148482j 9.83213e-17+0.0180404j -1.27457e-16-0.00293841j -1.48125e-16+0.014479j 1.3433e-16+0.0283633j -5.80417e-17+0.0500094j 6.57782e-16-0.0123361j -6.47151e-16-0.00319525j 1.04252e-15-0.0335024j -2.51141e-15-0.0214053j 2.77735e-16-0.00206579j -4.14098e-16+0.00471087j -1.64055e-17+0.00894763j 2.24139e-16-0.0116332j 8.21665e-15-0.0182656j -5.68764e-16-0.00721444j 6.66272e-16-0.0250587j -3.84995e-15-0.0286627j 9.3698e-17-0.00578488j -5.05997e-17+0.00776263j 4.63946e-16-0.000264021j 2.63214e-16+0.0248576j -1.32535e-16-0.013568j -9.32535e-18-0.000182019j -4.54717e-18+0.000794683j -2.11505e-15+0.0222162j 1.62924e-16+0.0243856j 2.61143e-16+0.00630007j 6.98582e-17+0.000955873j -5.87706e-17-0.00429064j -3.69717e-16+0.0117813j -5.34605e-16+0.0178635j 6.19797e-17-0.0167425j 2.452e-16-0.0157013j -8.68168e-17-0.00759152j 1.15402e-15+0.011314j 1.8395e-15+0.047739j -6.14362e-17-0.0250202j 5.85254e-17+0.00761924j 1.2194e-16+0.0207326j -5.04316e-17+0.0121735j -9.29467e-16-0.0265464j -1.2298e-15-0.00134868j 1.14477e-16-0.0168553j 1.29366e-14-0.00658781j 8.20292e-16-0.0208394j 9.08684e-16+0.0218741j -4.06716e-17+0.0138162j -7.50363e-17-0.016988j 5.70849e-16-0.0283751j 3.20046e-16-0.0301552j -1.54866e-16+0.0180454j -2.3189e-16+0.0113228j -1.63043e-16+0.00339679j 1.04898e-16-0.0097055j 1.11642e-15+0.00907826j -5.15467e-17-0.0132092j -3.05842e-15-0.00531466j 2.53637e-15+0.0349624j 6.90084e-17-0.00667003j 1.8707e-16+0.0259056j -2.7603e-16-0.0101637j -4.54243e-16+0.0107894j -2.51654e-16+0.0494886j 3.30304e-16+0.0332963j -8.04512e-18+0.0124774j 7.21105e-17-0.0351332j -1.95644e-15-0.0297669j -2.12997e-16+0.00625477j -1.07179e-17-0.0169073j 4.28225e-17-0.0103262j -1.10383e-15+0.0132596j 1.68531e-16-0.0495716j 5.25609e-17+0.0118396j -3.21738e-17-0.00952127j 3.45143e-17-0.00523774j -7.01846e-17+0.0164909j -2.65493e-17-0.0362752j 2.93293e-17+0.00015726j -5.96573e-17+0.00324483j 5.00268e-17-0.0336897j -4.9095e-17+0.0261374j 1.4476e-16-0.0526332j -1.9329e-16-0.00880606j -4.8198e-16+0.0983803j 1.32861e-16-0.0332572j -2.74521e-17+0.003075j 7.34632e-17-0.00510707j -8.82253e-17+0.0370875j -4.01326e-16+0.0592493j -5.5548e-16+0.065422j 4.39297e-16-0.0514757j -8.90245e-17+0.0135062j -1.40825e-16+0.0460453j -2.12285e-16+0.0547019j 
2.88151e-17-0.049433j 4.91614e-17-0.0603226j -1.19644e-16+0.0170974j -1.93662e-16+0.0474948j -2.49123e-16+0.0662147j 2.78769e-16+0.0257022j -8.84195e-17+0.0227076j -4.49618e-16-0.0506413j 8.24958e-17+0.00183807j 4.33281e-17-0.0548939j 1.18518e-16+0.0213306j -7.5394e-17-0.0120247j 5.28095e-17+0.0130227j -4.97454e-17+0.0129226j -7.62679e-17-0.0301902j 9.06634e-17+0.0292185j 4.80609e-17+0.0649599j -4.01258e-17+0.0200918j 1.25345e-18-0.00735344j -6.42567e-17-0.00994481j -2.27514e-17-0.0065464j -3.33127e-17+0.0227605j -1.31187e-16-0.0165106j 1.28842e-16-0.00439222j 3.66857e-17-0.0102308j -4.43422e-16+0.0152523j 1.58583e-16+0.00527402j -2.73281e-16+0.00757305j -1.96671e-16+0.00700864j -3.19243e-16+0.0518879j 1.34871e-16+0.028835j -1.87957e-16+0.00983883j 7.81725e-18+0.00567395j 5.1728e-16+0.0225373j -2.92442e-17-0.00330191j -2.80569e-16+0.00698352j 4.90273e-16-0.0247399j -5.01504e-18-0.00893117j 7.55991e-17+0.0126639j -2.77021e-16+0.00394024j 2.85178e-16-0.0161047j -3.88755e-14+0.0351403j 1.0605e-15-0.00545872j -1.21917e-16+0.0138991j -1.48712e-16-0.0540997j -9.81422e-17+0.00270547j 4.98746e-17+0.00693849j 1.50219e-16-0.0171651j -1.46491e-16+0.00850939j 1.21328e-16-0.00534547j 4.43507e-14-0.0392967j 4.43333e-16-0.0157288j 6.23643e-16-0.0279151j 2.89379e-16+0.0293646j -5.01936e-14+0.0128951j 1.24104e-14-0.018234j 2.11946e-16-0.00958379j -6.26977e-17+0.0215339j -3.9713e-17-0.00903674j -1.10547e-15-0.011909j 7.94327e-15-0.0114339j -5.98478e-15+0.0475234j -1.00323e-15+0.0268665j 1.08777e-15-0.0220695j 5.32282e-17-0.0253857j 4.34784e-16-0.000434056j 6.01676e-17-0.0160067j 9.3786e-16-0.0225458j -3.98318e-16-0.00101934j 3.91715e-16+0.00425116j -1.09166e-16+0.0227716j -1.52314e-15+0.0219766j -2.22433e-16+0.00655859j 1.82144e-16-0.00345333j -1.34631e-16-0.00113587j 4.87461e-16+0.0226785j -1.94683e-16-0.0163654j 1.06392e-15+0.00284334j 1.22248e-16+0.0206799j 7.88771e-15-0.0179623j -1.51837e-16-0.0183556j -5.56472e-16+0.00984764j 6.93635e-16+0.00858256j 1.05155e-16+0.0143499j 1.96133e-16-0.0254879j -2.35215e-15+0.0208714j 2.57137e-16-0.0255204j 8.30395e-16-0.00588237j 1.86696e-16-0.00538914j 2.79164e-16+0.0183423j 1.52897e-16+0.00168664j 7.6822e-17-0.0117696j 7.48757e-17+0.0143061j -4.19368e-16+0.00263316j 5.07374e-16+0.0296566j 1.41594e-16-0.0137879j -1.21843e-16+0.00740745j -1.35269e-16+0.028334j -6.6928e-17+0.00729016j 3.811e-17+0.0101201j -8.13168e-16-0.00478761j -1.22087e-15-0.0334841j -3.08071e-17+0.00742128j -2.77724e-16-0.00435836j -1.64733e-16-0.0114986j 1.56047e-16+0.00298207j -1.75351e-15-0.0200141j -9.62472e-16-0.0231657j 5.60367e-16+0.000122828j -4.1194e-14+0.0206726j -1.29462e-16-0.0113914j -4.78853e-16-0.00344008j 8.32971e-17+0.00214905j -5.82982e-17-0.0138846j 4.20974e-16-0.0225962j -1.15938e-16+0.0435752j -5.90683e-17-0.0309333j 6.12835e-16-0.0425528j 9.17888e-16-0.0248949j -3.22596e-16+0.0303244j -3.82742e-15-0.0314631j 1.02404e-15-0.0203723j 2.44538e-14+0.0486265j 2.00193e-15+0.0302141j -1.03635e-16+0.0436661j 3.62469e-16+0.0200268j -3.88248e-16-0.0201j 4.99052e-17+0.0415113j -1.45505e-16-0.0202431j -4.93741e-16-0.0338702j -9.78519e-17+0.0166359j 5.71973e-17+0.0271065j 3.97187e-15+0.060747j 1.88169e-16-0.00815395j 4.90302e-17-0.0265611j -1.15565e-16+0.036026j 1.2866e-15-0.0145792j 2.11477e-16-0.0331302j 1.38427e-16+0.0351129j 1.04128e-16+0.0108982j -9.23458e-17+0.0252078j 1.39589e-16-0.0288277j -2.99771e-17+0.00554539j 8.52047e-17-0.0160508j -1.93917e-16-0.0391361j 5.0716e-17-0.0679225j -7.79695e-17-0.0129571j 3.71658e-17-0.0420169j -1.71086e-18+0.0198655j -3.31227e-17+0.00286382j -6.75817e-17+0.0222025j -2.35085e-16+0.00663277j -3.87635e-16+0.0509178j -4.12425e-17+0.0315849j -1.26251e-16+0.0625835j -1.29347e-16-0.00914547j -1.48732e-16+2.07178e-06j 3.93636e-17+0.000981212j -2.20857e-17+0.0471559j 1.22311e-16-0.0838164j 
-3.28062e-17-0.00474135j -7.22596e-17+0.0197433j 8.34079e-17-0.106777j -1.37899e-16+0.0302129j 6.25447e-16-0.00105471j -5.36411e-16+0.150947j 7.7859e-18-0.0343795j 9.10293e-17+0.0154714j -1.76165e-16+0.0554398j -2.50052e-17-0.000535211j -1.80874e-16-0.0163503j -1.31815e-16-0.0759226j 1.73931e-16+0.00923855j -8.28983e-17-0.0313729j 2.72156e-17-0.0909814j 1.91259e-17-0.000827885j 1.08165e-16+0.00752025j -5.05049e-17+0.025462j 9.93335e-17-0.04311j 8.67642e-17-0.0946972j 1.50517e-16+0.0424552j -8.73147e-17+0.0252781j -1.54277e-16-0.0518944j 2.6996e-16-0.0307478j 4.01031e-16-0.0760759j 5.00207e-17-0.0103806j -1.62127e-15-0.0464453j -2.30952e-16+0.00659748j -9.90754e-17+0.0297974j -2.29623e-16+0.0376414j -2.80961e-16+0.000281025j -7.5621e-16+0.0360846j 2.79369e-16+0.00855838j 2.51326e-16+0.0188139j -1.74336e-16+0.0183562j -4.06682e-16+0.0211378j 4.4968e-16-0.0201155j 8.13403e-17+0.00297557j 8.61846e-17+0.002997j -2.92612e-16-0.0234342j 1.92598e-16-0.0176051j -4.53548e-14+0.0410455j 1.14252e-15-0.0129349j -1.83458e-16+0.00128961j -2.69199e-16-0.0584506j -2.55326e-16-0.0130328j -2.67641e-16-0.014191j 5.13106e-17-0.0144913j 1.64553e-16-0.00537084j 2.69132e-16-0.0255236j 2.85927e-14-0.0254809j 7.81039e-16+0.0017218j 6.24245e-16-0.0272459j -2.4899e-15+0.0346082j 1.81804e-13-0.0442841j 2.85762e-14-0.0393792j 4.66306e-16-0.00389971j 4.42262e-16-0.010743j 2.96672e-16+0.0167827j -1.00687e-15+0.00858414j 1.43717e-15+0.00204536j -2.38838e-15+0.0237562j -8.49967e-17-0.0274783j 1.35946e-15-0.00563323j -4.81263e-16+0.0419598j 7.75115e-17-0.00546825j 2.82888e-17-0.00234755j 9.50886e-17-0.00128288j 3.82438e-16+0.00329884j -8.27061e-17-0.0216697j -2.57786e-16-0.00118288j -9.74751e-16+0.0099963j -3.83008e-16+0.0345352j 3.73064e-16-0.0141256j 1.39953e-15+0.00040104j -7.15996e-16-0.0117289j -3.70038e-16+0.0067459j -6.37663e-16-0.000113687j 1.02026e-16-0.0346434j -1.00134e-14+0.0225535j 2.15425e-16+0.0190095j 3.20456e-16+0.00141713j -1.43215e-15-0.0112466j -3.33466e-16-0.0152216j -8.80145e-17+0.00800517j -5.68287e-16+0.0021728j 3.02931e-16+0.00192767j 1.08866e-17-0.0282049j -6.62899e-16-0.0116018j -2.28554e-16+0.000569541j -1.26582e-15+0.0148715j 1.56591e-16+0.00190141j -1.16763e-16+0.00228785j -7.11144e-16+0.00658705j 2.56371e-16+0.0254603j -9.38138e-17-0.0241515j -3.96712e-16+0.0276539j 9.261e-17-0.00895879j 2.3071e-16+0.0062929j -1.08931e-16+0.0282899j -4.2121e-16-0.00827759j -3.6626e-17+0.00292823j 1.1177e-17-0.0433593j -6.25804e-18-0.0196205j 1.92641e-16-0.0101113j 4.75768e-18-0.0248534j 6.92765e-16+0.00462949j 1.1575e-16+0.0077562j -4.81721e-16+0.016631j 2.42306e-14-0.011905j 4.90441e-16-0.013832j 8.73237e-16+0.0213479j -5.09902e-16+0.0278471j -2.43553e-16+0.00204215j -6.81601e-16+0.0260872j -1.26581e-16+0.00450278j -5.39939e-17+0.00811222j -9.52867e-17+0.000950897j -1.65975e-18-0.00138702j -1.95101e-16+0.00986767j -1.83606e-15-0.0147191j -4.55717e-16+0.0441446j -8.37613e-15-0.0180466j -1.3813e-15-0.0191651j 2.04874e-16+0.0313152j 1.56228e-16+0.043632j -1.54746e-16+0.0109362j -1.7284e-16+0.0133999j -1.36215e-16+0.0128298j 7.09241e-17+0.00230411j 1.0577e-17-0.0114237j 1.06969e-17+0.00795024j 3.53667e-16+0.00248021j -8.39107e-17+0.0350952j 7.73169e-18-0.00187206j 1.07142e-16+0.0118011j 1.3306e-16-0.00390805j -1.30634e-16+0.0477494j 1.13917e-17-0.0243692j -1.60484e-16-0.0155324j 4.08584e-19+0.0207507j -5.03947e-17+0.0170192j -1.76113e-17-0.0287832j -7.72794e-17+0.0274812j -3.33408e-17-0.0265376j -6.58974e-17+0.0298698j -1.2185e-17-0.0422349j -4.79509e-17+0.00264152j 3.33601e-18-0.0225389j -3.06214e-17+0.00910414j 2.57395e-17-0.0149424j 2.71291e-16-0.0242158j 4.23526e-17+0.00284338j 7.32795e-17-0.0745856j -4.34603e-17+0.0434846j -9.16793e-17-0.0356078j 8.61101e-16-0.136866j 2.60049e-19+0.0553829j 2.8247e-17-0.0210545j -1.18731e-16+0.0561857j 
