9.48915e-16+0.15475j 6.65605e-16-0.0582578j -6.57099e-17-0.029011j 7.45864e-17-0.0652287j -2.49608e-19-0.0151938j 3.77532e-18+0.00291601j 5.68969e-16-0.0753829j 3.2403e-16+0.0429283j -1.04559e-16-0.045301j -1.71909e-15-0.052637j -3.64555e-17-0.0318074j 2.87838e-16+0.0183971j 1.88362e-16-0.144421j -1.16114e-16-0.0255416j 2.10793e-17-0.0163324j 4.28882e-17-0.0076881j 4.12343e-17+0.0576069j -4.4532e-16-0.0184547j -5.44148e-16-0.059764j 4.4975e-17-0.0395302j -5.89266e-16+0.0238053j -4.08026e-16+0.0993333j -1.08422e-16-0.0525348j 4.48473e-17-0.00226495j -2.07615e-16-0.00441522j 1.62541e-16-0.0121264j 1.59896e-16-0.00768178j 1.58426e-16-0.0282539j -1.09788e-16-0.0327354j 4.94846e-16+0.0188907j -3.57184e-16-0.0348006j -1.98903e-15+0.0264084j 7.25835e-18+0.0360794j -4.27446e-16+0.010305j 4.42619e-15-0.0199286j -2.13398e-16-0.0244316j 1.2928e-14-0.0179665j 1.34852e-15+0.0121878j -1.14693e-15-0.0266539j -3.16451e-16-0.00862499j -2.60424e-17-0.0534276j 1.27314e-16+0.00654258j 4.33023e-16-0.0265768j -1.30658e-16-0.0198989j -1.81469e-16-0.0229493j -9.26948e-16+0.00539461j -8.86694e-17+0.00416814j 9.22795e-18-0.00964093j -2.22688e-17-0.00892214j 2.74222e-17-0.016723j 6.90081e-16+0.00768339j -2.54608e-16-0.01017j 2.19013e-16+0.00975913j -1.6048e-16+0.00469452j 8.79387e-17-0.0217587j -5.68027e-16+0.0014994j -9.88752e-18-0.0186413j -9.59374e-17+0.00940619j 1.31274e-14+0.0189921j 9.89194e-17-0.00560121j 4.09967e-17-0.00687796j -2.71425e-16+0.00896673j -5.00891e-16+0.0130573j 3.51309e-16-0.00471181j -7.15638e-16-0.0322348j 2.03287e-16+0.00298697j -5.61845e-16+0.00660523j -6.26867e-16-0.021051j -3.46288e-16+0.0228284j -2.80388e-14+0.0501857j -1.61976e-16-0.008167j 3.04034e-15-0.0495618j 3.24567e-16+0.00375407j 1.7912e-16-0.0135656j -1.17289e-16+0.00392444j 2.86498e-16-0.00641759j -1.19199e-16-0.022768j -5.07909e-17+0.00368521j -1.73344e-16-0.0184256j -8.14191e-17+0.00999852j -3.90922e-17+0.0143014j -4.2977e-16-0.000438771j 1.92979e-16+0.0172941j -4.87142e-16-0.00975741j 6.5467e-16-0.0165772j 4.04347e-16-0.0119591j 6.55748e-17-0.00311943j -6.02799e-17+0.0152501j 3.7493e-17+0.00185683j 1.18925e-16-0.00211115j -1.07363e-16+0.000272042j -8.6046e-16+0.0041017j -2.60979e-16+0.00353915j 1.06628e-14-0.0144421j 5.36187e-18-0.011646j -1.41077e-16+0.00168272j 6.70586e-17+0.00307928j -2.89557e-15+0.0291825j -2.91233e-17-0.00505372j -2.07313e-16+0.0202039j -6.49468e-16-0.0317937j -4.87608e-16-0.0337562j -1.11987e-15+0.0402533j 2.87534e-16-0.0407414j 2.56158e-16+0.0149554j 1.95161e-17+0.000782129j -1.74521e-16-0.0331549j -2.13616e-16+0.00596564j -9.61812e-17-0.0234095j 2.74839e-16+0.0139968j 8.12509e-17-0.00824136j -2.31718e-16-0.0106731j -3.30626e-16-0.0153466j -2.07291e-16+0.0449882j -3.15143e-16+0.0335015j 9.74578e-17-0.00518915j 1.5857e-16-0.0182687j 2.11863e-16+0.0239442j -9.94196e-16-0.0399604j 5.32022e-17+0.00679617j -1.79872e-16-0.00648704j -1.33887e-15-0.0199364j 6.42574e-17+0.0296426j -2.25202e-17-0.00394138j 3.73619e-17-0.0237096j 1.27121e-17+0.0227636j -5.75941e-16+0.00798506j 6.85708e-17+0.0364336j 5.13978e-18-0.003996j 2.32477e-17-0.000176734j -2.38021e-16-0.0149882j -2.67462e-16-0.01882j 2.25052e-17+0.0245326j -3.57945e-17-0.0938102j -1.03775e-15+0.110726j 1.50277e-15-0.0327516j 
-1.09628e-15-0.0343115j -7.62981e-16-0.134869j 4.68029e-17-0.0173724j -4.16724e-17+0.0482176j -1.79099e-17-0.0399104j -2.51891e-17+0.0172465j 6.65238e-16-0.0993941j 2.38891e-16+0.0383461j -5.95631e-17-0.00731645j 6.17605e-16+0.0177612j -1.31691e-18-0.0105156j 6.19078e-17-0.00172525j 1.13695e-16-0.0537221j 1.95883e-16+0.0946195j 1.58894e-16+0.0117848j -9.52058e-17-0.03082j -1.59612e-16-0.0665598j -2.35168e-16-0.0232681j 3.19885e-16-0.00814963j -4.01277e-16-0.0966335j -1.92996e-16+0.0919949j -1.64026e-16-0.0293423j 1.5423e-16+0.0415666j 4.95025e-17+0.0576036j -6.3433e-17-0.00562939j -2.56125e-18+0.00786145j 1.31641e-15-0.0246335j 3.58071e-16-0.0255454j 3.91597e-18-0.00759796j -2.61148e-16-0.00217011j 2.82805e-16+0.0242559j 3.01062e-15-0.0332805j 2.94569e-17+0.00722544j 1.37533e-15-0.024871j -3.02177e-15+0.0180377j -3.9357e-16-0.0318945j 8.21853e-15-0.011358j -9.00526e-16-0.00465569j 3.43616e-16+0.0132975j 1.69617e-17+0.01806j -2.04667e-16+0.0188061j -3.42884e-17+0.0210118j 1.37055e-15-0.0245513j -6.61092e-16-0.0173639j 5.29609e-16+0.0439952j -1.94002e-15+0.0190511j -5.49038e-17+0.0175296j -2.36403e-16+0.0362915j -5.53211e-16+0.0346915j 4.06459e-16-0.00135741j -3.23731e-16-0.00220157j -2.38262e-16+0.0127318j -3.80474e-16-0.0227726j -4.33283e-16+0.0125208j 1.79775e-16-0.0109747j -1.79366e-18+0.00206799j 1.30148e-16+0.011446j -9.85256e-17+0.00533632j -6.48784e-16-0.000593938j 7.14921e-17-0.00459765j -4.32037e-17-0.0247393j 4.59166e-16-0.00292662j 3.14889e-16-0.0065052j 2.40519e-17-0.00970937j 2.16031e-16+0.0153534j -7.96777e-16+0.0165287j -6.91759e-16+0.0086986j -9.19334e-16+0.0125245j -8.02463e-16+0.00151651j -8.9891e-15+0.0152851j -1.06339e-16+0.0119617j -6.48584e-16+0.0124994j -1.37717e-17-0.00846763j -1.06877e-17+4.61926e-05j -9.46883e-17-0.00782893j 9.10214e-17-0.0140704j -7.51624e-17+0.0244316j -7.19055e-17-0.0103259j 1.08483e-16-0.00185855j 3.69732e-16-0.0209987j 1.65354e-16-0.0398667j 1.5897e-15-0.0136798j -2.46681e-16-0.0380496j -8.26701e-16-0.00699732j -9.92654e-16+0.0288322j -4.5432e-16+0.00815537j -1.07576e-16-0.0280104j 2.05992e-16-0.00884718j 2.22167e-16+0.0143957j -2.95911e-16+0.0137024j 8.55518e-16+0.00599803j 6.88595e-15-0.0362531j 2.92427e-16-0.0172767j -2.79523e-15+0.00330409j -3.14247e-16-0.00828638j -6.20996e-17-0.0229532j -5.63977e-17-0.000238315j -3.22249e-16+0.00425949j 4.49549e-17+0.00724361j 6.49482e-18-0.0102244j 3.27743e-16+0.0146j 1.7082e-16+0.0121821j 2.79192e-16-0.00791371j -8.81763e-17+0.0147845j -1.57215e-16+0.00112063j 1.12732e-17-0.0168426j 4.9594e-17+0.0138915j 6.78567e-17-0.0029841j -1.42097e-17+0.0212299j -2.14704e-16-0.0128068j -2.30046e-17-0.0114586j 3.93142e-17+0.00194957j 3.17852e-16+0.0174473j -1.61761e-16-0.00417065j -1.02951e-16+0.0333568j 5.74277e-17+0.0351608j 1.51435e-17-0.00339795j 9.49058e-17+0.00474927j 1.79217e-16+0.00205998j -4.94945e-17-0.0144477j -7.66849e-17+0.0225288j -3.98736e-16-0.00852501j -2.63351e-17-0.022943j 1.86895e-16+0.0578666j 1.14683e-17-0.0168608j -5.30205e-17-0.0116013j 3.09813e-15-0.0458875j -4.05563e-17-0.0383138j 1.30894e-16-0.0198418j -2.81429e-16-0.0402177j -2.22449e-16-0.0171689j -1.92213e-16-0.00737511j -1.05279e-16-0.0266209j 2.16808e-18-0.0132235j 5.73364e-16+0.0582064j -7.66691e-16+0.0982856j 
-4.21931e-16+0.00211075j -2.92934e-16-0.076909j -4.48298e-17-0.146341j -3.61757e-17-0.0605439j 2.72975e-17+0.0127192j 9.47609e-18-0.0259367j -1.41638e-16+0.0230785j -1.49962e-16-0.00943218j -6.66956e-18+0.040948j -2.2495e-15-0.0675365j 1.16288e-16+0.0641604j -1.9511e-16-0.013521j -3.16879e-17+0.046616j 5.44159e-17+0.0452098j -2.14138e-17-0.024082j -8.51836e-17-0.0186364j -9.97038e-17-0.0703882j 3.62563e-16+0.021039j -2.08439e-16-0.00217477j 2.1659e-16+0.0389019j -2.93205e-18+0.0378118j 2.4686e-16-0.0425214j 2.95879e-16-0.00290475j 3.16201e-17+0.0608048j -1.03459e-15-0.0365675j -1.262e-16-0.0266073j -7.09329e-16+0.0215053j -2.45594e-16+0.024189j 2.27361e-16+0.0624048j -1.4497e-16-0.000987008j 4.72744e-17+0.00108899j 2.22482e-15-0.0277468j -1.34312e-17+0.0207428j -7.6328e-16+0.0009077j -8.38027e-15+0.0344423j 2.94672e-16+0.0707874j 1.94262e-14-0.0268246j -1.1006e-15-0.00706285j 3.14034e-16+0.0115442j -2.03283e-16+0.0428249j 5.00076e-16+0.00207693j 1.49513e-16-0.00406658j -6.71942e-16+0.019965j 3.51313e-16+0.0196681j -1.47216e-16+0.00903716j 2.95972e-15-0.0249089j -4.39158e-18+0.00865628j -1.18977e-16+0.042486j 1.3822e-16-0.00553556j -8.8387e-17+0.00726418j -1.93252e-15-0.0207293j -1.83905e-16-0.00328355j -2.9959e-16-0.0191568j -2.71868e-16+0.00335402j -7.11491e-17-0.0266106j 1.85764e-16-0.0103539j 5.88177e-17+0.0221925j 2.90318e-16-0.00745732j 2.74031e-14+0.0402202j -1.25527e-15+0.0215941j 1.21927e-16+0.0192284j -6.94975e-16+0.0252195j -3.71941e-16+0.00993953j 1.64805e-16-0.000934424j -2.1328e-16-0.0100831j -3.66556e-16+0.0218801j -6.23175e-16+0.0190162j 3.97422e-16-0.00898444j 1.04223e-16+0.00127412j 6.35371e-15-0.0112228j 3.23709e-18-0.0306483j -1.11153e-15+0.0198742j -3.1499e-16-0.00279395j -5.10731e-17+0.00897531j 2.7285e-17-0.00184552j -2.41637e-16+0.00368299j -9.32269e-17-0.0121417j -2.9507e-16+0.0351252j -6.13326e-16-0.0315755j -1.77071e-16+0.0159363j 3.00422e-16+0.0179146j -4.56303e-17+0.00386017j -2.85885e-16-0.0239369j 1.02284e-15+0.0111865j -1.03019e-16+0.0131196j -1.55912e-16-0.0063042j 1.82016e-16-0.00754185j 5.81307e-16-0.0462172j 8.32967e-17+0.0136963j -8.50342e-16+0.0195694j -3.5933e-16+0.00476055j -1.64296e-15+0.0092844j -2.94717e-16-0.0308867j -2.98871e-15+0.00359835j -4.06684e-16-0.036337j -8.16521e-17-0.0148506j 6.40423e-17-0.0108626j 1.31764e-15-0.013417j -1.73334e-16-0.00743822j 9.50969e-17-0.0342993j -1.64245e-16-0.0355811j -6.22189e-16+0.00688737j 1.04547e-15-0.0330562j 7.41072e-16-0.0320739j 1.21642e-16-0.0180962j 8.0735e-17-0.024237j 1.03194e-16+0.0234274j 4.24466e-17-0.000929983j 7.41552e-18+0.0159859j -2.10125e-16-0.0134745j 5.62448e-17+0.0266132j -1.41991e-16-0.00386657j -5.9529e-16-0.0466993j 1.00921e-16-0.044201j 2.24984e-16-0.00605194j -3.79893e-17+0.0215823j -2.68112e-16-0.0396475j -2.92922e-16-0.00214287j -3.28385e-16-0.0140736j -1.33351e-16-0.0371464j 7.64275e-17-0.0531071j 6.24194e-17+0.00676193j 1.90201e-17-0.00293991j -5.87534e-17+0.000922383j -3.29479e-16-0.0631555j -8.88074e-17+0.0225232j 2.42992e-15-0.0357266j -6.56952e-17+0.0227029j -1.26192e-16+0.024166j -3.47838e-16-0.0687314j -6.79865e-16-0.0227815j -6.25841e-16-0.0482066j 1.66484e-16+0.0850426j 4.84016e-17-0.0518234j 6.16462e-16+0.0547132j -8.7628e-16+0.09935j 
3.62165e-16+0.0792989j 2.58308e-16-0.0431989j 6.37585e-17+0.0269632j -7.45167e-17+0.0365278j 7.75364e-17-0.0797802j -9.43241e-17-0.0130631j 4.28635e-18-0.00483954j 1.58531e-16+0.0192353j -8.83303e-17+0.00483835j -1.22238e-15-0.037161j 4.85365e-17-0.00283243j -2.12675e-17-0.016076j 7.41725e-17-0.0884039j -9.96373e-18+0.0247619j 3.70828e-17-0.00158242j -3.0116e-17-0.0421917j -1.04762e-16+0.0769965j -1.25415e-16+0.00820668j 1.1798e-16-0.0198722j -1.9538e-16-0.0668097j -2.44479e-16+0.0229822j -3.7324e-16+0.0502208j -5.19796e-17-0.00565987j 6.95757e-17+0.0113346j -3.31432e-16-0.00825314j 2.50663e-17+0.00298534j -4.53564e-16+0.0179631j 5.91653e-18-0.0785364j 1.21712e-16-0.0272252j 2.18977e-16+0.0142293j -3.67844e-16-9.01107e-05j -2.62256e-15+0.0320969j -8.41674e-17+0.019108j -1.26712e-15+0.0199506j -4.61334e-15+0.0213051j -4.96104e-16+0.00621073j -8.45204e-15+0.0114372j -6.32654e-17-0.0265148j 4.03574e-16-0.0260162j -9.82292e-17-0.00922215j 1.03854e-16-0.0275171j 1.10488e-16-0.0199548j -2.78935e-16-0.0074655j 1.11401e-17+0.00604121j 5.34976e-16-0.0264849j -5.80299e-15+0.0419982j -1.07434e-15-0.00296124j 1.22478e-16+0.00707914j -1.45264e-16-0.00534863j 2.50295e-16-0.00467076j 2.20741e-15+0.0162415j -4.90384e-16-0.0378103j -4.35401e-16+0.019579j 1.77965e-17+0.00161021j -1.66497e-16-0.0180411j -1.49685e-16-0.00381392j -1.57529e-16+0.0209538j 1.89762e-16+0.0218897j 8.69854e-15+0.0125871j -5.39182e-16+0.00813367j 1.17072e-16-0.00178817j -3.22408e-16+0.0242991j 2.97742e-16-0.0297891j -6.15615e-18-0.000578341j 3.59193e-17+0.0135319j -7.27631e-16+0.0102048j -4.20626e-16+0.017506j 3.60206e-16-0.0293677j 8.10573e-16+0.0161133j -9.98444e-15+0.0178106j 9.32575e-17+0.0445622j 1.16963e-15-0.0232372j 1.98864e-16+0.0220619j 9.15972e-16+0.0195361j -9.93928e-16+0.0244766j 2.75587e-16+0.00572488j -5.15093e-18-0.0174943j -5.7289e-17+0.00917419j -7.63657e-17-0.0113092j -7.29163e-17+0.00304924j 2.12989e-16-0.0170229j 9.61292e-16-0.00454275j -2.5512e-16-0.038299j 4.5193e-16+0.00844938j -9.11805e-16+0.0286954j -5.42515e-16+0.0113892j 2.13673e-16-0.057035j 3.63482e-16-0.00124387j 1.8565e-16+0.0388784j 1.14743e-15-0.0316059j -2.96699e-17-0.00954313j -7.12756e-16+0.00591368j -3.55036e-16-0.01764j -5.45121e-16+0.000447275j -9.40522e-17-0.0191757j -1.20582e-16-0.015478j -1.05826e-16-0.00781291j -8.99529e-16+0.00947629j -1.55039e-16+0.0170899j -9.18649e-17+0.00575736j -5.56184e-16-0.0428393j -6.71218e-16-0.00975738j -1.91845e-17+0.00233861j 3.35951e-16-0.0317025j 1.65535e-16+0.0411791j 6.46074e-17-0.020432j -1.66697e-16-0.0370316j -1.9863e-17-0.00834159j -5.87747e-17-0.00774227j -5.05644e-17-0.00804138j -4.13817e-17-0.00714105j -3.0852e-16-0.0146981j -3.55158e-16-0.0273898j -8.76541e-17+0.0276661j -1.87051e-17-0.00854966j 1.63571e-17+0.0373745j 1.02864e-16-0.000871716j 1.49729e-17+0.0135694j -8.96264e-16-0.0369899j 6.43404e-18+0.0272632j -2.96936e-16-0.0040688j -2.64428e-15-0.0403223j 2.39844e-17+0.0339097j -1.4694e-17+0.0241777j -4.06202e-17+0.00718391j 8.89984e-18-0.0236036j -1.55445e-16+0.00275071j -2.80093e-17-0.00676923j -1.88254e-17+0.00539736j 6.15762e-17-0.00207103j 4.51903e-16+0.0592359j 4.31727e-16-0.0050377j -1.94965e-16-0.0481487j -3.44716e-17-0.0147754j -7.84926e-16+0.0771191j 1.0848e-15-0.0223572j 
4.95186e-16+0.032934j 3.82886e-16+0.0405583j -9.19348e-17-0.0663541j 3.46237e-17-0.0861296j 7.30551e-18-0.00122571j -1.14775e-17+0.081432j -2.71529e-16+0.0524433j -3.18903e-16-0.0432581j 1.09207e-16+0.0280606j -3.52517e-16-0.0108435j 8.72156e-17+0.040919j -4.0875e-17-0.0123634j 2.10114e-18+0.0359021j -1.5854e-16-0.0446309j -1.01721e-16-0.0215543j 5.44067e-17+0.0557499j 7.18609e-17+0.0131983j 1.39177e-15+0.100048j 6.45821e-17+0.00793602j 1.58141e-16+0.0360527j 3.27578e-16-0.130005j 5.26176e-16+0.0107886j 1.15602e-16-0.0623037j -2.14663e-16+0.000809866j 2.82395e-16+0.017292j -1.01843e-16+0.0362408j -7.69278e-16+0.0127212j -1.8504e-16+0.0516223j 1.38804e-16+0.0357861j 3.66077e-17+0.0215352j -9.0523e-17+0.0420498j -1.82551e-15+0.0185323j 2.33289e-17+0.0504095j -1.31674e-15+0.0120668j -5.82453e-15+0.0260306j -4.08177e-16+0.021102j -1.58474e-14+0.0222768j 9.25213e-16+0.00393307j -2.81327e-16-0.0142347j -7.18579e-17+0.0235078j 2.19969e-16-0.0165555j 9.75321e-17+0.00171139j -1.11609e-15+0.0317722j 3.08448e-16+0.00387727j -3.22223e-17-0.0113602j 3.44632e-15-0.0343632j 1.4077e-15+0.040842j -5.48916e-16-0.0329076j 8.42768e-16-0.0170655j -1.91877e-16+0.00588382j -1.02146e-15-0.00877173j 3.27418e-16-0.00665027j 4.64647e-16+0.0138056j 1.41489e-16+0.00984732j 1.85275e-16-0.00039735j -7.88481e-17+0.0187096j 3.16519e-17+0.0139704j 5.85679e-17-0.0343538j -5.25067e-15-0.00746039j -3.52891e-16+0.0117617j -1.69243e-16-0.00249293j 4.81117e-17-0.0196842j 2.00558e-16-0.000815873j -2.69854e-16-0.00581401j 8.45172e-17-0.0175441j 1.02285e-15-0.0295241j 8.06338e-16-0.0163097j 6.71912e-16-0.00301951j 4.64483e-16-0.00622465j -4.23914e-15+0.00779461j 3.83041e-17-0.0166788j -1.17859e-15+0.01959j -8.19228e-16+0.0223088j -7.93457e-16-0.030532j -6.83413e-16+0.0207513j 7.10656e-16-0.0015434j -5.88648e-17+0.0422424j -6.27999e-16+0.00603765j -5.87923e-16-0.0289351j 4.69455e-17+0.00645998j 2.35806e-16+0.0102026j 4.50185e-17-0.011079j 4.20074e-16+0.019297j -1.51169e-15-0.0245293j 4.21203e-16-0.0175201j 2.98436e-16+0.0121422j 1.87263e-16-0.00509j 5.05505e-16-0.0298245j -5.09336e-17+0.0121428j -4.78726e-16+0.00921002j -1.139e-15+0.0095417j -8.35334e-15+0.0414485j -2.16919e-16+0.0186466j -9.20049e-15+0.0133929j -9.27702e-17-0.028037j -6.09223e-17+0.0309767j -9.59605e-17+0.0191811j -1.86068e-15+0.0179194j -3.27015e-16+0.00800992j -1.39653e-17+0.0298803j -2.44075e-16-0.00421811j 1.3635e-16-0.0257715j 3.57133e-16-0.0180862j 1.65764e-16-0.0113075j 2.13781e-16-0.0150651j 8.74938e-18+0.01408j 2.38033e-17-0.00582463j 1.05535e-17-0.00734964j -5.8895e-17-0.023612j 2.76853e-16+0.011875j -1.16925e-17-0.010669j -2.30897e-16-0.00704381j -3.93033e-16-0.0243114j 4.51303e-17-0.00567031j 9.19149e-18+0.00300927j 5.79837e-17+0.0145855j 1.51961e-16+0.0195528j 9.82601e-17+0.00392248j -8.10126e-16-0.0263976j 4.50639e-17+0.00371062j -2.30319e-17-0.0178598j -3.03741e-16-0.00291348j -5.78531e-17-0.0047829j -3.45448e-17-0.0237834j 6.98573e-17+0.0236304j 3.10639e-17+0.00294655j -5.65864e-16+0.00882779j -4.37084e-17+0.0276552j -1.0904e-16+0.0244874j -3.58505e-16-0.0493699j 4.33356e-16-0.005782j 4.86287e-16+0.0506074j 2.31862e-16+0.0837278j 2.44192e-17-0.0513025j -2.05594e-16+0.0123141j 2.73257e-16-0.0124692j 
-3.21642e-16-0.0314068j -2.47799e-16-0.0160563j 1.52576e-16-0.00462063j -9.84315e-17+0.100037j -7.88068e-18+0.0542764j -1.56868e-17+0.0379867j 1.29777e-16-0.020283j -2.93995e-16-0.0398902j 7.16247e-17+0.0278802j -1.59812e-15-0.0498462j -5.29176e-17-0.0148333j -4.2376e-17+0.0346789j -2.42954e-16+0.0781244j 1.06121e-16+0.0810198j 9.90402e-17+0.0224365j -1.28832e-16-0.0102212j -9.70101e-18-0.0394352j -1.46781e-16-0.0213963j 5.9951e-16+0.0216031j -4.31068e-16-0.0848394j 1.70005e-16+0.0425245j 6.58251e-16-0.10473j 6.21799e-16+0.0024733j -1.86686e-16+0.0234851j 9.68848e-16+0.0325579j -9.05654e-17+0.0248826j 1.06305e-15-0.0193615j 2.92199e-16-0.00882945j -1.72517e-17-0.0185739j -4.5239e-16-0.035406j 5.38174e-16+0.0178693j 8.44179e-15-0.0944207j -1.25391e-16-0.027878j 1.66989e-15-0.0346772j -5.17187e-16+0.000334031j 7.20442e-16+0.0320587j -8.43551e-15+0.0119247j 5.50325e-16+0.0191916j -3.2165e-16+0.00569398j -4.94796e-17+0.00511233j 1.96769e-16-0.0067867j -7.94684e-17-0.0137839j -1.57208e-15+0.0373742j -1.51323e-16-0.0119466j 8.44244e-16-0.000535626j -1.42987e-15+0.00435346j 5.80664e-16+0.0328587j -4.81113e-16+0.0027118j 1.25018e-16+0.0103644j 5.06156e-16+0.000745532j 4.69648e-15+0.0333739j -1.24183e-15-0.024024j -1.16974e-15-0.00702978j 4.91265e-17-0.00655936j -3.53496e-17+0.0264839j -1.38783e-16+0.00938959j 4.90656e-17+0.0101659j -2.74486e-16+0.019436j 3.13687e-14+0.045233j 3.41569e-16-0.0352091j 1.86148e-16+0.0120749j -9.70331e-17+0.0235491j -4.97674e-16+0.012752j 2.9064e-16-0.00517292j 1.54292e-16+0.00991794j -3.80313e-16+0.00651005j -2.46169e-16+0.0114735j 1.08643e-15+0.0131486j 8.44804e-16-0.0377444j 4.55038e-15-0.00803548j 5.82112e-17+0.0052895j 5.5575e-16-0.00825911j 1.25182e-16+0.0136294j 2.89825e-16+0.0127291j -2.92213e-16+0.00493914j 1.07941e-16+0.00525462j 1.44225e-17+0.000190944j -1.98463e-16+0.0135642j -4.69674e-16-0.021934j -2.74587e-16+0.0141958j 1.90509e-16+0.0171354j 4.30639e-16-0.0130872j 3.76878e-17-0.013173j -1.01491e-15-0.0222099j -8.49694e-17+0.013034j 1.59061e-16-0.0112259j -2.55798e-16-0.00631367j -2.32567e-16+0.0363417j -1.84275e-17+0.0167031j 1.98916e-16-8.59488e-06j -6.74567e-16+0.00306154j -4.78684e-15+0.0235623j -2.55102e-16+0.0256296j 4.50682e-15-0.00553235j 2.98545e-17-0.00579782j -1.87681e-16-0.0125564j 1.98752e-16-0.032976j -1.62285e-16+0.00097691j 5.75376e-17+0.00123088j -1.64858e-16-0.00127006j -8.19362e-17-0.00323446j -8.11673e-17-0.00737777j -1.12758e-15+0.0409405j -1.29968e-16-0.00697363j 7.413e-19+0.0263589j 7.87232e-17-0.0116192j 3.68316e-17+0.0213821j -2.57759e-17-0.0179552j 2.03079e-17-0.00483282j -3.92159e-16-0.0276601j -1.36051e-16+0.00690904j -1.09057e-16-0.0301371j 4.83813e-16+0.0544485j -1.12447e-16+0.0470807j -7.63614e-17+0.00883462j 7.79649e-17-0.0026935j 2.86916e-16-0.00481747j 4.99448e-16+0.0351065j -5.21612e-17-0.00588197j 1.51288e-16+0.0288413j -1.45565e-16-0.00328654j -1.60213e-15-0.0241041j 1.53798e-17+0.0199294j 1.05486e-16-0.00124985j 2.40613e-16+0.0583205j 1.19101e-17+0.01768j 2.51719e-15-0.0365974j 4.34389e-17+0.0331604j 9.24643e-18-0.0157762j -2.29149e-16-0.046491j -1.30232e-16-0.0217196j -9.48038e-17+0.00415466j -1.01998e-16-0.0382636j 3.11366e-17+0.0566676j -1.96491e-16+0.0147307j 2.77313e-16-0.00947511j 
