-1.17641e-17-0.0212438j 3.37765e-17+0.0181306j 5.14056e-17+0.0221168j -8.32164e-18-0.0254939j 7.77162e-17+0.0408467j -2.21e-17-0.0126411j -7.96922e-17+0.0144614j 1.97287e-17+0.0449935j 6.85412e-18-0.0328539j 3.08428e-16+0.0342553j 9.55984e-18-0.0339278j -2.04091e-18-0.0125211j 5.81836e-17-0.00789847j 3.08426e-17+0.00751796j 2.09654e-16+0.0357977j 2.36389e-17-0.00312557j -5.72285e-15-0.030098j 8.60918e-17+0.0220464j 2.77799e-17-0.00103939j 1.44921e-17+0.00996178j 4.73926e-17+0.0368025j -1.59735e-16-0.0121404j 2.59149e-16+0.00519564j -3.55157e-17+0.0041411j -2.3893e-16+0.00580676j 1.54863e-15-0.0213574j -1.75455e-16+0.00812877j 1.41515e-16-0.0353689j 1.16161e-16-0.0102783j -7.44025e-17+0.00780092j 8.27124e-17+0.0122245j 1.10426e-16-0.0259899j -1.12042e-16-0.00197595j -2.66046e-16+0.00269269j -1.18409e-14+0.00686586j 2.06553e-16+0.0222995j 1.2384e-16+0.0141223j 4.21835e-15-0.0251536j -4.6848e-16-0.0487816j -1.5263e-16+0.00408798j -1.29279e-16+0.0377087j -8.92774e-16+0.0264082j -7.72577e-16+0.0152002j 1.33795e-15-0.0957407j 1.40184e-16-0.004016j 4.57049e-17+0.00528623j -6.56491e-16-0.0552464j 1.04007e-15+0.00105143j -2.93438e-15+0.0130384j 4.94298e-16-0.0302034j -1.00041e-16-0.00456122j -4.33711e-16+0.0194886j 4.67212e-16-0.0114882j 2.17176e-16-0.016728j 1.23826e-15-0.0115844j -6.59723e-17+0.00522232j 1.07549e-15-5.30345e-05j -7.67759e-17-0.0132096j -1.11954e-16-0.00248866j -2.07971e-16-0.0107605j -3.50101e-16+0.00161625j 2.77365e-16-0.00787096j 7.76855e-16+0.0085053j -1.83543e-16+0.00957142j 4.79712e-17-0.00441604j -4.74967e-18+0.00137423j -1.22422e-16+0.00600431j -2.17973e-16-0.0073584j -2.28314e-18+0.0123943j -3.2903e-16+0.00664729j -3.27129e-14-0.022846j -4.29093e-16+0.00298965j -3.28445e-16+0.0132983j -2.67202e-16+0.0177543j 1.54557e-16-0.00356718j 5.23752e-16-0.0223778j 9.42675e-17-0.00119833j -7.96928e-18-0.0137312j -4.9492e-17+0.00802909j -1.96538e-16+0.0102389j -5.81343e-16-0.0137857j -1.47421e-16-0.0352168j -4.73851e-17+0.00791952j -9.60907e-15-0.0123914j 5.05119e-17-0.000111057j 1.73158e-16+0.000221534j -6.17866e-17+0.0120298j 1.58585e-15-0.0120851j -2.30799e-16-0.000132284j 2.07981e-16+0.0145874j -1.35988e-16+0.0192023j 7.58709e-17+0.00618753j -1.71492e-16+0.0013438j 3.4849e-17+0.0031885j -1.6919e-16+0.00535555j 1.39501e-15+0.0359612j -1.97867e-15-0.00986983j 2.11129e-16-0.0097109j -5.47578e-17+0.000441731j -3.69354e-17-0.012343j -2.20147e-16+0.0137008j 1.24575e-16+0.00776916j 3.03779e-17+0.0282034j 5.18061e-15+0.0127632j 2.56793e-17-0.0177596j 8.90084e-17+0.0140962j -2.54649e-16+0.0161713j 2.70027e-16+0.032627j -1.33736e-16+0.0153541j 7.09667e-18-0.02356j 8.80373e-17-0.0025173j 1.08397e-16+0.0187923j 5.36176e-18+0.0105696j -1.23812e-15-0.0120422j -7.05272e-17-0.0285896j -1.51752e-17-0.0332816j 1.23209e-16+0.024583j 5.99556e-17+0.0195319j -4.9325e-17-0.0163392j -1.71563e-17-0.0132333j -1.52232e-15+0.00542886j 1.40072e-17+0.00812507j 2.73249e-17+0.029036j 8.26493e-18-0.0162045j -1.39966e-17-0.00586304j -8.21281e-18-0.00635329j 2.69739e-17+0.0113807j -1.83908e-17-0.023316j 6.34659e-18+0.0130077j 1.46182e-17+0.00587219j 
-2.75785e-18+0.02096j 2.04556e-17+0.0208467j 4.0741e-17+0.0183285j 1.57776e-18+0.0364161j 2.26136e-17+0.00248256j -2.107e-18+0.00175919j 2.21439e-16-0.0510975j -3.95509e-18+0.0116939j -3.76974e-17-0.0183219j -5.15359e-16-0.0485054j -9.57401e-17-0.0242182j 1.83154e-18+0.0169886j -5.0037e-17+0.00970178j 6.94953e-17+0.00779069j 2.03728e-16+0.0407377j -5.89341e-18+0.00618881j 1.28186e-15+0.00637218j 1.93545e-17-0.0067352j -1.1701e-16-0.0255117j -2.0497e-17+0.0229019j 7.06568e-17-0.00639601j -2.4678e-16+0.00647759j 4.7216e-17+0.0251997j -3.74339e-16-0.00780259j -1.35029e-16-0.024009j 2.07234e-17-0.00518375j -1.40568e-16+0.0136792j 6.31457e-17-0.0184206j 5.4383e-17+0.0114j 2.41462e-16-0.0110582j 5.96742e-17+0.00962369j 5.45369e-17-0.0234445j -2.87124e-15+0.0177164j 1.943e-16-0.0365162j 3.13984e-15-0.00180116j 2.78322e-16+0.00417135j 2.79676e-16+0.0217541j -4.45176e-15+0.0232019j 1.95137e-16+0.0170917j -2.27718e-16+0.0233566j 1.9543e-16+0.0300709j 1.46977e-16-0.037609j -8.29638e-17-0.081645j -4.25118e-16-0.0177906j -6.80167e-17-0.0393565j 8.54562e-17+0.0227652j -7.29334e-16+0.0310643j 1.59672e-15+0.0471105j -4.09975e-15+0.0212106j 1.22405e-16+0.0502751j 2.10214e-17+0.00276638j -6.54944e-17+0.0156259j -2.48968e-16+0.0119433j -2.05105e-16+0.00814982j 9.67745e-16-0.00468156j 9.97388e-16+0.0219924j -2.46656e-15-0.0096659j 5.16587e-16+0.0169818j 6.28501e-17-0.0111172j 2.11557e-16-0.00831412j 3.05774e-16+0.00494697j 2.9032e-16-0.0129981j -8.36667e-16-0.00518762j -8.16312e-17-0.000991026j -3.1454e-16+0.00663292j -5.00199e-16+0.0100495j -1.57548e-16-0.0167335j -4.40177e-16-0.00818948j -3.06199e-16+0.00509909j -2.62522e-16-0.00148209j -2.76068e-14-0.0193056j -2.47256e-16-0.0081679j 7.39388e-17+0.00394711j -2.76254e-16+0.0187746j 6.08487e-16-0.00872875j 3.46579e-16-0.0286875j 1.5055e-16+0.0193242j 3.15145e-16-0.0413913j -6.13598e-18+0.0123375j 4.96336e-17-0.0112763j 8.29949e-16+0.0267288j 9.79884e-17-0.00152876j 4.64773e-17+0.0121665j 1.0711e-14+0.0135083j -5.25599e-17+0.00771076j 2.07469e-16+0.00456219j 1.28931e-16-0.00704843j -2.07306e-15+0.0134638j 2.3618e-16-0.0120593j 2.35259e-16+0.00645568j 5.08378e-17-0.011489j 7.01208e-17+0.0122607j -2.12678e-15+0.00880593j -3.19717e-17-0.0195589j -2.68457e-16+0.0121013j -2.9213e-16+0.0176636j 4.01932e-16+0.0212507j -5.77018e-17+0.00989177j 7.13954e-17-0.00205252j -6.92401e-17-0.0109053j -2.09509e-17-0.00414388j 3.13943e-16+0.0185502j 7.7993e-17+0.0151936j 3.73693e-15+0.0090515j 7.36904e-17-0.00879977j 1.38212e-19+0.0129749j -3.2574e-17+0.00241927j 3.48145e-17-0.00397455j 1.47119e-16-0.00921044j -1.32042e-18-0.0162731j 4.9268e-17+0.0293653j 7.77105e-17+0.00900734j 1.64872e-18+0.0104298j 1.30627e-15+0.0136585j 4.79519e-17+0.0167998j -2.11913e-17+0.0148556j -5.89704e-17-0.0141404j -1.75904e-17-0.00364519j -9.1179e-18-0.0124365j 2.98914e-17+0.00690961j -5.22752e-15+0.0188919j 5.6016e-18+0.0100719j 1.69068e-17-0.00466581j 2.71506e-17+0.04177j -4.56432e-18-0.0108914j -2.05564e-18-0.0100311j 1.62864e-17+0.0258474j -1.37445e-17+0.0117991j 5.3809e-18-0.0100959j 1.11823e-17+0.0155435j 
4.83515e-18+0.0111198j -2.10647e-18+0.00367758j 8.97727e-18+0.0210652j 7.15554e-18+0.00697681j -4.70604e-17-0.0439272j 2.33909e-17+0.0328129j 2.70947e-16-0.0582957j -2.26513e-17-0.00765992j -4.37038e-17+0.0245038j 1.31955e-16+0.018224j 1.59172e-17-0.0158432j -2.86422e-17-0.0234827j 7.16107e-18-0.00569428j -1.70733e-16-0.0388368j 7.86549e-17+0.0322541j -2.30278e-17+0.0172407j 3.5298e-15+0.0187278j -6.71275e-17-0.0268107j -2.51848e-17+0.000583666j 6.79509e-18-0.00122055j 8.40422e-17-0.0225943j -5.54115e-17+0.00796647j -1.68765e-17+0.00040746j -5.2491e-16-0.0182048j -1.4121e-16-0.0126061j 8.89136e-16-0.016584j -2.93245e-16-0.000809566j 2.69894e-16-0.061643j 1.7127e-16+0.0300617j -1.4918e-16+0.00579015j -1.0691e-16-0.0348806j -5.05109e-16+0.0124983j 4.74212e-15-0.0326672j 2.1742e-17-0.0135501j -3.7966e-15+0.00224986j 6.81804e-17+0.0136319j -2.65139e-16+0.00759807j -4.58897e-15+0.0210398j 1.86532e-16-0.0337917j -4.03581e-17-0.0106151j -1.17641e-16-0.00626382j -9.41555e-16+0.046677j -5.02599e-16+0.0275644j 1.46222e-15-0.0767942j 9.88646e-17+0.00622654j 3.62467e-16+0.00981945j -7.23372e-16-0.050525j 1.35235e-15+0.0092999j -2.42548e-15+0.00965815j 2.81486e-16-0.0358617j -3.15066e-16-0.0156464j -3.55673e-16+0.00521089j -3.2415e-17+0.0103651j -3.04483e-16-0.0025949j 1.80663e-15-0.0163618j 8.76191e-16+0.0248989j 9.05955e-16+0.00166353j -3.5893e-16-0.000853452j -1.0505e-16+0.0211711j -2.87901e-16-0.000609323j -4.53979e-16-0.0106133j 2.95895e-17+0.00396151j 1.79463e-15+0.0203467j 3.91352e-16-0.0106233j 3.03555e-16-0.00493942j -5.33271e-16+0.0102853j -5.60626e-17-0.00160019j -7.23487e-17-0.00451245j -3.07841e-17+0.0151156j 7.11393e-16-0.0238843j 2.40023e-14+0.0169223j 1.984e-16-0.000251368j -1.39428e-16-0.00347276j 1.94481e-16-0.0125448j -6.70166e-17+0.00290137j -5.67031e-16+0.0176324j 1.1241e-16-0.00348171j 4.04782e-16-0.0189087j 3.15106e-16-0.013915j 4.76718e-16-0.0308367j 8.99848e-16+0.0274159j 1.29423e-16-0.000779927j 5.5857e-17-0.00479504j 2.63815e-14+0.0335139j -4.57318e-16+0.0124422j 9.68737e-17-0.00644101j 5.03233e-16-0.0300703j -4.5228e-15+0.031102j 5.28996e-16-0.0197502j -1.20851e-16-0.0148898j 2.17494e-16-0.0419212j -3.51863e-16+0.03091j 4.62557e-15-0.0187565j -4.83664e-17+0.0106742j -2.54037e-16+0.0127065j -1.29862e-15-0.0143449j 1.82902e-15+0.024534j -3.42928e-16+0.0378667j 1.95871e-16-0.0125814j -3.94735e-17+0.0181775j -1.67163e-16-0.0045609j 3.13902e-16+0.028296j 1.25595e-16-0.0242173j 4.62975e-15+0.0115689j 1.11221e-16-0.032809j 1.39515e-17+0.0342856j 6.29626e-16-0.0301952j 6.17546e-17-0.00222748j 1.84752e-16-0.015647j -1.25312e-17+0.0236248j -2.37191e-18+0.0110464j -3.98177e-17-0.00332591j 3.80698e-18+0.0337442j 3.40718e-15+0.0364554j 1.41675e-16+0.0291135j -1.98331e-17+0.0517773j -6.92526e-17-0.0195768j -2.65434e-17-0.0151939j 5.2952e-17+0.00429616j 6.97715e-17+0.0114852j -9.17706e-15+0.0331221j -1.33604e-17-0.00439654j -2.1809e-18+0.00561607j 3.15995e-17+0.0554856j -5.995e-18-0.00149448j 8.0654e-18-0.0233185j -8.63927e-18+0.026019j 6.86272e-19+0.0140503j 2.09497e-20-0.00790848j -2.82447e-18+0.0192789j 
-1.21406e-18-0.00204903j -1.18656e-18+2.6825e-05j 3.66842e-18+0.0105075j -3.22677e-18-0.0127254j -1.04028e-17-0.0150256j 5.85436e-18-0.0136263j 6.21015e-17-0.0139809j 3.33394e-18-0.00353121j -2.83042e-17+0.0183388j 6.68616e-17+0.00738524j 1.38293e-17-0.00918224j -6.59958e-18-0.0505699j 3.67236e-17+0.0204995j -2.72892e-17-0.000704997j 2.25329e-17+0.015715j -2.11743e-18-0.0036791j -7.12263e-16-0.00368308j -1.36098e-17-0.00969481j 1.32282e-16+0.0248712j 2.03136e-17+0.00387836j 4.72853e-17+0.00288603j 2.09347e-16+0.00672179j -1.77176e-17-0.0125049j -6.21937e-16-0.020563j -3.543e-16+0.0315517j 2.13727e-15-0.025053j -1.21949e-16+0.000124338j 2.03597e-16-0.0240011j 6.39118e-17-0.0176056j -2.59897e-16+0.0257268j -1.65481e-17-0.0081946j 7.97119e-17+0.00584328j -1.80099e-15+0.0128956j -7.32939e-17+0.0178225j -2.70185e-14+0.0158384j -3.12009e-16-0.000484086j -4.56234e-16-0.0352256j -4.35576e-15+0.0229234j 3.19703e-16+0.00888051j 1.24927e-16-0.0365234j -4.25381e-17-0.0390211j 2.90071e-16+0.0141866j 8.90135e-17+0.0765684j -2.43868e-16+0.0510812j 1.07338e-16+0.0177896j -2.08215e-16-0.0437152j 1.00654e-15-0.015538j -2.04691e-15-0.0466795j 2.58555e-15-0.0116526j -3.5708e-16-0.0138746j -2.73231e-17-0.00683841j 5.09075e-16-0.0159188j 1.53068e-15-0.0430841j 9.71906e-16-0.0491593j -5.35531e-16-0.00224727j -1.52422e-15-0.0150404j -9.72598e-17-0.0175534j 1.59216e-15-0.0430612j -1.74817e-16-0.0079492j -1.78529e-16-0.0222636j -5.82477e-16+0.00715852j 2.11888e-16-0.00250612j 2.19453e-15+0.0190351j 4.08546e-16-0.00828328j 2.05402e-16-0.00417531j -4.98043e-16+0.00494961j -3.30559e-17+0.0105823j 1.6465e-16-0.000926252j 8.87366e-17+0.0168003j -1.65579e-16+0.00434256j -3.71523e-14-0.0259355j -2.62822e-16-0.0107013j 1.57195e-16+0.00662209j -4.55817e-16+0.0214101j -2.37484e-16+0.00216496j 5.05825e-16-0.0211863j 1.91243e-16+0.0114167j -1.38544e-17-0.0108808j 1.95861e-17-0.0149476j 3.32591e-16-0.00804205j -9.97905e-17-0.00443395j -1.66574e-17-0.0198223j -3.55846e-17-0.0241883j -9.75869e-15-0.0122357j -1.03065e-16+0.00274713j 2.07501e-17-0.00703927j 2.50491e-17-0.00045164j 1.62963e-15-0.0118834j -1.77464e-16+0.00575355j 1.01055e-16+0.00692549j -1.16036e-17-0.00382382j -1.26024e-16+0.0147631j 1.88112e-15-0.00727976j -4.85393e-17+0.0313587j -1.13436e-16+0.00278915j 1.58957e-15+0.0401681j -2.24808e-15-0.0124176j 1.53065e-16+0.0110764j 5.54115e-17-0.00994088j 9.97907e-17+0.0141916j -2.72117e-16+0.0085203j 3.69689e-16+0.0261201j 1.05628e-16+0.00124228j 7.94254e-15+0.0195993j 1.64873e-16+0.0101333j 1.75031e-16+0.0329423j 9.79293e-18+0.000775486j 3.67768e-16+0.0413816j -1.81294e-16+0.0125138j -1.89471e-17+0.0122493j 3.70966e-17-0.0170102j 4.37815e-17+0.0177493j -7.05736e-17+0.029922j 2.52534e-15+0.0286527j 3.54494e-17-0.0176501j 5.57734e-17+0.0143685j 7.42832e-17+0.0169401j 1.67132e-17-0.0134549j 2.34466e-17+0.00898203j 2.96479e-17-0.00585364j -2.28473e-15+0.00820428j -1.89096e-17-0.0144017j 7.18874e-18+0.0358611j 1.77116e-17+0.0243333j 1.50734e-18-0.00493114j 9.37642e-18-0.0345061j -4.53683e-18+0.0111211j -7.43627e-19-0.0084064j -9.21131e-19+0.0105131j -3.10783e-18+0.0102252j 
-7.38514e-18-0.0347059j -5.20725e-18+0.0289488j 1.24581e-17+0.0347005j -1.08659e-17-0.0398702j 6.67996e-17+0.0696524j -2.48941e-17-0.0165964j -9.00798e-17+0.029073j -5.7438e-17+0.0808891j 9.75301e-17-0.0525955j 5.22669e-16+0.0574326j 1.2318e-16-0.0469937j 1.16647e-17-0.00517827j 8.47768e-17-0.0126629j 1.38801e-17+0.00225647j 2.1183e-16+0.0581754j 5.31266e-17+0.00402958j -1.0672e-14-0.0563584j 1.31635e-16+0.0359142j 4.89182e-17-0.0104862j -3.50956e-17+0.0108827j 1.36904e-17+0.0568171j -3.2752e-16-0.0243393j 4.29768e-16+0.0111529j 7.27249e-17+0.0110366j -2.84599e-16+0.00161334j 2.2625e-15-0.0316158j -3.13536e-16+0.0108467j 3.20244e-16-0.0533753j 1.45569e-16-0.0160455j -1.05208e-16+0.0103233j 1.61633e-17+0.016019j 2.10216e-16-0.0435573j 7.66456e-16-0.00986242j -4.43651e-16+0.00933441j 4.6975e-15-0.00284233j 3.65448e-16+0.0421543j 2.74678e-16+0.0248739j 9.68105e-15-0.0557706j -8.95527e-16-0.0871266j -2.36738e-16+0.0198361j -3.47861e-16+0.0775445j -1.61749e-15+0.0465425j -1.31098e-15+0.0179097j 2.61338e-15-0.174928j 2.85326e-16-0.00539899j 1.03794e-17+0.00987891j -1.06113e-15-0.0982185j 1.82722e-15+0.00153474j -5.69413e-15+0.0244455j 9.2574e-16-0.058846j -2.75554e-16-0.0133375j -8.68609e-16+0.0318493j 5.21244e-16-0.00608073j 5.52239e-19-0.0189904j 2.95551e-15-0.0264354j 2.06733e-16+0.0148135j 2.56035e-15+0.00232017j -2.51937e-16-0.0242648j -2.35171e-16+0.00404119j -2.8731e-16-0.0140974j -5.10584e-16+0.00175136j 5.30392e-16-0.0162757j 9.15879e-16+0.0108562j -4.68585e-16+0.0182678j -1.40912e-16-0.00425626j -3.9457e-16+0.00864758j -3.15047e-16+0.0114167j -5.88326e-16-0.0233156j -1.46313e-16+0.0293545j -6.70575e-16+0.0145228j -4.32044e-14-0.030234j -7.11862e-16+0.0131411j -9.86312e-16+0.0258159j -3.66578e-16+0.020149j 5.92834e-16-0.00954715j 9.33383e-16-0.0410376j 5.29399e-17+0.00588838j 8.02332e-17-0.0244041j -1.97084e-16+0.0222637j -5.29433e-16+0.023591j -1.17423e-15-0.0261621j -2.78397e-16-0.0597829j -1.07272e-16+0.0254518j -1.48616e-14-0.0192685j 2.76232e-16-0.0090228j 2.72698e-16+0.00850496j -1.29452e-16+0.0280145j 1.82446e-15-0.0134316j -1.94407e-16+0.0014599j 2.90733e-16+0.0204998j -1.86126e-16+0.0301993j 2.39462e-16-0.00377878j -2.75825e-15+0.0115601j 7.4983e-17-0.0105762j -3.64193e-16+0.0110307j 1.42831e-15+0.0445788j -2.11712e-15-0.00610372j 2.2862e-16-0.00987096j -2.84539e-17+0.00654549j -6.96218e-17-0.0231018j -2.59988e-16+0.0168626j 5.05979e-17+0.00746801j -3.39507e-17+0.0452485j 2.92493e-15+0.00733485j 4.89715e-17-0.042551j -2.00213e-17+0.00410493j -3.13157e-16+0.0230855j 2.71357e-16+0.0409437j -1.88127e-16+0.0202728j 9.05837e-17-0.0506951j 1.22706e-16+0.00894247j 1.35431e-16+0.0271098j -1.81166e-17+0.0111577j -2.29869e-15-0.0234862j -6.03156e-17-0.0293032j -2.11208e-17-0.0571097j 1.29611e-16+0.0318536j 4.91426e-17+0.0366792j -4.08185e-17-0.0362657j -5.68199e-18-0.0222633j -4.40838e-15+0.0155734j 7.47647e-19+0.0168658j -2.33103e-18+0.0357686j -1.31585e-17-0.0278586j -5.29309e-18-0.00946753j 5.28309e-18-0.00217424j -1.87572e-17+0.020217j -2.0159e-18-0.0354225j 1.7175e-18+0.0178985j -1.21996e-17+0.0095462j 
-1.44779e-17-0.0329715j 1.55483e-18-0.0347118j -2.15858e-17-0.0284073j -2.00426e-17-0.0587819j 4.39343e-18-0.0102418j 8.96029e-18+0.00431807j -3.4574e-16+0.0779387j 7.24166e-17-0.0191913j 6.79598e-18+0.0359187j 9.16008e-16+0.0821184j 9.87293e-17+0.0432303j -6.04917e-18-0.0285214j 6.63296e-17-0.0211727j -1.5377e-16-0.0202594j -2.61453e-16-0.0660773j 1.84989e-17-0.00289703j -1.55646e-15-0.00729056j -2.92203e-17+0.00716343j 1.58877e-16+0.0409728j 5.14626e-17-0.0404965j -6.92439e-17+0.00547871j 3.31306e-16-0.0111186j -7.12907e-17-0.038816j 7.05327e-16+0.0162107j 2.61765e-16+0.0333951j -2.34613e-16+0.00964173j 2.28632e-16-0.0254876j -1.65655e-16+0.0252071j -5.91288e-17-0.0130756j -3.95682e-16+0.016745j -1.70047e-16-0.0254279j -2.16209e-16+0.0375639j 5.72068e-15-0.036206j -3.46987e-16+0.060337j -2.27477e-15+0.00128309j -4.16316e-16-0.00538283j -4.56685e-16-0.0361254j 7.57531e-15-0.039936j -4.5293e-16-0.0332753j 4.26107e-16-0.034364j -3.11095e-16-0.0462789j -3.70991e-16+0.0725076j 2.51579e-17+0.143212j 7.44158e-16+0.0195102j 9.5336e-17+0.0714309j -1.39463e-17-0.034312j 9.95589e-16-0.0569425j -2.37334e-15-0.0756822j 5.71282e-15-0.0308628j -1.39778e-16-0.0941898j -1.30127e-16-0.0106403j 5.66518e-17-0.0268242j 2.10242e-16-0.0122197j 1.95945e-16-0.0112597j -1.64107e-15+0.00758275j -1.44089e-15-0.0320279j 3.65717e-15+0.0133395j -6.94793e-16-0.0256359j -1.81861e-16+0.0300734j -3.68382e-16+0.0179118j -5.12119e-16-0.0100281j -4.85238e-16+0.0233965j 2.05169e-15+0.016637j 3.17589e-16-0.005955j 6.5394e-16-0.0115527j 9.05693e-16-0.0180973j 3.20872e-16+0.0305389j 8.0667e-16+0.0156784j 5.33194e-16-0.00995294j 7.07033e-16-0.00625675j 6.06217e-14+0.0423885j 5.24728e-16+0.0228742j -1.50232e-16-0.011044j 5.72694e-16-0.0380336j -1.01242e-15+0.0147854j -7.79386e-16+0.0549723j -2.54238e-16-0.0414763j -3.23525e-16+0.0631205j 1.00667e-16-0.0216568j -1.95726e-17+0.0144368j -1.31592e-15-0.0390488j -2.57024e-16-0.00519362j -1.26871e-16-0.00863246j -1.14248e-14-0.0144726j 4.4332e-17-0.0106597j -2.22908e-16-0.0051069j -1.51796e-17+0.00671106j 1.69555e-15-0.00990379j -2.30734e-16+0.0145832j -3.34817e-16-0.00926307j -8.92563e-17+0.0169974j -1.55802e-16-0.0148704j 5.22463e-15-0.0212116j -2.87071e-17+0.0289526j 4.81222e-16-0.0201598j 4.61975e-17-0.0396876j 1.40537e-16-0.0285968j 2.94547e-17-0.006611j -8.284e-17+0.00529279j 8.80813e-17+0.0158239j 7.65946e-18+0.00656778j -4.86172e-16-0.0291883j -7.5939e-17-0.0259187j -7.77799e-15-0.0189076j -1.52074e-16-0.00108522j -1.84578e-17-0.0222565j 1.29297e-16-0.00762776j 1.96666e-17+0.00593086j -1.58905e-16+0.0117613j -4.64431e-17+0.0275776j -5.09327e-17-0.0434112j -1.16334e-16-0.0162132j 1.00265e-17-0.0114285j -1.88788e-15-0.0199112j -6.09586e-17-0.0166266j 1.43223e-17-0.0203322j 1.01846e-16+0.0190174j 6.17802e-17+0.005932j -3.97875e-19+0.0143851j -6.27849e-17-0.0106222j 6.26799e-15-0.0225443j 1.63065e-17-0.016205j -1.69104e-18+0.0063183j -2.13902e-17-0.0632168j 7.41775e-19+0.0178171j -6.14802e-18+0.0160892j 1.2182e-17-0.038265j 2.53162e-18-0.0175117j -2.6603e-18+0.0150551j 4.81687e-18-0.0229113j 
-4.09858e-18-0.00375338j -5.37606e-18+0.00572251j -3.84699e-18+0.00769389j -6.07688e-18-0.00739562j 3.66541e-18+0.00294591j -1.61233e-17-0.0124352j 3.17328e-17-0.00788922j -2.80595e-17-0.00863306j -4.87749e-18-0.0115909j 3.28753e-18+0.00528031j -1.05948e-17-0.0339126j -5.67797e-18-0.0271391j 3.77898e-17+0.00301613j 6.42607e-17+0.0215395j 4.87297e-17+0.0124329j -5.32817e-17-0.0293141j 7.62706e-16+0.00385906j -4.98641e-18-0.000670745j 1.05282e-16+0.0161j 5.89542e-18+0.0157594j 2.0689e-17+0.0125529j 2.32971e-16+0.0093681j -7.45655e-17-0.0113951j -5.89459e-16-0.0212347j -2.64251e-16+0.0281669j 1.32999e-15-0.0141601j -7.55159e-17+0.00996096j 1.11525e-16-0.021091j 6.65116e-17-0.00786128j -8.63619e-17+0.00665075j 2.77203e-16+0.0137929j 1.02337e-16+0.00238805j -2.02686e-15+0.0134423j 1.19831e-16-0.00996243j -4.57419e-14+0.0267029j -6.22556e-17-0.00845526j -2.70119e-17+0.0128099j -4.48631e-15+0.0229545j 3.91061e-16+0.00517903j -1.84086e-16-0.0256893j 1.64845e-16-0.0210245j 6.43309e-17-0.0140673j 5.30599e-17-0.0144532j -1.55038e-16+0.000625806j 6.1694e-17-0.0143798j -1.56009e-18+0.00266023j -2.23363e-16+0.000231966j 3.21007e-16+0.00936148j 1.89366e-15-0.00630469j -8.64457e-17+0.0241572j 3.96101e-16+0.0213194j 2.05284e-17+0.014913j 5.798e-16-0.0334407j 6.88693e-16-0.00522074j -3.40393e-16+0.00643865j -5.6755e-16-0.013233j -1.20519e-15+0.00148945j -3.03924e-16+0.0135969j 1.75853e-16-0.0490017j -1.38416e-17-0.0116903j -3.93889e-17+0.00460124j -5.17212e-16+0.0149317j -8.11886e-16-0.0108704j -7.24359e-17+0.0153729j 4.54049e-18-0.00827057j -6.85382e-17+0.00303941j 1.51505e-16-0.00351044j 7.45353e-16+0.0272209j 1.6417e-16-0.0221628j 1.56478e-17+0.00313426j -3.72155e-14-0.0259732j -1.23844e-16-0.0251175j 7.85252e-16-0.000187324j -3.40604e-16+0.0243283j -1.12316e-15+0.0139886j 4.12118e-16+0.00184887j 1.35401e-16-0.00958953j -4.12854e-16+0.0271572j -1.48174e-16-0.0301656j 4.33741e-16-0.00099827j -1.42563e-16-0.0125241j 7.7432e-17+0.00620905j -6.83528e-17-0.0520709j -1.76832e-14-0.0219537j -3.47612e-16+0.0182586j -1.36178e-16-0.0270698j -4.59128e-17-0.00592924j 3.58422e-15-0.0271551j -4.75374e-16+0.00867566j -5.68142e-17-0.00136017j 1.06842e-17+0.000674552j -6.24987e-17+0.0195517j -1.46552e-15+0.00667151j -1.51551e-16+0.0287185j 7.85971e-17-0.0038506j 2.00473e-15+0.0475453j -2.93324e-15-0.0192214j 3.43505e-16-0.0239766j -4.5667e-17-0.0140627j 1.45762e-16+0.0103385j -1.79854e-16+0.00779534j 2.6235e-16+0.0124186j 1.02124e-16+0.000848166j 1.45896e-14+0.0356075j 2.49787e-16+0.0576947j 3.11316e-16+0.0445552j -4.28322e-16+0.0161001j 1.77244e-16+0.0214393j -1.35802e-16+0.00948333j -8.13098e-17+0.0207879j -1.37291e-17-0.0247862j 6.93292e-17+0.0149699j -7.59297e-17+0.00945697j 1.24482e-15+0.0157863j -1.00661e-16-0.0511432j 7.94652e-17+0.00371946j 1.02541e-16+0.0194501j 9.7513e-18-0.0126277j 3.12556e-17+0.0300539j -4.19159e-18+0.00222395j 6.47564e-15-0.0232772j -2.65872e-17-0.00964899j -5.16867e-18+0.0300996j -2.00538e-17+0.00655833j 9.84105e-18-0.00442576j 1.06558e-17-0.0242045j -1.17051e-17-0.00401451j -4.04215e-18-0.00749457j 2.32175e-18+0.00912557j -8.35888e-18+0.000128258j 
